# 0.0301019, 0.0316257, 0.0776828, 0.0744386, 0.0832568, 0.0948613, 0.10837, 0.0777799, 0.0573547, 0.0587973, 0.0747982, 0.0794965, 0.000175879, 0.0356274, 0.0301954, 0.196496, 0.231472, 0.235808, 0.153511, 0.217508, 0.351174, 0.304684, 0.173625, 0.26542, 0.23635, 0.175565, 0.192654, 0.193413, 0.312156, 0.246799, 0.266869, 0.199075, 0.181716, 0.244672, 0.30859, 0.226493, 0.254571, 0.236101, 0.200692, 0.275225, 0.350383, 0.254279, 0.273149, 0.209044, 0.237381, 0.354328, 0.201735, 0.0117142, 1.37585, 0.683744, 0.680597, 0.930245, 0.801875, 0.836878, 0.638258, 0.845165, 0.671461, 0.688673, 0.761961, 0.897673, 0.819223, 0.817006, 0.890994, 0.723807, 0.77418, 0.698866, 0.780173, 0.643373, 0.876133, 0.695871, 0.959698, 0.771715, 0.745678, 0.637902, 0.778588, 0.854011, 0.796404, 0.710925, 0.716198, 0.880332, 0.698065
275.455,0.902916,0.088235,5,31,0,-230.25,0.037396,-0.129734,0.168631,0.018387,-0.182349,0.0747008,0.26031,0.155634,0.447058,-0.16143,-0.00798296,-0.263314,0.0589447,0.0677211,0.780149,-1.38638,1.53769,0.0668739,-0.807972,0.910696,-1.97362,0.0542212,-0.430173,-0.0918958,0.541544,-0.459919,-0.0693487,1.28127,2.79897,0.853857,1.35321,0.491897,0.233715,-0.177606,0.0824693,0.338597,-0.333382,0.264236,0.0310953,1.42452,1.32226,-0.248932,1.19374,-0.0824504,1.12239,-0.172066,-0.0425916,1.70761,0.118671,-0.0190052,-2.27603,0.159696,0.151609,0.910348,0.0857494,0.522401,0.645322,1.36296,0.155882,1.06271,-1.36601,0.126055,0.0916549,0.5434,-0.141415,-0.0522525,1.0863,-0.720682,-1.04672,-0.637459,0.00937328,0.637355,1.93401,-1.49402,-0.37517,1.78378,-1.23241,-1.32206,0.959657,0.997658,-1.22424,-1.01386,1.26735,0.119893,-0.562617,0.778199,-1.47199,0.110022,-0.267878,-0.0039713,0.490206,-0.291084,0.0136189,1.0673,2.25134,0.733857,1.12342,0.451474,0.250053,-0.0708377,0.132059,0.331877,-0.192367,0.273865,0.0919801,1.17906,1.09928,-0.126483,0.999017,0.00339755,0.943354,-0.0665159,0.0344934,5.50333,4.21019,5.62128,5.61589,6.14501,5.57217,5.86852,5.95475,6.48409,5.61874,6.25713,4.69032,5.59888,5.57607,5.88316,5.42396,5.48166,6.27467,5.06363,4.87145,5.11389,5.52189,5.94912,6.93873,4.61961,5.27557,6.81613,4.76528,4.71485,6.18107,6.20901,4.7699,-0.0221137,1.6107,2.39809,0.949302,2.40801,-0.841787,1.84901,1.59771,0.650622,2.12001,1.33872,1.64343,1.83891,2.33987,1.60909,2.51745,0.748119,2.11564,1.27457,2.64604,2.31535,2.38056,2.61101,1.72179,1.73915,1.91786,2.15172,2.10301,1.00855,1.14426,2.27787,1.42852,0.505528,0.166492,0.0833182,0.279025,0.0825641,0.698841,0.13599,0.168302,0.342849,0.107167,0.20772,0.161999,0.13718,0.0878744,0.166715,0.0746436,0.321231,0.107586,0.218475,0.0662336,0.0898593,0.0846674,0.0684332,0.151641,0.149421,0.128101,0.104171,0.108804,0.267264,0.241539,0.0929728,0.193329
280.368,0.990493,0.088235,6,63,0,-235.687,0.249714,0.00455052,0.108623,0.122277,0.153521,-0.345685,-0.238032,0.123037,-0.232666,0.243794,-0.00648762,0.313984,0.0570879,0.17946,0.659833,-0.918739,2.02194,0.200856,-0.518247,0.276553,-3.68548,-1.30545,-1.68537,-0.651792,0.0740236,-1.34296,-0.613036,1.56663,1.82471,1.12683,0.858169,-0.843941,-1.46862,-0.155381,0.852516,0.761667,-0.343692,-0.155533,-0.644682,1.34702,-0.477816,-1.09145,-0.134559,0.247505,0.643477,-0.0122898,0.00547703,1.7766,0.223255,0.445205,0.674617,0.894933,1.53089,-0.682662,-1.79996,0.569787,-0.706617,-0.902361,-0.599954,-0.212271,1.07783,-0.964118,0.00191638,-0.223365,-1.31075,0.755842,0.301147,-1.28861,1.66191,0.887889,0.647119,-0.254603,0.308262,1.30155,0.322723,0.162517,-0.66669,0.819488,-0.339029,0.0663465,0.605432,-0.426755,1.5136,0.311991,-0.162497,0.361938,-2.25234,-0.681919,-0.932604,-0.250615,0.228303,-0.706673,-0.225042,1.21317,1.38346,0.922978,0.745708,-0.377401,-0.789584,0.0769339,0.741978,0.682033,-0.0473199,0.0768336,-0.245923,1.06827,-0.135819,-0.540712,0.0906733,0.342771,0.604047,0.17135,0.183074,6.52733,6.87035,7.21673,8.31768,5.07434,3.9541,6.71143,5.04727,4.83145,5.1689,5.63622,7.51751,4.76529,5.91228,5.62228,4.41043,6.99608,6.32074,4.43228,8.56458,7.20539,6.82831,5.5832,6.33079,7.90253,6.35126,6.12811,5.09246,7.0962,5.47895,5.99794,6.76505,0.22321,1.5356,2.54977,1.33314,1.97175,-0.897958,1.75753,0.905564,0.739704,1.83812,0.903144,1.38477,1.63424,2.22445,1.39956,2.12717,0.63375,1.04858,1.06943,3.20811,2.63438,2.4759,2.3717,1.36389,2.36596,1.57435,1.69707,1.90168,0.992266,1.13704,2.07529,1.56454,0.444428,0.177176,0.0724416,0.20864,0.122201,0.71053,0.1471,0.287909,0.323069,0.137274,0.288405,0.200243,0.163251,0.0975764,0.197886,0.106484,0.346661,0.259497,0.255512,0.0388616,0.0669585,0.0775648,0.085356,0.203608,0.0858058,0.171597,0.154848,0.129918,0.270465,0.242865,0.111522,0.172996
279.396,0.997598,0.088235,6,63,0,-243.21,0.302133,0.176589,0.252051,-0.020682,0.0151595,0.345359,0.349215,0.179373,-0.0266101,-0.285951,-0.0951893,-0.0151387,0.0713197,-0.171524,0.505813,-0.373874,0.163493,0.428353,-0.130983,0.830338,-2.68556,-1.18027,-1.16173,-0.835867,-0.549631,-1.34954,-1.00789,1.70317,0.968413,2.19135,1.87386,-0.233927,0.907253,-1.20822,-0.093994,0.503578,-0.625312,0.201019,0.983107,2.90216,-0.36907,-0.266809,-0.307476,-0.314671,0.639419,0.558172,-0.735513,1.87273,0.483842,-1.18988,-1.55816,0.751536,0.42296,-0.172165,-0.427822,0.363012,0.136904,1.22538,-0.783844,1.31379,-0.215171,0.772195,-2.44348,-1.76847,-0.487997,-0.864559,0.425372,-0.213348,-0.160089,-0.479535,1.33214,0.843417,1.09949,-1.66014,-0.302637,0.526657,-0.380541,-1.14536,-0.542131,1.21887,-0.879174,-0.360634,-0.0888273,0.0451425,-0.237777,0.248472,-1.52991,-0.76852,-0.759141,-0.594316,-0.449534,-0.854138,-0.681328,0.68996,0.318312,0.936887,0.776299,-0.289847,0.287376,-0.782656,-0.219067,0.0831921,-0.487815,-0.0698461,0.325744,1.29643,-0.358204,-0.30648,-0.32705,-0.330688,0.151903,0.110807,-0.543556,3.65838,3.06127,9.35919,7.98352,5.98606,5.28956,7.75528,6.95161,11.7708,4.45255,12.2853,5.86279,9.45321,1.99466,2.76509,5.13778,4.28202,7.99285,5.86796,6.02114,5.15886,12.3948,9.78464,11.0753,2.91389,5.61985,8.3943,5.41197,3.73803,5.00495,11.7338,4.25185,0.891467,0.378757,2.78001,1.56994,2.19883,-0.267079,1.86459,1.47649,0.731845,1.50082,1.09622,1.26903,1.63549,0.954473,1.89292,2.44137,0.517698,2.52301,0.897363,2.80108,2.46146,2.60365,2.73634,2.2761,2.50314,1.53812,2.42839,1.5033,0.903166,0.883178,2.85591,1.12152,0.290807,0.406427,0.0584139,0.172225,0.0998561,0.566376,0.134169,0.185958,0.32479,0.182303,0.25045,0.219424,0.163079,0.277986,0.130912,0.0800717,0.373391,0.0742609,0.289593,0.0572658,0.0786043,0.0689037,0.0608626,0.093122,0.075638,0.176808,0.0810333,0.181934,0.2884,0.29252,0.0543764,0.24573
277.189,0.95975,0.088235,6,63,0,-231.705,0.135071,-0.297247,0.633929,-0.118436,0.111206,0.0127157,-0.155533,0.242471,0.372991,0.303537,0.330155,0.0187315,0.0285455,0.286516,0.771862,-0.276393,1.08502,0.498059,-0.413848,0.659665,-1.66539,-0.257916,-1.19516,0.257335,0.115869,-0.85934,-1.36395,0.456446,0.89414,0.765002,1.09523,-0.486618,-0.531893,-0.193296,0.570421,0.250168,-0.882502,0.451889,0.150586,2.10393,1.01307,-0.035584,0.389268,-0.132039,0.49834,0.642949,0.165999,1.61571,0.0703787,0.0635098,1.25294,0.041777,0.710659,0.276112,-0.917242,0.314734,0.565196,0.202021,1.27692,0.195116,-0.843232,-0.218989,0.721794,0.515682,-0.445581,-0.580355,-0.501913,0.887676,1.19666,0.442565,-1.51194,1.35092,-0.474368,-0.243835,-0.532171,2.50009,1.0746,0.347406,-0.862375,-0.229858,1.44928,0.0731789,1.124,0.670949,-0.0329173,0.795686,-0.998935,0.0874409,-0.635983,0.485143,0.375951,-0.376775,-0.766263,0.638829,0.976669,0.876992,1.13189,-0.0890854,-0.124032,0.137318,0.726802,0.479611,-0.394653,0.635312,0.402748,1.91046,1.06847,0.25905,0.586977,0.1846,0.671166,0.782784,0.414645,5.05398,5.49527,5.04626,5.28949,5.13017,4.71691,5.14414,5.23562,5.10349,5.50455,5.10101,4.74154,4.95449,5.29364,5.21741,4.87611,4.83008,4.85682,5.3558,5.47354,5.19063,4.52356,5.53329,4.86624,4.94584,4.84648,5.99941,5.42673,5.15598,4.73515,4.95071,5.57173,0.571951,1.30877,2.67293,1.59797,2.48367,-0.429841,1.1733,1.16618,0.99817,2.06393,1.3112,0.921716,1.05925,1.26326,1.42834,2.70568,0.354806,1.67813,0.807363,2.84296,2.33886,1.75005,2.66584,2.09073,2.42542,1.48524,2.26103,1.38955,0.714086,0.99678,2.03753,1.98844,0.360787,0.212692,0.0645898,0.168265,0.0770113,0.605836,0.236258,0.237546,0.269301,0.112652,0.212285,0.284608,0.257453,0.220413,0.193358,0.0626389,0.412218,0.157343,0.308453,0.0550462,0.087955,0.14804,0.0650196,0.110001,0.0812551,0.184637,0.0944023,0.199479,0.328697,0.269575,0.115319,0.120422
285.161,0.993837,0.088235,6,63,0,-237.724,0.427077,-0.118209,-0.456021,-0.29839,0.00325499,-0.112956,0.17256,-0.179234,0.263121,-0.444365,-0.351152,-0.202475,0.0578522,0.196779,0.791624,-1.28168,-0.142404,-0.160877,0.123227,0.692858,-2.30521,-0.371943,-0.278409,-0.350514,0.322603,-0.937111,0.527683,0.535361,2.51561,0.894488,2.30463,0.271342,-0.0852246,-0.683028,0.411897,0.940495,0.315996,0.679785,-0.0335636,2.08157,0.0365083,0.273895,0.0751188,-0.638357,1.33553,-0.547431,-0.0331232,1.7362,0.305527,-0.571747,-0.322529,-0.0674725,0.85346,-0.716437,-0.42439,0.282153,0.283198,0.878079,-1.08517,0.760714,1.74661,0.522023,0.322592,-1.03732,-0.00396419,0.844217,-1.21758,0.356822,0.126416,0.066595,3.01041,1.56907,-0.0858209,0.848793,0.242652,-0.222564,-1.44713,-0.369989,1.58693,1.31149,-1.48894,-0.817827,0.0840488,0.0694248,0.294329,0.745262,-1.62808,-0.0976598,-0.0236159,-0.0806961,0.452159,-0.54506,0.614505,0.620583,2.18819,0.904877,2.02118,0.41158,0.129313,-0.343922,0.522847,0.941297,0.446929,0.734913,0.170209,1.8446,0.22568,0.413601,0.256245,-0.308559,1.25402,-0.236581,0.170558,4.76604,5.14312,5.55993,7.3666,4.55994,4.98552,6.18673,6.1887,7.42222,4.07411,7.16079,9.67783,6.65716,6.26364,4.1341,5.66887,7.34582,3.91258,6.32949,5.89925,5.7924,14.2387,9.16686,5.52885,7.3561,6.11251,5.30262,3.64758,5.06908,9.21703,8.4731,3.60127,0.380179,0.645681,2.06532,1.53814,2.10478,-0.89597,1.72346,1.56731,0.618742,1.81168,0.81446,1.97403,1.60143,2.38945,1.98429,3.14929,0.814895,1.72024,1.2012,2.75015,2.64793,2.73208,2.78866,1.52973,2.50867,1.48487,2.4095,1.45321,0.901661,1.50693,2.28507,1.29867,0.406084,0.343963,0.112514,0.176805,0.108633,0.710121,0.151426,0.1726,0.350068,0.140435,0.306941,0.121957,0.167782,0.0839806,0.120862,0.0411192,0.306848,0.15184,0.231262,0.0600782,0.0661167,0.0611065,0.0579401,0.178033,0.0752524,0.184693,0.0824515,0.189509,0.288709,0.181395,0.0923673,0.214389
275.788,0.928008,0.088235,6,63,0,-237.399,0.527991,0.000426988,-0.132587,-0.193027,-0.478813,-0.0550251,0.269476,0.192687,0.0710081,-0.294557,-0.47511,-0.143885,0.0515636,0.268115,0.626392,-1.12293,0.954355,-0.261915,-0.126486,0.747433,-2.94859,-1.28163,-0.930581,-0.519953,0.640637,-0.44778,-0.572659,0.410918,1.63634,0.23,2.48086,-0.963172,-0.3512,-0.632729,0.612881,0.431811,-0.0318295,0.568889,0.317658,2.19858,0.157028,0.0846902,-0.0366149,-0.731709,0.839314,1.03879,-0.948855,1.84318,0.288829,-0.109121,0.42458,-0.973541,0.118252,-0.375828,-2.56888,0.432141,0.976409,0.424258,-0.204411,0.308354,1.25014,0.929864,-0.627508,-1.27039,-0.821496,0.298233,-1.30071,-0.98091,-0.55097,-0.905279,3.28762,0.224672,0.0316951,-1.09188,-0.181132,1.15254,0.702637,-0.0545044,0.188807,2.22144,-0.339164,-0.435282,0.865916,0.104054,0.188885,0.736301,-1.57886,-0.534689,-0.314793,-0.0575796,0.669405,-0.0123709,-0.0905937,0.525511,1.29311,0.412185,1.8221,-0.335208,0.0481259,-0.128222,0.652019,0.538598,0.248177,0.624463,0.467093,1.64529,0.366476,0.321164,0.24518,-0.190222,0.793855,0.918805,-0.32624,6.1206,7.14068,4.7683,6.53604,5.66681,3.00781,7.15629,8.37451,7.14002,5.95444,6.90495,9.06348,8.26268,5.2695,4.37651,4.98237,6.8848,4.33835,4.75816,5.38728,4.86325,16.3256,6.74006,6.37466,4.60808,5.99461,8.81156,7.73781,6.21791,6.6706,11.9987,5.72714,0.731382,1.46538,2.20064,1.61514,2.26569,-0.571543,1.45237,1.42085,0.666094,2.19879,1.51702,1.43879,1.48587,1.83639,1.42396,3.14524,0.36266,1.78377,1.34782,2.95486,2.37737,2.60258,2.77261,1.99648,2.60108,1.7823,2.41775,1.665,0.976398,1.10496,3.21969,0.996891,0.324892,0.187646,0.099693,0.165876,0.0940049,0.639119,0.189636,0.194529,0.339372,0.0998591,0.179901,0.191732,0.184543,0.137479,0.194042,0.0412794,0.410316,0.143839,0.206226,0.0495073,0.084915,0.0689725,0.0588222,0.119573,0.0690689,0.14402,0.0818291,0.159092,0.273607,0.248812,0.0384316,0.269553
272.344,0.977746,0.088235,6,63,0,-227.999,0.567292,-0.185175,-0.0946796,-0.0131826,-0.216426,-0.247131,0.132845,0.256637,0.0297547,-0.250522,-0.203132,-0.093534,0.0514909,-0.0526381,0.673345,-0.298204,1.43596,-0.0957485,0.156993,0.91942,-2.33745,-1.18148,-0.80015,-0.864811,0.328593,-0.344908,-0.436221,0.722677,2.05623,0.897554,2.06739,-0.425011,-0.504532,-0.585227,0.412407,0.678899,-0.991164,-0.0556856,0.282282,2.00078,-0.143967,-0.117482,0.738631,0.0375757,0.879938,0.951982,-0.78065,1.77878,0.0237041,1.36062,1.35508,-0.127465,1.62002,0.525065,0.403849,0.155665,-0.714677,1.36626,0.303103,0.472795,1.83306,-1.21428,0.546152,-0.93958,-0.763248,0.344797,-1.6325,-0.298353,0.09263,1.17965,1.13202,-0.634401,-0.252708,-0.150231,-0.83191,-0.562604,0.413114,1.2078,0.315162,0.856059,0.0634133,-0.253433,0.914257,-0.11711,0.0530726,0.566449,-1.62655,-0.848179,-0.591416,-0.634955,0.168618,-0.28488,-0.346365,0.433973,1.33192,0.551725,1.33943,-0.338817,-0.392362,-0.446698,0.225054,0.404495,-0.720034,-0.0901338,0.137435,1.29458,-0.149578,-0.131744,0.444715,-0.0273367,0.539864,0.588374,-0.578285,6.11678,6.11598,5.90478,6.15451,5.99683,5.97962,5.94455,5.82316,6.1176,5.96536,5.9894,6.18567,5.75461,5.99982,5.7922,5.81646,5.97126,5.69784,5.88091,5.93567,6.0906,6.08373,5.83425,5.88728,5.9016,5.807,5.84419,5.98093,6.09467,5.96706,6.04406,5.93156,0.708614,1.3099,2.23597,1.73677,2.35313,-0.722873,1.01788,1.40123,0.197187,1.9553,1.5018,1.44032,1.21238,1.75623,1.4454,2.92015,0.284616,1.60028,0.824294,2.7841,2.50012,1.8905,2.31444,1.92412,2.13082,1.16217,2.22134,1.76351,0.953843,0.985589,2.76294,1.00243,0.329905,0.212503,0.0965663,0.149723,0.0868172,0.673239,0.26544,0.197621,0.450862,0.123977,0.182157,0.191496,0.229281,0.147263,0.190711,0.0511664,0.429323,0.167942,0.304853,0.0581894,0.0758495,0.131187,0.0899341,0.127403,0.106137,0.238274,0.0978505,0.146351,0.278113,0.271784,0.0593597,0.268463
267.494,0.989321,0.088235,6,63,0,-222.449,0.0939283,-0.59734,-0.732893,0.238481,-0.386744,-0.05006,0.0727518,-0.333381,0.0991585,0.0288042,0.56072,0.121195,0.0720669,0.0580303,0.883438,0.6447,1.12407,-0.10977,0.460581,0.947288,-1.89637,-0.694189,-0.406577,-0.6341,0.332613,-1.00592,-0.506278,1.25832,1.82018,1.98702,1.50178,-0.0730031,-0.0355217,0.251018,0.384766,1.06937,-0.787381,-0.212126,0.738075,2.36581,0.713446,0.206573,0.647163,-0.0330298,0.818117,-0.800304,0.257845,1.61471,0.0103466,1.27641,0.513828,-0.499699,-0.0523622,1.6919,1.95266,-0.150802,-0.897569,1.60284,-0.632681,0.236229,0.530749,-1.40011,1.00044,-1.07914,-1.15229,0.8493,-0.522987,-1.28505,0.483154,1.18449,0.191079,-2.41084,0.26776,-0.237843,-0.650419,0.28208,-0.00247368,-0.0469004,-0.0433384,-0.47349,0.260043,0.627582,1.05107,-0.0389449,0.464925,0.8949,-1.61729,-0.555242,-0.301155,-0.502158,0.351873,-0.830641,-0.389235,1.16968,1.66604,1.81344,1.38476,-0.00646341,0.026649,0.279789,0.397947,1.00275,-0.637572,-0.12937,0.710073,2.14807,0.688315,0.240525,0.629758,0.0288505,0.780786,-0.648989,0.28582,5.09327,5.05324,5.00053,5.02373,5.11521,5.12903,5.01861,4.97999,5.1105,4.99365,5.03875,5.05413,4.95416,5.07875,4.97064,4.96688,5.07081,4.99932,4.96006,5.05164,5.08843,5.0364,4.90262,5.04039,5.0141,4.99274,5.04114,5.02632,5.02401,5.0242,5.00189,5.03999,0.963728,0.594484,2.28504,1.85204,2.42615,-1.0118,1.36809,1.51836,0.439683,1.88312,0.700609,1.14201,1.28956,1.5715,2.21112,2.62774,0.259209,1.84617,1.04834,3.0102,2.9664,2.04675,2.26668,2.24132,2.63007,1.72596,2.56451,1.82207,0.426717,1.22839,1.5298,1.5288,0.276132,0.355607,0.0923695,0.135633,0.0812002,0.733372,0.202929,0.179703,0.391816,0.132031,0.331677,0.241951,0.215927,0.172002,0.0987559,0.0673742,0.435558,0.136324,0.259545,0.0469672,0.0489669,0.114381,0.0939201,0.0961006,0.0672283,0.151105,0.0714577,0.139185,0.394911,0.226464,0.178023,0.178169
275.3,0.999645,0.088235,5,31,0,-231.911,0.0319127,-0.179124,0.153485,-0.157953,-0.392126,0.160898,-0.780143,0.37397,0.377053,0.405108,0.168403,0.01867,0.0508917,0.09353,0.817577,-0.573883,1.77913,0.120246,-0.180373,0.971981,-2.61479,-0.884632,-0.747723,-0.227056,0.166317,-0.905804,-0.0756651,0.757108,2.30879,1.10775,1.77292,-0.0723782,-0.320704,0.0713121,0.434263,0.200733,-0.160927,0.317095,-0.0979396,1.83639,0.819616,-0.582001,-0.000116298,0.325593,0.537548,0.810416,0.211613,1.79077,0.170436,1.96867,0.520718,-1.28237,-0.0535119,-0.222212,2.01343,-0.533383,-0.603223,2.30783,-1.96767,-0.037899,0.715396,-0.250585,0.705237,0.0112738,-1.02334,0.798426,-0.268297,-0.395428,1.39971,0.853344,0.47309,-0.9015,0.340191,-0.391978,0.1378,-1.01737,-2.43459,-0.217425,-0.744057,1.12301,1.78063,-0.375663,1.54811,0.19184,-0.0539392,0.888199,-2.04426,-0.629725,-0.517791,-0.0921054,0.229507,-0.647035,0.031668,0.712524,1.98114,0.999198,1.54303,0.0343552,-0.16867,0.151833,0.448573,0.257645,-0.0380399,0.352779,0.0134568,1.59492,0.763629,-0.382301,0.0934349,0.359727,0.533017,0.756107,0.26654,8.38384,6.55038,4.81729,5.93967,5.77132,8.44804,5.47322,5.40846,8.88274,4.28625,5.9555,6.77137,5.74348,6.75966,6.00562,5.03473,6.86787,5.72617,5.60343,7.60902,6.93246,6.49742,5.14038,6.35191,5.60673,6.13654,5.03986,3.95837,5.77603,5.28018,7.25851,8.11941,0.398293,1.76225,2.23201,1.32464,2.36856,-1.02326,1.3428,1.16614,0.574984,1.70987,0.833328,1.51203,1.30451,2.52869,1.70377,2.81983,0.777769,1.51526,1.23114,2.69231,2.04336,2.25659,2.44384,1.49382,2.5496,1.64648,1.65787,1.52466,1.15219,0.817651,2.7268,1.54334,0.401723,0.146508,0.0969123,0.210047,0.0856016,0.735607,0.207051,0.237554,0.360087,0.153181,0.302942,0.180638,0.213408,0.0738711,0.153974,0.0562621,0.314801,0.180161,0.225982,0.0634285,0.114725,0.0947824,0.0798899,0.183349,0.0724532,0.161585,0.160048,0.178777,0.240089,0.306263,0.0614104,0.176051
267.168,0.984951,0.088235,6,63,0,-229.925,0.630091,-0.143949,0.425356,-0.0393582,0.60174,-0.0785808,0.79049,-0.395021,-0.11544,-0.0438229,-0.430718,0.058607,0.0169257,0.408079,0.734048,-0.515851,0.298262,0.195328,-0.682334,0.447016,-2.41241,-0.0851716,-1.31776,-0.279136,0.464569,-1.36145,-1.32847,1.13934,0.806177,1.86555,0.674623,-1.01318,-0.168131,-0.182707,0.728554,0.574866,-0.869772,0.37164,-0.212952,1.65537,0.0939909,0.191378,0.0439442,0.260563,0.667746,0.650826,-0.538313,1.67394,0.174613,-2.54593,-1.34245,1.05692,1.57445,-0.0240865,-2.9499,-0.494619,0.822472,-1.39747,1.18093,0.804866,-0.0769363,-0.438084,-1.83156,-0.1672,0.504867,-1.68093,1.18844,0.808348,-0.634028,-0.619822,0.64504,1.81397,-0.306511,0.35173,-0.460548,0.780582,1.15953,0.529855,0.586069,-0.867673,-2.18566,0.0294197,0.627018,0.551459,-0.0927862,0.73621,-1.36274,0.345559,-0.559218,0.20318,0.749095,-0.591293,-0.567084,1.24441,0.999852,1.77748,0.903285,-0.335642,0.284663,0.273964,0.942873,0.830058,-0.230375,0.680881,0.251762,1.6232,0.477073,0.54856,0.440336,0.599344,0.898236,0.885816,0.0129319,3.41913,4.21871,6.41405,7.02066,5.31075,3.18626,4.89185,6.15677,4.17837,6.55445,6.13787,5.26196,4.94038,3.87337,5.17968,5.82462,3.9766,6.56304,6.1416,4.77421,4.78607,5.96895,7.32052,5.0552,5.67094,4.92104,6.1119,6.53,5.85009,5.9078,4.58336,3.64113,0.573693,0.985108,2.30637,1.44209,2.30493,-0.666756,1.35074,1.07721,0.466026,2.31782,0.977431,1.00164,1.73833,1.53111,2.33791,2.40431,0.281101,1.92109,0.919791,2.76548,2.50034,1.60916,2.45271,1.82049,2.28986,1.35516,2.30347,1.27421,1.15849,1.04551,1.86443,1.51395,0.360385,0.271879,0.0905971,0.191222,0.0907151,0.660776,0.20575,0.254035,0.385557,0.0896579,0.273402,0.268619,0.149525,0.177831,0.0880318,0.0828449,0.430184,0.12774,0.285001,0.0592182,0.0758346,0.166705,0.0792404,0.139376,0.0919659,0.205028,0.0908363,0.218538,0.238942,0.260089,0.134188,0.180354
278.63,0.994511,0.088235,6,63,0,-236.293,-0.153688,0.243491,-0.157919,-0.562193,0.696953,-0.283125,0.695791,0.121104,0.0945661,-0.226712,-0.189042,0.085049,0.0833911,0.00799522,0.877353,-1.09707,1.23002,0.13523,0.477435,1.3564,-1.89444,-1.27347,-0.726917,-0.296196,0.85485,-0.664669,-0.0609313,0.232066,1.94036,1.15214,1.69403,0.164304,0.651239,-0.783907,-0.500024,1.30583,-0.259618,-0.446156,0.744619,1.95527,-0.201865,-0.626588,0.0970093,0.415862,1.04752,-0.60757,0.476607,1.66812,0.179925,-2.06542,0.120316,-0.741803,1.33347,0.293915,-2.28272,1.13523,-0.724928,0.607206,-0.147157,0.793718,-0.0649707,-0.223314,-1.00072,0.094035,-1.70795,-0.868789,-0.222459,-0.29378,-0.304834,0.244922,-0.154549,-0.642663,-0.532363,0.0742045,1.25158,0.777357,0.910697,0.803868,0.47085,-0.129679,0.368662,-0.954521,1.08716,0.12664,0.426874,1.19804,-1.6541,-1.10929,-0.629767,-0.251873,0.758,-0.575154,-0.045463,0.211599,1.71037,1.01883,1.49426,0.152148,0.579362,-0.679768,-0.430703,1.15367,-0.219781,-0.383441,0.661289,1.72346,-0.169112,-0.541744,0.0931066,0.372853,0.927044,-0.525059,0.426148,3.65648,5.41822,4.63971,6.7399,5.59013,3.51628,6.50373,4.65382,5.91429,5.16365,6.11613,5.24057,5.09338,4.42852,5.39266,3.89938,4.5349,5.09416,5.02921,5.01921,5.54107,5.15679,4.72321,4.81789,5.37346,6.64132,6.09816,6.24623,6.12731,5.77096,5.17991,5.66582,0.168485,1.29286,2.32858,1.54473,2.48268,-0.539769,1.61043,0.988439,0.754306,2.04264,0.709488,1.23918,0.971689,2.09515,1.77845,2.44533,0.728389,2.19757,0.943585,2.10481,2.93865,2.39912,1.90189,1.94593,2.77536,1.68232,1.6602,1.87037,1.4707,1.23255,2.32772,1.37723,0.457978,0.215369,0.0887832,0.175848,0.0770812,0.631759,0.166528,0.27122,0.319884,0.114798,0.329712,0.224579,0.274544,0.109569,0.144495,0.0797804,0.325548,0.0999691,0.280177,0.108631,0.0502755,0.0832399,0.129894,0.124998,0.0586702,0.156789,0.159735,0.133499,0.186836,0.225736,0.0888529,0.201455
