# 0.0338698, 0.0587489, 0.0927948, 0.0672123, 0.000266985, 0.000387199, 0.0351109, 0.0305534, 0.189622, 0.296487, 0.274393, 0.168264, 0.238213, 0.327808, 0.412449, 0.206076, 0.185494, 0.211656, 0.163464, 0.187486, 0.22976, 0.256489, 0.220716, 0.271969, 0.177487, 0.19872, 0.18541, 0.314471, 0.233789, 0.288802, 0.310002, 0.195234, 0.260375, 0.183288, 0.240168, 0.221413, 0.158436, 0.189875, 0.433088, 0.201405, 0.00998247, 0.886147, 0.849504, 0.654832, 0.801093, 0.881074, 0.801668, 0.675603, 0.88743, 0.668479, 0.759067, 0.755896, 0.827875, 0.811901, 0.809991, 0.80027, 0.692815, 0.81385, 0.943296, 0.784155, 0.72772, 1.02459, 0.703025, 0.945938, 0.930004, 0.812754, 0.881274, 0.79188, 0.872339, 0.762132, 0.652978, 0.772347, 0.820218, 0.730573
287.382,0.990127,0.0914911,6,63,0,-245.016,0.147009,-0.135265,0.263309,0.0772414,0.0628447,0.0694079,0.167273,0.878887,-0.357321,1.01833,-0.0595247,0.197728,-0.664218,-2.23543,-1.52984,-1.42039,-0.413188,-0.754607,-0.987103,-1.09415,0.882416,1.15667,0.899051,0.843517,-0.70752,-0.488599,-0.291692,0.878528,-0.302579,-0.768282,-0.472305,-0.545078,0.819024,0.412061,-1.02592,-0.327797,-0.469643,0.140417,0.235258,-0.331097,1.70818,0.43363,0.213149,-0.455174,1.50036,0.966505,-0.715731,-0.760792,-1.59426,-1.51366,0.486059,-0.226296,1.9187,0.576004,0.393752,0.319315,-1.65694,-0.233881,0.588852,0.359213,-0.109941,2.49902,-1.23881,1.86571,1.58889,1.58437,-0.864787,-0.435926,1.65328,0.296552,-0.761154,-0.264293,0.337243,-0.159196,-0.146772,1.06227,0.114957,0.341054,-0.4165,-1.79742,-1.17728,-1.08109,-0.195873,-0.495941,-0.70028,-0.794365,0.942817,1.18385,0.957437,0.908629,-0.454558,-0.26215,-0.0890913,0.9394,-0.0986604,-0.50796,-0.24783,-0.311789,0.887102,0.529428,-0.734397,-0.120824,-0.24549,0.290684,0.374038,-0.123724,6.05333,4.53037,10.5781,8.39207,4.04636,3.96806,2.7645,2.86283,6.81381,5.00307,12.6821,7.08481,6.54646,6.33852,2.69038,4.98664,7.1244,6.44914,5.26198,16.3109,3.2252,12.394,10.992,10.9705,3.7931,4.56834,11.3033,6.27626,3.96744,4.92131,6.38799,5.15078,0.693849,1.1394,2.73156,2.14068,1.50881,-0.667517,1.25972,1.09561,0.783564,1.42937,1.22503,1.13095,1.52211,1.67744,1.65273,2.58256,0.279859,1.91454,1.16798,3.80738,2.20372,2.42287,2.43162,1.61352,1.93595,2.00171,1.88221,1.56667,0.609107,0.733493,2.79987,1.55021,0.333177,0.24243,0.0611365,0.105206,0.181115,0.660947,0.221022,0.250564,0.313552,0.193197,0.227052,0.243986,0.179151,0.157435,0.160741,0.0702691,0.430488,0.128472,0.237221,0.0217238,0.0994169,0.0814455,0.0807932,0.1661,0.126094,0.119024,0.132136,0.172692,0.352263,0.324429,0.0573313,0.175056
289.577,0.969045,0.0914911,5,31,0,-258.087,0.177987,-0.109891,0.0921409,0.0777573,0.0562677,0.0514317,0.44359,0.735408,-0.570887,0.763938,-0.0913673,-0.467182,-0.651481,-2.92479,-1.21762,-2.03246,-0.947283,-0.853882,-2.02,-0.909366,0.682054,1.61035,0.698576,0.907932,-0.17213,-0.486709,-0.948396,-0.497289,-0.501451,-0.950756,0.00232786,0.302182,1.1142,0.369326,-0.225204,-0.156914,-0.199317,0.352095,-0.385236,-0.711107,1.64054,0.321679,-0.531676,-1.29409,1.18871,1.82834,-2.26983,0.121349,-0.409423,-1.10807,1.01965,-1.75562,1.80345,0.770721,-0.846275,-0.926367,-1.15443,-0.62064,0.0622122,1.65049,0.0770099,0.138212,-1.28061,0.321885,-0.328121,1.55482,-1.04889,0.749467,0.280339,0.246727,0.303009,-0.914908,0.717756,0.60342,0.0237552,1.0054,0.376398,0.10002,-0.0355148,-1.70733,-0.451861,-1.0511,-0.25305,-0.184362,-1.04194,-0.225166,0.945178,1.62785,0.957328,1.11129,0.317004,0.0856603,-0.253869,0.0778797,0.0748184,-0.255604,0.445302,0.665817,1.26298,0.715195,0.277973,0.328194,0.29701,0.702524,0.160284,-0.0793641,4.34712,3.40165,7.56042,9.28762,2.48528,5.36329,4.52148,3.61141,7.16022,2.93233,9.21355,6.60923,3.92872,3.82879,3.55795,4.22447,5.26223,8.77117,5.28734,5.39246,3.41643,5.72067,4.64129,8.50536,3.68082,6.56419,5.64472,5.58402,5.68604,3.84293,6.49758,6.26294,0.725729,1.14162,2.61093,1.60308,1.58008,-0.790164,1.43304,0.789562,0.551786,1.43123,0.573654,1.39042,1.45467,2.07267,1.5561,2.50181,0.942608,1.92632,0.756695,2.53749,2.02801,2.26027,2.7361,2.28141,2.11925,1.88573,2.51251,1.6587,1.01034,1.11105,2.04106,1.31116,0.326133,0.242023,0.0684381,0.167552,0.170785,0.687867,0.192625,0.312263,0.36545,0.192907,0.360394,0.19934,0.189284,0.111782,0.174207,0.0757314,0.280374,0.127158,0.319364,0.0732718,0.116293,0.0944673,0.0608763,0.0926746,0.10724,0.131732,0.074986,0.159936,0.266914,0.247676,0.114958,0.212294
283.257,0.960451,0.0914911,6,95,0,-246.452,0.196584,0.41334,-0.263641,0.224475,0.083301,0.0161113,-0.163272,0.676328,-1.10288,0.643033,0.0805786,0.251722,2.13846,-1.7233,0.490322,-0.06676,-0.678328,0.995309,-0.772496,-0.0650891,0.983141,1.78211,1.88404,2.19687,-0.183461,0.268032,-0.609418,0.951402,1.86555,-0.178007,1.08772,0.588779,2.7864,0.602289,0.799796,0.570668,0.523138,1.07447,1.00237,-0.316714,1.6596,0.464877,-0.851363,-0.719957,0.639702,-0.263033,-0.802564,-1.10567,0.48972,0.5435,-0.237149,-1.93705,1.33544,-1.06312,-0.505453,-0.435206,-0.449152,-1.31153,0.551839,0.215052,-0.270384,1.92896,0.511801,1.44862,0.502223,-0.324798,0.494413,0.455165,1.41344,0.0830028,0.410509,-0.404933,0.0730806,-0.909221,-0.909178,0.271629,-0.108775,0.00697459,1.28303,-1.32879,0.168347,-0.208424,-0.622045,0.509883,-0.685733,-0.207294,0.501654,1.04202,1.11096,1.32253,-0.287352,0.0180057,-0.575439,0.480188,1.09845,-0.283663,0.572385,0.234936,1.72125,0.244073,0.377653,0.222687,0.190541,0.563419,0.514659,-0.377475,3.5389,3.76183,7.0779,4.65209,3.6201,3.14432,6.60122,6.76834,4.70841,2.13637,9.78069,3.20713,4.15629,4.29426,4.26651,2.85736,6.79463,5.80993,4.63622,12.8883,6.66933,10.3091,6.6397,4.52042,6.61564,6.49603,10.1418,5.464,6.36256,4.35512,5.43886,3.44499,0.13866,1.14224,2.16848,1.20132,2.64397,-0.252093,1.58674,1.48572,0.458016,1.87083,0.67521,1.15365,1.43522,2.0093,1.91827,2.35027,0.62861,1.71215,0.569067,3.09065,2.9592,2.4101,2.93294,1.59588,2.81742,1.41556,2.65491,1.42115,1.19567,1.45764,1.73899,0.650264,0.46539,0.241909,0.102617,0.231241,0.0663614,0.562692,0.169842,0.184564,0.387457,0.133446,0.337331,0.239823,0.192287,0.11823,0.128054,0.0870444,0.347826,0.152885,0.361452,0.0434947,0.0493035,0.082406,0.050549,0.168558,0.0563901,0.195359,0.0656872,0.194481,0.232246,0.188828,0.149441,0.34293
289.013,0.992192,0.0914911,6,63,0,-244.656,0.0483804,0.340694,0.196454,0.20107,0.0643547,0.013737,0.426902,0.686755,-0.446686,0.0898171,-0.034776,-0.0763977,0.736535,-3.10798,0.178087,-1.70967,-0.686149,0.333745,-1.4189,-0.524898,0.467288,1.09056,1.61474,1.65556,-0.90738,-0.215739,0.014481,-0.274605,-0.0841033,-0.461637,0.135463,0.276935,0.214941,0.620307,-0.713538,0.364985,-0.619806,-0.0264167,1.26351,1.06316,1.74771,0.358688,0.302623,0.28922,1.01721,2.32177,-2.26146,-0.505931,-0.115313,-0.843838,0.472291,-1.19702,1.02176,1.50444,0.724472,-1.08733,-1.22289,-0.503496,-1.11317,1.56946,0.403894,0.354976,-0.389088,0.957988,-0.512596,1.73841,-2.53969,0.50548,0.302224,-0.827435,-0.854967,0.781191,1.01009,0.530021,0.120138,0.488585,0.40302,0.374436,0.932721,-1.70752,0.549204,-0.747223,-0.0443139,0.656104,-0.547531,0.0664259,0.747814,1.17585,1.53583,1.56387,-0.196245,0.278742,0.436847,0.238316,0.369144,0.109871,0.519932,0.617089,0.574514,0.852901,-0.0631234,0.677558,0.00124732,0.40876,1.29462,1.15703,6.39977,6.36908,8.2695,13.2038,2.55118,4.78862,5.50884,4.24202,6.80134,3.73729,8.28303,9.84869,7.44524,3.88726,3.70276,4.79281,3.8514,10.0811,6.63651,6.52108,4.99358,8.09571,4.77719,10.7109,2.30887,6.88279,6.39886,4.26705,4.22512,7.59826,8.24842,6.94365,0.891241,1.10858,2.43805,1.57285,2.25985,-0.910803,1.63626,0.837324,0.754263,1.98323,0.779597,1.39355,1.4229,1.87827,2.10731,2.63358,0.465244,1.86329,1.29037,2.53076,2.0824,2.46667,2.61932,1.94422,1.38683,1.73004,1.97191,1.5783,0.737147,1.0505,2.22126,2.22674,0.290854,0.248136,0.0803169,0.17181,0.0945032,0.713164,0.162975,0.302099,0.319893,0.120975,0.314407,0.198841,0.194207,0.132588,0.108388,0.0670085,0.385743,0.13432,0.21579,0.0737294,0.110819,0.0782277,0.0679055,0.125185,0.199915,0.150583,0.122184,0.171036,0.323628,0.259128,0.0978571,0.0973748
283.43,0.946256,0.0914911,5,31,0,-253.141,0.0965322,0.533816,0.0893713,0.211258,0.068338,0.0251577,0.398355,0.824922,-1.64728,-0.0575346,0.231308,-0.706951,0.52695,-2.50162,-0.673565,-0.272642,-1.35636,-0.0386661,-0.670087,-0.520194,0.0692186,0.353021,0.303392,1.23506,-0.811648,0.000129097,-1.25908,1.30798,1.10949,-0.332636,-0.0949303,0.574366,2.06137,-0.167918,-0.0526386,-0.165355,-0.412511,-0.254399,1.0431,-0.495226,1.86279,0.483898,-0.301785,-0.614245,-0.187957,-2.85389,0.552671,-1.36694,0.942035,-0.189834,0.155226,-0.259672,0.61121,-0.948217,-1.19909,-0.549063,-0.740679,-1.01865,0.886303,-0.537653,-1.38727,1.48417,0.27057,1.86987,0.945072,0.431684,0.567621,0.199746,0.269962,0.222003,0.266568,-1.06513,0.48438,-0.0207598,-0.960521,0.350894,0.589166,-0.184825,0.833048,-1.66528,-0.157284,0.173447,-0.720537,0.366459,-0.154415,-0.0307646,0.455455,0.68957,0.64863,1.41719,-0.271192,0.398462,-0.640286,1.47734,1.3136,0.123956,0.320045,0.872163,2.09882,0.259836,0.354932,0.26195,0.0580659,0.188496,1.25883,-0.0101681,5.56646,4.78536,5.88167,1.61899,8.4168,3.32454,10.1619,5.87633,6.9442,5.68106,8.65863,4.07126,3.60584,4.9387,4.50136,3.93484,9.89147,4.96605,3.292,13.21,7.34281,15.9207,10.1768,7.93818,8.47791,7.09542,7.34065,7.17225,7.3286,3.84732,8.1432,6.37732,0.204592,1.23927,2.50767,0.845281,1.99983,-0.445504,1.58646,1.61358,0.494891,1.53324,1.01237,1.13602,1.45559,1.72889,1.49006,2.31062,0.714905,1.83859,0.675773,3.66919,2.89041,2.38415,2.30688,2.03894,3.33941,1.62379,2.27343,1.6738,1.16802,1.12912,2.74759,0.883261,0.44903,0.224563,0.0753225,0.300424,0.119221,0.60957,0.169883,0.166092,0.378742,0.17752,0.266517,0.243052,0.189143,0.150729,0.183912,0.0902475,0.328516,0.137218,0.337205,0.0248633,0.0526298,0.0843897,0.0905546,0.115174,0.0342437,0.164683,0.0933474,0.157918,0.237213,0.244324,0.0602229,0.292502
287.221,0.997203,0.0914911,5,31,0,-256.395,0.183595,0.0757451,0.284916,0.477742,0.0548373,0.0385635,0.00515187,0.847541,-0.220273,0.224686,0.0447812,0.362412,0.948289,-2.63474,-0.49496,-1.18453,-0.640257,0.99859,-1.15948,-0.23289,0.498647,1.03085,1.28763,1.34957,-0.720127,-0.352515,-0.103669,0.306843,0.551186,-0.0737037,0.574559,-0.0515421,0.13137,-0.130883,0.137025,-0.280752,-0.549045,0.00474944,-0.1106,0.817405,1.71436,0.402294,-0.358063,-0.130412,0.490576,3.6466,-1.4978,-1.32618,0.695363,-0.261498,-1.17638,0.068596,2.2041,1.64532,0.0743889,-0.872963,-1.08201,-0.833536,-0.596715,0.61365,0.728024,-0.149555,1.07628,2.02206,0.102495,0.507352,-1.49699,-0.816827,2.24106,-1.22461,-0.0046619,0.337233,0.390954,-0.0941677,-0.181539,0.195582,0.0431058,0.312311,0.808865,-2.2279,-0.414347,-0.998787,-0.537493,0.851498,-0.977559,-0.192232,0.427776,0.87884,1.09647,1.14897,-0.605185,-0.293619,-0.0827117,0.265214,0.472305,-0.0573151,0.492114,-0.0385322,0.116494,-0.105777,0.121286,-0.232797,-0.460186,0.00917721,-0.0885859,0.697936,4.80817,5.26931,6.76471,24.0797,3.03985,3.25714,7.34562,4.99863,3.45946,5.70852,13.478,10.7646,5.72183,3.90859,3.59333,3.97108,4.36801,7.10807,7.44277,5.22889,8.56209,12.5263,5.7869,6.81051,3.04084,3.99786,13.6799,3.39298,5.54273,6.36001,6.49896,5.3467,0.986378,0.939301,2.2471,1.80342,2.40965,-0.912247,1.64053,0.821347,0.707551,2.45228,0.623226,1.40855,1.43231,1.85394,2.11348,2.5304,0.467343,1.52652,1.31659,2.68856,2.40211,2.42087,2.75095,1.56225,1.4001,1.4053,2.32528,1.39006,0.699904,0.935278,1.89512,2.07937,0.271628,0.281042,0.0955998,0.141435,0.0824398,0.71346,0.162393,0.305478,0.33014,0.0792717,0.349048,0.196462,0.192739,0.135411,0.107794,0.073754,0.385245,0.178504,0.211387,0.0636518,0.0830117,0.0815952,0.0600332,0.173324,0.1978,0.196977,0.0890506,0.199399,0.331833,0.281855,0.130662,0.111118
279.677,0.935853,0.0914911,5,31,0,-249.027,0.6056,0.0230172,-0.126101,-0.0368696,0.0418477,0.0393082,0.292132,0.753463,-1.30345,0.713676,0.759818,-0.674328,0.508349,-2.6483,-1.36034,-0.354014,-1.09441,-0.382301,-0.760276,-0.949054,0.800435,0.78117,1.06543,1.43705,-1.05816,0.0150405,-0.944631,0.821685,0.891233,-0.502323,0.30395,0.335955,1.51794,-0.0769606,0.315886,-0.307648,-0.523234,0.425392,0.333637,-0.676873,1.75452,0.130222,0.403838,-0.658945,0.892932,-1.24637,1.23531,-1.53799,0.441506,0.926384,2.47174,0.216117,0.840978,-2.1567,0.900522,-0.992569,1.48184,0.49122,-0.812195,-0.16192,-1.06074,1.08095,-0.262001,-0.042941,1.26032,0.0384008,-1.50224,1.17228,1.53221,0.422923,-1.10018,0.104846,0.710264,0.782927,-0.689969,0.82986,0.864626,-0.21595,0.675154,-1.70326,-0.732832,0.0253955,-0.532465,0.00408226,-0.280708,-0.422945,0.89523,0.880715,1.0949,1.37489,-0.505156,0.303464,-0.419613,0.911241,0.963643,-0.0863499,0.521147,0.545261,1.43584,0.234145,0.53014,0.06033,-0.102106,0.612649,0.543515,-0.217867,6.09278,5.30531,6.49346,4.91461,6.78952,4.73147,6.12274,6.52181,7.97563,5.94565,6.44967,4.36522,6.49988,5.07975,7.01102,6.16251,5.20048,5.66004,5.03485,6.6544,5.58675,5.74842,6.81167,5.80963,4.75355,6.73402,7.05716,6.10794,5.00906,5.86012,6.34082,6.4011,0.336186,1.42363,2.70257,1.07797,2.05277,-0.521856,1.19741,1.5704,0.572305,1.3817,1.09691,0.954671,1.76138,1.71033,1.99242,2.58512,0.436833,1.84847,0.84239,2.91657,2.59235,1.96083,2.40094,1.92288,2.57992,1.61288,2.36808,1.5558,0.92167,1.39978,2.42454,0.992359,0.416736,0.194094,0.062822,0.25389,0.113773,0.627582,0.231936,0.172159,0.360705,0.200736,0.25032,0.277946,0.146618,0.153121,0.120001,0.0701023,0.392496,0.136052,0.301032,0.0513403,0.0696327,0.123377,0.0831014,0.127541,0.070442,0.166189,0.0856393,0.17425,0.284618,0.19785,0.0813205,0.270446
264.833,0.812098,0.0914911,5,31,0,-232.876,0.541632,-0.0273501,0.323521,0.00412683,0.0341693,0.0524297,0.190038,0.807286,-1.06926,0.94965,0.584416,-0.342191,-0.198845,-2.06986,-0.96116,-0.131643,-1.02459,-0.0456251,-1.11877,-1.53144,0.446763,0.616886,0.862356,1.27571,-0.626599,0.182938,-1.09702,1.2342,0.535572,-0.197558,0.414412,-0.261575,1.58268,-0.0994365,-0.0630532,-0.391397,-0.715242,0.715962,-0.532839,0.00230527,1.7949,0.0990111,0.120617,-0.751999,0.386326,-1.52897,0.295519,-1.45378,0.479011,1.41004,2.56446,-0.117897,1.27675,-2.18646,0.214331,-0.518735,0.679061,-0.4557,-1.2655,-0.110631,-1.67882,0.665015,-0.819265,-0.375176,2.47429,0.651057,-2.39796,1.57615,2.61011,0.114401,-0.830374,0.13671,0.829869,1.55675,-0.673157,0.956678,0.661829,-0.0862079,0.0295135,-1.48093,-0.585893,0.0837652,-0.637096,0.153206,-0.713131,-1.04627,0.550704,0.688042,0.886206,1.2199,-0.315806,0.337722,-0.695569,1.18639,0.622398,0.0305526,0.524588,-0.0211273,1.46771,0.109765,0.139136,-0.125931,-0.387367,0.768025,-0.240115,0.191899,6.09117,5.58699,6.25354,5.17331,6.19757,5.21197,6.31119,6.92063,7.75864,5.94901,6.8299,4.84726,6.14795,5.71753,6.43745,5.75333,5.31004,5.95329,5.09712,6.4285,5.54991,5.79938,7.68968,6.41962,4.74681,7.03539,7.79379,6.08742,5.54381,6.10088,6.53429,7.02189,0.419582,1.47269,2.68134,1.48911,1.67317,-0.176122,1.71273,1.86409,0.560502,1.79686,0.930521,0.597378,1.43702,1.51863,1.83437,2.72687,0.678668,2.11805,0.711748,3.34259,2.47107,2.22091,2.57827,1.62253,2.71774,1.67578,2.15865,1.59879,0.708198,1.54995,2.01785,1.69887,0.396617,0.186534,0.0640832,0.184056,0.158003,0.543917,0.15281,0.134226,0.363431,0.142234,0.282819,0.354944,0.192007,0.179663,0.137718,0.0614061,0.336559,0.107355,0.329213,0.0341388,0.0779116,0.097888,0.07055,0.164857,0.0619346,0.157655,0.103526,0.168151,0.329997,0.175093,0.117341,0.154612
281.846,0.894855,0.0914911,5,31,0,-226.404,0.274497,-0.0461941,0.413389,0.215987,0.0359016,0.0363453,0.316298,0.74015,-0.905604,1.644,-0.163856,-0.536625,0.673832,-3.15111,-0.860477,-0.520332,-1.09386,-0.284933,-0.910471,-0.908663,0.89825,0.463513,1.30948,0.797941,-0.823735,-0.15908,-1.15531,0.908829,-0.261218,-0.419504,0.559812,-0.699736,1.12905,-0.0514603,-0.439754,-0.238677,-0.460018,0.13877,0.00563164,-0.197107,1.63636,0.36123,0.0483879,-0.416702,0.45304,-0.208736,0.158119,-0.433392,0.584158,0.58813,0.371234,-0.196854,0.455,-2.41525,0.59184,-0.804976,-0.788233,-1.05052,-2.63325,-0.0543293,-1.1988,1.04117,-1.17714,1.0239,0.940236,0.423202,-0.290236,1.43811,1.35094,0.0107058,0.139001,1.22503,0.291842,1.46185,-0.353984,1.5331,0.19502,-0.0808842,0.815035,-2.01599,-0.320583,-0.0688249,-0.493323,0.105406,-0.357587,-0.356248,0.981138,0.659368,1.28551,0.906894,-0.293389,0.198555,-0.538801,0.988968,0.122958,0.00580245,0.730643,-0.201611,1.15197,0.27821,-0.00918508,0.139642,-0.0241839,0.419009,0.320467,0.17041,5.22703,4.41867,6.04974,4.7634,5.43838,4.39211,6.34317,6.35228,5.87358,4.78389,6.05403,2.14664,6.3608,3.84042,3.86372,3.51445,1.98408,5.03664,3.33116,7.48174,3.35733,7.4352,7.21387,5.98489,4.62521,8.63524,8.36758,5.15636,5.40095,7.99553,5.70753,8.70963,0.486057,1.97334,2.11288,1.37025,2.33797,-1.02659,1.3554,1.59772,0.419409,1.62835,1.16535,1.16669,1.68137,1.31768,2.038,2.28623,0.485099,1.8651,0.519311,3.05043,1.86131,2.10317,2.6844,1.32133,2.10104,1.44774,1.90867,1.4206,0.82063,1.04734,1.97999,1.54974,0.380823,0.12203,0.107851,0.202579,0.0880263,0.736255,0.204989,0.1683,0.396658,0.164057,0.237696,0.237453,0.156915,0.211204,0.115271,0.09227,0.381049,0.13411,0.373013,0.0451988,0.134551,0.108789,0.0639,0.210597,0.108996,0.190349,0.12913,0.194568,0.30563,0.259736,0.12132,0.175123
267.401,0.991807,0.0914911,6,63,0,-238.007,-0.0691562,0.299668,-0.386947,0.507803,0.0803201,-0.00255257,0.162309,0.563555,-0.572671,1.77221,0.360237,0.348207,1.95009,-2.86297,0.630749,0.105552,-0.834623,0.61914,-0.471095,0.420346,1.2476,0.904932,2.05917,2.59141,-0.579253,0.878752,-0.732699,1.55703,0.950101,-0.301281,1.0019,0.166372,2.41617,0.823374,-0.943188,0.972746,-0.147499,0.103225,2.115,0.816489,1.71367,0.125154,-1.77623,-0.757404,0.636905,-0.355793,0.210179,-0.391442,-1.45188,-1.86082,0.0645009,-1.27851,0.821664,-0.278598,-0.170192,-1.13361,-0.836697,0.602315,1.04965,1.2325,0.116061,0.778408,0.223662,-0.0901265,-0.869968,-0.305363,1.10397,-0.201305,0.0246737,-1.36904,-0.102889,-0.398905,-1.8851,-0.525561,-0.160423,1.16105,0.365322,0.358543,1.26129,-1.45114,0.517771,0.221793,-0.308047,0.511228,-0.103179,0.399197,0.865399,0.672288,1.32277,1.62271,-0.164132,0.657534,-0.250608,1.03978,0.697743,-0.00748,0.726934,0.256069,1.52395,0.626326,-0.36923,0.710505,0.0791847,0.220482,1.35423,0.622445,4.44318,5.04744,6.00975,5.30762,5.69721,5.28399,4.62726,4.39639,5.59428,4.72875,6.15034,5.35915,5.43235,4.81529,4.99759,5.98379,6.32836,6.47484,5.6305,6.11713,5.70683,5.48706,4.97683,5.34123,6.37152,5.41124,5.56647,4.67548,5.4783,5.27906,4.38305,5.19604,0.57607,1.92562,2.26643,1.21549,2.27888,-0.750656,1.19555,1.56066,0.423341,1.52882,0.914411,1.41679,1.57598,1.42154,1.92758,2.31902,0.505218,1.9964,0.47057,3.26218,2.19725,2.29523,2.70837,1.27366,2.25279,1.32436,1.53188,1.3854,0.784714,0.931005,1.90555,1.31875,0.359837,0.127236,0.0939414,0.228731,0.0928872,0.679322,0.232267,0.173551,0.395718,0.178167,0.286098,0.195166,0.171366,0.19442,0.127019,0.08956,0.376315,0.119581,0.384481,0.0368918,0.0999974,0.0915187,0.0624815,0.218632,0.0951092,0.210093,0.177719,0.200143,0.313305,0.282721,0.129482,0.211026
278.372,0.999739,0.0914911,5,63,0,-236.877,0.444438,-0.078971,0.0898318,0.55923,0.0302118,-0.00645807,0.228098,0.837048,-0.178967,-0.483848,0.735596,0.0122076,0.50667,-1.95432,0.56871,-0.824492,0.0017347,0.659451,-0.652216,-0.229531,0.405051,1.63414,0.726988,1.38719,-0.355049,-0.287741,0.594872,0.533375,0.946782,-0.255721,0.227726,0.626918,1.87808,0.91143,1.23613,0.836878,0.234415,0.554154,0.768878,-0.0757166,1.71429,0.105806,1.2154,1.20741,0.00124876,0.189996,0.490943,-0.330468,0.510458,0.262139,0.146226,-0.323923,-0.373809,1.71403,0.476263,-0.853532,-0.161951,-0.710069,-0.110428,0.654644,-0.443949,1.67305,0.613745,-0.590838,1.26499,-0.940747,-0.457145,0.538369,0.847193,-2.03606,1.24777,0.438206,-0.743254,-0.599173,0.0782936,-0.176906,0.843827,0.238316,0.652205,-1.40776,0.704135,-0.462041,0.22955,0.78009,-0.317838,0.035969,0.567145,1.59595,0.836622,1.38924,-0.069095,-0.0127556,0.726034,0.674559,1.0206,0.014047,0.418715,0.752858,1.80014,0.991008,1.2628,0.928605,0.424314,0.691951,0.871686,0.164719,6.31472,6.30939,5.55345,5.66547,5.84877,5.36191,5.86086,5.70888,5.63929,5.36563,5.33738,6.65682,5.83969,5.07323,5.45838,5.15082,5.48821,5.95096,5.29792,6.62802,5.92526,5.21622,6.34795,5.02663,5.29053,5.87819,6.07344,4.47657,6.33639,5.81623,5.13277,5.21162,0.925032,0.740872,2.45239,1.45413,1.92844,-0.580052,1.40234,0.93504,1.06337,2.05632,0.958396,1.3122,1.44924,2.47498,1.73945,2.54463,0.809599,1.38433,1.53402,2.40397,2.47811,1.77367,2.05749,2.02909,2.6275,1.7837,2.87136,1.70601,1.27921,1.58832,1.61035,1.32011,0.283934,0.322814,0.0792639,0.189367,0.126923,0.641079,0.197445,0.281903,0.256665,0.113415,0.277199,0.212118,0.190119,0.0776306,0.149382,0.0727881,0.307976,0.200315,0.177406,0.0828705,0.0774074,0.145087,0.113298,0.116182,0.0673892,0.143846,0.0535877,0.153682,0.217684,0.169621,0.166541,0.210801
280.54,0.929718,0.0914911,5,31,0,-240.653,0.050193,0.159202,-0.202808,0.20886,0.0724723,0.0138368,0.216329,0.592342,-0.460034,1.43435,-0.095675,0.0979931,1.4893,-2.26043,0.373186,-0.316441,-0.61012,0.117958,-1.01728,-0.384468,1.23074,1.14077,2.03766,1.82702,-0.16654,0.486152,0.132648,1.00988,0.687124,-0.152728,0.712535,0.0305073,2.11517,0.983953,-1.22797,0.539902,0.0819226,0.400106,1.96666,0.588515,1.72387,0.298542,-0.91019,0.895932,-0.0850765,1.03803,-0.130054,-0.0094375,0.293021,0.000279083,-1.59029,-0.462649,0.273823,-1.15949,-1.6317,-1.2701,-1.92657,-0.518528,1.66802,0.284058,-0.0114611,0.855352,1.46073,2.34411,-1.14137,0.593656,0.295427,-0.523566,-0.527888,-0.875649,1.26922,0.291709,0.23003,-0.523695,-0.0561683,1.06596,0.159657,0.274375,1.09851,-1.12262,0.437383,0.0288883,-0.14507,0.286201,-0.386247,-0.0114073,0.945347,0.892052,1.42332,1.29855,0.117681,0.504297,0.294902,0.814523,0.623342,0.125862,0.638394,0.2344,1.46924,0.799166,-0.511047,0.536136,0.264855,0.453329,1.38127,0.564931,4.27223,7.32534,5.46556,7.64279,5.39266,5.59039,6.11867,5.60663,3.4872,4.88293,6.0837,3.96581,3.44435,3.83699,3.1541,4.80215,9.22429,6.10232,5.58701,7.23713,8.67076,11.2873,3.98732,6.69324,6.12307,4.79493,4.78875,4.31651,8.18892,6.11628,6.00468,4.79475,0.528241,1.49816,2.24278,1.41536,2.38444,-0.496571,1.34004,1.60471,0.467012,1.57213,0.899684,1.27452,1.45522,1.40728,1.89219,2.29459,0.636033,2.08012,0.962332,3.18754,2.34411,2.57135,2.79399,1.52033,2.09516,1.49988,1.57208,1.27014,0.832815,0.932784,2.20155,1.56097,0.370927,0.1827,0.0959738,0.19539,0.0843672,0.621653,0.207504,0.167325,0.385324,0.171913,0.289115,0.218484,0.1892,0.196664,0.130994,0.091572,0.346144,0.111044,0.276411,0.0396374,0.0875354,0.0710052,0.0576497,0.179413,0.109569,0.182443,0.17192,0.219234,0.30305,0.28236,0.0996118,0.173507
