# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5b1_model
# start_datetime = 2022-04-23 08:29:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-3934fe92810.json
# init = 2 (Default)
# random
#   seed = 1602453411
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b1-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b1-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5b1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
309.026,0.907924,0.0820327,5,31,0,-296.08,0.0360727,-0.242992,0.224276,0.672196,0.0559763,0.0100389,-0.0400309,0.872729,-0.201111,0.634218,-0.140834,-0.358702,0.528339,-1.79621,0.429705,-0.553376,-0.278605,0.185982,-1.14662,-0.823552,1.58979,2.23387,1.57216,1.56893,0.386497,-0.27046,0.535754,0.269287,0.451845,-0.0760938,0.236946,0.151166,2.11007,0.783194,-0.142153,0.965578,0.331174,0.474378,1.96695,0.3434,6.4722,-0.215547,0.51347,-0.162941,-0.353081,0.421066,-1.60763,0.334985,-0.522978,-0.283178,0.122281,-1.04072,-0.758769,1.34742,1.90954,1.33204,1.32922,0.297276,-0.276069,0.427537,0.194984,0.354307,-0.10644,0.166759,0.0918962,1.80149,0.643485,-0.164092,0.802658,0.248995,0.373972,1.67658,0.259664,0.338867,0.957456,2.1825,1.26466,2.15076,-0.992142,1.12029,1.43062,0.291314,1.85198,0.68898,0.970928,1.89097,2.41375,1.96932,2.83501,0.890196,1.67753,1.04218,2.76433,2.41986,2.51888,2.56817,1.82159,2.38602,1.3008,2.18134,1.50265,0.828516,0.901629,2.55647,1.76546,0.416085,0.277388,0.101333,0.220172,0.10426,0.729511,0.245957,0.193002,0.427682,0.135641,0.33426,0.274696,0.131134,0.0821298,0.122462,0.0554612,0.291069,0.157423,0.260729,0.0592827,0.0816706,0.0745453,0.0712152,0.139243,0.0842449,0.21403,0.101438,0.182031,0.303959,0.288716,0.0719931,0.146108
303.707,0.836912,0.0820327,7,127,0,-280.368,-0.0561602,0.11934,0.100281,0.64144,0.084375,0.0731854,-0.129576,0.822322,-1.04505,0.851571,0.185835,0.169345,1.44293,-2.74724,-2.1586,-1.13779,-1.00842,0.371014,-0.934476,-0.420886,0.204899,1.00295,1.31815,1.86676,-1.1611,-0.105186,-1.34064,0.789119,0.539734,-1.06659,0.140057,0.401367,1.19599,-0.302514,-0.196176,-1.23829,-0.584808,0.511431,-0.654253,-0.0374671,7.3661,-0.988939,0.570689,0.02324,0.00967987,1.05698,-2.38869,-1.90464,-1.0652,-0.958818,0.175517,-0.898016,-0.475679,0.0389166,0.695168,0.954366,1.4055,-1.08437,-0.216073,-1.23201,0.519334,0.314259,-1.00666,-0.0144041,0.200477,0.853913,-0.37834,-0.290896,-1.14784,-0.610476,0.290985,-0.667582,-0.160386,0.531177,1.28577,2.73491,1.62448,2.84052,-0.586107,1.29874,1.05584,0.707669,1.95907,0.885533,1.30787,1.2519,1.84936,2.19944,2.85155,0.260603,1.90498,0.727214,3.56851,2.60406,2.12689,2.78164,1.98403,2.59359,1.79428,2.42078,1.23817,0.897309,1.35555,2.41123,1.28566,0.370242,0.21657,0.0609443,0.164588,0.0551732,0.642471,0.214376,0.258104,0.330114,0.123568,0.292033,0.212844,0.222371,0.135948,0.0998011,0.0546011,0.435216,0.129546,0.325806,0.0274246,0.0688777,0.106511,0.0583242,0.12089,0.0695524,0.142549,0.0816019,0.224756,0.289604,0.204965,0.08232,0.216588
308.301,0.953674,0.0820327,5,31,0,-286.894,0.177139,0.268945,0.103125,0.331795,0.065312,0.0469027,-0.0637306,0.75226,-1.01688,0.277514,0.153563,-0.0533569,1.3813,-3.6558,-1.02916,-0.348321,-1.20139,0.241408,-0.795581,0.0734307,0.69436,1.26194,1.32709,1.76158,-0.708508,0.236573,-0.0705566,-0.281011,0.439403,-0.446905,0.261395,0.1898,1.05785,-0.359244,-0.440023,-0.247313,-0.482592,-0.166025,-0.479019,0.415057,5.32606,-0.828687,0.145032,0.0517887,-0.103869,0.975369,-2.81384,-0.837927,-0.325759,-0.967489,0.117871,-0.662215,-0.00849171,0.458608,0.885572,0.934584,1.26143,-0.596713,0.114234,-0.116808,-0.275124,0.266815,-0.39992,0.132907,0.0790479,0.732046,-0.333976,-0.394742,-0.249774,-0.426766,-0.188625,-0.424077,0.2485,0.488686,0.946475,2.22408,1.21936,2.42922,-1.33201,1.55821,1.38935,0.443689,1.57173,0.791641,1.44536,1.55595,1.96843,1.9862,2.45404,0.562013,1.82934,1.48198,2.15841,2.11254,2.09893,2.37051,1.5329,2.19013,1.39163,1.77755,1.60264,0.862818,0.81028,1.80937,1.44111,0.380203,0.279594,0.0976091,0.228049,0.0809711,0.791174,0.173904,0.199512,0.390862,0.17197,0.311816,0.190716,0.174229,0.122557,0.12066,0.0791435,0.363082,0.138317,0.185128,0.103548,0.107884,0.109201,0.0854495,0.177569,0.100641,0.199148,0.144606,0.167613,0.296751,0.307831,0.140715,0.191374
304.875,0.999982,0.0820327,5,31,0,-290.648,0.0446138,0.0695827,-0.135958,0.44553,0.0676651,0.0488617,0.0182041,0.722566,-1.05218,0.976793,-0.0581305,-0.453019,1.22889,-3.14163,-1.31951,-0.465215,-0.763834,0.0484321,-0.830736,0.506716,0.513961,1.18624,1.48752,2.12959,-0.975185,0.11341,-0.209736,0.00829212,0.781564,-0.284335,0.0506748,0.129913,1.56904,0.0121401,0.00632734,-0.196637,-0.503472,-0.444387,-0.0911004,0.77445,5.2055,-0.742069,0.724002,-0.023799,-0.309132,0.906158,-2.25183,-0.935226,-0.317944,-0.533717,0.0531995,-0.582058,0.38434,0.389575,0.875339,1.09303,1.55698,-0.686432,0.10015,-0.133344,0.0241957,0.582936,-0.187246,0.05482,0.112075,1.15194,0.0269761,0.022776,-0.123879,-0.345588,-0.302895,-0.047622,0.577796,0.361234,1.28983,2.04969,0.884709,2.23533,-0.959076,1.2919,1.28189,0.667309,1.38237,0.747114,1.71351,1.28904,1.73433,2.0174,2.61549,0.302371,1.69998,1.26313,2.36834,2.3181,2.22457,2.19597,1.44125,2.40182,1.56644,2.09626,1.55857,0.750525,0.497651,2.10068,1.63631,0.410661,0.215882,0.114084,0.292203,0.0966224,0.722937,0.215532,0.217229,0.3391,0.200628,0.32145,0.152709,0.216015,0.150034,0.117388,0.0681483,0.424978,0.154468,0.220436,0.0856187,0.0896351,0.097566,0.100113,0.191352,0.0830337,0.172725,0.10946,0.173851,0.320707,0.378093,0.109031,0.162968
311.733,0.9901,0.0820327,5,31,0,-290.583,0.205349,0.311349,0.193543,0.12724,0.0630133,0.0359083,0.166443,0.739694,-0.869739,0.0724374,-0.0998321,-0.0502822,0.788962,-3.45564,-0.916012,-0.975146,-0.903097,0.578836,-0.308719,-0.572789,0.84115,0.732423,1.3219,1.68407,-0.947778,0.0705214,-0.57623,0.899581,0.469652,-0.719363,0.376266,0.477186,1.21493,-0.113581,-0.0353963,-0.146849,-0.163677,0.552371,0.189519,0.312886,6.16404,-0.476898,0.220025,0.0925979,0.12925,0.750034,-2.38967,-0.511126,-0.554867,-0.501572,0.594605,-0.0619143,-0.257246,0.788637,0.708212,1.14425,1.41214,-0.534623,0.218607,-0.259791,0.831858,0.513842,-0.365665,0.444765,0.519415,1.06512,0.0824283,0.140261,0.0578195,0.0453721,0.575029,0.306629,0.397883,0.589311,0.891243,2.26614,1.48362,2.23043,-1.20664,1.38097,1.17759,0.636453,2.07501,1.41849,1.22315,1.67368,1.59488,1.95796,2.64049,0.384705,1.95106,1.02187,3.25746,2.37232,2.12295,2.68132,1.99982,2.23905,1.45573,2.31381,1.52276,1.07941,1.38289,2.02878,1.62623,0.356793,0.290853,0.0939659,0.184881,0.0970506,0.769703,0.200853,0.235486,0.346049,0.11155,0.194899,0.227382,0.157934,0.168698,0.123688,0.0665777,0.404993,0.124438,0.264664,0.0370598,0.0853078,0.106886,0.0640844,0.119222,0.0962979,0.189122,0.0899859,0.179056,0.253618,0.200545,0.116215,0.164347
307.594,0.914869,0.0820327,5,31,0,-291.607,0.206978,0.262669,-0.186674,0.0112583,0.0619865,0.0593292,0.277777,0.874278,-0.947116,0.314429,0.341616,0.22334,0.850167,-2.84472,-1.00305,-0.598833,-1.12847,0.694454,-0.44389,0.071818,0.962417,0.75686,1.25862,2.13146,-0.794745,-0.325584,-0.651455,0.972099,0.579537,-0.265411,0.0348413,0.0366625,1.15562,0.182839,-0.357879,-1.16559,-0.147346,0.688849,-0.46622,0.317272,6.44711,-0.550267,0.552676,0.576444,0.473038,1.02106,-2.2093,-0.599169,-0.24577,-0.708824,0.884923,-0.110307,0.340566,1.1192,0.939483,1.37816,2.14127,-0.417052,-0.00687449,-0.291776,1.12766,0.784453,0.0457338,0.308238,0.30983,1.28811,0.437629,-0.0351091,-0.741278,0.148955,0.880022,-0.129829,0.555161,0.606275,1.0566,2.38517,1.47594,2.14794,-0.838055,1.92195,1.12905,0.566377,2.0118,1.01657,1.46744,2.00676,1.79938,2.23459,3.0202,0.557504,1.36795,1.22074,3.18434,2.28325,2.16439,2.17895,1.43671,2.62264,2.11456,1.77362,1.10007,1.27836,1.6444,2.21887,1.43409,0.352909,0.257961,0.0843104,0.186041,0.104524,0.698056,0.127645,0.244336,0.362073,0.11797,0.265696,0.187332,0.118495,0.141927,0.0966874,0.0465216,0.364125,0.202951,0.227806,0.0397595,0.0925198,0.102994,0.101657,0.192056,0.0676956,0.107689,0.145093,0.249726,0.21783,0.161867,0.0980687,0.192462
304.834,0.997427,0.0820327,5,31,0,-288.676,0.211745,0.192861,0.341016,0.121397,0.0446442,0.0448913,0.220292,0.695342,-0.465099,0.923952,0.637755,-0.284002,1.28157,-3.10975,-1.57635,-0.662088,-0.748919,0.24862,-1.07543,-0.479003,0.211246,2.12849,1.18261,1.52716,-0.319749,0.522151,-0.612962,0.299427,1.50512,-0.257279,0.893536,0.589473,1.28117,0.401478,0.493323,0.211797,-0.820393,-0.104073,0.245139,0.280432,5.77159,-0.103111,0.862755,0.66375,0.0228133,1.11142,-1.94205,-0.875813,-0.240086,-0.300463,0.393168,-0.5275,-0.112779,0.36718,1.70032,1.04261,1.28219,-0.00204299,0.583365,-0.205927,0.428496,1.26686,0.0413946,0.841605,0.630177,1.11115,0.499456,0.56332,0.367563,-0.350162,0.147926,0.390747,0.415288,0.933595,1.40566,2.50098,1.27966,2.45756,-0.742382,1.19339,1.28463,0.826025,1.73931,0.81864,1.23336,1.20107,2.51257,1.85497,2.44975,0.898382,2.10808,1.10013,2.4443,2.88087,2.10184,2.72348,1.97632,2.28253,1.93022,2.40055,1.92304,0.666616,0.888713,2.33203,1.58285,0.282196,0.19692,0.0757897,0.217607,0.0788873,0.677516,0.232653,0.216763,0.304486,0.149401,0.306052,0.225594,0.231285,0.0749816,0.135291,0.0794568,0.289383,0.108314,0.249716,0.0798564,0.0531075,0.108918,0.0616022,0.121712,0.0925806,0.126726,0.083131,0.127523,0.339255,0.291375,0.0885048,0.170392
306.807,0.981168,0.0820327,5,63,0,-282.601,0.0633245,0.0141432,0.463226,0.313645,0.0384276,0.0503106,0.025991,0.973065,-0.271903,0.546001,0.248,0.0393562,1.14807,-2.39439,-0.191349,-0.54305,-0.674208,0.164406,-0.436632,-0.788475,0.86039,0.6756,1.04482,1.58945,-0.142168,0.0528527,-0.0887299,0.767591,0.847069,-0.0734455,0.632422,0.551931,0.61585,-0.0317945,0.0121958,0.0432362,-0.149339,0.942602,-0.0279385,-0.10315,4.82726,-0.238588,0.557285,0.267311,0.0642871,1.14314,-2.3039,-0.160204,-0.502432,-0.630057,0.185969,-0.398881,-0.741246,0.863206,0.683393,1.04266,1.57263,-0.112347,0.0774201,-0.0603489,0.772906,0.850244,-0.0454763,0.641378,0.563056,0.625252,-0.00494714,0.0378582,0.0680626,-0.119326,0.943204,-0.00119498,-0.0743802,0.707181,0.949638,2.04813,1.34555,2.50125,-1.15811,1.94271,1.00939,0.416333,1.54408,0.959233,0.616868,1.60603,1.37761,1.83092,2.77703,0.729391,1.58924,1.18728,2.70743,2.43892,1.92748,2.46062,1.92117,1.72195,1.39289,1.81868,1.6161,0.824982,1.58516,2.04532,1.13002,0.330222,0.278958,0.114242,0.2066,0.0757706,0.760988,0.12535,0.267099,0.397394,0.175943,0.277032,0.350494,0.167141,0.201393,0.138128,0.0585781,0.325328,0.16949,0.233745,0.0625361,0.0802523,0.12703,0.0786651,0.127731,0.15162,0.198947,0.139593,0.165744,0.304707,0.170066,0.114526,0.244157
296.036,0.953204,0.0820327,6,95,0,-276.32,0.37273,0.0935185,0.0643296,0.44054,0.0563204,0.0118719,0.276305,0.5732,-1.28702,0.0590255,-0.415937,-0.252559,0.574075,-4.17394,0.0353309,-1.21648,-0.812074,0.394634,-1.46672,-0.0753603,0.432898,1.89888,1.31331,2.50291,-1.13472,-0.436207,-0.811694,-0.671514,0.170848,-1.66456,-0.766473,-0.221445,2.5963,0.545348,-0.884809,0.117821,-0.367971,-0.269506,1.44693,0.448679,7.05822,-0.461416,0.310138,0.0378897,0.131538,0.605364,-2.1162,0.296556,-0.420979,-0.189176,0.502509,-0.564421,0.233108,0.524442,1.36474,1.02909,1.71097,-0.374117,0.0262708,-0.188958,-0.108607,0.374235,-0.677821,-0.163037,0.149372,1.7645,0.588898,-0.230867,0.34384,0.0653838,0.121824,1.10569,0.533487,0.584158,1.22512,2.24198,1.60346,2.18993,-1.03119,1.61518,1.38886,0.880142,2.08707,1.02014,1.81767,1.51125,2.35095,1.99557,3.07025,0.625166,1.83611,0.927847,2.32076,2.29672,1.80787,2.09737,1.73393,2.84569,1.73649,1.97322,1.52221,1.10129,1.08328,2.37218,1.89277,0.357976,0.227037,0.0960438,0.167499,0.100659,0.737146,0.16587,0.199589,0.293148,0.11036,0.265,0.139714,0.180753,0.0869899,0.119669,0.0443512,0.348607,0.137511,0.283362,0.0894181,0.091395,0.140896,0.109353,0.150085,0.0549044,0.14976,0.122044,0.179136,0.249497,0.252885,0.0853189,0.130929
293.84,0.990684,0.0820327,6,63,0,-271.738,0.187066,0.312514,0.464075,0.229122,0.0534759,0.0520123,0.0997017,0.834606,-0.907966,0.403635,0.208697,-0.285591,1.41416,-2.9831,-1.15473,-1.07044,-0.839866,0.560067,-0.418847,-0.994238,-0.0125195,-0.164022,1.23037,2.16541,-0.347136,-0.371044,-0.580553,-0.367713,0.880597,-0.55004,-0.141852,0.32712,0.816485,-0.368216,-0.674892,-0.142965,-0.338123,-0.116879,-0.769027,0.50032,5.82998,-0.658092,0.436578,0.273881,-0.138654,1.27997,-2.39001,-0.864047,-0.793695,-0.601255,0.567137,-0.24987,-0.730095,0.0892528,-0.0371917,1.12658,1.90697,-0.19002,-0.209974,-0.384831,-0.207194,0.834653,-0.359365,-0.0186886,0.372718,0.781145,-0.207614,-0.463567,-0.0196176,-0.182497,0.00215409,-0.542133,0.517272,0.670128,1.19266,2.3838,1.27608,2.80166,-0.880649,1.66046,0.941896,0.830989,2.08882,1.27182,0.791592,1.17175,1.03097,2.15345,3.21475,0.95883,1.52562,1.25546,2.11663,2.6772,2.01794,2.14471,1.8944,2.2654,1.57257,1.64636,1.90046,1.11343,0.975245,1.79581,1.82506,0.338468,0.232783,0.0844161,0.218218,0.0572346,0.706957,0.159701,0.280518,0.303436,0.110188,0.218946,0.311827,0.236539,0.262897,0.104009,0.0386144,0.277113,0.178636,0.221756,0.107491,0.0643325,0.117332,0.104827,0.130743,0.0940292,0.17185,0.161602,0.130057,0.247232,0.273836,0.142362,0.138828
310.86,0.991424,0.0820327,5,63,0,-275.553,0.0795996,0.390647,0.0859535,0.383721,0.0722349,0.0358302,0.146207,0.928346,-0.919746,0.191628,0.126252,0.0382495,0.689954,-2.46814,-1.17578,-0.666846,-0.21067,0.750052,-0.391874,-0.403052,0.219469,0.488527,0.756529,2.38195,-0.590842,0.0573507,-0.690634,0.168485,0.559268,-0.446562,0.496462,-0.195994,0.997786,-0.236775,-0.454207,-0.307988,-0.775954,0.115131,-0.125732,0.259984,5.64088,-0.707635,0.324104,0.263412,0.181716,0.786722,-2.14508,-0.945326,-0.472857,-0.0493675,0.842515,-0.217588,-0.227965,0.34995,0.599729,0.848528,2.35748,-0.402299,0.199448,-0.49494,0.302619,0.665401,-0.268357,0.607096,-0.0357437,1.0725,-0.0736025,-0.275454,-0.139713,-0.574147,0.253088,0.0294844,0.387562,0.574693,1.2123,2.43031,1.40956,2.15903,-0.753068,1.1611,1.18839,1.30462,2.21483,1.15472,1.14435,1.44187,1.70291,1.84173,3.44085,0.714186,1.8607,1.00237,2.75845,2.47112,2.25971,2.84623,1.33657,2.46232,1.51102,1.89144,1.53221,0.667817,1.26662,1.93189,1.47093,0.360155,0.229294,0.0808906,0.196304,0.10349,0.679847,0.238468,0.233546,0.213388,0.0984269,0.239627,0.241523,0.191257,0.154086,0.136847,0.0310428,0.328675,0.134622,0.268476,0.059611,0.0779076,0.094515,0.0548767,0.208075,0.0785425,0.180788,0.13108,0.17767,0.338986,0.219837,0.126541,0.186801
312.881,0.957468,0.0820327,5,63,0,-285.548,0.133764,0.114406,0.037207,0.310164,0.0462665,0.0356973,0.40298,0.931576,-0.715604,0.148099,0.09345,0.226521,1.03504,-2.38504,-0.251247,-0.625252,-1.2527,0.953021,-0.963843,-0.171203,0.699182,1.1964,1.00441,1.50026,-0.897507,0.00131535,-0.484459,0.538105,0.75268,-0.0287763,0.761977,0.508568,0.737736,0.110898,0.642707,-0.117983,-0.208903,-0.0830398,0.400219,0.0856187,7.02995,-0.26366,0.540946,0.490036,0.614002,1.3672,-1.81887,0.168924,-0.17949,-0.764001,1.29079,-0.494913,0.243492,1.05432,1.51752,1.33866,1.80059,-0.433116,0.404205,-0.0483305,0.904266,1.10416,0.376173,1.11282,0.876749,1.09024,0.50629,1.00171,0.29307,0.208371,0.325622,0.775814,0.48274,0.697368,1.1093,2.07581,1.59831,2.44404,-0.724905,1.95099,1.08242,0.268421,2.36763,0.581927,1.32033,1.85877,2.30006,2.1394,2.69237,0.428935,1.66611,1.12688,2.6751,2.4586,2.19328,2.74486,1.95359,2.15836,1.78268,2.58748,1.67064,1.15758,1.0567,2.47293,1.37452,0.332396,0.248001,0.111471,0.168218,0.0798754,0.673686,0.124445,0.253049,0.433295,0.0856744,0.358489,0.210763,0.134847,0.0911182,0.105326,0.0634254,0.394381,0.158943,0.244737,0.0644585,0.0788121,0.100356,0.0603777,0.124162,0.103553,0.143972,0.0699484,0.158338,0.239108,0.25794,0.0777779,0.201891
312.566,0.943137,0.0820327,5,31,0,-293.527,0.0416571,0.0297976,-0.180741,0.45367,0.063558,0.031056,0.112636,1.06873,-0.344827,0.292365,0.749854,0.268113,0.722489,-1.95139,-0.259565,-0.136612,-0.0315742,-0.0341114,-0.315827,-0.17429,0.318267,0.640605,0.678474,1.47864,-0.146766,0.207701,-0.217041,0.698269,0.597135,-0.52043,0.217142,0.358685,1.62793,0.239285,-0.529394,0.0242775,-0.207061,0.0862773,0.585329,0.505937,5.32753,-0.25589,0.425095,0.914026,0.399176,0.884781,-1.97287,-0.164768,-0.0333645,0.0788921,0.0761805,-0.224898,-0.0736325,0.452777,0.797269,0.837741,1.6929,-0.0442171,0.334613,-0.119322,0.858896,0.750811,-0.443562,0.344702,0.495973,1.85246,0.368366,-0.453142,0.138582,-0.108656,0.204843,0.738194,0.653345,0.613461,0.952831,2.84319,1.50208,2.1148,-0.981865,1.41887,1.45089,1.01035,1.3062,1.00513,1.15639,1.19431,1.51134,1.60007,2.6687,0.755838,1.81887,0.936365,3.04229,2.36218,1.80339,2.33742,1.726,2.81497,1.51568,1.47602,1.37753,0.757616,0.883753,2.27795,1.62914,0.35127,0.278316,0.0550345,0.182115,0.107666,0.727478,0.194839,0.189864,0.26691,0.213123,0.267935,0.239324,0.232489,0.18074,0.167972,0.064846,0.319551,0.13957,0.281635,0.0455515,0.0861023,0.141439,0.0880707,0.1511,0.0565203,0.180098,0.186029,0.201407,0.319164,0.292401,0.0929659,0.163949
307.282,0.801703,0.0820327,5,31,0,-285.39,0.0126007,-0.0686779,-0.213035,0.696903,0.0647941,0.031847,0.0279271,1.01367,-0.859682,0.284767,0.654771,0.279937,1.17511,-1.80841,-0.37466,-0.79924,-0.733463,0.230616,-0.468115,-0.396969,0.747156,0.968085,1.20222,1.44483,-0.351779,-0.146874,-0.238958,0.1841,1.1986,-0.744322,0.162656,0.321361,2.30852,0.148648,-0.2318,0.668264,-0.196341,0.262848,0.281561,0.523182,5.31843,-0.843506,0.316587,0.691648,0.31169,1.2191,-1.8052,-0.351854,-0.782237,-0.715561,0.261695,-0.446586,-0.374467,0.785295,1.00924,1.24658,1.49251,-0.328661,-0.120954,-0.214297,0.214544,1.24291,-0.726569,0.192806,0.353681,2.368,0.178607,-0.207042,0.705325,-0.171098,0.294368,0.313337,0.55826,0.14162,0.951395,2.69665,1.47437,2.51136,-0.686774,1.36575,0.769204,0.333259,1.55396,0.845679,0.917798,1.65131,1.83514,2.1681,2.52559,0.609329,1.43049,0.96191,2.47872,2.92394,1.6024,2.2626,1.64595,3.44867,1.4539,1.79796,2.07971,0.821124,1.09787,2.02866,1.59135,0.464654,0.278604,0.0631714,0.18628,0.0750655,0.665249,0.203307,0.316651,0.417448,0.174515,0.30034,0.285407,0.160932,0.137628,0.102652,0.0740833,0.352212,0.193023,0.276496,0.0773635,0.050983,0.167646,0.0942681,0.161658,0.0308085,0.189402,0.1421,0.111085,0.305525,0.250139,0.116226,0.169194
303.253,0.940454,0.0820327,5,63,0,-283.641,0.0907714,0.444221,0.219142,0.572735,0.0694476,0.00258989,-0.0998996,0.68149,-0.63801,0.320016,1.09861,0.274196,1.26408,-2.63889,0.625837,-0.300601,-0.571695,0.194839,-1.06916,-0.0277134,0.832123,1.33321,1.01998,1.93675,-0.536015,0.0794905,-0.444199,0.716261,0.723044,-0.393433,0.597855,0.0511768,1.89489,1.20217,-0.660241,0.0349735,0.487154,0.0649509,1.63491,0.307505,5.80801,-0.534697,0.118188,0.64879,0.0869625,0.761561,-1.89828,0.326602,-0.304756,-0.489504,0.0328815,-0.82852,-0.118786,0.467184,0.80867,0.595208,1.21998,-0.465189,-0.0457276,-0.402617,0.388225,0.392848,-0.36802,0.307533,-0.0650231,1.19145,0.719364,-0.549848,-0.0760655,0.232091,-0.0556362,1.01428,0.109662,0.64044,1.26484,2.81562,1.35098,2.16447,-0.751031,1.56131,1.37594,0.690813,1.43579,0.574389,1.28412,1.57841,1.97086,1.55603,2.3451,0.59767,1.63497,0.78806,2.83285,2.21244,2.14605,2.54381,1.33789,2.37435,1.89486,1.61698,1.08425,1.36133,1.04276,2.05515,1.23478,0.345147,0.220142,0.0564858,0.205711,0.102987,0.679403,0.173459,0.201661,0.333852,0.192198,0.360225,0.216849,0.17102,0.122297,0.174217,0.0874563,0.354877,0.16315,0.312585,0.0555747,0.0986387,0.104701,0.0728432,0.207858,0.0851493,0.130691,0.165621,0.252702,0.204024,0.260617,0.113534,0.225346
299.736,0.996996,0.0820327,6,63,0,-278.032,0.145513,0.165973,-0.1057,-0.308723,0.044208,0.0207999,0.772804,0.730245,0.047054,0.427796,0.267629,0.252256,1.25005,-2.9409,0.0242213,-0.410627,-0.552833,0.368113,-1.17389,0.668295,1.04133,1.36209,1.94731,1.90806,-0.374937,-0.247836,-0.0737476,0.530721,0.342825,-0.522276,0.659636,0.283875,1.83219,0.0633464,-0.0618122,1.16563,0.00890441,0.216522,1.69669,0.0297187,5.68411,0.807165,1.0852,0.968239,0.957013,1.68565,-1.37477,0.790492,0.472946,0.3691,1.04162,-0.0844254,1.26082,1.53323,1.76746,2.19482,2.16615,0.499008,0.591823,0.71895,1.16036,1.02315,0.391414,1.2545,0.980102,2.11075,0.819063,0.727666,1.624,0.779306,0.930918,2.01181,0.794506,1.05327,1.10251,2.30444,1.71851,2.53556,-1.05976,1.51499,1.49969,0.656804,1.89153,0.76549,2.11074,1.67613,1.90957,2.30135,2.83924,0.663497,1.61857,1.08985,2.6734,2.13831,1.94866,2.63491,1.83002,2.41926,1.24379,2.06387,2.10255,1.00826,1.02936,2.64405,1.46759,0.258598,0.249271,0.0907557,0.152063,0.0734024,0.742645,0.1802,0.182471,0.341458,0.13107,0.317455,0.108057,0.157609,0.129029,0.0910114,0.0552403,0.339954,0.165402,0.251646,0.0645615,0.105428,0.1247,0.0669251,0.138236,0.0817161,0.223777,0.112658,0.108849,0.26732,0.263209,0.0663565,0.187309
