lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0662281
# Diagonal elements of inverse mass matrix:
# 0.0369756, 0.0606263, 0.0819718, 0.0772716, 0.0931353, 0.0929747, 0.0862313, 0.0908842, 0.0508677, 0.068489, 0.0701, 0.0877495, 0.000365544, 0.000422756, 0.0345039, 0.0201452, 0.155859, 0.189576, 0.196645, 0.124525, 0.14219, 0.29447, 0.35985, 0.143312, 0.208627, 0.146775, 0.134417, 0.131268, 0.139841, 0.212989, 0.144053, 0.201254, 0.14038, 0.132924, 0.156218, 0.256734, 0.143184, 0.252969, 0.210048, 0.127733, 0.216834, 0.259085, 0.196626, 0.214735, 0.133737, 0.19238, 0.389842, 0.107676
-3803.82,0.98522,0.0662281,6,63,0,3824.81,0.232591,0.417677,-0.192803,-0.414071,0.428364,0.219033,-0.29333,0.441249,0.338153,0.0208649,0.144655,-0.505888,0.0778602,0.0126966,0.30511,0.940554,-1.03695,0.071547,0.50111,0.20586,0.978556,-2.10041,-0.0624995,-0.585481,-0.704983,0.978694,-0.912178,-0.397396,0.447922,1.61186,1.10137,1.60395,-0.401802,0.356435,-0.500465,0.236384,0.414168,-0.528881,0.448665,0.324131,1.44621,1.04747,-0.0149596,0.852772,-0.352481,-0.00493581,1.5715,0.485236,-0.670196,0.372404,0.776431,0.498733,1.2255,-1.67044,0.246326,-0.245566,-0.357964,1.22563,-0.552843,-0.0686622,0.726405,1.82115,1.34101,1.81371,-0.0728064,0.640356,-0.165604,0.527442,0.694658,-0.192331,0.727104,0.609973,1.66535,1.29031,0.29104,1.10719,-0.0264169,0.300468,1.78319,0.761501,0.494483,1.39742,2.97674,1.68686,2.56934,-0.808223,1.38574,1.40972,0.63861,2.56947,0.791002,1.27518,1.78995,2.60506,2.27339,2.84611,0.648492,2.29564,1.07525,3.03919,2.50566,2.39728,3.00527,1.95382,2.55083,1.70364,2.49135,2.06378,1.0951,1.13793,3.04738,1.79391,0.378838,0.198226,0.0484879,0.15619,0.0711379,0.691731,0.200089,0.196278,0.345561,0.0711293,0.311954,0.218371,0.143079,0.0688136,0.0933509,0.0548825,0.343329,0.0914845,0.254405,0.0456865,0.0754621,0.0833806,0.0471883,0.124138,0.0723706,0.15399,0.076467,0.112667,0.250658,0.242701,0.0453309,0.142595
-3802.85,0.992804,0.0662281,6,63,0,3823.36,0.236281,0.320482,0.298633,0.413325,-0.379471,-0.127101,0.296008,-0.355981,0.231871,0.632304,-0.276203,0.382962,0.0509614,0.0205845,0.186744,0.937911,-0.551396,0.417762,1.04414,0.504682,0.847351,-2.88976,-0.349255,-0.314627,0.104691,0.891455,-0.77604,-0.248792,0.801356,1.20436,1.22521,1.69578,-0.865163,0.392386,-0.337963,0.786992,0.79182,0.108937,0.929368,0.585403,1.0335,-0.0298652,0.437591,0.244561,-0.125432,0.889762,1.03491,0.26107,-0.330416,0.578567,1.16606,0.660091,0.981484,-2.52359,-0.140826,-0.108348,0.284935,1.02285,-0.541112,-0.0466008,0.938345,1.31632,1.33588,1.77723,-0.624702,0.554768,-0.130235,0.924873,0.929401,0.288917,1.05841,0.7358,1.15607,0.158733,0.597166,0.416121,0.0691006,1.02126,1.1574,0.431605,0.712727,1.39528,3.06897,1.90051,2.32383,-1.02528,1.77619,1.43784,0.861173,2.36519,0.801229,1.29574,1.86052,2.65698,2.16826,2.91573,0.700438,2.10095,1.03641,3.03163,2.57751,2.44664,3.01229,2.07814,2.6614,1.52167,2.50008,2.0736,1.07913,1.38867,2.51543,1.5701,0.328997,0.198566,0.0444053,0.130051,0.0891689,0.735999,0.144774,0.19188,0.297094,0.0858659,0.309763,0.214883,0.134643,0.0655603,0.102637,0.0513816,0.331715,0.109004,0.261842,0.046017,0.0705999,0.0796846,0.0468739,0.11124,0.0652899,0.179216,0.0758524,0.11169,0.253671,0.19962,0.0747838,0.172202
-3806.67,0.944933,0.0662281,7,191,0,3828.11,-0.201597,0.183414,0.635108,0.243739,-0.382812,0.0380409,-0.12657,0.255275,0.0468951,0.397399,-0.217806,-0.0625678,0.0371832,0.0638136,0.39944,0.980071,-0.523586,1.19901,0.857378,0.016356,1.2774,-2.67797,-0.872898,-0.445828,-0.510525,0.480478,-0.482836,-0.0655738,0.410071,1.16189,1.37959,1.82179,-0.7303,0.327535,-0.073666,1.47531,1.05756,-0.0692831,1.06938,0.28374,1.38084,0.785963,0.140047,-0.465484,-0.0208844,0.836467,0.47784,0.0750815,-0.113712,1.57456,1.23973,0.41547,1.65138,-2.22516,-0.456062,-0.0375031,-0.100911,0.870342,-0.0737737,0.335173,0.801338,1.53818,1.75153,2.18493,-0.316306,0.720448,0.327242,1.84534,1.43592,0.331538,1.44751,0.677525,1.75276,1.16974,0.536695,-0.0567675,0.378972,1.21924,0.867757,0.473025,0.63302,1.61934,2.72074,1.4131,2.72338,-0.888468,2.10889,1.18323,0.508747,1.94234,0.998222,1.40717,1.2707,2.31634,2.22154,3.10819,0.609082,1.94118,1.45685,3.47509,2.73102,1.99846,2.9657,1.74952,3.04144,2.37185,2.01771,1.78728,1.10675,1.29312,2.93942,1.39629,0.346826,0.165296,0.0617604,0.195746,0.061608,0.708574,0.108236,0.234473,0.375487,0.125391,0.269291,0.196681,0.219137,0.0897785,0.0978327,0.0427707,0.352269,0.125519,0.188949,0.0300294,0.0611677,0.119364,0.0489997,0.148108,0.0455885,0.0853443,0.117356,0.143407,0.248477,0.215326,0.0502388,0.198406
-3804.58,0.86194,0.0662281,6,127,0,3838.95,0.532249,0.0267344,0.0682453,0.0184941,0.279174,0.0881144,0.169606,-0.429633,0.319895,-0.205111,0.0358559,0.278045,0.0312433,0.0027033,0.32567,1.0411,-0.785043,0.161983,0.82992,0.232761,0.675458,-1.72315,0.959454,-0.472867,-0.187916,0.712899,-0.441517,-0.34731,0.457886,1.08004,0.977621,1.2111,-0.305446,0.158413,-0.196262,1.27524,0.735448,0.0927325,0.498804,0.352146,2.1743,0.67983,0.821556,0.496463,0.00939897,0.438303,1.06421,0.381142,-0.491642,0.494311,1.1897,0.567998,1.02889,-1.46831,1.32456,-0.166635,0.130029,1.06787,-0.133995,-0.0359158,0.802377,1.4501,1.34347,1.58655,0.0076687,0.490594,0.121341,1.65332,1.09135,0.422214,0.844977,0.69229,2.58934,1.03344,1.181,0.842539,0.335455,0.781989,1.43363,0.722478,0.419314,1.37553,2.79505,1.76719,2.29057,-1.07385,1.77269,1.22001,0.762354,2.32955,1.12768,1.22576,1.6993,1.82253,2.23389,2.72325,0.381767,1.87724,1.04852,3.38365,2.54048,2.18378,2.48157,1.95397,2.9834,1.9255,2.78635,1.25817,1.24365,1.389,2.39255,1.85918,0.396681,0.201728,0.057592,0.145892,0.0919072,0.745328,0.145208,0.227934,0.318136,0.0887053,0.244589,0.226924,0.154557,0.13913,0.0967481,0.0616153,0.405701,0.132706,0.25951,0.0328105,0.0730685,0.101216,0.0771602,0.124122,0.0481813,0.12725,0.0580664,0.22129,0.223801,0.199567,0.0837428,0.134799
-3808.7,0.91631,0.0662281,7,127,0,3824.66,-0.0514205,0.305071,0.111846,0.0140885,-0.429135,-0.158179,0.0496917,0.0243131,-0.24132,0.0192826,-0.111148,-0.278763,0.10543,0.0815768,-0.191282,0.813264,0.0903347,1.61176,-0.326509,0.133581,0.435048,-3.08166,-1.71297,-1.51218,-0.288819,0.381241,-1.0392,-0.633074,1.72975,1.85875,2.10721,1.60365,-0.470385,-0.605803,-0.711608,-0.35688,-0.0695957,-1.1287,-0.880919,0.00569369,1.70067,0.154274,-0.892346,-0.104641,0.25806,1.10551,0.0720565,0.369236,-0.117816,1.11951,-0.45682,-0.0826451,0.162527,-2.69749,-1.58438,-1.42109,-0.426169,0.118767,-1.03643,-0.706139,1.21547,1.32037,1.52244,1.11291,-0.57383,-0.68396,-0.770007,-0.48152,-0.247882,-1.10921,-0.907702,-0.186652,1.19181,-0.065817,-0.916996,-0.276383,0.018589,0.707793,-0.132681,0.109005,0.818589,1.15857,2.78417,1.78775,2.24378,-1.20044,1.4889,1.08189,0.803563,2.20002,1.04483,1.37512,1.78879,2.1095,2.07226,2.77244,0.386474,1.81902,0.655859,3.18119,2.46596,2.65893,2.43872,1.8946,2.63355,1.55158,2.32399,1.86803,0.923473,1.24288,2.46707,1.76854,0.306063,0.238928,0.0581857,0.143349,0.0958871,0.768603,0.184088,0.253149,0.309264,0.0997484,0.260219,0.201794,0.143221,0.108177,0.111822,0.0588315,0.404566,0.139552,0.34167,0.0398797,0.0782795,0.0654409,0.0802675,0.13072,0.0670101,0.174859,0.0891552,0.13377,0.284251,0.223935,0.0781989,0.145724
-3807.49,0.995063,0.0662281,6,127,0,3844.67,0.155259,0.00275839,0.117811,0.027753,-0.0956469,0.358433,0.00299288,-0.448001,0.405237,-0.158808,0.123178,0.0349787,0.0834245,0.0549554,-0.0231452,0.912501,-0.825293,0.760063,-0.655444,-0.618702,1.03321,-1.98438,-0.470629,-1.11479,0.187112,-0.221796,-1.65586,-0.912791,0.733685,2.15693,1.80176,1.83304,0.31813,-0.463072,0.0875856,-0.224067,0.522015,-1.62299,0.244453,-0.075564,2.3571,0.634623,-0.982488,0.783459,0.334163,0.809616,0.263481,-0.333586,-0.776225,0.670413,-0.621239,-0.587711,0.919663,-1.83389,-0.452594,-1.04039,0.147595,-0.225534,-1.53412,-0.856068,0.646343,1.94506,1.62097,1.64951,0.267148,-0.445699,0.0567768,-0.227607,0.453194,-1.50413,0.199918,-0.0920974,2.12771,0.555949,-0.919666,0.691762,0.281779,0.71563,0.217282,-0.327542,0.391781,1.23391,2.40214,1.35115,3.02537,-1.01035,1.41534,1.39902,1.14345,1.88017,0.571589,1.24964,1.59419,2.27424,2.62282,3.42152,0.760534,1.99371,1.55452,3.12947,3.05945,1.93637,3.30672,2.01361,2.89654,1.84815,2.10371,1.9549,1.4495,1.27147,2.59312,1.44447,0.403289,0.225498,0.0830097,0.205683,0.0462927,0.733088,0.195393,0.197972,0.241687,0.132369,0.36087,0.222762,0.168795,0.0932789,0.0676839,0.0316297,0.31853,0.119865,0.174435,0.0419079,0.0448112,0.126047,0.0353413,0.117781,0.0523248,0.13609,0.108737,0.12402,0.190079,0.219007,0.0695825,0.190854
-3807.7,0.988493,0.0662281,6,63,0,3831.9,0.14822,0.0125508,0.100656,-0.00855316,0.0496058,0.216806,0.0611182,-0.356928,0.305896,-0.17728,0.0667313,0.270558,0.087704,0.0468772,0.0126969,0.887445,-0.838199,0.757628,-0.631339,-0.664169,1.14385,-1.97843,-0.580045,-1.14477,0.0122064,-0.260147,-1.52895,-1.03726,0.770447,2.21774,1.60042,1.90146,0.309179,-0.452075,0.108897,-0.163527,0.257297,-1.43204,0.169685,-0.257302,2.30803,0.256675,-1.06071,0.894824,0.65369,0.834216,0.36066,-0.404367,-0.731159,0.68505,-0.547582,-0.576717,1.0278,-1.74305,-0.502061,-1.00323,0.0235295,-0.218169,-1.34416,-0.90781,0.696426,1.98082,1.43298,1.70014,0.287076,-0.388494,0.109337,-0.132425,0.241034,-1.25816,0.163283,-0.215644,2.06094,0.240482,-0.928629,0.806804,0.59281,0.753017,0.332763,-0.346157,0.252258,1.15282,2.58324,1.41395,3.19388,-1.05638,1.07636,1.51367,0.861536,1.94791,0.821919,1.25827,1.49082,2.24667,2.26993,3.5154,0.690536,2.1284,1.37402,3.34921,2.93334,2.31118,3.38181,1.95043,2.70181,1.60981,2.20219,1.86827,1.57493,1.21428,2.34208,1.46911,0.437268,0.239975,0.0702248,0.195611,0.0393965,0.741998,0.254196,0.180396,0.297019,0.124781,0.305356,0.221272,0.183798,0.0956368,0.0936441,0.0288772,0.333914,0.106367,0.201972,0.0339209,0.05053,0.0902011,0.0328688,0.124506,0.0628664,0.166615,0.0995536,0.133741,0.171515,0.228945,0.0876977,0.187079
-3803.86,0.981039,0.0662281,6,127,0,3827.77,0.0975836,0.0522806,0.0622211,-0.585881,0.0651544,-0.284449,0.179061,0.503028,-0.0335011,0.126118,0.0413923,0.215921,0.0647792,0.0553151,0.408142,0.937218,-0.39104,0.620248,0.217078,-0.0346233,0.279277,-2.57899,-1.05411,-1.17375,-0.533668,0.574711,-1.10917,-0.505768,1.17626,1.16372,1.52535,1.0894,-0.470057,-0.16708,-0.196106,0.211563,0.280425,-0.598307,-0.42161,0.215708,1.78719,-0.0494544,-0.0965712,0.254593,-0.457147,0.368058,0.249818,0.180306,0.0416522,0.989449,0.611591,0.375692,0.669885,-2.00894,-0.579786,-0.691919,-0.0920217,0.946771,-0.631392,-0.065873,1.51056,1.4988,1.83773,1.42915,-0.0324041,0.251552,0.224348,0.606423,0.670962,-0.152602,0.0130017,0.610307,2.08313,0.361792,0.317634,0.646751,-0.0203045,0.753092,0.642276,0.577128,0.771062,1.11039,2.85793,1.7799,2.20365,-0.90315,1.58149,1.10097,0.822912,2.48054,0.902377,1.4679,2.01241,2.11126,2.37688,2.7038,0.73339,2.04444,1.28565,3.11188,2.59341,2.41763,2.32412,2.14408,3.1381,1.83576,2.56397,2.19416,0.703703,1.2183,2.56611,1.85178,0.316249,0.247798,0.0542728,0.144315,0.0994228,0.711596,0.170584,0.249559,0.305146,0.0772337,0.288562,0.187263,0.117907,0.108008,0.0849527,0.0627495,0.324451,0.114616,0.21659,0.0426199,0.069564,0.0818379,0.0891449,0.104886,0.0415626,0.137554,0.0714933,0.100276,0.330992,0.228235,0.0713517,0.135664
-3810.37,0.802249,0.0662281,6,127,0,3832.72,0.11786,0.101772,0.249501,0.310314,-0.143397,0.130953,0.433049,-0.275695,0.292149,0.00691705,-0.125019,-0.096701,0.0595305,0.0660944,0.215017,0.840049,-1.10744,0.529948,0.355588,-0.21518,1.72035,-2.96306,-1.36463,-0.568707,-0.743958,0.183717,-0.763014,-0.538633,0.441823,2.13327,1.21469,2.30825,-0.663954,-0.00736758,-0.939307,1.02235,1.00192,-0.440691,1.21336,0.217881,1.46716,0.246722,-0.183645,-0.300868,0.232098,1.29202,-0.735855,-0.0673186,-0.715284,0.660199,0.513729,0.0342551,1.6602,-2.2741,-0.93134,-0.262725,-0.409944,0.369349,-0.425952,-0.23746,0.58617,2.00707,1.23542,2.15406,-0.342737,0.208828,-0.574046,1.07384,1.05668,-0.155185,1.2343,0.398048,1.4475,0.422276,0.0607461,-0.0377265,0.409991,1.30038,-0.403137,0.158466,0.532452,1.1809,2.74597,1.4926,3.2376,-1.05598,1.55133,1.5528,0.552812,1.94675,1.15145,1.33995,1.55726,2.6391,2.23755,3.49335,0.463042,2.02436,1.07026,3.5442,2.99127,2.37471,3.52607,1.97545,2.60829,1.87075,2.29299,1.70739,1.64721,1.72036,2.25486,1.49775,0.369945,0.234891,0.0603146,0.183532,0.0377749,0.741921,0.174894,0.174682,0.365212,0.124908,0.240224,0.207519,0.17404,0.0666641,0.0964287,0.0295021,0.386264,0.116669,0.255354,0.0280803,0.0478219,0.0851217,0.0285795,0.121804,0.0686067,0.133455,0.0917054,0.153502,0.161486,0.151825,0.0949311,0.182761
-3804.76,0.981809,0.0662281,7,127,0,3829.79,0.0703704,0.47789,-0.0608113,-0.026748,0.350138,0.15573,0.276366,-0.174185,0.311097,-0.116989,0.231416,0.394229,0.100185,0.0269893,0.394141,0.997032,-0.778549,0.0357461,-0.277817,-0.483805,1.13079,-2.35042,-0.172808,-1.16951,-0.696573,-0.213701,-0.831809,-0.746779,0.16041,1.34828,0.65891,1.55572,-0.333964,-0.445817,-0.724275,-0.45943,0.109178,-1.32547,0.131919,-0.138018,1.44642,0.539606,-0.868778,0.274534,-0.222194,-0.308015,0.676714,-0.222559,-0.382098,0.429781,0.117148,-0.088228,1.52158,-1.9493,0.221846,-0.771903,-0.300365,0.181074,-0.435199,-0.350422,0.554075,1.73842,1.0511,1.94525,0.0611674,-0.0503528,-0.327985,-0.0639262,0.502995,-0.927397,0.525668,0.256532,1.83627,0.932145,-0.472059,0.66786,0.172606,0.0870394,1.06885,0.172242,0.816012,1.33101,2.96501,1.45722,3.2674,-1.11247,1.61262,1.37466,0.872043,1.92689,1.31062,1.3954,1.58662,2.3735,1.94603,3.29033,0.661997,2.09621,1.03206,3.18467,2.84993,2.42139,3.47371,2.00235,2.68726,2.4316,2.3758,1.71238,1.32134,0.977695,2.65498,1.51732,0.306611,0.208993,0.0490321,0.188892,0.0367067,0.75259,0.166225,0.201868,0.294829,0.127095,0.212383,0.198547,0.16986,0.0852161,0.124986,0.0359045,0.340291,0.109466,0.262685,0.0397466,0.0546851,0.0815563,0.0300696,0.118956,0.0637292,0.0807945,0.0850369,0.152856,0.210596,0.273349,0.065683,0.179856
-3801.25,0.944654,0.0662281,6,63,0,3825.83,0.325621,0.339405,0.0922668,0.00898474,-0.297271,-0.149158,-0.272464,0.204451,0.0491901,0.391599,0.045262,-0.226319,0.0803106,0.0584376,0.0572621,1.02143,-0.646666,0.492002,-0.499067,-0.337339,0.737244,-3.25411,-1.37446,-1.17192,-0.888947,-0.0680834,-0.884408,-0.77219,0.347418,1.08073,0.935621,1.70688,-0.931075,-0.506271,-0.854948,-0.339313,-0.0602531,-1.1001,0.358866,-0.00670796,0.903181,0.0371013,-0.821924,-0.634679,-0.118592,0.0610074,-0.0829139,-0.171476,-0.603259,0.559805,-0.452498,-0.287304,0.810302,-3.26657,-1.34664,-1.13977,-0.850731,-0.0122801,-0.846095,-0.731472,0.412124,1.16114,1.01293,1.80072,-0.893761,-0.459856,-0.816004,-0.289321,-0.00428199,-1.06641,0.423816,0.0504104,0.979794,0.0951583,-0.782272,-0.591016,-0.0638713,0.119577,-0.0274283,-0.117888,0.783509,1.30376,2.28339,1.40455,2.66278,-1.33287,1.7266,1.03394,0.648984,1.84019,1.00638,1.121,1.52423,2.59813,2.06657,3.33195,0.636711,1.71386,0.92139,2.76781,2.33005,2.07104,3.24002,1.90288,2.88428,1.71482,1.95362,1.80434,1.28783,1.10503,2.49884,1.41334,0.313564,0.213533,0.0925078,0.197095,0.065206,0.791315,0.151023,0.26232,0.343219,0.137028,0.267689,0.245826,0.17884,0.0692587,0.112389,0.0344913,0.34599,0.152664,0.284675,0.0590886,0.0886642,0.111944,0.0376873,0.129782,0.052936,0.15254,0.124159,0.141323,0.216221,0.248798,0.0759393,0.195707
-3807.46,0.996172,0.0662281,5,31,0,3818.17,0.254238,0.331035,0.188018,-0.0875846,0.0654899,0.311907,-0.422563,0.162121,0.282061,0.166147,-0.311851,-0.00846659,0.0922507,0.0524076,0.23248,0.968295,-1.26676,0.197321,-0.349278,-0.569677,0.231679,-2.51816,-1.25494,-0.873931,-0.586192,-0.0966445,-1.63799,-0.931786,0.286551,0.631762,1.01725,0.715786,-0.900878,-0.565434,-0.713175,-0.188551,0.323798,-1.22754,-1.09047,-0.497992,0.981105,0.0648035,-0.811738,-0.468965,-0.879757,0.662502,-0.104406,-0.161915,-0.994118,0.423545,-0.105724,-0.319136,0.456814,-2.20585,-0.982671,-0.613744,-0.335127,0.138899,-1.35358,-0.669764,0.509946,0.844212,1.21748,0.925572,-0.639836,-0.315027,-0.458084,0.0499065,0.546012,-0.956145,-0.823421,-0.249724,1.18248,0.295229,-0.553522,-0.221617,-0.619385,0.873978,0.131384,0.0756983,0.478703,1.31988,3.05675,1.64408,2.60453,-0.667814,1.57961,1.90298,0.648597,2.28662,0.79414,1.47795,1.73323,1.93908,2.37916,2.70429,0.532445,2.20169,1.32918,3.58138,3.24723,2.66758,2.4313,1.89799,2.69661,1.93209,2.60895,1.72998,0.819232,1.39284,2.61465,1.85441,0.382558,0.210838,0.0449269,0.161911,0.0688474,0.661013,0.170851,0.129772,0.343306,0.0922374,0.311281,0.185737,0.150175,0.125749,0.0847758,0.0627209,0.369947,0.0995986,0.209295,0.0270832,0.0374264,0.0649135,0.0808165,0.130336,0.0631737,0.12652,0.0685644,0.150591,0.305927,0.198955,0.0682014,0.135356
-3809.75,0.996559,0.0662281,6,63,0,3827.73,0.282743,0.256185,0.295763,-0.675522,-0.092174,0.0968805,-0.0225304,-0.318596,0.126815,0.509153,0.0244271,0.0777103,0.0753198,0.0514387,0.179085,0.858141,-0.711839,0.295416,-0.430402,-0.336704,0.532706,-3.23839,-1.71547,-1.58053,-0.902928,-0.0433228,-0.995117,-0.743547,0.468116,0.836743,0.964351,1.99367,-1.13843,-0.100505,-0.874797,-0.241784,-0.327488,-1.10873,0.554221,0.027578,0.794768,0.00245083,-0.714634,-0.819479,-0.119839,0.173001,-0.0729667,-0.312733,-0.431774,0.432593,-0.190261,-0.109855,0.636221,-2.59991,-1.29303,-1.17724,-0.595756,0.141908,-0.674866,-0.458984,0.580794,0.897128,1.00663,1.88994,-0.797849,0.0928374,-0.571615,-0.0284004,-0.101947,-0.77236,0.654685,0.20275,0.861108,0.181188,-0.434172,-0.524145,0.0762459,0.327544,0.116469,-0.0892846,0.822242,1.12078,2.62302,1.72426,2.62098,-0.779863,1.52641,1.1088,0.658749,2.12667,1.30989,1.52578,1.59817,2.27629,1.98722,3.57342,0.673862,2.37888,0.991033,3.08616,2.33473,2.41752,3.54328,2.18751,2.65178,1.83581,2.3791,1.703,1.30379,1.13524,2.39184,1.5942,0.305288,0.245866,0.0676718,0.151323,0.0678003,0.685651,0.17852,0.248094,0.341021,0.106532,0.212505,0.178613,0.168237,0.0931059,0.120552,0.0272939,0.337633,0.0847978,0.270708,0.043682,0.0882871,0.0818468,0.0281055,0.100878,0.0658795,0.137547,0.08478,0.154073,0.213528,0.243195,0.0837969,0.168794
-3812.49,0.993762,0.0662281,6,63,0,3839,0.418471,0.382428,0.154787,-0.428806,0.248477,-0.13179,-0.204119,-0.422812,0.0539461,0.30289,-0.16235,-0.104726,0.0693438,0.0387672,0.290734,0.871657,-1.48557,-0.109556,-0.203332,-0.0073345,0.643486,-3.54085,-0.965725,-1.06785,-1.00301,0.0347548,-1.35156,-0.852371,0.444312,0.547975,1.24655,1.03542,-1.06655,0.736355,-0.390593,0.265953,0.205988,-0.638415,-0.529716,0.659458,0.838216,-0.0201539,-0.277124,-0.697343,-0.293168,0.422576,0.397505,-0.243275,-1.00417,0.195239,0.113498,0.284341,0.851633,-2.79567,-0.551048,-0.640064,-0.58355,0.321028,-0.887368,-0.452241,0.678022,0.76838,1.3773,1.19327,-0.638932,0.932583,-0.0497293,0.522554,0.470285,-0.265746,-0.170997,0.865555,1.02137,0.273166,0.0491766,-0.31711,0.0351922,0.659075,0.637222,0.0786815,0.310619,1.08359,2.60074,1.87011,2.57609,-1.1098,1.90433,1.36177,0.59248,2.04549,0.837091,1.27222,1.79164,2.13828,2.39797,2.64035,0.755068,2.93442,1.49767,3.28717,2.61081,2.56821,2.38559,2.59001,2.70141,1.75843,2.53642,1.67232,1.31047,1.47228,2.64025,1.52577,0.422964,0.252827,0.0690909,0.133529,0.070693,0.752091,0.129619,0.203953,0.356066,0.114509,0.302148,0.218878,0.142871,0.105431,0.0833277,0.0665863,0.319718,0.0504782,0.182774,0.036014,0.0684461,0.0712123,0.0842783,0.0697838,0.0628903,0.146987,0.0733443,0.158115,0.212408,0.186596,0.0665927,0.178614
-3814.95,0.996762,0.0662281,6,63,0,3829.9,0.116014,0.0598808,0.0395814,0.47131,-0.259305,0.0284112,0.379475,0.477604,0.121491,0.400521,-0.133796,-0.502809,0.0612551,0.0448686,0.421183,0.740252,-0.386757,0.810424,0.197805,-0.509896,0.791825,-3.45488,-1.21478,-1.2043,-0.229974,0.245774,-1.25869,-0.497654,0.731472,1.1989,1.45107,2.67265,-1.30601,-0.776271,-0.80156,0.310681,0.642925,-1.05237,0.905182,-0.359443,1.65419,1.18609,-0.610825,0.0346345,-0.586294,0.573733,1.1168,0.204985,0.134885,1.0211,0.567608,0.0437312,1.00733,-2.1363,-0.47806,-0.4703,0.250944,0.603117,-0.510568,0.0527933,0.962656,1.30867,1.49534,2.39961,-0.545595,-0.153453,-0.172173,0.651165,0.897109,-0.357839,1.09125,0.155105,1.6457,1.29919,-0.0309812,0.446821,-0.0128219,0.845889,1.2479,0.572923,0.931072,1.32373,2.686,1.36581,2.45192,-0.886761,1.62914,1.21931,0.881582,2.04771,0.934023,1.49738,1.57215,2.15955,2.12908,3.59918,0.425448,1.53616,0.893226,3.01458,2.70923,2.06683,3.2709,1.59969,2.85552,1.8718,2.08742,2.05427,0.777178,1.10933,3.00541,1.77249,0.282707,0.210198,0.0638042,0.203297,0.079298,0.708221,0.163949,0.228058,0.29285,0.114284,0.282109,0.182816,0.17191,0.103443,0.106302,0.0266182,0.395214,0.177095,0.290445,0.0467714,0.0624309,0.112363,0.0365832,0.168024,0.0543965,0.133333,0.110326,0.113621,0.314928,0.247996,0.047182,0.145233
