# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5b3_model
# start_datetime = 2022-04-23 08:31:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39345a644f3e.json
# init = 2 (Default)
# random
#   seed = 1095874083
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b3-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b3-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5b3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
291.815,0.999075,0.0741145,6,63,0,-267.621,0.163139,0.00832251,0.294304,0.24138,-0.547806,-0.371568,0.109072,-0.326136,-0.100354,-0.0136696,0.0266674,-0.0222846,0.0487768,0.0509444,0.351481,0.565578,-1.34369,1.73541,0.680643,-0.127718,1.24437,-3.43151,-1.37591,-0.852321,-1.18914,0.312414,-1.56045,-0.754905,1.62302,1.26615,1.46287,1.08029,0.310359,-0.133956,-0.116347,-0.290257,0.64083,0.54526,-0.116827,-0.423987,1.82943,0.206548,-0.533225,0.0382818,0.150601,0.559098,0.124115,-0.187788,5.85658,-0.408481,1.33299,0.736438,0.279246,1.05527,-1.58931,-0.426704,-0.130573,-0.321068,0.528175,-0.531075,-0.075477,1.26943,1.06759,1.17885,0.962471,0.527013,0.275718,0.285677,0.187318,0.71392,0.659868,0.285406,0.111683,1.38617,0.4683,0.0499006,0.373132,0.436657,0.667694,0.421677,0.245272,0.223744,1.40483,2.79537,1.70408,2.57766,-0.667336,1.46393,1.58692,0.540067,2.05056,0.991311,1.44691,1.69687,1.53178,1.65437,2.28975,1.14203,1.99321,1.22357,2.44136,2.52897,2.96268,2.39311,1.63407,2.25791,1.63666,2.10883,1.70251,1.06802,1.12013,2.17109,1.57255,0.444296,0.197051,0.0575749,0.153933,0.0705904,0.660906,0.187868,0.169818,0.368172,0.113996,0.270653,0.190478,0.154874,0.177734,0.160519,0.0919754,0.241948,0.119917,0.227309,0.0800729,0.0738522,0.0491405,0.0836993,0.163274,0.0946693,0.16292,0.108241,0.154137,0.255779,0.245988,0.102376,0.171853
298.802,0.999838,0.0741145,6,63,0,-268.334,0.25883,-0.0277294,0.0220661,-0.125435,0.49968,0.419367,-0.457342,0.398642,0.141155,0.453667,-0.0661505,0.172357,0.0532513,0.0327738,-0.0699707,0.803208,-0.649901,1.01465,0.714563,0.0331232,0.847116,-2.71638,-0.261269,-0.241931,-0.286986,0.338989,-1.02762,-0.538126,1.26828,1.00501,1.15291,1.92215,0.371026,0.59504,0.669612,-0.0885966,0.699455,-0.141253,0.535738,0.143285,1.62039,0.776359,0.381891,0.737215,0.338019,1.04932,1.36531,0.238314,5.59365,-0.591977,0.745007,0.503971,-0.0433659,0.610439,-2.25178,-0.279824,-0.264292,-0.30048,0.202308,-0.895364,-0.502198,0.948719,0.737263,0.856054,1.47391,0.22804,0.40797,0.467867,-0.141132,0.491837,-0.183426,0.360339,0.0451169,1.23154,0.553607,0.236767,0.522166,0.201529,0.772853,1.02665,0.121445,0.13836,1.11483,2.56931,1.3297,2.09001,-1.07545,1.51682,1.42828,0.2881,1.68188,0.584206,0.977372,1.5513,1.61624,1.50096,2.74048,1.21203,2.10054,1.39485,2.13721,2.29092,2.14817,2.47892,1.52469,2.37271,1.61154,2.3021,1.96117,0.934731,1.10306,2.48995,1.38801,0.465465,0.246971,0.0711401,0.209209,0.110072,0.745632,0.17993,0.193366,0.428469,0.156847,0.357965,0.273414,0.174898,0.165724,0.182282,0.0606268,0.229343,0.109044,0.198635,0.105533,0.0918782,0.104503,0.0773489,0.178772,0.0852778,0.166375,0.090949,0.123341,0.281966,0.249167,0.0765656,0.199726
284.988,0.96869,0.0741145,6,63,0,-263.596,0.132819,-0.077136,0.0721889,-0.17085,-0.64294,0.098014,0.521836,-0.695243,-0.0355789,-0.357331,0.103459,0.0870752,0.0504362,0.070319,0.320878,0.582615,-1.50913,1.40149,-0.0149497,-0.165539,1.82033,-3.18385,-1.9855,-0.790515,-1.12956,0.0392246,-1.45976,-0.980053,1.03752,2.08127,1.18545,1.56417,1.17957,-0.780697,-0.574551,0.222075,0.140296,-0.567129,0.419501,-0.520602,2.24796,0.390692,-0.00104533,0.0150347,-0.46536,0.679352,-1.56962,0.228306,6.18281,-0.55836,1.13741,0.312168,0.224433,1.38143,-1.53408,-0.835902,-0.139687,-0.33722,0.343731,-0.529601,-0.250115,0.925353,1.53346,1.01154,1.23219,1.00811,-0.133967,-0.0138633,0.450262,0.402617,-0.00953933,0.565286,0.0175678,1.63057,0.548501,0.320269,0.329638,0.0497528,0.716679,-0.593605,0.453893,0.228494,1.15075,2.25708,1.51368,2.77154,-0.781061,1.24654,1.45217,0.72931,1.73385,0.860513,1.14,1.44023,1.64696,1.6233,2.42056,1.35118,1.45789,1.1949,2.59692,2.09535,2.18756,2.56064,1.40768,2.30663,2.09487,2.26518,1.64654,0.844577,1.23128,1.77348,1.64226,0.443124,0.240352,0.0947403,0.180395,0.0588815,0.685909,0.2233,0.189667,0.325346,0.150096,0.297232,0.24232,0.19151,0.16152,0.16475,0.0816184,0.205678,0.18879,0.232383,0.0693369,0.10955,0.100874,0.0717152,0.1966,0.0905751,0.109597,0.0940479,0.161577,0.300572,0.225957,0.145111,0.162157
297.357,1,0.0741145,6,63,0,-269.678,0.171864,-0.0268911,0.2145,-0.376625,-0.135255,0.0548317,0.101996,0.0654647,0.543766,-0.362774,0.309178,-0.200437,0.0540423,0.0685865,0.146817,0.683248,-1.60582,0.535172,0.0487549,-0.785384,0.810675,-3.24613,-0.515683,-1.44104,-1.82248,-0.0819132,-1.01812,-0.245983,0.471392,2.31161,1.67462,1.40646,-0.247621,-0.309416,-1.21594,0.44734,0.390006,-1.25116,1.03286,-0.54743,2.30777,-0.489477,-0.651662,0.280315,-0.645194,0.262744,-0.804691,-0.0137528,5.69284,-0.950356,0.512472,0.180129,-0.389795,0.700709,-2.07109,-0.205522,-0.837772,-1.09839,0.09085,-0.54881,-0.02125,0.468894,1.72622,1.291,1.10778,-0.0223692,-0.0645907,-0.683971,0.452461,0.413287,-0.708033,0.852515,-0.227213,1.72359,-0.187617,-0.298429,0.338341,-0.29401,0.326336,-0.402986,0.13742,0.490478,1.19885,2.37621,1.10374,2.30233,-1.26014,1.90626,0.980015,0.245034,1.69247,1.05281,1.58037,1.63862,1.91758,2.53858,2.49323,0.381235,1.7532,1.16838,2.86471,2.33916,1.75826,3.10264,1.3744,2.46365,1.12768,1.89765,1.69845,1.1496,1.12477,2.55833,1.52287,0.379781,0.231679,0.0850048,0.24904,0.0909304,0.77905,0.129401,0.272889,0.439046,0.155452,0.258686,0.170743,0.162652,0.128132,0.0731977,0.0763344,0.405829,0.147644,0.237148,0.0539258,0.0879313,0.147008,0.0429985,0.201909,0.0784462,0.244589,0.130374,0.154668,0.240562,0.245128,0.071869,0.179039
291.576,0.934999,0.0741145,6,63,0,-272.381,0.34571,0.0596409,0.322537,-0.588548,-0.240054,-0.0778814,0.365361,0.16753,0.1864,-0.393933,0.0934446,0.433823,0.0389928,0.049835,0.329623,0.586145,-1.77517,0.5943,0.184171,0.00674229,1.31931,-2.96751,-0.56682,-0.622525,-1.43116,-0.561961,-0.846707,-0.459791,0.754626,2.72468,0.840581,1.59954,0.201101,-0.846651,-1.45261,1.11249,0.296181,-0.534013,0.864891,-0.65075,2.2637,-0.156984,0.0706555,0.0821441,-0.791659,0.519615,-1.16646,-0.00295292,6.37386,-0.710888,0.677969,0.437574,0.333575,1.10293,-1.40977,-0.00261593,-0.0352674,-0.509247,0.000232202,-0.16667,0.0601184,0.771943,1.92668,0.822325,1.26718,0.447497,-0.166637,-0.521819,0.981706,0.503228,0.0166138,0.836575,-0.0518113,1.65648,0.237607,0.371037,0.377771,-0.134404,0.634193,-0.354092,0.327892,0.434273,1.27495,2.3342,1.72329,2.57064,-0.650739,1.70842,1.58841,0.642629,1.46794,1.30103,1.52782,1.71057,2.24234,1.79025,2.57892,0.898276,1.45704,0.922351,3.0343,2.20489,2.1082,2.77219,1.41589,2.37081,2.07562,2.26766,1.53446,1.00459,1.37917,1.86176,1.63963,0.393106,0.218412,0.0883299,0.151447,0.0710522,0.657177,0.153369,0.169608,0.344653,0.187256,0.213991,0.178312,0.153089,0.0960126,0.143042,0.0705076,0.289405,0.188921,0.284479,0.0459,0.0993123,0.108302,0.0588454,0.195306,0.0854256,0.111489,0.0938368,0.177343,0.268039,0.201142,0.134498,0.162516
294.635,0.849703,0.0741145,6,63,0,-262.817,0.0608161,0.296022,0.00540479,0.499494,0.33315,0.192938,-0.431526,-0.0652029,0.174329,0.169793,-0.0989803,-0.183554,0.0769895,0.0335858,0.0826847,0.790409,-0.144618,1.05243,-0.606035,-0.108694,0.208733,-1.86184,0.264165,-0.795755,-0.880993,0.999196,-0.865481,-0.775668,0.88776,1.22505,1.06927,1.61251,-0.347991,-0.203988,0.258188,0.369128,1.21515,-1.0196,-0.563073,0.725328,1.41778,0.535526,-0.340007,0.147486,0.358546,0.274364,0.806028,0.734459,5.01903,-0.0316229,0.914534,-0.39633,-0.00322779,0.247669,-1.38893,0.291483,-0.546287,-0.61366,0.872458,-0.601399,-0.53041,0.784378,1.05098,0.927846,1.35723,-0.19237,-0.078549,0.286758,0.374447,1.04315,-0.723215,-0.362374,0.655991,1.20331,0.505969,-0.18606,0.199259,0.366082,0.299545,0.719776,0.663208,0.894925,1.47164,1.92077,1.31301,1.71788,-0.358065,1.98597,1.23188,0.106751,2.34267,0.868813,0.939802,1.5409,1.80506,1.616,2.51948,0.591101,1.69962,1.41482,2.9995,2.9753,1.97883,2.03171,2.1262,2.22608,1.36161,2.13104,1.49371,1.26204,0.710486,2.25777,1.82546,0.290094,0.186694,0.127776,0.211984,0.152144,0.588572,0.120684,0.225852,0.473338,0.0876502,0.295501,0.28094,0.176405,0.141236,0.165758,0.0745037,0.356382,0.154515,0.195475,0.0474484,0.0485542,0.121444,0.115913,0.106576,0.0974331,0.203978,0.106117,0.183365,0.220622,0.329491,0.0946815,0.13878
285.218,0.957627,0.0741145,6,63,0,-265.798,0.398928,0.0475427,0.329286,-0.480509,-0.149315,-0.135307,0.274342,-0.00884401,0.21541,-0.105842,0.23866,0.210613,0.0311448,0.0253563,0.389793,0.591867,-1.66098,1.09156,1.30345,-0.195547,1.95063,-3.60456,-0.0589221,-1.28778,-1.35047,-0.559681,-1.80398,-0.633034,0.317674,1.91516,1.49627,2.12495,-0.116229,-0.0908055,-0.675292,2.28702,0.389891,-0.567891,1.48326,1.351,2.0979,0.0938405,0.339028,0.987961,-0.299227,1.00828,0.376992,-0.24169,6.28887,-0.593288,1.03585,1.16126,0.274055,1.54431,-1.74363,0.354919,-0.3724,-0.409503,0.0585361,-0.677922,0.0151213,0.577814,1.52331,1.27539,1.64748,0.321001,0.336048,-0.00988993,1.74341,0.620556,0.0536769,1.26769,1.18941,1.63147,0.445334,0.590453,0.974534,0.21269,0.986563,0.612922,0.246744,0.351677,1.7019,2.87071,1.57862,2.91117,-1.02258,1.56183,1.11904,0.609425,1.42539,0.688936,1.38198,1.41562,2.02025,2.12218,2.88976,0.882539,1.82749,1.08721,3.57744,2.17428,1.91885,3.00828,2.55626,2.33125,1.61125,2.2999,1.89761,1.15274,1.79609,2.09526,1.48902,0.412976,0.154218,0.0536205,0.17099,0.0516043,0.735476,0.173385,0.24619,0.35219,0.193817,0.33427,0.200691,0.195349,0.117094,0.10696,0.0526622,0.292652,0.138538,0.252143,0.0271874,0.102084,0.12799,0.0470532,0.0720068,0.0885676,0.166415,0.091131,0.130379,0.239988,0.142328,0.109559,0.184068
299.762,0.992625,0.0741145,6,63,0,-267.274,0.162911,0.142527,-0.249882,0.473486,0.148568,0.131645,-0.254582,0.0652739,0.371909,-0.142701,-0.193723,-0.158653,0.0735263,0.0416692,0.123005,0.859147,-0.44895,0.168859,-0.10177,-0.0042335,0.269243,-2.32279,-0.475418,-0.337324,0.0295533,1.32998,-0.241057,-0.325611,0.482642,1.9032,0.878175,1.4429,-0.375616,0.0913292,-0.559654,0.0181335,1.19222,-0.0955996,-0.195135,-0.464738,1.93254,0.623735,-0.168832,0.0934818,-0.999539,0.853194,0.179049,0.349088,5.32843,-0.26271,0.268079,0.0355693,0.119367,0.354324,-1.87261,-0.285449,-0.166806,0.148395,1.26565,-0.0840987,-0.156744,0.537665,1.75813,0.877486,1.36267,-0.199705,0.20147,-0.35782,0.138584,1.1473,0.0408705,-0.0446449,-0.276274,1.78334,0.658884,-0.0220472,0.203319,-0.735747,0.856024,0.276834,0.422923,0.885486,0.957914,2.23545,1.3634,1.74541,-1.08462,1.30653,1.51839,0.814298,2.65674,1.30699,1.23434,1.502,2.18337,1.8344,2.45965,0.316181,1.88666,1.04039,2.63257,2.97954,2.60838,2.22876,1.11481,2.54193,1.64418,2.17783,1.32221,0.397723,1.16894,2.28039,1.5199,0.292042,0.277296,0.0966122,0.203688,0.148627,0.747368,0.213068,0.179699,0.306975,0.0655747,0.212991,0.225422,0.182127,0.101254,0.137714,0.0787356,0.421607,0.131625,0.261075,0.0670717,0.0483588,0.0686011,0.0971975,0.246975,0.0729702,0.161897,0.101759,0.210451,0.40186,0.237047,0.09276,0.179476
302.011,0.960291,0.0741145,5,31,0,-278.142,0.139178,0.0981245,-0.16801,0.346385,0.0964982,0.0152405,-0.393141,0.0811212,0.540592,0.158947,-0.166006,-0.248948,0.0719648,0.0439557,0.0701298,0.85633,-0.938494,0.23188,-0.27758,-0.0173729,0.586923,-2.51608,0.182227,-0.263989,-0.194091,1.15517,-0.665145,-0.15655,0.499242,2.26985,1.0107,1.64514,-0.135833,-0.140725,-0.143012,0.473912,1.00196,-0.412712,-0.0127788,-0.0322204,2.52427,0.249844,-0.174365,0.175956,-0.676341,1.00111,0.152434,0.121671,5.60047,-0.733531,0.268695,-0.16757,0.0552528,0.572729,-2.08446,0.226176,-0.155932,-0.0960759,1.05933,-0.499454,-0.0639288,0.497646,2.01387,0.93562,1.47891,-0.0461884,-0.0503769,-0.052336,0.475955,0.928135,-0.283288,0.0591869,0.0425385,2.23174,0.284079,-0.0791841,0.220806,-0.509042,0.927406,0.200664,0.174321,0.536474,1.05519,2.08238,1.36966,2.03107,-1.02873,2.12552,1.59027,0.555242,2.51767,0.958885,1.39441,1.58,2.68245,2.02813,2.64939,0.730602,1.69582,1.4814,3.01377,2.81826,2.32649,2.3811,1.50088,3.25197,1.15508,2.17077,1.6265,0.750824,1.21356,2.39545,1.3448,0.369008,0.25823,0.110821,0.202674,0.115979,0.73667,0.106641,0.169347,0.364649,0.0746286,0.277102,0.198705,0.170796,0.064017,0.116281,0.0660264,0.325063,0.155012,0.185216,0.0468079,0.0563452,0.0889529,0.0846251,0.182295,0.0372563,0.239563,0.102406,0.164311,0.320642,0.229072,0.0835204,0.206722
296.044,0.926974,0.0741145,6,63,0,-277.709,0.164002,0.577193,0.220357,-0.330642,-0.0891028,-0.0164841,0.298144,-0.0466227,0.34477,-0.159303,-0.147292,-0.157268,0.0689534,0.0253082,0.231694,0.731937,-1.15452,0.111278,-0.0131593,-0.414787,1.63464,-3.12895,0.160737,-1.40046,-0.944579,-0.454155,-1.12589,-0.945368,0.45209,1.48271,1.09847,2.01341,-0.0652555,-0.344515,-0.0646071,0.547769,0.0696568,-0.475133,0.140646,0.723272,1.9793,-0.250101,-0.462793,0.940257,-0.472074,0.37121,0.918457,-0.205792,6.05727,-0.613341,0.313143,0.222062,-0.0719037,1.42815,-2.0585,0.349343,-0.793353,-0.459678,-0.100719,-0.592387,-0.460255,0.562596,1.31694,1.03571,1.70538,0.183931,-0.0204694,0.184406,0.632626,0.282679,-0.116073,0.334639,0.761084,1.68042,0.048636,-0.107041,0.919903,-0.113834,0.503397,0.903947,0.0810676,0.801586,1.44968,2.31686,1.1265,2.76446,-1.09612,1.84229,0.818774,0.513804,1.23559,0.743926,0.876057,1.80671,2.10126,2.10633,2.76588,0.905011,1.59166,1.75118,3.00324,2.03271,2.32349,2.49839,2.0974,2.6672,1.15948,1.98776,2.07482,1.24145,1.19489,2.62716,1.14157,0.309686,0.190051,0.089736,0.244807,0.0592752,0.749532,0.136781,0.306024,0.374302,0.225204,0.322146,0.293995,0.141036,0.108975,0.108483,0.0591961,0.288022,0.169151,0.147898,0.0472797,0.115811,0.0891958,0.075971,0.10935,0.0649369,0.238762,0.120494,0.111569,0.224183,0.232385,0.067411,0.242033
302.409,0.995317,0.0741145,6,63,0,-275.775,0.0321166,-0.0309418,-0.211749,0.0354202,0.0950929,0.250262,-0.127985,-0.235933,0.270008,0.304428,0.15343,0.262026,0.0715245,0.0640996,0.284528,0.801693,-0.573619,0.893882,-0.812489,-0.601395,0.679481,-3.15406,-1.74048,-1.40258,-0.320704,-0.0534945,-1.2618,-0.970695,1.09881,1.10778,0.948906,1.70157,-0.359074,0.0964428,0.0793833,-0.163543,0.061078,-0.622727,-0.530866,0.220134,1.06034,0.271936,-0.414411,-0.0505734,-0.138661,0.840294,-0.350073,-0.246398,5.62281,-0.175338,1.00115,-0.366838,-0.197606,0.829264,-2.24406,-1.1108,-0.839913,0.027422,0.241642,-0.727046,-0.493671,1.16543,1.17263,1.04526,1.64867,-0.00333916,0.361846,0.348169,0.153417,0.333494,-0.214707,-0.141063,0.461009,1.1346,0.502538,-0.0477024,0.243984,0.173365,0.958186,0.00387684,0.086993,0.798229,1.26962,1.84413,1.08354,2.25346,-0.977014,1.37148,0.870381,1.01261,1.66584,0.69715,0.930525,1.88633,1.86012,1.84091,2.78677,0.883909,2.07214,1.70633,2.65048,2.18684,2.35388,2.14143,1.88521,2.33488,2.04662,2.16326,2.02436,1.15013,1.43484,2.40096,1.22509,0.310405,0.219322,0.136564,0.252836,0.0950514,0.726515,0.202382,0.295175,0.266469,0.15898,0.332444,0.282818,0.131663,0.134689,0.136943,0.0580434,0.292368,0.111834,0.15364,0.0659594,0.100939,0.0867578,0.105135,0.131792,0.0882749,0.114395,0.103098,0.116669,0.240465,0.192346,0.0830999,0.227042
307.862,0.984629,0.0741145,6,63,0,-274.203,0.20282,0.584161,0.0603956,-0.0235441,-0.0459689,-0.385073,0.338679,0.0320368,0.24937,0.00894207,-0.247687,-0.229437,0.074813,0.0553136,-0.0187099,0.979059,-1.12735,0.194023,-0.100481,0.138686,1.01844,-3.03516,-1.51116,-0.901017,-0.921599,0.233081,-0.636746,0.00691739,0.436774,0.80257,0.597755,1.81187,-0.416546,0.101863,-0.872825,0.303225,0.26373,-0.258968,0.0357162,1.10495,0.773061,-0.237192,0.0942382,0.0474643,-0.698472,0.121586,-0.046004,0.491526,6.41307,-1.12245,0.17125,-0.117087,0.117072,0.978406,-2.99031,-1.49823,-0.900859,-0.92101,0.20949,-0.642122,-0.0119374,0.408917,0.767054,0.566528,1.75522,-0.426534,0.0810199,-0.873257,0.278166,0.239497,-0.272255,0.0162583,1.0631,0.738163,-0.250935,0.0735548,0.0277604,-0.702556,0.10033,-0.0637505,0.462523,0.573535,1.25878,2.04312,1.30471,2.31567,-1.3638,1.22954,0.735653,0.388544,1.54675,0.695138,1.32532,1.81323,1.94604,1.82495,2.79323,0.777557,1.71753,1.15461,2.73762,2.02564,2.26201,2.25127,2.40036,2.35966,1.43388,2.23376,2.08672,0.933069,0.886896,2.59764,1.50053,0.360422,0.221183,0.11475,0.213374,0.0898338,0.796376,0.226262,0.323955,0.404068,0.175556,0.332891,0.209934,0.140249,0.124986,0.13884,0.0576912,0.314847,0.152189,0.239648,0.0607896,0.116538,0.0943183,0.0952396,0.0831453,0.0863011,0.192494,0.0967598,0.110394,0.282303,0.291751,0.0692907,0.182346
307.164,0.992075,0.0741145,5,63,0,-289.46,0.000885295,0.142062,0.0620139,0.327327,-0.42088,0.360543,-0.196549,-0.338356,0.365756,-0.122441,-0.158215,0.381644,0.0619327,0.0568678,0.0593617,0.829606,-0.728674,0.61958,0.571071,0.0407857,0.891489,-2.46321,-0.38684,-0.309242,-0.154073,0.570249,-0.810788,-0.438805,0.576496,1.78268,1.81887,1.76299,-0.37511,0.00910153,-0.553205,0.345802,0.97693,-0.863755,0.59447,-0.122301,2.07029,0.030269,-0.507252,-0.286948,-0.186934,1.18857,-0.0709924,0.146933,5.34019,-0.545151,0.573369,0.533125,0.0931978,0.798946,-1.98413,-0.261563,-0.197187,-0.0684582,0.532443,-0.613273,-0.304673,0.537627,1.53828,1.56831,1.52195,-0.251832,0.0669124,-0.399581,0.346241,0.869828,-0.657215,0.552538,-0.0420999,1.77688,0.084473,-0.361458,-0.178692,-0.0957195,1.04541,0.000465958,0.181259,0.601545,1.09452,2.50074,1.25569,2.0853,-1.11039,1.7049,1.3369,0.668003,1.8188,0.673081,0.981681,1.43973,1.91245,2.47835,2.56057,0.258681,1.601,1.08832,2.56159,2.52778,1.62006,2.58208,1.24425,2.60599,1.75153,1.60616,1.14754,1.0363,1.30736,2.33709,1.21988,0.35399,0.250768,0.0758064,0.221717,0.110534,0.752202,0.153827,0.208021,0.338944,0.139578,0.337807,0.272558,0.191588,0.128706,0.0773902,0.0717196,0.435688,0.167842,0.251934,0.071652,0.0739336,0.165196,0.0703003,0.223696,0.0687541,0.147855,0.167123,0.240938,0.261865,0.212929,0.0880972,0.227957
301.05,0.819014,0.0741145,5,63,0,-280.368,0.0424746,0.314896,-0.114264,0.388542,-0.733211,0.153923,-0.012875,-0.0792831,0.214649,0.084416,-0.490662,0.131267,0.0770207,0.0548387,-0.0141516,0.900526,-0.745685,0.463069,-0.305468,0.0596799,1.01988,-2.49323,-0.674283,-0.951142,0.0109426,7.53044e-05,-0.828792,-0.169705,1.12848,1.16585,1.14993,1.5075,-0.302211,0.113274,-0.444325,0.182429,1.08121,-0.93158,0.59025,-0.365554,2.08094,-0.0600415,-0.462964,-0.0230027,-0.174134,1.16917,-0.0646271,0.199686,5.42672,-0.68566,0.402854,-0.289233,0.0395917,0.904276,-2.25937,-0.621361,-0.870679,-0.00429752,-0.0140838,-0.7605,-0.166975,1.00207,1.03573,1.02139,1.34339,-0.2863,0.0878547,-0.414278,0.15013,0.959509,-0.853063,0.517383,-0.343343,1.85979,-0.0682205,-0.431062,-0.0348661,-0.170964,1.03871,-0.0723499,0.165671,0.517176,1.00246,1.87241,1.19996,2.21869,-0.994526,1.71253,0.751815,0.602904,1.30033,0.553911,1.14744,1.94759,1.83414,1.91329,2.34972,0.600705,1.71035,1.11759,2.61985,2.73605,1.69368,2.75604,0.971069,3.09691,1.52851,1.73058,1.66326,0.999334,1.16382,2.20137,1.172,0.373513,0.268457,0.133264,0.231482,0.0980849,0.729981,0.152836,0.320426,0.35368,0.21411,0.364957,0.240958,0.124816,0.137746,0.128611,0.087088,0.354182,0.153118,0.246459,0.0678716,0.0608796,0.155293,0.0597462,0.274668,0.0432349,0.178211,0.150514,0.159324,0.269072,0.237974,0.099628,0.236494
298.453,0.993979,0.0741145,5,31,0,-275.908,0.0782361,0.337836,0.0184088,0.520723,-0.772821,0.118959,0.107879,-0.0483321,0.285993,-0.0576303,-0.39446,0.113424,0.0847766,0.0502845,0.0649401,0.879393,-0.604402,0.352232,-0.488494,0.356834,0.93974,-2.4119,-0.727086,-0.789579,-0.107209,0.088348,-0.623487,-0.156585,1.11589,1.0428,1.33356,1.38026,-0.160975,0.118916,-0.495402,0.219251,1.34629,-0.942532,0.591478,-0.280484,1.97769,-0.159856,-0.407854,0.0436452,-0.28585,1.23939,-0.0737651,-0.0592328,5.36076,-0.466566,0.37469,-0.364638,0.378737,0.891341,-2.05606,-0.574454,-0.62941,-0.0293391,0.142633,-0.483349,-0.0727596,1.04624,0.981975,1.23767,1.27873,-0.0766202,0.169514,-0.370713,0.257747,1.24885,-0.763915,0.585082,-0.181715,1.80411,-0.0756364,-0.293723,0.103321,-0.186435,1.15485,7.15767e-05,0.0128512,0.818229,1.10636,2.19892,1.8402,2.52236,-0.942843,1.52326,1.34072,0.675572,1.77365,1.14767,1.55826,2.08918,1.67172,2.21452,2.57064,0.682532,2.13964,1.21579,3.16042,3.38853,2.22353,3.23342,1.4493,2.89613,1.4717,2.26984,1.613,1.06345,1.41094,2.24568,1.30476,0.30614,0.248551,0.0998472,0.137027,0.0743054,0.719674,0.178982,0.207392,0.33725,0.145089,0.240915,0.173896,0.110153,0.158194,0.0984538,0.0710518,0.335696,0.105303,0.228678,0.0406828,0.0326557,0.0976573,0.0379272,0.190109,0.0523451,0.186685,0.0936519,0.166172,0.25665,0.196086,0.0957228,0.213364
