lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0808331
# Diagonal elements of inverse mass matrix:
# 0.0323119, 0.0641706, 0.0788127, 0.0625882, 0.000306432, 0.000411665, 0.0374237, 0.0226807, 0.117051, 0.172941, 0.186798, 0.123376, 0.168616, 0.257319, 0.330805, 0.135109, 0.112796, 0.134729, 0.134074, 0.113101, 0.118292, 0.146299, 0.131166, 0.18855, 0.104348, 0.13046, 0.129075, 0.241635, 0.161987, 0.226139, 0.199678, 0.144517, 0.181303, 0.148889, 0.180055, 0.186248, 0.130816, 0.0997555, 0.376538, 0.128448
-3801.57,0.977278,0.0808331,5,31,0,3821.11,0.241141,-0.0320824,0.174361,0.44261,0.0595813,0.0357523,0.162642,0.715984,-0.676681,0.569813,0.478331,-0.177133,0.96899,-3.37933,-0.0376813,-1.14534,-0.906367,1.15303,-1.30555,-0.673893,1.13987,1.58184,1.40017,1.69177,-0.602614,-0.331971,-0.268373,0.142534,0.784341,-0.126985,0.364963,0.524562,2.51643,0.280469,-0.402866,0.130843,-0.436257,0.462748,0.759057,-0.0788602,-0.321851,0.57062,0.50512,0.0358176,0.856424,-2.2569,0.135663,-0.657404,-0.486302,0.988194,-0.772109,-0.319855,0.978774,1.29522,1.16514,1.37393,-0.26882,-0.0750439,-0.0295086,0.264694,0.724218,0.0717229,0.42395,0.53822,1.96437,0.363454,-0.125804,0.256324,-0.149711,0.493962,0.706115,0.106179,0.720282,1.21948,2.91821,1.67435,2.61412,-1.069,2.0001,1.33862,0.627335,2.74589,0.985586,1.43784,1.88177,2.15859,2.11494,2.8933,0.709543,1.92098,1.22714,2.91611,2.8394,2.78272,2.89662,2.29592,3.11376,1.72901,2.28729,1.7308,0.895736,1.326,2.54861,1.62555,0.327331,0.228028,0.0512607,0.157845,0.0682352,0.744407,0.119193,0.207738,0.348115,0.0603192,0.271785,0.19188,0.132186,0.103532,0.107653,0.052486,0.3297,0.127753,0.226683,0.051363,0.0552318,0.0582652,0.0523209,0.0914618,0.0425433,0.150714,0.0921814,0.150485,0.289927,0.209822,0.0725199,0.164441
-3800.5,0.958528,0.0808331,5,63,0,3814.1,0.209756,-0.0291853,0.06138,0.449565,0.064338,0.0359285,0.137389,0.772556,-0.735812,0.75998,0.474241,-0.208901,0.671398,-3.34018,0.0780514,-1.15747,-0.939133,1.20784,-1.36736,-0.703002,1.15729,1.70782,1.60209,1.89228,-0.575266,-0.135771,-0.482095,0.175547,0.606987,-0.490759,0.238883,0.553975,2.5779,0.33809,-0.374303,0.203815,-0.441077,0.469137,0.861609,-0.187914,-0.431067,0.724516,0.503767,-0.0239987,0.656082,-2.44309,0.197688,-0.756826,-0.588144,1.07051,-0.918971,-0.405719,1.03146,1.45678,1.3751,1.59928,-0.307037,0.0324983,-0.235057,0.273009,0.606321,-0.24175,0.32194,0.565365,2.12896,0.398582,-0.151781,0.294847,-0.203368,0.499823,0.80303,-0.00778551,0.591725,1.35209,2.92663,1.56247,2.37122,-1.27407,2.04684,1.21567,0.506505,2.78565,0.796171,1.30942,1.91406,2.29993,2.30367,3.05707,0.650935,2.00499,1.00331,2.95322,2.70749,2.5028,2.80914,2.28051,3.25954,1.74624,2.27108,1.7518,0.822439,1.31107,2.62881,1.45,0.356239,0.205528,0.0508529,0.173293,0.0853935,0.781439,0.114373,0.2287,0.376013,0.0581044,0.310845,0.212583,0.128526,0.0911291,0.0908193,0.0449132,0.342779,0.11868,0.268292,0.0495845,0.0625328,0.0756621,0.0568324,0.0927502,0.0369856,0.148522,0.0935467,0.147821,0.305246,0.212309,0.0673069,0.190001
-3800.2,0.849927,0.0808331,5,63,0,3825.27,0.289542,0.491068,0.45092,0.342749,0.0576584,0.0324898,0.0797744,0.876019,-1.21173,-0.0674019,1.00222,0.383827,1.48814,-3.18745,-0.635493,-0.627183,-1.03589,0.42311,-0.769335,-0.447827,0.371589,0.752671,1.16297,2.0105,-0.776464,-0.0629956,-0.601513,0.921622,0.826037,-0.531662,0.632629,-0.0134788,1.18614,0.142335,0.0176811,0.228236,-0.0950495,-0.162885,0.723497,0.442049,-0.981722,0.020729,0.957737,0.416014,1.38342,-2.71249,-0.47693,-0.46965,-0.827687,0.450427,-0.594177,-0.31253,0.405293,0.739129,1.09856,1.84101,-0.600423,0.024589,-0.447162,0.887133,0.803398,-0.385971,0.63397,0.0679667,1.11886,0.204463,0.0952634,0.279714,-0.00349085,-0.0629157,0.713571,0.467017,0.54205,1.18711,3.12022,1.82893,2.91165,-1.10104,1.79411,1.28922,0.761065,1.97866,0.934059,1.21571,1.73991,2.10045,2.29653,3.13861,0.739976,1.78346,1.27155,3.28025,2.67759,2.0648,2.85411,1.5962,2.7401,1.99527,2.25774,2.14262,1.46954,1.19826,2.7407,1.76462,0.367711,0.233776,0.042281,0.138365,0.0515805,0.750455,0.14257,0.215985,0.318415,0.121461,0.282102,0.228693,0.149324,0.109053,0.0914105,0.0415423,0.323009,0.143877,0.218992,0.0362551,0.064309,0.112565,0.0544694,0.168513,0.0606484,0.1197,0.0946837,0.105023,0.187012,0.231784,0.060614,0.146213
-3803.54,0.949886,0.0808331,5,63,0,3816.75,0.25833,0.509628,0.514047,0.268545,0.0537877,0.0189073,0.289093,0.861638,-1.05491,0.111322,0.909751,0.132228,1.13834,-3.10841,-0.671486,-0.412705,-1.08981,0.340413,-0.988762,-0.659607,0.0862235,0.641931,0.917819,1.95552,-1.00115,-0.286845,-0.428333,1.25897,0.996126,-0.728443,-0.0580373,-0.149159,1.56578,0.177282,-0.192838,0.14286,-0.470901,-0.237094,0.363074,0.209134,-0.619856,0.385012,1.07297,0.403025,1.26993,-2.38923,-0.289485,-0.0665099,-0.649932,0.582405,-0.562862,-0.27925,0.363386,0.842206,1.07992,1.97404,-0.573535,0.0419362,-0.0799755,1.37387,1.14739,-0.338561,0.239086,0.160572,1.63823,0.441846,0.122936,0.412187,-0.116653,0.0848032,0.601931,0.469291,0.669279,1.46617,3.12146,1.75228,2.72676,-1.06835,1.43452,1.60547,0.677018,2.03923,0.893965,1.17758,1.51546,2.0368,2.07537,3.21572,0.554917,1.71391,1.3226,3.63751,2.92695,1.97887,2.34137,1.6174,2.98409,1.87482,2.17143,1.87555,1.11982,1.19028,2.08762,1.71097,0.338658,0.187526,0.0422306,0.14776,0.0614128,0.744282,0.192396,0.167219,0.336927,0.115145,0.290292,0.235488,0.180131,0.115393,0.111514,0.0385785,0.364724,0.152657,0.210385,0.0256429,0.0508375,0.121439,0.0877545,0.165564,0.0481499,0.132985,0.102346,0.132901,0.246044,0.233208,0.110306,0.153038
-3805.6,0.998283,0.0808331,5,31,0,3821.2,0.0493829,0.302037,0.0159725,0.58261,0.0622487,0.0178469,0.454013,0.842918,-1.34362,-0.213896,0.71112,-0.278241,0.908293,-3.10595,-0.524155,-1.02154,-1.22861,0.761593,-0.787193,-0.218246,0.315306,1.09905,0.881065,1.74164,-0.723373,0.128563,-0.834524,0.145497,0.786352,0.273201,0.999864,1.03534,0.99238,0.0274398,0.0987918,-0.346062,-0.732331,0.2923,0.829928,0.3307,-0.678552,0.273716,1.05343,0.219479,1.21963,-2.16405,0.0121935,-0.407059,-0.581603,1.09597,-0.209527,0.270049,0.71979,1.38043,1.19668,1.92207,-0.155731,0.562381,-0.249422,0.576655,1.11684,0.684299,1.29682,1.32672,1.29051,0.477142,0.537286,0.162311,-0.163282,0.700398,1.15357,0.732766,0.478257,1.23421,2.87733,1.23414,2.35879,-0.961859,1.57948,0.981096,0.6109,2.23513,0.929634,1.40921,1.7688,2.448,2.15951,2.81223,0.892564,1.95054,1.01447,2.64955,2.6295,2.81944,3.18296,2.46588,2.50086,1.77897,2.36118,1.50207,0.962318,1.70851,2.57298,1.62293,0.382664,0.225446,0.0532859,0.225457,0.0863696,0.723494,0.170869,0.272674,0.351854,0.0966395,0.282999,0.196359,0.145691,0.0795849,0.103446,0.0566666,0.290581,0.124495,0.266106,0.0660169,0.067264,0.0562827,0.039812,0.0782848,0.0757981,0.14443,0.086181,0.182116,0.276414,0.153357,0.0708978,0.164801
-3807.43,0.654034,0.0808331,5,63,0,3827.81,0.358043,0.417271,-0.322144,0.0249345,0.0749616,0.0399424,0.368595,1.0034,-0.744794,0.358833,0.494478,0.511872,1.15621,-2.68603,-1.24439,-0.163576,-0.979163,0.495838,-0.692259,-0.101709,0.342679,0.559712,1.00454,1.79132,-1.06918,-0.0347207,-0.601357,0.958062,0.519997,-0.891056,-0.130842,0.110786,1.49162,-0.120907,-0.148279,-0.121855,-0.457807,-0.494961,-0.246299,0.18263,-0.378731,0.728648,0.864754,0.882207,1.52874,-2.32656,-0.880027,0.204463,-0.613896,0.866119,-0.326017,0.266541,0.712439,0.93021,1.37655,2.166,-0.704223,0.333756,-0.234806,1.32991,0.89036,-0.525491,0.237308,0.479757,1.86529,0.247277,0.219812,0.246326,-0.0907688,-0.128049,0.121458,0.551846,0.897444,1.56546,2.96591,2.00887,2.80532,-0.926547,1.31482,1.78089,0.742164,2.1427,0.950566,1.54312,1.77854,2.00667,2.33888,3.14274,0.391466,1.91019,1.28102,3.73092,2.61671,1.95048,2.41343,1.75634,3.26129,1.86138,2.32097,1.95869,1.14229,0.850985,2.09672,1.52858,0.289576,0.172865,0.0489897,0.118275,0.0570375,0.716374,0.211681,0.144193,0.322531,0.105015,0.278771,0.176082,0.144483,0.118504,0.0879537,0.0413783,0.403365,0.12896,0.217376,0.0234096,0.0680706,0.124501,0.0821543,0.147249,0.0369232,0.134543,0.0894009,0.123608,0.2419,0.299226,0.109416,0.178201
-3804.65,0.979074,0.0808331,5,31,0,3825.54,0.28743,0.552195,0.0324639,0.43562,0.087727,0.0218927,0.128699,0.868226,-1.4542,-0.180618,-0.205803,-0.359559,0.675028,-3.01026,-0.579322,-1.30578,-1.25621,0.229902,-1.17032,-0.69392,0.192132,1.26113,1.14182,1.78378,-0.530306,-0.201964,-0.959963,-0.707815,0.548031,-0.691204,0.292407,0.524063,1.06168,-0.134207,-0.554601,-0.40342,-0.726403,0.514622,0.600379,0.369519,-1.13387,-0.0281181,-0.0499846,-0.183479,0.714776,-2.48489,-0.374283,-1.00501,-0.961972,0.328306,-0.8874,-0.47378,0.295512,1.22365,1.12006,1.67742,-0.331726,-0.0466515,-0.704766,-0.485844,0.604513,-0.471422,0.382575,0.583704,1.05048,0.0121773,-0.35282,-0.22156,-0.501983,0.575507,0.649963,0.449525,0.430573,1.29551,2.62435,1.3504,2.42411,-0.880414,1.6937,1.05524,0.646261,2.03764,0.821937,1.23556,1.70582,2.67863,2.36207,3.03585,1.0558,2.01359,0.991038,2.5394,2.84021,2.64155,3.14464,2.29304,2.6806,1.74513,2.32151,1.54854,1.00541,1.93252,2.45832,1.80795,0.393989,0.214922,0.0675877,0.205804,0.0813523,0.706908,0.15529,0.258221,0.343833,0.115307,0.305353,0.22521,0.153706,0.0642461,0.086111,0.0458322,0.258112,0.117783,0.270707,0.073142,0.0551895,0.066512,0.0413032,0.0917009,0.0641278,0.148662,0.0893568,0.175297,0.267879,0.126472,0.0788325,0.140886
-3801.95,0.917463,0.0808331,6,95,0,3821.66,0.165508,-0.229153,0.16032,0.373297,0.0321249,0.0299796,0.507583,0.891197,-0.637175,0.236664,0.674915,-0.417439,0.699474,-2.71585,-0.110147,-0.965919,-0.510407,0.281893,-1.13768,-0.567375,0.653609,1.74057,1.25328,1.56887,-0.25066,0.0401467,-0.155001,0.538409,1.0466,0.187472,1.2484,0.720218,1.62468,0.406915,0.350984,0.313365,-0.436104,0.982619,0.888858,0.172269,-0.0602654,0.718497,1.10906,0.135563,1.13095,-1.91277,0.40942,-0.353242,0.0527101,0.758805,-0.506317,0.00193983,1.09008,2.05877,1.6245,1.90576,0.284196,0.543361,0.369446,0.987411,1.44031,0.674657,1.62015,1.14944,1.9555,0.870224,0.820378,0.786853,0.118928,1.38329,1.29973,0.661108,0.559084,1.00807,2.71933,1.32821,2.38785,-1.15377,1.7183,1.03215,0.732018,2.0157,0.750578,1.25883,1.61713,2.52822,2.26046,3.03415,0.898833,1.92876,1.16867,2.72618,2.88995,2.44555,3.26254,2.40633,2.66478,1.77123,2.43065,1.78963,0.761955,1.85433,2.67729,1.7895,0.363759,0.267357,0.0618422,0.209456,0.0841041,0.7602,0.15209,0.262667,0.324752,0.117564,0.320695,0.221175,0.165601,0.0739033,0.0944507,0.0459065,0.28929,0.126888,0.237095,0.0614462,0.0526526,0.0797646,0.0368787,0.082691,0.0650837,0.14539,0.0808654,0.143118,0.318222,0.135365,0.064327,0.143134
-3809.02,0.932208,0.0808331,5,63,0,3822.69,0.142469,-0.165191,-0.0026071,0.240592,0.0390157,0.0302475,0.568824,0.847213,-0.474948,0.488579,0.535769,-0.175444,1.41614,-2.68273,0.210559,-1.09856,-0.631211,0.246899,-1.16881,-0.696147,0.881483,1.48027,0.750668,1.82172,-0.16525,0.0358973,-0.157791,0.391034,0.952771,0.0564015,1.47587,0.660076,1.68061,0.1036,0.393876,0.455515,-0.298735,0.946124,1.02481,0.500956,0.166442,0.982754,1.02273,0.420185,1.7686,-1.70402,0.747213,-0.361891,0.0340534,0.778,-0.421405,-0.0209615,1.31563,1.82293,1.2048,2.11221,0.428822,0.599237,0.435142,0.900113,1.37602,0.616608,1.8192,1.12805,1.99266,0.656595,0.902521,0.954743,0.315732,1.37039,1.43705,0.99324,0.70256,1.18615,2.61182,1.50207,2.92851,-1.03269,1.97902,0.954085,0.630667,1.93791,0.738508,1.13895,1.75067,2.20781,1.72698,3.11606,0.944272,1.91521,1.15274,2.64526,2.77003,2.40077,3.4473,2.28796,2.61952,1.47348,2.49161,1.8709,0.868919,1.74778,2.70974,1.99709,0.331245,0.233948,0.0683815,0.182117,0.050762,0.737436,0.121423,0.278064,0.347359,0.125877,0.323331,0.242513,0.147963,0.0990514,0.150974,0.0424498,0.280038,0.128396,0.239988,0.0662816,0.0589653,0.0831138,0.0308494,0.0921248,0.0678928,0.186415,0.0764487,0.133438,0.295479,0.148327,0.0624013,0.119509
-3809.36,0.92096,0.0808331,5,31,0,3826.13,0.124754,-0.0495443,0.0807509,0.26084,0.0453987,0.0309709,0.520441,0.852602,-0.648818,0.534198,0.55183,-0.188095,1.2869,-2.79701,-0.146169,-0.717339,-0.724319,0.0183972,-1.11577,-0.688759,0.763139,1.38935,0.696134,1.78813,-0.274791,0.0651948,0.0421952,0.526064,0.751879,0.206254,1.68973,0.420162,1.69364,-0.106719,0.150293,0.215785,0.144512,0.857659,1.17558,0.514891,-0.0327425,0.9759,0.990933,0.360071,1.61766,-1.8643,0.395817,-0.0911635,-0.0971154,0.536127,-0.430871,-0.0667967,1.1711,1.70501,1.11397,2.045,0.286153,0.576026,0.556417,0.968965,1.16149,0.696294,1.96111,0.878672,1.96444,0.429452,0.648581,0.70442,0.643652,1.25168,1.52275,0.959438,0.639645,1.30761,2.74309,1.52205,2.87043,-1.06376,1.78053,1.34321,0.637214,1.7889,0.821905,1.18598,1.72557,2.22254,1.71648,3.11619,0.908544,2.0104,1.41463,2.90272,2.68666,2.67545,3.75867,2.13145,2.72974,1.38314,2.40074,1.75358,1.32116,1.74507,2.89782,2.03062,0.345327,0.212887,0.0604778,0.17916,0.0536346,0.743408,0.144237,0.206983,0.345877,0.143207,0.305359,0.233979,0.151155,0.0977445,0.152325,0.0424445,0.287298,0.118116,0.195505,0.0520192,0.063765,0.0644377,0.0227835,0.106078,0.0612408,0.200506,0.0831161,0.147597,0.210626,0.14867,0.0522613,0.116025
-3804.22,0.999867,0.0808331,5,31,0,3827.53,-0.108643,0.106248,-0.132457,0.374607,0.0676524,0.0436563,0.251389,0.944165,-0.709176,0.575586,0.686644,0.341095,1.22343,-2.51446,-0.723179,-0.483957,-0.551781,1.08524,-0.530501,0.0671939,0.972742,1.19518,2.04262,2.08255,-0.556087,0.316287,-0.215691,0.881148,1.3927,-0.382989,-0.28729,0.701873,1.85905,0.665154,0.469092,0.238504,-0.390099,0.135532,0.473676,0.227525,-0.41819,0.794838,0.899694,0.573439,1.40651,-2.12267,-0.431411,-0.205546,-0.269583,1.27603,-0.249491,0.314831,1.16982,1.37983,2.17996,2.21766,-0.273649,0.550017,0.0477418,1.08334,1.56633,-0.110216,-0.0198596,0.914074,2.00664,0.879404,0.694289,0.476576,-0.116928,0.379354,0.698618,0.466211,0.443551,1.17636,2.78712,1.58138,2.54976,-1.09545,1.43442,1.20831,0.679471,2.41928,0.893755,1.45808,1.84413,2.02329,2.86133,3.09029,0.475164,1.96387,1.17142,3.24137,3.11549,2.11547,1.93522,2.05732,2.99935,2.12856,2.58171,1.85121,0.733835,0.964519,2.47505,1.33885,0.390895,0.235707,0.0580243,0.1706,0.0724427,0.749407,0.19241,0.23,0.336379,0.0817145,0.290336,0.188762,0.136564,0.116779,0.0540984,0.0435095,0.383395,0.123049,0.236598,0.0376382,0.0424729,0.107602,0.126174,0.113315,0.0474553,0.106352,0.0703247,0.13573,0.324354,0.275974,0.0776256,0.2077
-3804.87,0.995414,0.0808331,5,31,0,3820.73,-0.0413114,0.396049,-0.192703,0.118133,0.0706397,0.0211618,0.41649,0.881515,-0.883989,0.397116,0.734371,0.296597,1.08002,-2.67733,0.182136,-0.512606,-0.848727,0.742861,-0.470254,-0.528662,0.471609,1.19747,1.73204,1.84089,-0.118848,0.328994,-0.117652,1.27296,0.966522,-0.155364,1.196,0.749338,1.39473,0.423942,0.0465245,0.0223596,0.326952,0.490546,1.25045,0.80635,-0.36276,0.766554,1.06385,0.677945,1.36855,-1.94362,0.577046,-0.03538,-0.331676,1.07133,0.0019534,-0.0495335,0.832221,1.47208,1.94331,2.03926,0.311723,0.706503,0.312778,1.53862,1.26849,0.279534,1.47078,1.07704,1.64596,0.790201,0.457502,0.4362,0.704703,0.848914,1.51878,1.1273,0.37759,1.27412,2.77325,1.46903,2.30091,-1.15272,1.80412,1.17954,0.450998,2.0037,0.934316,0.882829,1.44018,2.10662,2.43602,2.68906,0.914265,1.92142,1.1801,3.53058,2.62469,2.34213,3.25082,2.0094,2.4498,1.70055,2.1669,1.38957,1.40413,1.40773,2.55418,1.7771,0.406708,0.218552,0.0587871,0.18709,0.0910477,0.760008,0.141351,0.235135,0.389124,0.118815,0.28205,0.292592,0.191517,0.108455,0.0804665,0.0636218,0.286128,0.127703,0.235034,0.0284545,0.0675659,0.0876933,0.0372973,0.118219,0.0794534,0.154394,0.102762,0.199477,0.197161,0.196592,0.0721464,0.144661
-3805.9,0.913729,0.0808331,5,63,0,3826.83,-0.127496,0.606636,0.477499,-0.08353,0.0625168,0.0337262,0.437324,0.945589,-0.625541,-0.0249818,0.655753,0.235879,0.784207,-2.50382,-0.706494,-0.568626,-0.562395,0.979685,-0.360181,-0.51038,0.983642,1.57063,1.57302,2.05084,-0.0252015,-0.242105,-0.320479,0.49921,1.14537,-0.296019,0.845007,0.44047,1.55461,0.550984,0.10248,0.574655,-0.0745331,0.51388,0.978604,0.406589,-0.154181,0.413702,1.0574,0.660369,1.17886,-1.93026,-0.230728,-0.100362,-0.0944705,1.3637,0.096741,-0.0452857,1.36745,1.92249,1.92476,2.37658,0.413494,0.208393,0.134283,0.909372,1.52037,0.157412,1.23635,0.853829,1.90735,0.958329,0.534228,0.980712,0.366847,0.923244,1.36268,0.82179,0.665569,0.862464,2.87661,1.66687,2.31039,-1.02784,1.36472,1.28124,0.792732,2.49524,1.22827,1.08625,1.97916,2.57361,2.36126,3.25804,1.01953,1.58999,1.15639,2.97866,3.02701,2.28921,3.11809,1.98536,2.82828,2.05027,2.35344,2.14249,1.12392,1.45706,2.66324,1.70325,0.33949,0.296825,0.0533218,0.158842,0.0902658,0.736497,0.203474,0.21734,0.311582,0.0761929,0.226484,0.252326,0.121408,0.0708562,0.0861746,0.0370389,0.265118,0.169385,0.239324,0.0483995,0.0462206,0.0920203,0.0423673,0.120749,0.0558152,0.114025,0.0867924,0.105035,0.245286,0.188917,0.0651779,0.154041
-3798.41,0.999799,0.0808331,5,63,0,3824.35,-0.0705921,0.287047,0.100543,0.229676,0.0731036,0.0589226,0.234777,0.960283,-0.88679,0.930544,-0.0341404,0.340745,1.13842,-2.95731,-0.764411,-0.364772,-0.901166,0.904083,-0.495481,-0.118331,0.274049,1.4724,1.08932,1.54999,-0.298674,0.152962,-0.481849,0.545271,0.648646,-0.585406,0.555004,0.476289,1.5288,0.0826048,-0.136859,-0.544471,-0.441246,0.436266,0.270234,-0.082289,-0.616792,1.12836,0.201993,0.561989,1.32799,-2.60508,-0.499274,-0.115507,-0.630598,1.10295,-0.241024,0.121146,0.497942,1.6487,1.28084,1.72321,-0.0520339,0.381664,-0.227934,0.758392,0.857662,-0.327378,0.767738,0.69215,1.70286,0.314101,0.103354,-0.288069,-0.188944,0.653716,0.494279,0.155757,0.502638,1.59965,2.36337,1.77302,2.68522,-1.27468,1.97538,1.53414,0.606678,2.46019,1.11621,1.47838,1.34708,2.47352,2.09003,2.78803,0.880346,2.03131,1.24503,3.21218,2.65352,2.19951,3.00222,2.04939,2.99906,1.94901,2.26473,1.50877,0.900827,1.38007,2.78643,1.22058,0.376921,0.168031,0.086009,0.145167,0.063851,0.781542,0.121813,0.177388,0.352817,0.0786966,0.246715,0.185672,0.206348,0.0777357,0.110069,0.0579744,0.293106,0.115954,0.223561,0.0387099,0.0657724,0.0997941,0.0473258,0.114114,0.0474684,0.124662,0.0940865,0.181121,0.288881,0.200999,0.0580622,0.227835
-3800.91,0.85246,0.0808331,5,31,0,3816.43,0.0220335,0.353254,-0.0943949,0.212175,0.084301,0.0547372,0.150737,0.936109,-0.623515,0.5181,0.44502,0.433885,1.10427,-2.771,-1.4211,-0.663542,-1.16886,0.843526,-0.961334,0.0833137,1.00479,1.38163,1.31061,1.58085,-0.60354,0.250847,-0.537541,0.478832,0.826778,-0.704343,0.591292,-0.244146,1.59174,-0.0836149,0.0631613,0.066413,-0.49064,0.100191,0.0390471,0.544798,-0.432941,0.635734,0.567323,0.5569,1.18445,-2.44322,-1.17956,-0.470411,-0.943441,0.940369,-0.749176,0.228727,1.09133,1.4441,1.37761,1.63058,-0.414242,0.385557,-0.35246,0.598975,0.924691,-0.508605,0.70425,-0.0778105,1.64078,0.0724639,0.209862,0.212906,-0.308556,0.244526,0.187289,0.660727,0.787582,1.25415,2.93109,1.82475,2.62091,-1.03417,1.29991,1.30325,0.386556,2.37683,0.68728,1.66518,2.05032,2.39093,2.26967,2.72984,0.611638,2.15922,1.19649,3.29995,2.86695,2.27667,3.15232,1.35865,3.02551,1.76737,2.57363,2.05378,0.875467,1.08796,2.45995,1.75998,0.312688,0.221983,0.0506379,0.138864,0.0678049,0.737723,0.214179,0.213619,0.404547,0.084957,0.334638,0.159067,0.11402,0.0838667,0.0936663,0.0612356,0.351686,0.103473,0.232101,0.035573,0.0538116,0.0930739,0.041,0.20446,0.0462865,0.14587,0.070855,0.113671,0.294118,0.252003,0.0787143,0.146793
-3805.47,0.870091,0.0808331,5,63,0,3818.44,0.103461,0.389496,-0.413689,-0.329549,0.0893258,0.0372782,0.132679,1.07,-0.4632,0.701379,0.36847,0.0942907,1.37972,-1.68225,-0.199843,-0.324785,-0.0287842,0.44775,-0.406776,-0.269406,0.68684,1.38522,1.70778,2.32242,0.0637492,0.0604633,0.104906,0.287817,0.682879,-0.290498,0.11931,1.46431,1.66789,0.74569,0.4857,0.458829,0.128407,0.807813,0.761895,0.597781,-0.362946,0.883154,0.526942,0.23357,1.60898,-1.66733,-0.0811534,-0.214842,0.101879,0.611771,-0.302572,-0.155587,0.867598,1.61487,1.96001,2.61767,0.20089,0.197374,0.244928,0.440643,0.863359,-0.178154,0.260341,1.6995,1.91732,0.930567,0.652378,0.623626,0.270074,0.997039,0.947906,0.772304,0.244649,1.08069,2.78318,1.32858,2.88263,-0.944157,1.38384,1.41612,0.78403,1.88543,0.971086,1.11807,1.27913,2.03607,2.27466,3.53402,0.640023,1.82834,1.07619,3.05419,2.67297,2.52472,2.60591,2.97315,2.63675,1.85354,2.90862,1.63831,0.837423,1.3273,2.20793,1.68866,0.439141,0.253376,0.0582397,0.209395,0.0530187,0.719939,0.200393,0.195271,0.313452,0.131767,0.274664,0.246369,0.217699,0.115467,0.0932432,0.0283595,0.345241,0.138437,0.254227,0.045037,0.0645872,0.0741436,0.0687592,0.0486536,0.0668103,0.135457,0.0517291,0.162695,0.302078,0.209606,0.0990403,0.155952
-3803.75,0.997741,0.0808331,5,31,0,3821.48,0.0207432,-0.0888829,-0.514805,0.718712,0.0881543,0.0171221,0.0981133,0.98398,-0.0320239,0.674849,0.00968891,0.574454,0.798679,-1.87907,0.116421,-0.589153,-0.500763,0.776735,-0.659304,0.208967,1.20924,1.55123,1.27698,1.54386,-0.320328,0.216552,0.0108745,0.312823,0.684164,-0.883937,0.373742,-0.213164,1.91842,0.587444,-0.566808,0.706758,0.200083,0.282809,1.4285,0.449154,0.0666024,0.762152,0.107647,0.663364,0.883998,-1.75086,0.212669,-0.481602,-0.394628,0.862406,-0.550629,0.303733,1.28798,1.62449,1.35464,1.61724,-0.217084,0.311196,0.108814,0.405925,0.771318,-0.771663,0.465868,-0.111636,1.9858,0.676147,-0.459614,0.79355,0.294991,0.376392,1.50373,0.540072,0.89773,1.40494,2.60968,2.0194,2.41634,-0.843586,1.43761,1.40336,0.470744,2.39475,0.981712,1.83607,2.06133,2.37001,2.17573,2.79696,0.601229,2.19615,1.04267,3.26058,2.83258,2.17115,3.05606,1.42071,2.86829,1.66597,2.04242,1.83933,1.1353,1.11703,2.74981,1.7198,0.289517,0.197034,0.0685177,0.117181,0.0819352,0.69922,0.191916,0.197284,0.38444,0.0835742,0.272552,0.137516,0.112912,0.0854882,0.101951,0.0574886,0.354063,0.100096,0.260634,0.0369486,0.0555886,0.102372,0.0449566,0.194551,0.0537435,0.158963,0.11482,0.137131,0.243184,0.246562,0.0600972,0.151897
