# 0.03236, 0.0421531, 0.070251, 0.0651864, 0.000167519, 0.0315998, 0.0292822, 0.16062, 0.185341, 0.213592, 0.161485, 0.216981, 0.289881, 0.274519, 0.1878, 0.176927, 0.188754, 0.17412, 0.166444, 0.179052, 0.201401, 0.212971, 0.251945, 0.174102, 0.164626, 0.20299, 0.271153, 0.221341, 0.234096, 0.256397, 0.154992, 0.205524, 0.204345, 0.197474, 0.240963, 0.162521, 0.172062, 0.278357, 0.180548, 0.00972992, 1.05406, 0.653989, 0.869018, 0.756762, 0.725676, 0.751738, 0.765754, 0.661773, 0.784747, 0.796476, 0.905607, 1.12817, 0.774051, 0.758529, 0.787979, 0.750172, 0.873693, 0.805552, 0.728525, 0.774894, 0.789688, 0.753668, 1.06938, 1.0438, 1.01723, 0.745286, 0.879228, 0.945704, 0.709999, 0.966258, 0.839472, 0.774943, 0.767233
276.889,0.94398,0.0821033,6,63,0,-227.506,0.453735,-0.324847,0.106243,0.0467458,0.0471009,-0.00433107,0.685671,-0.771448,0.660911,-0.88095,-0.542709,0.252047,-2.43391,0.134781,-1.11831,-0.509862,0.3302,-1.60834,-0.549604,1.41467,1.88673,1.71532,1.04878,0.226104,-0.199332,-0.209436,-0.141317,0.635947,-1.02882,-0.380886,-0.308681,2.1342,0.68571,-0.289854,0.226769,0.00871461,0.752336,0.57305,-0.597888,1.55313,0.299554,-1.31618,-0.722105,0.441551,-1.18301,0.266654,-1.98088,1.89078,-0.4289,0.989386,0.622385,-0.570386,1.07135,0.944832,-1.20558,0.344092,-0.607295,-0.126217,2.18455,-2.19577,0.2268,-0.117651,-0.555158,0.248845,-0.567718,-0.978119,-0.810062,0.831022,-1.23545,2.03971,0.531885,-0.754985,0.32567,-0.533291,0.448837,-0.608373,-0.376451,0.16849,-1.67319,0.0880841,-0.771126,-0.353929,0.222077,-1.10713,-0.381179,0.965668,1.28935,1.17182,0.714789,0.150702,-0.141007,-0.147935,-0.101228,0.43172,-0.709764,-0.265494,-0.215985,1.45903,0.465841,-0.203076,0.151158,0.00164429,0.511525,0.388593,-0.414286,3.18632,3.80694,5.39462,3.316,5.11927,2.61105,8.32717,4.15643,6.3567,5.69491,3.98395,6.5147,6.27242,3.29365,5.23941,3.94014,4.5509,9.09318,2.44828,5.05852,4.5626,4.00216,5.09203,3.98713,3.5259,3.70794,6.06219,3.26432,8.7071,5.54259,3.76963,5.21058,0.13199,0.596008,1.82393,1.44354,2.08268,-0.791536,1.83669,1.33147,0.405554,2.13627,0.807065,1.53301,1.4817,1.71912,1.84684,2.44058,0.8001,1.96159,0.799951,2.51948,2.62852,1.95804,2.21391,1.69821,2.26561,1.57181,2.22923,1.41521,0.700491,0.938954,2.22995,1.3115,0.46705,0.355257,0.138963,0.190998,0.110791,0.688161,0.137444,0.208916,0.399979,0.105621,0.308516,0.177553,0.18517,0.151984,0.136245,0.0801303,0.310004,0.123295,0.310036,0.074504,0.0673255,0.123679,0.0985084,0.1547,0.0940112,0.171958,0.0971565,0.195413,0.331703,0.281112,0.0970932,0.212235
277.071,0.907176,0.0821033,6,63,0,-236.844,0.203826,0.0213019,0.804008,0.274619,0.0341795,0.330958,0.679256,-0.634101,0.854503,1.08635,-0.726074,1.13786,-3.35254,-0.63106,-1.39158,-0.8605,-0.317572,-1.47367,-1.44906,0.74324,1.50932,1.14516,1.43211,-0.971245,-0.467613,-0.600611,0.811481,-0.164,-0.647894,0.920731,-0.205156,1.78092,-0.0929241,-0.288659,-0.20644,-0.346801,0.255785,0.0613917,-0.10772,1.94463,0.0562279,-0.978049,-1.41198,0.744818,0.655711,1.29381,0.62493,-0.745902,1.79682,-1.61651,0.339089,2.38846,0.99007,0.128093,1.532,-0.315862,-0.505145,1.66047,0.105718,0.682324,-0.150861,0.375359,-0.246572,0.26081,1.00091,1.31679,-0.630526,0.44317,-1.36769,-1.6972,0.638977,-0.336848,-0.98088,-0.0997589,0.911384,1.06887,-0.162232,1.10386,-1.94628,-0.0976928,-0.614281,-0.253542,0.115245,-0.670039,-0.653328,0.835808,1.35617,1.10882,1.30373,-0.328766,0.0133293,-0.0770106,0.882161,0.21956,-0.109128,0.95637,0.191605,1.54066,0.267839,0.134885,0.190733,0.0953917,0.504701,0.372659,0.257788,6.61699,6.45749,7.29007,7.25364,7.51861,7.24109,6.70392,7.7343,6.38365,7.12564,7.99592,7.3913,7.0416,7.61999,6.868,6.79529,7.67523,7.03275,7.2645,6.93202,7.14019,6.89481,7.09435,7.3958,7.52833,6.74756,7.16747,6.47359,6.35475,7.24681,6.8599,6.61593,0.777829,1.413,3.18377,1.50834,2.84279,-0.933805,1.56602,1.26137,0.692405,1.85418,1.06889,1.0856,1.57411,2.06286,1.87396,2.90594,0.475327,1.88898,1.00565,3.13378,2.16357,2.17667,3.10545,1.93054,2.52079,1.45194,2.24979,1.47627,0.970778,1.17428,1.99302,1.86,0.314788,0.195762,0.039781,0.181185,0.0550553,0.717847,0.172784,0.220739,0.333498,0.135383,0.255614,0.252447,0.171631,0.112759,0.133084,0.0518606,0.383356,0.131361,0.267831,0.041735,0.10307,0.101865,0.0428828,0.126691,0.0744138,0.189703,0.0953676,0.185991,0.274725,0.236083,0.119937,0.134703
285.208,0.997994,0.0821033,6,63,0,-249.705,0.351483,-0.18084,0.141982,0.212779,0.0435326,0.286258,0.965781,-0.557774,0.494575,-0.619504,-0.431858,0.72111,-1.91446,-0.617568,-1.18843,-0.74014,0.070579,-0.869663,-0.433325,0.930286,1.44103,0.640984,1.54511,-0.511539,-0.491689,-0.0159616,-0.148048,0.365509,-0.809977,-0.0262777,-0.297368,1.78002,0.41286,-0.488775,-0.0570782,-0.407272,0.268359,0.0792265,-0.514217,1.66511,0.0223915,0.973007,1.18136,-0.615783,-0.563357,-1.42171,-0.793251,0.666874,-1.86672,1.71985,-0.984644,-1.9504,-0.917646,-0.291978,-1.72963,0.276792,0.795142,-1.37287,-0.0229956,-0.656068,0.302227,-0.363966,0.728297,-0.245861,-0.506335,-1.37252,0.888777,-0.12377,1.35865,1.45606,-0.450429,0.486325,0.922018,-0.25243,0.763909,-0.312048,-0.130823,0.982693,-1.56269,-0.310178,-0.861502,-0.428556,0.354422,-0.553647,-0.13224,1.18471,1.67798,0.905308,1.7785,-0.207777,-0.188606,0.270842,0.143276,0.63926,-0.496003,0.260879,-0.000934856,2.00537,0.68499,-0.185792,0.231133,-0.107078,0.545433,0.362773,-0.210363,5.40271,5.42797,5.21388,5.22001,5.12064,5.19321,5.3658,5.06987,5.49382,5.171,5.06038,5.17876,5.25182,5.08545,5.31914,5.38123,5.12624,5.28355,5.20918,5.32217,5.24337,5.37319,5.25725,5.22668,5.12628,5.39253,5.27164,5.44956,5.46146,5.23322,5.34415,5.39654,0.594005,1.13149,1.79502,1.41032,2.6109,-0.526557,1.53751,0.940835,0.504944,1.98263,1.07456,1.49597,1.87882,2.30675,1.70523,3.23257,0.595193,1.61373,1.37847,2.42447,2.52866,1.82873,2.41148,1.62727,2.9824,1.93256,1.92127,1.61864,0.758043,1.15559,2.24478,1.24371,0.355716,0.243887,0.142459,0.196184,0.0684402,0.62868,0.176898,0.280732,0.376379,0.121039,0.254537,0.183028,0.132525,0.0905652,0.153783,0.0379582,0.355444,0.166071,0.201254,0.0813255,0.0738731,0.13839,0.0823017,0.164204,0.0482274,0.126467,0.12772,0.165392,0.319071,0.23947,0.0958006,0.22379
288.733,0.917661,0.0821033,5,31,0,-260.709,0.301332,-0.0825483,0.213772,0.0999134,0.0596653,0.0701384,0.830716,-0.106305,1.22352,0.417904,-0.531543,0.346007,-2.92104,-0.132714,-0.764063,-0.477433,0.122969,-1.49938,-0.491022,0.547636,1.22265,1.4963,0.550632,-0.364279,-0.434173,-0.474548,0.222823,0.132649,-0.574254,0.314551,-0.0523774,1.16604,0.37737,-0.56206,-0.28831,0.0180775,0.583209,0.110201,-0.0409836,1.81486,0.0173138,1.29303,-0.592928,-0.622069,-1.24635,-0.739878,0.993894,-0.176563,-0.0746727,2.01633,0.00791146,0.944642,-0.424769,0.609039,-1.10846,0.0454547,0.201001,-1.28281,-0.353477,0.263925,0.0568227,-0.374551,-0.919047,-0.82956,0.999782,-1.06634,0.634973,-0.676173,0.105988,-0.158226,-0.107565,0.0362715,0.700845,-0.0181712,1.08654,0.417298,-0.371423,0.357572,-2.35642,-0.0401091,-0.564581,-0.326473,0.172291,-1.17542,-0.337762,0.525068,1.08582,1.31314,0.527558,-0.232474,-0.290536,-0.324076,0.255241,0.180332,-0.406904,0.331441,0.0266276,1.03879,0.383626,-0.396774,-0.169365,0.0851557,0.554619,0.161684,0.0360927,6.27921,6.07749,6.07442,6.00912,6.06204,6.24677,6.12146,6.13227,6.35834,6.14104,6.24145,6.09521,6.20529,6.02348,6.14503,6.1616,6.00533,6.10274,6.16832,6.14624,6.10051,6.04327,6.05264,6.24741,6.02788,6.20808,6.06873,6.15148,6.1234,6.12877,6.14406,6.21516,0.949612,1.398,2.98217,1.41779,2.26612,-1.14287,2.29998,1.58263,0.76064,2.08084,0.733126,1.57079,1.26414,1.75527,2.1403,2.19745,0.63588,1.85667,1.0017,3.05877,2.44687,2.45629,2.95597,1.93518,2.18557,1.89266,2.16809,1.52293,1.06147,1.17578,2.47764,1.70598,0.278963,0.198133,0.0482381,0.195008,0.093968,0.758206,0.091125,0.170423,0.318507,0.110973,0.324509,0.172104,0.220262,0.147383,0.105241,0.0999802,0.346178,0.135091,0.268608,0.0448404,0.0796675,0.0789798,0.049455,0.126179,0.101054,0.130941,0.102653,0.17903,0.257029,0.235811,0.0774404,0.153686
288.096,0.998576,0.0821033,6,63,0,-249.511,0.152922,0.265308,0.148954,0.0783049,0.0558668,0.354564,0.713827,-0.908029,0.98213,0.576952,-0.134315,1.24388,-3.70463,-1.10192,-0.622543,-1.29346,0.450696,-1.28373,0.0721362,-0.20404,0.798135,1.2779,1.40958,-0.889495,0.46566,-1.23759,0.60911,1.16849,0.00173119,1.38089,0.285434,0.942858,-1.0563,-0.0282607,-1.12988,-0.282141,0.246097,-0.199999,0.306675,1.92077,0.434368,0.650803,-0.304654,-0.719769,0.979705,-0.11666,-0.291326,0.970224,0.167569,1.39688,-1.17981,2.83214,-0.597161,0.0789836,-1.80672,-1.2542,0.216582,-1.06065,0.928539,-0.558146,0.336491,0.288609,1.12217,1.5844,0.804087,-0.851052,-0.504583,0.806086,-0.91138,-0.284487,1.03993,1.77186,0.108712,-0.293612,1.05563,0.766407,0.258686,1.24248,-2.2899,-0.432015,-0.0898249,-0.568744,0.676282,-0.561797,0.406056,0.208914,0.924294,1.26676,1.36076,-0.280383,0.686964,-0.52886,0.789363,1.18866,0.355799,1.34028,0.558314,1.0276,-0.399451,0.33439,-0.451974,0.153164,0.530234,0.211799,0.573476,9.05625,5.98008,4.99342,10.447,6.4889,6.0148,10.4041,7.34158,12.5225,4.08898,23.3585,5.26657,7.06445,3.11424,3.95896,7.49955,4.30619,10.2174,5.35658,7.90051,7.73789,11.114,13.5852,9.67976,4.71664,5.48267,9.68817,4.59465,6.0327,10.724,14.7377,7.15626,0.840703,1.57541,2.65217,1.41819,2.51371,-0.954963,1.98724,1.40487,0.677305,1.94751,0.709436,1.67729,1.08778,1.77927,2.11012,2.40852,0.678235,2.18166,0.940656,2.8986,2.79509,2.5209,3.28192,1.82955,2.32952,1.22396,2.22016,1.32533,1.26007,1.2928,2.46096,1.62124,0.301387,0.171446,0.0658551,0.194946,0.0749026,0.722112,0.12055,0.197044,0.336863,0.124825,0.329724,0.157455,0.252037,0.144393,0.108118,0.082525,0.336655,0.101409,0.280768,0.0522229,0.0575898,0.0744059,0.0361968,0.138292,0.0887077,0.227241,0.0979549,0.209933,0.220963,0.21538,0.0786406,0.165034
278.33,0.756359,0.0821033,6,127,0,-244.657,0.258965,-0.398247,0.259033,0.201115,0.0523784,-0.0182627,0.749498,-0.619127,1.5675,0.0348717,0.336899,0.0898469,-2.05268,0.362141,-0.756648,-0.117166,0.0962124,-1.71203,-0.642117,1.24768,2.94234,1.97541,0.919003,0.461259,-0.957022,0.0228347,-0.0268174,0.408909,-0.994393,-0.578272,-0.213223,2.48675,0.930036,-0.679633,1.05297,0.192072,0.501107,-0.209336,-0.223732,1.79101,0.1417,-0.99719,-0.472156,1.06433,-0.340759,-1.17363,-0.82619,-0.610785,-0.403096,0.738933,-0.974975,0.61589,1.28311,1.96613,-0.478734,-0.231327,0.96777,0.11704,0.237502,0.0670476,0.600238,-0.943072,1.01051,-1.04465,1.78661,-0.599059,1.50476,0.698242,0.296684,-0.407261,1.26663,-0.368672,0.324336,-0.482297,1.15657,0.0078736,0.234242,0.0490773,-1.55675,0.253161,-0.585369,-0.106078,0.0538483,-1.30143,-0.499528,0.916871,2.18701,1.4623,0.670528,0.32745,-0.735548,-0.00114817,-0.0383623,0.288214,-0.763558,-0.451677,-0.178073,1.84555,0.678797,-0.527646,0.770935,0.125695,0.357316,-0.17516,-0.18595,5.20544,5.60748,6.97143,5.71286,5.07691,5.33311,5.4984,5.66262,6.65729,5.22185,6.54223,7.19094,7.9217,5.60226,5.80214,6.8767,6.09574,6.20069,6.05271,6.52773,5.24551,6.91847,5.17055,7.72274,5.50755,7.42038,6.61902,6.2529,5.65928,7.17417,5.69031,6.27745,0.120804,1.18351,2.64421,2.18966,2.10925,-0.70984,2.06096,1.68431,0.60178,2.11402,0.758742,1.56064,1.35847,2.52822,2.09344,2.52118,0.921809,1.53414,0.916223,2.80748,2.66265,2.13467,2.23703,1.8821,2.60579,1.77388,2.10869,2.04373,0.769945,0.701012,1.75172,1.66471,0.469836,0.234421,0.066347,0.100683,0.108201,0.670366,0.112949,0.156525,0.353937,0.107742,0.31892,0.173555,0.20449,0.0739031,0.109736,0.0743863,0.284589,0.177389,0.285728,0.0569211,0.0652134,0.105773,0.0964738,0.132148,0.0687668,0.145061,0.108255,0.114688,0.316491,0.331588,0.14783,0.159131
281.252,0.974418,0.0821033,6,63,0,-245.263,0.0365009,-0.180273,0.0518131,0.0975796,0.0639218,0.151153,0.541726,0.533713,1.97769,-0.224968,-1.09452,0.845317,-2.93598,-0.921347,-1.83061,-0.179963,-0.350675,-1.3164,-1.10783,1.99373,1.58445,0.938249,1.63682,-0.546291,-0.141144,0.308426,0.883419,0.337065,-0.27009,1.01838,0.311784,2.5677,0.336809,-0.15356,-0.395265,0.690781,1.92641,0.943736,-1.00584,1.70175,0.475734,0.383072,-0.581508,0.353053,1.11325,0.0919172,-0.750761,0.850184,0.15177,0.125587,0.152965,1.5966,-0.266824,-1.55819,-0.788051,-1.28866,-0.474795,-0.0722115,0.51529,-1.07928,1.15031,1.37709,1.30689,0.958974,-0.891545,0.0881663,-0.876395,1.48587,-0.775458,0.80354,-0.786841,1.35054,-0.704496,0.440279,1.22252,0.0292816,-0.441776,0.609083,-1.43934,-0.347965,-0.840535,0.0536623,-0.0388172,-0.561975,-0.448986,1.23121,1.00949,0.659427,1.03786,-0.144787,0.0746912,0.318235,0.629724,0.33375,0.00483816,0.702837,0.320054,1.54215,0.333611,0.0679652,-0.0629724,0.525367,1.19474,0.6624,-0.393738,6.57971,4.1583,6.48642,9.31252,5.72864,3.83661,8.21706,5.8941,5.82114,5.89746,11.7201,4.82984,2.61292,3.76914,2.97038,4.37486,5.29836,7.00688,3.28151,9.47818,10.5579,10.2112,8.65353,3.58806,5.71843,3.61402,11.1187,3.79179,8.03673,3.77131,10.4255,3.92199,1.08143,1.16053,2.40349,1.10145,2.28015,-0.526984,1.76339,1.08622,0.822657,1.63225,1.10909,1.22208,1.63841,1.33103,1.19263,2.45324,0.411984,2.00144,1.34292,3.25962,2.38835,2.69865,3.14096,1.99112,2.37506,1.55937,2.44217,1.36387,1.18515,1.4772,2.78744,1.02164,0.253235,0.238571,0.0829073,0.249469,0.0927805,0.628779,0.146367,0.252331,0.3052,0.163523,0.248041,0.227571,0.162682,0.208989,0.232788,0.0792018,0.398437,0.119052,0.207031,0.0369829,0.0840658,0.063053,0.0414489,0.120139,0.0850942,0.173737,0.0800131,0.203612,0.234128,0.185851,0.0580065,0.264708
288.235,0.973997,0.0821033,6,127,0,-242.545,0.152107,-0.0746475,0.211203,0.391984,0.0496508,0.107586,0.609543,-0.748965,1.42851,0.864232,-0.150693,0.986554,-3.51985,-1.08825,-1.14994,-1.12913,0.217572,-1.10979,-0.632816,-0.144826,1.20946,1.41767,1.57499,-0.57616,0.0790613,-1.05996,0.342337,1.8561,-0.0544111,0.0751948,-0.0472755,2.09846,0.190693,0.090436,-0.445811,0.431526,-0.245262,-0.120975,0.777128,1.80072,0.278712,-0.283382,-0.623686,0.0757096,-0.406747,-0.486796,-0.754687,0.785621,-0.473392,-0.485619,-1.20707,0.804001,0.417541,0.884119,-1.09015,-0.79325,-0.499443,0.473823,0.805816,-0.119668,-0.103699,-0.152591,2.09058,0.284582,1.72333,-0.0708624,1.34289,0.479156,-0.264467,-0.881204,0.451767,0.270877,0.245898,-0.34894,0.978322,0.634373,0.0157323,0.708933,-2.03791,-0.555748,-0.593348,-0.580664,0.240205,-0.568878,-0.278142,0.0193088,0.844801,0.971718,1.06761,-0.243608,0.155777,-0.538506,0.316256,1.23896,0.0744203,0.153421,0.0787698,1.38669,0.223822,0.162711,-0.164154,0.37062,-0.0419114,0.0338469,0.581279,5.59423,5.08802,6.1831,5.40515,5.2859,4.9056,7.53591,5.30568,5.28763,4.32449,7.57462,6.80115,7.74566,4.46772,4.85316,5.2673,6.90868,7.57845,5.85541,5.88153,5.80192,10.8416,6.55373,9.78675,5.9356,8.80216,6.91895,5.6238,4.73564,6.86634,6.52875,6.48345,0.660122,1.44123,2.70923,1.44513,2.23763,-0.823819,1.59528,1.13396,0.5277,1.76891,0.959822,1.25056,0.838766,1.60561,1.86654,2.3977,0.68415,1.88308,0.768462,2.58972,3.06557,2.39753,2.27793,1.60747,2.5447,1.6836,2.23757,1.44843,1.3874,0.67953,2.16737,1.91138,0.340712,0.191356,0.0624308,0.190752,0.0964215,0.695046,0.168642,0.243432,0.371054,0.145678,0.276914,0.222603,0.301795,0.167199,0.133943,0.0833479,0.335336,0.132035,0.316812,0.069803,0.0445502,0.0833609,0.0929672,0.16694,0.0727834,0.15662,0.096427,0.190243,0.199824,0.336366,0.10272,0.128826
288.576,0.930203,0.0821033,6,95,0,-259.118,0.236265,-0.150509,0.195167,0.231907,0.0366027,0.224129,1.00414,0.178791,1.0469,0.561536,0.171993,0.757129,-1.86231,-0.025343,-0.880266,-0.339734,0.049786,-0.897161,-0.502351,0.345588,1.2579,1.1427,1.42964,0.0894636,0.0883897,-0.498585,0.947733,0.499924,-0.0524238,0.305494,0.238615,1.19213,0.772671,0.0560844,0.21276,0.226154,0.121911,1.0247,-0.200812,1.76642,0.295672,-0.650955,-1.36898,-0.225622,2.00975,-0.657792,-1.48838,0.552752,-0.208597,0.76463,-1.43659,0.790263,0.535121,1.80563,-0.5909,-0.587253,0.621011,0.85102,0.768984,-0.667817,0.653419,-1.70248,0.659991,0.957926,3.19408,-1.10252,1.58812,0.620069,-0.31694,-1.79686,1.04438,1.99064,-1.44795,0.40366,1.27536,0.787989,0.396834,0.984392,-1.64589,0.198681,-0.659781,-0.117012,0.274121,-0.676746,-0.280301,0.571148,1.48723,1.37156,1.65969,0.313963,0.312884,-0.27652,1.17578,0.726122,0.171488,0.530887,0.463732,1.42119,0.999998,0.280445,0.43777,0.451219,0.346545,1.25307,0.0224856,4.82568,3.90263,5.47237,10.5978,4.81594,3.76726,6.88851,5.49998,7.33385,3.82539,7.38965,6.85269,9.97714,4.91214,4.91743,7.02895,7.52359,7.3433,4.80168,7.09662,3.53617,7.11043,7.76521,15.0416,4.22254,9.3557,7.02699,5.32659,3.43886,7.96626,10.5381,3.81257,1.11077,1.57984,2.57464,1.70765,2.36842,-0.779409,1.74765,0.870655,0.6633,1.65815,0.707279,1.10372,1.14999,2.01133,2.03884,2.8973,0.98415,1.84332,0.650202,3.10885,2.32976,2.14116,2.35414,1.84776,2.2381,2.0443,2.0671,1.59966,1.17388,0.85477,2.83024,1.2601,0.247728,0.170818,0.0707883,0.153468,0.085613,0.685553,0.148344,0.295118,0.339999,0.160011,0.3302,0.249043,0.240492,0.118019,0.115185,0.0522871,0.272069,0.136659,0.342944,0.0427437,0.0886878,0.105161,0.0867369,0.136136,0.0963805,0.114629,0.112336,0.168029,0.236155,0.298433,0.055712,0.220957
287.917,0.897746,0.0821033,5,31,0,-254.753,0.269194,0.0405954,0.0133343,-0.360361,0.0389747,0.453667,0.736729,-0.977527,0.393352,0.227269,-0.191849,0.322355,-2.20089,-0.436703,-0.343646,-0.416518,0.408051,-0.772325,-0.236731,1.79617,1.54605,1.53417,1.40801,-0.683268,-0.0128708,0.269468,0.195886,0.445968,-0.331271,1.25319,0.521538,1.96343,0.15288,-0.0116956,0.585046,-0.0881141,1.21643,0.593207,0.0580705,1.78448,0.222337,-1.03165,-0.707045,0.716813,1.34447,-1.06863,-1.24651,0.873535,0.252451,-0.49214,0.598871,0.270947,-0.884321,-0.242522,-0.0136257,0.104298,-0.411436,-1.06698,-0.0683186,-1.65248,-0.692431,0.483672,-0.0820874,1.01259,-0.380426,0.0174993,-1.41916,0.0497565,1.06967,0.955136,0.438434,1.12967,0.780648,-0.266506,0.74346,0.621102,0.312326,0.691155,-1.16779,0.131935,0.200493,0.146806,0.754289,-0.115327,0.27926,1.77696,1.59269,1.58394,1.49099,-0.0497167,0.444184,0.652191,0.597982,0.782224,0.20961,1.37693,0.837899,1.90018,0.566298,0.44505,0.884687,0.38875,1.34985,0.8907,0.496449,4.73561,5.09001,6.98564,8.03179,4.69683,4.5147,7.23335,6.30039,5.33913,6.80484,6.32636,4.89329,5.64382,5.93848,6.09624,5.43579,4.69855,5.86671,4.12504,5.10658,6.63276,5.84877,7.46047,5.4734,5.97972,4.34467,6.02276,7.55576,7.36578,6.56638,7.65723,7.0855,0.115201,0.696446,2.15006,1.33461,1.79139,-0.633683,1.41006,1.45662,0.606463,1.85452,0.984906,1.37949,1.99787,1.77952,1.82984,2.43532,0.244254,1.70032,1.26775,2.28284,2.11631,1.93344,2.94485,1.93813,2.39881,1.29668,1.97401,1.7299,0.766263,1.49211,2.11237,1.44078,0.471231,0.332601,0.104326,0.208398,0.142903,0.653324,0.196224,0.188984,0.352867,0.135343,0.271919,0.20109,0.119426,0.144362,0.138257,0.0805187,0.439238,0.154424,0.219643,0.0925545,0.107522,0.12637,0.0499803,0.125853,0.0832634,0.214724,0.121959,0.150601,0.317288,0.183605,0.1079,0.191424
290.213,0.993928,0.0821033,6,63,0,-253.169,0.0252629,-0.221087,0.362037,0.720648,0.0582545,-0.069087,0.626439,-0.00569613,0.280391,-0.144326,-0.307455,0.959744,-3.18327,-1.07049,-1.01231,-0.901808,-0.564905,-1.09012,-0.332327,1.2648,1.18141,0.787204,1.58432,-1.12854,-0.07111,0.0575969,0.89891,0.215005,-0.130278,0.34808,0.971239,1.41879,0.415931,0.345665,-0.441825,-0.434208,0.786021,-0.138027,-0.264199,1.71824,0.411666,-0.0057043,-1.06868,0.0141277,0.779616,0.360523,0.515433,0.804943,-1.46278,0.64582,-1.00258,1.81612,0.350181,-1.47768,-0.925141,-1.06421,-0.536534,0.156817,1.70084,-0.552934,1.91178,0.0950232,2.15998,0.733469,1.0302,-1.09455,1.21124,2.34016,-0.182606,0.636156,-0.162816,0.221173,0.0159429,-0.0726553,0.106561,-0.159499,-0.261689,0.532134,-2.06321,-0.739683,-0.703238,-0.634014,-0.422965,-0.751981,-0.27727,0.723235,0.670994,0.424048,0.923392,-0.77605,-0.113633,-0.0330061,0.494025,0.0656007,-0.150698,0.148964,0.539335,0.819697,0.191468,0.147451,-0.345863,-0.341092,0.423307,-0.155553,-0.234591,5.56164,3.59053,5.60723,7.68433,6.46664,6.89246,7.76487,3.05282,7.27253,3.68958,11.7738,6.43917,3.03415,3.8091,3.59715,4.46991,5.94647,11.2281,4.43984,12.2467,5.79711,13.5642,7.53973,8.51935,3.5525,9.17853,14.6086,5.17102,7.24365,5.21332,6.10612,5.61143,1.0736,0.612013,2.36662,1.50713,2.41746,-0.664907,1.74642,1.4151,0.628746,1.46236,1.13334,1.60805,1.66312,1.52597,1.49833,2.5757,0.306996,2.00471,1.46277,3.25316,2.30045,2.6667,2.73334,2.42466,2.14071,1.87343,2.67357,1.52229,0.828004,1.25049,2.36748,1.41771,0.25472,0.3516,0.0857535,0.181365,0.0818512,0.660362,0.148499,0.195431,0.347795,0.188107,0.243545,0.166859,0.159344,0.178584,0.182674,0.070719,0.423848,0.11871,0.188044,0.0372133,0.0910857,0.0649674,0.0610345,0.0813117,0.105202,0.133145,0.0645509,0.179125,0.304067,0.222615,0.0856863,0.19502
292.225,0.985201,0.0821033,6,63,0,-252.482,0.275214,-0.128767,0.023927,0.356704,0.0604094,0.0224681,0.796167,-0.889471,0.476157,-0.226157,-0.336727,0.591418,-3.11562,-1.24238,-0.797052,-0.765657,0.263204,-0.608038,-0.671408,0.877951,1.249,1.44273,1.98732,-0.0487404,0.0283689,-0.71735,0.446894,0.584856,-0.386397,-0.294926,0.274743,1.0152,-0.23498,0.268308,-0.147022,-0.204138,0.273091,0.541109,-0.0732701,1.73647,0.317541,0.299891,-1.37711,-0.82896,0.262192,-0.219588,-2.28541,-0.0317942,0.707441,0.982772,-0.455205,0.529955,1.56658,0.227564,-0.536025,0.510076,1.03654,0.759905,0.536732,-2.68494,0.514193,0.121126,2.66197,-0.129295,1.91216,-0.540708,0.344707,-0.186692,-0.256395,0.432017,0.872473,2.32008,-0.076374,-0.685699,0.401568,-0.157591,-0.245623,0.493336,-2.45809,-0.966678,-0.612119,-0.587123,0.232023,-0.461632,-0.512085,0.721464,1.01688,1.17112,1.60471,-0.0163374,0.0450545,-0.548662,0.37827,0.488111,-0.285168,-0.212342,0.241209,0.830738,-0.164616,0.236086,-0.0945861,-0.14006,0.239894,0.453281,-0.0358672,6.24449,3.66629,4.36336,6.17019,5.2949,2.74769,5.62025,7.10724,7.75659,4.9132,6.71776,9.33645,6.10271,4.78872,6.67549,7.89015,7.22663,6.73223,2.4203,6.68422,5.8999,13.2203,5.44891,10.4193,4.7816,6.33399,5.3505,5.23337,6.51206,7.48962,11.8603,5.54125,0.470672,0.893436,2.26111,1.38776,2.24754,-1.04899,1.57911,1.38372,0.690067,1.98622,1.29257,1.24211,1.65172,1.87121,2.20614,3.11727,1.05026,2.04089,0.970165,3.03861,2.60477,2.43558,2.26677,1.99541,2.16834,1.54209,2.65479,1.8,1.02962,1.05155,2.9941,1.47669,0.384457,0.290401,0.0943953,0.199766,0.0955623,0.740581,0.170922,0.200413,0.334018,0.120657,0.215419,0.224068,0.160877,0.133402,0.0992005,0.0424005,0.259175,0.114976,0.274848,0.0457117,0.0688323,0.0804994,0.0939127,0.119686,0.10263,0.176231,0.0656945,0.141851,0.263158,0.258928,0.0476932,0.185927
