# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5b3_model
# start_datetime = 2022-04-23 08:31:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39345a644f3e.json
# init = 2 (Default)
# random
#   seed = 1095874083
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b3-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b3-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5b3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
300.314,0.993426,0.0782835,6,127,0,-278.472,0.178001,-0.149777,0.0541217,-0.0450103,0.299846,-0.330544,-0.600491,-0.217415,0.126532,0.084355,0.467756,-0.278964,0.066812,0.0505404,-0.111417,0.765038,-0.253809,1.27576,-0.418344,0.203906,0.749358,-1.67319,-0.186993,-1.43586,-0.352129,0.00764584,-0.820816,-0.626747,1.65316,2.37953,1.63382,1.73556,0.0542822,0.464121,0.0527673,-0.165003,0.429899,-0.461605,-0.541085,0.187305,2.93307,1.04354,-0.62427,0.651358,0.47144,0.301634,1.26531,-0.105661,5.54125,-0.30559,0.864586,-0.431466,0.0445789,0.46187,-1.39147,-0.254474,-1.20991,-0.380809,-0.105568,-0.739373,-0.590903,1.15331,1.70902,1.13852,1.21635,-0.069889,0.243653,-0.0710479,-0.23765,0.217472,-0.464563,-0.525368,0.0318786,2.13249,0.686932,-0.589007,0.386896,0.249252,0.119345,0.856593,-0.192252,0.391987,1.00622,2.15207,1.75956,2.31048,-0.52101,1.56336,0.905945,0.759073,1.74304,1.10923,1.2577,1.66678,2.11172,1.75411,2.79771,0.520541,2.35951,0.929771,2.61313,2.46695,2.45303,2.12498,1.88048,2.93951,1.44161,1.99453,1.66426,0.962305,0.875539,2.73054,1.38911,0.403239,0.267721,0.104138,0.146846,0.0902591,0.627384,0.173166,0.28783,0.318847,0.148928,0.248014,0.22137,0.158854,0.107963,0.147529,0.0574482,0.372726,0.0863131,0.282971,0.0682979,0.0782079,0.0792169,0.106692,0.132333,0.0502346,0.191295,0.119778,0.159191,0.276417,0.294103,0.0611951,0.199551
297.473,0.97685,0.0782835,6,63,0,-272.283,-0.0342422,-0.422619,-0.0842859,0.222242,-0.202616,0.129896,0.255062,0.237175,0.371365,-0.0423088,0.138174,0.482176,0.0769505,0.0874926,0.0255048,1.04016,0.0749978,1.03475,-0.21607,-0.559884,0.316694,-1.60149,-1.17701,-0.764439,0.000804845,0.248614,-1.2176,-0.554892,0.658233,3.14884,1.37563,1.10589,0.53943,-1.0615,-0.528349,-0.144892,-0.11262,-1.32584,-0.122937,-0.0420758,1.76182,-0.44976,-0.714509,0.364845,-0.147799,1.2847,0.0399499,0.114311,6.50447,0.103514,1.10181,-0.199242,-0.556862,0.354916,-1.64029,-1.19877,-0.769631,0.026342,0.284103,-1.24099,-0.55167,0.71017,3.30079,1.45638,1.17581,0.586596,-1.07863,-0.524061,-0.125205,-0.0916377,-1.35358,-0.102369,-0.0182606,1.85807,-0.442316,-0.717696,0.405,-0.128229,1.36179,0.067059,0.144406,0.943408,0.979283,2.6353,1.27733,2.343,-0.827714,1.23978,1.52626,0.80803,2.27219,0.747097,1.43642,1.25104,3.28955,2.2303,2.85609,0.939722,1.21726,0.840788,3.01714,2.35815,1.86572,2.80912,1.96983,2.54677,1.31766,2.11685,1.9248,0.755332,1.50177,3.01374,1.82469,0.280212,0.273034,0.0669008,0.218006,0.0876235,0.695871,0.224474,0.178542,0.308311,0.0934524,0.321454,0.192101,0.22252,0.0359315,0.0970624,0.0543672,0.280956,0.228418,0.301369,0.0466575,0.0864199,0.134038,0.0568331,0.122407,0.0726437,0.211208,0.10747,0.127327,0.319661,0.182162,0.046809,0.138872
301.396,0.9871,0.0782835,5,31,0,-278.278,0.0310574,-0.276587,-0.0212406,0.146985,-0.119982,0.417762,-0.105333,-0.0789816,0.577656,-0.131768,-0.0521027,0.390256,0.0745324,0.0601236,0.0349616,0.865541,-0.524009,1.30686,-0.270318,-0.426664,0.645865,-1.93885,0.131998,-1.23872,-0.0251833,-0.31592,-0.825403,-0.939762,0.879271,1.83003,0.609924,0.994583,0.258151,0.319222,-0.0636008,-0.322797,0.51145,-1.13044,-0.812405,-0.01251,2.70575,0.637405,-1.06631,0.29662,-0.101968,1.11832,-0.631908,-0.714998,5.77654,-0.418589,1.1661,-0.199009,-0.334333,0.593984,-1.64319,0.149211,-1.0372,0.0131644,-0.23848,-0.679458,-0.778441,0.796006,1.61893,0.562875,0.895814,0.258401,0.311262,-0.0200875,-0.244432,0.477642,-0.943478,-0.668208,0.0241336,2.37689,0.586661,-0.887977,0.291698,-0.0532957,1.00291,-0.51198,-0.583898,0.550663,1.47399,2.54113,1.43689,2.51427,-1.11906,1.79188,1.18122,0.472904,1.6818,1.24083,1.14184,1.55811,1.57814,1.48036,2.51797,0.464666,2.52967,1.30991,2.79384,2.84512,2.16932,2.14646,1.94442,2.81709,1.92391,1.85216,1.30159,0.944535,1.01977,1.89907,1.03826,0.365711,0.186337,0.0730246,0.192028,0.074864,0.753814,0.142842,0.234834,0.383929,0.156857,0.224292,0.241982,0.173919,0.171059,0.185373,0.0746081,0.38588,0.0738039,0.212503,0.0576581,0.0549341,0.102539,0.104662,0.125163,0.0564075,0.127426,0.135619,0.213898,0.279985,0.265073,0.130214,0.261487
298.258,0.932689,0.0782835,6,127,0,-277.497,-0.187538,-0.164711,0.214821,-0.195237,0.359508,-0.0776594,-0.210433,0.0901299,0.151657,-0.0346383,0.318372,-0.178334,0.0551663,0.0413381,0.418889,0.80398,-0.210425,0.617955,-0.145295,-0.399448,0.458106,-1.63834,-0.404483,-1.0585,-0.409408,0.430226,-1.40464,-0.634765,1.08445,2.46619,1.89066,1.29848,0.389588,-1.17328,-0.438962,0.167514,-0.469752,-0.881783,0.276926,-0.0309469,1.70092,0.482681,0.0504552,1.04587,0.355562,0.543267,0.841871,0.190392,5.49923,0.249712,0.915712,0.302074,0.0977409,0.787197,-0.898306,0.093693,-0.432128,0.0897334,0.764782,-0.710412,-0.0914493,1.29076,2.40166,1.93894,1.46284,0.73211,-0.524402,0.065972,0.553567,0.0412174,-0.290047,0.641532,0.394008,1.78639,0.806955,0.459454,1.25975,0.704753,0.855665,1.09574,0.57196,0.489407,0.700689,2.31108,1.38959,2.18938,-0.665371,1.09787,1.19072,0.57882,2.16696,0.691766,1.31073,1.38496,2.24837,2.13121,2.64436,0.742545,1.09844,0.553696,2.78324,1.77439,1.99479,2.70571,1.79619,1.96381,1.09721,2.46846,1.82623,0.961468,1.03674,2.31578,1.75347,0.380033,0.331659,0.0902093,0.199474,0.100709,0.660466,0.250139,0.233131,0.359204,0.102757,0.33364,0.212365,0.200213,0.0954904,0.1061,0.0663377,0.322448,0.250032,0.365007,0.0582366,0.144997,0.119751,0.0626375,0.142316,0.123055,0.250263,0.0780989,0.138688,0.276584,0.26178,0.0898243,0.14761
293.228,0.979899,0.0782835,6,63,0,-267.598,0.538997,-0.121135,0.0476369,0.233547,-0.305477,0.326969,0.39004,0.10433,-0.305656,0.332625,-0.040082,0.101681,0.0578418,0.0487084,-0.0800608,0.643214,-0.487703,0.988462,-0.424423,-0.329957,1.13794,-3.55501,-1.55801,-1.61235,-0.0820117,-0.153838,-1.51088,-1.13685,1.26299,1.3644,1.90502,1.34604,-1.03429,-0.139221,0.0830155,0.747259,1.06463,-0.974117,-0.385379,0.247969,1.10043,0.0945853,-1.25742,-0.398062,0.903693,0.919523,1.32404,-0.453634,6.09684,-0.393758,0.555732,-0.353056,-0.292294,0.651878,-2.36669,-1.08219,-1.11715,-0.132812,-0.179012,-1.05188,-0.811296,0.732312,0.797541,1.14527,0.78573,-0.745333,-0.16961,-0.0266641,0.400586,0.604723,-0.706626,-0.327942,0.0794364,0.62775,-0.0192223,-0.888848,-0.3361,0.501207,0.511389,0.771579,-0.371845,0.243627,0.657325,2.26094,1.56976,2.62961,-0.885761,1.31377,1.09196,0.867564,1.79872,0.925855,1.16644,1.18947,1.82966,1.69286,2.5321,0.462121,2.03949,0.902971,3.24595,2.92951,2.19658,2.34389,2.05717,2.04954,1.47013,1.72515,1.53658,1.15111,1.13879,2.5327,1.37452,0.439393,0.341341,0.0944101,0.172251,0.0672568,0.708015,0.211857,0.25125,0.295761,0.142007,0.283766,0.2375,0.233354,0.138278,0.155401,0.0736385,0.386483,0.115118,0.28844,0.0374728,0.050714,0.100058,0.0875523,0.11333,0.114099,0.186922,0.151209,0.177033,0.240287,0.242543,0.0735973,0.20189
290.039,0.999608,0.0782835,6,63,0,-263.794,0.0277508,0.0670986,0.202221,-0.131503,0.458723,-0.402256,-0.0796564,0.476045,0.589853,0.201448,0.298338,-0.662152,0.0575068,0.0365889,0.327413,0.60397,-0.980595,0.559052,0.301943,-0.582981,0.153377,-3.62429,0.367961,-0.897967,-0.474326,0.363162,-1.71724,0.0291003,0.418616,1.38973,1.28581,1.94319,-0.771213,-0.740344,-0.762431,-0.176397,-0.194415,-0.552153,0.839041,-0.178879,2.30176,1.92645,0.403039,0.129109,-1.28462,0.754909,-0.20368,0.0970548,6.43462,-0.264836,0.665064,0.509778,-0.0246898,0.420048,-1.86155,0.54965,-0.214932,0.0409346,0.546752,-0.709745,0.344989,0.580244,1.16677,1.104,1.50104,-0.138376,-0.119733,-0.133073,0.220875,0.209993,-0.00607048,0.834169,0.219376,1.71761,1.49093,0.570837,0.405391,-0.448458,0.783356,0.204396,0.386031,0.828223,1.35565,2.57179,1.28974,1.84949,-1.01632,2.09585,1.44453,0.915657,1.97619,0.719693,1.77443,1.51886,1.68848,2.0561,2.70045,0.476923,1.53973,1.17952,2.51292,1.98447,2.34348,2.95369,1.64881,2.53203,1.65782,2.63285,1.54218,0.637669,1.35612,2.07353,1.58544,0.304021,0.204949,0.0709761,0.215898,0.135933,0.734255,0.109501,0.190844,0.285844,0.121725,0.327461,0.144993,0.179629,0.155976,0.113438,0.0629467,0.382979,0.176574,0.235138,0.0749577,0.120843,0.0875856,0.0495624,0.161269,0.0736431,0.160054,0.0670539,0.176219,0.345774,0.204871,0.111697,0.170026
303.93,0.965143,0.0782835,6,63,0,-275.288,0.283605,0.171179,0.175208,0.101504,-0.207798,-0.148518,-0.0405419,0.152716,0.260823,0.106038,0.113489,-0.23644,0.0510538,0.0161827,0.379181,0.730104,-1.35272,0.6841,0.5386,0.0233223,0.725817,-2.92442,-0.548359,-1.23608,-0.944113,0.382214,-1.22407,-0.852229,0.559932,1.89456,1.13333,1.91139,-0.365279,0.408826,-0.58492,0.711456,0.136046,-0.44674,-0.433971,0.379306,1.5982,1.54259,-0.823304,0.300612,-0.143188,0.541311,0.972307,-0.109397,5.63279,-0.608445,0.878645,0.772415,0.396209,0.909103,-1.75595,-0.0211784,-0.523286,-0.31012,0.658237,-0.514519,-0.243035,0.78799,1.76241,1.20663,1.77469,0.112489,0.677666,-0.0478718,0.898618,0.478508,0.053014,0.0623364,0.656114,1.54603,1.50543,-0.221917,0.598659,0.274639,0.774394,1.08907,0.299309,0.30017,1.60925,2.74844,1.70853,2.32353,-0.952133,1.10485,1.09536,0.483526,2.07266,0.89991,1.17139,1.61124,2.43533,1.98711,2.9849,0.792684,2.29631,0.957839,3.07885,2.19926,2.2843,2.08941,2.07054,2.34841,2.05358,1.7541,1.52899,1.16557,1.415,2.28,1.50952,0.425516,0.166693,0.0601751,0.153355,0.0891928,0.721544,0.248832,0.250611,0.38142,0.111782,0.289069,0.236603,0.166417,0.0805182,0.120563,0.0481125,0.311593,0.091429,0.277311,0.043988,0.099817,0.0924313,0.11013,0.111993,0.0871922,0.113691,0.14753,0.178141,0.237657,0.195447,0.0927927,0.18101
307.158,0.853379,0.0782835,6,63,0,-277.525,0.239067,0.196298,0.0448404,-0.494565,0.100728,0.466141,0.498373,-0.0735256,0.213018,-0.191483,-0.0645048,-0.472211,0.0774865,0.0425978,-0.0386504,0.941452,-0.0413559,0.409311,-0.783015,-0.399938,0.968275,-2.36463,-0.331002,-1.03109,-0.130289,-0.12977,-1.01341,-0.321371,0.724241,1.29582,1.44992,1.26965,-0.244817,-0.371845,-0.286222,-0.00296799,0.404605,-1.38797,0.362899,-0.217897,1.90548,0.656995,-0.277832,0.276483,-0.371935,0.684182,-0.0239423,0.0606732,5.99634,-0.0775851,0.346696,-0.775822,-0.415173,0.872934,-2.26484,-0.350273,-1.00938,-0.161311,-0.160822,-0.992727,-0.341206,0.643188,1.18131,1.32638,1.15666,-0.269134,-0.388725,-0.308115,-0.0414446,0.342266,-1.34536,0.303002,-0.24379,1.75527,0.579879,-0.300216,0.221645,-0.388809,0.605474,-0.0611909,0.0184705,1.05657,1.01228,1.87298,1.22631,2.66939,-1.38169,1.35913,1.09702,0.78052,1.63563,0.803725,1.45525,1.58329,1.69798,2.24147,2.64317,0.328001,1.71767,1.08163,2.91731,2.60364,1.69088,3.02929,1.55266,2.61272,1.40205,2.34859,1.44219,0.725066,1.17948,1.92561,1.50498,0.257965,0.266534,0.133197,0.226828,0.0648041,0.799262,0.204381,0.250298,0.314208,0.163061,0.309229,0.189195,0.17033,0.15473,0.0960875,0.0664113,0.418727,0.152171,0.253198,0.0513047,0.0689047,0.155661,0.0461199,0.174702,0.0683243,0.197492,0.0871781,0.191206,0.326278,0.235146,0.127238,0.181684
309.666,0.937276,0.0782835,5,63,0,-290.091,0.0392827,0.313814,0.0238219,-0.0778383,-0.0376173,0.594014,0.169827,-0.108381,-0.0394259,-0.0510142,0.142625,-0.305097,0.0870607,0.0539211,-0.0624481,0.862792,-0.585969,0.64825,-0.220468,-0.199265,0.879471,-2.33738,-0.810909,-0.858519,-1.14921,0.156858,-0.872249,-0.728724,1.10888,1.54524,0.878343,1.52553,-0.0718902,0.212525,-0.278085,-0.163082,0.142626,-1.10651,0.175896,0.0114284,1.63074,0.639943,-1.02047,0.54239,0.290472,0.502848,0.103931,0.430165,5.60676,-0.568018,0.496857,-0.252666,-0.234372,0.696352,-2.07912,-0.762094,-0.803171,-1.05398,0.0728877,-0.815018,-0.691185,0.894286,1.27078,0.695379,1.25376,-0.124474,0.120917,-0.302378,-0.203154,0.0606088,-1.01713,0.0893134,-0.0525878,1.34454,0.48969,-0.942904,0.405522,0.188169,0.371405,0.0272224,0.308695,0.366281,0.838024,2.37625,1.26275,2.3676,-0.96775,1.4008,1.21631,0.170214,1.74413,0.856226,0.980058,1.57507,1.92388,1.322,2.57677,0.614735,2.1404,0.955448,2.774,2.25422,2.04708,2.80529,1.61866,2.42902,1.6274,1.68601,1.94286,1.09004,1.12099,2.01268,1.6317,0.40944,0.301951,0.0850022,0.220501,0.0856773,0.724671,0.197689,0.228586,0.457549,0.148789,0.298128,0.27288,0.171495,0.127429,0.210486,0.0706488,0.35098,0.105231,0.27779,0.0587455,0.0949864,0.114348,0.0570392,0.16539,0.0809866,0.164187,0.156302,0.125334,0.25161,0.245827,0.117878,0.163598
305.395,0.969159,0.0782835,6,127,0,-281.155,0.0631497,0.106538,-0.339527,-0.0217567,0.263442,0.0216254,-0.168432,0.0419765,0.659959,-0.0675509,0.129553,-0.260442,0.0719889,0.0195756,0.348644,0.8304,-0.917385,0.0364837,0.0413529,0.0577435,0.585176,-2.07416,0.883701,-0.80908,0.367422,0.684852,-0.873013,-0.0607083,-0.159366,1.61339,1.34344,1.59377,-0.0973364,-0.63569,-0.439504,0.272645,0.532381,-0.520941,-0.285868,0.483577,2.02765,1.09978,0.424132,0.546307,-1.00062,0.16724,0.50217,0.164587,6.09385,-0.413152,0.37894,0.382984,0.396594,0.834575,-1.37374,1.08247,-0.323215,0.653752,0.917345,-0.376306,0.298232,0.216307,1.6884,1.46424,1.67211,0.267816,-0.179232,-0.0163199,0.575049,0.790733,-0.0839449,0.111259,0.750206,2.03241,1.2619,0.700843,0.802297,-0.482273,0.48752,0.765646,0.485318,0.64116,1.21792,2.37795,1.4557,2.03766,-0.97781,1.85951,1.16783,1.21681,2.12043,0.826782,1.50132,1.17947,1.91733,2.41029,2.58724,0.529782,1.31181,1.15545,2.85797,2.42575,2.27096,2.17821,1.95329,2.41794,1.56649,2.69581,1.353,0.561031,0.879296,2.20475,1.40045,0.344984,0.228303,0.0848698,0.189125,0.115305,0.726673,0.13476,0.237248,0.228498,0.107127,0.304326,0.182229,0.235147,0.12816,0.0823915,0.0699642,0.370568,0.212184,0.239496,0.0542708,0.0812298,0.0935564,0.101724,0.124195,0.0818152,0.172718,0.0632211,0.205381,0.363309,0.293324,0.0993244,0.197745
300.828,0.91098,0.0782835,6,63,0,-280.033,-0.126787,0.204748,0.467866,-0.201633,-0.405792,-0.0119483,-0.0525523,0.121701,0.32408,0.194635,-0.0393336,-0.126706,0.0640585,0.0488678,0.163527,0.603994,-1.10773,0.558032,0.105549,-0.105534,1.38468,-3.14031,-0.961993,-0.928757,-0.822867,0.0941112,-1.12028,-0.778172,1.02457,1.30219,0.988832,2.04926,-0.367203,0.475641,-0.957924,0.157825,0.55448,-1.00808,0.528369,0.0580926,1.59275,1.37786,-0.961841,-0.11113,0.130884,1.34246,0.239169,0.303733,6.326,-0.505533,0.500576,0.227278,0.0997856,0.999863,-1.7332,-0.417511,-0.397436,-0.333479,0.22037,-0.513112,-0.306484,0.78236,0.950041,0.760776,1.40127,-0.0582609,0.450812,-0.415053,0.258853,0.49843,-0.445348,0.482659,0.198615,1.12554,0.995746,-0.417419,0.0964057,0.242581,0.974363,0.307984,0.346981,0.451994,0.920557,2.48186,1.52161,2.5498,-0.727278,1.53453,1.40873,0.35837,1.77031,1.03682,1.24345,1.51973,1.53378,1.4765,2.69497,0.622721,2.25698,0.835682,2.76967,2.43272,2.12952,2.8013,1.74855,2.10023,1.93172,1.83716,1.48975,1.17895,1.24706,2.25245,1.64068,0.388887,0.284844,0.0771398,0.179225,0.0724399,0.674208,0.177332,0.196434,0.411354,0.145504,0.261763,0.223836,0.179501,0.177441,0.185957,0.0632708,0.349163,0.0947489,0.302445,0.0589855,0.0807116,0.10626,0.0572541,0.14823,0.109075,0.12656,0.137387,0.18396,0.235241,0.223209,0.095138,0.162372
297.462,0.972486,0.0782835,6,63,0,-281.174,0.345519,-0.141288,-0.262473,0.14171,0.19736,0.109145,0.0861015,-0.00122243,0.322147,-0.102002,0.0574084,0.318377,0.0628916,0.0412534,0.161597,0.799975,-0.566548,0.390562,-0.128162,-0.22571,0.318072,-2.68957,-0.318316,-0.907293,-0.138701,0.416029,-0.987537,-0.223706,0.0498419,1.94093,1.3931,1.43416,-0.0444233,-0.768815,0.132238,0.045746,0.350624,-0.452787,-0.420331,0.273512,2.08365,0.622677,0.246755,0.213025,-1.00651,-0.3926,-0.465683,-0.151547,5.75762,-0.291628,0.474037,0.0590705,-0.0189658,0.416046,-1.98999,-0.0930478,-0.564215,0.0506389,0.494409,-0.628408,-0.0173622,0.201469,1.7143,1.27604,1.30889,0.126059,-0.453436,0.267384,0.198192,0.442087,-0.200621,-0.174657,0.380399,1.82846,0.659723,0.358994,0.332012,-0.643589,-0.152474,-0.210938,0.0403627,0.676158,0.988034,2.35585,1.46022,2.02102,-1.26918,1.39942,1.29232,0.836193,2.09938,0.976561,1.58761,1.02127,2.05167,2.18576,2.66229,0.621253,1.4031,1.48269,2.74654,2.42441,2.41061,2.18501,1.98537,2.49586,2.00232,2.65577,1.38529,0.338795,0.322518,1.72525,1.39377,0.337119,0.2713,0.0866021,0.188434,0.117014,0.780602,0.197909,0.21546,0.302337,0.109157,0.273575,0.169721,0.26478,0.113884,0.101037,0.0652357,0.349497,0.197325,0.185021,0.0602826,0.0813304,0.0823669,0.101105,0.120748,0.0761489,0.11896,0.0656342,0.200161,0.416102,0.420062,0.151196,0.198807
298.05,0.988738,0.0782835,6,63,0,-275.658,0.0790453,0.259394,0.0992464,0.129166,-0.411995,-0.134903,-0.295033,-0.0593785,-0.102662,0.107643,-0.151174,0.0836463,0.0724878,0.0571742,0.212499,0.668229,-0.796435,0.747173,-0.496132,0.277544,1.43787,-3.53946,-1.34605,-1.0591,-0.115444,0.0821253,-0.862994,-0.411548,0.724037,1.88511,2.28343,1.37483,-0.046557,-0.36623,-0.506438,-0.0744184,0.990759,-0.905312,-0.0587082,-0.171937,2.22349,0.735588,0.169018,-0.272591,-0.0358412,0.992595,-0.524616,0.049617,6.27969,-0.319702,0.711782,-0.119031,0.397962,1.17332,-2.15267,-0.686973,-0.495221,0.135356,0.267378,-0.364179,-0.0625092,0.696322,1.47219,1.73836,1.1312,0.181389,-0.032226,-0.125917,0.162771,0.874553,-0.392457,0.173269,0.0976057,1.6983,0.704041,0.325442,0.0303461,0.188549,0.875781,-0.138064,0.245655,0.567718,0.970286,2.19743,1.77209,2.69242,-0.848584,1.72576,1.31383,1.08861,1.78648,1.15492,1.45659,1.32378,2.28404,2.33364,2.36035,1.10223,1.77682,1.10455,2.76919,2.82858,2.28645,2.56222,1.61671,2.96755,2.27894,2.64191,1.78736,1.04917,1.33591,1.89551,1.4748,0.361763,0.274823,0.0999811,0.145283,0.0634219,0.70027,0.151131,0.211847,0.251879,0.143505,0.239591,0.188989,0.210191,0.0924534,0.0883747,0.0862469,0.249323,0.144696,0.248889,0.0590121,0.0557992,0.0922516,0.0716097,0.16566,0.0489136,0.0928825,0.0664896,0.143397,0.259385,0.208184,0.130617,0.186214
294.389,0.998891,0.0782835,6,63,0,-266.113,0.395533,-0.444109,0.17291,-0.163385,0.32772,0.197911,0.29849,0.0840827,0.181154,0.0881901,0.108216,0.585533,0.0301008,0.0502419,0.240057,0.748262,-0.356052,0.689644,0.225064,-0.460055,0.809809,-3.18792,-0.428255,-1.46291,-0.185379,-0.0599986,-0.965026,-1.00285,1.22884,1.87954,1.94241,0.978646,0.247507,-0.648016,-0.148579,0.421043,-0.100149,-0.130559,0.119894,-0.121633,1.51956,0.562848,0.458573,0.0155969,-0.403214,-0.12763,0.338604,-0.333614,4.90881,-0.0263629,0.756092,0.408465,-0.104184,0.846007,-2.14535,-0.0803895,-0.85458,0.101346,0.195163,-0.482035,-0.510337,1.15955,1.64645,1.69349,0.972341,0.425257,-0.244829,0.128882,0.555108,0.16512,0.142365,0.329769,0.149044,1.37708,0.661215,0.58319,0.251728,-0.0616522,0.144557,0.493422,-0.00957294,0.619965,0.849759,2.40498,1.50102,2.51141,-1.35277,1.62854,0.931227,0.775219,1.86057,1.18337,1.15507,1.65845,1.9486,2.39559,2.51734,0.98521,1.54098,1.07666,2.67202,2.01113,2.28938,2.35638,1.81445,2.08117,2.18704,2.5797,1.45388,0.630564,0.477679,2.43627,1.53543,0.349789,0.299483,0.0827939,0.182274,0.0750621,0.794583,0.164031,0.282676,0.315351,0.134637,0.234447,0.239565,0.159971,0.124706,0.0835097,0.0746514,0.271859,0.176393,0.254138,0.0646445,0.118039,0.0920062,0.0865598,0.140101,0.11094,0.10092,0.0704562,0.189405,0.347383,0.3828,0.0804482,0.177201
297.644,0.972911,0.0782835,6,63,0,-269.794,0.153902,0.450565,0.237142,0.273155,-0.209683,0.000662778,-0.34573,-0.0255273,0.216829,-0.107544,-0.152907,-0.140955,0.0618528,0.029003,0.289741,0.824807,-0.888924,0.368214,0.434027,0.261372,0.812341,-3.20046,-1.05194,-0.821192,-0.153372,0.231938,-0.774826,-0.365941,0.559294,1.80096,1.17163,2.11825,0.174015,0.160112,-0.555127,0.836051,0.761564,-0.0883693,0.587048,0.133113,1.87178,0.912779,-0.857709,-0.234875,-0.100626,0.707508,-0.0772845,0.715947,6.88259,-0.44345,0.593446,0.64773,0.505322,0.959766,-2.35003,-0.577905,-0.387584,0.163238,0.481045,-0.349341,-0.0120902,0.751051,1.77518,1.25611,2.03689,0.43327,0.421802,-0.168132,0.979322,0.917884,0.216853,0.773942,0.399533,1.8336,1.04261,-0.417704,0.0960142,0.206744,0.873298,0.225996,0.880259,0.736357,1.45422,2.63885,1.69236,2.27051,-1.41738,0.944599,1.17057,1.03132,1.79179,0.961402,1.29865,1.76053,2.4856,2.13941,3.10022,1.12207,1.97996,1.18569,3.21786,2.59974,2.51724,2.82692,1.71028,2.77604,2.10238,1.57342,1.25293,1.34,1.44728,1.84989,1.94359,0.323801,0.189353,0.0666793,0.155466,0.093595,0.804927,0.279972,0.236752,0.262829,0.142854,0.276598,0.214392,0.146724,0.0768737,0.105325,0.0430983,0.245628,0.121323,0.23403,0.0384992,0.0691549,0.0746583,0.0558867,0.153128,0.0586327,0.108866,0.171729,0.222193,0.207511,0.190421,0.135886,0.125254
