# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5a1_model
# start_datetime = 2022-04-23 08:25:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39343b9c67b1.json
# init = 2 (Default)
# random
#   seed = 2147190557
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a1-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a1-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5a1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3805.14,0.975334,0.0628189,6,63,0,3815.6,0.271362,0.617569,-0.0676738,0.0469183,0.0781657,0.0293621,0.419004,0.833324,-1.21398,0.344255,0.516293,-0.473935,1.5236,-3.46507,-0.97681,-1.23558,-1.3917,0.348824,-1.074,-0.648789,-0.0703033,0.429013,0.921143,2.14498,-0.997788,-0.113856,-1.20289,-0.00683515,0.866755,-0.498046,0.300883,0.0463104,1.1798,0.305295,-0.232782,-0.0615613,-0.869341,0.0424025,0.722468,0.396033,-0.592633,0.70588,0.849243,0.0240633,1.68865,-2.46852,-0.394994,-0.610636,-0.740733,0.709688,-0.475988,-0.121647,0.360419,0.776511,1.18662,2.20647,-0.412477,0.324126,-0.583392,0.413309,1.14129,0.0039707,0.669737,0.457596,1.40216,0.673414,0.225022,0.367704,-0.305438,0.454339,1.02105,0.749028,0.720309,1.69584,3.02786,1.18652,3.00744,-1.09131,1.59328,1.02082,0.630933,2.02848,0.842801,1.19714,1.48147,1.94264,2.12432,3.21259,0.692848,1.95558,0.905723,2.90458,2.92908,2.57341,2.92651,1.77639,2.80319,2.21871,2.40363,1.96918,0.943692,1.50603,2.71408,1.75515,0.327325,0.15501,0.0461832,0.233882,0.0470908,0.748627,0.168924,0.264869,0.347299,0.116245,0.300945,0.231984,0.185206,0.125358,0.106755,0.0386945,0.3334,0.123946,0.287876,0.0519275,0.0507348,0.0708694,0.0508583,0.14475,0.0571521,0.0980829,0.0828961,0.122477,0.280155,0.181528,0.0621475,0.147398
-3807.4,0.950035,0.0628189,6,63,0,3824.8,0.534059,0.480504,0.229826,-0.211965,0.0652802,0.0532451,0.188718,1.01879,-1.32166,0.0249575,-0.234699,0.302892,0.534583,-3.18922,-1.07019,-0.778979,-1.10823,0.292554,-0.989649,-0.208112,0.43864,1.77637,1.15078,1.31597,-0.76133,-0.0106167,-0.786728,1.11314,0.503202,-0.834827,0.162527,0.0222956,1.16176,-0.0517476,-0.550052,-0.639015,-0.54772,-0.00133497,-0.352799,0.0638626,-1.15777,0.214144,-0.0503902,0.4973,0.733343,-3.06042,-0.901581,-0.604895,-0.940334,0.486767,-0.819523,-0.023304,0.635598,1.99846,1.36112,1.52941,-0.586915,0.177902,-0.61279,1.32277,0.701373,-0.661793,0.354298,0.211432,1.3723,0.135998,-0.371667,-0.462302,-0.369292,0.187358,-0.170709,0.25378,0.272627,1.05884,2.39737,2.09642,2.46302,-1.45841,1.75345,1.38591,0.596551,2.21645,0.910156,1.70638,1.79509,3.16263,2.40836,2.99797,0.621142,2.1687,1.13708,4.03166,2.82273,2.11237,2.86734,1.94111,2.96243,2.02077,2.07609,1.55739,1.01145,1.23208,2.22421,1.72234,0.432262,0.257531,0.0833733,0.109445,0.0784914,0.81129,0.147612,0.200062,0.355133,0.0982832,0.286968,0.153634,0.14245,0.0405964,0.0825374,0.0475178,0.349522,0.102596,0.242858,0.0174355,0.056108,0.1079,0.0537919,0.125526,0.0491524,0.117039,0.111442,0.174022,0.266695,0.225817,0.0975974,0.15157
-3805.46,0.994811,0.0628189,7,127,0,3828.4,-0.0871588,-0.274959,0.0578099,0.809476,0.0405526,0.0605985,0.145755,0.917786,-0.854234,1.03438,0.763944,0.775032,1.15699,-2.82224,-1.14689,-0.240582,-0.779879,0.574926,-0.593127,0.172732,0.762949,2.13537,1.03567,1.84549,-0.733788,0.416888,-0.388598,2.10947,1.53277,0.201321,0.843143,0.682849,1.54067,0.209593,0.33488,-0.150415,-0.0850944,0.293072,0.328131,0.467018,-0.638248,1.0951,0.846892,0.857068,1.20763,-2.44445,-0.906845,-0.0750471,-0.570007,0.673414,-0.398608,0.304286,0.845979,2.10556,1.09628,1.83952,-0.527705,0.528369,-0.210895,2.08179,1.55251,0.330525,0.91958,0.772464,1.55976,0.338116,0.453103,0.00770659,0.0676569,0.414733,0.446909,0.574378,0.451601,1.51836,2.42494,1.90793,2.33959,-1.08853,1.57677,1.21913,0.64104,1.80538,0.733361,1.43626,1.72658,2.89242,2.13218,2.80928,0.507239,1.82255,1.24255,3.82205,2.92779,2.11134,2.53818,1.90443,2.8314,1.98756,2.03115,1.85315,1.18592,1.17887,2.9883,1.54414,0.38898,0.179703,0.0812905,0.129213,0.0878964,0.748106,0.171253,0.228089,0.345011,0.141197,0.324458,0.192126,0.151026,0.0525295,0.106008,0.056825,0.375841,0.139128,0.223993,0.0214143,0.0507967,0.108,0.0732245,0.129607,0.0556506,0.120515,0.115971,0.135504,0.23399,0.235255,0.0479571,0.175935
-3810.08,0.964248,0.0628189,6,63,0,3821.52,-0.115975,-0.18414,0.148205,0.498452,0.0403683,0.0607315,0.310536,0.835421,-0.87498,1.12281,0.801033,0.764828,1.18594,-2.85049,-1.09291,-0.405665,-0.873197,0.663284,-0.701547,0.59032,0.906808,2.11408,1.08548,1.78296,-0.462125,0.507648,-0.276885,2.32831,1.416,0.503849,0.836132,0.402094,1.69442,0.0435957,0.451775,0.106448,0.171087,0.165743,0.113831,0.745771,-0.42044,1.24855,0.979736,0.94949,1.3013,-2.07083,-0.602502,-0.0283648,-0.418951,0.864658,-0.275551,0.803702,1.0681,2.07668,1.21737,1.80006,-0.0755328,0.734637,0.0792209,2.25566,1.4935,0.731463,1.00906,0.646454,1.72609,0.346957,0.687959,0.399465,0.453466,0.449001,0.405633,0.933569,0.42981,1.43076,2.52438,1.96934,2.40189,-0.961796,1.64457,1.2337,0.552762,1.96525,0.82504,1.90429,1.69762,2.62328,1.97105,2.73917,0.69765,1.9967,1.29386,3.96178,2.8363,2.47795,2.59407,1.74704,2.75853,1.7533,2.2326,1.99752,1.32274,0.960231,2.67125,1.87269,0.394172,0.192981,0.0741668,0.122459,0.083029,0.723481,0.161844,0.225535,0.365224,0.1229,0.304695,0.129623,0.154776,0.0676554,0.122277,0.060701,0.332334,0.11955,0.2152,0.018674,0.055394,0.0774187,0.0695211,0.14842,0.0596065,0.147631,0.0968608,0.119463,0.210362,0.276832,0.064691,0.133231
-3807.83,0.981519,0.0628189,6,63,0,3829.93,0.076249,-0.165169,0.0587729,0.158321,0.0336739,0.0706702,0.212857,0.95272,-0.576262,0.557767,1.10747,-0.143248,1.43032,-2.82366,-0.784567,-0.446685,-0.54256,0.712477,-0.188728,-0.209206,0.651531,1.89963,1.56441,2.27263,-0.343123,0.372654,-0.452121,1.47829,2.02744,1.10617,0.976141,0.838616,1.71517,0.0664336,0.870782,-0.363599,-0.139002,0.748443,0.126029,0.601449,-0.33616,0.744252,1.26797,0.0763818,1.57555,-2.4773,-0.534616,-0.212709,-0.304051,0.891648,0.0330519,0.0135423,0.833583,2.02267,1.7033,2.37804,-0.114044,0.567891,-0.217888,1.62126,2.14444,1.26673,1.14285,1.01182,1.84693,0.276149,1.04247,-0.133552,0.0804264,0.925913,0.332927,0.785869,0.496142,0.799182,2.67591,1.04657,2.61309,-1.34809,1.9231,0.959519,0.669591,1.92918,1.07058,1.05107,1.40312,2.50162,2.40039,3.28088,0.616739,1.74012,1.03843,3.1639,3.38401,2.84305,2.58447,2.04936,2.89124,1.75302,2.45041,1.56386,0.929795,1.35695,2.79108,1.68871,0.378448,0.310201,0.0644098,0.259885,0.0683009,0.793818,0.127516,0.276974,0.338588,0.126841,0.255292,0.259019,0.197322,0.0757447,0.0831429,0.0362331,0.350523,0.149298,0.261452,0.0405471,0.0327988,0.0550419,0.0701449,0.114118,0.0525882,0.147667,0.0794083,0.173094,0.282966,0.204737,0.0578079,0.155946
-3804.58,0.964795,0.0628189,6,127,0,3828.27,0.245784,0.0335788,0.347726,0.42552,0.0535148,0.043213,-0.0846715,0.97862,-0.537736,1.15387,0.486654,0.735839,1.0944,-2.65718,0.13235,-0.31701,-0.749872,0.627658,-1.05784,0.00462532,1.03645,1.24689,1.40242,1.66265,-0.579961,0.346755,-0.175873,0.669587,0.301774,-0.742161,0.777737,0.310707,1.86479,0.364021,0.00193463,0.315032,0.0824488,0.335595,0.378941,0.109157,-0.61091,1.04452,0.391578,0.635435,0.986332,-2.68504,0.0448485,-0.394903,-0.818511,0.529567,-1.11989,-0.0801451,0.929621,1.13556,1.28776,1.54243,-0.652233,0.254669,-0.256784,0.570599,0.210651,-0.810965,0.676438,0.219393,1.74025,0.271567,-0.0827782,0.223625,-0.00398552,0.243748,0.286168,0.0221519,0.572258,1.75235,2.71821,2.26637,2.7243,-1.33191,2.22192,1.55712,0.451083,2.26753,0.618072,1.65782,1.93589,2.10266,2.32568,3.06634,0.436414,2.20669,1.18566,3.11129,2.2697,1.78324,3.05658,1.95736,3.05306,1.84192,2.24385,1.92188,1.17571,1.16301,2.40557,1.54606,0.360716,0.147751,0.0619076,0.0939467,0.0615548,0.791157,0.0977996,0.17406,0.389103,0.0938479,0.35022,0.160055,0.1261,0.108838,0.0890187,0.0445172,0.392596,0.099151,0.234036,0.0426441,0.0936633,0.143904,0.0449342,0.123753,0.0450857,0.136825,0.0958813,0.127652,0.235824,0.23812,0.0827492,0.175656
-3807.79,0.975674,0.0628189,6,63,0,3829.1,0.0951811,0.203536,-0.0267652,0.223984,0.0775944,0.0303232,0.254452,0.774328,-0.397776,0.29529,-0.197665,-0.420435,1.12665,-2.85781,0.444405,-1.35488,-0.485806,0.28224,-0.599324,-0.780399,1.14326,2.07099,1.92486,2.44822,-0.228573,-0.282204,-0.342623,0.0868554,1.12036,-0.653325,-0.243057,0.375477,2.15455,0.627177,-0.477869,0.160265,-0.135163,0.775328,0.222638,0.459992,-0.0535571,0.483103,0.101394,-0.0711024,1.12685,-1.95843,0.598567,-0.794668,-0.121721,0.472999,-0.209622,-0.349833,1.13971,1.85808,1.74493,2.15017,0.0774613,0.0359334,-0.0108509,0.321706,1.12198,-0.251436,0.066246,0.545194,1.92278,0.740092,-0.115576,0.378549,0.149791,0.85481,0.426846,0.610637,0.820532,1.02364,2.53118,1.34996,2.7031,-0.980573,2.17009,1.09196,0.813015,2.04925,1.36663,1.22642,1.86797,2.58055,2.43341,3.41605,0.841833,1.92256,1.04518,3.06187,3.1638,2.56632,2.57363,2.12144,2.88784,1.87658,2.31421,1.59549,1.00285,1.51892,1.88042,1.87651,0.305651,0.26432,0.073701,0.205877,0.0627908,0.727222,0.102469,0.25125,0.307248,0.114128,0.203165,0.226809,0.133776,0.0704007,0.0806603,0.0317977,0.301149,0.127576,0.260152,0.0447078,0.0405511,0.0713375,0.0708552,0.10703,0.0527579,0.132783,0.0899528,0.168613,0.268381,0.179621,0.132341,0.13279
-3807.38,0.988877,0.0628189,6,63,0,3821.03,0.069932,0.348436,0.101078,0.119555,0.0948495,0.0590568,-0.144237,0.699105,-0.841682,1.60821,0.423867,0.403332,0.938244,-2.96309,-0.833243,-0.904201,-0.722877,0.660233,-1.628,-0.319912,1.20781,1.66633,2.05285,2.06382,-0.510625,-0.165227,-0.193548,0.19462,0.0805622,-1.18464,0.305582,0.210262,2.17068,0.407731,-0.60064,0.452012,0.249343,0.59055,1.07225,0.0889961,-0.732662,0.980068,0.15209,0.137734,0.511694,-2.21575,-0.726762,-0.776369,-0.649604,0.317335,-1.28238,-0.367889,0.700147,1.0207,1.29092,1.29859,-0.501218,-0.259748,-0.279548,-0.00817783,-0.0879159,-0.972424,0.0693968,0.00275798,1.37329,0.14081,-0.564148,0.171767,0.0300799,0.268619,0.605381,-0.0820197,0.485416,1.54852,3.11205,1.86465,2.42831,-0.791443,1.84962,1.51964,0.686587,2.23395,0.63423,1.54872,1.63999,1.9435,2.16982,2.8358,0.51474,2.03626,1.29287,3.33118,2.39779,2.46178,3.1242,1.91937,2.76854,1.8724,2.39581,2.06252,1.21215,1.08435,2.9727,1.45519,0.380974,0.1753,0.042613,0.134162,0.0810395,0.688141,0.135917,0.179514,0.334793,0.0967432,0.346552,0.175271,0.162466,0.125264,0.102494,0.0554197,0.374083,0.115448,0.215367,0.034517,0.0833411,0.0785813,0.0421199,0.127932,0.059048,0.133265,0.0834928,0.112793,0.22932,0.252683,0.0486747,0.189203
-3806.47,0.998638,0.0628189,6,63,0,3829.57,0.176824,-0.142721,-0.399266,0.118255,0.0688276,0.0663832,0.335323,0.95681,-0.362937,0.891542,-0.133139,-0.475125,0.87559,-2.63537,-1.79569,-1.05776,-0.525131,0.0612615,-0.769438,-0.760131,0.983558,1.99128,1.32174,1.72208,-0.167325,-0.16422,-0.23738,0.74915,1.10595,-0.315567,0.10601,0.146448,1.64225,0.0720016,0.180634,0.0138207,-0.26375,0.808588,-0.089995,0.235332,-0.0119385,1.18836,0.207935,-0.119281,1.1731,-2.18623,-1.38281,-0.67675,-0.167127,0.393939,-0.400882,-0.391978,1.2764,2.2406,1.59998,1.98303,0.175225,0.178196,0.108196,1.05212,1.39351,0.0333856,0.436755,0.475446,1.90664,0.404215,0.508156,0.348547,0.0829647,1.10899,0.249215,0.560491,0.858131,1.32821,2.39651,1.17454,2.60457,-1.03834,1.01407,1.03004,0.835709,1.82542,1.03059,1.0395,1.89814,2.77876,2.33726,3.1392,0.946937,1.88498,1.37656,3.51601,3.23795,2.5661,2.69416,1.90692,2.97586,1.87911,2.69674,2.02996,0.967781,1.60042,2.64116,1.71666,0.29773,0.209455,0.0834388,0.236035,0.0688447,0.738529,0.266184,0.263077,0.302439,0.138785,0.262969,0.261247,0.130319,0.058483,0.0880839,0.0415191,0.279501,0.131818,0.201561,0.0288602,0.0377624,0.071352,0.0633186,0.129327,0.0485283,0.132491,0.0631662,0.116093,0.275323,0.167923,0.0665359,0.152302
-3800.98,0.968096,0.0628189,6,95,0,3818.29,0.220104,-0.151657,0.0858862,0.448428,0.0502941,0.0390434,0.216923,0.859722,-0.818134,0.72283,0.644888,0.263596,0.875014,-2.77823,-0.95228,-0.564433,-0.500082,0.578057,-0.975815,-0.182224,0.610072,1.01596,1.19952,1.53016,-0.963405,0.00721383,-0.365448,0.334744,0.270184,-0.538157,0.576262,0.285002,1.63055,0.363341,-0.388761,-0.190495,-0.0519048,0.202513,0.711989,-0.0979003,-0.486445,0.838355,0.771346,0.443542,0.969191,-2.17158,-0.601773,-0.268332,-0.213008,0.713891,-0.622007,0.0602606,0.741415,1.09037,1.24818,1.53243,-0.611338,0.223124,-0.0972614,0.504709,0.449206,-0.245742,0.712347,0.461944,1.61874,0.529294,-0.117304,0.0531499,0.172299,0.391028,0.829035,0.132755,0.44662,1.34194,2.8855,1.90387,2.53011,-1.06929,1.22929,1.49376,0.798143,2.27481,0.938913,1.62118,1.53659,1.82822,2.13463,2.89217,0.280204,1.98522,1.07006,2.82004,2.31189,2.11988,2.8768,2.02286,2.66893,1.82158,1.99685,1.4704,1.12103,1.11073,2.68635,1.4925,0.390165,0.207191,0.0528749,0.129671,0.0737741,0.744461,0.226306,0.183357,0.310423,0.0932307,0.28112,0.165042,0.177032,0.138451,0.105776,0.0525418,0.430404,0.120763,0.255391,0.0562508,0.090143,0.107179,0.0533126,0.116823,0.0648316,0.139244,0.119534,0.186881,0.24582,0.247736,0.0637839,0.183547
-3802.22,0.967217,0.0628189,5,31,0,3818.69,0.275898,0.2479,-0.037245,0.209036,0.0649083,0.0340503,0.305374,0.975485,-0.686873,-0.00180395,-0.070646,-0.182461,0.712113,-2.31644,-0.350895,-0.665995,-0.950991,0.236496,-0.828498,-0.349835,0.27802,1.47746,0.803017,1.72555,-0.307672,-0.167316,-0.545637,1.1034,1.01488,-0.176439,0.238813,0.27153,1.34047,-0.07497,0.650078,0.203812,-0.1881,0.295289,0.258541,0.401946,-0.36466,0.303614,0.23646,0.127386,1.00003,-1.95427,-0.0369186,-0.344294,-0.622303,0.536073,-0.502813,-0.0358843,0.576578,1.74661,1.08871,1.98862,0.00524468,0.14216,-0.226887,1.38172,1.29537,0.133261,0.538333,0.570248,1.61298,0.232242,0.939516,0.50419,0.121885,0.593424,0.557577,0.697467,0.764448,1.05817,2.37442,1.42153,2.424,-0.710311,1.87535,1.3393,0.574905,1.96004,0.921152,1.38808,1.5396,2.70547,2.0004,3.15296,1.00648,1.82576,1.10652,3.77931,3.10879,2.59576,2.7412,1.99421,2.84424,1.655,3.07747,2.01629,1.22538,1.48408,2.32906,1.8618,0.317681,0.25766,0.0851445,0.194421,0.0813612,0.67047,0.132924,0.207625,0.360106,0.123463,0.284723,0.199714,0.176593,0.0626515,0.119161,0.040975,0.267668,0.138744,0.24852,0.0223284,0.0427461,0.0694119,0.0605857,0.119812,0.05498,0.160435,0.0440461,0.117503,0.226991,0.184812,0.0887443,0.134494
-3801.08,0.985453,0.0628189,6,127,0,3820.75,0.00839986,0.0289886,0.149591,0.330827,0.0752589,0.051589,-0.0286129,0.722144,-0.331789,1.01127,0.157386,0.137997,0.830819,-2.80497,-0.58833,-1.15836,-0.658086,0.550055,-1.67172,-0.644187,1.50491,2.21761,1.87008,1.85938,-0.0509019,-0.261668,0.0128623,0.220828,1.11943,-0.777642,0.341378,0.12669,2.17207,0.37131,-0.105242,0.343835,-0.396911,0.9679,0.472765,-0.124042,-0.268212,0.701668,0.0850427,0.0710408,0.571359,-2.0542,-0.453472,-0.865118,-0.503846,0.368606,-1.23584,-0.493809,1.05815,1.57282,1.32185,1.31413,-0.0653714,-0.217575,-0.0193244,0.130857,0.77978,-0.590183,0.217911,0.0628754,1.53993,0.239526,-0.104613,0.219686,-0.31524,0.670351,0.312792,-0.118189,0.670022,1.07242,2.6982,1.70583,2.35667,-0.91211,1.67131,1.22123,0.537567,2.15392,0.54947,1.2915,1.78653,2.25311,2.09184,2.7984,0.762696,1.86877,1.22844,3.04505,3.01664,2.39927,2.90633,1.84818,2.63293,1.64056,2.50854,1.77399,0.619999,1.29506,2.3735,1.36608,0.338492,0.254943,0.0630797,0.153705,0.0865373,0.713432,0.15825,0.227721,0.368754,0.103966,0.365987,0.215599,0.143498,0.0950812,0.109892,0.0574105,0.318061,0.133684,0.226454,0.0454317,0.0466797,0.0832285,0.0518417,0.136086,0.0670487,0.162388,0.0752614,0.145046,0.349782,0.214998,0.0852156,0.203253
-3799.96,0.949124,0.0628189,6,63,0,3823.12,0.147562,0.465225,0.106089,-0.291669,0.0950664,0.0686956,-0.0180969,0.917145,-0.562615,0.992517,-0.494101,-0.418912,0.911672,-2.78934,-0.947334,-1.25935,-0.445328,0.0946311,-1.09962,-0.866782,0.735524,1.71797,1.93899,1.76702,-0.569158,-0.439493,-0.279858,-0.0838802,-0.239942,-0.825515,-0.503714,0.0456128,1.53535,0.210889,-1.00457,-0.125353,0.380215,0.517063,0.333013,0.246521,-0.534096,0.892185,-0.471259,-0.4023,0.818039,-2.57633,-0.886939,-1.1731,-0.426527,0.0686936,-1.02661,-0.813062,0.656486,1.55753,1.76024,1.60251,-0.540098,-0.421176,-0.274768,-0.0950273,-0.238158,-0.775214,-0.480075,0.0237367,1.39004,0.175319,-0.939437,-0.133064,0.330615,0.456125,0.287325,0.207999,0.583434,1.25406,2.46417,1.29727,2.70774,-1.22408,1.81059,1.09686,0.828394,1.95839,0.863089,1.07664,1.44315,2.33158,2.45537,3.11195,0.327878,1.84879,1.25494,3.22067,2.22194,2.63555,2.55042,1.91344,2.71366,1.88707,1.99599,1.76074,1.40008,1.09739,2.71587,1.71743,0.358143,0.221997,0.0784085,0.214625,0.0625183,0.77278,0.140567,0.250329,0.303985,0.123641,0.296694,0.254143,0.191058,0.0885412,0.079047,0.0426172,0.418757,0.136015,0.221847,0.0383953,0.0977976,0.0668853,0.0723982,0.128595,0.0621721,0.131578,0.119624,0.146697,0.197804,0.25023,0.0620436,0.152202
-3807.28,0.978027,0.0628189,7,127,0,3825.99,-0.332486,0.512078,-0.5073,0.283741,0.152152,0.0455,-0.010213,1.00425,-0.534712,1.11943,-1.09422,0.0824675,0.57507,-2.49732,-0.786963,-1.50548,-0.490125,0.0334511,-1.0131,-0.803278,0.916897,1.4239,1.92788,1.31334,-0.621793,-0.756074,0.0981594,-1.13542,0.0682053,-1.96902,-0.711167,-0.11785,2.29485,0.494456,-1.47912,0.0256051,-0.0902413,0.518666,0.721947,-0.00186771,-0.547195,1.11396,-1.10907,0.0726046,0.567299,-2.51814,-0.800517,-1.52208,-0.502419,0.0233801,-1.02761,-0.816901,0.910577,1.41973,1.92585,1.3087,-0.634646,-0.769497,0.0883631,-1.15046,0.0582819,-1.9876,-0.7244,-0.128563,2.29438,0.486342,-1.49561,0.0155008,-0.100837,0.510655,0.714799,-0.0120887,0.461504,1.62216,2.57087,1.77457,2.57357,-1.37153,1.25468,1.0928,0.597281,2.02965,0.978663,1.18937,1.67555,2.20093,2.55995,2.70637,0.159594,1.84538,1.37006,3.13809,2.97747,2.4531,3.10769,1.87771,3.43958,1.87809,2.18433,1.51729,0.854951,1.17581,2.50404,1.38558,0.386629,0.164907,0.071037,0.144974,0.0708588,0.797627,0.221891,0.251091,0.354966,0.116125,0.273157,0.233371,0.157686,0.0996668,0.0717611,0.0625986,0.460186,0.136416,0.20261,0.041563,0.0484544,0.0792119,0.042791,0.132652,0.0310811,0.132609,0.101167,0.179861,0.298395,0.235807,0.0755758,0.200115
-3805.2,0.969994,0.0628189,6,127,0,3829.25,0.356038,-0.00958275,0.502861,0.165114,0.0497237,0.0190576,0.0744308,1.00839,-0.120577,1.20516,0.258685,-0.2833,0.629239,-2.21399,0.21764,-1.08,-0.310833,0.0460681,-1.12234,-0.589621,0.976276,1.32762,1.2321,1.56306,-0.477778,-0.0349077,0.561314,1.21475,0.123001,-0.318711,0.750318,-0.229191,2.3311,1.12702,-0.479642,0.602016,0.463705,0.398948,1.08524,-0.297114,-0.0471587,1.28971,0.335287,-0.211247,0.708951,-2.15814,0.293897,-1.01463,-0.239011,0.120886,-1.05732,-0.520139,1.0589,1.41319,1.31687,1.65061,-0.407358,0.0392301,0.640456,1.29937,0.198464,-0.246955,0.831047,-0.156684,2.42509,1.21091,-0.409237,0.6815,0.542028,0.476728,1.16878,-0.225177,0.673205,1.80044,2.84445,1.65151,2.67115,-1.36072,1.45259,1.14646,0.519468,2.08309,0.904877,1.44206,1.70419,2.03827,1.98452,3.41392,0.277201,2.20033,1.47516,4.00743,2.45901,2.51083,3.38993,1.80552,3.20263,2.10328,2.09992,1.63154,1.26338,1.08407,2.31253,1.53813,0.33778,0.141798,0.054969,0.160905,0.0646972,0.795877,0.189604,0.241136,0.372977,0.110752,0.288049,0.191226,0.153919,0.115243,0.120838,0.0318633,0.43114,0.0997212,0.186159,0.0178554,0.0787824,0.0751027,0.0326116,0.141181,0.0390668,0.108778,0.109104,0.163619,0.220392,0.252737,0.0900901,0.176807
-3802.94,0.966695,0.0628189,5,63,0,3824.74,0.121162,-0.295674,-0.0224847,0.0576397,0.049495,0.0697075,0.376365,0.939589,-0.693994,1.24943,0.15553,-0.204878,1.16148,-2.98858,-1.12492,-0.909442,-0.420769,0.171529,-1.1332,-0.51947,0.978885,2.15945,2.1765,1.43946,0.167314,-0.378834,-0.512595,0.509698,1.20052,-0.292842,0.0294302,0.429854,1.80715,0.270403,0.0422168,0.101366,-0.117544,0.875934,-0.0232773,0.134928,-0.275704,1.55031,0.522499,0.183864,1.46768,-2.43167,-0.680597,-0.478137,-0.0189855,0.537531,-0.68838,-0.111724,1.29611,2.40536,2.42138,1.72887,0.533571,0.0204164,-0.105264,0.855272,1.50436,0.101213,0.404017,0.78025,2.07435,0.630432,0.416031,0.471607,0.265922,1.19938,0.354493,0.503142,0.3483,1.40754,2.54395,1.56188,2.94468,-1.50338,1.54668,1.19685,0.744433,2.01454,0.788626,1.36528,1.67693,2.68083,2.97374,3.00789,1.08945,1.6954,0.936985,3.0747,3.27833,2.37014,2.47496,2.25726,2.90747,1.89708,2.43748,1.96265,0.920477,1.44588,2.63936,1.78217,0.413795,0.196623,0.072834,0.173377,0.0499884,0.818078,0.175566,0.232036,0.322035,0.117685,0.312464,0.203383,0.157502,0.0641143,0.0486262,0.0470705,0.251723,0.155067,0.28151,0.0441629,0.036322,0.0854783,0.0776322,0.0947254,0.0517854,0.130439,0.0803589,0.12318,0.284861,0.190637,0.0666479,0.144036
