lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0923552
# Diagonal elements of inverse mass matrix:
# 0.0376331, 0.0559228, 0.0758171, 0.0655382, 0.000286688, 0.000351013, 0.0368213, 0.0204016, 0.160775, 0.202784, 0.228145, 0.186385, 0.203082, 0.275344, 0.417964, 0.165588, 0.192526, 0.179364, 0.167049, 0.191991, 0.159226, 0.180836, 0.167842, 0.184481, 0.156914, 0.19108, 0.204725, 0.236549, 0.194815, 0.261287, 0.215551, 0.16853, 0.204378, 0.221258, 0.23544, 0.2292, 0.154702, 0.19059, 0.439774, 0.19214, 0.00741242
301.467,1,0.0923552,5,31,0,-284.956,0.0301275,0.184193,0.315575,0.276585,0.0709908,0.0706221,0.0939209,0.649219,-1.1209,1.40473,-0.214019,-0.275065,0.738676,-3.73156,-2.33655,-1.51655,-0.777642,0.328289,-1.73244,-0.444883,0.612011,1.21565,0.606756,2.18816,-0.406821,-0.214024,-0.998184,-0.442249,0.612515,-1.04469,-0.220302,0.277427,0.941922,-0.592812,-0.647112,-1.14924,-0.681185,0.983078,-0.427074,0.275952,6.56408,-0.633788,1.0059,-0.0450244,-0.0846567,0.573483,-2.32868,-1.42301,-0.890654,-0.410939,0.307052,-1.03081,-0.194906,0.49125,0.883142,0.487838,1.51452,-0.170195,-0.0450276,-0.554119,-0.193196,0.491577,-0.584314,-0.0491032,0.274032,0.705434,-0.290944,-0.326196,-0.652185,-0.348318,0.732154,-0.183344,0.273074,0.650099,1.51294,2.46306,1.50055,2.30067,-0.778163,1.48518,1.1205,1.01419,2.03424,0.696378,1.53228,1.47045,1.81392,1.47422,2.95774,0.928041,1.96613,1.1535,2.59886,2.64471,2.27873,2.52998,2.00122,2.20119,1.61903,2.18189,1.46014,0.916538,1.56693,2.57493,1.7163,0.342967,0.180503,0.0784884,0.182343,0.0910672,0.685284,0.184646,0.245919,0.26616,0.115654,0.332616,0.17766,0.186875,0.140165,0.186303,0.0493718,0.283322,0.122806,0.23985,0.0692121,0.0663157,0.0929,0.0737833,0.119075,0.0996438,0.165339,0.101388,0.188447,0.285664,0.172654,0.0707694,0.152348
304.312,0.99862,0.0923552,5,31,0,-279.652,0.29335,0.0973102,0.113841,0.43457,0.0747492,0.0580572,-0.258254,0.819107,-0.925709,0.433843,0.393426,-0.319867,0.544971,-3.38615,-1.018,-1.41404,-0.532536,0.271402,-1.20711,0.220958,1.08053,1.01386,1.48997,1.71266,-0.438386,-0.364554,-0.845429,0.338015,0.00665921,-0.656156,-0.00631905,0.281757,1.91453,0.661142,-0.654968,-0.873885,-0.188664,0.302916,-0.254826,-0.255119,6.58129,-1.01651,0.0971102,0.0640038,-0.52026,0.188136,-3.03188,-1.09211,-1.4165,-0.694458,-0.0359471,-1.24701,-0.0772659,0.626816,0.572204,0.962195,1.1446,-0.617339,-0.556863,-0.950751,0.0186165,-0.252799,-0.795716,-0.26343,-0.0274652,1.30995,0.283292,-0.794743,-0.974059,-0.41279,-0.0101334,-0.466984,-0.467224,0.455877,0.930866,2.84266,1.28666,2.14455,-1.33564,1.71559,0.838909,0.894042,1.92047,0.709407,1.87915,1.85524,1.7543,2.21516,2.80202,0.715471,1.69855,0.869978,3.09627,2.15211,2.35669,2.58998,1.92895,2.95651,2.27317,1.98391,1.18496,1.04954,1.1005,2.24077,1.19019,0.387964,0.282749,0.055062,0.216419,0.104841,0.791772,0.15244,0.301765,0.290276,0.127809,0.32973,0.132487,0.135259,0.147505,0.0983971,0.0572151,0.328391,0.154655,0.295259,0.0432614,0.104134,0.0865358,0.0697864,0.126867,0.0494299,0.0933699,0.120902,0.234162,0.259313,0.249646,0.0961489,0.233224
309.46,0.92637,0.0923552,5,31,0,-289.352,0.195062,0.0330421,0.143762,0.426995,0.0496758,0.0255555,0.251052,0.768935,-0.852554,0.741856,0.1685,-0.327291,0.722276,-2.51392,-0.874582,-0.799202,-1.46321,0.445871,-0.889372,-0.289123,0.642324,1.18061,0.709126,1.71144,-0.17364,-0.226327,-0.610264,0.0574598,0.908529,-0.855548,-0.0203923,0.620058,1.40043,0.517631,-0.0866521,0.821319,-0.382486,0.345376,0.435219,0.388833,5.71191,-0.404507,0.821491,0.380617,-0.000613524,0.806435,-1.68199,-0.421445,-0.363482,-0.874061,0.593898,-0.432818,0.0287347,0.744957,1.15886,0.796323,1.56704,0.117534,0.0770207,-0.218202,0.295234,0.949651,-0.406809,0.235371,0.727836,1.32789,0.649076,0.184422,0.882593,-0.0430549,0.516623,0.585707,0.550039,0.534597,1.47948,2.3264,1.29938,2.20578,-0.643508,1.10543,1.23457,0.116153,1.99324,0.966528,1.42808,1.57786,1.97019,1.6434,2.76768,0.99756,1.67507,0.874235,2.43972,2.64705,1.78735,2.23083,2.12718,2.34366,1.81647,2.1302,2.12495,0.892635,1.29784,2.07281,1.75068,0.369445,0.185505,0.0889603,0.214269,0.0992326,0.655546,0.248723,0.225383,0.470994,0.119914,0.275573,0.193398,0.171099,0.122369,0.162003,0.059096,0.269421,0.157749,0.294374,0.0801937,0.066171,0.143398,0.0970162,0.106483,0.0875708,0.139858,0.106196,0.106696,0.290566,0.214528,0.111768,0.147961
309.417,0.894274,0.0923552,5,31,0,-296.951,0.11741,0.210702,0.359247,-0.0390019,0.0602528,0.041061,0.311745,0.997177,-0.758937,0.516853,0.058413,-0.314444,0.466611,-2.62924,-0.014177,-0.47508,-0.043651,0.150081,-1.1576,-0.733545,0.581024,1.38495,1.56742,0.890766,-0.658107,-0.091187,-0.249119,0.85152,-0.0744425,-0.254641,0.283402,-0.1149,1.78936,0.207716,-0.561065,-0.344706,-0.15384,0.453764,0.623556,-0.260344,6.49185,-0.445049,0.827138,0.369993,-0.00181181,0.777038,-2.31008,0.297608,-0.161994,0.268217,0.461402,-0.842584,-0.41973,0.891128,1.69278,1.87474,1.2,-0.344504,0.220815,0.0633289,1.16086,0.237512,0.0578225,0.594346,0.197169,2.09605,0.518874,-0.247736,-0.0319882,0.15834,0.764228,0.93354,0.0521355,0.314193,1.13471,2.62873,1.47364,2.373,-1.40473,2.00125,1.67498,1.10958,2.05736,0.753375,1.17623,1.46073,2.24672,2.41283,2.55494,0.281817,2.05779,1.06894,3.66061,2.19499,2.61783,2.91334,1.79313,2.97847,1.63678,2.011,1.19822,0.895811,1.24808,2.50541,1.40708,0.422092,0.243293,0.0673119,0.18639,0.0852551,0.802934,0.119071,0.157762,0.247949,0.113311,0.320086,0.235731,0.188356,0.095633,0.0821998,0.072095,0.430008,0.113268,0.255605,0.025072,0.100201,0.0679999,0.0514981,0.14269,0.0484079,0.162904,0.118052,0.231793,0.289912,0.223033,0.0754797,0.196694
305.475,0.966385,0.0923552,5,31,0,-284.863,0.18721,0.378942,0.722884,0.363847,0.0483861,0.0327519,-0.118526,0.857993,-0.439377,0.645094,-0.0650027,0.0518591,0.715614,-2.32012,-1.28074,-0.7709,-1.00585,0.245145,-1.09155,-0.321256,0.60169,0.683534,0.891245,1.89939,-0.448159,-0.0405469,-0.774272,0.544022,0.395269,-0.560143,-0.295581,0.168663,1.33034,-0.0148926,0.361142,0.411011,-0.383487,0.485194,0.122506,0.125931,4.79517,-0.495508,0.43496,-0.174298,-0.074031,0.495466,-2.10917,-1.21739,-0.779953,-0.981537,0.0918068,-1.05507,-0.394161,0.39772,0.467942,0.646156,1.51113,-0.503043,-0.153315,-0.782846,0.348241,0.220612,-0.599124,-0.372132,0.0261863,1.0229,-0.131303,0.191332,0.234119,-0.447555,0.297767,-0.0134162,-0.0104776,0.827964,1.39816,1.96159,1.43283,2.0991,-0.687319,0.859374,1.01723,0.407439,1.69544,0.548568,1.20948,1.5445,1.62765,1.69518,2.92123,0.663564,1.64387,0.737137,2.67767,2.11457,1.77869,1.81214,1.62982,2.44462,1.46736,2.32722,1.91146,0.836762,1.37252,1.86745,1.39962,0.304076,0.198108,0.123295,0.192657,0.109184,0.66537,0.29747,0.265567,0.399526,0.155061,0.366197,0.229794,0.175882,0.164152,0.155096,0.0511141,0.339939,0.161939,0.32363,0.0643039,0.107689,0.144465,0.14038,0.163854,0.0798327,0.187345,0.0888938,0.128817,0.302217,0.202213,0.133837,0.197877
301.118,0.835369,0.0923552,5,31,0,-286.144,0.201925,0.222948,0.725931,0.271918,0.0563492,0.0531075,-0.320241,0.901951,-1.01887,0.793947,0.40546,0.244293,0.581953,-2.3875,-0.53623,-0.585485,-0.624691,0.848748,-1.22981,-0.076425,0.268755,0.971577,1.18799,1.75546,-0.264942,0.105803,-0.00637009,0.302984,0.365801,-0.447684,0.491484,-0.0114468,0.954815,-0.255648,-0.338297,-0.0202092,0.160938,0.0374206,-0.129344,0.366444,4.94865,-1.23921,0.39586,0.0454641,-0.0999005,0.204653,-2.47364,-0.803894,-0.848319,-0.883681,0.445288,-1.42947,-0.389172,-0.077837,0.556074,0.75127,1.2631,-0.559205,-0.224812,-0.325986,-0.0469643,0.00969383,-0.724029,0.123054,-0.330565,0.540955,-0.550822,-0.625368,-0.338469,-0.175083,-0.286489,-0.436902,0.0102736,0.0612944,1.11219,2.6146,1.73669,2.15394,-0.979902,1.71809,1.32637,0.523042,2.39458,0.519827,1.56012,0.983366,1.59104,1.78879,2.98699,0.581337,1.94988,1.29317,2.74757,2.29708,2.12685,2.74854,1.61873,2.00079,1.21614,1.94376,1.57629,1.10239,0.664659,1.93599,1.73417,0.484681,0.247464,0.0682048,0.149733,0.103963,0.727089,0.152118,0.209761,0.372141,0.0835869,0.372893,0.173629,0.272225,0.169237,0.143221,0.048017,0.358625,0.124567,0.215317,0.0602243,0.091365,0.106514,0.0601694,0.165381,0.11912,0.228617,0.125235,0.171321,0.249293,0.339694,0.126089,0.150055
310.332,0.971613,0.0923552,5,31,0,-286.689,0.0423792,0.141679,0.463339,0.518308,0.0576588,0.0598016,-0.134318,0.867228,-0.759607,0.748827,0.3286,0.327713,1.35302,-2.85558,-1.5982,-0.766264,-0.576969,0.203445,-0.804888,0.172184,0.726495,0.93877,1.37258,1.39936,-0.467079,-0.613428,-0.363117,0.474243,0.206303,-0.369704,0.367598,-0.00778631,1.18164,0.217657,0.0479219,-0.459161,-0.050083,0.736177,-0.297004,-0.153429,5.48537,-0.793071,0.515086,0.150654,0.149884,1.03906,-2.61076,-1.52032,-0.798844,-0.634682,0.0421159,-0.83234,0.0150052,0.495719,0.67981,1.05602,1.07925,-0.539381,-0.6663,-0.449223,0.276959,0.0445938,-0.454936,0.184474,-0.14107,0.89043,0.0544403,-0.0927584,-0.532515,-0.177751,0.504116,-0.391888,-0.267375,0.579527,1.22987,2.42042,1.67009,2.67458,-1.01115,1.22771,1.06731,0.857519,1.67764,0.803182,1.65053,1.61203,1.7534,2.18334,2.48413,0.679455,1.19986,1.28218,2.77736,2.02607,2.10313,2.5119,1.49445,2.44243,1.95793,2.17701,1.54306,1.18021,1.49839,2.23535,1.13751,0.359041,0.226205,0.0816286,0.158412,0.0644901,0.733245,0.226582,0.255914,0.297858,0.157409,0.309345,0.161038,0.166307,0.147619,0.101257,0.0769782,0.336383,0.231501,0.217179,0.0585598,0.116493,0.108793,0.0750281,0.183255,0.0799938,0.123691,0.101834,0.176091,0.235015,0.182666,0.0966209,0.242778
301.925,0.918438,0.0923552,5,31,0,-288.74,0.222697,-0.0587175,0.0366077,0.304307,0.0577133,0.0642952,-0.090731,0.826953,-0.570956,1.22517,0.29199,-0.437518,0.911824,-2.49573,-0.890433,-0.506793,-0.84022,0.592437,-0.198014,-0.890416,0.817176,1.583,1.97226,2.06923,-1.09701,0.391654,-0.772318,0.570629,0.7324,-0.591531,-0.128198,0.589358,1.75455,-0.789062,-0.33558,-0.145769,-0.588277,0.110235,-0.317821,0.398005,6.2118,-0.562885,0.922426,0.150731,-0.452537,0.663305,-2.15459,-0.827078,-0.509825,-0.785554,0.399187,-0.254479,-0.827063,0.585036,1.21833,1.54024,1.62043,-0.997904,0.233148,-0.729402,0.381153,0.514929,-0.579899,-0.196745,0.39664,1.3602,-0.743248,-0.36824,-0.211275,-0.577209,0.000428101,-0.353554,0.238401,0.607504,1.38557,2.37206,1.01851,2.24978,-0.72196,1.8221,1.30751,0.513426,1.98566,1.332,0.759414,1.50532,2.06725,2.54504,2.97605,0.058051,2.05048,0.826759,2.83333,2.44769,1.92999,2.08229,1.98312,2.72348,1.00883,1.85308,1.73672,0.599248,0.793136,2.25661,1.59402,0.352629,0.200116,0.0853286,0.265317,0.0953683,0.673039,0.139182,0.212905,0.374391,0.120716,0.208829,0.318774,0.181633,0.112321,0.0727601,0.0485196,0.485491,0.114004,0.304331,0.0555494,0.0796079,0.126752,0.11083,0.120987,0.0616021,0.267208,0.135511,0.14973,0.354516,0.311496,0.0947809,0.168818
301.029,0.887189,0.0923552,5,63,0,-281.255,0.0405704,0.571456,0.0896295,0.224623,0.0692279,0.0111915,0.202749,0.803045,-0.363872,0.240464,0.238337,0.567981,1.12567,-2.91259,-0.411592,-0.901545,-0.560399,0.445127,-0.970451,0.603696,0.878826,1.1807,0.810185,2.02673,0.187293,0.271022,0.0529281,0.19799,0.601731,-0.156107,0.694701,0.221779,1.72668,1.26257,0.125817,0.152126,0.173104,0.873411,1.03312,0.321449,5.40779,-0.0894564,0.395853,0.394145,0.658864,1.10672,-2.13619,-0.127778,-0.521232,-0.247276,0.560206,-0.576566,0.687545,0.908486,1.1509,0.853365,1.83031,0.353154,0.420392,0.245253,0.361744,0.685967,0.0773884,0.760626,0.380848,1.58935,1.21665,0.303787,0.324914,0.34176,0.904137,1.03239,0.460888,0.920368,1.28257,2.24946,1.61422,2.20053,-1.1308,1.13945,0.849491,0.784931,1.65402,0.517245,1.78136,1.80466,2.10477,1.56391,2.64721,1.20282,1.79112,1.32223,2.49397,2.19515,2.27885,2.68517,1.47466,2.63275,2.29767,2.15911,1.40999,1.29254,1.76808,2.0424,1.27779,0.284883,0.217113,0.0953958,0.166004,0.0997031,0.755987,0.242421,0.29954,0.313258,0.160567,0.373497,0.144136,0.141285,0.108634,0.173087,0.0661614,0.230974,0.142936,0.210448,0.0762816,0.100187,0.0928901,0.063854,0.186236,0.0670603,0.0913158,0.103483,0.196236,0.215424,0.145781,0.114823,0.217927
301.942,0.998591,0.0923552,5,31,0,-283.565,0.225098,0.196766,-0.132557,0.235039,0.0489106,-0.0114702,0.468784,0.899285,-0.58094,0.598096,0.381183,-0.214456,0.960102,-1.86959,0.505321,0.0902124,-0.383441,1.07096,-0.382334,-0.439203,0.446038,1.30599,1.96803,1.8864,-0.906027,-0.0050216,0.0612683,0.823631,0.805298,-0.495336,0.323529,0.80699,1.73726,0.0604072,-0.13108,0.905106,-0.294245,-0.00454898,1.09459,0.442221,5.93655,-0.0536472,1.00664,0.811575,0.275927,1.33219,-1.21251,0.923211,0.54991,0.12396,1.43188,0.124956,0.0738148,0.869899,1.64324,2.2386,2.1652,-0.345993,0.464268,0.523881,1.20946,1.19298,0.0233353,0.759728,1.1945,2.03107,0.523107,0.350905,1.28273,0.204174,0.464693,1.45313,0.866466,0.494324,1.68079,2.32555,1.15406,2.30815,-0.727364,1.20737,1.72151,0.648991,2.40784,1.10091,1.04977,1.44003,2.24856,2.72949,2.94551,0.17748,1.63587,1.00303,2.91908,2.4624,1.78186,2.32261,2.17046,2.54463,0.957681,1.86488,1.67273,0.731814,1.05438,1.66404,1.64678,0.378876,0.156992,0.0890289,0.239748,0.0904505,0.674227,0.230167,0.151677,0.343217,0.0825769,0.249569,0.259269,0.191541,0.0954738,0.0612553,0.0499491,0.455746,0.163028,0.268346,0.0512184,0.0785367,0.144073,0.0892674,0.102435,0.0727878,0.277343,0.134135,0.158061,0.324797,0.258386,0.15922,0.161544
306.839,0.976658,0.0923552,5,31,0,-281.413,0.0481011,0.312997,0.000991643,0.277078,0.0577815,-0.00537629,0.39631,0.939593,-0.859419,0.216514,0.913435,0.433426,0.573966,-2.34601,0.956471,-0.127415,-0.252292,1.02595,-0.562952,-0.265493,0.308715,1.56917,1.57617,1.58327,-0.852629,0.194881,-0.202326,0.596022,0.685003,-0.884896,0.679845,0.517612,1.69282,0.381341,-0.000412095,0.729186,0.160885,-0.0244058,1.6,0.311347,5.80831,-0.411193,0.599745,1.25457,0.803554,0.935605,-1.80798,1.295,0.276593,0.159259,1.36028,-0.132636,0.146855,0.686377,1.87069,1.87727,1.88394,-0.404813,0.57942,0.206206,0.956329,1.03993,-0.435132,1.03509,0.882655,1.98687,0.754615,0.395923,1.08145,0.547477,0.373379,1.89966,0.68885,0.195267,1.26535,2.90406,1.70188,1.9495,-1.24998,1.77781,1.52161,0.754967,2.37418,0.881256,1.16075,1.27661,2.50403,2.35432,2.66671,0.136938,1.82444,0.780409,2.83694,2.40052,1.50326,2.74236,1.89655,2.5772,1.29652,2.04541,1.59105,1.1216,0.968976,2.25309,1.47161,0.451338,0.220055,0.0519534,0.15422,0.124608,0.777296,0.144574,0.179225,0.31974,0.0851633,0.292918,0.238532,0.218128,0.0755762,0.0867226,0.0649667,0.465819,0.138902,0.314232,0.0553602,0.0831334,0.181939,0.0605197,0.1305,0.07062,0.214751,0.114517,0.169236,0.245715,0.275085,0.0950832,0.186697
306.859,0.995554,0.0923552,5,31,0,-285.886,0.29644,0.110066,0.0351564,0.816546,0.064997,-0.00469838,-0.0763438,0.770457,-0.470001,-0.0836873,-0.514442,-0.22329,1.59492,-2.3375,0.187099,-1.20189,-0.903736,-0.0202181,-1.05409,-0.341952,0.829101,0.908373,1.09973,2.17766,-0.179571,-0.0934468,-0.0823838,0.521537,0.866097,0.0200943,-0.0134335,0.282079,1.78376,1.23192,-0.375168,0.504672,-0.399469,0.285434,1.72306,0.439611,5.86058,-0.43846,-0.140821,-0.472699,-0.248379,1.15248,-1.87729,0.0678078,-1.00235,-0.772633,-0.091921,-0.888475,-0.339803,0.562443,0.623518,0.770948,1.60145,-0.214696,-0.148341,-0.139817,0.325478,0.590946,-0.060862,-0.0866938,0.140986,1.29797,0.872798,-0.365395,0.312484,-0.384117,0.143571,1.2512,0.262357,0.742553,1.09187,1.89605,1.27541,2.80626,-0.724544,1.14076,0.911426,0.398983,1.56187,0.765311,1.31398,1.74898,1.82802,1.91488,2.99525,0.949178,1.76543,1.01301,2.95422,2.63471,2.63288,2.34706,1.79477,2.46489,2.00584,2.00336,1.42574,0.785523,1.33761,2.28146,1.65616,0.322446,0.251266,0.130556,0.218332,0.0569867,0.673607,0.242181,0.286708,0.401557,0.173379,0.317494,0.211821,0.148176,0.138474,0.128434,0.0476409,0.27905,0.146111,0.266392,0.0495375,0.0669374,0.0670523,0.0873001,0.142489,0.0783568,0.118591,0.118851,0.193763,0.313131,0.207903,0.0926699,0.160279
306.91,0.955582,0.0923552,5,31,0,-290.949,0.128217,0.538533,0.0968776,0.0344057,0.0634345,0.0018112,0.453587,0.855849,-0.813198,0.171519,1.08411,0.220864,0.556497,-2.48847,0.490551,0.0344679,-0.335807,0.807508,-0.642771,-0.316702,0.237221,1.31538,1.3357,1.33276,-0.817781,0.101904,0.115065,0.510067,0.45586,-0.78992,0.689301,0.388301,1.62787,0.187502,0.169266,0.849044,0.0355317,-0.0571284,1.19815,-0.00164228,6.6593,-0.242388,0.600381,1.38142,0.642614,0.929865,-1.67617,0.873425,0.483087,0.166187,1.14469,-0.096528,0.182538,0.656613,1.57936,1.59674,1.59423,-0.24631,0.540802,0.552066,0.890128,0.843735,-0.222465,1.04353,0.785914,1.8468,0.61406,0.598454,1.18024,0.483997,0.404694,1.47903,0.452182,0.525876,1.34872,3.17268,1.60922,2.02334,-0.947032,1.68335,1.8303,0.938074,2.23817,0.996951,1.27602,1.35271,2.33856,2.10917,2.43397,0.388494,1.88802,1.3312,2.93512,2.31782,1.88597,2.89822,1.87939,2.6205,1.3708,2.38971,1.91459,1.19662,1.0879,2.05528,1.29192,0.371479,0.206079,0.0402068,0.166696,0.116774,0.720518,0.156653,0.138202,0.28129,0.0963747,0.269541,0.218229,0.205427,0.0879791,0.108208,0.080619,0.40408,0.131471,0.208961,0.0504443,0.0896578,0.131705,0.0522417,0.132459,0.0678309,0.20249,0.0839606,0.128466,0.232078,0.252014,0.11352,0.215528
305.032,0.976689,0.0923552,6,63,0,-287.279,0.19652,0.0083334,-0.03072,-0.282785,0.0646871,0.0539427,0.309031,0.756853,-0.53281,1.55832,0.189243,-0.303659,-0.00996567,-2.64405,-1.16445,-0.846051,-0.363284,0.485358,-1.34101,-0.933979,0.988461,2.31406,1.7121,1.02568,-0.551699,-0.628318,0.0699752,-0.418049,-0.102246,-1.80277,-0.148075,0.0613552,1.94914,-0.295381,-0.625298,0.196633,0.354777,0.715855,0.428477,-0.533493,5.93863,-0.0942279,1.48845,0.45226,0.0792057,0.301489,-1.69213,-0.572284,-0.331305,0.0340783,0.676376,-0.705919,-0.397854,1.05715,2.06044,1.60484,1.08532,-0.108524,-0.166513,0.361992,-0.0073707,0.231646,-1.0554,0.19696,0.355468,1.78424,0.0854713,-0.164228,0.457853,0.577545,0.850828,0.633325,-0.0947442,0.421941,1.41125,2.74458,1.53059,1.88225,-0.960905,1.18457,1.5082,0.658133,2.25713,0.87484,1.18291,1.35654,2.30689,1.9553,2.40733,0.297751,1.67299,1.20182,2.54369,2.20053,1.56035,2.55396,1.93623,2.46224,1.08669,2.12809,1.62047,1.09285,1.04219,2.33265,1.22727,0.396052,0.196037,0.0603937,0.177907,0.132131,0.723303,0.234232,0.181205,0.341159,0.0947358,0.294248,0.23453,0.204803,0.0905538,0.123976,0.0826157,0.426107,0.158025,0.231152,0.0728512,0.0997031,0.173596,0.0721606,0.126063,0.0785481,0.252241,0.106397,0.16514,0.251081,0.260727,0.0884551,0.22666
301.094,0.96713,0.0923552,5,31,0,-282.092,0.255499,0.104538,-0.159504,-0.240511,0.0817249,0.058621,0.0120327,0.795554,-0.434406,1.25372,-0.789004,0.0449369,0.264863,-2.18964,-0.408133,-1.44194,-0.358832,0.398304,-1.33614,-1.5495,1.13918,1.78019,1.7622,2.09002,0.905345,-0.499086,-0.399994,-0.412623,0.149679,-0.867274,-0.272031,0.253073,1.55598,0.691593,-0.72049,-0.200918,0.542422,0.463565,-0.0455988,-0.405926,5.2646,-0.333561,1.00943,-0.615662,0.0477824,0.222746,-1.72995,-0.312659,-1.13511,-0.273438,0.328905,-1.05094,-1.22067,0.918308,1.42827,1.41396,1.67475,0.732284,-0.385017,-0.306184,-0.316231,0.131111,-0.67793,-0.204382,0.213366,1.2499,0.562232,-0.561156,-0.147808,0.443559,0.380824,-0.0242436,-0.310903,0.439955,1.13812,2.07492,1.67594,2.01436,-0.730949,1.80914,0.983402,0.61732,2.12052,0.740672,0.570936,1.44474,1.90868,1.963,3.13947,1.36335,1.73349,0.819058,2.70125,2.41307,2.42128,2.56793,2.00498,2.19928,1.85794,2.12943,1.31836,1.20627,0.788212,1.99393,1.15381,0.391752,0.242666,0.111558,0.157633,0.117704,0.675013,0.140742,0.272217,0.350391,0.107119,0.322857,0.361021,0.190813,0.129129,0.123142,0.0415084,0.203696,0.150141,0.305964,0.0628995,0.0821814,0.0815644,0.0712313,0.118681,0.0998152,0.134944,0.106269,0.211092,0.230361,0.312553,0.119842,0.239794
303.59,0.989776,0.0923552,6,63,0,-280.459,0.0925713,-0.352468,0.433124,0.625133,0.0182078,0.0298895,0.361993,0.72933,-0.761587,1.08925,0.949772,0.177198,1.05256,-2.65407,-0.0495841,-0.532288,-0.588915,0.453031,-1.34521,-0.762075,0.81596,1.76721,1.60543,1.45536,-0.724344,0.279694,-0.391944,0.681995,1.29838,0.535064,1.31221,0.0766,1.79488,1.07029,0.159754,-0.556202,0.353161,0.997636,0.257765,-0.1982,6.35164,-0.193455,1.15641,1.05469,0.491229,1.12966,-1.5737,0.32583,-0.0262205,-0.0675208,0.692402,-0.61911,-0.193812,0.957097,1.65087,1.53288,1.42343,-0.166293,0.565982,0.0761362,0.859392,1.30894,0.752231,1.31903,0.417859,1.67105,1.14259,0.478506,-0.0436616,0.619563,1.0896,0.549988,0.21744,0.469684,1.49077,2.52628,1.72611,2.40096,-0.760656,1.67643,1.31791,0.655398,1.9637,0.652191,1.07749,1.54317,2.16456,2.27024,2.6219,0.522046,1.91011,0.918613,2.40381,2.68949,2.31486,2.80882,1.68916,2.42386,2.09294,1.95009,1.01457,1.31912,1.62196,2.02244,1.41591,0.384691,0.183806,0.0740365,0.151085,0.0830998,0.681496,0.157569,0.211166,0.341774,0.123067,0.342496,0.253981,0.176075,0.102978,0.093618,0.0677421,0.372374,0.128968,0.285241,0.0828827,0.0635965,0.0899,0.0568495,0.155886,0.0813711,0.109785,0.124543,0.266086,0.210964,0.164935,0.116867,0.195304
294.701,0.977393,0.0923552,5,31,0,-278.853,0.0369246,-0.679993,0.169189,0.121743,0.024599,0.0795208,0.288395,0.811223,0.18126,1.59845,1.49775,-0.213094,0.608491,-2.68854,-1.72374,-0.876761,-0.277832,-0.17927,-0.823614,-0.140874,1.93523,2.23101,1.52313,1.3893,0.0605808,-0.633091,-0.0175525,1.51302,0.202051,-0.406227,0.54109,0.876353,2.2415,0.44217,0.25965,0.551229,0.539344,0.585212,-0.638457,-0.490754,5.50885,0.435437,1.5851,1.5034,0.115528,0.782017,-1.89261,-1.10994,-0.422854,0.0630113,0.142967,-0.379739,0.174114,1.8583,2.09824,1.52399,1.41543,0.337539,-0.225183,0.274156,1.51579,0.452303,-0.041146,0.727339,0.999312,2.10675,0.647093,0.499029,0.735564,0.725923,0.763132,-0.229536,-0.109716,0.729261,1.00419,3.18693,1.47927,2.19496,-1.22215,1.01286,1.08848,0.515877,1.55591,1.0332,1.58706,1.91601,1.99446,1.89543,2.72998,0.636264,1.28616,1.0451,3.29772,2.01284,1.76538,2.43547,2.41226,2.63914,1.69174,2.18256,2.0539,1.09001,0.673513,2.1065,1.20483,0.325357,0.268118,0.0396604,0.185537,0.100204,0.772441,0.26642,0.251904,0.373817,0.174234,0.262463,0.169798,0.128307,0.119786,0.130627,0.0612276,0.346091,0.216504,0.260166,0.0356495,0.117861,0.146118,0.0805076,0.0822429,0.0666617,0.155548,0.101328,0.113659,0.251617,0.337711,0.108467,0.230617
