# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC6c_model
# start_datetime = 2022-04-23 08:34:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39342051697b.json
# init = 2 (Default)
# random
#   seed = 1494280987
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6c-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6c-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC6c_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
276.54,0.973443,0.0794507,6,63,0,-243.166,0.187822,-0.0693511,0.164135,0.138532,0.359159,-0.0737629,-0.0612655,0.206961,-0.139294,-0.139985,0.132137,-0.106935,0.0350831,0.0378803,0.300473,0.891348,-0.201111,0.404834,0.431956,0.225398,0.503527,-2.1321,0.502238,-0.678357,-0.855476,-0.152539,-0.29956,-0.0754363,0.813647,1.27805,1.64169,1.66462,-0.0179115,0.0537172,0.581978,0.478884,1.09344,-0.143364,0.867767,0.250125,2.14159,0.525476,-0.130325,1.1212,0.142655,0.504755,1.04343,-0.098098,1.81938,0.0937412,-0.155389,-1.11391,-0.694093,-0.767822,0.951733,-0.307484,2.25228,-0.20906,-0.320638,-2.80306,-0.535985,0.712891,0.129758,-0.835894,-0.991318,-0.240373,0.0320852,-0.0659555,-0.512697,0.312262,0.307571,2.18499,1.22292,0.0350862,0.133572,-0.791798,-3.10569,-0.335441,0.0679475,2.01348,-1.70632,-0.686077,0.121214,0.661321,0.685496,0.501381,0.749291,-1.59997,0.748142,-0.304179,-0.462053,0.164508,0.0334617,0.233233,1.02572,1.43966,1.76379,1.78422,0.284508,0.348354,0.819219,0.727325,1.27511,0.172686,1.07396,0.523422,2.20938,0.768855,0.184308,1.29985,0.427628,0.750385,1.23053,0.213034,6.07885,5.55647,5.7795,5.73969,6.74363,5.99279,7.618,6.04834,5.98541,4.74276,5.86579,6.59432,6.24353,5.70318,5.62069,6.03061,6.18662,6.13003,5.87861,6.35126,6.34847,7.57009,6.91726,6.18836,6.24576,5.7268,4.61011,5.97711,6.20746,7.44935,5.25631,5.78384,0.510998,0.634422,2.26309,1.62289,1.94097,-1.05338,2.00848,1.02783,0.274923,1.35618,1.22514,1.42491,1.27234,1.63935,2.07218,2.83557,0.614561,1.68036,1.43628,2.44525,2.67728,1.92569,2.68663,1.7151,2.71211,1.5355,1.7619,2.15067,0.824579,1.19387,2.48354,1.26438,0.37496,0.346508,0.0942267,0.164807,0.125542,0.741424,0.118315,0.263505,0.431699,0.204861,0.227034,0.193893,0.218857,0.162553,0.11183,0.0554322,0.35102,0.157048,0.192121,0.0797868,0.0643272,0.127228,0.063767,0.152504,0.0622625,0.17719,0.146553,0.104269,0.304793,0.232567,0.0770203,0.220221
279.019,0.900499,0.0794507,6,63,0,-227.201,0.283892,-0.181502,0.363476,-0.158003,-0.360161,0.034872,0.18463,-0.0983393,0.433373,0.293151,0.147172,0.0611984,0.0353887,0.0211225,0.174295,0.858063,-0.47339,0.714974,0.000276716,-0.153418,0.453875,-2.20757,-0.28847,-0.971363,-0.0528848,0.510178,-0.874754,-0.899837,0.664021,1.72094,1.53259,1.26218,-0.0605368,-0.174398,0.248927,0.333934,0.627182,-0.738673,0.146991,-0.206469,2.10877,1.18641,0.511588,1.09554,-0.0722679,0.941982,0.338123,-0.327969,1.69874,0.0508189,-0.60897,0.410884,1.56036,0.937359,-0.708493,-1.1742,-1.13805,-0.0103544,1.5353,1.86409,0.690836,-0.102761,-0.01624,0.461287,-0.582251,-0.389006,0.40671,1.28082,-0.182203,1.19107,-0.665152,-0.512305,-1.37563,1.293,-0.671096,2.18157,3.57927,-0.410546,-0.1559,-1.32026,2.26253,1.27335,-0.231904,0.787787,0.174532,0.0426523,0.563748,-1.71994,-0.0732312,-0.659196,0.128916,0.612059,-0.576299,-0.597822,0.744067,1.65097,1.48935,1.25733,0.12235,0.0246501,0.387889,0.46083,0.712456,-0.459533,0.300422,-0.0028686,1.98375,1.19231,0.613269,1.11434,0.112284,0.982574,0.464425,-0.107123,5.30046,5.58242,5.91823,5.73379,5.27372,5.15037,5.15985,5.46418,5.91069,6.01028,5.6624,5.43858,5.46255,5.59673,5.30766,5.36004,5.58123,5.83474,5.41667,5.80819,5.28535,5.32656,5.09792,5.83836,5.28375,6.10804,6.55767,5.35418,5.42392,5.11229,6.13322,5.83253,0.520303,1.30765,2.1674,1.57547,2.16734,-1.00784,1.02457,1.08595,0.637167,2.21565,1.02729,1.00577,1.43366,2.15734,2.26258,2.71936,0.73585,1.7698,1.26683,2.59525,2.52838,1.71028,2.32868,1.60072,2.6591,1.77182,2.60614,1.99855,0.883245,1.34685,1.75947,1.35491,0.372781,0.212881,0.102716,0.171438,0.102722,0.732597,0.264138,0.252381,0.345887,0.0983537,0.263609,0.267808,0.192529,0.103647,0.0942697,0.0618404,0.323912,0.145567,0.2198,0.0694445,0.0738923,0.153128,0.0887755,0.16788,0.0654301,0.145316,0.0687445,0.119355,0.292506,0.206386,0.146857,0.205068
277.278,0.980298,0.0794507,5,63,0,-226.939,0.299507,0.011322,-0.374689,0.302951,-0.411615,0.310042,0.0413782,0.1365,0.146059,-0.414204,-0.158947,-0.244353,0.0665725,0.045768,0.134586,0.718754,-1.04199,0.817518,0.95234,0.0245843,0.607758,-2.70729,0.130189,-0.413419,-0.423848,0.450497,-0.77278,-0.163147,1.02296,2.32689,0.768128,1.43408,0.234082,-0.414585,-0.137978,1.03307,0.590297,-0.351565,0.729571,0.355952,1.79036,1.02112,-0.741691,0.55693,-0.12578,0.69073,1.09723,-0.0238556,1.76053,0.144035,1.04951,0.111963,2.3556,0.203133,0.50556,-1.81122,0.373088,0.764486,-1.24761,-0.0728073,1.25571,0.519542,1.4244,1.24685,-1.07925,-0.704757,0.182084,-1.192,-0.838157,-0.0201713,1.17792,-0.0423835,2.45139,0.496843,-0.946199,0.44494,0.0863983,-0.145195,-0.126742,-0.178133,-1.75096,-1.52535,-0.614347,0.722181,0.819084,0.152256,0.571415,-1.81129,0.22816,-0.162561,-0.170056,0.458383,-0.420853,0.0173233,0.869841,1.80705,0.686681,1.16534,0.302834,-0.163399,0.0354142,0.87711,0.558864,-0.118102,0.658968,0.390428,1.42141,0.868521,-0.398508,0.534882,0.0441815,0.631051,0.923223,0.11744,6.76454,5.91005,8.16468,5.98817,6.25478,4.48011,6.13657,6.49245,4.85898,5.75484,6.96846,6.26739,7.13985,6.95958,4.97824,5.25415,5.97004,4.89805,5.15416,5.79863,6.89082,5.78011,8.2781,6.24693,5.07457,6.2004,5.88833,5.69515,5.7103,5.66819,4.51916,4.66843,0.346981,1.18006,2.92971,1.39744,1.94974,-1.22812,1.68189,1.48206,0.577802,1.83671,0.957478,1.39565,1.64673,1.97927,1.50544,2.27738,0.609633,1.48122,1.27135,3.25403,2.33663,2.32539,2.83617,1.76876,1.95978,1.85076,1.71212,1.48399,1.00434,1.01121,2.88657,1.22948,0.414115,0.235041,0.0507042,0.198222,0.124581,0.77349,0.156845,0.185117,0.359438,0.137441,0.277383,0.198507,0.161551,0.121397,0.181615,0.0930139,0.352143,0.185243,0.219026,0.0371824,0.0881344,0.0890421,0.0554007,0.145697,0.123491,0.135783,0.152889,0.184825,0.268089,0.266744,0.0528213,0.226272
289.136,0.985911,0.0794507,6,63,0,-243.545,0.575733,-0.272913,-0.24344,0.0492945,-0.0912869,-0.250954,-0.130013,-0.206747,0.124389,-0.351468,0.0434809,0.0492467,0.0378335,0.0474706,0.159802,0.815043,-0.0626399,0.209763,0.406718,0.445866,1.35106,-1.44452,-0.260704,-0.431129,-0.658583,0.0048032,-1.14012,-0.754782,0.550488,1.82617,1.36014,1.79352,-0.408554,0.426943,-0.491586,0.545728,0.720924,-0.296701,0.709039,0.0192548,2.77494,-0.108285,0.391478,0.585392,-0.356449,0.263219,-0.0695291,0.0776513,1.70537,0.206589,-0.932861,-1.28345,1.2762,1.09195,-0.38812,-0.945966,0.0639696,-0.62762,-0.487182,-0.724286,0.797757,-0.995236,-1.18637,-0.641591,-0.100465,-0.515943,-0.69762,0.943956,1.67603,0.0634398,-0.346379,0.995112,0.523409,-0.21994,1.29037,-0.566661,1.04318,-0.789223,-1.11657,0.694329,0.708665,0.560584,0.108748,0.330768,0.491295,0.523203,1.26097,-1.01754,-0.0526824,-0.191587,-0.376971,0.163717,-0.769446,-0.455377,0.608474,1.64821,1.26838,1.62159,-0.173187,0.50778,-0.240861,0.604594,0.747387,-0.0820212,0.7377,0.175496,2.4215,0.0715453,0.478874,0.636922,-0.130719,0.374337,0.103133,0.223092,4.53876,4.22164,7.16366,6.8961,5.07939,4.52648,5.57664,4.83418,4.97649,4.7386,6.48946,4.48064,4.30717,4.82025,5.39039,4.94701,4.76478,6.68846,7.78051,5.57603,5.12338,6.75952,6.13189,5.25897,7.18466,4.89545,6.82697,4.67546,4.36973,6.35227,6.37111,6.17916,1.03422,0.734065,2.33925,1.87932,2.69276,-0.354544,1.48876,1.39153,0.562536,1.5955,0.662341,0.97641,1.37696,1.86048,2.17833,2.90205,0.247287,2.0909,0.969436,2.60388,2.40617,1.9551,2.62349,1.60728,3.01353,1.36321,2.32683,1.68439,0.822954,0.971678,2.19046,1.50354,0.262266,0.324303,0.087924,0.132467,0.0634018,0.587719,0.184108,0.199163,0.362961,0.168611,0.340214,0.273605,0.201497,0.134648,0.101713,0.0520524,0.438491,0.109984,0.274993,0.0688889,0.082703,0.123998,0.0676419,0.166966,0.0468185,0.203719,0.0889252,0.156516,0.305137,0.274546,0.100611,0.181897
284.618,0.972474,0.0794507,6,127,0,-254.272,0.572676,-0.02679,-0.193112,-0.023086,-0.289569,-0.131059,-0.0142275,-0.122309,0.0973305,-0.437151,-0.0866367,-0.0961862,0.0429212,0.0208327,0.194829,0.834709,-0.172471,0.118136,0.208818,0.432807,1.67077,-1.50106,0.392758,-1.01073,-0.245236,-0.022728,-0.79835,-0.649411,0.292304,1.63963,1.43297,1.42472,-0.148822,-0.0462075,-0.121941,0.936873,0.750455,-0.18659,0.56767,0.564329,2.94049,-0.135541,-0.520226,0.67844,-0.108736,0.285348,0.648651,0.644867,1.61245,0.295678,-0.90172,-1.77836,1.68309,0.799545,-0.62822,-0.90396,-0.309187,-1.10166,-0.41636,-1.07668,0.458227,-0.619514,-0.839254,-0.155087,-0.072921,-0.284082,-0.417558,1.06596,0.580786,-0.469679,-0.259335,1.21011,-0.010872,-0.548692,0.594579,-0.598375,0.235134,-1.20568,-0.765812,0.335634,0.798454,1.17911,0.0508652,0.293438,0.369131,0.556096,1.58943,-1.05812,0.522667,-0.648835,-0.00987158,0.175857,-0.471561,-0.34724,0.438817,1.56344,1.39094,1.38405,0.0706059,0.156259,0.0930431,0.976844,0.82124,0.0390802,0.668668,0.665879,2.64928,0.0816913,-0.239408,0.761128,0.104066,0.433012,0.736263,0.733104,3.84139,2.96427,8.24911,6.35258,4.16494,3.83885,4.57695,3.62088,4.43419,3.64772,5.74277,4.17568,3.913,4.79032,4.90813,4.61105,4.43262,6.87322,5.95469,4.36483,4.64492,7.17251,4.999,4.26404,5.97902,4.20186,5.37618,3.5112,3.9989,5.53833,6.35053,7.10707,0.920895,0.934307,2.19132,1.82031,2.93949,-0.636932,1.33737,0.872905,0.717856,1.52591,0.878494,1.00281,1.22875,1.79482,2.21093,2.56242,0.370948,1.678,1.08807,2.97072,2.42882,2.07587,2.53378,2.01593,3.04733,0.947083,1.58278,1.34944,0.976863,0.997768,2.07615,1.91147,0.284776,0.282052,0.100533,0.139397,0.0502357,0.65406,0.207943,0.29465,0.327865,0.178593,0.29349,0.268388,0.226401,0.142482,0.0987734,0.0715963,0.408312,0.157361,0.251982,0.0487665,0.0810011,0.111464,0.073524,0.11754,0.0453331,0.279472,0.170402,0.205962,0.273515,0.26938,0.111437,0.128815
297.392,0.991604,0.0794507,6,63,0,-243.958,-0.256529,0.290448,0.413124,-0.00879868,0.514052,-0.0928097,-0.072495,0.208578,0.520791,0.0566032,0.410614,0.332683,0.0743238,0.075269,-0.0309599,0.702392,-1.48151,0.863743,0.614725,0.541045,0.516398,-2.81748,-1.42405,-0.499273,-1.07913,0.638339,-0.831789,-0.101647,1.20769,1.58342,0.591245,1.75529,0.117536,0.0108417,-1.46825,0.692647,0.760315,-0.61712,0.532756,0.538991,1.0233,-0.328971,0.237927,-0.112076,-0.873021,0.706596,-0.605154,-0.078446,1.89592,0.499234,-0.078169,0.0511338,0.0197059,0.140218,-0.883218,-0.898555,1.0366,0.46799,-0.09434,0.10486,1.44811,0.930847,-0.127265,-1.16208,-1.11313,-0.593942,0.312281,-0.253558,-1.80134,0.854987,0.170971,1.06673,0.610444,0.743958,-2.51398,0.696546,1.7219,0.00347588,0.224108,-0.108573,0.777221,-1.3674,-1.07156,0.575726,0.400818,0.349066,0.331754,-2.00993,-1.0312,-0.381646,-0.788933,0.417404,-0.615202,-0.102356,0.817313,1.08122,0.384326,1.20195,0.0515966,-0.0233448,-1.06224,0.45555,0.503079,-0.46442,0.343244,0.347624,0.687795,-0.262026,0.136158,-0.109681,-0.644163,0.465348,-0.456015,-0.0860598,6.40382,6.83084,6.7245,7.14149,4.28443,4.25175,11.1722,8.41114,6.35233,7.01653,13.7201,10.5976,6.24877,3.72762,3.81984,4.95008,7.78206,5.86695,2.70913,10.2038,7.25198,11.3415,9.0311,9.65358,1.8981,9.42777,15.7297,6.67023,7.44693,6.30735,9.81523,3.36446,0.336554,1.15589,2.72578,1.70781,1.83915,-0.789938,1.64392,1.42305,0.659546,1.9248,0.892194,1.40504,1.88934,1.64881,1.43159,2.41205,0.774963,1.78135,0.797487,3.0778,2.45642,2.23216,2.74253,1.85502,1.85753,1.6204,2.46112,1.70747,0.733943,1.27166,2.48297,1.12404,0.416647,0.239416,0.0614694,0.153447,0.137152,0.687818,0.161933,0.194185,0.340842,0.127327,0.290657,0.197018,0.131319,0.16127,0.192852,0.0822587,0.315406,0.144137,0.310563,0.0440322,0.0789705,0.0968997,0.0605102,0.135285,0.134991,0.16515,0.0786294,0.153493,0.32433,0.218973,0.0770605,0.245263
283.045,0.747801,0.0794507,6,63,0,-249.693,0.482619,-0.0626226,-0.242774,0.134596,-0.535368,-0.0397991,-0.0978746,-0.372629,-0.249036,-0.115477,-0.46711,-0.196363,0.0448863,0.00705489,0.435564,0.712961,0.119079,0.474228,0.765349,-0.0212937,0.37838,-2.20994,0.368395,-1.33675,0.0551569,-0.305322,-1.21534,-0.634398,0.785763,1.43194,1.41273,1.22449,-0.528953,0.196404,0.392628,0.941648,0.618879,-0.62996,0.313109,0.0405893,2.55009,1.60775,-0.0579538,0.553446,0.302864,0.641185,1.80253,0.508512,1.75391,0.337154,-0.156086,-0.311034,-0.0962337,-0.593765,-0.0185766,0.784248,0.529332,0.402427,0.505901,-1.43145,1.34718,-0.224493,-1.23987,0.640616,0.550311,0.230083,0.398435,0.090032,-0.994441,0.86203,0.376137,0.442621,1.14847,0.896678,0.813877,0.105388,0.332658,-0.570889,1.81846,0.958955,0.638925,0.627625,0.520462,0.77367,0.981228,0.420382,0.705334,-1.14004,0.698215,-0.517488,0.474889,0.217882,-0.430928,-0.0167373,0.995783,1.45648,1.44279,1.30858,0.0584414,0.575593,0.715492,1.10692,0.876801,-0.0135732,0.658799,0.464503,2.25368,1.58183,0.394245,0.830149,0.651494,0.892704,1.7207,0.798114,5.48096,5.20198,5.59269,4.72901,5.74105,7.52566,6.90587,6.61663,6.85153,3.56543,9.09853,5.356,3.80334,7.1699,6.95489,6.24311,6.60773,5.95517,4.13144,7.72562,6.55824,6.7069,8.50893,7.8164,7.60121,5.98608,6.4628,4.76562,10.6654,7.98226,7.16581,7.13857,0.76354,0.939144,2.76362,1.61925,1.99398,-0.729789,1.23711,0.950702,0.514001,1.50653,0.857716,1.27191,1.21819,1.79784,1.69382,2.41768,0.436066,2.04378,1.0009,3.06886,2.43476,1.99325,2.48608,1.75315,2.65148,1.94431,2.17664,1.29791,0.901043,0.884005,2.14594,1.90721,0.317878,0.281073,0.059322,0.165308,0.119837,0.674759,0.224939,0.278744,0.374256,0.181454,0.297817,0.218931,0.228255,0.142114,0.155274,0.0818347,0.392679,0.114682,0.268765,0.0444102,0.08056,0.119913,0.0768399,0.147651,0.065898,0.125176,0.101868,0.214516,0.288836,0.292349,0.104711,0.129294
286.688,0.99759,0.0794507,6,63,0,-239.464,-0.0522524,0.080719,0.0361111,-0.313855,0.693044,0.262252,0.113044,0.192444,0.357096,0.120494,-0.159289,0.317217,0.089242,0.061248,-0.151969,0.6809,-1.03269,1.54179,-0.907051,-0.304384,0.485824,-2.77407,-1.01599,-0.622473,-0.338002,0.228322,-1.07808,-0.561264,1.11335,1.86451,1.6176,1.84907,0.25199,-0.58946,-0.369608,-0.206597,-0.242437,-1.00819,-0.166529,0.172285,1.47858,-0.0885999,-0.719535,0.447399,-0.235699,1.63196,0.926009,-0.167257,1.70917,0.211072,-1.03118,0.640754,0.772273,1.93726,-2.43711,-1.68026,-0.207807,-0.30459,-0.0817681,-0.511791,0.817523,0.737874,1.2355,-0.418591,-1.0103,-0.5742,-0.184004,0.756654,0.268385,0.643246,-0.895154,0.816504,-0.456925,0.0616461,-0.676609,0.142976,1.30478,-0.844919,-0.559597,-0.171972,1.15341,-0.701878,-0.855127,0.897837,-0.76958,-0.359223,0.178829,-2.04083,-0.843759,-0.57581,-0.382114,0.00349586,-0.886035,-0.534133,0.606111,1.11758,0.949456,1.10706,0.019611,-0.553332,-0.403635,-0.29264,-0.317044,-0.838444,-0.265358,-0.0346597,0.854794,-0.212296,-0.6419,0.152665,-0.312456,0.959236,0.478551,-0.265854,4.44381,6.32437,6.5024,8.31505,3.30277,3.87486,5.28728,5.18036,5.42982,4.95869,6.5648,6.45536,7.17028,5.0572,4.46344,4.89379,5.31391,6.481,5.84633,6.3277,4.57325,6.56339,5.01645,5.5967,4.78915,5.69361,7.2759,4.622,4.9089,5.32742,7.04711,4.76367,0.211236,1.29047,2.08025,1.33046,2.047,-0.97303,1.39471,1.64932,0.29036,1.87166,0.982132,1.33403,1.41775,1.6411,1.79454,2.61826,0.707416,1.6718,1.03022,2.91416,2.08658,2.4576,2.67371,1.83351,1.8683,1.36125,2.20793,1.70906,0.745567,1.13061,2.85762,1.24534,0.447386,0.215773,0.111031,0.209083,0.114356,0.725723,0.198657,0.1612,0.427916,0.133349,0.272469,0.208493,0.195014,0.162316,0.142517,0.0679722,0.33017,0.158184,0.263042,0.0514581,0.110409,0.0788849,0.0645424,0.137821,0.133739,0.204037,0.0990407,0.153285,0.321788,0.244049,0.0542888,0.223507
278.744,0.988782,0.0794507,6,63,0,-239.62,0.125817,0.215748,0.218992,-0.197878,-0.0375535,-0.373971,0.250561,0.166546,0.043653,0.151219,0.354044,-0.147435,0.0433818,0.0205754,0.521295,0.802087,-0.900617,0.680242,0.106109,-0.839306,1.26347,-2.98582,-0.65161,-0.409966,-1.37896,0.268578,-0.570341,-0.235117,0.189482,0.905498,1.05235,1.62044,-0.623889,-0.700406,-0.430503,0.759453,0.499645,0.0239181,0.345152,-0.0429131,0.707283,0.9132,-0.0236167,0.29303,-0.21946,-0.131532,0.669027,-0.340109,1.64167,0.160113,0.664965,-0.425322,1.70431,-0.826082,0.272717,-2.82537,1.38149,-1.03032,0.598383,-0.451126,2.29922,-0.526975,-1.36021,-0.327846,-1.39387,-0.186267,0.135688,-1.6059,-0.444256,1.08438,0.653706,0.221103,-1.33673,-1.54939,0.186191,1.49415,0.691697,0.667121,1.4799,1.44382,0.108317,-0.242763,-0.201078,1.06691,0.606404,-0.151902,1.53471,-1.8736,-0.00135309,0.192467,-0.584751,0.736719,0.0638317,0.332711,0.673276,1.24758,1.36537,1.82103,0.0208816,-0.0404916,0.175994,1.13044,0.922054,0.54048,0.798137,0.486875,1.0886,1.25376,0.502353,0.756331,0.345269,0.415795,1.05791,0.248498,5.74393,4.82386,6.78393,4.52405,5.39428,3.28476,6.4422,4.3785,5.68302,4.80397,7.4619,4.74598,4.15323,4.89974,4.13091,5.01208,5.27722,3.99302,4.80926,6.14291,5.73359,5.34989,4.16888,4.02931,5.32007,6.55945,5.76857,5.74592,6.54451,6.5068,5.25415,4.96694,0.429373,1.47103,2.17162,0.849347,2.62272,-1.07186,1.2099,1.45401,0.397242,1.82473,1.15184,1.42072,1.19542,1.88272,1.83378,2.73552,0.665733,1.22105,0.929898,2.86918,2.27036,2.3226,2.40673,1.57489,1.88834,1.86716,2.06757,1.71896,0.953428,1.20346,2.04814,1.16298,0.394276,0.186786,0.102328,0.29957,0.0676906,0.74495,0.229719,0.189386,0.401975,0.138867,0.240152,0.194548,0.232291,0.132076,0.137789,0.0609098,0.339453,0.227752,0.282945,0.0536981,0.0936078,0.0892683,0.0826608,0.171521,0.131434,0.133871,0.11229,0.152005,0.278196,0.23086,0.114241,0.238126
271.238,0.978569,0.0794507,6,63,0,-227.538,0.65795,0.062639,0.223653,0.230614,0.274203,0.263001,-0.0156941,-0.277486,0.253979,0.114865,0.21985,-0.25172,0.0393814,0.00359931,0.196379,0.650351,-0.927034,0.347207,0.355397,0.191056,0.181722,-3.42076,0.184315,-1.53112,-0.669775,-0.165421,-2.26242,-1.2283,0.752829,1.18892,1.15002,1.1038,-1.23676,0.224739,-0.567523,0.48091,0.493535,-0.730272,0.117095,0.218546,2.78798,1.36808,-0.137451,-0.226361,-0.534274,-0.199277,1.37503,-0.0755419,1.81149,0.206409,0.397249,1.66562,-0.870642,1.68287,-0.136552,0.690997,-0.938627,1.01955,-0.203345,0.175538,-1.15667,0.449716,0.742461,-0.993278,-0.94876,-0.615693,-1.06427,1.45402,0.233663,-1.0151,-1.1889,0.519836,1.11956,2.73754,1.49626,-1.39982,1.62569,-2.47215,-0.0552886,-0.474242,-0.219964,1.0636,-0.406519,0.422185,0.427511,0.320632,0.314562,-2.02832,0.316248,-0.799385,-0.23921,0.0887968,-1.27499,-0.602445,0.685982,0.969595,0.944296,0.914238,-0.607947,0.342538,-0.17271,0.509139,0.51735,-0.278554,0.272532,0.33851,2.00954,1.08611,0.106988,0.0491647,-0.151087,0.066779,1.09063,0.14725,6.64246,8.63037,5.11296,8.66113,5.94947,7.05767,5.04172,7.55289,5.86801,6.34534,4.81984,6.71479,7.13304,4.98516,5.03118,5.38923,4.91264,8.26153,6.42192,4.96276,4.78788,6.81268,7.71043,10.7676,8.33387,4.58391,8.55953,3.67375,6.0501,5.5489,5.84791,7.62189,0.61313,1.40224,2.54738,1.92854,2.00124,-1.13878,1.27957,1.04481,0.753509,1.77547,0.411685,1.08423,1.68368,1.83213,1.92402,2.44339,0.250287,2.18674,0.868534,2.78653,2.44031,2.03822,2.43178,2.02518,2.90087,1.62922,2.22686,0.966419,0.862089,1.02207,2.1625,1.6764,0.351346,0.197461,0.0726026,0.126912,0.119073,0.757455,0.217624,0.260222,0.320057,0.144863,0.398508,0.252706,0.156609,0.137984,0.127414,0.0799235,0.437753,0.100948,0.295559,0.0580562,0.0801499,0.115248,0.080781,0.116584,0.0521104,0.163937,0.0973645,0.275595,0.296903,0.264624,0.103169,0.157573
