lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.124504
# Diagonal elements of inverse mass matrix:
# 0.0289946, 0.0302973, 0.0284467, 0.092087, 0.0755762, 0.0849279, 0.0704104, 0.0813478, 0.24899, 0.0707637, 0.0844801, 0.095874, 0.068935, 0.0768409, 0.0687185, 0.07518, 0.0730263, 0.0767795, 0.102051, 0.084942, 0.0662284, 0.0727731, 0.0847288, 0.0798307, 0.0720974, 0.0874456, 0.075599, 0.091217, 0.0686414, 0.0784057, 0.057303, 0.0717744, 0.0672868, 0.0950892, 0.0666215
-3811.74,0.995419,0.124504,5,31,0,3827.36,0.649105,0.608,1.12015,-0.644906,-0.0477679,1.04429,0.458419,1.16855,-2.22449,0.224448,-0.0124668,-0.0170935,0.945248,-0.50682,0.209517,0.585875,0.875351,1.13084,1.63596,-0.395331,0.337807,0.0625478,1.83888,1.10663,1.00569,1.9492,0.609264,2.15777,0.559374,0.945325,0.664424,-0.0160777,0.107412,0.871231,0.0639054,-0.11439,0.554493,1.77776,1.1215,1.91695,-1.88376,0.859416,0.594036,0.588853,1.66682,0.040287,0.842691,1.26427,1.58852,1.87471,2.44051,0.165171,0.986394,0.678063,2.66782,1.84759,1.73452,2.79139,1.29047,3.02502,1.23458,1.6669,1.35225,0.589991,0.728317,1.58391,0.679584,0.534714,1.2036,2.42686,1.7706,2.56605,-1.23466,1.50852,1.24314,1.23796,2.31592,0.689392,1.4918,1.91337,2.23763,2.52382,3.08962,0.814276,1.6355,1.32717,3.31693,2.4967,2.38362,3.44049,1.93957,3.67412,1.88369,2.31601,2.00136,1.2391,1.37742,2.23301,1.32869,0.369418,0.230836,0.0811471,0.145467,0.0713555,0.774632,0.181158,0.22389,0.224792,0.0898128,0.334168,0.183652,0.128603,0.096422,0.0742054,0.0435376,0.30698,0.163078,0.209628,0.0349951,0.07609,0.08443,0.0310536,0.125695,0.0247438,0.131966,0.0898058,0.11906,0.224593,0.201423,0.0968248,0.209376
-3812.6,0.99327,0.124504,5,31,0,3825.54,0.489166,0.613164,1.15569,-0.314402,0.478816,1.53614,0.372627,1.40315,-2.11538,0.533549,-0.126264,0.00940118,0.838,-0.424265,0.325462,0.587636,1.40782,0.982939,1.78946,-0.508394,1.07976,-0.0782552,1.84771,1.64484,1.02371,0.9795,1.16144,1.21638,0.596233,1.01618,0.550537,0.133647,0.301886,1.56402,0.826593,0.249812,1.16653,2.38846,1.0438,2.23477,-1.83156,1.22978,0.467242,0.624028,1.58163,0.122845,0.989296,1.29229,2.24017,1.74914,2.68123,0.0256178,1.86103,0.522725,2.74855,2.51409,1.79626,1.74516,1.95543,2.01893,1.30222,1.78755,1.24941,0.767618,0.962049,2.42069,1.56845,0.738978,1.65569,2.87763,1.53297,2.72393,-1.3424,1.71895,0.956408,1.11319,2.0708,0.61201,1.47846,1.78145,2.72933,2.2383,3.17039,0.514783,2.35019,1.01189,3.23771,3.00326,2.28542,2.23433,2.4446,2.50809,1.79139,2.27671,1.73858,1.25678,1.45122,2.90985,2.05761,0.323228,0.160341,0.0532706,0.177559,0.0615758,0.792884,0.152007,0.277598,0.247276,0.111968,0.351601,0.18566,0.144124,0.0612645,0.0963634,0.0402952,0.374073,0.0870503,0.26661,0.037771,0.0472789,0.0923373,0.09671,0.0798347,0.0752929,0.142902,0.09307,0.149493,0.221528,0.189815,0.0516686,0.113285
-3807.79,0.999489,0.124504,5,31,0,3823.67,0.488012,0.540754,1.12759,-0.330674,0.493445,1.52078,0.393839,1.45816,-1.91886,0.456181,-0.0292028,-0.0939993,0.811026,-0.342631,0.356485,0.530719,1.31372,0.979348,1.75336,-0.455865,1.04427,-0.106058,1.90946,1.62618,0.970356,0.99323,1.17358,1.16011,0.649196,1.15034,0.47697,0.168292,0.296244,1.45803,0.786951,0.167889,1.09716,2.25557,0.984844,2.18497,-1.62293,1.05514,0.507825,0.434761,1.45526,0.154407,0.942724,1.13919,2.0221,1.64506,2.51783,0.0267252,1.71826,0.421164,2.69384,2.37442,1.63492,1.66071,1.86407,1.84888,1.27278,1.83787,1.07858,0.730519,0.874796,2.18481,1.42811,0.655902,1.58517,2.74358,1.47286,2.67298,-1.13492,1.54315,0.995838,0.922774,1.94327,0.642419,1.43074,1.6272,2.51011,2.13307,3.00584,0.514738,2.20628,0.909176,3.18185,2.86244,2.12293,2.14872,2.35209,2.33689,1.76079,2.32588,1.56659,1.21853,1.36281,2.67283,1.91613,0.341661,0.170064,0.0604502,0.186509,0.0645869,0.756745,0.176077,0.269761,0.284393,0.125289,0.3447,0.192984,0.164214,0.0751525,0.105924,0.0471628,0.374084,0.0991883,0.287168,0.0398544,0.054042,0.106888,0.104451,0.0869001,0.0881134,0.146691,0.0890022,0.172703,0.228195,0.203784,0.064596,0.128294
-3810.3,0.759584,0.124504,5,31,0,3825.14,0.644201,0.315236,1.19644,-0.366834,0.334624,1.06367,0.143328,1.28022,-1.8196,0.326527,0.440518,-0.632209,0.780111,-0.13318,0.053896,0.690598,1.1406,1.24848,1.9944,-0.139103,0.384156,0.015159,1.72914,1.33045,0.676457,1.49194,0.922461,1.54372,0.395883,1.19665,0.810352,-0.224501,0.155662,1.46003,0.717872,-0.123658,0.715593,1.58786,0.486719,1.84695,-1.8618,0.705906,0.842289,-0.441164,1.24859,0.155895,0.379719,1.14149,1.67989,1.80897,2.70141,0.148808,0.774855,0.333373,2.38405,1.90704,1.12457,2.10025,1.4189,2.1622,0.788886,1.74695,1.28477,0.0466347,0.501476,2.06207,1.17413,0.520542,1.35979,2.23206,1.13092,2.49115,-1.2176,1.35011,1.48649,0.203037,1.89279,0.800095,1.02392,1.78569,2.32409,2.45317,3.34561,0.793009,1.41906,0.977573,3.02825,2.55124,1.76878,2.74445,2.0631,2.8064,1.43309,2.39115,1.92897,0.690835,1.14568,2.70627,1.81833,0.372725,0.204274,0.0969084,0.243991,0.0764812,0.771641,0.205853,0.184449,0.449414,0.130927,0.310005,0.264265,0.143601,0.0891475,0.0792071,0.0340392,0.311523,0.19481,0.273374,0.0461659,0.0723435,0.145695,0.060401,0.112735,0.0569791,0.192618,0.0838499,0.126864,0.333847,0.24128,0.0626042,0.139635
-3804.51,1,0.124504,5,31,0,3824.02,0.718773,0.430324,1.32228,-0.461759,0.111499,1.09661,0.119882,0.944025,-1.88699,0.382256,0.0362454,-0.0642791,0.299672,-0.207666,0.243399,0.448346,0.853731,0.715366,1.51747,-0.367814,0.714209,0.00120324,1.62326,1.38544,0.933496,1.399,0.539245,1.72358,0.937415,0.833017,0.327778,-0.0915889,0.267179,1.09178,0.618283,-0.180252,0.577757,1.88036,0.588842,1.67859,-2.06481,0.935774,0.47825,0.345328,0.826575,0.15573,0.752166,1.02316,1.5592,1.37624,2.43685,-0.0560308,1.37471,0.431915,2.57673,2.26227,1.66467,2.28019,1.14336,2.70938,1.66985,1.53181,0.863738,0.309217,0.78361,1.87397,1.24787,0.538521,1.29653,2.59913,1.30762,2.39736,-1.34603,1.65455,1.19702,1.0641,1.54535,0.874503,1.47094,1.74194,2.27797,2.09501,3.15562,0.662742,2.09348,1.15069,3.2955,2.98104,2.38344,2.99896,1.86213,3.42815,2.38862,2.25058,1.58251,1.02799,1.50238,2.59274,1.96664,0.368532,0.21475,0.0691945,0.212886,0.0833739,0.79348,0.160495,0.232005,0.256526,0.175759,0.294318,0.1868,0.149067,0.0929639,0.109583,0.0408703,0.340124,0.109732,0.240364,0.0357257,0.0482897,0.0844441,0.0474727,0.134455,0.031427,0.0840442,0.0952994,0.17044,0.263474,0.18207,0.0696071,0.12275
-3806.6,0.987763,0.124504,5,31,0,3823.17,0.350964,0.656556,1.24705,-0.49468,-0.0945262,1.36077,0.295464,1.48996,-1.59281,0.655423,0.0111435,-0.132743,0.952993,-0.284885,0.276254,0.305692,1.17074,0.918373,1.71854,-0.366238,0.777041,-0.00187697,1.2807,1.45443,1.1344,1.96946,0.617032,1.49311,0.344753,0.937632,0.471742,-0.00432131,0.250727,0.921793,0.518227,0.0396626,0.538676,2.35351,1.02502,2.51462,-1.32976,1.4739,0.670452,0.491018,1.84499,0.301288,1.00106,1.03777,2.11653,1.80182,2.79967,0.199837,1.62557,0.654215,2.25366,2.47031,2.07122,3.11257,1.42603,2.51855,1.08648,1.82583,1.24484,0.651167,0.969226,1.80608,1.30281,0.390627,0.889641,2.70448,1.37598,2.86558,-0.978796,1.82487,1.02142,0.841982,2.19595,0.652253,1.35202,1.38873,2.46749,2.15278,3.15064,0.550801,1.97653,1.00518,2.60463,2.82128,2.42218,3.46354,1.77699,2.86951,1.43745,2.1768,1.59581,1.00213,1.32019,2.15705,1.65378,0.403566,0.291184,0.0627096,0.201655,0.0538815,0.726869,0.138851,0.264752,0.301118,0.100114,0.342482,0.20554,0.19961,0.0781687,0.104072,0.0410661,0.365679,0.121689,0.267924,0.0688411,0.0561852,0.0814969,0.0303677,0.144675,0.0536815,0.191941,0.101853,0.168568,0.268523,0.210787,0.103675,0.160599
-3810.24,0.941378,0.124504,5,31,0,3828.19,0.38914,0.678288,1.2303,-0.692463,-0.306425,1.26717,0.278699,1.18721,-1.75646,0.466396,0.39413,-0.0850637,0.779697,-0.109968,0.171348,0.347499,0.868462,1.06547,1.59909,-0.165302,0.709146,0.0845321,1.86113,1.35723,1.37043,1.65619,0.349859,1.3766,0.432724,0.976668,0.428922,0.0604855,0.163261,1.08825,0.718624,-0.173646,0.301294,2.23728,1.02117,2.13891,-1.48268,1.25209,1.16318,0.573635,1.63755,0.542995,0.889097,1.10581,1.74675,1.98914,2.64564,0.474918,1.55075,0.782288,2.96803,2.34808,2.36432,2.71589,1.10872,2.37192,1.21067,1.87988,1.20599,0.752703,0.879147,2.01716,1.56241,0.215495,0.690435,2.62642,1.41031,2.52805,-1.09354,1.64123,1.55233,0.962775,2.02669,0.932135,1.27824,1.49495,2.13589,2.37828,3.03478,0.864059,1.93989,1.17143,3.35717,2.73722,2.75346,3.10503,1.49786,2.76106,1.59981,2.26902,1.59513,1.14184,1.26829,2.4063,1.95155,0.446334,0.333936,0.0674574,0.196185,0.0739151,0.749048,0.162297,0.174751,0.276323,0.116429,0.282492,0.21785,0.183179,0.105657,0.0848442,0.0458792,0.296492,0.12566,0.236597,0.0336613,0.0608123,0.0598917,0.0429001,0.182745,0.0594652,0.168009,0.0937216,0.168664,0.241982,0.219551,0.0826936,0.124385
-3810.53,0.98816,0.124504,5,31,0,3828.59,0.389244,0.606261,1.20164,-0.199775,0.412187,1.45648,0.242106,1.25326,-2.0318,0.495736,0.390893,-0.399579,0.778094,-0.26121,0.100693,0.5525,0.869686,0.976488,2.11189,-0.38304,0.975531,0.111845,1.69433,1.19334,1.26639,1.92511,1.25052,1.9923,0.672247,0.633274,0.527769,0.397056,0.392665,1.29995,0.351687,0.366203,1.10156,2.35642,0.897186,2.11223,-1.83523,1.20196,1.07597,0.126111,1.54125,0.29238,0.727258,1.27017,1.65131,1.77965,3.144,0.145985,1.7785,0.740658,2.64224,2.04023,2.128,2.91955,2.10893,3.00029,1.41406,1.36723,1.24045,1.08338,1.0781,2.16834,1.02886,0.755446,1.49081,2.74567,1.28643,2.50147,-1.44599,1.5912,1.46522,0.515354,1.9305,0.681624,1.1165,1.65941,2.04056,2.16889,3.53324,0.535228,2.16774,1.1299,3.03149,2.42947,2.51725,3.30879,2.49818,3.38954,1.8033,1.75647,1.62969,1.47262,1.46735,2.55758,1.41811,0.319636,0.183801,0.0603319,0.216458,0.075755,0.80938,0.169215,0.187671,0.373939,0.126696,0.335899,0.246661,0.159841,0.11501,0.102579,0.028381,0.369298,0.102685,0.244179,0.0460235,0.0809528,0.0746578,0.0352708,0.0759862,0.032624,0.141449,0.147233,0.163872,0.186544,0.187346,0.0719187,0.194959
-3808.57,0.76865,0.124504,5,31,0,3832.37,0.568493,0.702276,0.989446,-0.984952,-0.0429714,1.11266,0.44514,1.32409,-2.3044,0.300891,-0.299694,-0.490196,0.844657,-0.386715,0.197934,0.446932,1.21845,1.12551,1.40093,-0.5911,0.516468,-0.0124862,1.78815,1.59053,0.729604,1.11568,0.267445,1.30265,0.501996,1.38818,0.563873,-0.335058,-0.123524,1.08446,0.488647,-0.272281,0.659758,1.80319,1.14272,2.0124,-1.5778,0.999991,0.405746,0.217254,1.53802,0.319643,0.898121,1.14449,1.90787,1.81591,2.08842,0.117414,1.21329,0.689922,2.47155,2.27602,1.42418,1.80618,0.966898,1.99117,1.19897,2.07581,1.2602,0.370754,0.580056,1.77529,1.18577,0.296212,1.22825,2.37168,1.71121,2.58089,-1.00931,1.56848,0.974238,0.785746,2.10651,0.888136,1.46661,1.71298,2.47636,2.3844,2.65691,0.685907,1.78179,1.25841,3.04005,2.84451,1.99267,2.37468,1.53539,2.55967,1.76747,2.6443,1.82869,0.939247,1.14855,2.34379,1.75426,0.426484,0.226488,0.0853578,0.153007,0.0703786,0.732885,0.172433,0.274036,0.313083,0.108466,0.291495,0.187458,0.152777,0.0775321,0.0843699,0.0655643,0.334944,0.144083,0.221247,0.0456491,0.0549656,0.119974,0.0851243,0.177206,0.0717798,0.145858,0.0663413,0.138394,0.281052,0.240754,0.0875609,0.147511
-3810.41,0.990878,0.124504,5,31,0,3823.5,0.580139,0.582618,1.05218,-0.00696444,0.255572,1.61567,0.214378,1.0254,-2.41615,0.280681,0.32053,-0.682237,0.617335,-0.353659,-0.0708517,0.531421,0.903613,0.883851,2.00034,-0.508065,0.618718,-0.220138,1.81818,1.43368,1.09563,1.50124,1.04256,1.71926,0.671076,0.571833,0.29958,-0.00073112,0.220358,1.14277,0.126006,0.57529,0.851526,2.28259,0.808183,1.66153,-1.95961,0.877945,0.919874,-0.135221,1.23217,0.210504,0.508069,1.14177,1.53338,1.51259,2.68734,0.04804,1.23362,0.350992,2.49568,2.09111,1.73543,2.1622,1.67958,2.3916,1.28871,1.18429,0.897831,0.581848,0.814475,1.78502,0.715199,1.15543,1.43167,2.86273,1.38832,2.24167,-1.37947,1.45808,1.50001,0.444919,1.81231,0.790643,1.08821,1.72191,2.11352,2.09273,3.26748,0.628179,1.81376,0.931131,3.07582,2.67125,2.31557,2.74234,2.25972,2.97173,1.86885,1.76443,1.47797,1.16199,1.39461,2.36516,1.29534,0.239499,0.192839,0.0540268,0.199676,0.0960704,0.798906,0.18876,0.182424,0.39057,0.14036,0.312031,0.251956,0.151625,0.107789,0.109805,0.0367037,0.347924,0.140184,0.282695,0.0441158,0.0646913,0.089842,0.0605209,0.0945146,0.0487193,0.133675,0.146236,0.185734,0.238306,0.198672,0.0858686,0.214951
-3811.06,0.996367,0.124504,5,31,0,3823.68,0.668197,0.585857,1.02946,-1.06335,0.278414,1.45185,0.2111,1.67191,-2.12949,0.132821,-0.131345,-0.254564,0.654869,-0.525354,0.0411369,0.751823,1.27647,1.16095,1.73967,-0.47382,0.480446,-0.0776095,1.80127,1.40759,1.12461,2.00742,0.627685,1.7644,0.666563,1.03987,0.42551,-0.6044,-0.0697087,1.38426,0.5007,-0.508822,0.872473,2.08048,0.803177,2.30702,-1.60637,0.722591,0.450643,0.323795,1.26002,0.0450269,0.628206,1.35983,1.89993,1.78101,2.37677,0.0980793,1.08046,0.505962,2.4402,2.03492,1.7436,2.65241,1.23203,2.40224,1.27206,1.65636,1.0239,-0.0363473,0.514095,2.01089,1.10131,0.159375,1.54067,2.74868,1.47137,2.97522,-0.93817,1.39079,1.11884,0.991992,1.92822,0.713224,1.2964,2.02803,2.56813,2.4492,3.04497,0.766276,1.74865,1.17416,3.10839,2.70311,2.41179,3.32061,1.90023,3.07044,1.94025,2.32456,1.6921,0.63185,1.18229,2.67909,1.7695,0.46024,0.176438,0.0601615,0.186734,0.048558,0.71873,0.199282,0.246226,0.270519,0.126948,0.328887,0.214771,0.116292,0.0712178,0.0794968,0.0454351,0.317285,0.148217,0.236104,0.0427624,0.0627899,0.0822778,0.0348709,0.130082,0.0443434,0.12562,0.0891093,0.1555,0.347091,0.23464,0.0642186,0.145604
-3807.5,0.999425,0.124504,5,31,0,3822.57,0.812148,0.470256,1.07532,-0.208207,-0.165789,1.06441,0.359269,1.16001,-2.09323,0.46133,0.0626243,-0.891494,0.839042,-0.19005,0.0771435,0.48927,0.986056,0.780287,1.88552,-0.703573,0.719666,-0.0941662,1.87414,1.36759,0.937668,1.06925,0.60783,1.38884,0.349007,1.16967,0.313333,0.148214,0.0705467,1.06004,0.369802,0.246367,0.29198,1.61484,0.856585,1.71764,-1.78064,0.966333,0.537597,-0.488385,1.37249,0.265891,0.55321,0.996378,1.53058,1.30931,2.4978,-0.28631,1.24413,0.368997,2.48556,1.94085,1.47855,1.62004,1.12387,1.96371,0.84555,1.72803,0.807189,0.629634,0.546116,1.61014,0.867912,1.05851,1.10413,2.42699,1.66873,2.52979,-0.968492,1.77848,1.34974,0.323763,2.18464,1.07804,1.36536,1.80853,2.34273,2.12146,3.30994,0.525838,2.05627,1.18114,3.29771,2.753,2.2907,2.43219,1.93602,2.77585,1.6577,2.54018,1.61934,1.44178,1.35826,2.42229,1.68006,0.257593,0.248967,0.0811377,0.158593,0.073796,0.724819,0.144491,0.205912,0.419759,0.101138,0.253877,0.203371,0.140816,0.0876455,0.107028,0.0352316,0.371488,0.11342,0.234846,0.0356499,0.0599177,0.0918964,0.0807511,0.126086,0.058643,0.160071,0.0730892,0.165296,0.19127,0.204523,0.0814887,0.157088
-3801.27,0.998967,0.124504,5,31,0,3817.05,0.490356,0.573848,1.16593,-0.377151,0.446542,1.71386,0.438594,1.41751,-2.16202,0.423148,0.22094,-0.473834,0.778573,-0.12238,0.127047,0.674165,1.0867,1.30656,1.57919,-0.287586,0.707086,0.123393,1.55968,1.35956,0.955672,1.74559,0.841022,1.68637,0.988731,0.952458,0.781986,-0.12377,0.131459,1.22729,0.412324,0.134117,1.09449,2.57209,1.08522,2.22657,-1.94692,1.06721,0.831449,0.02139,1.48161,0.431162,0.721977,1.35988,1.84086,2.09721,2.41508,0.238543,1.39826,0.717717,2.39233,2.159,1.6881,2.60909,1.55442,2.54004,1.72664,1.68435,1.48559,0.429541,0.72712,2.00478,1.05459,0.624473,1.58484,3.06244,1.57557,2.71693,-1.45657,1.55757,1.32181,0.511746,1.97197,0.921518,1.21233,1.85023,2.33122,2.58757,2.90543,0.728899,1.88862,1.20807,2.88269,2.64935,2.17845,3.09944,2.04478,3.03039,2.217,2.17471,1.97595,0.919897,1.21748,2.49514,1.54495,0.348765,0.170111,0.0446832,0.171423,0.0619819,0.811007,0.173996,0.210518,0.374784,0.122178,0.284649,0.229289,0.135845,0.0885701,0.0699429,0.0518857,0.325436,0.131402,0.230042,0.0530159,0.0660288,0.101702,0.0431302,0.114581,0.0460716,0.0982345,0.102045,0.121752,0.284979,0.228381,0.0761996,0.175817
-3805.18,0.924842,0.124504,4,31,0,3820.08,0.389391,0.587397,1.1037,-0.289002,0.198083,1.43746,0.289399,1.34026,-2.14205,0.548846,0.0949203,-0.0838629,0.641248,-0.182323,0.192983,0.633703,1.42656,1.00608,1.53781,-0.313087,0.687576,0.0587758,1.93147,1.61099,0.901346,1.7081,0.921522,1.89207,0.932551,0.755316,0.883522,-0.0714164,0.420409,1.28613,0.375034,0.268424,0.806022,2.17393,0.906808,2.06665,-1.7768,1.19316,0.692161,0.494838,1.29515,0.386167,0.800393,1.28682,2.1619,1.69781,2.28469,0.241842,1.34628,0.652269,2.71917,2.36546,1.58222,2.47263,1.60449,2.67568,1.61666,1.42104,1.56255,0.508575,1.05141,2.00691,1.00132,0.657815,1.19541,2.56332,1.2962,2.45604,-1.38741,1.58255,1.08155,0.884229,1.68454,0.775558,1.18978,1.67621,2.55129,2.0872,2.67408,0.631233,1.73567,1.04166,3.10856,2.75485,1.97161,2.86203,1.99388,3.06508,2.00605,1.81043,1.95194,0.897966,1.4408,2.3963,1.39072,0.341231,0.232292,0.0715365,0.214805,0.0789979,0.800178,0.170434,0.253212,0.292302,0.156496,0.315278,0.233297,0.157598,0.07234,0.110347,0.0645203,0.347231,0.149864,0.26083,0.0427556,0.0598134,0.122216,0.054063,0.119847,0.0445711,0.118569,0.140586,0.124342,0.289469,0.191422,0.0834552,0.199294
-3810.73,0.999886,0.124504,4,15,0,3818.62,0.376376,0.626483,1.09895,-0.549892,0.265663,1.33112,0.361399,1.54934,-1.90563,0.733589,0.180529,-0.315096,1.01944,-0.108159,0.326312,0.46318,1.29679,0.911065,1.52822,-0.193706,0.748109,-0.057139,2.05489,1.48351,0.95449,1.94888,0.539944,1.9399,0.78282,0.675527,0.859589,-0.0705083,0.578555,1.2095,0.000836142,0.0221817,0.918433,2.08931,1.02364,2.32913,-1.4677,1.43266,0.824875,0.280209,1.7468,0.507623,0.985082,1.13549,2.05159,1.62769,2.30592,0.413611,1.44861,0.563691,2.88469,2.25678,1.67542,2.7682,1.21985,2.75833,1.48676,1.36885,1.57112,0.548998,1.26228,1.95566,0.627402,0.398558,1.29481,2.46569,1.40002,2.7055,-1.09133,1.80903,1.20125,0.656585,2.12317,0.883999,1.36146,1.51187,2.42796,2.00407,2.68229,0.789987,1.82499,0.940067,3.26107,2.63316,2.05179,3.14458,1.59623,3.1347,1.86314,1.74523,1.9475,0.925374,1.63866,2.33203,1.00378,0.401659,0.21504,0.078299,0.197813,0.0626493,0.748631,0.140755,0.231253,0.341507,0.106865,0.29235,0.204003,0.180662,0.081065,0.118776,0.0640263,0.312171,0.138836,0.280887,0.0369312,0.0670346,0.113871,0.0413055,0.168509,0.0416982,0.134338,0.14865,0.124826,0.283864,0.162648,0.0885046,0.268199
-3808.22,0.81211,0.124504,5,31,0,3826.02,0.83365,0.575894,1.0524,-0.832847,0.156487,1.04964,0.30594,1.7005,-2.37986,-0.0973566,-0.198267,-0.581886,0.729142,-0.248435,-0.240874,0.356024,0.875374,1.08537,1.40846,-0.464263,0.47452,-0.137605,1.51229,1.24518,1.07049,1.198,0.598825,1.55991,0.609344,1.08878,0.294769,-0.451717,0.137964,0.86436,0.441871,-0.30059,0.74058,1.68053,0.897863,2.3655,-1.92865,0.473437,0.367239,-0.03648,1.34324,0.314443,0.322399,0.950572,1.49713,1.71813,2.05815,0.0873062,1.07528,0.431079,2.16742,1.88631,1.70247,1.83666,1.20609,2.21753,1.21716,1.72172,0.886107,0.100509,0.721087,1.48554,1.04092,0.53306,1.57423,2.51419,1.73151,3.19915,-1.095,1.30709,1.20089,0.79717,2.17689,1.14809,1.15605,1.78422,2.33078,2.55178,2.8918,0.920957,1.90893,1.26473,3.00107,2.71996,2.53612,2.67031,2.03975,3.05119,2.05082,2.55537,1.71976,0.93416,1.55474,2.31919,1.87457,0.369803,0.171614,0.0748697,0.150394,0.0391979,0.749323,0.212975,0.231317,0.310631,0.101845,0.240838,0.239386,0.143783,0.0886053,0.0723068,0.0525603,0.284763,0.129101,0.220161,0.0473776,0.0618056,0.0733643,0.064748,0.115093,0.0451663,0.11397,0.0720664,0.151902,0.282082,0.174403,0.0895459,0.133014
-3815.66,0.991952,0.124504,4,31,0,3826.76,0.858122,0.384734,1.10491,-0.646203,0.218646,1.05107,0.139269,1.96484,-2.19127,-0.149137,-0.0243142,-0.620052,0.703837,-0.303245,-0.322138,0.123949,1.08606,1.09904,1.5682,-0.286605,0.279555,-0.306439,1.34106,1.49675,0.886592,1.23602,0.800119,1.71566,0.865085,1.22649,0.590897,-0.190631,0.264894,0.766405,0.186655,-0.329265,0.626318,1.54608,0.538614,2.55572,-2.03644,0.21995,0.357869,-0.300371,1.16241,0.0496736,0.0287985,0.521686,1.58473,1.59908,2.11746,0.06806,0.693618,0.0461447,1.86649,2.03851,1.36434,1.75043,1.2688,2.28038,1.34058,1.7399,1.03762,0.174103,0.677419,1.23154,0.590971,0.528857,1.48444,2.4042,1.39674,3.41384,-1.17831,1.07807,1.21599,0.557752,2.02054,0.907796,0.886921,1.37981,2.44286,2.45721,2.97559,0.926182,1.55174,0.904267,2.72461,2.89663,2.22246,2.60855,2.12692,3.13851,2.1987,2.59802,1.89575,1.03222,1.53554,2.08967,1.44909,0.370783,0.184758,0.082853,0.198334,0.0318657,0.764644,0.253871,0.228643,0.364068,0.117064,0.287451,0.291746,0.20104,0.0799625,0.0789132,0.0485411,0.2837,0.174835,0.288174,0.0615367,0.0523204,0.0977513,0.06859,0.106508,0.0415465,0.0998673,0.0692658,0.130591,0.262653,0.177184,0.110105,0.190141
-3810.13,0.994013,0.124504,5,31,0,3829.31,0.790918,0.392284,1.08396,-0.449475,-0.243122,1.51068,0.46184,1.32463,-2.21453,0.609138,0.076448,-0.501861,0.94549,-0.254125,0.394387,0.473303,0.907873,0.71465,1.67822,-0.891602,0.651051,0.191177,1.85378,1.4651,0.946868,1.34566,1.12498,1.42406,0.821197,0.533175,0.538212,-0.313462,0.10468,1.4262,0.48929,-0.0949298,0.128749,2.0298,0.892901,1.82813,-2.00818,1.05257,0.475151,-0.151715,1.41716,0.116822,0.819785,0.905327,1.37638,1.16694,2.21141,-0.574179,1.098,0.599513,2.40171,1.98039,1.41865,1.85093,1.61172,1.93591,1.28243,0.970226,0.975685,0.0525032,0.505754,1.93823,0.922656,0.695988,0.919667,2.82072,1.68382,2.61905,-1.21726,1.84348,1.26607,0.639203,2.20808,0.90774,1.6107,1.69624,2.1673,1.95786,3.00233,0.216739,1.88892,1.39043,3.19263,2.77131,2.20957,2.64185,2.40264,2.72683,2.07335,1.76114,1.7666,0.843421,1.29667,2.72915,1.71357,0.332702,0.285026,0.0562149,0.15659,0.0679224,0.771582,0.13664,0.219931,0.345427,0.0990274,0.287463,0.166491,0.154956,0.102725,0.123699,0.0473209,0.446026,0.131368,0.199339,0.0394441,0.0588944,0.0988942,0.066493,0.0829714,0.0614086,0.111714,0.146647,0.145965,0.300815,0.214726,0.0612753,0.152701
