# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC6a_model
# start_datetime = 2022-04-23 08:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-393421872adf.json
# init = 2 (Default)
# random
#   seed = 495963001
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC6a_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
290.419,0.939117,0.073503,6,63,0,-256.923,0.112626,0.172247,-0.430845,0.133725,0.0849905,0.0364616,0.243501,0.651123,-0.932709,0.299303,0.341228,-0.630791,0.656229,-2.90709,-0.139345,-1.28324,-0.46295,0.464145,-1.44331,-0.470858,0.918383,2.10967,1.78124,1.60817,-0.106642,-0.521279,-0.861225,0.464801,0.427203,-1.98291,0.753003,0.839719,1.71613,0.508929,-0.841313,0.337441,-0.740358,0.707723,0.51018,0.00543259,1.87587,0.343844,0.272267,0.120604,0.519806,-0.672445,-0.782036,-0.805051,1.84489,-0.214891,1.02126,0.271312,-0.842227,-0.704938,0.926479,-0.263962,-0.144605,-0.927294,0.554098,0.639556,-0.507317,1.37125,0.286139,0.385495,2.03424,1.77209,-1.48864,0.790233,0.16137,-1.07201,-0.398806,-0.263684,0.0789972,0.404026,-0.363807,0.438384,0.465682,-0.167222,0.670786,-1.64937,0.15277,-0.592049,-0.0579365,0.545716,-0.69627,-0.0630859,0.841481,1.61716,1.40331,1.29061,0.174064,-0.0959158,-0.317262,0.546143,0.521662,-1.04762,0.733798,0.790261,1.36091,0.574876,-0.304297,0.463216,-0.238563,0.704315,0.575691,0.247038,7.16701,6.80284,7.80375,5.17923,4.98769,4.94838,12.3077,6.06165,9.27226,7.16466,4.88552,5.12168,8.97494,5.96023,6.20993,4.74469,7.89631,8.13178,5.4818,10.458,7.20128,7.45155,13.1357,12.0035,3.91186,8.56418,6.89887,4.51438,5.6902,5.96081,6.70621,7.49918,0.470961,0.872074,2.78354,1.04576,2.05374,-0.683591,1.82616,1.13087,0.849755,1.92867,0.686688,1.31987,1.50964,2.26962,2.0486,2.33361,0.89438,1.627,0.736276,3.20396,2.41456,1.69519,3.13664,2.17322,2.30506,1.7289,2.01356,1.71773,0.578407,1.29658,2.13846,1.29003,0.384389,0.294823,0.0582204,0.260041,0.113675,0.66454,0.138697,0.244,0.299484,0.126897,0.33477,0.21084,0.180992,0.0936709,0.114194,0.0883773,0.290207,0.164241,0.323819,0.039017,0.0820689,0.155095,0.0416209,0.102181,0.0907045,0.150728,0.117787,0.152164,0.359299,0.214741,0.105415,0.215847
278.235,0.933762,0.073503,6,63,0,-253.658,0.133241,0.197758,0.611946,0.21582,0.0451878,0.0450917,0.0724458,0.609763,-0.753422,1.21006,-0.687233,0.045085,0.785654,-3.52222,-1.29068,-1.22934,-1.63724,0.176014,-1.09288,-0.436789,0.818652,1.04846,1.61184,2.26448,-1.01822,-0.759239,-0.332572,0.213502,0.610062,0.0177365,-0.136402,-0.588507,1.56732,0.478782,-0.187049,-0.332498,0.563412,0.340202,0.757333,-0.101253,1.65219,0.117706,-0.13355,-0.855361,-0.417664,1.48165,-0.376165,-0.759479,-1.43436,-0.191051,-1.80661,-0.394838,1.78831,1.65207,-1.65854,-0.28536,-0.764123,0.723346,-0.786458,-2.10428,-0.594964,-0.514428,0.168697,0.809249,0.213192,-1.21175,0.0258896,-0.793838,0.848687,0.165677,0.73272,-0.0363852,-0.355222,-1.03128,-0.386963,0.810296,-0.346603,0.099937,0.551508,-2.07527,-0.714566,-0.677159,-0.925884,0.179773,-0.593949,-0.193892,0.571629,0.711758,1.05529,1.45324,-0.548427,-0.39051,-0.130344,0.202631,0.444439,0.0832609,-0.0107271,-0.286404,1.02814,0.364389,-0.0416099,-0.130299,0.415994,0.279888,0.534239,0.0107053,5.13701,4.71859,4.96806,6.21266,4.99238,4.77214,4.40772,5.10235,4.21876,4.98142,6.441,6.33854,4.29294,5.04603,4.76953,5.68216,4.75701,4.07351,4.86545,4.91179,5.32305,5.73991,5.351,4.52474,5.23432,4.75288,5.76661,5.32116,5.68844,5.19609,5.0047,4.62189,0.673191,1.37444,1.69619,1.55529,2.09724,-0.851781,1.3827,1.04932,0.224453,1.7255,0.951782,1.35184,1.42758,1.54645,1.88822,2.81822,0.373865,1.33597,1.20036,2.42618,2.2613,2.352,2.07726,1.25933,2.22357,1.82015,2.00119,1.45052,1.45571,1.04225,2.50127,1.37568,0.337783,0.201903,0.154963,0.174323,0.109365,0.700941,0.200576,0.259355,0.444121,0.151164,0.278527,0.20557,0.193477,0.175599,0.131448,0.0563474,0.407607,0.208173,0.231411,0.081198,0.0943795,0.0869072,0.111327,0.22109,0.0976538,0.139416,0.119078,0.189921,0.189124,0.260717,0.0757693,0.201703
281.666,0.939842,0.073503,6,63,0,-244.083,0.117034,0.113662,0.0748011,0.538499,0.0699929,0.034289,-0.0884155,0.65133,-0.684869,1.16934,0.00329088,0.086431,0.898119,-3.14071,-0.683244,-0.550228,-1.00322,0.838797,-1.23872,-1.15799,0.678359,2.17874,1.50693,2.26608,-0.743736,0.102326,-0.61229,0.0273325,0.500843,-0.6442,0.419266,-0.341738,1.60075,-0.0777707,-0.15178,-0.481404,0.0823986,0.429294,0.526803,0.187868,1.76116,0.178429,0.605751,-2.44228,-0.638347,-1.75647,-0.197431,-0.0376833,0.238154,-1.27773,-0.43069,-0.100197,1.81978,1.98268,-0.464265,0.471079,0.621117,0.73866,-0.60552,-1.88005,-0.614829,-0.338486,-0.515015,1.15487,-0.366683,-1.53018,-1.70284,-0.411486,0.979706,-0.582476,0.519211,-0.889214,0.748933,0.367635,-0.534491,0.673213,-0.086272,-0.0321204,0.496557,-2.13406,-0.533433,-0.446796,-0.74184,0.457918,-0.895234,-0.84265,0.353421,1.33066,0.893091,1.38755,-0.572833,-0.0217672,-0.487218,-0.070613,0.237799,-0.508003,0.184665,-0.311,0.954201,-0.13907,-0.187274,-0.401968,-0.0347468,0.191196,0.254707,0.0339484,6.48341,3.76366,5.19275,4.25357,5.61778,5.78021,6.07181,4.63289,5.38877,5.7161,8.05156,8.28902,5.35658,6.32948,6.50122,6.63901,5.22326,4.1608,5.21459,5.47815,5.30829,7.15081,5.45066,4.42883,4.29447,5.40726,6.93078,5.24478,6.38407,4.96544,6.65119,6.21373,0.621841,1.45237,2.30406,1.44831,2.11697,-0.850355,1.41155,1.45359,0.48307,2.07833,0.72518,0.777764,1.3589,2.31555,1.89371,2.728,0.487518,1.87862,0.874848,2.59969,2.27817,2.2323,2.64499,1.30941,2.2134,1.31999,2.20306,1.15409,1.10984,1.12614,2.11646,1.37439,0.349363,0.189638,0.090787,0.190262,0.107458,0.700642,0.19599,0.18945,0.381527,0.111221,0.326253,0.314802,0.20442,0.0898431,0.130822,0.0613415,0.380479,0.132548,0.294247,0.0691581,0.0929471,0.0968874,0.0662982,0.212585,0.0985536,0.21082,0.0994759,0.239743,0.2479,0.244875,0.107507,0.201911
291.564,0.963952,0.073503,6,63,0,-251.256,0.0890786,0.0497062,0.19172,0.263973,0.0512085,0.0376915,0.56388,0.85588,-0.706933,0.0802857,-0.0955952,-0.388333,0.779637,-3.21851,-1.11361,-1.38964,-1.08628,-0.388462,-1.05519,0.04953,0.521531,0.707814,0.922886,1.22294,-0.732372,0.0115392,-0.601731,0.348559,0.163352,-0.695374,-0.135933,0.447762,1.13845,0.150415,-0.461053,0.163119,-0.456612,-0.0159944,-0.374332,-0.346311,1.72412,0.0968485,-0.287313,0.87077,-0.0858876,0.949523,0.974083,-0.18954,0.283288,0.201916,-1.36928,-0.387208,-0.0604521,-0.741706,-0.467811,-0.288348,-2.13599,0.486974,-0.356565,1.34422,0.29621,-0.0125528,-1.23017,-0.640788,0.473493,2.17955,-1.26562,0.0576404,0.373899,0.203977,-0.111132,-1.19424,0.909302,-0.185858,-0.0411699,0.632595,0.482062,0.231513,1.23116,-2.19078,-0.389234,-0.625481,-0.365847,0.231403,-0.339237,0.606272,1.01025,1.16968,1.35376,1.61057,-0.0629428,0.573756,0.0488702,0.862205,0.70369,-0.0312767,0.447537,0.947111,1.53825,0.692617,0.169274,0.70349,0.173075,0.550191,0.243497,0.267479,5.45371,6.10101,5.56114,6.14772,6.16236,5.5056,5.76357,5.71833,4.91115,5.4012,5.57486,5.21891,5.3592,5.45316,4.55969,5.8784,5.41725,6.38727,5.77079,5.60078,4.97777,5.27017,5.87073,6.92548,4.96071,5.63899,5.81438,5.71947,5.54756,4.99512,6.12382,5.50756,0.780549,1.03971,2.40408,1.48782,2.58988,-1.22258,1.29939,0.938079,0.531255,1.59013,1.01949,1.965,1.67521,1.80295,2.03929,2.76447,0.67141,2.13732,1.09674,2.98906,2.36967,2.14679,2.42077,2.30584,2.47305,1.85099,2.09129,1.97237,0.989658,1.13891,1.87303,1.42137,0.314201,0.261206,0.082862,0.184249,0.0697924,0.772517,0.214268,0.281289,0.370224,0.169366,0.265127,0.122927,0.157731,0.141493,0.115139,0.0592748,0.338181,0.105522,0.250351,0.0479226,0.0855152,0.104632,0.0816029,0.0906406,0.0777694,0.135756,0.109946,0.122134,0.27098,0.24252,0.133192,0.194447
293.772,0.976089,0.073503,6,63,0,-261.745,0.152469,-0.0416408,0.0764495,0.297153,0.0503503,0.0414859,0.500593,0.776199,-0.730928,0.349685,0.186344,-0.772041,0.643941,-3.3381,-1.07159,-1.54918,-1.20193,-0.0868948,-0.7897,0.0601154,0.383354,1.09689,1.04261,0.987758,-0.914393,-0.649045,-0.566718,0.0582689,0.482233,-0.771095,0.152824,-0.0577085,0.960595,0.246652,-0.279207,-0.298053,-0.311614,0.0328646,0.0409907,-0.221448,1.74948,0.058519,-0.344278,0.83474,0.123173,0.0196214,0.901912,-0.296445,0.194315,-0.275767,-0.480493,-0.771477,-0.0602631,0.0217226,-0.838405,-0.321439,-2.3011,-0.560033,0.211779,1.03819,0.203765,0.418098,-1.46459,-0.243632,0.425596,2.16752,-1.03057,0.484849,-0.840892,0.641991,-0.385571,-0.707771,0.517002,0.347856,-0.0667533,0.772018,0.645233,-0.098665,1.00042,-2.09044,-0.331176,-0.701883,-0.432341,0.433145,-0.112372,0.547254,0.798152,1.352,1.30987,1.26729,-0.209158,-0.0031959,0.0607066,0.545821,0.874901,-0.0979309,0.619215,0.455799,1.24621,0.692044,0.283872,0.269244,0.258718,0.526102,0.53241,0.328705,5.63692,6.03957,5.79324,5.75824,6.06335,5.65272,5.81741,5.65956,5.59216,5.49774,5.73139,5.75895,5.47625,5.64446,5.02701,5.56619,5.82336,6.1119,5.82063,5.89409,5.27922,5.67021,5.89668,6.52947,5.41502,5.91716,5.47546,5.97183,5.62331,5.51828,5.92831,5.86992,0.793924,1.17635,2.57647,1.17802,2.37781,-1.06023,1.48368,0.876904,0.511308,1.81053,1.26501,1.92464,1.49791,2.00525,2.06545,2.44328,0.578586,1.57559,1.1703,2.67846,2.55439,2.08506,2.6008,1.83319,2.23134,1.92825,2.21511,1.63205,1.1237,1.1436,2.3237,1.50469,0.311327,0.235709,0.0706681,0.235408,0.0848808,0.742735,0.184873,0.29382,0.374887,0.140574,0.220112,0.127345,0.182738,0.118653,0.112501,0.0799317,0.359258,0.171421,0.236801,0.0642563,0.0721322,0.110557,0.0690867,0.137859,0.0969712,0.126945,0.0984017,0.163549,0.245326,0.24166,0.0891788,0.181727
289.43,0.957121,0.073503,6,63,0,-257.258,0.218145,-0.0465732,0.335053,0.343993,0.0583344,0.0378642,0.0126255,0.843949,-0.56003,0.723802,-0.313695,-0.0187158,0.209859,-1.93393,-0.687468,-0.518616,-0.2361,0.0158251,-1.87002,-1.44317,0.789738,1.31747,1.03284,1.2288,-0.240391,0.222178,-0.325596,0.63766,0.107213,-0.688933,-0.145592,-0.288043,1.84294,-0.0342197,-0.310899,0.0973194,-0.271672,0.497078,0.803681,-0.501463,1.73936,0.040629,-1.53024,-0.0700917,0.760119,0.355471,-0.272644,-1.0982,0.750359,0.881044,-0.018485,0.301385,-1.39356,0.0740287,1.10699,-0.484108,-0.87476,0.500197,1.05722,-0.447879,-0.882799,-0.703524,1.02361,-0.378953,0.413884,-1.5709,0.419426,1.01904,0.264567,-0.134895,0.929511,0.241895,1.12633,0.112416,-0.460011,0.623478,-0.252117,-0.00316968,0.189736,-1.61952,-0.567563,-0.42506,-0.18663,0.0259811,-1.56558,-1.20534,0.679125,1.1245,0.884291,1.04967,-0.190252,0.200133,-0.262161,0.550778,0.103108,-0.568799,-0.110247,-0.230468,1.56798,-0.0162541,-0.249757,0.0947581,-0.216652,0.432134,0.690891,-0.410584,5.35047,5.67749,5.87226,5.77651,5.63096,5.44522,5.86993,5.90118,5.68941,5.76383,5.38027,5.71083,5.9556,5.58279,5.49488,5.81057,5.94357,5.59101,5.49308,5.53324,5.93546,5.60669,5.79023,5.34164,5.79154,5.93436,5.75521,5.66256,5.91281,5.74991,5.96029,5.71974,0.467979,1.13496,2.27171,1.76231,2.07188,-0.536058,1.2313,1.69042,0.817089,1.90813,0.316567,0.676806,1.46127,1.86317,1.72034,2.69848,0.673238,2.31562,0.893015,3.30794,2.33526,2.2467,2.47191,1.65168,2.60956,1.25492,2.27407,1.48193,0.716151,1.13936,2.47195,1.23822,0.385095,0.243246,0.0934934,0.146502,0.11186,0.630895,0.225953,0.15572,0.306382,0.129191,0.421513,0.336975,0.188273,0.134334,0.151827,0.0630631,0.337772,0.0898378,0.290488,0.0352998,0.0882445,0.0956347,0.0778509,0.160882,0.0685257,0.22185,0.0932936,0.185136,0.328241,0.242439,0.0778485,0.224745
272.803,0.904049,0.073503,6,63,0,-246.453,0.0383538,-0.123906,-0.302321,0.162465,0.0717194,0.0825183,0.245812,0.81805,-0.517938,1.26171,-0.126334,-0.685127,0.961567,-2.73522,-1.58583,-1.55027,-1.09344,0.00340856,-0.233699,0.279769,0.684776,1.28055,1.21008,1.08634,-0.628591,-0.871748,-0.671068,-0.18663,0.287569,-1.18082,-0.116397,0.0521486,0.742769,-0.0693523,-0.857543,-0.703361,-0.0649932,0.534516,-1.72706,0.145242,1.68813,0.012297,-1.42067,-0.0249618,1.08664,-0.231614,1.91818,-0.445971,0.761486,-0.912587,0.219101,-0.580748,0.948143,-0.730214,-1.16156,-0.721041,-0.774367,1.42663,-0.97385,-0.676503,-0.569815,1.68659,-1.79924,0.532796,0.712622,0.905333,0.497096,-0.479508,0.532594,1.59022,1.43233,0.138374,-1.40428,-1.9848,-0.177887,1.27795,0.142465,-0.314656,1.03242,-1.99174,-1.05147,-1.02239,-0.648681,0.248601,0.0546345,0.474677,0.805993,1.29337,1.23572,1.13449,-0.268407,-0.467322,-0.303156,0.0931395,0.481058,-0.720162,0.150594,0.288472,0.853435,0.189079,-0.455701,-0.329572,0.192644,0.683073,-1.16701,0.364628,5.31567,5.40769,5.48211,5.39396,5.53846,5.37976,5.46024,5.34898,5.42394,5.37085,5.47279,5.36099,5.33263,5.3616,5.35808,5.50508,5.34495,5.36453,5.37158,5.52271,5.29098,5.4449,5.45696,5.46991,5.44252,5.37755,5.44489,5.51617,5.50547,5.41856,5.31674,5.27892,0.795872,1.34401,2.36653,0.977057,2.46757,-0.677235,1.82021,0.69964,0.490114,1.68375,1.48979,1.90983,1.46462,1.85454,2.01954,2.28277,0.570188,1.25471,1.16571,2.60408,2.34653,1.8625,2.44638,1.72362,2.07475,1.9119,1.76836,1.64721,1.17921,1.17879,1.6755,1.5129,0.310909,0.206851,0.0857608,0.273476,0.0781628,0.663121,0.139409,0.331892,0.379867,0.156599,0.183954,0.129,0.187762,0.135341,0.117167,0.0925603,0.361193,0.221886,0.237631,0.0688761,0.0873423,0.134412,0.0797038,0.151405,0.111575,0.128767,0.145746,0.161487,0.235195,0.235269,0.157693,0.180509
269.931,0.870183,0.073503,6,63,0,-227.843,-0.10179,-0.0923028,-0.0763792,-0.110568,0.0735949,0.0975505,0.311193,0.891318,-0.599477,1.46016,-0.177927,-0.723156,0.420473,-2.74124,-2.02061,-1.62472,-0.78526,0.317314,-0.577858,-0.231813,0.740367,1.15873,1.52706,0.948265,-0.786145,-0.963048,-0.487981,-0.0523026,0.987052,-0.163136,-0.44332,0.127672,0.969879,-0.00736216,-0.789774,-1.2623,-0.094624,0.932287,-0.865664,-0.14338,1.85736,0.0470115,-0.964063,1.09546,1.21621,0.424642,1.5848,-0.000893256,0.718291,-0.795131,0.499449,-0.283554,0.66076,-1.16824,-1.42997,-0.0906189,-0.831434,1.31109,-2.2383,-1.46794,-1.09239,0.912585,-0.152708,-0.352979,0.816158,1.0111,1.17147,-0.12599,-1.56799,1.65677,1.97559,-0.466257,0.492644,-0.969021,-0.223131,1.61266,0.152604,-0.333369,0.685969,-2.13213,-1.48981,-1.13695,-0.388724,0.594021,-0.203862,0.104574,0.971096,1.34399,1.67229,1.1564,-0.389513,-0.547189,-0.123753,0.264575,1.19097,0.165787,-0.0839461,0.42499,1.17566,0.304631,-0.392747,-0.813917,0.226853,1.14216,-0.460389,0.183396,6.12289,6.74537,6.78377,6.53596,6.90234,6.40651,6.62682,6.17171,6.55899,6.32194,6.60892,6.0644,5.99024,6.37954,6.16119,6.81409,5.76688,5.97956,6.08606,6.68762,6.36095,6.30134,6.65738,6.71867,6.76952,6.36894,5.9515,6.92573,7.03032,6.26787,6.55689,6.12147,0.537177,1.29991,2.49342,1.05072,2.21724,-0.973671,1.51416,0.688702,0.566685,2.1253,1.32741,1.63585,1.35233,1.61654,2.18286,2.39329,0.197948,1.27847,1.22186,2.89977,3.16382,2.87458,2.33047,1.95626,2.22862,1.94766,1.94807,1.12654,0.996699,1.32988,2.48577,1.42029,0.368845,0.21418,0.0763206,0.259088,0.0982127,0.725851,0.180323,0.334322,0.362002,0.106662,0.209588,0.163031,0.20549,0.165682,0.1013,0.0836854,0.450674,0.217811,0.22761,0.0521648,0.0405504,0.0534245,0.0886309,0.123872,0.0972093,0.124808,0.124764,0.244801,0.269591,0.209179,0.0768618,0.194616
286.826,0.998522,0.073503,6,63,0,-234.987,-0.0851239,0.347607,0.359782,0.15559,0.0626629,0.0662996,0.237344,0.750642,-1.13149,0.297588,-0.295428,-0.596457,0.86361,-3.24881,-1.66433,-0.783135,-0.80268,0.18472,-1.26807,-0.420114,0.924976,1.60253,1.24078,1.78104,-0.779738,0.443293,-1.20408,0.0425467,0.116789,-0.423165,0.672433,0.354373,1.23941,-1.02534,-0.226017,-0.466244,-0.539996,0.606282,-0.494027,0.399026,1.74337,0.00997091,0.707854,-0.0140663,0.605832,0.274659,1.9045,0.702088,-0.214737,0.326249,0.459851,0.530359,0.32355,-1.2753,-0.185766,-0.168561,0.263,-0.0439426,-1.03367,-1.4799,-0.9862,1.02213,-0.289308,-0.627434,-1.81294,-0.416828,1.33604,-0.323428,-0.882524,-0.499715,-0.208915,0.626997,0.0195015,-0.74016,-0.612003,0.460726,0.0155827,-0.210382,0.885606,-2.20135,-1.01197,-0.35051,-0.365182,0.376002,-0.714522,-0.0780117,0.93167,1.44027,1.16872,1.57427,-0.34796,0.570098,-0.666491,0.269281,0.32501,-0.0803017,0.7421,0.503351,1.16769,-0.532321,0.0676854,-0.112639,-0.168,0.692444,-0.133494,0.536869,5.75704,5.71575,5.75119,5.73223,5.82614,5.75671,5.70432,5.73518,5.74282,5.74686,5.73502,5.64432,5.70597,5.70695,5.73156,5.71405,5.65793,5.63282,5.66061,5.77511,5.70008,5.6809,5.61414,5.69284,5.79321,5.69815,5.66647,5.68814,5.70466,5.7524,5.71766,5.67452,0.565822,0.909255,2.01784,0.977258,2.19857,-0.788257,1.69075,1.21311,0.945242,1.68897,0.598444,1.23495,1.80239,2.2866,1.98602,2.63658,0.613459,2.13372,0.909132,2.52219,2.01395,2.23527,2.80702,1.81632,2.54442,1.22424,2.06994,1.82486,0.973908,1.42458,2.35327,1.59918,0.362201,0.287152,0.117342,0.273436,0.0998788,0.687457,0.155678,0.229152,0.279843,0.155912,0.3547,0.225315,0.14156,0.0922392,0.120678,0.0668207,0.351271,0.105863,0.287178,0.0743171,0.117746,0.0966276,0.0569459,0.139876,0.0728024,0.227191,0.112053,0.138851,0.274102,0.193944,0.0868064,0.168096
280.991,0.999703,0.073503,6,63,0,-254.295,-0.008537,0.315249,0.0555526,0.226282,0.0695488,0.0594014,0.344611,0.913033,-1.06019,0.525618,0.0894306,0.209056,1.11949,-2.92456,-1.32944,-1.04832,-1.0794,0.566163,-0.848907,-0.405874,0.651197,0.541021,0.952162,1.38479,-1.25149,-0.674235,-0.781419,0.347721,0.901205,-0.718867,-0.549267,-0.167777,0.749082,0.212825,0.0430743,-0.995639,-0.319544,-0.199567,-0.282054,0.264246,1.7075,0.0411076,-0.389907,-0.558664,0.858399,-0.917072,2.07469,1.27107,-1.21149,-0.775768,0.225423,0.245055,0.646286,-1.83385,-0.199867,1.25913,-1.02934,2.42714,-0.43413,-1.30352,0.576667,1.81573,-0.874368,0.698032,-0.27213,-1.02702,0.32047,-0.157061,0.744207,-0.222972,1.58252,-0.830987,0.127366,0.181044,-0.623378,0.824517,0.426264,0.535486,1.36674,-2.32561,-0.869211,-0.612544,-0.640915,0.861536,-0.430469,-0.0259656,0.939175,0.838581,1.21397,1.60897,-0.798037,-0.270988,-0.36885,0.662091,1.16744,-0.311739,-0.156888,0.191425,1.02855,0.538927,0.383939,-0.564441,0.0528565,0.162399,0.0870865,0.585876,5.42749,5.38997,5.71327,5.31114,6.00619,5.81101,5.24725,5.34208,5.56653,5.57102,5.66367,5.1147,5.47005,5.80816,5.28668,6.09384,5.41763,5.22743,5.64748,5.94259,5.32047,5.67573,5.45383,5.28719,5.58832,5.47969,5.68651,5.46486,5.88589,5.32997,5.54413,5.55638,0.590654,1.38513,2.45979,1.66488,2.63523,-0.901113,1.71105,0.934141,0.691919,2.13003,0.83802,1.24252,1.8776,1.75561,2.10321,2.59926,0.221186,1.2757,1.20159,2.97381,2.85322,2.06953,1.94619,1.45991,2.42078,2.27128,2.41747,1.32983,1.23431,0.976591,2.47223,1.57617,0.356485,0.200186,0.0787255,0.159108,0.066905,0.711178,0.153027,0.282085,0.333606,0.106213,0.301952,0.223997,0.132665,0.147342,0.108785,0.069186,0.444928,0.218284,0.231193,0.048623,0.0545149,0.112094,0.12497,0.18848,0.0816016,0.0935293,0.0818505,0.209187,0.225427,0.273569,0.0778283,0.171338
