lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0737845
# Diagonal elements of inverse mass matrix:
# 0.0295403, 0.0423286, 0.0718277, 0.0625731, 0.00017344, 0.0361223, 0.0204329, 0.113415, 0.12857, 0.173431, 0.11863, 0.12923, 0.240878, 0.22169, 0.127347, 0.117584, 0.121786, 0.13063, 0.118, 0.127736, 0.151486, 0.118094, 0.169225, 0.108547, 0.125828, 0.118555, 0.198213, 0.147994, 0.174362, 0.181562, 0.129176, 0.175214, 0.121001, 0.161819, 0.134041, 0.105376, 0.111997, 0.217857, 0.114186
-3818.22,0.972244,0.0737845,6,63,0,3838.4,0.127338,0.63241,0.519555,-0.120292,0.0766067,0.00945891,0.717393,-0.980163,0.458898,0.618422,-0.138937,1.33817,-4.41832,-2.71202,-0.811897,-1.39993,0.601248,-0.800869,-1.1409,0.305025,1.59199,1.23333,2.56324,-0.826095,-0.495532,-0.747504,0.618134,0.971604,-0.699265,0.320329,0.580027,0.716414,-0.621143,-0.494452,-0.694895,-0.6413,0.767607,-0.321361,0.0474551,-0.693703,0.338669,0.453111,-0.0902135,0.969453,-3.16022,-1.93612,-0.57299,-0.994839,0.44079,-0.565079,-0.809018,0.228281,1.15154,0.894241,1.84831,-0.583176,-0.346032,-0.526795,0.452904,0.706481,-0.492189,0.239261,0.425566,0.523409,-0.436145,-0.345258,-0.489054,-0.450605,0.560135,-0.221083,0.0435029,0.843836,1.03354,3.00895,1.46974,2.68262,-1.3707,1.36337,1.4466,0.695914,2.15396,1.14809,0.904149,1.38316,2.30605,1.90791,3.25505,0.64868,1.67356,1.47038,3.31517,2.87929,2.44669,2.87171,2.13873,2.29077,1.75818,2.21058,1.90242,1.02159,1.55091,2.72953,1.45024,0.300727,0.262399,0.0470231,0.186982,0.0640068,0.797494,0.203693,0.190525,0.332719,0.103962,0.240838,0.288199,0.200502,0.0906235,0.129216,0.0371458,0.343287,0.15795,0.186884,0.0350544,0.053187,0.0796813,0.05357,0.105389,0.0918904,0.147018,0.0988042,0.129835,0.264718,0.174955,0.061253,0.189964
-3822,0.898928,0.0737845,6,63,0,3850.71,0.436936,0.196293,0.253053,0.319432,0.064158,-0.124699,0.702644,-1.94862,0.316175,0.645483,-0.160378,0.655497,-3.32058,-0.913637,-0.684917,-1.24924,0.56353,-1.29695,-0.374018,0.762586,2.1306,1.51826,2.60763,-0.377835,0.315916,-1.54886,0.206063,0.801426,-1.23063,-0.09567,-0.0914726,1.25031,-0.126374,-0.584401,-0.94184,-0.813127,0.311882,-0.162346,0.0962143,-1.49389,0.0974592,0.328845,-0.237388,0.335882,-2.45789,-0.766661,-0.605952,-1.00247,0.271262,-1.03599,-0.387501,0.411127,1.37236,0.942094,1.70753,-0.390183,0.097277,-1.213,0.0200897,0.438417,-0.989397,-0.191921,-0.188972,0.753824,-0.213495,-0.535325,-0.786477,-0.696038,0.0944425,-0.238771,-0.057095,0.181709,1.06732,2.94389,1.54361,2.24519,-0.542559,2.38457,1.55999,0.80144,2.18057,0.873318,1.52181,1.80643,2.72716,2.33395,3.36021,1.10977,2.26322,0.847547,2.89177,2.73268,1.94644,2.48728,1.72034,2.6219,2.02938,2.07972,1.63873,0.959277,1.35805,2.76379,1.59558,0.454697,0.255913,0.0500259,0.176012,0.095765,0.632407,0.084357,0.173648,0.309718,0.101509,0.294564,0.179195,0.14107,0.0613894,0.0883502,0.0335624,0.247913,0.0942153,0.299948,0.0525619,0.0610725,0.124942,0.0767544,0.151828,0.0677425,0.116152,0.111083,0.162638,0.277023,0.204558,0.0593124,0.1686
-3814.75,0.994587,0.0737845,5,31,0,3834.65,0.40955,0.133697,0.204387,0.22849,0.0636702,-0.0679385,0.76409,-1.78408,0.484779,0.682646,-0.261656,0.705435,-3.23857,-1.31244,-0.644011,-1.22467,0.494166,-1.29887,-0.593106,0.889896,2.32286,1.34289,2.40433,-0.644302,0.207717,-1.55463,0.368442,0.826493,-1.15075,0.176671,-0.119215,1.41925,-0.134099,-0.301598,-0.985191,-0.838603,0.397348,-0.252923,0.28615,-1.43114,0.302476,0.453664,-0.267867,0.471077,-2.5425,-1.07076,-0.560021,-1.00369,0.309649,-1.06039,-0.521124,0.612022,1.70693,0.958148,1.76919,-0.560243,0.090776,-1.25581,0.213584,0.563576,-0.947214,0.0670537,-0.159029,1.0165,-0.170402,-0.298387,-0.820713,-0.708706,0.235671,-0.261194,0.150706,0.0526846,1.08593,3.03784,1.4886,2.35488,-0.815506,1.87748,1.57846,0.607469,2.19345,0.82341,1.36268,1.82505,2.87241,2.1888,3.39831,0.764006,2.22926,0.610032,3.05244,2.8294,1.95531,2.7149,1.72478,2.69133,1.87955,2.28579,1.41334,0.761303,1.31905,2.56581,1.77983,0.486832,0.252386,0.0457453,0.184132,0.0866786,0.693282,0.132679,0.171013,0.352637,0.10034,0.30504,0.203805,0.138829,0.0535346,0.100761,0.0323482,0.317777,0.0971534,0.352052,0.0451122,0.0557559,0.123975,0.0620998,0.151257,0.0634868,0.132441,0.0923067,0.195708,0.318363,0.210976,0.0713713,0.144324
-3815.8,0.996905,0.0737845,6,63,0,3835.02,0.117093,0.336906,0.122153,0.117658,0.078712,0.151949,0.70071,-1.01054,0.466052,-0.759211,-0.0963484,0.833015,-4.1632,-2.45006,-1.68128,-1.73736,0.0577721,-0.977148,-0.499343,0.849609,1.81059,0.946152,2.38673,-0.950359,-0.529269,-0.461323,0.093607,1.29294,-1.07252,0.570398,0.604208,1.57884,-0.657686,-0.494354,-0.855639,-0.595445,0.269195,-0.63501,-0.0137634,-0.556146,0.478516,-0.380038,0.0844366,0.735651,-2.76525,-1.56484,-1.02614,-1.06544,0.19243,-0.532749,-0.197946,0.747279,1.42064,0.814927,1.82436,-0.513977,-0.218916,-0.171304,0.21754,1.05793,-0.599575,0.551633,0.575324,1.25826,-0.308898,-0.19445,-0.447606,-0.265285,0.340576,-0.293009,0.142305,0.910861,1.07969,2.1269,1.56812,2.37676,-1.0124,1.71255,0.929816,0.558996,1.83354,1.10836,1.44316,1.85883,2.49409,1.88915,3.15062,0.71438,1.73704,1.76797,3.03933,3.17131,2.30093,3.13729,2.21643,2.9614,1.84911,2.31249,1.92913,1.16691,1.2889,2.76062,1.46857,0.286824,0.253564,0.106509,0.172484,0.0849621,0.73349,0.152834,0.282962,0.36378,0.137817,0.248177,0.191056,0.13484,0.0762734,0.131342,0.041067,0.328632,0.149689,0.145794,0.0456804,0.0402598,0.0910463,0.0415952,0.0982845,0.0492003,0.135977,0.0900937,0.126846,0.237414,0.21604,0.0594899,0.187161
-3818.75,0.992493,0.0737845,6,63,0,3835.08,0.113274,0.0313677,0.209719,0.567441,0.0841426,-0.118573,0.764991,-1.5119,1.44823,0.450571,-0.255284,1.38294,-3.42443,-2.18336,-0.56757,-1.10591,0.550978,-1.66187,-0.892528,0.483658,1.3593,1.86757,1.91367,-0.906992,-0.155298,-1.82851,0.00615752,-0.164384,-1.32745,-0.731031,-0.13233,1.18174,-0.742608,-0.8485,-1.06548,-0.777555,0.490013,-1.1371,0.186242,-1.27516,0.989311,0.22611,-0.313863,0.939368,-2.73823,-1.78882,-0.552759,-0.964587,0.302921,-1.38989,-0.801349,0.251422,0.921279,1.3101,1.34537,-0.812413,-0.237374,-1.51737,-0.113862,-0.244325,-1.13406,-0.677805,-0.219804,0.78545,-0.686661,-0.767668,-0.933659,-0.713395,0.256283,-0.988447,0.0239011,0.365239,1.70414,3.2951,1.66128,3.08279,-0.76396,1.78686,1.92724,0.844098,2.44635,0.753538,1.34208,1.55147,2.14097,2.68349,3.15222,0.652139,2.24262,0.627889,3.2917,2.40396,2.35565,2.47533,1.92362,2.67828,1.7094,2.30133,1.71321,0.923763,1.38751,2.48959,1.83076,0.409692,0.153925,0.0357395,0.159591,0.0438226,0.682213,0.143458,0.127057,0.300672,0.0797062,0.320051,0.207169,0.174874,0.105178,0.0639548,0.0410039,0.342508,0.0959878,0.347989,0.035857,0.0828716,0.0866178,0.0776057,0.127458,0.0642674,0.153241,0.0910132,0.152748,0.284192,0.199806,0.0765914,0.138148
-3809.6,0.945263,0.0737845,6,63,0,3837.49,0.192497,0.148775,-0.188367,-0.221095,0.0716799,0.359687,1.04666,-0.490835,0.131668,0.153233,0.445707,0.503951,-2.249,-1.56848,-0.940981,-0.456742,0.505851,-0.869139,-0.424556,0.990292,1.36874,1.02389,2.16357,-0.390901,-0.230847,-0.452168,0.486698,1.17142,-0.501013,0.578163,0.764819,1.52338,-0.228422,-0.255042,-0.413013,-0.228069,0.380056,-0.178243,0.153368,-0.154053,0.497499,0.52007,0.826192,0.887154,-1.99426,-1.28198,-0.625204,-0.118369,0.889142,-0.55001,-0.0846805,1.39619,1.7923,1.43136,2.62422,-0.0494558,0.118068,-0.113581,0.869095,1.58577,-0.164706,0.964828,1.16019,1.95416,0.120605,0.0927432,-0.0725993,0.120975,0.757477,0.173126,0.520212,0.767639,0.630712,2.744,2.11828,2.32261,-0.798658,1.28835,1.09697,0.946683,2.32459,0.885441,1.35077,2.01323,2.35559,2.06883,3.77295,0.693007,1.84024,1.23819,3.37975,3.4513,2.41762,3.26044,2.59565,3.09089,1.67973,2.31667,1.69388,1.02729,1.22859,2.60772,1.66894,0.31699,0.347349,0.0604264,0.107332,0.089268,0.689687,0.216133,0.250309,0.279552,0.0891065,0.292052,0.205744,0.117821,0.0866223,0.112163,0.0224678,0.333364,0.137023,0.224751,0.0329345,0.0307302,0.0818386,0.0369536,0.0694191,0.0434847,0.157131,0.0897514,0.155266,0.263609,0.226428,0.0686429,0.158565
-3808.56,1,0.0737845,6,63,0,3827.05,0.145163,-0.137624,0.545081,0.622297,0.0530624,-0.0326097,0.759238,-0.34013,0.654217,0.414547,-0.344228,0.833385,-3.03723,-1.41321,-1.17227,-0.75947,-0.117579,-1.63319,-1.08861,0.852164,1.50965,1.91528,2.36142,-0.549456,-0.246525,-0.909381,0.470844,0.107621,-0.969857,0.705088,-0.401139,2.30274,-0.0436041,-0.584112,0.0201643,-0.387508,-0.0196379,0.266466,-0.350427,-0.29085,0.464097,0.28213,-0.293961,0.600128,-2.33859,-1.10558,-0.922642,-0.609229,-0.12188,-1.27259,-0.859125,0.614386,1.11358,1.42154,1.76027,-0.449778,-0.219781,-0.723047,0.324873,0.0491003,-0.768962,0.50272,-0.33717,1.71572,-0.0657156,-0.47609,-0.0173002,-0.326821,-0.0475195,0.169701,-0.298668,0.910614,1.08187,2.85815,1.59225,2.59247,-0.913025,1.31632,1.28194,0.69836,1.87046,0.71975,1.13321,1.62019,2.04973,2.52781,3.54036,0.678741,1.98481,0.796791,3.11315,2.35981,2.07237,3.13181,1.65517,3.07637,1.62042,2.09993,1.83513,0.888863,0.85453,2.59779,1.48142,0.286874,0.253151,0.0542614,0.169067,0.0696249,0.713619,0.211431,0.217219,0.332176,0.133489,0.327448,0.243569,0.165179,0.11408,0.0739313,0.0281855,0.336542,0.120807,0.310712,0.0425683,0.086289,0.111811,0.0418142,0.160412,0.0440925,0.165147,0.109103,0.137628,0.291345,0.298483,0.069281,0.185213
-3806.71,0.999503,0.0737845,5,31,0,3822.21,0.126582,0.189803,0.82817,0.396448,0.0572934,-0.0816851,0.738845,-0.589616,0.488395,0.454734,-0.831398,0.846718,-3.63224,-1.02506,-1.3586,-0.667946,0.342715,-1.76068,-1.04412,0.753479,1.53594,1.22832,2.05079,-0.663415,-0.591599,-0.754386,0.283415,0.380556,-1.05651,0.464067,-0.258087,2.31365,-0.200435,-0.568268,-0.23854,-0.477946,0.656279,-0.16683,0.0430407,-0.517319,0.279163,0.254292,-0.695959,0.543908,-2.76535,-0.839045,-1.08548,-0.575194,0.171528,-1.38255,-0.853124,0.475018,1.05314,0.82585,1.43353,-0.571845,-0.518784,-0.639059,0.127714,0.199487,-0.862281,0.261189,-0.272371,1.62774,-0.229775,-0.501547,-0.257929,-0.434813,0.403203,-0.204946,-0.0498847,0.842371,1.00863,2.91393,1.21886,2.57331,-1.19283,1.83839,1.1731,0.899084,2.20093,0.646855,1.17628,1.58265,2.12636,1.92541,3.23376,0.627498,1.7398,1.06439,3.01652,2.57265,2.08382,2.97812,1.75704,3.15931,1.63575,2.15809,1.76967,0.905266,1.39298,2.33348,1.75035,0.301036,0.267249,0.0514694,0.228137,0.0708757,0.767246,0.137241,0.236295,0.289239,0.0996666,0.343699,0.235721,0.17042,0.106561,0.12726,0.0379147,0.348078,0.149339,0.256471,0.046685,0.0709192,0.110679,0.0484243,0.147162,0.040726,0.163044,0.103578,0.145583,0.28797,0.198932,0.0883875,0.148003
-3804.74,0.999832,0.0737845,6,63,0,3824.28,0.119056,-0.262813,-0.433864,0.0391264,0.0720333,0.36968,0.883596,-0.444738,1.24402,0.0717222,0.0102765,0.693243,-2.72889,-1.08952,-1.24557,-1.35116,0.267315,-1.05968,-0.510778,1.29972,1.45323,1.73193,1.22336,-0.222939,-0.245082,-0.237717,0.16135,0.563731,-0.561049,0.0504125,0.149324,1.8799,0.745573,-0.425155,-0.0336696,0.12482,0.329058,-0.235894,-0.248893,-0.0232889,1.46889,0.433053,0.37876,0.982226,-2.04156,-0.593014,-0.730904,-0.824196,0.605878,-0.56665,-0.0816416,1.51811,1.65375,1.90001,1.45064,0.172692,0.153126,0.159634,0.512248,0.86779,-0.126061,0.414224,0.501622,2.03075,1.02846,-0.00598556,0.339929,0.47997,0.660434,0.161245,0.149759,0.64142,1.34123,2.75262,1.76189,2.50942,-1.06609,1.72846,1.08443,-0.0154203,2.13307,0.960546,1.44555,1.92636,1.95829,2.47082,2.6897,0.756697,1.96846,1.25654,3.11994,2.82719,2.55367,2.80582,2.02882,2.91156,2.35505,2.31358,1.89619,1.17183,0.92915,2.52383,1.38882,0.344926,0.207308,0.0599391,0.146554,0.0752003,0.743852,0.150785,0.252669,0.503855,0.105924,0.276769,0.190687,0.127154,0.123652,0.0779295,0.0635839,0.319364,0.122555,0.22157,0.042292,0.0558726,0.0721804,0.0570105,0.11621,0.0515851,0.0866651,0.0900047,0.13054,0.236524,0.283097,0.0742041,0.199596
-3801.5,0.985695,0.0737845,5,63,0,3823.16,0.388244,-0.277957,0.09767,0.183036,0.0489554,0.194557,0.863701,-0.264317,0.863895,-0.330391,-0.469597,0.657795,-2.63667,-0.725635,-0.780172,-0.47679,0.531912,-1.44919,-0.29318,1.16574,1.91112,1.19216,1.92086,-0.353352,-0.547905,-0.396531,0.780686,0.36547,-1.153,0.611195,0.284118,1.9217,0.531618,-0.437606,-0.0469921,0.028593,0.574711,0.647605,0.0883005,-0.0337345,0.940704,-0.0908022,-0.211035,0.762695,-2.08274,-0.432175,-0.479279,-0.217248,0.65397,-1.05711,-0.0586632,1.20141,1.8452,1.22423,1.8536,-0.110634,-0.278669,-0.147928,0.868836,0.510214,-0.801287,0.722447,0.43995,1.85433,0.653716,-0.183404,0.15397,0.219253,0.690935,0.753894,0.270822,0.773743,1.20967,2.28273,1.52608,2.59772,-1.0555,1.50128,1.55157,0.688141,2.489,0.777914,1.77636,1.84657,2.4079,2.01408,3.49281,0.665947,1.75218,0.953282,3.43819,2.63897,1.81703,3.14494,2.27498,2.80868,1.91615,2.19013,1.57763,1.05545,1.24297,2.75806,1.91003,0.31567,0.229759,0.0925631,0.178568,0.0692852,0.74183,0.182235,0.17486,0.334447,0.0766332,0.31477,0.144753,0.136276,0.0825725,0.117733,0.0295176,0.339405,0.147773,0.278225,0.0311229,0.0666719,0.139791,0.0412912,0.0932167,0.0568572,0.128291,0.10064,0.171131,0.25818,0.223919,0.0596332,0.128978
-3807.76,0.966862,0.0737845,5,63,0,3827.07,0.246079,0.19218,0.316798,-0.0909258,0.077836,-0.195966,0.738865,-0.563322,1.82159,-0.0584509,-0.331445,1.2856,-3.1242,-1.25718,-1.25022,-0.301959,0.121252,-2.12625,-0.588421,1.78314,1.89233,1.82893,2.21696,-0.349407,-0.366043,-0.578377,0.632389,0.381362,-0.791048,0.466736,0.110182,2.02887,0.537173,-0.280125,-0.157152,-0.0615304,1.09374,0.0287771,0.181114,-0.612185,1.14994,-0.239153,-0.440859,0.753919,-2.50433,-1.12485,-1.11971,-0.419073,-0.106377,-1.76698,-0.63073,1.12153,1.20221,1.15537,1.44207,-0.454131,-0.466422,-0.623309,0.271285,0.0858094,-0.780444,0.148889,-0.114556,1.3031,0.200933,-0.40294,-0.31208,-0.241428,0.612159,-0.174703,-0.062147,0.608183,1.51411,2.70419,1.49061,2.84106,-0.989162,1.88574,1.27878,0.956967,1.98077,0.320165,1.45641,2.00739,2.0334,2.05287,3.21787,0.564232,1.93206,1.06408,3.52597,2.63997,2.55208,3.17006,1.97259,2.75697,2.1119,2.5404,1.82246,0.959082,1.33903,2.67532,1.71365,0.352474,0.18033,0.0627268,0.18383,0.0551452,0.728922,0.131731,0.217759,0.277486,0.121237,0.420635,0.189017,0.118429,0.11574,0.113763,0.0384987,0.362569,0.126522,0.256531,0.0285823,0.06661,0.0722872,0.0403079,0.122111,0.059694,0.107946,0.0730742,0.139139,0.277062,0.207669,0.0644455,0.152691
-3804.34,0.951707,0.0737845,6,63,0,3826.79,-0.0657407,-0.0269968,0.563999,0.522072,0.0647369,-0.214683,0.827593,-0.435499,1.26979,0.540325,-0.139087,1.13958,-2.35853,-1.07232,-0.65261,-0.599899,0.772527,-0.601116,-0.570347,1.52622,2.20935,2.08903,1.95425,-0.363159,0.0163636,-0.161266,0.0286697,0.727444,-0.756776,0.443675,0.784201,2.08466,0.592966,-0.141347,0.0520925,0.095756,1.29176,0.306838,-0.300178,-0.575099,0.836186,0.232486,-0.32979,0.728422,-2.16658,-1.10212,-0.754778,-0.711155,0.424655,-0.712162,-0.686697,1.04841,1.61376,1.51418,1.40264,-0.515231,-0.20114,-0.348145,-0.190956,0.387344,-0.840985,0.152499,0.434316,1.51057,0.276051,-0.33166,-0.171571,-0.135436,0.854371,0.0392537,-0.463108,0.563976,1.26315,2.89349,1.48963,2.67732,-0.766234,1.5259,1.45307,0.557394,2.37355,1.23674,1.2622,1.93179,2.42915,2.4716,3.09259,0.500879,2.00671,1.17935,2.729,2.72466,2.1437,2.87824,2.38321,2.84386,1.99915,2.32934,1.74714,1.00643,1.60874,2.61416,1.22684,0.362628,0.220431,0.0524763,0.183977,0.064325,0.682706,0.178594,0.18953,0.364151,0.0852118,0.225005,0.220595,0.126553,0.0809768,0.0778735,0.0434139,0.377334,0.118501,0.235169,0.0612839,0.0615336,0.104921,0.0532398,0.0844617,0.0549998,0.119292,0.0887217,0.148409,0.267679,0.166763,0.0682324,0.226735
-3803.23,0.817005,0.0737845,6,63,0,3818.03,0.247029,-0.244062,-0.23415,-0.13843,0.0508211,0.440655,0.827554,-0.420743,1.3304,-0.105102,0.215915,0.936666,-2.51857,-0.678182,-1.2138,-0.463622,-0.0557562,-1.40737,-0.45884,0.943958,2.00303,1.47959,1.78768,0.0139353,-0.144916,-0.150631,0.953916,0.750115,-0.356974,0.447601,-0.111864,2.47957,0.187197,-0.191834,0.312979,-0.0197304,0.57894,0.48222,0.66048,0.0924671,1.54163,0.353677,0.619336,1.2158,-1.6436,-0.120578,-0.563831,0.0569822,0.394513,-0.724018,0.0609397,1.22183,2.09827,1.66509,1.92006,0.452187,0.320729,0.316,1.23007,1.06142,0.14524,0.811069,0.348081,2.49263,0.595571,0.281901,0.699662,0.424327,0.919759,0.839718,0.987238,0.494652,1.38478,2.28257,1.88755,2.58565,-1.01712,1.45049,1.00931,0.560809,1.76437,0.645839,1.4308,1.45015,2.24635,2.02829,3.08663,0.811571,1.89387,1.02311,3.36224,2.7362,2.32823,2.79078,1.71794,3.04728,1.46775,2.21079,1.73692,0.851729,1.05064,2.46504,2.15381,0.378798,0.200242,0.0925772,0.131524,0.0700674,0.73441,0.189926,0.267115,0.36336,0.146244,0.343928,0.192975,0.189978,0.0956651,0.116264,0.0436621,0.307556,0.130804,0.264422,0.0334965,0.0608708,0.0888115,0.0578245,0.152137,0.0453351,0.187284,0.0987857,0.149705,0.29907,0.259102,0.0783456,0.103976
-3801.32,0.999773,0.0737845,6,95,0,3819.69,0.232695,-0.045762,0.10084,0.0395642,0.0671635,0.103544,0.831392,-0.517442,0.796778,0.172523,-0.585485,0.857251,-3.08221,-1.14764,-1.14017,-0.808996,0.324219,-1.15923,-0.272274,0.959215,1.89868,1.63377,1.64754,-0.774757,-0.0866178,-0.190934,-0.428008,0.320106,-1.22155,-0.13414,0.120697,1.45933,0.48921,-0.612798,-0.0554429,-0.0330346,0.650067,0.312948,-0.527561,-0.326653,0.765979,0.246978,-0.383223,0.816255,-2.45898,-0.850592,-0.84438,-0.569048,0.373097,-0.860228,-0.122822,0.901028,1.68209,1.46185,1.4733,-0.540583,0.0315307,-0.0551972,-0.252298,0.369678,-0.912046,-0.00797899,0.20389,1.31682,0.510269,-0.405931,0.0574493,0.0760794,0.644004,0.363727,-0.335066,0.634633,0.988466,2.84171,1.33838,2.67218,-1.2251,1.65546,1.2802,0.526565,2.22903,0.995701,1.73311,1.59918,2.30756,2.24292,3.06057,0.297409,2.15611,1.30907,2.61108,2.62859,2.0185,2.65391,2.05982,2.47959,2.07839,2.1888,1.82943,1.04209,1.20861,2.82231,1.25221,0.346461,0.271215,0.0551116,0.207777,0.0646348,0.77296,0.160373,0.217516,0.371318,0.0971741,0.269788,0.150191,0.168097,0.0904986,0.0959617,0.0447632,0.426191,0.103761,0.212643,0.0684285,0.0673211,0.117274,0.0657483,0.113064,0.0773013,0.111215,0.100761,0.138307,0.260746,0.229946,0.0561303,0.222318
-3810.92,0.986201,0.0737845,5,31,0,3828.14,0.295696,-0.0160136,0.0502936,-0.295892,0.066319,0.376472,0.888804,-0.388248,0.552373,0.659091,-0.790795,0.0825441,-2.60582,-1.46253,-1.52404,-0.489428,-0.169852,-1.42049,-0.349232,1.23056,1.70792,1.64209,1.63732,-0.584976,0.124542,-0.421551,0.293774,0.317266,-1.27511,-0.488641,-0.020488,1.71996,-0.109626,-0.910881,-0.0245304,0.429228,0.841747,-0.177822,-0.122845,0.0313957,0.867424,0.962275,-0.32639,0.449837,-1.93959,-0.923432,-0.978098,-0.0585339,0.225507,-0.886065,0.0660732,1.4702,1.89447,1.83597,1.83173,-0.143457,0.487165,0.00179615,0.63758,0.65846,-0.756847,-0.0578343,0.358262,1.90518,0.279036,-0.433123,0.354669,0.757972,1.12462,0.218423,0.267287,0.743292,0.849811,3.51247,1.36166,2.27052,-0.96104,1.3138,1.10786,0.786,2.04619,0.934618,1.88676,1.91875,2.27478,2.35635,3.38714,0.439662,2.57312,1.11161,3.45305,2.87706,2.12494,2.55868,2.17895,2.81603,1.58863,2.11707,1.86405,1.47152,1.44081,2.39623,1.82269,0.322285,0.299472,0.0289596,0.203971,0.0935941,0.72333,0.211852,0.24827,0.313028,0.114438,0.281989,0.131615,0.128001,0.0932337,0.0865622,0.0326998,0.391821,0.0708883,0.247572,0.0306781,0.0532995,0.106696,0.0718458,0.101657,0.0564639,0.169577,0.107449,0.134232,0.186711,0.19142,0.0834606,0.139111
-3811.1,0.98097,0.0737845,6,63,0,3835.88,0.468718,-0.209256,0.00185015,-0.0892372,0.0594291,0.0784346,0.810847,-0.942543,1.43645,-0.481971,-0.0254846,1.14609,-2.94585,-0.661239,-0.880132,-0.715214,-0.113418,-1.14043,-1.29296,0.864086,2.16528,2.24416,1.13761,0.173842,-0.5811,-0.202472,0.519944,-0.0807021,-0.646894,0.0481095,0.0488104,1.87309,0.701106,-0.517806,0.273797,-0.271211,0.622074,0.594188,-0.252241,-0.685823,1.24317,-0.31237,0.0577705,1.00773,-2.3102,-0.457729,-0.635217,-0.501494,-0.0135298,-0.846282,-0.969959,0.779076,1.83414,1.8981,1.00086,0.219394,-0.392748,-0.0857391,0.500029,0.0129975,-0.446097,0.117444,0.118012,1.59722,0.646924,-0.341426,0.300442,-0.141476,0.582841,0.56023,-0.126094,0.119786,1.39506,2.3242,1.92176,2.99059,-1.24885,1.71475,1.58535,0.422974,1.96932,1.13657,1.01289,1.37219,2.3426,2.62272,2.746,0.956596,1.82782,1.07645,3.37432,2.35242,2.48762,2.81344,2.10086,2.58112,1.99821,2.29515,1.84082,0.685755,1.06071,2.76337,1.61904,0.470089,0.198601,0.0891383,0.127665,0.047853,0.777101,0.152549,0.170039,0.395805,0.122462,0.242951,0.266414,0.202266,0.0876554,0.0676904,0.060313,0.27756,0.138498,0.254179,0.0331078,0.0868733,0.0767306,0.0566019,0.109013,0.0703637,0.119391,0.0915258,0.136954,0.334978,0.257175,0.0593359,0.165337
-3801.13,0.999272,0.0737845,5,63,0,3831.78,0.126505,-0.117111,0.215294,-0.0364843,0.0635867,0.30021,0.84559,-0.835275,1.05201,-0.558682,-0.605262,0.990412,-2.78953,-0.862079,-1.34129,-0.656749,-0.27805,-1.45125,-1.16379,1.3002,1.99879,1.98981,1.31547,-0.0820454,-0.664946,-0.0144381,0.413651,-0.0880237,-0.63336,-0.511057,0.267366,2.53919,0.392031,-0.547327,-0.0454407,-0.139701,0.621172,0.209305,-0.434759,-0.40609,1.18978,-0.172205,-0.211593,1.13769,-2.05859,-0.428755,-0.833972,-0.25513,0.0650941,-0.926953,-0.683882,1.39965,1.99036,1.98277,1.41256,0.230834,-0.262061,0.288002,0.649989,0.225778,-0.235352,-0.131934,0.526292,2.44732,0.631708,-0.162604,0.261786,0.182081,0.825467,0.477196,-0.0674177,0.256013,1.15243,2.3826,1.51658,2.99304,-1.13206,1.69584,1.27572,0.534146,1.92044,0.928397,1.17147,1.82152,2.33453,2.50857,3.01356,0.793997,1.84763,1.33162,3.45914,2.46265,2.63738,2.48646,2.38164,3.30019,1.87214,2.3922,1.69903,0.856284,1.12218,2.58863,1.53358,0.436344,0.240046,0.0845093,0.179965,0.0477412,0.756218,0.155009,0.218279,0.36955,0.127812,0.28325,0.23659,0.139251,0.0883031,0.0752596,0.0468171,0.311311,0.136151,0.208891,0.0304975,0.0785185,0.0667708,0.0768131,0.0845834,0.0355648,0.133294,0.0837695,0.154592,0.298116,0.245607,0.069874,0.17747
