# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC6b_model
# start_datetime = 2022-04-23 08:33:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-393418f46c6a.json
# init = 2 (Default)
# random
#   seed = 1704718254
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6b-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6b-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC6b_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
289.061,0.971518,0.0788856,6,63,0,-247.473,0.327221,-0.254872,0.442545,0.483092,-0.268994,-0.120052,-0.148166,-0.0817205,0.223911,0.377027,-0.156593,-0.136531,0.0273141,0.0969846,0.834857,-0.543185,1.13315,0.982925,-0.358391,0.323152,-2.07048,0.136743,-1.5473,0.309637,0.420045,-1.03348,-1.27711,1.26113,1.27736,2.01511,1.28847,0.278277,0.257186,0.073317,0.874125,0.328093,-0.0933724,0.993323,0.353844,1.29945,1.10966,0.0153775,1.03209,0.389792,0.823523,1.28662,-0.273266,1.88772,0.395018,0.194524,0.460229,-0.587712,0.667666,-1.68022,-1.52219,0.780308,-0.427039,0.146164,0.0638116,0.656922,-0.706658,-0.170511,-1.81299,-0.826927,-0.645827,0.165925,1.09742,-0.94551,0.340225,-0.589119,0.447431,2.09035,-0.0922683,-0.729421,-1.27582,0.141278,0.383758,-0.19446,-1.14875,1.35928,0.262547,-0.356497,1.043,0.917586,-0.202221,0.36677,-1.63157,0.211146,-1.19479,0.355487,0.447662,-0.765824,-0.969218,1.14985,1.1634,1.77931,1.17268,0.329306,0.311698,0.158194,0.826754,0.370895,0.019032,0.926267,0.392394,1.18184,1.02339,0.109823,0.95863,0.422405,0.784509,1.17113,-0.131154,7.13175,7.92098,5.23601,8.59737,3.40076,3.61982,8.98856,5.5791,6.99681,6.77286,8.56096,4.99568,6.17409,3.227,4.76389,5.11718,7.05164,10.1881,4.54589,7.55426,5.2331,7.88104,15.0811,6.36789,4.95096,3.98981,6.98332,7.68529,6.11596,4.19519,11.2984,7.32598,0.217886,1.31693,2.83822,1.36333,1.98694,-0.772869,1.56687,0.534645,0.603996,2.06784,0.85435,0.650956,1.6457,1.75433,2.39026,2.68359,1.06363,2.04113,0.896462,2.85664,2.15495,2.07623,2.87421,2.01257,1.99128,1.49633,2.03045,2.04023,1.02312,0.849618,2.45615,1.37976,0.445743,0.211329,0.0552937,0.2037,0.12058,0.684141,0.172663,0.369434,0.35343,0.112262,0.298521,0.342774,0.16169,0.147502,0.0839182,0.0639484,0.256617,0.114952,0.289778,0.0543391,0.103869,0.111428,0.0534432,0.11789,0.120121,0.182974,0.116043,0.115043,0.264419,0.299513,0.0789899,0.201047
294.79,0.997474,0.0788856,6,63,0,-257.938,0.150558,0.163141,0.130095,-0.480225,0.26596,0.136319,0.0508,-0.00483999,-0.0914436,-0.387787,-0.195263,0.308182,0.0598411,0.32428,0.765762,-0.235088,0.583368,0.194003,-0.117075,0.823094,-2.86491,-1.24185,-0.598275,-0.941243,-0.295012,-1.3372,-0.274843,0.662188,2.20726,1.25525,0.91969,-0.694709,-0.521548,-0.622404,-0.0144156,0.910698,-0.3382,-0.0625067,0.591037,1.98717,-0.252493,0.0439051,-0.48374,-0.274662,0.521324,-0.528712,-0.0375317,1.64775,0.428614,0.0817005,-0.569565,0.939749,1.65277,1.26664,-0.259736,0.615177,0.856954,0.736348,-1.36817,1.64366,1.92157,-0.557292,-0.702375,-0.974891,-1.02997,-0.507626,-0.021913,0.156907,0.386793,0.780395,2.16546,0.149127,0.26761,0.679915,1.36427,1.46098,-1.78024,0.447539,0.743327,1.21734,0.0264248,0.144258,0.771001,0.47284,0.234628,0.954574,-1.86956,-0.626682,-0.133857,-0.396488,0.0983704,-0.699695,0.113815,0.831358,2.01452,1.2855,1.02854,-0.207702,-0.0751017,-0.152333,0.313241,1.02166,0.0652989,0.276414,0.776874,1.84598,0.13093,0.357901,-0.0461498,0.113954,0.72349,-0.0805881,0.295539,5.38041,4.06992,7.77207,10.5502,8.94098,4.64792,6.76269,7.5011,7.12319,2.89022,10.5091,11.8385,4.09139,3.84471,3.42087,3.34105,4.17942,5.1467,5.55668,6.13207,7.25895,13.1431,5.53818,5.82669,6.95297,9.32308,9.71765,2.42228,6.29382,7.14454,8.75406,5.25444,1.03906,1.00755,2.56855,1.5524,2.39203,-1.04579,1.34812,1.54296,0.514175,1.53583,0.737762,1.55127,1.46713,2.31377,1.92493,2.22664,0.231741,1.60172,1.10151,2.64831,2.81816,2.46021,2.43196,2.21433,2.62396,1.9555,2.45361,1.25354,0.991898,1.13295,2.06048,1.49363,0.261332,0.26746,0.0711902,0.174739,0.0837824,0.739965,0.206178,0.176105,0.374215,0.177143,0.323494,0.174903,0.18738,0.089989,0.127313,0.0973839,0.442323,0.167741,0.249456,0.066093,0.0563506,0.0786949,0.0807675,0.098471,0.0676124,0.123955,0.079175,0.222087,0.270537,0.243617,0.112998,0.183377
294.109,0.928745,0.0788856,6,63,0,-254.942,0.028665,0.19832,0.497789,0.536823,-0.154839,-0.378747,-0.253141,0.00529858,0.199369,0.123631,-0.132573,0.0608898,0.0721882,-0.186448,0.746139,-1.42903,1.03982,-0.336359,0.00875733,0.897273,-2.86986,-1.88225,-1.42089,-0.279563,-0.0645231,-1.18294,-0.418465,0.424559,1.45427,1.38243,2.40248,-0.0793011,0.241985,-0.846414,0.0372184,0.357418,-0.989453,0.219657,-0.105009,0.946855,0.174316,-0.822971,-0.623086,-0.285309,1.43189,0.3107,-0.474623,1.66156,0.456775,-0.139129,-0.514555,0.3545,0.746414,-0.8594,-1.2242,0.178249,-0.238984,-0.314252,-0.286733,-0.0502245,0.138292,-0.61704,0.176882,-0.131562,0.824714,1.00688,1.45072,-0.243337,0.118798,0.682387,1.26162,0.986435,-0.0104713,-0.889168,-0.241709,0.550789,0.87412,0.0996581,-0.139682,1.4509,-0.693089,-1.25271,0.589402,-0.437418,-0.179914,0.483042,-2.32776,-1.59087,-1.24663,-0.395041,-0.234591,-1.06908,-0.498681,0.130332,0.898642,0.84504,1.60613,-0.245618,-0.00589363,-0.81799,-0.158678,0.0802354,-0.924717,-0.0225539,-0.264799,0.520037,-0.0563845,-0.800499,-0.651357,-0.399328,0.881942,0.0453767,-0.540583,4.94319,4.16421,6.19343,7.40759,3.55733,3.01132,5.71436,4.72279,4.56318,4.6209,5.14806,5.61101,3.97376,5.71079,4.96031,7.67732,8.34348,10.2187,4.71341,5.56127,7.19409,9.37304,8.26592,5.2424,3.50928,4.71692,6.77439,7.85255,5.51286,4.94194,10.2195,3.83809,-0.0149051,1.03313,2.27711,1.59617,2.4035,-0.894021,1.23152,0.962579,0.655194,1.68587,0.851372,1.42178,1.05547,1.69976,1.77406,3.23784,0.724254,2.20332,0.852939,2.8446,2.43382,2.15075,2.76416,1.65566,1.89866,1.68238,1.91403,1.35647,0.817981,1.32735,2.78594,1.09112,0.503726,0.262477,0.0930366,0.168518,0.0829063,0.709719,0.225915,0.276362,0.34182,0.15632,0.299145,0.194383,0.258176,0.154496,0.145038,0.0377664,0.326457,0.0994531,0.298817,0.054961,0.0806297,0.104261,0.0592918,0.160346,0.13026,0.15678,0.128529,0.204814,0.306193,0.209598,0.058089,0.251407
287.429,0.994556,0.0788856,6,63,0,-251.383,-0.123426,-0.186448,-0.0668085,-0.52053,0.337245,0.38333,0.360093,-0.117868,-0.22857,-0.0973743,-0.0771594,0.463698,0.0571223,0.340128,0.758585,0.78455,1.8764,0.202811,0.273328,0.735376,-2.41481,-0.068988,-0.680726,0.268089,0.581528,-0.931957,-0.483869,1.84512,1.69935,1.41252,0.912972,-0.850601,-0.476791,0.062657,1.12499,1.00432,-0.414709,0.377888,0.752332,2.38361,0.391171,0.376087,-0.234099,0.385727,1.52413,0.287347,0.615004,1.81538,0.452187,-0.532594,-0.533378,1.00578,0.450304,-0.283124,-1.04838,0.696374,-0.0577986,0.327264,-0.760665,2.15386,0.238042,0.830664,-2.02151,-0.840508,-0.504803,-1.18976,0.464034,0.0571051,1.10586,0.439702,0.430482,0.505888,1.35669,-1.32779,0.244527,1.43819,-1.14472,0.0199831,0.710867,-0.951321,0.635145,0.935277,1.76354,0.493978,0.547471,0.897973,-1.49171,0.287795,-0.176261,0.543496,0.781267,-0.366841,-0.026928,1.73981,1.62923,1.41165,1.0327,-0.305126,-0.0215591,0.387659,1.19353,1.10199,0.0255357,0.626788,0.910836,2.1483,0.636865,0.625422,0.162544,0.632735,1.49631,0.558105,0.806661,4.82855,4.82684,9.68112,7.53079,5.40516,3.82407,8.41713,5.98492,7.12324,4.3554,16.27,6.84157,8.94409,2.46274,4.20096,4.88961,3.58725,7.57769,6.3041,10.1293,7.49477,7.46359,7.72247,11.3459,3.3702,6.86167,11.7718,3.66105,6.19916,8.47248,3.99564,8.18729,1.00884,1.20876,2.3713,1.6822,2.14695,-1.04241,1.80637,1.3012,0.882717,2.03024,0.882131,1.22204,1.60736,1.54838,1.40054,2.05318,-0.169658,1.4559,0.803958,3.29934,2.6937,2.18847,2.56123,2.15981,2.52443,1.92643,2.50274,1.07204,0.725565,1.40424,1.96863,1.82714,0.267207,0.229921,0.0853879,0.156805,0.104617,0.739315,0.141078,0.213963,0.292615,0.116064,0.292736,0.227577,0.166956,0.175321,0.197731,0.113732,0.542313,0.189095,0.30918,0.0355939,0.0633464,0.100791,0.0716758,0.103418,0.0741635,0.127146,0.0756663,0.255016,0.326169,0.197144,0.122536,0.138579
279.9,0.867094,0.0788856,6,63,0,-241.571,0.0540703,0.129372,0.293877,0.150836,-0.326781,-0.445707,-0.420632,0.510148,0.161107,0.0250213,0.25981,-0.0281257,0.061638,-0.107378,0.603844,-1.25084,1.42074,-0.155032,0.426795,1.00731,-2.94639,-1.31623,-1.35681,-0.874563,0.350041,-1.07443,-0.963668,1.42464,2.61613,1.78378,1.70048,0.365349,0.903556,0.142668,0.22039,0.801179,-0.262547,1.16014,0.439736,1.1404,0.58419,0.0105624,0.961883,0.0747797,0.918602,0.127476,-0.12971,1.64161,0.237866,-0.136815,0.50745,-1.15633,1.91771,-0.948457,-0.821205,-0.287492,-0.523708,-0.064494,0.0930476,-0.137313,-0.326512,-0.969676,1.12895,-1.4228,-2.2935,0.594946,0.698296,-0.90798,-0.47481,0.00302052,1.29175,1.07269,0.269683,-0.668641,-0.080406,0.958617,0.562697,-0.842947,-0.0733184,1.70158,-0.587381,-0.862691,0.750524,-0.200993,0.15034,0.50088,-1.88654,-0.902175,-0.926679,-0.635478,0.103992,-0.756166,-0.689283,0.752884,1.47236,0.96975,0.919447,0.113236,0.438229,-0.0212293,0.0257032,0.376409,-0.265916,0.593167,0.158154,0.581243,0.245381,-0.101,0.473449,-0.062223,0.447314,-0.0304024,-0.185703,4.99814,5.82591,3.92183,8.14795,4.12062,4.24726,4.82218,4.5587,5.08487,5.27903,4.99755,4.77763,4.09988,6.75409,3.68096,2.99236,5.94843,6.09648,4.16049,4.61204,5.16719,7.02078,6.66431,5.50556,4.40422,5.06566,6.48591,5.90297,4.22535,5.07421,7.73966,4.49018,0.171211,1.10641,2.05436,1.6044,2.07822,-0.753311,1.41331,0.897211,0.620403,1.68133,0.821173,0.888056,1.52464,2.06199,1.75858,2.25023,0.856585,2.26212,1.3825,2.52761,2.32358,2.29763,2.91016,1.73549,1.66397,1.63811,2.15436,2.09755,0.958312,1.19227,2.30384,1.14508,0.457301,0.248541,0.113612,0.167367,0.111232,0.6799,0.195712,0.289624,0.34969,0.156919,0.305515,0.291511,0.178779,0.112847,0.146968,0.0953293,0.298053,0.0943092,0.200608,0.073945,0.0891891,0.0913194,0.0516535,0.149886,0.159229,0.162723,0.103925,0.109335,0.277216,0.232854,0.0908057,0.241388
286.72,0.963123,0.0788856,6,63,0,-247.099,0.29702,-0.0844065,-0.0372994,-0.292815,0.384739,0.389935,0.213034,-0.561427,0.174329,-0.152647,-0.218165,0.407918,0.029703,0.456242,0.772778,-0.7042,0.170253,1.45093,-0.465693,1.07955,-2.2394,0.160656,-0.51305,-0.102025,0.220714,-1.00904,-0.10217,0.483807,1.14787,1.57934,2.03543,-0.472376,-0.609251,-0.676599,1.24652,0.998407,0.098813,0.512722,0.11468,2.19195,0.020941,0.431332,0.0278938,-0.263172,0.511578,0.481537,0.366546,1.74485,0.200233,-0.575408,-1.14733,0.990421,-0.824567,0.436229,-1.33645,1.26464,0.153721,0.320527,-0.503744,2.22152,0.666008,0.259705,-2.24702,-0.91522,0.978176,-0.830452,0.276875,-0.143967,1.64894,-0.153515,0.953533,-0.55593,1.5844,0.580408,0.250812,-0.0724273,-1.83684,0.569087,0.327555,-0.133381,0.408172,-0.0879481,0.58781,1.57749,0.0963653,1.2905,-1.27432,0.580394,0.0597688,0.377399,0.626805,-0.323523,0.377288,0.830118,1.34329,1.67672,2.02918,0.0912008,-0.0145736,-0.066618,1.41952,1.22779,0.532603,0.852462,0.544864,2.15013,0.472425,0.789566,0.477798,0.252869,0.851578,0.828363,0.739501,5.102,4.54994,6.98079,4.85371,6.24758,4.38087,7.37481,5.90399,6.10451,5.17574,8.93226,6.54175,6.03062,3.65071,4.7664,6.9637,4.84799,6.05138,5.56235,7.9647,5.55173,6.92942,5.12193,7.86244,6.43058,6.01989,5.6426,3.9632,6.41602,6.1131,5.57415,6.21259,0.618332,0.967357,2.90003,1.03277,2.28631,-0.768932,1.64287,1.17439,0.750591,1.62262,0.672289,1.3731,1.42776,1.57408,2.33314,2.90618,0.431448,1.10005,0.81788,2.86088,2.40182,2.00366,2.20471,1.54068,2.61854,1.68398,2.11211,1.22226,0.96787,0.998774,2.22445,1.6165,0.350161,0.275408,0.0521518,0.262547,0.0922631,0.68329,0.162075,0.236062,0.320693,0.164844,0.337984,0.202119,0.193448,0.171636,0.0884153,0.051849,0.393781,0.24973,0.306214,0.0541216,0.0830341,0.118819,0.0993283,0.176437,0.0679545,0.156569,0.107925,0.227539,0.275305,0.269182,0.0975765,0.165688
282.026,0.919685,0.0788856,6,63,0,-252.936,0.263386,-0.0614573,0.132976,-0.233193,0.263341,0.115677,0.260097,-0.820305,0.220981,-0.0719748,0.0626171,0.431978,0.0303153,0.419297,0.783101,-0.51735,0.507707,1.32876,-0.277935,1.16929,-2.81555,0.0311431,-0.857834,-0.269331,-0.00163799,-1.13536,-0.222148,0.545951,1.46034,1.33554,2.20169,-0.736795,-0.0921234,-0.799486,1.7131,0.676627,0.0252794,0.0137343,-0.154148,2.09751,-0.279072,0.360078,0.131737,-0.354007,0.588252,0.107904,0.47239,1.71523,0.128193,-0.503203,-0.420355,1.57849,-1.70247,0.426713,-0.656042,1.25458,0.423239,0.848679,-0.611965,1.52437,0.443555,0.353798,-1.79988,-0.142771,0.617275,-0.348985,0.00571848,-0.666905,2.22056,-0.719068,0.741106,0.390947,1.03197,-0.125302,-0.0396919,1.17124,-1.88654,0.630465,1.13579,-0.709588,0.625283,0.0141598,0.816883,1.45985,0.201646,1.33497,-1.78556,0.443685,-0.252473,0.208384,0.418014,-0.469803,0.245333,0.846832,1.56289,1.46516,2.14345,-0.157688,0.347155,-0.206781,1.76082,0.949164,0.439093,0.430052,0.298583,2.06186,0.200756,0.701275,0.52246,0.142074,0.879958,0.503797,0.789226,5.21073,5.26636,6.80445,4.46818,5.87043,5.10963,6.52769,5.86782,6.19672,5.13858,6.75741,5.88312,5.81581,4.41273,5.45714,6.0156,5.31477,5.56201,5.10252,7.38821,5.06851,6.11186,5.84358,6.34405,5.46937,5.52972,6.45833,4.36399,6.02578,6.42905,5.07467,6.02178,0.765152,1.23441,2.91678,1.26447,2.45843,-1.20097,1.59897,0.992247,0.861643,1.54147,0.653656,1.36879,1.48397,1.86935,2.15378,3.14564,0.254535,1.59188,0.726102,3.33901,2.25451,2.0476,1.91729,1.42204,2.61084,1.43876,2.1582,1.35063,0.899416,1.29916,1.94818,1.79142,0.317529,0.225411,0.0513302,0.220205,0.0788245,0.768697,0.168125,0.270469,0.296996,0.176321,0.342166,0.202815,0.184828,0.133617,0.103978,0.0412633,0.436708,0.16912,0.326051,0.0342568,0.0949608,0.114295,0.128164,0.194342,0.068444,0.191738,0.103567,0.205767,0.28917,0.214306,0.124752,0.142898
279.854,0.982083,0.0788856,6,63,0,-236.495,0.235596,0.203375,0.0952225,0.327767,-0.00320275,0.169353,-0.309523,0.374413,-0.321404,-0.184789,0.0298514,-0.121558,0.0550855,0.0678776,0.758035,-0.352821,1.59013,0.518001,0.0237757,1.22724,-3.02193,-1.13891,-0.317706,-1.28974,0.642194,-1.07473,-0.316847,1.57626,1.65934,2.13454,1.54171,-0.378713,0.580174,0.256952,0.507136,0.95709,-0.344166,1.49574,1.11315,1.57256,0.270357,0.130601,-0.110194,0.432072,0.400783,0.72556,0.14677,1.77722,0.0318211,-0.610166,0.450995,1.17345,0.951837,0.325404,-1.35664,1.67373,-2.28219,0.605486,-1.39243,-0.993071,1.9166,-1.14478,0.476873,-0.562171,-1.16597,-0.230899,0.849597,-1.42108,-1.75628,0.679529,0.465262,0.248009,-0.101745,-1.15157,0.335279,-0.955987,0.287269,-0.94863,-0.370278,-0.439356,1.19243,-0.199573,1.27325,0.46054,0.0859004,0.998166,-2.22285,-0.795457,-0.172954,-0.909793,0.554683,-0.746805,-0.172303,1.26274,1.32572,1.68593,1.23655,-0.2192,0.50767,0.262657,0.452305,0.793385,-0.193013,1.2017,0.911684,1.25993,0.272818,0.166878,-0.0156532,0.395404,0.371685,0.617878,0.179135,5.79971,5.9989,6.13841,6.09527,5.97497,5.66357,6.23691,5.4992,6.02846,5.65713,5.72948,6.2853,5.70188,6.00384,5.80858,5.69804,5.87013,6.07547,5.65197,5.592,6.04268,6.00162,5.96027,5.89431,5.70065,5.97685,5.73624,5.96773,5.73758,5.84415,5.83132,6.14212,0.541753,1.40864,2.41009,1.31934,2.34178,-1.14208,1.34945,1.391,0.29296,1.8983,0.596809,1.17131,1.75921,1.92823,2.16744,2.35982,0.499537,2.07163,1.3345,2.6222,2.46751,2.03197,3.20634,2.2553,2.30313,1.69925,2.11643,1.5023,1.11572,1.10574,2.48353,1.30241,0.36778,0.196449,0.0824062,0.210928,0.0877213,0.758061,0.20596,0.199248,0.427279,0.130301,0.355074,0.236618,0.14689,0.126946,0.102713,0.0862884,0.377649,0.111885,0.208417,0.0677232,0.0781673,0.115887,0.0389279,0.0948935,0.0908639,0.154563,0.10751,0.182083,0.246807,0.248667,0.0770211,0.21376
285.485,0.955817,0.0788856,6,63,0,-241.709,0.238277,-0.0966078,0.326139,-0.329191,0.0236623,-0.107536,0.398346,-0.374619,0.115044,-0.260159,0.309946,0.0537995,0.0397045,0.19409,1.19792,-0.382963,0.61058,0.441578,-0.156794,0.327791,-1.21254,0.225698,-0.272054,-0.643336,-0.0918034,-0.822536,-0.104581,0.207432,1.16098,0.938961,1.32831,0.431441,0.0461116,0.114437,0.745967,0.263657,-0.199172,0.313671,0.511231,1.67895,0.307083,-0.238378,0.81271,-0.00718305,0.581232,0.3467,0.080142,1.74221,0.0432711,-0.0724319,-1.14424,-1.0535,-0.0677967,0.648586,0.0741442,0.0909751,1.78332,-0.441975,1.1493,2.22027,-1.82131,1.25085,-0.711223,-0.259719,0.677182,-0.0357103,-0.380784,0.244146,2.20522,-0.402133,0.894263,0.837154,0.378641,0.459566,0.322159,2.29493,-0.858086,0.222351,0.219223,1.31756,-1.13679,-0.264668,0.925516,0.723065,0.00626454,0.586758,-1.25843,0.464458,-0.131808,-0.576574,0.0841174,-0.791241,0.0688106,0.442578,1.58485,1.31889,1.7853,0.710922,0.249328,0.331177,1.0877,0.50993,-0.0445018,0.569843,0.806504,2.20534,0.561951,-0.091467,1.16765,0.185486,0.890359,0.609409,0.290094,5.69208,5.43412,5.4555,5.69322,5.87247,5.7283,5.73247,6.16801,5.60178,6.00109,6.28574,5.27722,6.02752,5.5369,5.64614,5.87974,5.70113,5.61664,5.77059,6.28165,5.61145,5.93523,5.92058,5.80427,5.82463,5.7901,6.30608,5.50182,5.76515,5.76437,6.04494,5.43587,0.42033,1.17376,2.6923,1.45934,2.11924,-0.7815,1.68746,1.55949,0.382734,1.6166,0.741244,1.6013,0.980403,1.69613,1.92969,3.15896,0.9646,1.94063,1.2544,3.21575,2.28064,2.12325,2.57878,2.33899,2.63425,1.54804,1.87777,1.96388,0.880466,1.54534,2.2095,1.66376,0.396438,0.236175,0.0634293,0.188568,0.107241,0.686003,0.156111,0.173719,0.405468,0.165674,0.322732,0.167801,0.272812,0.154972,0.126784,0.0407396,0.275958,0.125579,0.221939,0.0385773,0.0927389,0.106857,0.0705165,0.087945,0.0669665,0.17537,0.132646,0.123047,0.293081,0.17576,0.0989008,0.159258
283.679,0.978848,0.0788856,6,63,0,-252.645,0.256626,-0.147425,0.213262,0.343433,-0.0885646,0.31927,-0.33907,0.497321,0.510854,0.0233946,-0.0312261,0.111557,0.0328589,0.220779,0.710589,-0.651452,0.250767,0.00783219,0.121503,1.00255,-2.54101,-0.029066,-1.15208,-0.345732,0.853788,-0.653489,-0.925033,0.560635,2.04983,1.17843,0.916451,-0.627462,-0.377834,-0.471806,0.428889,0.583493,-0.507705,1.07203,0.366632,2.47712,0.370536,0.391562,0.28045,-0.435223,0.852689,0.00656649,-0.277159,1.66974,0.108586,1.48082,0.895259,0.471912,1.13752,-0.713332,-1.29104,-0.417523,-1.09326,0.183546,-0.780883,-1.06983,1.03814,-0.995306,0.68976,-0.355529,-1.86517,0.393366,0.695033,0.571205,-2.25093,0.253654,0.0578912,-0.102714,0.100854,0.079496,0.268613,-0.819835,0.647541,-0.27289,-0.31575,-0.520451,1.22337,-0.242136,0.398971,0.226344,0.307118,0.933177,-1.58484,0.200125,-0.597875,-0.0248946,0.827471,-0.243583,-0.436539,0.61916,1.67737,1.05816,0.871998,-0.225088,-0.0477059,-0.114481,0.525543,0.635402,-0.13999,0.982553,0.481303,1.98099,0.484077,0.499019,0.420063,-0.0884856,0.82669,0.225445,0.0238328,6.23721,5.85297,5.59,6.00898,4.91493,4.61609,5.07537,4.71629,5.41767,4.87901,4.72831,5.94448,4.76672,5.72381,5.10965,4.3371,5.54252,5.72709,5.65059,4.15917,5.45907,5.34425,5.25186,5.36924,5.35681,5.46795,4.85842,5.69763,5.1557,5.13177,5.01896,6.06525,0.726449,1.00611,1.92489,1.5785,2.27028,-0.95958,1.437,0.87066,0.467328,2.16457,1.09352,0.90056,1.47408,1.9942,1.99671,2.07766,0.225863,1.42083,1.05126,2.35552,2.16965,1.72285,2.71396,1.8184,2.56069,1.35671,2.19757,1.31073,0.895332,1.07635,1.9804,1.2295,0.325974,0.267742,0.127317,0.171008,0.0936148,0.723038,0.19201,0.295117,0.385249,0.102978,0.250957,0.288936,0.186323,0.119813,0.119549,0.111287,0.443773,0.194532,0.258984,0.0866276,0.102509,0.151504,0.0621547,0.139626,0.0717115,0.204775,0.0999694,0.212365,0.290011,0.254197,0.121277,0.22627
