# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5a3_model
# start_datetime = 2022-04-23 08:28:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39342b4a2c9c.json
# init = 2 (Default)
# random
#   seed = 486147179
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5a3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3809.49,0.999428,0.0731771,6,63,0,3829.47,0.356545,0.164792,-0.208627,0.228213,-0.595977,-0.402382,0.195538,0.820382,-0.107297,0.0448748,-0.0650912,0.172049,0.0733861,0.0290644,0.332241,0.84984,-0.863282,0.26946,-0.112009,-0.141453,0.382295,-3.07974,-0.289687,-1.26109,-0.85547,-0.38908,-1.24126,-0.295797,0.782099,1.70418,1.81867,1.86333,-0.461956,-0.361279,-0.350572,0.0986367,0.282542,-0.579155,0.198598,-0.1308,2.1284,0.724272,-0.87614,0.468886,-0.0702964,0.310483,1.07725,-0.116454,-0.40141,0.561239,0.237051,0.212029,0.657131,-2.28504,0.0860539,-0.739481,-0.394771,0.00158575,-0.722631,0.0808608,0.9969,1.78052,1.87782,1.91577,-0.0603471,0.0252119,0.0343109,0.416066,0.572357,-0.159948,0.501017,0.221082,2.14104,0.947756,-0.412338,0.730719,0.2725,0.596102,1.24773,0.233274,0.346776,0.989717,2.64539,1.66635,2.25823,-1.28262,1.65489,1.15516,0.45375,1.60268,0.878466,1.68196,1.60896,2.53556,2.46219,3.22332,0.742152,1.91985,0.956884,3.11795,2.61377,2.61533,2.98275,1.82218,3.12859,2.22836,1.99601,1.96282,1.00366,1.18941,2.56439,1.54083,0.414164,0.270968,0.0662734,0.158911,0.0946422,0.782895,0.160449,0.239548,0.388469,0.167607,0.293496,0.156836,0.166733,0.0734026,0.0785516,0.0382974,0.322534,0.127878,0.277503,0.0423727,0.0682575,0.0681586,0.0482114,0.139173,0.0419433,0.0972329,0.119623,0.123162,0.268222,0.233365,0.0714656,0.176415
-3814.19,0.869649,0.0731771,6,63,0,3839.71,0.213209,0.351453,0.112915,0.243373,-0.592584,-0.202211,-0.378047,-0.418676,-0.238141,0.00540298,-0.0724497,0.219071,0.0658942,0.0140069,0.479038,0.839633,-0.426072,0.507646,0.630917,-0.0147734,1.16727,-2.91376,0.468453,-1.4574,-0.513548,-0.269874,-0.820608,-0.499502,0.793654,1.29487,1.34664,1.26463,-0.519209,-0.0531582,-0.247233,-0.0381001,0.625357,-1.52106,-0.0555487,-0.450072,1.91008,-0.0394844,-0.165301,0.426436,0.168967,0.275731,1.68221,0.201862,0.121294,0.905274,1.00878,0.466633,1.45911,-1.96745,0.872366,-0.744641,0.0478456,0.252442,-0.209972,0.0596394,1.14542,1.56625,1.60972,1.54086,0.0430927,0.434404,0.271453,0.447048,1.00411,-0.798096,0.432397,0.101143,2.0828,0.445885,0.340245,0.837087,0.620908,0.71055,1.89148,0.648528,0.632683,1.26259,3.16537,1.7666,2.89087,-1.18675,1.94946,0.950691,0.752941,1.6842,1.22178,1.49139,1.55841,2.25115,1.91568,2.70904,0.68528,2.12974,0.866884,2.86722,2.83123,1.68797,2.65488,1.5329,2.87975,1.52239,2.49684,1.72379,1.09598,1.25517,2.55971,1.81671,0.346902,0.220529,0.04049,0.145966,0.0526067,0.766159,0.124613,0.278746,0.320181,0.15654,0.227623,0.183712,0.173875,0.0952503,0.128344,0.0624419,0.335084,0.10624,0.295903,0.0537982,0.0556598,0.156044,0.0656887,0.17757,0.0531635,0.17911,0.0760803,0.151384,0.250493,0.221806,0.0717768,0.13983
-3814.55,0.994155,0.0731771,6,63,0,3837.54,0.091372,-0.0112288,-0.0717598,-0.197988,0.605473,0.138077,0.37724,0.433193,0.299043,0.372935,0.372696,-0.22394,0.0877482,0.0609866,-0.141221,0.77627,-0.331844,1.27087,0.502224,-0.657108,0.598248,-3.36348,-0.565266,-1.20819,-0.488846,0.626523,-1.06141,-0.833723,1.19274,1.84504,1.69536,2.1701,-0.10959,-0.177562,-0.102478,-0.151941,0.134451,-1.04224,-0.53909,0.663416,2.28379,0.87682,-1.21181,-0.217095,0.513798,1.34725,0.534306,0.180505,-0.398821,0.845318,0.248641,-0.651314,0.323181,-2.75219,-0.58002,-1.0791,-0.520697,0.34513,-0.965164,-0.788415,0.784669,1.29103,1.17484,1.54336,-0.226292,-0.279057,-0.220772,-0.259168,-0.0368505,-0.950282,-0.5597,0.373769,1.63162,0.539428,-1.08191,-0.309745,0.257625,0.904612,0.273545,-0.00110006,0.650233,1.22352,3.17494,1.13425,2.28425,-1.38433,1.94562,1.23295,0.723984,2.30619,0.995901,1.17265,1.59113,2.10904,2.04615,3.15343,0.777389,2.033,1.1942,3.01812,2.4507,2.41475,2.45434,2.33483,2.93752,1.61496,1.84438,1.5462,1.30784,1.66295,2.66914,1.60897,0.342937,0.227318,0.0401199,0.243377,0.0924361,0.799685,0.125032,0.225665,0.326516,0.0906112,0.269748,0.236376,0.169225,0.108221,0.114442,0.0409562,0.314883,0.115781,0.232508,0.0466139,0.0793871,0.0820546,0.0791215,0.0882788,0.0503295,0.165901,0.136534,0.175636,0.212849,0.159367,0.0648192,0.166731
-3819.74,0.966775,0.0731771,6,63,0,3845.68,0.136258,0.371974,0.251318,0.169965,-0.378485,0.0790842,-0.388438,-0.310703,0.111767,-0.379175,-0.417166,0.349245,0.063904,0.0442753,0.543057,0.828386,-1.43331,0.0301295,0.367476,-0.47359,0.510546,-3.08951,-0.812323,-1.50362,-1.56217,0.826335,-1.07797,-0.55413,0.439274,1.45718,0.825837,1.63403,-0.20542,-0.655407,-1.01713,0.286404,0.570671,-0.39996,-0.543667,0.679176,2.15783,-0.182701,-0.817123,-0.213282,-0.625114,0.178091,0.0472396,0.129991,-0.644278,0.568016,0.847469,0.150742,0.965987,-2.01625,-0.12986,-0.702519,-0.751024,1.22758,-0.349915,0.0840235,0.906946,1.75017,1.22717,1.89667,0.37289,0.000126912,-0.299519,0.78031,1.01579,0.211736,0.0926906,1.10568,2.33057,0.39171,-0.133836,0.366377,0.0252213,0.690585,0.58219,0.65074,0.495341,1.22061,2.97975,1.45227,2.39532,-1.2225,1.53715,0.982432,-0.0517872,2.65692,1.07942,1.51336,1.82462,2.17747,2.06101,3.07038,0.843336,1.68508,1.10575,3.1682,2.82855,2.66353,2.28887,2.53501,3.11208,2.14807,1.99844,1.50792,1.12641,0.984373,2.53572,1.82446,0.378636,0.22783,0.0483493,0.189653,0.0835302,0.772504,0.17695,0.27241,0.512944,0.065564,0.253616,0.180442,0.13888,0.101792,0.112945,0.0443456,0.300833,0.156424,0.248664,0.0403799,0.0558006,0.0651597,0.0920487,0.0734399,0.0426118,0.104512,0.119367,0.181247,0.244825,0.272025,0.0733917,0.1389
-3816.11,0.935328,0.0731771,6,63,0,3848.36,0.0761236,0.43488,-0.0606759,-0.644796,0.602686,-0.0402312,0.338872,0.119682,0.655978,0.339617,-0.115298,-0.253781,0.114215,0.0305325,-0.263861,0.81296,-0.522145,0.626641,-1.05875,-0.00362722,1.13728,-2.23496,-0.479325,-1.03556,-0.0913755,-0.0713925,-1.12898,-0.702946,0.731987,1.83978,1.83751,1.89912,-0.334537,-0.214273,-0.582662,-0.689084,0.309704,-1.83836,-0.00262804,-0.432799,1.98385,1.76971,-0.715861,0.897694,-0.445656,0.774224,0.644627,0.0233513,-0.688344,0.245573,-1.12458,-0.26681,0.660699,-2.08079,-0.653533,-1.10573,-0.338146,-0.3219,-1.18168,-0.835328,0.331215,1.23181,1.22996,1.28005,-0.535826,-0.438056,-0.737542,-0.824059,-0.0120841,-1.75837,-0.265998,-0.61571,1.34893,1.17484,-0.845827,0.465928,-0.626162,0.365552,0.260195,-0.244877,0.852598,1.45066,2.23426,1.60723,2.76317,-0.771525,1.2733,1.45361,0.492586,1.78057,0.920795,1.26715,1.6976,2.30373,2.4771,2.92566,0.522843,2.12128,0.986595,2.99164,2.77568,2.17155,3.20706,1.48676,2.66511,2.05835,2.51301,2.01196,0.869846,0.892111,2.28562,1.40074,0.298888,0.1899,0.0967161,0.166973,0.059347,0.683851,0.218694,0.189447,0.379285,0.144232,0.284796,0.219746,0.154779,0.0908149,0.0774793,0.0508994,0.372188,0.107046,0.271585,0.0478049,0.0586526,0.102335,0.038901,0.184408,0.0650637,0.113211,0.0749509,0.117952,0.295286,0.290674,0.0923206,0.197699
-3817.08,0.925729,0.0731771,6,63,0,3841.84,0.242652,0.593982,0.141878,0.239405,-0.34605,0.39656,-0.217949,0.327759,-0.0949883,-0.295773,-0.34191,-0.338237,0.0845677,0.014552,0.356727,0.673354,-1.04455,0.530958,0.274508,-0.525053,0.891402,-3.05592,0.605002,-1.75973,-1.19786,0.760422,-1.64847,-0.957114,0.825493,1.62009,1.60605,2.02309,-0.224321,-0.720859,0.0186575,0.13078,0.659634,-0.96783,-0.831125,0.513449,2.27207,0.781181,-1.0308,0.210126,0.194807,0.563531,1.32815,0.0915289,-0.346625,0.71425,0.541568,0.00318007,0.956956,-1.70099,0.764108,-0.828192,-0.449856,0.86876,-0.753274,-0.28775,0.912576,1.44762,1.43817,1.71898,0.205679,-0.128666,0.36929,0.444788,0.800894,-0.294965,-0.202914,0.70246,1.88663,0.882738,-0.33737,0.498216,0.487901,0.736183,1.25104,0.418358,0.607136,1.50794,3.13538,1.49761,2.62052,-0.940952,1.85178,1.17364,0.286087,2.53232,0.91029,1.37581,1.73653,2.12784,2.07209,3.04428,0.786345,1.87317,1.41036,3.37687,2.97186,2.72168,2.47546,2.36602,2.68326,1.69353,2.25644,1.36444,1.38029,1.27388,2.26922,1.74365,0.352713,0.181244,0.0416714,0.182782,0.0678293,0.719292,0.135664,0.236197,0.428962,0.073623,0.28694,0.201682,0.149755,0.10642,0.111839,0.0454652,0.312954,0.133175,0.196177,0.0330263,0.0487132,0.061706,0.0775964,0.0858005,0.0639682,0.155312,0.0947955,0.203519,0.200963,0.218594,0.0937041,0.14885
-3819.89,0.981835,0.0731771,6,63,0,3848.35,-0.0767386,-0.0762078,-0.311263,-0.246858,0.163477,-0.345051,0.210665,-0.0988507,0.451835,0.273296,0.752892,0.619789,0.090342,0.0495326,0.0624171,0.745099,-0.32536,1.68135,-0.374773,0.114167,0.97524,-2.88359,-0.0724581,-0.570106,-0.928236,-0.17215,-1.12229,-0.393208,1.69671,2.04022,2.25315,1.87288,-0.108416,0.226007,-0.246482,-0.0155389,0.333383,-1.1927,1.24846,-0.0942371,2.1874,0.146768,-0.159661,0.42511,0.221658,0.227968,-0.0779311,0.101945,-0.180008,1.31519,-0.216826,0.147483,0.789068,-2.08614,0.0084286,-0.362369,-0.629211,-0.0658516,-0.773804,-0.230562,1.32664,1.58258,1.74124,1.4579,-0.0183639,0.230814,-0.121236,0.0508391,0.310821,-0.826263,0.992641,-0.00779886,1.69225,0.171774,-0.0565464,0.379167,0.227574,0.232276,0.00435073,0.138376,0.657062,1.6074,2.45106,1.64092,2.46319,-1.22292,1.80621,1.67312,0.607982,1.60827,0.900319,1.44356,1.97476,1.99345,2.46514,2.77065,0.559475,2.2663,1.01303,3.08009,2.527,2.29333,3.75087,1.66632,2.49938,1.62653,2.61134,1.63996,1.07252,1.08371,1.96395,1.45113,0.3414,0.166949,0.0793612,0.16234,0.0784793,0.772577,0.141097,0.158008,0.35252,0.166829,0.288985,0.190995,0.121878,0.119893,0.0783381,0.058931,0.363669,0.0939523,0.266387,0.043936,0.0739873,0.0916768,0.0229579,0.158915,0.0759017,0.164306,0.0684123,0.16247,0.254924,0.252805,0.12304,0.189828
-3817.51,0.970123,0.0731771,6,63,0,3849.33,0.297158,0.651044,-0.0791776,0.282682,-0.258783,0.140119,-0.239219,0.142136,-0.159324,-0.277672,-0.539223,-0.380445,0.105212,0.0615111,-0.0385064,0.892377,-0.793597,0.400973,0.0519903,-0.34449,0.625657,-2.7314,-0.828304,-0.945447,-0.787227,0.772181,-1.29626,-0.335665,0.63073,1.13824,2.07775,1.67104,-0.281305,-0.511023,-0.639906,-0.0103396,0.459482,-0.436607,-0.869167,0.417218,1.49182,-0.278166,-0.839271,-0.559363,-0.156726,0.430932,-0.719391,-0.228881,-0.746694,0.319313,0.00788855,-0.345922,0.519815,-2.47595,-0.777665,-0.882201,-0.74101,0.65057,-1.19526,-0.338046,0.524343,0.977228,1.81563,1.45269,-0.289536,-0.494531,-0.609543,-0.0477332,0.371524,-0.428125,-0.814131,0.333809,1.29276,-0.286736,-0.787452,-0.537669,-0.178365,0.346048,-0.680474,-0.242754,0.77585,1.16523,3.06056,1.33899,2.41515,-0.881764,2.04129,1.43398,0.524657,2.54591,0.700079,1.55729,1.72236,2.07387,2.85092,2.92718,0.834674,1.82165,1.28207,3.42578,2.89813,3.15061,2.34375,2.22914,2.88149,1.53465,2.26522,1.53739,1.27691,1.02993,1.91502,1.23173,0.315215,0.237717,0.0447639,0.207676,0.0820247,0.707188,0.114936,0.192479,0.371764,0.072702,0.331795,0.174036,0.151567,0.111663,0.0546336,0.0508264,0.302658,0.139236,0.217199,0.0314993,0.052246,0.0410674,0.0875638,0.0971637,0.0530763,0.177314,0.094045,0.176915,0.218077,0.263097,0.128418,0.225878
-3811.27,0.972574,0.0731771,5,31,0,3837.48,0.299638,0.532916,0.155742,0.263366,-0.0750524,-0.0234221,0.315195,0.251815,-0.508068,-0.552492,-0.587326,-0.230427,0.0892412,0.0742592,0.150194,0.886745,-1.03512,0.610641,-0.413427,-0.136266,0.494564,-3.02918,-1.33777,-1.11993,-0.79342,0.606715,-1.31637,-0.537878,0.891853,1.56928,1.90575,1.90531,-0.556313,-0.572509,-0.871573,-0.0740767,0.0396589,-1.73809,-0.66422,-0.146826,1.08051,-0.228214,-1.12571,-0.34145,-0.224347,1.15082,0.297064,-0.0273898,-0.767694,0.691677,-0.216411,0.0293604,0.588746,-2.53591,-1.03606,-0.842895,-0.553367,0.688195,-1.01709,-0.326767,0.941039,1.54174,1.84011,1.83971,-0.343114,-0.357476,-0.622669,0.0845068,0.185361,-1.39105,-0.438799,0.0199966,1.10833,-0.0521741,-0.848027,-0.152585,-0.0487443,1.17068,0.413614,0.125906,0.420336,1.06286,2.66225,1.74789,2.48576,-1.14116,1.8155,1.41108,0.703923,2.5852,0.879923,1.57024,1.76779,2.31405,2.55757,3.37976,0.523491,1.8965,1.01092,3.32013,2.61782,1.93382,2.5291,1.91701,2.47471,2.0543,2.03064,1.82707,1.08422,1.76048,3.00591,1.66595,0.396436,0.256764,0.0652378,0.148314,0.0768628,0.757892,0.139974,0.196064,0.330943,0.0700967,0.293194,0.172182,0.145817,0.0899656,0.0719194,0.0329341,0.372036,0.130505,0.2668,0.0348869,0.0680004,0.126329,0.0738429,0.128196,0.07765,0.113619,0.116024,0.138588,0.252708,0.146731,0.0471595,0.158965
-3809,0.888086,0.0731771,6,63,0,3837.72,0.384156,0.597413,0.072583,0.106513,-0.0733439,-0.0565348,0.0227181,0.0783391,-0.429861,-0.345336,-0.760218,-0.281402,0.0938119,0.0653515,0.0858688,1.06016,-0.967611,0.37006,-0.602156,-0.412436,0.319404,-2.55314,-1.33208,-1.16424,-0.712024,0.357897,-0.856233,-0.554073,0.60376,1.75564,1.4204,1.61114,-0.624192,-0.639785,-0.945852,-0.058077,-0.0464162,-1.37448,-0.55072,-0.14724,0.970996,-0.301023,-1.02795,-0.229509,0.171956,0.725088,0.00523041,0.226852,-0.939958,0.478193,-0.552515,-0.351381,0.42449,-2.62088,-1.32635,-1.14842,-0.668993,0.465298,-0.821879,-0.50154,0.725954,1.94714,1.59173,1.79394,-0.575877,-0.592409,-0.91689,0.0242977,0.03666,-1.3713,-0.497985,-0.0702294,1.11528,-0.233265,-1.00393,-0.157449,0.26817,0.854582,0.0914139,0.326369,0.382961,1.08225,2.4152,1.39678,2.36028,-1.00347,1.58418,1.16261,0.454271,2.40109,1.11391,1.43425,1.71545,3.02782,2.44081,3.35448,0.55683,1.71863,0.798139,3.36726,2.53532,2.06547,2.56354,1.86556,2.71878,1.79541,1.96379,1.97248,1.52936,1.37273,2.59486,1.88691,0.405413,0.253081,0.0820208,0.198327,0.0862524,0.731741,0.170205,0.238193,0.388346,0.08309,0.247143,0.192438,0.152458,0.0461846,0.080113,0.0337487,0.364281,0.152048,0.310424,0.0333344,0.073419,0.112498,0.0715218,0.134057,0.0618741,0.14241,0.123058,0.122122,0.178087,0.202179,0.0694697,0.131597
-3807.73,0.937279,0.0731771,6,63,0,3827.73,0.233415,0.285473,-0.301733,-0.310555,-0.0244793,0.0636865,0.314966,0.132809,-0.255394,-0.298455,-0.082237,0.0522319,0.102662,0.075372,0.245078,1.07363,-0.520479,1.00267,-0.239223,-0.232198,0.729679,-2.71239,-1.20257,-0.973577,-0.841764,-0.24253,-1.40028,-0.896674,0.574592,0.698633,1.00881,1.29538,-0.384538,-0.37087,-0.351043,-0.256837,-0.00507622,-1.1509,-0.315502,-0.0384343,1.29578,-0.741943,-0.620488,-0.644276,-0.77428,-0.0236118,-0.602745,-0.391591,-0.313723,1.32157,-0.011758,-0.00421564,1.02848,-2.66702,-1.04603,-0.800181,-0.658663,-0.0153092,-1.2583,-0.717616,0.861976,0.99515,1.32817,1.63584,-0.167772,-0.153099,-0.131811,-0.0306692,0.239628,-0.990557,-0.0936538,0.203814,1.63626,-0.551492,-0.421095,-0.446634,-0.586211,0.219728,-0.402046,-0.175345,0.803876,1.61008,3.02832,1.70126,2.93928,-1.31557,1.76206,1.52126,0.782837,1.89549,0.652495,1.19318,1.64367,1.69283,2.08692,3.13599,0.687196,2.16834,1.43802,3.42006,2.7664,2.56283,3.04909,2.11461,2.93692,1.53733,2.61898,1.50287,0.501892,1.01892,2.25083,1.3248,0.309197,0.166577,0.0461628,0.154301,0.0502458,0.788444,0.146532,0.179276,0.313709,0.13062,0.342428,0.232691,0.161966,0.155404,0.110375,0.041647,0.334657,0.102629,0.191852,0.0316745,0.0591673,0.0715692,0.0452569,0.107685,0.0503585,0.176923,0.0679267,0.181998,0.377096,0.265237,0.0952776,0.21002
-3800.03,0.989323,0.0731771,5,63,0,3833.66,-0.104856,0.276469,0.129923,0.129383,-0.0455284,-0.152372,0.0921318,0.0787472,0.0109921,-0.0383242,-0.0563348,0.189347,0.0953884,0.0788499,0.187053,1.06261,-0.803972,0.852443,-0.768508,-0.153548,0.48766,-2.37886,-1.65681,-1.05186,-0.632252,0.211088,-1.01924,-0.46299,0.899516,1.68927,1.14054,1.84641,-0.477053,-0.242761,-0.861839,-0.813144,-0.129914,-0.935934,-0.509759,-0.155572,1.35675,-0.117982,-0.975789,-0.189226,-0.477598,0.610888,-0.00660977,0.0552745,-0.667256,1.09287,-0.629571,0.023892,0.705245,-2.34075,-1.57349,-0.930661,-0.484785,0.411358,-0.895998,-0.304925,1.14289,1.98208,1.399,2.14907,-0.319868,-0.0709076,-0.728746,-0.677001,0.0490049,-0.807479,-0.354622,0.0217405,1.62875,0.0616844,-0.84983,-0.0140206,-0.320447,0.836189,0.18003,0.245788,0.406922,1.2997,2.27268,1.68609,2.55822,-1.0243,1.26492,1.30387,0.679766,2.26433,0.956976,1.54805,1.86834,2.6127,2.10808,3.62049,0.480639,2.16362,0.818531,2.6068,2.47431,2.57171,2.64301,1.87471,2.89016,2.00958,2.05242,1.92847,0.725164,1.33185,2.86988,1.71721,0.39965,0.214216,0.0934114,0.156291,0.0718762,0.735808,0.220128,0.213515,0.336314,0.0941204,0.277484,0.175368,0.133734,0.0683257,0.108314,0.0260716,0.382101,0.103065,0.306076,0.0687022,0.0776789,0.0709815,0.066421,0.132997,0.0526422,0.1182,0.113808,0.12692,0.326257,0.208853,0.0536629,0.152231
-3803.23,0.992193,0.0731771,5,63,0,3820.42,-0.035276,0.460936,0.0345709,0.0642446,0.446825,-0.0482576,0.0078147,0.0145998,0.00927211,-0.248942,0.171615,0.207886,0.107448,0.0666114,0.147377,0.884363,-0.702073,0.746781,-0.543733,-0.484857,0.797665,-2.87434,-0.907485,-1.34799,-1.18658,0.161848,-1.17397,-0.712241,1.23828,1.73763,1.45619,1.66591,-0.0316209,-0.420029,-0.257568,-0.605985,0.106629,-0.895391,-0.859782,-0.640146,1.33708,-0.276983,-1.19036,-0.0221513,-0.182627,0.205789,-0.212933,0.0173796,-0.473511,0.807803,-0.333481,-0.281413,0.852803,-2.39458,-0.65517,-1.04473,-0.901993,0.29051,-0.890835,-0.482503,1.24247,1.68408,1.43518,1.62065,0.119412,-0.224082,-0.0804067,-0.388534,0.241676,-0.644474,-0.612983,-0.418745,1.32984,-0.0975763,-0.905336,0.127787,-0.0141316,0.329369,-0.0409332,0.162747,0.734532,1.28312,2.76038,1.41562,2.76473,-1.218,1.82672,1.29699,0.601615,2.20244,1.0211,1.42943,2.1285,2.30085,2.22906,3.10279,0.82489,2.11764,1.5273,3.13511,2.79829,2.98662,2.58832,1.49319,2.4795,1.88477,2.18852,1.82933,1.14628,1.23658,2.43411,1.64489,0.324201,0.217019,0.0595033,0.195349,0.0592599,0.771711,0.138629,0.214672,0.353974,0.0995315,0.264814,0.193188,0.106357,0.0910528,0.0971707,0.0429924,0.304727,0.107394,0.178388,0.0416819,0.0574164,0.0480339,0.0698938,0.183444,0.0773078,0.131842,0.100786,0.138319,0.241168,0.225031,0.080608,0.161801
-3806.73,0.918255,0.0731771,6,127,0,3826.21,0.0978707,0.290995,0.159075,-0.45043,0.407848,-0.0112116,0.124969,-0.0206647,-0.0426777,-0.138851,0.205753,0.065827,0.0989269,0.0610605,-0.0640685,0.911256,-0.455229,1.10607,-0.729475,0.0555518,0.464993,-2.62999,-1.20736,-1.49166,-0.593085,0.0402283,-1.30116,-1.06263,0.841977,1.92396,2.45065,1.73156,-0.0280048,-0.49017,-0.319928,-0.0958014,-0.234046,-2.01474,-0.623683,-0.47306,2.26691,0.258846,-0.654539,0.234987,-0.226286,0.299358,0.261181,-0.25119,-0.478899,0.943849,-0.728807,-0.0134465,0.35966,-2.46066,-1.16428,-1.42335,-0.604521,-0.0274102,-1.24976,-1.03239,0.703188,1.68916,2.1691,1.51383,-0.089588,-0.510739,-0.355605,-0.151368,-0.277344,-1.90001,-0.632404,-0.495147,2.00167,0.171807,-0.660521,0.150065,-0.270273,0.208724,0.173934,-0.292967,0.564451,1.31553,2.50787,1.93718,2.50814,-1.2943,1.18729,1.12084,0.809381,2.12107,0.89872,1.11609,1.46722,2.33103,2.89396,3.2666,0.66531,2.03345,1.05411,3.48102,2.4647,1.8313,2.7032,1.65333,3.13202,1.85817,2.57616,1.7999,0.743009,1.09405,2.43533,1.45981,0.362518,0.211562,0.0753083,0.125958,0.0752895,0.784874,0.233745,0.245856,0.308022,0.107066,0.289314,0.246738,0.187366,0.0885856,0.0524527,0.0367349,0.339548,0.115735,0.258437,0.0298572,0.0783704,0.138083,0.0627848,0.160659,0.0418054,0.134916,0.0706889,0.141863,0.322346,0.250856,0.0805177,0.188497
-3800.32,0.975183,0.0731771,7,127,0,3824.31,-0.137979,0.147009,-0.168716,0.447054,-0.238907,-0.0354291,-0.149308,0.161906,0.15572,0.275035,-0.0502147,0.0444936,0.0827757,0.0335859,0.25836,1.06633,-0.248324,0.813131,-0.314176,0.212026,0.936787,-1.92426,0.270322,-0.673266,0.139788,0.619855,-0.559293,-0.667267,0.879062,1.41051,1.80286,2.1414,-0.199046,0.506948,0.0593343,0.599361,0.557243,-0.99635,0.33012,0.437855,1.87247,0.657163,-0.0284967,0.239855,-0.047662,0.835103,0.891885,0.215248,-0.00643447,1.12542,-0.0766536,0.484449,1.25728,-1.79353,0.546612,-0.45956,0.40742,0.919328,-0.338028,-0.453164,1.19573,1.76242,2.18079,2.54179,0.0461123,0.798932,0.32163,0.897475,0.852563,-0.804074,0.610375,0.725257,2.25503,0.95911,0.227973,0.514124,0.207537,1.14885,1.2094,0.487885,0.540641,1.30305,2.20434,1.68936,2.62774,-1.00545,1.98548,1.24201,0.815732,2.28979,1.03243,0.917299,1.59074,2.26088,2.55876,3.58115,0.609888,2.5005,1.07022,3.50957,2.71968,1.8908,2.97415,2.09572,3.02217,1.68964,2.50897,1.56836,0.739423,1.26822,2.43207,1.52724,0.368038,0.213652,0.0993612,0.15586,0.0673741,0.732129,0.120736,0.224087,0.30667,0.091972,0.262612,0.285509,0.16928,0.0944148,0.0718403,0.0270895,0.352085,0.0758233,0.255361,0.0290411,0.061822,0.131153,0.0486076,0.109514,0.0464341,0.155823,0.0752318,0.172451,0.32313,0.219561,0.0807593,0.178397
