# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5a1_model
# start_datetime = 2022-04-23 08:25:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39343b9c67b1.json
# init = 2 (Default)
# random
#   seed = 2147190557
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a1-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a1-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5a1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3802.94,0.805155,0.0845723,5,31,0,3824.79,0.235829,-0.0397983,0.172832,0.383512,0.0883082,0.0562429,-0.0251072,0.865992,-0.395851,0.987099,-0.921509,-0.899988,0.802201,-2.76675,-0.535753,-1.45479,-0.878022,-0.566266,-1.59635,-1.06343,0.965693,1.69664,1.7274,1.41248,-0.460708,-0.662774,-0.140042,-0.330817,0.306673,-1.31218,-0.907255,-0.58179,1.48184,0.384959,-1.35396,-0.00365466,0.0620329,0.784119,0.575065,-0.0639273,-0.367911,0.829713,-0.823126,-0.80449,0.669592,-2.42109,-0.489065,-1.28494,-0.785468,-0.515489,-1.40753,-0.946028,0.811175,1.44417,1.47081,1.19809,-0.424076,-0.599064,-0.146382,-0.311592,0.240469,-1.16145,-0.810782,-0.528933,1.25816,0.308264,-1.19763,-0.0282721,0.0286128,0.653934,0.472894,-0.0804677,0.826816,1.40577,2.53866,1.40929,3.05999,-0.997969,1.99925,1.45869,0.521745,1.87491,0.982868,1.44437,1.78573,2.35769,2.51531,3.23526,0.66776,2.14457,1.3858,3.40343,3.16072,2.64189,2.63932,1.86147,2.62161,2.01123,2.16416,1.84548,1.22745,1.51669,2.9221,1.9567,0.304319,0.196902,0.0731917,0.196345,0.044788,0.730659,0.119282,0.188667,0.372444,0.132974,0.272323,0.190869,0.143597,0.0864568,0.0747915,0.0378602,0.338999,0.10484,0.200079,0.0321884,0.040671,0.0664908,0.0666505,0.134532,0.0677604,0.118029,0.103015,0.136404,0.226628,0.17995,0.0510719,0.123825
-3801.75,0.963351,0.0845723,5,31,0,3828.27,0.250216,-0.0767546,0.132955,0.352057,0.0825491,0.0457552,-0.044998,0.851538,-0.532116,1.03043,-1.03137,-0.825748,0.672368,-2.73661,-0.58476,-1.42672,-0.877131,-0.634761,-1.64583,-1.06832,0.988334,1.85024,1.68361,1.44215,-0.410175,-0.552654,-0.209433,-0.305983,0.273333,-1.25188,-1.04527,-0.738194,1.60022,0.367851,-1.26339,0.0482293,0.0824854,0.787078,0.58751,-0.18088,-0.498115,0.832451,-0.923251,-0.748154,0.527549,-2.37533,-0.542943,-1.25991,-0.791908,-0.585521,-1.44649,-0.954714,0.796606,1.53055,1.38866,1.18305,-0.394278,-0.515604,-0.223338,-0.305554,0.187756,-1.11102,-0.935083,-0.673599,1.31765,0.268241,-1.12082,-0.00392893,0.0252414,0.625229,0.455289,-0.199024,0.523986,1.35124,2.25918,1.36114,2.80194,-1.1636,1.53153,1.34468,0.321704,1.68887,0.827899,1.31967,1.64494,2.32387,2.30918,3.12724,0.554818,2.08898,1.07329,3.20707,2.95744,2.48415,2.32989,1.60079,2.47701,1.70611,2.0616,1.57517,1.05527,1.38337,2.51705,1.74517,0.371921,0.205667,0.0945608,0.204056,0.0572196,0.761986,0.17777,0.206742,0.420261,0.155925,0.30409,0.210873,0.161794,0.0891649,0.0903653,0.0419976,0.364747,0.110172,0.254777,0.0389005,0.0493861,0.0769768,0.0886772,0.167871,0.0774853,0.15367,0.112885,0.171481,0.258214,0.200468,0.0746714,0.148658
-3799.55,0.988268,0.0845723,6,63,0,3820.86,0.12447,0.0678788,0.0491042,-0.301164,0.0875873,0.0640084,0.0379075,1.04746,-0.0514599,1.38519,-0.0202402,-0.31626,0.322103,-2.30915,-0.580984,-1.25529,-0.164882,0.576191,-0.885562,-0.927892,1.33465,1.83531,1.63864,1.2844,0.07824,-0.442682,-0.0894359,-0.237178,0.0041356,-0.590268,-0.0555563,0.241378,2.01744,0.640951,-0.669113,0.83491,0.0362003,1.14934,0.416326,-0.0208558,-0.0159946,1.48884,0.0167067,-0.293362,0.375297,-2.38083,-0.57065,-1.27696,-0.134799,0.641444,-0.889682,-0.934021,1.4359,1.96031,1.75431,1.38326,0.119861,-0.425784,-0.0557729,-0.210526,0.0422393,-0.580374,-0.0202855,0.290741,2.1511,0.709277,-0.66296,0.912441,0.0758258,1.24179,0.473992,0.0160619,0.585231,1.38597,3.01422,1.56551,2.40935,-1.52942,1.50277,1.10744,0.594443,2.67549,1.14437,1.10003,1.77291,2.2415,2.13195,3.06696,0.576704,1.95861,0.929503,3.13733,2.60181,2.85507,3.06481,2.32479,2.94435,1.88307,2.33455,2.27475,0.670038,1.44962,2.45418,1.69976,0.35773,0.200052,0.0467877,0.172857,0.0824628,0.821921,0.182013,0.248349,0.355616,0.0644351,0.241519,0.249735,0.145181,0.0960853,0.10603,0.0444907,0.359691,0.123617,0.283026,0.0415933,0.0690219,0.0544197,0.0445823,0.0890906,0.0500044,0.132036,0.0883017,0.0932355,0.338488,0.19006,0.0791335,0.154496
-3805.09,0.93448,0.0845723,5,31,0,3820.5,-0.00364899,-0.00870264,0.397348,-0.125997,0.0751776,0.0646812,0.213599,1.04158,-0.324173,1.0909,-0.0607914,-0.34961,0.496068,-1.69692,-0.772051,-0.839637,-0.315976,-0.155481,-1.53249,-0.606969,1.16033,1.81731,1.94085,1.19917,-0.303787,-0.649076,-0.230915,0.0394834,-0.0401629,-1.37538,-0.294748,-0.364534,1.51145,0.660069,-0.232113,0.272964,0.503663,0.725871,0.0447174,0.50544,-0.124054,1.34986,0.15028,-0.150548,0.730295,-1.55388,-0.590556,-0.660953,-0.115516,0.0516533,-1.38262,-0.41861,1.42218,2.10648,2.23515,1.46264,-0.10282,-0.462467,-0.0269175,0.254724,0.171766,-1.21898,-0.0934048,-0.166093,1.7879,0.901116,-0.0281656,0.497914,0.738206,0.969654,0.260176,0.740057,0.448328,1.21075,3.03336,1.75522,2.78642,-0.722028,1.4695,1.69588,0.586229,2.10778,0.673508,1.63752,1.73689,2.35546,2.61754,3.21805,0.342298,1.89437,0.933552,3.43852,2.67896,2.03999,2.86485,1.89003,2.55433,2.05608,2.85491,1.84737,1.31149,1.15515,2.25929,2.49547,0.389758,0.229569,0.0459413,0.14739,0.0580624,0.673053,0.187019,0.155004,0.3575,0.108343,0.337712,0.162803,0.149708,0.0866331,0.0680183,0.0384919,0.415251,0.130747,0.282205,0.0311132,0.0642264,0.115068,0.0539186,0.131241,0.0721362,0.11344,0.0544278,0.136182,0.212238,0.23955,0.0945509,0.0761762
-3800.66,0.988666,0.0845723,5,31,0,3820.6,0.241973,0.391152,0.269544,0.0515579,0.0785265,0.0266424,0.0775493,0.872828,-0.304266,0.67578,-0.263031,-0.363782,0.768025,-2.84576,-0.0770517,-1.40134,-0.455232,0.0266309,-0.8434,-0.814936,1.0638,1.35047,1.36542,1.34976,-0.0587667,-0.109651,0.0161204,-0.0586239,0.686845,-0.290265,-0.00611182,0.080347,2.02118,0.273886,-0.824858,0.348793,-0.232007,0.643795,1.07198,-0.545562,-0.188023,0.667389,-0.152031,-0.23997,0.747903,-2.40631,0.0102964,-1.14558,-0.319791,0.100793,-0.658594,-0.63375,1.00606,1.25628,1.26932,1.25566,0.026256,-0.0181575,0.0916196,0.0263807,0.677047,-0.175803,0.0722147,0.147678,1.8417,0.316604,-0.64241,0.381985,-0.124953,0.639471,1.01321,-0.398633,0.823998,1.38634,2.56796,1.45918,2.6041,-1.3214,1.63509,1.02473,0.745515,1.95699,1.1976,1.22245,1.86436,2.13508,2.01954,2.79775,0.890687,2.15215,1.26349,3.06048,3.0044,2.93682,2.87073,2.00388,2.93364,1.5482,2.07758,1.6733,0.846652,1.43775,2.44296,1.14346,0.304916,0.199992,0.0712292,0.188593,0.0688749,0.789415,0.163134,0.264108,0.321799,0.123793,0.231902,0.227506,0.134196,0.105733,0.117166,0.0574457,0.290968,0.104131,0.220373,0.0447673,0.0472273,0.0503631,0.0536195,0.118796,0.0505153,0.175347,0.111295,0.157985,0.300136,0.191894,0.079955,0.241686
-3799.89,0.973044,0.0845723,5,31,0,3816.91,0.199261,0.34151,0.318072,0.0533667,0.0789644,0.0305523,0.0996591,0.877964,-0.298672,0.719877,-0.11822,-0.498676,0.756799,-2.75681,0.0104362,-1.35843,-0.436509,-0.176103,-0.861134,-0.718501,1.03986,1.31433,1.31786,1.37254,-0.0610475,-0.0648869,0.0103479,-0.036987,0.669903,-0.321024,0.0351061,0.0370088,2.01653,0.323047,-0.727481,0.361979,-0.235235,0.672835,1.12813,-0.506112,-0.162564,0.731686,-0.00413422,-0.338161,0.764102,-2.32072,0.108822,-1.09299,-0.28358,-0.0549531,-0.656386,-0.531159,1.01262,1.25359,1.25669,1.3047,0.0460615,0.0426907,0.108744,0.0671858,0.68781,-0.182189,0.130481,0.132152,1.8701,0.383283,-0.539043,0.417464,-0.106869,0.690385,1.09012,-0.344689,0.797571,1.35575,2.78471,1.42415,2.68434,-1.26778,1.77166,1.14311,0.737659,1.86529,1.26386,1.38908,1.80938,2.06097,1.96638,2.90908,0.862756,2.27879,1.25219,3.17189,3.08184,3.00148,2.99829,2.05239,2.92189,1.60074,2.24981,1.70894,0.817979,1.42016,2.57537,1.25969,0.310545,0.204933,0.0581558,0.194012,0.0639036,0.780363,0.145336,0.24175,0.323516,0.134088,0.220311,0.199554,0.140713,0.112949,0.122779,0.0517064,0.296764,0.0928949,0.222321,0.0402373,0.0438627,0.047359,0.047503,0.113811,0.0510818,0.167878,0.0953662,0.153301,0.306193,0.194637,0.0707403,0.221026
-3795.8,0.914435,0.0845723,5,31,0,3815.99,0.481518,0.0335769,-0.302196,0.0618274,0.0727601,0.036372,0.220741,0.946445,-0.667882,0.462653,-0.105188,-0.233051,0.900232,-2.36901,-0.474608,-0.719321,-0.543096,0.408047,-1.42934,-0.636452,0.463811,1.40057,1.34831,1.27831,-0.651609,-0.600962,-0.36835,0.332532,-0.0708102,-0.985601,-0.0938318,0.203655,1.46939,0.576623,-0.206738,0.223596,0.115849,0.189383,0.489527,0.232088,-0.411372,0.658617,0.121187,0.000170931,1.07276,-2.0214,-0.228449,-0.460056,-0.293269,0.606935,-1.13205,-0.381626,0.659712,1.5463,1.49685,1.43059,-0.395971,-0.348037,-0.127881,0.535464,0.153723,-0.712075,0.131934,0.41349,1.61144,0.766483,0.0250746,0.432362,0.330386,0.399981,0.684051,0.4404,0.568585,1.23848,2.66872,1.60183,2.81994,-0.898845,1.58806,1.57816,0.759431,2.35411,0.615129,1.36555,1.49013,2.3444,2.35207,2.88673,0.503146,1.69018,1.07031,3.37404,2.33746,2.19926,2.75223,2.16067,2.70051,2.07205,2.57261,1.84531,1.30687,1.15708,2.44974,1.89654,0.361564,0.2247,0.0648443,0.167726,0.0562563,0.710712,0.169657,0.171056,0.31877,0.0867395,0.35089,0.20334,0.183902,0.087512,0.0869011,0.0528137,0.376802,0.155752,0.255345,0.0331166,0.0880677,0.0998167,0.0599607,0.103339,0.0629432,0.111843,0.070922,0.136424,0.213011,0.239198,0.0794578,0.130501
-3796.88,0.909532,0.0845723,5,31,0,3813.12,0.358971,0.0746964,-0.249649,0.0394745,0.070346,0.0432551,0.239987,1.02835,-0.575062,0.309537,-0.169797,-0.306705,1.29851,-2.45734,-0.836331,-0.977094,-0.326382,0.0635437,-0.925352,-0.532409,0.553167,1.35083,1.29851,2.00457,-0.690807,-0.419849,-0.17291,0.131668,0.491592,-0.714453,0.126814,0.0594625,2.13196,0.184832,-0.233976,0.154795,-0.191528,0.428411,0.011611,0.134186,-0.351377,0.558299,0.0653764,-0.0754128,1.5753,-2.28701,-0.620052,-0.764805,-0.0956475,0.305332,-0.711597,-0.307515,0.808834,1.62911,1.5753,2.30139,-0.470403,-0.191764,0.0621746,0.375387,0.745514,-0.49472,0.370396,0.301135,2.43239,0.430058,-0.000621949,0.39917,0.0430297,0.680541,0.251927,0.377977,0.604116,1.03799,2.423,1.36771,3.15911,-1.16493,1.33031,1.10039,0.946356,1.88914,0.872216,1.2763,1.5823,2.36833,2.3663,3.60381,0.380571,1.67343,1.2772,3.01439,2.7514,2.21463,2.79836,1.88495,3.51765,1.77099,2.357,1.86601,0.990805,1.36621,2.12687,1.68041,0.353402,0.261539,0.0814359,0.20299,0.0407337,0.762227,0.209108,0.249667,0.279618,0.131342,0.294793,0.218181,0.17047,0.0856201,0.0857789,0.0264984,0.405989,0.157967,0.218027,0.04678,0.0600075,0.0984445,0.0574128,0.131822,0.0288143,0.145419,0.0865112,0.134004,0.270753,0.203232,0.106512,0.157042
-3801.41,0.79399,0.0845723,5,31,0,3821.59,0.178128,0.423667,-0.0662464,0.340136,0.0917782,0.0326836,0.177225,1.19011,-0.813505,-0.41632,-0.247479,-0.212458,0.468374,-2.14038,-0.534995,-1.00944,-0.671942,0.470345,-0.807668,-0.120763,0.223596,0.315405,1.00577,1.25627,-0.674009,-0.532108,-0.622373,-0.17906,-0.0817629,-0.875594,-0.361443,0.227337,1.35076,-0.144803,-0.394065,-0.273782,-0.512254,-0.0966438,0.0677324,0.335726,-0.790932,-0.31824,-0.117301,-0.0756218,0.73464,-2.37005,-0.459475,-1.02412,-0.622457,0.736986,-0.783985,0.0335043,0.443329,0.55259,1.3742,1.67232,-0.624917,-0.45604,-0.563465,-0.0358752,0.0799188,-0.864825,-0.25293,0.44778,1.78477,0.00489426,-0.291754,-0.148604,-0.432411,0.0622089,0.257834,0.576775,0.547639,0.660812,2.60853,1.45709,2.45091,-0.937223,1.63082,1.05926,0.781482,2.45326,0.932284,1.74977,1.60009,1.72774,2.41773,3.02147,0.546143,1.62734,0.971208,3.05707,2.34686,2.3199,2.56468,2.16405,3.22139,1.61573,2.43408,1.53839,0.862384,1.14631,2.13304,1.92593,0.366412,0.340557,0.0685915,0.188913,0.0793721,0.718538,0.163718,0.25745,0.314001,0.0792008,0.282461,0.148076,0.167969,0.150876,0.0818309,0.0464651,0.36676,0.164195,0.27464,0.0449133,0.0873159,0.0894885,0.0714466,0.103026,0.0383686,0.165795,0.0806109,0.176769,0.296841,0.241164,0.105926,0.127202
-3811.38,0.98683,0.0845723,5,31,0,3825.92,-0.0916693,0.186041,-0.277578,0.81578,0.0993891,0.0028454,0.209293,0.940126,-0.635198,-0.340904,-0.330084,0.400182,1.50259,-2.31288,0.160987,-1.06352,-0.780916,-0.196558,-0.896565,-0.797965,0.778357,1.38862,1.51385,1.94455,-0.820438,-0.0992552,-0.421892,-0.19272,0.408114,-1.22381,-0.310377,-0.142445,1.64308,1.20761,-0.880967,0.428142,-0.323269,0.373431,0.901509,-0.257491,-0.387873,-0.1112,-0.101028,0.585514,1.62192,-1.9651,0.36064,-0.790554,-0.524866,0.0245034,-0.633591,-0.540895,0.941047,1.51477,1.6325,2.03742,-0.562022,0.11598,-0.187339,0.0281119,0.592971,-0.941241,-0.0825006,0.0753765,1.75399,1.3446,-0.618928,0.6118,-0.0946214,0.560365,1.05682,-0.032781,0.569878,0.815252,2.62745,2.02193,3.25711,-1.01199,1.38384,1.2422,0.438576,1.6597,1.0016,1.0943,1.86499,2.45829,2.49521,3.27506,0.345185,2.14873,0.787485,3.15414,2.8245,2.28418,2.74536,1.71057,2.72028,2.31835,2.10955,1.58447,0.843907,1.47541,1.99708,1.20486,0.361265,0.306773,0.0673926,0.116919,0.0370722,0.733409,0.200394,0.224054,0.39208,0.159802,0.268626,0.250809,0.134123,0.0788341,0.0761944,0.0364369,0.414551,0.10445,0.312709,0.0409283,0.0560144,0.0924416,0.060349,0.153089,0.0617872,0.0896145,0.108172,0.170163,0.300713,0.186121,0.11951,0.230612
-3815.95,0.674067,0.0845723,5,31,0,3842.03,-0.239636,0.0638577,0.192763,0.937832,0.0824277,0.00337577,0.143854,0.775798,-0.832973,0.451191,-0.127729,-0.236249,1.49033,-2.95078,0.347794,-1.62105,-0.530113,0.211299,-1.15989,-0.359976,0.786402,1.04401,1.24773,1.408,-0.519806,-0.890699,0.388237,-0.431884,-0.0972331,-0.866518,-0.163183,-0.0907623,1.90145,1.31513,-0.341529,0.802671,-0.191685,0.330512,1.68619,0.0347348,-0.502365,0.493887,0.0447614,-0.039428,1.30005,-2.14536,0.413672,-1.11376,-0.267407,0.307779,-0.75599,-0.135415,0.753942,0.953792,1.11184,1.23618,-0.25941,-0.547149,0.445047,-0.191201,0.0684203,-0.528389,0.0172564,0.0734404,1.61899,1.16413,-0.121104,0.766564,-0.00485553,0.400264,1.45199,0.170801,0.302417,1.26154,2.65549,1.49974,3.00407,-1.33257,1.2961,0.91998,0.544126,2.0118,0.948035,1.56861,1.53752,1.74169,1.8768,2.61049,0.523224,1.48659,1.27008,2.74924,2.26701,2.49448,2.71041,1.77747,2.4339,1.996,2.48963,1.60526,0.793328,1.17599,2.30355,1.54511,0.424967,0.22071,0.0656514,0.182464,0.0472422,0.791265,0.214823,0.284962,0.367228,0.117969,0.27928,0.172415,0.176896,0.149098,0.132756,0.0684664,0.372099,0.184435,0.219243,0.0601297,0.0938922,0.0762462,0.0623617,0.144616,0.0806238,0.119624,0.0765887,0.167248,0.311455,0.235773,0.0908294,0.175793
-3808.82,0.986336,0.0845723,5,31,0,3834.89,0.207645,0.384853,-0.117772,0.505385,0.100988,-0.00299157,0.0484976,0.813204,-0.810571,0.147244,-0.144155,0.282592,0.54054,-2.49225,0.674901,-1.21433,-0.862522,-0.132183,-1.34659,-0.461371,0.946712,2.00662,1.45412,2.24939,-0.536101,-0.492882,0.11165,-0.0578432,-0.0381972,-1.61819,0.339585,-0.113496,2.72121,0.702362,-1.38301,1.21438,-0.027214,-0.221813,1.66801,0.00438818,-0.610662,0.168237,-0.0687298,0.278303,0.488067,-1.97821,0.59733,-0.939,-0.652909,-0.0589945,-1.04656,-0.326691,0.818367,1.68029,1.231,1.87771,-0.387462,-0.352316,0.139292,0.00145927,0.0174355,-1.26742,0.32465,-0.0437977,2.2614,0.619661,-1.07617,1.03604,0.0263671,-0.131882,1.40493,0.0520661,0.488033,1.29984,2.977,2.01119,2.42293,-0.92462,1.62722,1.39981,0.439803,1.87587,0.888305,1.60817,1.88264,2.79394,2.15972,3.40863,0.62443,1.9865,1.22004,3.45114,2.55822,2.28324,3.47136,1.89107,3.35112,1.67155,1.96955,2.05907,1.0853,0.931742,2.27212,1.58298,0.380357,0.214192,0.048476,0.118033,0.0814408,0.715982,0.164212,0.197846,0.391788,0.132864,0.29146,0.166842,0.132086,0.0576523,0.103426,0.0320269,0.348774,0.120628,0.22793,0.030735,0.0718759,0.0925205,0.0301381,0.131123,0.0338586,0.158218,0.122437,0.113139,0.252505,0.282571,0.0934583,0.170374
-3806.64,0.94862,0.0845723,6,95,0,3831.67,0.140142,0.0782756,0.125819,0.419513,0.0499276,0.0343196,0.220864,0.808831,-0.952846,0.329639,0.495274,-0.427986,1.82956,-2.52547,-0.358805,-0.176355,-0.394881,0.934635,-1.09752,-0.427515,0.640213,1.74006,1.73206,1.75977,-0.854306,0.270039,-0.842733,0.981192,1.37593,0.187793,0.933843,0.640407,1.45564,0.396591,0.317204,0.434284,-0.575923,0.305163,0.558051,0.587009,-0.549827,0.487486,0.621458,-0.125304,1.70067,-1.82181,-0.0693485,0.0782234,-0.0985278,0.976826,-0.666846,-0.124923,0.738688,1.62828,1.6218,1.64422,-0.470125,0.43928,-0.460764,1.01448,1.33376,0.372757,0.976185,0.738845,1.39823,0.541639,0.477429,0.572127,-0.24496,0.46769,0.672233,0.695655,0.472478,1.13228,2.45841,1.06258,2.98841,-0.668968,1.74231,1.56568,0.992417,2.26457,0.620898,1.16282,1.61428,2.47899,2.50476,2.73225,0.464669,1.92673,0.767459,3.05114,2.92107,2.45934,2.86306,2.02659,2.52349,1.86878,2.31438,1.99818,0.769257,1.27329,2.41587,1.78369,0.38403,0.243741,0.0788261,0.256816,0.047952,0.661272,0.14902,0.172833,0.270435,0.0941001,0.349577,0.238155,0.165995,0.0773445,0.0755255,0.0610968,0.385879,0.127112,0.317029,0.0451682,0.0511217,0.078758,0.0540101,0.116439,0.0742274,0.133683,0.0899393,0.119394,0.31664,0.218694,0.0819704,0.143848
-3797.04,0.911786,0.0845723,6,63,0,3819.6,0.0805929,0.420038,-0.181701,0.0472067,0.107103,0.039973,-0.0242335,0.984566,-0.516529,0.712864,-0.3536,0.0648962,0.845365,-2.1716,-0.231478,-1.13634,-0.3122,0.741281,-0.992555,-0.448536,1.21998,1.94311,1.58515,2.28692,-0.300607,-0.447172,-0.109553,0.0689319,0.270229,-1.5191,-0.405183,-0.0368734,2.24362,0.475268,-0.375114,0.403982,0.116303,0.539337,0.938163,-0.160183,-0.532791,0.677629,-0.372376,0.0396611,0.808085,-2.16232,-0.252139,-1.14304,-0.331616,0.705606,-1.00147,-0.465847,1.17692,1.88889,1.53646,2.2274,-0.320201,-0.464504,-0.132096,0.0436345,0.241824,-1.51989,-0.423163,-0.0605378,2.18476,0.4437,-0.393558,0.373513,0.0902747,0.506779,0.899451,-0.181944,0.491553,1.26227,2.64975,1.66944,2.65207,-1.01425,1.69158,1.12937,0.772674,2.54959,0.842518,1.37814,1.99074,2.71336,2.24558,3.64297,0.522927,1.8079,1.13209,3.49417,2.72843,2.03775,2.70607,1.78345,3.32902,1.8061,2.62857,1.83413,1.07122,1.23342,2.62236,1.23363,0.379528,0.220584,0.0660044,0.158499,0.0658614,0.733852,0.155568,0.244278,0.315901,0.0724537,0.301005,0.201308,0.120179,0.0621893,0.0957318,0.0255069,0.372168,0.140892,0.243776,0.0294784,0.0613163,0.115296,0.0626163,0.143878,0.0345889,0.14111,0.0673223,0.137747,0.255172,0.225584,0.067713,0.225547
-3799.26,0.887338,0.0845723,5,31,0,3811.09,0.0578744,0.190982,-0.511487,0.168114,0.0985296,0.0453719,0.0648098,0.835202,-0.32262,1.18098,-0.00375394,0.0292642,1.26343,-2.86477,-0.513155,-0.835213,-0.492184,0.654839,-0.912996,-0.476572,0.971694,1.61777,2.04245,2.25364,0.0183333,-0.546431,-0.29983,-0.323599,0.751513,-1.09813,-0.201162,0.513172,1.91557,1.12706,-0.502762,0.514542,0.0322541,1.05749,0.718416,0.359099,-0.204643,1.05117,0.0616745,0.0892512,1.12003,-2.32785,-0.363779,-0.632761,-0.346263,0.611732,-0.697726,-0.333224,0.87637,1.41598,1.77067,1.94705,0.0801218,-0.39157,-0.185609,-0.205461,0.692474,-0.85235,-0.103201,0.493412,1.6647,1.00613,-0.355098,0.494556,0.0917484,0.948024,0.664832,0.364729,0.728151,1.48487,2.67259,1.41928,2.64711,-1.23002,1.61257,1.28844,0.677274,2.13882,0.82936,1.19386,1.60465,2.12191,2.47854,3.08002,0.876127,1.52963,1.01942,2.79957,2.81074,2.25121,2.60624,2.0205,2.73361,2.3374,2.25581,1.95208,1.00481,1.58228,2.51358,1.4977,0.325601,0.184693,0.0646105,0.194775,0.0661672,0.773822,0.166232,0.216116,0.33687,0.105381,0.30378,0.232569,0.167332,0.106985,0.077376,0.043939,0.293981,0.178047,0.265141,0.0573474,0.0567467,0.0952451,0.0687379,0.117068,0.0610191,0.0880723,0.0948491,0.124327,0.267997,0.170473,0.0749114,0.182769
-3798.29,0.994825,0.0845723,6,63,0,3819.97,0.237886,0.0118099,0.421408,0.0374578,0.0630949,0.0788541,0.0544867,1.24516,-0.368852,0.430628,0.000252436,-0.13187,0.258448,-2.09544,-1.13664,-0.772296,-0.381513,-0.0882588,-0.933681,-0.452363,0.815225,1.80945,1.37756,1.05327,-0.385898,-0.389472,-0.177022,0.426312,0.0207219,-0.498388,0.179049,-0.113655,1.36619,-0.457286,-0.221199,-0.344849,0.001724,0.517489,-0.234726,0.147503,-0.404792,0.590686,0.054801,-0.109712,0.376294,-2.55466,-1.36081,-0.907142,-0.420557,-0.0554092,-1.10809,-0.508776,1.06957,2.30753,1.76977,1.36598,-0.426017,-0.430467,-0.165934,0.585311,0.0802887,-0.566084,0.27743,-0.0870314,1.75561,-0.514905,-0.22094,-0.374904,0.0566333,0.69884,-0.237784,0.238151,0.750791,0.878874,2.78466,1.79992,2.41211,-1.08468,1.60842,1.38106,0.892734,1.98041,0.927729,1.52704,1.90831,3.06884,2.68329,3.14942,0.56901,1.85773,1.46277,3.56755,2.49468,2.47925,3.07039,1.94879,3.14775,1.34975,2.50892,1.72571,1.211,1.37967,2.6475,2.02159,0.320649,0.293411,0.0581585,0.141861,0.0822536,0.747378,0.166808,0.200839,0.290546,0.121275,0.283386,0.178427,0.129171,0.0444109,0.0639663,0.0411142,0.361465,0.134968,0.188043,0.02745,0.0762321,0.0773255,0.0443454,0.124686,0.0411798,0.205911,0.075235,0.151138,0.229525,0.201062,0.066143,0.116955
