# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC6a_model
# start_datetime = 2022-04-23 08:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-393421872adf.json
# init = 2 (Default)
# random
#   seed = 495963001
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC6a_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
295.28,0.999964,0.0843655,6,63,0,-250.265,0.0278268,-0.0929476,0.0638761,0.532634,0.0512115,0.0167115,0.378938,0.858513,-0.311966,0.443966,0.628576,0.342983,1.53802,-2.52519,0.170862,-0.852576,-0.457441,0.289997,-1.31081,-0.902732,0.748183,0.895153,1.1635,1.17406,-0.800206,-0.461388,-0.100747,0.827319,-0.128199,-0.689483,0.367447,-0.0674808,1.8953,1.05661,-0.241646,0.682189,-0.123217,0.131363,0.978281,0.395784,1.79529,0.234264,-0.236742,1.17086,1.06006,1.7,-0.185397,-1.64654,-0.162831,-0.581863,1.53951,-0.495688,1.30354,0.827973,0.714232,-0.303231,-0.41117,0.291858,-0.606281,-0.230303,0.0607014,1.99606,-0.942948,-0.237781,1.34696,0.295286,0.40908,-0.0420155,0.451932,-0.895573,-0.179779,1.21314,-0.327441,1.52827,0.111112,0.760089,0.918578,0.673393,1.69935,-1.78897,0.525625,-0.353009,-0.013781,0.627904,-0.746406,-0.396069,1.02126,1.14744,1.37781,1.38688,-0.308048,-0.0171693,0.292445,1.0892,0.268878,-0.212992,0.694396,0.321005,2.00608,1.28605,0.171482,0.964606,0.273155,0.491715,1.2188,0.718723,5.69637,7.92149,7.71853,8.96688,5.7653,4.09417,5.79586,5.25395,8.63603,5.36109,8.17158,7.31008,7.11787,5.60833,5.4683,6.4473,5.22398,5.70497,6.10745,9.61086,4.8278,5.69498,8.25512,6.45248,6.6268,5.96224,6.69366,4.88168,5.77289,8.00035,5.57661,8.61332,0.754308,1.21946,2.79125,1.88031,3.00869,-1.07093,1.55319,1.16118,0.662838,1.93725,0.562937,0.913274,1.60882,1.70708,2.01409,2.49138,0.324134,1.49702,1.03591,3.16672,1.88549,1.91574,2.61828,1.63035,2.69941,2.08446,2.04415,1.81795,0.925956,1.04745,2.26967,1.82322,0.319883,0.228032,0.057799,0.132353,0.0470348,0.744773,0.174626,0.238453,0.340102,0.125951,0.362868,0.28633,0.166753,0.153543,0.117731,0.0764649,0.419669,0.18287,0.26194,0.0404376,0.13176,0.128338,0.0679714,0.163783,0.0630084,0.110617,0.114645,0.139681,0.283746,0.259716,0.0936661,0.139048
292.775,0.997385,0.0843655,6,63,0,-262.96,0.019852,0.271274,-0.122558,0.298962,0.0949608,0.0244152,-0.131311,0.773124,0.0658778,0.372815,-0.159804,-0.354863,0.590599,-2.07909,0.491427,-0.999344,-0.516134,0.160812,-1.0554,-0.173108,0.560984,1.15364,1.65599,1.55689,0.123613,0.0142539,0.167048,-0.60928,0.418098,-1.03874,-0.148033,0.293102,1.91076,0.819186,-0.654259,0.38524,0.14893,0.437996,1.59249,-0.317357,1.76167,0.310753,-0.366877,-1.52531,0.177932,-0.494295,-1.79095,0.0398236,0.87635,-0.288043,-1.35665,-0.238296,0.669343,-0.847702,-0.834639,-0.0252055,-1.724,-1.36327,0.887812,0.809223,-0.857953,-0.278819,1.49374,2.42683,-0.540697,0.691719,-1.73255,0.708398,0.195529,0.0960959,0.160359,-0.641949,1.31195,-1.89814,-0.0803797,0.156921,-0.25486,-0.405664,0.325295,-1.7387,0.248622,-0.903928,-0.530346,-0.00698354,-0.94727,-0.265146,0.302399,0.760599,1.14897,1.07235,-0.0357433,-0.120291,-0.00216287,-0.60236,0.19193,-0.934383,-0.245759,0.0952928,1.34594,0.502021,-0.637134,0.166526,-0.0161704,0.207313,1.09988,-0.376668,5.19481,3.62435,6.15313,4.99314,3.33718,5.89464,7.64457,5.32364,3.81937,5.40658,7.16829,4.47382,4.49201,5.77671,3.40733,3.81152,7.67185,7.48676,4.45959,5.33892,9.26136,12.3766,4.92165,7.21831,3.39829,7.25582,6.18687,5.99862,6.11962,4.76921,8.75267,3.22784,0.802044,0.770777,2.51059,1.12529,2.04617,-0.781976,1.6926,1.19679,0.400908,1.7139,0.77361,1.45573,1.05446,1.52095,1.83202,2.41339,0.732448,1.98043,1.02675,2.54293,2.48257,2.30587,2.61465,1.81617,2.30161,1.59017,2.12831,1.3139,0.838224,0.905873,2.40265,0.964368,0.309588,0.316311,0.0751192,0.245031,0.11444,0.686106,0.155435,0.232046,0.401094,0.152659,0.315699,0.189121,0.258369,0.179322,0.137998,0.0821574,0.324658,0.121273,0.263714,0.0729028,0.0770889,0.0906381,0.0682015,0.139894,0.0909894,0.16936,0.106375,0.211834,0.301909,0.287845,0.0829709,0.276004
289.901,0.952794,0.0843655,5,31,0,-252.697,-0.0567689,0.301989,-0.0502764,0.340222,0.0976613,0.0274779,-0.0961826,0.789159,-0.0828395,0.647525,-0.239388,-0.617889,0.460487,-1.78008,0.594404,-1.10869,-0.461942,0.0578761,-0.983289,-0.126748,0.396626,1.3057,1.70853,1.4066,0.0267991,0.00458693,0.257042,-0.638074,0.579688,-0.974255,-0.266692,0.253188,1.66797,0.8681,-0.758605,0.448841,0.0151855,0.637032,1.52432,-0.479468,1.76316,0.235748,-0.277189,-1.53371,0.404356,-0.0975541,-1.42098,0.342893,0.853045,-0.500692,-1.63955,0.0014755,0.657922,-1.05849,-1.03368,-0.146015,-1.54946,-1.44356,0.825088,0.879222,-0.623129,-0.321115,1.4433,2.51512,-0.750871,1.22963,-1.49613,0.939608,0.225427,0.0290857,0.0164801,-0.716514,0.843046,-1.73189,-0.161556,0.414817,-0.285098,-0.583795,0.267215,-1.50095,0.372897,-0.971112,-0.460728,-0.0505092,-0.872154,-0.196207,0.216818,0.934226,1.25212,1.01384,-0.0750339,-0.0925628,0.106664,-0.599724,0.361283,-0.865025,-0.306645,0.103623,1.22011,0.588886,-0.694843,0.258024,-0.0841989,0.406537,1.10674,-0.474559,5.46201,4.06167,6.41404,5.69829,4.17106,6.32178,7.12969,5.18167,3.96158,5.83288,6.80915,4.54318,4.56983,5.63356,4.04662,4.14892,7.08285,7.17382,5.03424,5.40574,8.19413,10.5497,4.88489,7.79161,4.09782,7.27668,6.14911,5.87097,5.85355,4.92462,7.1129,3.87628,0.752602,1.02672,2.53506,0.966766,2.0131,-0.502884,1.91905,1.16542,0.508386,1.69537,0.87373,1.54968,0.984661,1.71099,1.94343,2.36908,0.711361,2.04397,1.18569,2.61108,2.69313,2.44344,2.61117,1.84951,2.2167,1.73474,2.12532,1.47071,0.798756,1.11422,2.4954,0.880679,0.320255,0.263721,0.0734366,0.275526,0.117835,0.623137,0.127968,0.237684,0.375572,0.15507,0.294479,0.175133,0.271968,0.153035,0.125272,0.0855608,0.329298,0.114664,0.234031,0.0684288,0.0633797,0.0799196,0.0684227,0.135931,0.0982607,0.149982,0.106661,0.186834,0.310292,0.247084,0.0761811,0.293037
274.646,0.921719,0.0843655,6,63,0,-243.744,0.0889479,-0.111827,-0.103438,0.104561,0.0748155,0.0765167,-0.0619568,0.887151,-0.0211278,1.35324,-0.000249344,0.81547,0.438331,-2.9964,-1.0023,-0.626759,-0.330678,0.432943,-1.02978,-0.905317,1.59307,1.98649,1.5491,1.81995,-0.316413,-0.639972,-0.278887,0.032056,-0.222688,-1.59257,-0.117844,0.336697,2.30714,-0.130189,0.0715508,-0.512048,0.320031,1.5312,-0.163263,0.823645,1.87349,0.252906,-0.294266,1.37425,0.806105,0.0208595,-0.173418,-2.20774,-0.395606,0.309155,1.82376,-2.23071,1.05819,1.08692,0.221079,0.139942,0.198794,0.85749,-1.57662,-0.374495,-0.33222,0.87806,-0.350831,-0.790029,0.664246,0.432702,1.09964,-0.637095,1.7594,-1.91164,-0.821976,0.902713,0.434598,1.79217,-0.0807004,1.13857,-0.062178,0.661488,0.326909,-2.72022,-0.951145,-0.617987,-0.355318,0.322129,-0.975525,-0.86511,1.35134,1.70036,1.31233,1.55261,-0.342663,-0.629708,-0.309372,-0.0335183,-0.259515,-1.47481,-0.166502,0.236744,1.98482,-0.177454,0.00151957,-0.516221,0.221959,1.29645,-0.206795,0.66874,6.04401,9.21696,7.98335,6.54542,6.23159,3.72527,5.89108,7.04048,10.3267,3.70369,8.5089,8.57095,6.88539,6.74554,6.84669,8.08778,4.36996,5.92261,5.98627,8.12996,5.95816,5.33179,7.70201,7.26394,8.59857,5.54205,10.1599,4.01495,5.28888,8.18081,7.26743,10.2445,0.832867,1.21046,2.50171,2.25278,2.06783,-1.49095,1.72231,1.42219,0.711283,2.06305,0.765394,0.875809,1.97232,2.23135,2.04834,2.99427,0.444832,1.41047,1.0633,2.82963,1.9303,1.46316,2.4722,1.97766,3.12794,1.43054,2.56541,1.3271,1.14708,1.76632,2.43828,2.1104,0.303039,0.22962,0.0757383,0.0951103,0.112263,0.816221,0.151574,0.194318,0.329315,0.112741,0.317476,0.294047,0.12214,0.0969705,0.11422,0.0476854,0.39059,0.19616,0.25668,0.0557437,0.126718,0.187985,0.07783,0.121568,0.0419693,0.193014,0.0713981,0.209639,0.241023,0.146,0.0802996,0.10809
287.184,1,0.0843655,6,63,0,-251.046,-0.0186399,-0.0151883,-0.0267748,0.212237,0.0793105,0.0723756,-0.141847,0.914415,-0.630136,1.6418,-0.369856,-0.737333,0.967872,-2.04174,-1.42688,-0.919984,-0.593801,-0.0656525,-0.847213,0.087377,0.814614,1.69394,1.94034,1.9931,0.000936345,0.441511,-0.13589,0.447696,0.790084,-0.509011,-0.110432,0.409753,1.84138,0.722357,-0.645124,-0.119188,-0.288634,0.444427,-0.308782,-0.240178,1.67937,0.187674,-0.513487,-1.3434,-1.18538,0.923527,-0.916921,-0.368643,0.0249101,-0.0929029,-0.189308,-0.976027,1.21411,-0.387525,-0.706596,-1.64857,-0.653358,-0.354627,0.24064,0.86809,-0.419123,0.85019,-0.510995,-0.099113,-0.911805,-0.102273,0.971968,1.75459,0.429059,-0.468079,-0.814689,-0.0122826,-0.637919,-1.11221,-0.718053,1.35944,-0.480048,-0.816074,0.74319,-2.00885,-1.4466,-0.983093,-0.684827,-0.20188,-0.916551,-0.0619478,0.603049,1.40711,1.63243,1.68068,-0.14099,0.261878,-0.266106,0.267533,0.580618,-0.607294,-0.242827,0.232837,1.54194,0.518687,-0.731757,-0.250834,-0.405778,0.264544,-0.424201,-0.361469,4.86954,4.16721,4.29265,6.37694,4.51446,5.00373,5.38729,5.26948,5.175,4.46466,6.73437,4.98603,4.69622,3.93525,4.74338,5.01691,5.60988,6.31094,4.95655,6.28978,4.87182,5.26334,4.5188,5.26022,6.43518,7.45331,5.8118,4.91121,4.60191,5.34982,4.75714,4.352,0.255157,1.53652,2.10665,0.73959,2.45747,-0.744826,1.19125,1.04843,0.433134,1.5124,0.797734,1.65234,1.28859,2.01845,2.39557,3.07772,0.69113,2.2934,1.14136,3.17148,2.77077,2.37596,2.42318,1.94712,2.73228,2.14406,1.85494,1.59245,0.569002,0.805593,2.14781,1.03557,0.436555,0.177042,0.108452,0.323094,0.0788937,0.67805,0.233036,0.259526,0.393378,0.180583,0.31051,0.160793,0.216092,0.11728,0.083511,0.0440358,0.333782,0.0916706,0.242071,0.0402534,0.0589245,0.0850244,0.0814218,0.124867,0.0610954,0.104887,0.135294,0.169039,0.361467,0.30883,0.104536,0.262005
286.227,0.989433,0.0843655,6,63,0,-251.272,0.18669,0.110898,0.136005,-0.0126381,0.0675404,0.0724144,-0.0887299,0.785648,-0.169801,0.89049,-0.414208,0.19353,0.84246,-2.3152,-0.484743,-0.975301,-0.65544,0.354378,-0.473768,-0.156372,1.11797,1.89109,0.972221,1.70341,-0.529197,0.152786,-0.792672,-0.24744,0.20564,-0.427368,0.387408,0.136749,1.53123,0.372909,-0.574874,0.258877,-0.0159427,1.58558,-0.483654,-0.0122241,1.8243,0.250367,-1.16534,-0.139671,-0.0761914,-0.061837,-1.22216,-1.79028,0.251876,-0.406596,-0.335454,-1.3322,0.514749,-0.57499,-0.651437,0.613698,-0.0418171,-0.0771514,-1.3546,-0.271847,-0.477613,0.261852,1.02725,-0.273453,0.998991,-0.838052,-0.054475,2.30981,-1.04993,1.11766,-0.377156,0.851196,0.204924,-0.40003,-0.222134,0.610882,-0.414152,0.0633167,0.573147,-1.90766,-0.469567,-0.854973,-0.603675,0.189686,-0.460944,-0.211583,0.789597,1.397,0.675093,1.24955,-0.504492,0.0313061,-0.711491,-0.28313,0.0728305,-0.424491,0.215636,0.0187068,1.11428,0.204245,-0.540378,0.114656,-0.101255,1.15698,-0.468711,-0.0983337,4.62992,5.98546,6.08134,6.10324,4.56452,3.95933,6.60194,5.59853,5.69914,4.44048,7.05106,5.3674,5.26564,7.22792,6.13391,6.07988,4.41565,5.79062,5.49986,6.61845,8.0164,5.7883,7.95989,5.02528,6.1145,11.0519,4.76566,8.19994,5.63994,7.67073,6.52478,5.60774,0.869091,0.905548,2.02882,1.62826,2.27317,-0.536325,2.28719,1.11521,0.632379,1.88971,1.23908,1.48844,1.5778,2.12615,1.49751,2.67942,0.415167,2.00149,0.814221,2.43,2.1781,2.35618,2.72615,1.71873,2.42275,1.94147,1.90259,2.06339,0.978511,1.79844,2.16789,1.33153,0.295443,0.287912,0.11621,0.164069,0.0933694,0.630957,0.0921895,0.2469,0.346971,0.131277,0.224596,0.184156,0.171108,0.106581,0.182797,0.064199,0.397674,0.119046,0.306992,0.0809134,0.101735,0.0865758,0.0614481,0.152035,0.0814546,0.125486,0.129815,0.112706,0.273187,0.142041,0.102672,0.208907
279.077,0.991791,0.0843655,6,63,0,-250.692,0.072225,-0.477216,-0.109434,0.596498,0.0552346,0.0445554,0.251664,0.769513,-0.500327,0.795732,0.031376,-0.683726,0.65392,-2.23437,-0.257499,-0.741949,-0.346244,-0.201693,-1.72346,-0.85537,0.672908,1.82739,1.58285,1.31594,0.112828,-0.603423,0.150969,0.475737,0.667497,-0.992557,-0.647922,0.133502,1.60116,-0.156094,0.919406,-0.182656,-0.152565,0.125798,0.312189,-0.019946,1.79897,0.286447,0.287289,-0.700049,-0.245042,-0.25368,0.645164,-0.341823,-0.858554,-1.63525,0.75625,-1.03826,0.129639,0.594199,0.238007,-2.47754,-0.12441,-0.229808,1.79685,-1.27776,-1.1963,1.07015,-0.257345,1.19151,0.0306711,0.241472,1.02292,-2.13759,1.79167,-0.948672,-1.44626,-1.1737,0.168164,0.441879,-0.133344,0.86399,0.275808,-0.274472,0.754864,-1.46771,0.0535152,-0.319275,-0.0147756,0.0964585,-1.07456,-0.406554,0.769475,1.65786,1.46968,1.2643,0.338487,-0.212678,0.367837,0.61775,0.765312,-0.512121,-0.24692,0.354395,1.48377,0.131548,0.959158,0.111107,0.134263,0.348467,0.491897,0.236315,6.5618,4.94534,5.63378,5.61986,7.27015,5.47974,4.72583,3.78317,7.50521,4.48871,6.27207,7.16479,6.46982,2.97216,5.83186,5.65842,10.1115,4.1911,4.29005,8.21132,5.61396,8.5018,6.09676,6.47625,8.10098,3.27615,10.0965,4.60539,3.99361,4.3179,6.34167,6.8589,0.506459,1.01368,2.52849,1.26016,2.39997,-0.608595,1.71809,1.54677,0.714138,1.74156,0.570539,1.23855,1.28858,2.07489,2.19771,2.68846,1.00423,1.65336,1.27497,3.09137,2.74182,2.01673,2.061,1.9995,2.25724,1.197,3.21184,1.33488,0.823375,0.786683,2.31737,1.66048,0.376024,0.26626,0.0738848,0.220946,0.0831752,0.64762,0.152117,0.175554,0.328685,0.149115,0.361112,0.224689,0.216093,0.111562,0.0999562,0.0636577,0.26811,0.160655,0.218407,0.0434646,0.0605502,0.117457,0.112946,0.119256,0.0947265,0.232009,0.0387225,0.208353,0.305048,0.312881,0.0896943,0.159698
279.535,0.951713,0.0843655,6,63,0,-252.753,0.188173,0.833514,0.13506,-0.0608894,0.0838818,0.0165787,0.0105233,0.858389,-1.07966,0.142838,0.235774,0.224598,1.01049,-2.59354,-0.306715,-0.785926,-0.564476,0.463281,-0.735342,0.153252,0.47798,1.52302,1.62404,1.92013,-0.185912,-0.205399,-0.542398,0.46061,0.934948,-1.05222,-0.28957,0.922679,1.02759,0.102699,0.805463,0.0565597,-0.373805,0.149925,1.30993,0.615658,1.67444,0.0205075,-0.685017,0.674886,0.530218,0.46602,-0.878602,-0.142768,1.21338,1.53132,-0.680367,0.898043,0.223436,-0.712591,-0.515348,2.38275,-0.21182,0.111516,-1.98577,1.93127,0.784839,-0.889313,0.227096,-1.08393,0.159562,-0.0447361,-1.29338,2.16118,-1.48266,0.624907,1.53263,1.14832,0.499288,-0.641667,-0.916242,0.133134,0.212909,0.203316,0.877919,-2.21574,-0.252758,-0.664107,-0.474017,0.408199,-0.620686,0.142073,0.420816,1.31787,1.40459,1.65874,-0.149062,-0.165789,-0.455066,0.405906,0.813073,-0.892691,-0.238041,0.802541,0.892593,0.0986793,0.701924,0.0590736,-0.310347,0.139217,1.13496,0.538998,5.26136,5.41015,5.39412,5.38703,5.24051,5.32019,5.47023,5.50601,5.26186,5.43497,5.36029,5.25838,5.27969,5.60299,5.31266,5.34801,5.12286,5.55136,5.42236,5.23936,5.3607,5.21849,5.35328,5.3309,5.19612,5.57759,5.17599,5.40461,5.50616,5.46293,5.3907,5.26604,0.299951,1.16696,2.4883,1.38825,2.23062,-1.005,1.34474,1.02412,0.775333,1.76089,0.73201,1.49477,1.47022,2.45117,2.18349,2.67591,0.833018,1.52243,0.860599,3.01683,2.66906,1.80211,2.12124,2.15524,2.15852,1.42102,2.97732,1.38809,0.819722,1.14111,2.35703,1.55617,0.425569,0.237405,0.0766821,0.199688,0.0970347,0.732041,0.206731,0.264226,0.315327,0.146678,0.324754,0.183207,0.18691,0.079353,0.101243,0.0644098,0.303007,0.179103,0.297214,0.0466714,0.064824,0.141594,0.10705,0.103843,0.103538,0.194502,0.0484611,0.199713,0.305823,0.242117,0.0865087,0.174197
287.807,0.987321,0.0843655,6,63,0,-242.917,0.132106,0.499763,-0.0588383,0.27534,0.0764666,0.00764258,0.339217,0.744272,-0.508321,-0.192067,-0.351747,0.092089,1.10607,-3.07269,-0.421733,-0.730913,-1.23518,0.65942,-1.01303,-0.487404,0.370457,1.09097,0.951068,2.0255,-1.04289,0.031875,-0.562515,0.131609,0.108859,-0.723569,0.349932,-0.111104,1.57897,0.837261,-0.100288,0.350085,-0.347192,0.264601,1.36822,0.136163,1.78163,0.0428693,0.357209,-0.564547,-0.000613872,-1.68955,0.0440887,-0.736805,-1.30344,0.233836,0.254713,0.830073,0.675391,0.534483,0.0889632,-1.66375,0.391282,-0.752645,1.38291,-3.05305,0.0958798,0.638688,0.221437,1.0838,0.0760264,0.232991,0.31208,-2.09431,1.69671,0.92525,-0.102432,-0.367694,-0.0225464,0.43712,-0.0391126,0.196267,0.0774215,0.407756,1.16243,-1.9477,0.0253325,-0.204781,-0.580096,0.830004,-0.414754,-0.0235444,0.614937,1.1512,1.04707,1.84674,-0.436974,0.36294,-0.0794475,0.437169,0.420237,-0.199315,0.599661,0.256525,1.5144,0.962366,0.264575,0.599775,0.0808113,0.536151,1.35754,0.440559,6.03118,5.7975,5.93937,5.52453,5.95076,5.75485,5.61674,5.99936,6.00473,6.15468,6.11401,6.07718,5.96222,5.53065,6.03999,5.75094,6.30229,5.21087,5.96399,6.10439,5.99617,6.22199,5.95891,5.99914,6.01952,5.4295,6.38764,6.17985,5.9135,5.84663,5.93378,6.05187,0.995954,1.14726,2.18486,1.52113,2.42874,-0.925093,1.23618,1.3674,0.470256,2.09631,0.851556,1.24277,1.55919,2.14805,1.82683,2.80718,0.462317,1.93512,1.00147,2.85048,2.14535,2.29046,2.78357,1.52283,2.5724,2.0404,2.37202,1.67491,1.06424,1.45651,2.34558,1.401,0.269738,0.240989,0.101118,0.179295,0.0810071,0.716079,0.225102,0.203041,0.384556,0.109456,0.299106,0.223955,0.173763,0.104513,0.138616,0.0569374,0.386436,0.126185,0.268652,0.0546566,0.104767,0.0919161,0.0582185,0.179044,0.0709361,0.115026,0.0853315,0.15777,0.2565,0.189002,0.0874175,0.197657
289.576,0.934542,0.0843655,6,63,0,-249.994,0.0179273,0.189597,-0.138871,0.306885,0.0600489,0.0421565,-0.0694181,0.906214,-0.445904,0.415815,0.525717,0.665364,1.20622,-2.31454,-0.724968,0.118621,-0.463325,1.33281,-0.139024,0.0545156,1.27669,1.29575,0.960418,2.32576,0.0394097,0.117342,-0.0126578,1.12505,1.16187,0.163799,1.11702,0.956163,1.98378,0.348366,0.466573,0.537369,0.328137,0.521719,0.634091,0.926087,1.68366,0.042643,-0.874833,0.299223,0.274603,1.9604,0.160255,-0.460935,1.19371,-0.302812,0.0221582,-0.284353,-0.251221,-0.186502,0.0742594,1.63268,-0.172302,0.776443,-1.08007,1.67413,-1.4837,-0.494203,-0.40921,-0.730379,0.136886,0.299746,-0.547982,2.17756,-1.10268,-0.557133,0.0666577,0.197496,0.229544,-1.56459,-0.473503,0.307399,0.406994,0.533544,1.02368,-2.16689,-0.726395,0.0380779,-0.48929,1.13839,-0.195404,-0.0200153,1.08754,1.10481,0.800926,2.03821,-0.0337045,0.0369191,-0.0808888,0.950117,0.983487,0.0790184,0.942841,0.79707,1.72831,0.246276,0.353397,0.417553,0.227944,0.403371,0.505204,0.769815,5.18806,5.45441,5.44869,5.8548,5.42218,5.28044,5.66648,5.31616,5.39035,5.32035,5.32787,5.3426,5.40234,5.77355,5.34583,5.56655,5.14285,5.78376,5.05509,5.27295,5.2921,5.22011,5.41678,5.45453,5.26087,5.90927,5.13789,5.25882,5.40059,5.4308,5.43823,5.03768,0.52124,0.83842,2.08206,1.42798,2.03821,-1.01985,1.23795,1.29281,0.589765,2.15293,0.819129,0.994518,1.8908,1.88877,1.58104,2.81255,0.831014,1.29165,1.16679,2.86538,2.35831,2.05433,2.67796,1.8116,2.84952,1.61063,2.02847,1.89858,1.2031,1.11905,2.34576,1.54415,0.372562,0.301868,0.110852,0.193414,0.115249,0.734943,0.224793,0.215378,0.356689,0.104058,0.305949,0.270021,0.131153,0.131385,0.170648,0.0566496,0.303431,0.215574,0.237435,0.0538916,0.0864073,0.113615,0.0642864,0.140444,0.0547059,0.166501,0.116246,0.130269,0.230925,0.246187,0.0874032,0.175932
290.572,0.917728,0.0843655,6,63,0,-255.342,0.197653,0.119353,0.124296,0.203807,0.0578887,0.0323142,0.260715,0.800709,-0.759816,-0.18359,-0.0284847,-0.327691,0.669083,-2.70828,-0.723157,-1.1386,-0.764196,-0.153941,-1.0549,-0.868988,0.664966,0.598929,0.927384,1.73382,-0.263519,-0.434968,-0.322671,0.650124,0.267766,-0.391628,0.747641,0.746536,1.77807,-0.0620071,0.0132812,0.200901,-0.236518,-0.11948,0.246382,-0.144466,1.92559,0.245152,0.52879,-0.721152,0.191033,-1.47568,-0.285414,-0.315304,-0.95732,0.135876,0.204502,-0.339734,1.04138,0.29634,-0.141163,-1.83284,-0.00785873,-0.688423,1.02905,-1.84905,0.842046,0.717304,0.319148,0.839191,0.426056,-0.0968224,0.355961,-1.80116,1.60842,0.495384,-0.174513,-0.218579,0.0113217,1.65918,-0.347677,0.113713,0.237907,-0.0016704,0.796456,-1.90783,-0.318323,-0.650971,-0.351183,0.137453,-0.583952,-0.435092,0.793159,0.740283,1.00328,1.649,0.0497133,-0.087568,0.00234978,0.781275,0.475118,-0.052865,0.859358,0.858473,1.68443,0.211065,0.271349,0.421578,0.0713327,0.165046,0.457995,0.14504,7.80857,5.74768,7.18805,4.77705,6.39565,6.34896,5.42436,7.09151,7.21183,6.31105,8.85413,7.37604,6.62587,4.37657,6.84598,5.79398,8.82742,4.35921,8.43186,8.17791,7.4174,8.42596,7.61437,6.69829,7.48464,4.41069,10.1746,7.74489,6.57192,6.50131,6.87825,10.302,0.53905,0.644983,2.35335,1.36122,2.27512,-0.90212,1.31163,1.05925,0.600171,1.61612,0.894714,1.04357,1.53624,1.46544,1.73757,2.89611,0.843036,1.62265,1.08296,3.12827,2.30112,2.35202,3.03269,2.33714,2.6681,1.38245,2.38679,1.68374,0.945727,0.841444,2.00425,1.39215,0.368409,0.344121,0.0868,0.204043,0.0932045,0.711385,0.212214,0.257453,0.354304,0.165741,0.290138,0.260461,0.177082,0.187637,0.149622,0.0523463,0.300896,0.164839,0.252946,0.041956,0.0910306,0.0869053,0.0459708,0.0880935,0.0648823,0.200615,0.0841855,0.1566,0.279745,0.301231,0.118757,0.199065
