# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC2a_model
# start_datetime = 2022-04-23 08:21:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39346c153d72.json
# init = 2 (Default)
# random
#   seed = 31707639
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2a-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2a-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC2a_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3800.2,0.925763,0.0854802,5,63,0,3813.76,0.15382,0.0184252,0.452075,0.0986424,0.068216,0.068915,0.926879,-0.530028,1.37203,0.416943,-0.417595,0.793706,-2.71724,-1.07524,-1.32214,-0.326077,-0.263825,-1.29218,-0.906723,1.02152,1.57444,1.67007,0.983268,-0.431171,-0.298748,-0.0910044,0.435907,0.4599,-1.08758,-0.0848079,-0.185683,1.27371,-0.108091,-0.720186,-0.334777,-0.34475,0.366647,-0.249924,-0.663079,-0.422357,1.34062,0.45537,-0.318145,0.804585,-2.44964,-0.927703,-1.15654,-0.233319,-0.175618,-1.12878,-0.771507,1.01574,1.52823,1.61686,0.980285,-0.330729,-0.207989,-0.0154351,0.472948,0.495187,-0.939138,-0.00969159,-0.103191,1.24949,-0.0312723,-0.59861,-0.241383,-0.250626,0.408753,-0.162734,-0.545679,0.600521,1.61312,3.29436,1.63403,2.8932,-1.15549,1.66414,1.20493,0.925991,1.91299,0.959832,1.3171,1.76353,2.21003,2.42653,2.79603,0.551275,2.15349,1.41674,3.5848,2.99309,2.24093,2.89751,1.98542,2.47702,1.6046,2.24038,1.59818,0.770348,1.0198,2.35296,1.27007,0.354225,0.166156,0.0357653,0.163279,0.052491,0.760511,0.159207,0.230599,0.283739,0.128645,0.276912,0.211301,0.146349,0.0988533,0.0811722,0.057539,0.365569,0.104006,0.195173,0.0269934,0.0477389,0.0961349,0.0522767,0.120742,0.0774851,0.16734,0.0961828,0.168236,0.316404,0.265067,0.0868305,0.219246
-3803.14,0.910322,0.0854802,5,31,0,3815.95,0.122668,-0.15578,0.365334,0.141761,0.0706797,0.232188,1.09374,-0.46102,0.591695,-0.924425,-0.793912,-0.212182,-2.1568,-1.06026,-1.25289,-0.825758,-0.0670636,-1.53931,-0.957465,0.672114,1.38751,1.15288,1.147,-0.262786,-0.903238,-0.68279,-0.721542,-0.430931,-1.02009,-0.530783,-0.394952,1.77552,0.312741,-0.731686,0.133471,0.168599,0.800698,0.0581778,-0.0859936,-0.272046,0.879347,-0.778889,-0.636142,0.000116791,-2.12678,-0.927456,-1.13815,-0.670973,0.158838,-1.45141,-0.815026,0.967304,1.74975,1.49313,1.48671,-0.0552303,-0.755717,-0.514604,-0.556989,-0.239137,-0.883524,-0.348349,-0.199786,2.17414,0.574244,-0.568083,0.378171,0.416591,1.10794,0.29582,0.138134,0.600431,0.974347,2.19404,1.41795,2.19557,-0.958172,1.57066,1.34002,0.342863,2.35429,0.744043,1.38042,1.57584,2.26883,2.226,3.39944,0.713445,1.72245,0.781952,2.69866,2.38039,2.4428,2.69526,1.99566,3.25865,2.09089,2.40484,2.1149,1.30516,1.5778,2.79032,2.05087,0.354245,0.274015,0.100287,0.194983,0.100149,0.722756,0.172123,0.207506,0.415114,0.0867255,0.322121,0.200941,0.171385,0.0937373,0.0974396,0.032313,0.328838,0.151556,0.313899,0.0630526,0.0846802,0.0799665,0.0632537,0.119659,0.0370172,0.109986,0.0828041,0.107657,0.213297,0.171107,0.0578496,0.113965
-3800.13,0.999744,0.0854802,5,63,0,3814.4,0.195348,-0.118225,0.0116935,0.111448,0.0683246,0.223017,0.959868,-0.441915,1.36406,0.186222,-0.35827,0.747423,-2.65678,-1.0857,-1.27223,-0.276552,-0.28962,-1.23613,-0.871448,0.910725,1.56215,1.49776,1.2085,-0.458538,-0.372434,-0.0820792,0.481981,0.493607,-1.1318,-0.127646,0.271103,1.21234,-0.185628,-0.723411,-0.482698,-0.281984,0.356813,-0.390405,-0.624005,-0.201163,1.53234,0.401766,-0.120875,0.940444,-2.32715,-0.819113,-0.998155,-0.0424359,-0.0549802,-0.963502,-0.613459,1.09719,1.72247,1.66067,1.38302,-0.217119,-0.134471,0.144232,0.685656,0.696815,-0.86336,0.100494,0.48324,1.38671,0.0448388,-0.471362,-0.240309,-0.0476507,0.565511,-0.151721,-0.375945,0.728621,1.71055,2.97925,1.56839,2.76636,-1.11388,1.68214,1.10106,1.024,1.77094,0.862414,1.21246,1.76793,2.31064,2.44045,2.93563,0.60452,1.96474,1.48396,3.53644,2.93268,2.05575,2.74631,2.30916,2.52146,1.59565,2.10613,1.52159,0.894349,1.10163,2.33211,1.17667,0.325497,0.153093,0.048372,0.172446,0.0591693,0.752852,0.156813,0.249541,0.264249,0.145426,0.296835,0.229267,0.1458,0.090246,0.0801398,0.0504199,0.35331,0.122955,0.184829,0.028293,0.0505616,0.113473,0.0602956,0.0903675,0.074367,0.16859,0.108503,0.179228,0.290213,0.249434,0.0884987,0.235651
-3801.9,0.84029,0.0854802,5,63,0,3821.48,0.000650244,0.0327413,0.189854,-0.0737805,0.0723835,0.326603,0.861384,-0.31076,1.17997,-0.638177,0.0910885,0.529797,-2.8456,-1.47039,-1.56423,-0.674331,-0.177253,-1.64765,-1.0064,0.980683,1.93347,1.4224,1.35346,-0.502491,-1.0552,-0.203164,0.444601,0.187321,-0.936062,-0.557334,0.142146,1.99592,0.0568221,-0.70952,-0.0269647,0.0916332,0.43156,-0.126925,-0.312907,0.0589195,1.34301,-0.223112,0.405065,0.782962,-2.12455,-0.93997,-1.0208,-0.254255,0.17392,-1.09266,-0.540295,1.17135,1.99206,1.55183,1.49245,-0.106234,-0.582326,0.151601,0.709575,0.487958,-0.479705,-0.153475,0.449045,2.04586,0.375549,-0.284566,0.303376,0.405535,0.698342,0.217272,0.0570704,0.817618,1.30549,2.324,2.01119,2.53385,-1.07914,1.48355,1.01962,0.64921,1.92481,0.658235,1.2106,1.63656,2.38884,2.07816,2.95381,0.499803,1.4581,1.3446,3.54622,2.67315,2.42932,2.46602,2.19994,3.02171,1.78401,2.26254,1.92729,1.16085,1.01823,2.55431,1.51843,0.30627,0.213242,0.0891549,0.118033,0.0735188,0.746331,0.184892,0.265101,0.343167,0.127326,0.341136,0.229596,0.162933,0.0840276,0.111238,0.0495567,0.377587,0.188758,0.206755,0.0280254,0.0645764,0.0809639,0.0782751,0.0997562,0.0464548,0.143809,0.094273,0.12705,0.238513,0.265373,0.0721374,0.179693
-3805.44,0.978397,0.0854802,5,63,0,3824.25,0.0107337,-0.269446,0.00323489,-0.0208709,0.0671407,0.403252,0.824585,-0.30041,1.26571,-0.113049,-0.456941,0.717984,-2.58492,-0.956712,-1.38265,-0.800341,-0.257087,-1.45702,-1.66459,1.1257,2.30427,1.77301,1.82297,-0.527702,-0.621362,0.375945,-0.21019,0.455304,-1.07474,0.0597627,0.243242,2.13066,0.767565,-0.739929,-0.0596963,0.260306,0.867933,-0.0515127,-0.347665,0.155538,1.44694,0.310033,0.0264652,0.99529,-1.72823,-0.385639,-0.73686,-0.256697,0.191262,-0.798184,-0.969347,1.33149,2.30332,1.86525,1.90644,-0.0318836,-0.109114,0.71325,0.229933,0.778688,-0.482964,0.452531,0.603825,2.16016,1.03617,-0.206882,0.354027,0.617896,1.11894,0.360775,0.116572,0.590894,1.14374,2.80341,1.64701,2.75012,-1.00112,1.59395,1.28653,0.31294,1.94609,0.956643,0.785479,1.53076,2.40297,2.22446,3.39271,0.334153,1.91428,1.55145,2.99187,2.93636,2.34611,3.01305,2.35865,2.79694,2.08972,2.28649,1.62291,1.08109,1.18857,2.38923,1.60284,0.35643,0.241633,0.0571403,0.161513,0.0600801,0.731278,0.168828,0.216441,0.422397,0.124981,0.277551,0.31314,0.177882,0.0829467,0.097575,0.0325241,0.41723,0.128501,0.174877,0.0477945,0.0503852,0.0873752,0.04684,0.0863805,0.0574899,0.1101,0.0922479,0.164804,0.253299,0.233515,0.0839977,0.167586
-3800.99,0.995224,0.0854802,5,63,0,3819,0.234596,-0.345476,-0.125538,-0.179688,0.0586799,0.476942,0.874532,-0.295506,1.19334,-0.0685138,-0.528946,0.598934,-2.40527,-0.418159,-1.47218,-0.241758,-0.563448,-1.45055,-0.84434,1.2542,2.40683,1.86085,1.39644,-0.329668,-0.756398,0.279863,-0.0947484,0.456501,-1.08284,0.0317167,0.204006,2.19901,0.887517,-0.778238,-0.118241,0.139961,0.742323,0.339536,-0.250853,0.218513,1.52056,0.417025,0.0143617,1.00073,-1.62654,0.111249,-0.810525,0.265517,-0.0158117,-0.791612,-0.261461,1.57378,2.58179,2.10432,1.69818,0.188637,-0.184553,0.721691,0.394082,0.876167,-0.470035,0.50468,0.655352,2.40004,1.2531,-0.203652,0.373537,0.599342,1.12613,0.773877,0.257564,0.543154,1.19972,2.80071,1.63521,2.73893,-1.03743,1.78553,1.1624,0.707517,1.72239,0.946592,1.47674,1.70535,2.61303,2.41356,3.20166,0.47921,1.78837,1.39841,3.01248,2.96645,2.20705,2.94704,2.39356,2.90073,2.12371,2.18003,1.43803,0.95968,1.14629,2.53821,1.76105,0.367454,0.231525,0.0572859,0.163118,0.0607147,0.738355,0.143622,0.238232,0.330148,0.151563,0.279571,0.18592,0.153768,0.0683044,0.0821448,0.0391033,0.382439,0.143272,0.198068,0.046865,0.0489647,0.0991194,0.0498765,0.0836654,0.0521177,0.106813,0.101558,0.19185,0.276942,0.241168,0.0732224,0.146659
-3804.97,0.993693,0.0854802,5,31,0,3816.42,0.115488,-0.271585,0.0163467,-0.164017,0.059347,0.464145,0.881914,-0.0998218,1.03177,-0.320732,-0.532794,0.668486,-2.26508,-0.320613,-1.51449,-0.371005,-0.331298,-1.18185,-0.673408,1.57326,2.05051,2.11964,1.51461,-0.44418,-0.576983,0.265701,-0.158825,0.333086,-1.18798,-0.406105,0.415073,2.39399,0.976501,-0.764438,0.143182,0.398884,0.879451,0.272993,-0.680292,0.376111,1.37408,0.181288,-0.00573331,1.05369,-1.53346,0.181392,-0.871509,0.136951,0.171969,-0.578142,-0.129743,1.85162,2.27252,2.33349,1.7999,0.072417,-0.0447042,0.698471,0.324076,0.757899,-0.583551,0.105996,0.830204,2.57544,1.32534,-0.210024,0.59042,0.815927,1.23975,0.704902,-0.135813,0.685018,1.03017,2.53743,1.5789,2.75702,-0.963783,1.85528,1.06921,0.564552,1.8753,1.12518,1.57358,1.95588,2.28469,2.59063,3.26584,0.328107,1.89601,1.36346,2.91761,2.81731,2.06933,2.52149,2.53353,3.06239,2.1824,2.14612,1.63955,1.1529,1.22999,2.43637,1.33012,0.335142,0.263052,0.0732754,0.170951,0.0596915,0.723879,0.135254,0.255554,0.362495,0.13293,0.245051,0.171706,0.123914,0.0923985,0.0697438,0.036762,0.418701,0.130561,0.203679,0.05129,0.0563961,0.112114,0.0743656,0.0735407,0.0446856,0.101343,0.104694,0.162526,0.239961,0.226184,0.0804412,0.209139
-3800.06,0.997439,0.0854802,5,31,0,3818.69,-0.00951922,-0.339819,-0.140162,0.214995,0.0769211,0.184337,0.854816,-0.192725,1.91844,-0.25564,-0.321709,0.577624,-2.8033,-1.51764,-1.15789,-0.385468,0.0821461,-1.76825,-1.0919,1.498,2.02717,1.41331,1.21304,0.145004,-0.544238,-0.152491,0.0473147,0.502373,-0.868724,-0.231326,-0.127578,2.10672,0.218515,-0.844375,0.267123,0.204116,0.963086,-0.370633,0.0472902,0.0195923,1.82425,-0.0341885,-0.0906648,0.678099,-2.21197,-1.11297,-0.805444,-0.145167,0.254557,-1.32719,-0.749037,1.46485,1.91719,1.39246,1.22127,0.308289,-0.280886,0.0539854,0.224782,0.613773,-0.558262,-0.0134041,0.0752812,1.98519,0.371127,-0.537448,0.412678,0.358818,1.0076,-0.132486,0.224761,0.701607,1.66013,2.68718,1.63073,2.55333,-1.19301,1.33823,1.37748,0.69069,2.12979,0.548047,1.1262,1.88014,2.2146,2.00171,2.78882,0.91839,1.90203,1.19753,3.25383,2.95054,2.54771,2.78489,1.95052,2.89797,1.76299,2.18392,2.05286,1.07595,1.2749,2.38809,1.79231,0.331456,0.159744,0.0637341,0.163731,0.0722028,0.767279,0.207801,0.201415,0.33388,0.106235,0.366318,0.244863,0.132372,0.0984469,0.119023,0.0579315,0.285286,0.129878,0.231915,0.0371893,0.0497112,0.0725803,0.0581464,0.124497,0.0522541,0.146416,0.101204,0.113764,0.254274,0.218419,0.084085,0.142789
-3805.66,0.946096,0.0854802,5,31,0,3821.15,-0.0392494,-0.163521,0.0924613,0.121169,0.0803678,0.0967269,0.897907,-0.331276,1.14604,-0.32819,-0.0698042,0.519306,-2.44456,-1.29141,-1.04845,-0.324116,0.049254,-1.77178,-0.820343,1.18623,1.67984,1.50419,1.37176,0.2835,-0.46903,0.061114,-0.234866,0.471987,-1.38923,-0.524616,-0.41789,2.03683,-0.350289,-1.2013,0.619733,0.00607665,0.913319,-0.19047,-0.29653,-0.200728,1.12576,-0.197957,0.0340492,0.563016,-2.09826,-1.06284,-0.844687,-0.194299,0.140952,-1.49417,-0.639865,1.16185,1.60507,1.44735,1.32844,0.351284,-0.324418,0.151602,-0.114161,0.520528,-1.15067,-0.374329,-0.2785,1.92561,-0.217801,-0.981933,0.65319,0.102183,0.916802,-0.0742975,-0.16953,0.587388,1.02983,2.66746,1.85469,2.54439,-0.974592,1.57374,1.45816,0.754552,2.12233,0.487205,1.34151,1.64821,1.99135,2.07039,2.98834,1.01809,1.97843,1.42192,3.07273,2.98411,2.11659,2.57146,1.70288,2.95483,1.30207,1.88349,2.42262,0.907195,1.24524,2.55231,1.49037,0.357234,0.263117,0.0649208,0.135323,0.0728042,0.726034,0.171685,0.188749,0.31983,0.106946,0.380552,0.207262,0.161352,0.120114,0.112008,0.0479554,0.2654,0.121487,0.19436,0.0442462,0.0481489,0.107495,0.070998,0.15409,0.0495087,0.213816,0.131989,0.0814644,0.287574,0.223525,0.0722715,0.183866
-3804.71,0.999484,0.0854802,5,31,0,3822.74,0.40122,-0.199222,0.0783104,-0.140569,0.0697617,-0.0340896,1.15894,-0.0873401,1.30209,-0.447987,-0.857922,0.633665,-1.74508,-0.424123,-1.26422,-0.240816,-0.239656,-0.827136,-0.831801,1.05599,1.72857,1.40881,0.708232,-0.35649,-0.406761,-0.307815,-0.245842,0.084824,-0.78631,0.0719259,-0.159856,1.39944,0.787071,-0.0332842,-0.367054,0.260639,0.920611,0.183844,-0.264279,-0.135311,1.47495,-0.553278,-1.02837,0.700288,-2.05652,-0.525622,-1.49925,-0.31318,-0.311836,-0.992689,-0.998095,1.18974,1.96922,1.59863,0.786706,-0.44724,-0.5055,-0.390828,-0.319005,0.0642161,-0.945373,0.049268,-0.219353,1.58777,0.878076,-0.0726638,-0.459482,0.267975,1.03284,0.178974,-0.340373,0.676041,1.51892,2.42341,1.04142,2.9096,-0.948969,1.89025,0.989109,0.637696,1.89747,1.21662,1.21121,1.74606,2.43176,2.29333,2.71697,0.272621,1.98286,0.839095,2.93673,2.6921,2.38012,3.09572,1.98996,2.60841,2.32758,2.90402,1.2096,1.09991,1.45307,2.61085,1.58989,0.337145,0.17962,0.081405,0.260876,0.0516812,0.720908,0.131216,0.271088,0.345768,0.130395,0.228532,0.229486,0.148545,0.0807825,0.0916771,0.0619795,0.432264,0.121015,0.301725,0.0503675,0.0634414,0.084701,0.0432843,0.120262,0.0685993,0.0888647,0.051955,0.229773,0.249756,0.18953,0.0684431,0.169399
-3807.43,0.982824,0.0854802,5,31,0,3826.01,0.316331,-0.116446,0.279942,-0.144176,0.068619,-0.0340696,1.15908,0.0287013,1.44685,-0.623087,-0.411174,0.751395,-2.04775,-0.329851,-1.24875,-0.282478,-0.292597,-0.893353,-0.964214,1.13038,1.76252,1.43386,0.596879,-0.12228,-0.506373,-0.310866,0.0860291,-0.49964,-0.52375,-0.140269,-0.0410698,1.34434,0.584587,-0.320923,-0.250631,0.371687,0.749256,0.357965,0.114091,-0.00080257,1.64294,-0.756274,-0.510652,0.836854,-2.40756,-0.416392,-1.48146,-0.361483,-0.373211,-1.06953,-1.15167,1.27612,2.00882,1.62788,0.657758,-0.175802,-0.620994,-0.394387,0.0656447,-0.61319,-0.641135,-0.196652,-0.0816726,1.52412,0.643511,-0.406043,-0.32457,0.396744,0.834375,0.380839,0.0981708,0.799513,1.68844,2.21842,1.57199,3.05674,-1.32275,1.96216,1.01289,0.576071,1.84667,1.15035,1.06822,1.816,2.46604,2.27649,2.60316,0.515351,1.87336,0.817643,3.31481,2.01841,2.67665,2.84666,2.13821,2.53029,2.06741,2.56865,1.31121,1.20909,1.23902,2.74091,2.04358,0.31013,0.155981,0.0981087,0.171933,0.0449275,0.789638,0.123233,0.266414,0.359837,0.136264,0.240425,0.255743,0.139914,0.0782733,0.0930891,0.068935,0.37394,0.133153,0.306264,0.0350665,0.117284,0.0643652,0.0548543,0.105438,0.0737616,0.112305,0.0711836,0.212285,0.229862,0.224607,0.0606023,0.114703
-3804.35,0.977137,0.0854802,5,31,0,3827.03,0.172238,0.112697,-0.152096,-0.206382,0.0871576,0.124369,0.840802,-0.790319,1.03778,0.115334,-0.308972,0.425169,-2.94615,-1.9468,-0.926722,-0.73437,0.358888,-1.25205,-0.363661,0.931572,1.55764,1.63533,2.17869,-0.0909368,-0.342915,-0.237558,-0.268656,1.0535,-1.38446,-0.183281,-0.129535,1.97095,-0.389471,-0.950303,-0.000997852,-0.201252,0.911758,-0.819098,-0.204891,-0.540133,0.99694,0.221342,-0.135416,0.481852,-2.35276,-1.51251,-0.654821,-0.493091,0.426123,-0.928353,-0.181399,0.907636,1.43403,1.49936,1.95622,0.0479088,-0.163955,-0.0753705,-0.101518,1.01015,-1.03969,-0.0297342,0.0154552,1.78155,-0.203099,-0.674648,0.12353,-0.0448444,0.890976,-0.56433,-0.0479038,0.507028,1.08537,3.00736,1.51756,2.30914,-0.966674,1.53928,1.5211,0.728384,2.25341,0.898935,1.64589,1.59258,2.0454,2.23265,3.43488,0.893583,2.01196,1.49474,3.03313,3.36038,2.18212,2.84345,1.84274,3.09018,1.62266,2.11137,2.20494,0.990671,1.39967,2.35178,1.43075,0.375891,0.252492,0.0470943,0.179821,0.0903688,0.724456,0.176641,0.1793,0.325549,0.0950556,0.289269,0.161665,0.169021,0.114518,0.096857,0.0312231,0.290371,0.117952,0.183212,0.0459512,0.0335567,0.101367,0.0550211,0.136727,0.0435142,0.164839,0.107996,0.0993081,0.270779,0.197869,0.0869246,0.192981
-3798.46,0.998357,0.0854802,5,31,0,3817.58,0.0439697,0.0301288,0.238827,0.0660837,0.0764002,0.129628,0.884066,-0.628898,1.15358,-0.681468,-0.262199,1.02149,-3.19499,-1.25513,-1.56724,-0.590008,0.146123,-1.31798,-0.730391,1.21057,1.51805,1.56261,1.99976,-0.554805,-0.430722,-0.136956,0.0161746,0.35985,-1.07981,-0.17281,0.221054,2.115,0.180771,-0.616594,-0.328699,0.0122978,0.423045,0.0085814,-0.138064,-0.42636,1.14947,-0.472835,-0.102173,1.03269,-2.69495,-0.979986,-1.25592,-0.391978,0.25881,-1.03555,-0.516086,1.19985,1.47168,1.51108,1.89754,-0.360856,-0.251159,0.00854935,0.143927,0.447759,-0.824999,-0.0231479,0.325054,1.99943,0.289441,-0.415482,-0.160964,0.1405,0.503628,0.137214,0.00756973,0.556865,1.29229,2.30168,1.67913,2.9668,-1.40872,1.76044,0.983793,0.744047,2.19292,0.898553,1.41802,1.87384,2.07291,2.25109,3.52605,0.462303,1.98855,1.45017,3.22404,2.84027,2.33151,2.82776,2.25916,3.21185,1.95871,2.35903,1.73595,1.12061,1.0243,2.78827,1.63608,0.364273,0.215466,0.0909843,0.15721,0.0489487,0.803564,0.146735,0.27214,0.32212,0.100388,0.289348,0.194972,0.133098,0.111758,0.0952552,0.02858,0.38644,0.12041,0.189975,0.0382711,0.0551866,0.0885466,0.0558423,0.0945622,0.0387222,0.123607,0.0863509,0.149828,0.245898,0.264191,0.0579613,0.163
-3799.44,0.987787,0.0854802,5,31,0,3815.54,0.211655,-0.140188,-0.176743,0.0855816,0.0812309,0.029218,0.846754,-0.508906,1.55652,-0.0195535,-0.254895,0.802599,-2.50548,-1.70686,-1.17893,-0.702853,-0.179854,-1.39082,-0.85134,0.896886,1.52859,1.77373,1.76143,-0.175154,-0.32328,-0.746075,-0.13289,0.290532,-1.2299,0.0496846,0.198998,1.49303,-0.39679,-0.810041,-0.524818,0.359379,0.694307,-0.486141,0.105949,-0.401701,1.34721,0.012661,-0.186616,0.708823,-2.09231,-1.41607,-0.969044,-0.565926,-0.123074,-1.14847,-0.691658,0.788661,1.32356,1.53114,1.52071,-0.119095,-0.244521,-0.602525,-0.0833076,0.275228,-1.01221,0.0712886,0.197721,1.29345,-0.306766,-0.656688,-0.415174,0.333524,0.617126,-0.382424,0.118931,0.636604,1.49198,2.86542,1.61014,2.66804,-0.717009,1.49054,1.3151,0.63484,1.83615,0.810756,1.26756,1.51894,1.95571,2.39093,3.15501,0.790547,2.03962,0.923165,3.09438,2.72183,2.24671,3.00528,2.15694,2.57544,1.46986,2.19607,1.61239,1.38631,1.18736,2.50331,1.75323,0.346015,0.183625,0.0538896,0.166569,0.0648855,0.671948,0.18384,0.211634,0.346414,0.137507,0.307729,0.219674,0.179618,0.123932,0.0838669,0.0408942,0.312051,0.115105,0.284313,0.0433398,0.0616972,0.0956336,0.0471879,0.103684,0.0707357,0.186964,0.100104,0.166258,0.199997,0.233732,0.0756262,0.14764
-3798.55,0.84322,0.0854802,5,31,0,3819.23,-0.313318,0.326662,0.28071,-0.0906077,0.0974528,0.0355649,1.11204,-0.448052,1.18178,-0.588309,-0.0791445,0.614959,-2.25705,-1.6346,-0.89921,-0.548139,0.508274,-0.85164,-0.305518,1.51197,1.94368,1.54513,1.57667,-0.192814,-0.375203,-0.321885,-0.108874,0.200217,-1.05534,-0.451961,-0.0603147,1.63698,0.237133,-0.493604,-0.325584,-0.356694,0.986489,-0.587142,0.104489,-0.462686,1.34975,-0.618658,-0.0524469,0.719424,-2.47436,-1.78217,-0.964392,-0.573987,0.600786,-0.911492,-0.304183,1.71694,2.19701,1.75381,1.78888,-0.178852,-0.381675,-0.322384,-0.0855076,0.258214,-1.13801,-0.467034,-0.0315074,1.85595,0.299266,-0.513343,-0.326497,-0.361092,1.13258,-0.61736,0.151761,0.560653,1.30111,2.2449,1.54423,2.511,-1.08934,1.48258,1.217,0.644257,2.39237,0.880088,1.4874,2.31108,2.73309,2.33291,3.19065,0.570825,1.79972,1.28567,3.16786,2.63451,2.21281,2.49398,1.76007,3.17164,2.1828,2.35022,1.83252,0.628493,1.5262,2.4093,1.55353,0.363396,0.213978,0.09579,0.175921,0.0750903,0.748257,0.185038,0.228465,0.344285,0.0837566,0.293159,0.184313,0.0902091,0.0610489,0.0884341,0.0395191,0.361046,0.141886,0.216586,0.0403931,0.0669501,0.098606,0.0762812,0.146781,0.0402469,0.101305,0.0870484,0.137938,0.347852,0.178551,0.082466,0.174577
-3796.48,0.939665,0.0854802,5,31,0,3813.36,0.123978,-0.0371458,0.0592251,0.0495094,0.085978,-0.0590613,1.01581,-0.366116,1.3545,-0.00613895,-0.223155,0.689377,-2.38454,-1.58756,-1.057,-0.546112,-0.154721,-1.17433,-0.669696,0.604884,1.51432,1.71144,1.53179,-0.0972133,-0.21648,-0.629069,-0.256543,0.240459,-1.14353,0.0280003,0.254968,1.36022,-0.351705,-0.606755,-0.432786,0.429508,0.689602,-0.460419,0.173593,-0.430967,1.31686,-0.0652973,-0.285745,0.641217,-2.4813,-1.67173,-1.13277,-0.613809,-0.216229,-1.25196,-0.739347,0.555388,1.47921,1.67944,1.49695,-0.157812,-0.278965,-0.698078,-0.319661,0.1852,-1.22068,-0.0306181,0.199938,1.32266,-0.416328,-0.675411,-0.498691,0.377238,0.641445,-0.526761,0.117277,0.647877,1.44994,2.99154,1.65338,2.7523,-1.05535,1.38461,1.32222,0.636992,1.89485,0.859122,1.37173,1.2948,2.12816,2.51763,3.26412,0.758032,2.17603,0.896634,3.08109,2.81215,2.26605,3.1122,2.31102,2.65944,1.43824,2.38143,1.61573,1.45992,1.20954,2.45959,1.88445,0.343468,0.19001,0.0478095,0.160653,0.059957,0.741801,0.20027,0.210449,0.345927,0.130692,0.297523,0.20234,0.215042,0.106389,0.0746318,0.0368229,0.319074,0.101924,0.289743,0.0438941,0.0566712,0.0939739,0.0426069,0.0902145,0.0654094,0.191818,0.0846,0.165795,0.188479,0.229783,0.07874,0.131879
