lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0800917
# Diagonal elements of inverse mass matrix:
# 0.0358276, 0.0516715, 0.0798117, 0.0995194, 0.0937567, 0.0902695, 0.102312, 0.101023, 0.0618177, 0.0581112, 0.0714234, 0.0741326, 0.000316913, 0.000383751, 0.0343401, 0.0254447, 0.215961, 0.248083, 0.223452, 0.153988, 0.163439, 0.315398, 0.428834, 0.223884, 0.215576, 0.188403, 0.18254, 0.167459, 0.204527, 0.25909, 0.218664, 0.233146, 0.189413, 0.192257, 0.215788, 0.30398, 0.189031, 0.306171, 0.268209, 0.172117, 0.258833, 0.279497, 0.240271, 0.253639, 0.216021, 0.238367, 0.481882, 0.169642, 0.00718675
309.488,0.99666,0.0800917,5,63,0,-283.044,0.0277488,-0.125095,0.261503,-0.390783,0.226146,-0.0455275,-0.31588,-0.0943992,-0.0999191,0.0217873,0.336958,0.0210648,0.0357483,0.0391327,0.394457,0.941173,0.229402,0.81701,0.361132,0.151154,1.25539,-2.31285,-0.203303,-0.3447,-0.377464,0.448193,-0.879293,-0.409177,1.273,1.66315,1.2913,1.36543,-0.0334229,0.422565,0.497336,0.731668,0.930047,0.331805,0.2383,0.0533184,2.59099,0.91635,-0.0326689,0.455486,0.0525377,0.470723,0.896869,0.330882,6.59514,0.610364,1.1634,0.734344,0.536719,1.576,-1.78234,0.203113,0.0700344,0.0391983,0.816284,-0.43311,0.00935071,1.59257,1.95977,1.6098,1.67957,0.363,0.792163,0.862536,1.08308,1.26979,0.706742,0.618738,0.444639,2.83303,1.2569,0.36371,0.823147,0.443904,0.837488,1.23857,0.705874,0.832598,0.955179,2.32575,1.66339,2.77417,-1.2711,1.4471,1.4112,0.776575,2.01446,0.765062,1.20752,1.67335,2.10804,1.7728,2.73475,0.658835,2.13333,1.31957,2.81748,2.68245,2.47689,2.24589,1.64281,3.29436,1.95877,1.95511,1.64961,0.679063,1.27904,2.37557,1.76105,0.303096,0.277844,0.0890129,0.159307,0.058736,0.78093,0.190448,0.196045,0.315059,0.117694,0.317548,0.23014,0.157978,0.108317,0.145195,0.060954,0.341001,0.105899,0.210891,0.0563869,0.0640167,0.0774944,0.0957046,0.162083,0.0357651,0.1236,0.123997,0.161162,0.33647,0.217714,0.0850543,0.146659
305.79,0.958498,0.0800917,7,127,0,-284.914,0.342952,0.252177,0.0939677,0.376245,-0.0581058,-0.137859,0.359071,0.260856,0.300615,-0.00975893,-0.279146,0.0315355,0.0564623,0.058955,-0.0669355,0.81819,-1.11271,0.336624,0.0663446,0.0979211,1.54223,-2.3324,-1.20816,-0.238485,-0.783318,0.644113,-0.651846,-0.12337,0.517374,1.32076,0.649421,1.77119,-0.316149,0.353099,-0.984081,0.149148,1.04406,-0.395941,0.0855244,0.689592,1.72615,-0.519919,-0.203133,-0.568855,-0.807388,0.63155,-0.765731,0.991123,4.97049,-0.977346,0.208487,-0.012653,0.0131826,1.1949,-1.97528,-1.05544,-0.262061,-0.707839,0.460072,-0.60027,-0.167876,0.356375,1.0137,0.464415,1.38224,-0.325605,0.221967,-0.8721,0.0550962,0.787302,-0.390891,0.00303976,0.497282,1.34539,-0.492328,-0.233137,-0.532367,-0.727532,0.449793,-0.693449,0.743992,0.588998,1.12633,2.04067,1.33249,2.62714,-0.505206,1.55649,1.39602,0.396655,1.8923,0.831963,1.26436,1.6565,1.97489,1.73664,2.58862,0.751657,1.88005,1.04797,2.33426,2.55831,1.94474,2.11282,1.92951,2.77822,1.3225,1.82018,1.40501,0.812755,1.0479,2.06134,1.95038,0.356865,0.24484,0.114999,0.208748,0.0674122,0.623682,0.17415,0.198448,0.402116,0.130982,0.30323,0.220225,0.160232,0.121864,0.14974,0.0698745,0.32046,0.132383,0.259614,0.0883247,0.0718703,0.125128,0.107857,0.126804,0.0585125,0.210402,0.139412,0.197023,0.307304,0.259628,0.112912,0.124512
304.81,0.955385,0.0800917,6,127,0,-275.857,-0.0311647,0.0122643,-0.0686835,-0.296184,0.0597295,-0.174788,-0.437773,-0.401473,0.238526,0.0631409,-0.244347,-0.133518,0.0686925,0.0637181,0.156459,0.833406,-0.1605,1.22451,0.368759,0.339099,0.861401,-2.56348,-1.05193,-0.625571,-0.511242,0.528146,-1.05098,0.293649,1.24106,1.6879,1.90414,2.77908,-0.138123,-0.151854,-0.470155,0.435501,0.539303,-0.510601,0.346907,0.591375,1.96771,0.400331,-0.0577856,-0.0983444,-0.0822961,1.16245,-0.682261,-0.00114021,7.55237,0.0226981,1.17697,0.463785,0.439066,0.874356,-1.97996,-0.720228,-0.364895,-0.269613,0.59662,-0.719437,0.401188,1.19076,1.56316,1.74338,2.47256,0.0413469,0.0299036,-0.23537,0.519408,0.605917,-0.269078,0.445573,0.649315,1.79636,0.490097,0.1083,0.0744985,0.0878733,1.12525,-0.412141,0.155509,0.944297,1.39767,2.61878,1.70106,2.27374,-0.979927,1.4915,1.30926,0.296549,1.996,0.679943,1.80057,1.85601,1.99078,2.46812,3.59717,0.657168,1.70405,1.06854,2.94918,2.41745,2.22938,2.66926,2.0487,2.73373,1.61248,2.2633,1.58406,1.00821,1.17998,1.90598,1.28012,0.280033,0.198186,0.0679393,0.154327,0.0933216,0.727094,0.183697,0.212611,0.426401,0.119624,0.336274,0.141782,0.135169,0.120174,0.0781236,0.0266703,0.341376,0.153937,0.255681,0.0497755,0.0818515,0.0971428,0.0648116,0.114184,0.0610124,0.166244,0.0942086,0.170221,0.267331,0.235057,0.129434,0.21753
302.192,0.970371,0.0800917,6,63,0,-279.106,0.293709,-0.195171,0.352348,0.205332,0.0023063,0.233772,0.222968,0.454854,0.0865885,0.0175576,0.147784,0.484907,0.0300608,0.0788218,-0.171278,0.941589,0.275208,1.29175,0.405315,-0.163164,1.18969,-2.15759,-1.00015,-0.0514894,-0.802983,0.759585,-0.499572,-0.373891,0.912158,1.41935,1.2027,0.889236,-0.124234,0.307213,-0.456169,0.742875,1.33038,0.130084,0.594719,0.722628,1.63407,-0.662804,-0.0152309,0.472609,0.132705,0.469752,-0.814669,0.2853,5.04691,0.0878547,1.04502,0.210362,-0.324911,0.948922,-2.20284,-1.11301,-0.21976,-0.927358,0.543939,-0.641669,-0.52333,0.687599,1.16517,0.961173,0.666017,-0.288256,0.11799,-0.600802,0.528205,1.08139,-0.0487927,0.388703,0.50914,1.36735,-0.795367,-0.185619,0.273726,-0.0463242,0.271035,-0.938362,0.0973576,1.12292,1.21305,2.03948,1.11342,2.44737,-0.904714,1.66592,1.39893,0.326546,2.04239,0.856779,0.975119,1.43091,1.73709,1.85052,2.04422,0.567191,1.73668,0.907195,2.47756,2.76021,1.93063,2.24788,2.00759,2.56985,1.3575,1.6435,2.20579,1.00891,0.921254,1.91481,1.47556,0.24547,0.229162,0.11512,0.247235,0.079631,0.711917,0.158968,0.197986,0.419081,0.114824,0.298013,0.273861,0.192958,0.149682,0.135812,0.114638,0.361885,0.149735,0.287574,0.0774461,0.0595129,0.126681,0.0955325,0.118408,0.0711044,0.204648,0.16199,0.0992319,0.267194,0.284702,0.128442,0.186099
307.277,0.994366,0.0800917,5,31,0,-282.456,-0.0788698,-0.0378226,-0.107545,0.413815,-0.152329,-0.0346028,0.00322022,-0.512278,-0.0349925,-0.267476,0.188141,0.343829,0.0474044,0.0596819,0.467382,0.994565,-0.479067,0.617119,0.866513,0.517281,0.806373,-1.92047,-0.543953,-0.538953,-0.658835,0.328168,-0.493848,0.201159,0.890762,1.81462,1.60379,2.55813,0.0503017,0.208536,-0.0458744,0.77222,0.58346,-0.241608,0.594711,0.227509,1.73906,-0.551145,0.557618,-0.211257,0.154798,0.186701,-0.00447511,0.321232,6.63561,-0.00908147,1.08115,1.32918,0.981851,1.26937,-1.44265,-0.0736152,-0.0686426,-0.187872,0.793766,-0.0237821,0.667448,1.3533,2.27214,2.06246,3.01161,0.51741,0.674784,0.421757,1.2354,1.04767,0.227087,1.05886,0.693654,2.19699,-0.0807681,1.02197,0.257273,0.621339,0.653068,0.462931,0.786868,0.492421,0.926148,2.74414,1.78055,2.16288,-0.931651,1.56809,1.01448,0.656127,1.68727,0.869726,1.56096,1.62064,2.24275,2.4025,3.7155,0.676184,1.75791,1.28135,2.83998,2.22561,1.87907,2.52122,1.58716,2.64506,1.33865,2.43693,1.24638,1.12675,1.02482,2.29372,1.49076,0.379323,0.283707,0.0604184,0.144235,0.103134,0.71741,0.172489,0.266103,0.34161,0.156135,0.295311,0.17351,0.165117,0.0959769,0.0829821,0.0237647,0.337114,0.147052,0.217321,0.0552016,0.0974746,0.132496,0.0743838,0.169784,0.0662943,0.207733,0.0803999,0.223327,0.244762,0.264089,0.0916446,0.183808
305.978,0.938343,0.0800917,6,63,0,-287.029,-0.0533432,0.295365,0.150988,0.683812,-0.160332,0.494621,-0.0903542,-0.275874,0.345801,0.465783,-0.2786,-0.295219,0.0859561,0.0274647,0.217783,0.826707,-0.846514,0.603832,-0.623005,-0.000223035,0.338289,-2.82281,-0.439387,-1.06182,-0.142391,-0.413312,-1.29762,-0.288398,0.470241,1.55842,1.227,1.4083,-0.582411,-0.739974,-0.669897,-0.176477,-0.407489,-1.23526,-0.517435,-0.112499,1.40125,1.12027,-0.418081,0.483305,-0.43698,1.20935,0.967977,0.0964391,5.79275,-0.482036,0.716974,-0.29726,0.217598,0.497449,-2.11585,-0.145461,-0.660028,0.100067,-0.123905,-0.85497,-0.0206375,0.606535,1.50614,1.23215,1.38204,-0.2637,-0.393959,-0.336025,0.0718883,-0.119091,-0.803418,-0.209985,0.12478,1.37621,1.14392,-0.127848,0.617334,-0.143471,1.21756,1.01802,0.29751,0.433777,1.33068,2.3478,1.74523,2.19699,-0.995633,1.52202,1.38334,0.446408,1.57564,0.844573,1.6789,1.37688,2.40461,1.92823,2.73776,0.645954,1.64941,0.744576,3.06077,2.09619,2.27142,2.52103,1.82432,2.4944,1.65063,2.51721,1.95219,0.741823,1.30349,2.41089,1.65323,0.393225,0.209047,0.0872409,0.14865,0.100021,0.730199,0.179164,0.200473,0.390215,0.171414,0.300573,0.157241,0.20151,0.0828216,0.126946,0.0607819,0.343902,0.161189,0.322004,0.0447547,0.109468,0.0935177,0.0743969,0.138916,0.076252,0.161024,0.0746604,0.124315,0.322606,0.213578,0.0823461,0.160673
299.677,0.891245,0.0800917,5,31,0,-280.864,-0.0787935,0.449147,0.283576,0.698603,0.175259,0.299168,0.156103,0.171481,0.527325,0.189165,-0.288761,-0.247394,0.0848822,0.0250173,0.133689,0.776583,-1.05071,0.443943,-0.985013,-0.422513,0.421727,-2.43249,0.468051,-1.17477,-0.105008,-0.458439,-1.22181,-0.641822,1.18703,1.2656,0.8139,2.07118,-0.188926,-0.623533,-0.375715,-0.392946,-0.120854,-0.98446,-0.564605,-0.0184439,1.14573,0.792962,-1.05259,-0.121352,0.0205773,0.963376,0.50091,-0.00350626,5.96748,-0.682271,0.478448,-0.631255,-0.194427,0.461195,-1.75534,0.49717,-0.778616,0.0521417,-0.222327,-0.815146,-0.364739,1.05552,1.11653,0.76575,1.74213,-0.0130271,-0.350536,-0.158084,-0.171466,0.0398361,-0.630826,-0.304773,0.119366,1.02345,0.74949,-0.683733,0.0394497,0.149669,0.881831,0.522687,0.130966,0.52995,1.41548,1.93497,1.26833,2.09371,-0.819882,1.94663,1.19343,0.498311,1.41019,0.817371,1.26778,2.11352,1.86551,1.69408,3.03512,0.702712,1.62151,1.20424,2.73428,2.18165,2.35981,2.34633,1.75188,1.97256,1.38894,1.88249,1.16731,1.31548,1.06598,2.09192,1.42395,0.370529,0.195371,0.126202,0.219544,0.109709,0.694211,0.124922,0.232646,0.377938,0.196204,0.306322,0.219638,0.107789,0.134063,0.15524,0.0458643,0.331211,0.164997,0.230722,0.0609804,0.101411,0.0862894,0.0873579,0.14781,0.122114,0.199577,0.132103,0.237342,0.211571,0.256168,0.109885,0.194042
299.742,0.999904,0.0800917,5,31,0,-272.294,-0.0260058,0.700088,0.437062,0.15527,0.310599,0.127864,0.667867,-0.886252,0.244115,0.187329,-0.0963512,-0.720641,0.0953336,0.0264345,0.149329,0.912608,-0.671488,-0.00914372,-0.492344,-0.695476,0.647912,-2.66391,-1.01145,-1.12858,-0.527329,0.160795,-1.31314,-0.863689,-0.119231,0.973796,1.53417,0.894077,-0.655928,-0.574022,-0.658183,-0.333769,-0.00388039,-1.50381,-0.498995,0.147708,1.51161,1.44107,-0.964355,0.31726,-0.481865,0.576397,0.615871,0.248484,5.95665,-0.463476,0.140985,-0.299988,-0.485367,0.740619,-2.28178,-0.773725,-0.88062,-0.331915,0.296072,-1.04905,-0.63888,0.0405187,1.03802,1.54943,0.965271,-0.449275,-0.374527,-0.451333,-0.155271,0.145788,-1.22306,-0.306057,0.284129,1.52883,1.46446,-0.730749,0.438864,-0.290424,0.675354,0.711378,0.376098,0.806842,1.12052,2.57175,1.14704,2.56369,-1.02279,1.0478,1.32379,0.650804,2.11914,0.774024,1.18419,1.1207,2.11938,2.41492,2.40701,0.542599,1.82988,0.977591,3.0978,2.54086,2.12535,2.66102,2.1072,2.82167,1.97176,2.14099,1.89727,0.907555,1.35015,2.26185,1.81784,0.308564,0.245914,0.0709786,0.241031,0.0715121,0.735516,0.259648,0.210189,0.342808,0.10725,0.315609,0.234299,0.245881,0.107227,0.082042,0.0826398,0.367583,0.138253,0.27337,0.0431979,0.0730428,0.106657,0.0653132,0.108399,0.0561645,0.122199,0.105176,0.130418,0.2875,0.205846,0.0943324,0.139694
298.406,0.847707,0.0800917,6,63,0,-267.689,0.437727,-0.0736984,-0.627781,0.13464,-0.466652,0.0135446,-0.0515753,0.430656,0.357892,0.0306882,0.0118127,0.715742,0.0707124,0.0314229,0.0989569,0.752131,-0.188844,0.532757,0.107761,-0.013411,0.193237,-2.51609,-0.0366317,-0.726196,-0.30859,1.09512,-1.38107,-0.893525,0.151434,1.49957,1.60325,1.20311,-0.410064,-0.441499,-0.280644,0.400304,0.100951,-1.02531,-0.0142306,0.117527,2.16988,-0.544641,-0.205674,0.716135,-0.149011,0.801857,0.18459,0.593428,5.72792,-0.0430789,0.49966,0.180008,0.08887,0.244297,-1.79347,0.0714051,-0.447238,-0.133143,0.922632,-0.939789,-0.573091,0.212855,1.22683,1.30481,1.00385,-0.209465,-0.233108,-0.112124,0.400038,0.174885,-0.672214,0.0882536,0.187353,1.73099,-0.310684,-0.0557371,0.637584,-0.0131191,0.702058,0.237793,0.545292,1.01804,1.21512,2.39561,1.38521,1.68206,-0.92752,1.52804,1.27337,0.644739,2.36039,0.497974,0.864671,1.15716,1.80362,2.30592,2.15877,0.479369,1.4875,1.13753,2.89849,2.03692,1.89695,2.37456,1.62512,2.55917,1.3949,2.15986,1.75619,1.05561,1.23871,2.02194,1.70021,0.26541,0.228796,0.0835084,0.200174,0.156823,0.716572,0.17828,0.21868,0.344176,0.0862431,0.378017,0.296364,0.239183,0.141411,0.0906336,0.103515,0.382401,0.184297,0.242774,0.0522285,0.115381,0.130455,0.085133,0.164501,0.0718129,0.198627,0.103413,0.147269,0.258149,0.224661,0.116918,0.154438
303.834,0.962985,0.0800917,6,63,0,-269.407,0.19897,0.17624,0.544801,-0.149339,0.147538,0.0262686,0.081278,-0.522082,0.372292,0.355449,0.0554447,-0.326329,0.0460581,0.0287517,0.0355484,0.783033,-0.839702,0.622895,0.0582873,-0.436891,1.30301,-2.64599,0.318473,-0.881171,0.312928,-0.529745,-0.953867,-0.177664,1.33968,1.15938,0.889611,1.78406,-0.35263,0.0884317,-0.194816,0.731095,0.803698,-0.294706,0.571064,0.0986055,1.46181,0.702883,-0.36678,0.240062,-0.234998,0.644496,1.07025,-0.180531,5.85962,-0.621966,0.523295,0.0811893,-0.306551,1.05585,-2.03634,0.284923,-0.654437,0.280581,-0.379259,-0.711361,-0.103568,1.08457,0.94338,0.732143,1.43252,-0.240572,0.104793,-0.116999,0.608019,0.66487,-0.195216,0.48271,0.11276,1.1802,0.585929,-0.251653,0.223525,-0.148462,0.54021,0.873588,-0.105813,0.457248,1.28624,2.17236,1.18586,2.64038,-0.874142,2.00858,1.11432,1.10045,1.20527,0.873166,1.48096,2.02753,1.86199,1.64315,2.83282,0.721804,1.87355,1.13473,2.88342,2.52575,2.12624,2.61993,1.69729,2.32882,1.21618,1.83951,1.61271,0.912541,1.10579,2.50946,1.29448,0.387639,0.21649,0.102261,0.234,0.0665845,0.705607,0.118305,0.247066,0.249655,0.23054,0.294596,0.185283,0.116343,0.134471,0.162036,0.0555763,0.326996,0.133131,0.24329,0.0529794,0.0740729,0.106572,0.0678664,0.15482,0.0887638,0.228609,0.137109,0.166213,0.28648,0.248658,0.0751974,0.215095
302.97,0.956425,0.0800917,6,63,0,-281.074,0.294253,-0.0970959,0.08063,0.205503,-0.393341,-0.158134,-0.175016,0.262616,0.21474,0.193397,-0.193852,0.0903468,0.0485782,0.031665,0.322122,0.729319,-0.387359,0.147777,0.217357,-0.254349,0.0158064,-2.9164,0.247634,-0.71157,-0.0382095,0.784885,-1.67204,-1.06583,0.428642,1.591,1.80181,0.864383,-0.54375,-0.623944,-0.0322834,-0.0972755,0.0585002,-0.533416,0.0621486,-0.136227,1.97487,0.284174,-0.162755,0.924507,0.187666,1.14944,1.02478,-0.00035346,6.20969,0.0396136,0.429898,0.480644,0.13662,0.33365,-1.80486,0.502726,-0.19684,0.294255,0.894553,-0.897329,-0.455207,0.634738,1.48247,1.63622,0.952533,-0.0744452,-0.132933,0.298577,0.251177,0.364787,-0.0669088,0.367448,0.222769,1.76243,0.529375,0.203421,0.996382,0.45899,1.16043,1.06951,0.321864,0.791318,0.833287,2.55365,1.57811,1.8723,-0.939482,1.96138,1.53612,0.700697,2.4332,0.641321,1.08344,1.27149,2.05451,2.33807,2.29687,0.615995,1.60003,1.24027,2.5185,2.19491,2.24899,2.48904,1.76142,2.58779,1.44669,2.27643,2.11676,1.22073,1.32693,2.55965,1.6662,0.311886,0.30295,0.0721814,0.171063,0.133276,0.718995,0.123318,0.1771,0.331658,0.0806756,0.344948,0.252855,0.219003,0.113598,0.0880185,0.0913825,0.350693,0.167977,0.224389,0.0745714,0.100209,0.0954365,0.0766304,0.146613,0.0699286,0.190512,0.0930938,0.107479,0.227809,0.209667,0.0717808,0.158931
298.952,0.995518,0.0800917,5,63,0,-282.118,0.188958,0.376811,0.397654,0.376523,-0.0518368,-0.347594,0.00673654,-0.146295,-0.220283,-0.106058,-0.282428,0.405453,0.050465,0.0113776,0.519882,0.6781,-0.72735,0.574769,-0.685108,-1.21977,1.21736,-2.6253,-0.246557,-1.55571,-0.244545,-0.4911,-1.72612,-0.776612,1.39841,1.66904,1.6313,1.97367,-0.653026,-0.531857,-0.463858,0.487338,0.447001,-0.537413,-0.235454,-0.448955,2.03784,0.110398,0.0801312,0.257469,-0.205318,0.289685,1.65658,0.0940255,5.71004,0.0266659,0.909633,0.0553106,-0.307245,1.34538,-1.26033,0.352692,-0.535045,0.354056,0.186867,-0.6506,-0.00673859,1.46814,1.65166,1.62607,1.85823,0.077065,0.15923,0.20534,0.850346,0.822994,0.155462,0.360221,0.215446,1.90174,0.594743,0.574219,0.694472,0.380656,0.716318,1.64321,0.583641,0.530321,1.28813,1.9384,0.919803,2.67336,-0.629389,1.23226,0.994794,0.818322,1.51485,0.677379,1.32124,1.88086,2.21265,1.92038,2.98435,0.581343,1.68907,0.777261,2.9353,2.45376,2.29088,2.29378,1.54342,2.55375,1.80707,2.45731,1.40995,0.845376,1.03765,2.23495,1.70976,0.370442,0.216169,0.125823,0.284998,0.064564,0.652351,0.225787,0.269966,0.30612,0.180222,0.336847,0.210612,0.13229,0.0986204,0.127819,0.048138,0.358624,0.155898,0.314911,0.0504359,0.0791638,0.091881,0.0916394,0.176038,0.0721747,0.140993,0.0789054,0.196242,0.300404,0.261604,0.0966559,0.153195
292.353,0.984835,0.0800917,6,63,0,-267.981,-0.181073,0.58087,0.117221,-0.16203,0.00237418,0.22944,-0.0955325,0.293562,-0.146082,0.172704,0.171986,0.553057,0.101107,0.0691602,-0.0674386,0.718911,-0.312109,1.30505,0.304974,0.439501,0.377749,-3.41935,-1.54104,-0.757103,-1.52234,0.624274,-0.586933,-0.539105,0.721766,1.29712,2.68039,1.37313,-0.294031,-0.154824,-0.177205,-0.356522,0.260367,-1.36578,0.0436679,1.31115,1.27337,-1.48632,-0.946963,-0.330271,0.239932,0.593449,-0.56906,0.420188,5.46937,-0.291817,0.870778,0.151811,0.248524,0.20413,-2.52565,-1.17531,-0.611729,-1.16187,0.381359,-0.489392,-0.455007,0.451447,0.865073,1.85953,0.919721,-0.278821,-0.178743,-0.194834,-0.323746,0.119742,-1.04931,-0.0360453,0.875163,0.848001,-1.13597,-0.748221,-0.304874,0.105051,0.359198,-0.476542,0.234639,0.773555,1.17539,2.85586,1.63818,1.796,-0.914862,1.79954,1.38457,0.359893,1.97323,1.10248,1.13687,1.17016,1.90343,2.44733,2.10717,0.826972,1.81756,1.2855,2.78472,2.31825,2.16026,2.76911,2.46704,2.43964,1.22097,1.95582,1.84919,1.1104,1.24765,1.86027,1.42209,0.315711,0.235883,0.0543794,0.162712,0.142338,0.713994,0.141907,0.200276,0.410985,0.122042,0.249275,0.242896,0.236827,0.129721,0.0796339,0.108402,0.304286,0.139727,0.216616,0.0581552,0.0896224,0.103376,0.0590166,0.0782017,0.0801995,0.227765,0.12392,0.135968,0.247796,0.223107,0.134671,0.194335
296.189,0.997114,0.0800917,6,63,0,-263.503,0.155346,0.195561,-0.793542,0.203006,0.0414453,0.0325204,0.462272,0.247758,-0.0993683,-0.160041,0.250351,0.182075,0.107629,0.0469516,-0.0430468,0.737884,-0.199183,1.58598,-0.949907,-0.129274,1.98275,-2.24776,0.0845275,-1.01205,-0.18127,0.418728,-0.908669,0.0980249,1.96762,2.22952,1.52997,3.083,-0.0503462,0.0244789,-0.110902,-0.222445,0.423996,-1.33859,-0.620674,0.577921,2.2204,0.295376,-0.251327,0.219459,0.281627,0.504464,0.661739,0.742291,6.75716,-0.190021,1.12722,-0.743968,-0.138436,1.41999,-1.70163,0.0193248,-0.789819,-0.176803,0.265926,-0.71354,0.0292842,1.40883,1.60208,1.0859,2.23185,-0.0801964,-0.0249842,-0.124879,-0.207186,0.269813,-1.03077,-0.501033,0.383392,1.59535,0.174907,-0.228497,0.118889,0.164761,0.329189,0.44524,0.504678,0.595119,1.3959,1.97817,1.18452,2.9582,-0.806199,1.82368,1.17891,1.05196,1.80414,0.824672,1.5675,1.98259,2.09179,1.63925,3.33954,0.503219,1.94374,0.94197,2.94547,2.4538,2.22951,2.32873,1.9216,2.46067,1.65395,2.49364,1.38657,0.929695,1.1554,2.17912,1.61237,0.355461,0.198468,0.121514,0.234241,0.0493502,0.691299,0.138993,0.235248,0.258849,0.141348,0.304773,0.172574,0.121043,0.109897,0.162567,0.0342392,0.376784,0.125237,0.280503,0.0499513,0.0791611,0.0971315,0.0887713,0.127683,0.0786616,0.160576,0.0763055,0.199956,0.282987,0.239505,0.101641,0.166259
297.541,0.967687,0.0800917,6,63,0,-275.024,-0.297151,0.407193,0.290471,-0.0390196,0.196974,0.217908,0.120165,0.295645,0.137324,-0.116584,0.261452,0.0985121,0.0892569,0.0543284,0.015301,0.699028,-0.282821,1.19087,0.691528,0.710715,0.514407,-2.51482,-1.21725,-0.88832,-1.14956,0.491844,-0.982658,-0.741427,0.814024,2.16606,2.76427,1.62388,0.529807,-0.638788,-0.0352634,-0.314337,0.467787,-1.23974,0.443944,0.593075,2.46185,-0.00165647,-1.01955,0.82829,0.353215,1.06384,0.562531,0.421392,5.68003,-0.182398,0.847754,0.498698,0.512111,0.374886,-1.74263,-0.835587,-0.605659,-0.788275,0.359114,-0.671604,-0.502977,0.584327,1.52944,1.9476,1.15044,0.385651,-0.43123,-0.00934914,-0.20443,0.342297,-0.851313,0.32563,0.429877,1.7362,0.0141431,-0.69739,0.594298,0.262208,0.758957,0.408526,0.309866,0.698257,1.1308,3.03889,1.89196,1.93325,-0.933627,1.04071,1.30973,0.325165,1.91748,0.886762,1.05539,1.19858,1.88454,2.47594,2.35178,0.805569,1.48416,1.19728,2.69279,2.4362,2.13516,2.95508,1.98824,2.52593,1.32391,1.8428,1.83091,1.10079,1.38167,2.3091,1.5112,0.332199,0.244014,0.0456995,0.131021,0.126391,0.71781,0.261013,0.212531,0.419417,0.128143,0.291778,0.258192,0.231728,0.131868,0.0775621,0.0869247,0.308835,0.184799,0.23196,0.0634001,0.0804532,0.105726,0.049497,0.120443,0.0740601,0.210169,0.13672,0.13813,0.249592,0.200741,0.0903722,0.18076
