# 0.03721, 0.0516898, 0.072294, 0.0849709, 0.0953764, 0.103801, 0.0902363, 0.0844641, 0.0512051, 0.0529818, 0.0652056, 0.0701546, 0.000307814, 0.000363253, 0.0380885, 0.0325859, 0.228775, 0.302662, 0.251992, 0.17742, 0.209456, 0.383669, 0.450018, 0.212515, 0.252724, 0.220138, 0.175522, 0.164667, 0.229223, 0.322357, 0.212846, 0.240801, 0.205023, 0.210128, 0.270159, 0.335469, 0.198358, 0.287263, 0.279946, 0.18618, 0.300557, 0.345277, 0.231556, 0.279405, 0.20983, 0.256765, 0.509271, 0.166452, 0.0123568, 0.963233, 0.849387, 0.724845, 0.897839, 0.889635, 0.669144, 0.88542, 0.784961, 0.694778, 0.592085, 0.828485, 0.905117, 0.694284, 0.682698, 0.727434, 0.810301, 0.865454, 0.739124, 0.877366, 0.712831, 0.90639, 0.871121, 1.09294, 0.833368, 0.752774, 0.898132, 0.892178, 0.840795, 0.684888, 0.696163, 0.641889, 0.751728, 0.723951
275.619,0.994958,0.0758643,6,63,0,-237.302,0.109147,-0.338043,-0.0400597,0.576757,-0.372001,-0.22067,0.260173,0.422402,0.0692518,0.0267186,0.193605,0.162458,0.0654565,0.0666445,0.153997,0.717911,-0.248853,1.53205,-1.23248,-0.099096,0.701601,-2.30025,-0.816433,-0.749974,0.0249661,-0.487153,-1.46084,-0.885495,1.37401,2.28241,1.93868,1.409,-0.173371,-0.139293,0.114602,0.0720005,-0.390286,-1.43624,-0.280869,-0.621061,2.27956,0.920878,-0.155126,0.734654,0.179591,0.962637,0.407039,-0.4057,1.69129,0.188863,1.30273,2.21959,0.416644,-0.130853,1.65162,-1.77048,0.23871,-0.34906,-8.04872e-05,-1.96395,1.76644,-0.206443,0.855702,-1.54984,0.413167,0.729331,-0.875099,2.09096,-0.106271,1.68748,0.563656,-0.102856,-0.653383,0.195332,-0.0086516,0.366958,0.934209,0.567613,-0.584884,0.0389063,1.50112,1.04567,-0.0246574,1.25387,-0.730812,0.0828547,0.657684,-1.49738,-0.43213,-0.384418,0.17192,-0.195736,-0.894754,-0.48171,1.14042,1.79256,1.5458,1.16553,0.0295315,0.053997,0.236271,0.205687,-0.126194,-0.877098,-0.0476419,-0.29187,1.79052,0.815106,0.0426305,0.681413,0.282927,0.845085,0.446215,-0.13726,6.94017,8.25226,5.87072,5.294,7.41287,3.88417,5.67671,5.08026,5.42638,3.74481,7.57538,5.21896,6.37828,4.04945,5.86686,6.22785,4.59981,8.05419,5.31864,7.46324,6.036,5.32207,4.79651,5.63039,5.41761,5.81588,6.47356,6.04051,4.85896,5.46649,7.20514,6.61127,0.519169,1.06461,1.82926,1.79199,2.49773,-0.700401,1.60199,1.71745,0.973389,1.64431,0.945291,1.35833,1.45842,1.96064,2.04687,2.74375,0.479036,2.15587,1.17996,3.02758,2.10659,2.01025,2.57788,1.54818,2.49174,2.0694,2.6027,2.01737,0.861682,1.15997,2.60176,1.44096,0.373047,0.25643,0.138327,0.142829,0.0760175,0.668277,0.167704,0.1522,0.274206,0.16188,0.279833,0.204511,0.18871,0.123398,0.114369,0.0604404,0.38248,0.103784,0.235059,0.0461953,0.108458,0.118131,0.0705756,0.17535,0.0764391,0.112106,0.068965,0.117391,0.296988,0.238673,0.0690255,0.191397
273.019,0.992214,0.0758643,6,63,0,-231.237,0.171294,0.495889,0.30661,-0.536766,0.835323,-0.369683,-0.0304166,-0.113977,0.304263,0.094691,0.0608451,0.294275,0.0686775,0.0161865,0.192765,0.72793,-1.45981,-0.439548,-0.263968,0.907322,-0.0372929,-2.64836,0.0224536,0.0889471,-0.984892,0.497792,-1.08521,-0.252756,0.0660467,1.14835,0.806444,1.5789,-0.895034,-0.439643,-0.56558,-0.191772,-0.111471,-0.483551,0.784817,0.0348749,1.99267,-0.280497,0.350406,0.383807,-0.645043,0.436924,0.777514,-0.204141,1.8549,0.272645,0.604999,-1.40565,0.386232,1.67386,-1.74057,-2.59064,0.542264,0.639562,-1.22261,-0.415811,3.17863,0.101419,0.0952649,-0.273085,-1.19894,-0.222175,1.15759,-1.18295,0.186621,-0.74421,-0.565931,1.03613,-0.339883,0.38713,-0.349532,-0.0720996,0.0412562,0.73707,-1.60431,-0.287561,0.228203,0.130904,-0.869877,-0.127195,0.000614957,0.853232,0.165618,-1.73506,0.20911,0.257512,-0.524167,0.555123,-0.597195,0.0087764,0.240842,1.02868,0.7798,1.34209,-0.458757,-0.127264,-0.218938,0.0531687,0.111622,-0.159226,0.764057,0.218152,1.64329,-0.0114168,0.447836,0.47215,-0.276781,0.510815,0.758741,0.044165,7.53721,4.35646,7.10079,10.0872,3.97627,3.1537,7.40938,7.60857,4.57937,5.70608,15.2037,6.57026,6.55924,5.9325,4.60902,6.01542,8.76278,4.62916,6.72467,5.21738,5.47725,8.47735,5.82544,7.10253,5.81013,6.26666,6.46336,7.81355,4.12677,5.90913,6.80134,6.62329,0.323069,0.8877,2.25945,2.21926,1.669,-0.729634,1.56477,2.0356,0.457734,2.0585,0.906183,1.51215,1.30926,1.93113,1.69361,2.57076,0.372688,1.65082,1.07113,2.58671,2.02706,2.44299,3.09156,1.72153,2.67523,1.2916,2.70667,1.59852,0.864927,1.29491,2.0943,1.27283,0.419928,0.291585,0.0945378,0.0980346,0.158558,0.674725,0.172963,0.115515,0.387524,0.113196,0.287781,0.18062,0.21261,0.126626,0.155301,0.0710441,0.407892,0.160998,0.255189,0.0699987,0.11639,0.0799526,0.0434566,0.151674,0.0644511,0.215582,0.0625811,0.168188,0.296311,0.215023,0.109652,0.218773
267.975,0.991211,0.0758643,6,63,0,-213.623,0.239893,-0.15754,-0.134194,0.524613,-0.797499,0.142533,0.0835549,0.109307,-0.0634679,0.668776,-0.0425197,-0.511429,0.0566432,0.022444,0.213702,0.719155,0.143654,1.74076,0.241668,-1.22188,1.17922,-3.13405,-0.408862,-1.82415,0.633981,0.332758,-1.13664,-0.270362,1.39972,1.03796,1.8806,1.20782,-1.14863,-0.134933,0.0511896,0.665871,1.26434,-0.256541,0.689024,0.599425,1.27479,1.71663,-0.190343,-0.162947,0.699813,0.669461,1.07305,0.0854061,1.80305,0.238446,-1.11961,0.873348,1.02658,-0.0693485,0.730452,1.46958,0.191149,-1.13474,1.49961,-0.82085,-0.973992,0.467663,-0.226718,-0.827023,0.124011,-0.846766,-0.866944,2.37106,-0.952993,1.87629,0.761239,-0.109577,0.350733,0.317479,-0.994272,0.261242,0.813909,-1.7455,1.40607,0.325169,0.223797,0.379662,0.317012,1.46558,0.387498,-0.665017,1.06174,-2.04016,-0.0803328,-1.09815,0.669632,0.453006,-0.603716,0.0192695,1.22032,0.960155,1.56614,1.08231,-0.612344,0.116664,0.250515,0.692566,1.12296,0.0292092,0.709217,0.644781,1.13047,1.44822,0.0768159,0.096518,0.716975,0.695148,0.985394,0.275122,4.64635,7.47299,7.75108,5.9686,7.22265,8.61465,6.35109,4.62961,8.67656,4.98942,4.81051,6.78396,5.74878,4.98208,6.25023,4.95868,4.93488,10.6805,4.83466,9.49193,7.27586,5.91162,6.59742,6.54532,4.7873,6.45813,7.36782,4.00218,8.48517,6.55733,6.40073,6.64309,0.568977,1.47066,2.51664,0.727763,2.56781,-0.952614,1.42009,0.634492,0.987434,1.95907,0.902351,1.52534,1.4015,1.83214,1.82403,2.3618,0.364959,1.8493,0.637144,3.04828,2.96888,2.44157,2.895,2.15085,2.18202,1.46236,2.20596,1.36633,0.985219,0.855102,1.79895,1.55462,0.361473,0.186842,0.0746999,0.325686,0.071239,0.721641,0.194648,0.346493,0.271419,0.123567,0.288568,0.178677,0.197579,0.137983,0.138951,0.0861321,0.40976,0.135955,0.345892,0.0452918,0.0488515,0.0800575,0.0524012,0.104252,0.101377,0.188107,0.0992168,0.203213,0.271857,0.298364,0.141979,0.174421
278.063,0.946228,0.0758643,6,63,0,-230.7,0.216875,0.031954,0.40972,0.203122,-0.0885702,-0.313503,0.249993,-0.380349,-0.158887,0.14133,-0.308466,-0.305087,0.0455664,0.0219216,0.286814,0.662343,0.336409,0.488735,0.0547117,0.448334,0.577452,-2.76009,-0.0917723,-0.878956,-0.049376,-0.459689,-1.40394,-1.29227,1.03399,1.64466,1.89475,2.0007,-0.579677,-0.140764,0.556337,0.610575,0.781567,-0.491209,0.0433906,-0.574407,1.4729,1.38811,-0.0161056,0.188671,0.427172,2.00871,1.46978,-0.676265,1.74458,0.260699,-0.156532,-0.916294,-0.431519,0.292339,-0.476311,-2.30455,0.290633,-0.561933,0.314213,-1.15511,2.89189,-0.709574,-0.945751,0.16586,-1.01898,0.927174,-0.311295,-2.41971,-0.529265,-0.0768837,0.204705,1.99324,1.25693,0.116028,-1.93845,-0.449622,1.59982,-0.762511,0.478755,0.436505,-0.00355133,-1.60888,0.509633,0.610524,0.323052,0.583765,0.669286,-1.54131,0.22603,-0.295356,0.25411,-0.0176576,-0.643077,-0.569111,0.971669,1.37614,1.54179,1.61197,-0.0971307,0.19358,0.6553,0.691225,0.80448,-0.0385344,0.315554,-0.0936405,1.26238,1.20622,0.276147,0.411779,0.569749,1.61727,1.26031,-0.161105,5.49464,4.50732,5.11452,6.17675,5.05514,3.13863,6.17401,4.94355,6.21208,4.23526,12.1642,4.75689,4.47284,5.97641,4.38826,7.28847,5.27736,3.0458,4.98584,5.60992,6.03724,9.62359,7.94276,5.89927,3.45294,5.09044,8.68548,4.6917,6.48435,6.41332,5.7182,3.76273,0.843512,0.703266,2.42206,2.09041,2.26706,-0.822281,1.36432,1.48469,0.482254,1.58012,0.9547,1.02867,1.21401,1.90063,1.79505,3.02748,0.485418,1.97362,1.12071,2.9725,2.67566,2.2883,2.46013,1.50414,1.96224,1.58954,2.37515,1.30563,0.900326,1.66564,2.06271,1.25441,0.300796,0.331088,0.081506,0.110033,0.0938879,0.69472,0.203539,0.184721,0.38172,0.170779,0.277941,0.263343,0.228992,0.130037,0.142455,0.0461999,0.380974,0.122,0.24588,0.0486839,0.0644253,0.0920962,0.0787011,0.181809,0.123225,0.169448,0.0850871,0.213219,0.288984,0.159007,0.112774,0.221938
285.289,0.985699,0.0758643,6,63,0,-245.031,-0.0218699,-0.105279,0.183647,-0.434684,0.254841,0.271332,-0.0592418,0.386476,0.236084,0.106247,0.290022,0.239571,0.0738288,0.0581891,-0.0553076,0.901181,-0.367731,1.46543,0.188659,-0.456954,0.4186,-2.22291,0.0515816,-1.32182,-0.491318,0.164908,-1.00914,-0.301065,1.22313,1.60712,1.61177,0.662724,-0.103158,0.0993111,-0.0146197,-0.332565,0.220196,-1.20787,0.102708,0.888845,2.04636,0.536495,-0.486265,0.275461,0.0749255,1.18063,0.528232,0.547957,1.93633,0.218656,-1.00121,-0.212279,1.29236,-0.270141,-0.277103,-0.0703869,-0.0124821,-0.10984,0.163313,-0.14525,-0.678595,0.675287,-0.0867355,-1.52662,0.262898,-1.74896,0.255173,2.83275,-0.893211,2.23197,-0.203943,0.683002,-0.228005,0.211537,0.866313,0.772131,0.436589,-0.219674,-1.24599,-0.794153,-0.134236,1.25088,-0.3867,1.26531,0.114708,-0.467106,0.321927,-2.05855,-0.00882329,-1.24651,-0.498074,0.0933043,-0.964728,-0.326622,1.04695,1.393,1.39719,0.541927,-0.148272,0.0341896,-0.0684826,-0.355009,0.143129,-1.14381,0.037251,0.745702,1.78883,0.428172,-0.49352,0.192932,0.0122139,1.00866,0.420725,0.438501,5.57008,6.6188,9.19732,6.53559,6.52565,6.82737,6.91437,6.76873,7.18532,6.71652,5.9772,8.03644,6.80301,4.96556,7.34349,4.72993,7.3311,12.8807,5.70318,11.295,6.63088,8.05001,6.59608,7.26148,8.37922,8.20843,7.62775,6.60811,5.27979,5.82806,6.73272,9.11428,0.353091,1.36502,2.8159,1.27431,2.211,-1.20678,1.93948,0.937877,0.412032,1.98237,0.924342,1.56245,1.56668,1.71201,2.01136,2.13568,0.370686,2.21857,1.02044,2.64149,2.47517,1.92652,2.81227,2.63477,2.57335,1.70059,2.20767,1.51203,0.762883,1.46776,2.486,2.03226,0.412633,0.203426,0.0564712,0.218521,0.0987673,0.769728,0.125705,0.281329,0.398425,0.121066,0.284074,0.173296,0.172691,0.152904,0.118015,0.105677,0.408375,0.0980948,0.264941,0.0665152,0.0776171,0.127137,0.0566649,0.0669338,0.0708731,0.154388,0.0990642,0.180638,0.318021,0.187284,0.0768454,0.115858
282.445,0.965282,0.0758643,6,63,0,-247.601,0.149799,0.0904153,-0.094261,-0.272106,-0.283688,0.262926,-0.635469,-0.00390604,-0.0914241,0.113319,-0.028849,0.0370053,0.0722318,0.0410093,0.153237,0.85939,-0.262788,0.548476,-0.48568,-0.272125,0.357253,-1.78852,-0.755194,-0.574904,-0.108675,0.0346926,-1.47155,-0.793432,1.71297,1.46671,1.71858,1.08461,-0.220525,-0.201315,0.00594132,1.28067,0.747087,-0.708219,-0.694161,-0.22298,1.6568,0.494643,-0.73049,-0.100081,0.309526,0.18495,0.0344877,-0.198044,1.56627,0.32175,-0.613028,-0.0188694,0.817547,-0.3612,0.286115,-1.46549,1.56171,0.318957,1.44149,-1.27366,-0.291404,-0.456723,0.246605,-0.815241,-1.59543,-1.40687,-0.436722,2.06024,-0.299894,0.659803,1.09294,0.68805,-0.0119143,0.791955,-0.117605,1.19738,-0.374164,0.117632,-0.932983,-0.866583,-1.27017,0.134849,-0.0725997,0.624592,-0.264151,-0.080624,0.460257,-1.38379,-0.495768,-0.340829,0.0598436,0.183052,-1.11139,-0.52863,1.62534,1.41371,1.63017,1.08534,-0.0362794,-0.0197704,0.158343,1.25383,0.795276,-0.455399,-0.443317,-0.0383889,1.57708,0.578328,-0.474538,0.0672286,0.419241,0.312182,0.182876,-0.0169598,3.93151,4.75975,6.2296,4.26333,5.2505,2.98842,7.91489,5.30628,7.61459,3.17868,4.36015,4.13429,5.18418,3.68387,2.86606,3.04532,4.16098,9.29193,4.34826,5.92131,6.80678,5.97537,4.77041,6.17851,4.61092,7.03939,4.24558,4.97345,3.54692,3.62351,3.18225,5.00108,0.535215,0.781305,2.08653,1.33104,2.01639,-0.414985,1.26,1.50423,0.812252,1.73918,0.444736,1.0275,2.05822,2.02123,2.07291,2.35254,0.672461,1.82529,1.01221,3.89344,2.7848,2.25644,1.9796,1.51774,2.51266,1.67898,1.87614,1.36256,1.01771,0.724059,1.65397,1.25024,0.369301,0.314039,0.110413,0.208987,0.117493,0.602283,0.220973,0.181796,0.307411,0.149417,0.390613,0.263569,0.113224,0.116992,0.111758,0.086864,0.337946,0.138801,0.266547,0.0199683,0.0581512,0.0947954,0.121362,0.179794,0.0749753,0.15723,0.132833,0.203825,0.265473,0.3265,0.160573,0.222658
274.168,0.855448,0.0758643,6,63,0,-234.4,0.0615616,0.188131,-0.233036,-0.244929,-0.116952,0.029647,-0.284765,-0.178597,-0.247701,-0.367412,0.0272733,-0.0465962,0.081472,0.0580687,0.247271,0.711838,-1.18189,1.31182,0.21726,-0.133555,1.06407,-2.30955,0.0432179,-1.27825,-0.892521,0.284892,-1.19851,-0.573766,0.884639,1.41732,0.94927,0.659394,-0.267422,-0.233462,-0.24641,-0.0107641,0.73575,-1.27504,0.0983288,0.299545,1.2571,0.108135,-0.916572,0.651411,0.594763,0.216581,-0.361814,1.10728,1.71121,0.225218,-0.315105,-0.690641,1.17486,0.535129,0.316036,-2.3056,0.745723,-0.0127928,0.531416,0.0801065,-0.0852626,-1.72285,1.29772,-0.329819,-1.04111,-0.354659,0.61997,0.168079,0.255247,3.26116,-0.575523,1.28585,0.0657078,0.1384,-0.16483,0.60824,1.22983,-0.220823,0.40585,0.050288,-1.87952,0.224855,-0.594044,1.18107,0.401925,0.152201,1.00472,-1.39676,0.278035,-0.662634,-0.388059,0.450068,-0.605873,-0.161158,0.87699,1.25617,0.922997,0.716652,0.0569096,0.0810835,0.0718669,0.239609,0.771006,-0.660354,0.317265,0.460498,1.14213,0.324245,-0.405179,0.71097,0.670646,0.401442,-0.0102817,1.03548,5.15641,4.73823,7.21245,6.24468,5.94402,3.29348,6.548,5.51972,6.23946,5.63643,5.43036,3.75538,7.41481,5.13935,4.37861,5.11068,6.36515,5.74921,5.8632,11.5384,4.86268,7.39501,5.61818,5.71091,5.33392,6.34835,7.30229,5.26707,6.06548,5.5987,3.62519,5.8232,0.0631871,1.19955,2.73486,1.426,2.44146,-0.64316,2.15114,1.1,0.660284,1.88681,0.830873,1.27559,1.27927,1.50335,1.31855,1.82751,0.432936,1.84372,1.07751,2.89843,2.69658,2.07994,2.73167,1.89724,1.85385,1.69548,1.92776,1.92588,1.30844,0.959317,1.84347,2.14633,0.484208,0.231556,0.0609473,0.193722,0.0800651,0.655467,0.104225,0.24974,0.340676,0.131608,0.303461,0.218302,0.217675,0.181927,0.21106,0.138535,0.393425,0.136612,0.253977,0.052231,0.0631753,0.111062,0.06113,0.130421,0.135421,0.155056,0.126999,0.127208,0.212748,0.277015,0.136642,0.104674
281.806,0.977487,0.0758643,6,63,0,-232.509,0.147848,0.665592,0.0502388,0.210975,-0.588141,-0.0340782,0.176083,0.134241,0.217367,-0.0153007,-0.172087,-0.363369,0.0958101,0.0298559,-0.137476,0.854775,-0.295097,0.291941,-0.299081,0.390494,0.185093,-2.46886,-0.721792,-0.469717,-0.219672,0.453784,-0.964972,-0.192288,0.889847,1.56377,1.62462,2.49145,0.120517,-0.0944455,-0.798241,0.201143,0.123964,-0.850721,0.0360146,-0.226235,1.74614,0.868807,-0.102535,0.642732,-0.620996,0.597125,0.596565,0.686839,1.72988,0.16508,-0.0479486,0.342135,0.616222,1.57061,-0.512817,-0.0367308,1.12745,0.920908,0.0413437,1.80179,1.37809,-1.86773,0.0191772,-0.15616,-0.59702,-0.331772,-0.602467,-0.0848738,-0.259374,0.745465,-1.49049,0.743191,1.40914,-0.1236,-1.10981,0.828222,1.55342,-1.17076,-0.602548,0.078094,-1.42871,1.71104,-0.389718,0.112067,-0.393124,0.196308,0.0207366,-2.2478,-0.754446,-0.538979,-0.325247,0.250407,-0.96231,-0.30184,0.623143,1.1992,1.25121,1.99215,-0.0344612,-0.218206,-0.819793,0.0344552,-0.0315151,-0.864651,-0.106692,-0.330856,1.35508,0.605158,-0.22512,0.411915,-0.668288,0.372931,0.372452,0.449617,5.5955,5.96768,6.24389,7.30935,5.18216,5.60587,6.79371,6.56598,5.67859,7.59369,7.0807,4.14355,5.65785,5.49643,5.11063,5.33938,5.10603,5.56149,5.40357,6.37854,4.40979,6.37615,7.11709,5.52605,4.69581,6.46628,7.28863,4.6488,5.10596,5.71314,4.455,7.48077,1.02782,1.20119,2.31514,1.65904,1.67509,-1.00081,1.11711,1.49862,0.762551,1.90476,0.692044,1.35251,1.84102,2.23479,2.2697,3.26326,0.930229,1.81939,0.776883,3.12596,2.1977,2.32266,2.69738,1.3235,2.62952,1.67628,2.48314,1.88628,0.680479,1.13018,2.16027,1.72073,0.263507,0.231263,0.0898768,0.159891,0.157747,0.731218,0.246547,0.182632,0.318093,0.129571,0.333579,0.20546,0.13693,0.0966695,0.0936633,0.0368532,0.282878,0.139507,0.314992,0.0420491,0.0999573,0.0892633,0.063128,0.210237,0.0672628,0.157589,0.0770483,0.131669,0.336154,0.244127,0.103376,0.151777
273.951,0.985327,0.0758643,6,63,0,-245.476,-0.0257672,-0.0399582,-0.348776,-0.115218,0.660188,0.0324348,-0.125289,-0.124307,0.0256011,0.181625,0.0419963,0.327017,0.08493,0.0637754,0.363448,0.669734,-1.08625,0.82646,-0.464915,-0.444714,0.924601,-3.01849,-1.77361,-1.88279,-0.685937,-0.773761,-1.20428,-1.06495,1.07862,1.6001,0.938665,0.452735,-0.259923,-0.631147,-0.643457,-0.512057,0.295339,-1.59265,-0.0615968,0.447982,1.79592,-0.531844,-1.57344,-0.626358,0.181795,0.622741,0.769411,-0.13763,1.84681,0.278909,-0.326141,-0.742635,-0.347542,-0.0611146,0.0284623,-1.7833,-0.22452,-1.53404,0.657972,-2.24038,0.567379,2.6662,-1.15917,-1.34325,-0.0360879,-0.162529,0.38807,1.04922,-0.610355,-0.0421712,1.17031,1.461,-0.422021,1.26337,-0.0139851,-0.255138,0.674354,-0.00539502,0.284243,0.350581,2.04204,-1.99602,-0.364049,0.916956,0.0520793,0.0656085,0.982685,-1.65814,-0.824395,-0.897522,-0.0959469,-0.154766,-0.443097,-0.349788,1.08584,1.43509,0.992104,0.66666,0.189369,-0.059252,-0.0674966,0.0205061,0.561247,-0.703205,0.322195,0.663477,1.56624,0.00725405,-0.69034,-0.0560448,0.485203,0.780519,0.878749,0.271273,5.78834,5.15353,5.7539,6.23242,6.39009,3.85524,5.95475,4.13279,7.61655,3.39379,7.42652,13.3356,4.58829,4.35867,6.27607,6.0586,7.06425,8.49474,5.34722,6.26544,8.78652,9.52857,5.63561,9.01757,6.31488,5.90412,7.65143,6.33003,6.86261,6.99077,11.2049,3.63316,0.293855,0.873331,2.51934,1.42878,2.51572,-0.585666,1.45637,0.975229,0.705903,1.37827,1.08993,1.18324,1.49346,1.93014,1.47726,1.85997,0.88538,1.8135,0.973059,2.82749,2.60386,2.18871,2.87439,2.19651,2.57149,1.54262,1.77692,1.52732,1.14724,1.07767,2.95691,1.46458,0.42706,0.294562,0.0745134,0.193289,0.0747637,0.64237,0.189024,0.273839,0.330505,0.201288,0.251631,0.234469,0.183403,0.126735,0.185841,0.134706,0.292064,0.140216,0.274271,0.0558567,0.0688905,0.100769,0.0534344,0.100064,0.0709957,0.176155,0.144684,0.178387,0.240994,0.253947,0.0494107,0.187767
280.538,0.995462,0.0758643,6,63,0,-244.648,0.333712,0.276634,0.269184,0.348122,-0.520051,-0.282438,0.128111,0.405965,0.0224171,0.257049,-0.104491,-0.099137,0.0771043,0.050053,-0.17353,0.847312,-0.108734,1.00535,-0.5619,-0.215307,0.0779279,-2.90109,-0.980205,-1.02213,-0.563811,0.188621,-1.8241,-0.687063,0.935549,1.11953,1.2243,1.79865,-1.07506,-0.782442,-0.418554,0.124746,-0.119592,-1.10599,-1.0291,-0.164059,1.04222,0.149271,-0.210558,-0.26318,-0.288963,0.927476,-0.109674,-0.220089,1.68853,0.160732,-0.205309,0.389521,1.27352,1.73053,-0.543993,0.442713,1.37515,1.64135,0.120065,-0.172421,1.78308,-2.32279,0.268774,0.200616,-1.58777,-0.532846,-0.614578,0.0281175,-0.0303811,0.698237,-0.503662,1.23972,1.20542,0.615563,-1.14356,0.918387,-0.305391,-0.536309,-0.301656,0.0587679,-0.737615,2.41156,-0.265662,0.678318,-0.649635,-0.355962,-0.1075,-2.63166,-1.00407,-1.03959,-0.651254,-0.0137092,-1.71911,-0.755687,0.619172,0.775062,0.863836,1.35049,-1.08444,-0.836502,-0.528176,-0.0678311,-0.274861,-1.11065,-1.0455,-0.312539,0.709554,-0.0470508,-0.351938,-0.396525,-0.418372,0.612332,-0.266458,-0.360014,5.23583,5.76113,6.64072,7.14688,4.95842,5.8106,6.75009,7.04517,5.51694,5.26358,7.2075,3.72542,5.6504,5.58883,4.1926,4.96732,4.90249,5.436,5.38513,6.05421,4.99067,6.60474,6.56842,5.97429,4.50289,6.27227,5.15228,4.96455,5.15537,5.46285,4.80649,7.97362,0.941923,1.33532,2.2269,1.51822,1.92089,-1.01305,1.58937,1.29721,0.529529,2.01468,0.309276,1.2727,1.5932,1.96701,1.79263,3.07046,0.190977,1.5003,0.979727,3.11712,2.21615,2.15141,1.90814,1.71585,2.30193,1.47517,2.5246,1.61774,0.760629,1.35458,1.9232,1.35996,0.280512,0.208281,0.0973606,0.179724,0.127762,0.733617,0.169473,0.214635,0.370627,0.11767,0.423291,0.218795,0.168935,0.12271,0.14275,0.0443424,0.4524,0.18238,0.272946,0.0424065,0.0983092,0.104199,0.129189,0.152406,0.0909632,0.186159,0.0741516,0.165516,0.31851,0.205123,0.127506,0.204247
268.72,0.844707,0.0758643,6,63,0,-237.983,-0.0923314,0.00395833,-0.0595064,-0.239925,0.558969,0.642694,0.0891364,-0.0326856,0.327253,-0.279205,0.166443,0.244596,0.0316894,0.0358467,0.530004,0.764007,-0.541323,0.770687,0.662289,0.27248,1.55884,-2.2056,-0.0301462,-0.139746,-0.67392,0.86928,-0.99716,0.341421,0.749116,2.59828,0.988424,2.60719,-0.336885,0.674092,-0.461643,1.5186,1.63136,0.368271,0.504388,0.114578,2.23385,0.865022,0.975853,0.909404,-0.560411,0.6042,0.260946,0.639034,1.74881,0.0142565,-0.509297,0.0149056,-1.40377,-0.339041,0.282246,-1.49466,-0.877729,-1.35262,-0.0100171,-0.72473,-1.0255,2.8087,-0.640996,-0.526772,1.13769,-1.08573,0.750542,0.582424,-0.220317,-1.8718,-0.0975333,-0.0677564,0.317587,0.288307,0.316413,0.604544,0.667766,-0.165504,-0.0139269,0.252134,1.68446,-2.16117,0.116429,1.11881,1.036,0.738181,1.72097,-1.15509,0.506972,0.423237,0.0151246,1.19414,-0.231833,0.790851,1.10233,2.51511,1.28517,2.52191,0.272622,1.04501,0.177306,1.69022,1.77637,0.811366,0.915359,0.617542,2.23668,1.19089,1.27556,1.22479,0.101846,0.991617,0.729368,1.01823,5.70619,5.749,5.63389,5.72006,5.77095,5.62659,5.6763,5.638,5.74695,5.68869,5.66435,5.9826,5.69549,5.70477,5.84176,5.65949,5.80961,5.7957,5.72975,5.59642,5.73979,5.74222,5.77386,5.77145,5.77376,5.79753,5.80275,5.73423,5.74663,5.76847,5.88748,5.57338,0.749969,1.35804,1.92603,1.21626,2.26242,-0.984958,1.35853,1.09145,0.559549,1.73559,0.30962,1.3323,1.59201,2.36296,1.80933,2.93661,0.227056,1.71323,1.02593,2.70702,2.50796,1.85985,1.83709,1.159,2.3713,2.06419,2.1656,1.68163,0.734977,1.24872,2.14983,1.43293,0.320828,0.204559,0.12719,0.228596,0.0942836,0.728091,0.20448,0.251346,0.363652,0.149874,0.423207,0.208778,0.169101,0.0860414,0.14072,0.0503732,0.443479,0.152746,0.263875,0.0625605,0.0753021,0.134721,0.137396,0.23885,0.0853874,0.112627,0.102883,0.15688,0.324103,0.222921,0.104347,0.192643
