lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0731111
# Diagonal elements of inverse mass matrix:
# 0.0373846, 0.0452508, 0.0733189, 0.064478, 0.000192091, 0.0299541, 0.0213022, 0.10896, 0.123159, 0.186716, 0.121502, 0.183266, 0.232802, 0.25247, 0.134785, 0.115866, 0.155586, 0.141049, 0.123556, 0.115669, 0.161701, 0.157373, 0.194338, 0.109482, 0.143431, 0.126964, 0.228594, 0.200175, 0.204867, 0.193728, 0.153558, 0.192769, 0.146294, 0.19393, 0.169769, 0.111296, 0.107384, 0.223438, 0.136046
-3798.52,0.975323,0.0731111,5,63,0,3817.12,-0.0413359,-0.126991,-0.024145,0.161465,0.0553931,0.344101,1.0857,-0.239083,0.781155,0.557081,-0.171337,1.07091,-2.26314,-0.78881,-0.426833,-0.170281,1.04525,-0.701838,-0.25331,0.710875,1.75803,1.64876,1.8527,0.139977,0.151219,-0.356713,0.813136,0.471587,-0.208045,0.162997,0.776326,2.02078,0.321853,-0.045787,0.0179685,0.164878,0.657645,0.385137,0.403033,0.084529,1.1922,0.948922,0.158081,1.50678,-2.11298,-0.512308,-0.11931,0.159228,1.47893,-0.417882,0.0690828,1.1159,2.25278,2.13416,2.35557,0.496074,0.508279,-0.0431813,1.22692,0.856102,0.118227,0.521066,1.18696,2.53805,0.693536,0.29439,0.363609,0.523109,1.0581,0.762243,0.781673,0.675864,1.17421,2.83573,1.32478,2.78426,-1.28914,1.35307,1.37974,0.861349,2.75641,0.859598,1.34656,1.50097,2.56715,2.61836,3.41148,1.00724,2.00733,0.880513,3.3353,2.46594,2.282,2.46326,2.46444,3.29557,1.78997,2.18119,1.63278,1.12757,1.33458,2.6269,1.83758,0.337185,0.236095,0.0554238,0.210025,0.0581805,0.784002,0.205369,0.20105,0.297058,0.0597259,0.297423,0.206433,0.182281,0.0712825,0.067966,0.0319386,0.26752,0.118435,0.293072,0.0343799,0.0782806,0.0926249,0.078474,0.0783892,0.0357236,0.143076,0.101452,0.163449,0.244611,0.208403,0.0674271,0.137338
-3804.07,0.974712,0.0731111,5,31,0,3821.96,0.249689,0.259155,0.430771,0.0245388,0.0541627,0.0649809,0.946278,-0.736718,0.881009,0.409372,0.406033,1.06614,-2.93434,-0.493135,-0.787628,-0.959915,-0.0929693,-0.891532,0.0908161,1.05786,1.38674,1.27054,1.54128,-0.791715,-0.0166192,-0.0935273,0.678656,1.24558,-0.0637631,1.03997,0.253398,1.40606,0.387163,0.386631,0.19389,-0.308423,0.537996,0.535082,-0.0568317,-0.632159,0.898661,0.452361,0.449201,1.07385,-2.71172,-0.401662,-0.680335,-0.843365,-0.0229939,-0.778656,0.150918,1.06601,1.37722,1.26727,1.52346,-0.684202,0.0492545,-0.023522,0.707178,1.24365,0.0046432,1.04908,0.304766,1.3955,0.431345,0.430842,0.248455,-0.226873,0.574075,0.571317,0.0112023,0.51972,1.45475,2.6665,1.95923,2.6922,-1.3655,1.99596,1.15467,0.41684,1.59536,0.839695,1.76927,1.97,2.25829,2.13616,2.92516,0.296872,1.88426,1.45333,3.13797,3.18698,2.4896,3.31739,1.92312,2.70987,2.0573,2.64498,2.02351,0.898229,1.36527,2.8032,1.4129,0.372918,0.189272,0.0649792,0.123551,0.0634352,0.796653,0.119628,0.239638,0.397273,0.168632,0.301599,0.145633,0.122389,0.094637,0.105631,0.0509236,0.426322,0.131901,0.189489,0.0415679,0.0396588,0.0765906,0.0349795,0.127514,0.0623933,0.113317,0.0662989,0.116757,0.289415,0.203384,0.0571513,0.195777
-3803.5,0.996766,0.0731111,5,31,0,3824.92,0.509112,-0.027579,0.0453592,-0.148068,0.0386192,0.28699,1.01423,-0.405925,0.430415,0.750475,-0.435243,1.08231,-2.5713,-0.124079,-0.395478,-0.229593,1.04914,-0.830253,-0.48454,0.409469,1.51959,1.51734,1.77281,-0.0043343,0.255086,-0.454354,1.09297,0.471878,-0.0117514,0.464846,0.402356,1.97922,0.35817,0.0402667,0.220476,0.102445,0.759001,0.676556,0.320175,-0.124713,0.723531,1.04815,-0.154448,1.3847,-2.3209,0.161145,-0.114116,0.0541297,1.35106,-0.555079,-0.204447,0.702287,1.82821,1.82593,2.08503,0.282594,0.545707,-0.17383,1.39552,0.765584,0.275071,0.758452,0.695072,2.29438,0.650258,0.32783,0.510604,0.390893,1.05679,0.973175,0.611721,0.631147,1.05458,2.90405,1.1994,2.81579,-1.40819,1.80525,1.47145,0.887228,2.78215,0.876011,1.22664,1.30699,2.39098,2.47875,3.36164,0.967864,2.13127,0.813744,3.40589,2.42839,2.32407,2.65297,2.12616,3.16609,1.75511,2.18373,1.73274,1.1496,1.58474,2.59053,1.88834,0.347251,0.258347,0.0519539,0.231581,0.0564767,0.803481,0.141214,0.186722,0.291682,0.0582964,0.294005,0.226769,0.21299,0.0838634,0.0773612,0.033516,0.275306,0.106094,0.307093,0.0321118,0.0810333,0.0891491,0.065806,0.10658,0.0404618,0.147403,0.101221,0.150237,0.240562,0.170126,0.0697504,0.131434
-3801.58,0.904163,0.0731111,5,31,0,3823.8,0.199462,0.00464997,0.338979,0.0511401,0.0422822,0.178446,1.03298,-0.192674,1.09485,0.455525,-0.381977,1.10517,-1.6587,-0.294997,-0.953545,-0.490537,0.107641,-0.877572,-0.294135,0.978004,1.30621,1.24303,1.92338,-0.414898,0.128688,0.248383,0.420326,0.717612,-0.090928,0.189747,0.0530606,1.44009,0.598099,0.281217,0.424563,0.125696,0.377478,0.828049,0.273159,-0.0205813,1.3094,0.648993,-0.216126,1.32006,-1.53495,-0.126279,-0.806542,-0.328266,0.289637,-0.728064,-0.125389,1.1887,1.52773,1.46246,2.16525,-0.250134,0.311377,0.43502,0.612633,0.919722,0.0845197,0.37445,0.233256,1.66602,0.796268,0.468937,0.617009,0.308287,0.568372,1.0338,0.460613,0.700182,1.56506,2.57819,1.16341,2.78415,-0.645461,1.56697,0.826683,0.477061,1.75373,0.736032,1.33871,1.73977,2.03708,2.05422,3.46022,0.384944,1.9446,1.40948,2.71096,2.63751,2.22513,2.34593,1.69735,2.51363,1.89733,2.39814,1.84468,1.02857,1.0348,2.68277,1.75558,0.331772,0.172922,0.0705552,0.238049,0.0581865,0.655987,0.172648,0.304347,0.382946,0.147577,0.323872,0.207723,0.149342,0.115364,0.113627,0.0304655,0.404935,0.125143,0.196317,0.0623296,0.066763,0.0975164,0.0873896,0.154811,0.0749083,0.130411,0.0833149,0.136499,0.263362,0.262154,0.0639978,0.147345
-3799.18,1,0.0731111,5,31,0,3820,0.203362,0.0561245,0.609669,0.196657,0.0434493,0.193477,0.980161,-0.730007,0.507327,0.458296,0.197061,0.517319,-2.75286,-0.653797,-0.32722,-0.478056,0.489805,-0.804771,-0.165382,1.14523,1.52837,1.31244,1.01145,-0.205851,-0.148772,-0.308935,0.898922,0.512823,-0.188828,0.54087,0.209952,1.71293,0.197181,-0.165015,-0.0758996,-0.2753,0.446707,0.328864,-0.27564,-0.522048,0.690739,0.64268,0.386628,0.700533,-2.50477,-0.44735,-0.127252,-0.275095,0.673565,-0.595328,0.031376,1.31599,1.69152,1.47988,1.18486,-0.00829018,0.047656,-0.109329,1.07457,0.696126,0.00839481,0.723616,0.399264,1.87242,0.386746,0.0317359,0.119083,-0.0763619,0.631321,0.515816,-0.0766951,0.416955,1.1518,2.8346,2.0137,2.41451,-1.39681,1.49099,1.76052,0.750806,2.38754,1.11865,1.74535,2.07443,2.41328,2.26244,2.72503,0.830283,1.93543,1.09037,3.44028,2.6708,2.41756,2.95898,2.11324,2.94178,1.71389,2.22365,1.57368,0.856842,1.3019,2.38654,1.46348,0.397246,0.24016,0.055483,0.117772,0.0820731,0.801677,0.183774,0.146725,0.320646,0.0841278,0.246263,0.148635,0.111607,0.0821656,0.0942817,0.0615122,0.303585,0.126151,0.251549,0.0310601,0.0647188,0.0818436,0.0493137,0.107817,0.0501267,0.15266,0.0976465,0.171693,0.298,0.213846,0.0842048,0.187935
-3804.84,0.995659,0.0731111,5,31,0,3824.43,-0.0800588,0.162702,0.203888,0.105366,0.0690153,0.134729,0.910058,-0.522512,1.06895,0.851724,-0.31012,1.46659,-2.64559,-0.755818,-0.877669,-0.828195,0.387549,-0.812206,-0.498119,0.368749,1.58262,1.36938,2.47182,-0.645033,0.390939,-0.457328,0.527415,1.05171,-0.0304753,0.449351,0.377693,1.43274,0.125373,0.286952,0.109489,-0.0639945,0.749962,0.330943,0.789848,-0.340787,1.10754,0.909847,-0.147498,1.46942,-2.27291,-0.553109,-0.664001,-0.618976,0.487421,-0.604425,-0.318588,0.470312,1.57501,1.38094,2.38423,-0.452289,0.490506,-0.281466,0.614707,1.09185,0.106995,0.543665,0.478452,1.4386,0.248826,0.395872,0.23437,0.0764903,0.817238,0.435906,0.853536,0.620645,1.3098,3.15191,1.19737,2.95231,-1.04943,1.99567,1.09496,0.480487,1.97032,0.878469,1.16431,1.13607,2.19136,2.05968,3.59106,0.331887,2.24946,1.09406,3.13283,2.98884,2.69413,2.85474,1.96135,2.60708,1.82299,2.63793,2.00717,1.02111,1.34216,2.84563,2.06037,0.349635,0.21252,0.0410161,0.231944,0.0496274,0.740665,0.119658,0.250686,0.382137,0.122355,0.293495,0.237886,0.243043,0.100529,0.113078,0.0268294,0.417782,0.0953959,0.250855,0.0417732,0.0479328,0.0633204,0.0544367,0.123321,0.068684,0.139076,0.0667366,0.118452,0.264811,0.207155,0.0549078,0.113009
-3806.81,0.918674,0.0731111,5,31,0,3829.85,0.344946,0.2496,0.162197,0.116392,0.0675127,-0.0869501,0.977001,-0.6005,0.930513,0.503352,0.0682765,1.0102,-3.04273,-1.79211,-0.481345,-0.816627,0.39399,-0.549244,-0.330147,0.652557,1.20783,1.1667,2.06528,-0.0659959,-0.320647,-0.642081,0.41733,0.532138,-0.114779,0.0780976,0.78124,1.83083,-0.406404,-0.384539,-0.46058,-0.228482,0.899631,0.452996,0.261219,-0.673639,0.822161,0.404825,-0.0202439,0.900021,-3.0597,-1.83785,-0.557225,-0.884795,0.297979,-0.623562,-0.409504,0.550599,1.0931,1.05292,1.93083,-0.151428,-0.400222,-0.714263,0.320782,0.432949,-0.199089,-0.0106486,0.676323,1.70178,-0.484007,-0.462645,-0.536937,-0.310178,0.79199,0.355627,0.168261,0.801808,1.55497,2.89555,1.59282,2.64811,-1.3357,1.1904,1.46091,0.725678,2.04607,1.12453,1.33858,1.72591,2.23099,2.20977,3.40886,1.12882,1.61792,1.16626,3.08156,2.58611,2.6292,2.54759,2.42441,3.37976,1.58616,2.02808,1.72287,1.13948,1.82797,3.2089,1.6463,0.309639,0.17437,0.0523739,0.168988,0.0661057,0.791781,0.233188,0.188328,0.326144,0.11445,0.245173,0.207743,0.151112,0.097002,0.0988764,0.0320196,0.24438,0.165493,0.237532,0.0438743,0.0700375,0.0672825,0.0725885,0.0813302,0.032934,0.169925,0.116286,0.151501,0.242416,0.13848,0.0388323,0.16161
-3800.15,0.985854,0.0731111,5,31,0,3819.92,0.177914,0.11545,0.16556,0.291224,0.0839521,-0.326947,0.950834,-0.870186,0.84144,0.164701,0.461372,0.947668,-2.59636,-0.7829,-0.743764,-0.766043,0.0862115,-0.741231,-0.622192,0.561351,1.71156,1.47067,1.63705,-0.147054,-0.0157702,-0.736904,0.642333,0.68276,-0.825822,0.13751,0.32381,1.44491,0.1172,-0.392465,-0.476485,-0.271599,0.61608,-0.403589,0.354506,-1.15435,0.473123,-0.170343,0.111741,0.574128,-2.79565,-1.07135,-1.03414,-1.05533,-0.244974,-1.03173,-0.918548,0.206805,1.30046,1.07141,1.22961,-0.46677,-0.341941,-1.02762,0.283805,0.322245,-1.11217,-0.196198,-0.0190575,1.04692,-0.215509,-0.700115,-0.780005,-0.585192,0.258843,-0.710693,0.0101293,0.363828,1.06783,2.83054,2.02124,2.65153,-0.951607,2.37772,1.37907,0.630755,1.83243,1.04567,1.15886,1.37526,2.39888,2.28405,2.97121,0.855668,2.07127,0.994271,3.62049,2.90336,2.30847,2.88863,2.05835,2.81696,2.05227,2.30076,1.73367,0.921056,1.2574,2.60473,1.75173,0.410033,0.255817,0.0556962,0.11699,0.0658945,0.721438,0.0848873,0.201158,0.347339,0.137949,0.260057,0.238875,0.201772,0.0832581,0.0924523,0.0487435,0.298245,0.11192,0.270069,0.0260715,0.0519875,0.0904235,0.0527183,0.113211,0.0564147,0.113823,0.0910597,0.150119,0.284743,0.221421,0.0688348,0.147829
-3800.56,0.997027,0.0731111,5,31,0,3815.58,0.143511,0.127354,-0.236127,0.206848,0.0790999,0.0247523,0.823703,-0.602277,1.08079,0.077791,-0.365489,1.09363,-3.40762,-2.01131,-0.741666,-1.06719,0.943852,-0.857676,0.0384774,1.08035,1.27454,1.26076,2.31995,-0.985897,-0.0367352,-0.652081,0.119496,0.597282,-0.505527,0.298114,0.505386,1.48227,-0.53521,-0.0778582,-0.526495,-0.290603,0.444545,-0.615731,0.207719,-0.471345,0.915004,0.088829,-0.276302,0.925581,-2.78212,-1.63197,-0.58616,-0.854298,0.802206,-0.681718,0.0564463,0.914641,1.0746,1.06325,1.93571,-0.787334,-0.00550662,-0.512369,0.123182,0.516736,-0.391652,0.27031,0.441041,1.2457,-0.416102,-0.0393797,-0.408923,-0.214619,0.390925,-0.482428,0.195851,0.887626,1.40388,2.48184,1.08841,2.4485,-1.11771,1.5463,1.25315,0.662873,2.32512,0.841196,1.57936,1.94186,2.03807,2.1257,3.14222,0.382733,1.83381,1.3212,2.83259,2.51425,2.39686,2.74242,1.96395,2.84197,1.64819,2.35363,1.88609,1.13119,1.25775,2.56191,1.40237,0.2916,0.197202,0.077141,0.251917,0.0795487,0.753565,0.175622,0.222155,0.340095,0.0890638,0.301283,0.170886,0.125444,0.115264,0.106624,0.0413989,0.405468,0.137785,0.210619,0.055588,0.0748653,0.0834124,0.060516,0.12304,0.0550978,0.161354,0.0867774,0.131691,0.243941,0.221361,0.0716303,0.197441
-3803.79,0.992252,0.0731111,5,31,0,3825.26,0.253183,0.0557788,-0.355952,0.0740504,0.079313,0.0735128,0.823625,-0.533584,0.720697,0.383402,-0.119995,1.2922,-3.43297,-1.96641,-0.701416,-1.08337,0.945906,-0.616887,0.0403947,0.867738,1.52562,1.31072,2.50271,-0.847763,0.0730853,-0.474096,-0.0363488,0.811888,-0.740407,0.207126,0.202844,1.63797,-0.337939,0.194811,-0.986971,-0.231094,0.624325,-0.854316,0.194347,-0.365961,0.667097,0.389293,-0.0253182,1.1378,-2.75397,-1.54607,-0.504191,-0.818776,0.852585,-0.434571,0.106783,0.788203,1.33005,1.15305,2.13481,-0.624726,0.133708,-0.316965,0.043575,0.742204,-0.536305,0.244107,0.24058,1.42258,-0.204822,0.233964,-0.739381,-0.116822,0.587722,-0.630123,0.233582,0.894382,1.055,2.84925,1.40357,2.72531,-1.18118,1.53847,1.40058,0.600193,2.4401,1.15294,1.6943,1.72457,2.19383,2.14952,3.40507,0.463543,2.03848,1.41926,2.82079,2.8056,2.32022,2.78338,1.8281,2.92087,1.76646,2.69392,1.46695,1.13776,1.3645,2.35109,1.50385,0.290206,0.258267,0.05472,0.19725,0.0614961,0.765159,0.176758,0.197725,0.3543,0.0801655,0.239952,0.155211,0.151283,0.100306,0.104376,0.0321373,0.386146,0.115222,0.194778,0.0562112,0.0570225,0.0894622,0.058229,0.138465,0.0511317,0.145984,0.0633329,0.187406,0.242732,0.20351,0.086979,0.181853
-3795.66,0.997812,0.0731111,6,127,0,3816.39,-0.119115,0.0834875,0.478068,0.151866,0.0766038,0.0306917,1.08695,-0.121533,1.03243,-0.38044,-0.60382,0.265339,-2.43564,-1.13984,-0.715991,-0.255884,0.00196021,-1.05719,-0.483101,0.889763,1.4438,1.25186,1.29226,-0.107268,-0.48288,-0.316571,0.187926,0.1707,-0.844959,-0.429019,0.355523,1.68349,0.371199,-0.265046,-0.413601,-0.115179,0.830797,-0.379232,-0.0986006,-0.101408,1.15289,-0.382828,-0.62563,0.319102,-2.61672,-1.20825,-0.747554,-0.247441,0.0328223,-1.11841,-0.494415,0.997819,1.60003,1.3914,1.43531,-0.0859035,-0.494174,-0.313405,0.234958,0.216234,-0.887736,-0.43563,0.417127,1.86056,0.434166,-0.2574,-0.418871,-0.0945023,0.933726,-0.381515,-0.0764822,0.864787,1.27645,2.42233,1.18367,2.28161,-1.3513,1.51983,1.52137,0.871962,1.99533,0.844096,1.4681,1.64754,2.1832,2.08896,3.09141,0.706956,1.77475,1.11241,3.34653,2.63837,2.30044,2.44613,2.37964,3.05657,2.08548,2.54775,1.45794,0.863067,1.4288,2.23402,1.57961,0.29634,0.218156,0.081486,0.234392,0.0926573,0.794342,0.179486,0.17926,0.294846,0.119694,0.300673,0.187232,0.161442,0.101269,0.110174,0.0434632,0.330272,0.144952,0.247421,0.0340091,0.0667095,0.0910868,0.0797223,0.0847387,0.0449348,0.110516,0.0725776,0.188782,0.296699,0.193286,0.0967366,0.17085
-3798.21,0.975178,0.0731111,5,63,0,3824.86,0.0573098,-0.385286,-0.2724,0.391244,0.0738779,0.0397276,1.00533,-0.353427,1.14064,-0.112258,-0.201644,0.98698,-2.46208,-0.807613,-0.777588,-0.260944,0.613837,-1.25285,-0.614062,0.787243,1.64683,1.49577,1.51397,-0.37305,0.181902,-0.253904,-0.18486,0.669843,-1.02007,0.172775,0.19483,1.47947,0.140274,0.0311903,0.29137,-0.00252163,1.32204,-0.13433,0.0901396,-0.315583,1.18645,-0.0731286,-0.162991,1.03197,-2.43547,-0.772189,-0.742004,-0.222607,0.656836,-1.2198,-0.577607,0.831165,1.69534,1.54347,1.56177,-0.335311,0.222599,-0.21553,-0.146117,0.71314,-0.985783,0.213424,0.235596,1.52708,0.180749,0.0710841,0.33265,0.0371925,1.36882,-0.095318,0.130348,0.526583,1.21596,2.52691,1.47664,2.81935,-1.26462,1.76917,1.34089,0.767315,2.44422,0.567589,1.20978,1.42427,2.16811,2.34315,3.05364,0.45199,2.3055,1.0699,2.74944,2.94379,1.98365,2.88734,2.02298,2.59088,1.70772,2.67113,2.10116,0.919169,1.8208,2.53804,1.62222,0.371314,0.228649,0.0739929,0.185936,0.0562873,0.779821,0.145646,0.207363,0.31706,0.0798622,0.361793,0.22974,0.193994,0.102651,0.0876119,0.0450605,0.388888,0.0906688,0.255421,0.0601185,0.0500307,0.12093,0.0527828,0.116811,0.0697278,0.153459,0.0646988,0.108984,0.285127,0.139338,0.0732342,0.164899
-3799.34,0.883167,0.0731111,5,63,0,3816.89,0.14944,0.123322,-0.0193371,-0.136039,0.0814355,-0.0127323,1.02529,-0.475317,1.3036,0.282076,-0.197971,0.494304,-2.38682,-1.4893,-1.08547,-0.773141,0.093233,-0.743243,-0.292263,1.18504,1.72843,1.39005,1.52006,-0.0732586,-0.456848,-0.291057,0.388137,0.090915,-0.628159,0.0655882,0.0738609,1.79569,0.104718,-0.903058,-0.547703,0.187855,0.296548,-0.307321,0.104508,-0.500072,1.32384,0.276479,-0.215711,0.494075,-2.45993,-1.5397,-1.12566,-0.805429,0.0828591,-0.774775,-0.312388,1.20228,1.75942,1.41248,1.54577,-0.0878439,-0.481136,-0.311151,0.385222,0.0804824,-0.65678,0.054515,0.062997,1.82838,0.094635,-0.938632,-0.574289,0.179874,0.291316,-0.327826,0.0944196,0.543245,1.47136,2.97323,1.42238,2.29504,-1.10149,1.37663,1.00105,0.400759,1.88382,1.02619,1.48857,1.90499,2.39556,2.15415,3.02099,0.76287,1.64557,1.22078,3.40772,2.37006,2.44715,2.8327,1.86396,3.116,1.8645,1.75812,1.43351,1.21045,0.829031,2.45398,1.56964,0.367433,0.186735,0.04865,0.194289,0.0915349,0.750539,0.201551,0.268736,0.40113,0.131951,0.263824,0.184136,0.129545,0.083512,0.103944,0.0464865,0.318023,0.161709,0.227799,0.0320552,0.0854847,0.0796473,0.0555824,0.134242,0.042452,0.134179,0.147026,0.192552,0.229622,0.30385,0.0791481,0.172268
-3801.68,0.994698,0.0731111,5,31,0,3816.02,0.123171,0.151767,-0.0159792,-0.23953,0.0820454,0.106566,0.907744,-0.403977,1.15571,0.265683,-0.300141,0.572538,-2.49469,-1.38524,-0.797691,-0.717269,0.110719,-0.575773,-0.0557282,1.18811,1.48359,1.33632,1.48991,-0.222263,-0.429997,-0.309207,0.174756,0.158372,-0.916557,-0.179044,-0.0858134,1.78056,0.234127,-0.678438,-0.376994,0.240088,0.227184,-0.367371,-0.0354112,-0.260142,1.15565,0.347738,-0.165885,0.626284,-2.15797,-1.15087,-0.617533,-0.54453,0.20707,-0.416089,0.0559792,1.18507,1.45329,1.3196,1.45902,-0.095192,-0.283761,-0.174114,0.2652,0.250327,-0.725433,-0.0559602,0.0286696,1.72286,0.319094,-0.509282,-0.235648,0.324505,0.312791,-0.226913,0.0744218,0.691062,1.20436,3.01386,1.43365,2.38991,-0.891657,1.68737,1.47427,0.570765,1.97069,1.34753,1.8196,1.7898,1.99427,1.9541,2.89447,0.655331,1.80804,1.26936,3.2595,2.50622,2.35092,2.69221,1.79229,2.9202,2.00087,2.15684,1.68442,1.26003,0.750814,2.46395,1.50986,0.333797,0.230701,0.0468036,0.192531,0.0839455,0.709232,0.156122,0.186294,0.36106,0.122314,0.206274,0.139481,0.143098,0.119806,0.124107,0.0524278,0.341789,0.140875,0.219366,0.0369869,0.075423,0.0869929,0.0634347,0.142792,0.0511641,0.119112,0.103694,0.156511,0.220969,0.320644,0.0784244,0.180959
-3802.97,0.99425,0.0731111,5,31,0,3821.33,0.0863224,-0.0589387,0.112252,0.0408798,0.0689975,0.240529,1.09786,-0.403404,0.941074,0.256792,-0.446612,0.419417,-2.45648,-0.965899,-1.13683,-0.0835602,0.566271,-1.07382,-0.473112,0.895911,1.8635,1.47354,1.3554,-0.529831,-0.505836,-0.56232,-0.0208352,0.746402,-0.753092,-0.218825,-0.060201,1.81314,0.175708,-0.161398,-0.173241,-0.423134,0.96568,-0.515538,0.116983,-0.202353,1.2737,0.522451,-0.24979,0.700991,-2.45635,-0.819895,-1.00755,0.148791,0.862215,-0.938379,-0.278883,1.22411,2.2864,1.85827,1.72857,-0.341152,-0.314809,-0.376821,0.217655,1.05997,-0.586262,0.000288817,0.174436,2.23111,0.433432,0.0633359,0.0503341,-0.224014,1.30071,-0.32546,0.36896,0.619719,1.3368,3.05564,1.38643,2.47521,-1.35321,1.58912,1.04265,1.10886,2.63643,0.835836,1.49533,1.7773,2.76348,2.50075,3.22679,0.357135,1.7354,0.859236,3.02683,3.24817,2.29191,2.60247,1.94865,3.26017,1.87953,2.59652,1.70647,0.604148,1.71692,2.03993,1.86718,0.349845,0.208037,0.0449746,0.199978,0.0776147,0.794654,0.169508,0.260639,0.248084,0.0668303,0.302413,0.183123,0.144637,0.0593297,0.0758053,0.0381698,0.411653,0.149899,0.297499,0.0462283,0.0373925,0.0917949,0.0689794,0.1247,0.0369631,0.132443,0.0693625,0.153623,0.353395,0.152269,0.115074,0.133868
-3806.67,0.92923,0.0731111,6,63,0,3826.17,0.385897,-0.293222,0.302004,0.164176,0.0261897,0.505677,0.910398,-0.417484,0.91058,0.0367196,-0.162048,1.09425,-2.77713,0.0149754,-0.796606,-0.893053,-0.123512,-1.35759,-0.745406,1.06938,1.48831,1.61526,1.56012,-0.100018,0.0938097,0.143606,0.886505,0.381172,-0.309937,0.725288,0.186925,1.87683,0.614032,-0.340008,0.42307,0.595523,0.393947,1.39246,-0.418134,0.1256,1.33467,0.539106,0.358148,1.50188,-2.02262,0.51931,-0.219552,-0.307357,0.393232,-0.73027,-0.172939,1.47924,1.86063,1.9762,1.92601,0.414621,0.591081,0.636415,1.31275,0.852695,0.223511,1.16598,0.675853,2.21434,1.06469,0.196134,0.890839,1.04784,0.864326,1.77337,0.125009,0.644846,1.56583,2.3783,1.85688,3.053,-1.37336,1.64092,1.43632,0.264268,1.94434,0.820841,1.37817,1.92907,2.24893,2.55322,3.37236,0.952182,2.24695,1.3128,3.25671,2.56094,2.19366,3.03137,2.22696,2.81216,1.83479,2.03533,1.75466,1.59738,1.26683,2.99503,1.57136,0.344152,0.172812,0.0848421,0.135067,0.0450883,0.797923,0.16234,0.192116,0.434315,0.125171,0.305585,0.201303,0.126853,0.095442,0.0722105,0.0331704,0.278446,0.0956128,0.212019,0.0370866,0.0716947,0.100322,0.0460288,0.0973551,0.0566707,0.137668,0.115543,0.147461,0.168348,0.2198,0.0476508,0.172022
-3806.27,0.976898,0.0731111,6,127,0,3823.33,0.411703,-0.379359,0.162693,0.128419,0.0299717,0.445321,0.784787,-0.23553,1.11088,0.790509,-0.511304,1.06515,-2.57779,0.312296,-0.852182,-0.584376,-0.0859698,-1.2942,-0.776059,0.935496,1.51743,1.99497,1.50125,-0.0888259,0.28943,-0.176955,0.676965,0.880256,-0.237503,0.32665,-0.0942618,1.75257,1.00194,-0.17212,0.731032,0.742114,0.622209,1.03779,-0.33557,0.26048,1.31712,1.0657,0.0440567,1.28123,-1.57769,0.690407,-0.22346,-0.013289,0.377853,-0.570349,-0.16372,1.17949,1.63618,2.01095,1.62348,0.375612,0.672462,0.306449,0.976595,1.13613,0.258932,0.701672,0.371346,1.82072,1.23163,0.310244,1.01903,1.02772,0.933623,1.25976,0.181971,0.717693,1.44465,3.00052,1.58924,2.88636,-0.967929,1.83697,1.50156,0.503867,1.98298,1.03478,1.44141,1.56254,1.94353,2.55464,3.10872,0.864343,2.39748,0.943493,3.0313,2.9211,2.34361,2.66646,1.97648,2.36785,1.97819,2.24506,1.8751,1.52413,1.26327,2.53968,1.66722,0.327901,0.190827,0.0474023,0.16949,0.0528318,0.724706,0.13741,0.182193,0.376632,0.121001,0.262158,0.191327,0.173282,0.12526,0.0721157,0.0427488,0.296433,0.0833651,0.280195,0.0460317,0.0511205,0.087575,0.0649815,0.121695,0.0856577,0.121512,0.0957761,0.132953,0.178854,0.220412,0.073123,0.158796
