lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.073339
# Diagonal elements of inverse mass matrix:
# 0.0303891, 0.035336, 0.0774114, 0.0935835, 0.0847761, 0.0894626, 0.0889103, 0.093931, 0.0618025, 0.0565741, 0.0736927, 0.0758884, 0.000183069, 0.0338686, 0.0189738, 0.140618, 0.151511, 0.183583, 0.104535, 0.143632, 0.244239, 0.264054, 0.109611, 0.182702, 0.119997, 0.0971389, 0.0983369, 0.140548, 0.174297, 0.154704, 0.152009, 0.137369, 0.109877, 0.152221, 0.18229, 0.141376, 0.176464, 0.155207, 0.137329, 0.212931, 0.239933, 0.14104, 0.181091, 0.14492, 0.182588, 0.237387, 0.0960838
-3799.12,0.991293,0.073339,5,63,0,3825.51,0.155184,0.00490025,0.220825,-0.525338,-0.191657,0.0976846,-0.291922,-0.274508,0.365441,-0.161846,0.640407,-0.0551589,0.0661296,0.0830299,1.03761,-0.531923,0.906344,0.102131,0.0526736,0.499864,-2.27003,-0.636357,-0.391961,-1.07594,0.267563,-1.2772,-0.440215,0.851233,1.55105,0.855846,1.40229,-0.0931507,-0.0931181,-0.48264,0.25611,0.779144,-0.589368,0.194079,-0.0203751,1.52802,0.247314,-0.359024,0.2281,-0.0647417,0.372773,-0.323364,0.218689,-0.468896,1.02346,0.189002,0.137684,0.601692,-2.27236,-0.577258,-0.323672,-1.03337,0.360655,-1.2422,-0.37374,0.966274,1.69241,0.971061,1.53806,-0.0136239,-0.01359,-0.417761,0.348772,0.891474,-0.528501,0.284407,0.0618885,1.66851,0.339644,-0.289496,0.319708,0.0158535,0.469821,-0.252495,0.309943,0.784485,1.54941,2.74249,1.83149,2.42776,-1.28217,1.66982,1.76691,0.627232,2.18672,0.583866,1.45232,1.95455,2.08786,2.02377,3.0996,0.57903,2.07699,1.2324,3.16678,3.11432,2.35564,2.90403,1.88795,2.59299,1.76734,2.26399,1.83885,1.26873,1.60072,2.45363,1.87149,0.313354,0.175171,0.0605121,0.138061,0.0810805,0.782819,0.158448,0.145927,0.348139,0.100949,0.358044,0.189644,0.124059,0.110283,0.116729,0.0431236,0.359156,0.111353,0.225762,0.0404351,0.0425206,0.0866188,0.0519548,0.131478,0.0695908,0.145874,0.0941491,0.137187,0.219475,0.167882,0.0791736,0.13337
-3804.38,0.949403,0.073339,5,31,0,3831.83,0.157288,0.251462,0.412817,0.0130007,-0.0847551,0.16224,-0.269993,0.574718,0.231345,-0.372219,0.397428,0.236514,0.0612988,0.0943911,0.911395,-0.830108,0.532865,-0.12399,-0.413164,1.07649,-2.45882,-0.960694,-0.896893,-1.09981,0.051193,-0.82909,-0.768851,0.818161,1.73586,1.56704,1.5699,-0.136068,-0.239157,-0.607124,0.213782,0.710278,-0.754155,-0.0350187,0.139752,1.93838,-0.200574,0.767488,0.184728,-0.392006,-0.176351,0.00457382,-0.265929,-0.662164,0.580041,-0.0186128,-0.282164,1.0755,-2.14656,-0.78118,-0.723032,-0.907972,0.141048,-0.661237,-0.606335,0.840058,1.67644,1.52258,1.52519,-0.0296209,-0.123575,-0.458938,0.289231,0.741735,-0.592942,0.0624753,0.22176,1.86102,-0.0884107,0.793876,0.262751,-0.262881,-0.0663343,0.0985597,-0.147975,0.674249,1.24217,2.32819,1.26776,2.74802,-1.19017,1.36154,1.19468,0.717122,1.81357,1.01128,1.06619,1.90096,2.1028,2.55817,2.95252,0.520005,1.79414,1.24527,2.88123,2.78205,2.06036,2.47058,1.89428,2.77777,1.79187,3.14068,1.7052,1.04755,1.03373,2.67529,1.27935,0.337546,0.224059,0.0888147,0.219641,0.0601984,0.766772,0.20399,0.232422,0.328027,0.140207,0.266729,0.256129,0.129999,0.108825,0.0718793,0.0496178,0.372851,0.142566,0.22352,0.0530891,0.058302,0.11301,0.0779464,0.130757,0.0585374,0.142844,0.04146,0.153787,0.259696,0.262362,0.0644475,0.217661
-3800.46,0.992455,0.073339,6,63,0,3824.2,-0.0888042,0.28044,0.476157,-0.00926947,-0.145174,0.60965,0.173998,-0.483505,-0.18046,-0.271016,0.268046,-0.123105,0.0582294,0.393444,0.815456,-0.55605,1.28492,0.3615,0.015113,0.766528,-2.66293,-0.838213,-1.02444,-1.1541,0.478189,-1.43422,-0.275544,0.980189,1.85829,1.72439,1.78734,-0.242388,0.00789516,-0.386691,0.654489,0.589154,-0.460436,0.602873,0.106805,1.86944,0.0304091,-0.52131,0.00558116,0.143271,0.276127,0.43874,0.207822,-0.0599905,1.44124,0.688231,0.405768,1.01851,-1.77806,-0.290082,-0.441938,-0.547676,0.783386,-0.776101,0.16875,1.19274,1.9088,1.7996,1.85094,0.195787,0.399882,0.0781142,0.927151,0.873873,0.0179782,0.88506,0.480538,1.91789,0.418241,-0.0316612,0.397995,0.510275,0.618613,0.751217,0.562913,0.61628,1.47699,2.72263,1.68318,2.41239,-0.983573,1.63491,1.18485,0.693559,2.17726,0.617772,1.56262,1.60229,2.20336,2.17079,3.0119,0.59743,2.02667,1.10376,3.19446,2.61712,2.34352,2.97768,1.87441,2.67829,1.66144,2.00273,1.65348,1.15757,1.35538,2.5878,1.72387,0.350628,0.185883,0.0616513,0.156675,0.0822331,0.727817,0.163159,0.234181,0.333242,0.101811,0.350288,0.173271,0.167662,0.0994489,0.102404,0.0468912,0.354932,0.116431,0.249036,0.0393746,0.0680446,0.0875822,0.0484442,0.133032,0.0642665,0.159568,0.118916,0.160639,0.239109,0.204993,0.069928,0.151374
-3800.62,0.964596,0.073339,6,63,0,3819,0.0491177,0.134143,0.465542,0.197572,-0.0177797,-0.264055,0.215239,0.269954,0.22962,0.0250448,0.0457025,0.690448,0.0540278,0.187925,0.813295,-0.772747,0.734176,0.367087,-0.263659,1.37219,-2.90836,-0.810111,-0.654331,-0.771374,0.376196,-0.863871,-0.875332,0.847581,1.57411,1.56304,1.98006,-0.325674,-0.244551,-0.532453,0.417841,1.09498,-0.438755,0.602334,0.293565,2.01204,-0.553402,0.653922,0.216184,-0.443521,0.51921,0.120315,0.0779801,-0.440546,0.785027,0.486475,-0.0265075,1.30392,-2.17743,-0.470934,-0.344239,-0.439429,0.493884,-0.514657,-0.523978,0.877258,1.46814,1.45913,1.7983,-0.0769441,-0.0109669,-0.245116,0.527753,1.07847,-0.168912,0.6778,0.42668,1.82431,-0.262154,0.719757,0.363747,-0.172788,0.610196,0.285777,0.251346,0.578394,1.20966,2.65274,1.43739,2.87588,-1.1585,1.58607,1.44383,0.503648,2.06584,1.0573,1.04798,1.66392,2.01237,2.25362,3.15415,0.597023,1.7771,1.09799,2.91013,2.97459,2.26749,2.89809,1.99864,2.80076,1.69693,2.88602,1.81258,0.832291,1.10257,2.43558,1.60719,0.359302,0.229761,0.0658205,0.191949,0.0533589,0.76106,0.169938,0.190953,0.376684,0.112462,0.257826,0.259613,0.159237,0.11791,0.0950378,0.0409282,0.355025,0.144661,0.250117,0.0516552,0.0485871,0.0938515,0.052248,0.119346,0.0572833,0.154866,0.052849,0.140326,0.303161,0.249259,0.0804998,0.166979
-3804.38,0.901068,0.073339,6,63,0,3827.95,-0.00101963,0.210376,0.49073,0.308513,0.0577276,-0.40915,0.19779,0.338001,0.220757,0.0413303,0.140507,0.695284,0.0557197,0.17505,0.796604,-0.793519,0.729925,0.264491,-0.353505,1.42877,-2.81559,-0.789329,-0.653656,-0.684236,0.240388,-0.956203,-0.886096,0.773339,1.66401,1.53233,1.92671,-0.249227,-0.38766,-0.629356,0.410639,1.01094,-0.595167,0.698573,0.238105,2.11068,-0.67057,0.678526,0.125618,-0.534613,0.477603,-0.0157833,0.129186,-0.457069,0.756512,0.385745,-0.106553,1.31322,-2.06786,-0.453732,-0.345654,-0.370014,0.366544,-0.586664,-0.530817,0.791095,1.5006,1.39571,1.70987,-0.0234849,-0.133761,-0.326297,0.502167,0.980369,-0.299061,0.731536,0.364726,1.85643,-0.359128,0.715567,0.275118,-0.250824,0.555511,0.162477,0.27796,0.604393,1.20506,2.50827,1.29161,2.82282,-0.98106,1.70986,1.38683,0.722639,1.87615,0.92294,0.978787,1.60432,2.10404,2.1922,2.9966,0.696391,1.59872,1.06948,2.84757,2.82429,2.10206,2.90978,1.87433,2.90562,1.66747,2.83809,1.80405,0.788901,1.17342,2.3592,1.56469,0.353339,0.230577,0.0752808,0.21558,0.0561034,0.727318,0.153182,0.199915,0.326812,0.132832,0.284359,0.273132,0.167379,0.108705,0.100453,0.0475798,0.332613,0.16816,0.255501,0.0548072,0.0560255,0.108897,0.0516724,0.133042,0.0518762,0.158762,0.0553003,0.141358,0.312405,0.236237,0.0863372,0.172975
-3805.67,0.987943,0.073339,5,63,0,3830.69,0.408638,0.181399,-0.0213387,-0.353798,0.00138838,0.175552,-0.217096,-0.194482,-0.0970663,-0.523568,0.0884851,-0.357104,0.0552618,0.342594,0.848632,-1.16598,0.0817636,0.659508,0.184064,0.909589,-2.50504,-0.482079,-0.810018,-1.51828,0.256924,-0.788787,-0.280679,0.179159,1.67642,0.917292,1.79948,-0.371009,0.231585,-0.914515,0.809073,0.405564,-0.30516,0.444982,-0.0626867,1.85234,0.385269,-0.395683,0.0968691,-0.08454,-0.0365559,0.0998909,-0.230716,-0.646893,0.411981,0.902274,0.498797,1.1145,-1.78327,-0.0665139,-0.344813,-0.945868,0.560628,-0.326796,0.104401,0.494634,1.76526,1.12104,1.86969,0.0277438,0.539125,-0.433492,1.0292,0.686769,0.0836258,0.72022,0.289396,1.91455,0.669545,0.0068044,0.4248,0.270851,0.311572,0.427365,0.146801,0.469851,0.920845,2.93564,1.81376,2.53999,-0.887595,1.89475,1.30172,0.466952,1.98611,1.09869,1.52989,1.36846,2.17919,1.98765,3.07413,0.563728,2.18566,1.01482,3.28361,2.44383,2.3933,2.80885,1.71488,2.77058,2.01424,2.04017,1.75944,1.36885,1.25731,2.68177,1.35124,0.384651,0.284786,0.0504196,0.140184,0.0731021,0.708394,0.130704,0.213876,0.385338,0.120669,0.249985,0.17801,0.202868,0.101635,0.120506,0.0441872,0.362685,0.101046,0.266037,0.0361377,0.0798913,0.083685,0.0568479,0.152532,0.0589351,0.117716,0.115049,0.14686,0.202805,0.221438,0.0640575,0.205668
-3807.96,0.924704,0.073339,6,95,0,3835.04,-0.0710755,0.378607,0.260027,0.405851,-0.00251253,-0.152954,0.206455,0.268958,0.251702,0.359132,0.0692153,0.326288,0.0801453,0.0144752,0.842979,-1.2303,0.347811,0.0813736,0.286062,1.83424,-3.39028,-1.89864,-0.552726,-0.933147,0.478316,-0.772859,-0.314753,0.582212,1.51122,0.834835,2.28305,-0.731381,-0.0883843,-1.07791,-0.0462474,0.974824,-0.389635,0.111416,0.301309,1.17671,-0.517107,-0.00421001,-0.719297,-0.277154,0.906261,-0.648256,0.877365,-1.02264,0.307672,0.0830714,0.255619,1.5607,-2.84346,-1.58604,-0.451461,-0.772148,0.417685,-0.637029,-0.250855,0.505267,1.2884,0.718223,1.93904,-0.602063,-0.0600309,-0.894179,-0.0245104,0.836231,-0.313979,0.108396,0.268472,1.00642,-0.421435,0.0109263,-0.591877,-0.21916,0.778434,-0.531991,0.754075,0.451362,0.900078,2.5462,1.67686,3.14223,-0.974045,1.83874,1.45065,0.67966,1.99921,0.944499,1.33067,1.61305,2.46911,1.77575,3.19999,0.7278,1.84208,1.0607,2.7592,2.89863,2.54987,2.65167,1.85,2.82829,1.8289,2.47405,1.91218,1.21572,1.53692,2.54221,2.01502,0.389037,0.289034,0.0726823,0.157512,0.0413987,0.725925,0.1372,0.189902,0.336337,0.119286,0.279992,0.209048,0.166166,0.0780521,0.144829,0.0391662,0.325678,0.136806,0.257176,0.0595693,0.0522213,0.072435,0.0658863,0.135873,0.0558144,0.138369,0.0776973,0.128736,0.22869,0.176984,0.0729515,0.117635
-3808.16,0.877885,0.073339,7,127,0,3829.21,0.446472,-0.156082,0.092213,-0.163088,0.145804,0.13549,0.208907,-0.233822,0.219523,-0.301459,0.0242801,-0.196056,0.0371721,0.348346,1.00123,-0.831996,0.215318,0.116906,-0.562975,0.922659,-2.21317,-0.26395,-0.799539,-0.043467,-0.0697663,-1.33413,-0.628106,0.62843,2.00868,0.861726,1.03473,-0.270549,-0.155188,-0.286718,0.397543,1.04722,0.0544381,0.117294,-0.221914,2.12667,0.692678,-0.0867321,0.647523,-0.00266879,0.15673,0.695251,0.498606,-0.484675,0.563928,0.465395,-0.215323,1.27214,-1.86755,0.0840709,-0.452178,0.304825,0.278493,-0.98743,-0.280534,0.97755,2.3595,1.21113,1.38435,0.0774632,0.192967,0.0612751,0.746378,1.39685,0.402851,0.465784,0.126158,2.47764,1.04188,0.261507,0.996666,0.345674,0.505269,1.04445,0.847565,0.420455,1.06017,2.38355,1.21959,2.7814,-1.32128,1.32318,1.20577,1.08906,1.78775,0.521831,1.22873,1.75281,2.55779,2.07732,2.74492,0.424898,1.85092,1.18944,2.81322,3.12914,2.50687,2.42111,1.63542,2.9733,1.87404,2.17966,1.84301,1.26693,1.01363,2.83457,2.20814,0.396408,0.257278,0.0844357,0.228008,0.0583375,0.789394,0.21029,0.23045,0.251796,0.143348,0.372424,0.226404,0.147694,0.0719049,0.111321,0.0603743,0.395345,0.135765,0.23336,0.0566139,0.041921,0.0753783,0.081577,0.163089,0.0486467,0.133075,0.101592,0.136696,0.219783,0.266271,0.0554846,0.0990221
-3811.3,0.965565,0.073339,6,63,0,3833.29,0.0607119,0.0144571,0.258469,0.0259138,0.0461374,-0.205708,0.0339729,0.592012,-0.118098,-0.192917,-0.0288055,-0.0655599,0.0457453,0.696636,0.976579,-0.388973,0.824202,0.411056,-0.152443,0.615828,-2.61616,-0.0240706,-0.796611,-1.06831,0.195971,-0.881974,-0.950274,1.00462,1.02467,1.47767,1.52109,-0.258827,-0.137251,-0.27395,0.771003,0.0142063,-0.476924,0.871058,0.345052,1.42211,0.837944,0.0518242,0.0172271,-0.395691,0.587301,0.307549,-0.305018,0.316773,1.50153,1.09807,0.547763,1.29804,-1.85825,0.673129,-0.0813172,-0.346655,0.888018,-0.164682,-0.231382,1.67773,1.6973,2.1397,2.1821,0.443871,0.5626,0.429102,1.44958,0.71051,0.230882,1.54729,1.03361,2.08544,1.51495,0.747246,0.71346,0.310213,1.27018,0.996981,0.398762,0.778309,1.45987,2.91269,1.7677,2.60947,-1.28979,2.11199,1.41309,0.295664,2.19944,1.14674,1.08004,1.95454,1.8553,2.45728,3.31054,0.735612,2.05701,1.16511,3.44719,2.29641,2.27423,3.40766,2.34503,2.60939,2.43999,2.56187,1.64763,0.770255,1.54455,2.45869,1.52721,0.314684,0.188487,0.0515299,0.145829,0.0685317,0.784112,0.107937,0.195747,0.426618,0.0998005,0.241084,0.253498,0.124059,0.135252,0.0789079,0.0352113,0.323964,0.113346,0.23774,0.0308529,0.091421,0.0932797,0.0320569,0.0874615,0.0685362,0.0801737,0.0716331,0.16143,0.316424,0.175875,0.0788054,0.178403
-3810.85,0.9996,0.073339,6,63,0,3829.59,0.565224,-0.0207311,0.513969,-0.0259197,-0.00804605,0.161561,-0.0114278,-0.592696,0.291288,0.163415,-0.0580436,0.507832,0.0437641,-0.0912246,0.768616,-0.624168,0.565215,0.302972,-0.635951,0.722659,-3.28947,-0.190864,-0.818069,-0.721219,0.0778508,-1.38381,-0.223422,0.782419,1.57039,1.60767,1.41155,-0.494239,-0.270875,-0.776462,1.07602,1.36613,-0.645418,-0.0357702,0.0193852,1.9359,0.499486,-0.0480146,0.123862,-0.035789,1.36674,0.169158,0.000147831,-0.57097,0.343209,0.141645,-0.580027,0.464223,-2.61957,-0.237926,-0.720006,-0.645565,-0.0313872,-1.15485,-0.262951,0.510155,1.1158,1.14446,0.993716,-0.471105,-0.299424,-0.688026,0.73582,0.958808,-0.587303,-0.118718,-0.0763248,1.39674,0.292688,-0.128129,0.00397753,-0.118733,0.959274,0.0387927,-0.091111,0.744398,1.17717,2.68535,1.39474,2.52652,-1.25523,1.95614,1.51735,0.408001,2.03091,0.907451,1.79935,1.65297,2.08448,2.33817,2.88096,0.633861,1.93793,0.889927,3.45458,3.28369,2.17522,2.46875,1.98597,2.71553,2.21955,2.41557,1.71878,1.19878,1.66558,2.3259,1.79613,0.322043,0.235561,0.0638436,0.198652,0.0740198,0.778204,0.123885,0.179852,0.399392,0.115996,0.287522,0.141931,0.160708,0.110615,0.0880104,0.053103,0.346636,0.125876,0.291125,0.0306326,0.036135,0.101998,0.0780784,0.120684,0.0620633,0.0980086,0.0819929,0.152028,0.231693,0.159014,0.0890008,0.142323
-3821.22,0.924616,0.073339,6,63,0,3841,0.00178092,0.0255612,0.304099,0.0285298,-0.088782,-0.247143,-0.0860413,0.547445,0.0325927,-0.00519881,0.277724,0.220586,0.0554737,0.609184,0.640072,-0.912372,1.04113,-0.0115987,-0.271849,1.23976,-3.37851,-1.52586,-1.78466,-1.04487,0.925367,-1.78957,-1.58754,0.936262,2.12839,1.5307,2.0296,-0.766707,-0.151226,-0.464323,-0.00756466,-0.3061,-0.66994,0.549622,-0.0909121,2.1949,0.569833,-0.128959,0.0536655,-0.717876,-0.238299,0.462447,-0.694589,0.0252006,1.27558,0.60176,0.435181,1.40272,-1.5533,-0.367476,-0.533127,-0.0596048,1.20149,-0.536267,-0.406955,1.20846,1.9715,1.58894,1.90828,0.118437,0.512389,0.311984,0.604342,0.413258,0.180374,0.960981,0.550994,2.01407,0.973918,0.526641,0.643534,0.149692,0.456656,0.905183,0.164598,0.697586,1.33775,2.71325,1.82551,2.904,-0.699016,1.54301,1.19005,0.968859,2.70276,0.965012,1.09432,1.65587,2.32873,2.08302,3.18766,0.63592,2.23556,1.31721,2.93773,2.24738,2.56923,3.12795,2.05227,2.81509,2.33224,2.63813,1.94117,0.819436,1.03781,2.78699,1.44398,0.332348,0.20788,0.062196,0.138774,0.0519563,0.667969,0.176098,0.233251,0.275108,0.0628104,0.275876,0.250805,0.160318,0.0887714,0.110758,0.0396327,0.346169,0.0966021,0.211283,0.0503198,0.0955757,0.071145,0.0419691,0.113823,0.0565142,0.0884879,0.0667243,0.125519,0.305883,0.261573,0.0580315,0.190929
-3813.84,0.944431,0.073339,6,63,0,3843.44,0.195344,0.182917,0.330969,0.0406969,-0.0837712,-0.154415,0.143246,-0.606435,0.31584,0.148615,0.194183,0.0300628,0.0616076,0.055644,0.680693,-1.33617,0.642193,0.397362,-0.265335,1.21249,-3.97933,-1.20525,-0.687959,-1.51578,0.264601,-1.13259,0.00955817,0.834187,1.61916,1.94172,2.47441,-0.882867,0.0978086,-1.23129,1.40871,1.88525,-0.680627,0.357162,0.356353,1.88481,0.571844,-0.481767,-0.511714,-0.23263,1.01021,-0.179118,0.52204,-0.853875,0.49278,0.326126,-0.124967,0.880981,-2.65306,-0.764764,-0.412645,-0.976137,0.235756,-0.715302,0.0621502,0.62347,1.15779,1.37736,1.73996,-0.545318,0.122222,-0.782487,1.01455,1.33892,-0.407654,0.298761,0.298211,1.33862,0.444894,-0.272292,-0.292677,-0.102706,0.743289,-0.0662804,0.410993,0.533937,1.20291,2.70643,1.45444,2.5836,-1.20179,1.8728,1.53641,0.413233,1.93838,0.98732,1.76477,1.7428,2.07034,2.4953,3.19615,0.507954,2.07127,0.974972,3.64128,3.41119,2.28069,2.74068,2.00083,2.74403,2.09195,2.10801,1.6483,1.26621,1.6146,2.59815,1.86718,0.369599,0.230958,0.0625949,0.189319,0.0702012,0.768844,0.133218,0.177058,0.398137,0.125826,0.271442,0.146194,0.148957,0.112013,0.0761883,0.039311,0.375673,0.11192,0.273891,0.0255489,0.0319476,0.0927349,0.0606154,0.119115,0.0604246,0.109882,0.10832,0.161339,0.219907,0.165951,0.0692576,0.133868
-3809.33,0.975015,0.073339,7,127,0,3831.48,0.0902108,-0.118764,-0.0994474,0.0315235,0.145346,0.104529,-0.244569,0.496056,0.601663,-0.280028,-0.658253,0.145615,0.0618021,0.24502,0.996804,-0.859267,0.305343,0.0319127,0.0207711,1.01665,-2.33078,-0.267407,-0.974363,0.0240889,0.461806,-0.703581,-0.825309,0.682811,1.73722,0.778559,1.50613,-0.113971,-0.206762,-0.698388,0.849479,0.0594912,-0.81668,0.161263,0.511151,2.11817,0.0753304,0.0649729,0.374538,-0.0586974,1.70059,-0.140747,-0.149068,-0.611501,0.549387,0.27683,0.265724,1.25842,-2.07831,-0.0215329,-0.726229,0.269032,0.70535,-0.456313,-0.577652,0.925649,1.97669,1.02109,1.74634,0.131412,0.0389182,-0.451136,1.09178,0.304321,-0.569051,0.405768,0.754538,2.35642,0.320109,0.309785,0.618361,0.18651,1.94018,0.104723,0.096428,0.631026,1.11209,2.42332,1.60879,2.72509,-1.46004,1.76075,0.987649,0.375247,2.17202,1.01036,0.889018,1.93528,2.02851,2.13343,2.9658,0.397277,1.7528,1.1622,3.48549,2.1418,1.88645,2.61406,2.22121,2.90266,1.66894,2.45628,1.73309,1.44131,1.56834,2.75803,1.31589,0.347278,0.247481,0.0814114,0.166757,0.0615089,0.811539,0.146696,0.271377,0.407274,0.102291,0.26691,0.291313,0.126167,0.116241,0.10589,0.048995,0.401967,0.147695,0.238267,0.029728,0.1051,0.131649,0.0682388,0.0978621,0.0520221,0.158565,0.0789806,0.150192,0.191343,0.172454,0.0596349,0.211503
-3811.61,0.985339,0.073339,5,31,0,3829.53,0.100265,-0.139455,0.0237142,-0.0382811,-0.065103,0.170656,-0.181225,0.317073,0.418071,0.161517,-0.360938,0.175854,0.0572596,0.380011,0.929646,-0.859713,0.846265,0.581932,-0.104845,1.03381,-2.07198,-0.895024,-0.738012,0.453243,0.175326,-1.03325,-0.579746,0.601055,2.58526,1.08382,1.91887,-0.176127,-0.302572,-0.496356,1.0767,0.364446,-0.796698,0.340341,0.154375,1.32824,0.359407,-0.177067,0.0982495,-0.833156,0.843412,0.0266865,-0.0656438,-0.419218,1.16674,0.921002,0.282542,1.34109,-1.54619,-0.452045,-0.30608,0.801366,0.543002,-0.580543,-0.158948,0.938779,2.78339,1.38758,2.16388,0.216275,0.0987257,-0.0814243,1.38096,0.718816,-0.360636,0.696408,0.523525,1.6148,0.714132,0.215401,0.471348,-0.394529,1.16409,0.40482,0.318985,0.577299,1.5334,3.07106,1.68823,2.8613,-0.565185,1.60489,1.44316,1.13339,2.06321,0.939661,1.36126,1.72307,3.23706,2.27716,3.45504,0.875341,1.84797,1.25865,3.76006,2.58258,2.07572,2.90373,2.04373,2.52654,1.99097,2.36546,1.91284,0.616397,1.05725,2.72109,1.61015,0.359554,0.177497,0.0443168,0.156009,0.0541004,0.637651,0.167299,0.191056,0.243535,0.112725,0.280969,0.204036,0.151476,0.0377948,0.0930325,0.0306189,0.294144,0.136112,0.221206,0.0227527,0.0702681,0.111479,0.0519696,0.114688,0.0740182,0.120154,0.0858447,0.128663,0.350601,0.257836,0.0617404,0.166568
-3802.76,0.990755,0.073339,6,63,0,3832.78,0.449376,-0.0100709,0.336371,0.0718244,0.0650275,-0.170045,0.181355,-0.318533,0.127956,0.0947855,0.390136,0.114602,0.0479003,0.205451,0.753438,-0.670861,0.817583,0.0399104,-0.603471,1.13833,-2.96349,-1.00464,-1.35126,-1.13982,0.272276,-1.39718,-0.878959,1.06589,1.98447,1.69214,1.32258,-0.960526,0.0436352,-0.446689,0.592758,0.772325,-0.465684,0.308813,0.311855,2.09185,0.211035,-0.38373,-0.0812432,-0.096799,0.124184,0.240588,-0.00695872,-0.300001,0.821449,0.235521,-0.249227,1.06311,-2.02735,-0.551486,-0.812636,-0.653332,0.410594,-0.847238,-0.45679,1.00854,1.70062,1.48037,1.20193,-0.518246,0.238327,-0.131101,0.652057,0.78735,-0.145413,0.438123,0.440415,1.78153,0.364453,-0.0836656,0.144239,0.132519,0.299016,0.386719,0.200208,0.793281,1.38783,2.61184,1.50439,2.91252,-0.774771,1.61033,1.22838,0.79793,2.26001,1.00217,1.39262,1.91143,2.52123,2.43463,2.85974,0.448493,2.27934,1.24958,3.21997,2.92416,2.4704,2.86234,2.28983,2.98534,1.876,2.29265,1.78019,1.22684,1.36846,2.53814,1.85802,0.311465,0.199755,0.0683805,0.181772,0.051538,0.684552,0.166542,0.226465,0.310468,0.0944898,0.268514,0.198989,0.12882,0.074383,0.0805696,0.0541799,0.389719,0.0928484,0.222772,0.0384209,0.0509719,0.0779592,0.054047,0.091969,0.0480924,0.132849,0.0917335,0.144279,0.226735,0.202868,0.0732271,0.134934
-3813.01,0.990741,0.073339,5,31,0,3827.01,0.267581,0.0213748,0.335034,-0.0224518,0.246479,0.539971,-0.127536,-0.0556362,0.00313959,0.0625719,0.472526,0.0177319,0.0604957,0.11214,0.834047,-0.509333,1.08616,0.258279,-0.658508,1.23611,-3.24918,-0.483485,-0.75347,-1.31185,-0.0133349,-1.95842,-0.83238,0.717231,1.30439,1.4294,1.42075,0.0493355,-0.593251,0.251085,-0.012504,0.495859,-0.945119,0.145944,0.189699,2.49757,0.316611,-0.423866,-0.0837929,-0.118152,0.0904974,0.362528,0.327282,-0.312667,1.01805,0.327557,-0.437086,1.14311,-2.59783,-0.291109,-0.516289,-0.982003,0.101018,-1.52128,-0.582104,0.710344,1.20007,1.30432,1.29711,0.153288,-0.382659,0.321556,0.101711,0.525709,-0.676133,0.233864,0.270358,2.19523,0.376208,-0.241384,0.0422528,0.0135953,0.187619,0.414505,0.385108,0.646753,1.31202,2.90561,1.35452,3.05571,-1.33883,2.11914,1.63829,0.567794,2.01361,0.391319,1.33049,1.4252,1.91644,2.07232,2.96772,1.046,1.77192,1.64395,2.92174,2.80128,2.20439,2.87241,2.18295,3.39557,1.89358,2.33666,1.78484,0.970807,1.25051,2.69563,2.05572,0.343722,0.212149,0.0518772,0.205133,0.0449717,0.792298,0.10725,0.162698,0.361746,0.117781,0.4034,0.209078,0.193847,0.128259,0.111817,0.0489056,0.259995,0.145304,0.161928,0.0510892,0.0572551,0.0993567,0.0535345,0.101292,0.0324341,0.130837,0.0881316,0.143706,0.27472,0.222612,0.0632318,0.113476
