lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0920786
# Diagonal elements of inverse mass matrix:
# 0.0338955, 0.0353465, 0.0696198, 0.0871116, 0.0844753, 0.0877679, 0.0820458, 0.0949346, 0.0651192, 0.0648075, 0.0727818, 0.0751528, 0.000199811, 0.0339031, 0.0181905, 0.162591, 0.160063, 0.159391, 0.117231, 0.13771, 0.212408, 0.220776, 0.127296, 0.180093, 0.116311, 0.1258, 0.104226, 0.160416, 0.193316, 0.163605, 0.155247, 0.120927, 0.125634, 0.154835, 0.185037, 0.136495, 0.201077, 0.168894, 0.126899, 0.209678, 0.204252, 0.18065, 0.1488, 0.125239, 0.182572, 0.250028, 0.104266
-3804.68,0.991047,0.0920786,5,63,0,3833.28,-0.246969,0.146282,-0.0405494,-0.369197,0.00915618,0.41298,-0.156598,0.232874,0.146866,0.120465,0.223103,0.235461,0.0724162,0.415007,1.07055,-0.332117,0.812428,0.413051,0.174721,1.32123,-2.37437,-0.815653,-0.362562,-1.11579,0.541592,-0.827572,-0.182233,0.645682,1.72611,1.2418,1.66725,-0.136742,-0.0862674,-0.398373,0.709445,0.325049,0.0755586,1.00158,0.506107,1.22545,-0.0911822,-0.027701,-0.454433,-0.313725,0.634592,0.0974028,0.248292,0.0594579,1.28475,0.8572,0.602055,1.82945,-2.12688,-0.458193,0.0268648,-0.779505,0.99481,-0.470953,0.219916,1.10624,2.2629,1.74442,2.19989,0.268617,0.322653,-0.0114731,1.17451,0.762989,0.495896,1.48725,0.956821,1.72692,0.317391,0.385351,-0.071488,0.0791475,1.09437,0.519281,0.680816,0.915032,1.34375,2.81622,1.61966,2.99189,-1.02064,2.03655,1.47897,0.297138,2.15725,0.691487,1.38236,1.65452,2.72999,2.31472,3.07267,0.91769,1.77476,1.2786,3.42319,2.35993,2.81699,3.51869,2.11926,2.77334,1.90575,2.34437,1.61156,0.919606,1.57153,2.90503,1.55359,0.285971,0.206894,0.056454,0.165251,0.0477937,0.735097,0.115418,0.185583,0.426257,0.103656,0.333702,0.200631,0.160499,0.0612268,0.0899109,0.044249,0.285429,0.144952,0.217789,0.0315786,0.08628,0.0564127,0.0287852,0.107239,0.0587818,0.129459,0.0875144,0.166371,0.285038,0.171998,0.0519054,0.174568
-3806.12,0.9757,0.0920786,6,63,0,3828.31,0.429883,0.196224,0.0692503,0.320406,0.118178,-0.395829,0.188518,-0.239839,0.348758,-0.218875,0.0232662,-0.0159557,0.079833,-0.204269,0.912839,-0.642397,0.77659,0.0253635,-0.117315,0.693162,-2.44293,-1.42583,-0.515186,-0.980784,0.123336,-1.22321,-0.371264,0.267349,1.92395,0.929367,1.60833,-0.169972,-0.0626093,-0.91235,-0.0224321,0.535144,-0.601851,0.350325,-0.162391,1.36299,-0.272125,-0.304211,0.014723,-0.740611,1.14249,-0.644246,0.294047,-0.790674,0.504633,-0.181116,-0.311359,0.428477,-2.43427,-1.50582,-0.674551,-1.09957,-0.0916834,-1.32086,-0.543173,0.0397775,1.55199,0.644094,1.26388,-0.359426,-0.261421,-1.0371,-0.224746,0.284231,-0.753662,0.115522,-0.352506,1.03992,-0.452675,-0.481965,-0.190829,-0.880328,0.838642,-0.792362,0.0641482,1.07955,1.49669,2.76042,1.59235,2.49185,-0.829249,1.63292,1.70815,0.604828,1.97169,0.74251,1.5202,1.56701,2.45541,2.18358,3.00792,0.736187,2.12128,1.31212,3.03612,2.8266,2.58704,3.13689,1.71087,2.58201,1.76119,2.45957,2.04948,0.969617,1.87734,2.7497,1.80819,0.253592,0.18292,0.0595008,0.169054,0.0764314,0.696196,0.16343,0.153403,0.35324,0.122207,0.322455,0.179432,0.172643,0.0790435,0.101235,0.0470695,0.323838,0.107045,0.212132,0.0458204,0.0559034,0.0699772,0.0416109,0.153051,0.0703053,0.146641,0.0787414,0.114105,0.274957,0.132695,0.0601033,0.140857
-3803.21,0.996964,0.0920786,5,31,0,3827.44,0.277498,-0.163265,-0.411659,-0.172684,-0.0117668,-0.114374,0.031064,0.191412,0.296369,-0.15111,0.264618,0.283721,0.0631208,0.252095,0.862055,-1.07772,0.757172,0.252373,-0.0321178,1.02926,-2.51779,-0.532865,-1.12748,-0.476677,0.431553,-0.412624,-0.50883,0.957152,1.69504,1.36275,1.96374,-0.147543,0.153454,-0.637075,0.588067,0.526704,-0.698563,0.0301545,0.665902,2.46902,-0.0123982,-0.245006,-0.0247982,-0.0414612,0.0880196,-0.352185,0.0436029,-0.676958,0.904819,0.469654,0.224408,1.13938,-1.91838,-0.207264,-0.719855,-0.158827,0.624117,-0.103609,-0.186544,1.07721,1.71331,1.42686,1.94495,0.124905,0.384381,-0.297099,0.759041,0.706142,-0.350105,0.27809,0.82614,2.38052,0.241407,0.0408861,0.230718,0.216353,0.327973,-0.0515077,0.289683,0.413668,1.30112,2.5783,1.51248,2.55369,-1.00869,1.88766,0.946947,1.02629,2.03844,1.31071,1.22777,1.93504,2.04085,2.40403,3.10678,0.681172,2.05118,1.17225,3.12017,2.49919,2.07415,2.44986,2.24046,3.21303,1.89591,2.14953,1.64818,1.32385,1.03062,2.49807,1.45152,0.398033,0.213977,0.070548,0.180571,0.0721787,0.732764,0.131511,0.279499,0.263804,0.115226,0.212368,0.226571,0.126194,0.11498,0.0828655,0.0428283,0.336,0.113933,0.236448,0.0422828,0.0759153,0.111635,0.0794489,0.0961757,0.0386782,0.130572,0.104375,0.161355,0.210179,0.262965,0.0759939,0.189768
-3805.91,0.978874,0.0920786,5,31,0,3825.7,-0.091798,-0.0712917,-0.301122,-0.402741,0.156166,-0.0207472,-0.164074,0.10101,0.507304,-0.303603,0.44111,0.215297,0.0760222,0.196533,0.942427,-0.868451,1.24827,0.281627,0.149165,1.24767,-1.90862,-0.317965,-0.46259,-0.93975,0.224665,-1.08209,-0.870812,0.523441,2.45064,1.32029,2.14192,-0.0494233,0.453439,-0.752163,0.314057,0.929045,-0.209588,0.2458,0.2781,2.31688,-0.0123341,-0.15326,0.461551,-0.495873,0.496567,-0.392453,0.512089,-0.621919,1.37294,0.461946,0.33711,1.37237,-1.6022,-0.103126,-0.239425,-0.689113,0.408263,-0.823259,-0.624144,0.689838,2.50608,1.44081,2.21513,0.149955,0.623866,-0.512325,0.492509,1.07209,-0.000988015,0.428181,0.458622,2.38002,0.184909,0.052097,0.631511,-0.270791,0.664511,-0.173326,0.679139,0.552293,1.7109,2.64755,1.53442,2.72173,-0.92867,2.00869,1.41402,0.570949,1.75762,0.526097,0.725212,1.56856,2.48927,2.4201,3.2604,0.378404,2.27731,1.11802,2.9822,2.87758,2.56472,2.6898,1.80798,2.9714,1.755,2.2377,1.91445,0.910787,1.32622,2.70407,1.72441,0.365333,0.153047,0.0661405,0.177348,0.0617032,0.716805,0.118294,0.195601,0.361018,0.147089,0.371428,0.326246,0.172422,0.0766135,0.0816526,0.0369549,0.406512,0.0930196,0.246379,0.0482367,0.0532731,0.0714436,0.0635777,0.140883,0.0487349,0.147418,0.096416,0.128482,0.286839,0.209786,0.0627338,0.151304
-3803.92,0.991758,0.0920786,5,63,0,3828.27,-0.0138392,-0.152971,-0.243617,-0.509476,0.554487,0.127181,0.477798,0.283877,0.264134,-0.00482299,-0.385136,0.350685,0.0757829,0.208265,0.993336,-0.566083,0.829809,0.00267574,-0.146124,1.07583,-2.52722,-1.37116,-0.889935,0.0785037,0.603563,-0.7216,-0.276519,1.21255,1.82586,1.20395,1.74099,0.343867,0.146296,-0.443671,0.0273442,0.697463,-0.837986,0.108323,-0.0197134,1.86238,-0.057039,-0.087877,0.100203,-0.0621879,1.18507,-0.562775,0.558263,-0.354045,1.03254,0.210923,0.0631145,1.27692,-2.30211,-1.15376,-0.675739,0.286246,0.807806,-0.508526,-0.0664114,1.41273,2.02195,1.40419,1.93766,0.549841,0.353586,-0.23245,0.235427,0.90108,-0.624136,0.315866,0.188683,2.05824,0.151606,0.120974,0.3078,0.146492,1.38544,-0.350759,0.762808,0.563489,1.11647,2.60405,1.47106,2.83643,-1.33723,1.23783,1.1869,0.706075,2.36732,1.05099,1.4931,2.04558,2.29161,2.1655,3.19404,1.08373,2.21623,1.13978,2.93168,2.91529,2.1479,2.78477,1.7482,2.93416,1.84564,2.5141,1.88158,1.07983,1.22008,2.29986,2.01919,0.362741,0.246668,0.0688784,0.186781,0.0553868,0.792034,0.224814,0.233813,0.330467,0.0856991,0.259036,0.183457,0.1145,0.0918198,0.102892,0.0393907,0.2528,0.0983025,0.24236,0.0506094,0.0514029,0.104527,0.0581526,0.148275,0.0504905,0.136386,0.0748757,0.132208,0.253538,0.227923,0.0911348,0.117203
-3811.85,0.912434,0.0920786,5,31,0,3829.45,-0.197078,0.0363167,-0.27842,0.165142,-0.745822,0.197561,0.201007,-0.558085,0.158748,-0.298734,0.484188,0.0992794,0.0905283,0.1151,0.929551,-0.686319,1.4516,0.16785,0.222366,0.922363,-2.28739,-0.630514,-0.629188,-0.711731,0.228417,-0.963027,-0.509991,0.719097,2.29892,1.67292,1.81809,-0.189608,-0.319455,-0.813057,0.573303,0.647732,-0.897384,-0.229506,1.0555,2.32712,-0.0366431,-0.523352,0.14001,-0.136803,0.971674,-0.432685,0.231017,-0.522868,1.46444,0.271126,0.321801,0.972484,-2.01115,-0.470995,-0.469762,-0.54649,0.327426,-0.780083,-0.358962,0.783538,2.25207,1.67016,1.80511,-0.0611494,-0.181849,-0.640678,0.648015,0.7172,-0.719064,-0.0982375,1.09624,2.27827,0.0810389,-0.371382,0.245247,-0.0120649,1.01832,-0.287102,0.329843,0.474111,1.46561,2.74751,1.62132,2.45306,-1.11266,2.15065,1.37292,0.956985,1.808,0.700489,1.12161,1.41403,2.33892,2.37867,2.92357,0.288536,1.66084,0.899471,3.48651,2.74094,2.20996,2.46867,2.57681,3.08936,1.83143,2.105,1.86733,0.981162,1.79257,2.68586,1.4483,0.383644,0.187611,0.0602275,0.165023,0.0792153,0.752626,0.10427,0.202148,0.277482,0.14088,0.331704,0.245713,0.1956,0.0879504,0.0848137,0.0510007,0.428362,0.15965,0.289159,0.0296985,0.0606003,0.0988597,0.0780837,0.0706456,0.0435485,0.138068,0.108612,0.133851,0.272661,0.142758,0.0638127,0.190263
-3808.37,0.97732,0.0920786,5,63,0,3831.73,0.107656,0.311961,0.220946,-0.218169,0.36103,-0.239765,-0.25173,0.430759,0.365678,-0.17265,-0.80068,-0.0834041,0.0857549,-0.186853,0.999213,-1.0671,0.653076,0.373348,-0.153862,0.920693,-2.69654,-1.07492,-0.778162,0.173698,0.56468,-1.03679,-0.215492,0.527998,1.09527,1.13336,1.6381,-0.0236916,0.265594,-0.931293,-0.20256,0.474956,-0.875209,0.410937,-0.292463,1.18726,0.186663,-0.153212,-0.326541,-0.310499,1.54247,-0.749388,0.383451,-1.25312,0.465709,0.186201,-0.340595,0.733116,-2.88127,-1.26093,-0.964403,-0.0132917,0.377382,-1.22282,-0.402176,0.340729,0.907556,0.945618,1.44996,-0.210526,0.0785316,-1.11741,-0.389254,0.287729,-1.06137,0.22376,-0.479087,0.999469,-0.00033672,-0.339945,-0.513137,-0.497108,1.3544,-0.935652,0.196296,0.502816,1.27834,3.03933,1.39772,2.64294,-1.34751,1.92904,1.28845,0.747792,2.28721,0.687004,1.50765,1.71604,1.69639,2.29923,3.01677,0.760356,2.33138,1.15305,2.8069,2.71209,2.22053,3.16265,1.43074,2.47434,2.06219,2.51319,1.70129,1.22659,1.38647,2.57258,1.76311,0.376879,0.217833,0.0456802,0.198177,0.0664252,0.793722,0.126857,0.216116,0.321303,0.0921877,0.3347,0.181287,0.152382,0.154938,0.0911864,0.0466741,0.318569,0.0885572,0.239933,0.0569525,0.0622638,0.0979216,0.0405958,0.192983,0.0776768,0.112826,0.0749388,0.154297,0.226779,0.199972,0.070924,0.146402
-3806.57,0.952209,0.0920786,5,31,0,3830.77,0.123313,0.296741,0.155741,-0.185335,0.292857,-0.19631,-0.240776,0.316365,0.307358,-0.149554,-0.811118,-0.116132,0.0877197,-0.160101,0.992128,-0.95462,0.593053,0.325706,-0.140455,1.05436,-2.74356,-1.05849,-0.698138,0.246071,0.607554,-1.11108,-0.222831,0.6026,1.24264,1.18854,1.56381,0.0109824,0.346223,-0.896434,-0.200747,0.472453,-0.989947,0.361927,-0.217402,1.24519,0.0726452,-0.268887,-0.43736,-0.347567,1.51231,-0.70071,0.483426,-1.10721,0.428284,0.163041,-0.29945,0.885961,-2.88206,-1.21025,-0.852743,0.0840325,0.442671,-1.26244,-0.381178,0.437755,1.07276,1.01908,1.3914,-0.149205,0.183397,-1.04948,-0.359268,0.308633,-1.14225,0.198977,-0.375792,1.07529,-0.0880276,-0.426871,-0.594018,-0.504932,1.34031,-0.855295,0.319519,0.611123,1.1817,3.04636,1.44352,2.80437,-1.29532,2.06872,1.41654,0.859325,2.36108,0.655969,1.53723,1.76943,1.89557,2.33628,2.95892,0.86523,2.45268,1.19517,2.87493,2.75336,2.17967,3.17002,1.54261,2.59986,1.98096,2.45645,1.68937,1.18274,1.37296,2.66511,1.88705,0.351803,0.234748,0.0453747,0.191002,0.0570887,0.785045,0.112175,0.195204,0.29748,0.0861894,0.341646,0.176939,0.145613,0.13061,0.0881629,0.0493164,0.296248,0.0792427,0.232336,0.0534067,0.0598974,0.101591,0.0403097,0.176156,0.0691471,0.121217,0.0789681,0.155858,0.234561,0.202142,0.0650636,0.131582
-3803.27,0.983747,0.0920786,5,31,0,3827.02,0.274097,0.0130728,0.0340802,0.228071,0.0587849,0.473531,-0.362204,-0.157682,0.581302,-0.0749134,0.134924,0.241416,0.0812444,-0.25195,0.875817,-0.993779,0.898957,0.00695101,-0.133607,0.549829,-2.42612,-1.49217,-0.986261,-0.611405,0.0917721,-0.760144,-0.615563,0.625445,2.4151,1.13199,2.03545,-0.282268,-0.578016,-0.939902,0.56321,0.800598,-0.426685,0.157739,0.511397,2.22804,0.186299,-0.476761,-0.0297592,-0.643062,0.883596,-0.690365,0.298564,-1.12232,0.535372,-0.245862,-0.368965,0.2296,-2.37679,-1.55882,-1.11573,-0.787428,-0.171574,-0.917696,-0.791071,0.295825,1.86323,0.739466,1.53073,-0.499165,-0.758186,-1.07513,0.241319,0.449227,-0.625648,-0.1138,0.19594,1.69941,-0.0887861,-0.669505,-0.278013,-0.815155,0.521918,-0.856583,0.00953711,0.640987,1.40499,2.73058,1.5513,2.31236,-0.945849,1.41689,1.292,0.691987,1.91118,1.16506,1.29169,1.73258,2.5641,2.25296,3.28851,0.442285,1.64955,1.17564,3.54274,3.01945,2.75702,2.94389,2.2787,3.05023,2.06516,2.30694,1.80266,0.9468,1.34958,2.68847,1.76732,0.345023,0.197026,0.0611927,0.174898,0.0901048,0.72028,0.195149,0.215514,0.333591,0.128848,0.237749,0.215568,0.150258,0.071485,0.0950944,0.0359675,0.391197,0.16117,0.235837,0.0281203,0.0465549,0.0596914,0.0500261,0.0929028,0.0452076,0.11253,0.0905498,0.141528,0.279529,0.205939,0.0636571,0.145876
-3801.52,0.983129,0.0920786,6,63,0,3822.86,-0.145005,-0.340602,-0.00163883,0.342107,-0.385662,-0.262413,0.32574,0.0707612,0.408536,0.0790936,0.228979,-0.102614,0.0742663,0.394289,0.94116,-0.465277,0.920338,-0.371478,-0.472379,0.913467,-2.3447,-0.520438,-1.28272,-0.357324,0.228036,-1.70165,-0.712311,0.765288,1.77094,1.50899,1.13004,0.119785,-0.137985,-0.505409,-0.358002,0.0155632,-1.44947,-0.347466,-0.400213,2.00199,0.562948,-0.386665,0.277377,-0.0788283,0.669773,-0.482673,-0.34561,-0.0436112,1.26047,0.0446684,-0.0502952,1.25401,-1.81245,-0.0955265,-0.812954,0.0579903,0.608908,-1.20724,-0.27611,1.11455,2.06102,1.81449,1.45784,0.507026,0.264423,-0.0813814,0.0573514,0.408937,-0.969891,0.0672684,0.0176242,2.27848,0.924114,0.030375,0.655345,0.320099,1.02465,-0.0599839,0.0690145,0.666405,1.15356,2.68223,1.62181,3.07464,-1.10549,1.99317,1.30475,0.736982,2.42954,0.613396,1.54452,1.56856,2.07027,2.46007,2.98141,0.821184,2.38212,1.07423,2.99198,2.67517,2.039,2.7791,1.83826,2.88186,1.80897,2.66794,1.96231,1.06531,1.15644,2.43053,1.59258,0.339302,0.239839,0.06403,0.164956,0.0441654,0.751287,0.119922,0.213367,0.323664,0.0809475,0.351285,0.175878,0.172422,0.112021,0.078705,0.0482729,0.305512,0.0845461,0.254599,0.0477895,0.0644546,0.115168,0.0584642,0.137257,0.0530577,0.140762,0.0648919,0.123217,0.256296,0.239315,0.0808741,0.169021
-3797.45,0.962478,0.0920786,5,31,0,3820.38,0.208107,0.113382,0.557838,0.333388,-0.069148,0.00579443,-0.374862,-0.0187899,0.155927,0.0663006,0.0294602,0.0958088,0.063599,0.0137779,1.01192,-0.69947,0.791,-0.0426548,-0.087499,0.559268,-2.26149,-0.997348,-1.04757,-0.313657,-0.477877,-1.04761,-0.631306,0.766488,1.74398,0.966926,1.33551,-0.419497,-0.710604,-0.309063,0.189827,0.145673,-0.437504,0.0513296,0.0811531,1.59,0.298196,-0.732584,0.0267493,-0.20625,0.881251,0.167999,-0.38817,-0.694028,0.814206,-0.0293853,-0.074764,0.579712,-2.27466,-0.995457,-1.04628,-0.303618,-0.469795,-1.04632,-0.625053,0.789402,1.77854,0.992229,1.3652,-0.410719,-0.705295,-0.298969,0.205867,0.161187,-0.428941,0.0657193,0.0958982,1.62273,0.315528,-0.727538,0.040846,-0.19493,0.905532,0.18378,-0.379019,0.492911,1.30156,2.72434,1.85217,2.63384,-0.932717,1.56463,1.26225,0.884053,1.58434,1.00781,1.42908,1.70828,2.55786,1.93565,3.16494,0.53206,1.60323,1.26956,3.21399,2.59691,2.64278,2.88304,2.15003,2.91084,2.00888,2.02618,1.88963,0.980294,1.56879,2.72108,1.42072,0.379208,0.213903,0.0615525,0.135618,0.0669917,0.717626,0.172983,0.220586,0.292339,0.170182,0.267409,0.193242,0.153387,0.0719002,0.126126,0.0405066,0.370036,0.16753,0.219332,0.0386428,0.0693373,0.0664356,0.0529983,0.104328,0.0516202,0.118273,0.116481,0.131286,0.272833,0.172389,0.0617407,0.194549
-3800.32,0.993635,0.0920786,5,31,0,3815.49,-0.108917,-0.104943,0.485776,0.322937,-0.106136,-0.447383,0.235721,-0.44625,0.49281,0.183726,-0.0530564,0.148351,0.0608273,0.235857,1.1525,-0.497912,0.525906,-0.172452,-0.313201,0.716535,-1.87042,-0.490302,-0.843607,0.0914775,0.466445,-1.09911,-0.706251,0.46091,1.22357,1.3356,1.01125,0.0421214,0.0465804,-0.647099,0.00475828,0.507699,-0.884302,-0.0292644,-0.0502883,1.52456,0.0691437,-0.0988024,0.0209785,-0.166493,1.10894,-0.340861,0.01644,-0.337986,0.841963,0.0371065,-0.125107,1.06166,-1.9198,-0.329216,-0.7364,0.341285,0.773434,-1.03087,-0.578096,0.767055,1.64602,1.77513,1.40132,0.284402,0.289541,-0.509924,0.241341,0.82098,-0.783301,0.20213,0.1779,1.99291,0.315545,0.121987,0.260035,0.0439741,1.51391,-0.156986,0.254804,0.60087,1.11172,2.524,1.57103,2.87945,-1.03768,1.69959,1.3247,0.855929,2.59122,0.786924,1.23969,1.47525,1.97165,2.5803,2.9758,0.81782,2.35064,0.793896,2.97154,3.00373,2.00773,2.74985,1.99569,2.80516,1.46281,2.60888,1.63058,0.993673,1.55639,2.16525,1.82929,0.354145,0.247551,0.0741929,0.17207,0.0531787,0.738403,0.154519,0.210037,0.298191,0.0697053,0.31283,0.224489,0.186146,0.122211,0.0704171,0.0485313,0.306227,0.0870149,0.311333,0.0487282,0.0472575,0.118394,0.0600952,0.119656,0.0570457,0.188038,0.0685692,0.163751,0.270187,0.174165,0.102914,0.138323
-3810.64,0.736218,0.0920786,5,31,0,3840.02,-0.167291,-0.0996598,0.505125,0.564528,-0.328144,-0.212406,-0.331329,-0.480053,0.65818,0.208687,-0.0702903,-0.182611,0.0569641,0.368737,1.11513,-0.656748,0.76467,0.0840241,-0.281102,0.521142,-2.05817,-0.403849,-0.781262,-0.0711184,0.576045,-1.19277,-0.491212,0.233852,1.20832,0.694448,1.51331,-0.0655814,-0.695003,-0.619149,-0.221275,0.168816,-0.380836,0.0703445,0.179908,1.58379,0.799201,-0.113093,-0.116344,-0.116484,0.462641,0.636,-0.207164,-0.363626,1.22145,0.462435,0.0552705,0.94988,-1.9264,-0.0816093,-0.502476,0.28943,1.0111,-0.961365,-0.17903,0.629513,1.71617,1.14314,2.05629,0.295605,-0.406285,-0.321698,0.121985,0.556989,-0.0559471,0.44718,0.569358,2.13488,1.25995,0.242623,0.238998,0.238841,0.884644,1.07796,0.137721,0.645477,1.60394,2.77764,1.62995,2.63848,-1.13035,1.78818,1.41398,0.683991,2.69971,0.727238,1.50957,1.42277,1.99096,2.02769,3.51703,0.765314,1.51018,1.02919,2.66505,2.58738,2.54408,2.81935,2.25796,2.86538,1.94609,2.55783,1.49248,1.25824,0.837222,3.38318,1.59847,0.344009,0.167431,0.0585443,0.163838,0.0667024,0.755903,0.143296,0.195606,0.335371,0.0629906,0.325801,0.181002,0.194227,0.120155,0.116326,0.0288314,0.317494,0.180913,0.263241,0.0650674,0.0699552,0.072825,0.0562873,0.0946649,0.0538918,0.12498,0.0719021,0.18355,0.221277,0.30212,0.0328252,0.168196
-3804.54,0.818998,0.0920786,5,31,0,3830.46,-0.0460569,-0.235547,0.444683,0.576716,-0.700565,-0.0554184,-0.268536,-0.158577,0.645683,0.481341,0.114433,-0.136061,0.0468798,0.396513,1.08235,-0.586259,0.572166,0.124501,-0.375166,0.523085,-2.17069,-0.577964,-0.695715,-0.178369,0.360393,-1.34195,-0.488167,0.369127,1.40354,1.28087,1.18753,-0.448608,-0.217939,-0.64006,0.296591,0.453802,-0.44352,-0.164684,-0.117704,1.33306,0.781124,0.227531,0.296753,-0.340444,1.01182,-0.405284,-0.00913527,-0.238023,1.0158,0.531266,-0.00954676,0.962673,-1.95293,-0.229045,-0.356492,0.203456,0.786584,-1.05594,-0.131853,0.796038,1.91564,1.78286,1.68183,-0.0890367,0.160628,-0.296254,0.717528,0.887685,-0.0835289,0.218268,0.269117,1.83934,1.24196,0.642781,0.717703,0.0280345,1.49165,-0.042145,0.386626,0.621096,1.35924,2.70751,1.55725,2.62323,-1.05035,1.54397,1.49159,0.625084,2.44715,0.604623,1.52871,1.49603,2.37601,2.61086,3.15487,0.56877,2.00871,0.844143,3.08129,2.82952,2.32711,2.44139,1.92968,2.67476,1.75342,2.81902,1.99938,0.911492,1.57069,1.94974,1.85967,0.349532,0.204364,0.0625319,0.174041,0.067658,0.740842,0.175959,0.183683,0.348626,0.0796476,0.353287,0.178183,0.183018,0.0850201,0.0684426,0.0408998,0.361521,0.118292,0.300663,0.0438858,0.0557494,0.0889026,0.0800707,0.126786,0.0644793,0.147616,0.056305,0.119268,0.286695,0.172118,0.124582,0.134742
-3793.77,0.938129,0.0920786,6,63,0,3826.72,0.0617724,0.237483,0.45974,-0.126623,0.340131,0.00291552,0.108543,-0.0975234,0.0754198,0.352949,0.547342,0.393841,0.062074,0.0737851,1.43533,-0.4089,0.562814,0.0545219,0.0317748,0.738407,-2.09748,-1.09486,-0.659302,-0.789373,0.150859,-0.510793,-0.380745,0.40575,0.858582,1.21925,1.3224,-0.411374,-0.100475,-0.282749,0.365,0.363201,-0.315465,0.718079,0.291835,0.966403,-0.342251,-0.132658,-0.594812,-0.151313,0.137147,0.191797,0.0997024,-0.513123,0.881611,0.152042,0.119392,1.13364,-2.93679,-1.4977,-0.872532,-1.05923,0.290318,-0.659373,-0.47271,0.656171,1.30613,1.82382,1.97186,-0.516674,-0.0704297,-0.332054,0.597682,0.5951,-0.379012,1.10447,0.492665,1.46089,-0.417459,-0.116624,-0.779968,-0.143399,0.270636,0.349077,0.216891,0.565175,1.27709,2.48952,1.64991,2.78831,-1.35312,1.28583,1.03043,0.61514,1.94498,0.995293,1.18196,1.45754,2.35159,2.60547,3.37823,0.657748,1.83253,1.11869,3.18346,2.62221,2.26884,3.50402,2.14733,3.00294,1.52566,2.22086,1.29621,0.91036,1.41569,2.69076,1.62326,0.362351,0.218045,0.076596,0.161121,0.0579592,0.794639,0.21656,0.263001,0.350888,0.125101,0.269868,0.234701,0.188843,0.0869394,0.0687872,0.0329827,0.341246,0.137937,0.246255,0.039793,0.0677226,0.0937368,0.029198,0.104581,0.0472931,0.17863,0.0978931,0.214804,0.286926,0.195337,0.0635208,0.164756
-3795.07,0.989804,0.0920786,6,63,0,3811.57,0.348356,0.232798,0.119269,0.0830307,-0.306736,-0.289816,0.160545,-0.0410171,0.0160351,-0.116155,0.376431,-0.23601,0.0688447,-0.113444,1.17367,-0.743453,0.626522,0.343342,0.0702666,0.799346,-2.16467,-1.01661,-0.313303,-1.03122,0.535858,-0.990779,-0.190899,0.821603,1.33339,1.11309,1.64948,-0.387762,0.104209,-0.551858,0.356655,0.718559,-0.250874,-0.168692,0.208837,1.22899,0.032837,-0.129452,0.110474,-0.244777,0.443897,0.222141,0.251215,-0.986014,0.621888,0.289528,-0.0309737,0.824727,-2.65406,-1.30661,-0.481159,-1.32376,0.515479,-1.27629,-0.337496,0.850849,1.45152,1.19296,1.82251,-0.56855,0.00886377,-0.761144,0.305153,0.729909,-0.407888,-0.311433,0.131663,1.32899,-0.0749038,-0.265378,0.0162165,-0.400732,0.407546,0.147277,0.181401,0.388864,1.23947,2.80114,1.58566,2.57905,-1.15604,1.5195,1.54854,0.549204,2.2698,0.478026,1.41683,1.92229,2.34998,2.25306,3.30145,0.480323,2.03856,1.0268,3.09215,2.8973,2.44795,2.26903,1.88598,2.77821,1.6555,2.24624,2.06099,0.950092,1.69768,2.93651,1.66034,0.403991,0.224527,0.0572625,0.169996,0.0704991,0.760612,0.179535,0.175297,0.366049,0.0936552,0.382718,0.19516,0.127607,0.0870672,0.0950855,0.0355215,0.382176,0.115213,0.263705,0.0434324,0.0522872,0.0795887,0.093721,0.131703,0.0585129,0.160366,0.0956747,0.112947,0.278866,0.154769,0.0503778,0.159716
