lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0838657
# Diagonal elements of inverse mass matrix:
# 0.0426858, 0.0351439, 0.0666364, 0.0707509, 0.000205008, 0.0377776, 0.0204891, 0.168002, 0.192923, 0.22654, 0.177915, 0.212736, 0.256884, 0.278564, 0.186932, 0.154253, 0.184917, 0.161042, 0.175352, 0.173145, 0.163312, 0.19362, 0.175035, 0.148585, 0.197143, 0.164473, 0.241042, 0.197605, 0.224927, 0.23655, 0.206346, 0.206215, 0.192092, 0.220878, 0.175516, 0.148535, 0.161166, 0.280226, 0.15731, 0.0074574
301.096,0.987109,0.0838657,5,31,0,-283.84,0.274902,-0.348506,-0.55155,0.705022,0.0700314,-0.118121,1.17212,-0.356514,0.859305,0.254974,0.655878,0.854319,-1.79055,-0.965652,-0.473541,-0.549363,0.495471,-0.578965,-0.668595,0.930122,0.403274,0.992273,1.51739,-0.439902,-0.300644,-0.396424,0.357827,0.301413,-0.897592,0.0891737,0.335895,0.443822,-0.295467,-0.366255,-0.443005,-0.0301498,0.0546883,-0.49912,0.0979085,6.07223,-0.535998,0.889086,0.180738,0.650646,0.883242,-2.21686,-1.24998,-0.673168,-0.76204,0.462629,-0.796737,-0.901794,0.972092,0.354563,1.04494,1.66044,-0.633739,-0.470512,-0.582778,0.301295,0.235171,-1.17021,-0.0135994,0.275587,0.402091,-0.464444,-0.547416,-0.637376,-0.153461,-0.0540203,-0.70315,-0.00336106,0.835229,1.48997,2.55628,2.11578,2.48844,-0.535503,1.73197,1.21216,0.74925,2.06783,0.808461,0.703404,2.10521,1.37563,2.36812,2.98552,0.681449,1.41481,1.20864,2.95696,2.26056,1.55549,2.43197,1.88078,1.98341,1.55507,1.82813,1.61024,1.25378,0.945032,2.35881,1.32171,0.30254,0.183926,0.0720057,0.107572,0.0766726,0.630766,0.150336,0.22932,0.320985,0.112263,0.308219,0.331058,0.108592,0.201711,0.0856364,0.0480845,0.335938,0.195476,0.229942,0.0494085,0.0944427,0.174294,0.0807667,0.132299,0.120956,0.174355,0.138462,0.166556,0.222047,0.279885,0.0863681,0.210534
305.44,0.994813,0.0838657,5,31,0,-284.641,-0.227941,-0.251524,0.129205,0.61823,0.067148,0.122191,0.857418,-0.676175,0.781202,-0.320028,-0.802223,0.523844,-2.92265,-1.24432,-0.813094,-0.610838,0.219519,-1.07248,0.0481032,0.487685,2.14868,0.901148,1.03073,-0.339943,0.0301029,-0.585309,-0.0807987,0.346509,-0.211424,0.0719292,-0.00408273,2.25091,0.137061,-0.159278,-0.156873,-0.397691,0.862953,-0.403814,0.202054,5.58394,-0.457574,0.792008,-0.152207,-0.56565,0.571345,-2.38374,-0.944714,-0.574971,-0.401552,0.310411,-0.797374,0.163436,0.540341,1.96451,0.894852,1.00596,-0.169282,0.148002,-0.379664,0.0529129,0.419294,-0.0590871,0.183865,0.118691,2.05216,0.23971,-0.0143764,-0.0123144,-0.218796,0.862103,-0.224046,0.295436,0.397781,0.908734,2.21116,0.924794,2.19608,-1.23814,1.45504,1.31836,0.588098,1.93515,0.827365,1.78818,1.15742,2.48412,1.66571,2.36211,0.612418,2.04133,0.878579,2.68487,2.44692,2.64002,2.61438,1.74343,3.10896,1.71239,2.34899,1.6748,0.662547,1.34922,2.21685,1.65158,0.401846,0.287259,0.0987527,0.283982,0.100103,0.775239,0.189227,0.211091,0.357071,0.126182,0.304202,0.143297,0.239136,0.0769786,0.158997,0.0861082,0.351508,0.114931,0.293472,0.0638719,0.0796639,0.0666067,0.0682186,0.148878,0.0427392,0.152854,0.087146,0.157785,0.340168,0.205998,0.0982474,0.160895
301.95,0.910439,0.0838657,6,63,0,-280.592,0.222743,0.471914,0.56019,-0.256568,0.0557752,0.0528936,0.774794,-0.423317,1.21901,0.3445,0.48141,0.913736,-2.7179,-0.611812,-1.09124,-0.639971,0.135972,-1.13773,-1.20529,1.34098,1.1379,2.04576,1.84585,-0.193696,-0.444594,-0.2516,0.458338,0.338495,-1.22616,-0.0576482,0.0903629,0.917642,0.0630531,-0.582683,-0.110426,0.22152,0.36663,0.249687,-0.272663,5.63284,-0.27509,0.997374,0.31981,0.425887,0.760851,-2.05292,-0.421134,-0.792596,-0.442952,0.158244,-0.828614,-0.880957,1.09188,0.934529,1.63794,1.48305,-0.0971808,-0.291575,-0.142044,0.408011,0.315157,-0.897125,0.00822814,0.122906,0.763877,0.101747,-0.398565,-0.0326641,0.224526,0.336956,0.246349,-0.158364,0.817874,1.47681,2.48136,1.86236,2.30888,-0.777489,1.95466,0.978532,0.761562,1.70627,0.719413,0.66707,1.90485,1.74862,2.34415,2.80797,0.770456,1.47955,1.28557,2.79267,2.19784,1.54331,2.22556,1.67093,2.02417,1.67231,1.76299,1.68084,1.26873,1.03025,2.3632,1.16656,0.306215,0.18591,0.0771749,0.134428,0.0903904,0.685139,0.124046,0.273183,0.318307,0.153648,0.327522,0.339153,0.12956,0.148222,0.0875318,0.0568949,0.31638,0.185495,0.216603,0.0577218,0.099945,0.176055,0.0974787,0.1583,0.116689,0.158117,0.146416,0.156984,0.219475,0.263035,0.0860225,0.237477
300.655,0.998647,0.0838657,5,63,0,-281.045,-0.175418,0.112902,0.381202,0.0177617,0.0609932,0.364257,0.758465,-1.11096,1.02289,-0.0451486,-0.180176,1.07632,-2.86391,-1.40118,-1.01916,-0.367696,0.139638,-0.878228,-1.01053,0.67558,2.10534,1.07586,0.606431,-0.461581,-0.252627,-0.952574,-0.0901286,1.16941,-0.420996,0.243818,0.310348,1.92869,-0.480742,-0.388126,0.23185,-0.343802,0.711881,-0.536261,-0.214702,5.69755,-0.478368,1.14008,0.330014,0.227601,1.18061,-1.80792,-0.698487,-0.408737,0.0853726,0.470168,-0.301848,-0.402196,0.876661,1.96108,1.18026,0.824214,0.0141647,0.172648,-0.358237,0.295898,1.25121,0.0449469,0.549185,0.599645,1.8271,-0.000368307,0.0698772,0.540108,0.103496,0.904194,-0.0424779,0.201414,0.157694,1.10522,2.43805,1.54273,2.61772,-0.937605,1.34042,1.27235,0.843421,1.90728,1.13527,1.03492,1.25514,2.29218,1.58085,2.01735,0.501021,1.85373,0.643785,2.64791,3.05429,2.45795,2.71822,2.03676,2.64614,1.1788,2.17791,1.89642,0.727893,1.15874,1.88683,1.39455,0.460658,0.248763,0.0803167,0.176139,0.0680067,0.718616,0.207441,0.218855,0.300815,0.129287,0.243191,0.262132,0.221811,0.0917728,0.170675,0.117393,0.377301,0.135435,0.344392,0.066118,0.0450328,0.0788591,0.061907,0.115397,0.0662273,0.235268,0.101751,0.130514,0.325657,0.238896,0.131607,0.198682
310.376,0.995273,0.0838657,5,31,0,-285.946,0.0877456,0.212872,0.151345,0.0083366,0.0651753,0.139699,0.836623,-1.10843,1.05127,-0.0365189,-0.242817,0.591319,-2.74971,-1.42181,-1.07469,-0.475691,-0.06855,-1.1905,-1.02693,0.807504,2.14533,1.68851,1.29155,-0.281352,-0.141006,-0.401571,0.213602,0.889079,-0.192626,0.0357754,0.361995,1.72738,-0.328001,-0.37781,0.0553465,-0.29572,0.517634,-0.595794,0.223265,5.90731,-0.787643,1.01922,0.109146,-0.0634478,0.63441,-2.16077,-1.04982,-0.75941,-0.258275,0.0823482,-0.856304,-0.719455,0.815275,1.93453,1.55234,1.22024,-0.0956865,0.0217296,-0.196265,0.318403,0.883522,-0.0214569,0.169629,0.442552,1.58486,-0.134715,-0.176386,0.186003,-0.107707,0.572763,-0.358756,0.326487,0.25689,1.34682,2.29064,1.27077,2.09898,-0.873865,1.49375,0.965856,0.916608,1.54691,0.608261,0.74511,1.57345,2.65319,2.30237,2.42411,0.767174,1.747,1.23932,2.7606,2.73914,2.48591,2.4163,1.90712,2.82492,1.4854,2.00511,1.99064,0.914831,1.19692,2.02799,1.53035,0.436128,0.206391,0.0919012,0.219126,0.109196,0.705549,0.18336,0.275707,0.285649,0.175533,0.352456,0.321888,0.171726,0.0657926,0.0909268,0.0813528,0.317091,0.148427,0.224554,0.059491,0.060703,0.0768517,0.0819383,0.129305,0.0559921,0.184613,0.118668,0.120189,0.286012,0.232024,0.116296,0.177942
310.209,0.960474,0.0838657,5,63,0,-289.904,-0.12105,0.0923326,0.478022,0.154995,0.0760729,-0.0618365,0.841671,-0.0948617,1.76204,-0.233755,-0.573119,0.624714,-2.34845,-0.709235,-1.13399,-0.454287,0.124229,-1.07609,-0.368383,0.874142,2.29263,1.79783,1.552,-0.0214176,-0.41134,-0.378467,-0.200205,0.233592,-1.07871,-0.42499,-0.418492,1.65316,0.43719,-0.216628,0.323648,0.372298,0.629149,-0.336518,-0.0552794,6.97143,-0.141679,1.42122,-0.258582,-0.544214,0.463967,-2.03846,-0.658779,-1.01628,-0.444197,0.0427231,-0.967551,-0.371894,0.673904,1.8678,1.45135,1.24443,-0.0798631,-0.408049,-0.380381,-0.230344,0.134771,-0.969756,-0.419538,-0.414069,1.32958,0.306133,-0.244166,0.210569,0.251516,0.467699,-0.345074,-0.108364,0.829492,1.55559,2.51841,1.24383,2.40416,-0.770949,2.06207,1.22821,0.67912,1.98292,0.972641,1.5683,1.32965,2.45861,2.15137,2.88033,0.716901,1.83644,1.04723,2.85094,2.5314,2.1876,2.43353,1.52612,2.52897,1.95719,2.53283,2.08507,1.21315,0.969712,2.25995,1.52754,0.303753,0.17428,0.0745774,0.22377,0.0828561,0.683726,0.112838,0.226496,0.336458,0.121008,0.274354,0.172459,0.209217,0.0788115,0.104204,0.0531343,0.328076,0.137473,0.259758,0.0546326,0.073686,0.100869,0.0806514,0.178562,0.0738524,0.123771,0.0735886,0.110556,0.229145,0.274938,0.0944947,0.178354
303.795,0.989729,0.0838657,5,31,0,-289.597,-0.153651,-0.118468,0.175405,0.237949,0.0762015,0.0902398,0.869472,0.00749025,1.34894,-0.707549,-0.220495,0.895449,-2.29326,-1.3144,-1.29212,-0.21276,0.207184,-1.69187,-1.13096,1.6549,1.67995,1.87346,1.60061,-0.539165,-0.494262,-0.244441,0.315171,0.387699,-1.13913,-0.140715,-0.452278,2.74323,-0.369056,-0.333611,-0.304577,0.165802,1.13562,-0.446196,-0.201595,6.44303,0.0967524,1.2631,-0.524954,-0.101474,0.868808,-1.90369,-1.05259,-1.03322,-0.0947494,0.27038,-1.38079,-0.893098,1.52913,1.55091,1.71916,1.48192,-0.378549,-0.339508,-0.122294,0.364272,0.427334,-0.900202,-0.0321076,-0.303004,2.4754,-0.230644,-0.199826,-0.174582,0.2344,1.07763,-0.297715,-0.0850413,0.890419,1.21856,2.12742,1.56028,2.68296,-0.795013,1.49371,1.08574,0.851321,2.08454,0.433364,0.921059,2.03227,1.96357,2.33931,2.99127,0.291277,1.77946,1.12858,3.32145,2.6987,2.13318,2.69647,1.51115,3.49767,1.25496,2.45255,1.54574,1.04031,1.43041,2.22339,1.42431,0.291023,0.228191,0.10646,0.173607,0.0639861,0.688907,0.183366,0.252421,0.299156,0.110609,0.393323,0.284742,0.115856,0.123081,0.0879195,0.0478217,0.427691,0.14437,0.244423,0.0348426,0.0630501,0.105914,0.0631821,0.180768,0.0293785,0.221843,0.0792524,0.175702,0.261091,0.193035,0.0976698,0.193987
302.373,0.98474,0.0838657,5,31,0,-277.718,0.306336,-0.467324,-0.0993051,0.496029,0.0503243,0.0869832,0.852101,-0.588279,1.1946,0.18853,-0.438806,0.157629,-3.13197,-0.509709,-1.00895,-0.591607,-0.267432,-0.826713,-0.158596,0.5868,1.90406,1.30108,0.939079,0.149435,-0.386464,0.0983189,-0.418573,-0.0643071,-0.887471,-0.110896,0.460044,1.15117,1.04154,-0.856623,0.200002,-0.0169608,0.49161,0.0993605,-0.227541,5.92079,-0.41429,1.10491,0.247629,-0.286924,0.221299,-2.58177,-0.34734,-0.772743,-0.417126,-0.140896,-0.61746,-0.0481571,0.586996,1.70944,1.19563,0.887173,0.214317,-0.242323,0.170761,-0.269684,0.032187,-0.669232,-0.00751131,0.478987,1.0679,0.974479,-0.642946,0.257406,0.0725309,0.505884,0.171648,-0.106905,0.433374,1.399,2.57283,1.38406,1.99293,-1.49257,1.65778,1.20019,0.531187,1.63074,1.15417,1.72348,1.2897,2.30548,2.10961,2.45751,1.074,1.73061,1.32037,2.25682,2.10577,1.90759,2.36802,2.25062,2.06653,2.29921,1.68226,1.75725,0.968482,1.11598,2.32764,1.46343,0.393321,0.197975,0.0709075,0.200357,0.119947,0.816464,0.16006,0.231442,0.37024,0.163729,0.239727,0.151424,0.215904,0.0906703,0.108166,0.0788911,0.254643,0.15051,0.210757,0.0947631,0.108538,0.129252,0.0856444,0.0952958,0.112392,0.0911888,0.156797,0.147135,0.275183,0.246757,0.0888593,0.187943
300.444,0.910665,0.0838657,5,31,0,-283.142,0.23123,-0.207249,0.270717,0.172419,0.0619427,0.0129996,0.889058,-0.10213,0.930804,-0.792112,-0.572331,0.54289,-1.83304,-0.900963,-1.29107,-0.230934,0.472933,-1.78624,-1.47796,1.51674,1.43814,1.25685,1.09932,-0.73042,-0.438588,-0.545464,0.622746,0.404655,-1.02163,-0.410856,-0.827458,2.28871,-0.0547462,-0.502797,-0.230788,0.0452738,0.97446,-0.0514082,-0.718511,5.52286,-0.0777998,0.840539,-0.691234,-0.495835,0.495661,-1.61668,-0.788009,-1.13484,-0.192314,0.433464,-1.57507,-1.30099,1.36147,1.29159,1.13041,0.990357,-0.636386,-0.376931,-0.471949,0.566657,0.372762,-0.895289,-0.352275,-0.722659,2.0478,-0.035673,-0.434016,-0.192185,0.0532507,0.879351,-0.0327053,-0.625798,0.781811,1.01878,2.0577,1.44784,2.56323,-0.491452,1.49628,1.1805,0.791182,2.50103,0.492497,0.766577,1.99829,1.84148,1.90056,2.81015,0.149306,1.93841,0.759318,3.56336,2.81198,2.16336,2.4586,1.34491,3.09324,1.39213,2.31492,1.43215,0.934276,1.39586,2.27887,1.194,0.31393,0.265265,0.113277,0.190334,0.071543,0.620448,0.18298,0.234962,0.311915,0.075786,0.379306,0.31722,0.119383,0.136876,0.130045,0.0567781,0.462743,0.125823,0.318794,0.0275621,0.05668,0.103089,0.0788117,0.206704,0.043387,0.199068,0.0898948,0.192763,0.282058,0.198474,0.092888,0.232545
297.63,0.995564,0.0838657,5,31,0,-287.156,0.174639,-0.0761342,0.264823,-0.191457,0.047756,0.353194,0.658908,-0.466032,1.50809,0.435188,-0.466405,0.496338,-3.42406,-0.567892,-0.96015,-0.811252,-0.363689,-1.14077,-0.14605,1.21614,2.81627,2.11216,1.4537,0.36141,-0.0579589,0.396662,-0.480343,-0.296602,-1.0151,0.11382,0.699384,1.70019,1.00858,-0.582183,0.744928,0.293528,0.917963,0.549286,0.0128128,6.09612,0.0461216,1.34688,0.639942,0.0458757,0.680235,-1.90294,-0.020995,-0.279457,-0.181347,0.113556,-0.398467,0.25696,1.15452,2.20886,1.74491,1.31105,0.591329,0.315004,0.614557,0.0366923,0.157761,-0.315664,0.428191,0.814023,1.47346,1.01776,-0.030411,0.844032,0.546602,0.958047,0.715122,0.361636,0.471815,1.24726,2.72988,1.51499,2.24486,-1.27967,1.50309,1.47619,0.339859,1.67818,1.16616,1.82158,1.39836,2.39577,2.06274,2.68465,0.939866,2.07065,1.32679,2.31766,2.00892,2.01306,2.56589,2.37865,2.04242,1.87719,2.05953,1.85066,0.980162,1.10769,2.22423,1.73523,0.384187,0.223175,0.061233,0.180201,0.095794,0.782394,0.181966,0.186004,0.415844,0.157337,0.23755,0.139244,0.198076,0.0834957,0.112772,0.0638855,0.280927,0.111982,0.209691,0.0896713,0.11827,0.117839,0.0713665,0.0848156,0.11482,0.132712,0.113093,0.135795,0.27286,0.248301,0.097596,0.149919
298.132,0.849456,0.0838657,6,63,0,-273.797,-0.183878,0.158038,0.655514,0.201931,0.0630186,0.0457178,0.783415,-0.378361,1.13416,-0.507627,-0.484261,0.757198,-2.52609,-1.20746,-1.53183,-0.302116,0.380373,-1.69686,-1.35313,1.62189,1.23459,1.75234,1.63185,-0.643603,-0.71126,-0.812153,0.80892,1.10416,-0.873342,-0.22601,-0.532083,2.50764,-0.0554632,-0.553299,-0.127297,-0.106475,1.05722,0.0275681,-0.0899854,6.11693,-0.250696,0.934234,-0.351965,-0.33366,0.638918,-1.93326,-0.900223,-1.15434,-0.190965,0.343708,-1.28363,-1.01434,1.31633,1.01291,1.41853,1.32414,-0.458491,-0.511494,-0.590535,0.679438,0.910737,-0.638472,-0.131342,-0.371124,2.01024,0.00226702,-0.387745,-0.054009,-0.0376962,0.873962,0.067315,-0.0247782,0.632447,1.12417,2.04458,1.24365,2.34226,-0.811648,1.43235,0.801076,0.818215,2.04705,0.419713,0.689,1.92835,1.58096,2.03913,2.7754,0.260512,1.44392,0.670719,3.32806,2.99219,2.07317,2.32822,1.33222,3.08244,1.44441,2.0088,1.56903,0.829117,1.35722,2.26883,1.42649,0.346956,0.245238,0.114601,0.223802,0.0876829,0.692461,0.192733,0.309795,0.306143,0.114351,0.396585,0.334256,0.126934,0.170659,0.115155,0.0586679,0.435238,0.190939,0.338336,0.034621,0.0477799,0.111732,0.0888123,0.208793,0.0438373,0.190863,0.118282,0.172355,0.303832,0.204692,0.0937377,0.193646
309.202,0.999978,0.0838657,5,31,0,-287.052,0.115345,0.128086,0.60832,-0.134158,0.0519152,0.150432,0.744142,-0.592691,1.39672,-0.262152,-0.171852,0.248681,-2.77368,-0.652101,-0.904309,-0.256523,0.27949,-1.53658,-1.04888,1.16601,1.65719,1.67731,1.10452,-0.0981054,-0.169298,-0.465483,0.453857,-0.0501749,-1.07508,-0.317583,0.416189,1.68379,0.530422,-0.800655,-0.232729,0.124129,1.07048,0.425111,-0.802328,6.47741,-0.290614,1.18979,-0.0446462,0.0225497,0.335486,-1.91358,-0.334824,-0.522503,-0.0404572,0.358412,-0.992999,-0.630082,1.01811,1.38361,1.39859,0.972355,0.0774278,0.0244501,-0.195953,0.488166,0.113095,-0.649581,-0.0858949,0.460136,1.40341,0.545142,-0.445369,-0.0227517,0.242802,0.94702,0.466775,-0.446614,0.400949,1.31029,2.26684,1.65913,2.0759,-1.02538,1.55079,1.42557,0.754936,2.09883,0.747416,1.11033,1.48657,1.8156,1.87485,2.50511,0.634279,1.97253,0.807101,3.00731,2.165,1.92148,2.2775,2.20055,2.25072,1.69732,1.86611,1.27856,0.92113,1.30945,2.24533,1.08614,0.401084,0.212439,0.093907,0.159878,0.111461,0.73602,0.174972,0.193789,0.319747,0.109211,0.321385,0.247809,0.184437,0.139962,0.132982,0.0755008,0.346541,0.122118,0.308509,0.0470967,0.102938,0.127697,0.0930033,0.099701,0.0952872,0.154815,0.133992,0.217796,0.284728,0.21258,0.0957531,0.252346
303.763,0.977619,0.0838657,6,63,0,-287.233,0.157546,-0.296008,-0.0824812,0.520491,0.0579876,0.243875,0.624297,-0.859787,0.541039,-0.0218409,-0.761385,1.17472,-3.31756,-1.80491,-1.63792,-1.42601,-0.363562,-1.44044,-0.517962,0.844217,1.68738,1.17202,1.87989,-0.752414,-0.75154,-0.714332,-0.200764,0.821951,-0.82876,0.163188,-0.192367,1.68893,-0.496345,-0.345826,0.0824672,-0.677506,-0.04474,-0.768209,0.459307,5.66912,-0.292887,0.581644,0.23024,-0.231455,0.977247,-1.82727,-0.882922,-0.77867,-0.646379,0.0169051,-0.655386,-0.0794868,0.770917,1.2973,0.975565,1.41748,-0.225854,-0.225309,-0.202079,0.118539,0.757017,-0.273516,0.345753,0.123782,1.29827,-0.0659913,0.0279775,0.295359,-0.179089,0.215944,-0.235715,0.530619,0.701072,0.937738,2.50866,1.29313,2.6178,-0.575868,1.44475,1.09384,0.463555,1.65746,0.985172,1.56107,1.56861,2.00132,1.9332,2.82609,0.723495,1.6472,1.13981,2.62891,2.7455,2.29484,2.68216,1.76434,2.46619,1.46515,2.3064,2.01576,0.845455,0.902758,2.16141,1.93923,0.331575,0.281357,0.0752531,0.215324,0.0680013,0.640116,0.19081,0.250896,0.386143,0.160103,0.271867,0.173493,0.172415,0.119064,0.126397,0.0559305,0.326624,0.161488,0.242356,0.0673007,0.0603413,0.0915509,0.0640341,0.146248,0.0782624,0.187681,0.0905943,0.117559,0.300387,0.288484,0.10327,0.125733
299.87,0.919103,0.0838657,5,63,0,-284.567,0.143653,-0.0476071,0.216766,0.445882,0.0566498,0.0837978,0.703998,-1.04238,0.0921781,0.198455,-0.231645,0.640373,-3.63672,-1.90772,-1.98769,-1.17315,-0.440653,-1.2297,-0.107774,0.755419,1.57555,1.87625,1.72558,-0.375265,-0.702401,-1.06186,0.0149027,0.378389,-1.00256,-0.379105,-0.333604,1.49775,-0.37234,0.436997,-0.112934,-0.746224,0.00987932,-0.459967,-0.196688,6.01221,-0.650036,0.148691,0.22351,-0.0792797,0.534619,-2.47645,-1.25923,-1.31553,-0.7421,-0.226421,-0.781907,0.0079253,0.615611,1.19298,1.40467,1.2986,-0.180388,-0.410691,-0.66375,0.0942892,0.350183,-0.622001,-0.183091,-0.151058,1.13821,-0.178328,0.391442,0.00429273,-0.441542,0.0907528,-0.240018,-0.0546701,0.510869,0.686448,2.49998,1.46074,2.18794,-1.08484,1.20462,0.564385,0.532104,1.4269,0.871412,1.66124,1.55566,2.07064,2.41777,2.72532,0.878695,1.46923,0.837054,2.59736,2.3434,1.93771,2.15003,1.50226,2.46906,1.49488,2.66791,1.84991,0.724282,0.918317,2.18768,1.37205,0.37499,0.334824,0.0758598,0.188354,0.100839,0.747409,0.230655,0.362533,0.370026,0.193583,0.294961,0.159595,0.174271,0.111984,0.081828,0.0614955,0.293448,0.18706,0.302156,0.0693088,0.0875918,0.125899,0.104329,0.182089,0.0780557,0.18319,0.0648937,0.135883,0.326451,0.285301,0.100862,0.202289
292.197,0.959306,0.0838657,6,63,0,-276.09,0.209671,0.201044,0.200793,0.0141588,0.0584555,0.291857,0.625598,-1.42978,0.607828,-0.361634,-0.718055,0.545146,-3.20559,-1.71201,-0.0610009,-1.73863,0.799375,-1.5194,-1.14319,0.376993,1.24688,2.53442,1.32148,-0.471581,-0.134641,-1.36568,0.0105601,0.996188,-0.597495,0.21297,0.18201,0.720697,-0.322138,-0.451677,0.416969,-0.235654,0.353994,-0.179849,0.171697,5.17147,-0.602611,0.672113,0.0656196,-0.157357,0.632899,-1.71355,-0.779171,0.253695,-0.795829,0.791944,-0.658675,-0.423317,0.527703,1.0719,1.87738,1.11857,-0.00316323,0.207626,-0.562512,0.298463,0.91507,-0.0819343,0.425091,0.405722,0.742723,0.0903283,0.0092891,0.552712,0.144432,0.513315,0.179344,0.39927,0.482888,1.1146,2.20831,1.22541,2.13258,-0.411545,1.6508,1.9872,0.406581,2.29163,0.841006,1.07636,1.35514,1.86513,2.69404,2.38443,0.916954,1.94113,0.87372,2.67498,2.76548,2.35303,2.62624,1.9054,2.00359,1.69154,2.15198,2.3189,1.20916,1.22038,2.46431,1.66513,0.38157,0.247014,0.0990066,0.226985,0.10597,0.601458,0.161,0.120554,0.399732,0.0918189,0.301323,0.254195,0.205031,0.134107,0.0633261,0.0843674,0.285579,0.125524,0.294481,0.0644662,0.0592181,0.0868249,0.0674688,0.129498,0.118827,0.155573,0.104146,0.0895694,0.22985,0.227869,0.0783985,0.159075
302.209,0.951055,0.0838657,6,63,0,-275.522,0.105266,0.321161,0.341993,-0.0291373,0.0559784,0.294044,0.64333,-1.2038,0.401954,-0.0147344,0.278241,1.23058,-3.52937,-1.32785,-0.422812,-0.584023,-0.0644727,-1.46342,-0.65537,1.16627,1.45063,0.844569,2.01663,-0.065858,-0.0851362,-0.790278,0.9379,0.110378,-0.259012,-0.219413,0.708876,1.9271,-0.258789,-0.399043,-0.553272,0.0283029,0.209449,0.141093,0.156869,5.91774,-0.480395,0.552634,0.284565,0.473045,1.08572,-1.97651,-0.560203,0.0220367,-0.0816753,0.252567,-0.647417,-0.127575,1.04434,1.22728,0.837381,1.5914,0.251676,0.239274,-0.214365,0.897424,0.365054,0.127414,0.152889,0.750086,1.53381,0.127558,0.037328,-0.061892,0.312252,0.428789,0.384814,0.394963,0.560798,0.978063,2.26472,1.72548,2.45011,-0.739053,1.76849,1.61035,1.07147,1.61696,0.716979,1.23682,1.8229,1.98858,1.56131,2.73188,1.10348,1.82758,1.1627,3.1015,2.06532,2.38747,2.18903,2.11448,2.74294,1.65596,2.01749,1.61786,1.32026,1.08987,2.51926,1.53545,0.363363,0.273276,0.0940869,0.151166,0.0794304,0.676789,0.14573,0.16654,0.255123,0.165624,0.328058,0.22499,0.139086,0.120407,0.173459,0.061118,0.249088,0.138526,0.238177,0.0430456,0.112513,0.0841335,0.10074,0.107697,0.0604868,0.160305,0.117379,0.165501,0.210775,0.251644,0.0745187,0.177198
299.126,0.969476,0.0838657,5,31,0,-275.877,0.273915,0.423369,0.354535,-0.199555,0.0582316,0.0230977,0.656592,-0.462814,1.18193,0.363204,-0.558901,0.580033,-2.87705,-1.05607,-1.16416,-1.37979,0.656169,-0.566545,-0.30882,0.536394,1.53255,2.87308,1.82372,-0.875555,-0.160448,-0.319577,0.057038,1.04985,-0.584722,0.885511,0.123563,1.26623,0.268207,-0.0153138,0.163144,-0.601664,0.888769,0.0980297,-0.124265,5.73099,-0.280782,0.799141,0.261575,-0.343872,0.403942,-1.86595,-0.670307,-0.741281,-0.882861,0.453933,-0.348891,-0.179671,0.37529,1.02935,1.90954,1.22054,-0.551785,-0.0822514,-0.186734,0.0605484,0.712418,-0.360826,0.604517,0.104228,0.854493,0.1992,0.0130428,0.130217,-0.37195,0.606656,0.0874632,-0.0584936,0.89459,1.33397,2.39723,1.03477,1.89905,-0.494104,1.84439,0.986751,0.408974,1.94904,1.14622,1.31544,1.2667,1.91357,2.71336,2.48272,0.405052,1.64578,1.33803,2.42913,2.55691,2.06599,2.7984,1.59933,2.20456,1.87678,2.1487,1.96062,0.759677,1.37431,2.36166,1.20369,0.290163,0.208504,0.0833843,0.26216,0.130216,0.621073,0.136533,0.271554,0.399158,0.124658,0.241181,0.211579,0.219823,0.12858,0.0621895,0.0770785,0.400099,0.16168,0.207835,0.0809782,0.0719634,0.112447,0.0574105,0.168075,0.0993417,0.132759,0.104453,0.1234,0.318716,0.201924,0.0861434,0.23082
