lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0955571
# Diagonal elements of inverse mass matrix:
# 0.0331409, 0.0403887, 0.0777214, 0.069206, 0.000172871, 0.0336861, 0.0240127, 0.185516, 0.212431, 0.186521, 0.173095, 0.197848, 0.258906, 0.30448, 0.204216, 0.194059, 0.173293, 0.175345, 0.15174, 0.174113, 0.256457, 0.183315, 0.212435, 0.173706, 0.176136, 0.189445, 0.242057, 0.189229, 0.224351, 0.246285, 0.160816, 0.223924, 0.197523, 0.206941, 0.238895, 0.170895, 0.17117, 0.273736, 0.177046, 0.00632079
294.683,0.930665,0.0955571,5,31,0,-277.918,0.316216,0.165725,0.343804,-0.193023,0.0360141,0.664854,0.583551,-1.08649,1.2105,0.0693201,-1.08295,-0.0285436,-3.97952,-1.19515,-1.18299,-1.92031,-0.4138,-1.45748,-0.752985,0.314598,0.936501,0.975789,1.56424,-0.443064,-0.86932,-1.03386,0.173217,0.380375,-0.0805137,0.353696,0.154352,1.28164,-0.26935,0.05476,0.43187,-1.00604,-0.395433,0.273224,0.0115323,5.61405,0.0308293,1.37124,0.705305,0.0328975,0.648197,-1.6574,-0.0325783,-0.0254835,-0.455742,0.42338,-0.18566,0.225448,0.848437,1.21135,1.23428,1.57767,0.406303,0.157561,0.0615416,0.765934,0.886821,0.61787,0.871253,0.754926,1.41276,0.507674,0.696809,0.916871,0.0777797,0.434098,0.824294,0.671583,0.730423,1.67468,2.39156,1.25097,1.9383,-0.828015,1.49534,1.40867,0.31588,1.71348,1.10444,1.51555,1.384,1.73087,1.74877,2.72371,0.993913,1.59172,0.97722,2.59625,2.39301,2.4842,2.59352,2.04503,2.22039,1.52283,2.38307,2.03151,0.76025,0.894775,2.24485,1.81763,0.325102,0.157801,0.0838184,0.222532,0.125835,0.695935,0.183122,0.196443,0.42168,0.152713,0.248909,0.180118,0.200368,0.150476,0.148202,0.0615884,0.27014,0.169142,0.273444,0.0693803,0.0837074,0.0769735,0.0695564,0.114556,0.0979342,0.179045,0.0844732,0.115934,0.318592,0.290125,0.0957947,0.139719
292.947,0.995625,0.0955571,6,63,0,-268.453,0.0796065,-0.455964,0.111896,0.823995,0.0445315,0.00213691,0.594942,-0.562924,1.72524,0.721998,-0.275527,0.658146,-3.25951,-0.391511,-0.626515,-0.871907,0.815076,-1.89288,-1.06876,1.06294,2.39667,1.71387,1.12102,-0.308777,-0.175336,0.404851,1.51346,0.0849274,0.0355112,0.393224,-0.173863,1.40304,0.226547,0.194113,1.1066,0.335287,0.615504,-0.383936,0.52579,5.7234,-0.33277,1.02856,0.431684,-0.161786,0.393696,-1.93708,-0.230789,-0.370603,-0.516597,0.48706,-1.12402,-0.633712,0.634528,1.42802,1.02179,0.669078,-0.181568,-0.102178,0.243,0.902559,0.0526638,0.023264,0.236083,-0.101301,0.836866,0.136919,0.117623,0.6605,0.201613,0.368326,-0.226283,0.314952,0.564764,1.43624,2.53907,1.3667,2.01124,-0.822163,1.69097,1.42507,0.47,2.1046,0.493524,0.983832,1.4089,2.10289,1.99774,2.1085,0.736834,1.69349,1.40772,3.18808,1.9374,2.35331,2.38801,1.51624,1.86799,1.45879,2.22501,2.13953,1.14626,1.06149,1.84725,1.75437,0.362446,0.192128,0.0731639,0.203154,0.118028,0.694695,0.155648,0.193868,0.384616,0.10865,0.379064,0.272132,0.196407,0.108816,0.11944,0.108274,0.323697,0.155317,0.196593,0.0396169,0.125934,0.0868028,0.084092,0.180015,0.133774,0.188652,0.0975266,0.105314,0.241173,0.257025,0.136196,0.147497
293.379,0.990539,0.0955571,5,63,0,-273.944,0.36797,-0.391541,0.17893,0.707557,0.0307874,0.0574175,0.605819,-0.275508,0.97425,1.16011,-0.527931,0.93797,-3.42784,-0.296628,-0.844494,-0.430048,1.30443,-2.1546,-0.734513,0.734053,1.88294,1.72124,1.30322,-0.551423,0.121789,-0.244571,1.04605,0.323743,-0.107362,-0.290188,-0.503114,1.63689,0.440456,0.145513,0.964663,-0.0748729,0.0949044,0.318021,1.12942,5.22802,-0.10949,0.647637,0.760234,-0.262413,0.625658,-2.01923,-0.122285,-0.454193,-0.203114,0.847665,-1.24788,-0.387564,0.502121,1.19814,1.10018,0.846936,-0.276645,0.1312,-0.0907483,0.691135,0.253547,-0.00762472,-0.118384,-0.247378,1.04908,0.324254,0.145572,0.641829,0.0120581,0.114912,0.250081,0.741644,0.878851,1.29732,2.7064,1.28352,2.23316,-0.874029,1.57417,1.27646,0.846802,2.45517,0.359626,1.21994,1.41451,2.03254,2.17821,2.33129,0.74452,1.86185,1.08232,2.76045,2.04578,2.09248,1.85857,1.36013,2.12978,1.60991,2.09174,2.04008,1.04086,0.972471,2.08431,2.226,0.293416,0.214617,0.0625967,0.216952,0.0968117,0.705583,0.171623,0.218153,0.300104,0.0790613,0.41105,0.227947,0.195523,0.115828,0.101724,0.0885643,0.322017,0.134487,0.253068,0.0594991,0.11448,0.10983,0.13487,0.20422,0.106236,0.166601,0.109902,0.115059,0.260985,0.274388,0.110631,0.0974399
296.923,0.988481,0.0955571,5,31,0,-277.505,0.260967,-0.0155102,0.415849,0.307775,0.0345908,0.188579,0.644098,-0.512581,0.866619,0.885044,-0.333255,0.893081,-3.03938,-0.715944,-0.731539,0.062944,1.4192,-1.33938,-0.577552,0.909685,1.43961,0.997789,0.96026,-0.373218,0.929533,-0.266264,0.040727,0.805594,-0.164362,-0.157583,-0.29127,1.4193,0.406231,-0.0945805,1.15034,-0.320256,0.365684,0.583126,0.381881,5.43228,-0.141573,0.746766,0.758634,-0.0260698,0.763811,-1.76908,-0.27256,-0.282604,0.229121,1.10268,-0.674116,-0.183421,0.774506,1.11583,0.831253,0.807081,-0.05181,0.787289,0.0170784,0.214811,0.707461,0.0827135,0.0870802,0.000972379,1.10275,0.450232,0.12766,0.929511,-0.0176975,0.424115,0.564169,0.434548,0.790798,1.29864,2.59213,1.35775,2.21681,-0.697011,1.4554,1.30876,1.23067,2.55568,0.778881,1.26958,1.57038,1.87525,1.66706,2.12171,0.81512,2.37865,1.15699,2.18667,2.368,2.08916,1.95517,1.45397,2.13889,1.69472,1.96115,2.27857,0.916277,1.15108,2.26422,1.74918,0.311997,0.214394,0.0696467,0.204607,0.0982513,0.667525,0.189172,0.212695,0.226063,0.0720458,0.314561,0.21933,0.172162,0.132936,0.158816,0.107004,0.306801,0.0848154,0.239214,0.100954,0.0856455,0.110155,0.123991,0.189391,0.105374,0.155156,0.123342,0.092913,0.285717,0.240292,0.0941303,0.148151
297.707,0.9829,0.0955571,5,63,0,-275.585,0.21317,0.288309,0.0818416,-0.106086,0.0609042,0.126321,0.695855,-0.863442,0.63041,0.0244651,0.194329,1.53318,-3.13499,-0.886563,-0.73554,-1.33798,0.522312,-1.06212,-0.580515,1.07578,1.73988,2.40273,2.26245,-0.529707,-0.0763927,-0.331885,1.16153,0.483115,-0.764197,1.79215,0.557512,2.28614,0.195501,0.0313312,-1.23076,0.118633,0.530522,-0.294468,-0.218955,5.77607,-0.474509,0.564996,0.143346,0.261546,1.1932,-2.05518,-0.490598,-0.385508,-0.804715,0.489775,-0.612763,-0.277633,0.874909,1.33703,1.79828,1.70066,-0.242278,0.0731632,-0.104622,0.934574,0.4625,-0.405449,1.3734,0.514269,1.71714,0.262362,0.148123,-0.730106,0.208873,0.495488,-0.0785857,-0.0260398,0.616092,0.98565,2.16597,1.49241,2.54587,-0.745785,2.0008,1.21078,0.407694,1.84245,0.739912,1.07504,1.68714,2.12311,2.57211,2.80971,0.657005,1.66946,1.3514,3.20081,2.1806,1.92169,3.45692,1.86694,2.99046,1.88621,2.17074,1.06156,1.26968,1.18094,2.22778,1.08302,0.350671,0.271772,0.102849,0.18356,0.0727044,0.67826,0.119119,0.229562,0.399465,0.136762,0.323023,0.254445,0.156153,0.106871,0.0709552,0.0568015,0.341413,0.158497,0.205641,0.0391352,0.101506,0.127673,0.0305631,0.133896,0.0478589,0.131678,0.102409,0.257012,0.219311,0.234883,0.0972832,0.252935
291.585,0.999508,0.0955571,5,63,0,-274.187,-0.154745,-0.0461518,0.608043,0.564597,0.0385319,0.149975,0.596319,-0.781042,1.33105,-0.155016,0.251407,1.06563,-3.21681,-0.821104,-1.42392,-0.804553,1.27153,-0.7896,0.255012,0.950951,2.27979,1.15589,1.89117,-0.0261677,1.05776,-0.69547,0.784609,1.88494,0.0785314,0.619115,0.369541,1.25568,0.0833389,-0.61737,0.431189,0.337363,0.0742043,0.792526,0.267741,5.26218,-0.315775,0.943705,0.0575366,0.299894,0.785434,-1.76827,-0.339665,-0.699138,-0.329795,0.908216,-0.320878,0.302044,0.717046,1.50946,0.839257,1.27772,0.134371,0.780739,-0.264747,0.617853,1.274,0.196805,0.519165,0.37034,0.898761,0.199672,-0.218175,0.407102,0.351151,0.194225,0.622574,0.309635,0.467732,1.30336,1.82757,1.56901,2.13161,-0.826659,1.33008,0.801168,0.530776,2.25439,1.0253,1.64822,1.35199,2.1003,1.52863,2.46977,0.851942,2.28105,0.749953,2.54201,2.85137,2.15949,2.32773,1.71652,1.79786,1.33235,1.55186,1.65776,1.13943,0.752899,2.27365,1.50169,0.385153,0.2136,0.138528,0.172358,0.106062,0.695648,0.209147,0.309776,0.370336,0.0949711,0.263996,0.161349,0.205545,0.109067,0.178195,0.078005,0.299026,0.092705,0.320832,0.0729651,0.0546104,0.103447,0.0888525,0.15232,0.142111,0.208771,0.174818,0.160063,0.242426,0.32019,0.0933286,0.182174
294.983,0.972699,0.0955571,5,31,0,-273.91,-0.145132,0.212766,0.743991,0.346113,0.0417816,0.195803,0.638198,-0.851484,0.711935,0.828295,-0.211035,0.916381,-3.38586,-0.763806,-0.991136,-1.29485,1.47439,-0.839596,0.283997,0.435425,2.32098,1.39702,1.65342,-0.156393,0.934665,-0.68343,1.01584,1.29767,-0.147834,0.721269,0.502118,2.2669,0.374974,-0.921454,0.975795,0.217309,0.0761743,0.600284,0.129258,5.83009,-0.347612,0.650158,0.724419,0.0611212,0.780635,-1.96505,-0.291656,-0.436738,-0.63057,1.13676,-0.340025,0.37705,0.473691,1.67705,1.08738,1.25101,0.0959938,0.792304,-0.24036,0.844107,1.02397,0.101456,0.656115,0.516254,1.64253,0.435111,-0.392266,0.818554,0.33449,0.244418,0.578903,0.278296,0.544376,1.08255,2.49379,1.28733,2.09041,-0.924251,1.56131,1.04016,0.344981,2.44653,0.969751,1.68683,1.1729,2.36013,1.75509,2.39366,0.853121,2.26921,0.902317,2.78061,2.58444,2.07974,2.46727,1.82603,2.65987,1.69214,1.37711,2.18994,1.20449,0.856403,2.29848,1.42094,0.36717,0.253024,0.0762945,0.216304,0.110032,0.715908,0.173459,0.261118,0.4146,0.0796925,0.27493,0.156194,0.236331,0.086264,0.147407,0.0836576,0.298779,0.0937056,0.288575,0.0583812,0.0701468,0.111082,0.0781847,0.138712,0.0653835,0.155495,0.201474,0.100658,0.230677,0.298091,0.0912486,0.194514
299.435,0.922977,0.0955571,5,63,0,-271.094,0.014913,0.0959342,0.279005,0.108805,0.0497368,0.168172,0.661175,-0.584188,1.43908,-0.355475,0.367675,0.692099,-3.11208,-1.14217,-0.860415,-0.811253,0.778103,-1.08951,0.901528,0.747265,2.76321,1.67679,1.51776,-0.244395,0.824635,-0.620568,0.407853,1.4254,0.332498,0.613277,0.947794,1.67658,0.56246,-0.0868356,0.231759,-0.00478351,1.00345,0.457256,0.201741,5.71025,-0.218078,1.11966,-0.0668592,0.41127,0.625771,-1.88946,-0.587002,-0.400713,-0.368208,0.682635,-0.552186,0.76424,0.662246,1.99514,1.27682,1.17167,0.00658457,0.713401,-0.242132,0.437834,1.11061,0.388012,0.573656,0.794831,1.27669,0.540057,0.110759,0.321406,0.16501,0.831626,0.470499,0.301559,0.557084,1.34771,1.77446,1.60601,1.91999,-0.923611,1.33211,1.09245,0.506428,1.97685,0.742031,2.05846,1.2269,2.52162,1.85817,2.26694,0.659144,2.20656,0.831451,2.4781,2.70325,2.47802,2.46471,2.08905,2.20106,1.75789,1.95208,1.6835,0.93026,1.29515,2.29857,1.39683,0.364222,0.206244,0.144988,0.167143,0.127863,0.715777,0.208811,0.251157,0.376031,0.121655,0.32256,0.113201,0.226725,0.0743566,0.134916,0.0938979,0.340932,0.0991626,0.303338,0.0774076,0.0627819,0.0774137,0.0783692,0.110166,0.0996555,0.147054,0.124327,0.156633,0.282872,0.214982,0.0912416,0.19832
294.613,0.971589,0.0955571,5,63,0,-276.28,0.495766,-0.297687,-0.214773,0.709781,0.0563216,-0.243183,0.737687,-1.15908,0.483001,0.880323,-0.325544,2.09559,-3.48851,-1.0447,-0.709432,-1.0982,0.358877,-0.77176,-1.26987,0.835323,0.718596,1.03937,2.51204,-0.944394,-0.218271,-0.48826,0.910383,0.20566,-0.269315,0.793396,0.055754,2.21072,-0.186786,-0.155479,-0.459557,-0.528712,-0.119083,-0.695913,0.232092,6.23204,-1.09822,0.113121,0.40622,-0.483332,1.30271,-2.81661,-1.01384,-0.766521,-1.05331,0.0215567,-0.8125,-1.17995,0.373024,0.286917,0.523544,1.60992,-0.93985,-0.404199,-0.603366,0.428395,-0.09147,-0.441853,0.342095,-0.202054,1.38763,-0.380972,-0.357877,-0.582192,-0.633206,-0.331028,-0.756549,-0.0719711,0.403096,0.994898,2.83723,1.2155,3.11419,-1.06438,1.78287,1.27024,0.56065,1.83303,0.998977,0.631525,1.68494,1.50662,1.99431,3.19611,0.520592,1.63257,1.23588,3.0847,2.05794,2.27077,2.82943,1.60942,3.05791,1.64262,2.07314,1.62574,0.898867,0.873369,2.112,1.51422,0.400569,0.269946,0.0553449,0.228729,0.0425258,0.743526,0.143949,0.219216,0.363397,0.137877,0.269143,0.347165,0.156443,0.18144,0.119802,0.0393125,0.372714,0.163479,0.225154,0.043743,0.113253,0.0935729,0.0557543,0.166669,0.0448771,0.162109,0.111735,0.164415,0.289283,0.294554,0.107936,0.180314
302.544,0.968554,0.0955571,5,31,0,-279.265,0.275283,0.113235,0.641942,0.402435,0.0409713,-0.00752954,0.656515,-0.711172,0.963157,0.310587,-0.23313,1.51235,-3.92792,-1.14861,-0.757084,-0.940143,0.511701,-1.31976,-0.299769,1.48416,1.94408,1.26471,1.16476,-1.09033,0.383095,-0.108454,0.372704,0.942712,-0.125771,0.0339724,0.0171925,1.1458,-0.376116,-0.386253,-0.138283,-0.332691,0.477513,-0.244833,0.0139512,5.69138,-0.474425,0.624797,0.196375,-0.160583,0.985353,-2.58627,-0.761611,-0.504566,-0.624747,0.328409,-0.873972,-0.204332,0.966844,1.26879,0.822772,0.757153,-0.72335,0.243978,-0.078731,0.237156,0.611375,-0.0900999,0.0147739,0.00375758,0.744703,-0.254455,-0.261111,-0.0983142,-0.225946,0.305965,-0.168266,0.00162961,0.777134,1.42567,2.35481,1.46522,2.6931,-1.18058,1.43229,1.36707,0.708754,2.03616,0.833774,1.50341,2.04087,2.31549,1.89877,2.30101,0.418966,2.11561,1.41865,2.55947,2.56495,2.27319,2.21418,1.7115,2.11918,1.35999,1.89732,1.6332,1.01391,1.29609,1.93591,1.54549,0.314938,0.193774,0.0866846,0.18767,0.0633818,0.765051,0.192743,0.203094,0.329874,0.115459,0.302848,0.181917,0.114979,0.089848,0.130248,0.0910389,0.396764,0.107589,0.194873,0.0717928,0.0714286,0.0933681,0.0984847,0.152969,0.107247,0.204241,0.130412,0.163393,0.266215,0.214823,0.126098,0.175738
299.683,0.889591,0.0955571,5,63,0,-279.805,-0.0737962,0.29736,0.481366,0.341557,0.0653119,0.0283226,0.704349,-0.91181,0.746146,-0.00680813,-0.0789376,1.7627,-3.69773,-1.22191,-0.571736,-0.923741,0.192539,-0.772725,-0.678035,1.83043,1.54303,1.46127,1.30126,-0.946231,-0.024875,-0.326838,-0.152179,0.780172,-0.184368,0.097478,-0.325635,1.58857,-0.198813,0.128687,-0.122526,-0.480257,0.611007,-0.199068,-0.341317,6.19504,-0.61391,0.55387,0.0235273,-0.027277,1.26988,-2.57617,-0.832332,-0.374379,-0.622313,0.163938,-0.515946,-0.449251,1.31758,1.11515,1.05756,0.944862,-0.638154,0.0108019,-0.201886,-0.0788648,0.577836,-0.101536,0.0969812,-0.201038,1.14723,-0.111711,0.118963,-0.0579782,-0.309946,0.458685,-0.11189,-0.212084,0.695695,1.14504,2.2953,1.39544,2.82322,-1.03092,1.97945,1.44021,0.817915,1.71728,1.0374,1.10409,2.33009,2.0982,2.03297,2.23696,0.469135,1.82539,1.49959,2.45416,2.52305,2.4968,2.43407,1.35231,2.65277,1.77034,2.39074,2.00464,0.968934,1.33545,2.50656,1.08001,0.332767,0.241395,0.0915128,0.19854,0.0560821,0.737094,0.121378,0.191513,0.306206,0.152222,0.261652,0.248974,0.0886611,0.109272,0.115784,0.0964804,0.384821,0.138788,0.182487,0.0791351,0.074258,0.076083,0.0806115,0.205494,0.0658183,0.1455,0.0838817,0.118716,0.275093,0.208259,0.0753999,0.253504
302.479,0.962091,0.0955571,5,31,0,-277.03,0.123046,-0.376489,0.0160316,0.351938,0.0517132,0.0986406,0.73586,-0.484224,1.32277,0.0705859,0.0859691,0.411429,-2.34859,-0.706837,-0.86653,-0.904542,0.57263,-1.31557,0.291627,0.869655,1.84038,1.14422,1.85748,0.146852,0.253082,-0.573789,0.382824,0.468921,-0.779216,0.659919,0.331744,2.41691,0.199951,-0.817342,0.29799,0.680969,1.19064,0.26053,0.297232,6.53092,-0.257681,1.07201,0.150582,0.161902,0.401395,-1.62959,-0.421492,-0.539004,-0.566975,0.520016,-0.869433,0.313237,0.738585,1.4529,0.940626,1.46548,0.206703,0.284874,-0.323588,0.380345,0.443701,-0.474753,0.584249,0.342758,1.87715,0.245777,-0.502808,0.31792,0.599738,0.974782,0.290354,0.317362,0.376673,1.13752,2.36475,1.70379,2.04671,-0.755964,1.40227,1.31317,0.170805,2.16533,0.775886,1.95856,1.21147,1.82869,1.5949,2.90395,0.8284,2.13704,0.621046,2.80136,2.3993,1.99798,2.85013,1.98808,2.66664,1.365,1.71136,1.61173,1.27299,1.35073,2.22449,1.75583,0.40693,0.242776,0.0859008,0.15397,0.114385,0.680477,0.197457,0.211957,0.457402,0.102907,0.315207,0.123623,0.229441,0.138395,0.168696,0.0519586,0.303983,0.105548,0.349544,0.0572506,0.0832262,0.119415,0.0546748,0.120461,0.0649706,0.203429,0.152988,0.166348,0.218745,0.205752,0.0975729,0.147314
293.298,0.9869,0.0955571,5,63,0,-265.314,0.0199979,-0.283673,-0.32169,0.210915,0.0694072,0.27863,0.711624,-0.130682,1.32877,-0.156083,-0.44946,0.0139579,-2.68989,-1.82404,-0.89364,-1.17617,0.0254686,-0.893672,0.129195,1.08115,2.41688,1.39996,2.08667,0.082366,-0.255026,-1.28386,0.459679,-0.407584,-0.665544,0.158861,0.517389,1.25967,-0.0449118,-0.537427,-0.754851,0.222769,0.220056,0.243554,-0.315664,5.35932,0.185634,1.22421,0.167558,-0.0412161,0.288563,-1.63556,-1.0194,-0.357305,-0.55836,0.296755,-0.357328,0.370569,1.048,1.99854,1.27488,1.76356,0.337244,0.0971481,-0.634996,0.605749,-0.0114162,-0.194987,0.39168,0.646817,1.17504,0.24667,-0.103815,-0.25854,0.437158,0.435228,0.451949,0.0539961,0.871499,1.1466,2.434,1.32293,1.79152,-0.647643,1.26283,1.42328,0.26632,1.79971,1.14563,1.87353,1.49043,2.33737,1.88442,2.98888,0.952687,1.87773,0.467313,3.14982,1.90798,2.41849,2.72752,2.14977,2.06913,1.57186,2.16262,1.28952,1.15233,0.74373,2.7869,1.27932,0.294942,0.241111,0.0806168,0.210332,0.142886,0.656479,0.220486,0.194148,0.433811,0.141886,0.241288,0.133134,0.183856,0.088075,0.131882,0.0479306,0.278345,0.132649,0.385252,0.0410985,0.129207,0.0817738,0.0613686,0.104352,0.112134,0.171952,0.103158,0.215933,0.240063,0.322189,0.0580361,0.217665
297.127,0.994523,0.0955571,5,31,0,-272.559,0.0282895,-0.252124,0.0104414,0.37285,0.070407,-0.0774153,0.719391,-0.384657,1.32654,-0.318005,0.144556,1.48889,-3.22961,-0.965181,-1.16641,-0.0974185,0.0521965,-1.17237,-0.585724,1.00623,1.54665,1.46119,1.30334,-0.524613,-0.181689,0.255865,-0.174882,1.50741,-1.09206,-0.397983,0.00176897,2.46627,0.805928,-0.301916,0.0816693,-0.330329,1.01387,-1.0618,0.933846,5.52789,-0.354134,0.876883,-0.306185,0.0265767,0.993676,-2.40077,-0.771758,-0.916518,-0.147497,-0.0398656,-0.92081,-0.49878,0.646455,1.03523,0.973754,0.860196,-0.454817,-0.208121,0.106652,-0.203224,1.007,-0.863031,-0.363721,-0.0761427,1.69679,0.502362,-0.294611,-0.0186631,-0.315051,0.651952,-0.841262,0.594385,0.547268,1.00381,2.30278,1.72025,2.82817,-1.19603,1.74901,1.1996,0.894719,1.79463,0.913681,1.33571,1.29662,1.5846,1.78116,2.41306,0.366557,1.908,1.4305,2.68737,3.26394,2.09797,2.31565,1.75835,2.80942,2.05045,2.31436,1.75367,0.612402,1.16565,1.71764,2.14725,0.366499,0.268193,0.0908927,0.151838,0.0558209,0.767817,0.148173,0.231546,0.290137,0.142507,0.286247,0.208216,0.214734,0.170145,0.144159,0.0821822,0.409373,0.129206,0.193021,0.0637226,0.0368293,0.109294,0.0898347,0.146997,0.0568174,0.114007,0.0899408,0.147584,0.351511,0.237643,0.152175,0.104589
297.188,0.9938,0.0955571,5,31,0,-273.102,0.106271,-0.0311284,-0.136827,-0.103122,0.0494021,0.500869,0.763461,-0.58396,1.14431,0.349861,-0.515651,0.136714,-2.08485,-1.10087,-1.17892,-0.515412,0.858883,-0.962044,-0.7337,1.09919,1.67654,1.58955,1.91652,-0.734195,0.541793,-0.756992,0.526474,-0.395664,-0.901674,0.17439,0.958353,2.08968,-0.122379,0.506325,-0.0184751,-0.233427,0.467339,0.627414,-0.211126,5.51842,0.0550383,1.3745,0.767974,0.10719,0.605245,-1.09083,-0.339603,-0.399188,0.107372,1.15659,-0.233614,-0.0592828,1.34006,1.78084,1.71443,1.96406,-0.0596605,0.914506,-0.077065,0.902811,0.198794,-0.187524,0.634009,1.23253,2.09626,0.407437,0.887428,0.486764,0.322657,0.857663,0.979874,0.339683,0.567755,1.3438,2.39816,1.09515,1.69201,-0.377826,1.30936,0.885184,0.718893,2.24336,0.853149,1.02748,1.65892,2.04655,2.09341,2.85321,0.361757,2.19888,0.732065,2.73061,1.58197,1.68967,2.3136,2.3193,2.75718,1.36638,2.51762,1.59552,0.83859,1.07826,2.59284,1.22884,0.361755,0.206886,0.083313,0.25065,0.155512,0.593349,0.212593,0.292105,0.327637,0.0959241,0.298773,0.263573,0.159907,0.114402,0.109739,0.0545156,0.410534,0.0998513,0.324742,0.0611913,0.170517,0.155819,0.090003,0.0895373,0.0596822,0.203205,0.0746325,0.168608,0.301832,0.253836,0.0696006,0.226385
295.224,0.982801,0.0955571,5,63,0,-271.205,0.432394,0.0388761,-0.00894955,0.0919416,0.0399763,0.107802,0.613019,-0.16881,0.73983,1.41108,0.603819,2.1774,-4.61843,-0.427102,-0.692324,-0.682423,1.02101,-1.01488,-0.351237,0.943628,2.09866,1.97812,2.26087,-0.441901,0.419054,0.192886,0.825504,1.94277,-0.176674,0.712002,0.341448,1.746,0.309599,0.139164,0.0747312,0.450474,0.929962,0.239111,0.0548675,6.14913,0.00431771,0.561331,0.972819,0.477954,1.44259,-2.72339,-0.15402,-0.316606,-0.310537,0.733697,-0.514336,-0.107514,0.686264,1.39432,1.32043,1.49376,-0.163092,0.364689,0.226044,0.613851,1.29875,-0.000503099,0.544272,0.317116,1.17813,0.297592,0.193112,0.153613,0.383951,0.677886,0.254381,0.141436,1.01067,1.12795,2.67742,1.66287,2.70746,-1.56047,1.77179,1.10816,0.775773,1.99856,0.750529,1.15735,1.52803,2.2008,2.18878,2.59872,0.753939,1.78946,1.47226,2.47836,2.80348,1.90398,2.28885,1.58198,2.30442,1.66173,1.89772,1.63567,1.38629,1.43903,2.12348,1.2464,0.266848,0.24454,0.0643188,0.159377,0.0625347,0.826421,0.14532,0.248213,0.315232,0.119354,0.320706,0.239149,0.178282,0.0996791,0.100763,0.0692211,0.319964,0.143139,0.1866,0.0773892,0.0571366,0.129658,0.0920504,0.170515,0.0907576,0.15953,0.130367,0.163055,0.200001,0.191696,0.106836,0.223324
296.437,0.920525,0.0955571,6,95,0,-276.652,0.466263,0.146709,-0.12197,-0.17862,0.0539942,0.0959344,0.510234,-1.02473,1.0718,0.41072,0.138709,2.35996,-4.49148,-1.43723,-0.754477,-0.833818,1.4298,-1.82588,-0.687311,0.856078,1.64087,1.44524,2.6325,-0.746804,0.456064,-0.727695,1.2844,1.34839,-0.476014,0.066056,0.476267,2.09052,0.048358,0.0299114,-0.359846,-0.577219,0.294751,0.266456,0.0857698,6.25592,-0.426919,0.642804,0.305498,0.166708,1.30007,-2.19577,-0.637388,-0.289025,-0.329508,0.825466,-0.835693,-0.254755,0.532734,0.933163,0.833346,1.43913,-0.28511,0.328634,-0.27536,0.751277,0.783926,-0.146944,0.129638,0.338942,1.16259,0.120608,0.111196,-0.0876711,-0.198582,0.246326,0.231889,0.139697,0.614223,1.09001,2.28798,1.44727,2.68862,-0.951281,1.64562,1.3155,0.819623,2.21402,0.552857,1.13379,1.34021,1.70433,1.64429,2.6117,0.612673,1.93316,1.08975,2.94974,2.49644,2.10551,2.16612,1.72749,2.36572,1.64012,2.09368,1.58624,0.827401,0.943292,2.39774,1.31227,0.351096,0.251616,0.0921231,0.190422,0.0636485,0.721373,0.161702,0.211568,0.305844,0.0984989,0.365202,0.243461,0.207475,0.1539,0.161882,0.0683893,0.35145,0.126401,0.251666,0.0497489,0.0761081,0.108562,0.102835,0.150909,0.0858247,0.162449,0.109712,0.169913,0.304195,0.280236,0.0833451,0.212107
