# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5a3_model
# start_datetime = 2022-04-23 08:28:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39342b4a2c9c.json
# init = 2 (Default)
# random
#   seed = 486147179
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5a3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3800.35,0.9932,0.0723524,6,127,0,3819.23,0.325715,0.423983,0.424156,0.282545,0.265303,0.130458,0.492928,0.338637,0.678955,0.0638838,0.247904,0.190853,0.0544541,0.0192401,0.0622112,0.971987,-1.1321,-0.124699,0.679912,0.303952,0.742795,-2.36699,0.20474,-0.651847,-0.54934,0.670196,-0.710372,-0.553051,0.578433,1.40261,0.702413,1.92732,-0.439534,0.0633986,-0.847108,0.54886,0.888149,-0.200251,0.537041,0.139161,1.92995,0.443243,0.173203,0.891311,-0.554669,0.256995,0.58846,0.471773,-1.03817,-0.0589943,0.723076,0.357649,0.784198,-2.23847,0.261216,-0.571375,-0.47174,0.713632,-0.628261,-0.475347,0.62444,1.42553,0.744948,1.93554,-0.36501,0.123834,-0.761167,0.595696,0.92548,-0.13243,0.584208,0.197474,1.9381,0.493037,0.230563,0.928554,-0.47692,0.312007,0.634187,0.520768,0.639271,1.40681,2.85489,1.78156,2.31702,-1.13565,1.76611,1.17926,0.813132,2.24645,0.904558,1.05747,2.17381,2.3917,2.16753,3.25054,0.556661,1.87447,1.03172,2.94533,2.78502,2.27165,2.77047,1.73029,3.05819,1.83363,2.36238,2.178,1.15671,1.38455,2.55237,1.83577,0.345411,0.196738,0.0544291,0.144111,0.0897234,0.75688,0.146027,0.235185,0.307224,0.095656,0.288115,0.257793,0.102127,0.0838081,0.102704,0.0373074,0.36432,0.133026,0.262752,0.0499579,0.0581389,0.093498,0.0589407,0.15055,0.0448653,0.137806,0.0860871,0.101744,0.239265,0.20028,0.0722671,0.137552
-3802.1,0.964681,0.0723524,6,63,0,3820.07,0.144597,0.395504,0.395958,0.188841,0.053585,0.094006,-0.0391079,0.617586,0.588144,0.0865925,0.180772,0.251125,0.052816,0.0255018,0.223544,0.99312,-1.0369,0.0466528,1.22718,0.10071,1.01613,-2.31187,0.231351,-0.30316,-0.643294,0.785873,-0.792394,-0.271894,0.382065,1.28303,0.928809,1.21677,-0.150914,0.466598,-0.719319,0.551885,0.744667,-0.224329,0.312091,0.23258,1.3933,0.303112,0.0675518,0.487428,-0.694486,0.451411,0.789238,0.0413127,-0.80622,0.269875,1.44228,0.32356,1.23268,-2.07242,0.453302,-0.0775311,-0.415324,1.00401,-0.563399,-0.0464802,0.60298,1.49775,1.14596,1.43194,0.0736675,0.686931,-0.490826,0.771631,0.963088,0.000757619,0.533487,0.454523,1.60726,0.52457,0.290631,0.707618,-0.466164,0.671849,1.00735,0.264572,0.637197,1.43277,3.3386,1.53327,2.54802,-1.0626,1.98171,1.44908,0.671725,2.31935,0.751945,1.26886,1.89671,2.3121,2.32898,2.53602,0.869176,2.21354,1.1056,2.87921,2.59533,2.16116,2.48262,1.76987,2.62563,1.84005,2.18695,1.91464,0.936387,1.5004,2.84153,1.36865,0.34588,0.192667,0.0342704,0.177515,0.0725594,0.743188,0.121137,0.190144,0.338111,0.0895328,0.320398,0.219452,0.130481,0.0901254,0.0887513,0.0733713,0.295426,0.0985413,0.248692,0.0531907,0.0694398,0.103293,0.0770854,0.145559,0.0675068,0.137045,0.100929,0.12846,0.281631,0.182366,0.0551205,0.202838
-3801.05,0.986804,0.0723524,6,127,0,3828.87,0.37801,0.269311,0.437581,0.305843,-0.277007,0.0960219,0.090179,0.0600533,0.440482,-0.190222,0.267156,-0.0986023,0.0550842,0.0449627,0.0275089,1.071,-0.988194,0.140334,0.510594,-0.259466,0.903595,-1.95234,-0.535851,-1.06643,-0.84817,0.697768,-0.977217,-0.549157,-0.125016,1.2585,0.571571,1.54169,-0.459703,0.0710892,-0.697556,0.142374,0.73626,-0.0504719,0.3934,0.4291,1.91764,0.436988,0.187897,0.109324,-0.483832,-0.0754018,-0.191243,-0.200775,-1.03084,0.177806,0.574353,-0.250378,0.995256,-2.06344,-0.546386,-1.11463,-0.880878,0.774816,-1.01909,-0.560636,-0.106383,1.37536,0.63966,1.67866,-0.464831,0.103645,-0.719571,0.179991,0.816041,-0.0265463,0.448839,0.487074,2.08129,0.495521,0.228745,0.144595,-0.490674,-0.0532462,-0.177312,-0.18752,0.575147,1.28921,2.94409,1.40327,2.75907,-0.931497,1.46304,0.869518,0.641711,2.53863,0.744726,1.20318,1.28729,2.12583,1.98554,3.22213,0.3556,2.0878,1.1562,2.77007,2.91036,2.61861,2.87366,2.25089,3.19147,1.95318,2.59849,1.63161,1.08749,1.07254,2.30191,1.35596,0.36005,0.215987,0.0500164,0.197298,0.0595765,0.717379,0.188003,0.295355,0.34486,0.0731941,0.321972,0.23091,0.216312,0.106612,0.120729,0.0383412,0.412025,0.110289,0.239359,0.0589632,0.0516438,0.06795,0.0534709,0.095273,0.0394881,0.124207,0.069236,0.163611,0.252091,0.25492,0.0909647,0.204898
-3803.17,0.952983,0.0723524,6,127,0,3825.52,-0.0211755,0.182298,-0.286608,-0.359005,0.286142,0.339792,0.157643,-0.330754,0.340512,-0.38311,-0.334288,0.258061,0.075852,0.0580241,0.342847,1.00072,-0.619646,0.349527,0.0359489,0.474066,1.15354,-2.35242,-0.295759,-0.543009,-0.197587,0.190959,-0.751585,-0.139291,0.462885,1.57043,0.887775,1.53988,-0.315915,0.211744,-0.595704,1.03423,0.478964,-0.287939,0.728594,0.182356,2.0291,0.285081,-0.0840727,0.470139,-0.503131,0.693823,0.172915,0.515464,-0.277247,0.692626,0.378821,0.817255,1.49722,-2.01127,0.0468734,-0.200555,0.145117,0.533943,-0.409282,0.203455,0.806066,1.91441,1.23126,1.88383,0.0267031,0.554744,-0.253287,1.37782,0.822157,0.0546997,1.07197,0.525334,2.37341,0.628133,0.258713,0.813325,-0.160648,1.03717,0.515887,0.858683,0.878625,1.21023,2.3957,1.84806,2.67973,-1.36262,1.81368,1.28536,0.742238,1.71645,0.773225,1.38596,1.70787,2.05654,2.1283,2.76293,0.298955,2.04066,1.25073,3.69811,2.45978,2.45084,3.1647,1.70784,2.97973,2.21435,2.27559,1.92303,0.976388,1.14498,2.8698,1.73778,0.293463,0.22966,0.0835012,0.136101,0.0641801,0.796185,0.140194,0.216639,0.322515,0.152329,0.315782,0.200053,0.153441,0.113393,0.106377,0.0593603,0.425813,0.115,0.222574,0.0241716,0.0787266,0.0793773,0.0405161,0.153444,0.04835,0.0984689,0.0931647,0.127524,0.273609,0.241406,0.0536666,0.149595
-3800.28,0.99875,0.0723524,6,63,0,3819.92,0.231839,-0.0525466,0.777432,0.0669938,0.167472,-0.0363851,0.0726008,-0.0189773,0.390188,0.03292,0.201227,0.471516,0.045327,0.0794323,-0.256498,1.08757,-0.599921,1.10001,0.691232,-0.562561,0.473486,-2.34443,-1.14662,-0.610622,-0.437106,0.511796,-0.740999,-0.634374,0.579076,1.5719,1.0871,1.33525,-0.201462,-0.0480923,-0.356195,0.580789,0.815525,-0.0957939,0.316931,0.355256,1.8601,0.0129872,0.0537417,0.0314989,-0.0742741,0.561923,-0.296181,-0.343123,-0.908956,0.939841,0.495268,-0.868325,0.258453,-2.80624,-1.50353,-0.920594,-0.731883,0.300118,-1.06239,-0.946427,0.37329,1.45306,0.925799,1.19568,-0.475603,-0.308802,-0.643886,0.375153,0.630446,-0.360681,0.0881881,0.129869,1.7665,-0.242373,-0.19805,-0.22224,-0.337277,0.354635,-0.578616,-0.62967,0.529676,1.50472,3.05177,1.09892,2.31636,-1.40262,1.40478,1.31862,0.676653,2.35802,0.995515,1.11148,1.50053,2.13726,2.15057,3.07228,0.459565,1.93041,1.27134,3.11296,2.96031,2.42245,2.69002,2.18777,3.08616,1.99519,2.35845,1.81774,1.10678,1.13495,2.63015,1.24693,0.370593,0.181723,0.0451412,0.249941,0.0897773,0.8026,0.197059,0.211048,0.337009,0.0864303,0.269824,0.247596,0.182347,0.105527,0.104278,0.0442654,0.387089,0.126705,0.219028,0.0425758,0.0492514,0.0814764,0.0635651,0.100854,0.0436818,0.119709,0.0863964,0.139705,0.248471,0.243249,0.0672231,0.223233
-3795.45,0.967264,0.0723524,6,63,0,3822.53,0.389344,-0.156808,0.883161,0.0299385,0.128393,-0.0868488,0.208222,0.0243765,0.179188,-0.00905905,0.0201003,0.575658,0.0278282,0.0785789,-0.177442,1.15004,-0.469079,1.07194,0.42243,-0.387045,0.741507,-1.82971,-0.897197,-0.480627,-0.352472,0.259358,-0.713966,-0.446428,0.645205,1.55552,1.29275,1.23686,-0.0308151,-0.0714648,-0.216634,0.702326,0.536315,-0.143682,0.29401,-0.0983443,1.54575,-0.159066,0.423367,0.0389191,0.0959093,0.621992,-0.267414,-0.0891756,-0.716901,1.05533,0.308369,-0.622558,0.67532,-2.28168,-1.20925,-0.730181,-0.582798,0.12083,-0.99853,-0.690851,0.564569,1.61147,1.30927,1.24499,-0.21288,-0.259629,-0.42658,0.630261,0.439341,-0.342681,0.160682,-0.290541,1.60023,-0.360374,0.309446,-0.132683,-0.0671422,0.537873,-0.484978,-0.279997,0.545453,1.45332,2.65271,1.36001,2.71355,-0.879755,1.67217,1.41936,0.677626,2.15906,1.0397,1.34738,1.53151,2.29268,2.4088,3.17191,0.741874,1.88991,1.30725,3.08591,2.64454,2.1408,2.53285,1.74769,2.91008,2.01376,2.65378,1.90057,1.21141,1.19127,2.57362,1.64692,0.36692,0.189491,0.0658224,0.204238,0.0621787,0.706771,0.158135,0.194762,0.336791,0.103488,0.261209,0.2063,0.177773,0.0917308,0.082504,0.0402367,0.322594,0.131255,0.212948,0.0436922,0.0663265,0.105194,0.0735873,0.148339,0.0516576,0.117766,0.0657562,0.130044,0.229451,0.233032,0.0708555,0.161526
-3802.55,0.979518,0.0723524,6,63,0,3820.11,0.0444448,-0.132685,-0.24629,0.0546373,-0.495516,0.0947095,-0.414308,-0.0565292,-0.513119,-0.188781,-0.167049,-0.105661,0.0581412,0.0847007,0.500125,1.01826,-0.124015,1.59524,0.0339884,0.104425,0.66376,-2.70097,-1.41732,-0.471133,-0.562359,0.481174,-1.05168,-0.234539,1.34641,1.45075,1.81139,1.46094,0.121605,-0.0283376,-0.103125,0.439831,0.751325,-0.62298,0.430357,0.487433,1.52322,-0.100959,-0.167097,-0.342456,0.554296,0.494164,-0.265749,0.142857,0.373846,2.1245,0.534734,0.606458,1.17601,-2.25018,-0.94308,0.0203879,-0.0725045,0.990087,-0.570762,0.261303,1.87113,1.97737,2.34459,1.98775,0.623951,0.47127,0.395116,0.947989,1.26517,-0.134232,0.938341,0.996461,2.05117,0.397322,0.329976,0.151415,1.06454,1.00331,0.229523,0.645592,0.692568,1.51152,2.38143,1.69732,2.38315,-1.25689,1.6481,1.4601,0.76169,2.19723,0.636384,1.46845,1.86704,2.19693,2.47091,2.96233,1.1296,1.91098,1.22204,3.02725,2.82117,2.00317,2.84318,2.20361,2.94833,1.89266,2.17668,1.82459,1.39698,1.17818,2.46878,1.62017,0.333462,0.180714,0.0845995,0.154815,0.0844663,0.77849,0.161366,0.188452,0.31828,0.0999992,0.346064,0.187178,0.133884,0.100027,0.077923,0.0491571,0.244235,0.128871,0.227577,0.0462098,0.0561911,0.11887,0.0550348,0.099427,0.0498155,0.130941,0.101865,0.138884,0.198296,0.235379,0.0780757,0.165181
-3806.16,0.995024,0.0723524,5,31,0,3819.89,-0.0426293,-0.170655,-0.37261,-0.0122251,-0.561419,0.132671,-0.116896,-0.102966,-0.674765,-0.302806,-0.153555,0.122612,0.0623555,0.0879173,0.518324,1.00642,-0.00177775,1.30111,0.464992,-0.34983,1.04884,-2.21285,-1.20734,-0.576341,-0.664663,0.195754,-1.01704,-0.0527626,1.52944,1.72641,1.55162,1.9747,-0.18929,0.138826,0.0412131,0.751886,0.916761,-0.456971,0.320537,0.507686,1.38913,-0.268265,0.429548,-0.0755662,0.496952,0.628256,0.0647018,-0.0584693,0.516535,1.82779,0.986302,0.166248,1.5739,-1.70874,-0.69677,-0.061717,-0.150607,0.715335,-0.505248,0.465223,2.05759,2.25582,2.0799,2.5057,0.327819,0.658041,0.559802,1.27504,1.44097,0.0584196,0.840919,1.02927,1.91638,0.248337,0.95063,0.442273,1.01847,1.15061,0.583441,0.459479,0.580624,0.924786,2.79585,1.16518,2.69753,-0.906325,1.76137,1.31134,0.610526,1.83897,0.61839,1.58886,1.79058,2.25228,1.95959,3.37991,0.629175,2.0311,1.15139,3.33401,2.93874,2.17975,2.71282,2.15291,2.61617,1.90987,2.76018,1.95096,1.10019,1.23192,2.65518,1.3337,0.358789,0.283984,0.0575488,0.237728,0.063119,0.712248,0.146618,0.212262,0.351939,0.137173,0.350148,0.169544,0.143002,0.0951533,0.123512,0.0329291,0.347698,0.115976,0.240235,0.0344227,0.0502713,0.101584,0.0622209,0.10406,0.0681047,0.128995,0.0595143,0.124449,0.249705,0.225846,0.0656704,0.208549
-3804.46,0.974886,0.0723524,5,31,0,3825.34,-0.113019,-0.272705,0.0557457,-0.240387,-0.579709,-0.0317836,0.630852,-0.38866,-0.264921,-0.085897,0.0855353,0.0743145,0.0495555,0.0825405,0.401754,0.965993,-0.189862,1.58333,0.314467,-0.0476171,1.04872,-2.3214,-0.654562,-0.555735,-0.518778,0.68211,-0.519191,-0.267599,1.29787,1.82355,1.86448,1.11753,0.0371412,0.208698,-0.0362236,0.636505,0.774222,-0.182325,0.577337,0.729848,1.84261,0.0691902,-0.326011,-0.137986,0.310829,0.50135,0.210027,-0.0719302,0.218349,1.93124,0.705527,0.355757,1.41481,-1.8407,-0.230548,-0.135082,-0.0993812,1.06067,-0.0997803,0.143256,1.65549,2.16329,2.20282,1.48128,0.437633,0.603355,0.366763,1.01661,1.14965,0.225629,0.959458,1.10678,2.1817,0.468592,0.0868304,0.268461,0.702013,0.886055,0.604639,0.33227,0.451756,1.2567,2.55054,1.55655,2.71471,-1.07463,2.08032,1.36304,0.649563,2.36057,1.20012,1.44316,1.59161,2.16302,2.31541,2.58296,0.75073,2.10148,1.09541,3.05985,2.74688,2.31842,2.85402,2.40668,2.84175,1.79819,1.93184,1.69956,0.963598,1.01224,2.77135,1.43395,0.388943,0.221542,0.0723904,0.174143,0.0621107,0.745476,0.111025,0.203747,0.343088,0.0862294,0.231454,0.191057,0.169158,0.103121,0.0898548,0.0702432,0.320662,0.108953,0.2506,0.0447943,0.060263,0.0896091,0.0544737,0.0826645,0.0551092,0.142072,0.126547,0.154523,0.276158,0.266541,0.0588924,0.192484
-3803.34,0.871561,0.0723524,6,63,0,3827.27,-0.095099,0.266878,0.180941,0.29493,0.573779,-0.341706,0.248578,0.364734,-0.056034,0.0633814,0.364671,0.621489,0.0727261,0.0602815,0.106133,1.03686,-0.242487,0.762677,0.797026,0.209401,1.28601,-2.17146,-0.692758,-0.487525,-0.985954,0.394925,-0.822072,-0.161447,1.01105,1.48569,1.50174,2.54107,-0.255541,0.109779,-0.0259592,0.659733,0.834888,-0.325149,0.339673,0.117992,1.57713,-0.187092,0.504237,0.383521,0.205534,0.409321,0.407942,0.616569,-0.145292,0.896925,0.93254,0.323253,1.43955,-2.14537,-0.612161,-0.399363,-0.916165,0.515616,-0.746242,-0.0612654,1.15445,1.64659,1.66323,2.74087,-0.158828,0.219959,0.0792172,0.790186,0.971797,-0.231001,0.458328,0.228475,1.7414,-0.0878558,0.628958,0.503792,0.319243,0.530543,0.529113,0.74543,0.656933,1.03605,3.15709,1.60237,2.86411,-1.00558,1.69595,1.31611,0.427328,1.94018,0.678325,1.3633,1.68338,2.26682,2.16052,3.87453,0.577906,1.93543,1.24313,3.30564,2.83272,2.35718,2.75561,1.65304,2.84388,1.92064,2.85351,2.12123,1.09389,1.35502,2.54263,1.87909,0.341429,0.261912,0.0408127,0.167651,0.0539564,0.732155,0.154995,0.211467,0.394765,0.125628,0.336635,0.203704,0.156649,0.0939083,0.103352,0.0203417,0.359414,0.126151,0.223891,0.035378,0.0555814,0.0864965,0.0597707,0.160698,0.0549985,0.12779,0.0545,0.10705,0.250886,0.205051,0.072923,0.132493
-3802.57,0.994327,0.0723524,6,63,0,3820.4,0.226323,0.0886117,-0.156949,-0.342108,-0.572658,0.0657148,-0.313244,-0.616556,0.111654,-0.0020795,-0.284193,-0.577609,0.0676161,0.073392,0.148413,1.00301,-0.844229,0.86953,0.534554,0.212354,0.839058,-2.6117,-1.09259,-0.741956,-0.517501,0.660884,-0.991458,-0.186256,0.604986,1.3306,1.17419,2.2997,-0.763354,0.116527,-0.799457,0.512287,0.684132,-0.673338,0.230972,0.737806,1.18495,0.459548,0.284434,-0.650068,-0.375167,1.0349,-0.586551,0.213817,-0.698359,1.02056,0.684577,0.361407,0.989999,-2.47116,-0.947464,-0.595778,-0.370647,0.811288,-0.846032,-0.0384041,0.755221,1.48303,1.32614,2.45504,-0.61724,0.265291,-0.653452,0.662243,0.834605,-0.526954,0.380081,0.888441,1.33693,0.609345,0.433703,-0.503613,-0.227885,1.18643,-0.439905,0.362874,0.543306,1.45492,2.89854,1.69636,2.46019,-1.05729,1.86848,1.14487,0.621956,2.28147,0.624155,1.43178,1.69264,2.244,2.30643,3.65476,0.342543,2.00594,1.02857,3.14667,2.71049,2.02509,2.66166,2.35863,2.68504,1.8177,2.64767,1.49587,1.00462,1.57969,2.37823,1.5626,0.367419,0.189246,0.0522257,0.154941,0.0786969,0.742172,0.133717,0.241427,0.349337,0.0926689,0.348837,0.192821,0.155429,0.0958685,0.090592,0.0252154,0.415192,0.11858,0.263362,0.0412226,0.0623573,0.116594,0.0652739,0.0863824,0.0638619,0.13971,0.0661329,0.183043,0.268033,0.170839,0.0848476,0.173274
-3801.89,0.976981,0.0723524,6,63,0,3823.77,0.198494,0.28637,-0.0743552,0.165237,0.0334809,0.4539,-0.224656,0.128612,0.100594,0.138753,0.230943,-0.217291,0.0798712,0.0435724,0.0337562,0.835953,-0.657832,0.826223,0.226031,-0.126586,1.57361,-3.02886,-0.727316,-0.694684,-0.147551,0.713739,-0.58251,-0.371157,0.912859,1.51303,1.69097,1.48297,-0.246163,0.139067,-0.366353,0.465461,0.487702,-0.307507,0.46985,0.121103,1.7746,0.708454,-0.623095,0.199126,-0.161461,0.658353,0.653271,0.310926,-0.516161,0.72444,0.222708,-0.0720634,1.34922,-2.49823,-0.574246,-0.546967,-0.0895897,0.630409,-0.453195,-0.276514,0.796864,1.29858,1.44733,1.27345,-0.172024,0.15001,-0.272498,0.42286,0.441453,-0.223305,0.426529,0.134993,1.51724,0.62599,-0.487122,0.200216,-0.101217,0.584108,0.579861,0.293676,0.573684,1.33499,2.70227,1.36917,2.9502,-1.22059,1.55592,1.37349,1.21775,2.23138,1.14778,1.32446,1.6779,2.20872,2.27331,2.55494,0.799793,2.07047,1.07878,3.2219,2.52166,2.65561,2.98596,1.73597,2.77596,1.77531,1.99244,1.8215,0.959038,1.50342,2.50501,1.57517,0.360387,0.208335,0.0628397,0.202754,0.0497272,0.772168,0.174232,0.202056,0.228333,0.0969673,0.240895,0.210077,0.157374,0.0989699,0.093358,0.0720951,0.31007,0.112,0.253737,0.0383497,0.0743539,0.0656441,0.0480642,0.149826,0.0586372,0.144884,0.119999,0.139254,0.277071,0.181917,0.0755078,0.171481
-3806.98,0.989422,0.0723524,6,63,0,3825.2,0.127703,0.0577523,0.0905829,-0.171858,-0.0320658,-0.478362,0.211504,-0.0865686,0.1096,0.227174,-0.181028,0.297825,0.0583945,0.0549592,0.273338,0.818712,-0.876521,0.950247,0.0160765,0.00650809,0.390092,-3.51415,-1.17018,-0.66369,-0.663334,0.275024,-0.81869,-0.581118,0.638439,1.38182,1.89057,2.07596,-0.402829,-0.484309,-0.545844,1.12483,0.652233,0.159409,0.259993,0.372764,1.66961,-0.0957982,0.436532,-0.112517,-0.112948,0.525007,0.647068,0.550781,-0.444281,1.05132,0.2865,0.278666,0.592711,-2.60374,-0.684703,-0.270034,-0.269742,0.498503,-0.396934,-0.202431,0.796035,1.40465,1.82117,1.97295,-0.0564637,-0.123172,-0.173552,1.19425,0.807329,0.403848,0.486197,0.578524,1.64027,0.194906,0.630731,0.181219,0.180865,0.703167,0.8031,0.724269,0.460386,1.35143,2.37527,1.60831,2.03914,-1.36664,1.6016,1.40997,0.454215,1.94493,1.0495,1.244,1.4739,2.15209,2.53411,3.18581,0.841935,1.55684,1.06087,3.51659,2.60413,2.78459,2.63336,2.02495,2.82739,1.77945,2.7195,1.857,1.07957,0.979495,2.89201,1.93712,0.386894,0.205636,0.0850781,0.166824,0.115154,0.796837,0.167758,0.196238,0.388359,0.125107,0.259322,0.223741,0.18635,0.104136,0.0735012,0.0397034,0.301127,0.174101,0.257143,0.0288438,0.0688734,0.0581626,0.067022,0.116608,0.0558619,0.144371,0.0618324,0.135053,0.253588,0.272992,0.0525502,0.125964
-3799.31,0.987002,0.0723524,5,63,0,3827.6,0.310817,0.154455,-0.104978,0.248801,-0.0880714,-0.0462285,0.41627,-0.312573,0.394317,0.118745,0.157229,0.190126,0.0786314,0.0563874,-0.00207798,1.03557,-0.732768,0.44399,0.0493984,-0.156743,1.3269,-2.36621,-1.08972,-0.873762,-0.373372,0.33882,-1.08189,-0.389354,0.700189,1.44444,0.896931,1.607,-0.428439,0.0193136,-0.740009,0.123471,0.439393,-0.535844,0.0139345,0.847716,1.14148,-0.114102,-0.669153,-0.467361,-0.536988,0.540306,-0.322972,-0.109085,-0.760908,0.457703,0.0490773,-0.164396,1.37201,-2.45245,-1.13055,-0.906916,-0.388729,0.348792,-1.12244,-0.40528,0.723014,1.49374,0.926753,1.66208,-0.445754,0.0179225,-0.768407,0.125784,0.452942,-0.55698,0.0123522,0.875788,1.18,-0.120238,-0.69503,-0.486061,-0.558164,0.557444,-0.336537,-0.115043,0.732475,1.33083,2.69856,1.46287,3.15654,-1.02239,1.38417,1.19214,0.980341,2.13333,0.66209,1.37925,1.97223,2.42961,2.17916,3.13209,0.622044,2.11698,1.0633,3.08979,2.70926,2.48566,2.74046,2.66032,2.56697,1.66846,1.95445,1.39244,0.91926,1.45414,2.33087,1.35496,0.324652,0.209023,0.0630586,0.188028,0.0408342,0.735437,0.200341,0.232876,0.272824,0.1059,0.34027,0.201129,0.12215,0.0809422,0.101638,0.0418029,0.349317,0.107457,0.256679,0.0435304,0.062429,0.0768699,0.0606276,0.0653557,0.0712945,0.158629,0.124069,0.199018,0.285109,0.189366,0.0885983,0.20506
-3803.24,0.877246,0.0723524,6,95,0,3828.77,-0.118634,0.120278,0.198518,-0.336665,0.0828922,-0.0249674,-0.425919,0.30634,0.0480897,-0.270632,-0.176217,-0.115454,0.0762472,0.0727387,0.153028,0.934039,-0.205693,1.35497,0.121749,-0.305924,0.697958,-2.54833,-0.504529,-0.927077,-0.518148,0.170024,-1.36324,-0.702387,1.44156,2.36454,1.84354,2.0607,0.0611677,-0.160976,-0.153918,0.175882,0.210683,-0.682044,-0.238149,0.5923,2.0993,0.508855,-0.654707,-0.147148,-0.0673119,0.884583,-0.10291,0.405143,-0.0390975,1.41862,0.266746,-0.132716,0.804948,-2.22721,-0.318222,-0.712898,-0.330942,0.311837,-1.12029,-0.503028,1.4995,2.3616,1.87496,2.0778,0.210161,0.00266984,0.00926228,0.317309,0.349814,-0.484027,-0.0694127,0.706259,2.11386,0.628318,-0.458494,0.0155864,0.0901561,0.979263,0.0569062,0.531448,0.8213,1.4789,2.74505,1.35437,2.44453,-1.40494,1.89645,1.23167,0.450627,1.95142,0.519292,1.13655,2.05444,2.53958,2.46122,3.41239,0.577362,1.94724,1.30609,3.1006,2.44688,2.37551,2.48514,2.34584,2.87375,1.97361,2.01981,1.4177,0.938126,1.16235,2.46577,1.86604,0.305488,0.185594,0.060367,0.205157,0.0798395,0.802966,0.130511,0.225889,0.389212,0.124399,0.373018,0.242954,0.113604,0.0731293,0.078622,0.0319103,0.35954,0.124855,0.213141,0.0430826,0.0796671,0.0850593,0.0769068,0.0873969,0.0534667,0.122002,0.117139,0.195022,0.281279,0.23824,0.0782927,0.134
