# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5b1_model
# start_datetime = 2022-04-23 08:29:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-3934fe92810.json
# init = 2 (Default)
# random
#   seed = 1602453411
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b1-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b1-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5b1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
296.159,0.899366,0.0793809,5,31,0,-282.58,-0.124474,0.227318,0.541416,0.149539,0.0602039,0.0563962,0.0179559,0.903381,0.0879362,0.746287,0.136701,0.913733,0.517368,-2.54461,-0.866646,-0.464363,-0.475287,0.00818425,-0.801607,-0.75856,1.00448,1.09492,1.47492,1.5,0.32938,-0.0369018,0.662407,0.288332,-0.19764,-0.869159,-0.078493,1.07528,1.21476,0.751325,0.296626,0.207912,0.364154,0.821369,0.609403,0.198182,5.32302,0.0973958,0.692137,0.141449,0.843405,0.485337,-2.28079,-0.764956,-0.401541,-0.411409,0.0253494,-0.7062,-0.667313,0.925382,1.00708,1.35037,1.37303,0.315512,-0.0153805,0.616362,0.27843,-0.160588,-0.767225,-0.0529532,0.98934,1.11535,0.696689,0.285922,0.20578,0.346926,0.759965,0.568479,0.19699,0.990056,0.964439,2.3226,2.2419,2.00424,-1.18212,1.42482,1.35818,0.594043,1.54425,0.812704,0.851592,1.56505,1.61776,1.96814,2.65112,1.04057,1.74434,1.8474,2.70039,1.71954,1.71494,2.1884,2.50824,2.1772,2.08517,2.46707,1.75171,1.2161,1.28293,2.60399,1.47508,0.270901,0.27599,0.0892687,0.0960503,0.118758,0.765329,0.193907,0.204536,0.355708,0.175918,0.307315,0.299099,0.172923,0.165514,0.122588,0.0659201,0.261039,0.148763,0.136179,0.0629501,0.15193,0.152524,0.100797,0.0752822,0.101817,0.110547,0.0781992,0.147832,0.228624,0.217052,0.0688821,0.186172
304.861,0.950355,0.0793809,5,31,0,-281.919,-0.0303779,0.0501099,0.0917295,0.183849,0.0696004,0.0572248,0.11537,0.724792,-0.940424,1.53125,0.0832422,-0.283843,1.17605,-2.36213,-0.407643,-1.0466,-0.350334,0.670806,-1.18846,0.0951399,1.40459,2.35343,1.97916,1.69591,-0.592599,-0.224475,-0.703565,0.264033,1.19431,-0.266474,0.379385,-0.413972,2.35616,0.233455,-0.915802,0.109483,-0.245275,0.964366,0.211984,0.1031,6.15822,-0.566242,1.22521,0.175703,-0.0903566,0.967762,-1.59668,-0.180086,-0.643198,-0.138549,0.601565,-0.746015,0.184327,1.13341,1.82112,1.54985,1.34455,-0.314141,-0.0473274,-0.394568,0.306739,0.980998,-0.0777683,0.390345,-0.184674,1.82309,0.284576,-0.548396,0.194723,-0.0624035,0.814335,0.269014,0.190096,0.271203,1.43318,2.48482,1.31395,2.51127,-0.534652,1.97353,1.17871,0.813345,2.14507,0.797493,1.72783,1.73591,2.37244,2.19232,2.60966,0.396773,1.77458,0.786224,2.89425,2.94211,2.57935,2.76906,1.35883,2.83221,1.63445,1.76072,1.71369,0.769863,1.30153,2.34383,1.4552,0.432612,0.192603,0.0769295,0.211827,0.0750719,0.630567,0.12201,0.235284,0.307178,0.104793,0.310562,0.150865,0.149833,0.0852987,0.100442,0.0685194,0.402088,0.144973,0.31298,0.0524384,0.0501108,0.0704795,0.0590193,0.20443,0.0556081,0.163221,0.146701,0.152686,0.316509,0.213908,0.0875575,0.189202
300.231,0.878036,0.0793809,6,63,0,-282.708,0.437392,-0.118701,0.386227,0.158594,0.0359048,0.0409246,-0.0496497,0.64957,0.190702,0.554103,0.597908,-0.0844278,0.729578,-3.06635,-0.658722,-0.689633,-0.516627,0.234019,-1.07449,-1.02819,1.02018,1.48237,1.82372,1.87612,0.115962,0.108376,0.534675,1.05326,0.235819,-0.487508,0.497903,1.38478,1.98993,0.888061,0.73032,0.617167,0.450804,0.675626,1.04657,0.380358,5.96407,0.0742246,0.310279,0.338734,-0.104491,0.424263,-2.04146,-0.477536,-0.497615,-0.385235,0.102362,-0.747605,-0.717528,0.613026,0.913255,1.13498,1.16902,0.0256759,0.0207483,0.297659,0.634518,0.103531,-0.36632,0.273773,0.849865,1.24295,0.527208,0.424745,0.351243,0.243179,0.389217,0.630174,0.197419,0.99128,0.777164,2.46341,1.55342,2.15398,-0.950488,1.38079,1.37573,0.61367,1.83208,0.982116,1.01219,1.38069,1.62569,1.98446,2.75512,0.8895,1.89409,1.46026,2.90281,2.04868,1.93788,2.43435,2.57959,2.28278,1.81872,2.54942,1.77166,1.1725,1.07708,2.49868,1.78352,0.270659,0.314931,0.0784636,0.174593,0.10396,0.721213,0.200883,0.201696,0.351223,0.13799,0.272472,0.266551,0.200898,0.164422,0.120844,0.0597979,0.291213,0.130779,0.188427,0.0520148,0.114186,0.125881,0.0805905,0.0704639,0.0925594,0.139588,0.0724656,0.145336,0.236403,0.254059,0.0759511,0.143869
290.676,0.957133,0.0793809,6,63,0,-276.92,-0.00681095,-0.389516,0.0699788,0.429431,0.023106,0.0237333,0.512412,0.568287,-0.929106,1.51236,0.682407,-0.0394802,1.59115,-2.24068,0.720315,-0.809232,-0.22083,0.911305,-1.04822,0.387626,1.29863,2.70428,1.63259,2.06789,-0.85764,0.493706,-0.351117,1.0562,1.8045,0.353902,1.06846,-0.498132,2.87312,0.879413,-0.236303,0.799835,0.084078,0.770977,1.75833,-0.216703,5.96851,-0.0155875,1.37187,0.900215,0.489976,1.41664,-0.760936,0.921758,0.0525357,0.386917,1.03029,-0.0832766,0.732695,1.25041,2.04922,1.44019,1.68757,0.025026,0.792979,0.312877,1.11264,1.53789,0.71353,1.11961,0.22933,2.14517,1.01217,0.378124,0.966948,0.560192,0.950549,1.51165,0.389262,0.244455,1.37084,2.10718,1.39656,2.36944,-0.372421,1.72767,1.09776,0.694426,1.9831,0.869524,1.6855,1.46247,2.1906,1.81014,2.54794,0.331512,1.8382,0.715319,2.41203,2.62932,2.03603,2.34968,1.18213,2.47641,1.50594,1.58509,1.55204,0.860482,1.12185,2.46152,1.24964,0.439189,0.202483,0.108401,0.198362,0.0855328,0.592044,0.150886,0.25016,0.333049,0.120989,0.295353,0.156369,0.18809,0.100598,0.140621,0.0725648,0.417873,0.137264,0.328425,0.0822602,0.067275,0.115472,0.0870913,0.234669,0.0775284,0.181542,0.170076,0.174792,0.297239,0.245668,0.0785999,0.222763
290.045,0.991828,0.0793809,6,63,0,-270.986,0.0214198,-0.34821,-0.113769,0.565039,0.0362865,0.0262937,0.328746,0.578432,-0.444189,1.10621,1.35665,-0.120969,1.40306,-2.32381,0.351715,-0.39779,-0.17962,0.871201,-1.2734,0.296735,1.50287,2.57733,1.44662,2.40562,-1.24101,0.712334,-0.635297,0.732129,1.82698,0.104656,1.07214,-0.199165,2.53323,0.592047,-0.548547,0.856656,0.255414,1.17827,1.15055,-0.618947,5.49743,0.0718126,0.968615,1.11348,0.258774,1.14032,-1.01542,0.532189,0.0986516,0.224848,0.832676,-0.407829,0.500387,1.19806,1.81955,1.16551,1.72024,-0.389094,0.740783,-0.0387302,0.752233,1.38553,0.389282,0.948905,0.213543,1.79404,0.671205,0.0114487,0.824263,0.476486,1.0103,0.994263,-0.0292728,0.568783,1.17635,2.55945,1.23302,2.18714,-0.383293,1.63391,1.29062,0.774405,1.8795,0.63899,1.54721,1.63183,2.18506,1.74551,2.62191,0.139241,1.93275,0.616002,2.34335,2.65007,2.01669,2.43116,1.26036,2.3699,1.42281,1.45742,1.67274,1.00944,1.39748,2.21961,0.872401,0.361518,0.235708,0.0717943,0.225653,0.100911,0.594667,0.163295,0.215748,0.315527,0.132447,0.345475,0.17549,0.16358,0.101101,0.148614,0.0677417,0.465246,0.126447,0.350691,0.0875959,0.0659847,0.117462,0.0808271,0.220912,0.0854973,0.194222,0.188862,0.15806,0.26709,0.198217,0.0980034,0.294755
296.988,0.976026,0.0793809,6,63,0,-271.825,0.696608,-0.178355,-0.133524,-0.123998,0.0387868,0.0398443,0.0963077,0.603136,-0.225144,0.610151,0.235065,-0.0917651,0.843124,-4.00054,-1.06906,-1.08566,-0.84968,-0.0192871,-0.689776,-1.50712,0.924555,2.03954,1.75186,1.60397,-0.209811,-0.0446091,-0.262033,0.676721,1.13,-0.465868,0.343651,0.332947,1.94561,0.509771,0.634512,0.921839,0.31101,0.209211,0.0804065,0.211465,5.97062,-0.039485,0.464312,0.238084,0.0409609,0.604826,-2.31656,-0.548483,-0.558491,-0.416164,0.084675,-0.319721,-0.812692,0.65394,1.32642,1.15292,1.06372,-0.0302365,0.0694023,-0.0617339,0.504462,0.777852,-0.184674,0.303576,0.29712,1.26978,0.403769,0.479005,0.652302,0.283889,0.22249,0.144804,0.22385,0.77743,0.842939,2.25573,1.55438,2.19581,-1.32491,1.18485,1.18764,0.480439,1.67566,1.27127,0.778297,1.33298,1.94412,1.93323,2.49956,0.74999,1.81554,0.994246,2.67725,2.60156,2.0269,2.36001,1.88811,2.20622,1.5885,2.49665,1.96578,1.11923,0.824911,1.91508,1.65969,0.314874,0.300916,0.0948566,0.174455,0.100127,0.789998,0.234181,0.23368,0.382149,0.157671,0.21904,0.314687,0.208667,0.125196,0.126394,0.0758891,0.320823,0.13997,0.270074,0.064329,0.069038,0.116407,0.0862737,0.13146,0.0991929,0.169596,0.0760935,0.122843,0.246154,0.304722,0.128411,0.159803
296.824,0.849281,0.0793809,6,63,0,-274.204,-0.0555141,0.536607,0.493339,0.381268,0.0613875,0.021303,0.290244,0.739667,-1.23964,0.544329,0.24233,-0.164099,1.27874,-2.38375,0.130042,-0.591252,-0.85104,0.958381,-1.54978,0.543463,0.854859,1.129,1.58921,2.55307,-0.850006,0.0371404,-0.576335,0.367478,0.308976,-0.694243,0.353506,0.487858,1.81271,0.244641,-0.726958,-0.420743,-0.50896,0.710234,0.710085,0.137783,5.77065,-0.626675,0.692866,0.469487,0.168865,1.23609,-1.47293,0.386432,-0.147085,-0.339242,0.999127,-0.85608,0.692225,0.922555,1.12533,1.46573,2.17866,-0.338477,0.317716,-0.136052,0.562055,0.518784,-0.223265,0.55172,0.651097,1.63105,0.471197,-0.247462,-0.0209657,-0.0862164,0.815581,0.81547,0.392158,0.517035,1.60224,2.40781,1.30915,2.49915,-0.290218,2.02011,1.36153,0.847074,2.26219,0.406981,1.95529,1.91637,2.16252,2.29603,3.19617,0.633253,1.82633,1.13548,2.74593,2.15017,2.022,2.55143,1.91416,2.83866,1.77891,1.69086,1.32293,1.00205,1.75755,2.19682,1.40967,0.373546,0.167668,0.082579,0.212629,0.075918,0.572049,0.117108,0.203992,0.300047,0.0943033,0.399636,0.123978,0.128267,0.103167,0.0914527,0.03931,0.346773,0.138676,0.243152,0.060317,0.104315,0.116913,0.0723303,0.128515,0.0552702,0.144438,0.155663,0.210331,0.268539,0.147098,0.100036,0.196286
303.483,0.948793,0.0793809,6,63,0,-279.656,0.506404,-0.073816,-0.153509,0.329874,0.0571851,0.0403529,0.13487,0.855947,-0.659819,0.929396,0.282218,-0.0720542,1.07691,-2.16527,0.0821672,-1.0796,-1.03009,-0.0224072,-0.781277,-0.613086,0.49725,1.47388,0.909118,2.08455,-1.13828,-0.54375,-0.630076,-0.104544,0.197885,-0.58833,0.238583,-0.190137,1.48796,0.527796,-0.348089,-0.240813,-0.433729,-0.0127376,0.0209279,0.406374,6.07598,-0.429899,0.930384,0.376434,0.0731957,1.05665,-1.71848,0.205201,-0.789214,-0.746836,0.115691,-0.533862,-0.389899,0.56049,1.39644,0.913027,1.91914,-0.839439,-0.330551,-0.404442,0.0453859,0.304249,-0.368709,0.339084,-0.0278773,1.40849,0.586636,-0.163075,-0.0712525,-0.236378,0.123968,0.152783,0.482705,0.769976,1.68638,2.68869,1.64205,2.73987,-0.35084,2.33319,1.12275,0.533745,1.79892,1.14936,1.29333,1.60785,2.39455,2.02617,3.37362,0.297527,1.58141,1.03755,2.58639,2.33059,2.22948,2.70853,1.65535,2.72942,2.1535,2.14919,1.62048,0.971124,1.0919,2.2722,1.93719,0.316484,0.156253,0.0636438,0.162186,0.0606613,0.586821,0.0884111,0.245501,0.369644,0.141983,0.240605,0.21529,0.166887,0.0835895,0.116483,0.0331301,0.426162,0.170595,0.261623,0.0700197,0.0886214,0.0971345,0.0624719,0.160387,0.0612595,0.104005,0.104407,0.165138,0.274656,0.251262,0.0934515,0.125957
305.707,0.930549,0.0793809,5,63,0,-283.59,0.124004,0.141141,-0.144389,0.435492,0.0915537,0.0518242,-0.187157,0.920045,-0.502589,0.362848,-0.336287,0.0795687,0.445591,-3.00186,-1.24957,-0.440834,-0.169916,0.535301,-0.959174,-0.0660894,0.793735,1.16399,1.51597,0.984335,-0.0704897,0.398849,-0.3446,0.25479,0.85166,-0.867468,0.0218491,0.442268,1.48484,0.0860245,-0.538775,0.36949,-0.123385,0.56908,0.638144,0.0627169,6.65135,-0.649561,0.14668,-0.496556,-0.11395,0.222807,-2.94901,-1.33682,-0.592744,-0.343487,0.305344,-1.06964,-0.247962,0.543114,0.883768,1.2076,0.718475,-0.252011,0.179802,-0.504205,0.0472614,0.596409,-0.985267,-0.167055,0.219749,1.17897,-0.108011,-0.682854,0.152791,-0.300676,0.336422,0.399964,-0.129455,0.633507,0.859682,2.36617,1.55857,2.07844,-1.47079,1.13821,1.6291,1.04323,2.16098,0.785992,1.60767,1.60187,1.90772,2.26957,2.20789,0.893381,2.40165,1.08981,3.2762,3.00136,2.33522,2.78722,2.07538,2.61751,1.63418,2.17987,2.04317,0.967809,1.2891,2.7624,1.35996,0.346716,0.297406,0.0857894,0.173851,0.11121,0.813178,0.24265,0.163953,0.260527,0.10331,0.31303,0.166912,0.16772,0.129238,0.0936745,0.0990441,0.290412,0.0830471,0.251654,0.0363968,0.0473644,0.0882475,0.0580187,0.111513,0.0680201,0.163258,0.101573,0.114745,0.275317,0.216005,0.0593901,0.204247
296.215,0.922729,0.0793809,5,31,0,-276.84,0.351934,0.301588,0.403455,0.0712783,0.0548938,0.046451,-0.136905,0.696908,-0.0800824,1.26518,-0.21161,-0.368846,1.55053,-2.74404,-0.470053,-0.378683,-0.989112,-0.238098,-0.864989,-0.352762,0.753133,1.28494,2.15422,2.27162,-1.01641,0.627329,-0.857161,-0.0115084,0.516579,-1.13365,0.449855,0.0680449,1.56396,-0.0778554,-0.368622,0.585161,-0.615944,0.709197,-0.271392,0.0568187,6.28334,-0.192715,0.744807,-0.284378,-0.393957,0.943671,-2.04925,-0.464489,-0.400812,-0.826226,-0.302838,-0.739723,-0.382748,0.38796,0.75858,1.36439,1.44621,-0.845253,0.300285,-0.734268,-0.144925,0.223103,-0.926954,0.176603,-0.089484,0.95303,-0.191163,-0.393801,0.270899,-0.566162,0.35734,-0.32604,-0.0973077,1.06947,1.49603,1.98728,1.16408,2.6115,-0.627228,1.86607,1.48659,0.528862,1.36499,0.928103,1.28508,1.42799,1.78851,2.34699,2.89446,0.25132,2.18769,0.806624,2.34631,2.22029,1.61917,2.50315,1.57834,2.35457,1.4735,1.87786,2.05934,0.664862,1.29927,1.82823,1.35094,0.255504,0.183018,0.120545,0.237926,0.0684021,0.651861,0.133997,0.184434,0.370782,0.203431,0.28331,0.216687,0.193413,0.143255,0.0873052,0.0524283,0.437499,0.100862,0.30861,0.0873597,0.097943,0.165319,0.0756373,0.17103,0.0867033,0.186411,0.132635,0.113113,0.339648,0.214288,0.13845,0.205716
286.591,0.999526,0.0793809,6,63,0,-270.477,-0.0142908,-0.22319,-0.0686174,0.322618,0.0435692,0.0346396,0.473485,0.501473,-1.02655,0.582696,0.302502,0.088478,0.252362,-3.90531,-0.660859,-1.63714,-0.38005,0.916801,-1.07721,-1.01134,1.61198,2.66733,1.26543,1.39631,0.658049,-1.04509,0.167174,0.744489,1.12161,-0.749764,-0.0885047,0.472539,2.80365,1.2485,0.0795152,-0.466326,0.609748,0.635072,-0.0219237,0.153745,5.33237,-0.0413029,0.765691,0.625181,0.517854,0.600038,-1.48492,0.142082,-0.347497,0.2829,0.933236,-0.0667086,-0.0336734,1.28185,1.81108,1.10806,1.1737,0.803478,-0.0505989,0.557318,0.846826,1.03594,0.0974986,0.429102,0.71045,1.87944,1.09958,0.51336,0.239635,0.779257,0.791956,0.462491,0.550584,0.405315,0.831273,2.19854,1.52481,1.69413,-0.880528,1.38541,0.920877,0.798797,2.02733,1.02739,1.06042,1.61681,2.0845,1.55454,2.09352,1.23463,1.21777,1.21177,2.59446,2.39146,1.8887,2.04603,1.80455,2.42997,1.86948,2.08672,1.12499,1.24894,1.06148,1.76727,1.4704,0.400036,0.303376,0.0998818,0.178754,0.155233,0.706932,0.200141,0.284779,0.310283,0.116363,0.263591,0.257229,0.165645,0.110613,0.174432,0.109729,0.225373,0.228328,0.229387,0.0694958,0.0838266,0.131392,0.114454,0.141298,0.0809155,0.133602,0.110395,0.245087,0.222884,0.257026,0.145882,0.186881
286.522,0.94141,0.0793809,6,63,0,-261.515,0.48106,0.530611,-0.130791,-0.0148849,0.0775597,0.0159005,0.221034,0.719957,-0.632852,-0.231573,0.108668,0.0394926,2.28858,-3.65227,0.00835608,-1.35436,-0.801851,-0.26979,-1.05384,-0.799673,-0.481367,0.0588868,1.1995,2.02435,-0.171607,0.304806,-0.803195,-0.00849218,0.804156,-1.45225,0.0391663,0.638273,1.04891,-0.116581,-0.239388,1.0084,-0.885933,-0.0470297,1.12799,-0.133603,5.41081,-0.234593,0.0543107,0.29927,0.249467,1.86871,-2.40844,0.22705,-0.75405,-0.356265,0.0267966,-0.537689,-0.354697,-0.12553,0.26343,1.08462,1.67848,0.0974841,0.440481,-0.357233,0.21492,0.799992,-0.824528,0.249232,0.680563,0.976203,0.1371,0.0486843,0.947036,-0.4168,0.187174,1.03314,0.124845,0.98359,1.09759,2.68959,1.63151,3.40588,-1.17235,1.81094,1.09335,0.893719,1.56396,0.999473,1.18247,0.965087,1.40211,2.00839,2.9054,1.15594,2.28788,0.956353,2.91548,2.80251,1.95359,2.71711,2.21773,2.24209,1.47097,2.439,2.3012,0.746556,1.23685,2.37269,1.35177,0.27218,0.250192,0.0635904,0.163624,0.0321123,0.763569,0.140524,0.250988,0.290343,0.173079,0.269045,0.234609,0.275861,0.197482,0.118325,0.0518872,0.239406,0.0921315,0.277609,0.0513937,0.0571885,0.124162,0.0619712,0.09817,0.0960342,0.186795,0.0802464,0.0910237,0.321572,0.224984,0.0852789,0.205581
289.965,0.895506,0.0793809,6,63,0,-263.94,-0.00661828,-0.171176,0.0609511,0.565685,0.0622647,0.0198171,0.259682,0.67562,-0.630048,0.565157,0.246539,-0.0259696,0.0768377,-2.93554,0.154242,-0.804233,-1.13986,1.01749,-1.3309,-0.576669,1.14348,2.52272,2.06589,2.5422,-1.27731,-0.547185,0.359854,0.453234,-0.105809,-0.132911,0.10253,0.357462,2.61176,1.2877,-0.817808,0.0842792,0.269197,0.291129,1.8334,0.0970407,5.64188,-0.165991,0.641513,0.426248,0.242136,0.311595,-1.72363,0.363891,-0.283674,-0.51043,0.947116,-0.639498,-0.129928,1.03224,1.96408,1.65544,1.97724,-0.603298,-0.110007,0.502806,0.565895,0.188195,0.169884,0.328953,0.50119,2.02424,1.12967,-0.292846,0.316622,0.441556,0.456374,1.49836,0.325244,0.42489,1.0144,2.70288,1.70933,1.90332,-1.03874,1.41057,1.55711,0.120085,2.53884,0.952224,1.46179,1.56449,2.45587,2.26646,3.3199,-0.0107817,1.73077,1.21259,3.09159,2.1535,2.75784,2.66785,2.09291,2.67457,1.90775,1.98379,1.163,1.05012,0.951935,2.59892,1.66791,0.395347,0.266119,0.0628035,0.153251,0.129734,0.738607,0.196145,0.174062,0.470015,0.07318,0.278438,0.188193,0.173003,0.07901,0.0939394,0.0348946,0.502695,0.150489,0.229243,0.0434556,0.104004,0.0596453,0.0648973,0.109788,0.0644906,0.129233,0.120916,0.238123,0.259201,0.278496,0.0692081,0.158703
296.79,0.938657,0.0793809,6,63,0,-271.467,0.00450368,-0.0629602,-0.140168,0.607012,0.0596962,0.0156923,0.30685,0.550319,-1.24657,0.429468,0.277867,-0.183912,0.975538,-2.61416,0.522879,-0.564287,-0.570523,0.77098,-0.712625,-0.337385,0.624679,2.23096,1.07278,2.38457,-1.04234,-0.391613,0.918536,0.267273,0.883256,-0.61763,0.732068,0.612619,2.6826,0.582843,-0.407037,0.56599,0.445263,1.02761,0.413958,0.39733,5.93332,-0.379161,0.543195,0.459766,0.20564,0.843707,-1.13177,0.594601,-0.00368765,-0.00711936,0.731135,-0.0853205,0.121181,0.650623,1.53459,0.897224,1.61913,-0.266771,0.0913383,0.812338,0.453936,0.792923,-0.0330431,0.709721,0.643986,1.78313,0.6276,0.0828502,0.618325,0.551887,0.872366,0.53466,0.525509,0.336493,1.08623,2.35571,1.32553,2.08299,-0.347925,1.67118,1.47438,0.73992,1.97042,1.15396,1.36046,1.3111,2.17178,1.59508,2.61963,0.432679,1.56941,1.62215,2.58866,2.39038,2.16138,2.66536,1.88327,2.54587,1.48774,1.97879,1.52879,1.27405,1.50254,1.62265,1.52601,0.416662,0.252328,0.0866132,0.209899,0.110761,0.586114,0.158267,0.186278,0.323022,0.122344,0.239766,0.204165,0.212303,0.102313,0.168671,0.067886,0.393487,0.172301,0.164909,0.0698717,0.083909,0.103273,0.0650487,0.132014,0.0727047,0.184262,0.121448,0.17817,0.218565,0.182047,0.16484,0.178579
301.849,0.982854,0.0793809,6,63,0,-280.293,0.319358,0.171966,0.0770319,0.128584,0.0453974,0.0307664,0.218033,0.614076,-0.144898,0.901545,0.677625,0.111353,1.52638,-3.03925,-1.13711,-0.53982,-0.830401,0.643482,-1.24866,-0.199037,0.98269,1.35518,1.69213,1.44578,0.0226118,0.444106,-1.08913,1.19552,0.964352,0.216884,0.684702,1.01999,1.51477,0.582063,0.447151,0.052446,-0.831183,-0.0658024,1.21292,0.209939,6.12798,0.129055,0.77165,0.634146,0.286413,1.15535,-1.6483,-0.480239,-0.113457,-0.291896,0.61318,-0.54874,0.0958096,0.821479,1.05022,1.25713,1.10585,0.231919,0.490748,-0.450774,0.952173,0.810219,0.351217,0.638492,0.844386,1.14822,0.575464,0.492618,0.250239,-0.292376,0.177626,0.962856,0.346952,1.10246,1.40663,2.36031,1.42241,2.38214,-0.566632,1.20079,1.29493,0.743043,1.83997,0.678054,1.3226,1.65109,1.86979,2.05828,2.15106,1.10233,1.89913,0.707231,2.85993,2.3094,2.30437,2.41006,2.07118,2.21392,1.81688,2.21878,1.57507,0.663262,0.942742,2.53909,1.39216,0.249279,0.196767,0.0862496,0.194284,0.0845446,0.637986,0.231334,0.21502,0.322339,0.137054,0.336696,0.210385,0.160962,0.133566,0.113219,0.104233,0.249303,0.130207,0.330211,0.0541704,0.0903477,0.0907617,0.0824091,0.11193,0.0985071,0.139808,0.0980764,0.171494,0.340007,0.280347,0.0731631,0.199064
296.862,0.998133,0.0793809,6,63,0,-279.388,0.177095,0.0640953,0.12866,0.799908,0.0673165,-0.0056046,0.0744536,0.682238,-1.19138,0.216749,-0.593046,-0.951986,0.624801,-2.80009,0.682988,-1.18551,-0.115743,-0.103131,-1.24443,-1.35883,0.888394,0.969636,1.27896,1.66251,-0.628358,-0.389128,-0.144372,-0.422961,0.63593,-0.903517,0.282678,-0.0970101,1.33481,1.27549,-0.335333,0.218277,1.14229,-0.365373,2.20167,0.380808,5.46254,-0.73835,0.222328,-0.330145,-0.575027,0.500716,-1.83588,0.540414,-0.734347,-0.00451093,0.0040939,-0.774546,-0.852593,0.68055,0.735976,0.94701,1.20868,-0.354236,-0.191024,-0.0240422,-0.214106,0.508309,-0.54196,0.267307,0.00826966,0.985113,0.944638,-0.154323,0.22337,0.853768,-0.174817,1.57651,0.334255,0.246713,1.26904,2.13431,1.01431,2.22469,-0.878749,1.39657,1.25889,0.969343,1.72807,0.949429,0.871382,1.6803,1.74906,1.91908,2.66339,0.626584,1.80222,0.927394,2.51962,2.63618,2.25908,2.79908,1.73224,1.95336,1.87595,2.31013,1.13456,1.83221,0.835043,2.41068,1.78896,0.438633,0.219421,0.105806,0.266136,0.0975551,0.706563,0.198361,0.221164,0.275011,0.150835,0.279,0.294967,0.157055,0.148166,0.127964,0.0651684,0.348286,0.141581,0.283454,0.0744945,0.0668458,0.0945692,0.0573739,0.150301,0.124187,0.132855,0.0902872,0.243321,0.137975,0.30258,0.0823619,0.1432
