lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0849715
# Diagonal elements of inverse mass matrix:
# 0.0328892, 0.0661484, 0.080883, 0.0735004, 0.00028357, 0.000386152, 0.0377046, 0.0269636, 0.189001, 0.249274, 0.218909, 0.169524, 0.227536, 0.293495, 0.394735, 0.182199, 0.165162, 0.162263, 0.173814, 0.149609, 0.181235, 0.198952, 0.173886, 0.231582, 0.159431, 0.154027, 0.186593, 0.210546, 0.194284, 0.265151, 0.196152, 0.179738, 0.210747, 0.211217, 0.226941, 0.207193, 0.184306, 0.173292, 0.469816, 0.186502, 0.0081326
302.395,0.994749,0.0849715,6,127,0,-276.851,0.313149,-0.438231,0.214973,0.447333,0.0168561,0.0170222,0.396234,0.668041,-0.112586,0.65938,0.725366,-0.608414,1.22829,-2.5793,0.564017,-1.40139,-0.568381,0.184719,-1.5899,-1.12308,1.11972,1.78247,1.94052,1.36349,-0.251809,-0.366961,0.520901,1.50517,1.39498,0.338809,1.03832,0.0818062,2.40658,0.522353,0.00670529,0.695473,0.0769838,0.385539,0.849184,0.87927,6.41566,0.321021,0.836727,0.880808,-0.0102119,1.21678,-1.32684,0.77302,-0.539954,0.0165317,0.519634,-0.665884,-0.354027,1.14426,1.587,1.69258,1.3071,0.228015,0.151089,0.744217,1.40175,1.32814,0.622572,1.08988,0.450884,2.00393,0.745187,0.400713,0.860838,0.447662,0.653789,0.963524,0.983622,0.79212,1.12058,2.39417,1.28402,2.54473,-0.749922,1.63563,0.855415,0.521675,1.84758,0.662061,0.973918,1.60009,1.97298,2.31637,2.56762,0.770724,1.54646,1.31745,2.98254,2.75722,2.22021,2.62009,1.77883,2.5261,1.39213,1.91408,1.58148,0.964041,1.08313,1.99778,2.24414,0.311714,0.245904,0.0836183,0.216867,0.0727816,0.679162,0.163061,0.298298,0.372461,0.136157,0.340277,0.2741,0.167969,0.122069,0.0897759,0.0712515,0.316322,0.175598,0.211243,0.0482211,0.0596801,0.0979498,0.0678564,0.144448,0.0740489,0.199069,0.128524,0.170585,0.27607,0.252914,0.119436,0.0958559
305.504,0.948026,0.0849715,6,63,0,-284.672,0.245225,0.177459,0.283548,0.337977,0.0528714,0.0279533,0.0583962,0.656812,-0.964749,0.875202,0.537843,-0.519658,0.640322,-3.08856,-0.614502,-0.574128,-0.474214,0.403065,-0.993941,0.526964,0.590177,1.76033,1.08622,2.07185,-0.731173,-0.129292,-0.485245,0.512001,0.345218,-0.584594,0.318509,0.553639,2.1938,0.808659,-0.0186856,0.449597,-0.0491481,1.10757,1.13936,-0.610856,6.11559,-0.575263,0.63324,0.411658,-0.282922,0.478968,-1.97021,-0.345216,-0.318698,-0.253074,0.323134,-0.594437,0.404513,0.446032,1.2146,0.771838,1.41921,-0.421847,-0.0265245,-0.260319,0.394685,0.28514,-0.325572,0.267597,0.422033,1.49931,0.589533,0.0461232,0.353697,0.0261151,0.785865,0.806745,-0.342822,0.508432,1.40945,2.51147,1.12956,1.9972,-0.789983,1.3814,1.41101,0.886528,1.84136,0.92379,1.92274,1.39652,2.15853,1.68916,2.72596,0.563157,1.70319,0.991096,2.70598,2.1206,2.0386,2.42028,1.94026,2.66686,1.91564,2.14594,1.7545,1.09147,1.67739,2.42901,0.96392,0.375561,0.196321,0.0750579,0.244242,0.119498,0.687828,0.200784,0.196074,0.291827,0.13689,0.284186,0.127556,0.198369,0.103537,0.155886,0.061459,0.362817,0.154049,0.270696,0.0626212,0.107111,0.11521,0.0816391,0.125619,0.0649572,0.128349,0.104712,0.147481,0.251341,0.157441,0.080987,0.276094
303.245,0.850851,0.0849715,5,63,0,-285.101,0.267993,-0.331396,0.0362417,0.337432,0.0326985,0.0191281,0.441704,0.630454,-0.252765,0.373104,0.123667,-0.111296,1.04388,-2.78663,0.273756,-1.56101,-0.834322,0.0615317,-1.04448,-0.945617,0.82869,1.98086,1.66004,1.02457,-0.576685,0.0919182,-0.128425,0.788503,1.02124,-0.209479,0.918195,-0.035883,2.31769,0.723222,0.24219,0.557527,-0.391311,0.148825,0.274103,0.694758,6.19155,0.282348,0.676929,0.519671,0.371537,1.09982,-1.31514,0.614295,-0.542437,-0.0842972,0.480497,-0.216789,-0.154463,0.964155,1.69054,1.48828,1.08765,0.0781313,0.499655,0.360738,0.938819,1.08555,0.309638,1.02058,0.419082,1.9029,0.897662,0.594394,0.793199,0.195001,0.535532,0.614514,0.879717,0.73775,0.921922,2.22736,1.65415,2.44783,-0.75469,1.50964,0.936365,0.409361,1.82851,1.13122,1.19355,1.38299,2.0503,2.04039,2.30487,0.575175,1.97846,0.930909,2.7773,2.62975,2.18082,2.76097,1.76709,2.41568,1.54234,2.30209,1.51238,0.684645,0.921821,1.63341,2.09693,0.323496,0.284566,0.0973201,0.160549,0.0795975,0.6802,0.180992,0.281635,0.399065,0.138416,0.243936,0.232625,0.200529,0.114022,0.115027,0.0907208,0.360044,0.121483,0.28274,0.058563,0.0672482,0.101486,0.0594699,0.145905,0.0819845,0.176196,0.0909504,0.180586,0.335225,0.284587,0.163364,0.109395
296.131,0.976216,0.0849715,5,63,0,-278.649,0.172006,-0.296447,-0.12575,0.0454868,0.0305544,0.0222166,0.736901,0.665888,0.0929278,0.631277,-0.048852,-0.312576,1.07336,-3.19527,0.958067,-1.23607,-0.758655,0.0803746,-1.30798,-1.02845,0.773496,1.79296,1.16017,1.39164,-0.302056,-0.487503,-0.317567,1.80638,0.741999,-0.102377,0.602215,-0.189241,2.4415,0.894821,0.221272,0.82786,-0.229223,0.207854,-0.00857455,0.438897,6.0588,0.79878,1.15726,0.704371,0.52876,1.45164,-1.39079,1.37487,-0.0861832,0.231721,0.790421,-0.13407,0.0520648,1.25196,1.93081,1.50944,1.66358,0.535765,0.412278,0.525436,1.93975,1.23099,0.668729,1.13791,0.610887,2.36266,1.33275,0.884243,1.28816,0.584264,0.875308,0.731191,1.02916,0.938235,1.05233,2.04912,1.4763,2.46029,-1.13694,2.0253,1.04468,0.41561,1.79907,0.874579,1.06071,1.33829,1.95918,1.72009,2.55001,0.702259,1.54314,0.798191,3.40671,2.42296,2.16625,2.51321,1.61954,2.56877,1.68747,2.22899,1.72485,0.75435,0.922305,1.48704,1.91559,0.281257,0.258777,0.114142,0.185987,0.0786895,0.757118,0.116572,0.260247,0.397568,0.141964,0.294302,0.257173,0.207792,0.123555,0.15186,0.072426,0.331312,0.176079,0.310413,0.0320864,0.0814382,0.102823,0.0749372,0.165269,0.0711757,0.156109,0.0971771,0.151248,0.319874,0.284488,0.184366,0.128354
299.549,0.999406,0.0849715,6,63,0,-276.287,0.383146,-0.373541,0.148496,0.583459,0.0391883,0.0447397,0.0305332,0.726673,-1.10943,0.417795,0.72006,0.141832,0.477658,-2.87633,-1.11318,-0.837387,-0.783651,0.541199,-1.56163,-0.343265,1.06635,0.997177,0.849814,1.4624,-1.30433,-0.244918,-0.375836,-0.0804197,0.300153,-0.301368,-0.0220573,0.255141,1.26176,-0.0662378,-0.0846362,-0.486986,-0.16477,0.363524,1.27346,-0.890752,5.49155,-0.775661,0.334133,0.553782,0.133599,0.377634,-2.05962,-0.778388,-0.577974,-0.538925,0.423808,-1.10426,-0.218908,0.805423,0.755155,0.64807,1.09322,-0.917289,-0.147442,-0.242577,-0.0279056,0.248647,-0.188463,0.0145048,0.215937,0.947422,-0.0176,-0.0309696,-0.323346,-0.0892006,0.294697,0.955922,-0.616752,0.276812,0.894469,2.7443,1.81467,2.13708,-0.796026,1.3031,1.33823,0.603027,2.18326,0.655186,1.54054,1.72397,1.58393,1.74001,2.69591,0.135763,1.76876,1.07833,2.31937,2.24322,2.198,2.24421,1.97538,2.13411,1.45683,2.15955,1.3046,1.00187,1.13019,3.15349,0.985941,0.431236,0.290188,0.0604094,0.140075,0.105545,0.689124,0.213644,0.207802,0.353651,0.101264,0.341822,0.176457,0.151361,0.17024,0.149312,0.063215,0.466111,0.145697,0.253821,0.0895318,0.0959356,0.0999305,0.09585,0.121812,0.105825,0.188953,0.103442,0.213392,0.268574,0.244125,0.0409541,0.271714
304.677,0.957144,0.0849715,5,31,0,-274.872,0.43241,-0.291866,0.313333,0.371248,0.0276715,0.0357953,0.1607,0.711562,-0.348455,0.747324,0.517351,-0.24051,1.29903,-2.91062,-0.339075,-0.816363,-0.716892,-0.492338,-1.33959,-0.51246,0.959014,1.50238,1.39989,1.65215,-0.36672,-0.288184,0.00367895,1.56637,0.664673,-0.241078,0.518534,-0.596764,1.90301,-0.0417605,-0.132241,0.343134,-0.0556928,0.0763771,-0.601367,0.0407221,6.54128,-0.0872473,0.692467,0.528827,-0.0104374,1.08504,-1.91038,-0.0805727,-0.420193,-0.349413,-0.189629,-0.7925,-0.203947,0.843097,1.22974,1.15681,1.33631,-0.100244,-0.0443609,0.163318,1.27527,0.633656,-0.0108419,0.529669,-0.263935,1.51481,0.130985,0.0666023,0.404861,0.121071,0.215047,-0.26721,0.189676,0.792722,1.17869,2.47344,1.57445,2.72527,-0.862102,1.62269,1.33072,0.602147,1.4506,0.847727,1.43628,1.61507,1.93073,2.0651,2.86585,0.778502,1.70655,1.25806,3.33057,2.43991,2.07213,2.50195,1.37629,2.50217,1.34819,2.01122,1.74453,1.0312,0.920454,1.52591,1.71922,0.311585,0.235288,0.0777411,0.171583,0.0614989,0.7031,0.164834,0.20904,0.353853,0.189909,0.29991,0.192122,0.165886,0.12667,0.112536,0.0538678,0.314643,0.153611,0.221308,0.0345373,0.0801794,0.111835,0.0757213,0.201605,0.0757065,0.206166,0.11803,0.148738,0.262852,0.284865,0.178592,0.151972
301.761,0.883595,0.0849715,6,63,0,-284.866,0.358053,-0.0460672,0.247596,-0.095732,0.0390002,0.0532032,0.214991,0.714557,-0.724404,0.682589,0.22608,-0.222765,1.05129,-2.91959,-1.0648,-0.782468,-1.47896,0.341615,-1.44888,-1.02698,1.21585,2.26291,1.56664,1.07349,-0.645625,-0.293917,-0.873172,0.290181,0.454095,-0.429654,0.659423,0.0909119,1.38918,0.757438,0.0597274,-0.467797,-0.454444,0.847475,1.2618,-0.480328,6.48994,-0.302637,0.702739,0.376537,0.0558121,0.966199,-1.87122,-0.545868,-0.344127,-0.841808,0.459094,-0.820319,-0.518847,1.08378,1.83196,1.33444,0.98206,-0.246345,0.00496988,-0.40894,0.422341,0.539467,-0.0920217,0.686186,0.279952,1.20764,0.756223,0.257669,-0.119277,-0.109736,0.82056,1.11662,-0.128231,0.494816,0.914956,2.31429,1.48656,2.47495,-0.856989,1.47526,1.32062,0.0620507,1.96784,0.688431,0.989902,1.67398,2.3634,1.9937,2.33481,0.455808,1.66972,0.707731,2.51609,2.28222,2.04073,2.66294,1.7887,2.1647,2.03488,2.19542,1.32137,0.692477,1.30514,3.10438,1.22452,0.37876,0.285987,0.0899464,0.184438,0.0776332,0.702031,0.186145,0.210715,0.484492,0.122621,0.334382,0.270931,0.157895,0.0860065,0.119865,0.0882809,0.387981,0.158461,0.3301,0.0747376,0.0926064,0.114992,0.0651961,0.143232,0.102966,0.115589,0.100162,0.21059,0.333482,0.213301,0.0429271,0.227142
307.859,0.999889,0.0849715,5,31,0,-286.327,0.0853542,-0.0990579,0.16559,0.251209,0.0429453,0.0590748,0.321755,0.741064,-0.870272,0.7526,0.156423,-0.275394,0.706262,-3.42714,-1.08709,-1.14061,-0.26288,-0.0416249,-0.990493,-0.263054,0.453166,0.91755,1.30602,2.24565,-0.650906,0.0617241,-0.223337,0.82819,0.619467,-0.548909,0.194606,0.0577427,1.83734,-0.342732,-0.391085,0.108142,-0.148329,-0.0131875,-0.160038,0.39124,5.3571,-0.323171,0.87948,0.437675,0.117671,0.845141,-2.21797,-0.483847,-0.523512,0.126944,0.290909,-0.412263,0.126816,0.657581,1.00172,1.2896,1.98593,-0.160607,0.367497,0.156248,0.935497,0.78082,-0.0850209,0.46597,0.364546,1.68334,0.0677688,0.0319364,0.401896,0.211834,0.311983,0.203157,0.611689,0.555477,1.10831,2.20278,1.32449,2.13785,-1.0945,1.75352,0.940978,1.12374,1.58362,0.880446,1.41952,1.31187,1.58499,2.03708,3.10686,0.623774,1.83199,1.38935,2.87239,2.3312,1.89481,2.27402,1.65726,2.73921,1.48321,1.79704,1.99968,1.10072,0.84983,2.4241,1.73262,0.364595,0.248187,0.0995009,0.210072,0.105472,0.749227,0.147604,0.280703,0.245318,0.170284,0.293085,0.194736,0.212174,0.170089,0.115364,0.0428253,0.348924,0.138002,0.199512,0.0535356,0.0885716,0.130697,0.0932973,0.160131,0.0606987,0.184943,0.142211,0.119237,0.249605,0.299469,0.0813535,0.150253
298.591,0.987366,0.0849715,5,31,0,-281.899,0.164568,0.347564,-0.350931,0.306865,0.0803632,0.0190337,0.232252,0.662332,-0.0294073,0.893917,0.307237,0.561042,0.769518,-3.09259,-0.706676,-0.450215,-1.27744,-0.0438939,-0.673111,0.698865,0.992912,0.971356,1.66901,1.84485,-0.574106,-0.544369,-0.671949,0.969507,0.938575,-0.816969,0.0693729,0.55009,1.70758,0.286126,-0.320343,-0.258513,-0.0452715,0.283801,0.820724,-0.0508883,6.04141,0.212775,0.824323,0.435745,0.603848,0.741929,-1.81607,-0.235802,-0.0659399,-0.613835,0.20318,-0.213571,0.695133,0.88989,0.875613,1.33769,1.45416,-0.147997,-0.128301,-0.212802,0.874388,0.853901,-0.308853,0.2782,0.596595,1.36324,0.421763,0.0200784,0.0610309,0.202267,0.420222,0.775844,0.198547,1.2716,1.67377,2.56113,1.68452,1.98332,-0.711045,1.26079,1.49691,0.483053,1.44457,1.02782,1.93653,1.83068,1.83927,2.1778,2.3741,0.788961,1.43455,0.960222,3.32123,2.57747,2.21835,2.48395,1.83799,2.47916,1.63393,2.14547,1.31234,1.22518,1.31696,2.10377,1.11849,0.218984,0.157922,0.071682,0.156498,0.120965,0.670632,0.220837,0.182887,0.381531,0.190838,0.263506,0.12603,0.138158,0.137138,0.101762,0.0851694,0.312392,0.192391,0.276834,0.03485,0.0706023,0.0981145,0.0769909,0.137289,0.077332,0.163293,0.104756,0.212095,0.227027,0.211325,0.108731,0.246292
299.379,0.967475,0.0849715,5,63,0,-277.506,-0.208636,-0.0911129,-0.229589,0.51308,0.0692958,0.0585782,0.419101,0.79186,-0.483757,0.4371,0.626281,-0.00377634,0.935009,-3.47201,-0.524233,-1.01499,-0.541703,0.411972,-0.972071,0.283075,0.214984,0.749497,1.49329,1.96348,-0.727038,-0.0432545,-0.947117,0.247096,0.250005,-0.988513,0.909421,-0.240286,1.43626,0.240568,-0.469614,0.0392231,-0.5056,-0.289653,-0.284199,0.25769,5.63259,0.0360331,0.765223,0.915028,0.41611,1.1595,-2.33024,0.00398176,-0.384632,-0.0098521,0.745325,-0.350644,0.643256,0.589338,1.0126,1.60158,1.9739,-0.156612,0.384849,-0.330884,0.614766,0.61707,-0.363664,1.13923,0.228828,1.55642,0.609596,0.0472317,0.45016,0.018736,0.189736,0.194055,0.623155,0.885741,0.970571,2.85275,1.45299,2.33497,-1.23838,2.20099,1.06802,0.957012,1.9208,0.824829,1.81873,1.21572,1.56941,2.31792,2.87219,0.597907,1.83751,0.870293,2.82968,2.20832,1.92054,3.14626,1.4043,2.58186,1.99122,1.98496,2.01222,0.877858,0.700527,2.37171,1.52145,0.291989,0.274767,0.0545391,0.189542,0.0882679,0.775281,0.0996618,0.255779,0.277477,0.127773,0.304739,0.139586,0.228691,0.1723,0.0896497,0.0535456,0.354823,0.137347,0.295193,0.0557415,0.0990061,0.127801,0.041239,0.197135,0.070315,0.120128,0.120791,0.117926,0.293622,0.331695,0.0853556,0.179249
303.119,0.948342,0.0849715,5,31,0,-276.775,0.165012,0.0504339,-0.344216,0.190153,0.0684281,0.0418489,0.349835,0.720675,-0.223084,0.750203,0.0796906,-0.164957,0.800061,-3.12493,-1.05551,-0.711768,-0.85812,0.46355,-0.772046,-0.419072,1.22121,1.82487,1.44423,1.81618,-1.09552,-0.164396,-0.444079,0.191123,0.471358,0.316503,0.16648,0.652949,0.719085,-0.0892839,-0.788409,-0.0866112,0.0414367,0.959612,-0.118129,0.659813,6.33342,0.189064,0.890488,0.407266,0.230955,0.926419,-1.90223,-0.410844,-0.163118,-0.268591,0.683905,-0.206559,0.0478204,1.22993,1.66497,1.39065,1.65871,-0.43968,0.231359,0.0297982,0.487573,0.689531,0.577931,0.469814,0.8204,0.868062,0.285491,-0.218352,0.287417,0.379698,1.0414,0.264702,0.825346,1.05942,1.30051,2.43682,1.37094,2.20326,-0.868816,1.42204,1.38744,0.685463,1.96075,1.07029,1.32466,1.92681,2.32609,2.11201,2.66184,0.334819,1.78192,1.15125,2.79084,2.37694,2.94963,2.5678,2.09724,1.86396,1.52988,1.8112,1.65475,1.24484,1.65372,2.03402,1.82848,0.25742,0.21408,0.0804077,0.202468,0.0994578,0.704499,0.194343,0.199817,0.335043,0.123386,0.255349,0.210043,0.127104,0.0889855,0.107935,0.0652628,0.417068,0.144067,0.240261,0.0578212,0.0849478,0.0497542,0.07124,0.109365,0.134242,0.178011,0.140493,0.160468,0.223594,0.160607,0.115677,0.13842
307.094,0.977586,0.0849715,5,63,0,-284.024,0.240415,0.225679,0.0964816,0.125963,0.0626023,0.0433346,-0.0627319,0.737499,-0.728087,0.597518,-0.0127805,0.204933,1.75145,-2.79107,0.00967458,-0.233226,-1.04791,0.188942,-0.951885,-0.428992,1.27707,1.09794,1.65831,2.34243,-0.384754,0.351935,-0.890093,0.738358,0.814621,-0.337937,0.679083,0.332697,2.41005,0.112605,0.223222,0.250824,-0.406758,0.773194,1.14753,0.501559,6.4933,-0.599695,0.377937,-0.0721576,0.0884058,1.22896,-2.12114,-0.0555969,-0.234736,-0.835562,0.0766123,-0.764746,-0.379113,0.879103,0.746997,1.16027,1.66481,-0.346488,0.19682,-0.719175,0.481807,0.53805,-0.31196,0.438091,0.182632,1.71468,0.0203143,0.101894,0.12225,-0.362716,0.507498,0.783571,0.307167,0.488817,0.989768,2.1097,1.45643,2.72219,-0.878723,2.02961,1.5089,0.33962,1.56984,0.728481,1.11411,1.76707,1.61884,2.01385,2.90763,0.600945,1.94046,0.629345,2.91407,2.40689,2.1829,2.68255,1.67586,2.9332,1.48718,2.28375,1.70746,0.702478,1.30491,2.72828,1.54999,0.380172,0.270958,0.108158,0.189014,0.0616767,0.706558,0.116129,0.181102,0.415902,0.172239,0.325528,0.247105,0.145907,0.165365,0.117757,0.0517777,0.354127,0.125598,0.347659,0.0514624,0.0826487,0.101296,0.0640111,0.157645,0.0505367,0.184346,0.0924779,0.153494,0.331263,0.21334,0.0613248,0.175088
310.506,0.98269,0.0849715,6,95,0,-290.721,0.180659,0.279804,0.0610916,0.24208,0.0659906,0.0374723,0.0244639,0.773677,-0.784394,0.690758,-0.143816,-0.0985655,1.70885,-2.70545,-0.502618,-0.317967,-1.0388,0.200445,-0.739712,-0.403652,1.11189,1.37034,1.85068,2.31713,-0.302488,0.33367,-1.01777,0.517022,0.814104,-0.40033,0.710128,0.37024,2.39347,0.182421,0.0977409,0.129147,-0.451681,0.721751,0.850672,0.347099,6.67523,-0.582404,0.558888,-0.0868034,-0.051794,1.34656,-2.06868,-0.3644,-0.22154,-0.779234,0.179544,-0.547834,-0.287833,0.884706,1.08466,1.45629,1.81718,-0.209564,0.282617,-0.762958,0.424472,0.654317,-0.285262,0.573874,0.31091,1.87624,0.165599,0.100084,0.124382,-0.324991,0.582866,0.682609,0.293006,0.556851,1.28595,2.05873,1.23586,2.7662,-0.803629,1.63672,1.46206,0.434965,1.59918,0.871806,1.13181,1.84034,2.03656,2.35303,2.97285,0.787287,1.96622,0.60113,2.83397,2.4699,2.19023,2.7854,1.73055,3.12791,1.62765,2.24562,1.68439,0.785353,1.45874,2.52579,1.44868,0.364276,0.21654,0.113173,0.225157,0.0591783,0.69075,0.162912,0.188152,0.392941,0.168096,0.294879,0.243828,0.137011,0.115418,0.0868251,0.0486674,0.312752,0.122796,0.354085,0.0555159,0.0779954,0.100632,0.0581182,0.150517,0.0419707,0.164153,0.095728,0.156515,0.313167,0.18866,0.0740697,0.190204
304.672,0.867215,0.0849715,5,63,0,-289.094,-0.149191,0.224879,-0.17161,0.448475,0.0848748,0.053302,0.104205,0.757713,-0.906606,1.29887,-0.178677,0.303034,1.40798,-2.90834,-0.964313,-1.13387,-0.747833,1.27766,-0.925414,-0.178943,0.676615,1.40319,1.43417,1.35786,-0.469562,-0.0696954,0.124821,0.576667,0.478726,-1.14062,0.335391,0.828857,1.33691,0.201037,0.710457,-0.451377,-0.0994012,0.0863631,-0.00579127,0.610911,6.12601,-0.582742,1.08837,-0.031181,0.333817,1.17105,-2.09948,-0.626468,-0.754942,-0.462438,1.0723,-0.596993,-0.0313825,0.616885,1.16742,1.19089,1.13307,-0.251588,0.0513956,0.198783,0.541153,0.466942,-0.760056,0.358335,0.732241,1.1172,0.256533,0.642527,-0.23781,0.0288871,0.169643,0.0998166,0.5671,0.547446,1.63224,2.22875,1.49038,2.49736,-0.775448,1.72967,0.910867,0.774354,2.39861,0.729316,1.29493,1.50676,2.0311,2.05661,2.11988,0.717779,1.7172,1.64878,3.14059,2.3025,1.92425,2.70314,2.05855,2.40729,1.85482,2.90246,1.50877,1.13584,0.949038,2.30583,1.55391,0.366457,0.163524,0.0971981,0.183865,0.0760437,0.684698,0.15063,0.286823,0.315538,0.0832786,0.325345,0.21502,0.18142,0.115976,0.113386,0.107179,0.327882,0.152232,0.161274,0.0414639,0.0909161,0.127388,0.0627882,0.113191,0.0826183,0.135308,0.0520321,0.181122,0.243085,0.279078,0.0906411,0.174522
309.354,0.995067,0.0849715,5,31,0,-292.85,0.224539,0.250405,0.143648,0.055065,0.0614077,0.0471828,0.116096,0.848239,-0.479855,0.180343,0.346695,0.309997,0.608404,-2.40477,-1.21489,-0.299942,-0.75224,0.138519,-0.622659,-0.31895,0.712391,1.26229,1.28724,2.31603,-0.411629,0.0611301,-1.08841,0.34202,0.821715,-0.0335134,0.0771401,-0.021884,1.48049,-0.0608338,-0.892796,0.0362732,-0.361422,0.860103,0.0129599,0.264735,6.17078,-0.290935,0.26907,0.410176,0.379048,0.632168,-1.92373,-0.91442,-0.138326,-0.521983,0.233593,-0.412067,-0.154449,0.720374,1.18682,1.20798,2.08064,-0.233064,0.167949,-0.807134,0.406211,0.813107,0.087669,0.18153,0.0975335,1.37191,0.0644948,-0.641208,0.146865,-0.190476,0.84567,0.12709,0.340655,0.780024,0.821019,2.55969,1.73027,2.1062,-0.685596,1.24174,1.58134,0.643342,1.70763,1.06197,1.31958,1.57242,2.02187,2.02096,3.30904,0.683159,1.88761,0.546922,2.80136,2.65559,2.54422,2.39245,1.57157,2.58442,1.54716,1.50831,1.75814,0.854611,1.59903,2.12826,1.56906,0.314315,0.305547,0.071778,0.150554,0.108496,0.664987,0.224133,0.170606,0.344491,0.153472,0.256934,0.210888,0.171872,0.116926,0.11702,0.0352623,0.335557,0.131517,0.366579,0.0572508,0.0656456,0.0728154,0.0837499,0.171993,0.0701482,0.175496,0.18119,0.147023,0.298467,0.168117,0.10638,0.172351
306.211,0.810166,0.0849715,5,31,0,-285.92,-0.175416,0.203454,-0.164094,0.387163,0.0834073,0.0672679,0.0797811,0.81546,-0.444688,0.957015,0.390175,0.201479,0.539992,-3.58033,-1.24516,-0.377906,-1.16857,0.598691,-0.645794,-0.0549719,0.175822,1.10138,1.25939,1.50295,-0.778454,0.0565289,-0.668617,0.580178,1.60103,-0.65156,0.201503,0.761002,1.80399,-0.167805,-0.128263,-0.385066,-0.345003,0.637113,-0.385799,0.236414,5.82676,-0.282844,0.860188,0.397953,0.244079,0.520123,-2.83983,-0.9356,-0.228386,-0.873139,0.567989,-0.446838,0.0349537,0.223157,0.977908,1.10676,1.30538,-0.555017,0.125878,-0.465449,0.552893,1.38536,-0.451539,0.244099,0.700348,1.55086,-0.0570568,-0.0248118,-0.234224,-0.201555,0.599321,-0.234823,0.272567,0.890131,1.29321,2.61172,1.37355,1.81641,-1.41531,1.78454,1.40153,0.434371,1.86428,0.84945,1.33124,1.10253,1.81454,1.98333,2.26804,0.43437,1.7558,1.11113,3.10029,3.18209,2.17926,2.54127,1.99664,2.92564,1.71082,2.18896,1.72494,0.950397,1.34066,2.33045,1.23523,0.291083,0.215309,0.0683879,0.202046,0.139865,0.804602,0.143744,0.197573,0.393083,0.134205,0.299548,0.208954,0.249266,0.14009,0.120964,0.093805,0.393083,0.147318,0.24766,0.0430953,0.0398453,0.101628,0.0730149,0.119557,0.0509004,0.153058,0.100747,0.151236,0.278805,0.207402,0.088632,0.225268
302.951,0.874021,0.0849715,5,31,0,-287.82,-0.128986,0.144624,0.347508,0.114897,0.054766,0.0692673,0.212397,0.955064,-0.791898,0.534232,-0.16593,0.128149,1.31247,-2.29037,-1.24386,-1.12301,-0.716526,0.815739,-0.913783,0.0995104,1.15714,1.38634,1.12169,2.14382,-0.159981,0.130857,-0.918668,0.392819,-0.0547576,-0.549863,0.961491,0.551237,0.728106,-0.244695,-0.0263732,-0.444736,-0.232075,0.0874328,-0.0374957,0.464122,5.91573,-0.543916,0.722623,0.0539234,0.334788,1.46589,-1.97506,-0.975572,-0.86015,-0.471931,0.99148,-0.660325,0.307436,1.31754,1.53644,1.28369,2.25989,0.059605,0.337374,-0.66499,0.587565,0.1601,-0.312758,1.13068,0.738864,0.907785,-0.021302,0.187209,-0.212355,-0.00924895,0.295901,0.176586,0.655664,0.361229,0.865829,1.93815,1.50706,2.74769,-0.805293,1.52272,0.640715,0.57175,2.27328,0.621476,1.58924,1.92819,2.09525,1.91379,3.32262,0.791348,1.83824,0.65576,2.69086,1.7705,1.8453,3.06968,2.02067,2.02073,1.49978,2.07144,1.50906,0.880954,0.765519,2.54335,1.7184,0.410662,0.296123,0.125851,0.181375,0.0602174,0.691106,0.179061,0.345085,0.360833,0.0933601,0.349446,0.169491,0.126952,0.109559,0.128556,0.0348032,0.311879,0.13726,0.341693,0.0635151,0.145481,0.136426,0.0443756,0.11705,0.117043,0.182459,0.111904,0.181079,0.29298,0.317449,0.0728746,0.152077
