# 0.0314538, 0.0330554, 0.0673245, 0.0862278, 0.109551, 0.0876211, 0.0868419, 0.0935381, 0.0664203, 0.0627695, 0.0799487, 0.086845, 0.000181928, 0.0338555, 0.0274374, 0.209879, 0.240692, 0.241842, 0.189939, 0.223678, 0.323133, 0.31063, 0.224148, 0.297862, 0.172591, 0.18192, 0.182966, 0.247967, 0.308093, 0.248881, 0.248156, 0.222025, 0.198568, 0.244088, 0.32492, 0.241895, 0.2706, 0.243565, 0.180574, 0.293836, 0.302689, 0.219776, 0.266578, 0.188972, 0.280727, 0.289885, 0.16821, 0.0115959, 0.805866, 0.788072, 0.753866, 0.820228, 0.915964, 0.845663, 0.794126, 0.742855, 0.723359, 0.990497, 0.832156, 0.929193, 0.677899, 0.823687, 0.755542, 0.767221, 0.886511, 0.821381, 0.855272, 0.751862, 0.898081, 0.835595, 1.12911, 1.06305, 0.940307, 0.773149, 0.733533, 0.873207, 0.801802, 0.855592, 0.853971, 0.878207, 0.708504
284.461,0.996603,0.0856052,6,63,0,-238.251,0.259936,0.0833965,0.046074,0.19736,0.670182,-0.401435,-0.476342,0.102738,-0.0940217,-0.0397201,-0.0590053,0.288386,0.0461887,0.119186,0.836571,-0.236291,1.35433,0.627284,0.310304,0.866632,-2.80457,-0.819012,-0.493349,0.148176,0.295629,-0.536145,0.026731,0.366318,1.26439,1.18728,1.60028,-0.562156,0.78643,-0.581371,0.897628,0.501335,0.354366,-0.0103721,-0.0557013,1.93369,0.321077,0.536362,-0.0769328,-0.445582,0.555356,0.728073,0.709216,1.57503,0.248107,-2.29623,-0.196764,-0.271785,1.84386,0.477061,0.353018,-0.298068,-0.297336,-1.72149,0.486484,1.10077,0.388235,-0.584944,-0.906127,-0.767854,-0.272134,0.418615,1.29171,-0.883453,0.213513,-0.321117,1.32435,-0.363577,0.197062,0.354526,-0.06816,0.559859,-1.15072,0.114594,0.560911,1.96521,0.255155,-0.078488,1.25218,0.643953,0.378777,0.844185,-2.22703,-0.565976,-0.293536,0.243145,0.366501,-0.329338,0.141548,0.425637,1.17694,1.11243,1.45793,-0.351097,0.77709,-0.367172,0.870116,0.538589,0.415638,0.110509,0.0725878,1.73685,0.38779,0.567891,0.0548262,-0.253575,0.583781,0.728271,0.712495,2.73278,4.60072,4.51587,7.63318,5.4379,5.27309,4.48652,4.48734,3.15162,5.45063,6.348,5.31937,4.17829,3.85825,3.99291,4.51548,5.35961,6.65596,3.88002,5.0937,4.46094,6.71009,4.41419,5.07295,5.27507,4.74988,5.55077,3.63108,4.97021,5.55221,7.8665,5.1466,0.686206,1.5088,2.39255,1.52692,2.08471,-1.23046,1.31536,1.13174,1.13523,1.60703,0.911187,1.38207,0.995523,1.76499,1.69978,2.5137,0.355414,2.20237,0.674655,2.80347,2.05625,2.39518,1.9053,1.31311,2.69441,1.94628,2.31649,1.41947,0.502502,1.09487,2.47321,1.76826,0.334878,0.181117,0.0837422,0.178444,0.110592,0.7739,0.211591,0.243839,0.243197,0.167002,0.286757,0.200676,0.269823,0.146166,0.154494,0.0749033,0.41207,0.0995379,0.337455,0.0571369,0.113423,0.0835408,0.12951,0.211966,0.0633038,0.124959,0.0897663,0.194745,0.376953,0.250702,0.0777576,0.145758
278.004,0.906711,0.0856052,5,63,0,-237.354,0.159371,-0.0996894,-0.147859,-0.36231,-0.10049,-0.124765,0.00815928,0.155023,0.334648,0.123731,-0.356599,0.0906557,0.0489213,0.141659,0.598445,-0.518642,1.09387,0.58915,0.173268,0.582178,-2.62101,-0.824247,-1.48938,0.82701,0.515158,-0.754788,0.651775,0.170675,0.889141,1.66267,1.81662,-0.248767,0.841923,-0.662247,0.045784,1.09392,0.263843,0.567548,0.452339,2.13195,-0.00407625,0.668817,0.349894,-0.0554053,1.23124,0.819133,0.62607,1.69209,0.259714,-1.9211,-1.1038,2.34896,0.629821,-1.51265,-0.748348,0.741328,0.0695863,-0.310962,-0.627517,1.28985,0.0737163,-0.807094,-0.998438,-0.215929,-2.14921,0.486215,1.33327,-1.14188,-1.79917,0.263008,0.310609,0.874006,-0.45856,0.08773,0.0194408,-0.0417308,-0.845991,-0.404411,0.72811,1.35381,0.235566,-0.16872,0.79628,0.494233,0.245351,0.49006,-1.42687,-0.351608,-0.749651,0.636579,0.449953,-0.31004,0.53171,0.243799,0.673761,1.13668,1.22881,-0.00721454,0.645504,-0.254659,0.169058,0.796312,0.299554,0.481305,0.412359,1.41752,0.13922,0.54191,0.351052,0.108502,0.878487,0.631865,0.516327,3.29745,4.07722,9.99561,6.39593,3.66648,4.47153,6.58386,5.52985,5.00945,4.61408,7.59189,5.53578,4.40383,4.19033,5.13463,3.10778,6.16177,7.67798,4.0371,3.40355,5.81473,5.88706,6.81468,4.82106,5.55597,5.4583,5.37227,4.35956,4.88934,6.5613,7.71905,5.77344,0.75501,1.18187,2.21774,1.33288,1.67543,-0.509788,1.48639,0.631402,0.966904,1.63532,0.875328,1.71708,0.98386,1.14197,1.96,2.21849,0.63179,2.02656,0.962598,2.08825,2.27521,2.26766,2.25373,1.59773,2.27709,1.2644,2.26541,1.66122,1.04253,0.831176,2.67478,1.50601,0.319731,0.234715,0.0981691,0.208684,0.157702,0.624757,0.184463,0.347193,0.275498,0.163103,0.294147,0.152248,0.272127,0.241959,0.123468,0.0981024,0.347105,0.116443,0.276358,0.110244,0.0931971,0.0938367,0.0950283,0.168299,0.0930379,0.220218,0.0940283,0.159598,0.260662,0.303397,0.0644779,0.181531
286.144,0.994,0.0856052,6,63,0,-238.682,0.195586,0.0392354,0.452914,0.257986,0.0437236,-0.00259504,0.185671,-0.253371,0.0171687,-0.201076,0.180447,-0.187374,0.0344925,0.342267,0.549364,-0.80343,1.37085,-0.318694,-0.206602,1.26661,-1.80642,0.0332238,-1.59206,-0.973026,0.117382,-1.658,-0.968874,1.34828,1.53779,1.3617,1.39733,-0.105096,-0.625272,-0.258603,1.70506,0.639603,0.219298,-0.550374,0.756346,2.34224,1.01227,0.953573,0.723192,-0.198793,-0.154309,0.685378,-0.447513,1.68896,0.356231,-1.24684,-0.139262,1.22779,1.79417,0.385203,-1.73213,0.876357,-0.259558,-0.0391769,-0.245803,1.15418,0.267673,1.10081,0.351746,-1.03373,-1.0023,0.377739,-0.188117,-0.961955,2.31246,0.530807,0.990038,-0.322333,1.63615,-1.16345,-0.132409,1.26461,-0.59201,-0.715519,0.301495,0.221874,0.339331,-0.0991088,1.09536,0.167188,0.228767,1.0381,-0.650117,0.360518,-0.532352,-0.192279,0.406752,-0.568577,-0.189998,1.08296,1.18707,1.09033,1.10991,0.284531,-0.00123559,0.200199,1.27897,0.693642,0.462741,0.0399106,0.757776,1.62901,0.89837,0.866126,0.739562,0.233057,0.257495,0.718789,0.0964189,3.47222,5.1518,8.38408,10.2584,6.2101,2.92098,7.39749,4.93569,5.3388,4.95994,8.16708,5.95547,8.01326,6.13652,3.74608,3.78826,6.19361,5.06292,3.84309,12.3385,6.54071,7.70322,4.82655,9.69688,3.57691,5.16439,8.49475,4.38445,4.19573,6.02765,5.85909,6.10945,0.535737,1.35079,1.91553,1.52871,2.40702,-0.098924,1.57045,0.974546,0.67483,1.77568,0.800351,1.17893,1.57511,1.43121,1.60346,2.34087,0.622687,1.50566,1.042,3.16528,2.26952,2.38355,1.82275,2.1267,2.14909,1.63708,2.61447,1.56602,0.863848,0.843258,2.09558,1.32738,0.36918,0.205741,0.128361,0.178183,0.0826387,0.524711,0.172153,0.273975,0.337416,0.144837,0.309951,0.235245,0.171489,0.19291,0.167499,0.0877944,0.349171,0.181583,0.260764,0.0404933,0.0936786,0.0844358,0.139104,0.106528,0.104416,0.162863,0.0682129,0.172785,0.296536,0.300849,0.109527,0.209594
269.932,0.813661,0.0856052,6,63,0,-238.772,0.207047,0.0232735,0.456957,0.312178,-0.038093,-0.152834,-0.167769,0.0734469,0.514158,-0.0826427,0.298547,-0.399476,0.0586822,-0.273135,0.542627,-0.836235,1.32462,0.291562,-0.209188,0.105263,-3.57712,-1.36525,-1.1584,-0.696919,-0.64371,-1.43893,-0.534082,1.90405,2.11267,1.00557,1.67633,-0.198966,-0.329406,-1.11355,1.4319,0.569382,-0.896917,-0.826846,0.677043,1.83544,1.87525,-1.12026,0.960533,-0.112134,0.203837,1.04466,0.36194,1.7699,0.32329,0.840409,0.379038,-1.16391,0.530485,-0.982339,-0.506694,0.543033,-0.241823,0.950557,-0.922827,1.81556,1.2665,-1.04069,-1.78732,-1.20138,-0.0772511,0.0945458,0.618412,-0.32457,0.866354,-0.177894,1.88113,-0.740898,1.10438,0.0831832,0.959494,0.235203,0.121284,0.515362,-1.61974,1.98388,-0.20696,-0.726898,0.445641,-0.114926,-0.386646,-0.216017,-2.21418,-1.01396,-0.901711,-0.651302,-0.622429,-1.05394,-0.562942,0.760052,0.873256,0.272516,0.636488,-0.381099,-0.451879,-0.877379,0.503854,0.0358269,-0.759826,-0.721804,0.0942468,0.722822,0.744427,-0.881016,0.248076,-0.333982,-0.162528,0.293727,-0.0767363,7.70291,6.63555,4.02942,6.96852,4.27302,4.9833,6.99684,5.42883,7.98215,4.35603,10.5577,8.84055,4.19318,3.29393,3.9809,5.72549,6.05248,7.16944,5.28552,7.76779,5.5422,10.7839,4.61992,8.38913,6.03029,8.00524,6.33406,6.10502,6.93453,3.47731,11.1481,5.49036,0.665123,1.19216,2.46281,1.42822,1.71621,-1.18623,1.13095,1.26525,0.642473,1.3098,0.878294,1.36929,1.91454,1.37507,1.47767,2.33399,0.291146,1.71508,0.866735,3.31632,2.32015,2.11132,1.91461,2.02648,1.69409,1.74975,1.69672,1.74508,1.05563,0.658583,2.96674,1.62076,0.33959,0.232873,0.078507,0.193376,0.15236,0.766066,0.243985,0.220072,0.344688,0.21252,0.293531,0.202735,0.128472,0.201803,0.18578,0.0883469,0.427723,0.152506,0.295934,0.0350157,0.0894679,0.108002,0.128464,0.116451,0.155239,0.148078,0.154895,0.148669,0.258145,0.341058,0.0489514,0.1651
291.811,0.993269,0.0856052,5,63,0,-229.047,0.0887871,-0.403925,0.141087,0.346852,0.22991,0.148347,0.0249729,0.109488,0.425419,0.473726,0.343783,-0.123054,0.0494386,-0.0141869,0.766176,0.127001,0.756703,0.347188,-0.0916179,0.46612,-2.12521,-0.311628,-1.53524,-0.168634,0.0443387,-1.233,-0.717507,0.629941,1.23976,0.931525,1.51171,0.513552,0.643465,-0.694874,0.0393249,0.212316,-0.617979,0.706218,0.274677,1.09704,1.47244,0.474439,0.301966,0.308682,0.869072,0.435732,0.271388,1.59981,0.43839,0.252902,0.115257,0.678549,0.261654,-0.85289,-0.483087,1.1384,-0.986779,0.165469,-0.0315772,1.18752,0.699276,0.0214609,-0.471237,-0.857874,-0.549096,0.763255,0.951571,-1.36008,0.381408,0.00703502,0.719423,0.614999,0.148771,-1.94951,0.397605,0.056423,0.769469,-0.694319,0.132549,0.933007,0.893525,0.0831182,0.565581,0.25182,-0.0843824,0.342943,-1.64247,-0.252949,-1.19045,-0.14339,0.0197843,-0.958879,-0.563924,0.468459,0.935691,0.699525,1.14405,0.379284,0.478821,-0.546582,0.0159429,0.148484,-0.487667,0.526901,0.196264,0.826339,1.11396,0.349317,0.217172,0.222318,0.651675,0.319661,0.193744,5.5327,5.20872,6.66771,5.55397,3.40726,4.00693,8.15695,3.21302,5.32465,4.88399,8.3345,6.72857,4.99888,4.0278,3.39982,3.89264,6.91996,7.51549,2.72798,5.85334,4.96737,6.78826,6.48451,5.28581,2.10678,5.89505,5.07609,6.93884,3.65254,5.24836,7.45457,7.32666,0.701833,0.640472,2.50857,1.52967,2.05587,-0.742914,1.55116,0.720229,0.492565,1.73271,0.754049,1.149,0.938111,1.35552,1.35774,2.65923,1.04481,2.3895,0.368764,2.47045,2.15804,2.01628,2.83309,1.90919,1.64168,1.65002,2.60607,1.51919,0.882769,0.94777,2.19992,1.70892,0.331406,0.34514,0.0752594,0.178042,0.11346,0.677633,0.174919,0.327343,0.379289,0.150241,0.31994,0.240671,0.281282,0.204969,0.204608,0.0654227,0.260222,0.0839767,0.40884,0.0779559,0.103582,0.117504,0.055562,0.129072,0.162237,0.161106,0.0687488,0.17958,0.292604,0.279333,0.0997573,0.153304
295.342,0.999003,0.0856052,5,31,0,-263.871,0.547621,-0.353119,0.0487184,-0.371207,-0.148873,0.0745677,0.17472,-0.510422,0.399879,0.0964577,0.441426,0.0747014,0.0435777,-0.0922253,0.990705,-0.624463,0.994444,-0.0395493,-0.17356,-0.294666,-1.69869,0.250256,-0.416082,-0.657961,0.348635,-0.915373,-0.217544,0.703014,1.71383,0.706604,1.42468,-0.491859,-0.332426,-0.41118,0.603513,0.195984,-0.0706747,0.763378,0.501368,1.67996,0.700544,-0.491638,0.598996,-0.0546586,0.39353,0.00246246,-0.113787,1.75599,0.432037,-0.0882723,0.0925599,0.0217475,1.06952,-1.13018,-1.09284,1.16747,-0.0114092,1.10813,-0.338666,0.099696,0.863094,-1.205,-0.976236,-1.13194,0.894882,-0.117992,0.358895,-0.439559,-0.292566,-0.626456,0.969255,2.05789,1.74926,-0.126779,0.774464,1.71322,-1.00208,0.673265,0.718033,-0.276399,0.74865,-0.710884,0.892976,-0.131407,-0.264172,-0.384152,-1.77512,0.155704,-0.504439,-0.744071,0.253169,-0.99909,-0.307747,0.604255,1.60568,0.60781,1.31921,-0.579512,-0.421562,-0.499583,0.505678,0.101937,-0.162243,0.664057,0.404482,1.57212,0.601807,-0.579294,0.501203,-0.146376,0.297647,-0.0897858,-0.204955,5.57255,6.02538,5.84383,9.18952,3.5527,3.61049,9.58673,5.76071,9.34411,5.00118,6.04398,8.40544,3.43971,3.79703,3.55002,8.52167,5.50146,6.76016,4.78787,5.10179,4.41646,8.79994,14.0845,12.3263,5.48061,8.08967,12.1359,3.75487,7.74359,7.89482,5.13755,7.99995,0.331913,1.45642,2.24867,1.54939,1.51657,-0.831032,1.89737,1.57059,0.427429,2.15389,0.901631,1.59297,1.51531,2.12717,1.68406,3.04562,0.157843,1.65347,0.80468,3.06006,2.26412,2.43572,3.08771,2.3052,2.44223,1.72987,1.80078,1.8,0.932908,1.16917,2.06375,1.52145,0.417775,0.189016,0.0954644,0.175174,0.179967,0.696573,0.130407,0.172132,0.394741,0.103968,0.288715,0.168966,0.180153,0.106484,0.156558,0.0454069,0.460621,0.160641,0.309025,0.0447849,0.0941381,0.080489,0.043617,0.090693,0.0800089,0.150604,0.141756,0.141851,0.282335,0.237005,0.112671,0.179247
289.692,0.90073,0.0856052,6,63,0,-254.035,0.14713,0.25913,0.497137,0.378749,-0.208946,-0.12666,-0.101006,-0.391149,0.0617897,0.204061,-0.170319,0.261216,0.0461531,0.194887,0.555878,-1.08909,1.28488,0.489031,0.829516,0.313393,-3.71124,-1.23958,-0.559325,-0.737285,0.202129,-1.46448,-0.602338,2.14134,1.18377,1.23257,0.513288,-0.991429,-0.282116,-1.0294,1.58091,1.76736,0.309548,0.102766,0.691017,1.43465,-0.307806,-0.00452604,0.274935,-0.472909,1.39739,0.0108396,-0.225439,1.76606,0.579923,-0.383971,0.696265,-0.119863,1.10215,-0.987635,-1.27741,1.21371,0.404727,1.24568,0.497567,0.502762,0.335835,-0.301693,-0.641374,-0.911278,-1.56267,-0.0803298,0.362958,0.289731,1.76556,0.289851,2.13299,0.246594,1.03284,-1.16722,0.785103,0.833417,-0.437641,-0.317816,0.822886,0.514363,0.116225,-0.410515,0.909124,0.466729,0.655997,0.369096,-1.86811,-0.49417,-0.116029,-0.214953,0.307246,-0.619184,-0.139939,1.38521,0.852919,0.880043,0.480213,-0.356226,0.0380649,-0.377333,1.07368,1.17732,0.366958,0.252013,0.579008,0.992374,0.0237849,0.192371,0.347717,-0.0679924,0.971665,0.200913,0.0695706,4.68041,8.75689,5.45509,11.0809,3.29797,2.78782,11.8215,7.39475,12.0427,7.8038,7.82735,7.10514,4.90915,4.03139,3.44729,2.36276,5.5816,7.21779,6.91769,16.2802,6.91817,20.1465,6.74678,10.6443,2.97178,9.21986,9.48184,4.53698,4.86347,9.42411,7.88019,6.25551,0.587923,1.39988,2.38038,1.96966,1.77507,-0.5651,1.70806,1.47455,0.643683,1.71322,0.786788,1.26603,2.1678,1.76286,1.61953,1.70157,0.629703,1.62865,0.898024,3.17195,2.86021,2.51138,2.21182,1.98498,2.27154,1.62364,2.10603,2.01549,0.903671,1.42538,2.10316,1.29093,0.357111,0.197835,0.0846808,0.122425,0.144913,0.637632,0.153415,0.186251,0.344414,0.152747,0.312859,0.219937,0.102679,0.146432,0.165269,0.15426,0.347578,0.164016,0.289457,0.0402351,0.0541558,0.0750643,0.0986939,0.120789,0.0935073,0.164703,0.108512,0.117586,0.288297,0.19382,0.10879,0.215696
285.096,0.970721,0.0856052,6,63,0,-248.088,0.37624,-0.0541509,-0.00180046,-0.279334,-0.276953,0.178932,0.389207,0.0829017,0.391801,0.177655,-0.558176,0.141298,0.0563027,-0.0803166,0.542001,-1.34922,0.0321378,0.0788535,-0.152613,0.54078,-3.28203,-0.692888,-0.908006,0.760105,1.07519,-1.39541,-1.43886,1.23432,1.61753,1.20262,2.52599,-0.839326,0.0929446,-0.738009,0.287879,0.854611,-0.82926,0.148889,0.915445,2.78728,0.119218,0.24868,-1.49923,-1.05274,1.89672,-0.738639,1.07087,1.59982,0.532428,-0.0153868,-0.730757,0.9204,0.830423,-0.53792,-0.816614,0.555603,0.00705862,-0.000221366,-0.83836,2.64718,-0.299867,0.133325,-0.981131,-0.363377,-0.0238692,-0.215097,0.614104,-0.708204,-0.44901,0.76586,0.697626,0.0308713,1.61453,0.715988,-0.0916499,0.958859,-0.866081,0.40964,-0.0419832,-0.103067,0.519881,-0.811597,-0.0628979,-0.0375779,-0.163033,0.212787,-1.85918,-0.455862,-0.572457,0.331661,0.502439,-0.836628,-0.860183,0.588685,0.796385,0.571506,1.28877,-0.535232,-0.0299405,-0.480318,0.075714,0.382883,-0.529776,0.000381396,0.415855,1.43039,-0.0157001,0.0544683,-0.892898,-0.650904,0.947707,-0.48066,0.500096,4.91172,3.35597,8.08381,7.70567,3.71884,3.20601,6.65678,4.97077,4.95154,3.16911,20.2722,4.22137,5.31643,2.93713,4.08101,4.88959,4.41626,6.86738,3.39651,3.89912,7.44529,7.17966,5.03419,11.6982,7.25019,4.71628,8.25105,3.12268,6.15904,4.84266,4.68769,6.53136,0.516878,0.646248,2.24786,1.39047,1.87889,-0.514976,1.95343,1.31886,0.822765,2.16855,0.829479,0.805925,1.69848,1.6292,1.75625,2.72967,0.479548,1.86138,1.18597,2.58636,2.38681,2.03717,2.34212,2.08196,2.71363,1.57179,2.33991,0.902659,0.683167,0.995849,2.10979,1.94099,0.373583,0.343836,0.0955343,0.199333,0.132516,0.625972,0.12418,0.211008,0.305177,0.102611,0.303755,0.308759,0.154664,0.16394,0.14726,0.0612452,0.382359,0.134542,0.23398,0.0700213,0.0841842,0.115355,0.087694,0.110862,0.062174,0.171961,0.0878715,0.288504,0.335555,0.269758,0.108149,0.125539
280.236,0.947739,0.0856052,6,63,0,-241.809,-0.0539593,0.241043,0.265255,0.158447,0.383109,-0.0480785,-0.140126,-0.0511858,0.227747,-0.576673,0.604251,-0.313334,0.0522948,0.312037,0.602743,-0.683074,1.03418,0.763142,0.450489,1.36837,-2.72906,-0.677982,-0.979628,-2.27609,-0.210297,-1.12752,0.398687,-0.905725,2.37916,0.559289,0.827699,0.407761,0.386818,-0.221751,1.79226,0.632997,0.821613,1.55569,0.668727,0.681394,0.18022,0.552068,1.19699,-0.570563,-0.158935,1.02675,-0.388583,1.75722,0.517984,-0.120433,-0.536366,1.1223,0.635735,-0.459298,-0.195374,0.406289,-0.161572,-0.294729,-1.1652,2.48597,0.212294,-1.70503,-0.753901,-1.07146,-1.52729,-0.3803,0.530493,-0.283919,1.84109,-0.640346,2.1879,1.12144,-0.09425,-2.4068,-0.61097,1.27439,-0.0617973,0.532002,0.12349,1.46761,-1.10319,-0.0996813,0.935383,0.772016,0.583566,1.13681,-1.33289,-0.0966121,-0.278427,-1.05986,0.185282,-0.367566,0.552343,-0.233882,1.74606,0.649144,0.810927,0.557812,0.545189,0.178378,1.39231,0.693572,0.807259,1.24972,0.715108,0.722743,0.420664,0.644792,1.03352,-0.0318656,0.21624,0.930905,0.0778215,5.44574,4.39026,10.3662,8.05681,4.56906,5.2384,7.15398,5.33093,4.97563,3.16978,21.0081,6.47004,2.39657,3.92242,3.32748,2.62769,4.7599,7.62936,5.00357,15.0424,4.16005,18.0025,10.3616,5.5201,1.66618,4.22384,11.2159,5.61368,7.63533,6.17916,12.3965,3.27324,0.911512,1.37133,2.47308,1.6048,2.26264,-0.937688,1.31294,1.05658,0.432425,1.31111,0.758257,1.67817,0.539075,1.69136,1.39138,1.72757,0.601882,1.88019,1.50334,3.30256,2.13316,2.7698,3.00308,1.84093,1.0864,1.34898,2.34586,1.84292,0.954422,1.25696,2.98881,0.994465,0.286691,0.202405,0.0777669,0.167312,0.094265,0.718632,0.211995,0.257964,0.393547,0.212302,0.319025,0.157338,0.368403,0.155597,0.199188,0.150899,0.353913,0.132367,0.181928,0.0354836,0.105915,0.0589782,0.0472869,0.136941,0.252297,0.206038,0.0873955,0.136706,0.277996,0.221498,0.047934,0.270031
276.18,0.99751,0.0856052,6,63,0,-241.967,0.400859,-0.0900943,-0.0240883,-0.16446,-0.440289,0.0308272,0.0381843,0.200048,0.236214,0.33315,-0.567688,0.0824295,0.0592592,-0.0674049,0.685561,-0.788883,1.05602,-0.900197,-0.114562,1.05001,-3.18957,-1.41173,-1.34429,0.294749,0.301219,-1.52006,-0.078115,1.12795,1.37266,0.818254,1.42292,-0.551817,-0.0156246,-0.148493,0.611292,0.658969,-0.426141,-0.159625,-0.276552,2.14036,-0.0127105,-0.473984,0.018869,-0.175505,1.70999,-0.0691113,0.807845,1.73182,0.186315,0.895191,-0.132974,0.229952,0.317941,-0.853556,-0.991313,2.50275,-0.507778,-0.154764,0.345219,1.1218,1.07441,1.90582,-0.933556,0.394402,1.1342,-0.698408,1.31502,-1.63295,-0.330093,0.550478,0.12586,-0.00616506,-0.887854,2.22159,0.0141416,1.11375,-0.507676,0.915168,-0.223035,-0.168601,2.03773,-0.608232,0.656558,-0.684545,-0.145944,0.652442,-2.25405,-1.03523,-0.988996,0.134663,0.139099,-1.1095,-0.120958,0.705876,0.873641,0.493558,0.908092,-0.445709,-0.0781166,-0.169206,0.351673,0.384359,-0.359551,-0.176838,-0.256998,1.39994,-0.0761188,-0.39235,-0.0544691,-0.187724,1.1049,-0.114785,0.486423,6.67659,5.51265,5.8983,5.99579,4.82008,4.69794,9.00806,5.14083,5.49032,6.02634,6.96452,6.9033,8.05991,4.74877,6.08182,6.98062,4.96144,7.21981,4.16859,5.31387,6.26127,5.78501,5.64445,4.78938,8.54832,5.66584,6.95407,5.14093,6.70149,5.42092,5.47618,8.26046,0.582705,1.19564,1.73597,1.50421,2.42111,-0.721385,1.6156,1.01671,0.640216,1.90777,0.65917,1.64771,1.67064,1.86522,1.54861,2.43972,0.745366,1.92759,1.37729,3.00923,2.50858,2.35727,2.30294,1.51167,2.86559,1.49902,2.02817,1.95382,1.01252,1.14879,2.41864,2.01805,0.35831,0.232251,0.149825,0.181799,0.081577,0.672912,0.165812,0.265669,0.345198,0.129232,0.340926,0.161419,0.158339,0.134096,0.175287,0.0801934,0.321832,0.127018,0.201445,0.0470106,0.0752587,0.08649,0.0908797,0.180691,0.053881,0.182572,0.116277,0.124137,0.266487,0.240711,0.0817621,0.11732
273.47,0.882002,0.0856052,6,63,0,-238.09,0.431246,-0.135921,-0.0893933,-0.0945463,-0.493831,-0.0279662,-0.112986,0.208338,0.173197,0.24481,-0.441608,-0.105463,0.0584039,-0.149289,0.689494,-0.613767,1.17663,-0.925609,0.339847,1.19108,-2.99682,-1.2531,-1.04649,-0.0367467,0.0907468,-1.44806,-0.0807302,1.23456,0.964916,1.10495,2.34262,-0.607345,-0.445484,-0.50859,0.431738,0.372413,-0.0940498,-0.569824,-0.266544,1.88659,0.362507,-0.212597,0.00730982,-0.108436,1.88431,0.174547,0.733487,1.69508,0.178487,1.30498,-0.284833,-0.19681,-0.699242,-0.000638137,-1.04568,2.04183,-0.256469,-0.451041,0.357864,0.838254,1.06831,1.64892,-0.132225,0.403313,0.52982,-0.638345,1.22295,-1.67239,-0.482952,1.47771,-0.692045,0.421421,-0.199667,1.20851,0.668257,0.884527,0.254154,1.04254,-0.223041,-1.20719,1.48726,-0.572477,0.661993,-0.78749,0.0850339,0.671956,-2.21558,-1.01329,-0.870838,-0.174625,-0.0867194,-1.14772,-0.204952,0.701933,0.516014,0.612565,1.46593,-0.568049,-0.456447,-0.499958,0.148392,0.107487,-0.214135,-0.542178,-0.333069,1.15151,0.100658,-0.295873,-0.144249,-0.224054,1.14993,-0.0289399,0.356446,6.87572,5.17706,5.25903,4.80794,5.44644,4.51965,7.84217,5.20333,5.02573,5.80633,6.32616,6.59132,7.31104,5.32001,5.85363,5.9873,4.86049,6.77579,4.04134,4.99718,7.091,4.81412,5.87258,5.25635,6.75835,6.13709,6.37862,5.69984,6.56108,5.23447,4.39122,7.1031,0.526579,1.11861,1.61475,1.72802,2.43175,-0.799587,1.50067,1.12257,0.426434,1.67307,0.612077,1.55484,1.58376,1.39466,1.59961,2.99211,0.518582,1.53696,0.949522,2.78424,2.2177,2.48012,1.91846,1.42672,2.49739,1.45371,2.10636,1.74131,0.889047,1.30249,2.41352,1.88262,0.371315,0.24627,0.165931,0.150841,0.0807834,0.689886,0.182326,0.245535,0.394978,0.158015,0.351586,0.174388,0.170264,0.198664,0.168036,0.0477835,0.373184,0.176977,0.278981,0.0581815,0.0981718,0.0772636,0.128033,0.19361,0.0760415,0.189431,0.10848,0.149146,0.291307,0.213747,0.0821475,0.132088
