# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5b2_model
# start_datetime = 2022-04-23 08:30:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39345f19602b.json
# init = 2 (Default)
# random
#   seed = 31388396
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b2-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5b2-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5b2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
298.673,0.985069,0.0838915,6,63,0,-274.411,-0.33993,0.295066,-0.12618,-0.178463,-0.0376981,0.273385,-0.0328292,0.0971045,0.472663,-0.139398,0.504094,-0.0301894,0.0923373,-0.0201368,0.937082,-0.797666,0.669794,-0.065196,0.765111,1.32015,-1.75415,-0.886424,-0.284985,-0.990417,0.893214,-0.182208,0.723644,0.583616,1.92249,0.896566,1.80923,0.35225,0.174218,-0.995312,0.248401,0.162317,-0.88645,0.250457,0.490526,1.60046,-0.157209,0.336289,-0.468312,0.11804,0.745909,-1.00298,0.455203,5.4014,-0.767615,0.607515,-0.0812308,0.696835,1.21695,-1.66392,-0.850788,-0.287191,-0.948238,0.816878,-0.190881,0.657977,0.526759,1.78139,0.820019,1.67526,0.309951,0.14312,-0.952825,0.212635,0.131967,-0.850813,0.214562,0.439526,1.47962,-0.167455,0.294993,-0.458983,0.0904762,0.678841,-0.960009,0.406425,0.701748,1.06117,2.21095,1.78863,2.49342,-0.46267,2.13027,1.35863,0.737231,2.09335,1.08559,1.93445,1.5912,2.17701,1.87517,2.58238,0.911439,1.78894,1.07056,2.87416,1.96246,1.90305,2.59908,1.71599,2.61394,1.61485,2.58717,1.47588,1.52935,1.58496,2.41374,1.31354,0.331425,0.257086,0.0987716,0.143241,0.076321,0.613647,0.106189,0.204464,0.32361,0.109745,0.25245,0.126259,0.169215,0.101834,0.132944,0.070281,0.286705,0.143203,0.255296,0.0534456,0.123201,0.129763,0.0691977,0.152388,0.0682467,0.165917,0.0699685,0.186051,0.178089,0.170094,0.0821308,0.211894
295.834,0.996278,0.0838915,6,127,0,-272.647,0.511823,-0.133651,0.254979,0.187774,0.333527,-0.195463,-0.0854254,-0.0412478,-0.197442,-0.0513059,-0.287953,0.0927594,0.0362158,0.269945,0.607571,-0.656486,0.668974,-0.527514,-0.3376,0.893638,-3.3153,-0.420253,-1.40131,-0.299098,0.001427,-2.64783,-1.22693,1.17332,2.01098,1.8364,1.16653,-0.337849,-1.42842,-0.316414,-0.0318715,0.332238,-0.955641,-0.0725775,-0.308759,2.11278,0.560105,-0.336198,-0.433433,0.367477,1.33708,0.294045,-0.941944,6.27439,-0.128917,0.676394,-0.0505571,0.0648292,0.812894,-1.74434,0.0146113,-0.581448,0.0882215,0.270812,-1.3388,-0.475503,0.982818,1.49176,1.38569,0.978698,0.0646776,-0.59792,0.0777011,0.250581,0.471803,-0.310675,0.225849,0.0823518,1.55361,0.610249,0.0656809,0.00660378,0.493213,1.08232,0.448599,-0.302353,0.438478,0.845415,2.0422,1.68678,2.50728,-0.874436,1.56111,1.2578,0.637537,1.9652,0.355584,1.21888,1.42146,2.02421,1.90658,2.52822,0.737999,1.24133,0.862391,2.4882,2.38348,1.96316,2.35482,1.77673,2.37579,1.80069,2.15844,1.16853,1.07442,1.36032,1.87028,1.24717,0.392104,0.300396,0.114843,0.1562,0.0753496,0.705668,0.173488,0.221353,0.345804,0.122906,0.412029,0.228134,0.194433,0.116685,0.129365,0.0739036,0.323442,0.224205,0.29684,0.0766894,0.084441,0.123125,0.0866832,0.144707,0.0850376,0.141767,0.103545,0.23712,0.254564,0.204189,0.133509,0.223191
301.266,0.999277,0.0838915,5,63,0,-275.322,-0.105289,-0.163781,0.404899,-0.410154,-0.719828,0.237846,-0.222112,-0.0386673,0.668366,0.443536,0.407119,-0.313395,0.0575412,0.11896,0.9815,-0.801351,0.827311,0.155958,-0.575721,0.129292,-2.09259,-1.06279,-1.07403,-0.0293488,-0.191587,-0.412895,-0.59947,0.477263,1.85021,0.832044,1.18507,-0.484839,0.419436,-0.539411,0.264265,0.0898759,-0.715787,-0.133307,-0.169123,1.23329,1.1027,-0.578554,0.497144,-0.558082,0.421778,-0.0842256,0.0452725,5.60614,-0.667566,0.930966,0.272033,-0.44611,0.24586,-1.93492,-0.924165,-0.935203,0.0901543,-0.0690823,-0.286296,-0.46942,0.587394,1.93495,0.935612,1.2821,-0.356909,0.530637,-0.410472,0.378336,0.207173,-0.583585,-0.0118808,-0.0470346,1.32943,1.20126,-0.44889,0.606907,-0.428798,0.532935,0.0362927,0.163395,0.350333,1.31591,2.63083,1.16465,1.9717,-0.897585,1.19235,1.02081,0.961889,1.65676,1.43955,1.25642,1.39487,2.44031,1.85704,2.77778,0.360565,2.48665,0.952675,2.9673,2.27826,2.06292,2.40446,1.67881,2.29513,1.76373,1.90991,2.10739,0.606024,0.966904,2.39061,1.65907,0.413302,0.211499,0.0671804,0.237823,0.122206,0.710453,0.232838,0.26487,0.2765,0.160197,0.191615,0.22159,0.198631,0.0801501,0.135048,0.0585366,0.410823,0.0767997,0.278347,0.0489253,0.0929391,0.112754,0.0828334,0.157253,0.0915274,0.146324,0.128991,0.10838,0.352967,0.275498,0.0838915,0.159886
298.641,0.939814,0.0838915,6,127,0,-277.389,-0.0360205,-0.178519,0.250669,-0.36381,-0.738541,0.375723,0.0707067,0.168032,0.530633,0.570636,0.465143,-0.201644,0.0516864,0.0942783,0.942101,-0.86703,0.586044,0.508559,-0.367381,0.198543,-1.99522,-1.21175,-0.769495,-0.262734,-0.156439,-0.654755,-0.526599,0.7736,1.63539,0.970135,0.828896,-0.529807,0.456764,-0.282986,0.330345,-0.0812508,-0.736559,0.263118,-0.00536139,1.60072,1.13345,-0.284528,0.727702,-0.237776,0.548872,0.139861,-0.00673584,5.40184,-0.722551,0.64639,0.573392,-0.251832,0.281326,-1.78542,-1.04731,-0.630663,-0.153244,-0.0531035,-0.522567,-0.401831,0.823087,1.63498,1.00824,0.875182,-0.404853,0.524596,-0.172323,0.405496,0.0177319,-0.599634,0.342162,0.0892273,1.60232,1.1621,-0.173776,0.779847,-0.12973,0.611371,0.226041,0.0879324,0.146451,0.946842,2.66845,1.1713,1.80783,-0.654302,1.05048,1.10259,0.753641,1.4734,1.00394,1.12467,1.50686,2.28556,1.80519,2.19494,0.44382,2.25785,1.0068,2.7073,1.85435,1.75385,2.4889,1.61573,2.66638,1.77323,1.92128,2.32754,0.757718,1.12936,2.309,1.40769,0.463452,0.27952,0.0648611,0.23662,0.140901,0.657979,0.259132,0.249256,0.320028,0.186426,0.268168,0.245145,0.181404,0.0923262,0.14122,0.100206,0.390831,0.0946748,0.267607,0.0625441,0.135362,0.147562,0.0766397,0.165794,0.0649865,0.145141,0.127719,0.088868,0.319142,0.244279,0.0903801,0.196599
308.296,0.98074,0.0838915,5,31,0,-283.877,-0.114363,-0.29209,0.271896,-0.146087,-0.492431,0.147648,-0.00743948,-0.0582135,0.82685,0.414849,0.434108,0.0243719,0.0472336,0.239672,0.943725,-0.414282,0.965779,0.243607,-0.204887,0.504318,-2.22799,-0.65232,-1.02241,-0.436712,0.263814,-0.843821,-0.486412,0.86184,1.35134,0.996643,1.30709,-0.154545,0.393933,-0.384286,0.105754,-0.0431968,-0.587287,0.1204,0.22494,1.21059,0.897909,-0.187195,0.0588555,0.156038,0.556238,0.00549776,-0.352757,6.07484,-0.151296,1.1511,0.46957,0.0463149,0.71561,-1.86294,-0.375938,-0.725204,-0.172464,0.48864,-0.556663,-0.219368,1.05301,1.51496,1.18023,1.47321,0.0938239,0.611437,-0.122988,0.339475,0.198906,-0.314566,0.353296,0.451954,1.38214,1.08705,0.0630116,0.295215,0.386929,0.764608,0.24486,-0.0932339,0.763078,1.54591,2.47174,1.43445,2.19821,-1.14648,1.21281,0.946333,0.443636,1.97124,0.925939,1.26324,1.81366,1.78117,2.08872,2.76688,0.572151,2.28297,1.07479,2.53058,1.96491,1.92378,2.4027,1.93456,2.02621,1.63914,2.06518,1.39457,1.33148,1.04308,2.32413,1.20043,0.317978,0.175678,0.077863,0.192406,0.0999111,0.758867,0.229205,0.279623,0.390875,0.122255,0.283749,0.220417,0.140196,0.144159,0.110198,0.0591405,0.360741,0.0925429,0.254494,0.0737419,0.122937,0.127441,0.0829668,0.126247,0.116478,0.162582,0.112527,0.198679,0.208914,0.260556,0.0891444,0.231398
298.097,0.992382,0.0838915,5,31,0,-285.361,-0.108592,-0.143474,0.248829,-0.371997,-0.412864,-0.312265,0.0984719,-0.013829,0.572256,0.440836,0.394708,-0.138631,0.0585746,0.185272,0.938465,-0.908843,-0.0728005,0.536633,-0.00689114,-0.218174,-2.03356,-0.84977,-0.705545,-0.190336,0.202286,-1.51923,-0.568035,0.78274,1.83918,0.821253,1.99214,0.0143754,-0.146574,-0.48994,0.0934786,0.550919,-0.613085,0.233541,-0.143468,1.70405,0.682974,-0.55186,0.0195278,-0.219658,0.454171,-0.235264,0.0451402,5.53311,-0.667645,0.116952,0.688883,0.178805,-0.0194766,-1.72316,-0.612207,-0.476857,0.00664833,0.375111,-1.24047,-0.347809,0.919846,1.91128,0.955989,2.05482,0.198763,0.0477179,-0.274519,0.272999,0.70229,-0.390086,0.404442,0.0506325,1.78446,0.826219,-0.332628,0.203599,-0.0208687,0.611496,-0.0355146,0.227635,0.284296,0.424571,2.90253,1.63098,1.54985,-0.655982,1.55553,1.32677,0.89819,1.94444,0.328853,1.22152,1.65478,2.43893,1.79892,3.38985,0.936725,1.85134,1.02887,2.72095,2.62307,2.11644,2.67667,1.61996,2.7807,1.60186,1.88102,1.74184,0.945897,1.05421,2.26684,1.56266,0.429401,0.395423,0.0520285,0.163696,0.175108,0.658357,0.174289,0.209694,0.289423,0.125161,0.41852,0.227669,0.160463,0.0802519,0.141983,0.0326141,0.281562,0.135715,0.263303,0.0617486,0.0676686,0.10751,0.0643643,0.16521,0.0583759,0.167722,0.132272,0.149079,0.279711,0.258418,0.0939069,0.173265
299.189,0.99983,0.0838915,6,127,0,-281.396,0.277434,-0.0586122,0.358216,0.162066,-0.14259,0.461756,-0.29886,0.132558,0.350178,0.182128,-0.364522,-0.0499216,0.0370503,0.300449,0.667762,-1.21313,0.890986,-0.0852731,-0.321247,1.71537,-3.19762,0.0898264,-1.57198,-0.512812,-0.468116,-0.905395,-0.725532,-0.112602,1.47401,0.937046,1.13977,-0.762948,-0.274071,-0.722463,0.690929,0.174215,-0.346325,0.131462,0.318977,2.07835,1.08262,-0.0862208,0.45046,-0.886786,1.11974,-0.154385,-0.585383,5.44324,-0.509631,0.895415,0.243506,0.085932,1.44591,-1.8348,0.360431,-0.749259,-0.0419876,-0.0121412,-0.30414,-0.184034,0.225257,1.28473,0.926172,1.06155,-0.209019,0.117434,-0.181984,0.761824,0.416783,0.0691863,0.388234,0.51345,1.68829,1.02338,0.242874,0.601249,-0.291713,1.04817,0.197356,-0.0904476,0.461786,1.45928,2.15919,1.51996,2.95404,-0.878187,2.01596,0.907074,0.28883,1.49599,1.20399,1.3241,1.05554,1.90285,1.81369,2.42148,0.534379,1.77377,1.01173,2.82571,2.14722,2.17012,2.34097,2.02158,2.60281,1.93118,2.15856,1.85528,0.68576,1.09066,2.00911,1.26948,0.386562,0.188578,0.103475,0.179467,0.049546,0.706446,0.117538,0.287599,0.42829,0.183024,0.230766,0.210137,0.258163,0.129786,0.140193,0.0815496,0.369496,0.145074,0.26664,0.0559505,0.104592,0.102466,0.0877863,0.116956,0.068958,0.12662,0.103534,0.135255,0.334977,0.251494,0.118249,0.219346
305.458,0.970735,0.0838915,6,95,0,-281.672,0.22707,-0.0734658,-0.109969,0.125948,-0.0813263,-0.264398,-0.322026,0.0596102,0.460888,0.104135,0.104797,0.158257,0.0430091,0.554713,0.747068,-1.01125,-0.250065,0.144922,-0.309595,0.321403,-3.02669,-1.34034,-0.624659,-0.486163,0.594351,-1.04533,-0.520304,0.45541,1.1772,1.01077,1.55543,-1.1202,0.0692259,-0.731293,0.679919,0.387117,-0.802141,-0.0141524,-0.0792427,1.17041,-0.588059,-0.416655,-0.33288,-0.559415,0.0870551,-0.260138,-0.362959,6.15899,-0.200763,0.367897,0.662979,0.323424,0.794823,-1.70643,-0.446613,0.0880499,0.191516,0.998733,-0.226219,0.166011,0.894936,1.43416,1.30983,1.71673,-0.282154,0.606429,0.00838738,1.06266,0.843916,-0.044541,0.54414,0.495513,1.42909,0.115393,0.243444,0.306029,0.136792,0.619749,0.360373,0.283558,0.880393,0.975953,2.2713,1.37262,1.93004,-0.803669,1.267,1.3953,1.0026,2.13395,0.909,1.30123,1.81291,1.94352,2.29611,2.67991,0.373943,1.91368,1.3476,2.84301,2.23719,1.77882,2.19547,1.63073,2.28252,1.2848,1.85176,1.55413,1.22554,1.09688,2.41936,1.24674,0.293096,0.273696,0.0935281,0.202196,0.126746,0.690759,0.219771,0.198562,0.268431,0.10584,0.287205,0.213958,0.140287,0.125262,0.0914452,0.0641693,0.407589,0.128568,0.206263,0.0550436,0.0964603,0.144449,0.100158,0.16373,0.0925812,0.216735,0.135666,0.17449,0.226963,0.250325,0.0817084,0.223265
303.396,0.983574,0.0838915,5,63,0,-283.006,0.28751,0.0480646,0.398727,-0.0797647,0.152985,0.249423,-0.124415,-0.122253,0.409459,-0.348254,0.416733,0.112646,0.0500566,0.0441198,0.688214,-1.15976,0.886642,0.188427,-0.24627,0.894415,-2.81792,-0.496108,-0.880151,-1.2134,-0.387958,-1.26024,-0.425824,0.40084,1.47826,0.731559,1.31779,-0.142469,-0.654322,-1.02784,0.42887,0.661978,-0.384861,0.566416,-0.0123174,2.64505,0.718087,-0.375047,-0.0249571,-0.729034,0.625978,-0.274412,0.317096,6.17811,-0.754042,0.654319,0.173798,-0.125366,0.659668,-1.89521,-0.297309,-0.561613,-0.790957,-0.222878,-0.823197,-0.248938,0.319984,1.06148,0.547589,0.951042,-0.0539296,-0.406194,-0.663251,0.339274,0.499702,-0.220747,0.433935,0.0356428,1.86448,0.538317,-0.213993,0.0269439,-0.457611,0.474927,-0.144734,0.26235,0.545825,1.40356,2.46485,1.51495,2.4001,-1.15697,1.39615,1.37905,0.616298,1.51755,0.917234,1.49149,1.41383,1.35335,1.67494,2.49125,0.376523,1.53446,0.936956,2.83056,2.54047,2.32059,2.77505,1.77607,2.5568,1.9894,2.07706,1.16481,0.837289,1.47511,2.23569,1.80255,0.366833,0.197251,0.0783592,0.180206,0.0831651,0.760781,0.198428,0.201162,0.350624,0.179822,0.285522,0.183698,0.195631,0.205324,0.157767,0.076474,0.406966,0.177341,0.281516,0.0556952,0.0730691,0.089432,0.0586876,0.144789,0.0719708,0.120321,0.111346,0.237794,0.302106,0.186168,0.0965914,0.14154
309.634,0.999804,0.0838915,5,63,0,-288.972,0.330569,0.151769,0.160313,0.149187,-0.350799,-0.152656,-0.0779565,-0.414278,0.166031,-0.0907518,0.200865,-0.519786,0.0562187,0.0134314,0.785616,-0.598194,0.671787,-0.26352,-0.346369,0.86903,-2.50979,-1.31581,-0.822912,-0.899183,0.40483,-0.934082,-0.453738,0.669084,1.7252,1.28966,1.53012,-0.531139,-0.0224913,-0.663848,0.3201,0.629464,-0.672124,-0.00119102,-0.107769,1.29518,0.165491,-0.401051,0.204007,0.00401207,-0.317925,-0.33592,-0.291905,5.2851,-0.456519,0.541198,-0.193594,-0.258682,0.696156,-1.9583,-1.02029,-0.633062,-0.692981,0.331472,-0.720398,-0.343033,0.539074,1.36878,1.02661,1.21552,-0.40384,-0.00423814,-0.508098,0.264907,0.507948,-0.5146,0.0124957,-0.0712333,1.03095,0.143444,-0.301641,0.173703,0.0165833,-0.236335,-0.250473,-0.215894,0.823553,1.20286,2.00394,1.20801,2.27528,-0.723205,1.29603,1.17094,0.734363,1.9106,0.858726,1.23609,1.57598,2.11097,2.06746,2.56977,0.470422,1.79976,1.10929,2.68731,2.42439,1.96402,2.26624,1.50789,2.22289,1.23583,1.89589,1.85594,1.28097,0.72035,2.20107,1.13836,0.30501,0.230966,0.11879,0.230054,0.093191,0.673312,0.214833,0.236686,0.324238,0.128914,0.297606,0.225117,0.171366,0.108035,0.1123,0.0711095,0.384516,0.14188,0.248004,0.0637262,0.081332,0.123032,0.0939574,0.181252,0.0977136,0.225163,0.130574,0.135178,0.217384,0.327316,0.0996544,0.242622
304.872,0.937032,0.0838915,6,63,0,-284.304,0.151715,-0.149053,-0.101618,0.184412,0.221455,0.219726,0.101169,0.610897,0.310123,0.238283,-0.120052,0.0821909,0.0581763,0.10934,0.73349,-0.436804,1.05071,0.0177337,0.624709,1.35199,-2.51462,-0.55791,-0.805056,-0.143418,0.702752,-0.747142,-0.580669,0.835272,1.26507,1.30673,1.43903,-0.120476,-0.350678,-0.535621,-0.102154,0.671902,-0.950356,0.36044,0.489832,1.86924,-0.386136,-0.203715,0.289682,-0.226121,1.3654,0.144229,0.228603,5.28182,-0.211052,0.880022,0.122347,0.567558,1.10101,-1.73511,-0.299882,-0.48116,0.00414443,0.624802,-0.438682,-0.316575,0.722003,1.03725,1.06781,1.16485,0.020972,-0.147879,-0.283533,0.0344106,0.602173,-0.587737,0.373719,0.468627,1.48041,-0.173887,-0.040083,0.321819,-0.0565174,1.11084,0.215131,0.277018,0.728613,1.17975,2.23817,1.92709,2.5769,-0.621741,1.906,1.22743,0.629988,2.10069,1.0372,1.15931,1.44693,1.6142,1.90225,2.40804,0.808381,1.56071,1.00519,2.38294,2.42712,1.81897,2.54772,1.94451,2.52276,1.06913,2.07574,1.90316,0.898549,1.29181,2.49885,1.5202,0.325499,0.235098,0.0963745,0.127073,0.07064,0.650614,0.129431,0.226631,0.347513,0.10903,0.26169,0.238792,0.190474,0.166007,0.129854,0.082562,0.308236,0.173544,0.267922,0.0844827,0.0811281,0.139557,0.0725797,0.125153,0.074278,0.255568,0.111477,0.129751,0.289349,0.215546,0.0759391,0.179432
297.019,0.965638,0.0838915,5,31,0,-274.066,0.148612,-0.158753,-0.179722,0.21774,-0.0287737,-0.316865,0.275401,0.418692,0.0511781,0.256741,-0.428813,0.651003,0.0674534,0.0410499,0.930698,-0.735202,1.66749,0.346526,-0.0889738,0.619354,-2.69107,-1.55857,-0.221382,-0.0186376,0.707081,-0.573387,-0.57503,1.33513,1.73851,1.08796,0.886724,-0.740602,-0.575093,0.02973,-0.243831,0.12607,-0.865185,0.661124,0.20469,1.60264,-0.103574,0.155238,-0.436112,0.187591,1.62592,-0.0448207,-0.0833339,6.05258,-0.643202,1.59298,0.363561,-0.0417579,0.617482,-2.46353,-1.40951,-0.16499,0.0237039,0.699129,-0.4926,-0.49413,1.28365,1.65907,1.05362,0.866322,-0.648228,-0.494188,0.0687196,-0.185884,0.158383,-0.764177,0.656357,0.231555,1.53262,-0.0553463,0.185529,-0.364839,0.215641,1.55429,-0.000664629,-0.0365089,0.125913,1.62011,2.71382,1.4316,2.22575,-1.20537,1.1166,1.71309,0.447734,2.3074,1.11567,1.11414,1.80209,2.29649,1.69419,2.20478,0.229818,1.38389,1.24255,2.43418,2.17137,1.92334,3.07407,1.83982,2.70966,1.92887,2.53578,1.43568,1.00116,1.46056,2.32077,1.30195,0.468563,0.16519,0.062163,0.192849,0.0974619,0.769478,0.246643,0.152763,0.3899,0.0905122,0.246816,0.2471,0.141597,0.0914145,0.155226,0.0993223,0.442797,0.200384,0.223992,0.0806028,0.102351,0.127489,0.0441898,0.137072,0.0624058,0.126875,0.0733873,0.192215,0.268714,0.188381,0.0894172,0.213838
298.74,0.907466,0.0838915,6,63,0,-267.632,0.13621,0.164901,0.807233,-0.0804722,0.163565,0.186308,-0.223551,-0.355361,0.418779,-0.210841,0.227826,-0.0107713,0.0473391,0.152649,0.724479,-0.80119,0.250359,-0.602332,-0.0968073,0.550898,-2.47184,-0.54038,-1.66253,-1.20928,-0.526215,-1.68331,-0.627794,0.119998,2.03999,1.4264,2.05819,0.04773,0.224582,-1.16812,0.646977,0.48125,-0.722399,-0.603351,-0.220187,1.68265,0.739599,-0.871742,0.0904481,-0.668161,0.272507,-0.428515,0.0195156,5.15858,-0.427796,0.334029,-0.283728,0.0825144,0.551763,-1.63815,-0.238845,-1.05182,-0.723451,-0.228583,-1.06688,-0.302174,0.239585,1.63058,1.18605,1.64376,0.187229,0.315354,-0.693632,0.621371,0.501305,-0.370714,-0.284466,-0.00687174,1.37169,0.688473,-0.47891,0.218177,-0.33142,0.350075,-0.157801,0.166788,0.827272,1.06837,2.06048,1.81132,2.37524,-0.837544,1.4754,0.961015,0.435343,1.5949,0.756605,1.52131,1.28542,2.01934,2.22243,3.27789,0.678242,2.32819,0.845472,3.15494,2.60882,2.21019,2.10708,1.81661,2.13916,1.93153,1.8653,1.39466,0.90661,1.10744,2.06773,1.80091,0.304222,0.255714,0.112997,0.140479,0.08508,0.697948,0.186123,0.276675,0.392851,0.168696,0.319384,0.179269,0.216629,0.117188,0.0977547,0.0363376,0.336654,0.0888149,0.300384,0.0408971,0.0685729,0.0988389,0.10841,0.139841,0.105348,0.126582,0.134086,0.198665,0.287694,0.248349,0.112273,0.14174
300.982,0.999058,0.0838915,5,63,0,-277.113,-0.016747,-0.0154141,0.278014,0.0666575,0.129748,0.0940702,0.0338222,0.271739,0.402587,0.208444,0.393881,-0.113789,0.0687797,-0.120505,0.682646,-0.630365,0.948081,-0.200694,-0.524826,0.71447,-2.86191,-1.27887,-0.888689,-1.04272,0.0135123,-0.169105,0.0159484,0.610649,1.9786,1.61336,0.919204,-0.327437,0.252859,-0.584806,-0.0825327,0.782921,-0.97446,0.17067,-0.190147,2.14519,1.26635,-0.789307,0.0963739,-0.506073,0.749762,-0.584982,0.291692,5.50105,-0.550821,0.526699,-0.257507,-0.478775,0.367226,-2.07417,-0.993517,-0.727165,-0.832311,-0.111281,-0.235943,-0.109618,0.296352,1.23018,0.980851,0.506986,-0.344028,0.0521087,-0.51972,-0.176845,0.413953,-0.785716,-0.00399755,-0.250308,1.3439,0.743966,-0.659322,-0.0547155,-0.465973,0.391317,-0.51984,0.0786179,0.574831,0.895774,2.28858,1.17317,2.15673,-0.866218,1.51992,1.33746,0.422194,1.67823,1.55357,1.67989,1.14874,1.81779,1.90733,2.02138,0.453637,2.11674,1.01861,2.64436,2.61614,2.10427,2.61087,1.5392,2.48175,1.97306,1.88676,1.70374,0.661271,1.09771,2.1256,1.59301,0.360123,0.28992,0.0920734,0.236282,0.103704,0.703958,0.179473,0.207928,0.395992,0.15733,0.174572,0.15711,0.240719,0.139699,0.129281,0.116977,0.388496,0.107481,0.265298,0.0663376,0.0681069,0.108683,0.0684423,0.176651,0.0771476,0.122061,0.131614,0.153977,0.340454,0.25017,0.106633,0.168961
301.265,0.914374,0.0838915,5,31,0,-277.529,0.150091,-0.0544937,0.209365,-0.18057,-0.0996267,-0.0345452,0.0810494,0.146417,0.233211,0.0467876,-0.0945431,-0.37654,0.0485232,0.195894,0.724613,-0.460749,0.670621,-0.0779805,0.194438,0.879213,-2.9482,-0.963541,-0.153362,-0.404015,-0.46345,-1.10676,-0.698626,0.906522,1.92318,1.98958,1.99836,-0.517039,-0.517012,-0.433281,0.43886,-0.459293,-0.616911,0.101086,0.763874,2.0831,0.570058,-0.282863,0.24484,0.08719,1.22567,-0.0745767,-0.654027,5.08971,-0.137971,0.681835,0.139389,0.336787,0.832983,-1.94041,-0.5023,0.084766,-0.0968603,-0.139928,-0.606081,-0.310339,0.852772,1.58946,1.63757,1.64393,-0.178759,-0.17874,-0.118067,0.513898,-0.136916,-0.251128,0.269143,0.749408,1.70533,0.608966,-0.00907223,0.373309,0.259073,1.08403,0.141855,-0.278023,0.719818,1.00587,2.15345,1.72005,2.31329,-1.07026,1.2851,1.75917,0.530221,1.34038,0.87423,1.16997,1.52304,2.01821,2.37513,2.93015,0.408698,1.49566,1.03086,2.72206,1.63453,2.00555,2.33173,2.22972,2.52227,1.29653,2.00499,1.63258,1.12249,1.33044,2.09062,1.0082,0.327433,0.267789,0.104009,0.151865,0.0900279,0.744647,0.216684,0.146894,0.370465,0.207447,0.294375,0.23686,0.179015,0.117305,0.0850892,0.050683,0.399224,0.183073,0.262917,0.0616843,0.16321,0.118621,0.0885288,0.0971133,0.0743117,0.21475,0.11868,0.163477,0.245549,0.209087,0.110012,0.267333
