# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC2a_model
# start_datetime = 2022-04-23 08:21:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39346c153d72.json
# init = 2 (Default)
# random
#   seed = 31707639
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2a-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2a-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC2a_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3796.56,0.991773,0.0749469,5,31,0,3813.23,0.314215,-0.0540146,0.393351,0.0880672,0.0436407,0.238735,0.938326,-0.420395,0.560558,-0.142789,-0.541175,0.754374,-2.47986,-0.500768,-1.03792,-0.662759,0.1668,-1.15079,-0.609341,0.74683,1.20099,1.51579,2.0438,-0.520196,-0.200651,0.19688,0.955468,0.247483,-0.656693,0.253719,-0.12845,1.61625,0.256585,0.209069,0.378459,-0.292031,0.533634,0.536035,0.0376587,-0.155733,0.764721,0.104752,-0.269064,0.946584,-2.08819,-0.231149,-0.735172,-0.383149,0.395248,-0.84108,-0.333026,0.939505,1.36566,1.66104,2.15649,-0.249379,0.0504588,0.423472,1.13528,0.470955,-0.377457,0.476806,0.118207,1.75531,0.479496,0.43491,0.593853,-0.0352853,0.739458,0.74171,0.274071,0.667849,1.10826,2.30534,1.36419,2.66712,-1.08539,1.59617,1.15993,0.527714,2.11578,0.879456,1.38751,1.59504,1.97104,2.37882,3.70246,0.499945,1.94556,1.5089,3.51042,2.45333,2.04133,2.72103,1.83874,2.70981,1.69863,2.63549,1.9467,0.793878,1.30864,2.54864,1.82004,0.338979,0.248196,0.090682,0.20356,0.0649416,0.747513,0.168518,0.238681,0.37105,0.107572,0.293291,0.199806,0.168677,0.122278,0.0848021,0.0240692,0.377554,0.125039,0.181102,0.0290171,0.079195,0.114931,0.0617438,0.1372,0.0623969,0.154644,0.0668888,0.124913,0.311337,0.212715,0.0725178,0.139429
-3803.12,0.836387,0.0749469,5,63,0,3822.02,0.43913,-0.0839987,0.265121,0.0812537,0.0563053,-0.0355209,0.967531,-0.333026,0.714718,0.299905,-0.383726,0.87577,-2.30684,-0.396315,-0.829754,-0.959528,0.280513,-1.57247,-0.44956,0.81958,1.51817,1.0594,1.39125,-0.217075,-0.294363,-0.0814513,0.814112,0.131008,-0.516484,-0.187092,-0.0287273,2.22553,0.585079,0.100715,-0.0217066,-0.365709,0.514159,0.526835,0.118172,-0.357734,0.655991,0.254646,-0.406787,0.811814,-2.26746,-0.418968,-0.838333,-0.963894,0.235884,-1.55693,-0.470484,0.757447,1.43336,0.98948,1.31056,-0.245548,-0.320326,-0.114328,0.752157,0.0912337,-0.535235,-0.216538,-0.0633155,2.11775,0.530561,0.0619242,-0.0565227,-0.389356,0.461943,0.474208,0.0788146,0.690649,1.08502,2.8992,1.5058,2.83701,-0.986623,1.92444,1.41208,0.1971,2.26108,0.468259,1.55471,1.59074,2.20022,1.908,3.11053,0.710476,1.93009,1.27189,3.62193,2.45426,2.39084,2.48432,1.96188,3.33505,2.09003,2.70648,1.6762,0.667707,1.18407,2.79747,1.87879,0.333889,0.252558,0.0521932,0.181563,0.0553568,0.72842,0.127368,0.195906,0.450884,0.0943982,0.385028,0.174407,0.16928,0.0997311,0.129205,0.0426749,0.329494,0.126741,0.218934,0.0260351,0.0791277,0.0838736,0.0769649,0.123264,0.0343883,0.11007,0.0625923,0.157599,0.339011,0.234322,0.057461,0.132528
-3804.75,0.997356,0.0749469,5,63,0,3819.93,0.422071,-0.0691104,0.257793,0.172056,0.0551019,-0.0359316,1.00402,-0.45343,0.728765,0.417082,-0.412487,0.874988,-2.34716,-0.628991,-0.842806,-0.962084,0.374062,-1.46709,-0.462073,0.669093,1.56165,0.968503,1.3415,-0.396339,-0.308981,-0.00295334,1.02611,0.130133,-0.472588,-0.406669,-0.104228,2.16263,0.426834,0.208493,-0.111095,-0.314002,0.456992,0.371405,0.294189,-0.491185,0.695764,0.382828,-0.450078,0.842575,-2.39253,-0.667453,-0.882127,-1.00189,0.339635,-1.50892,-0.499863,0.635852,1.532,0.936466,1.31097,-0.433865,-0.346155,-0.0388968,0.994301,0.0947245,-0.51042,-0.444236,-0.140579,2.1354,0.392619,0.1734,-0.147474,-0.351197,0.422898,0.336968,0.259441,0.633898,1.21473,2.94871,1.39948,2.80234,-1.04109,1.72498,1.29804,0.233402,2.2994,0.450838,1.4599,1.54886,2.38158,1.92838,3.05032,0.597677,1.83401,1.4168,3.78059,2.3851,2.33097,2.17675,1.81918,3.42579,2.01719,2.73928,1.64597,0.781027,1.22689,2.70405,1.99879,0.346627,0.228866,0.0497975,0.197899,0.0571981,0.73906,0.151231,0.214495,0.441913,0.0911731,0.389161,0.188483,0.175251,0.0845885,0.12693,0.0452038,0.354875,0.137761,0.195164,0.0223006,0.0843163,0.0885902,0.101858,0.139532,0.0314992,0.11741,0.0606949,0.161654,0.314098,0.226726,0.0627349,0.11933
-3796.7,0.936014,0.0749469,5,31,0,3820,0.33652,-0.0924912,0.190639,0.0763685,0.051988,0.22174,0.957176,-0.318911,0.570023,0.147291,-0.376235,0.413085,-2.68468,-0.837509,-1.21846,-0.223556,0.135037,-0.767075,-0.259685,1.05514,1.14722,1.36099,1.35278,-0.230575,-0.287046,-0.376405,0.504372,0.253962,-0.717706,0.335438,-0.165116,2.01895,0.070661,0.0199068,-0.0981137,-0.0539942,0.639363,0.409478,0.0238105,-0.0835146,0.767352,0.362723,-0.138384,0.617135,-2.34797,-0.579904,-0.944538,0.00775719,0.350994,-0.512486,-0.0268249,1.2317,1.31983,1.52444,1.51659,0.00103894,-0.0530141,-0.138546,0.704513,0.464826,-0.465232,0.542813,0.0636948,2.15423,0.289375,0.240794,0.127828,0.170058,0.833723,0.613682,0.244531,0.800647,1.07965,2.69603,1.51908,2.37857,-1.24789,1.49998,1.02485,0.995895,2.11243,1.24895,1.73461,1.91906,1.94405,2.29565,3.07007,0.803524,1.91637,1.05754,3.24577,2.53819,2.12801,2.9281,1.82513,3.19436,1.64621,2.5741,1.6454,1.06378,1.4187,2.6814,1.79801,0.309887,0.253573,0.0632082,0.179598,0.0848215,0.776935,0.182428,0.264084,0.269749,0.107895,0.222882,0.149999,0.127967,0.125203,0.0914842,0.0443588,0.309272,0.128266,0.257779,0.0374792,0.0732239,0.106404,0.0507816,0.138819,0.0393786,0.161622,0.0708242,0.161731,0.256588,0.194866,0.0640799,0.142093
-3801.52,0.962385,0.0749469,6,95,0,3815.36,0.209975,-0.0181048,0.558028,0.49396,0.0340958,0.246352,0.880428,-0.901414,0.826173,0.489247,-0.0998747,1.06167,-2.47271,-0.36155,-0.317745,-1.10044,0.996452,-1.27928,-0.764581,0.440998,1.82947,1.26873,1.82582,-0.754351,0.0928351,-0.362313,0.864412,1.08064,0.0988763,0.560119,0.50151,1.33796,0.453476,-0.0592534,0.159194,-0.246532,0.211177,0.446377,-0.0288652,-0.547278,0.973738,0.677099,0.15842,1.18108,-1.93069,-0.0719664,-0.033399,-0.722507,1.12366,-0.87996,-0.426806,0.634619,1.85707,1.36338,1.85385,-0.417799,0.328087,-0.072638,1.0074,1.19778,0.333406,0.739497,0.687895,1.42433,0.645605,0.194184,0.386511,0.0292989,0.432278,0.639355,0.220939,0.512019,1.65798,2.58798,1.62606,2.71691,-0.733449,1.77153,1.63882,0.404981,2.65949,0.655872,1.10903,1.55972,2.74589,2.32881,3.2533,0.577671,2.0003,1.19123,3.05467,2.93818,2.41477,2.68448,2.22373,2.58591,2.0127,2.10507,1.85683,1.09047,1.28949,2.45655,1.62039,0.37472,0.160033,0.0699157,0.164371,0.0619828,0.675562,0.145352,0.162626,0.400116,0.0654066,0.341667,0.248052,0.173687,0.0603192,0.0887649,0.0372084,0.359469,0.119171,0.233038,0.0450161,0.050298,0.0820533,0.0638955,0.0976399,0.0700506,0.117876,0.108605,0.135073,0.25153,0.215938,0.0789606,0.165151
-3805.13,0.998321,0.0749469,5,31,0,3820.48,0.157902,0.0626664,0.560529,0.326233,0.0348967,0.247089,0.86489,-0.765321,0.743134,1.14685,-0.429784,1.64628,-3.03959,-0.209,-0.700627,-0.337088,0.660109,-0.973589,-0.330867,0.971549,0.959681,1.43709,2.44514,-0.218852,0.0877591,-0.403201,1.21557,0.964248,-0.0624748,0.756635,0.215958,1.24455,0.315137,0.158772,0.29458,0.00347632,0.0916323,0.677193,-0.347156,-0.414829,0.889818,1.23899,-0.124626,1.67094,-2.38182,0.0663279,-0.358875,-0.0444544,0.81801,-0.594957,-0.0390736,1.08737,1.07711,1.49002,2.36186,0.057807,0.322991,-0.101635,1.29842,1.08106,0.193056,0.901495,0.433869,1.32349,0.519648,0.38441,0.501868,0.250096,0.326341,0.832787,-0.053162,0.521327,1.44211,3.04767,1.23039,3.09576,-1.31147,1.80511,1.20553,0.961495,2.24282,0.829857,1.38574,1.87639,1.83878,2.29234,3.64709,0.909061,1.88739,1.0439,3.24668,2.71525,2.17622,2.74507,1.85868,2.36434,1.76664,2.19309,1.85031,1.17978,1.04448,2.50969,1.23207,0.372542,0.191219,0.0453182,0.226112,0.0432827,0.787759,0.14123,0.230494,0.276579,0.0959702,0.303675,0.200089,0.132804,0.137196,0.0917591,0.0254046,0.287192,0.131542,0.260398,0.0374462,0.0620794,0.101907,0.0603657,0.134857,0.085933,0.145961,0.100373,0.135837,0.235092,0.260286,0.0751816,0.22582
-3804.09,0.921859,0.0749469,5,63,0,3824.96,0.0944951,0.0341502,0.147412,0.0412081,0.0407825,0.493738,0.876951,-0.888366,0.858637,1.24456,0.182958,1.55875,-2.44846,-0.349229,-0.534296,-0.220437,0.706239,-1.35734,-0.218022,0.720607,1.23522,1.79975,2.02675,-0.339182,0.197458,-0.530932,0.97019,0.745666,0.159277,0.713572,0.357671,1.34043,0.10834,0.718893,0.308445,0.13243,0.471531,0.722641,0.0961391,-0.285315,1.24672,1.58515,0.654184,1.86068,-1.65344,0.187481,0.0251872,0.300426,1.11307,-0.696582,0.302544,1.12568,1.57697,2.07203,2.2711,0.196292,0.6669,0.028137,1.34455,1.14765,0.633417,1.11951,0.807398,1.66923,0.588747,1.12417,0.764229,0.609873,0.907248,1.12746,0.578047,0.336138,1.41957,3.13945,1.67831,2.96638,-0.871797,1.74693,1.29401,1.00344,2.21877,0.40911,1.40824,1.57988,1.99451,2.55526,3.21366,0.727947,1.93572,0.894285,3.06198,2.49804,2.39163,2.71459,1.91309,2.41303,1.57548,2.67847,1.87154,1.2278,1.2793,2.63143,1.52061,0.416748,0.19473,0.0415089,0.157319,0.0489682,0.705119,0.148435,0.215175,0.268265,0.0980778,0.399126,0.196512,0.170812,0.119781,0.0720741,0.0386549,0.325645,0.126119,0.290226,0.0447032,0.0759958,0.0838133,0.062118,0.128634,0.0821848,0.171437,0.0642557,0.133363,0.226567,0.217669,0.0671431,0.179372
-3803.11,0.901449,0.0749469,5,31,0,3817.09,0.127007,0.0256733,0.0223381,0.0278029,0.0488438,0.469319,0.919228,-0.775582,0.625027,1.27047,0.226588,1.76389,-2.52448,-0.651404,-0.784023,-0.257809,0.585413,-1.0534,-0.472311,0.741363,1.2669,1.87648,1.98821,-0.717282,0.328043,-0.540899,0.964806,0.76203,-0.103554,0.265368,0.484781,1.39396,0.320837,0.458731,0.337843,-0.160916,0.258217,0.49608,0.208561,-0.243618,1.04386,1.63717,0.677606,2.09073,-1.85125,-0.129469,-0.251377,0.232334,1.00745,-0.498996,0.0351581,1.1508,1.63389,2.19424,2.29694,-0.190026,0.770865,-0.02789,1.3562,1.1698,0.37413,0.713253,0.914944,1.75069,0.764242,0.890998,0.779874,0.321401,0.706679,0.92533,0.661034,0.476397,1.22659,3.37323,1.77869,3.28951,-0.93807,1.71395,1.14278,1.05004,2.20622,0.699781,1.23394,1.67235,2.10968,2.75578,3.30034,0.426111,2.16502,0.985187,3.28763,2.66164,2.35441,2.49816,2.11372,2.61723,1.92252,2.62706,2.08336,1.03876,1.13009,2.70885,1.66444,0.383103,0.226778,0.0331428,0.144464,0.0359328,0.71871,0.152652,0.241811,0.259218,0.099193,0.331861,0.225493,0.158112,0.108159,0.059761,0.0355595,0.395055,0.102936,0.271864,0.035998,0.0652753,0.0867161,0.0759876,0.10777,0.0680375,0.12758,0.0674173,0.110725,0.261389,0.244144,0.0624529,0.159167
-3802.29,0.989226,0.0749469,5,31,0,3813.23,0.0124235,-0.0513654,0.0982525,0.246152,0.0465198,0.360273,0.884797,-0.512199,0.842375,0.165082,-0.110614,0.645397,-2.87278,-0.595435,-0.445091,-1.11964,0.545654,-0.354161,-0.232831,0.74063,1.78123,1.19559,1.76462,-0.094901,-0.296748,-0.200384,1.13151,1.03617,-0.0542915,1.14054,0.374288,1.8668,0.342729,0.500325,-0.0252633,-0.0413551,0.582184,0.238446,0.348063,-0.0929197,1.1056,0.506337,0.262402,0.931319,-2.18155,-0.166566,-0.0335425,-0.630384,0.843066,0.0469122,0.154264,1.01558,1.9363,1.41813,1.92161,0.276305,0.0977111,0.182974,1.36143,1.27707,0.312236,1.36942,0.691442,2.01201,0.663519,0.802959,0.33792,0.323682,0.875387,0.571249,0.668238,0.621508,1.30831,2.20245,1.35376,2.11571,-1.27663,1.61782,1.33693,0.177083,2.02746,1.23131,1.33866,1.55012,2.41813,2.01688,2.91992,0.910076,1.46818,1.17652,3.24362,2.74059,2.24095,3.11205,1.87584,2.866,1.79928,2.49907,1.61589,1.04342,1.31777,2.33123,1.66655,0.349439,0.212769,0.0995308,0.205257,0.107579,0.781875,0.165506,0.208015,0.455845,0.11635,0.225953,0.207731,0.175069,0.0818008,0.117442,0.0511775,0.286984,0.187219,0.235679,0.0375568,0.0606205,0.0961332,0.042613,0.132868,0.0538602,0.141939,0.0759233,0.165772,0.260491,0.211189,0.0885696,0.158884
-3809.02,0.872489,0.0749469,5,31,0,3824.68,0.178908,-0.338696,-0.227918,0.73678,0.0476172,0.00905752,0.826906,-0.676236,0.772387,1.65099,0.384187,2.16468,-2.63253,-0.571462,-0.416393,-0.120496,1.00435,-1.07401,-0.0742702,1.02066,1.54723,1.59565,2.35114,-0.954959,1.03387,-0.448975,1.06392,1.31342,0.175708,0.71782,0.694419,1.94377,0.303937,0.254919,0.23096,-0.23415,0.398155,0.434348,0.367176,-0.550126,0.647749,1.37427,0.326744,1.79904,-2.1678,-0.463487,-0.33526,-0.090581,0.839557,-0.879049,-0.0523569,0.853048,1.28847,1.32851,1.95323,-0.780604,0.86397,-0.362203,0.888816,1.09513,0.154352,0.602627,0.583277,1.61637,0.260385,0.219852,0.20004,-0.184562,0.338295,0.368223,0.312677,0.52098,1.19507,3.22818,1.56163,3.12916,-0.877059,1.70281,1.18533,1.07576,2.16968,0.451073,1.27776,1.77451,2.12149,2.41425,3.09288,0.276925,2.38456,0.994606,2.93319,2.71096,2.24635,2.50415,1.9134,2.83033,1.77754,2.07376,1.87755,0.921539,1.17036,2.63272,1.45233,0.372623,0.232354,0.038119,0.173413,0.0419202,0.706212,0.154098,0.234095,0.254309,0.102507,0.389106,0.217931,0.144982,0.107025,0.0820926,0.0434019,0.431208,0.0843576,0.270003,0.0505368,0.06233,0.0956649,0.0755674,0.1286,0.0557073,0.144607,0.111673,0.132671,0.284644,0.23679,0.0670618,0.189643
-3813.03,0.903212,0.0749469,5,31,0,3828.65,0.101731,-0.445856,-0.158094,0.845829,0.0493549,-0.000285645,0.802308,-1.08385,0.790214,1.47754,0.441465,2.08091,-2.7389,-0.89121,-0.556702,-0.117,1.03685,-1.03636,-0.22009,0.655383,1.60893,1.46448,2.34709,-0.649765,0.884083,-0.2918,1.33669,1.26801,0.343187,0.886187,0.785499,1.77012,0.49311,0.0696136,0.415461,-0.171237,0.559188,0.579697,0.00979461,-0.869866,0.63371,1.18516,0.353906,1.66925,-2.19773,-0.715311,-0.446932,-0.094156,0.831589,-0.831765,-0.176865,0.525534,1.29057,1.17468,1.88281,-0.521597,0.709021,-0.234399,1.07215,1.01705,0.275056,0.71071,0.629927,1.4199,0.39534,0.0555659,0.333042,-0.13767,0.448355,0.46481,0.00757266,0.135677,1.09635,3.19396,1.72109,3.13514,-0.956379,1.4254,1.21639,1.0101,2.29749,0.634133,1.28903,1.3874,2.04934,2.23946,3.15129,0.492729,2.37234,1.06727,3.27838,2.77908,2.53063,2.76887,2.09582,2.57351,1.86811,2.06437,1.97691,0.913941,1.21919,2.74811,1.27605,0.466133,0.250425,0.0393936,0.15173,0.0416806,0.722396,0.193817,0.228573,0.266961,0.0913313,0.346574,0.216017,0.199823,0.114119,0.0962621,0.0410407,0.379251,0.0853064,0.255922,0.0363205,0.0584652,0.0737384,0.0590299,0.109503,0.0708631,0.13376,0.112609,0.121648,0.286194,0.228078,0.0601932,0.218223
-3806.82,0.986824,0.0749469,6,63,0,3828.62,0.109231,-0.107528,0.315633,0.693514,0.0440843,-0.0169683,0.701196,-0.403901,0.959615,0.421233,0.0613904,1.30675,-3.34966,-0.428867,-0.731631,-0.697329,1.10833,-0.586442,-0.180758,0.983509,1.79984,1.94805,2.05427,-0.522856,0.211756,-0.761355,1.2193,1.77525,0.270182,1.45728,0.916385,2.21743,-0.0794198,0.739821,0.363395,-0.109148,0.20504,0.3047,0.475005,-0.300182,0.65591,0.278398,0.0260784,0.899322,-2.36574,-0.317688,-0.529985,-0.505933,0.760189,-0.428179,-0.143715,0.672664,1.24508,1.34899,1.42348,-0.383593,0.131514,-0.550827,0.837999,1.22783,0.172482,1.00487,0.625597,1.53788,-0.0726571,0.501791,0.237843,-0.0935027,0.126805,0.196686,0.316103,0.870541,1.34171,2.2633,1.43789,2.3993,-1.00942,1.86698,1.14633,0.75296,2.26017,1.0718,1.35626,1.68001,2.19538,2.43746,2.74712,0.724886,1.80783,0.884402,2.99924,2.99231,2.37781,3.03386,2.12558,2.84086,1.50038,2.4867,1.94869,1.08833,1.04784,2.38356,1.63974,0.295142,0.20723,0.094208,0.191873,0.083226,0.732907,0.133892,0.24116,0.320177,0.0944761,0.255061,0.204848,0.157094,0.100166,0.0803603,0.0602496,0.326318,0.140901,0.292266,0.0474601,0.0477743,0.0848805,0.0459194,0.106636,0.0551557,0.182369,0.076796,0.124696,0.251933,0.259641,0.0844351,0.1625
-3804.97,0.978447,0.0749469,6,63,0,3824.46,0.0989659,0.0602226,0.39749,0.229734,0.040711,0.239619,0.794688,-0.717959,0.82873,1.18772,0.218054,1.90259,-2.41125,-0.821391,-0.422074,-0.612848,0.63296,-0.943794,-0.322614,0.93742,1.61133,1.30646,2.36791,-0.381097,0.523844,0.0807241,0.995532,0.653385,-0.147626,0.294104,0.905038,1.69649,0.783371,0.274006,-0.0494036,-0.0868913,0.912821,0.613866,0.276622,-0.330935,0.898201,1.18349,0.412904,1.75159,-1.67657,-0.413131,-0.095798,-0.247404,0.742624,-0.510402,-0.0167584,0.984575,1.52013,1.27785,2.12136,-0.0632338,0.655912,0.30377,1.03076,0.758856,0.122302,0.47334,0.958842,1.5878,0.862155,0.457368,0.200359,0.170568,0.965027,0.727451,0.459447,0.511086,1.2924,2.96445,1.66463,3.08473,-0.676891,1.36524,1.40019,0.676038,2.07577,0.822744,1.31639,1.65649,2.15859,1.96974,3.29167,0.682845,2.1519,1.39006,2.97457,2.33627,2.10683,2.29502,2.29199,2.55196,2.06746,2.23834,1.52469,1.00637,1.55448,2.43919,1.62975,0.374939,0.215447,0.0490578,0.159142,0.0437414,0.663044,0.203389,0.197785,0.337146,0.111474,0.305181,0.21142,0.160234,0.103531,0.122417,0.0358582,0.335627,0.104154,0.199399,0.0485881,0.0881634,0.108435,0.0915363,0.0917886,0.0722952,0.1123,0.0963603,0.178772,0.267692,0.17444,0.0802329,0.163865
-3807.22,0.96342,0.0749469,6,95,0,3827.72,0.151174,-0.00567552,-0.155126,-0.049868,0.0846804,-0.0473951,0.840289,-0.967835,1.96378,-0.567241,-0.110444,0.918513,-2.59487,-1.39567,-1.25302,-0.636931,0.42446,-0.908657,-0.31659,1.24911,2.27942,1.77488,1.52053,-0.343942,-0.64649,-0.893073,-0.360988,0.965746,-0.991133,0.464849,0.248589,2.06666,0.248525,-0.616627,-0.587934,-0.203815,1.16127,-0.471012,0.315795,-0.860656,1.60275,-0.524042,-0.1402,0.724421,-2.22784,-1.22016,-1.1003,-0.582601,0.309274,-0.81093,-0.313422,1.00222,1.86797,1.44402,1.23029,-0.336406,-0.590633,-0.797834,-0.350729,0.764111,-0.880233,0.343212,0.161491,1.6892,0.161438,-0.56554,-0.541429,-0.218659,0.928403,-0.443181,0.217964,0.165962,1.69788,2.27202,1.55501,2.58899,-0.862008,1.75411,1.103,0.613378,2.17385,1.05364,1.55115,1.6908,2.47119,2.21923,2.75615,0.52222,1.61266,0.736866,2.78405,3.13677,2.33923,3.22395,2.02606,2.96986,1.95047,2.23052,1.50194,0.808546,1.44772,2.44885,1.74382,0.458605,0.154742,0.0934672,0.174363,0.0698501,0.70308,0.14753,0.249179,0.351289,0.102124,0.258526,0.17492,0.155671,0.0779027,0.0980365,0.0597405,0.372333,0.166219,0.32369,0.0581922,0.0416159,0.0879259,0.0382743,0.116493,0.0488062,0.124502,0.0970432,0.182136,0.308201,0.190353,0.0795227,0.148829
-3829.71,0.893266,0.0749469,6,127,0,3850.07,0.0702305,0.00648973,-0.314411,0.204913,0.090447,-0.111324,0.690525,-0.63508,1.22796,-0.0835195,0.230188,0.181663,-3.25129,-1.8228,-1.23721,-0.431071,1.08088,-1.58561,-0.0154298,1.58961,1.58716,2.19214,2.97561,-0.615187,-0.260827,-0.338028,0.0727837,0.918664,-0.957944,0.118523,0.590971,1.21578,1.16919,-0.427943,-0.757005,0.0625754,0.288799,-0.751074,0.719793,-0.549863,0.736612,-0.168997,0.047626,0.0141181,-2.35642,-1.37001,-0.965652,-0.40899,0.635048,-1.20623,-0.121979,0.986344,0.984651,1.4024,1.94341,-0.536127,-0.291432,-0.344742,-0.0610654,0.523036,-0.772809,-0.0294812,0.296756,0.728203,0.696031,-0.40683,-0.634056,-0.0681146,0.0880986,-0.62996,0.385711,0.727256,1.01881,2.56522,1.60603,1.75342,-0.718076,1.98738,1.13544,1.04902,2.37435,0.533069,1.61732,1.90089,1.80953,2.40516,3.32092,0.558533,1.80966,1.47506,3.03494,2.80502,2.41364,2.79518,2.03606,2.27666,2.78684,2.32739,1.72776,1.20833,0.821641,2.6342,1.76322,0.325797,0.265259,0.0714106,0.16714,0.147617,0.672183,0.120534,0.243159,0.259413,0.0851499,0.369801,0.165575,0.130008,0.140694,0.0827797,0.0348605,0.363887,0.14068,0.186175,0.0458721,0.0570536,0.0821382,0.057585,0.115469,0.0930743,0.0580396,0.08888,0.150875,0.229996,0.305415,0.0669696,0.146387
-3824.37,0.931459,0.0749469,6,63,0,3852.81,0.211887,0.0495748,0.423303,-0.0863339,0.0409433,0.418559,0.718272,-0.644708,0.992114,0.806469,-0.540195,2.15746,-3.01251,-0.159979,-0.247136,-1.11288,-0.19681,-0.664872,-0.958212,0.68621,2.25873,1.44579,1.10009,-0.217893,0.208148,-0.58623,1.30245,0.564861,-0.13924,0.641756,0.509398,2.92098,0.0334825,0.0900946,0.676231,-0.213857,1.26595,1.23845,-0.469289,-0.0445164,1.13117,0.997823,0.0305517,1.9682,-1.74524,0.303651,0.241048,-0.380793,0.277196,-0.0590001,-0.269698,0.911445,2.04094,1.45703,1.20872,0.262052,0.568066,-0.00251368,1.35408,0.824283,0.318547,0.879514,0.784445,2.51662,0.442609,0.483272,0.904277,0.264952,1.32785,1.3081,0.0814819,0.585332,1.31064,2.93561,1.43608,3.45562,-0.955887,1.8752,1.89224,0.330942,1.76461,1.42841,1.21772,1.37154,2.46607,1.941,2.53237,0.798062,2.21925,0.872995,3.45564,2.55736,2.46105,2.85825,2.27186,3.2693,1.43839,2.42106,2.02032,0.889678,1.70521,2.81736,1.40512,0.357707,0.21238,0.0504208,0.192153,0.0306018,0.722298,0.132942,0.13099,0.418011,0.146214,0.193346,0.228339,0.202371,0.0782711,0.125538,0.0736202,0.31044,0.0980348,0.294632,0.0306011,0.0719338,0.0786339,0.0542565,0.0934805,0.0366396,0.191795,0.0815806,0.117086,0.291176,0.153786,0.0563932,0.197004
