lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0670812
# Diagonal elements of inverse mass matrix:
# 0.0360749, 0.0631587, 0.0856806, 0.0725453, 0.000396129, 0.000516929, 0.0363, 0.0245764, 0.118314, 0.176889, 0.211994, 0.121347, 0.147767, 0.266495, 0.368354, 0.158602, 0.10708, 0.133944, 0.139643, 0.122392, 0.116399, 0.160905, 0.126352, 0.20361, 0.09494, 0.142512, 0.120229, 0.258511, 0.186924, 0.250205, 0.244673, 0.130955, 0.184011, 0.158563, 0.189094, 0.193578, 0.106958, 0.115405, 0.421899, 0.143597
-3799.6,0.999391,0.0670812,7,127,0,3818.99,-0.040462,-0.0418996,-0.409111,0.178988,0.093987,0.054397,-0.0342056,0.909656,0.140968,1.14186,0.129425,0.0880539,0.921123,-2.15976,-0.0707553,-0.636516,0.0270914,0.537547,-0.91649,-0.0381328,1.08111,2.04612,1.65716,1.66298,0.140331,-0.371254,-0.152295,0.603742,0.61649,-0.383222,-0.249347,0.101566,2.4096,0.937562,-0.177883,0.38426,0.543934,1.20761,0.85791,0.225227,0.094027,1.0045,0.0835269,0.0458931,0.803699,-1.99884,-0.0985686,-0.613216,-0.00956174,0.454777,-0.867896,-0.0688933,0.949236,1.82706,1.47324,1.47853,0.093447,-0.371919,-0.172742,0.514992,0.526589,-0.382806,-0.261026,0.0581842,2.1577,0.818654,-0.196017,0.315339,0.460588,1.0643,0.746198,0.170673,0.78535,1.09745,2.77654,1.51708,2.46286,-1.08632,1.84389,1.42189,0.790555,2.11393,0.791261,1.59026,1.42802,2.24639,2.02085,2.76174,0.686078,1.66319,0.844963,3.58395,2.74967,2.78014,2.52598,1.71734,3.01222,2.00171,2.497,1.66376,1.15624,1.43501,2.65229,1.45388,0.313168,0.250218,0.0586051,0.179892,0.0785034,0.747688,0.136592,0.194366,0.312049,0.10775,0.311898,0.169347,0.193407,0.0956611,0.117031,0.0594269,0.334906,0.159335,0.30049,0.0270156,0.0601054,0.0584067,0.0740571,0.152214,0.046877,0.119023,0.076069,0.159259,0.239351,0.192319,0.0658478,0.189405
-3802.64,0.817762,0.0670812,5,31,0,3822.21,0.150156,0.0973276,-0.357745,0.226609,0.0958566,0.0395945,-0.133018,1.02233,-0.279055,1.33478,0.722204,0.228794,1.58056,-2.10146,-0.150132,-0.448047,-0.196263,0.420924,-1.04757,-0.529024,1.19065,2.2989,1.65342,1.65634,0.172141,0.0948909,0.135568,-0.296711,0.702671,-0.898504,0.087263,0.194306,1.9287,0.742609,-0.541437,0.381905,0.0387192,0.880507,0.967264,0.572101,-0.418303,1.23156,0.605309,0.100884,1.48283,-2.2814,-0.286502,-0.591068,-0.333663,0.297304,-1.20397,-0.673853,1.08421,2.2172,1.55731,1.5603,0.0429661,-0.0360088,0.00557622,-0.436353,0.585341,-1.05158,-0.0438071,0.0656258,1.83875,0.62617,-0.686544,0.257413,-0.0934346,0.767147,0.855841,0.451855,0.499856,1.71418,3.46571,1.71515,3.28882,-1.21324,1.54233,1.59834,0.663685,2.10329,0.602009,1.13213,1.83226,2.93739,2.31143,2.98286,0.858471,2.1534,1.1613,2.80748,2.96646,2.28811,2.91245,1.87161,2.87569,1.89565,2.17386,1.64065,0.814668,1.43433,2.60318,1.87441,0.377574,0.152622,0.0303037,0.152497,0.0359569,0.770872,0.176197,0.168214,0.339912,0.108778,0.353884,0.243768,0.137969,0.0503358,0.0901804,0.0482064,0.297659,0.104014,0.238431,0.0569214,0.0489642,0.0921129,0.0515413,0.133356,0.0533685,0.130601,0.102122,0.162377,0.306897,0.192425,0.0689343,0.133032
-3811.11,0.788696,0.0670812,7,127,0,3829.97,-0.0465255,-0.0149311,0.554984,0.367833,0.0433045,0.0576245,0.292043,0.762498,-0.635726,0.82705,1.28602,0.125677,1.67192,-3.31473,-0.955569,-0.131049,-0.701016,0.537333,-1.07205,-0.570823,0.604427,2.07191,1.5357,1.40805,-0.27965,0.380891,-0.304498,0.41312,1.14854,-0.034755,0.290948,0.277227,1.75385,0.591444,0.267841,0.129909,-0.448719,0.472143,0.569121,0.512784,-0.192697,0.922667,1.27263,0.387871,1.56687,-2.23543,-0.436576,0.192118,-0.24248,0.701758,-0.525394,-0.143208,0.752917,1.87187,1.46301,1.36568,0.0788108,0.582471,0.0598641,0.607046,1.1678,0.265542,0.51389,0.503428,1.62935,0.743018,0.496271,0.391098,-0.0501039,0.652051,0.725996,0.68304,0.746241,1.22773,3.22475,1.77704,3.04265,-1.06471,1.82773,1.84111,0.811706,2.17753,0.950379,1.33256,1.46316,2.52268,2.23601,2.66824,0.906099,2.23146,1.34455,2.73239,2.90341,2.43419,2.50932,1.9792,2.74116,2.20135,2.44839,2.02307,0.890377,1.2473,2.9391,1.9856,0.321641,0.226578,0.0382448,0.14467,0.045536,0.74359,0.138509,0.13692,0.307527,0.101786,0.278809,0.208735,0.187985,0.0742832,0.0965627,0.0648739,0.287799,0.0969605,0.206763,0.0610891,0.0519855,0.0806026,0.0752076,0.121404,0.060588,0.0996296,0.0795561,0.116802,0.291032,0.223168,0.0502541,0.120724
-3800.71,0.973552,0.0670812,5,31,0,3824.13,0.0954746,0.0426366,0.111789,0.179513,0.0566411,0.0526199,0.179361,0.931413,-0.601337,1.03596,0.898006,0.290788,1.42636,-2.55375,-0.556226,-0.479831,-0.56874,0.727033,-0.762972,-0.59493,0.861186,1.87091,1.79787,1.96686,-0.420652,-0.0232218,-0.221971,1.00337,1.46725,-0.329276,1.37968,0.678589,1.91571,0.509915,0.0119748,0.283315,0.159885,0.974494,0.277498,0.0145206,-0.380732,1.14427,1.01578,0.450204,1.50789,-2.19923,-0.338715,-0.26756,-0.350371,0.856529,-0.531281,-0.374765,0.98148,1.92195,1.85392,2.01132,-0.212439,0.157732,-0.0273858,1.11391,1.54598,-0.127331,1.46441,0.811408,1.96367,0.654302,0.190514,0.443244,0.32828,1.08702,0.437826,0.192886,0.519447,1.46563,3.05046,1.74855,2.91952,-1.09224,1.77172,1.37063,0.655048,2.26816,0.880348,1.03686,1.66604,2.55903,2.57642,3.19638,0.572221,1.79593,1.18851,3.37516,3.29745,2.19056,3.55573,2.22304,3.02171,2.02586,2.2252,1.97046,1.22405,1.6656,2.47729,1.37795,0.372982,0.187608,0.0451977,0.14823,0.0511971,0.748804,0.145328,0.202517,0.341853,0.0937946,0.293106,0.261755,0.158953,0.0718221,0.0706716,0.039302,0.360725,0.142348,0.233525,0.033081,0.0356587,0.100602,0.0277673,0.0977007,0.0464545,0.116515,0.0975106,0.12234,0.227224,0.159011,0.0774659,0.201338
-3804.39,0.974564,0.0670812,5,31,0,3817.73,0.249981,0.266189,0.292959,-0.0892982,0.0549678,0.0510403,0.121268,0.913928,-0.622497,0.970882,0.407756,-0.0414574,1.21962,-2.71423,-0.717137,-0.138937,-0.360185,0.56461,-0.758685,0.0483586,1.43278,1.28592,1.79693,1.92906,0.319589,-0.112112,-0.298314,0.798421,1.71813,-0.218185,0.510809,0.777438,1.83938,0.417444,0.168801,0.253051,-0.107015,0.731149,0.442584,0.370763,-0.447649,1.00858,0.493927,0.0833788,1.23591,-2.35935,-0.534144,-0.0057103,-0.207915,0.63728,-0.572116,0.165464,1.43073,1.29651,1.76354,1.88429,0.413349,0.0188051,-0.15137,0.850967,1.69151,-0.0781378,0.588111,0.83179,1.80233,0.502782,0.27554,0.352538,0.0234635,0.789486,0.525758,0.460119,0.563988,1.45878,2.59023,1.4651,2.72757,-1.16647,1.65142,1.70582,0.905803,2.12894,0.919541,1.65712,2.20612,2.05294,2.49828,3.15607,1.25873,1.73033,1.16651,3.16714,3.51297,2.293,2.73938,2.32345,2.96709,1.96003,2.37184,1.94916,1.0076,1.45821,2.54568,1.7319,0.362625,0.188654,0.0697699,0.187689,0.0613661,0.762506,0.160917,0.153707,0.287859,0.106316,0.285052,0.160149,0.0992025,0.113755,0.0759786,0.0408527,0.221193,0.150545,0.237486,0.0404212,0.0289453,0.0917041,0.0606892,0.0891997,0.0489352,0.123464,0.0853453,0.124646,0.26745,0.188741,0.0727172,0.150344
-3804.92,0.943302,0.0670812,6,63,0,3829.06,0.420477,-0.0349379,-0.0726875,0.262517,0.0544137,0.0492135,0.00208898,0.845596,-0.212883,0.913447,1.02377,-0.164418,1.06969,-2.82792,-0.714188,-1.22038,-0.862014,0.440739,-1.07635,-0.740627,0.510806,2.0915,1.74612,1.71455,-0.721778,0.208856,-0.29075,0.669422,0.77396,-0.328211,0.805839,-0.0247328,1.91095,0.267284,-0.153094,0.0669554,0.084545,0.475998,0.29676,0.222086,-0.177924,0.774496,0.867786,-0.136942,0.906613,-2.38919,-0.601826,-1.02986,-0.726826,0.374776,-0.908065,-0.624182,0.434024,1.77066,1.4786,1.45191,-0.608244,0.178697,-0.243768,0.56815,0.656547,-0.275445,0.683503,-0.018825,1.61798,0.228103,-0.127367,0.0587062,0.0735799,0.404591,0.253028,0.189884,1.00842,1.41949,3.04543,1.33332,2.4857,-1.00298,1.71643,0.766885,0.557944,1.95387,0.671026,0.954909,1.42773,2.71093,2.53355,2.81334,0.488096,1.97544,1.23786,2.96345,2.56212,2.17426,2.91556,1.56027,2.95196,1.85917,2.05027,1.83922,1.26353,1.30047,2.53711,1.55132,0.267289,0.194741,0.0454153,0.20861,0.0768665,0.731645,0.152332,0.317153,0.364023,0.124132,0.338267,0.277899,0.193453,0.0623314,0.0735396,0.0566073,0.380342,0.121805,0.224809,0.0491049,0.0716165,0.102085,0.0513898,0.173608,0.0496439,0.134799,0.114025,0.137143,0.220366,0.214086,0.0732972,0.174896
-3807.18,0.946598,0.0670812,6,127,0,3825.97,-0.181427,-0.0309775,-0.0221237,0.579587,0.0764599,0.0812728,0.277947,0.938406,-0.957021,1.10875,-0.136618,-0.109434,0.972172,-2.61786,-1.76283,-0.443372,-0.85676,0.248061,-0.969359,-0.0758754,0.960169,0.852943,0.866012,1.78197,-0.535442,-0.245214,-0.901144,0.629612,0.597595,-0.303222,0.534461,0.464519,1.08283,-0.48087,-0.0125839,-0.245811,-0.668243,0.35778,-0.748895,0.0183061,-0.620128,1.3184,0.149743,0.175253,1.19024,-2.17867,-1.37631,-0.138116,-0.526042,0.510729,-0.631706,0.206745,1.17898,1.07835,1.09062,1.95016,-0.224515,0.0478362,-0.567692,0.868779,0.838733,-0.00659886,0.779488,0.713854,1.29408,-0.173305,0.266138,0.0472757,-0.349136,0.613689,-0.424821,0.295125,0.638342,1.68287,2.49969,1.53122,2.69913,-0.592442,1.75144,1.67661,0.894973,2.01962,0.877185,1.71563,2.11609,1.93046,2.11967,3.15321,0.878877,1.86257,1.17841,3.52457,2.80638,2.72565,3.2059,2.22274,2.79637,1.81822,2.61609,2.28422,0.912534,1.38879,2.63499,1.49818,0.345621,0.156716,0.0758798,0.177815,0.0630247,0.643925,0.147866,0.157544,0.290085,0.117158,0.293762,0.152434,0.107543,0.1267,0.107199,0.0409651,0.29341,0.134404,0.235337,0.0286212,0.0569802,0.0614767,0.0389444,0.0977266,0.0575206,0.139648,0.0681103,0.0924383,0.286482,0.199601,0.0669203,0.182698
-3807.74,0.994175,0.0670812,7,255,0,3825.69,0.353271,0.732718,-0.141124,0.0521213,0.107225,0.0509685,-0.250856,0.980427,-1.07249,0.668413,0.187028,0.158257,0.790824,-2.89347,-0.796744,-0.67959,-0.445235,0.652809,-1.18919,-0.45665,0.144575,1.20958,1.2426,2.01548,-0.720204,0.120921,-0.771306,-0.262643,0.400674,-1.0421,-0.239696,-0.133051,1.29771,-0.127664,-0.814025,0.193174,-0.38794,-0.0570244,0.535422,0.0732326,-1.30235,0.404473,-0.0674888,-0.0956967,0.524489,-3.08769,-1.03201,-0.917144,-0.687376,0.389175,-1.41677,-0.698568,-0.109111,0.935044,0.967419,1.72517,-0.956964,-0.132302,-1.00707,-0.508358,0.141975,-1.27256,-0.485861,-0.381303,1.02146,-0.376021,-1.04895,-0.0614636,-0.631203,-0.306764,0.274086,-0.179057,0.460612,1.60678,2.96583,1.54369,2.37833,-1.18394,1.90323,1.3656,1.17752,2.24302,0.437069,1.15527,1.36165,2.44316,2.23679,3.15011,0.527407,2.15044,1.06171,2.95386,2.63917,2.29689,2.65468,1.47254,2.93733,1.8078,1.98437,2.23741,1.05605,1.04944,2.8429,1.24588,0.386841,0.167036,0.0489936,0.175999,0.0848402,0.765656,0.129743,0.203332,0.235498,0.0959537,0.39244,0.239527,0.203972,0.0799399,0.0964955,0.041087,0.371122,0.10429,0.256983,0.0495543,0.0666598,0.0913808,0.0657009,0.186557,0.050339,0.140904,0.120854,0.0964409,0.258065,0.259332,0.0550495,0.223414
-3805.97,0.999742,0.0670812,6,127,0,3829.01,0.158788,0.613693,-0.252006,0.278701,0.101872,0.0287545,-0.150627,1.04442,-0.479007,0.0268584,-0.194034,0.205412,1.50871,-2.36966,0.280169,-0.827121,-1.03189,0.343207,-0.249679,-0.0176223,0.8766,1.11052,1.35472,1.98899,-0.224402,-0.0590646,-0.136421,-0.0178611,0.53685,-1.06173,-0.00580543,0.917493,1.67608,0.450013,-0.310062,0.00215732,-0.239974,0.627951,0.785804,0.989533,-0.650909,-0.122575,-0.353279,0.0639093,1.4251,-2.62554,0.141987,-1.01449,-1.22835,0.207824,-0.411396,-0.169032,0.764909,1.00922,1.26427,1.92671,-0.384996,-0.212315,-0.293107,-0.169281,0.410069,-1.25951,-0.15669,0.807619,1.5999,0.319375,-0.47446,-0.148373,-0.40126,0.505217,0.670081,0.882859,0.770342,0.982377,2.31452,1.40738,2.97231,-1.14212,2.22459,0.940211,0.250409,1.75503,1.13581,1.37818,1.99716,2.2867,2.31391,3.06644,0.830788,1.74238,1.30067,2.90601,2.56851,1.91765,2.61298,2.35483,3.10742,1.96771,2.19334,1.55452,0.956581,1.66939,2.45972,2.02258,0.316405,0.27242,0.0899275,0.196648,0.0486926,0.758068,0.0975638,0.280858,0.437723,0.147413,0.24309,0.201302,0.119501,0.0922306,0.0899777,0.0445131,0.303478,0.149011,0.214052,0.0518575,0.0711928,0.128124,0.0683076,0.0866827,0.0428023,0.122635,0.10035,0.174434,0.277563,0.158505,0.0787306,0.116852
-3801.38,1,0.0670812,5,31,0,3816.23,0.163047,0.416184,-0.00787522,0.167226,0.0857396,0.0275909,-0.0897169,0.882472,-0.62864,0.932522,0.263858,0.0717147,1.43857,-2.83669,-0.510706,-0.62802,-0.252048,0.645405,-1.28433,-0.267436,0.610556,1.54025,1.67732,2.40399,-0.310039,0.136776,0.0349818,0.634301,0.958535,-0.671787,0.29095,0.143557,2.01318,0.75479,-0.396231,0.739459,-0.068208,0.232771,1.63447,0.459378,-0.644474,0.733208,0.143131,-0.0264307,1.17978,-2.59302,-0.540401,-0.643927,-0.312142,0.479835,-1.2231,-0.325722,0.449082,1.26951,1.39047,2.03174,-0.363317,0.0309838,-0.0588464,0.470036,0.756164,-0.68255,0.167039,0.0369679,1.68686,0.576365,-0.43938,0.562836,-0.149909,0.115697,1.35266,0.315671,0.441948,1.51613,2.7203,1.43613,2.81382,-1.43207,1.18061,1.33307,0.829462,2.11387,0.410933,1.30831,1.37497,2.21798,2.20061,3.32281,0.567583,2.00798,1.19312,3.39017,2.90464,2.32332,2.82995,1.671,2.85605,1.8896,2.13779,1.93735,0.893511,0.979237,2.8669,1.60675,0.391277,0.180032,0.061786,0.192146,0.0565821,0.807223,0.234942,0.208653,0.303759,0.107756,0.398688,0.212769,0.201818,0.0981475,0.0996957,0.0347968,0.361795,0.118368,0.232701,0.0326042,0.0519248,0.08921,0.0557271,0.15829,0.0543694,0.13129,0.105478,0.12594,0.290386,0.273043,0.0538142,0.16704
-3799.99,0.979006,0.0670812,6,63,0,3821.91,0.198642,0.264768,-0.622572,0.112507,0.0999362,0.0245567,0.175277,0.918526,-0.402362,0.404285,-0.21838,0.288256,1.11141,-2.42781,0.0580253,-1.15028,-0.720742,0.259423,-0.632299,-0.528094,1.1265,1.55259,1.8101,1.74885,-0.397209,-0.257785,0.173174,-0.25752,0.195691,-1.1142,-0.0504761,1.11261,2.12909,0.513286,-0.491226,0.317854,0.02736,0.852839,1.33527,0.329763,-0.194303,0.546623,-0.025311,0.440047,1.19614,-2.05473,0.228575,-0.881289,-0.486744,0.413564,-0.405506,-0.309792,1.21,1.60137,1.8379,1.78164,-0.18957,-0.0615057,0.334342,-0.0612623,0.355024,-0.848143,0.128913,1.19724,2.1309,0.646743,-0.275927,0.467234,0.200408,0.958632,1.40175,0.478173,0.674936,1.14574,2.58947,1.75566,2.71162,-1.11006,1.66262,1.03394,0.431609,1.92905,1.10997,1.20569,1.94909,2.34782,2.51036,2.89738,0.566721,1.85372,1.35092,2.95326,2.47012,2.26632,2.84363,2.71272,3.07381,1.72331,2.33885,1.6038,1.04229,1.64405,2.69725,1.59391,0.337392,0.241268,0.0698193,0.147335,0.0622913,0.75214,0.159411,0.262322,0.393742,0.126856,0.247876,0.230465,0.124653,0.0872389,0.0751352,0.0522834,0.361994,0.135437,0.20572,0.0495826,0.0779794,0.0939512,0.0550116,0.0622269,0.0442007,0.151445,0.0879559,0.167452,0.260708,0.161914,0.0631357,0.168835
-3808.73,0.904337,0.0670812,5,63,0,3829.17,0.0358854,0.209827,-0.337848,0.415254,0.0982936,0.0269219,0.0844494,0.803121,-0.265703,0.335834,0.0186966,-0.0975495,0.798303,-2.69453,-0.381505,-1.31559,-0.669874,0.194496,-0.623976,-0.274674,1.02721,1.39144,1.96448,2.07571,-0.507158,-0.189875,0.392134,-0.334543,0.415684,-1.04889,0.0186332,1.36514,1.86258,0.369132,-0.813176,0.404075,0.160815,1.20342,1.4963,0.0028687,-0.128943,0.354165,0.099465,0.00610524,0.725584,-2.07958,-0.221946,-0.972131,-0.45354,0.240653,-0.416679,-0.136147,0.909424,1.20195,1.66216,1.7515,-0.32286,-0.068043,0.39938,-0.184229,0.418294,-0.757933,0.099414,1.18082,1.58032,0.380907,-0.56863,0.408971,0.213603,1.05094,1.28616,0.0867533,0.84655,1.03352,2.83579,1.46461,2.38068,-1.01447,1.37275,1.07614,0.575796,1.89575,1.23842,1.51895,1.75193,2.04283,2.45933,3.01342,0.5482,1.98023,1.5364,2.94527,2.66315,2.46986,2.93403,2.83591,2.63658,1.58786,2.16769,1.68585,1.16742,1.83599,2.7636,1.34867,0.300157,0.262403,0.0554206,0.187763,0.084658,0.733894,0.202176,0.254237,0.359901,0.130591,0.224712,0.179617,0.147803,0.114779,0.0787592,0.0468234,0.366282,0.121295,0.177059,0.0499606,0.0651831,0.0779984,0.0504967,0.055414,0.0668209,0.169686,0.102689,0.156323,0.237323,0.137526,0.0593234,0.206087
-3804.05,0.839622,0.0670812,5,31,0,3832.62,-0.0496265,0.108364,-0.130529,0.067628,0.0816552,0.0494624,0.147958,0.847186,-0.183519,1.47384,-0.0889787,0.184394,1.04782,-2.48257,0.468161,-0.671633,-0.452618,0.467099,-1.22504,-0.587309,1.15978,2.60646,1.59045,1.97245,0.0123283,0.400651,-0.144324,0.420946,0.958946,-0.883578,0.117155,0.929974,2.39492,1.04334,-0.129897,0.642886,0.360334,1.14019,0.644854,0.3788,-0.00751654,1.39657,0.0725769,0.304175,1.03566,-1.95524,0.544578,-0.42104,-0.235493,0.543678,-0.889875,-0.349601,1.13051,2.35612,1.49536,1.81899,0.158403,0.487384,0.0256892,0.504578,0.960364,-0.600596,0.247211,0.93582,2.17691,1.03186,0.0379113,0.692603,0.453228,1.11391,0.69427,0.468873,0.67243,1.53243,2.48097,1.65105,2.54584,-1.08678,2.36216,1.41576,0.543378,2.05386,0.620306,1.16058,1.59954,2.78875,1.97653,3.00255,0.713298,2.32419,1.00241,3.23959,2.96048,2.21607,2.73725,2.446,3.00524,2.15137,2.4463,1.9549,1.12198,1.48216,2.41574,1.65243,0.337953,0.177638,0.0772034,0.160968,0.0727065,0.747775,0.0861041,0.195327,0.367402,0.113663,0.349712,0.238562,0.168046,0.0579351,0.121689,0.0473106,0.32887,0.0891396,0.268468,0.0377028,0.0492437,0.0983167,0.0608105,0.0797315,0.0471898,0.104203,0.0797095,0.12402,0.245645,0.185102,0.0819806,0.16078
-3804.91,0.960736,0.0670812,6,95,0,3826.89,0.0419133,0.00578779,-0.17646,0.087985,0.0755583,0.0387254,0.290485,0.842647,-0.38302,1.15647,0.478261,0.133903,0.972159,-2.34687,-0.5842,-1.4624,-0.232363,0.600069,-1.08177,-0.992689,1.05972,1.70424,1.88997,1.70477,-0.40346,0.320533,0.206493,-0.0732445,0.573005,-0.939291,0.72523,0.970243,1.95327,1.14397,-0.590162,0.482768,0.184682,0.643584,0.899414,-0.0656614,-0.0322659,1.26498,0.693491,0.403318,1.10967,-1.6871,-0.201789,-0.941798,0.0946852,0.796132,-0.621068,-0.546002,1.18346,1.72656,1.88306,1.727,-0.0494894,0.560582,0.464486,0.228766,0.773327,-0.501006,0.901599,1.10806,1.9364,1.25445,-0.206813,0.697289,0.446107,0.8328,1.04837,0.235156,0.529906,1.40117,3.0467,1.77427,2.63174,-0.970523,1.25107,0.882506,0.734308,2.3182,0.901003,0.976069,1.59003,2.0951,2.32636,2.94684,0.433837,2.38489,1.25901,2.88421,2.74875,2.23,3.33037,2.63013,2.61475,2.16485,2.1464,1.72357,1.00768,1.16182,2.46001,1.45499,0.370539,0.19763,0.04536,0.145012,0.0671232,0.725224,0.222516,0.292659,0.32425,0.0896266,0.288844,0.273672,0.169379,0.109574,0.0889629,0.0498861,0.393211,0.0843325,0.221144,0.0529396,0.0601574,0.0970888,0.0345439,0.0672244,0.068195,0.102951,0.104668,0.151412,0.267434,0.238336,0.0787094,0.189234
-3807.67,0.942877,0.0670812,6,63,0,3828.62,-0.0414777,0.025894,-0.341828,0.157776,0.0888652,0.0454934,0.303799,0.788832,-0.819282,0.710092,0.14268,-0.278055,0.701971,-2.63477,-0.156897,-0.973748,-0.34186,0.475535,-1.35589,-1.15614,1.46521,2.14377,2.26102,1.96207,-0.0732134,0.038742,-0.194128,-0.236628,0.984646,-1.20684,0.27915,0.740483,2.01448,0.916697,-0.606168,1.00839,0.0367672,0.799958,0.545846,-0.207373,-0.342477,0.863942,0.41635,0.0844602,0.857536,-1.77459,0.180033,-0.464324,0.0341287,0.678916,-0.765773,-0.608205,1.4596,1.99487,2.08737,1.85154,0.246046,0.33436,0.150665,0.117139,1.08052,-0.648197,0.524001,0.887916,1.89289,1.02692,-0.174366,1.09925,0.332802,0.934832,0.73438,0.140216,0.302412,1.0084,2.94025,1.45311,2.40392,-0.949958,1.87127,1.43752,0.770004,2.2253,0.780606,0.938175,1.9194,2.41229,2.58374,3.04246,0.793705,2.2362,1.06851,2.9965,3.16009,2.32003,3.13676,2.4343,2.67425,2.07991,2.34953,2.28738,0.975015,1.30319,2.36897,1.33114,0.424968,0.267292,0.0501995,0.189523,0.0828746,0.721107,0.133395,0.19193,0.316478,0.0975018,0.314189,0.281269,0.127929,0.08224,0.0701925,0.045544,0.311374,0.0965465,0.255686,0.0475844,0.0406955,0.089478,0.041616,0.0805946,0.0645098,0.111065,0.0871031,0.0921733,0.273882,0.213628,0.0855694,0.208972
-3806.44,0.992379,0.0670812,6,63,0,3826.86,0.301089,0.0217611,0.653635,0.438182,0.0503609,0.022183,0.0322848,0.757859,-0.317263,0.848302,-0.221691,-0.275941,1.17372,-3.0641,0.0598446,-1.58491,-0.591802,0.109251,-1.54243,-0.295647,0.78576,1.60651,1.44742,1.71007,-0.614586,-0.541442,0.131015,0.69611,0.305507,-0.670065,0.0840579,-0.589188,2.51555,0.418972,-0.19563,0.000988538,0.360764,0.613444,0.965087,0.0907514,-0.208156,0.675178,-0.135726,-0.176839,0.921801,-2.28987,0.0776386,-1.16886,-0.416218,0.115081,-1.13666,-0.191774,0.62778,1.24979,1.12923,1.32828,-0.433485,-0.378052,0.131575,0.559838,0.263816,-0.47553,0.0959889,-0.414237,1.93872,0.349806,-0.115975,0.033034,0.305693,0.497189,0.763685,0.101062,0.798796,1.43812,2.45961,1.7638,2.96316,-1.19606,1.5948,1.07395,0.6351,2.15644,0.904699,1.84959,1.54338,2.14583,2.05951,3.1682,0.523855,1.86475,1.27163,3.35661,2.60734,2.37161,2.74168,1.62712,3.01222,1.55528,2.47936,1.30393,1.3104,1.36805,2.24929,1.94098,0.310283,0.191837,0.078739,0.146315,0.0491181,0.767823,0.16871,0.254653,0.346355,0.103731,0.288086,0.135921,0.176045,0.104721,0.113095,0.0403802,0.371951,0.13415,0.218979,0.0336793,0.0686674,0.0853637,0.0605582,0.164225,0.046877,0.174325,0.0773182,0.213504,0.212421,0.202936,0.0954105,0.12554
-3806.49,0.972691,0.0670812,5,63,0,3827.89,0.088983,-0.0161934,0.276612,0.073061,0.0589709,0.0499191,0.208259,0.897236,-0.22743,1.02462,0.165556,0.117948,0.39827,-2.53037,-0.632506,-0.685187,-0.20061,0.158093,-1.52672,-0.497054,0.878874,1.22969,2.17844,1.70058,-0.811344,-0.266617,0.165672,0.33351,0.56884,0.169244,0.233407,0.064012,1.84037,0.596262,-0.267992,0.734108,0.445265,0.400893,0.693847,-0.224499,0.00420073,1.12758,0.356801,0.314086,0.565601,-2.06208,-0.359248,-0.406516,0.0282642,0.350105,-1.16157,-0.237716,0.996816,1.31158,2.16283,1.73408,-0.519709,-0.0309597,0.356906,0.507496,0.718642,0.36011,0.41768,0.265693,1.85951,0.743246,-0.0321935,0.866927,0.607766,0.567954,0.830803,0.00682997,0.697742,1.27201,2.68429,1.87495,2.24441,-1.16747,1.48243,1.50818,0.821644,2.02891,0.517237,1.44109,1.49263,1.75552,2.71415,3.17701,0.0778989,1.88373,1.34996,3.07087,2.75128,2.98245,2.80414,1.9445,2.70281,1.8869,2.29529,2.16117,1.30298,0.964212,2.62954,1.44975,0.332313,0.218913,0.0639068,0.13297,0.0958328,0.762687,0.18506,0.181209,0.305415,0.116201,0.373498,0.191376,0.183527,0.147352,0.0621436,0.0400403,0.480535,0.131961,0.205877,0.044325,0.0600146,0.0482249,0.0571009,0.125154,0.062808,0.131599,0.0915134,0.103292,0.213664,0.276036,0.0672616,0.190039
