# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC5a3_model
# start_datetime = 2022-04-23 08:28:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-39342b4a2c9c.json
# init = 2 (Default)
# random
#   seed = 486147179
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC5a3-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC5a3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
-3824.72,0.903315,0.0637448,6,63,0,3844.86,0.147948,0.48308,0.0370196,0.0732173,-0.109125,-0.0571329,0.0130542,-0.456843,0.285343,0.218098,-0.184063,0.0332358,0.0843712,-0.000402696,0.277547,0.817882,-0.67116,0.55426,-0.996399,0.254915,1.25539,-2.73458,0.813923,-0.194454,0.0727295,0.891368,-1.1429,-0.58304,0.0169572,1.55792,1.02859,2.10763,-0.206172,-0.114081,0.480597,0.0407442,0.962836,-1.14944,-0.394562,-0.354564,2.20667,0.771614,0.146051,0.944149,-0.624388,0.529574,1.78988,0.614253,-0.271382,0.730866,-0.53739,0.486037,1.30431,-1.95902,0.943239,0.118506,0.337031,1.00658,-0.65721,-0.199311,0.291416,1.55174,1.11881,2.00134,0.108922,0.184242,0.670618,0.310871,1.06503,-0.662562,-0.0451584,-0.0124442,2.08234,0.908636,0.396999,1.04975,-0.233129,0.710676,1.74146,0.779933,0.682886,1.68956,1.95893,1.88554,2.87255,-1.1152,1.821,2.02423,0.821088,2.57482,0.911032,1.36893,1.18906,2.44078,1.84967,3.23209,0.880283,2.08997,1.62247,3.14468,3.1395,2.25562,2.53554,1.5558,2.96816,1.58221,2.89332,1.88202,0.671225,1.1314,2.47889,2.01069,0.335617,0.155833,0.123582,0.131754,0.0535273,0.753098,0.139314,0.116682,0.305533,0.0707765,0.286789,0.202793,0.233427,0.0801156,0.135912,0.0379757,0.293119,0.110076,0.164864,0.0413014,0.041507,0.094866,0.0734041,0.174251,0.0488852,0.170482,0.0524846,0.132157,0.338223,0.243903,0.0773514,0.118085
-3822.04,0.998188,0.0637448,6,63,0,3849.76,0.3459,0.152422,-0.328409,-0.154385,-0.110419,-0.278409,0.243351,-0.229565,0.040627,0.119368,-0.329843,-0.301644,0.0684635,0.0238228,0.312197,0.749508,-0.848464,0.0658426,1.71729,0.0655766,0.937669,-2.67737,-0.0983782,-1.40978,-0.296472,0.205303,-1.01154,-0.314783,1.48849,1.47673,2.16873,2.07805,-0.832387,0.0598597,-0.755317,0.859415,0.458679,-0.16599,1.06602,1.00297,1.96984,0.558545,-0.56651,0.347602,0.248157,1.3785,1.27272,0.186029,-0.323734,0.361547,1.59932,0.361347,1.01499,-1.69451,0.238462,-0.74444,0.0899892,0.466073,-0.445962,0.0762652,1.42784,1.41902,1.93767,1.86971,-0.311683,0.357063,-0.253919,0.956335,0.65598,0.187787,1.11119,1.06393,1.78861,0.730831,-0.112406,0.572728,0.498193,1.34539,1.26611,0.451628,0.490621,0.913851,3.7269,1.5989,2.38947,-0.719247,1.67948,0.903896,0.581519,1.84055,0.92852,1.45075,2.12853,2.193,2.60969,2.97034,0.497019,2.0054,0.703373,3.35777,2.44124,2.65769,3.30723,2.43841,2.75317,1.40945,2.01517,1.73595,1.2968,1.62534,2.53895,1.55226,0.379747,0.286213,0.0235017,0.168135,0.0839792,0.672441,0.157164,0.288251,0.358583,0.136986,0.283225,0.189887,0.106355,0.100381,0.0685174,0.048784,0.378241,0.118637,0.331065,0.0336416,0.0800813,0.0655169,0.0353239,0.0802901,0.0599077,0.196322,0.117619,0.149828,0.214704,0.16447,0.0731727,0.174761
-3819.67,0.985215,0.0637448,6,63,0,3844.76,0.0894685,0.162215,0.573061,0.578256,-0.244917,0.306548,-0.240948,0.281783,0.320409,0.291677,0.261594,0.272848,0.0665919,0.0755164,-0.0533653,0.72811,-0.845452,1.61793,-0.90074,-0.365644,1.19315,-3.4397,-2.00776,-0.642128,-0.925218,0.534741,-1.50502,-0.933456,0.48791,1.55697,1.40913,1.93047,-0.699255,-0.32505,-0.302934,0.231463,1.00998,-0.917554,-0.300152,-0.334365,1.95634,-0.787286,0.135113,-0.186605,-0.625387,0.579084,-0.22657,0.00151226,-0.668947,1.12467,-0.709203,-0.319594,0.815381,-2.55784,-1.51524,-0.520905,-0.727026,0.335985,-1.14919,-0.733024,0.301887,1.08028,0.972633,1.35223,-0.5625,-0.290037,-0.273934,0.115165,0.682013,-0.721446,-0.271909,-0.29682,1.37106,-0.626596,0.0450119,-0.189234,-0.508716,0.368271,-0.218333,-0.0522642,0.748038,1.71098,1.99207,1.51598,2.78414,-0.881491,1.60989,1.71422,0.782177,2.30474,0.819571,1.23573,1.39725,2.09095,2.08765,3.05462,0.635612,1.94509,1.59615,3.0828,3.05032,2.31278,2.49595,1.67194,2.98587,1.4141,2.74628,2.08846,0.891509,1.251,2.79018,1.65013,0.321249,0.153037,0.120039,0.180054,0.0581873,0.707131,0.166603,0.152617,0.313851,0.0907309,0.305855,0.225179,0.198252,0.109979,0.110303,0.0450186,0.346239,0.12509,0.16852,0.0438223,0.0452036,0.0900698,0.0761425,0.158166,0.0480684,0.195589,0.0602971,0.110224,0.290798,0.222528,0.0578574,0.161092
-3815.97,0.800609,0.0637448,6,63,0,3843.28,-0.0200656,0.106521,-0.544276,0.118668,-0.16851,-0.0147393,0.0868568,0.166067,0.36935,0.113193,-0.693525,-0.206078,0.0997705,0.0630587,0.185992,0.790642,-0.830618,0.443688,0.723888,-0.19838,0.726709,-2.91526,-0.881218,-1.57613,0.188299,0.245195,-1.04906,-0.514703,1.25644,1.94206,1.65843,1.80326,-0.306309,-0.335609,-1.08114,-0.16895,-0.129121,-1.1552,0.326449,0.366151,1.97303,1.01048,-1.19717,-0.444015,-0.0665641,1.64974,-0.514812,-0.0162843,-0.470729,0.53679,0.758328,0.0291447,0.760559,-2.11893,-0.510736,-1.06017,0.334869,0.379854,-0.643439,-0.220954,1.17938,1.72147,1.49722,1.61173,-0.0561887,-0.0793541,-0.668799,0.052413,0.0839035,-0.727359,0.444096,0.475487,1.74595,0.984923,-0.760542,-0.165064,0.133364,1.49034,-0.22104,0.173117,0.688055,1.00193,3.38214,1.35594,2.28689,-0.973243,1.84224,0.865252,0.556895,1.90619,0.882897,1.30538,2.07309,2.3088,2.4173,2.73898,0.694639,1.84606,0.868337,3.07531,2.20886,2.39531,3.16768,2.00182,2.83776,2.1303,1.86327,1.48326,1.28114,1.19322,2.27918,1.30037,0.334466,0.268562,0.0328583,0.204901,0.0922141,0.725765,0.136787,0.296243,0.364266,0.12941,0.292578,0.213261,0.11174,0.0903967,0.0818632,0.060712,0.333002,0.136336,0.2956,0.0441374,0.0989575,0.0835314,0.0404003,0.119012,0.0553177,0.106186,0.134322,0.184936,0.217356,0.232683,0.0928624,0.214103
-3813.07,0.999831,0.0637448,6,63,0,3836.98,0.145391,0.362798,0.293646,-0.0849168,0.181796,-0.0479519,-0.140599,-0.26693,0.165772,0.320998,-0.179543,0.383187,0.0940991,0.0653861,-0.28923,0.806841,-0.822362,1.7829,-1.00653,0.0445884,1.22469,-3.2723,-1.46579,-0.722543,-0.599084,0.508574,-1.45048,-0.622974,0.77055,1.65944,1.6572,2.17756,-0.526566,-0.36783,-0.0913534,-0.160273,0.849454,-1.45186,-0.752507,-0.127926,1.63185,0.163787,-0.26216,0.0954239,-0.350218,1.26827,0.234555,0.414188,-0.952746,1.14929,-1.10134,-0.253255,0.698896,-2.92946,-1.47189,-0.872207,-0.772596,0.121108,-1.45954,-0.791871,0.332481,1.04967,1.04786,1.46772,-0.714086,-0.586011,-0.362938,-0.418545,0.396144,-1.46065,-0.896384,-0.392446,1.02741,-0.15708,-0.500752,-0.212238,-0.5718,0.734064,-0.0999818,0.0449538,0.472249,1.85503,2.08782,1.71262,2.85297,-1.11893,1.61221,1.65826,0.437857,2.27518,0.694535,1.3622,1.4522,2.30296,2.10801,3.24539,0.647895,1.94446,1.45437,3.14701,3.11481,2.19901,2.38688,1.76162,2.80379,2.05506,2.68841,2.11513,0.815708,1.37145,2.60731,1.82263,0.384084,0.135283,0.110286,0.152824,0.0545281,0.75379,0.166282,0.159996,0.392252,0.0931996,0.333025,0.203883,0.189664,0.0908778,0.108321,0.0374928,0.343464,0.125159,0.189329,0.0412091,0.0425005,0.0998395,0.0841789,0.146587,0.0571198,0.113542,0.0636607,0.107635,0.306675,0.202386,0.0686692,0.139119
-3809.64,0.947457,0.0637448,6,63,0,3845.17,0.125801,0.452452,0.441057,0.127289,0.269917,0.100988,0.146296,-0.433625,0.192262,-0.0479715,0.0993369,0.226772,0.0782654,0.0548338,0.0663592,0.79244,-1.32697,1.20357,-0.429426,0.111165,0.901311,-3.17603,-1.3282,-1.02773,-0.683363,0.300769,-0.738411,-0.555089,0.987617,1.42949,1.5571,1.48402,-0.698209,-0.211954,-1.076,0.494982,-0.16696,-1.15254,0.462697,0.225256,1.50751,-0.110656,-0.700826,0.140703,-0.628526,0.318695,0.159806,-0.471529,-0.985184,1.02012,-0.273935,0.15445,0.780594,-2.45045,-0.986159,-0.748052,-0.475165,0.304701,-0.518787,-0.373516,0.848986,1.19915,1.30026,1.24235,-0.48693,-0.101601,-0.786309,0.458602,-0.0659467,-0.846957,0.433019,0.244861,1.26097,-0.0213288,-0.489003,0.177858,-0.43171,0.318906,0.192996,-0.307299,0.428145,1.83027,2.43277,1.84371,2.62638,-1.09698,1.44811,1.4108,0.954907,2.15049,1.327,1.47227,1.98844,2.09807,2.33872,2.77508,0.467415,2.05725,0.956023,3.47837,2.24943,2.25108,3.21799,2.09065,2.59857,1.89664,2.2177,1.96221,0.934869,1.24797,2.61788,1.22543,0.394569,0.138206,0.0807076,0.136613,0.0674598,0.749693,0.190292,0.196108,0.277899,0.104286,0.209656,0.186598,0.120422,0.109284,0.0879669,0.0586858,0.385228,0.113322,0.277675,0.029934,0.0953984,0.0952566,0.0384943,0.110009,0.0692306,0.130489,0.0981719,0.123228,0.281938,0.223051,0.0679968,0.226983
-3817.51,0.981125,0.0637448,6,63,0,3841.86,-0.0141246,0.568018,0.0752495,0.502676,-0.337905,0.0589724,0.116747,0.335705,0.0808932,0.206046,0.0932557,0.494318,0.102759,0.032762,0.155196,0.672871,-0.559647,-0.141183,-0.209223,-0.505019,1.10582,-3.53932,-0.434277,-1.50938,-0.931996,0.269402,-1.93792,-0.741986,0.571725,1.37392,1.98285,2.48942,-0.600383,-0.624068,-0.2465,-0.572495,0.907899,-1.38264,-0.813437,0.016869,2.33607,-0.282923,-0.823364,-0.3473,0.267806,0.836564,1.4014,0.844421,-0.221374,0.0601984,0.0144166,-0.184616,0.899271,-2.22631,-0.137016,-0.860422,-0.471916,0.336469,-1.14877,-0.344064,0.539893,1.07967,1.4894,1.83025,-0.248784,-0.264721,-0.0106659,-0.230019,0.766095,-0.775145,-0.392141,0.166547,1.72707,-0.0351744,-0.398821,-0.0784916,0.335395,0.718096,1.09816,0.723382,0.823564,0.744753,2.91055,1.37565,2.66506,-0.974078,1.7866,1.3164,0.650907,2.10225,0.617015,1.42172,1.38531,2.08595,2.17194,3.185,0.718835,1.9121,1.23084,3.07715,3.14843,2.63479,2.60675,1.93233,2.99545,1.6887,2.49731,1.42605,1.32164,1.50057,2.61931,2.07813,0.305008,0.321966,0.0516344,0.201708,0.0650671,0.725932,0.14349,0.211418,0.342785,0.108878,0.350461,0.194392,0.200158,0.11047,0.102299,0.039734,0.327649,0.128745,0.226034,0.0440596,0.041153,0.066933,0.0687051,0.126493,0.047632,0.155947,0.0760467,0.193715,0.210545,0.182341,0.0679057,0.111241
-3820.94,0.936995,0.0637448,6,63,0,3846.79,0.435048,0.191616,-0.131894,0.289949,0.0419965,-0.166694,-0.0763359,-0.0927557,0.478443,-0.0853686,0.181882,-0.290042,0.0775267,0.0355503,0.132284,0.692987,-1.62732,0.614388,-0.405925,0.387779,1.62145,-3.10471,-0.17449,-1.33837,-0.69319,0.32741,-0.935526,-1.00881,0.256705,1.71402,1.07164,1.5837,-0.885135,-0.250428,-1.14724,0.803198,-0.127277,-1.42598,0.112367,0.470386,1.8542,1.72284,-0.287258,1.0525,-1.27821,-0.139545,0.661496,-0.204579,-0.995426,0.558047,-0.149017,0.40101,1.25593,-2.01924,0.0113645,-0.795187,-0.348088,0.359175,-0.516024,-0.566806,0.310177,1.32008,0.874919,1.22977,-0.481103,-0.0412592,-0.662742,0.68889,0.0440824,-0.855899,0.210153,0.458255,1.41722,1.32619,-0.0667825,0.861654,-0.7535,0.0355809,0.590692,-0.00948649,0.517523,1.67994,2.52494,2.06712,3.07709,-0.9444,1.77816,1.33609,0.939401,2.18034,1.30514,1.25436,1.65783,2.09146,2.19212,2.74083,0.350736,2.09001,1.06351,3.67296,2.33041,2.20569,2.96164,2.27942,2.47301,2.38071,2.60718,2.2176,0.73965,1.01227,2.80325,1.50157,0.373432,0.157103,0.074128,0.112334,0.0440621,0.719988,0.14453,0.208154,0.281021,0.10153,0.213301,0.221946,0.160054,0.109929,0.10046,0.0606067,0.413204,0.110071,0.256639,0.024772,0.0886356,0.0992403,0.0491893,0.0928416,0.0777721,0.0846557,0.0686779,0.0981814,0.323081,0.266536,0.0571486,0.182191
-3823.2,0.953736,0.0637448,6,63,0,3846.32,-0.153848,0.282618,0.319442,0.519751,-0.339003,0.170748,-0.0402126,0.273599,0.0940484,-0.22345,0.363238,0.225376,0.0642566,0.0311877,0.572057,0.76496,-0.532932,0.01329,0.406401,-0.902442,0.284839,-2.58538,-0.317381,-1.14258,-0.75844,0.369691,-1.77755,-0.519122,0.904677,1.5482,1.84055,2.0752,-0.106734,-0.413352,0.00815443,-0.208253,1.24261,-0.271476,0.0373008,-0.308632,2.39306,0.289411,-0.555426,0.110848,0.457583,0.557479,0.789045,0.0579568,0.164385,0.582223,0.882938,-0.118275,0.789948,-1.40566,0.329273,-0.301969,-0.00811887,0.854856,-0.787697,0.174949,1.2641,1.75637,1.98001,2.1595,0.49041,0.255859,0.578295,0.412752,1.5226,0.364389,0.600591,0.335966,2.40266,0.793445,0.147178,0.656851,0.92209,0.998506,1.17564,0.616392,0.755032,0.829805,2.89234,1.05579,2.09253,-1.03209,1.31974,1.25764,0.914093,2.15744,0.514884,1.47753,1.69593,1.87358,2.34568,3.20506,0.633045,1.81547,1.35607,2.67918,3.21072,2.69507,2.67425,1.63855,2.76937,1.78151,2.15658,1.27505,1.48353,1.63228,2.33075,1.66195,0.319726,0.303686,0.0525335,0.258114,0.109825,0.737322,0.210862,0.221381,0.286163,0.103638,0.374049,0.185801,0.154998,0.133128,0.0874097,0.0389758,0.34682,0.139979,0.20488,0.0642131,0.0387642,0.0632646,0.06451,0.162663,0.0590022,0.144117,0.103718,0.218394,0.184894,0.163518,0.0886083,0.159501
-3829.86,0.923534,0.0637448,6,63,0,3863.47,-0.022578,-0.333629,0.23568,0.40225,0.957547,-0.394923,0.275818,-0.00762796,0.601239,0.135206,0.235268,0.32846,0.0594297,0.0341487,0.36927,0.656992,-0.474567,2.05504,-0.583802,-0.198208,1.60746,-2.50165,0.269118,-1.57906,0.142684,-0.229879,-1.39645,-1.47331,1.07017,3.01998,1.59619,0.863112,0.0780101,-0.722337,-0.190278,0.730921,0.550304,-1.3856,0.23343,-0.132056,2.67676,1.27427,-0.522674,1.50683,-0.300572,1.45243,0.896781,-0.710534,0.0574835,1.71942,-0.014283,0.239049,1.42536,-1.2743,0.546079,-0.668159,0.463012,0.218241,-0.548189,-0.598683,1.07236,2.35337,1.41795,0.936328,0.420522,-0.105299,0.24426,0.84948,0.730816,-0.541056,0.522632,0.282511,2.12788,1.20646,0.0258778,1.35925,0.171797,1.32351,0.958448,-0.0975445,0.64892,1.93522,2.48659,1.96734,3.27251,-0.983572,1.4569,1.41671,0.756775,2.06539,1.29896,1.24846,1.56742,2.30803,2.06207,2.54576,0.558064,1.97957,1.04059,3.58807,2.93454,2.25697,3.08294,2.12966,2.35573,1.84969,2.52675,1.92891,0.797705,1.39004,2.44479,1.51188,0.343233,0.126174,0.0768036,0.122675,0.0365265,0.727816,0.188942,0.195178,0.319347,0.112507,0.21434,0.222966,0.172584,0.0904602,0.112838,0.0727121,0.363996,0.121365,0.261037,0.0269076,0.0504722,0.0947502,0.0438167,0.106247,0.0866114,0.135909,0.0740039,0.126872,0.310517,0.199401,0.0798203,0.18066
-3811.5,0.999085,0.0637448,6,63,0,3848.02,0.266407,-0.201431,0.377514,-0.057131,-0.161591,0.100179,-0.34723,0.249374,0.714312,-0.0126901,0.130392,-0.0935717,0.0529118,0.0272182,0.0843988,0.857372,-0.431902,-0.0545511,-0.145767,-0.676872,1.31301,-1.9916,0.754446,-1.39777,-0.253546,0.238577,-1.76849,-0.71596,0.947392,2.50193,1.20522,1.46176,0.0759139,-1.00342,-0.0373243,0.372781,0.0341303,-0.948802,0.701139,-0.212796,2.82037,1.30876,-0.58068,0.90199,-0.140501,0.664745,0.885925,-0.610566,-0.285902,0.0376282,-0.0405782,-0.495932,1.21013,-1.62314,0.73124,-1.11401,-0.132985,0.288948,-1.43186,-0.529445,0.896666,2.22949,1.11772,1.33768,0.149485,-0.775903,0.052398,0.404011,0.113661,-0.729077,0.685536,-0.0980464,2.5025,1.2065,-0.41346,0.85774,-0.0360624,0.654333,0.843966,-0.439084,0.775137,0.799266,2.54662,1.40341,3.2153,-1.16289,1.6913,1.1028,0.398571,2.29411,0.573305,1.47572,1.87311,2.42743,2.19076,3.13119,0.47765,1.44091,1.27675,3.20285,2.4363,2.12268,3.32564,1.90712,2.91819,1.71502,2.17373,1.53921,1.04579,0.995894,2.59053,1.35443,0.315369,0.310183,0.0726542,0.197276,0.0385941,0.761858,0.155606,0.249216,0.401656,0.0916118,0.360475,0.186075,0.133182,0.0811045,0.100583,0.0418388,0.382807,0.191405,0.218105,0.0390585,0.0804465,0.106912,0.0347019,0.129305,0.0512614,0.152513,0.102134,0.17665,0.260035,0.26975,0.0697506,0.205147
-3809.48,0.999726,0.0637448,6,63,0,3839.5,0.208394,0.167624,0.0837699,-0.100466,0.278903,-0.0861307,0.344537,-0.263512,0.0703903,0.386105,-0.324878,0.311639,0.0663338,0.0329273,0.335967,0.87753,-0.6011,0.421012,0.300227,-0.43247,0.739868,-2.55148,-0.773612,-1.28168,0.387747,-0.207179,-1.45091,-0.628032,1.20143,0.941676,1.94903,2.05064,-1.19706,0.0805728,-0.264693,0.236859,0.855818,-0.371457,-0.20645,-0.101546,1.65079,0.099896,-0.391801,0.0345057,-0.370823,0.896837,0.285034,0.137276,-0.191517,0.705417,0.599425,-0.0435391,0.985223,-1.90304,-0.342901,-0.788745,0.676226,0.154161,-0.937249,-0.215151,1.39026,1.16232,2.0463,2.13546,-0.714493,0.406672,0.103691,0.543817,1.08697,0.0100023,0.1548,0.246857,1.78459,0.423628,-0.00785052,0.366246,0.0105582,1.12297,0.586093,0.456431,0.631778,1.16651,2.91652,1.41121,2.57264,-0.646751,1.55344,1.06401,1.17011,1.74158,0.65017,1.37227,2.06164,2.13669,2.69287,3.45755,0.318249,2.25943,1.12455,3.12624,3.07239,2.65876,2.53822,1.83428,3.02238,1.77586,2.30924,1.88306,0.816533,1.33034,2.06162,1.77851,0.347107,0.237486,0.0513431,0.196043,0.0709201,0.656278,0.17459,0.256544,0.236835,0.149112,0.342951,0.202254,0.112882,0.105582,0.0633955,0.0305446,0.421102,0.0945395,0.245168,0.0420376,0.0442604,0.065451,0.0732216,0.13773,0.046425,0.144815,0.0903606,0.132037,0.3065,0.209103,0.112883,0.144487
-3805.05,0.972066,0.0637448,5,31,0,3836.38,0.296049,-0.0477279,0.0723959,-0.285796,-0.020587,0.16169,0.553125,-0.297705,0.244314,0.4488,-0.108485,0.11541,0.0585928,0.0306868,0.254985,0.776481,-0.700507,0.782302,-0.115368,-0.342148,0.527383,-3.55933,-0.213319,-1.10153,-0.103487,-0.445824,-1.23447,-0.480365,0.973817,1.55825,1.74763,1.37977,-0.457564,-0.185569,0.147889,0.226357,0.763575,-0.985902,0.551404,-0.00928171,1.59571,0.237225,-0.0934622,0.0848423,-0.0325239,1.00394,1.26164,-0.196184,-0.288946,0.862427,0.165404,-0.010687,0.664488,-2.50877,0.0893462,-0.600332,0.174629,-0.0911895,-0.703559,-0.11801,1.01113,1.46494,1.61199,1.32635,-0.100305,0.110894,0.369818,0.430747,0.847886,-0.510549,0.683139,0.247778,1.49403,0.439186,0.182413,0.320863,0.22973,1.03452,1.23462,0.102651,0.537062,1.35088,2.51413,1.57634,2.3687,-1.35142,1.82564,1.33825,0.709211,1.61302,1.00065,1.5862,1.72015,2.342,2.36813,2.79619,0.880321,2.04947,1.37995,3.01385,2.90365,2.13114,3.09046,1.95199,2.61658,1.41494,2.53114,1.72453,1.06067,1.33019,2.75629,1.57249,0.368871,0.205726,0.0748733,0.171315,0.0855911,0.794361,0.138759,0.207798,0.329773,0.16617,0.268814,0.169919,0.151852,0.0877038,0.0856355,0.0575304,0.293111,0.114106,0.201018,0.0468042,0.0519733,0.106106,0.0435024,0.124337,0.068079,0.195457,0.0737036,0.151289,0.257181,0.209129,0.0597325,0.171862
-3805.27,0.978412,0.0637448,6,63,0,3828.67,0.227807,-0.0156734,0.69099,-0.335387,0.0842625,-0.275132,-0.333614,0.408706,0.3962,0.331007,0.137648,-0.264084,0.0484058,0.0365901,-0.177499,0.91131,-0.222364,0.950698,0.545132,-0.332975,1.07441,-2.0514,0.0646984,-1.05116,0.0481528,0.970263,-0.872196,-0.850486,1.12459,1.85068,1.67221,1.95824,-0.433303,-0.205924,-0.186753,1.00288,0.510344,0.0479454,0.190007,0.202886,2.16966,1.37086,-0.283601,0.422135,0.384728,0.996085,0.754633,-0.0338882,-0.380142,0.688882,0.319285,-0.480942,0.80162,-2.04696,-0.118539,-1.13543,-0.133617,0.706711,-0.97234,-0.952555,0.847348,1.50904,1.3464,1.60707,-0.572373,-0.36516,-0.347689,0.736433,0.287583,-0.133806,-0.00434399,0.00739265,1.79973,1.07178,-0.435947,0.207196,0.173107,0.730243,0.510205,-0.208382,0.629309,1.29584,2.85082,1.42131,2.80069,-0.954996,1.66729,1.05726,0.690463,2.70578,1.02673,1.04651,1.71233,2.27035,2.25337,3.41251,0.302485,1.82753,0.881303,3.46159,2.57708,2.63975,2.57559,2.00646,2.85376,1.75107,2.09558,1.59216,1.18418,1.26376,2.33139,1.59706,0.347667,0.214866,0.0546392,0.194456,0.0572871,0.722119,0.158785,0.257834,0.33393,0.0626333,0.263719,0.259896,0.152862,0.0936085,0.0950589,0.0319068,0.42495,0.138533,0.292908,0.0304252,0.0706279,0.0666234,0.0707259,0.118526,0.0544871,0.147913,0.109527,0.169081,0.234302,0.220327,0.0885566,0.168393
-3800.53,0.968177,0.0637448,6,63,0,3827.94,0.0385976,-0.18366,-0.106329,0.147599,-0.327033,0.125833,0.142465,-0.571322,0.595514,0.440328,-0.0645162,0.0907709,0.0643747,0.0490495,0.267104,0.820333,-0.866452,0.631971,0.0946241,-0.083758,0.785324,-2.97783,-0.670461,-1.02779,0.0134092,-0.228078,-1.23404,-0.457484,0.79823,1.72006,1.57728,1.95001,-0.431992,0.16138,-0.250209,0.126289,0.847369,-0.773635,0.553101,0.172659,1.91658,0.569125,-0.0847828,-0.363715,-0.434268,1.09026,-0.00818289,0.0802667,-0.443675,0.785531,0.344727,0.198395,0.911331,-2.17571,-0.282897,-0.576025,0.278104,0.0800041,-0.745217,-0.108185,0.921919,1.67813,1.561,1.86676,-0.0872735,0.399489,0.0618496,0.370703,0.962229,-0.367534,0.720831,0.408742,1.83934,0.733976,0.197554,-0.0312633,-0.0891405,1.16148,0.260391,0.33295,0.530229,1.21989,2.58115,1.59794,2.43963,-1.14498,1.66396,1.20977,0.690077,1.6083,0.783082,1.42011,1.72176,2.2516,2.47315,3.13756,0.677625,2.18529,1.33005,2.86462,2.87678,2.19076,3.02163,1.93704,2.80521,1.65407,2.43398,1.39503,0.90374,1.20636,2.39246,1.60375,0.370463,0.227956,0.0703616,0.168269,0.0802002,0.758593,0.159231,0.229741,0.334016,0.166824,0.313656,0.194644,0.151644,0.0952118,0.0777618,0.0415841,0.336792,0.101079,0.209151,0.0539303,0.0533136,0.100583,0.0464583,0.125973,0.0570434,0.16056,0.0806183,0.198607,0.288282,0.230345,0.0837498,0.167458
