# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC2b_model
# start_datetime = 2022-04-23 08:22:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-393458d3d2b.json
# init = 2 (Default)
# random
#   seed = 1316575528
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2b-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC2b-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC2b_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
310.407,0.856813,0.0933168,5,63,0,-289.495,-0.20529,-0.258705,-0.0315612,0.630539,0.0639503,-0.131398,1.19131,-0.258656,0.638064,0.461929,0.252607,0.649276,-1.31919,-0.518855,-0.137601,-0.027244,0.566155,-0.28395,-0.267469,1.34938,1.08474,1.48594,1.45445,0.199736,0.291087,0.018319,0.400278,0.406386,0.128614,0.362069,0.225636,1.73801,0.205934,-0.171878,0.0208556,0.0412423,1.01139,-0.0189324,0.573688,5.27418,-0.439537,0.628733,0.418901,0.169535,0.64209,-1.70297,-0.749515,-0.295324,-0.163854,0.543068,-0.46967,-0.450036,1.47613,1.16086,1.63882,1.6013,0.106549,0.215376,-0.109574,0.345457,0.352734,0.0218206,0.299938,0.137404,1.93911,0.113933,-0.336158,-0.106553,-0.0822657,1.07348,-0.153952,0.552042,0.407794,0.77261,2.54566,1.46494,2.06539,-0.577558,1.56867,1.38378,0.811377,1.96637,0.953634,0.973268,2.09885,1.68844,2.41458,2.76881,0.888352,1.89448,1.12146,2.72802,2.15974,2.46833,2.49065,1.56071,2.97829,1.55018,1.7906,1.53491,0.791796,1.57275,2.21166,1.71954,0.399441,0.315915,0.0727187,0.187713,0.112506,0.640505,0.172406,0.200402,0.307597,0.122779,0.278155,0.27423,0.109209,0.155981,0.0820673,0.0590332,0.29145,0.130734,0.245741,0.0613403,0.103425,0.0781084,0.0765165,0.173545,0.0484163,0.17506,0.142999,0.177276,0.311783,0.171825,0.0987079,0.15193
310.628,0.753971,0.0933168,5,31,0,-282.05,0.224631,-0.266984,0.175666,0.371722,0.0325861,0.391271,0.825008,-0.124723,1.03481,0.0882517,-0.218745,1.03238,-2.92639,0.107168,-0.871067,-0.504603,0.102121,-1.09811,-0.160839,0.349471,1.67786,0.761937,1.39206,-0.759205,-0.163351,-0.0926691,0.575799,0.957836,-0.427782,0.373223,0.378387,1.29666,0.594807,0.274781,0.501182,0.13938,0.0634825,0.67787,-0.402204,5.91036,0.288373,1.245,0.464079,0.210804,1.243,-2.02302,0.479685,-0.327367,-0.0250307,0.475521,-0.514677,0.258577,0.679587,1.77552,1.01988,1.53973,-0.23508,0.256505,0.314818,0.86631,1.18149,0.038347,0.699183,0.703443,1.46102,0.881992,0.617967,0.80475,0.50626,0.443644,0.950519,0.0594487,0.952796,1.55098,2.20107,1.52418,2.62154,-1.20527,1.89359,1.18152,0.704565,1.85407,0.863867,1.63712,1.24585,2.27702,1.71068,2.78793,0.42854,1.76539,1.17476,2.73364,2.75555,1.93827,2.46876,2.08199,2.2232,1.85348,2.35496,1.88779,1.19827,0.949333,2.44678,1.30765,0.278323,0.174945,0.0996545,0.178847,0.0677649,0.76946,0.130836,0.234779,0.330801,0.135396,0.296532,0.162857,0.223419,0.0930445,0.153076,0.0579798,0.394475,0.146116,0.235996,0.061017,0.0597738,0.125838,0.0780775,0.11086,0.0976861,0.135464,0.0866725,0.131496,0.231783,0.279019,0.0796744,0.212881
303.118,0.978815,0.0933168,5,31,0,-286.105,0.16337,-0.582793,-0.02603,0.62221,0.0234868,0.573925,0.921835,-0.507096,0.0979321,0.0862229,-0.32147,0.660215,-2.43397,-0.124915,0.194533,-0.412777,-0.300174,-1.20098,-1.04659,0.638736,1.70359,0.882463,0.749646,-0.465927,0.164813,0.0464258,0.00920759,0.979959,-0.0886594,0.415345,0.275352,1.09079,0.616515,-0.20366,0.27968,-0.251289,0.302148,0.514837,-0.251687,6.11508,0.106466,0.664202,0.653408,0.277582,1.18253,-1.6698,0.458773,0.753252,0.193413,0.297214,-0.53318,-0.390856,1.16273,2.14436,1.38741,1.26497,0.144417,0.725855,0.616722,0.582413,1.47728,0.492195,0.956804,0.827754,1.57945,1.14225,0.386184,0.831744,0.342278,0.852455,1.04852,0.34191,0.516545,0.815926,2.13631,1.45516,2.40708,-1.11559,1.40905,2.07175,0.650465,1.52176,0.69137,0.833694,1.54912,2.437,1.99801,2.39558,0.64803,2.04435,1.16772,2.15926,2.84276,2.09253,2.4632,2.0523,2.05999,1.79382,1.86909,1.58388,0.812574,1.2019,2.22621,1.47251,0.373661,0.306629,0.105617,0.189209,0.0826341,0.75317,0.196384,0.111873,0.342885,0.179202,0.333728,0.302865,0.175213,0.0803943,0.119412,0.0835105,0.343434,0.114624,0.237267,0.103469,0.055057,0.109825,0.0784789,0.11382,0.113047,0.142605,0.133647,0.170246,0.307342,0.231137,0.097421,0.186561
300.565,0.637702,0.0933168,5,31,0,-274.838,0.140975,-0.136214,0.362766,0.307336,0.0456767,0.0250789,0.767697,-0.0348959,1.50343,0.558663,-0.285514,0.530738,-2.87279,0.00442996,-1.26115,-0.594866,0.685996,-0.743997,-0.235645,1.011,1.43999,1.47024,2.11888,-0.775062,-0.0045683,-0.247453,1.61015,0.359907,0.359507,0.219513,0.404633,2.53475,0.625237,-0.112403,0.369571,-0.357516,1.37161,0.724956,0.156948,5.60593,-0.00171064,1.17926,0.453963,-0.194109,0.432525,-2.18035,0.0284797,-0.943103,-0.431598,0.551716,-0.546085,-0.155825,0.801217,1.13056,1.15378,1.65174,-0.569934,0.0215718,-0.16489,1.26119,0.301378,0.301071,0.193599,0.335714,1.971,0.505072,-0.0612129,0.308798,-0.249385,1.07806,0.581626,0.145567,0.800895,1.47942,2.59838,1.35651,2.07449,-1.18331,1.88165,0.881573,0.462361,2.19369,1.09588,1.48614,1.43754,1.70478,1.88269,3.111,0.174159,1.84625,0.911775,3.58831,2.21741,2.67387,2.38369,1.97768,2.91064,1.7258,2.0832,1.6736,0.567295,1.62537,2.44776,1.60483,0.309834,0.185515,0.0692431,0.204809,0.111601,0.765542,0.1322,0.292852,0.386426,0.100319,0.250512,0.184501,0.191927,0.153842,0.13208,0.0426557,0.45657,0.136314,0.286637,0.0269013,0.0981982,0.0645331,0.0844251,0.121566,0.0516302,0.151125,0.11074,0.157945,0.361861,0.164466,0.0796023,0.167308
296.018,0.87675,0.0933168,5,31,0,-274.961,-0.116465,-0.144084,0.388325,0.564028,0.0375195,0.198853,0.704801,-0.188099,0.613363,1.26235,0.227038,0.68758,-2.61399,-0.359563,0.0700195,-0.178693,0.226572,-0.0220357,0.447864,1.1074,1.7123,2.1758,1.96738,0.130715,0.174171,-0.638929,0.689824,0.966949,-0.430615,0.917494,0.755366,1.72473,1.02113,0.30505,0.159037,0.397075,1.56981,0.284454,0.308137,6.54731,0.0662802,0.631151,1.08856,0.358869,0.683459,-1.64349,-0.0545678,0.248202,0.0729096,0.358541,0.183322,0.514508,0.979346,1.40569,1.73236,1.58546,0.29098,0.321608,-0.251465,0.685041,0.880359,-0.104645,0.845503,0.731235,1.41444,0.918543,0.413852,0.310942,0.478711,1.30526,0.399336,0.416027,0.769849,0.922006,2.73961,1.52216,1.92179,-0.777436,1.51195,1.63661,0.851517,1.59687,1.42165,1.75284,1.55021,1.92166,2.39037,2.67372,0.954248,1.71002,0.67722,2.48617,2.34381,1.734,2.53407,1.96957,2.23057,1.96723,2.0649,1.47963,1.19717,1.80356,1.99036,1.50428,0.316512,0.284549,0.0606764,0.179143,0.127662,0.685127,0.18065,0.162926,0.299115,0.168419,0.194402,0.147689,0.175057,0.127677,0.0839103,0.0645421,0.278031,0.153161,0.336882,0.0768338,0.0875592,0.150077,0.0735041,0.122435,0.0970388,0.122687,0.112556,0.185483,0.231979,0.141418,0.120218,0.181788
302.518,0.989689,0.0933168,5,31,0,-276.84,0.00957735,0.320633,0.267116,0.0994861,0.0700331,-0.271348,0.773956,-0.529559,1.25922,0.811723,0.261805,1.72138,-3.29013,-1.44372,-0.540427,-0.640978,1.05323,-0.832058,0.0767831,1.17718,2.12873,1.42869,3.06352,-0.234236,0.495361,-0.531086,1.5052,0.764751,0.265392,0.592849,0.648953,2.26583,0.654168,0.255301,-0.240508,0.316696,0.401094,0.422821,0.578455,6.69375,-0.681204,0.703233,0.35689,-0.0687224,1.06092,-2.81777,-1.38872,-0.689615,-0.767437,0.543806,-0.915325,-0.211922,0.639737,1.3762,0.834399,2.09968,-0.452637,0.11204,-0.682385,0.893613,0.320535,-0.0659461,0.187491,0.230913,1.4823,0.234949,-0.0737561,-0.457491,-0.0262393,0.0390813,0.0558966,0.176351,0.54695,1.16102,2.6308,1.29476,2.56447,-1.33709,1.45019,1.09407,0.600782,2.04736,0.588224,1.29163,1.54911,2.25418,1.70337,3.3231,0.558148,1.89572,0.965967,3.44766,2.24428,2.55813,2.53144,1.73446,2.92056,2.07684,2.20016,1.57793,1.16878,0.802863,2.68674,1.39977,0.366572,0.238481,0.0671821,0.215048,0.0714601,0.792011,0.189972,0.250853,0.354165,0.11432,0.357042,0.215577,0.175215,0.0949892,0.154026,0.0347873,0.363976,0.130594,0.275685,0.0308388,0.0958437,0.0718821,0.0736835,0.150018,0.0511467,0.111369,0.0997364,0.171089,0.237075,0.309413,0.0637606,0.197853
302.436,0.975557,0.0933168,5,63,0,-276.122,0.174212,-0.312894,-0.18719,0.359672,0.0511825,0.53013,0.914216,-0.988463,0.541135,-0.331645,-0.463106,0.113235,-3.19948,-0.556316,-1.09402,-1.08182,-0.294182,-1.2655,-1.06602,0.343425,1.13615,1.36896,0.429762,-0.992717,-0.555525,-0.608745,-0.413672,0.59528,-0.960094,0.0386469,-0.193392,0.966965,-0.477527,-0.506245,-0.189376,-0.784926,0.589332,-0.0364371,-0.413693,4.8086,-0.373538,1.02484,0.226935,0.106751,0.633651,-2.39488,0.0215373,-0.470036,-0.458886,0.261184,-0.626815,-0.444447,0.844094,1.56881,1.78165,0.923025,-0.377428,0.02226,-0.0263946,0.151944,1.07434,-0.347603,0.565461,0.353328,1.41414,0.0935675,0.0673123,0.356999,-0.187462,1.06891,0.496818,0.151925,0.383044,1.21842,2.20927,1.42372,2.05298,-1.40663,1.95532,1.15402,0.400062,1.68052,0.792517,0.974885,1.43367,2.06948,2.53017,2.13763,0.352226,1.64632,1.03728,2.33901,2.80077,1.89065,2.59898,1.77266,2.32427,1.32696,2.04965,1.7601,0.601451,1.5615,2.51412,1.36653,0.405393,0.228215,0.0989208,0.194079,0.113751,0.803233,0.123975,0.239755,0.401298,0.157027,0.311628,0.273908,0.192528,0.112098,0.0737697,0.105493,0.412843,0.161607,0.261675,0.0879431,0.0572825,0.131171,0.0692039,0.145212,0.0891324,0.209663,0.114088,0.146778,0.354012,0.173431,0.0748739,0.203182
294.554,0.952238,0.0933168,5,31,0,-278.805,0.29427,-0.325081,0.322823,0.601472,0.0437188,0.156665,0.685807,-0.867827,0.551807,0.237658,-1.30046,-0.0242156,-2.36265,-0.639076,-0.725532,-0.655502,-0.248539,-1.77086,-0.83371,0.42538,1.5102,0.433767,1.64332,-0.608539,-0.918294,-0.95025,0.0102499,-0.131207,-1.18291,-0.159098,-1.27099,1.44849,0.117266,0.169525,-0.681327,0.103553,0.66891,-0.46023,0.0806881,5.34813,-0.438497,0.535098,0.319653,-0.735199,0.140058,-1.46366,-0.281618,-0.340911,-0.292884,-0.0137852,-1.05781,-0.415099,0.448394,1.19237,0.454146,1.28366,-0.260676,-0.473108,-0.495024,0.163694,0.0666818,-0.654585,0.0475543,-0.714991,1.15005,0.237087,0.272926,-0.310594,0.227682,0.615408,-0.158964,0.212001,0.584588,1.07728,2.69769,1.07449,2.03719,-0.237706,1.747,1.7311,0.81764,1.88335,0.839325,1.48203,1.33579,1.99687,1.49723,3.00592,0.753348,1.5989,0.790375,2.71661,2.22613,1.94205,2.46931,1.18214,2.30429,1.67044,2.65096,1.27071,1.28436,1.42097,1.96589,1.93426,0.357878,0.254022,0.0631098,0.254549,0.115353,0.559148,0.148426,0.150447,0.306265,0.132005,0.301677,0.185121,0.208203,0.119532,0.182839,0.0471592,0.320092,0.168136,0.312088,0.0620005,0.0974288,0.125423,0.0780378,0.234668,0.0907682,0.158366,0.0659296,0.219136,0.216809,0.19451,0.122831,0.12628
310.015,0.975446,0.0933168,5,31,0,-282.268,0.420472,-0.367303,0.0752641,0.242979,0.0507939,0.0897647,0.87755,-0.318192,0.816678,-0.234117,-0.983487,0.51591,-2.96498,-0.772944,-0.785476,-0.518117,0.187339,-1.04717,-1.36878,0.730399,1.53643,1.58113,0.560177,-0.706032,-0.653586,0.228539,-0.0709151,-0.0744366,-0.915949,-0.304991,-0.316215,1.56672,0.403948,-0.41755,0.0960588,-0.150744,0.221872,0.246635,-0.285718,5.64219,-0.189464,0.80644,-0.115685,-0.773293,0.542501,-2.51216,-0.588532,-0.59953,-0.364909,0.254164,-0.829183,-1.11141,0.730726,1.43806,1.47728,0.581347,-0.529813,-0.48379,0.290319,0.0275331,0.0244428,-0.714026,-0.17788,-0.187729,1.46464,0.444249,-0.276656,0.174061,-0.0425204,0.284468,0.306199,-0.160967,0.633235,1.07041,2.41581,1.09788,2.51526,-1.45465,1.40243,1.57641,0.559378,2.22692,1.14358,0.861348,1.39453,2.00679,2.31838,2.35093,0.279853,1.69215,1.41778,2.7622,2.30197,2.07144,2.40441,1.78503,2.43972,1.74307,2.25484,1.64424,0.818131,0.853007,2.4045,1.60862,0.346777,0.255326,0.0819751,0.250138,0.0747952,0.810714,0.197431,0.171305,0.363691,0.0973586,0.241664,0.297058,0.198686,0.118492,0.0896118,0.0869918,0.43049,0.155494,0.19501,0.0594012,0.0909602,0.111904,0.0828372,0.143683,0.0801936,0.148923,0.094933,0.161889,0.306161,0.298803,0.0828303,0.166781
314.481,0.963535,0.0933168,5,31,0,-291.717,0.150909,0.23613,0.377809,-0.290178,0.080738,0.0456869,1.04157,-0.538482,0.849533,-0.794791,-0.265168,-0.057501,-2.2906,-1.1837,-1.2757,-0.571203,-0.364751,-1.421,-0.425018,0.890288,1.2497,1.12056,1.14205,0.136269,-0.653204,-0.859764,-0.684256,-0.014618,-1.32347,-0.342825,-0.111009,1.19779,-0.14913,-0.996985,-0.187326,0.132676,0.808082,-0.0655373,-0.657008,6.19217,-0.51518,0.930536,-0.782144,-0.230504,-0.0142044,-2.34013,-1.18722,-1.28305,-0.549261,-0.334227,-1.43439,-0.396999,0.972985,1.34734,1.21283,1.23522,0.187621,-0.634672,-0.849819,-0.667015,0.0304612,-1.3328,-0.31139,-0.0699369,1.29327,-0.109642,-0.992744,-0.149426,0.183878,0.887362,-0.0225749,-0.638634,0.490487,1.04809,2.17978,1.68182,2.0596,-1.03185,1.67542,1.11371,0.617882,1.73958,0.639414,1.67681,1.62724,1.94932,1.86649,2.98607,0.974883,1.76208,0.640277,2.61786,2.58869,2.03281,2.73127,2.00387,2.54115,1.61047,1.96918,1.8007,1.16515,1.37607,2.65767,1.11222,0.379779,0.259593,0.101581,0.156854,0.113086,0.737274,0.157703,0.247181,0.350263,0.149367,0.345379,0.157519,0.164209,0.124627,0.133949,0.0480591,0.273908,0.146529,0.345184,0.0679978,0.0698696,0.115801,0.0611532,0.118797,0.0730234,0.166524,0.122477,0.141766,0.237733,0.201641,0.0655179,0.247457
311.506,0.960514,0.0933168,5,31,0,-294.608,-0.0403755,-0.110372,0.457629,-0.0602656,0.0763189,0.0683614,1.20614,0.0711474,1.19908,-0.279818,-0.870237,0.280549,-1.98621,-0.806372,-1.10974,-0.0540875,-0.233115,-1.15179,-1.22909,0.885704,1.54065,1.48231,0.458829,-0.215609,-0.684389,0.603461,-0.10291,-0.336354,-0.84179,-0.432367,-0.574523,1.49059,0.43121,-0.650341,-0.0968595,0.120615,0.575561,-0.166494,-0.186151,6.41563,0.154175,1.51462,-0.269138,-0.981266,0.406742,-2.32728,-0.904236,-1.27014,0.00312422,-0.212808,-1.32086,-1.41409,1.13664,1.9266,1.85624,0.621774,-0.191694,-0.757108,0.79622,-0.055762,-0.337329,-0.946954,-0.453134,-0.624593,1.86622,0.588461,-0.716041,-0.0484648,0.21384,0.762568,-0.132454,-0.156163,0.773,1.29393,2.77468,1.07041,2.61106,-1.39368,1.46992,1.23945,0.774587,1.99151,0.883451,0.790222,1.4635,2.16383,2.29743,2.52081,0.301104,1.75248,1.87296,3.29334,2.3249,2.47846,2.66701,1.57972,2.71401,1.89986,2.32778,1.49759,0.84407,0.938685,2.21291,1.74288,0.31583,0.215188,0.0587076,0.255325,0.0684303,0.801179,0.186954,0.224532,0.315488,0.120098,0.292463,0.312121,0.187933,0.103046,0.0913364,0.074412,0.425288,0.147734,0.1332,0.0358005,0.0890818,0.0773819,0.0649485,0.170835,0.0621519,0.130125,0.0888482,0.182785,0.300678,0.281166,0.0985975,0.148948
311.082,0.998364,0.0933168,5,31,0,-295.163,-0.0839182,0.0219932,0.592176,-0.22615,0.0704436,0.140029,1.09638,-0.317878,1.02818,-0.275943,-0.461929,0.286739,-1.39492,-0.721074,-1.59192,-0.103498,0.0014161,-0.909396,-0.685178,1.18678,1.54059,1.64887,0.809281,0.0648988,-0.66303,0.729632,-0.29651,0.00908128,-0.938723,-0.692724,-0.629709,1.75542,0.370073,-0.835355,0.0634853,0.206313,0.716069,0.136049,-0.413654,6.50343,-0.208487,1.2673,-0.16251,-0.366421,0.454404,-1.38934,-0.650544,-1.60532,0.0265554,0.141581,-0.857016,-0.611187,1.44119,1.8291,1.94782,1.02731,0.211183,-0.586905,0.939984,-0.185059,0.149985,-0.88917,-0.619461,-0.550373,2.06464,0.54577,-0.775839,0.209633,0.366226,0.925114,0.289191,-0.313494,0.280244,0.981156,2.64886,1.52918,2.49089,-0.620725,1.45839,0.712941,0.656174,2.17807,1.17947,1.4253,1.6455,1.96561,2.21499,2.78202,0.553724,1.73136,1.85138,2.90808,2.60913,2.27441,2.26235,1.48611,2.76471,1.66736,2.03553,1.54141,0.852685,0.988154,2.31821,1.44122,0.430394,0.272663,0.0660595,0.178114,0.0764992,0.650383,0.188714,0.328949,0.3416,0.101737,0.235147,0.193832,0.161718,0.122861,0.0984122,0.0583034,0.365001,0.150414,0.135711,0.0517555,0.0685529,0.0932642,0.0942896,0.184506,0.0592615,0.158777,0.115523,0.17633,0.29887,0.271277,0.0896258,0.191357
308.133,0.795998,0.0933168,5,31,0,-286.471,0.345916,-0.101423,0.429367,0.0336031,0.0640787,-0.256353,0.866083,0.00696718,1.70197,-0.457708,-0.666652,0.27282,-2.53253,-0.625447,-0.628305,-0.470412,0.219786,-1.39708,-0.759048,0.969774,2.06152,1.96184,0.903329,-0.143581,-0.369983,-0.0631311,0.492512,-0.376707,-1.35704,-0.268318,-0.213223,1.77798,0.130874,-0.851887,0.731786,0.452093,1.2347,0.0731428,-0.487081,6.20495,-0.250319,1.2177,-0.652766,-0.833729,-0.020068,-2.44973,-0.798042,-0.800517,-0.663769,-0.0660001,-1.46634,-0.913752,0.583552,1.5291,1.44276,0.526005,-0.380706,-0.576789,-0.31103,0.170203,-0.582613,-1.43166,-0.488739,-0.441022,1.28353,-0.143006,-0.994158,0.377434,0.135197,0.813003,-0.193005,-0.678205,0.723756,1.48691,2.3364,1.32241,2.26423,-1.21061,1.64984,1.74009,0.438464,2.2183,0.817955,1.37054,1.31354,2.18278,2.27176,2.55399,0.489664,1.96382,1.04752,3.41568,2.08615,1.87789,2.5645,1.84327,2.44984,1.41302,1.995,2.13093,1.11975,1.41658,2.23447,1.34978,0.326566,0.184386,0.0881532,0.210418,0.0941292,0.770407,0.16113,0.149301,0.392107,0.0981195,0.306198,0.202532,0.211895,0.101308,0.0934892,0.0721591,0.379973,0.123054,0.259702,0.031809,0.11045,0.132631,0.0714583,0.136665,0.0794504,0.195759,0.119729,0.106126,0.246057,0.195198,0.0966979,0.205907
304.732,0.973211,0.0933168,5,31,0,-287.577,0.33306,-0.258006,0.307309,0.290942,0.0413343,0.0271055,0.770599,-0.460647,0.741868,0.111702,-0.582236,0.939812,-2.50209,0.140435,-1.6697,-0.368994,0.106163,-1.10609,-0.907292,1.29018,1.49906,1.65177,1.82653,0.0292996,-0.558241,0.418163,-0.0465918,0.272858,-0.854519,0.519886,-0.297048,1.88377,1.28519,-0.430168,-0.481268,-0.140633,0.305115,0.486833,-0.425198,5.38407,-0.327868,0.598788,0.113183,-0.421564,0.751323,-1.901,0.135324,-1.25956,-0.25724,0.108914,-0.825248,-0.672053,1.02131,1.18228,1.29996,1.43463,0.0496838,-0.403074,0.349341,-0.00879801,0.23737,-0.631386,0.427729,-0.2018,1.47874,1.01747,-0.304382,-0.343759,-0.0812659,0.262227,0.402258,-0.300552,0.470199,0.942178,2.37015,1.29805,2.55361,-0.915383,1.88408,0.708065,0.623495,1.9112,0.97704,1.13023,1.68514,1.77367,2.09399,3.07158,0.827286,1.56455,1.39541,2.4135,2.28766,1.83225,2.72603,1.60049,2.40081,2.20087,1.95258,0.976978,0.74346,0.847833,2.22076,1.3364,0.384569,0.280461,0.0854776,0.214493,0.0721843,0.7141,0.131921,0.330027,0.348987,0.128846,0.27348,0.244118,0.156415,0.145086,0.109682,0.0442951,0.304219,0.172995,0.198545,0.0821488,0.0921499,0.13797,0.0614549,0.167913,0.0831113,0.0996722,0.124272,0.273492,0.322248,0.299888,0.0979019,0.208103
304.183,0.996154,0.0933168,5,31,0,-286.452,0.101254,-0.473004,0.172698,0.666446,0.0416765,0.102006,0.818256,0.0961582,1.45105,-0.0862035,0.321106,0.542475,-2.6906,-0.448784,-1.11485,-0.392679,0.328326,-0.580367,-0.280002,0.437049,1.8869,1.08767,0.900832,-0.451787,0.182909,-0.637357,0.67181,0.967067,-0.739588,0.489145,0.0542022,2.12304,0.990895,-0.172515,0.728271,0.199529,0.789736,0.653302,-0.0222765,6.38123,0.180688,1.28933,0.0314691,0.364753,0.545889,-2.09959,-0.265215,-0.810228,-0.219307,0.370661,-0.372884,-0.127108,0.459624,1.64598,0.991996,0.839117,-0.267672,0.251672,-0.419516,0.651718,0.893314,-0.503167,0.502251,0.146357,1.83919,0.912812,-0.039156,0.697918,0.265272,0.748212,0.636574,0.0837778,0.892382,1.54259,2.14377,1.93526,2.19975,-1.18046,1.40504,1.01034,0.575741,2.02452,1.28098,1.52676,1.06163,2.14929,1.79859,2.32627,0.474708,2.07224,0.542237,2.93073,2.79724,1.81752,2.65623,1.80022,2.67592,2.02403,2.07315,1.9586,1.02584,1.27501,2.46879,1.57094,0.290619,0.176159,0.104914,0.126169,0.0997727,0.765031,0.197018,0.266913,0.359913,0.116652,0.217383,0.178469,0.256998,0.104398,0.142022,0.0889702,0.383502,0.111824,0.367667,0.0506553,0.0574737,0.139732,0.0656059,0.141824,0.0644094,0.116703,0.111734,0.123618,0.263891,0.2184,0.0780752,0.172083
291.143,0.965815,0.0933168,6,63,0,-276.34,0.179738,0.500602,0.329971,-0.101877,0.0557945,0.137177,0.650724,-1.02912,0.92058,0.458905,0.981036,1.70336,-4.06696,-1.79733,-1.3495,-2.1518,0.67005,-0.265859,-0.11382,0.179903,1.5513,0.968046,1.44703,-0.941357,0.458272,-1.47365,1.19087,1.28067,-0.509424,0.910449,0.372349,1.18399,-0.278549,-0.313878,-0.29596,-0.152562,-0.169646,0.306554,1.41306,5.63,-0.532498,0.736221,0.435798,0.775561,1.24559,-2.50929,-1.03239,-0.740973,-1.26305,0.573195,-0.0358234,0.0631121,0.254244,1.14664,0.767108,1.07879,-0.475387,0.435386,-0.82176,0.912104,0.970541,-0.194317,0.729628,0.379474,0.907626,-0.0440814,-0.0670705,-0.0554113,0.0379017,0.0267845,0.33666,1.05669,0.703566,1.35855,2.29668,1.91112,2.49274,-1.09315,1.48695,0.729349,0.084604,1.82034,1.21132,1.31026,1.20678,2.10374,1.60302,2.10276,0.528396,1.90571,0.749072,2.99617,2.55245,1.94554,2.64631,1.62662,2.31107,1.66827,1.79381,1.79846,1.22224,0.859115,2.58468,2.08066,0.331022,0.204477,0.0913981,0.128856,0.0763688,0.748975,0.18438,0.325338,0.478862,0.139393,0.229467,0.212444,0.230271,0.108734,0.167559,0.108829,0.370891,0.129464,0.321024,0.0475994,0.0722619,0.125041,0.066217,0.164294,0.0902099,0.158655,0.142606,0.142038,0.227542,0.297524,0.0701309,0.110991
