# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJb_C_sim1_model
# start_datetime = 2022-02-22 08:54:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpKk1edD/standata-495415351d46.json
# init = 2 (Default)
# random
#   seed = 1661923731
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJb_C_sim1-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJb_C_sim1-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJb_C_sim1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_HJb,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
21484.4,0.997601,0.00406862,8,255,0,-21428.5,-0.0125073,-0.157379,0.559997,0.347372,-0.43559,0.122549,-1.20799,-0.82718,0.808018,-1.11902,-0.190251,0.165316,0.3636,-0.67736,0.360626,-0.451457,-0.264276,0.0365034,-0.556605,-0.745922,-0.151762,-0.550628,0.247342,-0.240438,-0.275241,-0.553653,-0.965844,-0.546022,-1.09401,1.01619,0.78365,-0.148898,0.2553,-0.0983044,-0.162028,0.28478,0.506043,0.481511,0.219013,-0.443026,0.728832,0.113262,0.473282,-0.247309,0.61933,0.321221,-0.0568582,0.266725,0.0787754,0.717189,0.914625,0.656561,0.18478,-0.177604,0.10682,-0.095273,0.617714,-0.214914,0.437726,-0.045656,-0.60974,-0.252063,-0.100373,1.09822,0.208839,0.00195009,-0.972695,-0.171387,-0.29493,0.0107644,-0.459938,1.47805,0.505835,0.529092,0.290213,0.550513,-1.29789,0.505705,0.200071,0.388248,0.639682,0.528899,1.01213,0.456881,0.513308,-0.289292,0.206664,0.600518,0.168197,-0.126777,0.422932,0.884801,1.09515,-0.0614056,0.866432,-0.0672279,0.578379,1.29465,1.1214,0.0893756,0.235844,-0.255491,0.321104,0.250107,0.140128,-0.289801,0.816695,-0.41425,-0.0598807,0.130557,-0.288772,0.804251,1.01878,0.892843,0.248627,0.171725,-0.056382,0.0211849,0.334865,-0.448097,0.110042,-1.2205,-0.839687,0.795511,-1.13152,-0.202758,0.152809,0.351092,-0.689867,0.348119,-0.463964,-0.276783,0.0239961,-0.569112,-0.758429,-0.164269,-0.563135,0.234835,-0.252946,-0.287749,-0.56616,-0.978351,-0.558529,-1.10652,1.00368,0.771142,-0.161405,0.242792,-0.110812,-0.174536
21475.1,0.859351,0.00406862,8,255,0,-21409.8,-0.0224932,-0.0360829,0.646081,0.3659,-0.424165,0.139569,-1.19769,-0.825407,0.823017,-1.09994,-0.161377,0.181716,0.383771,-0.664811,0.381238,-0.441874,-0.236643,0.0489956,-0.547379,-0.734967,-0.146018,-0.534492,0.25576,-0.242588,-0.263994,-0.543451,-0.967508,-0.545851,-1.04926,1.03028,0.798195,-0.131348,0.278391,-0.0806437,-0.145773,0.266086,0.465066,0.507734,0.206097,-0.426152,0.732252,0.091481,0.483607,-0.215297,0.638805,0.344884,-0.0382478,0.255216,0.095105,0.7145,0.910241,0.633405,0.142675,-0.176986,0.118999,-0.0970664,0.624454,-0.207763,0.428843,-0.0315808,-0.629844,-0.257089,-0.105193,1.13569,0.151459,-0.0384948,-0.970031,-0.159364,-0.292308,0.0490928,-0.485847,1.47916,0.477019,0.551298,0.287676,0.510689,-1.31207,0.494819,0.168726,0.368815,0.647109,0.539428,1.02548,0.472872,0.494931,-0.339159,0.206911,0.583233,0.148967,-0.130809,0.409489,0.882228,1.06508,-0.0713705,0.890905,-0.021347,0.574932,1.27246,1.06858,0.090819,0.200263,-0.266599,0.287097,0.228957,0.116446,-0.300571,0.837388,-0.417231,-0.0914359,0.139052,-0.280032,0.777054,1.04721,0.897894,0.281679,0.200611,-0.0657572,0.0213147,0.343407,-0.446658,0.117075,-1.22018,-0.8479,0.800523,-1.12243,-0.183871,0.159223,0.361277,-0.687305,0.358745,-0.464368,-0.259137,0.0265024,-0.569873,-0.75746,-0.168512,-0.556985,0.233267,-0.265082,-0.286487,-0.565944,-0.990001,-0.568345,-1.07175,1.00779,0.775702,-0.153841,0.255898,-0.103137,-0.168266
21488.8,0.949388,0.00406862,8,255,0,-21418.8,-0.057032,-0.244968,0.634247,0.411475,-0.378031,0.173383,-1.16511,-0.783323,0.860058,-1.06694,-0.157031,0.21024,0.422554,-0.619454,0.394501,-0.404599,-0.222142,0.0815143,-0.506599,-0.695635,-0.11139,-0.514692,0.289743,-0.188487,-0.23802,-0.50411,-0.922386,-0.49121,-1.01912,1.06038,0.832575,-0.112514,0.304447,-0.0416488,-0.139714,0.262432,0.461457,0.494522,0.207582,-0.441916,0.731561,0.0774069,0.481466,-0.232872,0.624704,0.332173,-0.052817,0.268523,0.0902569,0.718211,0.930759,0.653921,0.151641,-0.169051,0.122028,-0.101154,0.620313,-0.213771,0.423102,-0.0253698,-0.638621,-0.247497,-0.110774,1.11665,0.165957,-0.0238693,-0.945444,-0.161227,-0.310303,0.0424252,-0.487079,1.49049,0.493123,0.544947,0.280071,0.521024,-1.28941,0.500434,0.188093,0.37959,0.649559,0.517951,1.02422,0.465552,0.50587,-0.318156,0.218864,0.588247,0.15875,-0.139208,0.421922,0.901263,1.06373,-0.0587605,0.854185,-0.0302918,0.573761,1.27802,1.09923,0.0956413,0.205825,-0.260162,0.304826,0.222686,0.127168,-0.321101,0.816006,-0.418292,-0.0582574,0.135919,-0.283882,0.78179,1.03098,0.886568,0.257476,0.189854,-0.061844,0.0212325,0.354443,-0.435063,0.116351,-1.22214,-0.840355,0.803026,-1.12397,-0.214063,0.153208,0.365522,-0.676486,0.337469,-0.461631,-0.279174,0.0244823,-0.563631,-0.752667,-0.168422,-0.571724,0.232711,-0.245518,-0.295052,-0.561142,-0.979418,-0.548242,-1.07615,1.00335,0.775543,-0.169545,0.247415,-0.0986808,-0.196746
21485.2,0.970444,0.00406862,8,255,0,-21419.7,-0.106634,-0.158166,0.604708,0.465929,-0.319622,0.234978,-1.11139,-0.738084,0.908782,-1.0004,-0.103939,0.26434,0.485898,-0.561813,0.460864,-0.343326,-0.159877,0.141893,-0.447149,-0.641554,-0.0502924,-0.45547,0.343108,-0.13371,-0.180566,-0.444859,-0.86073,-0.431256,-0.977749,1.11989,0.878838,-0.0555972,0.359548,0.0120234,-0.0846016,0.244451,0.440136,0.487563,0.226451,-0.442738,0.728652,0.103506,0.473359,-0.242089,0.616537,0.322438,-0.0536189,0.241318,0.0611923,0.721696,0.889235,0.629484,0.184744,-0.175652,0.103671,-0.109306,0.619095,-0.209543,0.432856,-0.0610609,-0.615801,-0.268289,-0.0924056,1.10325,0.170516,-0.0254537,-0.991028,-0.181105,-0.292654,0.0209004,-0.467751,1.48446,0.492565,0.523045,0.285381,0.529629,-1.32314,0.497981,0.17646,0.375543,0.639588,0.525988,1.03389,0.459533,0.501059,-0.327869,0.20028,0.588734,0.144963,-0.129556,0.41619,0.856608,1.07596,-0.0904964,0.880893,-0.0623257,0.577138,1.26337,1.07797,0.0938385,0.215393,-0.271296,0.296551,0.250378,0.125204,-0.278718,0.821358,-0.421556,-0.0927807,0.119807,-0.271334,0.803908,1.03089,0.88657,0.261811,0.164064,-0.0701042,0.0213283,0.359295,-0.426256,0.128344,-1.21802,-0.844718,0.802148,-1.10703,-0.210572,0.157706,0.379264,-0.668447,0.354231,-0.44996,-0.26651,0.0352591,-0.553783,-0.748188,-0.156926,-0.562104,0.236474,-0.240344,-0.2872,-0.551493,-0.967364,-0.537889,-1.08438,1.01325,0.772204,-0.162231,0.252914,-0.0946105,-0.191236
21491.6,0.931965,0.00406862,8,255,0,-21437.1,-0.0980831,-0.263471,0.638306,0.459243,-0.334154,0.229427,-1.12378,-0.744489,0.928499,-1.01864,-0.0885271,0.25619,0.480405,-0.570409,0.455083,-0.353598,-0.163815,0.13923,-0.456645,-0.646936,-0.0659185,-0.465344,0.336626,-0.154717,-0.199494,-0.453831,-0.870898,-0.442803,-0.995416,1.10656,0.881316,-0.0615831,0.352707,0.00371003,-0.0723406,0.268706,0.459308,0.474324,0.18036,-0.442691,0.713037,0.0968174,0.479133,-0.241746,0.622948,0.333115,-0.0416951,0.266491,0.0920643,0.704741,0.915365,0.640409,0.151991,-0.182328,0.105659,-0.10506,0.617532,-0.213982,0.423492,-0.0386869,-0.621877,-0.259011,-0.121719,1.10678,0.180095,-0.0315916,-0.97093,-0.195296,-0.315567,0.0190952,-0.478988,1.49502,0.513971,0.537973,0.292597,0.527945,-1.33957,0.488753,0.187281,0.368894,0.63999,0.529959,1.02836,0.443242,0.490526,-0.33174,0.198582,0.584287,0.154717,-0.136258,0.425232,0.885646,1.06605,-0.0745517,0.873702,-0.0453261,0.57182,1.27109,1.09935,0.0782413,0.222083,-0.278016,0.304875,0.229061,0.120288,-0.303307,0.832751,-0.435221,-0.0712104,0.121985,-0.308848,0.764634,1.03267,0.878235,0.250049,0.172726,-0.0693717,0.0212745,0.36116,-0.432237,0.131344,-1.22187,-0.842572,0.830415,-1.11673,-0.18661,0.158107,0.382322,-0.668492,0.356999,-0.451681,-0.261898,0.0411466,-0.554728,-0.745019,-0.164002,-0.563427,0.238543,-0.2528,-0.297577,-0.551915,-0.968981,-0.540886,-1.0935,1.00848,0.783233,-0.159666,0.254623,-0.0943731,-0.170424
21480.1,0.99627,0.00406862,8,255,0,-21428.1,-0.101736,-0.283362,0.628294,0.456452,-0.325516,0.218669,-1.11993,-0.741857,0.927413,-1.01552,-0.0995282,0.262862,0.475005,-0.56728,0.464205,-0.351599,-0.167756,0.135708,-0.464103,-0.639811,-0.0622924,-0.455612,0.349591,-0.144934,-0.174132,-0.452481,-0.860128,-0.456049,-0.994729,1.11256,0.883772,-0.0515174,0.361659,0.00466217,-0.0736518,0.249704,0.462885,0.453012,0.208128,-0.43765,0.724789,0.0926607,0.478169,-0.244534,0.638647,0.317653,-0.0562877,0.274644,0.0980135,0.700807,0.893681,0.629842,0.163622,-0.176884,0.104199,-0.0965785,0.610302,-0.250417,0.424788,-0.0355809,-0.620358,-0.257147,-0.119647,1.09253,0.179996,-0.0197858,-0.970918,-0.173695,-0.30376,0.0316963,-0.494205,1.46949,0.488655,0.52326,0.288989,0.530792,-1.32746,0.502021,0.161113,0.362641,0.638976,0.536069,1.00369,0.451216,0.491066,-0.31083,0.20272,0.587027,0.153539,-0.143479,0.416209,0.895832,1.07729,-0.0552281,0.865708,-0.0471855,0.584609,1.26833,1.12565,0.0957543,0.202501,-0.285755,0.282158,0.249149,0.133687,-0.306963,0.827001,-0.430544,-0.081871,0.134143,-0.313292,0.770019,1.0148,0.87229,0.244342,0.171805,-0.0569513,0.0212913,0.354716,-0.427252,0.116933,-1.22166,-0.843593,0.825677,-1.11725,-0.201264,0.161126,0.373269,-0.669016,0.362469,-0.453335,-0.269492,0.0339721,-0.565839,-0.741547,-0.164028,-0.557347,0.247856,-0.24667,-0.275868,-0.554217,-0.961864,-0.557785,-1.09647,1.01083,0.782037,-0.153253,0.259923,-0.0970737,-0.175388
21474.5,0.938113,0.00406862,8,255,0,-21413.2,-0.0795378,-0.34782,0.613872,0.435833,-0.351284,0.201468,-1.14009,-0.768605,0.892257,-1.03033,-0.121328,0.236902,0.449704,-0.589555,0.443605,-0.373286,-0.195001,0.11092,-0.475501,-0.667804,-0.100671,-0.483921,0.33078,-0.169487,-0.204662,-0.461708,-0.881452,-0.464762,-1.01488,1.07945,0.852876,-0.0829301,0.343328,-0.0342964,-0.091963,0.278431,0.464998,0.475504,0.203037,-0.456454,0.743649,0.0834402,0.485184,-0.230377,0.624132,0.312413,-0.0584478,0.257707,0.0795735,0.689591,0.895052,0.63947,0.15117,-0.163159,0.118634,-0.0895907,0.62199,-0.221736,0.423912,-0.0337493,-0.636699,-0.243347,-0.126733,1.07849,0.175484,-0.0115874,-0.952937,-0.186377,-0.301064,0.015868,-0.486024,1.48021,0.496388,0.528614,0.278852,0.531683,-1.3301,0.504528,0.169409,0.370567,0.651372,0.520713,1.00744,0.433476,0.510184,-0.318623,0.186932,0.57898,0.152725,-0.13287,0.426906,0.885845,1.0648,-0.0700794,0.865107,-0.0303191,0.575686,1.26838,1.10268,0.106494,0.21165,-0.276082,0.287987,0.259696,0.119278,-0.298285,0.83156,-0.419042,-0.0762794,0.125387,-0.298301,0.780849,1.01207,0.890896,0.239887,0.179765,-0.0778858,0.0212386,0.356295,-0.430822,0.12193,-1.21963,-0.848143,0.812719,-1.10986,-0.200866,0.157364,0.370166,-0.669093,0.364067,-0.452824,-0.274539,0.0313827,-0.555039,-0.747341,-0.180209,-0.563458,0.251242,-0.249024,-0.2842,-0.541246,-0.96099,-0.5443,-1.09442,0.999913,0.773338,-0.162468,0.26379,-0.113834,-0.171501
21493.1,0.977994,0.00406862,8,255,0,-21417.3,-0.109526,-0.0334782,0.616805,0.453897,-0.324111,0.230708,-1.11067,-0.723576,0.920076,-1.0057,-0.0853946,0.275369,0.479598,-0.558066,0.468343,-0.335778,-0.139933,0.15213,-0.455912,-0.638154,-0.054456,-0.452496,0.349726,-0.137041,-0.178253,-0.446032,-0.868943,-0.42716,-0.978552,1.13396,0.883207,-0.0442377,0.351439,0.0211272,-0.0651368,0.273559,0.478181,0.482332,0.203523,-0.432487,0.720663,0.102489,0.467778,-0.24025,0.621642,0.328763,-0.0585932,0.238291,0.0723318,0.717659,0.89877,0.628214,0.161033,-0.1993,0.105161,-0.115918,0.611124,-0.219763,0.430694,-0.0373032,-0.62884,-0.265189,-0.102231,1.12168,0.192208,-0.0351966,-0.991828,-0.171831,-0.308228,0.0181883,-0.484309,1.49574,0.454639,0.540184,0.295833,0.491655,-1.33808,0.486366,0.176272,0.353378,0.634929,0.519288,1.00826,0.466463,0.476876,-0.316245,0.196686,0.590819,0.156883,-0.137369,0.414567,0.883323,1.09106,-0.0671219,0.866007,-0.0491298,0.564581,1.27652,1.10876,0.0774589,0.217835,-0.243155,0.299194,0.225659,0.119992,-0.310354,0.812769,-0.42982,-0.094764,0.12032,-0.285984,0.778711,1.0436,0.880063,0.277935,0.175784,-0.0664094,0.0212626,0.344371,-0.433638,0.121182,-1.22019,-0.833102,0.810549,-1.11522,-0.194921,0.165843,0.370072,-0.667592,0.358817,-0.445304,-0.249459,0.0426034,-0.565438,-0.747681,-0.163982,-0.562022,0.2402,-0.246567,-0.28778,-0.555558,-0.978469,-0.536686,-1.08808,1.02443,0.773681,-0.153764,0.241913,-0.088399,-0.174663
21498.9,0.896197,0.00406862,8,255,0,-21447,-0.125206,-0.108833,0.636088,0.468305,-0.306039,0.237258,-1.09379,-0.711121,0.935533,-0.987396,-0.0675042,0.29365,0.496343,-0.545272,0.484412,-0.322876,-0.130585,0.171554,-0.437665,-0.61753,-0.0332843,-0.434189,0.368611,-0.11114,-0.156385,-0.434829,-0.850407,-0.419403,-0.957289,1.12484,0.899935,-0.0302308,0.363853,0.0271596,-0.0512353,0.269217,0.486149,0.505319,0.196611,-0.444101,0.736383,0.0850237,0.474379,-0.232001,0.624176,0.316198,-0.0738838,0.26057,0.0803986,0.721249,0.895703,0.635708,0.149105,-0.194968,0.0976364,-0.116784,0.610283,-0.225321,0.427198,-0.0288092,-0.623558,-0.264373,-0.104718,1.11517,0.178701,-0.0351575,-0.979504,-0.181899,-0.29556,0.0166588,-0.484233,1.4799,0.45942,0.533549,0.279776,0.51414,-1.33418,0.487416,0.170206,0.359569,0.621233,0.523743,1.00477,0.447975,0.488967,-0.309114,0.211075,0.587502,0.161306,-0.139025,0.388013,0.865776,1.08626,-0.0723702,0.866151,-0.047999,0.566541,1.29082,1.10075,0.0689909,0.225583,-0.264079,0.305746,0.227563,0.128085,-0.296442,0.805756,-0.433252,-0.0933437,0.12788,-0.305984,0.771904,1.02152,0.897034,0.250594,0.181353,-0.0719714,0.0212802,0.343099,-0.431244,0.112053,-1.21899,-0.836326,0.810327,-1.1126,-0.19271,0.168444,0.371137,-0.670477,0.359206,-0.448082,-0.255791,0.0463487,-0.562871,-0.742735,-0.15849,-0.559395,0.243405,-0.236345,-0.281591,-0.560035,-0.975613,-0.544609,-1.08249,0.999638,0.774729,-0.155436,0.238648,-0.098046,-0.176441
21492.4,0.993037,0.00406862,8,255,0,-21433.6,-0.144839,-0.0860077,0.641572,0.494733,-0.270547,0.261857,-1.0772,-0.68025,0.952173,-0.969772,-0.0429639,0.311415,0.52322,-0.52587,0.498556,-0.302945,-0.106528,0.19149,-0.404199,-0.594266,-0.0107929,-0.410224,0.401838,-0.0921184,-0.131953,-0.406076,-0.841211,-0.400671,-0.927065,1.17085,0.92248,-0.00270469,0.393107,0.0472077,-0.0227364,0.322857,0.489051,0.480503,0.200358,-0.444703,0.74263,0.0913046,0.460614,-0.252623,0.618014,0.316914,-0.0652241,0.254785,0.075223,0.713724,0.899618,0.653457,0.153468,-0.203202,0.0998924,-0.109742,0.616834,-0.223554,0.4186,-0.0458527,-0.631127,-0.276043,-0.118621,1.10679,0.179107,-0.0348058,-0.980709,-0.187483,-0.320226,0.0403227,-0.483728,1.49147,0.478594,0.533309,0.267531,0.515441,-1.32984,0.473486,0.164145,0.365461,0.62193,0.535497,1.01221,0.462574,0.50047,-0.313863,0.195664,0.563449,0.155542,-0.142,0.389757,0.857252,1.06468,-0.0735355,0.87056,-0.0444951,0.572886,1.27779,1.09585,0.0660704,0.223705,-0.251178,0.29325,0.227176,0.114803,-0.296404,0.799458,-0.433682,-0.089087,0.12996,-0.302451,0.767245,1.02284,0.903339,0.24913,0.18708,-0.0699356,0.0211967,0.349894,-0.415387,0.117018,-1.22204,-0.825089,0.807333,-1.11461,-0.187803,0.166576,0.378381,-0.670709,0.353717,-0.447784,-0.251367,0.0466507,-0.549038,-0.739106,-0.155632,-0.555063,0.256998,-0.236958,-0.276792,-0.550916,-0.986051,-0.54551,-1.0719,1.02601,0.777641,-0.147544,0.248267,-0.0976315,-0.167576
21499.5,0.995777,0.00406862,8,255,0,-21439.3,-0.118536,-0.181014,0.625492,0.473141,-0.317535,0.25286,-1.10957,-0.719063,0.924734,-1.00049,-0.0771635,0.28872,0.486557,-0.539712,0.482679,-0.332426,-0.146119,0.15311,-0.43604,-0.62866,-0.0431649,-0.432541,0.365816,-0.133056,-0.168423,-0.422172,-0.852018,-0.424526,-0.965511,1.13821,0.895301,-0.0255827,0.377275,0.0367196,-0.0572363,0.301242,0.499611,0.485818,0.206741,-0.440775,0.719623,0.101866,0.474967,-0.256751,0.614174,0.326738,-0.0752082,0.248753,0.0697988,0.720069,0.892378,0.634451,0.159952,-0.207722,0.0920138,-0.117792,0.612106,-0.224703,0.419753,-0.0567065,-0.633384,-0.280206,-0.135053,1.10891,0.172211,-0.012917,-0.970629,-0.171823,-0.30061,0.0113148,-0.485796,1.48305,0.4779,0.537497,0.258267,0.520624,-1.33903,0.503987,0.169387,0.354405,0.633366,0.526903,1.00482,0.456129,0.497593,-0.328861,0.209497,0.581399,0.153264,-0.128796,0.392819,0.87606,1.06309,-0.0593242,0.861089,-0.0402992,0.568197,1.27687,1.10885,0.0768234,0.213778,-0.278165,0.301685,0.211367,0.109607,-0.30435,0.800558,-0.4265,-0.0880586,0.124991,-0.318119,0.772937,1.01788,0.882977,0.249932,0.188102,-0.0587724,0.0211793,0.354605,-0.436071,0.134324,-1.22811,-0.837598,0.806199,-1.11903,-0.195699,0.170185,0.368022,-0.658247,0.364143,-0.450962,-0.264655,0.0345741,-0.554575,-0.747195,-0.1617,-0.551076,0.247281,-0.251592,-0.286958,-0.540708,-0.970554,-0.543062,-1.08405,1.01968,0.776766,-0.144118,0.25874,-0.081816,-0.175772
21480,0.973199,0.00406862,8,255,0,-21433,-0.118093,-0.109045,0.627713,0.479622,-0.296984,0.231505,-1.08412,-0.716793,0.919572,-0.981956,-0.071098,0.280685,0.492511,-0.550607,0.48959,-0.33096,-0.142985,0.153784,-0.440509,-0.624536,-0.0429471,-0.44816,0.361,-0.126159,-0.165955,-0.439016,-0.855937,-0.424257,-0.960815,1.13688,0.90454,-0.0288157,0.374236,0.0273762,-0.0513897,0.29226,0.491904,0.481874,0.209159,-0.426022,0.72831,0.110859,0.463887,-0.244175,0.589509,0.353418,-0.0720209,0.259541,0.0814037,0.720612,0.890951,0.643847,0.14342,-0.189394,0.110435,-0.117183,0.601611,-0.230484,0.419992,-0.0561318,-0.616116,-0.29432,-0.11188,1.08223,0.168139,-0.0428616,-0.96969,-0.166922,-0.311859,0.0382156,-0.46442,1.47617,0.474787,0.523045,0.273047,0.517661,-1.31331,0.491743,0.164786,0.357955,0.643769,0.515204,1.00597,0.44999,0.490978,-0.31445,0.203087,0.583071,0.144755,-0.14083,0.401225,0.854177,1.05508,-0.0751246,0.871971,-0.053788,0.554119,1.28223,1.10567,0.0863915,0.195829,-0.28161,0.285335,0.234555,0.112403,-0.297673,0.819443,-0.433321,-0.107294,0.116334,-0.282938,0.78312,1.00872,0.856844,0.25424,0.146734,-0.0885233,0.0211427,0.361529,-0.415077,0.113412,-1.20221,-0.834886,0.801478,-1.10005,-0.189191,0.162592,0.374417,-0.6687,0.371497,-0.449053,-0.261079,0.0356909,-0.558602,-0.742629,-0.16104,-0.566253,0.242907,-0.244252,-0.284048,-0.557109,-0.97403,-0.54235,-1.07891,1.01879,0.786447,-0.146909,0.256143,-0.0907169,-0.169483
21476.2,0.825122,0.00406862,8,255,0,-21423.4,-0.146614,0.00974096,0.607961,0.513538,-0.263039,0.273607,-1.05864,-0.67275,0.960295,-0.968605,-0.0315959,0.31991,0.527752,-0.505221,0.531362,-0.291251,-0.106144,0.200458,-0.397653,-0.583546,-0.00914971,-0.397738,0.406676,-0.102815,-0.11818,-0.406974,-0.808492,-0.385345,-0.922828,1.16068,0.941006,0.00292014,0.41744,0.0809602,-0.0141191,0.306032,0.475945,0.474109,0.187137,-0.477736,0.700201,0.0662161,0.45663,-0.252142,0.631951,0.282102,-0.0538042,0.227378,0.0560826,0.677554,0.900505,0.6113,0.146595,-0.197219,0.0874732,-0.10695,0.601447,-0.223772,0.418746,-0.0560634,-0.656967,-0.247496,-0.129528,1.11846,0.154793,-0.028386,-0.992114,-0.194849,-0.306451,-0.0101484,-0.513862,1.449,0.47325,0.524226,0.27452,0.510731,-1.33027,0.475644,0.167726,0.359728,0.610075,0.513219,0.997133,0.452765,0.479216,-0.34541,0.176549,0.571352,0.142534,-0.15141,0.394358,0.880412,1.07199,-0.0876696,0.851805,-0.0690536,0.565587,1.24852,1.05394,0.0603691,0.206271,-0.273708,0.286765,0.209702,0.110267,-0.32553,0.801322,-0.429682,-0.0730769,0.122826,-0.317611,0.76681,1.02321,0.899946,0.238641,0.186584,-0.067999,0.0210397,0.366924,-0.409653,0.126993,-1.20525,-0.819364,0.81368,-1.11522,-0.17821,0.173295,0.381137,-0.651835,0.384748,-0.437866,-0.252758,0.0538434,-0.544268,-0.73016,-0.155764,-0.544353,0.260061,-0.249429,-0.264794,-0.553588,-0.955106,-0.531959,-1.06944,1.01406,0.794391,-0.143694,0.270826,-0.0656543,-0.160734
21481.3,0.998667,0.00406862,8,255,0,-21427,-0.12767,-0.141749,0.663105,0.485013,-0.297392,0.266489,-1.08477,-0.706269,0.957913,-0.993204,-0.049289,0.303204,0.515053,-0.538293,0.490534,-0.314965,-0.124164,0.172952,-0.426025,-0.611988,-0.0271276,-0.42031,0.380254,-0.116279,-0.147493,-0.405744,-0.838451,-0.407609,-0.942322,1.14939,0.90189,-0.0168995,0.386664,0.0510658,-0.0419538,0.276502,0.497689,0.475024,0.20167,-0.431233,0.723955,0.101604,0.464839,-0.249882,0.587815,0.34861,-0.0800559,0.258801,0.0771824,0.715604,0.884843,0.640115,0.140991,-0.19677,0.100628,-0.124829,0.600119,-0.235158,0.413531,-0.0564925,-0.623981,-0.299959,-0.117509,1.07834,0.166293,-0.0473097,-0.98149,-0.17439,-0.318247,0.031577,-0.471518,1.45777,0.471913,0.519572,0.267857,0.51365,-1.35972,0.488361,0.160317,0.352943,0.638336,0.511598,1.00306,0.442356,0.491129,-0.31943,0.198239,0.574345,0.137197,-0.143106,0.402942,0.847937,1.05166,-0.0821687,0.868067,-0.0579195,0.549216,1.27466,1.10242,0.0846741,0.191771,-0.286102,0.281088,0.22889,0.107127,-0.304273,0.815492,-0.44016,-0.114956,0.1146,-0.288876,0.774902,1.00312,0.852627,0.24579,0.144696,-0.0935085,0.0211027,0.357343,-0.425061,0.138819,-1.21244,-0.833938,0.830244,-1.12087,-0.176959,0.175534,0.387384,-0.665962,0.362864,-0.442635,-0.251834,0.0452827,-0.553695,-0.739658,-0.154797,-0.54798,0.252584,-0.243949,-0.275163,-0.533413,-0.966121,-0.535279,-1.06999,1.02172,0.77422,-0.144569,0.258994,-0.0766039,-0.169623
