# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_re_model
# start_datetime = 2022-03-11 09:25:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpIt8rtp/standata-3d7453fb7387.json
# init = 2 (Default)
# random
#   seed = 552130888
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-3761.71,0.470722,0.0446895,3,14,1,3829.64,-0.509685,0.193398,0.230695,-0.32083,-0.093056,0.0579791,0.250432,0.568002,0.242475,-0.0649464,0.218811,0.826321,0.583368,1.2946,0.465792,0.768978,0.6558,0.978978,0.0215934,-0.0824792,1.15378,0.0765306,0.282562,0.577834,0.405695,1.029,0.10299,-0.162386,0.258357,-0.625945,0.282666,-0.209808,-0.0530498,0.427884,0.544408,1.06305,-0.248604,1.64634,-0.346946,0.400622,-0.153815,0.597353,0.225254,-0.507573,-0.721267,-0.157313,-0.0708701,0.356674,-0.452148,0.209754,0.316617,-0.571398,-0.0706231,-0.379918,0.544576,0.531614,-0.0717789,-0.0369973,-0.501191,0.115801,-0.814171,0.607832,-0.811374,0.0245521,-0.286826,-0.775536,-0.85049,-0.239749,0.872715,0.0629005,-1.12068,-1.15313,-0.826906,-0.594548,-0.259972,-0.570137,0.749629,-0.302371,-0.126237,-0.470779,0.343793,-1.85941,0.0594562,-0.756828,-0.224789,0.528261,-0.1972,0.391702,-0.110334,0.0983565,-1.29875,0.00885893,-0.27166,-0.213306,-0.637184,-0.335181,0.0831007,0.798478,-0.518629,0.474648,-0.604566,0.644603,0.539837,0.594184,-0.707233,-0.102847,-0.775853,0.34235,-0.80674,-0.402716,-1.09047,0.212008,-0.671054,-0.906669,-0.296059,-0.495857,0.245667,0.523266,0.231045,-0.195524,-0.43538,0.0579336,0.141947,0.0207412,0.123132,0.138782,0.107627,0.113714,0.12844,0.142917,0.1653,0.133398,0.139705,0.145,0.293717,-0.143717,0.0994456,0.642965,0.340462,1.31663,0.157325,0.773615,0.58193,0.916482,-0.194774,-0.235966,1.00236,-0.116595,0.0336777,0.247113,0.203877,0.904116,-0.151905,-0.236872,0.0728139,-0.868356,-0.436555,-1.1603,-0.878426,-0.428932,-0.137361,0.354746,-1.1032,0.952089,-1.15605,-0.309907
-3760.98,0.877392,0.0446895,5,33,1,3839.4,-0.427912,0.307233,0.159539,-0.150399,-0.084421,0.0151337,0.435673,0.575478,0.107897,0.0143414,0.179563,0.662309,0.379659,1.45841,0.560453,0.667906,0.751356,1.05956,0.0232667,-0.173971,1.30593,0.256598,0.187537,0.766419,0.338137,1.06687,-0.16392,-0.0226345,0.726684,-0.523411,-0.139013,-0.514267,-0.0937763,0.490583,0.485431,1.12735,-0.205985,1.8699,-0.285977,0.56585,-0.247913,0.578232,-0.21346,-0.530634,-0.65329,0.570453,-0.0282724,-0.203121,-0.579016,0.225222,0.337749,-0.615455,-0.0190296,0.087641,1.02806,0.382449,-0.335476,-0.409248,-0.431731,-0.0405501,-0.57329,0.406489,-1.05845,-0.170954,-0.175106,-0.920296,-0.70107,-0.160225,0.653479,0.144864,-1.06685,-1.43289,-0.982118,-0.593123,-0.236436,-0.691248,0.8751,-0.374803,0.0334113,-0.431232,0.312584,-1.79288,0.267685,-1.02627,-0.408583,0.50471,-0.154022,0.449994,-0.119402,-0.19017,-1.02553,0.046018,-0.280198,-0.0977034,-0.356752,-0.413569,0.291983,0.340028,-0.581906,0.535674,-0.392235,0.417012,0.537814,0.675462,-0.74198,-0.258339,-0.714402,0.511805,-0.665059,-0.443432,-0.562571,0.611744,-0.588135,-0.779907,-0.0525831,-0.332559,0.283561,0.465099,0.655224,0.175039,-0.19971,-0.124161,0.189781,0.0281768,0.178624,0.199355,0.195752,0.198764,0.191978,0.169523,0.181242,0.181303,0.222467,0.17907,0.208247,0.0342073,0.125137,0.662226,0.288086,1.49479,0.446867,0.76344,0.738203,1.05672,-0.0442299,-0.259353,1.07836,-0.00880771,-0.165919,0.413651,0.102311,0.863376,-0.447899,-0.217875,0.468157,-0.833529,-0.653824,-1.23888,-0.704891,-0.111589,-0.107798,0.510039,-0.881074,1.30281,-0.919793,0.0214606
-3770.15,0.65406,0.0446895,6,63,0,3835.29,-0.0674333,0.226997,0.0949855,0.182674,-0.309338,0.125995,0.290287,0.616058,-0.321587,-0.455329,0.167577,0.658763,0.348487,1.26462,0.929066,0.383243,0.503993,0.77051,0.159997,-0.15429,1.67794,0.487052,0.599984,1.16845,0.582175,1.06685,0.11999,-0.167888,0.708959,-0.478545,-0.5631,-0.258391,-0.198467,0.203804,0.100289,0.879523,-0.440094,1.25662,-0.51218,0.298536,-0.127263,0.561143,0.338455,0.00907376,-0.939667,0.154005,-0.374625,-0.200228,-0.6708,0.0375027,0.404655,-0.610541,-0.208794,-0.381692,0.245948,0.304105,-0.0642487,-0.253617,-0.670596,-0.637913,-0.838226,0.194418,-0.69826,0.0278174,0.373232,-1.52448,-0.934926,0.00401049,0.530587,0.00442406,-0.720835,-1.02771,-0.422583,-0.794508,0.0668523,-1.29918,0.860544,-0.0778688,-0.200057,-0.0337982,0.620604,-1.58164,-0.114408,-0.101608,0.103962,0.0473318,-0.0452684,0.347576,-0.431657,0.217752,-0.580579,0.010916,-0.316365,-0.899913,-0.320552,0.0544147,0.145288,0.41721,-0.0293652,-0.473359,-0.367758,0.457382,0.758998,0.771912,-0.903303,-0.226752,-1.00556,0.615667,-0.607512,-0.431089,-0.483446,0.507888,-0.339924,-0.553647,-0.285639,-0.365145,0.260415,0.209774,0.286916,-0.497671,-0.593036,-0.421793,0.139364,0.0232105,0.134465,0.127699,0.104792,0.0912427,0.119446,0.136943,0.163364,0.120916,0.111791,0.190449,0.859502,0.360308,0.781531,1.26022,0.685245,2.28183,1.11462,1.47615,1.26918,1.57351,0.584976,0.346237,1.99608,0.666558,0.527395,0.957298,0.799524,1.47321,0.160898,0.33926,0.913671,-0.462878,-0.144634,-0.608708,-0.132885,0.231612,0.443031,1.13404,-0.538386,1.6246,-0.459236,0.679158
-3764.67,0.0240964,0.0446895,4,31,0,3818.68,-0.108534,0.21803,0.0937178,0.220794,-0.301994,0.128668,0.322664,0.617715,-0.309052,-0.456434,0.1611,0.655825,0.373344,1.24984,0.908345,0.324647,0.530692,0.754515,0.118233,-0.167028,1.7,0.472224,0.594161,1.15915,0.560705,1.05545,0.0981009,-0.205922,0.702503,-0.451797,-0.557393,-0.236271,-0.174975,0.222951,0.125709,0.878393,-0.403176,1.2662,-0.524228,0.292578,-0.139716,0.55902,0.359117,-0.00988343,-0.920945,0.155806,-0.373715,-0.16284,-0.689843,0.0428497,0.395497,-0.612854,-0.175343,-0.389688,0.227126,0.299839,-0.078409,-0.25233,-0.692212,-0.619336,-0.859548,0.188423,-0.676915,0.00545985,0.388767,-1.51232,-0.936738,0.00109029,0.521499,0.00152467,-0.69686,-1.04258,-0.416698,-0.795475,0.0741144,-1.31692,0.852876,-0.0574023,-0.190189,-0.00639192,0.587334,-1.5752,-0.107724,-0.114818,0.101531,0.0595255,-0.0505098,0.371554,-0.411848,0.246191,-0.562867,0.00551637,-0.30573,-0.908318,-0.308275,0.0362783,0.128761,0.4386,-0.028447,-0.455399,-0.374975,0.464314,0.764892,0.749241,-0.92454,-0.182291,-1.00252,0.604296,-0.578259,-0.43342,-0.468256,0.490739,-0.328359,-0.55351,-0.269548,-0.357833,0.254416,0.211139,0.26922,-0.507413,-0.58701,-0.420513,0.139274,0.0220074,0.139544,0.14448,0.115468,0.0952696,0.141042,0.142597,0.162295,0.130701,0.116104,0.18815,0.814708,0.304887,0.73119,1.19672,0.661491,2.21928,1.04322,1.35665,1.24843,1.50916,0.492507,0.292328,1.9802,0.617081,0.498572,0.916961,0.736844,1.42178,0.101987,0.264463,0.871968,-0.466889,-0.143444,-0.572853,-0.105532,0.249853,0.482725,1.14928,-0.488052,1.64219,-0.461459,0.675245
-3762.65,0.877737,0.0446895,6,63,0,3842.33,0.610413,0.139425,0.30094,0.20563,-0.222227,0.161839,0.114051,0.597332,-0.557672,-0.584909,-0.140685,0.570141,0.241505,0.966914,0.64687,0.272885,0.358297,0.48847,-0.152364,-0.37082,1.16239,-0.00373091,-0.030518,0.697948,0.139174,0.62525,-0.341312,-0.676265,0.277879,-1.03968,-0.77432,-0.647591,-0.574635,0.0724654,-0.264827,0.244038,-0.778536,0.854021,-0.895744,0.0114335,-0.0543495,0.568727,0.264516,-0.231568,-1.09234,0.105318,-0.345278,-0.13716,-0.461878,0.339064,0.171177,-0.749559,0.281953,-0.338139,0.336505,0.359356,-0.0586161,-0.468413,-0.844855,-0.301578,-0.704013,0.263186,-1.05425,-0.192032,0.22134,-0.990521,-0.682224,-0.0956292,0.267071,0.0528344,-0.512275,-0.759855,-0.389863,-0.880937,0.181405,-1.1938,1.0277,-0.140255,-0.0173746,-0.240485,0.187599,-1.56379,0.226869,-0.376906,0.327083,0.317915,0.00896488,0.159025,-0.13305,0.00246555,-0.74012,0.117881,-0.292137,-0.19624,-0.590251,0.213288,0.282027,0.670628,-0.615698,0.181895,-0.761923,0.580726,0.94178,0.807212,-0.225865,0.324417,-1.03534,0.407374,-0.508958,0.0951392,-0.669563,0.384711,-0.579131,-0.467301,-0.0300621,-0.361821,0.540709,0.372698,0.636824,-0.37756,-0.764419,-0.307946,0.13926,0.0335282,0.097968,0.197375,0.093085,0.105744,0.135876,0.132643,0.214942,0.133276,0.137325,0.149857,1.14,0.778898,1.14956,1.63743,1.18996,2.61818,1.41538,1.83588,1.75719,1.91452,0.859472,0.83794,2.42515,1.15944,1.02287,1.50914,1.2582,1.95139,0.650961,0.793604,1.45915,0.00578199,0.330883,-0.0946773,0.277058,0.825697,0.999953,1.44544,0.0267568,2.06561,0.018196,1.16077
-3766.85,0.996057,0.0446895,6,63,0,3825.84,0.326408,0.435036,0.026141,-0.261847,-0.00407963,0.045236,0.325507,0.65459,-0.156095,-0.348343,0.0292308,0.514753,0.0423464,1.14377,0.361292,0.709423,0.374112,0.669898,-0.22805,-0.316453,1.34,0.172311,0.0634131,0.518776,0.298902,0.945506,-0.260855,0.0243396,0.461638,-0.663087,-0.202266,-0.631754,-0.431702,0.182063,0.41431,0.752463,-0.599709,1.35364,-0.73112,0.491651,-0.272709,0.514131,-0.00430553,-0.100298,-0.711911,0.276923,0.310233,0.12901,-1.01541,-0.0124661,0.174026,-0.586217,-0.368412,-0.383976,0.16586,-0.025491,0.123728,-0.231906,-0.603949,-0.465748,-0.368539,0.21,-0.465525,0.0312114,-0.420825,-1.56703,-1.23291,-0.309894,0.319556,-0.0929584,-0.490362,-1.37429,-0.665259,-0.28581,-0.541478,-1.20262,0.647254,-0.343583,-0.201563,-0.814233,0.37432,-2.30459,0.18066,-0.591467,-0.0541244,0.361488,-0.509632,0.539089,-0.0213094,0.06249,-0.805002,-0.181447,0.20424,-0.650562,-0.489001,-0.246885,0.013353,0.039299,-0.342628,0.186171,-0.210306,0.0843764,0.414799,0.425122,-0.392799,-0.529299,-0.570996,0.676962,-0.828169,-0.450338,-0.49778,0.460447,-0.580851,-0.809166,-0.254491,-0.138591,-0.604349,0.561964,0.155754,0.0269759,0.0679955,-0.581591,0.201342,0.0466733,0.212835,0.241404,0.216979,0.167335,0.285821,0.187528,0.236112,0.167499,0.217191,0.215724,0.749544,0.508903,0.927391,1.28202,0.849702,2.09082,1.12308,1.57032,1.27427,1.57055,0.580469,0.580211,1.78353,0.614013,0.545365,0.911752,0.697529,1.3902,0.135445,0.513937,0.903672,-0.223546,-0.0901311,-0.529758,-0.324221,0.245471,0.656168,0.993158,-0.450815,1.55226,-0.580231,0.646861
-3775.57,0.7164,0.0446895,6,63,0,3840.32,0.959026,0.127742,-0.0105948,-0.31876,-0.17681,0.0253693,0.293817,0.520556,-0.272856,-0.340406,0.0738657,0.322727,0.119844,1.18682,0.381468,0.104033,0.514478,0.724146,-0.154674,-0.0788207,1.09826,0.165746,0.503418,0.60892,0.03869,0.625084,-0.101689,-0.191976,0.257638,-0.462648,-0.221287,-0.57491,-0.243561,0.242991,0.387582,0.98328,-0.275549,1.21646,-0.259597,0.138794,-0.285237,0.573434,0.213149,0.385463,-0.882038,-0.0465041,-0.354036,0.117765,-0.945106,-0.19771,0.0672969,-0.519812,-0.191314,-0.340456,0.625471,0.229963,0.206769,0.229381,-0.554894,-0.180673,-0.428058,0.469501,-0.966329,-0.0490775,0.362312,-1.51392,-1.2756,0.0140765,0.385655,0.199285,-0.907805,-1.18912,-0.38291,-0.511048,-0.328894,-1.0168,0.759067,-0.284662,0.0914841,-0.707739,0.250185,-1.53387,-0.454902,-0.687682,-0.19668,0.0228483,-0.46622,0.126581,-0.195373,0.394131,-1.27538,-0.194817,-0.25764,-0.223808,-0.792654,0.470573,0.126376,0.405391,-0.351229,0.500582,-0.422275,0.155302,0.641342,0.64138,0.064509,0.134167,-1.03713,0.127805,-0.698874,-0.0130185,-0.230341,0.682918,-0.55681,-0.449685,0.217924,-0.52105,0.482367,0.551788,0.153171,-0.307869,-0.138752,-0.132415,0.142535,0.124511,0.0827664,0.203674,0.0619918,0.121949,0.140151,0.134573,0.168689,0.143905,0.169836,0.17554,1.25785,1.02807,1.28041,1.66207,1.26125,2.57722,1.48309,1.63098,1.80747,2.03875,1.03715,1.06289,2.11949,1.10774,1.25467,1.37427,1.04896,1.69674,0.80773,0.890642,1.21404,0.385697,0.545648,-0.247392,0.321675,0.833282,0.971297,1.51657,0.149373,1.86124,0.251768,0.837452
-3763.28,0.862399,0.0446895,6,63,0,3830.07,-0.0559903,0.338418,0.257744,-0.38392,-0.242345,0.00554291,0.267024,0.666283,-0.110229,-0.308136,0.305699,0.343998,0.461963,1.27073,0.578555,0.353632,0.66413,0.967956,-0.18957,-0.0610406,1.40663,0.309319,0.441036,0.642024,0.418417,0.927096,0.0187539,-0.0460884,0.69033,-0.390326,0.0995714,0.294885,0.164449,0.639325,0.966397,1.54335,0.174262,2.27733,-0.150357,0.808209,-0.173993,0.554035,-0.0651239,0.20554,-0.918967,0.387647,-0.183212,0.11947,-0.612041,0.413682,-0.0152394,-0.347296,0.503183,-0.291926,0.30726,0.136338,0.42045,-0.169062,-0.781736,-0.0956546,-0.374804,0.359106,-1.11678,-0.142454,-0.140938,-0.690378,-0.655705,0.065683,-0.0349149,0.293796,-0.863633,-1.26895,-0.956408,-0.815245,-0.0109707,-1.2897,0.896226,-0.261456,0.11154,-0.24329,0.693568,-1.5565,0.0969565,-0.425668,-0.172731,0.301346,-0.074348,0.376538,-0.458516,0.0402522,-0.709788,0.153462,0.182817,-0.448678,-0.438063,-0.251447,0.221578,0.0880068,-0.612309,0.655033,-0.27645,0.541982,0.465644,0.707449,-0.478538,0.252363,-0.637665,0.482127,-0.520749,-0.555279,-0.486232,0.03109,-0.763372,-0.761374,-0.449042,-0.04169,0.0702684,0.735843,0.315374,-0.433337,-0.476624,-0.458977,0.126167,0.0298859,0.114265,0.154095,0.158469,0.0846813,0.124908,0.214354,0.146211,0.140013,0.139251,0.163369,0.692997,0.301949,0.664614,0.972618,0.790045,1.85241,0.881347,1.18094,1.14153,1.47497,0.207627,0.209012,1.64971,0.443787,0.28484,0.563604,0.675698,1.23929,0.137805,0.2519,0.844545,-0.384215,-0.195949,-0.602924,-0.407532,0.130916,0.332056,0.839899,-0.619268,1.75593,-0.825405,0.389875
-3773.37,0.976422,0.0446895,6,63,0,3840.49,0.0684829,-0.689739,-0.771397,-1.41922,-0.210572,0.153107,0.217338,0.49648,-0.478785,-0.410516,-0.162886,0.474003,0.305915,0.748268,0.823918,0.0345119,0.301052,0.506166,-0.119088,-0.440714,0.944136,0.0795594,0.277746,0.56385,0.135121,0.755727,-0.194904,-0.428932,0.213536,-0.576436,0.0198895,0.243556,0.167006,0.703875,0.313115,0.949689,-0.0973563,1.58671,-0.212825,0.666337,-0.0385739,0.460853,-0.0646867,0.0944991,-0.270891,0.397891,0.0977638,0.315654,-0.346374,0.282763,-0.17846,-0.962333,0.0263228,0.0162842,0.0344058,0.646152,-0.00328164,0.116469,-0.200205,0.155457,-0.236815,0.890883,-1.05609,0.155977,0.128031,-0.652378,-0.397149,-0.105163,0.151532,0.0136962,-0.520129,-0.844845,-0.607115,-0.258416,0.329521,-1.03225,0.575892,-0.296466,0.22795,-0.420013,0.763137,-1.4089,-0.000662395,-0.571434,0.0704089,0.358417,-0.12979,0.77916,0.371389,0.254283,-0.495604,0.197574,0.430469,-0.220196,-0.392372,0.0842238,0.546405,0.4245,0.117773,0.61099,-0.0298512,0.359666,0.44396,0.474081,-0.299405,0.263159,-0.805044,0.595003,-0.537232,0.0280753,-0.393287,0.071003,-0.551106,-0.126235,-0.149144,0.228806,0.662887,0.59846,0.600032,-0.451503,0.0554724,-0.288326,-0.0258702,0.0531404,-0.124019,-0.0152441,0.0247187,-0.0129496,-0.116502,-0.00684237,-0.046081,-0.0526478,-0.0491927,-0.0515603,-0.202652,-0.450492,-0.272811,0.153551,-0.127382,0.980189,0.220356,0.183275,0.294075,0.524927,-0.492331,-0.627851,0.573709,-0.385238,-0.291317,-0.234215,-0.371255,0.445353,-0.821387,-0.603357,-0.234104,-1.15276,-1.0571,-1.35676,-1.1502,-0.706383,-0.613402,-0.0368817,-1.45877,0.610032,-1.47129,-0.369075
-3763.24,0.992915,0.0446895,6,63,0,3832.49,-0.992764,-0.16407,-0.486253,-0.670375,-0.161015,0.121023,0.212939,0.511785,-0.255561,-0.370012,-0.0817489,0.447546,0.323779,0.910797,0.407722,0.167449,0.397311,0.693728,-0.218235,-0.365406,1.17043,0.315726,0.270015,0.807083,0.414576,0.784713,0.00495023,-0.272371,0.46484,-0.361305,0.00856821,-0.175028,-0.185518,0.553846,0.263928,0.651329,-0.456854,1.40786,-0.430486,0.133868,0.0286252,0.440129,0.1282,-0.180618,-0.374019,0.299957,0.0974239,0.369245,-0.144402,0.601262,0.341157,-0.92837,0.0772796,0.132262,0.99675,0.328001,-0.0558303,-0.246826,-0.349038,0.336593,-0.25115,0.73216,-0.54493,0.256052,0.09902,-0.645252,0.0164387,0.0867378,0.155327,0.0237557,-0.524163,-0.76417,-0.302613,-0.334061,0.32123,-0.510812,0.649813,-0.373256,0.00786336,-0.0501105,0.807189,-1.43037,0.478657,-0.599128,0.132601,0.647121,0.0406885,0.683624,0.310569,0.45337,-0.683216,0.0427313,0.294687,0.0184098,-0.434101,0.0681947,0.617531,0.141728,-0.12694,0.360718,0.302568,0.650153,1.09719,0.416799,-0.15142,0.469461,-0.927632,0.541654,-0.32641,-0.0746965,-0.233524,0.343086,-0.245125,0.0780403,-0.117964,-0.204848,0.193685,0.516084,0.672329,0.0190008,-0.37041,-0.0200604,-0.0337117,0.0448336,-0.0327186,-0.0287208,-0.0981282,-0.104722,0.0352707,-0.0361334,0.0298813,-0.0960378,-0.000553736,0.0189198,-0.714352,-1.07447,-0.835742,-0.479276,-0.685382,0.422148,-0.735582,-0.392686,-0.277962,0.0381347,-1.18147,-1.17844,-0.0464487,-0.973315,-1.0948,-0.740742,-0.910207,-0.386247,-1.41167,-1.33543,-0.81108,-1.73563,-1.4413,-2.02506,-1.81906,-1.1548,-1.05903,-0.717547,-2.12026,0.0426013,-2.01517,-1.28025
-3765.72,0.95735,0.0446895,6,63,0,3837.31,-0.445293,0.0110628,0.356443,-0.370912,-0.255135,0.133364,0.396083,0.590425,-0.157236,-0.156437,0.199246,0.736648,0.518596,1.11637,0.80645,0.269411,0.633054,1.06469,0.23281,-0.131402,0.818194,-0.0128562,0.304829,0.478579,0.0826599,0.611367,-0.249033,-0.511281,0.253238,-0.754632,-0.0917226,0.0439118,0.0973171,0.675949,0.338,1.21898,-0.198514,1.7733,-0.254692,0.194103,-0.0933267,0.495573,0.278094,0.0469997,-0.536186,0.422883,-0.0565065,0.492993,0.0609473,0.511613,0.434743,-0.521038,-0.187863,-0.0108169,0.9304,0.216816,-0.0105593,-0.133435,-0.578718,-0.0640925,-0.496793,0.893841,-0.623731,0.119448,0.144261,-0.553563,-0.396171,-0.282674,0.278508,0.390615,-0.302533,-1.05601,-0.780881,-0.504969,0.206392,-0.33799,0.714217,-0.55273,0.266218,0.0401227,0.367634,-1.76243,0.291944,-0.440505,0.15362,0.690678,0.114106,0.420208,0.0293339,-0.0527697,-0.997698,0.0385204,0.0384689,0.0715727,-0.694599,0.240476,0.324484,0.119267,-0.378513,0.203653,0.145437,0.457083,0.92218,0.56023,-0.512052,0.397309,-0.665086,0.58569,-0.468385,-0.0491637,-0.384681,0.721848,-0.435542,-0.386965,0.0861151,-0.397773,0.145845,0.597588,0.266308,0.148415,-0.108364,-0.00708183,-0.0423026,0.0433716,-0.0724695,-0.0288295,-0.125844,-0.0513664,0.0187673,-0.0674967,-0.0145264,-0.137539,0.0439676,0.0121957,0.339401,0.00933812,0.228124,0.666881,0.259958,1.50729,0.393658,0.663868,0.786668,1.24948,0.0469338,-0.196076,1.0279,0.0825129,0.221722,0.222296,0.179796,0.89384,-0.297422,-0.116234,0.369397,-0.794393,-0.628389,-1.12683,-0.7304,-0.212369,-0.172783,0.635436,-1.13194,1.25388,-1.06339,-0.344331
-3759.59,0.956495,0.0446895,6,63,0,3834.39,0.250853,0.57097,0.0661676,-0.0394344,0.0899489,0.00875584,0.105449,0.535409,-0.052427,-0.41998,-0.191251,0.52526,-0.0252003,1.15112,0.158416,0.588269,0.377405,0.693182,-0.306422,-0.497656,1.3093,0.200487,0.217487,0.224541,0.209253,1.10486,-0.0700612,0.000931481,0.342142,-0.51023,-0.104033,-0.931435,-0.596422,0.194322,0.0867827,0.644903,-0.726209,1.35862,-0.887622,0.170675,-0.0353309,0.449028,0.514203,-0.395121,-0.720875,0.118481,-0.331947,0.14689,-0.822524,0.174006,0.428239,0.00246693,0.324031,-0.437491,0.456427,0.402247,0.190219,-0.19987,-0.632132,-0.301926,-0.390209,0.321743,-0.111264,0.422716,0.186956,-0.77015,-0.925313,-0.111885,0.0833363,0.198196,-0.590887,-0.837771,-0.208158,-0.319455,-0.0557454,-0.780981,1.07619,-0.399692,0.158307,-0.333117,0.348703,-1.40631,0.278344,-0.30454,-0.18583,-0.0822035,0.0763461,0.0156793,0.0184052,0.0127176,-0.950061,0.526643,0.103919,0.0362931,-0.342895,-0.104768,0.543421,0.671637,-0.478961,0.354251,-0.0220042,0.397994,0.843311,0.843344,-0.153155,0.308299,-0.756149,0.552154,-0.317585,0.0917875,0.0089125,0.681274,-0.230698,-0.771258,-0.104726,-0.120835,0.165566,0.546729,0.167404,0.0439754,-0.138205,0.0669535,-0.0130977,0.0535817,-0.125942,-0.0141984,0.0109165,-0.0495894,-0.0840295,0.0178411,0.0839332,-0.0752412,-0.0305942,0.0531745,0.608535,0.301856,0.634622,1.21859,0.790491,1.90512,0.97268,1.22948,1.1593,1.46408,0.483616,0.361199,1.63261,0.564108,0.699804,0.656364,0.516477,1.40251,0.288468,0.314673,0.698433,-0.0989684,0.0646066,-0.539249,-0.325172,0.431164,0.413618,0.997392,-0.361915,1.63273,-0.567304,0.395711
