# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_re_model
# start_datetime = 2022-03-11 09:25:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpIt8rtp/standata-3d7453fb7387.json
# init = 2 (Default)
# random
#   seed = 552130888
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-3745.97,0.999943,0.00514641,9,511,0,3814.78,0.06617,-0.206474,-0.0800153,-0.3303,-0.292389,0.299864,0.506957,0.46183,-0.0214006,0.0904914,0.385111,1.22229,1.07387,0.917483,1.55496,0.597098,0.660216,0.921573,0.486953,0.275329,1.48237,0.608479,0.504421,1.34262,0.710534,1.24632,0.702679,-0.467376,0.674642,-0.202126,0.160456,0.326435,0.174058,1.05213,0.209009,0.915957,0.0165907,1.58939,-0.0500234,0.534627,-0.140261,0.507237,0.0728095,0.0139639,-0.634276,0.0919399,-0.0452116,0.387523,-0.783872,0.449411,0.343224,-0.587485,0.15416,-0.173904,0.416482,0.493407,-0.235957,-0.0924954,-0.497,0.0963843,-0.624012,0.0939863,-0.822125,-0.279834,0.0703492,-1.19393,-0.770816,-0.406667,0.651314,0.0526983,-0.253104,-1.10577,-0.202697,-0.471163,-0.271474,-0.983438,0.983007,-0.545851,0.12908,-0.00057474,0.769025,-1.86172,-0.211467,-0.496488,-0.136965,-0.0563864,-0.197108,0.203327,-0.270161,0.128003,-0.923775,-0.0174354,-0.32003,-0.451931,-0.356116,-0.0397239,0.358317,0.361113,-0.19623,0.399309,-0.544408,0.492683,0.675213,0.2898,-0.596306,0.140316,-0.654251,0.520496,-0.815152,-0.16146,-0.574564,0.218826,-0.727502,-0.827368,-0.287014,-0.364722,0.266574,0.304121,0.369744,-0.331523,-0.245549,-0.395421,0.135479,0.0286109,0.153397,0.130308,0.136937,0.111255,0.128882,0.171014,0.125689,0.139374,0.204884,0.149739,1.34617,0.931858,1.21662,1.49967,1.28182,2.31093,1.43922,1.70054,1.63467,1.93177,0.778294,0.999622,2.10474,1.09981,0.938238,1.28393,1.05686,1.95207,0.88223,0.514414,1.18979,0.134339,0.363708,-0.196972,0.043762,0.705359,0.883004,1.50656,-0.0878283,2.10647,-0.0114929,0.882881
-3747.09,0.998061,0.00514641,9,511,0,3808.5,0.300078,-0.505852,-0.28764,-0.978074,-0.328826,0.198394,0.615737,0.527093,-0.00820021,0.214586,0.580981,0.993742,0.999254,1.26661,1.16209,0.749829,0.756875,0.981051,0.638798,0.212631,1.63018,0.477989,0.564821,1.20759,0.539021,1.15411,0.295215,-0.267684,0.621222,-0.104147,0.463047,0.698899,0.839757,1.36691,0.790911,1.63623,0.559226,2.17638,0.562446,0.934685,-0.238893,0.428883,0.0339162,-0.27043,-1.00701,0.0889901,-0.213087,-0.195355,-0.586088,-0.28808,0.174566,-0.44192,-0.659247,-0.382525,0.403959,0.0395283,-0.146245,-0.328771,-0.814167,-0.447811,-0.684905,0.268577,-0.463627,0.288835,-0.188743,-1.23664,-1.05689,-0.000202427,0.503762,-0.146743,-0.793957,-0.90053,-0.722959,-0.661392,-0.106953,-0.862345,0.755528,-0.248567,0.0776288,-0.728613,0.00741971,-1.52058,-0.111463,-0.544467,0.0169828,0.139395,-0.493688,0.312246,-0.111716,0.187514,-1.11163,-0.189149,0.0190108,-0.560129,-0.70651,0.00752416,0.0882261,0.141298,-0.634936,0.110749,-0.534397,-0.113151,0.385067,0.693647,-0.298838,0.148623,-0.870616,0.219338,-0.284415,-0.307652,-0.240929,0.242021,-0.274848,-0.415772,-0.274632,-0.454252,0.0568201,0.683742,-0.112882,-0.628719,-0.49683,-0.323648,0.223489,0.0256908,0.218386,0.226446,0.201498,0.209725,0.218127,0.252737,0.222164,0.233552,0.267422,0.217948,1.06529,0.835142,1.05161,1.2577,1.0463,2.23037,0.983946,1.66512,1.38827,1.65263,0.779623,0.562687,2.08044,0.780878,0.664195,1.03075,0.817676,1.69814,0.386312,0.44795,0.950904,0.0245803,0.171841,-0.409523,0.173435,0.595974,0.612597,1.36413,-0.216832,1.96043,-0.0528483,0.667712
-3758.07,0.999833,0.00514641,9,511,0,3828.92,-0.0307255,-0.234691,-0.194276,-0.737094,-0.272231,0.146379,0.961136,0.492271,0.228882,0.114988,0.668285,1.09492,0.992127,1.39297,1.319,0.642431,0.968971,1.18006,0.712456,0.187257,1.62342,0.703229,0.706288,1.1809,0.758541,1.48306,0.569011,0.296937,0.941588,-0.142225,0.609206,0.679318,0.676938,1.30615,0.904672,1.78269,0.594718,2.18611,0.464969,1.13496,-0.180777,0.511993,0.014405,0.0886822,-0.8402,0.329453,-0.468771,0.11348,-0.311375,0.0643825,0.0261342,-0.986243,0.0844011,-0.279573,0.468462,0.214424,-0.401374,-0.362553,-0.550489,-0.168613,-0.658918,0.228526,-0.984592,-0.140799,-0.228158,-1.23228,-0.740132,-0.194109,0.313739,-0.123473,-0.548654,-0.802781,-0.485081,-0.585718,-0.268055,-1.09467,0.857578,-0.670735,0.187877,-0.335155,0.228538,-1.4931,-0.301954,-0.532288,-0.38855,0.13611,0.106839,0.273262,-0.240892,-0.338071,-1.00108,0.028293,0.470971,-0.268225,-0.473848,-0.0208796,0.128323,0.395128,-0.342741,0.326435,-0.650594,0.870762,0.419964,0.423119,-0.347723,0.0490027,-0.768089,0.292738,-0.575869,-0.311594,-0.287353,0.156709,-0.303065,-0.253638,-0.258558,-0.470527,0.16104,0.396553,0.19192,-0.0806411,-0.0672465,-0.752207,0.222092,0.0317371,0.200018,0.214521,0.206295,0.207145,0.278728,0.231593,0.289822,0.164407,0.223691,0.139506,0.968946,0.49794,0.909247,1.21839,0.918147,2.02432,1.07646,1.26939,1.34303,1.58739,0.716115,0.328398,1.72515,0.68295,0.499653,0.781324,0.736068,1.66242,0.391261,0.600497,0.943492,-0.306689,0.143735,-0.462715,-0.099086,0.461384,0.479056,1.27944,-0.290024,1.74721,-0.286678,0.671681
-3751.47,0.998805,0.00514641,9,511,0,3833.91,0.0602521,0.237757,0.286066,-0.242877,-0.229649,0.254737,0.600125,0.521238,0.00557157,-0.0205491,0.181453,1.14602,0.837082,1.08476,1.14447,0.629547,0.655083,0.757015,0.445465,0.193236,1.3531,0.42192,0.46467,1.05499,0.668747,1.26184,0.494783,-0.302855,0.526732,-0.291414,0.352511,0.298765,0.406721,0.929179,0.507148,0.935594,0.0546229,1.59657,0.0565646,0.705699,-0.373107,0.475471,-0.311523,-0.265605,-0.897,0.0708092,-0.637556,-0.23374,-0.5482,0.189634,-0.260532,-0.772994,-0.0549811,-0.370214,0.339029,0.0234197,-0.391869,-0.509711,-0.535235,-0.291844,-0.964826,-0.0780384,-1.09218,-0.0105514,-0.171448,-1.26319,-1.03383,-0.421528,0.107237,-0.469502,-0.84517,-1.273,-0.51521,-0.8224,-0.447833,-1.33505,0.429562,-0.65052,-0.149629,-0.453945,-0.0338245,-1.5906,-0.579473,-0.747478,-0.355256,-0.0805951,-0.0207295,0.221854,-0.404125,-0.408126,-1.15227,-0.292698,-0.0466478,-0.439509,-0.707113,-0.232074,-0.235689,0.113915,-0.41653,-0.0310964,-0.804768,0.488367,0.111823,0.256046,-0.708611,-0.0655596,-1.00765,-0.0311004,-0.762756,-0.321017,-0.336005,0.126013,-0.532691,-0.576754,-0.686425,-0.765805,0.211907,-0.00769341,-0.171304,-0.235865,-0.257744,-0.81544,0.360954,0.0577698,0.313924,0.506233,0.336271,0.391973,0.365048,0.4402,0.426957,0.280373,0.391113,0.415306,1.54555,1.08692,1.3004,1.77208,1.42784,2.66428,1.46177,1.94286,1.8863,2.0163,1.10172,1.22797,2.23755,1.20345,1.22025,1.3853,1.31717,2.21178,1.01222,0.883109,1.32697,0.368481,0.556197,-0.0682835,0.34843,0.681645,1.13822,1.50117,0.0358742,2.08518,0.150092,1.04249
-3759.22,0.999265,0.00514641,9,511,0,3835.66,-0.0428111,0.561907,0.927896,0.210841,-0.213052,0.123813,0.431608,0.464914,0.00583834,-0.0330119,0.283739,0.949611,0.659688,1.35595,0.97428,0.415315,0.828813,0.824151,0.443467,0.154148,0.913886,0.060075,0.304942,0.609855,0.123258,0.88351,0.164265,-0.185339,0.248024,-0.64006,0.202379,0.208476,0.229809,0.840223,0.699808,1.26581,0.0272096,1.64854,-0.0896804,0.652377,-0.225518,0.49505,0.143995,-0.412469,-0.529613,0.0528567,-0.165352,-0.144115,-0.871939,0.0477542,0.227748,-0.911253,-0.375434,-0.384291,0.10445,-0.195998,-0.554589,-0.134469,-0.507102,-0.223726,-1.12896,0.316344,-0.818861,-0.161801,-0.260187,-1.51448,-1.01912,-0.479659,-0.295377,-0.118486,-0.974606,-1.5083,-0.472559,-0.946401,-0.392126,-1.11764,0.439168,-0.585692,-0.463037,-0.93734,0.112382,-1.7261,-0.40381,-0.496456,-0.37507,-0.253076,-0.555885,0.0825395,-0.183602,-0.147884,-1.26661,-0.504956,0.0118235,-0.503034,-0.941308,-0.210367,0.00618061,-0.0922816,-0.286586,0.245346,-0.20434,0.156753,0.468334,0.600825,-0.64711,-0.446933,-1.07584,0.495466,-0.562888,-0.668688,-0.561912,0.18555,-0.316803,-0.526363,-0.382463,-0.89124,-0.12284,0.470337,-0.0921662,-0.429859,-0.591415,-0.783862,0.373487,0.0277101,0.352334,0.394676,0.386894,0.394472,0.340715,0.346395,0.360368,0.344695,0.376768,0.365242,1.3396,1.01202,1.2269,1.77305,1.33786,2.61388,1.51128,1.65131,1.87613,1.89751,1.1824,1.01918,2.07318,1.12389,1.23216,1.36757,1.1761,2.10357,1.09558,1.14117,1.3292,0.310911,0.616286,0.0928953,0.400673,0.948034,1.17267,1.67791,0.122243,2.10175,0.109515,1.07726
-3761.39,0.999467,0.00514641,9,511,0,3838.67,-0.031549,0.707835,0.580048,-0.106878,-0.131246,0.0706426,0.534613,0.51864,0.104075,0.0955413,0.517149,0.635597,0.509088,1.24479,0.70618,0.727319,0.596525,0.952516,-0.10126,0.163004,1.35687,0.376833,0.443609,0.708806,0.450741,0.893868,-0.0303411,-0.208862,0.552601,-0.334841,0.309823,0.150937,0.300216,0.931425,0.82242,1.39097,-0.00366346,2.12935,0.188072,0.97134,-0.3271,0.423458,-0.149595,-0.255203,-0.69202,0.0960017,-0.398528,-0.621291,-0.783303,-0.087216,0.443082,-0.85249,-0.121657,-0.337355,-0.091047,-0.0584035,0.0884367,-0.777546,-0.820367,-0.640805,-0.815233,-0.242128,-0.817196,-0.0587699,-0.197231,-1.05553,-1.09082,-0.597005,0.40164,-0.109366,-0.826107,-1.55734,-0.809798,-0.607991,-0.433556,-1.129,0.56153,-0.311594,-0.29883,-0.365508,0.326561,-1.8916,0.0748955,-0.887138,-0.24276,0.113537,-0.274193,0.54445,-0.00959081,-0.114719,-0.729882,-0.284841,-0.290792,-0.669813,-0.455598,0.10982,-0.060364,0.240226,-0.295808,0.361423,-0.852652,0.118682,0.904103,0.0643202,-0.416821,-0.487632,-0.951547,0.0839136,-0.600118,-0.540701,-0.35892,0.396854,-0.884663,-0.835499,-0.708888,-0.406811,-0.184521,-0.0421603,0.348244,-0.432652,-0.305482,-0.66926,0.358697,0.0407191,0.334533,0.343591,0.276615,0.336896,0.3291,0.427644,0.33199,0.302995,0.358687,0.402802,1.26533,1.08456,1.43778,1.49937,1.27774,2.3537,1.3935,1.83397,1.58132,1.95336,0.704822,1.03551,2.06303,1.02417,1.00118,1.17321,1.09695,1.63746,0.54101,0.594677,1.21064,0.242986,0.317234,-0.167831,0.157905,0.755901,0.849259,1.38038,-0.198317,2.14971,0.0575848,0.97988
-3756.39,0.999334,0.00514641,9,511,0,3823.86,0.284833,-0.0597425,-0.0592678,-0.502055,-0.141137,0.0960576,0.12523,0.456813,-0.244597,-0.246609,0.0957128,0.441646,0.529659,1.0003,0.445175,0.227856,0.496272,0.754773,-0.0164867,-0.248765,0.976567,0.0120773,0.0140418,0.522584,0.156713,0.591574,-0.201927,-0.492139,0.124806,-0.871814,-0.262915,-0.391333,-0.249281,0.290296,0.305153,0.69609,-0.391091,1.54099,-0.604589,0.132905,-0.296041,0.484175,0.0198302,-0.163208,-0.767309,0.115451,-0.464923,-0.512725,-0.810513,-0.13559,0.16808,-0.951259,-0.17881,-0.288939,-0.0783341,0.0385466,0.0993117,-0.895805,-0.773567,-0.70117,-0.866836,-0.0996439,-0.913044,-0.06177,-0.0429062,-1.20308,-1.08643,-0.610912,0.351651,-0.245305,-0.982378,-1.66372,-0.889748,-0.612537,-0.396396,-1.12777,0.717647,-0.417329,-0.328108,-0.501874,0.198306,-2.15152,-0.0292005,-0.951256,-0.298596,0.270515,-0.138779,0.484454,-0.32074,-0.129667,-0.777269,-0.289334,-0.230889,-0.54813,-0.627865,0.229361,-0.0550916,0.116365,-0.375384,0.256451,-0.879449,0.252233,0.855334,0.158455,-0.422958,-0.617848,-0.993078,0.142427,-0.79251,-0.573667,-0.288257,0.484502,-0.987349,-0.852447,-0.778567,-0.351355,-0.112233,-0.0437149,0.410001,-0.448002,-0.188157,-0.552807,0.430143,0.0254212,0.383066,0.413817,0.424229,0.394184,0.439216,0.427725,0.419302,0.39729,0.406731,0.484556,0.562284,0.354961,0.643837,0.868351,0.874167,1.77098,0.682125,0.95593,1.1134,1.38915,0.368273,0.247607,1.41186,0.384116,0.309633,0.677812,0.507446,1.06712,0.0683041,0.0679594,0.508345,-0.574528,-0.303217,-0.782395,-0.450588,0.0331822,0.346017,0.696704,-0.628594,1.5548,-0.77309,0.113909
-3759.59,0.999908,0.00514641,9,511,0,3830.07,-0.218952,0.133239,-0.0100152,-0.277907,-0.273811,0.119806,0.00352005,0.650564,-0.671848,-0.954704,-0.206315,0.126701,0.0918925,0.746802,0.335657,-0.243808,0.161555,0.349483,-0.468531,-0.428876,0.960834,-0.0368897,0.110628,0.563523,-0.0186061,0.718061,-0.273761,-0.623377,0.125719,-0.445998,-0.500017,0.0044034,-0.445465,0.414897,-0.0257391,0.65186,-0.45655,1.19033,-0.500189,0.0870586,-0.466297,0.464647,-0.376315,-0.503374,-1.1521,-0.0370332,-0.423619,-0.363843,-1.10528,0.141211,0.00294605,-0.770946,-0.444692,-0.812976,0.473009,-0.00676133,-0.027183,-0.366442,-0.804924,-0.171883,-0.788831,0.132674,-0.784117,-0.422993,-0.529135,-1.53788,-1.17266,-0.626517,0.040113,-0.0897751,-0.686353,-1.32553,-0.867642,-1.05392,-0.039224,-1.12474,0.864282,-0.466156,-0.179447,-0.526573,0.0610672,-1.96735,-0.254742,-0.676638,-0.358526,-0.120957,-0.614198,-0.112896,-0.203096,-0.390101,-1.5785,-0.41544,-0.343242,-0.391713,-1.41103,-0.685552,-0.0501637,-0.204382,-0.93699,-0.107556,-0.767052,-0.0520306,0.242752,0.320787,-0.693585,-0.45458,-0.9321,0.0257245,-0.79112,-0.439244,-1.2539,0.0842976,-0.847844,-0.618899,-0.452153,-0.265585,0.222349,0.333385,-0.35527,-0.545908,-0.659435,-0.415899,0.361729,0.0574528,0.3585,0.402724,0.279113,0.325204,0.38815,0.399692,0.440131,0.415419,0.38151,0.310422,0.171489,-0.44313,0.135021,0.43213,0.171305,1.45337,0.272952,0.513189,0.636758,0.858152,-0.311029,-0.18794,1.00564,-0.114792,-0.182135,0.131548,-0.0712921,0.840959,-0.482625,-0.402984,0.0701278,-0.668923,-0.720195,-0.896264,-0.977999,-0.159354,-0.288099,0.311411,-1.12586,0.942027,-1.03563,-0.158336
-3757.93,0.999427,0.00514641,9,511,0,3818.54,0.11742,-0.361283,-0.0791592,-0.501929,-0.203473,0.0315527,0.0459408,0.502753,-0.269432,-0.251397,0.0313572,0.465756,0.362556,1.33382,0.568797,0.236197,0.65913,0.797197,-0.172077,-0.177672,1.08453,-0.0711686,0.144573,0.279329,-0.139409,0.598582,-0.398585,-0.596688,0.12219,-0.804992,-0.501258,-0.588023,-0.550424,0.00752367,0.379817,0.696496,-0.461209,1.25844,-0.336319,-0.00844169,-0.527749,0.49459,0.0455886,-0.474924,-0.921235,-0.178583,-0.478358,0.0324521,-0.745899,-0.390614,-0.203479,-0.988756,-0.304026,-0.379576,-0.0765367,-0.245276,-0.254233,-0.761426,-1.20098,-1.1343,-0.988088,-0.0567255,-1.08496,-0.27904,-0.10862,-1.23552,-0.957104,-0.627915,0.12275,-0.710462,-0.969595,-1.39954,-0.672356,-0.694823,-0.561379,-1.64314,0.294281,-0.981648,-0.472322,-0.954177,0.0751708,-2.06223,-0.291304,-0.894445,-0.36861,0.0149861,-0.307384,0.361587,-0.644225,-0.299944,-0.690146,-0.280165,-0.302639,-0.778081,-0.275831,-0.0920429,-0.123077,0.297277,-0.286036,0.358329,-0.781209,0.307074,0.241631,0.116688,-0.556121,-0.172542,-1.06443,0.190826,-0.853259,-0.644231,-0.0582955,0.133774,-0.940307,-1.14956,-0.411194,-0.728424,-0.4226,-0.0337531,0.138305,-0.742356,-0.77307,-1.05404,0.418215,0.0241928,0.40561,0.422666,0.371795,0.39796,0.414854,0.414182,0.414806,0.462458,0.412228,0.390402,0.0046651,-0.166359,-0.0675898,0.512557,0.183924,1.4488,0.342033,0.503611,0.659662,0.822598,-0.29268,-0.351228,1.21129,-0.035603,-0.0370053,0.109254,-0.0276275,0.783365,-0.402862,-0.396931,0.174335,-0.877195,-0.737638,-1.33009,-1.01892,-0.434496,-0.0603408,0.198309,-1.08882,0.886209,-0.864451,-0.321037
-3772.37,0.997703,0.00514641,9,511,0,3836.66,0.30802,-0.471678,-0.370636,-0.845461,-0.14581,0.113082,0.173102,0.553519,-0.204979,-0.257048,0.207658,0.553182,0.407089,0.822256,0.655493,0.311546,0.474202,0.754584,-0.0586407,-0.182016,0.786275,-0.0620706,0.129526,0.358831,-0.047601,0.611344,-0.247935,-0.57108,0.128552,-0.707515,-0.270281,-0.341704,-0.154983,0.411605,-0.120879,0.787491,-0.51691,1.38953,-0.828215,0.200289,-0.379718,0.47102,-0.142749,-0.0937686,-1.18802,0.379347,-0.562252,-0.742882,-0.939536,-0.278437,0.327171,-0.792404,-0.217611,-0.590924,0.311664,-0.224829,0.271616,-0.300285,-0.996743,-0.226178,-0.381694,-0.403066,-1.04066,0.002864,-0.290345,-1.22245,-1.10844,-0.291985,0.308988,-0.0647898,-0.747764,-1.3066,-0.949987,-0.717753,-0.482229,-1.1151,0.466916,-1.01251,-0.0306057,-0.396255,-0.0706819,-1.98391,-0.342357,-0.797574,-0.0182948,0.105708,-0.582109,-0.167816,0.138443,-0.571585,-1.27871,-0.461661,-0.102186,-0.620654,-0.915463,0.337509,0.29769,0.0845549,-0.800648,-0.0178055,-0.35012,-0.0688808,0.677053,0.715394,-0.450542,-0.287002,-1.15163,-0.0245668,-0.863543,-0.247697,-0.604162,0.263854,-0.859509,-0.596628,-0.538519,-0.232831,0.181583,0.61636,-0.334607,-0.483516,-0.578119,-0.498613,0.425646,0.0388552,0.401528,0.406148,0.396898,0.388176,0.394278,0.434419,0.42593,0.504573,0.447247,0.375756,0.273949,-0.00407269,0.419261,0.597815,0.380647,1.27763,0.504088,0.695213,0.757091,1.0553,-0.0434993,-0.023879,0.968016,0.054324,0.180786,0.237392,0.0329391,0.834669,-0.250563,-0.246555,0.256828,-0.668348,-0.611101,-1.0449,-0.662139,-0.16705,-0.336314,0.530472,-1.04762,1.1323,-1.28764,-0.104677
-3770.28,0.999983,0.00514641,9,511,0,3841.31,-0.0766527,0.0478168,-0.128028,-0.474868,-0.20147,0.156278,-0.353795,0.391893,-1.25492,-0.915144,-0.611579,-0.0701747,-0.339397,0.271441,0.0322214,-0.482596,-0.225419,-0.172818,-0.722266,-0.914686,0.545618,-0.596886,-0.257872,0.130726,-0.363,0.0875016,-0.586219,-0.818859,-0.303521,-0.941557,-0.761435,-0.628215,-0.669771,0.104645,-0.477162,0.27863,-0.642794,0.912426,-1.00257,-0.281057,-0.472677,0.486754,-0.395787,-0.441898,-0.972937,0.140785,-0.692802,-0.898924,-1.09475,-0.406541,0.151796,-0.914532,-0.21983,-0.650384,0.257014,-0.238781,0.0353463,-0.528323,-1.08378,-0.688791,-0.611534,-0.5689,-1.17476,-0.0817164,-0.398072,-1.31399,-1.33474,-0.696664,0.255871,-0.187994,-0.987928,-1.30261,-0.84111,-1.15485,-0.551442,-1.25026,0.33716,-1.04876,-0.497897,-0.797586,-0.16706,-2.10535,-0.585432,-0.841423,-0.261662,0.0732113,-0.544439,-0.308339,-0.00405863,-0.446548,-1.46791,-0.466299,-0.0632956,-0.651876,-0.81083,0.240249,0.0830037,-0.180379,-0.784266,-0.284093,-0.511804,-0.249635,0.264258,0.410605,-0.818694,-0.392371,-1.35741,-0.341492,-1.08288,-0.309064,-0.848374,0.0151164,-1.07586,-0.557711,-0.742208,-0.45803,-0.0510319,0.604142,-0.448206,-0.800154,-0.679907,-0.614108,0.444341,0.065627,0.430932,0.478966,0.428634,0.375343,0.491947,0.441314,0.489371,0.300324,0.396002,0.566683,-0.395784,-0.368247,-0.121819,0.188792,-0.178609,1.09806,0.0203149,0.244883,0.36284,0.440065,-0.504021,-0.4988,0.678631,-0.554164,-0.305121,-0.155204,-0.369849,0.277972,-0.707984,-0.488528,-0.244383,-1.00554,-1.04125,-1.40873,-1.17942,-0.503821,-0.58364,0.114694,-1.18495,0.748168,-1.44623,-0.511301
-3765.59,0.999513,0.00514641,9,511,0,3827.14,-0.0962215,-0.435351,-0.2762,-0.485041,-0.295314,0.205621,-0.41847,0.433072,-0.784472,-0.89696,-0.5735,0.122404,-0.00906719,0.197282,0.368003,-0.409598,-0.239344,0.144124,-0.756087,-0.73254,0.574958,-0.44785,-0.517438,0.0653034,-0.346248,0.0692029,-0.577648,-1.17179,-0.197364,-1.09561,-0.793429,-0.967588,-0.776377,-0.310204,-0.720821,-0.164961,-1.09339,0.393647,-0.979557,-0.510249,-0.567864,0.497224,-0.246204,-0.740825,-0.705709,-0.17744,-0.356809,-0.256554,-0.69082,-0.0810868,-0.333412,-0.916298,-0.269144,-0.489827,0.2379,-0.193814,-0.139999,-0.655493,-1.16359,-0.102262,-1.15964,-0.177548,-0.838305,-0.200623,-0.602107,-1.86923,-1.28878,-0.573672,0.277772,-0.313649,-0.624539,-1.85779,-1.01995,-0.938604,-0.576539,-1.26405,-0.164407,-0.78444,-0.226536,-0.893538,0.0307446,-1.92798,0.194275,-0.714589,-0.734613,-0.158519,-0.831014,0.103985,-0.390225,-0.420631,-1.22764,-0.46452,-0.284248,-0.416202,-0.668314,-0.669302,-0.453263,0.132212,-0.704156,0.143947,-0.945295,0.289327,0.213007,0.0178343,-0.509784,-0.64777,-0.960905,0.231272,-0.997886,-0.587946,-0.720841,-0.123273,-1.0658,-1.29707,-0.589649,-0.672133,0.146545,-0.0738997,-0.0507754,-0.466144,-0.54164,-0.536286,0.477922,0.0686501,0.44038,0.47364,0.572201,0.471106,0.41909,0.521075,0.603862,0.419392,0.578047,0.489258,-0.0848172,-0.631526,-0.415267,0.0126896,-0.28614,0.825831,-0.138754,0.12053,0.0632682,0.482831,-0.948938,-0.682592,0.650626,-0.50453,-0.729445,-0.449662,-0.452138,0.229092,-0.851981,-0.830348,-0.22998,-1.3087,-0.999876,-1.90796,-1.31971,-0.974936,-0.743542,-0.271903,-1.70783,0.309684,-1.44962,-0.667486
