# 0.180321, 0.115298, 0.104022, 0.117738, 0.020868, 0.00855757, 0.178244, 0.017042, 0.225512, 0.21614, 0.202036, 0.207186, 0.231256, 0.219425, 0.213805, 0.213137, 0.200886, 0.21922, 0.19896, 0.250668, 0.209341, 0.220612, 0.21252, 0.223513, 0.242258, 0.24165, 0.220075, 0.218129, 0.221447, 0.235411, 0.203622, 0.232444, 0.229315, 0.274566, 0.207691, 0.225572, 0.21974, 0.204646, 0.225151, 0.295851, 0.200438, 0.00568649, 0.201798, 0.202394, 0.202282, 0.201895, 0.202575, 0.201955, 0.202639, 0.202032, 0.202325, 0.20185, 0.20199, 0.202274, 0.201917, 0.202428, 0.202475, 0.201933, 0.202685, 0.202046, 0.202506, 0.202503, 0.202463, 0.202366, 0.202445, 0.202476, 0.202726, 0.2025, 0.202614, 0.202339, 0.201357, 0.202501, 0.201931, 0.202296, 0.202271, 0.202694, 0.202127, 0.202541, 0.201926, 0.202337, 0.202711, 0.202274, 0.20267, 0.203298, 0.202314, 0.201903, 0.202465, 0.202095, 0.201435, 0.202423, 0.201838, 0.201904, 0.202156, 0.202324, 0.202925, 0.20176, 0.202223, 0.202117, 0.202069, 0.202262, 0.203002, 0.202535, 0.202143, 0.202143, 0.201787, 0.202177, 0.202705, 0.202511, 0.201875, 0.203097, 0.202206, 0.202637, 0.202049, 0.202352, 0.202198, 0.202717, 0.201983, 0.202618, 0.202153, 0.202808, 0.201515, 0.202694, 0.0301811, 0.00271025, 0.00646525, 0.00243404, 0.0030901, 0.00341492, 0.00285825, 0.00240503, 0.0050842, 0.0025542, 0.00323339, 0.00262911, 0.0026522, 0.002696, 0.00231097, 0.00215598, 0.00261341, 0.00257476, 0.00267177, 0.00297752, 0.00239326, 0.00261591, 0.00463604, 0.00276453, 0.00239724, 0.00282597, 0.00251251, 0.00301127, 0.00246344, 0.00251157, 0.00249143, 0.00254401, 0.00274371
6468.69,0.962823,0.00223363,11,2047,0,-6404.65,-0.5368,0.433553,0.243292,-0.332262,0.0846262,0.0626809,0.14127,0.743159,1.00272,0.194668,0.428251,-0.923538,-0.0762659,1.32314,-0.603973,0.553085,0.934818,0.832207,-0.311561,0.997333,-0.377246,-0.305187,-0.0756004,-0.635715,-0.879728,-0.035773,-0.68864,0.50804,-0.251366,-0.525702,-0.637192,-0.860849,-0.841844,-1.09527,1.00651,1.12188,-0.307538,0.240753,-0.0128482,-0.462567,0.293789,0.634268,0.56865,0.203416,-0.524925,0.862858,0.0869511,0.522496,-0.300701,0.730635,0.356232,-0.0825194,0.259448,0.056476,0.85203,1.07938,0.766786,0.12986,-0.245571,0.0966064,-0.153067,0.709511,-0.272626,0.475594,-0.0872359,-0.705824,-0.360977,-0.167586,1.32833,0.200658,-0.0643066,-1.07072,-0.224974,-0.350556,-0.00293039,-0.566879,1.74961,0.538929,0.63729,0.299654,0.627136,-1.16494,0.560874,0.155235,0.455706,0.770812,0.596417,1.2016,0.556335,0.581217,-0.383952,0.207205,0.675564,0.158718,-0.195211,0.482327,1.04625,1.26511,-0.0764907,1.0021,-0.1015,0.704689,1.53437,1.32943,0.0995866,0.215703,-0.299146,0.364757,0.260112,0.112492,-0.3497,0.989181,-0.48522,-0.134529,0.123524,-0.393629,0.925569,1.23751,1.07289,0.295564,0.171506,-0.0994196,3.75368,0.739648,0.0483031,0.509276,0.152362,0.0465501,0.11981,0.262417,0.0626142,0.166023,0.0833393,0.304773,0.981957,0.342842,0.221994,0.376864,0.183342,0.572177,0.328819,0.11352,0.193767,0.217476,0.0576836,0.229463,0.436599,0.345429,0.296396,0.227269,0.584373,0.192189,0.215007,0.344168,0.134365,0.952632,0.238821,0.406583,-0.916934,-0.142059,1.16355,-0.575526,0.427752,0.847181,0.798119,-0.370925,1.0759,-0.567186,-0.388468,-0.265395,-0.693865,-1.00041,-0.304247,-0.778204,0.286687,-0.322081,-0.546156,-1.3994,-1.74228,-1.59762,-1.56577,0.360392,0.453624,-0.912969,-0.468196,-0.671682,-0.898511
6466.81,0.9688,0.00223363,11,2047,0,-6372.51,-0.17344,0.312363,-0.281138,-0.533448,-0.0672685,0.0768595,-0.119569,0.636114,0.449128,-0.109642,0.158484,-1.14684,-0.577792,1.05545,-0.923926,0.0796036,0.502305,0.634543,-0.639898,0.742736,-0.267152,-0.098604,0.126428,-0.367981,-0.547297,-0.0558564,-0.479755,0.588903,0.0118649,-0.200593,-0.621342,-0.99462,-0.853323,-1.00435,1.03841,0.957184,-0.288203,0.162209,-0.102235,-0.299824,0.200397,0.593821,0.499782,0.13995,-0.58179,0.816433,0.0381387,0.48238,-0.346699,0.670539,0.316247,-0.148797,0.204874,0.00681464,0.795887,0.993436,0.676241,0.0998141,-0.274057,0.0465843,-0.19063,0.65619,-0.32756,0.432562,-0.119131,-0.761737,-0.367758,-0.220003,1.24725,0.133628,-0.129475,-1.1324,-0.315084,-0.434258,-0.0411462,-0.610347,1.6911,0.480117,0.566767,0.242906,0.535012,-1.22242,0.492139,0.147982,0.370008,0.702128,0.557323,1.16733,0.479225,0.540719,-0.447664,0.150172,0.613765,0.087204,-0.254611,0.442246,0.985959,1.26603,-0.137565,0.973925,-0.139166,0.631382,1.47218,1.2699,0.0391428,0.163519,-0.392207,0.258801,0.168397,0.0451228,-0.436958,0.927209,-0.573725,-0.177187,0.0735272,-0.455546,0.861449,1.21645,1.01739,0.190859,0.107116,-0.192963,2.78823,0.756339,0.0495606,0.513569,0.166041,0.0502109,0.114574,0.246202,0.0569523,0.171251,0.0774098,0.324958,0.917352,0.377122,0.213295,0.340573,0.199902,0.567717,0.36019,0.106564,0.18658,0.215325,0.0536193,0.227074,0.388468,0.349761,0.281407,0.247065,0.460855,0.188884,0.185428,0.348339,0.147216,0.925845,0.292165,0.485928,-0.841867,-0.0885894,1.23917,-0.509634,0.48945,0.882187,0.845175,-0.282489,1.24388,-0.550687,-0.340238,-0.283907,-0.629591,-1.01257,-0.276966,-0.716395,0.330338,-0.239757,-0.492168,-1.28648,-1.69168,-1.65026,-1.52131,0.407681,0.470731,-0.824596,-0.418583,-0.596179,-0.844257
6479.62,0.812834,0.00223363,11,2047,0,-6397.56,0.215088,0.138364,-0.509232,-0.677921,-0.31094,0.159816,-0.361159,0.67828,-0.287237,-0.538405,-0.190369,-1.42906,-1.32744,0.809254,-1.44239,-0.575075,-0.0522432,0.518844,-1.14366,0.130882,-0.51168,-0.290222,0.138902,-0.486685,-0.264494,-0.500965,-0.701666,0.262152,-0.173605,-0.211387,-0.696483,-1.10858,-0.542365,-1.035,1.05691,0.603804,-0.47069,-0.00182436,-0.408776,-0.191603,0.044526,0.656346,0.331542,-0.00747767,-0.738175,0.665455,-0.123144,0.312574,-0.507146,0.521713,0.166775,-0.307745,0.0542001,-0.159278,0.641765,0.847239,0.535454,-0.0596955,-0.417338,-0.0905361,-0.345467,0.527176,-0.463688,0.282759,-0.271023,-0.899417,-0.551246,-0.370296,1.13044,-0.0216993,-0.265989,-1.22613,-0.422273,-0.574944,-0.200967,-0.76466,1.53974,0.343197,0.386378,0.0693432,0.389537,-1.35026,0.34792,-0.0639721,0.2518,0.557988,0.374672,0.98803,0.317954,0.344834,-0.568657,-0.00448241,0.453344,-0.0371357,-0.396546,0.289281,0.846213,1.09328,-0.286603,0.824356,-0.304103,0.470656,1.30784,1.11575,-0.0978432,0.0249534,-0.53684,0.146181,0.0508433,-0.0832494,-0.551115,0.799077,-0.719629,-0.332133,-0.0679471,-0.575764,0.731012,1.06049,0.863607,0.0601584,-0.0260404,-0.312263,3.44873,0.762504,0.0505499,0.534004,0.132597,0.047346,0.12101,0.283618,0.0600989,0.204011,0.0803612,0.323451,0.971307,0.325582,0.244946,0.412126,0.176711,0.618155,0.317928,0.10924,0.195113,0.223543,0.0491239,0.221494,0.420023,0.352592,0.323035,0.219456,0.591044,0.186134,0.192824,0.370684,0.147471,1.04125,0.443821,0.643584,-0.69899,0.0587647,1.36974,-0.402456,0.639769,1.02409,1.00831,-0.171206,1.3768,-0.406118,-0.186434,-0.146195,-0.475234,-0.803519,-0.10685,-0.574794,0.483136,-0.115986,-0.338442,-1.16181,-1.52597,-1.42144,-1.40178,0.55518,0.573529,-0.731808,-0.27271,-0.473678,-0.685338
6476.72,0.976787,0.00223363,11,2047,0,-6401.42,-0.649772,0.474783,0.534738,-0.107972,-0.23389,0.191031,-0.18698,0.683472,0.234427,-0.169414,0.201936,-1.03872,-0.846378,1.31393,-1.02333,-0.0662024,0.445611,0.912722,-0.687149,0.430964,-0.823359,-0.671207,-0.247199,-0.886413,-0.652334,-0.766573,-1.05826,-0.0297873,-0.577966,-0.663018,-0.582328,-0.94351,-0.461296,-1.06788,1.09374,0.799943,-0.411513,0.118322,-0.380374,-0.297209,0.13614,0.509257,0.432406,0.0927265,-0.667658,0.743815,0.00376377,0.43118,-0.417611,0.604115,0.257861,-0.214425,0.14863,-0.0515005,0.734472,0.956451,0.628397,0.0300518,-0.370453,-0.00443028,-0.25593,0.618951,-0.409973,0.397746,-0.185342,-0.818098,-0.442162,-0.28966,1.19935,0.0775884,-0.180382,-1.18439,-0.336955,-0.500751,-0.107217,-0.657695,1.64627,0.451666,0.538684,0.170303,0.496486,-1.26945,0.432357,0.0800844,0.343559,0.6405,0.489434,1.08695,0.442182,0.478909,-0.515058,0.0920925,0.551417,0.0329954,-0.314339,0.370131,0.934634,1.20553,-0.167199,0.911432,-0.207536,0.581436,1.40101,1.21812,-0.0703964,0.108744,-0.435489,0.222666,0.151062,0.00541424,-0.502854,0.879529,-0.632826,-0.247336,0.021921,-0.478532,0.853679,1.14429,0.959671,0.159856,0.0714182,-0.227232,2.11606,0.815703,0.0446649,0.479665,0.142686,0.047931,0.123177,0.26457,0.0497945,0.169988,0.0764229,0.290537,0.891584,0.342169,0.234245,0.375785,0.193437,0.615953,0.31995,0.115507,0.200055,0.234895,0.0587444,0.225532,0.409673,0.373969,0.279816,0.234999,0.511522,0.19485,0.197348,0.40482,0.140905,1.00531,0.341012,0.530013,-0.788783,-0.0320805,1.29468,-0.469497,0.548382,0.956012,0.910856,-0.254887,1.21056,-0.4961,-0.274466,-0.284612,-0.559129,-0.880751,-0.222264,-0.644154,0.384292,-0.215953,-0.439919,-1.27113,-1.66707,-1.53214,-1.4701,0.448374,0.580019,-0.805078,-0.353407,-0.626344,-0.794933
6479.27,0.987921,0.00223363,11,2047,0,-6417.81,0.116833,0.10062,0.125918,-0.221081,-0.230878,-0.0777019,-0.34052,0.739974,0.541461,0.169517,0.226454,-0.993019,-0.501537,0.831655,-0.661268,0.0041074,0.508804,0.710633,-0.652822,0.981901,-0.73606,-0.285184,-0.343809,-0.52998,-0.852545,-0.608278,-0.695806,0.0639604,-0.183196,-0.291663,-1.05158,-1.63231,-1.19647,-0.735067,0.908891,0.839281,-0.332713,-0.0927911,-0.234033,0.0411223,0.242572,0.506343,0.517063,0.193586,-0.584397,0.851074,0.0223461,0.487163,-0.35492,0.741836,0.32346,-0.119738,0.221549,0.0243193,0.81168,1.04122,0.709434,0.116421,-0.271209,0.082596,-0.17796,0.689393,-0.318146,0.427741,-0.127276,-0.720996,-0.351753,-0.198886,1.27601,0.133209,-0.135047,-1.09587,-0.261839,-0.391912,-0.0637066,-0.582876,1.7224,0.536729,0.608989,0.240227,0.577505,-1.19458,0.519418,0.0994775,0.40688,0.742527,0.557063,1.18449,0.510706,0.525299,-0.42459,0.158632,0.643603,0.119103,-0.194713,0.494597,1.01295,1.27317,-0.138852,0.990227,-0.105396,0.676004,1.48518,1.2732,0.0650902,0.192343,-0.355594,0.305568,0.236766,0.0822586,-0.401124,0.964917,-0.55024,-0.167528,0.0978321,-0.426895,0.917118,1.22903,1.04428,0.235047,0.140349,-0.140958,2.29003,0.84399,0.0476681,0.526769,0.156738,0.0488011,0.11681,0.265606,0.0536107,0.172884,0.0691469,0.33718,0.951825,0.368818,0.234031,0.40987,0.195452,0.644639,0.336774,0.111317,0.175714,0.235388,0.0558717,0.228895,0.399339,0.366136,0.296826,0.210303,0.548303,0.192133,0.180509,0.343908,0.154242,0.893792,0.264741,0.407951,-0.888655,-0.106355,1.20284,-0.523192,0.468421,0.870275,0.832708,-0.368483,1.07656,-0.589257,-0.336066,-0.290708,-0.649424,-0.987989,-0.24722,-0.729548,0.296465,-0.26836,-0.51395,-1.35405,-1.70281,-1.60978,-1.55346,0.383027,0.467111,-0.876287,-0.447251,-0.631914,-0.871542
6493.62,0.968011,0.00223363,11,2047,0,-6417.75,-0.0736006,0.27632,0.104176,-0.132808,-0.213214,0.0308126,-0.15461,0.654379,0.427616,0.0202037,0.236794,-1.02935,-0.635464,1.02641,-0.83932,-0.0162759,0.49149,0.766243,-0.622563,0.721192,-0.562323,-0.270268,-0.114624,-0.48547,-0.548027,-0.463269,-0.659532,0.220184,-0.126245,-0.267823,-0.888787,-1.34727,-0.972367,-0.947184,0.912508,0.745403,-0.429059,-0.0413381,-0.304922,-0.170356,0.0771462,0.513737,0.38367,0.0314635,-0.730672,0.688655,-0.0895827,0.342873,-0.479425,0.54878,0.189281,-0.284496,0.0671204,-0.117322,0.666843,0.878382,0.56765,-0.0278405,-0.409983,-0.0840991,-0.342602,0.524653,-0.488203,0.298394,-0.28225,-0.873807,-0.523762,-0.33926,1.14917,-0.00364932,-0.2729,-1.24484,-0.399253,-0.545905,-0.17058,-0.749318,1.5756,0.378352,0.4578,0.095019,0.428444,-1.35486,0.37441,0.0152787,0.268929,0.570516,0.408593,1.02943,0.376291,0.384835,-0.582932,0.0177334,0.475859,-0.0265148,-0.410802,0.29279,0.863442,1.1121,-0.278731,0.823053,-0.275985,0.509477,1.31207,1.11787,-0.0913031,0.0398457,-0.526793,0.153977,0.0530655,-0.0461587,-0.544412,0.813268,-0.695153,-0.31405,-0.0696543,-0.56087,0.751683,1.07827,0.906244,0.0814894,-0.0256906,-0.299801,1.98189,0.845354,0.0463132,0.52279,0.147896,0.0495448,0.113295,0.261665,0.0539142,0.180966,0.0770018,0.333148,0.914663,0.341557,0.206054,0.379223,0.195469,0.580113,0.323169,0.115663,0.185678,0.2092,0.0551822,0.226487,0.421245,0.343785,0.346809,0.219213,0.542405,0.175619,0.202272,0.369741,0.144732,1.06261,0.417756,0.611449,-0.725924,0.0390977,1.37109,-0.402195,0.619559,1.03235,0.983452,-0.152934,1.22079,-0.415216,-0.203151,-0.15662,-0.48167,-0.764144,-0.118297,-0.576586,0.446437,-0.0907872,-0.358998,-1.17568,-1.52251,-1.46419,-1.40282,0.521879,0.599279,-0.733474,-0.273676,-0.474789,-0.713053
6477.85,0.931865,0.00223363,11,2047,0,-6413.25,-0.303743,0.212708,-0.375692,-0.271371,-0.465758,0.178233,-0.140824,0.749179,-0.0433169,-0.202309,0.127651,-1.03585,-1.17452,1.18574,-1.0817,-0.41145,0.22432,0.981615,-0.858824,0.202782,-0.184111,0.12956,0.595744,-0.0393221,0.383571,-0.247682,-0.289373,0.504681,0.242404,0.295113,-0.485532,-1.00376,-0.190908,-0.675869,1.34318,0.791481,-0.244522,0.167106,-0.29734,0.204466,-0.0591559,0.667901,0.311124,-0.0325875,-0.801194,0.630977,-0.145199,0.295718,-0.532661,0.520445,0.130142,-0.333857,0.00297077,-0.208533,0.619094,0.837715,0.510081,-0.0898966,-0.468042,-0.127929,-0.398031,0.49752,-0.508941,0.267755,-0.314823,-0.94468,-0.559931,-0.409335,1.09133,-0.0676987,-0.298489,-1.27671,-0.467804,-0.594471,-0.220844,-0.780715,1.52596,0.321315,0.3971,0.0660528,0.399697,-1.39653,0.347481,-0.0912339,0.194199,0.526373,0.372643,0.975246,0.307511,0.34234,-0.624043,-0.0318192,0.432963,-0.0772494,-0.377819,0.235386,0.837009,1.06074,-0.322514,0.768152,-0.313007,0.459105,1.30621,1.09862,-0.173684,-0.00414359,-0.546989,0.0910808,0.0241024,-0.111878,-0.590153,0.772767,-0.729284,-0.365971,-0.0804562,-0.609361,0.703576,1.02977,0.857223,0.0515279,-0.081887,-0.322,3.77851,0.742788,0.0470936,0.541278,0.153355,0.0463348,0.134876,0.263217,0.0575067,0.180158,0.0793155,0.34259,0.870027,0.350442,0.243529,0.36848,0.186867,0.59745,0.32126,0.115346,0.188317,0.219139,0.0534761,0.23917,0.409923,0.367816,0.299082,0.241067,0.556476,0.193326,0.183349,0.388055,0.149856,1.14269,0.465031,0.634048,-0.685054,0.0979349,1.40483,-0.327916,0.665484,1.09379,1.03315,-0.144959,1.20396,-0.387138,-0.13728,-0.131296,-0.444475,-0.723827,-0.0184829,-0.521636,0.474544,-0.0935926,-0.317508,-1.12554,-1.5108,-1.38951,-1.35172,0.58749,0.680828,-0.700955,-0.242803,-0.45986,-0.661562
6479.53,0.999637,0.00223363,11,2047,0,-6412.44,-0.30239,0.380454,0.120264,-0.181394,-0.343147,0.0176925,0.0953789,0.57761,0.535077,0.228637,0.408415,-0.805917,-0.600855,1.15947,-0.637777,0.0221863,0.570321,1.01495,-0.494518,0.922899,-0.273326,0.124632,0.213891,-0.075372,-0.11848,-0.29107,-0.277006,0.481703,0.250444,0.224826,-0.426415,-0.959852,-0.413801,-0.290538,1.47589,1.21612,0.116464,0.402584,0.171095,0.539705,0.0429358,0.561257,0.237155,-0.10238,-0.842466,0.563461,-0.236231,0.233043,-0.604254,0.423233,0.0859686,-0.393008,-0.0355819,-0.230058,0.554796,0.770168,0.481713,-0.14129,-0.530272,-0.165691,-0.456187,0.415836,-0.532382,0.233791,-0.36667,-0.994845,-0.615323,-0.458403,1.03136,-0.11829,-0.348682,-1.32064,-0.528823,-0.648876,-0.32378,-0.841402,1.45894,0.25479,0.311763,-0.0219075,0.337293,-1.44809,0.286344,-0.15049,0.143852,0.471383,0.307562,0.930041,0.259612,0.274005,-0.660996,-0.0858254,0.395325,-0.139279,-0.432687,0.166852,0.769675,1.02779,-0.343546,0.713235,-0.392541,0.394914,1.21673,1.03293,-0.214914,-0.0716236,-0.629301,0.0713117,-0.0311085,-0.172197,-0.64849,0.718222,-0.786658,-0.407305,-0.146936,-0.657759,0.637993,0.960381,0.760514,-0.0148856,-0.105444,-0.385837,2.90914,0.765478,0.0511291,0.488441,0.135992,0.0476529,0.125666,0.249759,0.0566066,0.178168,0.0775755,0.318828,0.906911,0.322265,0.224762,0.390831,0.181071,0.591266,0.319199,0.10835,0.194349,0.226986,0.0520142,0.213915,0.428466,0.344841,0.282238,0.222633,0.526567,0.182203,0.184321,0.351787,0.150909,1.21314,0.524572,0.699395,-0.629576,0.140899,1.46601,-0.278154,0.73351,1.12879,1.08444,-0.0506855,1.35117,-0.331698,-0.0943755,-0.116928,-0.396281,-0.729527,-0.031,-0.470538,0.550708,-0.0195147,-0.248935,-1.07163,-1.39348,-1.35694,-1.30302,0.631823,0.733671,-0.620742,-0.186725,-0.349571,-0.61289
6489.22,0.991587,0.00223363,11,2047,0,-6406.85,-0.261444,0.31906,-0.198971,-0.477614,-0.0658075,0.180168,0.0862649,0.677069,0.552237,-0.0441244,0.352307,-0.999459,-0.497844,1.41993,-0.868349,0.253724,0.679604,0.91468,-0.499594,0.572513,-0.151651,-0.0959274,0.261819,-0.362109,-0.217878,0.0893672,-0.483351,0.666791,-0.0170451,-0.207631,-0.412625,-0.677746,-0.447393,-1.06818,1.15161,0.988885,-0.299708,0.255921,-0.117508,-0.376185,-0.00415747,0.512041,0.192705,-0.15575,-0.901626,0.48801,-0.281449,0.192544,-0.66249,0.395728,0.034006,-0.457549,-0.0955092,-0.285616,0.48938,0.728972,0.387526,-0.204567,-0.58599,-0.249808,-0.50158,0.370038,-0.656113,0.146907,-0.419863,-1.06247,-0.69244,-0.523243,0.965684,-0.18281,-0.424087,-1.39479,-0.586777,-0.743995,-0.37194,-0.90805,1.40623,0.219227,0.273622,-0.0561284,0.253477,-1.52336,0.194578,-0.197763,0.079538,0.435099,0.239055,0.85649,0.182869,0.222359,-0.731318,-0.142388,0.321455,-0.207407,-0.538261,0.15073,0.694183,0.970366,-0.435969,0.653038,-0.45912,0.336854,1.17741,0.952856,-0.262591,-0.105383,-0.681616,-0.0291217,-0.099265,-0.241464,-0.720028,0.619968,-0.884956,-0.493205,-0.238503,-0.729097,0.602579,0.896774,0.69256,-0.0771826,-0.15506,-0.450834,2.96386,0.750323,0.047998,0.560193,0.14959,0.049797,0.1334,0.283909,0.0554333,0.170074,0.0778273,0.300097,0.939125,0.376266,0.215735,0.400812,0.190167,0.625027,0.354225,0.115955,0.186091,0.20686,0.0529829,0.22535,0.424238,0.374112,0.302797,0.230407,0.513413,0.183596,0.209517,0.34774,0.140781,1.25524,0.585597,0.804304,-0.569447,0.217375,1.52136,-0.226413,0.786333,1.1829,1.14742,-0.0182838,1.40439,-0.234784,-0.0330916,-0.0503371,-0.318816,-0.583775,0.067304,-0.41563,0.608086,0.0360195,-0.193651,-1.00587,-1.40719,-1.27454,-1.20153,0.697009,0.780406,-0.557042,-0.149825,-0.333316,-0.536407
6480.45,0.998812,0.00223363,11,2047,0,-6403.24,0.131293,0.0758753,-0.22055,-0.0314734,-0.419054,-0.0729703,0.141764,0.532425,0.650651,0.45107,0.520403,-0.65259,-0.469247,1.09228,-0.428049,0.0490888,0.618462,1.1061,-0.469945,1.25143,-0.0669996,0.432323,0.407362,0.253203,0.146886,-0.164136,0.0212874,0.642799,0.578465,0.589883,-0.769369,-1.53774,-0.775864,-0.2301,1.26136,1.05924,-0.00102647,0.163068,-0.0303015,0.597051,-0.156012,0.559375,0.132881,-0.209041,-0.970358,0.455965,-0.32917,0.129726,-0.706221,0.300185,-0.0595879,-0.492116,-0.155725,-0.362259,0.437814,0.656155,0.335138,-0.256194,-0.657165,-0.314988,-0.533723,0.297323,-0.68671,0.09962,-0.469149,-1.09355,-0.738888,-0.558793,0.91045,-0.233426,-0.475541,-1.43906,-0.605215,-0.741307,-0.403022,-0.946054,1.34827,0.156413,0.218226,-0.119637,0.204039,-1.53871,0.151083,-0.227261,0.0283468,0.355206,0.208823,0.814426,0.129521,0.161549,-0.772699,-0.226049,0.275041,-0.249878,-0.599238,0.0836766,0.635864,0.881486,-0.483947,0.637288,-0.488877,0.281677,1.12678,0.916207,-0.347076,-0.185132,-0.721643,-0.0838351,-0.156342,-0.273588,-0.759337,0.546729,-0.895087,-0.497945,-0.264988,-0.795574,0.535367,0.849522,0.639623,-0.137714,-0.203172,-0.492505,3.3463,0.765005,0.0559975,0.529169,0.138858,0.0500675,0.133795,0.274634,0.0617041,0.202381,0.0823049,0.352555,0.911549,0.36239,0.238087,0.379288,0.179437,0.563222,0.320022,0.107832,0.209697,0.215388,0.0483986,0.20623,0.404655,0.340169,0.304707,0.220086,0.594944,0.186185,0.171827,0.329783,0.131227,1.30682,0.640575,0.798433,-0.514558,0.264697,1.57847,-0.160767,0.840447,1.22316,1.20821,-0.00524939,1.50796,-0.194282,0.0142952,0.0419424,-0.289268,-0.560752,0.0974656,-0.36563,0.67107,0.0982157,-0.139252,-0.961267,-1.37667,-1.23701,-1.15424,0.732054,0.876953,-0.494419,-0.0551343,-0.259253,-0.498194
6465.44,0.990122,0.00223363,11,2047,0,-6389.64,-0.707738,0.865799,0.107517,-0.607692,-0.203258,0.142756,0.297509,0.666499,0.409155,-0.0957905,0.17233,-1.04527,-0.745502,1.22919,-0.947516,-0.0120039,0.486703,0.867311,-0.659953,0.550141,-0.0089937,0.201914,0.554011,-0.032997,0.0610233,0.143241,-0.204378,0.79623,0.306633,0.181195,0.267841,-0.105079,0.314928,-0.14423,1.93871,1.72722,0.520741,1.00652,0.595328,0.655354,-0.0912978,0.590266,0.184748,-0.154393,-0.89979,0.525027,-0.272955,0.183258,-0.641951,0.370989,0.0133944,-0.464923,-0.0814279,-0.293153,0.499418,0.708339,0.407646,-0.197157,-0.590356,-0.229331,-0.515614,0.371946,-0.617498,0.123195,-0.409504,-1.06649,-0.679916,-0.504336,0.972354,-0.15616,-0.44803,-1.41373,-0.554425,-0.689718,-0.351153,-0.919954,1.39381,0.217554,0.261894,-0.0630362,0.242659,-1.53069,0.21763,-0.18463,0.115307,0.434543,0.270359,0.849292,0.218593,0.228379,-0.765092,-0.164708,0.337635,-0.187778,-0.54493,0.140882,0.701788,0.926345,-0.448561,0.668352,-0.426386,0.361271,1.20346,0.977808,-0.275196,-0.131484,-0.710504,-0.0193968,-0.105888,-0.230613,-0.739413,0.653277,-0.882101,-0.491382,-0.230614,-0.724519,0.564897,0.859319,0.7028,-0.0770811,-0.164898,-0.456382,3.05521,0.842695,0.0488297,0.545003,0.143969,0.0521812,0.126306,0.273655,0.0497918,0.167784,0.0765314,0.316692,0.858946,0.332151,0.212749,0.369907,0.18053,0.611114,0.341693,0.110223,0.182286,0.21129,0.0656874,0.239684,0.435975,0.316228,0.311208,0.266157,0.488574,0.189106,0.195683,0.35832,0.143937,1.31945,0.588151,0.72106,-0.56444,0.202513,1.52259,-0.225851,0.78571,1.19388,1.15257,-0.0206827,1.44474,-0.27136,-0.023326,-0.00200972,-0.318596,-0.660987,0.0694998,-0.414528,0.609314,0.0512139,-0.194944,-1.01093,-1.3908,-1.27259,-1.24372,0.674422,0.809411,-0.547972,-0.106865,-0.345121,-0.527132
6445.65,0.993483,0.00223363,11,2047,0,-6365.13,-0.928384,0.661193,0.449582,-0.191937,-0.0261505,0.161615,0.524968,0.574544,1.25985,0.570389,0.94495,-0.40328,0.15884,1.99431,-0.181905,0.903251,1.30274,1.4717,0.121316,1.33067,0.130861,0.187047,0.533037,-0.0938746,-0.0177131,0.421804,-0.186466,0.955048,0.271041,0.0499937,0.186049,0.0204879,0.0751141,-0.470692,1.71806,1.60809,0.323658,0.905968,0.556174,0.209096,-0.288172,0.58246,-0.0518839,-0.372041,-1.11124,0.334083,-0.508146,-0.0188457,-0.858247,0.140086,-0.220538,-0.6591,-0.315223,-0.512143,0.276466,0.51281,0.196579,-0.427984,-0.801343,-0.442479,-0.720381,0.139275,-0.815603,-0.079777,-0.657209,-1.26137,-0.897465,-0.737114,0.754895,-0.417014,-0.641387,-1.64676,-0.778263,-0.902141,-0.573583,-1.11154,1.17651,-0.00863378,0.059141,-0.284072,0.0342451,-1.67383,-0.0232679,-0.406297,-0.135633,0.145592,0.0225282,0.614378,-0.0199583,-0.0215395,-0.94138,-0.374433,0.102834,-0.42866,-0.752038,-0.0853242,0.469306,0.686384,-0.66655,0.441288,-0.659758,0.131449,1.00535,0.757839,-0.48024,-0.346096,-0.913209,-0.235287,-0.318555,-0.480502,-0.928748,0.409109,-1.07995,-0.712701,-0.441496,-0.933093,0.344003,0.64096,0.49709,-0.281,-0.405809,-0.67242,2.99752,0.840886,0.0537076,0.552662,0.138128,0.0549983,0.130319,0.274743,0.0613164,0.173052,0.0818982,0.32024,0.864516,0.329898,0.211208,0.375499,0.17622,0.611971,0.341879,0.106234,0.185868,0.211671,0.058135,0.232098,0.432706,0.322198,0.302528,0.269119,0.487365,0.185132,0.194495,0.356406,0.136499,1.51918,0.800601,1.01452,-0.342449,0.423027,1.74453,0.0531608,1.00485,1.39269,1.36412,0.202533,1.73123,-0.0179769,0.186234,0.203169,-0.102453,-0.368936,0.297234,-0.185337,0.815917,0.266345,0.0297664,-0.786307,-1.09601,-1.08021,-0.990237,0.890817,0.968672,-0.335176,0.0981388,-0.0861574,-0.321127
