# 0.149848, 0.115385, 0.0965095, 0.104475, 0.0202878, 0.00948342, 0.153412, 0.682548, 0.60293, 0.524688, 0.561678, 0.636002, 0.544544, 0.740189, 0.641182, 0.506904, 0.567993, 0.628147, 0.50372, 0.5933, 0.479712, 0.478594, 0.570187, 0.53393, 0.586024, 0.523159, 0.531525, 0.539545, 0.452111, 0.50063, 0.573289, 0.944402, 0.593481, 0.715774, 0.876297, 0.662738, 0.513744, 0.540039, 0.493025, 0.672423, 0.392314, 0.0208722, 0.0265121, 0.022749, 0.0224686, 0.0195817, 0.0226732, 0.0166848, 0.0191868, 0.0236122, 0.0216064, 0.0171465, 0.0163864, 0.0201603, 0.0175959, 0.0213859, 0.0252595, 0.0196951, 0.0204414, 0.0215966, 0.0235745, 0.0214427, 0.0210546, 0.0244728, 0.0214358, 0.021042, 0.0232222, 0.0198034, 0.0242298, 0.023047, 0.0197656, 0.0215288, 0.0220461
94.4576,0.166829,0.0048358,3,8,1,-68.0137,0.434096,0.333984,-0.0383962,-0.191061,-0.156034,0.0423279,-1.16892,0.631513,0.944918,-0.046965,1.03808,-1.46306,-0.452635,0.820611,-0.952623,0.0518534,0.524957,0.969373,-0.24609,1.02982,-0.516626,0.163235,0.470132,-0.383663,-0.773658,0.288075,-0.37611,0.512949,0.0102975,0.251981,-1.50494,-2.09809,-1.1409,-1.58486,1.46058,0.822862,-0.152402,0.480907,-0.00105379,0.292934,0.00727174,0.565106,-0.227086,0.413354,-1.21013,-0.284656,0.211868,-0.763542,-0.0202104,0.226592,0.24595,-0.323419,0.545746,-0.990901,-0.586179,-0.506161,-0.976614,-1.42489,-0.311709,-0.909164,-0.263085,-0.711558,-0.639437,-1.91844,-2.2307,-1.85802,-2.04184,-0.0944018,-0.303154,-1.03978,-0.595988,-0.837501,-0.902962,-0.572188,-1.19857,-0.513355,-2.09286,-1.45476,-0.650689,-1.77051,-1.13617,-0.837398,-0.556744,-1.32432,-0.518569,-1.49517,-1.06583,-0.872021,-1.4112,-1.65749,-0.986992,-1.40643,-0.844981,-1.16241,-1.00979,-2.1193,-2.49389,-1.88941,-2.16978,-0.24654,-0.649267,-1.26516,-0.865216,-1.16958,-0.983923
96.4506,0.353209,0.0048358,3,11,1,-71.4451,0.430954,0.338409,-0.034628,-0.186982,-0.156153,0.0415217,-1.16747,0.62915,0.937553,-0.0404445,1.0103,-1.47043,-0.454387,0.81359,-0.954487,0.0471308,0.53783,0.963228,-0.252447,1.02136,-0.53475,0.155055,0.471239,-0.397591,-0.784586,0.291448,-0.378941,0.537567,0.0047936,0.267406,-1.51723,-2.11291,-1.14018,-1.59644,1.4744,0.837342,-0.178742,0.508689,-0.000355096,0.302347,0.00727572,0.565125,-0.22484,0.413621,-1.21445,-0.286038,0.216791,-0.762449,-0.0205616,0.228371,0.243953,-0.324234,0.543325,-0.991027,-0.588017,-0.505131,-0.983045,-1.42414,-0.310297,-0.91041,-0.259377,-0.711098,-0.637835,-1.92071,-2.23135,-1.85714,-2.04112,-0.0927349,-0.300309,-1.03982,-0.594399,-0.841603,-0.907778,-0.577605,-1.19291,-0.531837,-2.09259,-1.45334,-0.655596,-1.76798,-1.13781,-0.829091,-0.561451,-1.32629,-0.524878,-1.5039,-1.06991,-0.870986,-1.41761,-1.66109,-0.984102,-1.40588,-0.829256,-1.16445,-0.999228,-2.12203,-2.4968,-1.88481,-2.17187,-0.239846,-0.640652,-1.27992,-0.847425,-1.16769,-0.977244
96.4506,0.0790006,0.0048358,2,5,1,-68.4168,0.430954,0.338409,-0.034628,-0.186982,-0.156153,0.0415217,-1.16747,0.62915,0.937553,-0.0404445,1.0103,-1.47043,-0.454387,0.81359,-0.954487,0.0471308,0.53783,0.963228,-0.252447,1.02136,-0.53475,0.155055,0.471239,-0.397591,-0.784586,0.291448,-0.378941,0.537567,0.0047936,0.267406,-1.51723,-2.11291,-1.14018,-1.59644,1.4744,0.837342,-0.178742,0.508689,-0.000355096,0.302347,0.00727572,0.565125,-0.22484,0.413621,-1.21445,-0.286038,0.216791,-0.762449,-0.0205616,0.228371,0.243953,-0.324234,0.543325,-0.991027,-0.588017,-0.505131,-0.983045,-1.42414,-0.310297,-0.91041,-0.259377,-0.711098,-0.637835,-1.92071,-2.23135,-1.85714,-2.04112,-0.0927349,-0.300309,-1.03982,-0.594399,-0.841603,-0.907778,-0.577605,-1.19291,-0.531837,-2.09259,-1.45334,-0.655596,-1.76798,-1.13781,-0.829091,-0.561451,-1.32629,-0.524878,-1.5039,-1.06991,-0.870986,-1.41761,-1.66109,-0.984102,-1.40588,-0.829256,-1.16445,-0.999228,-2.12203,-2.4968,-1.88481,-2.17187,-0.239846,-0.640652,-1.27992,-0.847425,-1.16769,-0.977244
97.6219,0.402267,0.0048358,2,7,1,-67.5064,0.430203,0.340917,-0.0346539,-0.185208,-0.156122,0.0411338,-1.16672,0.63227,0.931975,-0.0460938,1.01301,-1.47374,-0.459522,0.80696,-0.946334,0.0447337,0.535877,0.9638,-0.248309,1.01917,-0.536552,0.151796,0.473313,-0.399224,-0.785101,0.290923,-0.379183,0.538846,0.00758507,0.270117,-1.51779,-2.11025,-1.13868,-1.59628,1.47312,0.831883,-0.178198,0.505983,-0.00544603,0.300896,0.00730271,0.565716,-0.224846,0.414613,-1.21471,-0.285804,0.217307,-0.761818,-0.0205266,0.228311,0.243197,-0.324064,0.542802,-0.991412,-0.588039,-0.504895,-0.982079,-1.4253,-0.311501,-0.909695,-0.258625,-0.712099,-0.638657,-1.92012,-2.23154,-1.85799,-2.04174,-0.0932639,-0.300715,-1.04048,-0.595481,-0.841488,-0.907906,-0.57746,-1.19586,-0.526224,-2.09852,-1.45726,-0.656504,-1.76506,-1.13844,-0.827902,-0.557338,-1.32372,-0.522329,-1.50597,-1.07074,-0.867459,-1.41914,-1.66312,-0.982778,-1.40647,-0.826024,-1.16192,-0.995934,-2.12638,-2.50097,-1.88667,-2.176,-0.235308,-0.640746,-1.27939,-0.846803,-1.17016,-0.976473
88.5992,0.0908874,0.0048358,2,5,1,-62.8263,0.425224,0.344147,-0.0310161,-0.187503,-0.157205,0.0406525,-1.16191,0.626679,0.93535,-0.0544057,1.01505,-1.4806,-0.453019,0.815355,-0.960414,0.0398864,0.531583,0.96352,-0.245867,1.00802,-0.543565,0.165112,0.469351,-0.401223,-0.793028,0.285838,-0.382855,0.534975,0.0131847,0.287473,-1.51146,-2.09567,-1.15127,-1.61347,1.47096,0.833919,-0.163532,0.507033,0.00457917,0.299402,0.00726154,0.565273,-0.22756,0.413873,-1.21448,-0.286112,0.21643,-0.762658,-0.0212279,0.230444,0.241058,-0.325088,0.542719,-0.990288,-0.589628,-0.507466,-0.980727,-1.4267,-0.313457,-0.909732,-0.257861,-0.711858,-0.640037,-1.92033,-2.23063,-1.85544,-2.03961,-0.0924363,-0.302691,-1.0385,-0.59599,-0.841291,-0.907774,-0.575744,-1.196,-0.525798,-2.08977,-1.44581,-0.650942,-1.76378,-1.13691,-0.828776,-0.55809,-1.31599,-0.530205,-1.50255,-1.05844,-0.867775,-1.41335,-1.65888,-0.982779,-1.40183,-0.82665,-1.15365,-0.981755,-2.10911,-2.47522,-1.88338,-2.17303,-0.240086,-0.639308,-1.26439,-0.844161,-1.15904,-0.974279
87.918,0.4,0.0048358,2,5,1,-47.9176,0.426576,0.345805,-0.0338186,-0.189878,-0.154962,0.0402333,-1.1606,0.6272,0.925236,-0.0515286,1.01813,-1.47625,-0.452196,0.819995,-0.962393,0.0325973,0.529929,0.960744,-0.253826,1.00407,-0.549524,0.160455,0.465784,-0.398968,-0.777128,0.281631,-0.380416,0.52898,0.0030236,0.287615,-1.50541,-2.10831,-1.14921,-1.61263,1.46179,0.831276,-0.165395,0.509154,0.000495084,0.296036,0.00724233,0.564153,-0.227549,0.412853,-1.21522,-0.285957,0.217591,-0.761592,-0.0209819,0.229765,0.242485,-0.324521,0.54204,-0.989996,-0.590237,-0.507535,-0.979315,-1.42787,-0.312277,-0.909647,-0.259158,-0.713155,-0.639266,-1.91978,-2.22979,-1.85753,-2.03773,-0.0941547,-0.303097,-1.03749,-0.595407,-0.842568,-0.908075,-0.580288,-1.19291,-0.522028,-2.0865,-1.44421,-0.646295,-1.76421,-1.14015,-0.828224,-0.558018,-1.3198,-0.530846,-1.50526,-1.05996,-0.868456,-1.41083,-1.64801,-0.983957,-1.39919,-0.82882,-1.1587,-0.980204,-2.10479,-2.48293,-1.88138,-2.17204,-0.24376,-0.63922,-1.26433,-0.841255,-1.16029,-0.974922
86.3979,1.34446e-06,0.0048358,2,5,1,-44.2139,0.427759,0.343804,-0.0347893,-0.190573,-0.154431,0.0397953,-1.16189,0.628508,0.919157,-0.0502298,1.01907,-1.47375,-0.453176,0.820726,-0.95683,0.0363894,0.529342,0.962257,-0.257388,1.00409,-0.550027,0.162099,0.46185,-0.398672,-0.775275,0.2828,-0.379852,0.52653,0.00263135,0.288844,-1.50401,-2.10749,-1.14986,-1.60648,1.46417,0.830678,-0.162176,0.50226,-0.00810203,0.291235,0.00726176,0.563624,-0.228862,0.413514,-1.21558,-0.286564,0.21788,-0.760582,-0.0219488,0.230866,0.241882,-0.323754,0.54096,-0.989297,-0.591304,-0.507564,-0.979526,-1.42807,-0.310776,-0.909821,-0.259524,-0.713145,-0.639104,-1.9203,-2.22986,-1.8577,-2.03714,-0.0949191,-0.303562,-1.03778,-0.594469,-0.840843,-0.908173,-0.584196,-1.19346,-0.521398,-2.08816,-1.44672,-0.646061,-1.76327,-1.13902,-0.829198,-0.557107,-1.32366,-0.530817,-1.50759,-1.06001,-0.871617,-1.41246,-1.64916,-0.984151,-1.40063,-0.830965,-1.16024,-0.980353,-2.10717,-2.48647,-1.88459,-2.17158,-0.241652,-0.639806,-1.26382,-0.846219,-1.16699,-0.97885
86.3979,8.73486e-06,0.0048358,1,3,1,-56.4721,0.427759,0.343804,-0.0347893,-0.190573,-0.154431,0.0397953,-1.16189,0.628508,0.919157,-0.0502298,1.01907,-1.47375,-0.453176,0.820726,-0.95683,0.0363894,0.529342,0.962257,-0.257388,1.00409,-0.550027,0.162099,0.46185,-0.398672,-0.775275,0.2828,-0.379852,0.52653,0.00263135,0.288844,-1.50401,-2.10749,-1.14986,-1.60648,1.46417,0.830678,-0.162176,0.50226,-0.00810203,0.291235,0.00726176,0.563624,-0.228862,0.413514,-1.21558,-0.286564,0.21788,-0.760582,-0.0219488,0.230866,0.241882,-0.323754,0.54096,-0.989297,-0.591304,-0.507564,-0.979526,-1.42807,-0.310776,-0.909821,-0.259524,-0.713145,-0.639104,-1.9203,-2.22986,-1.8577,-2.03714,-0.0949191,-0.303562,-1.03778,-0.594469,-0.840843,-0.908173,-0.584196,-1.19346,-0.521398,-2.08816,-1.44672,-0.646061,-1.76327,-1.13902,-0.829198,-0.557107,-1.32366,-0.530817,-1.50759,-1.06001,-0.871617,-1.41246,-1.64916,-0.984151,-1.40063,-0.830965,-1.16024,-0.980353,-2.10717,-2.48647,-1.88459,-2.17158,-0.241652,-0.639806,-1.26382,-0.846219,-1.16699,-0.97885
89.0674,0.104281,0.0048358,3,8,1,-64.2952,0.424754,0.34491,-0.0356622,-0.189579,-0.154054,0.040745,-1.16097,0.629297,0.924415,-0.0472445,1.02015,-1.48036,-0.462533,0.818316,-0.946811,0.0280915,0.527908,0.95758,-0.257957,1.0159,-0.555552,0.168175,0.455793,-0.396502,-0.777624,0.291034,-0.380998,0.5222,0.00638622,0.278153,-1.50541,-2.08805,-1.13583,-1.6091,1.47777,0.839535,-0.161653,0.496537,-0.0178312,0.29916,0.00723629,0.562005,-0.230509,0.413117,-1.21988,-0.284507,0.221458,-0.760895,-0.0211881,0.230846,0.241736,-0.323702,0.540342,-0.990724,-0.592354,-0.508999,-0.977347,-1.42946,-0.30808,-0.911358,-0.258916,-0.713767,-0.642331,-1.91867,-2.22872,-1.85805,-2.03876,-0.0965594,-0.302933,-1.03843,-0.592109,-0.840738,-0.906394,-0.57924,-1.1907,-0.518995,-2.09256,-1.45204,-0.646008,-1.7568,-1.14329,-0.828761,-0.55837,-1.3233,-0.52167,-1.51058,-1.05514,-0.874143,-1.41049,-1.65033,-0.977825,-1.40073,-0.832353,-1.15695,-0.985931,-2.10832,-2.47497,-1.87575,-2.17357,-0.231014,-0.632655,-1.2627,-0.848503,-1.17219,-0.972712
90.1044,3.94285e-07,0.0048358,2,5,1,-55.9404,0.426783,0.342733,-0.0364893,-0.188359,-0.15383,0.0407577,-1.16034,0.630454,0.930833,-0.0499876,1.01754,-1.48123,-0.464157,0.818472,-0.945213,0.0297134,0.529836,0.958503,-0.260972,1.02203,-0.553149,0.165794,0.457239,-0.391448,-0.775181,0.296212,-0.375944,0.520682,0.00162855,0.272217,-1.50247,-2.08868,-1.13645,-1.6173,1.46881,0.842349,-0.165638,0.491251,-0.0204677,0.302584,0.0072045,0.562259,-0.230844,0.413077,-1.22032,-0.284016,0.22092,-0.761092,-0.0213714,0.231163,0.241194,-0.323342,0.540485,-0.989889,-0.593199,-0.5094,-0.977164,-1.42998,-0.309411,-0.91167,-0.259638,-0.714318,-0.642314,-1.918,-2.22902,-1.85768,-2.03933,-0.0968339,-0.303152,-1.03862,-0.592395,-0.840011,-0.906836,-0.573494,-1.19186,-0.518831,-2.09419,-1.45297,-0.644332,-1.75625,-1.14161,-0.826304,-0.556049,-1.32487,-0.515997,-1.50908,-1.05582,-0.872073,-1.40713,-1.64906,-0.973593,-1.39736,-0.832075,-1.15931,-0.988721,-2.10758,-2.47716,-1.87682,-2.17998,-0.234323,-0.629278,-1.26477,-0.85063,-1.17325,-0.969576
