# 0.273034, 0.341756, 0.230925, 0.469803, 0.508098, 0.435406, 0.408651, 0.403732, 0.382285, 0.390702, 0.395224, 0.414582, 0.393875, 0.442901, 0.48814, 0.492473, 0.40656, 0.403741, 0.410594, 0.394893, 0.434529, 0.401716, 0.421457, 0.403844, 0.498449, 0.410273, 0.424128, 0.396275, 0.41389, 0.387784, 0.45219, 0.437722, 0.490192, 0.416136, 0.397824, 0.00354857, 0.0104068, 0.0469533, 0.0471289, 0.0482182, 0.0461266, 0.0440473, 0.0401693, 0.0501948, 0.0446277, 0.0475118, 0.0507972, 0.0443685, 0.0449389, 0.0485786, 0.0479661, 0.0480639, 0.0467445, 0.0509323, 0.0417064, 0.0441647, 0.0426214, 0.0494586, 0.0473448, 0.044363, 0.0533929, 0.050218, 0.0481792, 0.0475689, 0.0518036, 0.0476419, 0.049547, 0.0521503, 0.0495751, 0.0387292, 0.0533119, 0.0475508, 0.0443715, 0.0412763, 0.0403093, 0.0434438, 0.0613312, 0.0496408, 0.044748, 0.0448173, 0.0450979, 0.0441182, 0.047144, 0.0458899, 0.0447417, 0.0412728, 0.047295, 0.0513723, 0.0384777, 0.045262, 0.0424228, 0.0508617, 0.0486642, 0.0445342, 0.0481156, 0.046134, 0.0450906, 0.0482808, 0.0491802, 0.0412997, 0.0511155, 0.0504026, 0.040472, 0.0490487, 0.0487753, 0.0532676, 0.0551652, 0.0483701, 0.04699, 0.0423911, 0.0479962, 0.0564665, 0.0584809, 0.0471351, 0.0474422, 0.0473522, 0.0418042, 0.49202, 0.739786, 0.747051, 0.747574, 0.738679, 0.746179, 0.730771, 0.753457, 0.736706, 0.750618, 0.745934, 0.744708, 0.749529, 0.753983, 0.745258, 0.744133, 0.746424, 0.745803, 0.743979, 0.742432, 0.750834, 0.746876, 0.748659, 0.746572, 0.74239, 0.746732, 0.744339, 0.742194, 0.752197, 0.754221, 0.757757, 0.733963, 0.743409
-3885.5,0.989187,0.0212294,8,255,0,3953.74,0.177719,-0.658936,0.572483,-1.44223,-1.5698,-0.970379,-0.52668,-0.674407,-0.15871,-0.369809,-0.682479,-0.783772,-0.427166,-1.14154,-1.45944,0.174151,-1.05891,-0.497328,-0.505402,-0.615861,-0.0448433,-0.653065,-1.04425,-0.335103,-1.25257,-0.302853,-0.629973,-1.00346,-0.0235845,-0.717103,0.213228,-0.967775,0.33163,-0.342942,-0.305412,0.0326753,0.547022,0.350704,0.133591,-0.45959,0.415239,-0.0399386,0.5255,-0.74928,0.326,-0.288176,-0.473833,-0.0116773,-0.0356064,0.537845,0.566434,0.545198,0.483498,-0.49946,0.0618497,0.11104,0.732489,-0.275641,0.293406,-0.0954968,-1.12598,-0.14718,-0.426363,0.476122,0.157738,-0.151079,-0.160033,-0.193785,-0.596398,0.116486,-0.754551,0.735772,-0.0811346,0.162128,-0.755374,0.171899,-1.01302,0.0931961,-0.0660158,-0.0866711,0.226287,-0.110271,0.958535,0.130009,0.308136,-0.473617,0.0999915,-0.0608239,-0.00296317,-0.213037,0.203773,0.243528,0.332052,-0.0255126,0.691753,-0.649674,0.0977832,1.03819,0.197498,0.0275405,0.0311671,-0.804727,0.0832148,0.125299,-0.351587,-0.474617,0.561257,-0.851723,-0.186373,0.355591,-0.38378,0.969842,1.20388,0.339501,0.0666249,0.154177,-0.125105,0.182299,-1.09789,-1.31306,-0.890486,-0.416172,-0.467992,0.136273,-0.078658,-0.486656,-0.549685,-0.412057,-1.04193,-1.35009,0.616604,-0.750284,-0.415409,-0.000672786,-0.419783,0.376571,-0.626204,-0.712923,0.0216608,-1.14945,-0.121064,-0.514533,-0.616226,0.137961,-0.252625,0.585755,-0.928412,0.623961,-0.576923,0.169359
-3891.81,0.988523,0.0212294,8,255,0,3963.86,0.43171,-1.05438,0.455752,-1.90312,-1.98402,-1.58269,-1.42222,-0.872797,-0.690924,-0.733265,-1.55065,-1.04768,-1.15764,-1.49614,-1.84304,-0.48667,-1.27646,-1.10979,-0.898693,-0.669887,-0.368171,-1.09884,-1.48551,-0.788786,-1.21838,-0.87253,-0.795578,-1.2731,-0.499567,-0.921592,-0.748035,-1.28147,-0.114252,-1.06977,-0.821796,0.0295601,0.494795,0.536521,0.300563,-0.509554,0.0693497,-0.168647,-0.0288378,-0.875354,0.583266,0.0828798,-0.807929,0.275019,-0.0360315,0.628452,0.250751,0.501471,0.016109,-0.583484,0.00286164,-0.609962,-0.0696374,-0.227461,0.15872,0.28963,-1.14471,-0.999481,0.0357267,0.456522,-0.0110777,-0.0228743,-0.727807,-0.0840901,-0.371802,0.232304,-0.754725,0.441389,-0.0318267,0.054525,-0.619161,0.412104,-1.34562,1.03708,-0.282087,-0.138364,0.0193292,0.17528,1.12291,-0.0546025,-0.0115158,-0.696229,-0.250092,-0.325657,-0.443606,-0.0310278,0.29498,0.00664856,0.653396,-0.319002,0.834515,-0.743256,0.718583,0.857726,0.455354,-0.288163,0.163147,-0.444596,0.000241471,-0.138842,-0.303888,-0.450031,1.1199,-0.599079,-0.581298,0.570572,-0.47034,0.463685,1.15941,0.476053,0.152308,-0.271573,-0.156782,0.310197,-1.30142,-1.4083,-0.980088,-0.640252,-0.789343,-0.134597,-0.21368,-0.773648,-0.633567,-0.588469,-1.12649,-1.34782,0.576248,-0.557183,-0.589468,-0.146745,-0.549061,0.184567,-0.971011,-1.1111,-0.183221,-1.41121,-0.262726,-0.790788,-0.589176,-0.0868031,-0.408904,0.221337,-1.08922,0.548585,-0.687907,-0.0405369
-3897.03,0.999009,0.0212294,8,255,0,3975.4,-0.479777,-0.524326,0.285544,-0.504539,-0.548143,-0.64547,-0.0467652,-0.685544,-0.457258,-0.540562,-0.185565,-0.543853,-0.552134,-0.587702,-0.503286,0.207516,-0.396485,-0.407055,-0.317526,-0.781617,-0.488969,-0.673944,-0.539465,-0.442352,-1.33721,-0.605374,-1.01292,-0.39463,-0.709681,-0.385209,-0.0850746,-0.761793,-0.491066,-0.716476,-0.268456,-0.0160371,0.456115,0.156165,-0.00561636,-0.574418,-0.0806714,-0.27616,-0.0374493,-0.674025,0.779086,0.139808,0.017379,-0.288417,-0.0438718,0.535224,0.878833,0.156897,0.421775,-0.518081,0.12064,-0.0406272,0.556253,-0.484437,-0.195757,0.21344,-0.906972,-0.676041,-0.465101,0.922361,-0.0271186,-0.58344,-0.502855,-0.102068,-1.02513,0.205689,-0.563077,0.826177,-0.18371,-0.0604589,-0.652754,-0.0967299,-1.51609,0.228076,-0.0898412,-0.289359,0.0144817,-0.206793,0.355806,-0.0140793,0.616785,-0.114689,0.234842,0.0712671,-0.0425076,0.116755,0.0677748,0.928,0.451399,-0.443085,0.749866,-0.310752,0.742466,0.882158,0.638948,-0.114901,-0.0368305,-0.833588,0.212967,0.245967,-0.200477,-0.693554,0.513184,-0.537293,0.239244,0.211387,-0.163402,0.679911,1.01638,0.503938,0.0907647,0.431509,-0.25684,0.433227,-1.87019,-1.79877,-1.43596,-1.036,-1.13355,-0.830311,-0.624726,-1.1709,-0.998957,-0.846882,-1.46508,-1.78118,-0.00793859,-1.03252,-0.939524,-0.593054,-0.852222,-0.40582,-1.3201,-1.44605,-0.709127,-1.92998,-0.533063,-1.25678,-1.19426,-0.486182,-0.758663,-0.183089,-1.39654,0.0716237,-1.23844,-0.652565
-3881.32,0.996508,0.0212294,8,255,0,3959.54,-0.609193,-0.243164,0.593997,-1.26073,-1.06031,-0.601877,-0.0735401,-0.386068,0.0764068,0.209537,-0.172626,-0.295941,-0.293645,-0.926489,-1.20622,0.914212,-0.403996,-0.387711,0.128019,-0.147814,-0.338717,-0.587103,-0.576487,0.0834748,-0.932756,-0.116859,-0.819017,-0.478722,0.110917,0.0632348,0.561279,-0.579465,0.864398,-0.485579,0.356904,-0.00904947,0.37657,0.239057,0.116157,-0.542523,-0.254377,0.23113,-0.113401,-0.501751,0.689337,0.282559,0.129896,-0.240756,0.263378,0.499425,0.471842,0.271379,0.48672,-0.498598,0.00541516,0.164415,0.315187,-0.232914,0.0780847,0.117928,-0.925317,-0.620324,-0.459842,0.681009,0.128869,-0.530737,-0.657081,-0.19013,-0.750121,0.0871311,-0.537782,0.715212,-0.0961864,-0.0591891,-0.74128,-0.311198,-1.03254,0.0944998,-0.0688628,-0.0468636,-0.146592,0.156646,0.434212,0.0608422,0.44385,-0.31619,0.257724,-0.0331097,-0.0844175,0.0641225,0.104492,0.467481,0.418411,-0.307381,0.633077,-0.532281,0.58402,0.479328,0.697596,-0.0893239,-0.0555523,-0.914968,0.0211351,0.159994,-0.035828,-0.663524,0.296326,-0.568363,-0.0813766,0.768928,-0.384398,0.633268,0.939338,0.527562,-0.02329,0.343685,-0.311523,0.146758,-1.66976,-1.7753,-1.37285,-0.72013,-1.04473,-0.548295,-0.619142,-0.853255,-1.15317,-1.06485,-1.72565,-1.72348,0.172847,-0.994836,-0.810608,-0.518061,-0.951925,-0.386666,-1.1976,-1.45971,-0.525001,-1.79325,-0.74189,-1.30079,-1.03017,-0.511331,-0.542764,-0.133233,-1.4276,0.208311,-1.23092,-0.440668
-3878.03,0.99313,0.0212294,8,255,0,3970.29,-0.718403,0.589563,0.541087,-0.253897,-0.50091,0.0008649,0.645174,0.617003,0.838976,0.785098,0.261198,0.269463,0.623108,-0.0416939,-0.0312138,1.45114,0.562163,0.489033,1.10791,0.122123,1.42527,0.468288,-0.0166662,0.71352,-0.0646974,0.936423,0.586528,0.866271,1.02006,0.833299,0.909478,0.0159645,1.77508,0.561823,0.640861,0.06426,0.385437,0.430774,0.458617,-0.0657049,0.0657541,0.123684,-0.100143,-0.592217,0.410913,0.707393,-0.648638,-0.0926163,0.0871642,0.655091,0.622849,0.898915,-0.268316,-0.539096,-0.0993715,-0.182958,0.339871,-0.491339,-0.188049,0.319142,-1.06719,-0.526662,-0.587667,0.144766,-0.0334784,-0.0968806,-0.234782,0.119536,-0.430013,0.579603,-0.743513,0.583558,-0.0764018,0.11661,-0.570025,0.0624234,-1.05027,0.336103,0.109318,0.273787,0.608774,-0.0635006,0.480412,-0.10773,0.552346,-0.575701,0.0886821,0.492239,0.421911,-0.0895376,-0.0554432,0.441152,0.228804,-0.332381,0.827664,-0.411251,0.396034,0.94481,0.585203,-0.0264631,0.287622,-0.57735,0.0640479,0.10775,-0.582983,-0.676407,0.616961,-0.603969,-0.270986,0.135052,-0.430022,0.208188,0.955214,0.202115,-0.0140451,-0.390649,-0.31599,0.178106,-1.08132,-1.08251,-0.640947,-0.0522331,-0.136848,0.101716,0.213433,-0.481988,-0.251297,-0.185856,-0.883204,-0.912809,0.724362,-0.282581,-0.358407,0.296079,-0.163229,0.587131,-0.388765,-0.651405,0.0800001,-0.882375,-0.0731571,-0.412879,-0.11909,0.374272,0.106813,0.531078,-0.632956,0.973149,-0.36231,0.133031
-3867.55,0.990343,0.0212294,8,255,0,3945.25,-0.906498,0.733454,0.531738,0.171512,0.0362986,0.3196,0.602772,0.370056,1.01764,1.22671,0.604772,0.622308,0.636109,0.433787,-0.180876,2.027,0.692629,0.707778,0.998954,0.908854,1.19183,0.597769,0.26353,0.913531,-0.211428,0.765707,0.308217,0.399351,1.07093,1.08131,1.68962,0.416369,1.82844,0.17292,1.17939,0.0591509,0.490722,0.288881,-0.0864895,-0.109257,0.197899,-0.403616,-0.0108558,-0.499129,0.600243,0.0520952,-0.468272,0.237578,0.178962,0.568768,0.46455,-0.0415458,-0.0191471,-0.735318,0.417546,-0.147959,0.0517823,0.0226377,-0.00953397,0.379967,-0.818661,-0.564984,0.11486,0.505358,-0.0328001,-0.39694,-0.912019,0.0686572,-0.51628,0.187368,-0.259897,0.693079,-0.551174,0.180537,-0.426457,0.304399,-1.42421,0.686239,-0.594282,0.147399,0.255891,0.140825,0.674659,0.389762,0.838024,-0.342206,0.351128,0.0883842,-0.305631,-0.103659,0.128311,0.60663,0.516579,-0.147256,0.748251,-0.841084,0.309731,1.02322,0.830413,0.0148217,0.0472423,-0.533383,-0.0413239,-0.228307,-0.344057,-0.428333,0.620948,-0.634819,0.0144893,0.246572,-0.396671,0.869449,1.5591,0.250596,0.0558026,0.199407,-0.147485,0.105689,-0.892724,-1.12091,-0.527724,-0.154989,-0.421851,-0.05627,0.272668,-0.433773,-0.315573,-0.271446,-0.702972,-1.09591,1.01888,-0.248726,-0.171635,0.277137,-0.11223,0.47495,-0.323778,-0.631026,0.0557541,-1.08996,-0.0511802,-0.619187,-0.347593,0.254135,0.126883,0.81737,-0.601849,0.970879,-0.697645,0.212385
-3866.01,0.997965,0.0212294,8,255,0,3952.71,-0.303408,0.468442,0.546717,-0.59393,-0.576827,-0.158913,0.440918,0.629415,0.934162,0.678938,0.331764,0.492828,0.552093,-0.240911,-0.467088,1.45233,0.432059,0.559344,0.937812,0.53232,1.27928,-0.0166383,-0.15546,0.861061,-0.338511,0.612248,0.273444,0.487057,0.969688,0.6896,1.02213,-0.137764,1.41611,0.414712,0.732804,-0.0698727,0.577963,0.415471,-0.233336,-0.0990014,0.0353968,-0.418781,0.00599007,-0.594551,0.613006,-0.0740629,-0.409665,0.131774,0.0476802,0.596635,0.638188,0.172647,-0.234159,-0.826335,0.439966,-0.1149,-0.200719,-0.24375,-0.0731244,0.363066,-0.913012,-0.679943,-0.0277672,0.801804,-0.0906601,-0.120538,-1.07685,0.197769,-0.289614,0.489543,-0.487162,0.560548,-0.550407,0.0711214,-0.57362,0.219007,-1.64276,0.712303,-0.663306,0.422042,0.194489,-0.0169183,0.64432,0.166093,0.646696,-0.213759,0.28507,0.0570907,-0.188246,-0.345465,-0.0230004,0.33613,0.357547,-0.180991,0.897741,-0.837209,0.556007,0.876539,0.612533,0.0733536,-0.298951,-0.558498,-0.203763,-0.294891,-0.677655,-0.648688,0.673098,-0.858761,-0.347743,0.522178,-0.477924,0.654977,1.17458,0.289398,0.154523,0.00272769,-0.0834936,0.0796872,-0.769622,-0.932798,-0.537345,0.231523,0.228107,0.658242,0.437121,0.0433091,0.0732701,0.28359,-0.603442,-0.854322,1.29094,0.141346,0.232572,0.756813,0.139807,0.904534,-0.249486,-0.513026,0.629077,-0.626281,0.389527,-0.0653573,0.240374,0.717037,0.333564,0.902897,-0.444325,1.27485,0.0572586,0.439598
-3853.34,0.993696,0.0212294,8,255,0,3925.15,-0.281075,0.960786,0.463877,0.37445,0.270457,0.888007,0.93736,0.904931,1.2943,1.37807,0.929714,0.719965,1.05809,0.626321,0.308929,2.18455,0.872412,1.17761,1.39693,1.04069,1.54186,0.927475,0.798248,1.1312,0.285392,1.3367,0.791509,0.966954,1.44241,1.22201,1.81838,0.800845,2.08517,0.535614,1.3974,0.00773626,0.524881,0.469908,0.0855544,-0.415053,-0.33185,-0.198277,0.2517,-0.387525,0.561071,0.094499,-0.322586,-0.205905,0.337406,0.200129,0.397147,0.49825,-0.0799662,-0.609875,0.304925,-0.751827,0.0453891,-0.360845,0.00336969,0.147156,-0.925898,-0.623093,0.0946726,0.602286,-0.0258133,-0.27986,-0.653179,0.0926857,-0.220727,0.269753,-0.715339,0.586843,-0.77886,0.366723,-0.455602,0.00732081,-0.961458,0.100123,-0.615307,0.217162,0.198315,0.143996,0.751966,-0.216268,0.680332,-0.577629,0.358007,-0.101985,-0.301445,-0.0974852,-0.0998131,0.193754,0.453741,-0.37272,0.568968,-0.382561,0.684134,0.621314,0.502083,-0.128509,-0.243854,-0.538639,-0.065989,-0.241054,-0.327729,-0.629943,1.0752,-0.481272,-0.249932,0.462128,-0.433938,0.54251,1.24437,0.326251,0.2284,-0.0538243,0.0355795,0.0921364,0.0410176,-0.139411,0.492836,0.757022,0.745816,1.01462,1.10575,0.59114,0.559431,0.827588,0.241515,-0.0260101,1.91187,0.650028,0.797463,1.16699,0.771925,1.25381,0.668802,0.387337,1.0901,-0.085751,1.0858,0.548249,0.753456,1.17999,1.029,1.66352,0.380358,1.94948,0.35621,1.14922
-3859.1,0.827547,0.0212294,8,255,0,3933,0.203144,0.179398,0.460143,-0.639307,-0.611613,-0.500231,0.173744,0.149435,0.457367,0.380767,0.222781,0.360091,0.206766,-0.57668,-0.453612,0.960412,0.0594193,0.0395014,0.472676,0.16946,0.676874,-0.199861,-0.503262,0.570379,-0.678948,0.194801,-0.155037,0.171246,0.510205,0.21971,0.596456,-0.525966,1.18412,0.117814,0.500253,-0.146595,0.40045,0.590863,-0.182474,-0.238124,-0.570257,-0.21937,0.300028,-0.473576,0.531916,0.0444163,-0.381267,-0.490327,0.0328794,0.293539,0.532545,0.538425,-0.220909,-0.441402,0.114546,-0.510924,-0.00776544,-0.284487,0.194979,0.252372,-0.851742,-0.567688,0.104525,0.510409,0.188438,-0.060014,-0.556577,0.105339,0.0892188,0.16804,-0.435665,0.383543,-0.231311,0.150842,-0.253194,0.137975,-1.05376,-0.113797,-0.272507,0.265616,0.288707,-0.098372,0.604941,-0.135565,0.557426,-0.503966,0.210061,-0.25596,-0.289203,-0.310461,-0.148497,0.192931,0.46405,-0.332933,0.506235,-0.577663,0.580681,0.405562,0.471532,-0.295016,-0.278047,-0.255481,-0.0322173,0.131603,-0.353705,-0.583009,0.884959,-0.477798,-0.301082,0.278525,-0.65397,0.555871,1.25206,0.0401591,0.115876,-0.0268317,-0.053061,0.102846,-0.387115,-0.44449,-0.273863,0.355102,0.314845,0.721795,0.643242,0.247073,0.381621,0.344679,-0.334794,-0.336165,1.29746,0.223601,0.234473,0.762846,0.431782,1.0049,0.0874929,-0.140297,0.606446,-0.495629,0.429723,0.033803,0.327235,0.784849,0.487543,0.856228,-0.252116,1.4024,0.244292,0.579031
-3863.64,0.826642,0.0212294,8,255,0,3941.16,0.256017,-0.27952,0.432789,-0.992208,-1.10785,-0.752312,-0.284736,-0.471293,0.0282537,-0.0206066,-0.577646,-0.434262,-0.263269,-0.894109,-0.772943,0.941531,-0.284459,-0.19147,0.0742186,-0.321751,0.530975,-0.562487,-0.496305,-0.164293,-0.852482,-0.101897,-0.43677,-0.460818,0.0645951,-0.0250004,0.818429,-0.436577,0.719656,-0.563339,0.131601,-0.0351018,0.483332,0.711158,-0.0576322,-0.227332,-0.521227,-0.183075,0.45121,-0.514709,0.752242,0.0919259,-0.370278,-0.467739,0.112274,0.43827,0.694323,0.62965,-0.155492,-0.537173,0.179441,-0.489732,0.136012,-0.301161,0.277005,0.367472,-0.946765,-0.568284,0.160974,0.649363,0.189998,-0.0343319,-0.605719,0.234639,0.100864,0.303506,-0.413878,0.542261,-0.179007,0.29277,-0.27957,0.202753,-1.19148,0.0120753,-0.242789,0.362167,0.325969,-0.0253254,0.788128,-0.103936,0.782448,-0.537205,0.244169,-0.207833,-0.236269,-0.249992,-0.0789405,0.257334,0.546551,-0.359518,0.68042,-0.625108,0.732637,0.546019,0.624539,-0.231576,-0.225003,-0.327204,0.152135,0.224752,-0.341456,-0.542171,1.03795,-0.553703,-0.282175,0.426256,-0.682171,0.721287,1.42954,0.152525,0.194277,-0.0211595,-0.0223262,0.125713,-0.670412,-0.903993,-0.607832,-0.0292314,-0.200539,0.35219,0.26326,-0.291463,-0.0839029,-0.00425579,-0.640764,-0.699376,1.02893,-0.0804111,0.0509674,0.543765,-0.039068,0.70268,-0.300738,-0.336252,0.361353,-0.786332,0.168483,-0.268096,-0.100916,0.508027,0.34525,0.928081,-0.255299,0.904864,-0.298409,0.329665
-3854.65,0.981128,0.0212294,8,255,0,3916.47,-0.0309551,-0.259931,0.632432,-0.987169,-1.06152,-0.610171,-0.33995,-0.214239,0.244004,0.123306,-0.0973109,-0.276697,-0.0588544,-0.676626,-1.15331,0.745797,-0.286306,-0.214447,0.278109,-0.171367,0.384377,-0.626048,-0.878668,0.198569,-1.1874,-0.0646891,-0.665959,-0.0748002,0.202338,0.15042,0.282736,-0.812983,0.897326,-0.468668,-0.0109178,-0.0300663,0.472589,0.0203763,0.2784,-0.0515844,0.0769992,-0.109437,-0.280256,-0.588301,0.388739,0.146278,-0.580419,0.155167,-0.00387615,0.801726,0.975064,0.333574,-0.101858,-0.417165,-0.694823,-0.182622,0.557277,-0.547061,0.0347131,0.21813,-1.11999,-0.509056,-0.333707,0.577263,0.0641482,-0.386826,-0.478828,-0.14514,-0.390112,-0.0104662,-0.426685,0.497032,-0.063879,-0.0758868,-0.109627,0.0566562,-1.36268,0.529713,0.186634,0.181135,0.220213,-0.290988,0.522677,-0.139242,0.115994,-0.557558,0.165073,0.42012,-0.103817,-0.0813259,0.078258,0.328232,0.456661,-0.332774,0.94974,-0.386115,0.61918,0.802688,0.478561,-0.275949,0.291985,-0.916598,0.326268,-0.34669,-0.416144,-0.289618,0.931984,-0.13393,-0.0239061,0.575591,-0.659995,0.674418,0.87091,0.373333,-0.0656457,-0.213989,-0.496683,0.0580987,-1.00689,-1.09057,-0.699836,-0.385095,-0.322027,0.305812,0.0520808,-0.256775,-0.252185,-0.0888755,-0.857703,-1.14304,0.661671,-0.182503,-0.237877,0.293083,-0.183382,0.335759,-0.674623,-0.802191,0.154599,-1.21574,-0.0660109,-0.638298,-0.136335,0.208739,0.149445,0.233248,-0.803335,0.706684,-0.434518,-0.00641694
-3847.9,0.997577,0.0212294,8,255,0,3923.59,-0.53945,0.0261387,0.520257,-0.655502,-1.09237,-0.466463,0.128124,0.0174725,0.257564,0.357295,-0.375848,-0.0886322,0.108248,-0.43888,-0.807249,1.05784,-0.0114898,0.348766,0.43425,-0.0713633,0.768902,-0.262645,-0.171671,0.413984,-0.754817,0.185631,-0.266324,0.0178378,0.475255,0.259454,0.870175,-0.273797,1.16542,-0.346373,0.411928,0.0186912,0.490685,0.198729,0.190695,-0.0699229,0.21615,-0.132115,-0.119512,-0.551176,0.546375,0.221211,-0.882681,0.259617,-0.105139,0.867126,0.91123,0.292114,0.0355004,-0.382188,-0.5011,-0.317726,0.718937,-0.75861,0.17006,0.29828,-1.05537,-0.672644,-0.249331,0.632094,-0.0507742,-0.256601,-0.704755,-0.396668,-0.775296,0.0179268,-0.388995,0.750878,-0.285535,-0.105973,-0.221223,0.0707108,-1.64008,0.408438,0.0858382,0.11612,0.368386,-0.291753,0.779524,-0.251109,0.126816,-0.595042,0.179638,0.277172,-0.200884,-0.12662,0.275168,0.302364,0.505142,-0.363357,1.11152,-0.403978,0.607326,0.836894,0.525142,-0.371613,0.418523,-0.743589,0.425947,-0.231865,-0.531759,-0.432054,1.00623,-0.40808,-0.0680282,0.627318,-0.47884,0.673562,1.08673,0.395282,-0.0655519,-0.133118,-0.431674,0.0845677,-1.26744,-1.52082,-1.02174,-0.482567,-0.641473,-0.165298,-0.0784624,-0.758543,-0.58585,-0.478208,-1.02127,-1.27392,0.525028,-0.547487,-0.28359,-0.111324,-0.567118,0.270885,-0.838808,-0.75933,-0.253891,-1.27489,-0.252167,-0.855672,-0.49996,-0.0271056,-0.234838,0.342392,-0.881015,0.710269,-0.959974,-0.0596236
-3845.77,0.878601,0.0212294,5,56,1,3901.05,-0.315576,-0.189466,0.568849,-0.920432,-0.814814,-0.51993,-0.222254,-0.185829,0.240126,0.363541,-0.454193,-0.147543,-0.410402,-0.721468,-0.988236,0.890405,-0.371994,-0.0881949,0.471183,-0.0253239,0.441134,-0.407613,-0.692261,0.255473,-0.886548,-0.196129,-0.429738,-0.353502,0.34153,0.104444,0.668205,-0.677734,0.970969,-0.832516,0.181961,0.0638969,0.590532,0.456858,-0.0437234,-0.269332,-0.00141429,0.00714725,-0.0936085,-0.895796,1.02094,0.585707,-0.2251,-0.0613887,0.4253,0.760898,0.575255,0.537869,-0.189709,-0.852753,-0.142955,-0.275727,0.335365,-0.159746,0.121177,0.252589,-1.2673,-0.53421,-0.464918,0.488878,-0.181025,-0.263494,-0.73862,0.0747693,-0.554843,0.272248,-0.721929,1.01094,0.0444068,0.0729057,-0.289852,0.389916,-1.21904,0.553729,-0.22201,0.109824,-0.097151,0.403689,0.910947,-0.143966,0.611278,-0.300545,0.361738,0.0324975,0.0243938,-0.041129,0.153632,0.714899,0.886075,-0.342232,0.462179,-0.946921,0.852361,0.971387,0.341518,-0.0595882,0.145954,-0.220271,-0.234872,-0.114099,-0.399137,-0.536211,0.685507,-0.639316,-0.289528,0.116439,-0.412615,0.335054,1.50475,0.46882,0.0696737,-0.136783,-0.0312855,0.074453,-1.29493,-1.21533,-0.915548,-0.542742,-0.612193,-0.053411,0.046284,-0.621569,-0.504214,-0.626988,-1.10001,-1.31838,0.592372,-0.615886,-0.412117,0.0476869,-0.419288,0.166552,-0.7476,-1.0056,-0.179147,-1.17163,-0.415935,-0.818398,-0.630406,0.0486954,-0.162768,0.369678,-1.01593,0.641382,-1.12435,-0.0676566
-3846.74,0.945713,0.0212294,8,255,0,3928.86,0.0509854,-0.589156,0.621747,-1.18547,-1.12641,-0.944185,-0.71749,-0.388777,0.25484,-0.287425,-0.410816,-0.449823,-0.572611,-0.963012,-1.25198,0.653322,-0.567261,-0.15256,0.031273,-0.295915,0.172317,-0.648781,-1.04796,-0.107264,-1.39133,-0.512084,-0.781653,-0.577299,-0.0485436,-0.251055,0.278206,-0.896212,0.427886,-0.822855,-0.285697,0.0109335,0.441077,0.571447,0.0135104,-0.341579,-0.0333932,0.291561,-0.148551,-0.783667,0.769646,0.357975,-0.345065,0.094056,0.478913,0.593667,0.695212,0.545672,-0.222177,-0.614818,-0.130778,-0.300736,0.610772,-0.0853673,0.0115995,0.0333414,-1.00468,-0.655128,-0.496238,0.186914,-0.0126262,-0.344462,-0.632763,0.100213,-0.556709,0.220365,-0.741211,0.89614,0.214853,0.277077,-0.431344,0.288293,-1.17549,0.492937,-0.390738,0.187621,0.0979454,0.506407,0.533981,-0.0984749,0.620519,-0.111397,0.526516,-0.0265504,0.099004,-0.362155,0.0118598,0.407486,0.586293,-0.206159,0.579375,-0.78235,0.522372,0.48555,0.218071,0.0292399,0.0535571,-0.16821,-0.0697402,-0.443412,-0.216924,-0.552223,0.602149,-0.363196,-0.260736,-0.0553524,-0.493022,0.362074,1.24934,0.495678,0.109348,-0.174925,-0.305698,0.0603633,-1.13728,-1.13246,-0.893538,-0.537773,-0.359456,0.196331,-0.218823,-0.38941,-0.416773,-0.489946,-0.900342,-1.26857,0.721958,-0.556598,-0.226454,0.0011458,-0.385709,0.298828,-0.648734,-0.961366,-0.0685133,-1.33607,-0.36323,-0.726573,-0.557053,0.0221981,-0.127166,0.297101,-0.90081,0.380887,-0.791491,-0.142838
