lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0621373
# Diagonal elements of inverse mass matrix:
# 0.147594, 0.136129, 0.0162714, 0.105218, 0.0603262, 0.0772523, 0.0956458, 0.0622693, 0.119617, 0.0716819, 0.0510134, 0.05757, 0.0944886, 0.0588686, 0.0676104, 0.0540989, 0.0470109, 0.0501602, 0.0517674, 0.059208, 0.045788, 0.0550484, 0.0572521, 0.047096, 0.0546227, 0.052245, 0.0836488, 0.0533796, 0.0646535, 0.134454, 0.0983829, 0.0534471, 0.0856981, 0.0547609, 0.0458128
-3895.65,0.978215,0.0621373,6,63,0,3918.28,0.0876528,-0.108884,1.11315,1.31772,-0.538221,1.07797,-1.54755,-0.915782,1.96381,-0.581676,-0.0500173,0.858973,1.61877,-0.926623,1.30257,-0.520209,-0.0568936,0.22357,-0.28394,-0.566522,0.172746,-0.758123,0.601577,0.300024,0.187487,-0.581556,-0.948528,-0.318488,-1.18838,2.43866,1.66575,0.470969,1.5168,0.433956,0.130606,1.35794,-0.708006,1.09106,-1.83155,-1.12829,2.07714,-0.756379,-0.164561,0.847286,1.69305,-1.14036,1.34108,-0.687956,-0.172215,0.139984,-0.424953,-0.73951,0.0834098,-0.952792,0.560764,0.22509,0.0998187,-0.756245,-1.16474,-0.46341,-1.43173,2.60572,1.74535,0.415378,1.57955,0.374177,0.0365013,1.44559,-0.620353,1.17872,-1.7439,-1.04064,2.16479,-0.668726,-0.0769078,0.934938,1.78071,-1.0527,1.42873,-0.600304,-0.0845622,0.227637,-0.3373,-0.651857,0.171063,-0.865139,0.648417,0.312742,0.187471,-0.668592,-1.07709,-0.375757,-1.34408,2.69337,1.83301,0.503031,1.66721,0.46183,0.124154,0.190681,0.650299,0.235283,0.851181,0.738973,0.102957,0.661218,0.519217,0.281924,0.144216,0.741294,0.193297,0.645726,0.521128,0.443335,0.583534,0.657429,0.457338,0.703733,0.343346,0.422445,0.453269,0.661188,0.745943,0.592849,0.79316,0.0633656,0.137881,0.376829,0.158797,0.386552,0.469001
-3890.32,0.999973,0.0621373,5,63,0,3909.88,0.141657,-0.219747,1.09877,1.96717,-0.421525,1.02418,-1.86999,-0.700995,2.08433,-0.981967,0.293717,0.588803,1.89869,-1.11981,1.28119,-0.573842,0.0124924,0.442223,-0.300285,-0.880917,-0.134344,-0.599227,0.721719,0.182961,0.45681,-0.318495,-1.07557,-0.371005,-0.988166,2.44126,1.60452,0.545414,1.39739,0.699339,-0.0917091,1.94173,-0.682905,0.905592,-2.27444,-0.98998,2.07046,-1.2987,0.102981,0.427212,1.86648,-1.45016,1.18799,-0.850268,-0.206021,0.266155,-0.549691,-1.18767,-0.36736,-0.87816,0.573257,-0.0187143,0.282182,-0.5697,-1.40155,-0.627397,-1.30551,2.46264,1.54325,0.379538,1.31566,0.548666,-0.320514,2.08338,-0.541249,1.04725,-2.13279,-0.848323,2.21212,-1.15705,0.244637,0.568869,2.00814,-1.3085,1.32965,-0.708611,-0.0643639,0.407812,-0.408034,-1.04602,-0.225704,-0.736503,0.714914,0.122942,0.423839,-0.428043,-1.25989,-0.48574,-1.16386,2.6043,1.68491,0.521194,1.45732,0.690323,-0.178857,0.110722,0.632103,0.259754,0.894049,0.700215,0.0986678,0.760796,0.439144,0.361498,0.118351,0.787262,0.209218,0.670094,0.516085,0.399437,0.600616,0.740009,0.556188,0.676231,0.328514,0.469303,0.395599,0.605406,0.779007,0.619102,0.762033,0.0688623,0.156447,0.372573,0.188878,0.333961,0.544596
-3888.44,0.999059,0.0621373,5,63,0,3904.08,0.275268,-0.370383,1.24976,1.3689,-0.658923,1.37132,-1.18649,-0.708756,1.97416,-0.955519,0.0415274,0.778193,1.68995,-0.752021,1.10722,-0.348055,0.296368,0.363288,-0.42525,-0.928727,0.346115,-0.151344,0.70005,0.294077,-0.193819,-0.414005,-1.17576,-0.279266,-0.756922,2.36524,1.6014,0.447244,1.11452,0.762657,-0.0598041,1.34041,-1.19388,1.34344,-1.85321,-1.25616,2.09684,-1.56455,-0.318484,0.602169,1.74165,-1.31023,1.01338,-0.805368,4.35536e-06,0.0836379,-0.901843,-1.53107,0.0621761,-0.559526,0.504509,-0.00285881,-0.61261,-0.887789,-1.8398,-0.719398,-1.31635,2.58559,1.63097,0.188562,1.0225,0.582753,-0.445124,1.61568,-0.918609,1.61871,-1.57794,-0.980889,2.3721,-1.28928,-0.0432159,0.877437,2.01692,-1.03496,1.28865,-0.5301,0.275273,0.358906,-0.626574,-1.2558,0.337444,-0.284258,0.779777,0.27241,-0.337342,-0.612521,-1.56453,-0.444129,-1.04108,2.86086,1.90624,0.463831,1.29777,0.858022,-0.169856,0.165802,0.714759,0.165383,0.828912,0.727285,0.0853248,0.784026,0.510802,0.293709,0.117438,0.737876,0.216082,0.629506,0.431613,0.411224,0.651712,0.778302,0.41643,0.57059,0.314368,0.432316,0.583545,0.648516,0.827002,0.609243,0.739059,0.0541229,0.129404,0.386077,0.214541,0.297753,0.542362
-3894.43,0.987806,0.0621373,6,63,0,3914.83,-0.0222197,-0.0552234,1.0268,1.91349,-0.388283,1.05866,-2.17712,-0.874776,1.81006,-1.23743,0.53046,0.730802,1.95187,-1.11677,1.32517,-0.425458,0.264515,0.748691,-0.379333,-0.495087,-0.0757486,-0.829585,0.723656,0.220544,0.287372,-0.485418,-1.1972,-0.348482,-0.961775,1.97437,2.2904,0.488053,1.85604,0.617,0.0758807,1.90954,-0.453911,1.0318,-2.29068,-0.953439,1.80334,-1.32581,0.48945,0.695161,1.94894,-1.20192,1.30545,-0.492081,0.21638,0.713529,-0.444721,-0.563577,-0.133002,-0.907037,0.687823,0.17123,0.239849,-0.553649,-1.2845,-0.413043,-1.04277,1.97205,2.29655,0.445907,1.85055,0.578309,0.0226905,1.88732,-0.476131,1.00958,-2.3129,-0.975659,1.78112,-1.34803,0.46723,0.672941,1.92672,-1.22413,1.28323,-0.514301,0.19416,0.691309,-0.46694,-0.585796,-0.155221,-0.929257,0.665603,0.14901,0.217629,-0.575868,-1.30672,-0.435263,-1.06499,1.94983,2.27433,0.423687,1.82833,0.556089,0.000470774,0.131551,0.616834,0.267061,0.90994,0.726246,0.144165,0.793808,0.385272,0.337839,0.127114,0.77279,0.217,0.625814,0.451612,0.333742,0.614659,0.6424,0.538728,0.716924,0.339482,0.462816,0.445807,0.640116,0.786963,0.60713,0.743643,0.124572,0.0932712,0.395635,0.138438,0.364453,0.499882
-3891.54,0.951836,0.0621373,5,63,0,3911.41,-0.422989,0.308597,1.07232,1.676,-0.446186,1.15468,-2.19571,-0.68368,2.01556,-1.1515,0.476425,0.712638,1.95581,-0.933066,1.46755,-0.562719,0.352941,0.68075,-0.346584,-0.593337,0.0152533,-0.480666,0.773292,-0.114153,0.100851,-0.601195,-1.55537,-0.283539,-0.955906,2.3004,1.99291,0.329197,1.70815,0.871138,0.102861,2.10581,-0.169855,1.54679,-2.0459,-0.424525,2.46992,-0.926173,0.819477,1.07277,2.40585,-0.691946,1.88227,-0.294816,0.687063,1.03858,-0.0630511,-0.327648,0.324954,-0.20683,1.13781,0.186189,0.416742,-0.336075,-1.35925,0.00455383,-0.716437,2.77536,2.44563,0.661601,2.14028,1.24273,0.418897,1.68282,-0.592844,1.1238,-2.46889,-0.847514,2.04693,-1.34916,0.396487,0.649783,1.98286,-1.11493,1.45928,-0.717806,0.264073,0.615588,-0.48604,-0.750637,-0.0980355,-0.629819,0.714823,-0.2368,-0.0062474,-0.759064,-1.78224,-0.418435,-1.13943,2.35237,2.02264,0.238612,1.71729,0.819745,-0.00409174,0.156723,0.644018,0.245308,0.921932,0.700045,0.114363,0.793993,0.402157,0.343038,0.121015,0.753048,0.188577,0.672124,0.434363,0.350785,0.619173,0.679318,0.524489,0.652448,0.328534,0.558925,0.501562,0.68115,0.855973,0.603109,0.757574,0.0868774,0.116846,0.440628,0.15222,0.305818,0.501023
-3892.9,0.995728,0.0621373,6,63,0,3905.79,0.109281,-0.187763,1.03482,1.89407,-0.634771,1.81904,-1.43697,-0.970327,2.07645,-1.02172,0.15731,0.764689,2.10801,-1.13784,1.1352,-0.301308,0.245277,0.641901,-0.644062,-0.984356,0.211463,-0.435922,0.765059,0.631512,0.233925,-0.616843,-1.29975,-0.436718,-0.971287,2.35548,1.98698,0.775723,1.13049,0.766731,-0.0467103,1.77226,-0.844637,1.69462,-1.67476,-1.19188,1.96099,-1.24506,-0.0249759,0.603552,1.99364,-1.36523,0.986959,-0.499563,0.0660543,0.476489,-0.854251,-1.20639,0.0310627,-0.638864,0.603935,0.465738,0.0543066,-0.826085,-1.53277,-0.639688,-1.19287,2.24973,1.8684,0.614971,0.982086,0.605665,-0.2361,1.88154,-0.735356,1.8039,-1.56548,-1.0826,2.07027,-1.13578,0.0843051,0.712833,2.10293,-1.25594,1.09624,-0.390282,0.175335,0.58577,-0.74497,-1.09711,0.140344,-0.529583,0.713216,0.575019,0.163588,-0.716804,-1.42349,-0.530407,-1.08359,2.35901,1.97768,0.724252,1.09137,0.714946,-0.126819,0.132212,0.67598,0.141377,0.827139,0.746985,0.11202,0.756905,0.478936,0.328973,0.108813,0.778327,0.250445,0.596351,0.456278,0.357606,0.678082,0.749719,0.464972,0.629386,0.328889,0.36008,0.459194,0.671903,0.805885,0.629578,0.747173,0.086352,0.121566,0.326457,0.251361,0.328507,0.531662
-3897.08,0.977997,0.0621373,6,63,0,3911.79,-0.0357943,-0.0700931,1.00722,2.13538,-0.255376,1.52009,-1.70457,-0.947138,2.00315,-0.785902,0.00275177,0.6846,1.88348,-1.10696,1.45847,-0.148574,0.264567,0.941323,-0.489177,-0.720594,0.476479,-0.739738,0.501333,0.201567,-0.095915,-0.601923,-1.02494,-0.525043,-0.952915,2.34537,1.90949,0.544233,1.32214,1.12594,0.0670366,2.08071,-0.327314,1.46097,-1.78697,-1.02407,1.94752,-0.86167,-0.0673215,0.61945,1.82699,-1.18505,1.3989,-0.21974,0.196384,0.878028,-0.562803,-0.795891,0.409827,-0.815173,0.434861,0.13293,-0.166701,-0.676363,-1.10243,-0.598928,-1.02989,2.29221,1.85318,0.47807,1.2616,1.06398,-0.00257235,2.04491,-0.363108,1.42518,-1.82277,-1.05987,1.91173,-0.897465,-0.103116,0.583656,1.7912,-1.22084,1.36311,-0.255535,0.16059,0.842234,-0.598598,-0.831686,0.374033,-0.850967,0.399066,0.0971354,-0.202495,-0.712157,-1.13823,-0.634722,-1.06568,2.25642,1.81739,0.442276,1.2258,1.02818,-0.0383667,0.114567,0.589793,0.193852,0.860898,0.742665,0.128787,0.710428,0.525756,0.358092,0.142926,0.772211,0.203735,0.563538,0.459939,0.301065,0.645335,0.696711,0.407567,0.70077,0.401537,0.475735,0.550451,0.670878,0.757354,0.653559,0.743775,0.0947975,0.139747,0.391199,0.226917,0.263437,0.50959
-3893.31,0.80265,0.0621373,6,63,0,3911.93,-0.192067,-0.0172509,1.05955,1.63851,-0.788147,1.32142,-1.67726,-0.533724,2.22774,-1.21849,0.563071,0.950561,1.80104,-0.915606,1.32599,-0.521152,0.340801,0.455334,-0.372221,-0.67135,-0.147553,-0.189361,1.06722,0.431423,0.372381,-0.217071,-1.44065,-0.0567256,-0.848512,2.55084,2.14182,0.673231,1.68471,0.758639,0.0571245,1.71882,-0.85233,1.38285,-1.79438,-0.582757,2.34314,-1.30829,0.579349,0.989913,1.89104,-0.987379,1.3877,-0.569436,0.343844,0.465197,-0.411636,-0.728578,-0.173591,-0.217888,1.11352,0.439862,0.377304,-0.247248,-1.54368,-0.0773543,-0.916289,2.68548,2.25211,0.696069,1.76778,0.786562,0.0432751,1.52676,-1.0444,1.19079,-1.98645,-0.774823,2.15108,-1.50036,0.387283,0.797846,1.69897,-1.17945,1.19563,-0.761503,0.151777,0.27313,-0.603703,-0.920645,-0.365657,-0.409954,0.921454,0.247795,0.185238,-0.439315,-1.73575,-0.269421,-1.10836,2.49342,2.06004,0.504002,1.57571,0.594496,-0.148791,0.178469,0.739697,0.233119,0.879367,0.684563,0.104231,0.817628,0.404372,0.310486,0.154599,0.764848,0.232254,0.68168,0.462128,0.432139,0.646503,0.715173,0.590409,0.601077,0.284662,0.438366,0.453823,0.608096,0.850146,0.566951,0.751822,0.0763211,0.113041,0.376601,0.171404,0.355604,0.537129
-3897.22,0.963767,0.0621373,6,63,0,3912.06,0.147987,-0.334802,1.01387,1.75604,-0.492362,0.860937,-1.93583,-0.71805,2.54791,-0.902803,0.324208,1.01458,1.83246,-0.989598,1.12047,-0.58051,0.532179,0.552567,-0.247387,-0.704114,-0.0624919,-0.575769,0.906447,0.432721,0.285812,-0.576323,-0.922316,-0.0830755,-0.851213,2.70629,2.25727,0.715848,1.66641,0.825708,-0.197607,1.44559,-0.833991,0.538073,-2.29747,-1.06281,2.24844,-1.25012,-0.00609793,0.693846,1.52307,-1.33812,0.80121,-0.923361,0.204757,0.225427,-0.585619,-1.04868,-0.39816,-0.918555,0.584214,0.10392,-0.045027,-0.919117,-1.26991,-0.419029,-1.19782,2.40901,1.95377,0.390973,1.35471,0.502356,-0.535149,1.59358,-0.686004,0.68606,-2.14949,-0.914822,2.39643,-1.10214,0.141889,0.841833,1.67106,-1.19014,0.949197,-0.775375,0.352744,0.373414,-0.437632,-0.900693,-0.250173,-0.770568,0.732201,0.251906,0.10296,-0.77113,-1.12192,-0.271042,-1.04983,2.557,2.10175,0.53896,1.5027,0.650343,-0.387162,0.168881,0.665077,0.33491,0.895621,0.713986,0.0834454,0.75066,0.464587,0.301149,0.158283,0.766765,0.279046,0.684682,0.412717,0.407716,0.607695,0.711092,0.562219,0.683644,0.324712,0.437354,0.474283,0.683765,0.754345,0.567349,0.740743,0.0719575,0.108927,0.36843,0.182023,0.342912,0.595599
-3894.04,0.914544,0.0621373,6,63,0,3912.25,0.54224,-0.472267,1.14937,1.71369,-0.466399,1.72197,-1.71978,-0.930329,1.47669,-1.26675,0.195899,0.766596,1.74627,-0.932354,1.42881,-0.35008,0.243189,0.589205,-0.63977,-0.842025,0.318459,-0.538245,0.657154,0.0428443,-0.197145,-0.438444,-1.60507,-0.524599,-1.02206,1.87258,1.49736,0.22813,1.08834,0.547134,-0.0374183,1.49741,-1.00833,1.50693,-2.44894,-1.54156,1.225,-1.92824,-0.247105,0.40884,1.53486,-1.54389,1.16998,-0.87464,-0.192751,0.204951,-1.2076,-1.44007,-0.106238,-1.09091,0.28305,-0.423022,-0.69886,-0.976204,-2.31709,-1.07523,-1.647,1.68002,1.24876,-0.21006,0.778646,0.156596,-0.515274,2.03965,-0.466095,2.04917,-1.9067,-0.999323,1.76724,-1.386,0.295134,0.951079,2.0771,-1.00165,1.71221,-0.3324,0.349489,0.747191,-0.665362,-0.897829,0.436002,-0.548673,0.825289,0.119217,-0.15662,-0.433964,-1.77485,-0.532988,-1.10476,2.22226,1.791,0.33218,1.32089,0.698835,0.0269653,0.115102,0.614459,0.114137,0.870647,0.730926,0.145886,0.799952,0.426747,0.278668,0.111343,0.731383,0.152877,0.582343,0.413506,0.321434,0.660464,0.710503,0.392694,0.633828,0.304642,0.470231,0.539075,0.60682,0.85506,0.63018,0.751151,0.0977689,0.14295,0.41771,0.210671,0.332071,0.493259
-3892.34,0.952971,0.0621373,6,63,0,3909.65,0.470192,-0.513849,1.05262,1.60129,-0.651237,0.740604,-1.66444,-0.821003,2.40114,-0.849688,0.301954,0.622411,1.55489,-1.00157,1.2838,-0.485023,0.140326,0.375122,-0.432641,-0.693072,0.00738865,-0.49877,0.69024,0.487264,0.194109,-0.533905,-1.08817,-0.313353,-0.818072,2.52703,2.11743,0.574402,1.60806,0.667026,-0.133446,1.1717,-1.19935,0.265723,-2.26586,-1.37805,2.01363,-1.40824,-0.196007,0.141311,1.12286,-1.56811,0.837503,-1.02439,-0.36614,-0.118989,-0.969254,-1.24339,-0.506071,-1.03886,0.21271,-0.000946586,-0.309526,-1.07585,-1.65927,-0.84369,-1.37497,2.14614,1.71499,0.0907762,1.17883,0.188274,-0.654316,1.64189,-0.729159,0.735915,-1.79567,-0.907858,2.48382,-0.938052,0.274186,0.611504,1.59305,-1.09792,1.3077,-0.5542,0.104053,0.351203,-0.499062,-0.773196,-0.0358792,-0.568671,0.682902,0.469246,0.160666,-0.605654,-1.18908,-0.373498,-0.904773,2.61633,2.18519,0.560968,1.64902,0.658466,-0.184124,0.162208,0.674621,0.323898,0.857621,0.712562,0.0770001,0.718706,0.43188,0.351716,0.168955,0.74987,0.212873,0.63511,0.47401,0.413091,0.622239,0.684212,0.508969,0.638456,0.335614,0.384795,0.45992,0.646949,0.766576,0.592304,0.711929,0.0680945,0.101089,0.363323,0.161242,0.341084,0.545901
-3893.88,0.999916,0.0621373,6,63,0,3910.99,0.879921,-0.756172,1.14031,1.77339,-0.538349,1.70501,-1.90979,-0.99973,1.56993,-1.53787,0.0985451,0.740163,1.63642,-1.13185,1.06228,-0.504759,0.260401,0.53902,-0.592006,-1.01427,0.11443,-0.622026,0.631236,-0.142211,-0.168641,-0.572081,-1.5839,-0.50806,-1.13823,1.90693,1.51128,0.180242,0.915074,0.572864,-0.0431989,1.26603,-1.37006,1.18806,-2.93392,-1.89617,1.03403,-2.50981,-0.643801,0.0878396,1.10985,-2.04683,0.455148,-1.33175,-0.459236,-0.141525,-1.43124,-1.91275,-0.625687,-1.46547,-0.0363698,-0.918336,-0.948475,-1.40852,-2.56231,-1.33552,-2.0541,1.41831,0.967148,-0.550641,0.287292,-0.102932,-0.805432,2.14595,-0.490134,2.06799,-2.054,-1.01625,1.91395,-1.62989,0.23612,0.967761,1.98977,-1.16691,1.33507,-0.451831,0.420685,0.738396,-0.55132,-1.03283,0.254234,-0.585551,0.843551,-0.0384152,-0.0685536,-0.528599,-1.68239,-0.455596,-1.17418,2.29823,1.84707,0.32928,1.16721,0.776989,0.0744886,0.10471,0.620138,0.112248,0.886351,0.734241,0.128538,0.836155,0.441243,0.275327,0.120281,0.762585,0.208322,0.611075,0.396353,0.323355,0.634442,0.737463,0.436782,0.642344,0.300787,0.509603,0.517132,0.629156,0.84322,0.611969,0.763899,0.0912697,0.136217,0.418416,0.237359,0.314969,0.481386
-3888.46,0.863488,0.0621373,6,63,0,3908.62,0.144067,0.0422342,1.12442,1.38991,-0.878769,1.16327,-2.04339,-1.19334,1.96507,-1.03897,-0.15628,0.518394,1.46064,-1.18044,0.981871,-0.724344,0.148034,0.180188,-0.732112,-0.799124,-0.226726,-0.758255,0.402877,0.0909223,-0.127781,-0.722161,-1.22493,-0.737608,-1.22815,2.257,1.65445,0.0929199,1.63913,0.582734,-0.0463377,1.60508,-0.94587,1.35024,-2.25539,-1.29958,2.2518,-1.126,-0.13349,0.625126,1.6846,-1.28508,1.14627,-0.772232,0.208687,0.244841,-0.780966,-0.856316,-0.212701,-0.810362,0.495237,0.144469,-0.101445,-0.769778,-1.3351,-0.787146,-1.33873,2.58005,1.90253,0.146715,1.8853,0.697472,-0.00986872,1.74915,-0.801802,1.4943,-2.11132,-1.15551,2.39586,-0.981934,0.0105778,0.769194,1.82867,-1.14101,1.29034,-0.628165,0.352754,0.388909,-0.636898,-0.712249,-0.0686336,-0.666295,0.639305,0.288536,0.0426221,-0.62571,-1.19103,-0.643079,-1.19466,2.72412,2.04659,0.290783,2.02937,0.841539,0.134199,0.148155,0.69036,0.183276,0.891998,0.760517,0.0834887,0.727492,0.497356,0.316654,0.138397,0.757865,0.215796,0.652073,0.412715,0.40398,0.654052,0.670898,0.517152,0.660673,0.345404,0.428362,0.489346,0.651516,0.766925,0.655449,0.767573,0.0615651,0.114397,0.427812,0.116154,0.301211,0.466501
-3893.82,0.991092,0.0621373,6,63,0,3908.91,-0.241376,0.498306,1.11003,1.67042,-0.854381,0.82906,-1.97072,-0.954299,1.74751,-1.76519,0.143399,0.488289,1.54831,-1.4799,1.00718,-0.61448,-0.219187,0.480072,-0.537064,-1.33523,-0.319525,-0.86214,0.469012,0.0585665,-0.352167,-0.710359,-1.86853,-0.578706,-1.03105,1.91804,1.71305,0.448274,0.695756,0.539224,-0.472172,2.35252,-0.450078,1.41858,-1.68924,-0.56099,2.43808,-1.4611,0.657483,1.04032,2.21697,-1.14442,1.6163,-0.183782,0.255004,1.0312,-0.0978486,-0.983839,0.143625,-0.458691,1.01892,0.563317,0.107392,-0.29021,-1.57581,-0.144072,-0.646181,2.62738,2.39984,0.995902,1.27061,1.09686,-0.025817,2.11114,-0.691454,1.17721,-1.93062,-0.802366,2.19671,-1.70248,0.416108,0.798944,1.9756,-1.38579,1.37493,-0.425158,0.013628,0.789823,-0.339224,-1.22521,-0.0977507,-0.700066,0.777546,0.321941,-0.133984,-0.531586,-1.81719,-0.385448,-0.887556,2.38601,2.15846,0.754527,1.02924,0.855483,-0.267193,0.108018,0.66629,0.235554,0.873318,0.69048,0.100047,0.845858,0.397449,0.310251,0.121789,0.79992,0.201825,0.604717,0.496593,0.312207,0.584002,0.77298,0.524418,0.668202,0.314849,0.420203,0.533446,0.629853,0.860228,0.595186,0.708386,0.0842458,0.103543,0.319836,0.263232,0.298284,0.566404
-3891.89,0.713486,0.0621373,6,127,0,3922.19,-0.431691,0.62212,1.24226,1.22111,-0.796464,1.07735,-1.78507,-0.889348,1.85082,-1.03458,0.0263124,0.412326,1.30157,-1.00069,1.23355,-0.755775,-0.168703,0.289896,-0.514517,-0.739122,-0.140865,-0.474282,0.725013,0.0930587,0.243137,-0.529268,-1.3198,-0.515756,-1.0603,2.00936,1.41925,0.277549,1.465,0.452849,-0.0363983,2.13905,-0.367295,1.96046,-1.5954,-0.482681,2.92131,-0.663098,0.654806,1.13434,2.23901,-0.621001,2.1545,-0.316748,0.412547,0.982246,-0.017044,-0.296061,0.447129,0.032939,1.52277,0.737723,0.924159,-0.0353683,-1.01741,-0.0185824,-0.695054,3.11827,2.38519,0.966907,2.44203,1.18467,0.576903,1.70736,-0.798986,1.52877,-2.02709,-0.914372,2.48962,-1.09479,0.223115,0.702644,1.80732,-1.05269,1.72281,-0.74844,-0.0191446,0.550554,-0.448735,-0.727753,0.0154374,-0.398752,1.09108,0.306031,0.492468,-0.46706,-1.4491,-0.450274,-1.12674,2.68657,1.9535,0.535216,2.01034,0.752984,0.145212,0.153507,0.689758,0.178173,0.883612,0.713894,0.076589,0.749283,0.444451,0.331226,0.140962,0.741292,0.151509,0.678839,0.504786,0.365736,0.610339,0.674312,0.496141,0.598388,0.251414,0.424084,0.379312,0.614688,0.80986,0.610704,0.755238,0.0637703,0.124172,0.369301,0.118122,0.320172,0.463761
-3898.4,0.996258,0.0621373,5,31,0,3916.3,-0.362892,0.454712,1.15327,1.30499,-0.586791,1.40581,-2.14981,-1.07667,1.27643,-1.26136,0.235943,0.797105,1.1449,-0.752667,0.976252,-0.724959,0.0533077,0.279529,-0.662618,-1.00359,-0.112479,-0.425102,0.749718,0.137094,0.238475,-0.547832,-1.21115,-0.484392,-0.766524,1.93122,1.27576,0.0896442,1.46365,0.471597,0.0840613,1.95971,-0.222015,2.07598,-2.0246,-0.786976,1.92678,-0.999969,0.726817,1.37399,1.77509,-0.413315,1.58059,-0.38136,0.51619,0.777083,-0.309464,-0.702692,0.324993,-0.0355448,1.31934,0.612817,0.729738,-0.177085,-0.942067,-0.103921,-0.429296,2.68192,1.92601,0.558095,2.14269,0.998589,0.551657,1.59682,-0.584908,1.71309,-2.38749,-1.14987,1.56389,-1.36286,0.363925,1.01109,1.4122,-0.776207,1.2177,-0.744253,0.153297,0.414191,-0.672357,-1.06558,-0.0378989,-0.398437,0.956444,0.249925,0.366845,-0.539978,-1.30496,-0.466814,-0.792188,2.31903,1.56311,0.195203,1.7798,0.635697,0.188765,0.168427,0.642196,0.152763,0.915868,0.759487,0.173089,0.796224,0.41001,0.266766,0.195887,0.684862,0.228342,0.677925,0.461751,0.397908,0.662031,0.743756,0.509474,0.598312,0.277591,0.437842,0.409303,0.631807,0.786668,0.614629,0.688301,0.0895593,0.1732,0.451354,0.144328,0.34622,0.452948
-3892.21,0.936588,0.0621373,6,63,0,3916.13,0.860922,-0.526621,1.17519,1.19961,-0.882933,0.444088,-1.87016,-0.920737,1.85087,-1.36258,-0.287721,0.278156,1.57973,-1.52252,0.853593,-0.611919,-0.0630132,0.146428,-0.572179,-1.03624,-0.12397,-0.847118,0.00875343,-0.18751,-0.398341,-0.777658,-1.46403,-0.694018,-1.56917,1.64678,1.74009,0.082543,0.952666,0.295621,-0.551242,0.883158,-1.56424,-0.00473135,-2.72442,-1.60867,1.64852,-2.12792,-0.864749,-0.199734,1.32987,-2.31588,0.476517,-1.24574,-0.600673,-0.354539,-1.19904,-1.7444,-0.67231,-1.52215,-0.516334,-0.746981,-0.994748,-1.44052,-2.24714,-1.34223,-2.3707,1.40866,1.51833,-0.429617,0.592947,-0.179209,-1.17444,1.74408,-0.703316,0.856191,-1.8635,-0.747744,2.50944,-1.267,-0.00382656,0.661189,2.19079,-1.45495,1.33744,-0.384822,0.260249,0.506383,-0.33812,-0.883477,0.188613,-0.661227,0.344589,0.113941,-0.133826,-0.579597,-1.38622,-0.481304,-1.50977,2.26959,2.37925,0.431306,1.45387,0.681714,-0.313514,0.148795,0.668923,0.298136,0.865704,0.678687,0.0751991,0.780228,0.500957,0.340473,0.100581,0.81076,0.207931,0.595036,0.435303,0.376042,0.583734,0.707542,0.452986,0.659536,0.414695,0.471545,0.533407,0.640975,0.799988,0.618056,0.819028,0.0936734,0.0847687,0.393815,0.189407,0.335879,0.577743
