# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_sim3_model
# start_datetime = 2022-03-02 19:31:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpao2L8x/standata-20b43490b27.json
# init = 2 (Default)
# random
#   seed = 1234822480
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim3-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim3-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_sim3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
119.994,0.888186,0.0864543,6,63,0,-83.3641,-0.32535,-0.528678,-0.350087,-0.0967793,-0.273531,0.0686043,-0.0332729,0.756378,0.386077,-1.32456,1.37504,-0.0814543,0.245685,1.83112,1.02879,0.680627,1.16997,1.69184,-0.222685,0.177261,2.20498,-0.811073,-1.0111,-0.0116174,-0.38452,0.359261,-1.1597,-1.36417,0.912767,-2.32795,-0.946675,-1.72766,-0.364318,-1.28052,-0.157333,1.12028,-2.13962,0.276571,-1.89591,-0.182364,1.23545,0.315632,0.757736,1.87683,0.297236,0.0418059,-0.0894244,1.31477,0.780043,-2.03635,-1.18879,-0.498669,2.54853,0.890452,-0.125665,-0.555435,-0.0872186,-0.698652,0.682562,-1.68979,0.199617,-0.232682,-0.11684,0.735269,0.943971,-0.0493243,-0.0170789,0.37404,-0.174363,-0.629777,-0.651628,-0.470892,-0.687605,0.728414,0.258747,-1.03514,1.00678,-0.0948831,0.152558,1.35175,0.744879,0.481539,0.851665,1.2464,-0.201707,0.100804,1.63452,-0.646751,-0.798046,-0.04206,-0.324115,0.238464,-0.910447,-1.0651,0.657125,-1.79409,-0.749317,-1.34004,-0.308835,-1.00183,-0.152276,0.814086,-1.65163,0.17592,-1.4673,-0.171209,4.36935,6.22042,3.77827,3.48561,3.34419,5.20923,4.40022,1.80889,2.3637,2.93895,7.68943,4.55627,3.30615,2.88676,3.34651,2.75917,4.2669,2.01798,3.66363,3.19634,3.31537,4.33847,4.63389,3.38678,3.42143,3.87098,3.25572,2.81981,2.80043,2.96483,2.76881,4.3291,0.17958,-1.39465,0.426128,-0.558169,-0.587592,1.08487,-0.0861634,0.367199,0.404742,0.83291,-0.863848,-0.580147,1.13042,-1.27344,-1.69045,-0.971376,-0.874531,-0.187626,-1.61688,-1.44487,0.0527277,-2.56564,-0.946127,-2.21664,-0.817681,-1.50127,-0.544463,0.343891,-2.34819,-0.151141,-2.03013,-0.444289,0.455225,0.801334,0.395051,0.636029,0.642813,0.252585,0.521528,0.409218,0.400174,0.30303,0.703464,0.641101,0.244083,0.78133,0.844283,0.725394,0.705688,0.546769,0.834365,0.809208,0.486821,0.928618,0.720336,0.901734,0.693744,0.817764,0.63285,0.414865,0.91279,0.537714,0.883924,0.609281
121.383,0.999093,0.0864543,6,95,0,-86.5571,-0.497529,0.294758,-0.132005,-0.278195,-0.389251,0.076574,-0.479735,0.594945,-1.16696,-1.99916,0.0648616,-0.291461,0.074083,1.12251,0.0289806,-0.855413,0.351246,1.74443,-0.805107,-0.946111,0.90904,-0.708827,0.547642,0.594175,-0.472851,1.65332,-0.359962,-0.959931,0.792557,-0.968524,0.738578,-0.966962,0.0926008,0.823064,0.833389,1.58895,0.506152,1.90168,-0.397861,0.325314,1.26651,0.300826,-0.0154103,-0.621639,-0.812958,1.24985,1.31554,-1.30313,0.365122,0.624555,-0.760385,-1.00972,-0.316738,0.487582,-0.128258,0.613566,-0.519711,0.488756,1.50248,0.984357,-0.0723371,-1.63046,0.414717,-0.963762,1.03647,0.0750123,0.154554,0.205322,1.1541,1.74217,-1.77717,-0.980938,-1.43131,0.453864,-1.17401,-1.66912,-0.441145,-0.653138,-0.435659,0.188096,-0.462493,-0.988658,-0.270763,0.558103,-0.958728,-1.04262,0.0610939,-0.901448,-0.153918,-0.126233,-0.761055,0.503897,-0.693892,-1.05084,-0.00820722,-1.05595,-0.0403216,-1.05502,-0.424642,0.00994287,0.0160859,0.465604,-0.178602,0.651662,-0.71644,-0.286191,3.53205,2.94324,2.77862,5.16809,5.27123,2.39767,3.96043,4.2819,2.82292,2.61893,3.22596,4.10905,3.41416,4.26777,3.03488,4.1105,5.57616,4.77138,3.47208,2.17283,4.01996,2.65539,4.84677,3.62945,3.71734,3.77455,5.02135,5.99307,2.07902,2.6417,2.30698,4.06758,-0.337269,-1.21027,-0.318051,-0.29986,-0.497431,0.736658,-0.632556,-0.180915,0.0426372,0.919079,-0.909488,-1.06225,-0.366725,-1.50371,-1.15537,-1.13811,-1.23373,0.187091,-1.38859,-1.32279,-0.578755,-1.86438,-0.516457,-2.49855,-1.34482,-0.875802,-0.801245,-0.462738,-1.38696,-0.051937,-1.7345,-0.891917,0.583527,0.770347,0.578849,0.574408,0.621855,0.323735,0.653069,0.545106,0.489342,0.285146,0.712895,0.743121,0.590667,0.818128,0.760491,0.757332,0.774471,0.453363,0.800367,0.789646,0.640781,0.865807,0.626319,0.92404,0.793282,0.705952,0.690241,0.613664,0.800107,0.512981,0.849987,0.709286
130.025,0.95877,0.0864543,6,63,0,-90.2628,-0.126574,-0.164879,0.148015,-0.394808,-0.317268,0.129022,-0.733748,0.703621,-0.444423,-0.814394,1.12164,-0.111242,-0.35464,1.24167,1.29382,0.7873,0.617647,1.31697,-0.284749,-0.878725,1.46312,-0.86996,-0.718305,0.859536,0.130065,-0.394136,-0.71992,-1.54962,0.818637,-2.53374,-0.627683,-0.89141,0.337866,-0.230843,0.344981,0.991517,-0.263639,0.663288,-0.579774,0.131729,1.06279,0.293553,1.1406,0.884833,0.538328,0.490772,0.355015,1.6999,0.519029,-2.02359,-0.881876,-0.877767,2.99319,0.815264,-0.412679,-0.0279484,0.601501,-0.422467,0.411432,-0.323703,0.744898,0.104533,-0.016268,0.208216,-0.332289,0.0449551,0.753384,0.565145,0.21053,0.436047,-0.489202,-0.23091,0.504745,0.871827,-1.04645,-1.30677,0.0554622,-0.812021,-0.98328,0.139919,0.176609,-0.179787,-0.299159,0.192897,-0.934104,-1.35204,0.295733,-1.34587,-1.23916,-0.128961,-0.642232,-1.01107,-1.2403,-1.82409,-0.157738,-2.51654,-1.1754,-1.36096,-0.496019,-0.896175,-0.491012,-0.0360961,-0.91925,-0.267045,-1.14169,-0.641061,4.04555,3.75293,3.38996,3.34297,3.21236,4.7674,3.37081,1.59801,2.23427,2.23696,6.96885,3.67706,2.5642,2.87079,3.45341,2.55684,3.26601,2.63206,3.60189,2.98463,2.88065,3.07687,2.62543,2.93289,3.61087,3.41675,3.07896,3.28969,2.50724,2.70474,3.35671,3.73863,-0.290801,-0.925738,0.229441,-0.650253,-1.0932,0.727294,-0.0881839,0.485621,0.0299325,0.560767,-0.953539,-1.29439,0.614805,-1.16898,-1.32104,-0.352545,-0.42633,-0.601516,-1.20536,-1.31137,0.0449998,-2.50769,-1.38598,-2.36004,-1.06853,-1.50723,-0.77987,-0.415436,-1.66004,-0.529812,-1.72737,-0.890664,0.572192,0.71621,0.44289,0.657067,0.748984,0.325789,0.522032,0.380926,0.492517,0.36337,0.721826,0.78489,0.350964,0.762961,0.789354,0.587235,0.604997,0.646003,0.769477,0.787742,0.488752,0.924679,0.79995,0.913729,0.744318,0.81865,0.685652,0.602391,0.840244,0.629439,0.849076,0.709027
134.745,0.999877,0.0864543,5,31,0,-95.8377,-0.0663661,-0.754216,-0.335078,0.0667482,-0.317121,-0.100957,-0.118068,1.02373,0.312214,-0.988235,0.950793,0.371931,0.656339,1.88788,0.61013,0.40247,1.29508,2.16401,0.157018,-0.107899,0.882682,0.291984,0.132185,0.459168,-0.378707,0.4837,-0.387184,-0.788646,0.991262,-1.76283,-1.09424,-1.03501,-0.760088,-0.724151,-0.240985,0.247825,-1.50604,0.355337,-1.22687,-0.63941,1.3044,0.364383,0.525696,1.15175,-0.373276,1.57512,0.971578,-0.816709,0.14046,-0.658096,-0.694008,-0.211332,0.636244,0.84196,-0.296951,-1.33012,-0.0683464,0.355062,2.44295,-0.519375,0.339391,-0.704158,-0.992405,1.56903,2.19609,-1.28146,-0.136245,-0.0388905,0.257357,0.606231,-0.741934,-1.33153,-1.50298,-0.389271,0.201555,-1.12975,0.855286,0.262689,0.553845,1.81461,0.50654,0.293952,1.20774,2.09729,0.0426761,-0.228528,0.785559,0.180845,0.0172533,0.351996,-0.505761,0.37711,-0.514439,-0.925428,0.896716,-1.92273,-1.23827,-1.17764,-0.896193,-0.859403,-0.364771,0.135637,-1.65985,0.245701,-1.37405,-0.772651,4.4636,5.60736,3.21679,6.54269,5.25104,2.73684,3.87902,2.89968,2.86199,3.41233,4.64707,5.0088,3.30751,2.26988,3.59483,4.19452,8.97616,3.05002,4.17064,2.85142,2.56712,6.52818,8.20396,2.31049,3.50698,3.63362,4.04781,4.59653,2.81244,2.26872,2.13131,3.1981,-0.262167,-1.738,-0.189839,-0.104883,-0.315206,0.952774,-0.287394,-0.0300518,0.317658,1.24597,-0.735934,-1.38993,0.221768,-0.525067,-1.17722,-0.524281,-0.942755,-0.0962401,-1.13231,-1.52558,0.216645,-2.7966,-1.15716,-1.88465,-1.17684,-0.948654,-1.05165,-0.641684,-2.33861,-0.185181,-1.89778,-0.960455,0.565169,0.850433,0.547318,0.526197,0.578155,0.278327,0.571358,0.507512,0.421247,0.223398,0.676106,0.800582,0.444784,0.628332,0.764447,0.628148,0.719656,0.524041,0.756266,0.821358,0.44605,0.942492,0.760816,0.868144,0.764379,0.720844,0.741092,0.655134,0.912025,0.546163,0.86964,0.723213
128.816,0.901533,0.0864543,6,63,0,-97.8901,-0.236644,0.0374368,-0.231902,-0.627949,-0.0486747,0.0827292,-0.456083,0.884606,0.325959,-1.29474,0.919348,0.265664,-0.29107,1.28144,0.796761,1.42938,0.597133,1.17038,-0.333462,-0.841014,1.89723,-1.26543,-0.445424,0.170112,-0.044133,0.924277,-0.75341,-0.357875,0.465919,-1.46946,0.562873,-0.931075,0.518392,-0.0770203,0.502995,1.26044,-0.0197753,1.07616,-0.843086,0.318223,1.25083,0.548304,0.162215,0.205745,-0.447011,-0.2712,0.768244,0.946935,1.20363,-1.43442,-1.65001,-1.21998,1.80154,0.281403,-0.808992,0.29964,-0.720994,-0.684076,0.0166185,0.421063,0.531191,-1.43768,0.276871,-1.97422,-0.322443,1.04281,0.750789,-0.704964,-0.405472,0.681726,-0.867576,-0.340157,-1.12099,0.870627,-0.167738,-1.60142,0.357178,-0.221075,-0.713565,0.677489,0.248737,0.808359,0.0721442,0.579239,-0.751066,-1.20005,1.22222,-1.57549,-0.850108,-0.305601,-0.495123,0.361538,-1.12255,-0.772662,-0.0439282,-1.75598,0.0418381,-1.27972,0.00248976,-0.524216,-0.0111302,0.658908,-0.473576,0.495894,-1.20188,-0.174581,3.81819,3.91042,2.73392,3.01058,5.32315,5.87111,6.75844,1.59096,1.41358,1.78946,9.38043,4.07605,2.24176,4.11701,2.35258,2.40068,3.52523,4.40044,4.67434,1.58812,4.06594,1.18337,2.92718,6.18799,5.27245,2.37334,2.7969,5.07653,2.17089,2.89888,1.88928,5.63052,-0.0174959,-1.57159,0.418181,-0.35075,-0.821987,0.864849,0.0536191,0.881821,0.156944,0.669988,-0.845606,-1.15689,0.925203,-1.89431,-1.1457,-0.748804,-0.870901,0.0784048,-1.52609,-0.977032,-0.358791,-2.10058,-0.712138,-2.15466,-0.807013,-1.40257,-0.588311,0.0678458,-1.24596,-0.140218,-1.95047,-0.871609,0.504374,0.82801,0.396952,0.586799,0.694658,0.296327,0.486598,0.292801,0.460844,0.3385,0.699645,0.760768,0.283899,0.869247,0.758725,0.678918,0.704933,0.480409,0.821434,0.726519,0.588748,0.89096,0.670874,0.896104,0.691473,0.802591,0.642977,0.483045,0.7766,0.534997,0.875498,0.70508
130.511,1,0.0864543,5,31,0,-95.0627,0.00397548,-0.236414,-0.179926,-0.71539,-0.0401798,-0.0427861,-0.312512,0.879991,0.322855,-0.103226,0.343007,-0.351916,-0.366844,1.63775,0.401894,0.61876,0.866827,1.67966,-0.619074,-0.60533,1.44443,-0.936495,-0.565645,0.348388,0.199944,0.522915,-0.913591,-0.836811,0.709266,-1.30871,0.695427,-1.80938,-0.247972,-0.336781,0.108117,0.959702,-0.286486,1.10295,-0.741944,0.330141,1.32262,0.297378,0.657945,0.493969,-1.02181,-0.775976,1.08582,0.743555,1.38162,-1.85593,-0.527639,-0.436721,2.13538,1.18142,-0.460641,0.138755,-0.285761,-0.131278,1.36119,1.63314,1.00131,-1.25432,-0.382415,-1.03689,-0.447697,0.751956,0.493676,-0.740376,0.70296,1.73742,-1.43754,-1.48151,-1.07907,0.0201533,-0.0284017,-0.403349,-0.0106687,-0.622194,-0.635331,1.1287,0.0411518,0.231992,0.450289,1.16557,-0.857291,-0.845196,0.958575,-1.13662,-0.810274,-0.0059331,-0.136562,0.147649,-1.11646,-1.0489,0.311636,-1.46416,0.299458,-1.90475,-0.530725,-0.608876,-0.21737,0.532018,-0.564616,0.658074,-0.965415,-0.02199,4.56434,4.34711,2.76974,2.9798,5.18367,4.68203,5.6603,2.16128,3.20819,3.29612,7.08254,5.33317,3.27275,3.91133,3.44746,3.60953,5.62603,6.09993,5.05503,2.5847,3.34978,2.75734,3.28537,4.69375,4.34673,3.01152,4.62585,6.29205,2.44764,2.41584,2.72297,3.77579,-0.30561,-0.668874,-0.361542,-0.797236,-0.903906,0.77105,-0.187911,0.0024811,0.11906,0.839255,-1.11441,-1.2108,0.702066,-1.41114,-1.17669,-0.27204,-0.347011,-0.0974007,-1.34983,-1.34001,0.040394,-1.75996,-0.431722,-2.73579,-1.30774,-1.33165,-1.13584,-0.397911,-1.42207,-0.197966,-1.80322,-0.817237,0.575813,0.661251,0.589414,0.689383,0.711751,0.316252,0.54684,0.49938,0.47027,0.301692,0.75295,0.770441,0.331354,0.803945,0.764351,0.567594,0.585893,0.524331,0.794102,0.792491,0.489903,0.853205,0.606285,0.939106,0.787135,0.791113,0.756915,0.598186,0.805663,0.549331,0.858541,0.69365
136.458,0.933085,0.0864543,5,31,0,-97.9522,-0.122025,-0.438895,-0.55809,-0.134867,-0.324429,0.0423358,-0.225371,0.733121,-0.271036,-1.58955,0.75938,-0.279238,0.284901,0.684346,-0.121837,0.477949,0.490803,0.989936,-0.307949,-0.714892,1.41458,-1.07364,-0.225056,0.325392,-0.180712,0.867455,-0.364088,-0.446324,1.29442,-1.80183,-1.3851,-1.07736,-0.125048,-0.694191,0.0119404,0.482156,-1.07742,0.479429,-1.05514,-0.708794,1.1289,0.596144,0.218671,1.3224,-0.814828,0.981521,0.89046,-0.36793,-0.34419,0.257882,-1.35726,-1.41417,1.25661,0.140498,0.285426,-0.255094,0.0481267,-0.206833,1.841,-1.90634,-0.531524,-0.811094,0.15371,-0.271796,1.413,-0.602955,0.39458,0.903683,0.836141,-0.688695,-0.607507,-0.801732,-0.0893788,0.906737,-0.424073,-1.39071,0.331347,-0.430086,-0.0165039,0.276338,-0.314692,0.125023,0.134447,0.500372,-0.451135,-0.749474,0.811688,-1.01248,-0.390365,0.0131805,-0.357855,0.410579,-0.492292,-0.55258,0.723593,-1.54633,-1.24082,-1.01521,-0.317046,-0.734297,-0.216617,0.128108,-1.01525,0.126109,-0.99892,-0.745003,3.52281,6.80216,1.90246,5.55127,5.25796,2.48323,2.51863,3.60613,1.37682,1.3309,6.54055,3.36241,3.66583,2.65602,3.18226,2.73354,9.26648,0.992474,2.25249,1.90669,3.38899,2.6297,7.17966,2.15858,3.9123,5.29957,5.09042,2.05102,2.15273,1.91737,2.9318,5.30922,-0.183052,-1.44316,-0.022433,-0.527557,-0.481391,0.255685,-0.84835,0.363363,-0.0607191,0.344859,-0.823498,-1.22221,0.256723,-1.71284,-1.44492,-1.00709,-0.928719,-0.0518606,-1.24821,-0.99912,0.0496681,-2.41852,-1.2695,-1.85018,-0.715826,-1.08289,-0.594132,-0.341932,-1.67571,-0.135128,-1.50076,-0.90318,0.545636,0.808943,0.505608,0.628913,0.618076,0.436425,0.700221,0.410146,0.515175,0.41463,0.694978,0.772453,0.436169,0.847204,0.809216,0.73245,0.716815,0.512962,0.776989,0.730885,0.487586,0.918229,0.780656,0.864148,0.671687,0.74704,0.644313,0.58466,0.842335,0.533731,0.817688,0.711602
128.804,0.981045,0.0864543,5,63,0,-98.3387,-0.888038,-0.221694,-0.161577,0.0143278,-0.317047,0.0415963,0.365367,0.822408,-0.152686,-0.827152,0.670263,-0.112049,0.092999,1.55031,0.521374,-0.557246,0.613094,2.14469,-0.330297,-0.576706,0.936753,-0.791167,-0.4109,0.471841,-0.345078,0.146075,-0.656873,-1.94636,0.217536,-2.16613,-0.175153,-1.40758,-0.496048,-0.936015,-0.698648,1.07305,-1.32281,-0.0147899,-1.56862,-0.0373354,1.34631,0.286033,-0.297474,-0.649872,0.426049,0.19875,-0.659418,0.119758,0.326346,-1.59055,-0.0526515,0.632134,0.772525,0.243054,-0.76915,1.17302,0.0332322,0.562811,1.18386,0.00842614,0.117955,-0.974577,-0.165276,0.107938,-0.634502,-0.791611,0.876625,0.378721,0.766463,1.07455,-0.650471,-0.755193,-0.787514,0.282326,0.239797,-0.314889,0.916597,0.273218,0.44185,1.64035,0.79415,-0.0929159,0.86958,2.12918,0.0937284,-0.10892,1.13576,-0.285294,0.0274404,0.753413,0.0815727,0.485501,-0.17485,-1.23533,0.54427,-1.41608,0.221321,-0.79224,-0.0425865,-0.404418,-0.209206,1.24785,-0.722525,0.353204,-0.92468,0.334662,3.52972,3.19128,4.34128,4.06802,3.18258,3.97713,4.21923,2.43843,3.78576,4.60488,4.79356,4.1199,3.08424,5.37538,3.87991,4.51447,5.39208,3.85248,3.97508,2.90823,3.66575,3.96371,3.20534,3.06448,4.93844,4.28291,4.78526,5.22609,3.19073,3.09657,3.06808,4.16643,-0.0855697,-0.927276,0.0099623,-0.383611,-0.57381,1.05949,-0.288942,-0.421128,0.117951,1.4163,-0.831513,-1.13181,0.208896,-1.35425,-1.38743,-0.628393,-0.861054,-0.350944,-1.29831,-2.05602,-0.498847,-2.65295,-0.429148,-2.23065,-1.05473,-1.36774,-1.1999,0.166737,-1.99017,-0.524081,-2.03732,-0.442131,0.521379,0.716522,0.497509,0.594744,0.639642,0.257407,0.571737,0.603753,0.470546,0.195242,0.696675,0.756172,0.447965,0.794823,0.800181,0.652125,0.702881,0.586847,0.785551,0.886554,0.622188,0.934193,0.60567,0.902968,0.741683,0.797015,0.768507,0.458412,0.879761,0.628101,0.88466,0.608767
119.627,0.97692,0.0864543,6,63,0,-84.054,-0.0262418,-0.184724,0.00289418,-0.0812893,-0.58104,0.0603666,-0.708089,0.566789,-1.45772,-3.00781,1.40651,-0.629037,0.343255,1.25244,1.28017,0.654733,0.917443,1.13584,0.0358186,-0.0773792,1.50764,-0.766569,0.548292,0.8219,-0.453022,0.581084,-0.754652,-1.09753,1.05102,-2.13272,-1.6392,-0.866587,0.306023,0.221304,0.627815,0.417339,0.862236,1.78219,-1.02132,-0.754388,1.08301,0.62569,1.02564,1.44706,-0.57718,0.509198,2.05377,-0.236095,0.181522,-0.0280213,-1.52306,-1.87658,1.90187,0.727678,1.0658,-0.948955,0.301113,-0.578173,1.52826,0.482671,0.760094,-1.25239,0.455135,0.213517,2.26896,0.419829,0.220051,0.683581,-0.105667,-0.902018,-0.873762,-0.504735,-0.438929,0.898364,-1.53431,-2.41288,0.089103,-1.06462,-0.513536,0.00177716,0.0174994,-0.336994,-0.188093,-0.0643098,-0.687787,-0.751947,0.146425,-1.14257,-0.397323,-0.242245,-0.964857,-0.378737,-1.13582,-1.33016,-0.112381,-1.91689,-1.63717,-1.19926,-0.534639,-0.582656,-0.35225,-0.471546,-0.219384,0.302035,-1.28696,-1.13567,5.61105,7.30395,2.05828,4.06172,10.6764,2.54794,3.30879,2.90222,1.13888,0.912883,9.7084,4.6567,5.75385,1.6311,3.56588,2.057,7.68463,3.99487,4.75212,1.34904,3.92663,3.3757,12.2151,3.84084,3.38953,4.52998,2.76459,1.67971,1.70967,2.15373,2.24425,5.18155,-0.355389,-1.74411,0.202753,-0.445564,-0.567965,0.696591,-0.144641,0.852575,0.209629,0.404429,-0.576508,-0.85135,0.316308,-1.23309,-1.13765,-0.890253,-0.807995,-0.0431457,-1.31037,-0.981545,-0.155552,-2.31515,-1.35144,-2.35756,-0.91174,-0.854416,-0.737633,-1.02264,-1.08059,0.140357,-1.86409,-1.09731,0.587924,0.851208,0.449485,0.609584,0.638293,0.332568,0.536097,0.298893,0.447784,0.400249,0.640263,0.70085,0.421576,0.774359,0.757248,0.708942,0.691682,0.510785,0.787575,0.727415,0.53881,0.910124,0.794365,0.913533,0.713356,0.701493,0.676478,0.735486,0.746605,0.464968,0.865774,0.749756
119.728,0.989994,0.0864543,6,63,0,-78.1686,-0.883817,-0.0368049,-0.525517,-0.420998,-0.258324,0.259488,-0.0700983,0.712269,-0.118937,-1.31488,0.388532,-0.0688614,-0.119098,0.540855,0.736852,0.734801,0.665309,1.72735,-0.19028,-1.01592,1.25585,-0.712255,-0.442382,0.941357,0.226166,0.451655,-0.329061,-0.940756,0.974303,-1.44088,1.01784,-1.47648,0.471764,0.542785,-0.688933,0.0298212,-0.889697,1.43064,-0.897882,1.04482,1.19521,0.233084,0.0947596,-0.674303,0.363037,0.00753214,-0.349533,0.0374274,0.958554,-1.33795,-0.596301,-0.288155,-0.990598,0.820013,0.120859,0.484784,-0.497622,-1.82458,1.01988,-1.38919,-0.546327,0.0567823,-0.0533478,-0.865045,-0.250913,-0.622112,0.618906,-0.222943,1.28014,1.84842,-0.38958,-1.12612,-1.45035,-0.108559,-0.154813,-1.00664,0.206641,-0.119146,-0.154928,0.315136,0.454738,0.453277,0.403781,1.16024,-0.205628,-0.79371,0.824405,-0.577415,-0.385193,0.600401,0.090993,0.251601,-0.304478,-0.740169,0.623868,-1.09639,0.654875,-1.12175,0.265925,0.316511,-0.560804,-0.0488575,-0.703802,0.9489,-0.709632,0.674097,3.37803,2.82367,3.59601,3.31005,3.04572,3.33319,4.13146,2.419,2.87548,3.0896,2.62299,4.00018,3.39865,3.69952,2.94238,2.15961,4.19094,2.39028,2.90917,3.34826,3.26341,2.70088,3.11654,2.85823,3.817,3.13692,4.45304,5.08373,3.01742,2.54143,2.35645,3.22168,0.240443,-1.07084,0.128289,-0.670749,-0.773305,0.727813,-0.444177,0.620619,0.451724,1.23975,-0.750334,-0.966783,-0.0337206,-1.55131,-1.41534,-0.854001,-1.00557,-0.532852,-1.54839,-1.28618,-0.32898,-2.20711,-0.242449,-2.66107,-0.926088,-1.06132,-1.05855,-0.620275,-1.87839,0.317962,-1.75793,-0.100559,0.440177,0.744757,0.467972,0.661671,0.684235,0.325675,0.609254,0.349641,0.388951,0.224479,0.679251,0.724478,0.508429,0.825103,0.804607,0.701406,0.732153,0.630148,0.824681,0.783501,0.581511,0.900886,0.560317,0.93469,0.716281,0.742942,0.742413,0.650281,0.867426,0.421172,0.85295,0.525119
