# 0.172609, 0.11395, 0.103694, 0.120908, 0.0227756, 0.0124995, 0.180126, 0.538555, 0.339516, 0.251323, 0.272209, 0.311169, 0.304596, 0.38923, 0.312391, 0.237474, 0.267408, 0.30869, 0.235116, 0.415173, 0.224659, 0.26372, 0.245535, 0.25701, 0.248767, 0.253605, 0.259054, 0.292438, 0.278715, 0.267607, 0.216968, 0.275543, 0.22797, 0.32547, 0.422907, 0.373435, 0.234405, 0.23149, 0.24736, 0.304953, 0.158306, 0.00751466, 0.162064, 0.163121, 0.163093, 0.162119, 0.16267, 0.162603, 0.163628, 0.161894, 0.162761, 0.162618, 0.163721, 0.16337, 0.16315, 0.162199, 0.163078, 0.163757, 0.163125, 0.16293, 0.162187, 0.163013, 0.162717, 0.162544, 0.162787, 0.163096, 0.163575, 0.162556, 0.163561, 0.162038, 0.162653, 0.163496, 0.163045, 0.16251, 0.16271, 0.163296, 0.162946, 0.162288, 0.162186, 0.162636, 0.163125, 0.162092, 0.161932, 0.162301, 0.16338, 0.16189, 0.163684, 0.163195, 0.163454, 0.161701, 0.163333, 0.161863, 0.16227, 0.163162, 0.161495, 0.162769, 0.162996, 0.161763, 0.162187, 0.162943, 0.161817, 0.163032, 0.163041, 0.162788, 0.162322, 0.163097, 0.162236, 0.163273, 0.162733, 0.162552, 0.162459, 0.162311, 0.16239, 0.163473, 0.163279, 0.16228, 0.162604, 0.162508, 0.163226, 0.162431, 0.162743, 0.161821, 1.38514, 0.162639, 0.162276, 0.162639, 0.162785, 0.162159, 0.162563, 0.162495, 0.162743, 0.162555, 0.162286, 0.162061, 0.16275, 0.163188, 0.162928, 0.162119, 0.163034, 0.161733, 0.162561, 0.1623, 0.162657, 0.162027, 0.162508, 0.162584, 0.162914, 0.16248, 0.16239, 0.1623, 0.162091, 0.16256, 0.162419, 0.162111, 0.162429, 7.83998e-05
7414.61,0.984062,0.0108694,8,255,0,-7325.6,0.0632743,0.849678,-0.0612513,0.05439,0.0906914,0.0468615,0.119041,0.455406,0.591719,-0.344017,0.567328,0.105207,0.108072,0.605831,-0.250165,0.271938,0.27504,0.165162,-0.253847,0.332682,0.309997,0.300259,0.195345,0.270958,0.193834,0.24163,-0.322365,0.97235,0.499532,-0.126896,-0.262775,-0.344474,-0.288687,-0.362394,0.571616,-0.025523,-0.166748,0.473496,0.683925,0.125537,-0.456299,0.620105,-0.392686,-0.684887,-1.34698,-0.110124,-0.806542,-0.40281,-1.14397,-0.241623,-0.548925,-0.964361,-0.645547,-0.785588,-0.139668,0.0912591,-0.199655,-0.732356,-1.085,-0.735381,-1.0589,-0.187177,-1.10177,-0.477553,-0.937108,-1.50889,-1.1719,-1.05794,0.375426,-0.743523,-0.945456,-1.82561,-1.06261,-1.19676,-0.93231,-1.34524,0.713147,-0.347379,-0.297834,-0.640285,-0.347011,-1.94115,-0.357037,-0.722878,-0.475455,-0.160265,-0.328823,0.248778,-0.414206,-0.32824,-1.26739,-0.69162,-0.246612,-0.752224,-1.02193,-0.41186,0.0471452,0.314122,-0.955997,0.0630046,-1.02973,-0.270768,0.53802,0.365789,-0.849205,-0.697338,-1.19567,-0.583871,-0.662277,-0.767124,-1.20131,0.009333,-1.33428,-0.982139,-0.748718,-1.17651,0.00755271,0.280254,0.0481925,-0.595839,-0.681912,-0.943813,0.64389,2.20135,1.04147,1.55867,-0.0573391,0.730825,2.04928,0.285869,1.31909,1.73348,1.62283,0.632015,2.23632,0.255281,0.551443,0.552431,0.191321,-0.33417,0.5674,0.139865,1.08928,0.567031,0.325224,-0.528839,-0.815162,-0.768531,-0.700676,1.20686,1.24822,-0.0434914,0.434059,0.214222,-0.0132037,0.192854
7421.98,0.943925,0.0108694,9,767,0,-7339.26,-0.0393881,0.869525,0.260668,-0.00148966,-0.216427,0.121057,0.258775,0.574828,0.805902,-0.251455,0.297987,-0.942174,-0.534666,1.01025,-0.679054,0.124936,1.25679,0.843361,-0.450071,1.04298,-0.135538,0.0345115,0.293922,-0.140467,-0.58282,-0.053239,-0.203605,0.117266,0.161107,0.0321569,0.00194194,-0.792238,-0.344943,-0.879063,0.82584,1.15779,0.529029,0.468373,0.26892,-0.187407,-0.777149,0.548731,-0.582571,-0.890508,-1.5569,-0.294933,-0.99584,-0.594815,-1.36223,-0.432891,-0.763962,-1.13441,-0.811607,-0.991836,-0.282316,-0.0348797,-0.332596,-0.883543,-1.25513,-0.962883,-1.2313,-0.39112,-1.33338,-0.597338,-1.17666,-1.69151,-1.32199,-1.19345,0.175676,-0.914065,-1.11268,-2.04868,-1.25649,-1.39452,-1.09224,-1.50906,0.580552,-0.550275,-0.528625,-0.831911,-0.514673,-2.13913,-0.534813,-0.839507,-0.695857,-0.371676,-0.536278,0.0195011,-0.561297,-0.50048,-1.42178,-0.878044,-0.463982,-0.934472,-1.22945,-0.617318,-0.139722,0.112235,-1.15092,-0.108612,-1.18928,-0.488719,0.376459,0.126197,-1.02845,-0.861099,-1.37399,-0.785229,-0.854226,-0.97249,-1.40524,-0.181115,-1.50842,-1.14493,-0.950887,-1.34568,-0.182783,0.0869481,-0.10144,-0.809591,-0.903306,-1.19147,0.236096,2.35806,1.21351,1.74028,0.135355,0.897521,2.23718,0.462189,1.48531,1.93478,1.80686,0.844864,2.43208,0.419413,0.733483,0.732717,0.377672,-0.155672,0.753016,0.319516,1.29542,0.766376,0.526928,-0.323834,-0.62811,-0.582343,-0.517462,1.41595,1.43667,0.149601,0.61863,0.405412,0.164918,0.191508
7399.34,0.983824,0.0108694,8,511,0,-7323.95,0.796596,0.388603,-0.220537,-0.170419,-0.018503,-0.0100019,0.032081,0.519656,0.725637,-0.227128,0.17234,-0.689218,0.054326,0.343755,-0.848828,0.133254,0.928746,0.254201,0.378072,0.961411,-0.305434,-0.523923,-0.404131,0.128775,-0.616291,0.0162194,-0.733911,0.886843,0.302167,-0.304719,-0.526087,-0.832794,-1.26612,-0.782279,0.731392,0.355348,-0.296022,-0.0667641,-0.565286,-0.212268,-0.764729,0.514776,-0.595232,-0.857373,-1.52004,-0.293758,-0.967735,-0.575775,-1.33507,-0.355038,-0.720099,-1.13837,-0.850983,-0.958316,-0.266879,-0.0255859,-0.335372,-0.902822,-1.25748,-0.95367,-1.22634,-0.384808,-1.31092,-0.600116,-1.11352,-1.69045,-1.33797,-1.16834,0.174475,-0.845025,-1.06341,-2.02678,-1.18666,-1.34072,-1.01506,-1.52211,0.594693,-0.526145,-0.468463,-0.777892,-0.524153,-2.16151,-0.485089,-0.833335,-0.622564,-0.29304,-0.531878,0.0494245,-0.543312,-0.465655,-1.42307,-0.866759,-0.412039,-0.911646,-1.1614,-0.595123,-0.126523,0.167184,-1.12956,-0.0678231,-1.16712,-0.42695,0.375629,0.193023,-1.00521,-0.817205,-1.30044,-0.775258,-0.82861,-0.918265,-1.38637,-0.158623,-1.47462,-1.16177,-0.879833,-1.32353,-0.197758,0.12037,-0.0671448,-0.766629,-0.895378,-1.15175,0.341775,2.29845,1.2044,1.7563,0.123341,0.867235,2.19171,0.421852,1.48416,1.9081,1.79582,0.781704,2.4197,0.397836,0.705203,0.690532,0.361609,-0.202178,0.718879,0.303173,1.26463,0.729731,0.505261,-0.344083,-0.663435,-0.579167,-0.556724,1.39761,1.39646,0.117046,0.571747,0.380694,0.16509,0.190162
7396.95,0.975017,0.0108694,8,255,0,-7317.34,-0.260919,1.19583,0.331012,-0.0552465,0.0321672,0.196462,0.223619,0.680658,0.634266,-0.192315,0.681712,-0.618476,-0.00988468,1.05061,-0.979266,-0.0403938,1.2219,0.634791,-0.266081,0.614054,0.347489,0.377623,0.484802,0.0328938,-0.398234,0.738858,-0.416642,0.324842,0.376037,0.336352,-0.744389,-0.190867,-0.0367167,-1.04805,1.379,0.820453,0.297931,0.878763,0.344506,-0.384057,-0.796485,0.54353,-0.657989,-0.920984,-1.58287,-0.355958,-1.02433,-0.644934,-1.40236,-0.42229,-0.774887,-1.19156,-0.914984,-1.02226,-0.330603,-0.0808425,-0.400626,-0.963698,-1.32378,-1.01189,-1.29057,-0.425868,-1.36559,-0.649474,-1.17584,-1.75086,-1.39721,-1.23103,0.120513,-0.908854,-1.12628,-2.08656,-1.24287,-1.40519,-1.07546,-1.59336,0.533417,-0.58903,-0.524901,-0.834138,-0.577204,-2.23193,-0.542895,-0.895655,-0.682146,-0.362905,-0.589457,-0.0113183,-0.607637,-0.530375,-1.48864,-0.930204,-0.462257,-0.981366,-1.21205,-0.65527,-0.185875,0.101312,-1.19978,-0.122261,-1.22591,-0.490895,0.313288,0.132565,-1.07096,-0.880109,-1.3626,-0.846686,-0.892956,-0.972497,-1.45082,-0.225813,-1.53857,-1.21318,-0.947172,-1.38425,-0.257954,0.0691997,-0.12329,-0.827119,-0.950388,-1.20688,0.30667,2.35677,1.25485,1.81162,0.182312,0.95355,2.29074,0.494121,1.55799,1.96504,1.8181,0.85546,2.47103,0.459991,0.764156,0.747846,0.439455,-0.113394,0.785042,0.394822,1.3293,0.769819,0.575314,-0.292205,-0.587043,-0.53978,-0.480582,1.42916,1.48823,0.179089,0.620895,0.424163,0.210362,0.190778
7422.45,0.879471,0.0108694,8,255,0,-7340.53,-0.0417012,0.348633,0.298089,0.00454076,-0.328456,0.180666,0.304218,0.695595,1.1094,0.339946,0.935257,-0.36031,-0.597054,1.24706,-0.47266,0.399978,0.661147,1.26425,-0.00220465,1.25088,0.175344,0.0116404,0.607056,0.447348,0.0551294,-0.210298,-0.288034,0.660838,0.336859,0.384076,-0.61181,-0.46755,0.420579,-1.20931,1.74178,0.773846,0.00901944,0.264281,0.15749,0.659705,-0.921665,0.542054,-0.742593,-1.01754,-1.71891,-0.448101,-1.10888,-0.720353,-1.50706,-0.578435,-0.861299,-1.3295,-0.958104,-1.13662,-0.435689,-0.235387,-0.503699,-1.07883,-1.44909,-1.09372,-1.38472,-0.526789,-1.47734,-0.767578,-1.28343,-1.84172,-1.52469,-1.35925,-0.00612621,-1.09415,-1.24101,-2.14203,-1.37838,-1.53952,-1.1847,-1.71933,0.427347,-0.695742,-0.671998,-0.963167,-0.615594,-2.27075,-0.641446,-1.04399,-0.832377,-0.551299,-0.697059,-0.0988755,-0.719367,-0.670507,-1.58923,-1.00329,-0.546833,-1.07427,-1.31679,-0.774514,-0.243752,-0.0254723,-1.35965,-0.262131,-1.32739,-0.575337,0.240104,-0.0193442,-1.16759,-0.98035,-1.49918,-0.926044,-0.965815,-1.09293,-1.55863,-0.333714,-1.68163,-1.33339,-1.05549,-1.52374,-0.322436,-0.0998447,-0.232911,-0.977104,-1.01215,-1.34477,0.28681,2.51417,1.38461,1.90256,0.318193,1.05729,2.40071,0.582249,1.67065,2.09187,1.96536,0.966859,2.57761,0.577423,0.876243,0.867427,0.555152,-0.0337977,0.870059,0.482215,1.40542,0.880671,0.682814,-0.175359,-0.479584,-0.410078,-0.382364,1.58653,1.60037,0.282891,0.747599,0.532399,0.323495,0.191489
7420.41,0.831703,0.0108694,9,511,0,-7335.91,1.01071,0.0987546,-0.445841,-0.331836,-0.329153,-0.090689,0.183768,0.635371,0.992716,0.430804,0.664665,-0.547826,-0.476447,1.04851,0.0447512,-0.216201,0.48806,1.03743,-0.732879,1.0939,0.140016,0.362959,0.689982,0.702687,-0.40156,-0.30071,-0.268688,0.867139,0.738161,0.986094,-0.316129,-0.910327,-0.200552,0.232056,1.00096,0.890535,-0.0399511,0.128863,0.885972,0.719666,-0.95728,0.636847,-0.67986,-1.0194,-1.67304,-0.437491,-1.11883,-0.773486,-1.47098,-0.569853,-0.878381,-1.30368,-0.959378,-1.16178,-0.446571,-0.252653,-0.520778,-1.06929,-1.44565,-1.10096,-1.3925,-0.575486,-1.45522,-0.783643,-1.26083,-1.86689,-1.50948,-1.33863,-0.0421778,-1.06777,-1.27306,-2.13691,-1.39858,-1.55943,-1.24482,-1.70139,0.405358,-0.679559,-0.673179,-0.938897,-0.646885,-2.28662,-0.668227,-1.08397,-0.8458,-0.548707,-0.667529,-0.144023,-0.74565,-0.662349,-1.57193,-1.0335,-0.593106,-1.05656,-1.39408,-0.748526,-0.309227,-0.0598316,-1.30121,-0.289078,-1.31289,-0.583805,0.186658,0.00188112,-1.17204,-1.05663,-1.52728,-0.959566,-1.0043,-1.12555,-1.55588,-0.262917,-1.65046,-1.33346,-1.08011,-1.53975,-0.353176,-0.0857348,-0.24777,-0.932699,-1.01264,-1.32369,0.369924,2.51232,1.39648,1.91277,0.304863,1.06292,2.3849,0.613899,1.67476,2.08575,1.99021,1.00639,2.60553,0.569806,0.894307,0.892775,0.530164,-0.0113648,0.881812,0.483023,1.43396,0.89096,0.65822,-0.158815,-0.481568,-0.414683,-0.397577,1.57588,1.56636,0.317075,0.750753,0.561794,0.328307,0.190629
7407.61,0.955813,0.0108694,9,511,0,-7337.96,-0.30075,0.407681,0.138086,-0.204769,-0.309144,0.324577,0.326991,0.449435,0.947861,0.080015,0.774281,-0.141814,-0.191667,1.55113,-0.821361,0.575545,0.871251,1.182,-0.0591704,0.532332,-0.217607,0.104252,0.183488,0.0971165,0.132188,0.116727,-0.490391,0.0435293,0.283323,0.287893,0.0161774,-0.601745,0.940121,-0.132107,1.33195,1.2815,-0.00319021,0.588246,-0.0559077,0.351603,-0.804712,0.477116,-0.68063,-1.01243,-1.63317,-0.355408,-1.02529,-0.672593,-1.39426,-0.515294,-0.801719,-1.20194,-0.924374,-1.12955,-0.426959,-0.155588,-0.423195,-0.980656,-1.36264,-1.03491,-1.34895,-0.505922,-1.41609,-0.693101,-1.27388,-1.76893,-1.4715,-1.27547,0.0632758,-1.02255,-1.24274,-2.08295,-1.3553,-1.48848,-1.15093,-1.62243,0.459691,-0.618177,-0.565462,-0.885758,-0.6051,-2.22185,-0.636018,-0.961885,-0.781872,-0.465898,-0.646604,-0.0454542,-0.642089,-0.55837,-1.54045,-0.963718,-0.515464,-0.999858,-1.30614,-0.672737,-0.222936,0.00587455,-1.30557,-0.207265,-1.20905,-0.554185,0.295041,0.0701181,-1.08861,-0.984533,-1.45987,-0.883666,-0.968538,-1.02172,-1.4713,-0.194957,-1.6083,-1.22022,-0.991522,-1.48087,-0.267997,0.00899878,-0.187059,-0.901514,-0.99873,-1.26951,0.250595,2.4418,1.31196,1.864,0.2547,0.977568,2.32689,0.553955,1.58649,1.9973,1.90514,0.910034,2.52949,0.519353,0.841545,0.801308,0.470714,-0.0548058,0.841163,0.392256,1.37936,0.849662,0.639727,-0.219026,-0.54957,-0.477633,-0.450076,1.49576,1.51723,0.230539,0.667033,0.486177,0.255422,0.194741
7421.47,0.925737,0.0108694,9,1023,0,-7336.89,0.0446072,0.347318,-0.0707793,0.318989,-0.399935,-0.0129521,0.615776,0.666849,1.43104,0.616612,0.783355,-0.118437,-0.139194,1.4541,-0.175323,0.601926,0.812522,1.22869,0.104533,2.09412,0.658703,0.756486,0.795098,0.777847,0.656925,0.676868,0.73682,1.09196,0.954002,1.32612,-0.408894,-1.01994,-0.146941,0.41934,1.58157,1.36859,0.700745,0.629019,0.512415,0.960478,-0.922699,0.526613,-0.690984,-0.993886,-1.64224,-0.374313,-1.07659,-0.667826,-1.38967,-0.527965,-0.811458,-1.3286,-0.920424,-1.10405,-0.389042,-0.193942,-0.452882,-1.00944,-1.37129,-1.01531,-1.32739,-0.474318,-1.38149,-0.726232,-1.23658,-1.77224,-1.44607,-1.27074,0.0710632,-0.996233,-1.23527,-2.11167,-1.36699,-1.51399,-1.15166,-1.62275,0.466026,-0.643914,-0.628959,-0.926362,-0.590022,-2.22924,-0.6171,-0.962683,-0.786322,-0.470831,-0.636346,-0.0521881,-0.675588,-0.593641,-1.54927,-0.970031,-0.50945,-0.983294,-1.31202,-0.684681,-0.226775,0.0132542,-1.26175,-0.173283,-1.229,-0.527246,0.334905,0.0808821,-1.0835,-0.979253,-1.48846,-0.880973,-0.923064,-1.08252,-1.4794,-0.203809,-1.59126,-1.25609,-0.998128,-1.43715,-0.317411,-0.0542681,-0.190786,-0.916001,-1.0006,-1.30281,0.284232,2.42839,1.32773,1.83661,0.218257,0.998669,2.3341,0.52712,1.60317,2.03157,1.9027,0.950845,2.52406,0.497478,0.828156,0.795046,0.467986,-0.0732992,0.833674,0.437788,1.37498,0.82087,0.60947,-0.223292,-0.548338,-0.470128,-0.435271,1.50433,1.52789,0.225713,0.705623,0.489778,0.23459,0.193342
7428.54,0.980888,0.0108694,9,511,0,-7337.32,0.106301,0.607322,0.367271,0.122671,-0.417411,0.00924296,0.648228,0.198792,0.661186,0.682577,0.877649,0.757775,0.180666,0.619846,1.00511,0.496364,1.0201,0.905073,0.50696,0.397759,0.644949,0.667247,0.57228,0.820042,0.454448,0.440048,0.477436,0.566879,0.87985,0.562457,0.369259,0.224386,0.526923,0.32775,0.589445,0.667669,0.612478,0.682386,0.851409,1.09521,-0.914355,0.539484,-0.712298,-0.981529,-1.66956,-0.39947,-1.09697,-0.742223,-1.4719,-0.559374,-0.86566,-1.33825,-0.972119,-1.1355,-0.412124,-0.183454,-0.51218,-1.08203,-1.40431,-1.03248,-1.35222,-0.545473,-1.46014,-0.740595,-1.25742,-1.80885,-1.47598,-1.34562,0.0547463,-1.06966,-1.26851,-2.12258,-1.39359,-1.49389,-1.21135,-1.65938,0.414442,-0.680337,-0.613022,-0.952799,-0.66426,-2.28704,-0.608048,-1.00411,-0.840345,-0.514109,-0.66072,-0.104273,-0.701282,-0.636597,-1.55583,-1.0422,-0.572735,-1.06972,-1.37016,-0.762175,-0.232726,-0.00160849,-1.32218,-0.232568,-1.28243,-0.543521,0.228637,0.0404155,-1.13155,-0.983159,-1.53738,-0.912892,-0.980586,-1.05764,-1.52349,-0.293304,-1.67893,-1.32851,-1.04231,-1.51167,-0.328801,-0.0616121,-0.217409,-0.955676,-1.04808,-1.29805,0.537216,2.50342,1.36958,1.88395,0.278143,1.02829,2.35213,0.58826,1.64776,2.06248,1.96147,0.94652,2.5717,0.532635,0.88516,0.844772,0.528669,-0.00388858,0.87795,0.473633,1.41777,0.892905,0.65205,-0.171697,-0.499104,-0.40747,-0.371044,1.52784,1.5827,0.27674,0.734108,0.547199,0.261609,0.191565
7422.15,0.999347,0.0108694,8,511,0,-7352.54,0.288203,0.219312,-0.118518,-0.277614,-0.253216,0.13592,0.0897321,0.316353,0.28285,-0.250675,0.480043,0.276132,-0.146657,0.207482,0.200332,0.42956,0.390896,0.128535,0.44545,0.518443,0.0218885,0.0380897,0.601848,0.0614344,-0.495256,0.0705009,0.107804,0.728684,-0.14516,0.169688,0.201536,-0.174707,-0.0786945,-0.526294,0.403832,0.540868,-0.243306,-0.0356133,-0.468405,-0.31168,-0.609397,0.612889,-0.399102,-0.692077,-1.2968,-0.0682445,-0.757989,-0.385306,-1.11637,-0.226179,-0.543395,-0.984175,-0.601711,-0.777183,-0.0476625,0.130634,-0.158322,-0.729913,-1.10439,-0.696546,-1.00337,-0.196801,-1.09823,-0.399771,-0.915825,-1.50977,-1.13805,-0.999327,0.392541,-0.757457,-0.945793,-1.81042,-1.07272,-1.17545,-0.885457,-1.34891,0.755155,-0.346001,-0.281303,-0.598739,-0.308228,-1.91231,-0.306445,-0.674693,-0.472067,-0.169636,-0.353566,0.235949,-0.354923,-0.311243,-1.23112,-0.684228,-0.251559,-0.750458,-1.03168,-0.432828,0.108436,0.324962,-0.986832,0.091834,-0.954478,-0.197488,0.567361,0.345498,-0.800867,-0.662887,-1.16832,-0.568936,-0.652087,-0.753086,-1.18624,0.0370182,-1.30749,-0.988153,-0.717216,-1.1903,-0.00379378,0.224742,0.0909514,-0.615421,-0.656152,-0.942397,0.535011,2.11271,1.04761,1.57301,-0.0565214,0.677406,2.04266,0.23012,1.30683,1.71473,1.61859,0.630809,2.22992,0.246312,0.525667,0.524633,0.165031,-0.370664,0.524432,0.122805,1.09212,0.570578,0.322225,-0.525576,-0.83383,-0.760039,-0.745686,1.19847,1.22358,-0.0614312,0.409701,0.202884,-0.0297449,0.19025
7411.3,0.987281,0.0108694,8,511,0,-7331.57,-0.0478558,0.918063,0.272095,-0.111985,-0.124405,-0.00592051,0.473819,0.510945,0.421585,-0.286801,1.31572,-0.220603,0.206173,0.704105,0.302466,0.22442,0.791781,1.31531,0.114517,1.2319,0.923609,0.2716,-0.0113068,0.291886,1.42208,0.28092,0.759443,1.02202,-0.276249,0.375125,0.11409,-0.00697214,0.571554,0.195908,1.36481,1.26511,0.630523,0.668635,0.933003,-0.0344489,-0.739817,0.497942,-0.563468,-0.861915,-1.50655,-0.264072,-0.931723,-0.554263,-1.33761,-0.395286,-0.727641,-1.15371,-0.788426,-0.983864,-0.255511,-0.0541054,-0.330108,-0.893491,-1.26366,-0.957923,-1.22541,-0.367016,-1.26723,-0.594851,-1.05773,-1.67515,-1.31132,-1.18647,0.209128,-0.924619,-1.10641,-1.97018,-1.206,-1.33122,-1.01275,-1.54798,0.59015,-0.490318,-0.441356,-0.778226,-0.452752,-2.11991,-0.505279,-0.87079,-0.610854,-0.360282,-0.498798,0.0737195,-0.555082,-0.486984,-1.41129,-0.850873,-0.390474,-0.907195,-1.20143,-0.589419,-0.119127,0.147438,-1.09514,-0.0877279,-1.11072,-0.43415,0.379888,0.199384,-0.969529,-0.819698,-1.39298,-0.779895,-0.852155,-0.887958,-1.3912,-0.140636,-1.43127,-1.14377,-0.865321,-1.32677,-0.176042,0.113167,-0.0521994,-0.806315,-0.870648,-1.15475,0.532074,2.31006,1.19856,1.71745,0.12956,0.865352,2.21218,0.437259,1.46732,1.87663,1.7735,0.819031,2.406,0.431955,0.693851,0.692053,0.330031,-0.190462,0.708727,0.292627,1.24608,0.717402,0.519232,-0.353318,-0.667403,-0.59144,-0.567523,1.37887,1.40706,0.10268,0.569126,0.350912,0.152724,0.190801
7420.13,0.969315,0.0108694,8,255,0,-7351.78,-0.209107,0.386086,0.0467485,-0.73407,-0.343827,0.129101,0.673482,0.620018,-0.169456,0.000965772,0.973283,0.584345,0.696776,1.73042,-0.0684065,0.569211,0.734485,1.34653,0.235036,1.10537,-0.0438442,0.187189,0.32157,0.880557,0.849944,0.113125,0.275414,0.99995,0.466348,0.343467,1.2152,0.463076,0.555077,0.405729,2.20999,1.44842,0.903076,1.05392,1.11978,0.805318,-0.788138,0.582995,-0.57593,-0.895575,-1.53961,-0.27268,-0.954814,-0.596786,-1.29805,-0.427233,-0.720873,-1.16908,-0.84194,-0.990545,-0.318907,-0.100562,-0.369829,-0.894749,-1.29247,-0.954656,-1.24406,-0.44633,-1.29808,-0.634729,-1.15151,-1.68864,-1.35119,-1.20581,0.131641,-0.932404,-1.11865,-2.00987,-1.21895,-1.40022,-1.10253,-1.54602,0.533136,-0.580456,-0.53795,-0.817588,-0.510347,-2.12617,-0.519822,-0.857867,-0.677917,-0.35065,-0.518301,0.0640349,-0.609904,-0.497318,-1.43745,-0.897143,-0.441635,-0.956616,-1.2495,-0.654434,-0.125665,0.123812,-1.18775,-0.10433,-1.16657,-0.475136,0.360478,0.118968,-1.03791,-0.872903,-1.37296,-0.774627,-0.870598,-0.977812,-1.38891,-0.150768,-1.51286,-1.17101,-0.966263,-1.38776,-0.176643,0.0540955,-0.073708,-0.843137,-0.913558,-1.17084,0.389472,2.34949,1.25544,1.76203,0.151798,0.908406,2.24986,0.453601,1.52415,1.93831,1.82202,0.816563,2.43627,0.414769,0.762875,0.722766,0.394578,-0.143373,0.771915,0.356001,1.3078,0.762648,0.504622,-0.313744,-0.608865,-0.591223,-0.519014,1.39877,1.42984,0.142596,0.599778,0.421274,0.14246,0.192789
7416.5,0.958804,0.0108694,8,255,0,-7338.56,-0.186972,0.799974,-0.526112,-0.0983676,-0.00838567,0.0385077,0.57394,0.626609,1.11512,0.0932266,0.63833,-0.0298166,-0.0193316,1.07516,0.0186223,0.503994,0.536758,1.3784,0.702951,1.12509,0.912134,0.6421,1.84077,0.735039,0.0991158,1.01464,0.571819,1.09315,1.11087,0.715194,-0.544564,-0.372091,-0.187376,0.309313,1.21266,0.821417,0.429288,0.277708,0.169149,1.08204,-0.689604,0.540568,-0.497208,-0.804996,-1.45622,-0.199584,-0.863506,-0.492907,-1.25343,-0.352771,-0.656979,-1.09451,-0.75104,-0.919937,-0.215554,-0.00584815,-0.259732,-0.844994,-1.214,-0.855637,-1.18471,-0.346398,-1.26149,-0.511124,-1.09294,-1.62004,-1.28176,-1.13307,0.252719,-0.849557,-1.04612,-1.97227,-1.18223,-1.31195,-0.998878,-1.48033,0.645723,-0.452199,-0.470374,-0.712904,-0.396026,-2.09029,-0.498644,-0.828336,-0.623118,-0.297091,-0.435413,0.136006,-0.513207,-0.442866,-1.38045,-0.810408,-0.361135,-0.874836,-1.14814,-0.561581,-0.0451935,0.223899,-1.09043,0.0335638,-1.08737,-0.342269,0.448548,0.228909,-0.91942,-0.802992,-1.27868,-0.726958,-0.797691,-0.873801,-1.3128,-0.0747957,-1.42805,-1.12585,-0.845068,-1.31024,-0.139087,0.127465,0.00351146,-0.733342,-0.807929,-1.11863,0.381386,2.28422,1.16285,1.69151,0.0785898,0.80737,2.14388,0.395113,1.40518,1.8559,1.72578,0.763737,2.38031,0.327552,0.673658,0.624785,0.327917,-0.259833,0.659617,0.253897,1.20438,0.658454,0.459717,-0.380796,-0.710046,-0.622691,-0.594667,1.32257,1.34954,0.0693559,0.518174,0.324742,0.0878544,0.189149
7419.21,0.975677,0.0108694,8,255,0,-7354.01,-0.219348,0.68382,-0.291358,-0.570746,0.0680782,0.10901,0.808404,0.573943,1.13479,1.3239,0.445629,-0.0366015,0.23188,1.24018,0.177573,0.752056,1.07513,1.48577,-0.0676547,0.991972,0.809879,0.915748,0.793026,0.563629,0.626116,0.632597,0.249206,1.25778,0.906941,0.625606,0.520399,0.0529278,0.168878,0.349786,1.54481,1.32507,-0.302869,1.01226,0.615084,0.514132,-0.711131,0.517374,-0.534022,-0.861584,-1.54398,-0.251428,-0.900092,-0.574811,-1.30758,-0.394348,-0.728683,-1.14766,-0.830369,-0.9452,-0.281065,-0.0561844,-0.323423,-0.903941,-1.25775,-0.906895,-1.20782,-0.406262,-1.30989,-0.616687,-1.12071,-1.65321,-1.33858,-1.18622,0.192564,-0.922031,-1.13007,-2.02144,-1.23276,-1.36242,-1.071,-1.52876,0.592544,-0.525611,-0.489646,-0.806826,-0.473264,-2.10902,-0.504881,-0.879809,-0.650733,-0.34196,-0.518701,0.0675642,-0.567126,-0.471091,-1.40678,-0.863021,-0.443823,-0.905043,-1.22362,-0.642919,-0.115852,0.173961,-1.16444,-0.065033,-1.14365,-0.417999,0.380628,0.191661,-0.990138,-0.860484,-1.31021,-0.778621,-0.863557,-0.947737,-1.33141,-0.147902,-1.49177,-1.13701,-0.882144,-1.3686,-0.189938,0.0708207,-0.0826663,-0.83427,-0.869184,-1.13996,0.55169,2.34173,1.20532,1.73205,0.149811,0.844607,2.21627,0.44291,1.48087,1.90626,1.7955,0.822202,2.4411,0.394347,0.728365,0.677394,0.385465,-0.1796,0.717493,0.297941,1.26631,0.74359,0.515387,-0.305861,-0.638537,-0.569909,-0.539302,1.37031,1.43292,0.13259,0.58946,0.365214,0.154119,0.190589
