lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.111454
# Diagonal elements of inverse mass matrix:
# 0.108799, 0.114343, 0.0218714, 0.13827, 0.143204, 0.142744, 0.13461, 0.143299, 0.141525, 0.142202, 0.141883, 0.139286, 0.141502, 0.143826, 0.156667, 0.146659, 0.14523, 0.135437, 0.136377, 0.134232, 0.144644, 0.143508, 0.137566, 0.139155, 0.143936, 0.142535, 0.136513, 0.135121, 0.136385, 0.137563, 0.130321, 0.143801, 0.148608, 0.145632, 0.146608
-3918.61,0.926416,0.111454,4,15,0,3929.54,-0.010815,-0.0987306,0.523876,-0.360323,-0.867196,-0.152996,0.415115,-0.382474,0.547741,0.00117036,-0.246314,-0.556249,0.433474,-0.606249,-1.12478,1.29769,-0.139411,-0.0422967,0.0637564,0.0319521,1.02936,-0.169817,-0.314817,0.0376149,-0.977841,-0.378911,-0.0884542,0.0347674,-0.0430709,0.26706,0.853583,-0.425638,1.03981,-0.130707,-0.00967412,-0.371138,-0.878011,-0.163811,0.4043,-0.393289,0.536926,-0.00964463,-0.257129,-0.567064,0.422659,-0.617064,-1.13559,1.28688,-0.150226,-0.0531117,0.0529414,0.0211371,1.01854,-0.180632,-0.325632,0.0268,-0.988656,-0.389726,-0.0992692,0.0239524,-0.0538859,0.256245,0.842768,-0.436453,1.029,-0.141522,-0.0204891,0.591734,0.70641,0.540861,0.40028,0.597074,0.368903,0.502411,0.56393,0.638085,0.395881,0.649551,0.756869,0.216382,0.537486,0.513275,0.486768,0.494716,0.265312,0.545036,0.580696,0.4933,0.728822,0.596217,0.524797,0.494012,0.513468,0.436287,0.300952,0.607414,0.263279,0.535322,0.505122
-3921.78,0.822452,0.111454,6,95,0,3940.66,-0.359384,0.192853,0.556925,-0.13843,-1.26105,-0.3521,0.280889,0.0844899,0.694108,0.577154,0.0302878,-0.059359,0.443831,-0.203634,-0.0330137,1.40728,0.222413,0.567715,0.961022,0.221139,0.760831,0.0312819,-0.186541,0.47806,-0.294509,0.206237,0.352565,0.116427,0.757763,0.810048,0.715321,-0.137286,1.08295,-0.111864,0.535097,-0.497814,-1.62044,-0.711484,-0.0784951,-0.274895,0.334724,0.21777,-0.329097,-0.418743,0.0844468,-0.563019,-0.392398,1.04789,-0.136972,0.20833,0.601637,-0.138245,0.401447,-0.328103,-0.545926,0.118676,-0.653893,-0.153148,-0.00681927,-0.242958,0.398379,0.450664,0.355937,-0.49667,0.723568,-0.471248,0.175712,0.621946,0.834855,0.670729,0.519614,0.568294,0.417092,0.445772,0.58154,0.603183,0.478901,0.637151,0.59686,0.25963,0.534189,0.448105,0.353969,0.534506,0.400965,0.581298,0.63319,0.470366,0.657887,0.538212,0.501705,0.560442,0.401702,0.389203,0.411944,0.621677,0.326608,0.615679,0.456185
-3918.65,0.755729,0.111454,4,15,0,3947.25,-0.297022,0.326121,0.542436,-0.117383,-1.29068,-0.305395,0.29011,0.0663239,0.693523,0.544178,0.0150215,-0.182611,0.528492,-0.226469,-0.0520774,1.20474,0.142938,0.730347,0.769589,0.201652,0.807723,0.10598,-0.046926,0.199151,-0.477134,0.181622,0.289129,0.114959,0.593623,0.876474,0.72024,-0.196572,1.20736,-0.0898816,0.518518,-0.414405,-1.58771,-0.602418,-0.00691193,-0.230699,0.396501,0.247156,-0.282001,-0.479633,0.23147,-0.523492,-0.3491,0.90772,-0.154084,0.433325,0.472567,-0.0953705,0.510701,-0.191042,-0.343948,-0.0978711,-0.774156,-0.1154,-0.00789387,-0.182063,0.296601,0.579451,0.423218,-0.493595,0.910338,-0.386904,0.221496,0.602144,0.830293,0.646209,0.501728,0.55742,0.402153,0.438524,0.570037,0.617661,0.44239,0.627964,0.586399,0.287467,0.538445,0.393333,0.384009,0.523825,0.375029,0.547616,0.585149,0.524448,0.684419,0.528818,0.501973,0.545391,0.426389,0.359059,0.395747,0.620953,0.286931,0.595537,0.444851
-3935.09,0.868636,0.111454,4,15,0,3952.7,-0.178087,0.0602359,0.458268,-0.594917,-1.45567,-0.339998,0.471958,-0.349571,0.776914,0.544365,0.017632,-0.468166,0.442867,-0.564294,-0.569904,1.22986,0.618187,0.326435,0.565927,0.0940343,0.779824,-0.233678,-0.442416,0.129777,-0.337662,-0.0478552,0.0450878,0.0547106,0.224018,1.22053,1.18391,-0.308292,1.21676,-0.258605,0.217754,-0.773004,-1.63375,-0.518084,0.293871,-0.527658,0.598828,0.366278,-0.160455,-0.646253,0.26478,-0.742381,-0.747991,1.05177,0.4401,0.148349,0.38784,-0.0840524,0.601737,-0.411765,-0.620502,-0.0483095,-0.515749,-0.225942,-0.132999,-0.123376,0.0459316,1.04244,1.00582,-0.486378,1.03868,-0.436691,0.0396668,0.68417,0.836683,0.6267,0.427056,0.628937,0.354612,0.409441,0.540028,0.656166,0.434189,0.677516,0.678741,0.258886,0.391717,0.462981,0.404237,0.521001,0.353946,0.601511,0.650333,0.512075,0.626153,0.556246,0.533201,0.530805,0.488519,0.260679,0.267799,0.619253,0.261405,0.60747,0.490085
-3920.83,0.961754,0.111454,4,15,0,3952.7,-0.171435,0.275576,0.487715,-0.0384703,-0.878354,0.0476688,0.597614,-0.314967,0.52533,0.503413,-0.140327,-0.137022,0.259187,-0.362001,-0.5669,1.18542,0.164768,0.451806,0.316436,0.544577,0.820806,-0.148534,-0.227908,0.349723,-0.43908,-0.159077,0.20525,0.0813716,0.490346,0.291668,0.332124,-0.0736863,1.13499,-0.0789442,0.48911,-0.209906,-1.04979,-0.123766,0.426179,-0.486402,0.353894,0.331977,-0.311762,-0.308457,0.0877521,-0.533436,-0.738335,1.01399,-0.00666726,0.28037,0.145,0.373142,0.649371,-0.31997,-0.399343,0.178287,-0.610516,-0.330512,0.0338144,-0.0900637,0.318911,0.120232,0.160688,-0.245122,0.96355,-0.250379,0.317674,0.552285,0.740734,0.530902,0.395039,0.619259,0.412438,0.41776,0.577315,0.576509,0.478076,0.630284,0.676632,0.2662,0.501667,0.430363,0.463813,0.407782,0.343131,0.579317,0.59853,0.455546,0.648058,0.581884,0.491547,0.522501,0.420941,0.469978,0.459914,0.560975,0.276168,0.56227,0.421243
-3918.31,0.996446,0.111454,4,15,0,3933.96,-0.134903,-0.0113606,0.508615,-0.242702,-0.809512,-0.42647,0.351866,-0.148071,0.646128,0.0799396,-0.110141,-0.442398,0.53714,-0.615057,-0.508832,1.15138,-0.204432,0.347601,0.758999,0.241813,0.945428,0.123156,-0.372261,0.626544,-0.451097,-0.333603,0.0773487,-0.0202331,0.192841,0.709904,0.5264,-0.187574,0.907355,-0.16811,0.425191,-0.377604,-0.944415,-0.561373,0.216963,-0.282974,0.511226,-0.054963,-0.245044,-0.577301,0.402237,-0.749959,-0.643735,1.01647,-0.339334,0.212698,0.624096,0.10691,0.810526,-0.0117469,-0.507164,0.491642,-0.586,-0.468505,-0.0575539,-0.155136,0.0579385,0.575002,0.391497,-0.322477,0.772453,-0.303013,0.290288,0.593295,0.719991,0.63677,0.445971,0.570275,0.374906,0.513737,0.560956,0.640446,0.400775,0.67917,0.655597,0.265715,0.584029,0.447025,0.34885,0.473298,0.307779,0.502937,0.624141,0.379507,0.642447,0.61503,0.514385,0.538706,0.485519,0.360084,0.403357,0.579928,0.315949,0.575179,0.427933
-3921.31,0.97593,0.111454,4,15,0,3934.28,-0.167071,0.220645,0.459422,-0.490222,-1.03577,-0.434213,0.17444,0.14631,0.588541,0.508657,0.148717,-0.259159,0.662179,-0.388855,-0.725383,1.28269,0.0466391,0.364612,0.414257,-0.193018,1.06937,0.207758,-0.175247,0.200072,-0.558289,-0.0284879,0.066241,0.240772,0.203462,0.390783,0.213372,-0.154273,1.01053,-0.151145,0.197239,-0.657293,-1.20284,-0.601284,0.00736828,-0.0207614,0.42147,0.341586,-0.0183544,-0.42623,0.495107,-0.555926,-0.892455,1.11562,-0.120432,0.19754,0.247185,-0.36009,0.902298,0.0406867,-0.342319,0.0330003,-0.725361,-0.195559,-0.10083,0.0737009,0.0363905,0.223711,0.0463002,-0.321345,0.843459,-0.318217,0.0301678,0.658652,0.76903,0.64595,0.498158,0.50519,0.396165,0.415424,0.504588,0.604973,0.378691,0.635509,0.709397,0.246825,0.530072,0.450775,0.438516,0.589062,0.288578,0.48983,0.584754,0.491751,0.673786,0.548735,0.525186,0.481583,0.490903,0.444304,0.488427,0.579652,0.300807,0.57889,0.492459
-3919.75,0.881576,0.111454,4,15,0,3933.54,-0.223214,0.0913111,0.463823,-0.14368,-0.804526,-0.283481,0.0666295,0.26137,0.507387,0.231347,0.0816623,-0.214879,0.558125,-0.323999,-0.796844,1.26694,0.272641,0.417453,0.495498,-0.191324,0.987952,0.33381,-0.101604,0.19664,-0.667993,-0.0356894,0.0898079,0.115391,0.291286,0.262274,0.518367,-0.238027,1.09001,-0.102767,0.190476,-0.366893,-1.02774,-0.506695,-0.156584,0.0381566,0.284173,0.00813327,-0.141551,-0.438092,0.334911,-0.547213,-1.02006,1.04373,0.0494271,0.194239,0.272284,-0.414538,0.764738,0.110597,-0.324817,-0.0265741,-0.891206,-0.258903,-0.133406,-0.107822,0.068072,0.0390599,0.295154,-0.461241,0.866794,-0.32598,-0.0327382,0.590708,0.736477,0.624031,0.539066,0.490462,0.429431,0.497967,0.535329,0.607804,0.417046,0.633489,0.734984,0.260431,0.487646,0.451592,0.432347,0.602176,0.317618,0.472379,0.580498,0.506643,0.709139,0.564367,0.533302,0.526929,0.482989,0.490236,0.426743,0.613309,0.295922,0.580781,0.508184
-3921.51,0.989392,0.111454,4,15,0,3936.31,-0.219093,0.206468,0.420832,-0.049846,-0.812412,-0.10405,0.464002,-0.260532,0.614605,0.620539,0.107443,0.00535722,0.305155,-0.340863,-0.64561,1.02821,0.0113791,0.383073,0.565968,0.225142,1.3073,0.125013,-0.0798687,0.0178241,-0.650354,-0.208204,0.00090811,-0.0621634,0.276311,0.52185,0.48562,-0.133675,1.25503,-0.37462,0.448068,-0.268939,-1.0315,-0.323143,0.244909,-0.479624,0.395512,0.401447,-0.11165,-0.213735,0.0860625,-0.559956,-0.864703,0.80912,-0.207713,0.163981,0.346875,0.00604972,1.0882,-0.0940791,-0.298961,-0.201269,-0.869446,-0.427297,-0.218184,-0.281256,0.0572181,0.302758,0.266528,-0.352767,1.03594,-0.593712,0.228976,0.566832,0.737207,0.58009,0.439077,0.617659,0.402391,0.400965,0.527884,0.553231,0.478498,0.636442,0.703642,0.308078,0.551742,0.459096,0.41414,0.498488,0.251957,0.523502,0.574189,0.550148,0.70463,0.605228,0.554331,0.569854,0.485699,0.424883,0.43376,0.587289,0.261934,0.644216,0.443005
-3920.8,0.899446,0.111454,4,15,0,3947.47,-0.193639,0.143878,0.555409,-0.3315,-0.998994,-0.142002,0.335786,0.102806,0.667183,0.0853742,-0.241861,-0.496734,0.742123,-0.253282,-0.324548,1.62106,0.0543828,0.209058,0.486003,0.0545098,0.585759,-0.0583705,-0.296805,0.570236,-0.470444,0.127803,0.270033,0.365112,0.447574,0.57343,1.11288,-0.328362,0.862083,0.222786,0.200292,-0.52514,-1.19263,-0.335641,0.142147,-0.0908332,0.473544,-0.108265,-0.4355,-0.690373,0.548484,-0.446921,-0.518188,1.42742,-0.139256,0.015419,0.292364,-0.139129,0.39212,-0.25201,-0.490444,0.376597,-0.664083,-0.0658358,0.0763937,0.171473,0.253935,0.37979,0.91924,-0.522001,0.668444,0.0291472,0.00665312,0.628349,0.767212,0.583131,0.464523,0.522693,0.383778,0.52704,0.607186,0.66605,0.366216,0.609907,0.626724,0.193501,0.534758,0.496145,0.427425,0.534726,0.403207,0.562671,0.620211,0.406948,0.660177,0.516453,0.480911,0.457237,0.436855,0.406177,0.285113,0.627615,0.338845,0.492714,0.498337
-3915.28,0.957985,0.111454,4,15,0,3941.15,-0.275944,0.157743,0.480144,-0.212014,-0.829156,-0.276248,0.411062,-0.101201,0.718348,0.758322,-0.0944621,-0.0645921,0.377188,-0.190813,-0.438551,1.20713,0.22371,0.399931,0.850343,0.412435,0.888029,0.215989,-0.082934,0.387029,-0.447476,-0.168891,0.237042,0.286157,0.65238,0.55736,0.968082,-0.0880851,1.52301,-0.145028,0.366877,-0.487957,-1.1051,-0.552192,0.135118,-0.377145,0.442405,0.482378,-0.370406,-0.340536,0.101244,-0.466756,-0.714494,0.931188,-0.0522335,0.123987,0.574399,0.136491,0.612085,-0.0599542,-0.358878,0.111085,-0.72342,-0.444834,-0.0389013,0.0102129,0.376437,0.281416,0.692138,-0.364029,1.24707,-0.420972,0.0909336,0.619625,0.751215,0.634644,0.466272,0.593184,0.391168,0.381691,0.591557,0.584321,0.474711,0.614616,0.671393,0.282684,0.513055,0.469043,0.360222,0.46593,0.351584,0.514984,0.588769,0.472257,0.67336,0.60941,0.509724,0.497447,0.406987,0.430107,0.333558,0.590015,0.223208,0.603716,0.477282
-3914.51,0.585608,0.111454,4,15,0,3929.39,-0.274965,0.225636,0.486333,-0.154271,-0.902872,-0.219934,0.275104,0.0494591,0.74253,0.651823,0.00122828,0.029652,0.448843,-0.231235,-0.357192,1.11606,0.259644,0.454503,0.799112,0.452009,0.894835,0.19856,-0.201609,0.332796,-0.473989,-0.0961914,0.267955,0.127429,0.597377,0.430535,0.791465,0.152724,1.335,0.0216212,0.545457,-0.429236,-1.17784,-0.4949,0.000138705,-0.225506,0.467564,0.376857,-0.273737,-0.245313,0.173878,-0.506201,-0.632158,0.841091,-0.0153214,0.179537,0.524147,0.177044,0.619869,-0.0764051,-0.476575,0.0578306,-0.748954,-0.371157,-0.00701067,-0.147536,0.322412,0.155569,0.5165,-0.122241,1.06003,-0.253344,0.270492,0.605691,0.764559,0.62126,0.499965,0.556139,0.385193,0.406885,0.56801,0.561023,0.45664,0.623915,0.652979,0.301305,0.50383,0.455236,0.371883,0.455854,0.349811,0.519092,0.616939,0.485546,0.678951,0.591738,0.501753,0.536817,0.420088,0.461186,0.373671,0.530522,0.257303,0.562999,0.432786
-3921.98,0.834576,0.111454,4,15,0,3932.37,-0.417777,0.244069,0.47244,-0.0617654,-0.788944,-0.168306,0.822948,-0.0363985,1.06599,0.318913,0.196946,-0.0923339,0.733489,-0.0412124,-0.415191,1.54822,0.243862,0.392665,0.579009,0.197756,0.989402,0.253484,-0.0138847,0.507068,-0.146794,0.111591,0.117194,0.639684,0.802881,1.03166,1.06189,-0.305189,0.884426,0.112558,0.250545,-0.479543,-1.20672,-0.586083,0.405171,-0.454176,0.64821,-0.0988639,-0.220831,-0.510111,0.315712,-0.45899,-0.832968,1.13044,-0.173916,-0.0251127,0.161232,-0.220021,0.571625,-0.164294,-0.431662,0.0892903,-0.564572,-0.306186,-0.300583,0.221906,0.385104,0.613883,0.644113,-0.722967,0.466648,-0.305219,-0.167232,0.61764,0.769718,0.642466,0.400071,0.611632,0.343393,0.524696,0.554985,0.624833,0.421721,0.612774,0.696982,0.24408,0.54337,0.506278,0.459779,0.554784,0.360862,0.540981,0.60627,0.477692,0.63751,0.575954,0.574585,0.44475,0.404896,0.351174,0.344317,0.67326,0.38541,0.575718,0.541711
-3926.18,0.951443,0.111454,4,15,0,3942.51,-0.400207,0.453991,0.571365,0.0495578,-0.506227,0.3424,0.521536,0.151254,0.901706,0.91414,-0.0981976,-0.0214965,0.429254,-0.137105,-0.0324731,1.31147,0.394061,0.334714,0.491907,0.436508,0.997594,0.0259054,-0.139941,0.254102,-0.533612,0.0277611,0.382458,0.314054,0.193154,1.04318,0.984629,0.133582,1.39755,0.459533,0.337811,-0.35065,-0.906435,-0.0578077,0.121329,-0.248953,0.501498,0.513932,-0.498405,-0.421704,0.029047,-0.537313,-0.432681,0.91126,-0.006146,-0.0654929,0.0916994,0.0363006,0.597387,-0.374302,-0.540148,-0.146105,-0.93382,-0.372446,-0.0177495,-0.086153,-0.207054,0.642968,0.584422,-0.266626,0.997339,0.0593261,-0.0623961,0.586775,0.71227,0.514448,0.469705,0.561919,0.377189,0.374272,0.622084,0.603891,0.492739,0.631187,0.606514,0.286742,0.501536,0.516367,0.477091,0.490926,0.354942,0.592498,0.631847,0.536462,0.71785,0.59205,0.504437,0.521525,0.551579,0.344576,0.357916,0.566264,0.269465,0.485173,0.515594
-3918.48,0.999132,0.111454,4,15,0,3937.32,-0.39621,0.12853,0.583698,-0.00396877,-0.632968,0.0836074,0.691795,-0.215049,0.995084,0.609475,0.200915,-0.0516642,0.561442,-0.235965,-0.340935,1.35717,0.30879,0.722369,0.42157,0.398455,1.24008,0.322582,-0.212774,0.555884,-0.470006,-0.156603,0.296034,0.154082,0.629767,0.88818,0.877451,0.145039,1.47118,0.158674,0.403361,-0.400179,-1.02918,-0.312603,0.295585,-0.611259,0.598874,0.213265,-0.195295,-0.447874,0.165232,-0.632175,-0.737145,0.960962,-0.0874198,0.326159,0.0253601,0.00224523,0.843866,-0.073628,-0.608984,0.159674,-0.866216,-0.552813,-0.100176,-0.242128,0.233557,0.49197,0.481241,-0.251171,1.07497,-0.237536,0.00715146,0.598731,0.736757,0.57752,0.426637,0.648228,0.354601,0.446885,0.548669,0.610134,0.458786,0.652982,0.676371,0.276686,0.521841,0.419176,0.49366,0.499439,0.300721,0.518399,0.647709,0.460166,0.703958,0.634788,0.525023,0.560238,0.441875,0.37943,0.381959,0.562465,0.254459,0.559106,0.498212
-3918.63,0.734291,0.111454,4,15,0,3935.49,-0.452233,0.494928,0.597662,0.0602367,-0.714406,0.088841,0.769008,-0.0899182,0.946853,0.478941,-0.153892,-0.191526,0.76437,-0.412786,-0.341214,1.48294,0.209793,0.769523,0.779589,0.250202,1.26727,0.191245,-0.205786,0.808588,-0.416727,0.0829333,0.540467,0.221618,0.47009,0.606064,0.837531,0.130682,1.41106,0.102985,0.605226,-0.391996,-1.16664,-0.363392,0.316776,-0.542151,0.494621,0.0267088,-0.606125,-0.643758,0.312137,-0.865019,-0.793447,1.03071,-0.24244,0.31729,0.327356,-0.202031,0.815038,-0.260987,-0.658019,0.356355,-0.86896,-0.369299,0.0882345,-0.230614,0.0178577,0.153831,0.385299,-0.321551,0.958828,-0.349247,0.152994,0.596763,0.762537,0.589861,0.421462,0.632313,0.378806,0.493323,0.647056,0.655603,0.422593,0.703708,0.688571,0.262946,0.560315,0.421336,0.418884,0.550337,0.306818,0.564879,0.658815,0.411842,0.704529,0.59129,0.477956,0.557399,0.495536,0.461618,0.40485,0.579702,0.277113,0.586435,0.461826
-3917.96,0.980025,0.111454,4,15,0,3936.79,-0.425943,0.351586,0.684663,0.0272404,-0.782747,0.0432378,0.59477,0.261222,0.876093,0.738113,0.433239,0.174961,0.835463,0.135,-0.343921,1.90823,0.407749,0.413813,0.834162,0.443983,1.18113,0.332421,0.229354,0.282932,-0.274728,0.235498,0.330356,0.507654,0.722373,0.988331,1.3302,-0.172286,1.33131,0.152512,0.558363,-0.398703,-1.20869,-0.382706,0.168827,-0.164721,0.450149,0.31217,0.00729572,-0.250982,0.40952,-0.290943,-0.769864,1.48229,-0.0181945,-0.01213,0.408218,0.0180393,0.755183,-0.0935224,-0.19659,-0.143011,-0.700672,-0.190445,-0.0955872,0.0817107,0.29643,0.562388,0.90426,-0.598229,0.905362,-0.273431,0.13242,0.598376,0.770067,0.594525,0.457893,0.541087,0.389325,0.422585,0.498176,0.562418,0.399027,0.572227,0.683491,0.185082,0.504548,0.503032,0.399339,0.49549,0.319693,0.523364,0.54899,0.535692,0.668337,0.547468,0.523879,0.479584,0.426431,0.362995,0.288176,0.645251,0.28795,0.567935,0.466943
-3924.22,0.974858,0.111454,4,15,0,3934.59,-0.511358,0.487001,0.605662,0.0931134,-0.889558,0.291954,0.765777,0.130022,0.94836,0.518656,0.171378,0.38579,0.618064,-0.215632,-0.0853351,1.88646,-0.0983415,0.600898,1.06215,0.344364,1.35142,-0.238291,-0.0208436,0.564096,-0.149088,0.221651,0.373609,0.257118,0.765801,0.725239,1.13598,0.10154,1.1556,0.110418,0.544923,-0.418245,-1.40092,-0.219404,0.254418,-0.381337,0.437002,0.00729756,-0.33998,-0.125568,0.106706,-0.726991,-0.596694,1.3751,-0.6097,0.0895395,0.550796,-0.166995,0.84006,-0.74965,-0.532202,0.0527377,-0.660446,-0.289707,-0.137749,-0.254241,0.254443,0.213881,0.624619,-0.409818,0.644245,-0.400941,0.0335641,0.603063,0.802329,0.554632,0.436736,0.594195,0.392456,0.498176,0.584186,0.531351,0.473349,0.674145,0.644899,0.201797,0.647872,0.47763,0.36568,0.541652,0.301522,0.679102,0.629997,0.486819,0.659361,0.571924,0.534383,0.56322,0.43673,0.446733,0.348732,0.601044,0.344288,0.598914,0.49161
-3926.74,0.904602,0.111454,4,15,0,3940.3,-0.441414,0.308749,0.599867,-0.0695737,-0.888098,-0.233817,0.444206,0.094386,1.11247,0.871609,0.0606001,-0.618498,1.09728,0.0324129,-0.390605,1.7589,0.497107,0.388853,0.575388,0.347654,1.14996,0.498201,0.0836006,0.675283,-0.365386,0.335041,0.685108,0.406151,0.457185,0.915996,0.936846,-0.0374574,1.71914,-0.204148,0.642855,-0.510987,-1.32951,-0.675231,0.0027927,-0.347028,0.671058,0.430195,-0.380813,-1.05991,0.655868,-0.409001,-0.832019,1.31749,0.0556937,-0.0525605,0.133975,-0.0937595,0.708545,0.0567875,-0.357813,0.233869,-0.806799,-0.106373,0.243695,-0.0352629,0.0157709,0.474583,0.495432,-0.478871,1.27773,-0.645562,0.201441,0.625038,0.79076,0.662673,0.499302,0.585897,0.33826,0.39408,0.594069,0.742674,0.341669,0.600848,0.696782,0.211236,0.48608,0.513137,0.466556,0.523423,0.32992,0.485807,0.588511,0.441798,0.691427,0.526568,0.439376,0.508815,0.496057,0.383532,0.378615,0.617481,0.217938,0.65601,0.449809
-3922.97,0.980238,0.111454,4,15,0,3943.21,-0.352366,0.390193,0.622988,0.280905,-0.670318,0.481313,0.58672,0.010597,0.659593,0.688592,-0.0804191,0.00284533,0.62102,-0.469083,-0.28424,1.84331,0.386952,0.51921,0.770976,0.488651,0.948174,0.115211,-0.0675536,0.314412,-0.556461,-0.117586,0.430101,0.497781,0.365057,0.663541,1.01079,-0.454498,1.09285,-0.0982966,0.547091,-0.0714612,-1.02268,0.128947,0.234354,-0.341769,0.307227,0.336226,-0.432786,-0.349521,0.268654,-0.821449,-0.636606,1.49094,0.0345859,0.166844,0.418609,0.136284,0.595808,-0.237155,-0.41992,-0.0379544,-0.908827,-0.469953,0.077735,0.145414,0.0126908,0.311175,0.658419,-0.806865,0.740484,-0.450663,0.194724,0.517858,0.735495,0.467808,0.441678,0.58462,0.423792,0.416727,0.606539,0.586501,0.433238,0.694544,0.653986,0.183781,0.491354,0.458386,0.39685,0.465982,0.355303,0.559013,0.603464,0.509487,0.71276,0.615373,0.480576,0.46371,0.496827,0.422828,0.341095,0.691441,0.322898,0.610797,0.451472
-3925.35,0.9689,0.111454,4,15,0,3944.95,-0.398091,0.353451,0.659817,0.229342,-0.781103,0.493825,0.588064,0.387329,0.693118,0.865574,-0.0930781,-0.151522,0.581268,-0.315926,-0.231657,1.74711,0.217188,0.367965,0.587909,0.380888,1.23125,0.121669,0.0730007,0.316367,-0.625622,-0.143513,0.639872,0.450574,0.406983,0.698148,1.27919,-0.470736,1.14992,0.104181,0.4718,-0.168749,-1.17919,0.0957338,0.189973,-0.0107617,0.295027,0.467483,-0.491169,-0.549613,0.183177,-0.714017,-0.629748,1.34902,-0.180903,-0.0301256,0.189818,-0.0172033,0.833159,-0.276422,-0.32509,-0.0817237,-1.02371,-0.541604,0.24178,0.0524829,0.00889174,0.300057,0.8811,-0.868828,0.751826,-0.293911,0.0737088,0.542088,0.764803,0.476085,0.452649,0.50269,0.426774,0.385212,0.620382,0.634046,0.454333,0.671288,0.652432,0.206031,0.545103,0.507531,0.452687,0.504301,0.302978,0.568669,0.580564,0.52042,0.735695,0.632186,0.439848,0.486882,0.497777,0.425544,0.29295,0.704502,0.320423,0.572953,0.481581
-3933.14,0.885763,0.111454,4,15,0,3954.87,-0.434421,0.313731,0.684087,-0.194566,-0.870411,-0.0801668,0.797645,0.487086,0.780735,1.03148,0.0615963,0.343274,0.723326,-0.0744931,-0.281418,1.32273,0.368027,0.531876,0.677758,-0.166651,1.38928,0.289424,0.0884319,0.205535,-0.530213,0.150723,0.810223,0.396764,0.275992,1.08694,1.12772,0.0214838,1.08878,-0.109865,0.296342,-0.628987,-1.30483,-0.514588,0.363223,0.0526649,0.346314,0.597056,-0.372825,-0.0911468,0.288905,-0.508914,-0.715839,0.888309,-0.0663943,0.0974544,0.243337,-0.601072,0.954863,-0.144997,-0.345989,-0.228886,-0.964634,-0.283699,0.375802,-0.0376569,-0.158429,0.652524,0.693302,-0.412937,0.654356,-0.544286,-0.138079,0.65226,0.786647,0.625881,0.410179,0.486837,0.414277,0.355018,0.592141,0.522771,0.428272,0.624552,0.67169,0.291459,0.516592,0.475656,0.439464,0.645901,0.277908,0.536186,0.585645,0.556973,0.724049,0.570453,0.40714,0.509413,0.539525,0.342421,0.333299,0.601792,0.342009,0.632809,0.534465
-3928.8,0.998347,0.111454,4,15,0,3944.02,-0.371201,0.322983,0.649556,-0.193039,-0.884867,-0.0770319,0.883754,0.360972,0.79529,0.995965,0.0559373,0.223045,0.854217,-0.118087,-0.349405,1.36041,0.5104,0.48374,0.619518,-0.0770059,1.4868,0.329258,0.0236157,0.157803,-0.545435,0.171338,0.714942,0.387613,0.367656,1.07557,1.01014,-0.0378518,1.12146,-0.142582,0.313246,-0.56424,-1.25607,-0.448233,0.512553,-0.0102294,0.424088,0.624764,-0.315264,-0.148156,0.483016,-0.489288,-0.720606,0.989211,0.139199,0.112539,0.248316,-0.448207,1.1156,-0.0419432,-0.347585,-0.213398,-0.916636,-0.199863,0.343741,0.0164119,-0.0035449,0.704369,0.638936,-0.409053,0.750261,-0.513784,-0.0579547,0.637433,0.778349,0.610219,0.374595,0.502557,0.395539,0.348699,0.57817,0.536971,0.38154,0.619939,0.67274,0.271068,0.465256,0.471895,0.438238,0.610213,0.246829,0.510484,0.586032,0.553148,0.714356,0.5498,0.414901,0.495897,0.500886,0.330844,0.345487,0.600861,0.320764,0.625693,0.514485
