# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_model
# start_datetime = 2022-03-10 16:16:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b387e3d68bb.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3743.59,0.977612,0.0109207,9,511,0,3820.9,0.976705,0.410042,0.456825,0.0580299,-0.237269,0.299447,0.935804,0.462031,0.346934,0.139406,0.215579,1.24311,1.3325,1.45091,1.61693,0.939757,0.857942,1.07792,0.864965,0.328122,1.66381,0.788979,0.582747,1.68128,1.17426,1.23393,0.742581,0.283283,0.973268,0.323927,0.591412,0.424031,0.868832,1.28482,0.875866,0.997453,0.591337,2.03086,0.471758,0.96678,-0.0443954,0.532307,0.253275,0.108296,-0.502324,0.360962,0.200576,0.0790648,-0.589309,0.547686,0.532032,-0.12324,0.0764315,-0.0930378,0.718856,0.266684,0.174243,0.176512,-0.507421,-0.457412,-0.46885,0.866278,-0.724084,0.286028,-0.0240408,-0.946095,-0.787756,-0.18049,0.153863,-0.0350691,-0.407363,-0.67304,-0.249138,-0.239784,0.174654,-1.09383,0.922091,-0.767326,0.316567,0.0135384,0.818744,-1.69349,-0.0499182,-0.64277,0.33332,0.567237,-0.194066,0.401476,0.26843,0.289672,-0.644211,0.626469,-0.137558,0.204,-0.223156,-0.0126773,0.134128,0.599965,-0.0928638,0.46607,-0.175877,0.058387,0.902972,1.09992,-0.26626,0.575387,-0.813325,0.126822,-0.312498,-0.0383235,0.108532,0.849699,-0.168408,-0.593055,-0.412168,0.131822,-0.118147,0.744511,0.717444,0.048606,0.0389316,-0.225841,0.145535,2.91825,2.53691,2.92884,3.02092,3.03443,4.20288,3.10859,3.41512,3.41592,3.59013,2.56451,2.58996,3.93251,2.65153,2.67745,2.95686,2.8389,3.50479,2.43718,2.49563,3.13607,2.02891,2.08828,1.39103,1.94309,2.5138,2.78004,3.11869,1.82209,3.84944,1.86096,2.69732
-3744.7,0.983845,0.0109207,9,511,0,3819.25,1.07478,1.07469,0.808672,0.635948,-0.211011,0.18806,0.706,0.556523,-0.0263969,0.063698,0.186491,0.804784,0.69411,1.3649,1.09053,0.761178,0.714116,0.932893,0.21576,0.111836,1.75382,0.808287,0.878056,1.41483,0.848857,1.39825,0.471564,0.247848,1.12798,0.0992624,0.308121,0.0679094,0.658223,0.797931,0.613114,1.19213,-0.136631,2.05307,-0.0882904,0.742241,0.0313271,0.553178,0.588059,0.251472,-0.478612,0.0294947,-0.355987,0.366668,-0.403731,0.526107,0.506717,-0.483899,-0.026883,0.311945,0.421122,0.216213,0.272156,-0.20674,-0.125684,-0.251301,-0.538468,0.282823,-0.117845,0.103482,0.34583,-0.788757,-0.421758,-0.354729,0.576391,0.293473,-0.478055,-1.30093,-0.53768,-0.527019,0.334254,-0.63479,0.891836,-0.17575,-0.140258,-0.35226,0.307475,-1.91215,0.874274,-0.797075,0.120957,-0.215948,-0.204436,0.297191,0.00428779,0.129651,-0.944338,-0.173415,0.403143,-0.466434,-0.736686,0.0833229,0.863186,0.2088,0.0869403,0.442336,0.0222443,0.961244,0.571742,0.737116,-0.132237,-0.0748325,-0.386753,0.793851,-0.49458,-0.166462,-0.526163,0.0933519,-0.306052,-0.370631,0.155893,-0.5254,0.468887,0.608397,0.464467,-0.292937,-0.0722365,-0.0845199,0.0892856,3.08908,2.95617,3.0192,3.21306,3.12915,4.47397,3.25068,3.71592,3.58578,3.96278,2.65847,2.71246,4.03173,2.98095,3.06702,3.2699,3.00218,3.68986,2.59206,2.82411,3.23909,2.17987,2.38078,1.71441,2.21389,2.60565,2.73478,3.42573,1.8463,4.25516,1.73847,2.72091
-3737.25,0.999731,0.0109207,8,255,0,3814.04,0.510886,0.197757,0.363854,0.492197,-0.331839,0.183581,0.843204,0.482214,0.00880022,0.575892,0.832175,1.08988,1.20454,1.06188,1.47364,0.618868,1.00096,1.21946,1.0362,0.556232,1.58138,1.20445,1.0466,1.26308,1.02495,1.43426,0.71106,0.40947,1.30816,0.433264,0.217439,0.367027,0.475501,1.01856,0.156592,1.31976,0.132758,1.50104,-0.224405,0.53556,0.0260555,0.504536,0.230844,0.239216,-0.667149,0.268811,0.245489,0.0984344,-0.723574,0.535582,0.411764,-0.392572,0.0486077,-0.147288,0.457228,0.0399615,0.128704,-0.245462,-0.387034,-0.26477,-0.365655,0.205575,-0.559403,0.179378,0.135926,-1.01518,-0.590505,-0.0246538,0.530129,0.165859,-0.484908,-0.844891,-0.165868,-0.540856,0.566568,-1.19599,0.968212,-0.258338,0.125258,-0.325221,0.283036,-1.27286,0.761982,-0.401972,0.0179612,-0.119191,-0.209062,0.344017,0.186015,0.507737,-0.861865,0.31349,0.404885,-0.539789,-0.330645,0.235413,1.07276,0.393263,0.0542274,0.23719,-0.193526,0.842136,0.633638,0.546344,-0.110419,0.285057,-0.320196,0.631152,-0.283585,-0.0322681,-0.373901,0.312146,-0.603791,-0.135229,-0.0748111,-0.215458,0.273427,0.82706,0.185575,-0.18669,-0.0692103,-0.266037,0.176281,2.14179,1.87265,2.20175,2.46459,2.26045,3.31245,2.40486,2.52655,2.69984,3.0324,1.91811,1.83403,3.02844,2.11148,1.90577,2.12959,2.11665,2.76443,1.82114,1.89811,2.29503,1.27782,1.6342,0.879957,1.19661,1.82461,1.70418,2.49625,0.97843,3.06693,0.816076,1.84447
-3737.5,0.983581,0.0109207,9,511,0,3808.78,0.652402,0.514226,0.533926,-0.311973,-0.214384,0.0633544,1.1895,0.627428,0.594614,0.311851,0.812625,1.42297,1.33167,1.82442,1.44292,1.00421,1.43667,1.69083,0.574503,0.639761,2.20625,0.646097,1.22248,1.59533,1.20045,1.54292,0.495344,0.573059,1.33904,0.389306,0.983453,1.07582,0.921682,1.19308,1.55528,2.23094,1.30382,2.81557,1.01652,1.72036,0.0129788,0.510351,-0.0367265,-0.0298258,-0.840563,0.693545,-0.180764,0.0356249,-0.766786,0.0698985,0.301548,-0.61273,0.463838,-0.128244,0.486053,0.811982,0.27855,-0.315282,-0.688019,-0.00738603,-0.202132,0.269475,-0.182163,0.204718,0.189437,-0.613123,-0.507995,-0.240105,0.493302,0.18501,-0.440499,-1.09156,-0.545404,-0.219192,0.0365327,-0.759063,1.27047,-0.0386045,0.518458,-0.480275,0.701161,-1.28969,0.461842,-0.0220156,0.189159,0.535585,-0.0894613,0.0539132,-0.178479,0.133746,-0.543938,0.207768,0.159673,-0.183058,-0.396795,0.134458,0.784217,0.588112,-0.26498,0.474661,-0.376046,0.406534,1.20895,0.794935,0.0492761,0.0521587,-0.482376,0.831146,-0.237948,0.0492793,-0.280331,0.461305,-0.50927,-0.571716,0.049989,-0.338433,0.095898,0.644187,0.392171,0.111094,-0.163633,-0.12262,0.11358,2.39535,2.05464,2.27599,2.64244,2.54774,3.58274,2.50658,2.65726,2.88983,3.06335,2.00788,1.96864,3.45228,1.97429,2.2936,2.42186,2.33114,3.05572,1.73956,1.90279,2.52703,1.38334,1.38582,1.01797,1.24458,1.76492,1.97911,2.57312,1.24208,3.40042,1.24326,2.1766
-3767.98,0.996564,0.0109207,9,511,0,3831.35,0.407693,0.00442627,-0.0964511,-0.577831,-0.297586,0.0187762,0.924913,0.526185,0.668451,0.277894,0.668857,0.861088,0.642007,2.24933,1.67556,1.27528,0.872164,1.20189,0.401627,0.815805,1.71895,1.12229,1.26448,0.983453,1.11822,1.24077,0.474218,0.816992,1.40191,0.390348,0.532194,1.40939,0.841425,0.465404,1.57936,1.28331,1.14262,2.24978,0.389316,1.26745,0.0794878,0.448403,-0.000539159,0.00238068,-0.762515,0.699028,-0.196963,0.0502578,-0.710459,0.173192,0.320426,-0.535318,0.487512,-0.115476,0.537511,0.767814,0.261304,-0.297276,-0.64662,-0.00130665,-0.171022,0.247229,-0.246303,0.218483,0.148018,-0.512129,-0.453522,-0.236461,0.494078,0.171195,-0.397817,-1.04012,-0.547024,-0.220104,0.0487716,-0.723974,1.2182,-0.0439487,0.536653,-0.462112,0.634505,-1.02398,0.406967,0.00990612,0.220083,0.492463,-0.184191,0.0525693,-0.1241,0.141104,-0.460483,0.24145,0.136418,-0.161981,-0.428919,0.150675,0.795373,0.583862,-0.239725,0.523164,-0.371064,0.412893,1.16307,0.789126,0.171495,0.0526465,-0.451994,0.822819,-0.209708,0.0695022,-0.231169,0.465247,-0.415597,-0.509221,0.0394998,-0.341901,0.0651068,0.56286,0.38787,0.0864356,-0.127612,-0.14908,0.406937,1.49252,1.14346,1.47347,1.66194,1.42975,2.69034,1.5774,1.83021,1.90693,2.12417,1.07996,1.1098,2.40811,1.19552,1.23139,1.268,1.33543,1.90726,0.937497,0.814362,1.38365,0.412401,0.295093,0.0830263,0.183636,1.0728,1.10623,1.33675,0.181328,2.36063,0.173953,1.04481
-3778.34,0.998655,0.0109207,9,511,0,3846.38,0.0302663,-0.40142,0.0453832,-0.489417,-0.263071,0.340354,0.637679,0.536307,0.0677323,-0.249328,1.01633,0.824206,1.29123,0.179615,1.15495,0.720629,1.00073,1.03643,1.11989,0.888959,1.18577,0.447609,0.456096,1.09041,0.561596,0.743689,0.474151,0.128814,0.233753,-0.0215646,0.497157,0.798225,0.448712,1.46164,0.204892,1.07514,0.477022,1.56802,0.420183,0.674382,-0.118879,0.527756,0.400262,0.11673,-0.279248,-0.125848,-0.145637,0.336017,-0.21212,0.455149,0.402464,0.0232849,-0.342341,-0.125672,0.418773,-0.0227428,0.416453,-0.0231605,-0.604134,-0.217584,-0.578781,0.624283,-0.596661,0.048153,0.226527,-1.05207,-0.759237,-0.297149,0.489353,-0.150968,-0.667524,-0.86979,-0.384171,-0.791788,0.360223,-1.11042,1.07154,-0.432025,-0.285872,-0.256341,0.0692586,-1.97473,0.192647,-0.701912,0.11548,0.237497,-0.278507,0.468655,-0.0628797,0.214136,-0.797933,-0.127984,0.045989,-0.102145,-0.799987,0.22166,-0.00780921,0.0993784,-0.190125,0.308908,-0.090837,0.624131,0.687937,0.831458,-0.174059,0.342763,-0.00771628,0.583493,-0.542738,-0.342638,-0.456687,0.535055,-0.328732,-0.170293,-0.534557,-0.363621,0.428384,1.10529,0.357101,-0.361771,-0.358359,-0.05774,0.361377,1.47096,0.860679,1.33513,1.58424,1.29717,2.43875,1.50882,1.7461,1.85737,2.12644,0.97173,1.06879,2.21025,1.04721,1.00741,1.23776,1.21201,1.92606,0.749472,0.881572,1.26996,0.227558,0.758804,-0.153514,0.572604,0.648479,1.04112,1.70538,0.0948198,1.88799,0.216174,0.918937
-3790.62,0.999632,0.0109207,9,511,0,3876.52,-0.292297,0.311292,0.198722,-0.0869696,-0.303964,0.437637,0.222151,0.624074,-0.228606,0.678527,-0.598776,0.908307,0.578036,0.340387,1.33386,0.619832,0.609978,0.297629,-0.410085,-1.03232,0.654345,0.496531,0.472777,0.610079,0.534795,1.40071,0.169888,-0.154932,0.818469,-0.393598,0.231545,0.307095,0.61065,0.86709,0.0263971,0.369291,0.298017,0.460874,-0.118274,0.196134,-0.0794439,0.48814,0.52763,-0.161623,-0.101437,0.0936904,-0.121214,0.0919699,-0.398743,0.114352,0.134863,0.0367185,0.347908,0.129299,0.328949,0.262588,-0.224894,0.0898895,-0.714449,-0.092281,-0.136851,0.270827,-0.701797,0.26542,-0.173128,-1.41451,-0.517401,0.0328497,0.568944,-0.020839,-0.290487,-0.736937,-0.418717,-0.416715,0.341343,-0.613799,1.08491,-0.0560841,-0.419532,-0.336031,0.299117,-1.82293,0.316255,-0.616726,0.32885,-0.0329892,0.274119,0.350031,0.214209,0.410699,-0.765356,-0.332381,0.0633412,-0.417638,-0.567943,-0.10017,0.125686,0.370181,-0.224416,0.323458,-0.319352,0.650668,0.647705,0.856279,0.0148953,0.302799,-0.373069,0.282852,-0.297683,-0.0343807,-0.432016,0.916906,-0.516139,-0.279042,-0.528788,-0.165502,0.326137,0.564957,0.256652,-0.196343,-0.252877,-0.161163,0.4358,1.1336,1.21166,1.27872,1.68213,1.45941,2.38442,1.42133,1.85377,1.95729,1.96414,1.04752,0.685974,2.07513,1.19486,0.912549,1.23684,1.32448,1.93655,0.873285,1.03225,1.30998,0.0627217,0.488622,-0.229734,0.175842,0.850645,0.921048,1.64471,0.325061,2.18914,0.103369,1.08066
-3775.26,0.997646,0.0109207,9,511,0,3864.96,0.512634,0.58824,0.700234,0.664266,-0.359426,0.142933,-0.330572,0.460867,-0.811473,-0.717115,-0.117484,-0.552346,0.140189,0.702196,-0.0481892,-0.268038,-0.370479,0.127111,-0.818622,-0.680936,0.972508,-0.211978,0.131107,-0.229895,-0.514338,0.540964,-0.637552,-0.819429,-0.1317,-0.839595,-1.19685,-0.485827,-0.909094,-0.352842,-0.460019,-0.17031,-0.753671,0.559562,-0.285178,-0.37459,-0.00193063,0.537693,0.431738,0.370447,-0.563015,0.280143,0.247296,0.439368,-0.738407,0.113718,0.444264,-0.0193108,-0.1521,0.121817,1.00579,0.0637493,-0.0872802,0.00558101,-0.631711,-0.524111,0.0214263,0.476352,-0.240139,0.413136,0.142801,-1.03774,-0.428677,0.0174273,0.374158,-0.116693,-0.415958,-1.03625,-0.145752,-0.705043,-0.135328,-0.740997,1.17744,0.0720836,0.286978,-0.33557,0.329444,-1.65336,0.387956,-0.168964,0.327739,0.482309,0.511414,0.510019,0.48343,0.358978,-0.751707,0.186709,-0.0874867,-0.276515,-0.709768,-0.128435,0.172545,0.534913,0.109092,0.120627,-0.427698,0.503476,0.802566,0.874214,-0.214395,0.189487,-0.871374,0.754659,-0.0750296,-0.641818,-0.509062,0.591367,-0.879487,-0.693825,-0.381657,-0.50981,0.407068,0.44795,0.548661,-0.162027,-0.0961991,-0.40033,0.352209,1.17753,0.910926,1.28452,1.48432,1.31093,2.68486,1.5459,1.77161,1.69009,2.10111,1.0071,0.775986,2.25754,1.19299,0.858303,1.17993,1.20615,2.23182,0.8959,0.808902,1.29936,0.274142,0.422722,0.0563731,-0.0408099,0.779803,0.999256,1.44146,-0.0771259,2.01672,0.240627,0.841036
-3758.3,0.997268,0.0109207,9,511,0,3857.38,1.535,0.570064,0.65413,0.0763742,-0.185313,0.137246,0.342529,0.32161,0.110156,0.0899735,0.0320776,0.308054,0.154163,0.382131,0.658546,0.288099,0.392174,0.381173,0.577935,0.253507,0.446999,0.197612,0.490846,0.781744,0.0691435,0.454375,0.0597676,-0.0874724,0.581875,0.255752,0.071853,-0.367342,0.113114,0.392707,0.307257,0.955964,0.183016,0.950283,0.299975,0.276105,-0.0460032,0.491119,0.482717,0.33238,-0.549455,0.386684,0.236685,0.342166,-0.812962,0.222383,0.351722,-0.170508,-0.189018,0.128039,1.0901,0.207216,-0.0728321,-0.087063,-0.556828,-0.395598,-0.130367,0.512842,-0.283023,0.533656,0.164031,-0.997174,-0.606791,-0.0509455,0.162512,-0.0690086,-0.51465,-1.12268,-0.239749,-0.411213,-0.106023,-0.858463,1.04388,0.0636696,0.24765,-0.393608,0.287234,-1.61394,0.271352,-0.166863,0.238715,0.499354,0.451186,0.606987,0.603606,0.242541,-0.805225,0.168576,-0.204544,-0.293107,-0.775661,-0.0269073,0.27035,0.596153,-0.0110528,0.226864,-0.15615,0.464484,1.05293,0.723099,-0.197228,0.129793,-0.882707,0.92396,-0.0819282,-0.638939,-0.3957,0.670331,-0.759518,-0.763272,-0.392625,-0.435473,0.267501,0.56037,0.43838,-0.315593,-0.160521,-0.475896,0.380046,2.87666,2.50531,2.80323,3.17804,2.76973,3.75268,2.94454,3.09422,3.44834,3.43641,2.48907,2.29463,3.56258,2.58813,2.51812,2.71377,2.65282,3.45743,2.18965,2.32734,2.8144,1.84579,2.12139,1.19176,1.70778,2.34113,2.4501,2.9994,1.70293,3.48231,1.59827,2.55454
-3772.1,0.992877,0.0109207,9,511,0,3838.05,0.732638,0.395248,0.120979,-0.477345,-0.0351936,0.305455,0.265207,0.448738,0.431864,0.036118,-0.342686,0.584856,0.404836,0.113043,0.9251,0.179494,0.435774,0.731281,0.667809,-0.199596,0.432763,0.224862,0.315069,0.592897,-0.0903068,0.662267,0.0291292,-0.0381006,0.659759,0.0951352,0.0411803,-0.601712,0.170122,0.551827,-0.0700003,0.718906,0.0480495,1.12161,-0.206793,0.398864,-0.0398332,0.571655,0.243283,0.505527,-0.509652,0.669051,-0.0561973,0.0214847,-0.091995,0.198394,0.271306,-0.210525,0.2035,-0.19573,0.426365,0.588726,0.561585,-0.28663,-0.46478,-0.267207,-0.379566,0.138257,-0.7138,0.334568,0.0894261,-1.10412,-0.365886,-0.122404,0.730349,0.00333316,-0.573948,-0.517707,0.0975474,-0.796215,0.11372,-1.37338,1.16204,-0.477857,0.00254545,-0.204036,0.251174,-1.67858,0.399376,-0.342316,-0.349438,0.371922,-0.550001,0.525347,-0.194959,0.248039,-0.729962,-0.119435,-0.000828508,-0.029162,0.0622187,0.473727,0.299087,0.574862,-0.260127,0.103669,0.0182144,0.532123,0.673276,0.823094,-0.178963,0.148641,-0.416982,0.264153,-0.289226,-0.0741404,-0.30002,0.310992,-0.360295,-0.592232,-0.418895,-0.239323,0.192384,0.506215,0.610242,-0.0235058,-0.451887,-0.125668,0.390724,1.70283,1.51767,1.61745,2.29795,1.70047,3.14939,2.1204,2.04111,2.52328,2.56815,1.61441,1.49819,2.66175,1.55938,1.55277,1.84906,1.65888,2.52686,1.13112,1.14458,1.93881,0.675986,0.911134,0.192038,0.670214,1.29721,1.54909,1.99621,0.512541,2.61058,0.218812,1.47103
-3769.37,0.998269,0.0109207,9,511,0,3845.1,0.55541,0.209451,-0.0353005,-0.32,-0.172452,0.286579,0.584841,0.374609,-0.428134,0.565408,0.0765789,0.226371,0.324374,1.18703,0.574586,0.800452,0.419349,0.479844,0.523796,0.249899,1.12013,0.887271,1.1399,1.13245,0.583021,1.12415,0.622579,0.256842,0.631428,-0.068555,0.592189,0.463496,0.451541,1.6745,0.518437,0.998871,0.372095,1.35878,0.458897,0.175982,-0.0147456,0.468216,0.0652389,-0.374888,-0.604162,0.107129,-0.0893177,0.516489,-0.494804,0.00524108,0.598024,-0.351989,0.244476,-0.157684,0.528367,0.372747,0.0349196,0.0232334,-0.752979,-0.440204,-0.51399,0.541015,-0.572958,0.300749,0.195477,-0.861533,-0.559798,-0.136653,0.352375,0.535878,-0.595496,-1.23894,-0.414447,-0.499579,0.00140085,-0.898339,1.18492,0.0933824,0.0256261,-0.499816,0.502707,-1.55175,0.525524,-0.194937,0.410852,0.675426,0.173288,0.0129133,0.093894,0.17119,-0.969325,0.389122,0.356229,-0.271074,-0.0927845,0.351541,0.362472,0.222408,-0.496533,0.729905,0.0717428,0.42163,0.363982,1.12861,-0.0747528,0.163949,-0.510234,0.673784,-0.221162,-0.0550569,0.118062,0.136333,0.142859,-0.377374,0.0329636,0.0852564,0.297851,0.796586,0.423034,-0.130905,0.154418,-0.431451,0.399556,1.73664,1.44931,1.76776,1.97979,1.74089,2.83434,2.11824,2.40243,2.10152,2.71527,1.42025,1.48005,2.63624,1.66228,1.62594,1.92759,1.5598,2.30576,1.35852,1.24869,1.76513,0.718511,1.02654,0.46319,0.881392,1.47592,1.40665,2.06671,0.607699,2.66964,0.795282,1.37084
-3761.76,0.998458,0.0109207,9,511,0,3846.6,0.240642,0.379367,0.223682,-0.0898274,-0.155002,0.1696,0.317876,0.251098,0.265922,0.473833,0.223199,0.0523529,0.375577,0.783763,0.287395,0.912091,0.505012,0.305179,0.650139,0.296862,0.396188,0.514648,0.400056,0.203746,0.398076,0.529594,0.0109454,-0.0290011,0.15447,0.0448082,0.566027,0.170448,0.409216,0.677498,0.379671,0.629514,0.596193,0.301932,-0.137259,-0.114875,-0.0864487,0.427496,-0.0410582,-0.0708182,-0.601035,0.110838,-0.102163,0.394728,-0.41658,0.0583548,0.850225,-0.310522,0.460174,-0.0105445,0.706042,0.348334,0.190607,-0.307414,-0.63357,-0.339419,-0.374058,0.224672,-0.47818,0.620142,-0.117823,-0.787943,-0.40389,-0.0656339,0.357483,0.613324,-0.617994,-0.755411,-0.358915,-0.551153,-0.0068158,-0.966148,1.10242,0.0291151,0.00270103,-0.41715,0.349361,-1.65517,0.148605,-0.296104,0.337123,0.635542,0.10384,-0.10336,0.145394,0.191091,-1.06684,0.241478,0.151099,-0.397347,-0.29161,0.0417628,-0.0309947,0.0640184,-0.695648,0.483596,-0.00295632,0.624607,0.26718,0.637188,-0.185711,0.203135,-0.375702,0.507086,-0.393005,-0.270783,-0.216614,0.353025,-0.247545,-0.694195,0.43348,-0.0568146,0.34766,0.729694,0.32517,-0.218395,-0.0472673,-0.6078,0.589666,1.47441,1.19814,1.5478,1.87912,1.38841,2.68157,1.70273,1.96854,1.88139,2.33432,1.11811,1.12392,2.25562,1.30688,1.51575,1.54218,1.32189,2.10567,1.01331,1.02996,1.54941,0.436279,0.688107,0.157812,0.530018,1.1747,1.14064,1.59151,0.311219,2.23356,0.520923,1.12645
-3751.98,0.999906,0.0109207,9,511,0,3840.93,0.567826,0.173895,0.115318,-0.276309,-0.364292,0.0691793,0.590847,0.158625,0.484665,0.510081,0.521399,0.476765,0.574312,0.684156,0.825752,0.47995,0.53163,0.899297,0.718551,0.222603,0.540235,0.450651,0.430761,0.387472,0.51434,0.872334,0.800892,0.646717,0.380877,0.585862,0.509027,0.710491,0.492079,0.815381,0.664415,0.74798,0.427244,0.782935,0.712171,0.677139,0.022034,0.614589,-0.0140661,0.065551,-0.300746,0.314308,0.0299968,0.153292,-0.624018,0.761897,0.503708,-0.477558,0.0683759,-0.0768474,0.939685,0.360303,-0.100686,-0.184422,-0.498647,-0.363288,-0.847625,0.117326,-0.787316,0.00934161,0.525231,-0.856215,-0.767544,-0.237729,0.67388,0.176681,-0.0807908,-0.560436,-0.410875,-0.245555,0.484808,-0.914998,1.09071,-0.241395,-0.116824,-0.150035,0.202057,-1.38847,0.00159389,-0.195403,-0.0958712,0.539274,-0.497872,0.668943,0.453375,-0.0845812,-0.905565,0.195464,0.177155,-0.00911506,-0.836337,-0.046392,0.160986,0.262129,0.0897727,0.494187,-0.178867,0.600362,0.817248,0.550714,-0.439055,0.227566,-0.709236,0.569302,-0.0330177,-0.0296471,-0.000882037,1.05295,-0.704869,-0.341023,0.0936123,-0.344625,0.579031,0.61024,0.680434,-0.248485,-0.106423,-0.41399,0.497235,1.42171,1.26848,1.49843,1.78348,1.60574,2.5845,1.73651,1.92192,2.00718,2.07544,0.935089,1.05561,2.2683,1.18333,1.2233,1.44199,1.43597,2.10946,1.03195,1.15058,1.41072,0.607782,0.91347,0.189424,0.467318,1.13736,1.41394,1.69323,0.133001,2.33376,0.152727,1.34172
-3755.27,0.995147,0.0109207,9,511,0,3834.32,1.15013,0.149658,0.299194,0.0633323,-0.213087,0.0301796,0.304111,0.208569,0.270705,0.025418,0.339659,0.395227,0.520465,0.434385,0.604953,0.196411,0.474885,0.382386,0.123202,0.0939059,0.464886,0.00101683,0.52488,0.168041,0.435612,0.232305,0.42859,0.189906,0.0965976,-0.0226911,0.315133,0.142358,0.174131,0.192362,0.546332,0.532135,0.0423678,0.506387,0.233073,0.0744462,0.00557908,0.530251,-0.243074,0.514803,-0.658793,0.269865,0.270096,0.134839,-0.593134,0.420908,0.318235,-0.52358,0.203409,-0.509538,1.25534,0.416264,-0.075196,-0.000606804,-0.755687,-0.0683205,-0.718296,0.396285,-0.790253,0.488126,0.244462,-0.920628,-0.846145,-0.164739,0.566044,-0.0867698,-0.244634,-0.822037,-0.740513,-0.073745,0.112424,-1.09767,1.11738,-0.0445583,-0.162882,-0.377074,0.724615,-1.35318,0.20475,-0.421612,0.169323,0.493901,-0.5963,0.795839,0.471797,-0.231108,-0.874077,0.301941,-0.0241653,-0.0496358,-0.573748,0.0214908,0.508747,0.271161,-0.00227791,0.467359,0.122913,0.618111,0.93983,0.716406,-0.326128,0.400394,-0.89955,0.471013,0.00438812,-0.0424856,0.0431106,1.12111,-0.293136,-0.493429,0.113845,-0.439354,0.559844,0.609067,0.463507,-0.294051,-0.0372967,-0.406894,0.505039,1.83806,1.47131,1.66484,2.02899,1.84798,2.97059,2.16934,2.12214,2.33695,2.65956,1.54813,1.4329,2.79172,1.60219,1.66383,1.8505,1.76653,2.41888,1.26219,1.17872,1.85667,0.788768,1.04617,0.32435,0.878616,1.4255,1.28342,1.98415,0.747007,2.50194,0.843244,1.60231
