# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim1_model
# start_datetime = 2022-03-10 13:38:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b384e34e16.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim1-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim1-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3873.87,0.997339,0.00898267,9,511,0,3962.03,0.113698,0.247703,0.442943,-0.159107,-0.768985,-0.0595882,0.321197,0.389625,0.458462,0.903238,0.238944,0.235114,0.373175,-0.260592,-0.634436,1.27228,0.363314,0.610222,0.64718,0.338809,0.698858,0.229244,-0.023704,0.807285,-0.623436,0.39216,0.148093,0.52477,0.59415,0.474787,0.978432,0.0847369,1.28095,0.0834609,0.916448,0.0119952,0.492713,0.624656,0.158171,-0.31547,0.100264,-0.182539,-0.239855,-0.419355,0.489142,0.170516,-0.729033,-0.0564578,0.210157,0.538417,0.218231,0.285298,-0.429597,-0.747382,0.0904325,-0.335839,-0.167413,-0.501357,0.00643601,0.358164,-1.03014,0.204023,-0.233852,0.247893,0.159762,-0.0221318,-0.603827,-0.11081,-0.457217,0.0305382,-0.626244,0.807224,-0.314572,-0.0354644,-0.527536,0.381854,-0.888833,0.238794,0.0908838,0.236723,0.635248,0.263245,0.446624,0.186854,0.208925,-0.566644,-0.0476272,-0.337171,0.223293,-0.362431,-0.0271304,0.600959,0.261415,-0.0846741,0.650116,-1.26479,0.305749,0.941681,0.440124,0.0291448,0.145569,-0.463604,0.170926,-0.0194656,-0.544702,-0.476566,0.604752,-0.675172,-0.455169,0.329635,-0.404765,0.841702,0.791595,0.171336,-0.457629,-0.00394247,-0.459533,0.115845,-0.265114,-0.530369,0.0776995,0.431515,0.41677,0.608283,0.960772,0.281329,0.462616,0.382039,-0.0888722,-0.505672,1.34111,0.407223,0.544733,0.722838,0.471818,0.947386,0.3419,-0.0552726,0.809499,-0.361834,0.72996,0.20068,0.444195,0.749034,0.679457,1.1176,0.0526598,1.54059,0.221518,0.736804
-3865.02,0.997151,0.00898267,9,511,0,3938.46,0.316538,-0.0430975,0.525417,-0.627921,-0.812532,-0.468665,0.252373,-0.0222384,0.389084,0.416924,-0.0279579,-0.0303458,0.281977,-0.67735,-0.708552,0.939323,0.0950446,0.0679886,0.242768,0.131854,0.422856,0.0814113,-0.24506,0.203959,-0.883285,0.0451813,-0.0885765,-0.0880396,0.533713,0.28665,0.624164,-0.399001,0.825008,-0.000685685,0.52738,0.0147236,0.456762,0.127039,0.0344494,-0.123556,-0.269305,-0.0387129,0.00925597,-0.689362,0.849619,0.339007,-0.463684,-0.0450052,-0.0867263,-0.0194936,1.0275,0.464296,0.344468,-0.240156,-0.175837,-0.3598,0.522283,-0.127336,0.0164571,0.318413,-0.954179,-0.852216,-0.294607,0.595954,-0.0754157,-0.321817,-0.32774,0.0444444,-0.377438,0.368692,-0.430354,0.667688,0.310232,0.199852,-0.335168,0.0831021,-1.24492,0.238474,-0.330199,0.13282,0.0238158,-0.0111149,1.07369,0.136374,0.577545,-0.411545,0.0782287,0.0870821,0.00842412,0.018054,0.409114,0.141482,0.494925,-0.00495896,0.506718,-0.63724,0.959249,0.293655,0.87039,-0.293945,-0.398622,-0.214159,0.371652,-0.534661,-0.757618,-0.704941,0.912179,-0.412762,-0.170024,0.101345,-0.409852,0.684173,0.799722,0.26256,0.0492865,0.102057,-0.209831,0.10221,-0.379292,-0.51135,-0.0762356,0.471378,0.287372,0.675193,0.698786,0.219927,0.35873,0.405336,-0.197746,-0.433619,1.2131,0.363565,0.336902,0.616074,0.442494,0.864577,0.364761,-0.0858004,0.574284,-0.486903,0.596931,0.206543,0.191691,0.756194,0.622678,0.985336,-0.0975977,1.31455,0.310247,0.657664
-3860.46,0.99731,0.00898267,9,511,0,3942.69,0.442848,0.220873,0.468675,-0.453943,-0.564131,-0.248397,0.144326,0.0382291,0.338009,0.353594,0.270464,0.114868,0.129551,-0.432157,-0.266496,1.34841,-0.124762,0.15537,0.540496,0.0253957,0.987568,0.190961,-0.452609,0.605814,-0.415904,0.405264,-0.131064,0.233174,0.755061,0.542903,1.03837,-0.321724,1.39355,-0.217813,0.655677,0.0347228,0.503247,0.532349,0.388921,-0.47669,0.0801867,0.0255009,0.422463,-0.508051,0.197371,0.158786,-0.546862,0.13018,0.0391519,0.936158,0.243797,0.258932,-0.49103,-0.93324,0.0106235,-0.0829336,0.144296,-0.435937,-0.194434,0.286072,-0.609598,-0.475213,0.1131,0.571309,-0.177166,-0.202314,-0.681158,0.0391202,-0.567845,0.145128,-0.584154,0.511095,-0.236089,-0.0607093,-0.731701,0.335659,-1.18477,0.420084,0.202128,0.103851,0.57528,0.00291055,0.752716,-0.112499,0.306413,-0.315486,-0.312777,0.128634,-0.0884801,-0.163183,-0.212607,0.463187,0.432049,-0.245551,0.941545,-0.615669,0.75053,1.13075,0.54651,-0.0326153,0.466606,-0.979861,-0.155967,0.220124,-0.198237,-0.352245,0.721815,-0.855477,-0.129759,0.472627,-0.435627,0.539979,1.11341,0.132632,-0.0984343,-0.167198,-0.0870002,0.0908987,-0.0714899,-0.107584,0.142679,0.600045,0.608651,0.846542,0.906487,0.541742,0.644808,0.612994,0.132495,0.0474609,1.78554,0.418776,0.752284,0.938218,0.35792,1.37975,0.58183,0.0864702,0.988774,-0.121754,0.972937,0.41277,0.661692,1.10099,1.02495,1.41676,0.131351,1.90144,0.261158,0.956618
-3856.6,0.99831,0.00898267,9,511,0,3922.85,0.162082,0.457521,0.465601,-0.122334,-0.110861,-0.118727,0.487831,0.297886,0.543794,0.674592,0.401854,0.247742,0.438,0.168425,-0.361816,1.69333,0.462092,0.328596,0.693332,0.451411,1.40937,0.428595,-0.0962666,0.782093,0.0479859,0.646068,0.37247,0.473171,0.908206,0.724595,1.10802,-0.053173,1.64576,-0.028143,0.962491,0.0295434,0.476071,0.0754568,0.207876,-0.0871953,0.0364652,0.147216,0.0523788,-0.554592,1.06819,0.648422,-0.253312,-0.0842273,0.323457,0.567968,0.729033,0.142254,0.149637,-0.58343,-0.0939552,-0.587739,0.681714,-0.391462,0.470343,0.534737,-1.33005,-0.544933,-0.301781,0.845163,-0.180881,-0.367221,-0.819504,-0.199743,-0.582018,0.113001,-0.815806,0.57325,0.128688,0.0816569,-0.267201,0.165597,-1.16317,0.380075,-0.268707,0.306953,0.0711251,0.132602,0.569047,-0.0257099,0.48788,-0.191532,0.680236,-0.231183,-0.044189,-0.26453,0.351039,0.116329,0.548222,-0.273745,0.424597,-0.204649,0.615875,0.785896,0.765448,-0.051206,0.00347876,-0.349638,0.0775259,-0.297542,-0.572213,-0.483508,0.623145,-0.644563,-0.2837,0.343496,-0.081235,0.807325,0.927875,0.425832,0.364071,0.132442,-0.242702,0.110428,-0.0717473,-0.121503,0.2139,0.714661,0.43917,0.868642,0.911673,0.460297,0.453465,0.614039,0.177668,-0.172185,1.85546,0.60479,0.475642,0.962169,0.540445,1.53616,0.392347,0.173902,0.928328,-0.0274961,0.864585,0.436471,0.683492,1.17663,0.873464,1.25583,0.138882,1.79309,0.175309,1.01087
-3865.42,0.997553,0.00898267,9,511,0,3942.46,-0.364228,0.330308,0.527724,-0.0802342,-0.47226,-0.288018,0.559305,0.403491,0.629292,0.637597,0.220296,0.0622568,0.110463,-0.150139,-0.67386,1.42407,0.289168,0.461733,0.617469,0.306533,1.07728,0.102556,-0.138913,0.557347,-0.485233,0.260683,0.49327,0.227869,0.566878,0.415014,1.06099,0.0582522,1.29358,0.0891853,0.83933,0.0194816,0.488632,0.301,0.136473,-0.0403341,0.392487,-0.00748323,-0.0325327,-0.534732,0.974279,-0.0962529,-0.762245,0.0673084,0.540757,0.368498,0.140234,0.511515,-0.136197,-1.00694,0.38202,-0.221369,0.170916,0.0713602,0.0141617,0.293945,-1.15152,-0.413071,0.14559,0.674012,-0.0153978,-0.548326,-0.423027,0.056801,-0.391322,-0.0450759,-0.555033,0.776341,-0.150485,0.0178661,-0.558105,0.238379,-1.2364,0.726511,-0.255243,0.123018,0.189468,0.148037,0.940291,-0.0114582,0.303684,-0.276134,0.220538,-0.0592339,0.104679,-0.305539,0.351086,0.325852,0.864287,-0.193122,0.572381,-0.292928,0.467418,0.480033,0.28052,-0.424459,-0.0681944,-0.568427,-0.0175389,-0.235887,-0.489999,-0.426061,0.623948,-0.740396,-0.126033,0.482538,-0.103316,0.596488,1.24159,0.0872209,-0.134635,0.164906,-0.345795,0.162917,-0.726176,-0.995659,-0.453165,0.0483668,-0.026575,0.277422,0.373451,-0.247622,-0.182147,-0.132782,-0.51393,-0.875391,1.19365,-0.0313496,0.00129263,0.446703,-0.110627,0.629248,-0.43457,-0.440254,0.131028,-0.961853,0.0988213,-0.135013,-0.0448907,0.346961,0.188807,0.739834,-0.45732,1.06704,-0.454376,0.335223
-3879.39,0.995011,0.00898267,9,511,0,3951.17,-0.515084,-0.245357,0.591414,-0.615006,-1.0434,-0.46297,-0.359385,-0.441076,0.211009,-0.070692,-0.212863,-0.248307,0.0377987,-0.387865,-0.568886,1.22789,-0.155132,-0.200359,0.328659,-0.0410656,0.529012,-0.298029,-0.566738,0.421724,-0.993612,0.253574,-0.427948,-0.140221,0.53791,0.389415,0.53087,-0.323559,0.930825,-0.297212,0.208057,0.0299581,0.439219,0.282093,0.117501,-0.411818,0.40101,0.280114,-0.260512,-0.460962,0.931334,0.0395676,-0.517142,0.0689308,0.426303,0.261844,0.36223,0.0351257,0.0199583,-0.905133,0.423469,-0.0834327,0.307843,-0.142398,-0.0241259,0.512786,-0.844811,-0.694272,-0.217473,0.441636,0.046071,-0.47056,-0.593661,0.0369544,-0.61733,-0.115692,-0.445461,0.721914,-0.139113,0.20518,-0.418375,0.471365,-1.09148,0.538802,-0.420925,0.0751906,0.116249,0.387427,1.09982,-0.0656048,0.221406,-0.0494367,0.110706,0.0865729,-0.155644,-0.232179,0.264126,0.26508,0.498326,-0.107886,0.825907,-0.648863,0.222838,0.631966,0.491215,-0.515698,-0.0589648,-0.371514,0.359551,-0.311733,-0.412273,-0.316675,0.449024,-0.657488,-0.531954,0.495397,0.0306311,0.493276,1.30965,0.579095,-0.198394,0.0582891,-0.243178,0.170452,-1.31286,-1.62976,-1.04065,-0.637376,-0.747507,-0.56928,-0.120878,-0.597426,-0.809716,-0.564213,-1.14768,-1.28227,0.545811,-0.806812,-0.724682,-0.225775,-0.643972,0.0453548,-0.845296,-0.922457,-0.237858,-1.72755,-0.312568,-0.813903,-0.677554,-0.120196,-0.268134,0.168837,-1.05575,0.380275,-0.920954,-0.287023
-3888.58,0.993848,0.00898267,9,511,0,3958.97,-0.0120156,-0.621259,0.424493,-1.47308,-1.8304,-1.21274,-0.92776,-1.28394,-0.546186,-0.810043,-0.957352,-1.07617,-0.726953,-1.28879,-1.3921,0.210804,-1.03919,-1.23824,-0.376499,-0.738274,-0.323002,-0.96263,-1.46156,-0.600497,-1.80429,-0.392445,-1.30919,-0.940184,-0.217027,-0.484631,-0.226863,-1.11761,0.400525,-1.05095,-0.503439,0.0442726,0.426906,0.311554,-0.00394717,-0.653698,0.337338,0.10067,0.00521164,-0.339632,0.784908,0.238462,-0.79413,-0.0319578,0.3813,0.268431,0.395401,-0.12657,-0.194229,-0.932771,0.473859,-0.173563,0.222502,-0.00569428,-0.0688074,0.549544,-0.933919,-0.743772,-0.223356,0.462,-0.249876,-0.17932,-0.647248,0.104276,-0.786548,-0.168309,-0.5277,0.62858,0.0196751,0.285185,-0.443203,0.598496,-1.02471,0.450885,-0.512383,0.00161467,0.275311,0.336574,0.992591,0.0539161,0.131536,-0.13866,0.113211,-0.0193438,-0.161717,-0.279941,0.128018,0.0961671,0.486232,-0.219915,0.963123,-0.818735,0.405783,0.817418,0.595069,-0.41378,-0.0421216,-0.415806,0.439201,-0.399235,-0.3185,-0.35296,0.586871,-0.621559,-0.589446,0.714344,0.124993,0.43111,1.17982,0.538917,-0.00801071,-0.0424672,-0.204055,0.120952,-1.74178,-1.79048,-1.32886,-0.91631,-1.2213,-0.71369,-0.691816,-1.04064,-1.06029,-0.731688,-1.53456,-1.63536,0.223114,-0.991513,-0.845085,-0.514104,-0.928291,-0.316131,-0.991558,-1.38766,-0.671011,-1.94333,-0.489946,-1.30573,-0.990995,-0.364432,-0.721371,-0.319609,-1.4052,0.387854,-1.24622,-0.548829
-3911.68,0.997759,0.00898267,9,511,0,3982.06,-0.485637,-0.4492,0.487355,-0.815327,-1.14861,-1.01855,-0.379098,0.242508,-0.00802719,-0.183238,-0.640951,-0.290333,-0.686673,-1.32835,-1.35995,-0.0446791,-0.341727,0.228974,-0.580935,-0.928476,0.0718586,-1.01197,-0.448409,-0.00400806,-1.00716,-0.813327,-0.246239,-0.51715,-0.425459,-0.55305,-0.676975,-0.931986,0.650688,-0.657639,-0.405764,0.116428,0.487268,0.210039,0.182349,-0.427424,0.27773,0.154508,0.110404,-0.58252,0.405103,0.17366,-0.614009,-0.150482,-0.271618,0.677379,0.674985,0.26307,-0.0235203,-0.55483,-0.0584382,-0.0819454,0.684236,-0.0840472,-0.0640628,0.442497,-0.764705,-0.449345,-0.192317,0.87959,-0.071395,-0.382788,-0.701566,-0.543741,-0.275147,0.180012,-0.730635,0.167764,-0.0356809,0.212522,-0.258155,0.0701922,-0.992604,0.355843,-0.00528552,0.581666,0.379906,0.153193,0.488272,0.244645,0.1641,-0.269548,0.45829,-0.503627,0.26576,0.105901,0.0379212,0.339545,0.849747,-0.316514,0.662549,-0.794431,0.300582,0.81762,0.651005,-0.327779,-0.221481,-0.439781,0.143871,0.115175,-0.759326,-0.112806,1.04127,-0.725788,-0.20091,0.380199,-0.668809,0.740366,0.608073,0.172442,0.76844,-0.0812616,0.0461887,0.322845,-1.52704,-1.86313,-1.55216,-0.981504,-0.892073,-0.525745,-0.449246,-1.01516,-1.12596,-0.9856,-1.73051,-1.87525,0.193172,-1.07325,-1.00908,-0.504925,-1.02203,-0.397539,-1.44153,-1.53408,-0.556198,-1.84277,-0.881174,-1.26502,-0.94123,-0.488121,-0.574155,-0.0630181,-1.46339,0.126877,-1.19047,-0.607334
-3914.74,0.999166,0.00898267,9,511,0,3983.46,-0.376756,-0.494019,0.700152,-1.15163,-1.40366,-0.317852,-0.658975,-0.462918,-0.267592,-0.241587,-0.321364,-1.09187,-0.243994,-0.964982,-0.935828,0.252118,-0.314231,-0.370815,-0.421978,-0.465158,0.361724,-0.65655,-0.727058,0.542162,-1.77423,-0.119708,-0.534572,-0.547837,-0.600397,-0.356786,-0.363962,-1.01447,0.744279,-1.4,-0.434697,-0.0457289,0.479233,0.321938,0.392659,-0.288844,0.314664,-0.319846,-0.287193,-0.446241,0.578315,0.320632,-0.353142,-0.0269328,0.0473366,0.295484,0.306779,0.353887,0.406354,-1.12945,0.130558,-0.72448,0.126932,-0.414769,0.07066,0.326771,-1.29143,-0.553089,-0.316672,0.6878,0.0433003,-0.260558,-0.921153,-0.414336,-0.451883,0.0293825,-0.399639,0.565273,0.0657593,0.412459,-0.292556,0.260575,-1.42505,0.440209,0.0569134,-0.0323053,-0.0833674,0.355651,0.59098,-0.00101951,0.445106,-0.755182,0.297669,-0.288551,-0.121813,-0.35818,-0.261774,0.359604,0.55364,-0.195668,0.0464918,-0.508397,0.453173,0.885541,0.576461,-0.0322894,-0.193169,-0.76634,0.179668,0.000155098,-0.871932,-0.221627,0.838272,-0.789166,-0.221061,0.82404,-0.919957,0.596509,0.614022,0.420259,0.129739,0.0285648,-0.0656385,0.320548,-1.80603,-1.89142,-1.38238,-0.986865,-1.18812,-0.74938,-0.753254,-1.18194,-1.01286,-0.834223,-1.39961,-1.75301,0.200277,-0.963743,-0.61283,-0.476461,-0.8505,-0.263741,-1.11887,-1.36803,-0.443375,-1.81575,-0.705645,-1.19091,-1.10871,-0.601726,-0.854807,-0.310436,-1.43054,0.311598,-1.38323,-0.635554
-3889.92,0.997528,0.00898267,9,511,0,3981.67,-0.887866,-0.291492,0.367289,-1.03113,-0.865777,-0.527366,-0.0888809,-0.504563,0.0545938,-0.2541,-0.310892,-0.459219,-0.0491495,-0.620735,-0.82746,0.78713,-0.253559,0.022496,-0.134687,-0.0700236,0.111351,-0.428835,-0.68148,-0.202857,-0.772152,-0.408377,-0.0561133,-0.583097,-0.260085,-0.575289,0.153128,-0.241817,0.512115,-0.597159,-0.108923,0.0116132,0.494514,0.186402,0.0899086,-0.186448,-0.237328,-0.0799836,0.210796,-0.628288,0.354012,0.228172,-0.779767,-0.221648,0.368114,0.355737,0.458279,0.380604,-0.56482,-0.714602,-0.238623,-0.344512,0.333442,-0.0340224,0.0354855,0.50074,-0.979433,-0.473832,-0.217122,0.544774,0.00606613,-0.132578,-0.769665,0.0395335,-0.163959,0.0503386,-0.859632,0.608271,-0.367555,-0.206876,0.0869591,0.244939,-1.65942,0.071941,-0.191547,0.19016,0.156421,-0.0217489,1.11252,-0.130119,0.526655,-0.578011,0.0422239,0.520386,0.0390751,0.128924,0.0527668,0.560886,0.39423,-0.302281,1.25157,-0.71805,0.608706,0.845353,0.589154,-0.169813,-0.0598262,-0.507391,0.0949132,-0.455475,0.00489451,-0.87445,0.644489,-0.692011,-0.462136,-0.290876,-0.1931,0.921238,1.17873,0.223737,0.170168,0.0516115,-0.018456,0.291744,-1.85669,-1.95381,-1.73491,-1.06872,-1.18428,-0.772376,-0.749426,-1.25913,-1.28501,-1.22756,-1.63109,-2.02891,0.126822,-1.18309,-0.927273,-0.843576,-1.16435,-0.27742,-1.4517,-1.58284,-0.688102,-2.00589,-1.03161,-1.39433,-1.32492,-0.783007,-0.837738,-0.486753,-1.4681,-0.00379347,-1.46652,-0.894424
-3872.53,0.999042,0.00898267,9,511,0,3948.22,-0.845876,-0.0966521,0.1957,-0.215905,-0.206992,-0.232674,-0.21941,-0.155239,-0.346507,-0.233622,-0.187725,0.176805,-0.0481248,-0.134323,-0.317582,0.189053,-0.121797,0.0529213,0.0593668,-0.255514,0.135473,-0.0662293,0.284406,0.391774,-0.176735,-0.252765,-0.124187,0.0238437,-0.0942323,-0.279637,0.0598757,-0.0665406,-0.0241288,-0.011203,-0.153825,0.0188199,0.485186,0.376098,0.214924,-0.150031,-0.000438338,0.0520726,0.42355,-0.897434,0.565687,0.260437,-0.397877,-0.0447488,0.0986575,0.570031,0.216756,0.290352,-0.595612,-0.766064,0.0637702,-0.46405,0.384346,-0.0472728,0.0538486,0.486087,-0.873211,-0.41674,-0.0302732,0.472727,-0.0396411,-0.113788,-0.757828,-0.0722813,-0.415662,0.0110192,-0.717108,0.595866,-0.254714,-0.124506,-0.0838223,0.350631,-1.27238,0.275375,-0.0262599,0.166925,0.246921,0.186181,0.973249,-0.0482799,0.771764,-0.519887,0.0126758,0.33624,-0.0728097,0.0384318,0.117544,0.449073,0.617567,-0.421773,1.27497,-0.555081,0.615953,1.13415,0.567394,-0.320366,-0.0589356,-0.496093,0.0722927,-0.484208,-0.361852,-0.706655,0.894194,-0.425632,-0.492223,-0.227002,-0.145801,0.566134,1.12361,0.304086,-0.0579074,0.152624,-0.0665705,0.502985,-1.76401,-1.87897,-1.28982,-1.09905,-1.08416,-0.648508,-0.583597,-1.13548,-1.1265,-1.16093,-1.64945,-1.82653,0.124698,-1.01241,-0.928525,-0.613325,-1.08078,-0.14817,-1.26446,-1.40488,-0.731188,-1.90857,-0.842635,-1.2165,-1.14631,-0.616911,-0.500328,-0.371844,-1.50162,0.0705892,-1.44917,-0.771994
-3876.51,0.999513,0.00898267,9,511,0,3944.67,-0.775142,0.19155,0.15952,0.281029,0.0211857,0.0442987,0.219453,0.105216,0.0364845,0.0626708,0.168629,0.0980572,0.227637,0.349073,0.321906,0.174504,0.254627,-0.190027,0.216806,0.205111,0.212614,0.187987,-0.199366,0.0776725,0.117552,0.281751,0.301745,-0.0782935,0.221015,0.289701,0.266914,0.342148,0.53478,-0.0300321,0.26426,0.00973982,0.459745,0.501018,-0.0192433,-0.189367,-0.193517,-0.00901503,0.433382,-0.762726,0.602448,0.372055,-0.32753,0.0232211,0.205094,0.623519,0.214881,0.404707,-0.416135,-0.803821,0.0052286,-0.539935,0.505789,0.0652381,0.044267,0.46371,-0.811631,-0.315082,-0.0839942,0.413155,0.156778,-0.0102075,-0.690224,0.124243,-0.388159,0.122109,-0.643982,0.662517,-0.211118,-0.135631,0.0831838,0.171817,-1.14785,0.270927,0.180611,0.206096,0.346454,0.306011,0.946851,-0.0259003,0.803832,-0.444667,0.208594,0.264212,-0.130999,0.102918,0.168658,0.422967,0.5029,-0.305771,1.33163,-0.523947,0.556219,1.32456,0.391377,-0.226829,-0.0893829,-0.510415,0.127842,-0.218785,-0.193909,-0.583749,0.746241,-0.553811,-0.245634,0.00739623,0.00713427,0.648951,0.931554,0.208473,-0.0245042,0.235012,-0.0914663,0.626809,-1.39596,-1.2987,-1.08678,-0.743631,-0.736575,-0.18718,-0.117056,-0.704818,-0.703444,-0.532273,-1.13949,-1.21855,0.631194,-0.694401,-0.635884,-0.0983516,-0.629839,0.301441,-0.76339,-1.29899,-0.324876,-1.61671,-0.259706,-0.847085,-0.683692,-0.0271657,-0.438434,0.203061,-1.13061,0.602057,-0.724369,-0.432784
-3886.17,0.995445,0.00898267,9,511,0,3945.59,-0.219798,0.245466,0.141523,0.255072,0.298332,0.117978,0.231312,0.0779271,0.311386,0.271442,0.177745,0.329578,0.177046,0.322872,0.278861,0.482237,0.178733,-0.000611874,0.395205,0.307027,0.413168,0.173028,-0.233333,0.172996,0.0473457,0.271059,0.202562,-0.0625828,0.280058,0.363633,0.453579,0.424856,0.269307,0.154709,0.418296,0.0349325,0.483905,0.395688,0.388991,-0.305635,-0.046556,-0.049046,-0.478867,-0.423462,0.686906,0.221411,-0.333095,-0.160891,-0.097182,0.565631,0.792695,0.600471,0.267351,-0.490821,-0.0822599,-0.318834,0.22852,-0.742571,0.133727,-0.25318,-1.33755,-0.486486,-0.384483,0.600152,-0.168221,-0.418704,-0.576249,-0.384945,-0.671451,0.137736,-0.53348,0.640462,0.129596,0.181212,-0.812359,0.368875,-1.10014,0.451759,0.0423955,0.0829455,0.51739,0.00518041,0.550911,0.0185645,0.22708,-0.248728,0.0401872,-0.386149,0.0492814,-0.318866,-0.0304563,0.242314,0.459959,-0.183893,0.24969,-0.695436,0.824818,0.314397,0.464545,-0.286256,0.271218,-0.748906,0.314231,-0.170023,-0.905103,-0.549349,1.01253,-0.638256,-0.251414,0.70775,-0.558875,0.756566,1.26129,0.370598,-0.0484062,-0.405874,-0.435227,0.43897,-0.995546,-0.826156,-0.486565,-0.168296,-0.258903,0.412742,0.256214,-0.199467,-0.0954235,-0.0851176,-0.79593,-0.865542,1.05635,-0.103922,-0.0545288,0.459312,-0.197294,0.555766,-0.395603,-0.517545,0.387399,-0.982346,0.308337,-0.205095,-0.231815,0.662953,0.0880696,0.340489,-0.353596,1.09509,-0.395888,0.159551
-3873.83,0.996092,0.00898267,9,511,0,3948.4,-0.684632,0.257484,0.123848,0.0212257,0.0476521,0.311621,0.0107016,0.596903,0.225726,0.377839,0.354895,0.34817,0.123492,0.210649,0.123382,0.277954,0.389755,0.462581,0.376402,0.428248,0.188157,0.286291,0.0943867,0.218534,0.304602,0.0103814,-0.00657818,0.315118,0.368278,0.301312,0.346586,0.0745386,0.359805,0.312759,0.315359,0.0782816,0.472634,0.356854,0.444607,-0.256293,-0.189468,-0.0842168,-0.38081,-0.41153,0.629702,0.467523,-0.162432,-0.00843531,-0.0250329,0.684046,0.68113,0.420718,0.301026,-0.312377,0.0468409,-0.130433,0.395696,-0.607711,0.0579288,-0.224441,-1.42565,-0.323505,-0.304272,0.47682,-0.155397,-0.329385,-0.798155,-0.204613,-0.484154,-0.138427,-0.681325,0.697482,-0.0202956,0.383163,-0.648334,0.197101,-1.01986,0.657272,0.0398843,0.096964,0.494675,0.129644,0.474417,0.058268,0.304009,-0.670305,0.169099,-0.274188,0.0193143,-0.21618,0.0581792,0.29372,0.286798,-0.220436,0.313706,-0.761838,0.850438,0.615319,0.496164,-0.244656,0.297427,-0.382747,0.0160105,-0.202491,-0.634288,-0.610514,0.903813,-0.230308,-0.0753642,0.557506,-0.516836,0.727573,1.00339,0.318742,0.206786,-0.26719,-0.51462,0.543568,-1.01001,-1.36536,-0.861431,-0.57319,-0.347759,-0.15487,-0.0463186,-0.508744,-0.547784,-0.383195,-0.862148,-1.03121,0.721196,-0.367315,-0.233708,0.209591,-0.323588,0.335201,-0.894496,-0.764305,-0.236124,-1.25474,-0.152923,-0.669358,-0.481827,0.195268,-0.118312,0.460103,-0.757204,0.439578,-0.690215,-0.00554641
