# 0.184888, 0.501835, 0.397143, 0.429108, 0.192487, 0.0208527, 0.0436419, 0.0256581, 0.0307381, 0.0472757, 0.788456, 0.608989, 0.282068, 0.171436, 0.0325047, 0.273233, 0.261073, 0.253112, 0.250414, 0.269043, 0.253718, 0.300788, 0.25912, 0.251789, 0.267902, 0.270603, 0.27201, 0.270392, 0.28784, 0.260512, 0.265649, 0.287307, 0.294541, 0.269489, 0.264904, 0.229372, 0.232654, 0.288543, 0.348139, 0.27108, 0.269955, 0.284683, 0.282838, 0.312717, 0.275792, 0.255653, 0.235321, 0.0140759, 0.100225, 0.0818163, 0.0759883, 0.0885553, 0.134919, 0.137201, 0.140813, 0.0876359, 0.106581, 0.108885, 0.119342, 0.0876099, 0.0894896, 0.180099, 0.0886034, 0.105551, 0.119592, 0.0851513, 0.153027, 0.126871, 0.0985865, 0.156417, 0.133071, 0.137866, 0.132044, 0.104421, 0.100706, 0.11864, 0.127639, 0.113057, 0.358741, 0.132729, 0.0834722
139.315,0.965656,0.055998,7,127,0,-95.0619,0.0814624,0.836268,0.337636,0.0813544,0.298779,-0.373557,0.0331683,-0.00360611,-0.11419,-0.0217951,0.253742,0.0702395,1,0.528141,0.528141,1,-1.31422,0.583082,-1.15989,-0.531363,-0.730578,-2.00411,-1.491,-0.777981,-2.41067,-1.85771,-0.473147,-0.378366,-1.49892,-2.0306,-1.8298,-1.05638,-0.672907,-1.9003,-2.05539,-1.05531,-1.41683,-1.7716,-1.68553,-1.86136,-1.58589,-1.57137,-2.03058,-1.63352,-0.806913,-0.431456,-0.785023,-1.274,-0.997423,-0.991539,1.62815,0.39938,1.63107,2.62854,4.83256,5.74846,4.46693,7.97289,8.24913,5.7749,1.90038,4.78595,2.58407,1.86938,8.84521,2.33696,3.64744,7.20043,7.0074,7.51231,3.69547,5.71224,6.191,4.26888,2.85542,3.76679,5.81894,7.61053,3.17953,12.6636,8.50958,26.333,7.46252,8.07188,0.174552,0.600129,0.429907,-0.785639,-0.0840752,0.599947,-0.916773,-0.160867,0.71633,1.07204,-0.207968,-0.232282,-1.29695,-0.813449,-0.426368,-1.74074,-1.47905,-0.758075,-1.13041,-1.20614,-1.23605,-1.75618,-1.99076,-2.29159,-2.2325,-2.22505,-1.28604,-1.16795,-1.68454,-0.983048,-1.54547,-0.990511,0.456472,0.354314,0.394149,0.686894,0.521006,0.354356,0.714384,0.54013,0.328202,0.255015,0.551805,0.557811,0.78532,0.692844,0.605006,0.850781,0.814429,0.680936,0.755914,0.769616,0.774875,0.85273,0.879824,0.908178,0.90313,0.902477,0.783476,0.762775,0.843505,0.727713,0.824259,0.729189
133.886,0.914918,0.055998,6,63,0,-86.273,-0.106222,0.620931,0.366443,0.648586,0.327117,-0.30446,0.111113,0.0379917,-0.243317,-0.14665,0.480244,0.532821,1,0.561191,0.561191,1,-1.18264,0.559307,-0.82637,-0.510631,-0.460834,-2.00221,-1.41401,-0.788585,-2.20338,-1.5314,-1.18788,-0.65243,-1.32497,-1.46408,-1.46387,-1.57598,-0.785946,-0.590392,-1.61658,-1.27879,-1.24368,-1.60414,-1.84876,-1.83334,-1.38328,-1.73188,-1.48407,-1.33816,-0.924763,-0.46295,-0.639598,-1.15099,-1.64476,-1.7134,1.75488,0.894528,2.83835,2.31266,5.29073,6.23893,2.12629,6.13669,4.69138,5.59597,2.38826,3.28918,2.9285,3.76563,7.2932,3.75274,3.16836,6.87,3.84346,9.33279,2.84064,5.06088,6.96839,7.74495,2.52955,4.53978,4.93703,10.9993,5.28269,9.35023,5.42288,10.3189,13.629,6.0763,0.364286,0.514617,0.588044,-0.906069,-0.164282,0.437516,-0.882763,-0.0453708,-0.11537,0.632745,-0.16976,0.104647,-0.988137,-1.33655,-0.584505,-0.45984,-1.10541,-1.11789,-0.968799,-1.14277,-1.48191,-1.78804,-1.60409,-2.51021,-1.53948,-1.86136,-1.05585,-1.1043,-1.11332,-0.804692,-2.13251,-1.6034,0.409923,0.374112,0.357084,0.712195,0.540978,0.392333,0.707394,0.511341,0.528811,0.346888,0.542338,0.473862,0.72872,0.791921,0.642103,0.612976,0.751272,0.753597,0.72488,0.758188,0.814861,0.856687,0.83259,0.924855,0.823389,0.865455,0.741897,0.751065,0.752747,0.690977,0.894023,0.832493
144.581,0.845467,0.055998,6,63,0,-80.6099,0.0735744,0.189226,0.0998882,0.211697,0.0381388,-0.433576,0.148073,0.135999,-0.0520889,0.188772,0.212582,0.110489,1,-0.370521,-0.370521,1,-1.19595,0.549808,-1.03974,-1.07537,-0.610688,-2.0644,-2.19126,-0.824741,-2.14824,-1.39097,0.100238,-0.249357,-1.08096,-1.53084,-1.9688,-0.872578,-1.0364,-1.92001,-1.34828,-1.13356,-1.95075,-1.57785,-1.12893,-1.18885,-2.14016,-1.77832,-2.19742,-1.73581,-0.0994582,-0.669632,-0.715389,-1.34166,-1.01707,-1.04073,1.47185,0.624701,1.50995,3.42524,4.72166,6.15544,7.74766,5.75839,5.17843,4.36191,2.18701,4.13841,4.53908,2.47752,3.95956,3.65019,2.75169,8.30832,2.79938,13.5223,10.9562,3.18967,7.22053,2.70018,4.56929,3.95169,6.61309,8.49083,8.92837,6.11228,5.40856,15.4266,6.00179,4.7325,0.145021,-0.126157,0.372172,-1.01424,-0.922369,0.410498,-0.7784,0.214421,1.11675,1.07001,0.0533259,0.192332,-1.24274,-0.48303,-0.782852,-1.76741,-0.571752,-1.10154,-1.51073,-0.954146,-0.639827,-1.23956,-2.35288,-2.19617,-2.17459,-2.08475,-0.478822,-1.18682,-1.58269,-0.746773,-1.31553,-0.782344,0.463808,0.531497,0.408016,0.73385,0.715524,0.398793,0.685335,0.446599,0.246615,0.255402,0.486672,0.452065,0.776041,0.618463,0.686294,0.854135,0.639167,0.750548,0.819169,0.721948,0.654714,0.775487,0.913163,0.899905,0.897945,0.889412,0.61747,0.766173,0.829585,0.678475,0.788438,0.686185
145.406,0.846499,0.055998,6,127,0,-109.536,-0.133977,-0.365083,0.0626639,0.315864,0.132815,-0.284374,0.285764,0.148599,-0.0921435,0.0411128,0.338433,0.26969,1,-0.56814,-0.56814,1,-1.17126,0.769811,-1.18615,-0.0770956,-0.0418132,-1.89763,-1.45034,-0.388057,-1.86162,-1.20032,-0.051475,-0.541789,-1.09819,-1.53958,-1.66853,-1.72747,-0.806576,-0.950307,-1.63653,-0.754372,-1.72464,-1.798,-1.98088,-1.85016,-1.91201,-1.93754,-1.62271,-1.25612,-0.704,-0.212371,-0.476029,-1.17395,-1.47195,-1.98841,1.61039,0.450334,1.45395,2.98749,8.17776,8.82659,3.68853,5.09357,3.04371,5.71544,2.31108,2.68314,3.57788,2.80794,8.00498,4.03325,3.64469,12.2193,3.30395,9.05874,7.13008,5.46193,6.67517,5.31181,6.87922,4.01324,3.69861,6.70082,5.52919,5.00257,4.69724,7.92489,6.49361,5.20743,-0.325931,0.628628,0.685981,-1.12569,-0.534948,0.505268,-0.880007,-0.0642185,0.69839,0.406713,-0.271078,-0.326226,-1.19921,-1.47886,-0.706563,-0.916507,-1.1341,-0.918452,-1.44292,-1.45521,-1.72637,-2.0091,-2.17271,-2.44874,-1.72891,-1.66414,-1.01602,-0.730744,-1.10807,-0.904951,-1.84686,-1.94012,0.580769,0.347822,0.334928,0.755043,0.630636,0.376303,0.706824,0.516049,0.332169,0.3997,0.567357,0.580841,0.768385,0.8144,0.669641,0.71433,0.756595,0.714727,0.808906,0.810798,0.848948,0.881749,0.897772,0.920469,0.849273,0.840793,0.734196,0.674968,0.751769,0.711966,0.863758,0.874365
148.357,0.814062,0.055998,6,63,0,-94.7775,0.0581737,1.43605,0.126847,0.481964,0.274253,-0.23379,-0.103565,-0.0233752,-0.274567,-0.337108,0.679085,0.312247,1,0.173719,0.173719,1,-1.10892,0.525548,-0.976139,-1.20686,-0.273484,-1.79183,-1.89792,-1.02298,-2.28502,-1.3381,-0.110704,-0.0549327,-1.74464,-1.48316,-1.42883,-0.568396,-1.12514,-0.973933,-1.79724,-1.29147,-1.12092,-0.910117,-1.61448,-1.48566,-1.73261,-1.39106,-1.88425,-1.12268,-0.508714,-0.359774,-0.817214,-1.00934,-1.13592,-1.31678,1.57,0.447124,4.35488,2.48388,3.2208,3.58636,6.88307,7.23408,3.00885,4.38169,7.80848,5.45405,3.45042,2.56376,6.88143,3.86354,7.57833,4.70013,3.74887,5.93219,4.51924,3.39879,11.5455,5.5894,8.13012,5.41701,4.94988,5.94538,4.54744,8.06902,7.97722,19.9214,5.66628,6.50984,0.281589,-0.0761487,0.875374,-0.606685,-0.594828,0.26196,-0.927497,0.146441,1.0563,1.27537,-0.514126,0.0648819,-1.23596,-0.556983,-1.09035,-0.99358,-1.57716,-1.18272,-1.08229,-0.675735,-1.45268,-1.51822,-1.95395,-2.21598,-1.97859,-1.66396,-0.573437,-0.991776,-1.14504,-0.795208,-1.64998,-1.2841,0.430064,0.519028,0.294137,0.647184,0.644472,0.434882,0.716567,0.463455,0.258017,0.218339,0.625773,0.483785,0.774861,0.635754,0.748448,0.729794,0.828802,0.765436,0.746927,0.662786,0.81041,0.820277,0.875877,0.901675,0.878531,0.840769,0.639556,0.729439,0.758603,0.688949,0.838889,0.783146
142.385,0.997378,0.055998,7,127,0,-102.432,0.451425,-0.74858,-0.532241,-1.10768,-0.711548,-0.0159435,0.436093,0.14471,0.160742,0.139941,0.494616,0.1084,1,0.0274128,0.0274128,1,-1.42039,0.654906,-1.54161,-0.575032,-0.812746,-2.79699,-1.85297,-1.14083,-2.80619,-1.43475,-0.676033,0.0699979,-1.33374,-1.43691,-1.58095,-1.22529,-0.530149,-1.24131,-1.5099,-1.43515,-1.94403,-1.51734,-1.03103,-1.89411,-1.41069,-2.11402,-1.75271,-1.66986,-0.324007,-1.07415,-1.01385,-0.755261,-1.55136,-1.2758,1.68847,0.496329,1.21844,2.48119,8.72148,6.52406,3.80973,8.79152,4.62167,8.05766,2.60419,4.64707,2.61171,3.16538,12.804,3.36287,2.7513,5.41804,6.45056,9.38924,4.82553,5.66091,5.48379,8.10143,3.24189,3.57883,6.50423,4.75357,6.6175,7.97288,4.95007,9.17523,6.79338,6.03645,-0.0822653,0.875648,0.639171,-1.34259,-0.390532,0.320371,-1.34004,0.0400634,0.777122,1.53429,0.123746,0.0422271,-1.22232,-0.879034,-0.328602,-1.04348,-1.14941,-1.52116,-1.59592,-1.30218,-0.820817,-1.84346,-1.75994,-2.1455,-2.0933,-1.86147,-0.842043,-1.27194,-1.54983,-1.07481,-1.74111,-1.60773,0.520555,0.294081,0.345434,0.792916,0.596411,0.420585,0.792497,0.489985,0.314941,0.177367,0.469103,0.489445,0.772472,0.706622,0.581419,0.739521,0.759404,0.82071,0.831447,0.786202,0.69441,0.863358,0.853202,0.895247,0.89025,0.865468,0.698895,0.781075,0.824889,0.745511,0.850828,0.833095
151.9,0.962946,0.055998,8,255,0,-99.9047,-0.812602,0.653136,0.546198,0.766284,0.64483,-0.0208102,0.238003,-0.166216,-0.290933,-0.203126,0.187591,0.403641,1,-0.272773,-0.272773,1,-0.4952,0.492295,-0.268837,-0.907507,-0.144775,-1.35591,-1.02292,-0.132442,-1.04834,-0.872092,-0.247978,-0.150173,-0.922809,-0.561892,-0.941732,-0.195556,-0.802621,-0.53587,-0.299992,-0.383556,-0.796208,-0.878765,-0.178118,-1.23821,-1.92721,-1.07783,-0.955487,-1.08292,-0.239992,0.324702,-0.921478,-0.383213,-0.8593,-0.428432,1.47852,0.369598,2.32468,3.19296,3.23104,2.8098,2.99496,9.30467,2.88412,3.72516,3.21318,3.53855,3.27332,1.82216,6.41284,2.18197,3.39153,4.61522,3.1667,6.02958,8.78661,4.22074,4.18212,3.94578,3.08094,5.88264,2.00683,6.24535,7.51582,5.81145,5.73989,7.89588,4.63482,4.65676,0.539534,-0.110442,0.653906,-0.554,-0.210514,0.678352,-0.231086,-0.0435318,0.552318,0.664658,-0.11686,0.272321,-1.69984,-0.969818,-1.41067,-1.14876,-1.05568,-0.656748,-1.56805,-1.46904,-0.774859,-1.68811,-2.5743,-2.31163,-1.59127,-2.02497,-0.606643,-0.625431,-1.31155,-0.991536,-1.79894,-1.05291,0.368296,0.527582,0.34211,0.635063,0.552435,0.336629,0.557516,0.510881,0.365327,0.339694,0.529182,0.432337,0.845514,0.725083,0.803871,0.759285,0.741864,0.658529,0.827505,0.812912,0.684571,0.843976,0.929189,0.909836,0.830794,0.883394,0.647175,0.651453,0.787772,0.729391,0.858019,0.741333
164.933,0.9813,0.055998,6,63,0,-117.373,-0.320008,0.102395,-0.155982,-0.198284,-0.10786,-0.0596549,0.166585,0.00459817,-0.178375,-0.164582,0.19821,0.240059,1,0.67805,0.67805,1,-0.628227,0.359315,-0.218143,-0.381371,0.279141,-1.42317,-0.911149,-0.425777,-1.03567,-0.521086,0.022825,-0.196666,-0.574404,-0.374187,-0.861544,-0.503846,-0.38913,-0.551855,-0.362492,-0.213926,-0.448807,-0.713439,-0.693012,-0.896856,-1.42841,-0.311881,-1.14912,-0.56795,0.127033,-0.130573,-0.247277,-0.383276,-0.276158,-0.257789,1.52192,0.27031,3.28033,3.45353,5.42942,5.14688,5.25917,3.0909,5.85658,4.9307,4.72663,3.96436,3.79655,3.97542,5.79224,5.3965,4.98522,6.41151,5.16823,5.30731,3.71596,4.07092,7.51918,4.14224,3.23805,2.51889,7.31979,3.68955,3.45711,4.47487,3.98345,4.53478,5.39569,3.6928,0.27594,0.0803029,0.745445,-0.947602,-0.40549,0.0752514,-0.516119,0.0308718,0.493759,0.315937,-0.0872653,0.193976,-1.30385,-0.992447,-0.882329,-1.05894,-0.797849,-0.709376,-0.930463,-1.15571,-1.1538,-1.4178,-2.35763,-1.61175,-2.04594,-1.68713,-0.653914,-1.2729,-1.09536,-1.20138,-1.38839,-1.1222,0.431449,0.479935,0.321815,0.720633,0.600006,0.481196,0.62624,0.492283,0.379008,0.421666,0.521802,0.451657,0.786481,0.729571,0.707305,0.742489,0.689514,0.670263,0.717169,0.760552,0.760205,0.804994,0.913539,0.833654,0.885536,0.843846,0.657892,0.781239,0.749389,0.768771,0.800335,0.754396
159.978,0.895106,0.055998,6,63,0,-120.02,0.502223,-0.01457,-0.440495,-0.436848,-0.0681911,-0.300323,-0.0427879,-0.137139,-0.179398,0.0112587,0.359054,0.119559,1,0.690412,0.690412,1,-0.416781,0.790713,-0.241438,-0.0360286,-0.115648,-1.41012,-1.19659,0.456922,-1.44774,-0.503155,0.497864,0.55947,-0.440776,-1.01278,-0.688237,-0.234803,-0.353152,-0.683909,-1.10214,-0.592168,-1.16707,-1.18292,-0.583205,-1.71106,-1.41821,-1.52974,-0.630832,-0.844692,-0.0176636,0.307241,-0.414414,-0.950487,-0.835044,-1.15571,1.63924,0.418102,2.23263,3.6108,5.9909,4.41915,3.70661,8.79502,3.76267,4.38145,3.97972,5.7816,3.59414,2.46016,6.91981,2.95549,3.52995,5.37114,4.09165,6.52452,8.21859,5.44556,4.22886,6.31522,6.07624,6.18177,2.49545,5.24997,7.17558,7.52283,6.27069,10.3032,5.19688,6.09211,0.303414,0.345664,0.289353,-0.958499,-0.593471,1.03674,-0.774694,0.333055,0.926173,1.19756,0.0691132,-0.094989,-0.937771,-0.717424,-0.698633,-1.09932,-1.31671,-0.628409,-1.61473,-1.27201,-0.765526,-2.03594,-1.98442,-2.52467,-1.03388,-1.64857,-0.555977,-0.613176,-1.2907,-0.957286,-1.60396,-1.39559,0.424723,0.414434,0.428162,0.722821,0.644161,0.26178,0.684535,0.417497,0.283702,0.23191,0.482729,0.523729,0.718649,0.672039,0.667885,0.750132,0.788635,0.652129,0.834067,0.781087,0.682552,0.88452,0.879151,0.925853,0.737667,0.838697,0.635521,0.648665,0.784266,0.722578,0.832571,0.801484
147.798,0.994006,0.055998,6,63,0,-111.635,0.668397,-0.506045,-0.761478,-1.24244,0.0292721,-0.0151817,0.0701244,-0.106525,0.0197848,-0.171391,0.73247,0.207941,1,-0.664582,-0.664582,1,-0.418519,0.525082,-0.0166783,0.0283852,0.659063,-1.1567,-0.845455,-0.0457739,-1.25579,-0.679009,0.409473,0.536734,-0.420122,-0.191983,-0.96527,-0.865788,-0.530429,-0.608684,-0.529855,-0.914544,-0.764504,-1.02433,-1.33183,-1.01635,-1.85738,-1.18748,-1.27724,-1.09191,-0.385434,-0.690972,-0.978246,-0.542707,-0.841203,-0.43548,1.45633,0.53873,3.32256,3.21123,4.91964,4.43902,4.13033,8.58599,3.53335,6.2123,3.04678,4.16037,3.52938,2.76359,9.56926,3.27626,5.55952,5.25559,6.8609,9.44782,8.49966,7.66342,5.28899,3.8578,4.33402,2.56203,2.38304,3.63096,6.05006,9.39608,9.96447,16.2696,6.03293,4.14013,0.437715,0.474531,1.10639,-0.707018,-0.388115,0.410387,-0.794912,-0.209887,0.857975,0.99584,0.0325046,0.281263,-1.37286,-1.28516,-0.84328,-0.925069,-0.935681,-1.01258,-1.18211,-1.32422,-1.63643,-1.22857,-2.40564,-1.69971,-1.81725,-1.62334,-0.961142,-1.22829,-1.57104,-1.06269,-1.37086,-0.967248,0.392286,0.383544,0.248545,0.669742,0.595829,0.398819,0.688885,0.55228,0.297763,0.26976,0.491875,0.430144,0.797842,0.783327,0.699156,0.716074,0.718226,0.733524,0.765327,0.789883,0.837049,0.773568,0.917256,0.845497,0.860236,0.835255,0.72335,0.773519,0.827932,0.743205,0.797519,0.724571
159.493,0.998812,0.055998,6,63,0,-116.426,0.184061,-0.226819,-0.50285,-0.295215,-0.277814,-0.0975526,0.140765,-0.134398,-0.12087,-0.139826,0.65526,0.21948,1,0.308269,0.308269,1,-0.633972,0.557873,-0.29537,-0.265524,-0.663195,-1.25601,-1.48411,-0.0355679,-1.22994,-0.322155,0.134871,0.722239,-0.392068,-0.232294,-0.705963,-0.267495,-0.15888,-0.530862,-0.58817,-0.655641,-0.785829,-0.978276,-0.258245,-0.929432,-1.85724,-1.60638,-1.2663,-0.982995,-0.264702,-0.594521,-0.856567,-0.637743,-1.2757,-0.998797,1.53819,0.368645,3.74849,3.06027,5.96575,2.83968,5.70617,6.00967,3.49765,4.06874,3.50368,5.63686,3.63868,2.36068,6.19972,2.58678,5.25237,5.54873,7.45521,6.39974,4.85273,5.87601,5.35856,2.99879,6.82867,2.65348,2.9661,4.24199,5.76926,6.32686,8.05194,12.214,4.09974,6.76388,0.299105,0.275953,-0.114146,-0.69182,-0.870703,0.570265,-0.593825,0.366961,0.69149,1.347,0.19105,0.483321,-1.39541,-1.03266,-0.789643,-1.18434,-1.26626,-1.00625,-1.53963,-1.52576,-0.83601,-1.46365,-2.29874,-2.31233,-1.65481,-1.56429,-0.634546,-1.21368,-1.33619,-0.897534,-1.84565,-1.3343,0.425776,0.431446,0.528506,0.666372,0.704892,0.361176,0.644242,0.409276,0.333702,0.206361,0.452382,0.381468,0.801455,0.737431,0.687755,0.765727,0.780102,0.732286,0.823411,0.821385,0.697624,0.812091,0.908773,0.909893,0.83954,0.826969,0.65352,0.770949,0.791863,0.710443,0.863615,0.791551
148.683,0.88435,0.055998,6,127,0,-109.991,0.373601,0.275744,-0.415778,-0.442593,0.0953857,-0.226588,-0.00584645,-0.168443,-0.049009,-0.0146116,0.487459,0.0656569,1,0.628349,0.628349,1,-0.631005,0.564923,-0.48661,-0.352928,0.106828,-2.01086,-1.19866,-0.398272,-1.35004,-0.987941,0.463347,0.375524,-1.01429,-0.829384,-0.432411,-0.173334,-0.139559,-1.11975,-0.498693,-1.0409,-0.473573,-0.794285,-0.571147,-1.34473,-2.0701,-1.57928,-0.474171,-0.551442,-0.470733,-0.496764,-0.533085,-0.764763,-0.920223,-1.14911,1.47845,0.460781,2.2719,3.00841,6.64105,3.19916,4.64613,10.0124,4.70173,4.17274,3.03345,6.92189,4.29468,1.54463,6.16059,2.5881,4.24296,8.9084,7.2965,7.56645,7.31596,5.34309,5.33488,3.12435,9.86926,2.92813,2.43763,3.88197,6.36985,6.24025,5.59222,7.52162,5.41763,6.85366,0.311637,0.322217,0.799559,-1.28296,-0.356452,0.426354,-0.45507,0.0301301,1.17366,1.24411,-0.242426,0.250238,-0.904352,-0.821135,-0.618916,-1.65187,-0.944255,-1.157,-1.09499,-1.0802,-0.927403,-1.74357,-2.44292,-2.10288,-0.723889,-1.01724,-0.908852,-1.05049,-1.2262,-0.71552,-1.35964,-1.27572,0.422715,0.420135,0.31012,0.782953,0.588181,0.394997,0.611844,0.492468,0.236193,0.223721,0.560311,0.437765,0.711843,0.694477,0.649972,0.839144,0.719958,0.760787,0.749321,0.746531,0.716548,0.85114,0.920042,0.891183,0.673463,0.734434,0.712765,0.740869,0.773153,0.67162,0.795701,0.781721
151.196,0.990028,0.055998,8,447,0,-112.264,0.0746543,-0.124183,-0.307205,-0.0164941,-0.367484,-0.223103,0.163467,0.0110853,-0.160591,-0.0429293,0.1888,0.150027,1,0.318209,0.318209,1,-1.00204,0.569562,-0.405188,-0.732741,-0.185215,-1.473,-1.6283,-0.566822,-1.55082,-1.25285,-0.642353,0.202539,-0.861129,-0.972376,-1.24066,-0.538524,-0.581418,-1.03783,-0.633245,-0.523717,-1.08471,-1.14961,-1.13048,-1.59507,-2.1234,-1.21943,-1.37394,-1.45946,-0.358458,-0.284047,-0.468834,-0.816032,-0.840878,-0.457107,1.42862,0.655181,3.35737,2.34506,5.82021,3.05218,5.90418,5.70834,3.85261,3.86683,2.91556,5.70512,3.62169,3.40302,22.9879,2.88544,4.85015,3.86366,5.77739,8.34725,14.0692,4.62237,4.66895,6.66215,11.7737,1.60975,3.91601,6.93106,8.79723,7.42275,5.99843,18.1955,5.29686,6.27579,0.368789,-0.0799717,0.484869,-0.768285,-0.811037,0.233129,-0.681607,-0.262432,0.0450468,1.04578,-0.113125,0.0786478,-1.36556,-0.83657,-0.890549,-1.39891,-0.732164,-0.829046,-1.35678,-1.26828,-1.31841,-2.00186,-2.58907,-2.05822,-1.7184,-2.129,-0.776083,-1.04017,-1.13753,-0.866128,-1.48445,-0.680357,0.408834,0.519982,0.381103,0.68315,0.69233,0.44198,0.664097,0.565234,0.48874,0.260037,0.528251,0.480348,0.796661,0.697742,0.709004,0.80201,0.67528,0.696153,0.795236,0.780447,0.788917,0.880992,0.930155,0.886776,0.847923,0.89369,0.684835,0.738883,0.757226,0.703939,0.815244,0.663818
147.709,0.993511,0.055998,6,127,0,-109.586,0.322062,0.10167,-0.47199,-0.471517,-0.298988,-0.0904061,0.0924521,-0.0238912,-0.125356,-0.0785255,0.242192,0.0982853,1,0.65443,0.65443,1,-0.959256,0.662843,0.0493673,-0.639301,-0.0128233,-1.67513,-1.90615,-0.558534,-1.6308,-1.26075,-0.765852,0.166337,-0.801331,-1.23638,-1.19263,-0.476906,-0.402724,-1.13587,-0.491101,-0.509816,-1.11564,-1.03705,-1.14769,-1.84107,-2.36,-1.08032,-1.221,-1.24497,-0.327546,-0.447164,-0.459089,-0.898699,-0.995814,-0.605159,1.46238,0.512675,3.08743,2.14999,6.82685,3.20383,4.94883,6.41109,3.89879,3.62548,2.60921,5.51685,3.68693,3.63856,23.0626,3.44902,4.79343,3.92453,5.64997,7.5677,11.4958,4.98948,4.53135,6.01003,11.1561,1.96397,4.34543,5.89499,8.18153,6.36321,6.24639,22.3947,4.78151,5.38657,0.911649,0.173864,0.807358,-0.840919,-1.02633,0.314272,-0.729927,-0.310757,0.061346,1.05668,0.0504254,-0.261836,-1.38408,-0.738525,-0.640451,-1.39465,-0.672028,-0.689236,-1.36674,-1.19759,-1.3363,-2.08999,-2.84228,-1.83436,-1.65417,-1.87016,-0.730082,-1.10743,-0.963365,-1.21258,-1.61047,-0.989211,0.286663,0.456643,0.308454,0.698659,0.736204,0.422072,0.674789,0.57707,0.484668,0.257944,0.487396,0.565088,0.799646,0.676673,0.654855,0.801333,0.661957,0.665797,0.796853,0.768096,0.791882,0.889926,0.944918,0.862281,0.839454,0.866476,0.674823,0.75165,0.723795,0.770756,0.833477,0.728932
159.328,0.896584,0.055998,8,255,0,-106.863,0.631907,-0.401848,-0.849616,-0.889362,-0.568046,-0.142691,0.176919,0.0783578,-0.053875,0.096423,0.231464,0.123598,1,0.64331,0.64331,1,-0.996137,0.553391,-1.16506,-0.76686,-1.25208,-1.67499,-1.77997,-0.546075,-2.01131,-0.87917,-0.395094,-0.634673,-1.00782,-1.38668,-1.43388,-1.02033,-0.484716,-0.901171,-1.16142,-1.17142,-1.30035,-0.993339,-0.944486,-1.06986,-1.89795,-1.21683,-1.57375,-1.26575,-0.362897,-0.330626,-0.790534,-0.70349,-0.949268,-1.12557,1.51994,0.695498,2.95443,2.73183,3.30052,3.67524,4.98549,10.8256,2.49401,5.02382,2.6028,2.98924,2.78231,2.02733,15.7732,3.12588,4.91519,6.65722,3.87336,8.53146,7.25629,3.99235,10.6974,4.20777,7.24056,1.65463,5.71304,8.38896,6.41934,5.5919,5.8502,18.0045,4.24456,7.31459,-0.118826,0.201851,-0.272296,-0.673055,-0.706055,0.516769,-0.904167,0.305493,0.595766,0.455857,0.0217991,-0.163255,-1.36893,-1.06612,-0.608868,-1.05855,-1.07985,-1.43568,-1.32954,-0.995672,-0.991117,-1.32775,-2.39276,-1.85262,-1.99104,-1.84212,-0.875817,-0.96237,-1.46403,-0.932513,-1.50903,-1.46534,0.529671,0.449708,0.567656,0.662187,0.669529,0.373608,0.711805,0.424215,0.355313,0.387969,0.49455,0.540723,0.797207,0.743859,0.647683,0.742413,0.746466,0.807785,0.790764,0.730207,0.729309,0.790468,0.916274,0.864434,0.879853,0.8632,0.705955,0.723596,0.812149,0.717585,0.818917,0.812348
152.041,0.9711,0.055998,6,127,0,-120.221,0.1693,-0.61231,-0.533978,-0.538881,-0.407665,-0.335971,0.341992,0.144464,0.0453999,0.11576,0.194048,0.36815,1,-0.186054,-0.186054,1,-0.957173,0.713108,-0.398846,-0.674136,0.10401,-2.07585,-1.7801,-0.577536,-1.67926,-1.73965,-0.245248,-0.331139,-1.29324,-1.31715,-1.3904,-0.320136,-0.512117,-0.495974,-0.568063,-0.769725,-1.2457,-1.30552,-1.09133,-1.04676,-1.62567,-1.99852,-1.4986,-1.29978,0.136278,-0.254391,0.0715841,-0.873646,-0.743765,-0.779758,1.4742,0.571809,1.71197,2.76634,4.31832,4.92402,4.66387,3.75094,3.6246,5.16021,4.88551,2.47172,2.64913,2.14904,8.26298,3.78275,3.38659,7.23556,1.6351,6.6594,7.75598,4.54291,8.34784,3.0347,5.09445,3.87496,5.10336,11.2547,4.91895,8.56705,5.47449,18.5696,3.68672,4.66621,0.781567,0.323749,1.12797,-0.999734,-0.534497,0.641989,-0.355434,-0.233294,0.804788,0.953574,-0.151945,0.280464,-1.20965,-0.400132,-0.736577,-0.79866,-0.348192,-1.244,-1.28658,-1.24315,-1.13327,-1.54606,-2.20962,-2.56989,-1.90001,-1.90351,-0.662555,-0.988499,-1.10534,-0.831782,-1.30838,-0.998647,0.313982,0.419762,0.244536,0.731006,0.630531,0.344797,0.587935,0.558061,0.309002,0.278167,0.537913,0.43034,0.770236,0.598719,0.676247,0.689688,0.586179,0.77626,0.783569,0.776112,0.756441,0.824344,0.90111,0.928898,0.869893,0.870288,0.659834,0.728791,0.751259,0.696732,0.787243,0.730792
