lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0715214
# Diagonal elements of inverse mass matrix:
# 0.129986, 0.127595, 0.0220577, 0.150646, 0.18741, 0.164869, 0.181747, 0.168245, 0.172617, 0.150824, 0.136507, 0.147796, 0.167093, 0.158907, 0.186564, 0.294626, 0.147634, 0.141215, 0.192212, 0.157834, 0.17107, 0.208597, 0.140364, 0.145491, 0.159377, 0.174877, 0.148895, 0.140655, 0.161031, 0.164591, 0.17056, 0.158953, 0.229428, 0.134524, 0.173462
-3938,0.907782,0.0715214,5,31,0,3951.84,0.370767,-0.194107,0.626662,-0.662163,-2.5129,-0.823668,0.351113,-1.23995,0.706713,-0.0161356,-0.79411,-1.52981,0.923501,-0.802847,-1.35328,1.93485,-0.156034,-0.0352954,0.116524,-0.662151,1.31276,-0.693634,-1.19119,0.171403,-1.08899,-0.666915,-0.471819,-0.460821,0.231657,0.0884181,0.605304,-0.812003,0.798263,-0.821271,0.23834,-0.60906,-1.76884,-0.710269,0.0259228,-0.971136,0.248764,-0.204218,-0.691746,-1.15278,0.384616,-0.697221,-1.04216,1.01839,-0.291888,-0.216225,-0.121085,-0.609052,0.628548,-0.628781,-0.94058,-0.086695,-0.876537,-0.612037,-0.489778,-0.482886,-0.0489362,-0.138698,0.185214,-0.702959,0.306134,-0.708766,-0.0447481,-0.238293,-1.39808,-0.339502,0.39669,-0.600369,0.619531,0.166549,-0.320979,-0.782012,0.755383,-0.326454,-0.671391,1.38916,0.0788793,0.154542,0.249682,-0.238285,0.999314,-0.258014,-0.569813,0.284072,-0.50577,-0.241271,-0.119011,-0.112119,0.321831,0.232068,0.555981,-0.332192,0.676901,-0.338,0.326019,0.559293,0.801879,0.58407,0.402108,0.645741,0.349888,0.458459,0.579563,0.686114,0.319649,0.580896,0.661815,0.199542,0.48029,0.461441,0.437902,0.559291,0.269076,0.564148,0.63872,0.429456,0.623814,0.560027,0.529718,0.528,0.42023,0.442242,0.364478,0.582293,0.336953,0.583705,0.41921
-3938.29,0.965212,0.0715214,6,127,0,3952.16,-0.42312,0.241781,0.589171,-0.350527,-1.96263,-0.324126,0.734512,-0.545704,1.62552,-0.128777,-0.0343832,-0.876347,0.899331,-0.139171,-1.01818,2.27496,0.253948,0.377366,0.528734,0.159408,1.53997,-0.206986,-0.758989,1.06503,-0.978024,-0.294849,0.0259123,0.245823,0.960825,0.631038,1.50849,-0.574282,1.27676,-0.225803,0.648072,0.0352605,-0.914542,0.0508149,0.674534,-0.0797321,1.19949,0.165909,0.221523,-0.274538,0.77164,0.159785,-0.358101,1.58212,0.3914,0.464114,0.553295,0.335699,1.14909,0.119831,-0.205393,0.869268,-0.334443,0.0680645,0.257048,0.386613,0.807871,0.61357,1.13054,-0.0965697,0.994011,0.108744,0.623606,-0.38786,-1.33766,-0.372305,0.251414,-0.502852,0.776367,-0.257211,-0.201597,-0.697658,0.34852,-0.263335,-0.781221,1.159,-0.0317205,0.0409935,0.130175,-0.0874211,0.725969,-0.30329,-0.628514,0.446148,-0.757563,-0.355056,-0.166073,-0.0365075,0.384751,0.19045,0.70742,-0.51969,0.570891,-0.314376,0.200486,0.595767,0.792105,0.592016,0.437476,0.623129,0.315103,0.563951,0.550229,0.667668,0.413741,0.565456,0.685943,0.238849,0.507929,0.489753,0.467502,0.521841,0.32608,0.575247,0.652152,0.390277,0.680824,0.587843,0.541423,0.509126,0.404982,0.452531,0.330169,0.627075,0.361031,0.577953,0.450046
-3937.5,0.961551,0.0715214,6,63,0,3954.85,0.178886,-0.276866,0.614843,-0.77167,-1.73349,-0.184907,0.298609,-0.241174,0.582824,0.817823,-0.175506,-0.53571,0.439633,-0.959614,-0.895165,2.39873,0.113797,0.260265,1.04529,-0.0391949,1.62271,0.257269,-0.203415,-0.64384,-1.3184,0.00382921,-0.0338069,-0.119721,0.31172,0.582946,0.828421,-0.703053,1.99096,-0.449711,0.903471,-0.751321,-1.34269,-0.390554,-0.0932682,-0.42515,0.0814795,0.225967,-0.384774,-0.606243,-0.00656049,-0.866877,-0.827251,1.19797,-0.206899,-0.116843,0.365821,-0.300964,0.720844,-0.118686,-0.401934,-0.672726,-1.08747,-0.274511,-0.297652,-0.350475,-0.0852071,0.0815543,0.232483,-0.709133,0.947261,-0.553367,0.278627,-0.572435,-1.1638,-0.211668,0.0856178,-0.246264,0.260366,0.404853,-0.205888,-0.427357,0.172326,-0.687991,-0.648365,1.37686,-0.0280126,0.0620427,0.544707,-0.122078,0.899731,0.0602005,-0.223048,-0.49384,-0.908588,-0.0956252,-0.118766,-0.171589,0.093679,0.26044,0.411369,-0.530247,1.12615,-0.374481,0.457513,0.639325,0.762023,0.55272,0.478609,0.561257,0.435274,0.400147,0.551291,0.605242,0.457025,0.66552,0.656642,0.201514,0.507003,0.484494,0.367093,0.530482,0.289106,0.484954,0.555532,0.621011,0.712711,0.523888,0.529657,0.542792,0.476597,0.435255,0.398584,0.629541,0.244873,0.592541,0.387576
-3935.8,0.991646,0.0715214,6,63,0,3948.18,-0.184271,0.21652,0.595014,-0.554902,-2.09831,-0.910128,0.522802,-0.59581,1.12635,-0.0312725,-0.751559,-0.878053,0.737989,-0.77777,-1.44456,1.99122,-0.390593,0.235473,0.354464,-0.0272858,1.05292,-0.781238,-1.05777,1.08704,-1.20722,-0.740519,-0.0178396,0.0189388,0.380032,0.803075,1.3705,-0.693277,1.18751,-0.45462,-0.242287,-0.113654,-1.032,-0.325019,0.527594,-0.137995,0.886713,0.197912,-0.230668,-0.305933,0.655634,-0.246264,-0.643013,1.40132,-0.0158883,0.35663,0.427431,0.200285,0.843021,-0.248327,-0.412869,0.863325,-0.501792,-0.224099,0.205905,0.227789,0.442644,0.694361,1.03199,-0.195989,0.923106,-0.0539851,0.0723558,-0.297925,-1.21627,-0.50929,0.343323,-0.322267,0.702442,0.0136411,-0.414939,-0.490205,0.471362,-0.430535,-0.827284,1.21705,-0.20016,0.172358,0.243159,0.0160132,0.65875,-0.432598,-0.597141,0.679054,-0.686063,-0.40837,0.0216338,0.0435175,0.258373,0.510089,0.847714,-0.380261,0.738834,-0.238256,-0.111916,0.573935,0.771407,0.62464,0.415003,0.579877,0.331271,0.49659,0.602272,0.620155,0.384294,0.606001,0.69578,0.228455,0.549874,0.457017,0.439508,0.495997,0.341021,0.606494,0.645002,0.336473,0.665091,0.600697,0.494592,0.489122,0.435764,0.375173,0.299913,0.593936,0.323259,0.559284,0.52795
-3944.23,0.931472,0.0715214,6,63,0,3956.55,0.0725095,-0.17369,0.449151,-0.833529,-2.25611,-0.229886,0.578349,-0.211533,0.930386,1.22644,-0.244407,-0.69853,0.813654,-1.10583,-1.15127,2.84336,0.192625,0.732123,1.4002,0.0809684,2.22433,0.327372,-0.725227,-0.676673,-1.67504,-0.0637885,0.0630811,0.0943816,0.632895,0.821665,1.30336,-0.846599,2.92019,-0.740331,1.16787,-0.548071,-1.18703,-0.276943,0.0860768,-0.2687,0.244195,0.377169,-0.283465,-0.487436,0.191764,-0.670375,-0.690785,1.10341,-0.0871718,0.155144,0.455214,-0.137323,0.825373,-0.0266501,-0.499426,-0.477618,-0.926039,-0.20234,-0.145357,-0.131298,0.110576,0.195362,0.411718,-0.553941,1.13792,-0.506211,0.350862,-0.475561,-1.11452,-0.204434,0.158586,-0.196191,0.316704,0.449678,-0.210956,-0.414926,0.264274,-0.597866,-0.618276,1.17592,-0.0146623,0.227654,0.527723,-0.0648132,0.897882,0.0458594,-0.426917,-0.405109,-0.853529,-0.129831,-0.0728473,-0.0587887,0.183085,0.267872,0.484227,-0.481431,1.21043,-0.433701,0.423372,0.616699,0.75297,0.550931,0.460436,0.548891,0.421479,0.389437,0.552544,0.602269,0.434313,0.645168,0.649826,0.235787,0.503666,0.443331,0.371048,0.516198,0.289486,0.488537,0.605137,0.599914,0.701307,0.532412,0.518204,0.514693,0.454356,0.43343,0.381254,0.618086,0.229626,0.606757,0.39571
-3932.61,0.912141,0.0715214,6,63,0,3957.77,-0.0309769,-0.142365,0.748296,-0.103309,-0.675442,-0.448407,0.323342,-0.0464506,0.539336,0.607372,-0.112535,-0.624158,0.761584,-0.503686,-1.09678,1.72343,0.31558,0.373374,0.621304,-0.24708,1.13362,0.395743,-0.426974,0.224247,-0.966766,0.0195802,0.303417,-0.196416,0.338549,0.806908,1.0215,-0.48202,1.7298,-0.518628,0.444657,-0.219671,-0.647797,-0.477906,0.0995901,-0.177124,0.261218,0.312129,-0.226575,-0.60942,0.427525,-0.519272,-0.963079,1.14727,0.0937821,0.137029,0.322554,-0.327254,0.705915,0.153767,-0.461868,0.0254377,-0.865793,-0.127714,0.0846806,-0.289343,0.110969,0.461441,0.622018,-0.503059,1.15204,-0.530453,0.19037,-0.250648,-0.678773,-0.508883,0.0686132,-0.208101,0.230241,0.281152,-0.257552,-0.640397,0.396548,-0.550248,-0.994056,1.1163,0.0628053,0.106052,0.291577,-0.358231,0.674938,0.122791,-0.492845,-0.00553916,-0.89677,-0.15869,0.0537037,-0.32032,0.0799926,0.430464,0.591041,-0.534036,1.12106,-0.56143,0.159393,0.562336,0.663465,0.624545,0.482853,0.551838,0.442693,0.430171,0.564034,0.654843,0.402142,0.634193,0.729888,0.246699,0.484304,0.473512,0.427618,0.588612,0.337392,0.469341,0.620776,0.501385,0.710285,0.53959,0.486577,0.579402,0.480013,0.394016,0.356396,0.630424,0.245815,0.636783,0.460236
-3935.38,0.724057,0.0715214,5,31,0,3951.73,0.228774,-0.478902,0.824253,-0.390593,-0.875683,-0.397429,0.579489,-0.190514,0.842871,0.49808,-0.18088,-0.57639,0.69851,-0.218732,-0.674643,2.18054,-0.0444708,0.561583,0.401537,-0.0606898,1.20009,0.369936,-0.0415176,0.152083,-1.17538,0.128161,0.773412,-0.0127205,0.536713,0.835301,0.693968,-0.468239,1.42334,-0.399708,0.684025,-0.80085,-1.20069,-0.806484,-0.00125686,-0.635934,0.215836,-0.0683582,-0.627993,-0.953993,0.0968463,-0.659193,-1.03498,1.31842,-0.515557,-0.0160157,-0.147935,-0.528926,0.510274,-0.173982,-0.513123,-0.353547,-1.44771,-0.373265,0.158585,-0.489387,-0.0365148,0.209597,0.0931027,-0.86485,0.694287,-0.808362,0.0849077,-0.572076,-0.971912,-0.57771,0.227517,-0.40716,0.44461,0.160416,-0.399218,-0.725219,0.32562,-0.430419,-0.806204,1.54719,-0.286783,0.212758,0.0808396,-0.300152,0.739048,0.0547926,-0.284349,-0.124773,-1.21894,-0.144491,0.387359,-0.260613,0.192259,0.438371,0.321877,-0.636075,0.923061,-0.579588,0.313682,0.639242,0.7255,0.64054,0.443365,0.600407,0.390643,0.459982,0.5985,0.673755,0.419307,0.605974,0.6913,0.175492,0.571208,0.44701,0.479801,0.57448,0.323212,0.486305,0.570612,0.531153,0.771877,0.53606,0.404353,0.564787,0.452083,0.392129,0.420218,0.653866,0.284335,0.640973,0.422216
-3942.32,0.928851,0.0715214,5,31,0,3951.1,0.657337,-0.91773,0.746324,-0.0953034,-1.80724,-0.224587,0.613039,-0.0274425,1.27125,0.810193,-0.162244,0.117728,0.686578,-0.596776,-0.635783,1.50307,0.070321,0.282343,1.0819,0.624585,1.43305,-0.146267,-0.511182,0.614476,-0.0419567,-0.176044,-0.450322,0.528917,0.607143,0.766942,1.38839,-0.124628,1.58343,0.187033,0.210488,-0.988857,-2.26652,-1.08534,-0.460204,-0.938211,0.031037,-0.313063,-1.03882,-0.829867,-0.40532,-1.36312,-1.39223,0.20405,-0.865248,-0.707011,-0.110283,-0.451587,0.151793,-1.02689,-1.29924,-0.459132,-0.949043,-1.04912,-1.25382,-0.522986,-0.464604,-0.345343,0.118459,-1.01074,0.264023,-0.778143,-0.760638,-0.33152,-1.60918,-0.428008,0.197133,-0.280874,0.688374,0.344274,-0.38148,-0.17253,0.252017,-0.705782,-0.734893,0.861387,-0.207911,-0.0496739,0.547054,0.20575,0.80913,-0.369556,-0.641901,0.198205,-0.291706,-0.391779,-0.59648,0.134351,0.192733,0.311994,0.775796,-0.353406,0.92136,-0.120806,-0.103301,0.582129,0.833298,0.605398,0.450876,0.56976,0.334395,0.414772,0.59423,0.543026,0.437327,0.669468,0.675878,0.29705,0.551791,0.512416,0.366548,0.448743,0.308076,0.591352,0.655183,0.45061,0.572414,0.596711,0.64485,0.466463,0.451965,0.422628,0.315227,0.587443,0.284681,0.530165,0.525802
-3946.61,0.881238,0.0715214,5,31,0,3958.91,0.631262,-0.958089,0.753235,0.0253943,-1.77336,0.0838143,0.846634,-0.14217,0.877468,0.890077,-0.106362,0.051573,0.605836,-0.533899,-0.798998,1.44364,0.123213,0.353647,0.986355,0.677344,1.67411,-0.127116,-0.302225,0.295063,-0.0314549,0.0396509,-0.415741,0.618621,0.955737,0.766833,1.1812,0.0889918,1.64536,0.113905,0.0978179,-0.938961,-2.29385,-0.894957,-0.320375,-1.06518,-0.29715,-0.287653,-1.0382,-0.919243,-0.501752,-1.36024,-1.55992,0.129311,-0.865281,-0.69171,-0.215132,-0.44789,0.302905,-1.05384,-1.18574,-0.735838,-0.981782,-0.928223,-1.27124,-0.492123,-0.238195,-0.380484,-0.0683694,-0.891057,0.281252,-0.872292,-0.884409,-0.307699,-1.66258,-0.263695,0.310887,-0.433915,0.334112,0.343609,-0.406942,-0.28798,0.12951,-0.728978,-0.92866,0.760573,-0.234019,-0.0604475,0.41613,0.183372,0.934168,-0.422575,-0.554473,-0.104575,-0.35052,-0.296961,-0.639977,0.13914,0.393067,0.250778,0.562893,-0.259795,0.912514,-0.24103,-0.253147,0.576324,0.840585,0.565544,0.422898,0.606808,0.41724,0.414933,0.600354,0.571502,0.467668,0.674581,0.716803,0.318522,0.558239,0.515107,0.397443,0.454285,0.28208,0.604099,0.635173,0.52612,0.586744,0.573699,0.654748,0.465271,0.402979,0.437632,0.362878,0.564586,0.286486,0.559967,0.562951
-3941.46,0.999885,0.0715214,5,31,0,3964.85,0.146312,-0.408447,0.619293,-0.558065,-0.97746,-0.424361,0.991739,0.153057,1.36135,0.748472,0.273556,-0.789879,0.932268,-0.420305,-0.811273,2.7641,0.299384,0.602472,1.04697,0.145463,1.37449,0.342512,-0.0607295,0.60972,-1.11216,-0.160634,1.07668,-0.187638,0.0858538,1.29351,1.56406,-0.469712,1.59624,-0.0777761,1.24536,-0.754053,-1.01378,-0.671251,0.20573,-0.313659,0.434631,0.055077,-0.239035,-0.897613,0.1689,-0.668739,-0.910863,1.30334,-0.22304,-0.0353398,0.239936,-0.318362,0.442768,-0.196331,-0.446056,-0.0308511,-1.0972,-0.507926,0.258334,-0.52465,-0.355278,0.392615,0.560164,-0.699336,0.580096,-0.456613,0.362795,-0.607741,-0.867469,-0.524939,0.352043,-0.167347,0.580943,0.201389,-0.092723,-0.751301,0.315213,-0.522427,-0.764551,1.44965,-0.0767283,0.110972,0.386248,-0.17205,0.58908,-0.0500193,-0.299744,0.115461,-0.950889,-0.361614,0.404646,-0.378338,-0.208966,0.538927,0.706476,-0.553024,0.726408,-0.310301,0.509107,0.647425,0.704219,0.628302,0.412887,0.541739,0.358716,0.449822,0.523164,0.679462,0.421843,0.627715,0.682341,0.190055,0.519173,0.472285,0.404621,0.542907,0.356846,0.512502,0.57438,0.471167,0.721294,0.589431,0.400197,0.593472,0.552052,0.368437,0.330378,0.634837,0.325983,0.576959,0.375403
-3937.51,0.895764,0.0715214,6,127,0,3962.2,-0.339529,0.351399,0.654807,-0.383407,-2.43469,-0.262182,0.0745322,-0.797311,0.451886,0.317891,-0.613522,-0.475483,0.401791,-0.912662,-1.12347,1.71092,-0.422155,0.187226,0.435214,0.0952437,1.30993,-0.546792,-0.97959,0.128581,-1.11641,-0.35778,-0.758056,0.315252,0.829302,0.305426,0.706782,-0.658297,1.6812,-0.453881,-0.42074,0.100342,-1.24285,0.179721,0.400204,-0.170685,0.647298,0.559557,-0.0503396,0.0400495,0.614495,-0.246218,-0.384255,1.47172,0.0749691,0.473996,0.636381,0.413766,1.20915,-0.00664419,-0.290043,0.435595,-0.379633,0.117123,-0.144981,0.557828,0.894432,0.551394,0.814205,-0.0796584,1.45226,0.0541945,0.0758957,-0.239187,-1.58238,-0.159809,0.0606744,-0.510215,0.307769,0.220027,-0.389869,-0.29948,0.274966,-0.585748,-0.723784,1.13219,-0.26456,0.134467,0.296852,0.0742364,0.869622,-0.346173,-0.629572,0.0960658,-0.719162,-0.222407,-0.48451,0.218299,0.554903,0.211865,0.474676,-0.419188,1.11273,-0.285335,-0.263633,0.559513,0.829542,0.539867,0.484836,0.624857,0.423659,0.445214,0.596251,0.574315,0.431688,0.642389,0.67344,0.243757,0.565757,0.466434,0.426327,0.481449,0.295333,0.585689,0.652392,0.476002,0.672422,0.555374,0.618812,0.445641,0.364728,0.447231,0.38351,0.603289,0.247362,0.570854,0.565529
-3934.65,0.579282,0.0715214,6,63,0,3952.44,0.272516,-0.229429,0.545826,-0.772787,-2.39394,-0.480747,0.154161,-0.260797,1.10006,0.140729,-0.534966,-1.05538,0.61522,-0.802148,-1.43445,2.03028,-0.0727872,0.0961568,0.757084,-0.29262,1.61916,-0.930165,-1.34088,0.381732,-1.75821,-0.585863,0.149465,-0.407004,-0.00475483,0.521414,0.607011,-1.099,1.89641,-0.222097,-2.21286e-05,-0.651236,-1.5361,-0.491833,-0.145283,-0.371778,0.371011,-0.152615,-0.521427,-0.80548,0.106374,-0.667262,-1.01239,0.87875,-0.269158,-0.176944,0.183807,-0.389148,0.654352,-0.737137,-0.961316,-0.0210696,-1.18911,-0.549208,-0.147847,-0.451582,-0.232024,0.0551724,0.101894,-0.829292,0.805682,-0.350655,-0.229441,-0.37872,-1.26359,-0.219317,0.127232,-0.0992625,0.643527,0.119901,-0.248911,-0.532965,0.37889,-0.394746,-0.739873,1.15127,0.00335799,0.095572,0.456323,-0.116632,0.926868,-0.464621,-0.6888,0.251446,-0.916592,-0.276692,0.124669,-0.179066,0.0404918,0.327688,0.374409,-0.556777,1.0782,-0.0781394,0.0430751,0.593564,0.779643,0.55461,0.468235,0.524795,0.34445,0.470061,0.561908,0.630174,0.406395,0.597425,0.676968,0.240258,0.499161,0.476125,0.387858,0.529125,0.283561,0.61411,0.6657,0.437468,0.714347,0.568735,0.468873,0.544647,0.489878,0.418803,0.407476,0.635706,0.253847,0.519525,0.489233
-3945.06,0.913997,0.0715214,5,63,0,3953.87,-0.0440417,0.0104209,0.478196,-0.730869,-1.86274,-0.284537,-0.147899,-0.232783,1.34274,0.455955,-0.756034,-1.04443,0.334905,-0.569854,-2.24951,2.57045,0.0985024,0.368643,1.33272,-0.516959,1.38054,-0.206529,-1.11056,0.850267,-1.34634,-0.934364,0.0943867,-0.41983,-0.0713039,0.272072,1.27011,-1.58734,1.88615,-0.594675,0.124078,-0.339078,-0.880336,-0.125644,-0.0603039,-0.100895,0.652513,0.228457,-0.351112,-0.489023,0.170571,-0.262081,-1.06529,1.2396,0.0575244,0.186705,0.647721,-0.236787,0.670592,-0.0883404,-0.520644,0.417016,-0.633394,-0.436389,0.0555563,-0.19034,-0.0236764,0.140525,0.617782,-0.748641,0.912373,-0.27395,0.0697547,-0.38312,-0.924377,-0.169685,-0.104346,-0.144937,0.608472,0.184415,-0.395153,-0.533065,0.12653,-0.306123,-1.10933,1.19556,0.0134827,0.142663,0.60368,-0.280829,0.62655,-0.132382,-0.564686,0.372974,-0.677435,-0.48043,0.0115146,-0.234382,-0.067718,0.0964831,0.57374,-0.792683,0.868332,-0.317992,0.025713,0.594625,0.715933,0.54232,0.526063,0.536171,0.352408,0.454026,0.597523,0.630198,0.46841,0.575939,0.752004,0.232266,0.496629,0.464395,0.353502,0.569749,0.348293,0.533047,0.637536,0.407823,0.663166,0.617849,0.497121,0.558329,0.516923,0.475898,0.360374,0.688407,0.295602,0.578835,0.493572
-3939.18,0.929149,0.0715214,6,63,0,3954.19,-0.109774,0.0293183,0.57098,-0.615849,-1.88251,-0.626425,1.12479,-0.625397,0.335118,0.576234,0.0409788,-0.679843,0.804532,-0.99889,-1.18944,1.84193,-0.450532,0.093308,0.0720472,0.246601,1.29824,-0.346536,-0.398612,-0.261524,-1.0473,0.123283,0.0102657,0.00562809,0.428945,0.899212,0.753213,-0.151021,1.3478,-0.218979,0.493877,-0.322319,-1.04556,-0.328358,0.671549,-0.327771,0.220664,0.358336,0.0527164,-0.358858,0.48869,-0.541027,-0.64983,1.08102,-0.227926,0.0825953,0.0704558,0.170122,0.770584,-0.168547,-0.198281,-0.120007,-0.568668,0.0997105,0.0351798,0.0325319,0.274237,0.54275,0.459388,-0.0569116,0.798887,-0.0957145,0.311312,-0.432093,-1.15533,-0.438131,0.561775,-0.437544,0.11089,0.248562,-0.0570574,-0.468632,0.378916,-0.650801,-0.759604,0.971246,-0.3377,-0.0271785,-0.039318,0.0603487,0.66081,-0.27832,-0.308055,-0.22978,-0.678442,-0.0100633,-0.074594,-0.0772419,0.164464,0.432976,0.349614,-0.166685,0.689113,-0.205488,0.201538,0.606373,0.760483,0.607814,0.363137,0.607674,0.472306,0.438177,0.51426,0.61506,0.406388,0.657191,0.681268,0.274632,0.583632,0.506794,0.509828,0.484917,0.340558,0.569134,0.57641,0.557194,0.663391,0.502516,0.51864,0.519301,0.458977,0.393416,0.413476,0.541575,0.33423,0.551192,0.449785
-3945.93,0.98926,0.0715214,5,31,0,3960.09,-0.273504,0.192997,0.640469,-0.791159,-1.95698,-0.401052,1.43644,-0.662676,0.379404,0.430963,0.115716,-0.967293,0.896167,-0.841915,-1.28989,1.74289,-0.686668,0.0108355,-0.0587718,0.108497,1.53758,-0.361591,-0.464384,-0.359184,-0.96976,0.0384995,0.250936,-0.0177649,0.553365,0.541343,0.943476,0.0103371,1.34444,-0.136675,0.259256,-0.313716,-1.06039,-0.0638651,1.11299,-0.231427,0.435993,0.469015,0.267109,-0.426525,0.766964,-0.346224,-0.633137,1.30927,-0.246793,0.199936,0.155355,0.262486,1.17777,-0.0385915,-0.104427,-0.03705,-0.428105,0.217654,0.353714,0.181619,0.54741,0.53971,0.797264,0.199617,1.05407,0.10546,0.359042,-0.58722,-1.33389,-0.337369,0.839489,-0.50493,0.16249,0.195511,-0.00639429,-0.700029,0.49346,-0.619728,-0.90664,1.03576,-0.520297,-0.0735672,-0.118149,-0.0110178,0.904264,-0.312095,-0.377931,-0.310554,-0.701609,-0.0558493,0.0802101,-0.0918849,0.273906,0.266207,0.52376,-0.0738864,0.780569,-0.168043,0.0855385,0.642727,0.791484,0.583551,0.301642,0.623617,0.459467,0.451277,0.501599,0.668194,0.379079,0.650157,0.712312,0.261968,0.627217,0.518384,0.529503,0.502754,0.288175,0.577397,0.593374,0.57702,0.668544,0.513959,0.479958,0.522955,0.431948,0.433839,0.371973,0.518463,0.314197,0.541912,0.478628
-3931.35,0.969745,0.0715214,5,31,0,3955.41,-0.202276,0.150759,0.605761,-0.668851,-1.79489,-0.547288,0.312473,-0.428228,1.0383,0.193451,-0.414619,-0.766448,0.940883,-0.923033,-1.11353,2.05353,-0.438521,0.0499962,0.843113,0.00281683,1.55771,-0.0821845,-0.580966,0.301893,-0.780988,-0.30249,0.595234,-0.354643,0.545039,0.282986,1.1809,-0.531993,1.29445,-0.0172838,0.0134954,-0.254405,-0.936516,-0.180767,0.340043,-0.108645,0.779719,0.267943,-0.100401,-0.313525,0.720708,-0.408378,-0.523774,1.39471,-0.11488,0.181044,0.661483,0.152465,1.09436,0.100974,-0.201168,0.333634,-0.322333,-0.0324778,0.511328,-0.0640704,0.480922,0.32218,0.8661,-0.171502,0.934885,0.140289,0.158933,-0.456681,-1.13879,-0.383043,0.137766,-0.310921,0.577443,0.0656672,-0.302677,-0.515802,0.518432,-0.610654,-0.72605,1.19243,-0.317157,-0.021232,0.459207,-0.0498114,0.892082,-0.101302,-0.403444,0.131357,-0.524609,-0.234754,0.309051,-0.266347,0.278646,0.119904,0.663824,-0.373778,0.732609,-0.0619875,-0.0433427,0.612227,0.757458,0.594607,0.465613,0.57711,0.359521,0.483589,0.575097,0.626166,0.373219,0.64809,0.673938,0.232825,0.578631,0.505308,0.387174,0.51245,0.29068,0.525304,0.599515,0.467208,0.628225,0.55842,0.423346,0.566196,0.430786,0.47006,0.339881,0.592372,0.324622,0.515492,0.510834
-3935.35,0.928841,0.0715214,5,31,0,3945.35,-0.126392,0.0620157,0.637721,-0.893031,-1.97091,-0.215847,0.220666,-0.214404,1.23506,0.664144,-0.315415,-0.969689,0.496816,-0.698083,-0.804885,1.90362,-0.0950219,0.044624,0.648223,-0.0816589,1.93618,-0.904084,-0.304664,0.108805,-1.35972,-0.189827,0.21711,0.280972,0.294521,0.0978908,1.0655,-0.365286,1.75215,-0.423352,0.0976358,-0.507489,-1.19488,-0.0756347,0.202739,-0.0747143,0.849641,0.485554,-0.139131,-0.556375,0.378846,-0.383166,-0.451276,1.27599,0.00141825,0.0904733,0.475401,0.00994012,1.29676,-0.514537,-0.132275,0.131403,-0.805103,-0.0590406,0.200471,0.241198,0.249838,0.124443,0.741508,-0.170935,1.1794,-0.207964,0.12428,-0.633881,-1.32127,-0.202027,0.0763468,-0.201106,0.723249,0.359162,-0.265523,-0.682767,0.252454,-0.509558,-0.577669,1.1496,-0.124974,-0.0359187,0.349009,-0.116452,1.17036,-0.640929,-0.258667,0.00501055,-0.931495,-0.185433,0.0740794,0.114806,0.123446,-0.00194936,0.615115,-0.297327,1.053,-0.334357,-0.00211199,0.653369,0.789393,0.550336,0.480923,0.550108,0.326678,0.411162,0.565994,0.664356,0.43722,0.624703,0.640531,0.240562,0.531203,0.508979,0.413623,0.52908,0.236789,0.654964,0.564309,0.498747,0.717379,0.546226,0.481489,0.47133,0.469178,0.500487,0.350893,0.573789,0.258649,0.582819,0.500528
