# 0.184031, 0.115568, 0.142099, 0.138446, 0.0149956, 0.0105055, 0.0244888, 0.0120068, 0.237183, 0.07693, 0.309271, 0.319402, 0.297014, 0.336751, 0.477778, 0.326236, 0.313573, 0.313095, 0.295966, 0.28866, 0.312394, 0.328246, 0.324766, 0.292452, 0.311293, 0.310205, 0.304456, 0.295783, 0.333907, 0.319894, 0.27455, 0.315041, 0.325564, 0.343635, 0.282447, 0.314582, 0.303964, 0.299913, 0.288641, 0.303231, 0.28048, 0.325851, 0.274941, 0.00631279, 0.280705, 0.280033, 0.283502, 0.276913, 0.281235, 0.278916, 0.280912, 0.279921, 0.282647, 0.279019, 0.281921, 0.281298, 0.278502, 0.27901, 0.280698, 0.28016, 0.280244, 0.280841, 0.284433, 0.279404, 0.280965, 0.280927, 0.278974, 0.282067, 0.281786, 0.282842, 0.283805, 0.278283, 0.281396, 0.282364, 0.28175, 0.278569, 0.279433, 0.283578, 0.281885, 0.281994, 0.279877, 0.282758, 0.282219, 0.277404, 0.282335, 0.282201, 0.280686, 0.281674, 0.278347, 0.282891, 0.283544, 0.280566, 0.280794, 0.279855, 0.278194, 0.281161, 0.278371, 0.283541, 0.280636, 0.281133, 0.281035, 0.280275, 0.280371, 0.281457, 0.278579, 0.281051, 0.279136, 0.280545, 0.281544, 0.280682, 0.278539, 0.282297, 0.281117, 0.280237, 0.28099, 0.280763, 0.280968, 0.280593, 0.28036, 0.2802, 0.281826, 0.280514, 0.282443, 0.282476, 0.166674, 1.59248, 1.53573, 1.45501, 1.34442, 0.741056, 1.37403, 1.26773, 1.6624, 1.55192, 1.8079, 1.65206, 1.4152, 1.48359, 1.33527, 1.49984, 1.32867, 1.70842, 1.64661, 1.75534, 1.59565, 1.42336, 1.47851, 1.65014, 1.5221, 1.39048, 1.7769, 1.64538, 1.67962, 1.49019, 1.49107, 1.44588, 1.53975, 0.28025, 0.279768, 0.279968, 0.280313, 0.28005, 0.280926, 0.279317, 0.281107, 0.279212, 0.28007, 0.27907, 0.279726, 0.279447, 0.280268, 0.280007, 0.279625, 0.279568, 0.280855, 0.279229, 0.281518, 0.278914, 0.280328, 0.27933, 0.279502, 0.278201, 0.281008, 0.280463, 0.278619, 0.281174, 0.27843, 0.2791, 0.279176, 7.52158e-05
1925.98,0.882613,0.00262642,7,191,1,-1834.73,-0.20164,0.708933,-0.199344,-0.385474,-0.049263,-0.0301412,0.0736951,-0.121771,-0.724089,0.510912,-0.654676,-0.523485,-0.464741,-1.6477,0.373431,-0.809128,-0.572548,-0.932999,-0.710787,-0.596897,-1.44603,-1.38547,-1.53157,-0.544744,-0.833332,-0.571454,-0.178529,-1.31317,-0.382955,-0.842814,-0.970935,-1.53837,-1.00746,-0.63025,-0.236869,-1.56279,-0.763325,-0.272236,-0.663725,-1.30056,-0.581052,-0.0554503,1.00652,0.515976,1.19854,0.927072,0.110471,1.42946,0.844917,1.13179,0.50626,1.42054,0.891687,0.621258,0.966201,0.849823,1.35249,1.64866,1.3036,0.856189,0.585852,0.810984,0.531172,1.3922,0.448137,1.08932,0.647617,0.0780864,0.440621,0.618639,1.89645,0.7241,0.711741,-0.115985,0.452805,0.318936,0.698976,0.186976,2.32646,1.22204,1.26904,0.972082,1.31048,-0.256245,1.23187,0.935064,0.950117,1.32735,1.19724,1.79575,1.07506,1.21246,0.3477,0.923847,1.30996,0.869037,0.489531,1.00581,1.65031,1.94379,0.60096,1.78005,0.661381,1.23342,2.13814,1.81512,0.63798,0.743415,0.331203,1.01832,0.814253,0.847182,0.338355,1.64376,0.313452,0.578377,0.79444,0.429824,1.55354,1.82385,1.68842,0.93909,0.790812,0.5636,4.75997,0.0583413,0.171787,0.144163,0.0817609,0.0709451,0.328899,0.312216,0.0992516,0.0232469,0.240722,0.00222114,0.232392,0.0538726,0.0364693,0.0952079,0.0899962,0.100991,0.00622239,0.256795,0.061106,0.0218442,0.14544,0.175434,0.547746,0.0907231,0.407502,0.404682,0.156111,0.282522,0.285849,0.437335,0.095815,-0.0904983,0.189405,0.124326,-1.02701,1.02631,-0.417276,-0.227835,-0.432043,-0.283766,-0.150705,-0.946139,-0.875166,-1.69246,-0.830235,-1.23972,-0.94522,-0.581065,-1.55379,-0.48133,-1.03295,-1.2254,-1.77356,-2.01178,-2.23123,-1.08851,-1.53453,-1.73133,-1.72822,-1.71973,-2.01296,-1.48212,-0.949041,0.444533
1927.85,0.874008,0.00262642,10,1023,0,-1828.91,-0.557224,0.795667,-0.205394,-0.144472,-0.106812,0.049422,0.0867819,-0.117634,-0.445937,0.479388,-0.643798,-0.184809,-0.222895,-0.816773,0.0221187,-1.00301,-0.680158,-0.832545,-0.597401,-0.595587,-1.17528,-1.00271,-1.04008,-0.0115378,-0.593397,-0.202817,-0.187348,-0.893655,0.316844,-0.527492,-0.641346,-0.48896,-1.19172,-1.35998,-0.386107,-0.233421,-0.222329,-0.157923,-0.876097,-0.437328,0.596854,0.0128659,0.884306,0.548232,1.14945,0.870991,0.0342748,1.40436,0.802852,1.08475,0.451988,1.33861,0.873212,0.528703,0.847068,0.70266,1.3462,1.65994,1.28008,0.701131,0.460834,0.76747,0.46033,1.29088,0.453059,1.06628,0.602674,0.0218965,0.392072,0.579143,1.82573,0.72815,0.676195,-0.162322,0.350828,0.279531,0.655567,0.156886,2.22872,1.18395,1.17555,0.861064,1.25821,-0.306147,1.20331,0.822498,0.902115,1.29239,1.16214,1.71336,1.0532,1.16082,0.234106,0.894299,1.30202,0.793948,0.420072,0.993529,1.57924,1.92264,0.57523,1.67446,0.583396,1.17728,2.10121,1.76511,0.579196,0.692119,0.321959,0.97352,0.754895,0.695104,0.27729,1.51419,0.300268,0.468976,0.694913,0.365513,1.45359,1.71775,1.61905,0.878525,0.704582,0.488265,5.25647,0.119495,0.115936,0.13915,0.791178,0.537673,0.00990448,0.194605,0.251844,0.0863616,0.028058,0.00219304,0.130435,0.0757768,0.115509,0.0774257,0.154834,0.271475,0.0241632,0.106784,0.157634,0.0242658,0.398601,0.187766,0.151763,0.342371,0.406547,0.134503,0.0843107,0.219027,0.209111,0.373146,0.125415,0.0102357,0.234427,0.168625,-0.902882,1.04638,-0.438528,-0.128154,-0.254391,-0.209745,-0.145184,-0.841365,-0.796001,-1.62869,-0.755384,-1.18883,-0.926858,-0.602421,-1.47107,-0.409936,-0.921807,-1.23045,-1.67241,-1.88943,-2.16192,-1.02485,-1.40733,-1.6614,-1.60689,-1.62882,-1.9086,-1.42259,-0.949122,0.453085
1914.3,0.978132,0.00262642,11,2047,0,-1835.35,0.285348,-0.317782,-0.0279297,-0.471686,-0.202868,0.0129213,-0.384779,-0.268798,-0.452226,0.480635,-0.402356,0.167054,0.111897,-1.03458,-0.0744524,-0.576125,-0.0453865,-0.463167,-0.342524,-0.2569,-0.320792,-0.780242,-1.08171,-0.115606,0.182818,-0.651324,-0.280413,-0.945763,-0.119011,-0.103348,-0.437108,-0.290884,-1.42957,-1.26908,-0.09986,-0.101433,-0.447233,-0.0736147,0.546403,-0.921145,-0.300036,-0.278764,0.856932,0.570303,1.07748,0.706544,0.208004,1.27049,0.663269,1.11274,0.323705,1.19163,0.847642,0.463724,0.857305,0.571693,1.29019,1.45812,1.25453,0.823285,0.354753,0.672999,0.370403,1.12644,0.445946,0.965638,0.483411,-0.0258059,0.407389,0.30594,1.70543,0.71926,0.492278,-0.257869,0.469376,0.283164,0.607518,0.0660352,2.22328,1.08474,1.01498,0.872686,1.07879,-0.422102,1.13449,0.748926,0.868006,1.27611,1.18139,1.67377,0.97128,1.17969,0.33367,0.786222,1.01888,0.732107,0.325724,0.811971,1.53488,1.75825,0.540045,1.51377,0.469977,1.18411,1.86409,1.77646,0.63338,0.76496,0.253441,0.783625,0.820113,0.716758,0.366361,1.47857,0.263687,0.489945,0.817174,0.372667,1.41614,1.60379,1.57879,0.817457,0.731186,0.49949,4.24009,0.0138805,0.101529,0.0883274,0.123052,0.926858,0.406631,0.256156,0.256028,0.0972726,0.0161027,0.898915,0.0800998,0.0578931,0.00643928,0.209037,0.273419,0.0820203,0.00755749,0.270954,0.0493918,0.213808,0.865154,0.0278749,0.0927693,0.339043,0.50775,0.150298,1.03086,1.2161,0.333704,0.294368,0.624574,0.0199982,0.246443,0.275422,-0.814476,1.10885,-0.335632,-0.10181,-0.302829,-0.171185,-0.0538146,-0.743108,-0.732887,-1.56131,-0.689644,-1.17937,-0.842647,-0.511674,-1.37731,-0.28897,-0.931999,-1.10892,-1.63229,-1.80087,-2.07458,-0.928283,-1.37549,-1.58625,-1.62798,-1.55547,-1.91071,-1.40571,-0.884955,0.454463
1894.91,0.998051,0.00262642,11,4095,0,-1784.94,0.240824,0.525847,0.165943,-0.202169,-0.366126,-0.076666,-0.10947,0.006549,-0.236862,0.469111,-0.557749,-0.233874,0.399273,-1.36626,0.355232,-0.283906,0.0326904,-0.944345,-0.259944,-0.5219,-0.618125,-0.511832,-1.01298,0.293118,0.148047,0.0455671,0.124185,-0.91134,0.623767,-0.123458,-0.0898384,-0.621674,-1.11373,-0.681238,-0.117035,-0.479159,-0.451895,-0.772171,-0.186738,-1.03813,-0.175734,-0.0427084,-0.080057,0.579981,0.27138,-0.0992763,-0.694665,0.440775,-0.0437538,0.282907,-0.449574,0.416091,0.076823,-0.319286,-0.011599,-0.267713,0.534033,0.677185,0.418833,-0.122694,-0.272929,-0.109537,-0.476142,0.295648,-0.39086,0.15537,-0.340129,-0.880136,-0.365772,-0.336191,0.999151,-0.0885753,-0.33318,-1.0507,-0.341573,-0.605157,-0.199877,-0.72074,1.45733,0.420177,0.188753,-0.0721723,0.363192,-1.23948,0.489687,-0.0989875,-0.0611077,0.443653,0.31039,0.785596,0.0894376,0.267718,-0.559673,-0.104432,0.26974,-0.14233,-0.364709,0.0663793,0.625581,0.942937,-0.289092,0.654872,-0.366735,0.353195,1.11807,0.816761,-0.102421,-0.123968,-0.537449,0.0645499,-0.0922189,-0.0971532,-0.55616,0.705529,-0.4508,-0.332643,-0.0455961,-0.472913,0.544976,0.814279,0.837375,0.0271789,-0.12051,-0.426433,3.29259,0.298047,0.375026,0.0135816,0.19548,0.563825,0.576134,0.283537,0.0397732,0.055423,0.269763,0.310648,0.315835,0.0727674,0.140972,0.0151509,0.17216,0.211982,0.0809333,0.413106,0.24118,0.303592,0.00778736,0.11667,1.02284,0.460975,0.0264805,0.0504448,0.278594,0.552762,0.232522,0.535073,0.115889,0.890321,1.04742,1.03852,-0.0187783,1.91911,0.512571,0.78515,0.488296,0.633962,0.805574,0.0679284,0.106684,-0.78639,0.0805825,-0.323115,-0.0595958,0.265036,-0.610563,0.457938,-0.123921,-0.316086,-0.766502,-1.00754,-1.23429,-0.160184,-0.531384,-0.727612,-0.788638,-0.689861,-1.08021,-0.583581,-0.0655126,0.458372
1914.48,0.998401,0.00262642,11,2047,0,-1800.01,0.119502,0.580087,0.12979,0.0557468,-0.171823,0.0810953,0.173846,-0.0616436,-0.45122,0.392614,-0.411471,-0.164017,0.0205908,-0.736328,0.175382,-0.801943,-0.252375,-0.729046,-0.334279,-0.444299,-0.623204,-0.86565,-1.5302,-0.459938,-0.870523,-0.116274,-0.532551,-1.39967,0.134369,-1.00475,-0.974201,-1.22944,-1.20408,-0.0438907,-0.224707,-0.759977,-0.458054,-0.799074,-0.764251,-0.968333,-0.15114,-0.148239,0.0528574,0.464545,0.308171,-0.110988,-0.684376,0.610992,-0.107111,0.350822,-0.474621,0.413413,0.0971513,-0.325418,0.0579973,-0.131701,0.541599,0.75684,0.409327,-0.0267325,-0.249273,-0.0934049,-0.35304,0.363377,-0.355335,0.21368,-0.220635,-0.732169,-0.273465,-0.361603,0.932297,-0.0640005,-0.247608,-1.02635,-0.428764,-0.392832,-0.137981,-0.665927,1.51949,0.395983,0.326793,0.110472,0.366201,-1.09588,0.327001,-0.0109691,0.130809,0.394775,0.406229,0.975482,0.153694,0.395579,-0.515995,-0.0950595,0.421456,-0.0473293,-0.340134,0.0632165,0.72957,0.953854,-0.226365,0.840182,-0.387097,0.357089,1.18171,0.90647,-0.209602,-0.0048538,-0.490047,0.0176332,-0.0135187,-0.0301275,-0.477814,0.755747,-0.388598,-0.340624,-0.0414422,-0.456836,0.584838,0.871642,0.830912,0.0879766,-0.0711603,-0.386947,4.2139,0.18317,0.497277,0.197689,0.605409,0.61048,0.0826151,0.15453,0.0555427,0.249677,0.456302,0.32931,0.0436707,0.0381928,0.108002,0.0249071,0.118641,0.196597,0.128143,0.200541,0.0630812,0.11201,0.0500333,0.116712,0.860441,0.271281,0.732812,0.134611,0.203205,0.371522,0.0737177,0.224193,0.0178238,0.848417,1.08839,0.986514,-0.114383,1.84322,0.384837,0.745612,0.496242,0.682624,0.742369,-0.0135845,0.0138225,-0.855073,0.0211422,-0.376243,-0.01189,0.223049,-0.676902,0.428333,-0.14822,-0.358806,-0.827555,-1.1297,-1.30824,-0.221013,-0.611777,-0.844211,-0.821077,-0.810245,-1.1193,-0.699795,-0.107021,0.45447
1918.17,0.995249,0.00262642,11,2047,0,-1828.37,-0.178532,0.705085,0.84271,-0.352582,-0.266171,0.0408667,-0.190921,0.0324886,-0.328519,0.41106,-0.249421,-0.710339,0.291309,-1.03317,-0.550836,-0.504442,0.0155636,-0.650942,-0.126659,-0.0638732,-0.531014,-0.518778,-1.01373,-0.294487,-0.0304201,0.0449776,-0.34901,-0.395067,-0.103759,-0.417867,-0.607014,-0.653408,-0.949894,-0.22254,0.358193,0.0606314,-0.49978,-0.120329,-0.0124407,-0.464605,0.0517249,0.0399656,0.11368,0.487233,0.341225,0.0585288,-0.56903,0.565688,-0.0717377,0.271214,-0.275862,0.555,0.0372161,-0.201001,0.074107,-0.069299,0.607573,0.731137,0.479726,-0.0335911,-0.390734,-0.0786475,-0.2733,0.419005,-0.338804,0.234284,-0.329706,-0.862526,-0.479234,-0.384027,0.989375,-0.0531664,-0.17424,-1.00851,-0.358675,-0.442542,-0.145582,-0.622967,1.29033,0.358153,0.250118,0.155251,0.344517,-1.15998,0.498387,0.0295162,0.0815238,0.447735,0.321932,0.895375,0.187715,0.340697,-0.467711,0.0407951,0.424306,-0.0789057,-0.364764,0.187407,0.842462,0.996605,-0.163836,0.85553,-0.287255,0.416055,1.25354,0.919815,-0.127007,-0.0627024,-0.548948,0.0928834,0.0675672,-0.0544311,-0.444556,0.709076,-0.463231,-0.198584,0.0813264,-0.365377,0.659436,0.877733,0.807997,0.106706,-0.0939404,-0.333674,3.33014,0.179998,0.485215,0.0319441,0.0658752,1.11708,0.00635985,2.15455,0.192349,0.192465,0.243636,0.179437,0.0310184,0.112758,0.306829,0.337283,0.380791,0.00359093,0.481589,0.175024,0.654997,0.0325997,0.444443,0.1087,0.516679,0.176908,0.10704,0.311898,0.0654388,0.154727,0.0747719,0.043423,0.236822,0.86096,0.976356,1.00009,-0.0854166,1.87014,0.490014,0.682976,0.421071,0.63817,0.673392,-0.0464684,0.0332477,-0.826103,0.0712089,-0.43649,-0.0482274,0.17297,-0.672232,0.384711,-0.173129,-0.394752,-0.914217,-1.12384,-1.3943,-0.257768,-0.626545,-0.830241,-0.818912,-0.807131,-1.08434,-0.667844,-0.0702631,0.454598
1922.44,0.992909,0.00262642,10,2047,0,-1826.09,0.375217,-0.432762,-0.396679,-0.634204,-0.136588,0.184201,-0.189026,-0.103609,-0.201045,0.347312,-0.243343,0.200385,0.126029,-0.429593,0.269038,-0.584229,0.272581,-0.393402,-0.232367,-0.118962,-0.43257,-0.56941,-0.615264,0.291596,-0.0822194,-0.0459035,0.0378668,-0.599504,-0.0908747,-0.0304107,-0.127225,-0.796172,-1.08057,-0.941745,0.165894,-0.619503,0.0930567,-0.291187,-0.448748,-0.632466,-0.206792,0.0981529,0.356575,0.552451,0.587498,0.32632,-0.52628,0.847441,0.113144,0.616786,-0.138738,0.798071,0.360689,0.0100967,0.245689,0.0982285,0.817799,1.01402,0.825891,0.127041,-0.0907035,0.222764,-0.129478,0.748002,-0.0429021,0.442635,0.0966546,-0.507763,-0.110657,-0.124252,1.34946,0.197257,0.065207,-0.774857,-0.179461,-0.302143,0.0992126,-0.421401,1.75093,0.705144,0.571985,0.29849,0.597862,-0.841033,0.531989,0.274908,0.39399,0.759734,0.719122,1.22695,0.423858,0.599314,-0.260743,0.272047,0.734873,0.192079,-0.0661524,0.34582,0.960631,1.25963,-0.0839185,1.06209,0.0610345,0.61354,1.44764,1.22898,0.165337,0.225101,-0.20071,0.378519,0.275447,0.307296,-0.227884,1.08382,-0.259488,-0.109278,0.217591,-0.138582,0.957796,1.19855,1.13077,0.261066,0.115247,-0.0536233,4.8987,0.0156571,0.0774662,0.269124,0.0411534,1.1184,0.0278162,0.77383,0.0302714,0.0896015,0.240947,0.0863125,0.142532,0.082093,0.054435,0.293849,0.124542,0.199543,0.0410227,0.381075,0.124504,0.0343264,0.205518,0.0358577,0.019673,0.222693,0.176788,0.439845,0.0503745,0.151393,0.264856,0.177142,0.363379,0.537068,0.710934,0.785811,-0.320932,1.57302,0.209279,0.428906,0.173071,0.369987,0.456808,-0.287874,-0.240456,-1.07454,-0.182103,-0.613886,-0.348388,-0.0212227,-0.99392,0.193514,-0.433792,-0.558278,-1.15283,-1.38873,-1.55236,-0.436549,-0.900845,-1.02908,-1.08821,-1.04917,-1.45581,-0.860827,-0.308709,0.444777
1944.92,0.998275,0.00262642,11,2047,0,-1842.74,-0.277017,1.08193,0.871435,-0.133043,0.0447576,0.0383837,-0.326186,0.0383248,-0.514543,0.382025,-0.220489,0.0431242,0.0901224,-1.0859,0.131557,-0.5268,-0.26117,-0.4039,-0.398257,0.0166899,-1.07973,-1.10796,-0.906941,-0.0636632,-0.238819,-0.482167,-0.248841,-0.727268,-0.0502826,0.144914,-0.475857,-0.976173,-0.882942,-0.468458,-0.0579442,-0.279423,-0.80107,-0.770263,-0.533243,-1.07332,-0.498121,0.161552,0.28676,0.441028,0.49057,0.0989932,-0.486636,0.633657,0.0886039,0.531841,-0.174715,0.582651,0.15622,-0.172049,0.187573,0.02605,0.69704,0.946568,0.596444,0.122247,-0.220705,0.0969659,-0.169398,0.499477,-0.156966,0.389218,-0.210246,-0.626232,-0.330468,-0.150438,1.05006,0.0558495,0.0492507,-0.830562,-0.23748,-0.342871,-0.00158952,-0.584389,1.58639,0.444955,0.43138,0.186687,0.574716,-1.06874,0.582671,0.145063,0.186149,0.686016,0.441227,1.00258,0.419279,0.560789,-0.31924,0.233831,0.54308,0.116554,-0.342257,0.261593,0.913688,1.25036,-0.0741147,0.987479,-0.152402,0.450906,1.31141,1.13514,0.00700221,0.0552575,-0.366156,0.247788,0.1419,0.00814178,-0.318085,0.882574,-0.292909,-0.0885762,0.159002,-0.277306,0.783271,1.08449,1.01005,0.224301,0.110091,-0.193611,8.39987,0.0653449,0.0532795,0.123864,0.140013,0.39156,0.033612,0.0303734,0.0334551,0.0240474,0.241048,0.0527225,0.0915703,0.0151032,0.0562605,0.0468401,0.116379,0.0302732,0.0345708,0.0632831,0.284674,0.0969799,0.0201826,0.0252674,0.485712,0.0891058,0.209953,0.17397,0.10791,0.130079,0.230634,0.129289,0.0767644,0.682653,0.846993,0.97211,-0.271558,1.69971,0.300925,0.529769,0.347636,0.532154,0.566312,-0.212059,-0.135841,-0.961213,-0.100312,-0.533712,-0.176288,0.0474527,-0.834738,0.238997,-0.291602,-0.504179,-0.983135,-1.23655,-1.46477,-0.352836,-0.792808,-1.00861,-0.940472,-0.96151,-1.26398,-0.827699,-0.20816,0.448131
1953.36,0.974407,0.00262642,11,4095,0,-1860.54,0.334665,0.461004,-0.469051,-0.714883,-0.0891988,-0.123387,-0.0704055,-0.177754,-0.27418,0.425089,-0.23068,0.212082,0.116921,-1.0879,0.754542,-0.34033,-0.297451,-0.614904,-0.381027,-0.118745,-0.853355,-0.625445,-0.487803,-0.0142595,-0.305808,-0.070563,0.0503937,-0.769483,0.362606,-0.254613,-0.329969,-0.714096,-0.895106,-0.962892,0.0874709,-0.577198,-0.0323887,0.0659822,-0.225382,-0.554324,-0.192215,0.256792,0.304143,0.63103,0.73844,0.384746,-0.327624,0.894329,0.378115,0.642345,-0.00470243,0.832314,0.414559,0.0629014,0.436625,0.32138,0.930037,1.18333,0.76786,0.249341,-0.106269,0.253065,-0.0205647,0.75375,-0.0253675,0.592849,0.0962279,-0.439225,-0.0629873,0.0202576,1.41303,0.291161,0.178349,-0.669425,0.0322126,-0.0291523,0.203181,-0.448191,1.87397,0.77006,0.618324,0.485071,0.740509,-0.804273,0.730467,0.389769,0.441891,0.890318,0.640068,1.20405,0.566557,0.788036,-0.224158,0.411735,0.768284,0.25455,0.0548498,0.368136,1.13271,1.38503,0.109863,1.04384,0.0680973,0.664806,1.57241,1.35401,0.215016,0.261884,-0.112308,0.467463,0.335045,0.299577,-0.143607,1.11103,-0.103887,0.161738,0.353017,-0.0381095,1.04167,1.3021,1.17024,0.450761,0.229174,0.0298842,10.1222,0.023871,0.11983,0.0604374,0.10469,0.030893,0.116569,0.124652,0.00389598,0.177475,0.024405,0.0667629,0.167879,0.403086,0.0273573,0.0218312,0.0497664,0.0248683,0.00791497,0.180636,0.0830603,0.103868,0.234307,0.0962547,0.00907116,0.0215093,0.0042799,0.0216705,0.0383691,0.0608436,0.0117147,0.0253545,0.0330364,0.431089,0.666825,0.623382,-0.418419,1.49564,0.068081,0.31839,0.133951,0.222089,0.356948,-0.358464,-0.362469,-1.15489,-0.296559,-0.79882,-0.40292,-0.135113,-1.01269,0.00945508,-0.522283,-0.746894,-1.20555,-1.40125,-1.69842,-0.534754,-0.978064,-1.21737,-1.15499,-1.15702,-1.50155,-1.01416,-0.464117,0.448549
1953.43,0.944917,0.00262642,8,344,1,-1871.14,0.225618,0.273376,-0.0523085,-0.912311,-0.163838,-0.187926,-0.22496,-0.0433196,-0.139854,0.499226,0.0734535,0.361029,0.536519,-1.2308,1.11425,0.0455993,-0.180825,-0.403654,-0.121664,0.273903,-0.983391,-0.3703,-1.00702,-0.0154817,0.0433216,-0.206992,-0.232076,-0.938121,-0.0147813,-0.0616042,-0.461018,-0.858879,-0.883225,-0.704577,0.0670616,-0.329074,-0.440522,-0.13755,-0.186347,-0.640316,-0.189374,0.177399,0.396819,0.541784,0.792994,0.467308,-0.180283,1.05423,0.40268,0.698157,0.0494999,0.932618,0.467909,0.165075,0.505646,0.347889,0.935699,1.22462,0.915108,0.406103,0.165169,0.300654,0.0496588,0.885216,0.0486981,0.69549,0.142041,-0.318927,0.00432719,0.0735427,1.37138,0.349462,0.203147,-0.630891,0.109363,-0.135545,0.345119,-0.227777,1.85009,0.696713,0.733122,0.538999,0.730108,-0.686085,0.848941,0.408063,0.498001,0.92001,0.851784,1.35353,0.655434,0.818141,-0.0341052,0.477803,0.872494,0.326706,0.0986923,0.638805,1.18352,1.47401,0.141111,1.30109,0.0130156,0.9145,1.61369,1.49973,0.336407,0.32298,-0.104714,0.491199,0.436368,0.356867,-0.0607338,1.21576,-0.0693761,0.103483,0.381702,-0.0327473,0.968971,1.31021,1.22491,0.487183,0.389863,0.127368,14.524,0.021556,0.073263,0.0302219,0.115349,0.0101493,0.0771971,0.133098,0.00362092,0.131925,0.131482,0.488763,0.0554215,0.0176358,0.0799051,0.115041,0.0328818,0.0349318,0.00608528,0.10221,0.181357,0.0552685,0.0247092,0.048923,0.00646346,0.249189,0.00250793,0.125663,0.0456335,0.0247162,0.0116051,0.139106,0.0610462,0.369305,0.680087,0.568572,-0.509414,1.45246,0.042708,0.248236,0.0811078,0.21975,0.329793,-0.500236,-0.483677,-1.24569,-0.350121,-0.829662,-0.459988,-0.188213,-1.14793,-0.0378657,-0.580108,-0.776917,-1.29047,-1.51584,-1.74239,-0.666927,-1.06321,-1.28368,-1.20119,-1.2469,-1.53393,-1.05365,-0.499329,0.447485
1945.27,0.944571,0.00262642,9,526,1,-1852.92,0.0928188,0.576719,0.0551696,-0.658019,-0.18187,-0.270054,-0.208799,-0.0481157,-0.065966,0.790551,0.0787755,0.164862,0.683754,-1.46866,1.03155,0.188346,-0.399555,-0.493194,0.19882,0.504011,-0.659966,-0.266523,-0.727889,0.113953,-0.0571889,-0.212807,-0.156418,-0.945055,0.190868,-0.221008,-0.496085,-0.855386,-0.804316,-0.836125,0.0317426,-0.453823,-0.37748,-0.338258,-0.331787,-0.753911,-0.652764,0.0995433,0.593517,0.536521,0.760646,0.489235,-0.217178,1.01038,0.369926,0.748511,0.109011,0.91167,0.600597,0.16099,0.559914,0.334095,0.996949,1.1984,0.952452,0.370196,0.0932539,0.296268,0.118903,0.903114,0.124474,0.66468,0.161155,-0.29773,-0.0229002,0.0575249,1.41725,0.269295,0.175284,-0.598924,0.0253036,-0.139672,0.325371,-0.224788,1.94748,0.711647,0.76382,0.559757,0.781437,-0.786847,0.888987,0.415885,0.501335,0.981822,0.729079,1.40382,0.655845,0.752127,-0.0737926,0.513554,0.909087,0.452763,0.0735456,0.601984,1.22974,1.54698,0.211767,1.25509,0.0713508,0.824831,1.6719,1.41054,0.338688,0.379506,-0.127994,0.584353,0.495677,0.446902,-0.0265339,1.16728,-0.0781898,0.184276,0.348382,0.0370402,1.07304,1.21716,1.26581,0.524355,0.304639,0.0965832,9.09078,0.00527206,0.0407129,0.0980746,0.124741,0.00593404,0.0466257,0.206937,0.00225218,0.0306807,0.201463,0.119225,0.046808,0.412256,0.290287,0.0409972,0.0138032,0.0490701,0.0085927,0.0743103,0.0428607,0.0475577,0.0254424,0.681593,0.0214092,0.043537,0.0299361,0.135498,0.0909273,0.0944589,0.0455137,0.311376,0.061797,0.311342,0.54635,0.57144,-0.544897,1.45486,-0.073535,0.239328,0.0364748,0.145288,0.31222,-0.50646,-0.395847,-1.24838,-0.3397,-0.820188,-0.483255,-0.224064,-1.15597,-0.00424886,-0.590126,-0.82566,-1.3162,-1.55522,-1.78391,-0.705107,-1.06171,-1.25636,-1.30043,-1.26341,-1.55386,-1.0571,-0.546461,0.451945
