lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
# Adaptation terminated
# Step size = 0.0227352
# Diagonal elements of inverse mass matrix:
# 0.2052, 0.0925632, 0.0787721, 0.0851015, 0.0145289, 0.00746768, 0.171335, 0.0226848, 0.231291, 0.20952, 0.214984, 0.238328, 0.211952, 0.232842, 0.238786, 0.224875, 0.218754, 0.213818, 0.208159, 0.226994, 0.198446, 0.206387, 0.250228, 0.222032, 0.206009, 0.208136, 0.216133, 0.218254, 0.207323, 0.210869, 0.231562, 0.257391, 0.227245, 0.245602, 0.250329, 0.253123, 0.22969, 0.228392, 0.222331, 0.220262, 0.181824, 0.382532, 0.184955, 0.183463, 0.184654, 0.185185, 0.183579, 0.183951, 0.183629, 0.187377, 0.181721, 0.18111
-4173.05,0.447422,0.0227352,6,63,0,4194.48,0.224407,-0.340835,-0.131519,-0.526208,-0.198,0.0976146,-1.14233,0.449016,-1.73174,-1.60963,-1.32717,-1.0219,-0.827932,-0.557188,-0.730702,-1.16323,-0.903662,-0.531385,-1.42579,-1.57373,-0.704804,-1.5507,-1.52834,-1.13153,-1.26987,-0.633085,-1.70114,-1.9071,-1.30787,-2.18379,-1.69011,-1.49758,-1.44967,-0.907352,-1.1698,-0.473853,-1.75556,-0.32594,-1.69865,-1.42072,1.10269,0.0224244,1.11662,1.13693,1.11099,1.11366,1.10382,1.10544,1.14168,1.14091,1.1375,1.0844,-1.14341,-1.27218,-1.10184,-0.855482,-0.813973,-0.0567803,-0.830492,-0.648316,-0.581538,-0.185061,-1.35536,-1.42101,-0.391981,-1.32662,-1.44865,-1.17447,-1.03853,-0.263794,-1.58273,-1.45632,-1.06765,-2.06457,-1.78085,-2.08041,-1.76629,-1.26512,-1.25811,-0.618631,-2.1601,-0.415061,-2.00639,-1.51872
-4183.82,0.813786,0.0227352,8,383,0,4205.23,0.285266,-0.56594,-0.155799,-0.734648,-0.315468,0.138087,-0.648297,0.592289,-1.43097,-1.28721,-0.826763,-0.462449,-0.306149,0.10586,-0.499868,-1.08464,-0.790876,-0.406501,-1.18091,-1.17049,-0.446295,-0.852865,-0.921153,-0.494939,-1.24698,-0.473502,-1.08996,-1.98962,-0.674007,-1.80005,-1.30265,-0.644861,-1.19001,-0.41907,-0.885623,-0.381066,-1.20415,0.314184,-1.26433,-1.04697,0.769913,0.0777452,0.794399,0.803828,0.720341,0.654099,0.798025,0.781159,0.879231,0.730644,0.785946,0.808556,-0.641088,-0.879619,-0.615258,-0.292473,-0.396523,0.738212,-0.754033,-0.39429,-0.425138,-0.00220382,-1.18132,-1.07466,-0.00129374,-0.549244,-0.865028,-0.599312,-0.914357,0.0614685,-0.937282,-1.34227,-0.344681,-1.66351,-1.43321,-1.55943,-1.68044,-0.957617,-1.06462,-0.650028,-1.85211,0.151337,-1.75806,-1.20653
-4171.8,0.941471,0.0227352,6,63,0,4198.5,0.282056,-0.375451,-0.10211,-0.467223,-0.183888,0.0781476,-0.823249,0.507318,-0.960388,-1.11965,-0.889077,-0.39056,-0.330331,0.121693,-0.273546,-0.50954,-0.429558,0.0765457,-1.112,-1.18739,-0.158542,-1.06484,-1.18087,-0.451381,-1.24053,-0.366926,-1.22922,-1.52556,-0.524571,-1.62694,-1.32973,-1.19033,-1.03824,-0.735476,-0.887336,-0.500267,-1.46342,0.0570099,-1.27922,-0.75016,0.665432,0.0390314,0.585334,0.678585,0.577275,0.626891,0.644374,0.70755,0.735038,0.621917,0.649343,0.675599,-0.436784,-0.816537,-0.702609,-0.22127,-0.315142,0.551131,-0.351489,-0.0416082,-0.153187,0.375392,-1.04437,-1.06835,0.200643,-0.788063,-1.0507,-0.410084,-0.944513,0.0447026,-1.03808,-1.05076,-0.232813,-1.44757,-1.33139,-1.649,-1.24968,-0.972618,-0.924266,-0.58964,-1.76903,0.0318348,-1.49493,-0.771072
-4180.71,0.978285,0.0227352,8,255,0,4201.08,0.596881,-0.658082,-0.669943,-0.554096,-0.28302,0.159123,-0.742069,0.648652,-1.61366,-1.31403,-1.1066,-0.318974,-0.527311,-0.311034,-0.402031,-0.908112,-0.512488,-0.186132,-0.860588,-0.857662,0.342618,-0.738382,-0.577234,-0.151519,-0.634885,-0.257094,-0.816791,-1.39723,-0.554778,-1.24569,-1.81846,-1.17605,-1.67221,-0.981648,-1.19111,-0.784188,-1.64085,-0.247913,-1.30092,-1.04973,0.529173,0.0611814,0.447974,0.556488,0.442625,0.54118,0.614545,0.596971,0.61109,0.508261,0.555717,0.571982,-0.608702,-0.687281,-0.620527,0.0241222,-0.382546,0.587838,-0.43945,-0.0276858,0.111954,0.472902,-0.635108,-0.475366,0.623115,-0.584724,-0.610376,-0.39913,-0.49045,0.104117,-0.833787,-0.899958,-0.378058,-1.24193,-1.4544,-1.51536,-1.63101,-1.01886,-0.764789,-0.438582,-1.70574,0.157654,-1.22744,-0.676452
-4172.94,0.991533,0.0227352,8,255,0,4201.77,0.081485,-0.0723972,0.235382,-0.711702,-0.14567,0.153402,-0.439812,0.430252,-0.874868,-0.877393,-0.710745,-0.241998,-0.0852579,0.126586,-0.0322432,-0.470002,-0.0134778,0.070435,-0.771283,-0.932058,-0.203725,-0.638668,-0.947526,-0.59827,-0.853993,-0.317206,-0.833697,-1.50283,-0.522279,-1.38147,-0.388447,-0.697505,-0.454506,0.0792415,-0.215826,0.23494,-0.569373,0.656753,-0.56192,0.20248,0.226307,0.0703871,0.241993,0.25027,0.135484,0.11295,0.238231,0.253437,0.322031,0.109909,0.289066,0.21231,-0.102524,-0.371214,-0.20547,-0.0248192,0.101343,0.915831,-0.0109147,0.166745,0.563016,0.664733,-0.543138,-0.480196,0.438123,-0.0621043,-0.395606,-0.299741,-0.353678,0.366186,-0.416471,-0.677905,0.0661544,-0.882062,-0.781802,-1.45289,-1.01404,-0.592148,-0.362628,0.0465937,-1.112,0.427766,-1.03333,-0.114626
-4171.21,0.979418,0.0227352,8,447,0,4200.8,0.448394,0.0629558,0.0870686,-0.0380569,-0.242687,0.133564,-0.127226,0.498019,-0.69915,-0.826726,-0.433893,0.00364227,0.29148,0.480636,0.0196827,-0.221342,-0.224919,0.133618,-0.427793,-0.374991,0.773014,-0.236083,-0.406417,0.267116,-0.154139,0.382671,-0.519507,-0.893074,0.203055,-0.640084,-0.749995,-0.330714,-0.54343,-0.227415,-0.371566,0.094602,-0.878329,0.661582,-0.78839,-0.506151,-0.571931,0.0462136,-0.615552,-0.550546,-0.564479,-0.515451,-0.534561,-0.594821,-0.582769,-0.533566,-0.523738,-0.551889,0.717773,0.26877,0.538092,0.861674,0.976562,1.80371,0.551426,1.09168,0.865716,1.25392,0.326501,0.508005,1.60588,0.488025,0.154629,0.650022,0.564943,1.28475,0.0611499,0.122798,0.946938,-0.0445141,-0.0670501,-0.250909,-0.137337,0.114328,0.356118,0.753073,-0.566085,1.37435,-0.357495,0.181819
-4179.33,0.955675,0.0227352,6,63,0,4204.19,0.521675,0.340834,0.453817,-0.0419939,-0.236385,0.0845896,-0.13498,0.555877,-0.659644,-0.678801,-0.267262,-0.00735235,0.292308,0.495845,0.0444614,-0.282579,-0.208324,0.327448,-0.349329,-0.501691,0.66911,-0.188227,-0.395178,0.267245,-0.158023,0.108795,-0.53663,-0.813902,0.0614743,-0.736427,-0.530622,-0.350567,-0.398013,-0.184648,-0.216245,0.360805,-0.893253,0.894344,-0.715756,-0.212564,-0.787352,0.0624121,-0.726133,-0.710563,-0.808055,-0.732761,-0.726974,-0.766675,-0.730245,-0.744603,-0.713152,-0.736666,0.948403,0.661672,0.907402,1.19283,1.27853,1.96697,0.926833,1.26977,1.08191,1.64657,0.704309,0.586296,1.84327,0.879999,0.468716,1.04864,0.950814,1.35037,0.437376,0.493006,1.14896,0.206601,0.169081,-0.238339,0.032029,0.22822,0.39052,0.900155,-0.600128,1.53209,-0.307063,0.446529
-4168.96,0.990287,0.0227352,7,255,0,4199.09,-0.453888,0.717381,0.413023,0.368373,-0.0658095,0.0998183,-0.0957901,0.396955,-0.472089,-0.338033,-0.464546,0.291947,0.063355,0.527039,-0.0478181,0.190514,-0.0632159,0.42257,-0.245353,-0.476507,0.725858,-0.109122,-0.28469,-0.0811678,0.0491239,0.215163,-0.205394,-0.556796,0.0976694,-0.67529,-0.472183,-0.542867,-0.333192,-0.0345689,-0.17048,0.166317,-0.825283,0.77916,-0.684576,-0.132547,-0.193653,0.0281625,-0.186063,-0.200145,-0.222918,-0.199951,-0.176332,-0.177928,-0.155516,-0.251624,-0.14579,-0.165375,0.227768,0.211062,0.114657,0.649449,0.437559,1.26505,0.221205,0.798596,0.548161,1.04199,0.14762,0.0785656,0.89284,0.0283666,-0.127818,-0.0998023,0.12165,0.400913,-0.170405,-0.276589,0.240521,-0.572656,-0.420175,-0.654412,-0.356258,-0.138684,0.0844595,0.402488,-0.810198,0.966456,-0.637316,-0.0155768
-4164.63,0.754936,0.0227352,8,511,0,4193.73,0.0897506,0.35772,0.424269,0.215431,-0.32274,0.067263,0.322675,0.458743,-0.512667,-0.280652,0.216723,0.312859,0.551055,0.987437,0.649579,0.0964494,0.355209,0.898443,0.196899,0.251356,1.16528,0.265309,0.677457,0.901637,0.323143,0.663149,0.125906,-0.163897,0.658144,-0.0472897,-0.358146,-0.119163,-0.10191,0.359429,0.262257,0.847107,-0.3226,1.20978,-0.272274,0.227202,-0.91137,0.0197285,-0.94076,-0.887253,-0.912292,-0.893234,-0.942588,-0.904817,-0.902578,-0.889056,-0.903223,-0.930552,0.808014,0.722935,0.945699,1.22137,1.11921,2.07295,1.12417,1.38931,1.24197,1.82465,0.857094,0.861991,1.85409,0.809484,0.894424,1.10242,0.970992,1.44401,0.589669,0.657925,1.22862,0.325948,0.199207,-0.3639,0.0872698,0.573389,0.548035,1.04084,-0.368584,1.58608,-0.16047,0.68088
-4174.01,0.775002,0.0227352,6,63,0,4202.61,-0.0821626,0.284832,0.611321,0.342035,-0.347306,0.144989,0.195536,0.389061,-0.310529,-0.0593827,0.189302,0.720055,0.796171,0.894739,0.785571,0.0238666,0.628492,0.663724,-0.0400178,0.0263545,1.08518,0.118007,0.146541,0.878208,0.270294,0.69218,0.107161,-0.731668,0.370001,-0.179809,-0.334537,0.0412789,-0.126263,0.0506869,0.351603,0.768318,-0.224546,1.17322,-0.471767,0.122271,-0.869532,0.0386077,-0.895653,-0.866912,-0.868917,-0.942648,-0.858131,-0.917301,-0.900933,-0.932007,-0.896104,-0.898576,1.04963,0.886945,0.912722,1.41885,1.20131,2.07445,1.01742,1.28149,1.52171,1.59939,0.464173,0.622426,1.94766,0.82483,0.573857,1.14289,1.01608,1.6537,0.654845,0.346541,1.10512,0.343065,0.269308,-0.218018,0.0813851,0.212395,0.881019,1.19869,-0.197355,1.72745,-0.274778,0.687157
-4183.51,0.993511,0.0227352,6,127,0,4212.21,0.2474,-0.197205,-0.560223,-1.10548,-0.0893882,0.208986,0.266043,0.541324,-0.46846,-0.561245,-0.609779,0.58798,0.373102,0.735031,0.589893,-0.0783537,-0.00519179,0.555974,-0.422807,-0.525321,0.779436,0.207481,-0.143081,0.691912,0.208095,0.763506,0.227414,-0.325356,0.172963,-0.604389,0.310644,-0.00251124,0.195746,0.586319,0.315275,0.681709,0.150494,1.46541,-0.439752,0.535545,-0.319441,0.0828866,-0.343843,-0.255758,-0.281982,-0.376242,-0.388027,-0.353099,-0.20589,-0.254567,-0.261706,-0.34316,0.394654,0.0236878,0.089452,0.765867,0.647078,1.72337,0.6476,0.5867,0.737742,1.30983,-0.123338,0.141133,0.895737,0.283722,0.0328907,0.482688,0.122694,0.9053,0.0910272,0.0181401,0.256488,-0.575492,-0.287235,-0.822542,-0.504104,-0.297024,0.213248,0.554189,-0.424133,1.1981,-0.970676,0.0993086
-4176.5,0.996942,0.0227352,8,319,0,4203.68,-0.0103707,-0.362964,-0.522286,-0.686592,-0.163915,0.126575,0.323423,0.571721,-0.0765838,-0.285831,-0.17699,0.679648,0.711027,0.945139,0.723567,0.164808,0.510326,1.05901,-0.238362,-0.0171393,0.986247,0.407394,0.239636,0.895094,0.259106,1.02545,0.368094,-0.143813,0.417038,-0.406208,-0.0539985,-0.199845,0.0219167,0.281226,0.235561,0.690928,-0.0229533,1.40809,-0.519287,0.282471,-0.0599411,0.0620537,-0.0495758,-0.0173426,-0.128931,-0.0576863,0.0440036,-0.0468979,-0.00717406,-0.217668,-0.0334496,-0.00565031,0.270812,-0.191896,-0.130113,0.540468,0.491397,1.26551,0.364006,0.405663,0.637342,1.20606,-0.411244,-0.0303654,0.727192,0.0748793,-0.166649,0.295762,-0.113168,0.813141,-0.0976745,-0.242902,0.0978791,-0.82554,-0.530474,-1.08369,-0.641548,-0.462067,-0.101603,0.307017,-0.713441,1.02449,-1.12964,-0.154246
-4172.4,0.978656,0.0227352,6,63,0,4197.27,-0.147925,-0.214551,-0.255212,-0.398137,-0.141298,0.13295,0.517293,0.52545,0.0289302,-0.031955,0.233669,0.783463,0.855774,0.942385,0.867719,0.419356,0.837256,0.96573,0.274378,0.115811,1.00965,0.167521,0.0643205,1.03901,0.142984,0.978387,0.159065,-0.249636,0.684578,-0.179571,-0.190199,-0.180833,-0.0484668,0.582469,0.450483,0.561786,-0.209044,1.38101,-0.401356,0.313466,-0.251389,0.0497603,-0.268977,-0.214722,-0.226058,-0.323781,-0.22305,-0.215474,-0.290871,-0.295621,-0.278213,-0.236861,0.359257,0.0560443,0.304943,0.622833,0.649635,1.27326,0.517117,0.634004,0.97761,1.12335,0.108536,0.135274,0.89004,-0.0154103,-0.158364,0.602239,-0.0980593,0.899077,-0.162573,-0.20751,0.51316,-0.43734,-0.522358,-0.864152,-0.541814,-0.00353093,0.309931,0.380937,-0.701846,1.17659,-0.825077,0.0394195
-4170.16,0.869659,0.0227352,5,57,1,4190.21,-0.193039,-0.424901,-0.265363,-0.457315,-0.195084,0.183073,0.39281,0.457732,-0.130188,-0.0659186,0.155146,0.681229,0.856992,1.15967,1.10251,0.575123,0.682008,0.713752,0.494295,-0.0730348,1.36577,0.180467,0.173751,0.677972,0.323133,0.828497,0.0684816,-0.185826,0.709335,-0.302826,-0.108823,0.397797,-0.107533,0.458494,0.421331,0.575985,-0.140035,1.35252,-0.459579,0.30793,-0.176663,0.0295984,-0.194774,-0.156154,-0.147073,-0.221051,-0.198824,-0.162034,-0.175373,-0.240185,-0.17902,-0.197784,0.206938,-0.0628785,0.134609,0.341968,0.454414,1.49706,0.500967,0.753021,0.756848,0.812436,0.147353,-0.165105,1.29785,0.0251223,-0.0369631,0.172646,0.0880402,0.816218,-0.277884,-0.0309288,0.569886,-0.561495,-0.464334,-0.442546,-0.68559,-0.246999,0.328907,0.427924,-0.717825,1.1724,-0.941992,0.0321665
-4174.93,0.868137,0.0227352,6,63,0,4194.85,-0.0788061,-0.681229,-0.502947,-0.731445,-0.325052,0.15461,0.564252,0.455676,-0.0832971,-0.0246613,0.291554,0.646759,1.03383,1.20481,1.2397,0.499741,0.831313,0.897003,0.612522,0.190905,1.30813,0.283585,0.255576,0.944691,0.309273,0.89048,0.038588,-0.17907,0.612713,-0.264258,0.0330398,0.731478,0.0108388,0.445288,0.684045,0.901913,0.177035,1.30628,-0.267493,0.455721,-0.0920872,0.0229284,-0.134408,-0.0818299,-0.144638,-0.114887,-0.0729347,-0.097521,-0.0700148,-0.0990989,-0.122881,-0.111641,0.29673,-0.0508655,0.0756358,0.351064,0.482206,1.43485,0.506984,0.764887,0.774314,0.879734,0.1536,-0.144202,1.07616,-0.0940655,-0.364761,0.134322,-0.0508263,0.751207,-0.506916,-0.190219,0.261548,-0.814071,-0.436368,-0.545766,-0.829379,-0.456837,0.201712,0.326878,-0.813167,0.828258,-1.09878,-0.0312388
-4170.26,0.980457,0.0227352,6,63,0,4200.07,-0.447732,0.201451,0.0750717,-0.291448,-0.240385,0.118046,0.287044,0.456036,-0.428313,-0.2108,-0.0662968,0.598987,0.779784,0.898469,0.651197,-0.0205447,0.61871,0.967665,0.138816,-0.428926,1.11818,0.264417,0.433813,0.835817,0.169486,0.900815,0.304372,-0.266073,0.193921,-0.254861,0.158227,0.342471,0.207694,0.581157,0.619204,1.09323,0.0950516,1.52079,0.0203357,0.48489,-0.160418,0.0386284,-0.19967,-0.134139,-0.225995,-0.17354,-0.125026,-0.2207,-0.166152,-0.173516,-0.135978,-0.129022,0.179635,0.0930213,0.100934,0.696098,0.691336,1.39921,0.425115,0.498739,0.903465,1.2818,0.118923,-0.349839,1.0116,0.0501107,0.0437405,0.297796,-0.035548,0.862796,-0.0377739,-0.205634,-0.000798058,-0.596486,-0.325184,-0.738356,-0.54994,-0.225968,0.137357,0.542826,-0.769793,1.03842,-0.726984,-0.00779283
-4172.63,0.73184,0.0227352,6,63,0,4201.99,-0.522097,0.302275,-0.105533,-0.430496,-0.110044,0.232548,0.411848,0.382949,-0.415185,-0.244936,-0.323303,0.92278,0.536476,0.456578,0.750422,0.0315273,0.394723,0.643528,0.136754,-0.327578,1.14609,0.3615,0.0897144,0.61323,0.391408,0.846106,0.463692,-0.0880968,0.789215,-0.277883,0.201459,0.222979,0.379742,0.963424,0.481441,0.821751,0.00839756,1.25966,0.0954819,0.580999,-0.26133,0.0562535,-0.231434,-0.300849,-0.238698,-0.313652,-0.319992,-0.25202,-0.20304,-0.33736,-0.28628,-0.247788,0.29157,0.144087,0.1817,0.860156,0.567416,1.29276,0.539847,0.519184,0.953526,1.21578,0.199077,0.137074,0.997287,0.163379,-0.0103601,0.0884101,0.0190232,0.728686,0.0285397,0.0180645,0.600061,-0.534288,-0.455539,-0.707506,-0.402791,-0.0202727,0.360685,0.669611,-0.644705,0.960153,-0.50382,0.0982649
-4167.27,0.99762,0.0227352,6,63,0,4188.4,-0.496993,0.459191,0.173619,-0.736804,0.0647872,0.202983,0.321085,0.389936,-0.156605,-0.180745,-0.15242,0.713132,0.337523,0.839397,0.707184,0.675531,0.228525,0.738301,-0.0200814,-0.383748,1.01497,0.203653,-0.317026,0.425892,0.151131,0.881346,0.293882,-0.283431,0.51919,-0.325715,0.724243,0.241938,0.439773,1.01926,0.473699,0.729772,0.0911622,1.44718,0.0882355,0.843887,-0.29107,0.0533995,-0.314338,-0.286571,-0.316097,-0.298132,-0.28293,-0.290431,-0.27373,-0.306995,-0.274968,-0.244235,0.27976,0.102788,0.402724,0.58278,0.49198,1.53945,0.663938,0.900994,0.751995,1.25385,0.115899,0.195153,1.08948,0.307196,0.0686858,0.381883,0.017377,0.937377,0.197081,-0.0191378,0.617454,-0.187858,-0.34369,-0.664982,-0.554252,-0.196225,0.109739,0.384289,-0.639171,0.848566,-0.673772,0.0132515
-4177.22,0.8938,0.0227352,9,639,0,4204.44,0.213771,-0.252249,-0.133851,-0.333061,-0.348977,0.101053,-0.803156,0.557471,-1.44791,-1.28932,-0.766825,-0.678692,-0.318362,0.337339,-0.269008,-1.06314,-0.520065,-0.247112,-1.25248,-0.919243,0.0914167,-0.666843,-0.646315,-0.0592154,-1.1652,-0.393641,-0.964119,-1.30041,-0.456677,-1.1715,-1.31654,-0.780308,-0.916919,-0.509172,-0.730569,0.052935,-0.687857,0.274999,-1.12492,-1.09097,0.531772,0.0241111,0.562219,0.545709,0.506649,0.544632,0.538305,0.527782,0.525802,0.535693,0.534804,0.614603,-0.457221,-0.669834,-0.415948,-0.218653,-0.198026,1.10206,-0.278161,-0.130857,0.00142705,0.317034,-1.03262,-0.696327,0.416985,-0.497672,-0.802629,-0.289674,-0.912252,0.0314524,-0.910219,-0.802698,-0.25907,-1.18716,-1.13483,-1.4659,-1.13332,-0.727099,-0.757553,-0.0735746,-1.13022,0.317577,-1.39666,-0.993052
-4181.23,0.887018,0.0227352,6,127,0,4203.39,0.401154,-0.3401,-0.257873,-0.526923,-0.348167,0.151121,-0.974647,0.560035,-1.68718,-1.11442,-1.05818,-0.820783,-0.28216,-0.211276,-0.31795,-1.2737,-0.720734,-0.300484,-1.12294,-0.903505,0.116565,-0.836131,-0.692005,-0.24078,-0.920886,-0.52824,-0.951437,-1.82254,-0.516376,-1.39479,-1.2602,-0.988258,-1.32581,-0.866258,-1.10678,-0.226539,-1.20674,0.117561,-1.29048,-0.728143,0.550679,0.0596443,0.427473,0.586127,0.462357,0.588619,0.559197,0.538726,0.591745,0.522205,0.591974,0.53771,-0.448445,-0.296322,-0.457767,-0.26237,-0.0123581,0.852328,-0.22764,-0.143532,0.0498989,0.512704,-0.753844,-0.430756,0.60553,-0.5032,-0.633501,-0.356854,-0.554672,0.0600202,-0.783812,-1.11153,-0.155075,-1.24627,-1.03537,-1.62871,-1.49816,-1.09043,-0.939242,-0.158299,-1.55422,0.304194,-1.46774,-0.536598
-4169.49,0.999787,0.0227352,8,511,0,4205.15,0.0176402,0.643401,0.712411,0.432877,-0.121012,0.208207,-0.923709,0.448073,-1.26469,-1.12797,-1.19283,-0.252709,-0.3225,-0.0816168,-0.300965,-0.63988,-0.428814,-0.266116,-1.02023,-1.16213,0.067293,-1.00074,-0.829089,-0.478774,-0.83114,-0.335811,-0.995899,-1.3527,-0.971232,-1.58961,-1.07852,-1.22577,-1.2707,-0.576098,-0.846719,-0.566415,-1.32212,-0.0195579,-1.43914,-0.76392,-0.221474,0.0493767,-0.27936,-0.16244,-0.27186,-0.206328,-0.248718,-0.16874,-0.167143,-0.228124,-0.166478,-0.238569,0.272726,0.10756,0.122724,0.581199,0.566778,1.55061,0.370245,0.704118,0.945903,1.12339,-0.0964354,0.109056,1.22886,0.106589,0.338543,0.316816,0.132078,0.860266,-0.101704,0.0417279,0.14596,-0.546373,-0.35046,-0.798461,-0.680691,-0.159785,0.328471,0.574263,-0.637302,1.00659,-0.695157,0.10825
-4173.47,0.940111,0.0227352,6,63,0,4205.13,0.471026,0.791378,0.34501,0.264654,-0.0924255,0.105265,-0.987812,0.458217,-1.32774,-1.43212,-1.71072,-0.760534,-0.915739,-0.567334,-0.975319,-1.04539,-1.01721,-0.627001,-1.57194,-1.5076,-0.138963,-0.824198,-1.01626,-0.492536,-1.00372,-0.524163,-0.982828,-1.55773,-0.848187,-1.44225,-1.56021,-1.51405,-1.3681,-0.971338,-0.867814,-1.04442,-1.74637,-0.304452,-1.57495,-0.929543,-0.156859,0.0341708,-0.113343,-0.16609,-0.140482,-0.166002,-0.10465,-0.17766,-0.102308,-0.188811,-0.163562,-0.103667,0.442736,0.16155,-0.109695,0.6339,0.467226,1.2218,0.294851,0.631121,0.628999,1.03051,-0.162616,0.0595374,0.899135,0.172477,-0.0272923,0.319798,-0.063355,0.540293,-0.0951822,-0.395543,0.15602,-0.49453,-0.666312,-0.849856,-0.579644,-0.261783,0.206315,0.00334961,-0.939257,0.7096,-0.722645,0.0206666
-4181.16,0.984384,0.0227352,9,511,0,4205.21,0.637106,-0.220188,-0.261562,-0.218524,-0.20548,0.122909,-0.716976,0.455375,-1.44593,-1.40913,-0.982265,-0.630462,-0.584716,-0.0707755,-0.645243,-0.886682,-0.637809,-0.423849,-0.911976,-1.06913,0.108782,-0.788115,-0.81802,-0.356806,-0.929054,-0.228603,-0.910821,-1.40487,-0.390607,-1.38854,-1.37142,-1.10528,-1.47389,-0.808442,-1.12123,-0.760416,-1.31315,-0.0784003,-1.58316,-1.17314,0.173031,0.174064,0.09942,0.239396,0.050336,0.0952744,0.0595042,0.353821,0.229679,0.179143,0.170804,0.28983,-0.232808,-0.477982,-0.145868,0.0799857,-0.0108792,1.07271,-0.211058,0.228644,0.299047,0.538122,-0.279538,-0.308082,0.755781,-0.233203,-0.391348,-0.100607,-0.38822,0.476997,-0.48719,-0.593106,0.181048,-0.942455,-0.712201,-0.95673,-1.04907,-0.447938,-0.394666,-0.0924532,-0.957979,0.625715,-1.12752,-0.499845
-4177.8,0.876844,0.0227352,6,127,0,4199.22,0.741354,-0.198249,-0.0626348,-0.152164,-0.273302,0.0596616,-0.991308,0.577047,-1.46059,-1.62326,-0.829114,-0.956445,-0.524766,-0.135372,-0.552497,-0.916852,-0.540228,-0.369135,-0.912094,-1.18638,-0.0483211,-1.12408,-0.581702,-0.498114,-1.10018,-0.492148,-1.3485,-1.41966,-0.908491,-1.36181,-1.62189,-1.23049,-1.5206,-0.987618,-1.0708,-0.563594,-1.50421,-0.0285108,-1.50257,-1.16382,0.218198,0.0869594,0.117652,0.255393,0.108056,0.0992956,0.130766,0.289219,0.234696,0.130064,0.280036,0.273969,-0.169928,-0.60382,-0.0395188,-0.0229251,0.123236,0.95885,0.0135735,0.347553,0.382984,0.587482,-0.186148,-0.496995,0.783822,-0.41442,-0.146425,-0.0819471,-0.305424,0.417939,-0.709635,-0.472181,-0.176562,-0.796907,-0.816452,-1.10428,-1.02694,-0.475676,-0.487229,-0.0579715,-1.20699,0.629012,-1.07173,-0.443471
-4173.81,0.448472,0.0227352,6,63,0,4198.77,-0.417197,0.241832,0.0829781,-0.504822,-0.0945197,0.208299,-0.800321,0.347039,-1.26992,-1.27819,-1.3684,-0.240319,-0.807284,-0.166729,-0.374483,-0.682162,-0.885249,-0.416327,-1.14615,-1.09695,0.00995933,-0.838095,-0.932422,-0.496878,-0.815841,-0.243494,-0.928463,-1.33451,-0.711467,-1.61857,-0.731184,-1.08895,-0.673482,-0.164796,-0.91231,-0.46217,-1.16127,0.0502429,-1.48089,-0.635251,0.841557,0.0406602,0.781262,0.881138,0.818668,0.817475,0.860135,0.78302,0.895995,0.802904,0.865125,0.812908,-0.623748,-0.913491,-0.895519,-0.280661,-0.758706,0.599166,-0.541906,-0.232741,-0.366161,0.114314,-1.07061,-0.658736,0.10413,-0.786284,-0.78784,-0.734234,-0.922266,-0.122366,-1.0888,-1.01278,-0.651954,-1.61682,-1.39075,-1.98342,-1.44087,-1.11353,-1.08561,-0.66243,-1.80894,-0.285149,-2.08235,-1.13658
