lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.07365
# Diagonal elements of inverse mass matrix:
# 0.131288, 0.0948419, 0.0821363, 0.0775851, 0.0162272, 0.00657792, 0.142662, 0.0242837, 0.235075, 0.201533, 0.209779, 0.212506, 0.188623, 0.221027, 0.200486, 0.216566, 0.194756, 0.196303, 0.188786, 0.204526, 0.20166, 0.195975, 0.21272, 0.188782, 0.204292, 0.195079, 0.189939, 0.212174, 0.187108, 0.195939, 0.235106, 0.208436, 0.193254, 0.198422, 0.24925, 0.232059, 0.226679, 0.206378, 0.203748, 0.203635
-3904.16,0.901953,0.07365,5,63,0,3923.08,0.525081,-0.0895636,0.100352,-0.505447,-0.193471,0.234613,-1.49461,0.489115,-1.86288,-2.15484,-1.78484,-1.29319,-1.2719,-0.934906,-0.645101,-1.72206,-1.75296,-1.49481,-1.4268,-1.71221,-0.482325,-2.19279,-1.44166,-1.34817,-1.34637,-0.966193,-1.79086,-2.30061,-0.999922,-2.56589,-1.2709,-1.63389,-1.61341,-1.01881,-2.15285,-1.3082,-1.64615,-0.87896,-2.22317,-1.55259,-0.321033,-0.997369,-0.597701,-0.581295,-0.569743,0.660262,-0.193326,-0.391182,-0.47123,-0.189428,-0.669468,-0.596013,0.636474,-1.1607,-0.41142,-0.716221,-0.446418,0.207782,-1.00127,-0.90779,0.0479359,-1.63627,-0.90581,-1.74962,-1.46902,-1.05386,-1.36769,-0.57821,-1.44844,-0.233818,-1.93088,-1.05536,0.579576,0.730541,0.64513,0.641365,0.638704,0.340681,0.548182,0.596567,0.615675,0.547216,0.661384,0.644744,0.346044,0.76146,0.601428,0.671774,0.609787,0.448241,0.731307,0.712548,0.488018,0.837027,0.712142,0.851905,0.812909,0.741516,0.797006,0.640655,0.809759,0.55819,0.873347,0.741802
-3903.61,0.938952,0.07365,6,127,0,3920.46,0.496557,-0.387596,-0.163396,-0.410753,-0.330022,0.268746,-1.3167,0.46599,-1.75575,-2.28728,-1.18203,-0.873027,-1.42715,-0.71461,-0.439397,-1.41722,-1.56592,-1.57191,-1.58045,-1.61287,-0.378731,-1.53538,-1.34173,-0.64563,-1.60804,-0.973256,-1.25262,-2.02269,-1.17423,-2.2052,-1.61681,-1.19888,-1.64799,-0.912113,-1.5843,-1.4015,-2.24405,-0.798287,-1.8788,-1.68817,-0.153981,-1.20972,-0.185312,-0.292627,-0.994823,0.846656,-0.302705,-0.043857,-0.407852,-0.373513,-1.054,-0.73717,0.5331,-0.77145,-0.712426,-0.432808,-0.938061,0.0326951,-0.770884,-0.774885,-0.383409,-1.61607,-1.07318,-1.47543,-1.48084,-0.919589,-0.718475,-0.6298,-2.1174,-0.03986,-1.59081,-1.05059,0.538419,0.77025,0.546196,0.572639,0.730039,0.300135,0.575104,0.510963,0.600573,0.592307,0.741541,0.676377,0.369794,0.683834,0.670937,0.606544,0.718708,0.491827,0.683712,0.684577,0.594695,0.834253,0.7452,0.813882,0.814699,0.714958,0.672271,0.652444,0.892583,0.509964,0.830729,0.740888
-3902.89,0.896986,0.07365,6,63,0,3920,0.66697,-0.204333,-0.298725,-0.843406,-0.134779,0.0963808,-1.0803,0.495755,-1.37467,-2.24786,-1.17968,-0.981545,-1.27024,-0.410811,-0.773952,-1.11776,-1.25709,-1.25347,-1.76329,-1.88517,-0.080161,-1.69998,-1.21626,-0.642647,-1.26522,-0.566259,-1.13014,-1.55219,-0.793825,-2.05895,-1.09537,-1.01848,-1.39149,-0.492786,-0.989784,-0.866064,-1.91194,-0.133027,-1.5309,-0.952661,-0.342498,-1.4164,-0.394607,-0.326375,-0.688911,0.591444,-0.299989,-0.165499,-0.406131,-0.386033,-1.14352,-1.14952,0.497663,-1.18256,-0.767196,-0.33692,-0.772796,0.0500023,-0.714587,-0.850527,-0.265421,-1.61291,-1.0982,-1.35627,-1.54808,-0.707317,-0.901159,-0.815876,-2.09845,-0.0748891,-1.65151,-0.930501,0.584797,0.804773,0.597391,0.580877,0.665725,0.356304,0.57444,0.54128,0.60016,0.595327,0.758326,0.759423,0.37809,0.765408,0.682914,0.583442,0.684125,0.487502,0.671414,0.700678,0.565968,0.833816,0.749923,0.795154,0.824637,0.669808,0.711188,0.69336,0.890752,0.518714,0.839095,0.717177
-3900.52,0.914683,0.07365,5,63,0,3918.52,0.343201,-0.179924,-0.132078,-0.719628,-0.0689102,0.202307,-1.13814,0.538556,-1.5383,-1.87386,-1.24277,-0.971512,-0.992579,-0.327434,-0.462441,-1.22649,-1.04533,-1.11024,-1.35372,-1.44245,0.0277892,-1.62843,-1.18649,-0.914346,-1.09608,-0.705351,-1.49411,-1.56415,-0.778852,-1.78393,-0.687414,-1.4931,-1.13926,-0.60024,-1.27904,-0.721528,-1.69815,-0.175983,-1.69243,-1.3827,-0.624743,-1.21595,-0.455549,-0.709796,-0.615589,0.723859,-0.293374,-0.506813,-0.22442,-0.280905,-0.957075,-0.680495,0.652125,-1.03498,-0.474956,-0.582158,-0.668435,-0.0613624,-1.10577,-0.723471,-0.179784,-1.22697,-0.822053,-1.799,-1.35251,-0.996144,-0.907826,-0.369968,-1.77366,0.0266126,-1.73425,-1.35153,0.651296,0.771351,0.611958,0.670356,0.649215,0.326544,0.572822,0.624059,0.555871,0.569768,0.722536,0.663849,0.342511,0.73788,0.616556,0.641564,0.661153,0.515336,0.75134,0.673371,0.544825,0.773288,0.694672,0.858027,0.794539,0.7303,0.712555,0.591451,0.854912,0.493347,0.849956,0.794379
-3902.21,0.988873,0.07365,5,63,0,3916.3,-0.306761,0.201222,0.17745,-0.0513801,-0.0865561,0.19629,-0.913527,0.577071,-1.04918,-1.58502,-0.840027,-0.432379,-1.29788,0.0369703,0.0765616,-1.00457,-0.840007,-0.817157,-1.01114,-1.2267,0.392352,-1.02795,-0.774324,-0.764362,-0.85295,-0.29381,-1.11942,-1.47996,-0.609106,-1.94605,-1.18074,-1.28957,-1.45487,-0.523339,-1.14469,-0.667197,-1.3949,-0.362316,-1.459,-0.840431,-0.385777,-1.18491,-0.335317,-0.414271,-1.19281,0.815552,-0.0217034,-0.526883,-0.292979,-0.25955,-0.881379,-0.753724,0.66642,-0.792674,-0.44855,-0.79943,-0.768119,0.00494396,-1.08396,-0.99197,-0.366776,-1.75661,-1.293,-1.61695,-1.66587,-0.905945,-0.795029,-0.342225,-1.49072,-0.166631,-1.5125,-0.802245,0.595266,0.76583,0.583052,0.602111,0.767243,0.306709,0.505426,0.628756,0.572725,0.564526,0.707108,0.67999,0.339299,0.688405,0.610294,0.689853,0.683114,0.498764,0.747243,0.729477,0.59068,0.852785,0.784654,0.834374,0.841024,0.71217,0.68891,0.584731,0.816187,0.541562,0.819432,0.690455
-3903.31,0.995319,0.07365,5,31,0,3918.94,-0.788769,0.322233,0.496885,0.127798,-0.225976,0.330979,-0.726408,0.498188,-1.24177,-1.65523,-0.803856,-0.250701,-0.732937,-0.279627,0.120017,-1.28398,-0.883409,-0.97675,-0.838906,-1.13087,0.254631,-1.17279,-0.547773,-0.450344,-0.671715,-0.292843,-1.00134,-1.68574,-0.633573,-1.95811,-1.02908,-0.875345,-0.837801,-0.392722,-1.37425,-1.17851,-1.18452,-0.21416,-1.38954,-1.03938,-0.245253,-1.16462,-0.221641,-0.394428,-0.831093,0.836114,-0.32753,-0.590821,-0.190714,-0.256434,-0.872615,-0.631512,0.652899,-0.875798,-0.196,-0.677668,-0.586012,0.169872,-1.04453,-0.91046,-0.318165,-1.7808,-1.2296,-1.63748,-1.29611,-1.11756,-0.91328,-0.781986,-1.52361,0.0263138,-1.61814,-1.02862,0.561008,0.762171,0.555185,0.597348,0.696586,0.302354,0.581158,0.643554,0.547534,0.56376,0.70529,0.652832,0.342337,0.705951,0.548844,0.663218,0.64245,0.457634,0.739724,0.713094,0.578877,0.855796,0.773749,0.837191,0.78518,0.753537,0.713671,0.686108,0.821069,0.493422,0.834539,0.736648
-3903.21,0.983579,0.07365,6,63,0,3918.81,-0.134122,-0.246466,-0.104804,-0.457213,-0.167782,0.173556,-0.605306,0.561472,-0.703345,-1.46862,-0.366508,-0.211615,-0.451271,0.358178,0.158797,-0.730803,-1.07393,-0.386402,-0.904724,-0.784241,0.334804,-1.4923,-0.337771,-0.177814,-0.932049,-0.451355,-0.829178,-1.28647,-0.174262,-1.68015,-0.598102,-0.603714,-0.952616,-0.529075,-0.88687,-0.494473,-1.07944,0.577112,-1.37404,-0.663172,-0.214214,-1.28292,-0.184985,-0.352526,-0.630533,0.863644,-0.207693,-0.394722,-0.810378,-0.102343,-1.03614,-0.66424,0.463926,-1.43837,-0.315358,-0.440992,-0.962812,-0.274383,-0.955641,-0.949612,-0.106662,-1.71509,-0.919752,-1.34234,-1.46567,-1.16783,-0.933938,-0.589391,-1.57616,0.438517,-1.78872,-0.90013,0.55335,0.782947,0.546115,0.58723,0.65261,0.296579,0.551737,0.597419,0.69219,0.525563,0.738104,0.660212,0.386055,0.808202,0.578193,0.608495,0.723685,0.568169,0.722248,0.721037,0.52664,0.847495,0.714992,0.792875,0.812398,0.762753,0.717873,0.643225,0.82866,0.392094,0.856771,0.710976
-3904.47,0.992678,0.07365,5,63,0,3921.98,-0.107356,-0.246405,-0.097426,-0.450366,-0.155807,0.161856,-0.645125,0.561607,-0.709183,-1.43837,-0.339018,-0.241809,-0.451294,0.403201,0.14316,-0.734273,-1.02857,-0.361204,-0.920343,-0.745459,0.312729,-1.50127,-0.363825,-0.17194,-0.946424,-0.433201,-0.850928,-1.28615,-0.196409,-1.70142,-0.575914,-0.58146,-1.00365,-0.504989,-0.884282,-0.44881,-1.03296,0.632517,-1.4389,-0.610528,-0.253238,-1.26489,-0.168726,-0.372998,-0.61741,0.875002,-0.197508,-0.42114,-0.782105,-0.0956938,-1.04202,-0.632297,0.4511,-1.43273,-0.32386,-0.398556,-0.957213,-0.250394,-0.950587,-0.954181,-0.115168,-1.7154,-0.882513,-1.27528,-1.48798,-1.10675,-0.933834,-0.542797,-1.50144,0.497282,-1.8312,-0.837793,0.562973,0.779866,0.542082,0.592183,0.649629,0.294215,0.549217,0.603756,0.686134,0.523905,0.73924,0.65301,0.389099,0.807326,0.580265,0.598341,0.722563,0.562274,0.721233,0.721955,0.52876,0.847535,0.707343,0.781645,0.815776,0.751523,0.717853,0.632463,0.817789,0.37818,0.861905,0.698
-3899.47,0.998523,0.07365,6,95,0,3919.91,-0.656781,0.0058189,0.0641923,-0.144447,-0.266172,0.0666106,-0.0774999,0.572915,-0.289609,-1.14279,-0.123365,-0.0979338,-0.211448,0.60599,0.359652,-0.662098,0.134606,-0.470527,-0.256548,-0.283994,0.944753,-0.425382,0.462819,0.260633,-0.322698,0.518829,-0.618618,-0.323389,0.299925,-0.726206,-0.304893,-0.366951,-0.377405,0.255356,-0.264248,0.10255,-0.499486,0.598896,-0.468589,-0.537745,-0.187002,-1.31283,-0.508752,-0.368667,-0.751745,0.525789,-0.268944,-0.593568,-0.120649,-0.69325,-0.720935,-0.76698,0.518596,-0.970826,-0.341345,-0.579153,-0.793777,0.168582,-1.24152,-0.628714,-0.223831,-1.41263,-0.887012,-1.61057,-1.26317,-0.621104,-1.03693,-0.746044,-1.56806,-0.110266,-1.40703,-1.19423,0.546615,0.787987,0.624514,0.591137,0.679559,0.3715,0.566834,0.644183,0.530126,0.666689,0.672813,0.682867,0.373181,0.725284,0.584517,0.640873,0.688642,0.457954,0.775828,0.652198,0.555725,0.80418,0.708273,0.833491,0.779571,0.65047,0.738257,0.678316,0.827506,0.527539,0.803296,0.767497
-3898.2,0.998962,0.07365,7,159,0,3913.2,-0.186364,-0.279954,0.0536955,-0.373439,-0.27689,0.204927,-0.655373,0.396108,-0.772942,-1.45476,-0.672934,-0.407759,-0.61833,-0.123406,-0.0306139,-1.10547,-0.437882,-1.01973,-0.817209,-0.727837,0.0885851,-1.15951,-0.38813,-0.527569,-0.895565,-0.312403,-1.11196,-1.1171,-0.544411,-1.33268,-0.724403,-0.454956,-0.779842,-0.268719,-0.878085,-0.585494,-1.06127,-0.0605143,-1.03151,-1.00846,-0.0484447,-1.14953,-0.456081,-0.478537,-0.833893,0.546555,-0.473666,-0.55206,-0.0856575,-0.633665,-0.953805,-0.612514,0.400318,-0.971872,-0.333992,-0.781755,-0.766197,0.0782967,-1.14053,-0.544035,-0.334208,-1.29169,-0.920641,-1.33934,-1.29195,-0.906785,-0.865659,-0.652035,-1.62791,-0.117643,-1.46278,-1.14643,0.512109,0.759425,0.612084,0.617402,0.697177,0.366664,0.616251,0.634613,0.521401,0.65332,0.72188,0.648514,0.401236,0.725492,0.58273,0.686058,0.682698,0.480436,0.757777,0.63275,0.582783,0.784433,0.715173,0.792381,0.784477,0.712342,0.703842,0.657469,0.835883,0.529377,0.811957,0.758858
-3895.83,0.942286,0.07365,5,31,0,3911.25,-0.0331377,-0.193836,-0.0188825,-0.356102,-0.24628,0.118845,-0.665025,0.387742,-1.04774,-1.5162,-0.5903,-0.629778,-0.55418,0.227516,-0.116658,-0.868149,-1.09264,-0.442212,-0.804677,-0.994261,0.46238,-1.00779,-0.55983,-0.307462,-0.905132,-0.317868,-0.875352,-1.17435,-0.166582,-1.53826,-0.752956,-1.05246,-1.18009,-0.778294,-0.602476,-0.460528,-0.967441,-0.15843,-1.18928,-0.675889,-0.405823,-1.18377,-0.39991,-0.504938,-0.621546,0.757497,-0.322937,-0.314975,-0.781839,-0.101313,-0.801807,-0.894176,0.678778,-0.901763,-0.635978,-0.530993,-0.787511,-0.0312325,-0.898206,-0.78894,-0.0404898,-1.56268,-0.88225,-1.79382,-1.59033,-1.23714,-0.736456,-0.664746,-1.48962,-0.290848,-1.59105,-0.816779,0.600086,0.765625,0.598666,0.623619,0.65057,0.31919,0.58004,0.578099,0.686076,0.525307,0.690361,0.709751,0.336534,0.711312,0.653844,0.629715,0.687297,0.507807,0.710581,0.687604,0.510121,0.826738,0.707288,0.857395,0.830662,0.775067,0.67622,0.660326,0.816021,0.572204,0.830763,0.693552
-3906.72,0.929978,0.07365,4,15,0,3922.96,0.0593817,-0.201977,-0.0441644,-0.324326,-0.214344,0.101427,-0.716246,0.399664,-1.2698,-1.31226,-0.653718,-0.674337,-0.43119,0.333454,-0.196185,-1.08052,-1.06374,-0.600405,-0.659592,-1.07771,0.0586924,-0.920488,-0.692595,-0.235263,-1.02379,-0.396083,-0.780163,-1.22799,-0.0877004,-1.60835,-0.621874,-1.21286,-0.999213,-0.816274,-0.685579,-0.30113,-0.931704,-0.391842,-0.927866,-0.87501,-0.662195,-0.972005,-0.439089,-0.51074,-0.436881,0.84163,-0.320769,-0.548145,-0.744314,-0.254785,-0.604154,-0.941681,0.303508,-0.771733,-0.704396,-0.371323,-0.862938,-0.0901386,-0.741568,-0.838079,0.0785202,-1.57312,-0.662586,-1.78627,-1.28444,-1.1418,-0.73639,-0.413071,-1.31636,-0.439287,-1.20773,-0.927822,0.659753,0.725519,0.608042,0.62498,0.607516,0.301192,0.579512,0.633705,0.677939,0.563354,0.646606,0.719439,0.4247,0.683896,0.669162,0.591779,0.703274,0.522519,0.677339,0.69806,0.48038,0.828228,0.659841,0.856469,0.783205,0.75801,0.676206,0.601824,0.788576,0.608089,0.769897,0.716633
-3907.36,0.976556,0.07365,5,63,0,3931.28,0.149039,-0.309532,-0.295354,-0.638375,-0.157882,0.106821,-0.640205,0.392357,-0.59164,-1.71169,-0.802968,-0.410792,-0.711604,-0.053828,-0.186794,-0.444124,-0.51969,-0.889449,-1.1505,-0.920722,0.561514,-1.14098,-0.0234744,-0.701173,-0.692684,0.0272208,-0.883806,-0.766379,-0.500528,-1.21489,-0.745269,-0.487071,-0.818833,-0.338905,-0.822725,-0.401202,-1.11678,0.445335,-1.24317,-0.47454,-0.103217,-1.45231,-0.604003,-0.345749,-0.739145,0.39347,-0.33402,-0.0432253,-0.243537,-0.593998,-1.13301,-0.779649,0.648539,-1.12472,-0.0933567,-0.926805,-0.699614,0.159273,-0.98079,-0.540371,-0.471395,-1.28224,-1.03733,-1.17151,-1.291,-0.872865,-1.02589,-0.649392,-1.63007,0.212539,-1.67927,-0.743401,0.525781,0.810353,0.646572,0.585586,0.676809,0.402882,0.582737,0.510805,0.560585,0.644282,0.756395,0.685604,0.343319,0.754862,0.523322,0.716427,0.668102,0.460266,0.727265,0.631899,0.615714,0.782831,0.738334,0.763417,0.784316,0.705341,0.736118,0.656873,0.836179,0.447064,0.842808,0.677739
-3903.85,0.962329,0.07365,5,31,0,3921.43,0.125895,-0.303799,-0.276642,-0.480417,-0.164457,0.0905478,-0.620607,0.462692,-1.09425,-1.21279,-0.306534,-0.736197,-0.393919,0.222893,-0.0684025,-0.864462,-1.15351,-0.38721,-0.594269,-0.68107,0.558405,-0.821463,-0.580481,-0.235243,-0.703261,-0.0974499,-0.633052,-0.994184,0.119935,-1.43229,-0.595847,-1.06301,-0.940467,-0.450942,-0.751771,-0.0326183,-1.30469,0.0141413,-1.06346,-0.794482,-0.658379,-0.994774,-0.172174,-0.679173,-0.454056,0.595206,-0.232488,-0.499037,-0.938748,-0.152347,-0.607503,-0.607013,0.609273,-0.844298,-0.713776,-0.489331,-0.72954,0.000320306,-0.753135,-0.819266,0.110501,-1.54222,-0.765599,-1.64148,-1.29783,-0.851947,-0.891089,-0.218838,-1.72561,-0.135321,-1.40398,-0.960789,0.658896,0.73003,0.542938,0.663554,0.611603,0.355441,0.557861,0.622233,0.718847,0.538013,0.647371,0.647259,0.352225,0.69937,0.671235,0.619949,0.674704,0.49992,0.679861,0.694081,0.472403,0.823788,0.682568,0.837737,0.785469,0.700975,0.709115,0.554492,0.84885,0.533779,0.802814,0.72328
-3902.96,0.861102,0.07365,6,63,0,3920.69,0.0103521,-0.442226,-0.445097,-0.634954,-0.251365,0.151241,-0.390928,0.474513,-0.781214,-1.39237,-0.514368,-0.0199919,-0.491977,0.412311,0.400301,-0.550617,-0.215734,-0.462848,-0.729603,-0.888055,0.611747,-0.904745,-0.0980348,-0.0743684,-0.448763,0.451854,-0.885965,-0.787,-0.300407,-0.997175,-0.643763,-0.422407,-0.825148,-0.12508,-0.69675,-0.520358,-0.939747,0.417428,-1.21669,-0.508289,-0.236431,-1.19341,-0.430434,-0.0927879,-0.731005,0.872789,-0.0104507,-0.126352,-0.00890651,-0.225297,-0.896944,-0.89629,0.510846,-1.1183,-0.467579,-0.654224,-0.680423,0.422641,-1.261,-0.685455,-0.493477,-1.34386,-0.973109,-1.37646,-1.44124,-0.820729,-0.941053,-0.836348,-1.64015,0.144777,-1.7942,-0.819529,0.558834,0.76735,0.605977,0.52318,0.675026,0.294674,0.502613,0.531546,0.502227,0.556087,0.710321,0.710186,0.374995,0.753673,0.614811,0.657962,0.663833,0.395885,0.779198,0.664955,0.620925,0.793124,0.725739,0.798422,0.808647,0.694391,0.719312,0.697696,0.837555,0.463869,0.857442,0.694136
-3912.01,0.984857,0.07365,5,31,0,3927.4,0.132199,-0.62282,-0.554081,-0.701617,-0.254075,0.129788,-0.50798,0.5269,-0.469885,-1.46457,0.220445,-0.234693,-0.445224,0.357683,0.194466,-0.175829,-0.531466,-0.11273,-0.758778,-0.594804,0.852443,-0.605716,-0.245361,-0.0647969,-0.689343,-0.197689,-0.619668,-1.21352,0.360759,-1.23012,-0.819589,-0.895442,-0.599526,-0.145389,-0.874355,-0.0244168,-0.874465,0.0704599,-0.909068,-0.822697,-0.0425689,-1.36372,0.181946,-0.362365,-0.764003,0.676704,-0.274805,0.152753,-0.445748,0.00404254,-1.0051,-0.726467,0.721839,-0.850186,-0.670587,-0.656437,-0.929032,-0.255834,-1.00428,-1.16258,0.136991,-1.60916,-1.11365,-1.82094,-1.18343,-0.78662,-1.15171,-0.374228,-1.56666,-0.212461,-1.47705,-1.12154,0.510641,0.796364,0.454639,0.589613,0.682222,0.336997,0.568272,0.461886,0.609628,0.498989,0.73206,0.67403,0.326988,0.700606,0.661635,0.658459,0.716879,0.563612,0.731899,0.761801,0.465806,0.833295,0.752809,0.860679,0.765564,0.687105,0.759822,0.59248,0.827308,0.552916,0.814126,0.754274
-3907.29,0.990544,0.07365,5,31,0,3933.49,0.171581,-0.762666,-0.45597,-0.610342,-0.18691,0.100328,-0.35368,0.476751,-0.406751,-1.07353,-0.14794,-0.35048,-0.167985,0.67998,0.0128843,-0.662617,0.0325758,-0.401029,-0.46718,-0.837891,0.794458,-1.03163,0.0194177,-0.407549,-0.655231,-0.208484,-0.825453,-0.759596,0.326494,-1.40453,-0.50481,-0.736033,-0.90264,-0.328711,-0.962914,-0.384601,-1.31678,0.00318679,-1.14479,-0.555216,-0.308008,-1.2198,-0.391874,-0.674562,-0.627805,0.703905,-0.562495,-0.641357,-0.119977,-0.530737,-0.873695,-1.15036,0.734047,-1.17581,-0.252882,-0.81197,-0.800741,-0.21559,-1.07757,-0.681604,0.197547,-1.64771,-0.736157,-1.4319,-1.34721,-0.820302,-1.16742,-0.642409,-1.83616,-0.210264,-1.5728,-0.78523,0.576399,0.772029,0.596734,0.662524,0.651992,0.330947,0.63703,0.65506,0.529958,0.629655,0.705514,0.759577,0.324307,0.764193,0.562886,0.692529,0.690133,0.55369,0.746034,0.664097,0.450773,0.838581,0.676155,0.807197,0.793673,0.6943,0.762678,0.655298,0.862494,0.552373,0.828182,0.686806
-3914.04,0.982163,0.07365,6,63,0,3937.14,0.45562,-0.57907,-0.311112,-0.282323,-0.349363,-0.113264,-0.548038,0.585897,-0.688661,-1.41629,-0.243657,-0.441735,-0.556367,0.644202,0.098756,-0.43797,-0.774433,-0.143312,-0.766341,-0.137267,0.478468,-0.632509,-0.062619,0.216869,-0.668487,0.471648,-0.664532,-0.776029,-0.22844,-0.842126,-1.22339,-0.831362,-1.06165,-0.831092,-0.29071,0.158897,-1.09837,0.354764,-1.53787,-0.97537,-0.425096,-1.3099,-0.620608,-0.0661152,-0.735257,0.467128,0.0046632,-0.0184397,-0.98058,-0.306757,-0.845595,-0.642322,0.440039,-0.827509,-0.797895,-0.163775,-0.565185,0.532854,-0.760502,-0.856555,-0.394973,-1.22216,-0.963196,-1.43942,-1.2,-0.756541,-0.882722,-0.532751,-1.67735,0.0468207,-1.94605,-1.01348,0.604702,0.787496,0.650357,0.516523,0.675958,0.385296,0.498834,0.50461,0.727223,0.576094,0.699642,0.655278,0.391732,0.695828,0.689524,0.540852,0.637651,0.369852,0.681463,0.70194,0.597479,0.772444,0.723761,0.808365,0.768524,0.680602,0.707386,0.630124,0.842554,0.488297,0.875016,0.7337
-3913.02,0.962895,0.07365,6,63,0,3940.91,-0.182169,-0.504615,0.345965,0.0921411,-0.278132,-0.0120639,-0.397516,0.730558,-0.186807,-0.854465,-0.0474633,0.234825,-0.0570354,1.15054,0.538297,-0.284196,-0.275409,0.272388,-0.0734949,0.054898,0.640761,-1.21091,0.170105,-0.165565,-1.24385,0.0236149,-0.918272,-0.702266,-0.424723,-1.69116,-0.827717,-0.855044,-1.30999,-0.208005,-0.237977,-0.192989,-1.20824,-0.0393356,-1.1574,-0.77385,-0.331163,-1.20206,-0.701742,-0.0546452,-0.709849,0.733494,-0.125116,-0.382494,-0.793708,-0.211916,-0.646988,-0.701365,0.815131,-1.16119,-0.132184,-0.341742,-1.03476,0.277307,-0.867817,-0.483301,-0.352337,-1.78875,-0.770459,-1.48901,-1.57001,-0.376646,-0.624848,-0.659181,-1.74096,-0.278163,-1.55414,-0.875966,0.582042,0.768891,0.668574,0.513658,0.670368,0.324428,0.531238,0.594474,0.688627,0.552782,0.656331,0.66849,0.306798,0.761548,0.532998,0.584614,0.737837,0.431114,0.704291,0.618527,0.587184,0.856774,0.68362,0.81593,0.827785,0.593064,0.65132,0.659076,0.850809,0.569096,0.82551,0.705986
-3908.4,0.922065,0.07365,6,63,0,3927.92,-0.366699,-0.276351,0.10697,-0.298969,-0.318963,-0.076208,-0.0551877,0.534565,-0.0461694,-0.930547,0.0679584,-0.10818,-0.13808,1.39289,0.150635,-0.343881,-0.137328,0.392108,-0.203907,0.152218,1.05485,-0.628254,0.76566,0.112296,-0.848983,0.476904,-0.609704,-0.142794,-0.0364042,-1.01414,-0.401039,-0.462209,-0.866862,0.0430978,0.602084,0.625214,-0.368094,0.641821,-0.705031,-0.207481,-0.254279,-1.30936,-0.724932,-0.295588,-0.804545,0.80968,-0.465612,-0.436798,-0.774277,-0.205856,-0.779406,-0.757628,0.682503,-1.14355,-0.215695,-0.599686,-1.11913,0.195523,-1.06178,-0.526373,-0.525707,-1.69837,-0.96017,-1.81404,-1.78986,-0.712723,-0.653496,-0.721332,-1.66619,-0.38161,-1.84718,-1.01176,0.56323,0.787405,0.673692,0.573364,0.690946,0.307959,0.614345,0.607496,0.684445,0.551283,0.685552,0.680839,0.335703,0.75833,0.553716,0.645585,0.753827,0.451274,0.743031,0.628637,0.628481,0.845321,0.723156,0.85985,0.85691,0.671003,0.657798,0.6729,0.841067,0.594261,0.863796,0.733364
-3909.05,0.991278,0.07365,5,31,0,3928.68,-0.455055,-0.0458293,-0.196488,-0.266982,-0.350383,0.0161764,-0.0736493,0.559312,-0.494132,-1.23033,0.200786,-0.470495,-0.240503,0.774173,0.0050474,-0.577754,-0.360888,-0.219688,-0.822867,-0.59595,1.02843,-0.336581,0.676419,0.592395,-0.181252,0.533687,-0.393334,-0.228086,0.145137,-0.66852,-0.406655,-0.0614901,-0.22697,-0.862926,-0.105082,0.255033,-0.397154,0.677558,-0.435166,0.109279,-0.217559,-1.24116,-0.165026,-0.470855,-0.667218,0.738593,-0.466395,-0.274531,-0.555397,-0.371371,-1.14965,-1.09024,0.45296,-1.06908,-0.468162,-0.456061,-0.744351,0.0581404,-1.15629,-0.716006,-0.558813,-1.5866,-0.91177,-1.43739,-1.13179,-1.684,-1.07558,-0.815388,-1.61413,-0.137809,-1.48084,-0.565237,0.554176,0.775767,0.541163,0.615586,0.66088,0.323312,0.61453,0.568205,0.635387,0.59179,0.759448,0.748427,0.388657,0.744422,0.614949,0.612079,0.677947,0.485469,0.760657,0.671727,0.636178,0.830137,0.713362,0.808051,0.756169,0.843433,0.745656,0.693256,0.833984,0.534398,0.814699,0.637663
