# 0.158363, 0.110793, 0.0774436, 0.0938225, 0.0166537, 0.00816647, 0.15522, 0.0351469, 0.324608, 0.243029, 0.294204, 0.354693, 0.346152, 0.280858, 0.350062, 0.319153, 0.271937, 0.410962, 0.280124, 0.376061, 0.273237, 0.255268, 0.281341, 0.226171, 0.405452, 0.254652, 0.301748, 0.370594, 0.216108, 0.346661, 0.423354, 0.452109, 0.458765, 0.343098, 0.329505, 0.364804, 0.385386, 0.233208, 0.258002, 0.353399, 0.0193026, 0.0522082, 0.270184, 0.327585, 0.339036, 0.489645, 0.349132, 0.486114, 0.380908, 0.296906, 0.41184, 0.349408, 0.310413, 0.334013, 0.45214, 0.362315, 0.333152, 0.401029, 0.426308, 0.586456, 0.337909, 0.31032, 0.425402, 0.319142, 0.553926, 0.41259, 0.408912, 0.633137, 0.287947, 0.400247, 0.348971, 0.469626, 0.430897, 0.41561
117.789,1,0.0712767,6,63,0,-79.5777,0.172364,0.209435,-0.39855,-0.490332,-0.133049,0.0212745,-0.696568,0.652009,-0.0486882,0.794645,0.947678,-0.523391,-0.809582,0.591051,-1.11434,-0.173605,0.742799,1.14651,0.508407,0.469581,-0.570386,1.12154,0.987281,0.0277055,-1.07046,0.186974,0.140102,0.391153,0.229179,-0.0365924,-2.00262,-1.1815,-0.902513,0.0136172,1.54768,1.24893,-0.390405,0.675067,-0.0262369,-0.0501251,1.561,0.448004,-1.1821,0.867969,-0.977873,-0.98287,-0.806881,0.406643,0.901648,0.571475,-1.11471,-1.68009,-1.3162,-1.42327,1.38028,-1.10667,-0.286625,0.0337014,0.640062,2.14451,-0.277882,-0.890946,1.6285,-0.052137,2.06886,-1.59864,-0.229693,-0.0779218,-1.20279,0.083562,0.431897,1.92956,0.30292,1.35477,-0.728313,-0.178452,-0.0786734,-1.03782,-1.22442,-0.311198,-1.42313,-0.80976,-0.212256,0.0509669,-0.365082,-0.390397,-1.06847,0.034689,-0.0528519,-0.678504,-1.39452,-0.574659,-0.605221,-0.441533,-0.547141,-0.720427,-2.0023,-1.46691,-1.28502,-0.68769,0.31253,0.117747,-0.951116,-0.256418,-0.713675,-0.72925,2.80501,7.02763,3.07377,3.0669,3.31849,5.71546,7.13448,6.15349,2.89099,2.24411,2.64147,2.51775,8.84072,2.90143,4.18952,4.83603,6.34551,12.4503,4.20597,3.19584,9.8806,4.65359,12.0354,2.32751,4.29776,4.60014,2.77914,4.94527,5.78049,11.3073,5.45595,8.74024,-0.0706311,0.331066,0.414509,-0.589091,-0.542047,0.159191,-0.888913,-0.153597,0.384641,0.443854,0.187366,0.184845,-1.21784,-0.162554,-0.322276,-0.915257,-1.77259,-0.600563,-0.792586,-0.541519,-0.764139,-1.01645,-2.36844,-1.76544,-1.78109,-1.15299,-0.116299,-0.156461,-1.3241,-0.586472,-1.0027,-1.24888,0.51765,0.417981,0.397831,0.643157,0.632288,0.460286,0.708666,0.538324,0.405008,0.390823,0.453295,0.45392,0.771683,0.540549,0.579879,0.714075,0.85478,0.645785,0.688386,0.632166,0.682252,0.73428,0.914389,0.853889,0.855831,0.760057,0.529042,0.539036,0.789863,0.642555,0.731589,0.777106
132.158,0.998281,0.0712767,6,63,0,-89.521,-0.595161,0.663164,-0.0555153,-0.317671,-0.155269,0.0809218,-0.310527,0.658215,0.807876,0.410106,1.36386,-1.29539,-0.200839,1.05088,-1.62866,0.924388,1.12872,1.27402,-0.765427,0.495764,-0.0567425,0.753432,-0.410856,0.211854,-0.628827,-0.0327429,0.287297,-0.138505,-0.0812143,-0.0260565,-1.1526,-2.96185,-0.51496,-1.00219,1.11098,0.911746,-0.0978443,0.00658877,0.885459,-0.474726,1.52924,0.620396,-1.2901,0.561158,-0.14289,1.06296,-0.316005,0.903023,-0.711935,-0.693383,-0.623972,-0.499012,-0.0569815,-0.366981,0.536959,-0.375332,0.346018,1.59325,0.722586,1.0496,-0.243785,-0.344393,-0.0714759,-0.915282,0.532416,0.448935,-0.380391,1.97933,0.0822155,1.54813,-1.55757,2.12621,0.883633,0.853819,0.221228,-0.0405893,0.587187,-1.16317,-0.442723,0.381179,-1.38254,0.297919,0.432416,0.528054,-0.814343,0.0157917,-0.347876,0.185393,-0.580959,-0.171082,-0.724431,-0.332079,-0.121425,-0.401694,-0.363984,-0.327678,-1.06919,-2.26006,-0.649482,-0.970181,0.420738,0.289598,-0.37493,-0.306191,0.272295,-0.623,2.07274,6.53636,4.22319,8.92358,3.79313,8.08064,2.96702,3.00137,3.13344,3.38602,4.45438,3.67505,6.43896,3.65606,5.71965,12.3999,7.22487,8.84991,3.96695,3.72691,4.41451,2.61536,6.42084,6.09676,3.6446,15.7558,4.85615,12.0575,1.75581,17.2589,7.98402,7.8377,0.779472,0.344746,0.897365,-0.90487,0.144339,0.552567,-0.968385,0.798296,0.863629,0.665092,-0.435002,0.533921,-0.796724,-0.263224,-1.226,-0.665807,-1.49627,-0.636836,-0.558514,-0.792905,-0.835655,-0.891567,-1.98215,-3.1502,-1.77016,-1.83058,-0.509283,-0.403884,-1.18368,-1.12094,-0.438477,-1.54679,0.314434,0.414657,0.289592,0.711949,0.463978,0.365269,0.724797,0.31039,0.296582,0.339597,0.607067,0.369603,0.689273,0.565429,0.773118,0.660564,0.817018,0.654038,0.636109,0.688455,0.697549,0.709213,0.87891,0.958917,0.854478,0.86183,0.624638,0.59962,0.76561,0.754163,0.607896,0.82445
126.145,0.996714,0.0712767,6,63,0,-90.1692,0.0549657,0.18429,-0.579831,-0.817145,-0.185279,0.0841317,-0.402211,0.587998,-0.407704,0.7163,1.2787,-1.42585,-0.238235,0.813314,-2.17732,-0.337649,2.05763,0.604302,0.30076,0.239269,-0.643001,0.40988,0.0962245,0.347481,-0.705185,-0.242436,-0.018389,-0.494312,-0.111743,-0.562015,-0.875288,-1.36351,-1.02245,-0.215168,0.988243,0.464485,-0.896593,-0.515374,0.678763,-0.609287,1.64831,0.556308,-1.21929,-0.575687,-0.227712,1.08898,-1.43994,2.80638,0.116828,0.187168,0.304379,-0.731624,-1.47156,-2.19315,1.34104,-0.0223636,0.136925,0.0160085,-0.174809,1.91367,0.768042,0.0142028,1.84365,0.359657,0.459177,-1.81729,0.332732,-0.590405,-0.376255,-0.303355,0.35885,0.104157,1.34211,1.20671,-0.641941,0.018971,0.349658,-1.24061,-0.542293,0.0760152,-1.68247,-0.600748,0.807673,-0.0468834,-0.225365,-0.261522,-0.780295,-0.161203,-0.345632,-0.197893,-0.816858,-0.544763,-0.413024,-0.692866,-0.467916,-0.732675,-0.916879,-1.20395,-1.00341,-0.52873,0.178873,-0.129095,-0.929406,-0.70525,-0.0031007,-0.760471,2.63798,3.77368,4.5797,9.52691,2.33325,24.7672,5.54726,5.76863,6.15731,3.46012,2.29256,1.53456,10.961,5.13392,5.60962,5.24469,4.71648,15.0729,7.96916,5.23943,14.4971,6.34959,6.71105,1.89144,6.2552,3.74291,4.21647,4.39098,6.34674,5.50829,10.9675,10.1717,0.145017,0.599601,0.853034,-0.799132,0.279053,0.438638,-1.06745,0.129588,1.45548,0.262319,0.360542,0.465138,-1.08918,-0.482247,-0.876204,-0.573957,-1.49874,-0.681712,-0.720312,-0.932979,-0.81647,-1.19127,-1.69164,-1.93905,-2.01361,-1.27806,-0.628678,-0.66682,-1.60468,-1.37525,-0.561458,-1.58545,0.463809,0.354435,0.298797,0.689789,0.430686,0.392066,0.744112,0.467648,0.18916,0.434794,0.410828,0.385768,0.748228,0.618278,0.706035,0.639676,0.817386,0.664121,0.672676,0.717679,0.693486,0.766968,0.84444,0.874248,0.882219,0.782119,0.65219,0.660791,0.832672,0.798227,0.63679,0.829976
117.954,0.995093,0.0712767,6,63,0,-89.0495,-0.118079,-0.0414245,-0.576299,-0.90149,-0.325168,-0.033819,0.171555,0.574458,0.231772,-0.400771,1.05931,-0.736406,-0.791317,0.191352,-0.882686,0.3536,0.272985,1.63481,-1.07853,0.200204,-0.615342,0.452804,0.0147104,-0.0796828,-0.662382,-0.578205,-0.451406,-0.122249,-0.490652,-0.168543,-2.5757,-1.35718,-1.35466,-0.874275,1.51355,1.02767,0.5118,0.395289,-0.707872,0.446438,1.38016,0.657694,-1.28574,-0.416437,0.312821,0.491243,-0.954077,2.44304,-1.1353,-1.01885,0.525977,-1.08084,0.00672482,-0.399866,0.488607,-0.304661,0.806617,0.516021,0.123625,1.22344,-0.288986,-0.24116,1.21632,-0.622344,0.62464,-1.4849,0.258011,2.1385,-0.183948,0.675659,-2.26498,2.97156,0.7299,-0.0779457,0.304698,-0.0586712,0.780083,-0.251479,-0.283023,0.281479,-0.335511,0.374683,0.328373,1.11068,-0.448018,0.286564,-0.181933,0.431672,0.180006,0.125781,-0.208955,-0.160599,-0.0877585,0.101328,-0.110304,0.0747343,-1.30807,-0.608089,-0.606639,-0.330679,1.04103,0.761907,0.465563,0.398632,-0.235087,0.428015,1.70665,3.02306,4.88367,5.49174,2.12265,19.8247,1.88414,2.03412,5.61863,1.95286,3.99315,3.05619,5.48222,3.25367,6.75757,5.58196,4.31227,8.88892,3.28739,3.39243,8.8474,2.64017,5.99532,1.49713,4.71076,16.2263,3.52252,6.1999,0.896275,28.0652,6.42507,3.77686,0.562006,-0.163473,0.721171,-0.419024,0.034636,0.338486,-0.379961,0.714091,0.522938,0.892464,-0.362086,0.256576,-0.860212,-0.44941,-0.705861,-0.851864,-1.36037,-0.537121,-0.9447,-0.456248,-1.03967,-1.04775,-2.5312,-1.58013,-2.06149,-2.05358,-0.421114,-0.408154,-0.945905,-0.822103,-1.44136,-1.42766,0.363083,0.540777,0.327135,0.60325,0.491342,0.416177,0.593864,0.328696,0.372166,0.290602,0.589545,0.436206,0.702705,0.610499,0.669486,0.700958,0.795819,0.631142,0.720048,0.612124,0.738786,0.740343,0.9263,0.829223,0.887104,0.886309,0.60375,0.600645,0.720291,0.694683,0.808665,0.806537
122.418,0.99182,0.0712767,6,63,0,-89.4517,-0.210026,0.0532159,-0.484859,-0.89665,-0.294755,-0.0143183,0.156872,0.543315,0.219456,-0.163315,1.7167,-1.02859,-1.16332,0.25679,-1.16304,0.279052,0.699041,0.864051,-0.732117,0.500959,-0.406593,1.06762,-0.350366,0.046513,-1.37645,-1.01331,-0.536909,0.0156562,-0.211621,-0.168607,-2.37006,-1.01277,-1.11541,-0.0826703,1.74339,1.00076,1.18326,-0.301872,-0.0846681,0.96542,1.61464,0.604768,-0.640786,-0.469526,-0.271106,0.539046,-1.18494,1.88511,-1.61136,-0.995167,-0.929798,-0.444789,-0.600147,-0.302525,0.605882,0.222208,0.800516,0.969204,0.43047,1.76199,0.0210192,-1.35342,0.935003,-1.05866,1.20748,-1.32773,0.195035,0.361898,0.549885,0.286192,-2.31178,1.68666,1.42258,0.232081,0.276105,0.0681402,1.08958,-0.401977,-0.475177,0.296389,-0.475024,0.308485,0.536671,0.626324,-0.240899,0.429051,-0.0640368,0.736927,-0.0334878,0.182143,-0.590972,-0.393674,-0.13484,0.165378,0.0418949,0.065265,-1.13082,-0.393383,-0.449149,0.111956,1.10408,0.700598,0.799754,-0.00713985,0.11087,0.681399,3.41136,3.78363,4.26603,6.96319,2.45475,15.7162,1.89675,2.75328,2.86431,3.84066,3.49624,4.18573,7.2504,5.74899,8.15609,9.03208,6.52065,14.5885,5.09037,2.21696,8.84718,2.64956,10.4321,2.25167,5.65528,6.25576,7.00898,5.97581,1.24178,13.9388,11.8813,5.78342,0.546136,0.00992955,1.05663,-0.5334,-0.15044,0.33584,-0.478528,0.636599,0.733489,0.432629,-0.142554,0.454994,-0.711653,-0.0781867,-0.885613,-0.720501,-1.68381,-0.767755,-0.92807,-0.372824,-0.816984,-0.968675,-2.40568,-1.45698,-1.9504,-1.56692,-0.371098,-0.493481,-0.613153,-1.26349,-1.11603,-1.11783,0.366761,0.497518,0.257954,0.630276,0.537539,0.41682,0.6174,0.346016,0.32443,0.393499,0.535578,0.388174,0.670766,0.519537,0.707984,0.672717,0.843408,0.683035,0.716684,0.592141,0.693596,0.724855,0.917259,0.81107,0.87549,0.827344,0.591724,0.620926,0.64866,0.779626,0.753252,0.753586
126.987,0.996184,0.0712767,6,63,0,-85.3898,-0.443435,0.0497102,-0.599775,-0.838784,0.117268,0.0887183,-0.0225712,0.570703,0.532298,1.09699,1.1746,-1.41253,0.468889,1.41048,-2.17475,0.895666,2.63026,1.50274,0.542624,0.40482,-0.256965,0.0762346,0.18188,-0.220111,-1.07145,0.245967,0.409118,-0.460706,-0.0314139,-1.30016,-0.513987,-1.07499,-1.32677,-1.30656,0.905096,1.05614,-1.55295,0.245665,0.528301,-1.46076,1.65491,0.583331,-1.78082,0.507543,-0.200202,1.89009,-0.247489,1.4528,0.0103107,0.0599034,0.135611,-1.04506,-0.911516,-1.70055,1.5074,-0.740876,-0.52658,0.549982,0.230196,0.0448737,0.223408,0.555253,0.905086,-0.301563,-1.07457,-0.794519,-0.164446,0.793908,-1.00232,0.988737,0.243787,0.908545,0.710034,1.51148,0.281213,0.603482,0.647777,-0.828705,0.245025,0.782395,-1.26371,0.488588,1.47853,0.835044,0.287106,0.208461,-0.169222,0.0209361,0.0812282,-0.148189,-0.634053,0.117803,0.210914,-0.285497,-0.0404992,-0.764575,-0.315905,-0.636072,-0.779763,-0.768228,0.49397,0.580169,-0.908844,0.11763,0.278931,-0.856231,1.85169,7.03553,4.65584,15.7597,4.52917,12.2114,5.26416,5.41867,5.66334,2.84422,3.07465,1.94046,12.6066,3.39645,3.8487,7.21188,5.98459,5.37137,5.96094,7.23408,8.87175,4.38854,2.79569,3.29182,4.75397,8.31465,2.91602,9.3154,6.03223,8.88967,7.91763,12.6366,-0.0332648,0.419595,0.370819,-1.06649,-0.0912178,0.310587,-1.46936,0.0679798,1.11015,0.539016,-0.0420888,0.0741151,-1.06519,-0.725376,-0.816402,-0.859677,-1.43592,-0.886995,-0.544104,-1.225,-0.769399,-1.42383,-1.44819,-1.93543,-1.905,-1.49071,-0.475597,-0.418211,-1.82016,-0.938996,-0.706389,-1.53083,0.508315,0.396614,0.408343,0.743928,0.522789,0.422971,0.81296,0.483012,0.247842,0.368416,0.510521,0.48148,0.743682,0.67379,0.693472,0.702593,0.807822,0.70827,0.632767,0.772942,0.683391,0.805938,0.80972,0.873849,0.870457,0.816185,0.616708,0.603055,0.860586,0.718897,0.669603,0.822128
130.301,0.789775,0.0712767,6,63,0,-93.1577,-0.222079,0.56699,-0.392306,-0.789711,-0.274259,0.188493,-0.640514,0.628853,-0.642865,-1.20098,0.754847,-1.81577,-0.485048,0.545909,-1.70068,-0.938941,0.792692,0.893576,-0.309686,0.387987,-0.308444,1.09283,0.439694,-0.238087,-0.62628,-0.309609,0.328267,-0.187191,-0.198676,-0.465107,-1.578,-1.03174,-0.539353,-0.107717,2.18228,0.945404,1.00635,0.689675,0.843555,0.0525283,1.46788,0.752258,0.126532,0.143507,0.510411,0.565581,-1.08454,2.03549,-0.779178,-0.548818,-0.53285,-0.692768,-0.59489,-0.387598,1.09844,-0.305336,0.520974,0.690602,0.886471,1.23204,-0.137354,-0.98681,1.76314,-0.753793,1.49771,-0.235814,0.0955088,0.364403,0.103603,1.23739,-1.21997,1.18996,0.931516,0.421332,-1.04478,-1.39576,-0.165827,-1.78236,-0.945538,-0.297218,-1.70999,-1.23097,-0.142028,-0.0785866,-0.835261,-0.396528,-0.834481,0.0467172,-0.364011,-0.790236,-1.03435,-0.835213,-0.434082,-0.75823,-0.765453,-0.932998,-1.63284,-1.28933,-0.979688,-0.708252,0.731818,-0.0459939,-0.00767079,-0.20681,-0.110042,-0.607482,4.77344,4.83478,6.37155,6.64155,1.91943,20.0674,2.4151,2.87206,2.90677,2.5773,2.77422,3.24238,9.91642,3.44936,6.42238,7.29648,8.45482,10.9648,3.91398,2.06586,16.3499,2.46166,13.3905,3.63456,4.66333,5.70879,4.69181,11.009,1.73351,10.6232,8.74623,5.95858,0.302736,-0.353655,0.697962,-1.0102,0.452882,0.230306,-0.616988,-0.031224,0.935552,0.43382,0.150694,0.925692,-1.00125,-0.0740882,-0.922886,-0.992486,-1.8172,-0.74747,-0.534527,-0.823196,-0.92698,-1.25741,-2.5993,-2.26103,-2.35861,-1.44519,-0.219219,-0.533662,-0.69895,-0.954236,-0.628252,-1.45641,0.424889,0.587504,0.332264,0.73306,0.388676,0.442677,0.649533,0.507805,0.2818,0.393215,0.462398,0.2838,0.731305,0.518514,0.71563,0.729579,0.86023,0.678627,0.630538,0.694914,0.716462,0.778581,0.930817,0.905598,0.913616,0.809257,0.554586,0.630337,0.667955,0.721966,0.652093,0.810982
136.549,0.793125,0.0712767,6,63,0,-95.5845,-0.252026,1.02583,-0.189792,-0.341667,-0.310514,0.111537,-0.689375,0.609353,-1.17523,-0.567857,0.587271,-1.65053,-1.53989,0.556475,-2.76336,-0.57777,0.361049,0.852404,-0.783671,-1.39703,-0.595339,0.942223,0.662085,0.570325,0.150176,-0.012034,-0.287511,0.263491,-0.0706569,0.592677,-0.0768408,-1.17993,-0.0896639,-0.316793,1.63557,1.2792,0.270597,0.347311,0.107193,0.210494,1.65399,0.786513,-1.99663,-0.861383,-0.486641,1.10445,-0.526703,0.952188,0.556343,-0.214393,0.72332,-0.486002,-0.465467,-1.41691,0.466635,-0.517046,0.0940984,0.567171,-0.574467,1.33766,-0.16628,-0.166091,0.19913,-0.142999,-0.954285,-1.07344,0.363327,0.96644,-0.42527,-0.155603,-0.654106,1.60403,1.18589,0.871042,-1.4055,-1.0354,-0.331519,-1.69513,-1.62771,-0.350285,-2.37324,-1.04144,-0.469368,-0.169959,-1.16691,-1.54066,-1.05215,-0.115228,-0.285931,-0.341845,-0.597865,-0.696708,-0.864571,-0.528815,-0.73243,-0.328225,-0.736198,-1.40837,-0.744012,-0.882414,0.307265,0.0901082,-0.524486,-0.477739,-0.624056,-0.561109,1.08721,2.65515,3.56528,12.4617,3.45469,11.0552,8.09756,4.41659,9.234,3.56707,3.62515,1.71528,7.54591,3.48103,5.62939,8.16681,3.32731,14.9705,4.58692,4.58761,6.11418,4.67169,2.46806,2.24728,6.95703,11.1798,3.74159,4.62561,3.12529,18.4595,13.286,10.3717,0.197827,0.222139,0.82601,-0.641337,0.0332509,0.630276,-1.05806,0.496457,0.930214,0.691612,0.128938,-0.0678458,-1.19093,-0.303841,-0.766775,-0.622668,-1.33229,-0.54733,-1.03013,-0.552333,-0.967148,-0.747364,-1.38044,-1.95668,-1.75337,-1.57242,-0.42139,-0.2158,-1.06092,-0.975868,-0.964543,-1.3779,0.450704,0.444692,0.304489,0.655056,0.491688,0.347448,0.74232,0.378374,0.282881,0.333675,0.46781,0.516955,0.766907,0.575381,0.682823,0.650825,0.791219,0.633516,0.736941,0.634677,0.724551,0.678604,0.799062,0.876173,0.852378,0.828128,0.603816,0.553742,0.742866,0.726288,0.724031,0.798654
136.019,0.994204,0.0712767,6,127,0,-100.339,-0.0741652,0.174293,0.0245649,-0.661482,-0.239322,-0.0314832,-0.457879,0.860036,0.486513,0.976693,0.885082,-0.584039,-0.364425,0.748885,-0.797732,-0.0248938,0.615134,0.361893,0.0354283,0.727539,-0.686984,-0.0791341,-0.226429,-0.253479,-1.2139,-0.39831,0.11637,-0.688542,-0.307938,-0.544958,-1.25203,-1.24545,-0.341659,0.708402,1.60726,0.677078,-0.604152,0.261935,0.127563,0.236832,1.44584,0.624775,-0.534742,0.886581,0.30046,1.61075,-1.28741,2.33024,-1.06773,-0.550881,-0.188064,-1.34742,-0.73757,-0.742849,1.18799,-0.628043,0.175445,0.627979,0.815606,1.43441,0.0632181,-0.147517,2.02815,-0.441058,1.37552,-0.00886182,-0.26976,-0.0387524,0.0207226,1.21703,-1.07159,1.54671,0.666117,1.38975,-0.0394599,0.382113,0.303324,-0.960173,-0.771297,0.186189,-1.14396,-0.479288,0.0711584,-0.146638,-0.427409,0.167831,-1.04871,-0.525937,-0.652615,-0.67588,-1.50188,-0.800439,-0.357796,-1.05005,-0.722717,-0.926562,-1.53467,-1.52901,-0.751718,0.151372,0.924422,0.124432,-0.977471,-0.232605,-0.34817,-0.254195,3.03966,7.38722,5.12206,11.6138,1.89932,18.2053,2.17874,3.00916,3.77477,1.82943,2.67787,2.66905,8.91794,2.86753,4.73722,6.28511,7.0668,10.4023,4.41644,3.87162,15.0741,3.22288,10.0265,4.22197,3.58694,4.14385,4.30073,9.0812,2.17349,11.1583,6.43667,10.116,0.347661,0.502723,0.464301,-0.879149,-0.339758,0.445667,-0.978928,-0.0251496,0.418693,-0.0963159,-0.159828,0.336911,-1.09965,-0.732728,-0.849742,-0.95374,-1.89445,-0.629284,-0.54682,-1.01215,-0.965042,-1.31103,-2.42673,-2.22968,-1.80773,-1.1283,-0.150141,-0.741754,-2.02133,-1.12949,-1.24101,-1.63158,0.41395,0.376901,0.385966,0.706646,0.584132,0.390391,0.726895,0.506287,0.39683,0.52406,0.539872,0.41656,0.750194,0.675404,0.700513,0.721867,0.869262,0.652327,0.633397,0.733441,0.72413,0.787685,0.918843,0.902883,0.859088,0.755524,0.537465,0.677379,0.883019,0.755745,0.775739,0.836386
131.544,0.76586,0.0712767,6,63,0,-89.5562,0.67041,-0.0455839,-0.101048,-0.294926,-0.393611,-0.0201622,-0.933586,0.740712,0.304745,0.284967,0.974735,-1.00637,-0.0981008,0.456663,-0.980026,-0.321944,1.26513,1.95081,-0.163636,0.0320745,-1.25323,-0.171983,0.121732,-0.329951,-1.17763,-1.22804,-1.01625,-0.61152,-0.668044,-0.0644802,-1.02639,-2.6906,-1.27804,-0.33153,0.892317,0.656805,-0.589168,-0.0482844,0.411173,-0.651696,1.59096,0.565063,-0.751719,0.147363,-0.535747,0.80528,-1.57187,1.7097,0.100142,-0.745418,0.146235,-0.48666,-0.489575,-0.972979,1.13667,0.120065,0.167014,1.76441,0.300666,1.05405,0.00885021,0.693942,1.51748,-1.38309,0.235214,-0.271874,0.469818,0.217092,-0.349485,0.764638,-1.26725,0.662231,0.37735,1.27795,-0.707858,-0.722508,-0.211589,-1.67902,-1.00625,-0.595331,-1.6595,-1.17205,0.00351043,0.5114,-1.05479,-0.909828,-1.86187,-1.06098,-0.843418,-1.17798,-1.80587,-1.84321,-1.68633,-1.38655,-1.42841,-0.981348,-1.69385,-2.92654,-1.88024,-1.17915,-0.272636,-0.447083,-1.36999,-0.969351,-0.629026,-1.41631,3.20973,5.33466,3.62635,7.73682,2.0193,12.8977,5.1942,3.22118,5.33126,3.72834,3.7222,2.83251,9.33011,5.25301,5.39423,13.3026,5.81739,8.90454,4.93305,7.26506,11.5702,2.24662,5.60617,4.20944,6.40086,5.54905,4.02883,7.56116,2.39858,7.13604,6.075,10.1055,0.483837,0.0308596,0.576552,-1.02237,0.258499,0.291578,-0.833081,0.0982469,1.09848,1.08593,-0.0913218,-0.0451249,-1.23147,-0.655291,-0.485074,-0.889187,-1.76896,-0.84754,-1.25142,-0.610037,-1.08117,-0.867881,-1.54399,-2.49353,-2.03167,-1.57195,-0.391329,-0.191443,-1.40657,-0.795825,-0.417219,-1.96982,0.381347,0.492286,0.359726,0.735435,0.435733,0.427618,0.697006,0.475458,0.250025,0.252386,0.522815,0.511279,0.774075,0.658202,0.618945,0.708722,0.854329,0.700051,0.777546,0.647949,0.746716,0.704305,0.824044,0.923687,0.884082,0.828061,0.596603,0.547715,0.803224,0.689081,0.602817,0.877591
133.409,0.759111,0.0712767,6,63,0,-97.5112,-0.255107,0.0808626,0.25271,-0.598934,-0.399258,0.0832022,-0.34705,0.725034,-0.541005,0.515957,0.456191,-1.09547,-1.40135,0.659294,-1.37897,0.103905,0.877689,1.04791,-0.09827,0.297806,-0.660511,-0.250519,-0.908446,-0.936304,-1.10852,-1.09196,-0.555558,-1.53114,-1.02569,-1.01776,-0.589688,-0.468163,-0.0346297,-0.394891,1.43127,0.453,-0.0523341,0.262066,-0.222842,-0.125586,1.51653,0.853577,-1.07391,-0.350845,-1.17448,1.67698,-0.10818,1.93349,-0.153118,-0.310813,0.264579,-0.789968,-0.865794,-0.999188,-0.808402,-0.724404,0.179665,-0.0846964,0.663191,1.85015,0.0496401,-0.621164,0.767646,-0.275585,-0.583378,-0.871051,-0.62975,0.834301,-0.845007,-0.198648,-0.076817,2.30283,1.03116,0.484524,-0.739297,0.0270369,-0.0162954,-1.14131,-1.36307,0.130961,-1.34685,-0.271715,0.289304,0.412718,-0.418299,-0.13113,-0.825942,-0.528684,-1.0057,-1.0259,-1.15076,-1.13876,-0.749848,-1.45718,-1.09071,-1.08496,-0.774594,-0.686484,-0.372157,-0.633359,0.690671,-0.018609,-0.384994,-0.157043,-0.508617,-0.438104,1.82186,3.37722,1.672,19.0669,4.15448,23.7341,3.99814,3.49462,5.71083,2.32153,2.17603,1.94185,2.28529,2.45516,5.31155,4.23859,8.0254,22.1043,4.75358,2.68134,8.77381,3.6013,2.76923,2.16629,2.66176,9.28748,2.21499,3.84574,4.2672,32.5302,10.9869,6.89023,-0.0275772,0.29414,0.182426,-1.07597,-0.577252,0.22256,-1.00565,0.416085,0.799257,0.291109,-0.0417304,0.35256,-0.559117,-0.386144,-1.11849,-1.00193,-1.5896,-0.501422,-0.577667,-1.04215,-1.00746,-1.23883,-1.75385,-1.48217,-1.76066,-1.85208,-0.457328,-0.683252,-1.34605,-1.00863,-1.21772,-1.81985,0.506894,0.426991,0.454519,0.74573,0.640435,0.444589,0.732167,0.397454,0.310184,0.427732,0.510431,0.412762,0.636248,0.595354,0.753709,0.731437,0.83056,0.622793,0.64053,0.739265,0.732522,0.775361,0.852437,0.8149,0.853293,0.864371,0.61238,0.664464,0.793483,0.732752,0.771662,0.860549
