# 0.13723, 0.123696, 0.129562, 0.127657, 0.0220801, 0.0145693, 0.0341254, 0.021205, 0.159334, 0.036564, 0.283035, 0.274738, 0.290106, 0.238773, 0.241814, 0.312165, 0.250815, 0.263288, 0.285944, 0.296537, 0.220943, 0.30674, 0.25748, 0.253012, 0.324876, 0.265458, 0.256106, 0.253719, 0.264057, 0.338863, 0.248798, 0.309224, 0.252808, 0.302654, 0.262543, 0.267533, 0.335752, 0.309923, 0.298831, 0.275843, 0.287889, 0.241378, 0.0114027, 0.52231, 0.068333, 0.14104, 0.0603302, 0.0930941, 0.0855619, 0.085248, 0.0802012, 0.0711096, 0.0795296, 0.0618337, 0.173208, 0.0730982, 0.0623872, 0.076812, 0.0641798, 0.0980878, 0.16111, 0.0604063, 0.0695773, 0.0801269, 0.0825065, 0.123747, 0.0716054, 0.0872528, 0.0639796, 0.0538582, 0.0630137, 0.0601194, 0.0748598, 0.0548443, 0.0815659, 0.0719771
186.179,0.884046,0.116503,5,63,0,-140.177,-0.728586,-0.214846,-0.320594,-0.338406,-0.324425,0.0591673,0.00827791,0.131044,-0.139521,0.453315,0.166503,-0.792902,0.185774,0.149428,-0.196815,0.482712,0.429064,-0.0933846,0.344376,-0.979763,-0.434865,-0.2752,0.398841,-0.212662,-0.178085,0.632672,0.412514,0.330601,-0.0882109,-0.0734012,-0.544493,-0.266838,-0.104683,0.110272,-0.606888,0.283209,-0.286502,0.0283637,-0.689573,0.380435,-0.837523,0.338984,1.15101,0.33913,4.10623,5.2563,2.91334,3.92261,2.80154,3.38687,3.57579,1.99549,2.07652,5.16785,8.32218,3.93278,3.90386,2.96494,2.66011,2.63271,5.13205,2.95607,2.59362,2.21023,7.95384,1.71406,2.34826,2.8,5.04706,1.89496,2.29277,2.50292,3.72974,2.88543,2.54724,3.36609,0.0754992,-1.19421,-0.500024,-0.33056,-1.02738,0.146869,-0.487107,-0.203903,-0.18281,-1.4673,-1.17291,-1.07996,-0.593304,-1.3502,-1.70388,-0.790716,-0.561473,-0.569021,-1.24725,-0.99118,-1.6556,-1.57621,-0.854758,-1.44608,-1.72706,-0.87548,-1.11928,-0.896937,-1.9827,-0.424775,-1.97204,-0.451876,0.481134,0.767493,0.622465,0.581896,0.736408,0.463349,0.619425,0.5508,0.545576,0.812646,0.76367,0.746486,0.644123,0.794162,0.84604,0.687985,0.636793,0.638537,0.776823,0.729321,0.839646,0.828667,0.701564,0.809394,0.849036,0.705885,0.753855,0.71032,0.878969,0.604625,0.87783,0.611085
173.599,0.827716,0.116503,6,63,0,-144.097,-0.208548,-0.646767,0.507273,-0.535596,-0.534272,0.00939909,-0.553851,-0.0504047,-0.0867467,0.701468,0.0221871,-0.988428,0.475952,-0.194256,-0.248882,0.766095,0.584178,-0.422981,0.534808,-0.609514,-0.399449,0.0853454,0.329601,-0.542188,0.0172297,0.143432,-0.466266,0.307347,-0.870816,-0.242927,0.319538,-0.692276,-0.825484,0.0885943,-0.513137,-0.0445924,-0.0268664,0.226592,-0.449705,0.856028,-0.793434,0.599888,1.01951,0.493677,2.94629,4.3935,3.22326,5.53946,5.52378,5.15457,4.5067,1.92957,2.0561,2.86404,4.33445,2.41084,1.88044,4.36126,3.65706,8.70966,8.84696,4.90474,2.43954,3.5923,1.29705,2.00378,4.50872,3.84912,2.90566,5.66107,4.59082,4.76547,3.68415,2.6447,2.75709,4.00462,0.306558,-1.12703,-0.219201,-0.286358,-1.00637,0.559219,-0.226242,-0.0827072,0.100861,-0.97816,-1.00456,-0.805713,-0.412715,-1.52394,-2.17139,-0.741583,-0.611196,-0.282599,-1.32049,-1.43026,-0.618683,-1.957,-1.31393,-1.72765,-1.61107,-0.939746,-1.45015,-1.34906,-2.09869,-0.255642,-2.18121,-0.221938,0.423955,0.755291,0.554582,0.571104,0.732309,0.363728,0.55632,0.520665,0.474806,0.726743,0.731955,0.691195,0.601739,0.821118,0.897651,0.677342,0.648214,0.570183,0.789263,0.806942,0.649919,0.876208,0.78817,0.849112,0.833559,0.719048,0.810021,0.793976,0.890775,0.563565,0.898549,0.555258
167.159,0.966753,0.116503,6,63,0,-132.784,-0.722469,0.28037,0.0240044,-0.599649,-0.288477,0.0255807,0.122397,0.242764,-0.31697,0.748348,-0.234567,-1.61952,0.544435,-0.0982908,-0.0911717,0.417393,0.442678,0.0886308,0.205201,-1.26047,-0.745561,-0.915587,0.0659165,-1.59966,-0.700145,0.230648,-0.180991,0.267192,0.118964,-1.19042,-0.932265,-1.13302,-0.179102,-0.167266,-0.739568,0.351597,-0.24302,-0.360886,-0.783094,0.292139,-0.768416,-0.323182,0.923174,0.66163,5.46469,5.24308,1.56186,4.7836,3.9539,4.30596,3.90511,1.95463,1.49681,3.79698,4.61359,5.99017,1.38702,5.71145,1.24813,5.62877,5.67967,3.53014,2.00617,1.91966,5.1828,1.63086,8.98253,3.13979,4.60127,1.83914,5.24788,5.27254,3.24037,3.97361,1.70292,3.6381,0.000217045,-1.63362,0.25033,-0.128298,-0.459944,0.407436,0.0248192,0.333093,0.0521333,-1.37827,-1.03206,-1.31547,-0.351759,-2.14662,-1.4773,-0.685524,-0.697558,-0.0682122,-0.562146,-1.42693,-1.45572,-1.83277,-1.09318,-1.79828,-1.98273,-1.05206,-0.851917,-1.05205,-2.05381,-0.418485,-1.8981,-1.14729,0.499946,0.836665,0.437742,0.532031,0.613001,0.399527,0.493796,0.417488,0.48697,0.798714,0.737315,0.788427,0.587044,0.895353,0.814164,0.66497,0.667646,0.517046,0.636949,0.806423,0.810877,0.862091,0.74898,0.857939,0.878972,0.74117,0.700969,0.741169,0.886332,0.603121,0.869676,0.759015
177.022,0.998208,0.116503,6,63,0,-137.15,-0.00969838,-0.443268,0.118716,-0.181235,-0.474782,0.0218233,-0.396347,-0.121832,-0.436654,0.477728,-0.529512,-1.38446,0.278418,-0.751553,-0.479065,0.0632457,-0.131899,-0.3351,-0.137656,-0.637976,-1.06925,-0.959407,0.367847,-0.767826,-0.782269,-0.00114158,-0.891575,0.869593,0.0577773,-1.12777,-0.720279,-0.484209,-0.560604,-0.449433,-0.286457,-0.586922,-0.11577,-0.306807,-0.855523,0.222149,-0.995303,-0.667661,1.56977,0.552496,2.74335,8.13794,4.01803,6.05419,4.81824,4.60144,6.13209,2.16394,2.13754,1.84394,12.1817,2.99095,4.63825,3.72863,4.55079,6.34287,15.0382,3.27235,2.26434,2.91359,5.19282,1.45342,2.1047,3.17606,3.59596,3.56044,3.89705,2.40795,4.04227,1.78317,3.21843,4.19963,0.0707175,-1.17358,0.00819056,-0.526289,-0.831625,0.240398,-0.54497,0.301337,-0.175761,-0.618051,-1.28641,-1.40373,-0.25659,-1.60504,-2.59613,-0.848222,-1.08098,0.380561,-0.402434,-2.05183,-1.51881,-1.57289,-0.601352,-1.67013,-0.868822,-0.912051,-1.21838,-1.54482,-2.00462,-0.526507,-1.91228,-1.08171,0.482328,0.763792,0.497952,0.628617,0.696698,0.440188,0.632968,0.425231,0.543828,0.649775,0.783538,0.802774,0.563798,0.832722,0.930612,0.700194,0.746679,0.405992,0.599272,0.886133,0.820363,0.828195,0.645966,0.841594,0.704501,0.71342,0.771778,0.824164,0.881281,0.628668,0.871275,0.746817
171.155,0.760475,0.116503,6,63,0,-133.264,-0.0357407,-0.196292,0.366547,-0.461749,-0.211948,-0.028108,-0.595375,0.042227,-0.372529,0.579336,-0.647291,-1.9276,0.057835,-0.520347,-0.658161,0.60206,0.135537,-0.303112,0.192354,-1.1128,-0.740685,-0.695239,0.813462,-0.592591,-0.101145,-0.162752,-0.560178,0.0785478,-1.15371,-0.327851,-0.607634,-1.14515,-0.86367,-1.67744,-0.926191,-0.453855,-0.577448,-0.0734483,-1.14776,-0.318125,-0.869152,0.0274718,1.08742,0.75007,3.92641,19.1768,4.10635,5.24228,5.72382,4.14652,3.64397,2.98527,2.30605,2.85393,10.7373,3.91976,2.53342,3.13747,7.46751,6.33788,8.51624,3.24347,0.812556,5.28578,3.11189,1.99358,5.09302,2.73147,2.96962,3.42758,3.20709,2.27833,2.15877,2.42646,1.50755,4.26931,-0.522716,-1.93898,-0.206171,-0.44961,-0.883222,0.499919,-0.0786864,-0.124523,0.0319693,-1.24728,-0.905299,-1.03696,-0.0200376,-1.52108,-1.88406,-0.677201,-0.781032,-0.694506,-1.49545,-1.71355,-1.51885,-2.18589,-1.1975,-2.53802,-1.50181,-1.01125,-1.09546,-0.651909,-1.87976,-0.774745,-1.49753,-0.376389,0.627783,0.87424,0.551361,0.610546,0.707489,0.37756,0.519661,0.531091,0.492008,0.776829,0.712037,0.738263,0.505009,0.820697,0.868077,0.663114,0.685903,0.666969,0.816895,0.847296,0.820369,0.898975,0.76808,0.926764,0.817844,0.733265,0.749409,0.657441,0.867584,0.684547,0.817205,0.593002
178.832,0.991737,0.116503,6,63,0,-138.2,-0.571213,0.198043,-0.251297,0.210462,-0.405061,-0.00660632,0.252206,-0.0435828,-0.326064,0.598337,-0.744257,-1.50011,0.116505,-0.455927,-0.213332,0.385838,0.348525,-0.266326,-0.199931,-0.932318,-0.634622,-0.636511,-0.422693,-1.93375,-0.816888,0.0974173,-0.0912056,0.514743,0.00894111,-1.26225,-1.2685,-1.37811,-0.728761,-1.00196,-0.734891,-0.453341,-0.83091,-0.141394,-1.04537,0.00828526,-1.09613,-0.260035,1.21118,0.337612,5.17664,3.66726,3.68994,4.14311,4.63504,3.11571,6.45531,2.12789,2.38347,3.68299,5.93973,3.01026,2.49759,4.0241,2.4613,5.07528,4.8834,4.41417,3.09609,2.02338,3.12866,1.38676,3.05698,2.08004,3.15332,5.91483,3.11151,1.77256,2.71267,2.81179,4.96215,3.69699,-0.294566,-1.35737,-0.176435,-0.250464,-0.526066,0.449355,0.00939197,0.23948,-0.294837,-0.977715,-0.831836,-1.07798,-0.69025,-2.38284,-1.50886,-0.95044,-0.577964,0.362705,-0.708858,-1.19509,-1.68459,-2.04174,-0.901024,-2.1809,-1.36923,-0.928582,-1.72803,-1.15403,-2.10287,-0.647212,-1.95559,-0.690418,0.573114,0.795331,0.543995,0.562291,0.628565,0.389514,0.497652,0.440414,0.57318,0.726655,0.696743,0.746111,0.666023,0.91551,0.818892,0.721204,0.640599,0.410305,0.670149,0.76765,0.843511,0.88511,0.71116,0.898521,0.797256,0.716788,0.84916,0.760246,0.891182,0.656382,0.876054,0.66606
180.871,0.87321,0.116503,6,63,0,-139.414,-0.215718,-0.184566,0.406101,-0.203065,-0.418088,0.0702755,-0.426425,0.0853266,-0.655357,0.604543,-1.30847,-1.97181,-0.180611,-0.729916,-0.767184,0.180591,0.19308,-0.762276,-0.368308,-0.974917,-0.639384,-1.2055,0.450852,-0.542606,-0.19262,-0.0234929,-0.208156,0.852775,-0.824753,-0.942047,-0.895841,-1.53042,-0.809639,-1.34479,-0.0300678,-0.200994,-0.951058,-0.674949,-0.948798,-0.262512,-0.642103,-0.504503,1.35214,0.501902,3.13003,6.73546,2.27128,5.85039,2.96775,4.86958,3.41411,2.57004,1.83073,2.0003,5.39596,5.2504,1.9225,3.2129,5.15364,5.52784,6.96382,4.29441,1.46126,4.98751,4.84162,2.19389,4.48898,4.71273,2.40655,2.03121,4.10235,6.74149,2.28352,3.36275,2.90963,3.31265,-0.628147,-1.6854,-0.266803,-0.532957,-1.02799,0.539416,-0.172073,-0.101127,-0.250095,-0.805604,-0.780958,-1.44499,-0.159449,-1.34028,-1.92773,-0.752447,-0.357965,0.36171,-1.21303,-1.8936,-1.65945,-2.54953,-0.90356,-2.47776,-0.600931,-0.737949,-1.40221,-1.24534,-1.82611,-0.594588,-1.31501,-0.734535,0.652069,0.843618,0.566308,0.630173,0.736527,0.368324,0.542912,0.52526,0.5622,0.691172,0.685887,0.809227,0.539778,0.792536,0.872998,0.679712,0.588548,0.410546,0.770835,0.869166,0.840164,0.927542,0.71168,0.922568,0.645869,0.676547,0.802535,0.776492,0.861298,0.644417,0.78835,0.6758
166.849,0.970099,0.116503,6,63,0,-134.188,-0.288389,0.220466,0.243027,-0.0402604,-0.182179,0.0289864,-0.195495,-0.0333881,-0.556483,0.563229,-0.693645,-1.4209,-0.521886,-0.645011,-0.519877,0.132181,-0.103887,-0.178913,-0.294909,-1.80779,-0.930593,-0.957779,-0.0717933,-1.90003,-1.62977,-0.293004,-0.59006,-0.357857,-0.821923,0.188005,-0.951146,-1.31449,-0.720506,-1.17279,-0.712173,-0.557418,-0.527939,0.0355867,-1.6232,0.107838,-0.943977,-0.110253,1.16965,0.635552,4.01346,3.25124,2.48868,7.33869,4.78628,1.97332,2.4727,2.24142,1.25806,5.13479,7.10051,2.41099,2.94321,3.98493,1.91022,4.18583,12.6098,2.96163,2.94419,1.36791,3.30436,1.02855,3.71701,2.19353,4.36441,4.71481,1.7442,1.71349,5.84,2.43204,2.57235,5.40356,-0.295607,-1.19287,-0.457851,-0.452689,-0.52866,0.388493,-0.156501,0.212406,-0.141807,-1.63242,-0.88742,-0.960545,-0.485414,-2.3953,-2.5432,-0.748644,-0.793341,-0.719522,-1.12912,-0.384,-1.43157,-1.90625,-0.978168,-1.88321,-1.17766,-0.93756,-1.15297,-0.641398,-2.29278,-0.394735,-1.5245,-0.497792,0.573368,0.767254,0.612504,0.611278,0.62917,0.40408,0.539045,0.447097,0.535392,0.836501,0.708357,0.723231,0.619026,0.916468,0.927115,0.678883,0.688548,0.672502,0.755676,0.594837,0.807146,0.870597,0.726744,0.86798,0.764527,0.718607,0.760053,0.655069,0.908278,0.597422,0.8212,0.62194
182.961,0.908588,0.116503,6,127,0,-134.47,-0.110337,0.00751099,0.398408,-0.465889,-0.392414,0.102083,-0.217207,0.202776,-0.568679,0.575027,-1.19106,-2.25317,-0.490026,-0.816458,-0.916375,-0.0795838,-0.0255998,-1.21188,-0.169212,-1.66594,-0.693436,-1.14924,-0.109975,-1.21191,-0.955678,-0.244378,-0.361222,-0.0260727,-0.904243,-1.13821,-1.3013,-1.62228,-0.769037,-1.3093,-0.417595,-0.0963882,-1.44081,-0.750529,-1.39139,-0.85008,-0.972694,-0.461853,1.09925,0.402062,4.35548,6.68613,3.50132,3.39646,3.21739,5.69761,5.32783,2.39541,1.53732,1.53245,4.44255,3.86916,3.76794,2.98458,3.2001,5.63418,4.44006,4.89552,2.33317,4.23301,5.14064,2.16495,3.15804,3.58971,2.38727,2.81192,6.82283,3.05501,3.26282,3.24338,1.36619,3.58489,-0.171267,-1.63923,-0.189678,-0.358716,-0.852168,0.674576,-0.0954509,-0.246207,0.322988,-1.12577,-0.517315,-0.992778,-0.207356,-1.48515,-1.92576,-0.636158,-0.20942,-0.0115401,-0.976269,-1.37286,-1.54257,-2.10336,-0.917661,-2.43318,-1.01387,-0.783529,-1.55667,-0.978296,-2.15261,-0.976857,-1.54206,-0.615541,0.542713,0.837429,0.547278,0.58873,0.701022,0.337473,0.523845,0.561243,0.419948,0.755058,0.62652,0.729636,0.551654,0.81535,0.87278,0.653884,0.552165,0.502885,0.726367,0.797841,0.823838,0.89123,0.714565,0.919322,0.733778,0.68644,0.825875,0.72677,0.895912,0.726484,0.823764,0.649204
183.894,0.964607,0.116503,6,95,0,-149.951,-0.150619,0.0673327,0.503571,0.130532,-0.210212,0.0993137,-0.40984,-0.157687,-0.619044,0.535353,-1.16912,-1.34593,-0.563777,-0.860153,-1.13758,0.0339609,-0.0876979,-0.605484,-0.310801,-1.87374,-0.919348,-0.954616,0.169595,-0.966363,-0.961814,-0.241983,-0.548404,-0.378784,-1.04565,-0.350984,-1.29193,-1.22236,-0.92526,-1.40408,-1.1543,-0.339205,-0.4481,0.052743,-0.876561,-0.276263,-1.55442,-0.155674,1.25492,0.45149,3.54623,2.45615,2.21778,7.85945,4.65334,3.56565,3.80821,2.01898,2.46789,3.10343,8.68924,3.05374,2.46882,2.77181,3.04041,3.61938,8.84419,2.7684,2.56094,2.1017,5.3827,1.55654,4.05459,3.30228,7.63405,2.6951,2.17975,2.96509,3.38237,2.48595,4.12442,4.35435,-0.517143,-0.955988,-0.2972,-0.643149,-1.08675,0.588269,-0.15332,-0.0271279,0.0585485,-1.47869,-0.808577,-0.765119,-0.270906,-1.50107,-2.1633,-0.546704,-0.561936,-0.759333,-1.17908,-1.1585,-1.80951,-1.86841,-0.982597,-1.98385,-1.45144,-0.418707,-1.28682,-0.845925,-1.52837,-0.85452,-2.10346,-0.482036,0.626479,0.722318,0.573758,0.655465,0.74777,0.357032,0.538255,0.506782,0.485367,0.814375,0.691806,0.682464,0.567315,0.817734,0.896905,0.633371,0.6369,0.681209,0.764783,0.761061,0.859303,0.866274,0.727623,0.879091,0.81022,0.603174,0.783608,0.699712,0.821768,0.701514,0.891239,0.618228
186.399,0.687264,0.116503,5,31,0,-147.923,0.243825,-0.540224,-0.124664,-0.352839,-0.298772,0.0723032,-0.204407,-0.0851037,-0.873108,0.518414,-0.977919,-1.98313,-0.185556,-0.824507,-0.356794,-0.436518,-0.361523,-0.54821,-0.175363,-1.17688,-1.00462,-1.24655,-0.107388,-0.915969,-1.17427,-0.469451,-0.655628,0.282709,-0.440128,-1.58976,-1.02213,-1.29955,-1.06092,-1.14873,-0.995427,-1.54885,-0.162048,-0.555948,-1.47443,0.0683842,-0.937203,-0.414565,1.12574,0.271874,3.89517,7.09645,2.86664,3.22748,3.36131,3.32549,3.37584,3.63697,2.41887,2.67247,5.12719,3.90308,3.63563,5.01293,3.74253,4.05767,4.10239,3.06781,1.65075,4.72245,3.273,1.58702,4.28784,2.44392,3.48837,2.44928,5.35179,3.5415,3.28429,4.02937,2.98187,2.73037,-0.43585,-1.74464,-0.19125,-0.694107,-0.531439,-0.102113,-0.632816,-0.0419257,-0.0349865,-0.999991,-1.09406,-1.3618,-0.359763,-1.30224,-2.13013,-0.906939,-0.679251,0.115542,-0.634166,-1.98568,-1.38406,-1.84407,-1.08386,-1.91419,-1.3592,-1.74231,-0.878513,-1.35762,-2.20327,-0.416906,-1.51998,-0.680854,0.60727,0.851276,0.547667,0.66688,0.629819,0.525506,0.653128,0.51048,0.508746,0.731057,0.749146,0.796052,0.588983,0.786212,0.893797,0.712373,0.663571,0.471147,0.653434,0.879285,0.799643,0.863429,0.747224,0.871489,0.79563,0.85098,0.706514,0.795373,0.900543,0.602743,0.820535,0.663929
191.726,0.677333,0.116503,5,31,0,-154.76,0.100798,-0.312787,0.0459919,-0.0265129,-0.357952,0.0866787,-0.161823,-0.132252,-0.633833,0.484143,-0.889286,-1.45273,0.0642237,-0.564889,-0.744707,-0.488652,0.110364,-0.290778,-0.159049,-0.946969,-1.14751,-1.35634,0.0334256,-1.1968,-1.10388,-0.603474,-1.0355,-0.107839,-0.63654,-1.87216,-0.771796,-1.22837,-1.1771,-1.21115,-0.794581,-1.20414,-0.351529,-0.351696,-1.61145,-0.171087,-1.06856,-0.106946,1.19836,0.38841,3.91001,5.73202,3.0306,3.90533,2.8638,2.74919,4.06736,3.7844,2.24226,2.50684,4.54276,4.25303,4.05099,4.80617,3.79771,4.14855,5.51895,3.12079,1.74775,4.07142,2.48361,1.55439,4.15204,1.91035,3.21437,2.57464,4.84372,3.37535,2.86808,3.61998,2.59308,3.48445,-0.0965636,-1.02377,0.200684,-0.265541,-0.810772,0.0553263,-0.0715469,0.459016,0.152414,-0.591755,-1.11149,-1.35113,-0.0987687,-1.48941,-1.99583,-1.04052,-0.976699,-0.137948,-0.781914,-2.09326,-1.03524,-1.71057,-1.02998,-1.95363,-1.05581,-1.23103,-1.12618,-1.22843,-2.34035,-0.638483,-1.62246,-0.28167,0.524122,0.735707,0.449997,0.565998,0.692274,0.486172,0.517879,0.387219,0.46197,0.643768,0.752406,0.794314,0.524672,0.81599,0.880358,0.73895,0.726453,0.534432,0.686092,0.890247,0.737931,0.84691,0.736913,0.875842,0.741889,0.773998,0.755133,0.773544,0.912164,0.65441,0.835134,0.569956
193.234,0.980206,0.116503,6,95,0,-149.208,-0.84879,-0.390823,0.511738,0.226473,-0.681048,0.0026874,-0.25222,-0.0322087,-0.0514553,0.442786,-0.302533,-0.781214,0.609495,-0.142649,0.12625,0.931876,0.568967,0.123929,0.547267,-0.632482,-0.0377533,-0.16725,0.656706,-0.37544,-0.200571,0.685506,-0.275636,0.367393,0.157741,-0.323942,-0.127194,-0.840949,-0.615118,0.156933,0.0901333,-0.159074,0.248475,-0.04347,-0.042799,0.582833,-0.368837,0.448039,1.25435,0.256375,4.24959,3.71518,3.61859,3.9546,3.35873,2.83603,3.98085,3.04453,1.67922,2.36884,4.59577,4.90109,4.8094,4.76712,4.51617,6.40475,4.69103,3.3845,1.86146,3.62282,2.64605,2.46995,4.29816,2.27444,3.43547,3.12977,5.09493,3.6038,3.08636,3.44772,2.04663,3.89754,-0.117245,-1.12581,-0.453839,-0.409377,-0.997952,0.481668,-0.613417,0.389771,-0.1831,-1.27961,-0.967726,-1.48031,-0.0998108,-1.43718,-2.34694,-0.706699,-0.724438,-0.194893,-0.679521,-1.19394,-1.13344,-2.2634,-0.879449,-1.79997,-0.951118,-0.973887,-1.11138,-1.59755,-1.75444,-0.411848,-1.74752,-0.209214,0.529278,0.755065,0.611552,0.600939,0.730656,0.381858,0.64872,0.403772,0.545648,0.782383,0.724666,0.814619,0.524932,0.808017,0.912691,0.669671,0.673583,0.54857,0.663632,0.767445,0.756472,0.9058,0.706708,0.858146,0.72134,0.725894,0.752386,0.831676,0.852512,0.601531,0.851639,0.552114
194.763,0.993239,0.116503,5,31,0,-163.244,-0.340804,-0.0084324,-0.348593,-0.766464,-0.368458,-0.0767518,-0.240069,0.174477,-0.272562,0.58214,-0.272093,-0.979983,0.207262,-0.538187,-0.364837,1.02374,-0.128187,-0.0273778,0.217817,-1.38964,-0.407563,-0.404215,0.687879,-0.0656252,-0.111006,0.686344,-0.0188666,0.622502,-0.239961,-0.335578,-0.473604,-0.817054,-0.133353,-0.647483,0.14578,0.208207,-0.350566,-0.905933,-0.48045,0.084077,-1.19564,0.863274,1.06148,0.173045,2.59163,3.16365,2.54309,3.54666,2.62153,5.42179,3.18957,2.68823,2.99554,3.8101,3.60098,2.2909,2.12838,2.68328,2.3236,2.33555,3.77981,3.07584,2.86524,3.34932,4.04422,2.52472,2.92043,3.5917,3.42002,2.89248,2.26142,2.50392,2.76469,2.51609,3.44539,2.86884,-0.0850532,-1.00141,-0.281222,-0.361077,-0.72984,0.788764,-0.446462,0.281449,-0.0905269,-1.65295,-0.667485,-1.0278,-0.435683,-1.35432,-2.09011,-0.677521,-0.872336,-0.395978,-1.30359,-1.62415,-1.73227,-2.3009,-0.855043,-2.28488,-0.996236,-1.0032,-1.08924,-1.74969,-1.79326,-0.648938,-2.3283,0.12091,0.52125,0.731336,0.569846,0.589301,0.67477,0.312434,0.609798,0.430099,0.522616,0.839289,0.66094,0.73649,0.60723,0.794834,0.889939,0.663185,0.705232,0.597721,0.786439,0.835367,0.849703,0.908951,0.701624,0.907617,0.730318,0.731688,0.748239,0.851914,0.857326,0.656771,0.911194,0.469809
203.569,0.819764,0.116503,6,127,0,-158.6,-0.474321,0.313043,-0.107412,-0.486191,-0.151837,0.045839,-0.233695,0.138968,-0.515557,0.665112,-0.66503,-1.0735,-0.192492,-0.346227,-0.943925,-0.264841,-0.00670016,-0.267618,-0.153607,-0.818232,-0.882909,-1.32494,1.12581,-0.595392,-0.225092,0.232511,0.0420965,1.03032,0.0270041,-0.60201,-0.243644,-1.27066,-0.275602,-1.19978,-0.738446,-0.0130238,-0.471646,0.0270526,-1.33288,-0.0705578,-0.804017,-0.65333,1.13377,0.186364,3.78136,3.55983,3.23758,3.09999,3.53869,2.10317,3.01825,2.76689,2.33266,2.5191,2.78319,3.44494,3.33362,3.13499,2.99187,3.76607,3.19409,2.93122,2.17635,2.91782,2.68736,3.08121,3.76319,2.57995,3.30608,3.13042,4.15896,3.30462,2.75961,2.703,2.64202,2.94363,-0.372913,-0.944761,-0.17875,-0.290605,-1.03423,-0.0691657,-0.15522,-0.00278171,-0.0656311,-0.711698,-0.929915,-1.36688,0.0956292,-1.69362,-1.7426,-0.761929,-0.742015,0.0434487,-0.843713,-1.83495,-1.3295,-2.44931,-1.01015,-2.31169,-1.64621,-1.01645,-1.012,-0.5566,-2.24396,-0.675642,-1.64086,-1.32933,0.592163,0.72006,0.544569,0.572144,0.737736,0.517285,0.538727,0.500695,0.516402,0.670776,0.717058,0.796875,0.476111,0.844699,0.851017,0.681772,0.677436,0.48914,0.699247,0.862351,0.790758,0.920511,0.73305,0.90984,0.838378,0.734281,0.733411,0.635665,0.904128,0.662765,0.837652,0.79073
204.082,0.968584,0.116503,4,31,0,-169.449,-0.560654,0.385441,-0.316809,-0.543594,-0.31648,-0.0562884,-0.0310845,0.130435,-0.360986,0.563712,-0.52084,-1.12591,0.101708,-1.3036,-0.334646,0.4911,-0.366871,-0.238496,0.0893061,-1.27943,-0.0729515,-0.972971,0.94084,-0.727213,-0.58656,0.438869,0.427185,0.505862,0.0480322,-0.521589,-0.343997,-0.859894,-0.209713,-0.62118,0.0673291,0.509106,-0.229139,-0.783937,-0.400295,0.312677,-0.877967,0.419133,1.01402,0.150307,2.93867,2.66659,2.59967,3.11967,3.06126,3.18452,2.87369,2.59745,2.32085,2.10573,3.58898,3.12601,3.34024,3.62491,2.5285,3.05729,2.86659,2.66453,2.61153,2.97353,2.70852,2.02859,2.89861,3.85042,2.58844,2.72965,2.40063,2.68074,2.97401,2.27542,2.83667,3.39829,-0.206519,-1.00028,-0.1642,-1.02671,-0.513765,0.452571,-0.51549,0.170795,-0.0218742,-1.35192,-0.161813,-1.35492,0.0406956,-1.76919,-2.04644,-0.842798,-0.416087,-0.304024,-0.975755,-1.38835,-1.36019,-2.06949,-1.0022,-2.2002,-1.08619,-0.684594,-1.09451,-1.73957,-1.71994,-0.5284,-2.04289,-0.410545,0.551447,0.731114,0.540958,0.736278,0.625689,0.38875,0.626093,0.457405,0.505468,0.794444,0.540365,0.794934,0.489827,0.854357,0.885588,0.699054,0.602547,0.575426,0.726265,0.800328,0.79579,0.887903,0.731492,0.900268,0.747664,0.664763,0.74923,0.850632,0.848122,0.62911,0.885227,0.601218
203.073,0.943974,0.116503,5,63,0,-161.273,-0.447732,0.194514,0.391487,0.470859,-0.379904,-0.188815,-0.234157,-0.176625,-0.497316,0.678943,0.133529,-0.874478,0.4352,-0.510555,-0.523165,0.988334,-0.11234,-0.508492,0.559729,-1.30793,-0.256635,-0.287651,0.152411,-1.006,-1.02721,-0.301166,-0.347519,0.414914,-0.335359,-0.820695,-1.01254,-1.74972,-1.38104,-1.19336,-0.933212,-0.445318,-0.185047,-0.72356,-0.843972,-0.015048,-0.924112,-0.0202344,1.07243,0.116292,3.10388,3.27104,2.95766,2.70361,3.12342,2.78779,3.44767,3.24437,2.61009,3.29127,2.777,2.96231,3.10672,3.19368,2.19371,2.78435,2.87916,2.662,3.24925,3.2566,2.722,2.892,3.45302,3.46832,3.50199,2.83387,2.95646,2.74993,2.51824,3.24886,2.43695,3.63977,0.104209,-1.00906,-0.290629,-0.221076,-0.902319,0.414206,-0.333634,-0.302563,0.0196356,-1.80159,-0.527444,-1.15278,-0.324746,-1.65342,-2.37312,-1.03946,-0.559564,0.0461028,-0.764095,-1.45462,-1.629,-2.59835,-1.31688,-2.07335,-1.30243,-0.52957,-1.20797,-1.85483,-1.74581,-0.675608,-1.64022,-0.333912,0.473971,0.732837,0.57215,0.555045,0.711426,0.397904,0.582643,0.575069,0.495091,0.858343,0.628887,0.760019,0.58048,0.839353,0.914754,0.738746,0.636352,0.488476,0.682242,0.810708,0.836032,0.930755,0.788663,0.888286,0.786244,0.629383,0.769939,0.864693,0.851424,0.662758,0.837564,0.582711
