# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_nocor_sim5_model
# start_datetime = 2022-02-17 15:17:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpkhhw1f/standata-535875f250d8.json
# init = 2 (Default)
# random
#   seed = 1304097012
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_nocor_sim5-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_nocor_sim5-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_nocor_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aE.1,aE.2,aE.3,aE.4,aHS.1,aHS.2,aHS.3,bP,bA,bAHS.1,bAHS.2,bAHS.3,mu_a,sigma_a,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_a.6,z_a.7,z_a.8,z_a.9,z_a.10,z_a.11,z_a.12,z_a.13,z_a.14,z_a.15,z_a.16,z_a.17,z_a.18,z_a.19,z_a.20,z_a.21,z_a.22,z_a.23,z_a.24,z_a.25,z_a.26,z_a.27,z_a.28,z_a.29,z_a.30,z_a.31,z_a.32,mu_the,sigma_the,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,a_i.1,a_i.2,a_i.3,a_i.4,a_i.5,a_i.6,a_i.7,a_i.8,a_i.9,a_i.10,a_i.11,a_i.12,a_i.13,a_i.14,a_i.15,a_i.16,a_i.17,a_i.18,a_i.19,a_i.20,a_i.21,a_i.22,a_i.23,a_i.24,a_i.25,a_i.26,a_i.27,a_i.28,a_i.29,a_i.30,a_i.31,a_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
89.5329,0.977003,0.0454712,6,127,0,-51.1827,-0.581195,0.104219,-0.545958,0.369263,0.0973787,0.195498,0.250185,-0.19867,-0.23762,0.144015,-0.0202737,-0.22955,-0.0134233,0.332871,0.382639,0.612126,-0.787756,0.681024,0.337395,0.407242,-0.189506,0.534569,-1.03568,0.662689,-0.496439,-0.565324,0.366884,1.38818,1.19423,-0.918482,-0.207115,0.29388,-0.549299,0.766592,-0.437603,0.558976,0.731007,-0.919721,0.0744807,-2.59417,-0.45629,-0.414931,-1.19017,0.224184,-0.349055,-1.12567,-0.112285,1.6672,0.830858,-0.311918,0.608999,-0.171642,0.257128,0.201389,-1.62671,0.477885,-0.85566,1.87943,-1.0914,1.17753,0.0556584,-0.674207,0.347988,-0.637174,-0.087677,0.907114,-0.700692,-0.774666,0.491566,0.317313,-1.28124,-1.76413,0.506257,0.133751,0.0676765,1.58332,-2.20248,1.41404,-1.02992,-0.0523177,0.6952,0.567094,0.0314448,0.593457,0.461971,0.488697,0.260358,0.537417,-0.0634219,0.586441,0.142914,0.116556,0.473255,0.864041,0.789831,-0.0185761,0.25362,0.44532,0.122687,0.626198,0.165427,0.546756,0.612582,-0.0190502,0.36137,-0.659759,0.158277,0.174102,-0.122533,0.418652,0.199309,-0.0978552,0.289906,4.08795,8.78632,4.59328,6.55902,6.26219,1.37114,7.87946,2.60198,25.2479,2.13914,14.0914,5.54806,3.02537,7.07334,3.11991,4.92516,11.2558,2.95953,2.7831,7.96954,6.89534,1.827,1.22319,8.06741,5.91998,5.60374,19.7414,0.849809,17.1513,2.25125,5.072,9.43869,0.857035,0.192291,0.772745,0.678144,0.824744,0.577963,0.92879,0.457046,0.784172,0.506624,0.378834,1.05827,0.355667,0.0970362,-0.625835,-0.408965,-0.0353898,-0.285837,-0.0389333,-0.238969,0.0685924,-0.00135155,-0.753563,-0.167287,-1.26518,-0.49175,-0.810876,-0.86477,-0.833737,-0.0925927,-0.720219,-0.186417,0.297959,0.452075,0.315886,0.336676,0.304758,0.359402,0.28317,0.387687,0.313421,0.375985,0.406408,0.25764,0.412009,0.47576,0.651544,0.60084,0.508847,0.570977,0.509732,0.55946,0.482859,0.500338,0.679955,0.541724,0.779916,0.620519,0.692296,0.703656,0.697144,0.523132,0.672655,0.54647
86.7848,0.997013,0.0454712,7,127,0,-45.5034,-0.41126,-0.394206,0.594429,0.129422,-0.12736,-0.00732142,0.138493,-0.340606,-0.0385578,0.094223,0.11726,0.147576,-0.141442,9.2002e-05,0.528464,0.686242,-0.558948,-0.715066,0.233497,0.790436,-0.774546,1.07485,0.822778,0.239237,-0.858268,-1.09908,0.451657,-0.808427,-0.920634,-1.4316,-1.16328,-1.31222,-0.455916,0.757028,0.179193,-0.430856,0.337392,-0.588817,1.89841,0.0165679,-0.0291961,-0.0110889,-0.110368,-0.13216,0.261827,1.15512,0.729175,1.69548,0.769388,0.730802,0.516831,-0.852392,-0.0754983,-0.791605,-2.0749,-0.678169,0.049308,0.846041,-2.00053,-2.29239,0.287325,0.312255,0.410936,0.138122,0.899753,-0.727037,-0.920746,-1.1479,0.921122,0.368219,0.294497,-0.493838,0.0490223,-1.15504,0.185255,2.52523,-2.45009,-0.24118,-0.879107,0.519132,0.190523,0.362746,-0.295292,-0.377795,0.123487,0.417809,-0.409228,0.568112,0.434901,0.12652,-0.453472,-0.580734,0.238777,-0.427133,-0.48643,-0.756457,-0.61466,-0.693369,-0.240843,0.400154,0.094789,-0.2276,0.178392,-0.311077,1.00334,0.00884752,-0.0153371,-0.00576807,-0.0582336,-0.0697501,0.138458,0.610531,0.385435,9.56154,8.1102,2.82825,5.14174,2.96367,1.10415,3.23395,5.65995,10.448,1.16917,0.934018,6.79742,6.92906,7.47563,6.06023,10.8888,3.11461,2.68335,2.25307,11.0693,7.23393,6.83503,3.72671,5.65871,2.24074,6.28403,38.0295,0.8273,4.52636,2.77071,8.12457,6.30955,0.819413,0.140427,0.0609165,0.568184,0.881957,0.0519279,1.04124,0.928974,0.568224,0.015165,-0.128556,0.743324,0.0383569,-0.0508659,-0.562692,-0.429872,-0.22339,-0.526188,0.840207,0.321472,-0.0128871,0.115395,-1.1924,0.0185931,-0.851532,-0.951365,-0.859327,-1.00922,-0.966701,-0.671048,-0.321007,-0.453997,0.305888,0.464951,0.484776,0.361656,0.292772,0.487021,0.260911,0.283133,0.361647,0.496209,0.532095,0.322278,0.490412,0.512714,0.637075,0.605843,0.555617,0.628594,0.301491,0.420317,0.503222,0.471183,0.767171,0.495352,0.700888,0.72139,0.70252,0.732868,0.724461,0.661738,0.57957,0.611589
90.0102,0.862415,0.0454712,7,127,0,-50.833,-0.271919,-0.0548713,0.134528,0.10149,-0.643072,-0.00945,0.103589,-0.0307786,-0.0129911,0.116907,0.176097,0.132733,-0.279494,-0.235663,0.36495,-0.053876,-1.01942,-0.270517,0.147323,0.336939,-0.725515,0.516113,0.00330422,0.19594,-1.28425,-1.37653,0.0791843,-0.0765463,-0.712038,-0.812204,-0.399053,-1.52852,0.204107,-0.451788,-0.675087,-0.26839,1.2537,-0.722718,2.21544,0.445865,1.74887,-0.366414,0.153175,0.390198,0.325009,1.19864,1.77236,1.71793,0.684922,0.944359,0.763056,-0.835628,-0.177689,-0.695728,-2.41606,0.272247,0.0660978,1.38904,-2.14966,-1.54871,0.0633589,0.799207,0.441218,-0.771294,1.14575,-0.249511,-0.744887,-0.812464,0.633747,0.225344,0.0197384,-0.40811,0.159436,-0.799894,0.166079,2.89849,-2.44412,0.339973,-0.705605,0.643154,1.20673,-0.255325,-0.607701,-0.334388,-0.181897,-0.112697,-0.500439,-0.0473074,-0.234457,-0.164154,-0.70435,-0.738026,-0.206764,-0.263598,-0.495521,-0.532077,-0.381297,-0.793498,-0.161174,-0.400543,-0.482036,-0.333612,0.221874,-0.499419,0.572864,-0.0729442,0.402587,-0.369386,-0.179761,-0.0932601,-0.117051,0.20178,0.41116,10.6413,9.39865,3.1443,4.93439,3.4605,1.06515,6.71538,5.83109,14.4301,1.27836,1.92936,5.82016,9.63427,7.53932,3.28595,12.2152,4.69753,3.34592,3.19459,8.60204,6.50307,5.64885,4.21398,6.21604,3.22221,6.24439,40.5757,1.04488,7.03422,3.43717,8.65764,12.7362,0.645199,0.285765,0.560086,0.714594,0.790348,0.401597,0.858762,0.67867,0.731328,0.200207,0.160985,0.709891,0.321323,0.0793176,-0.206878,-0.0591228,-0.207064,-0.333742,0.175809,-0.145746,-0.00135485,0.292392,-1.13909,-0.395007,-0.705558,-0.402192,-0.853024,-0.989582,-0.591518,-0.732524,-0.601487,-0.214396,0.344072,0.429041,0.363528,0.328585,0.312094,0.400929,0.297598,0.336558,0.324903,0.450115,0.45984,0.329623,0.420353,0.480181,0.551536,0.514776,0.551582,0.58267,0.456161,0.536372,0.500339,0.427418,0.757513,0.597488,0.669419,0.599214,0.701201,0.729005,0.643713,0.675359,0.645996,0.553395
93.6958,0.985741,0.0454712,7,127,0,-54.8379,-0.092864,-0.20525,-0.320404,-0.113382,0.796379,0.0932573,-0.14299,-0.824885,0.0194773,0.0583833,0.0691593,0.0448912,0.286101,-0.156987,0.364941,0.379793,-0.864062,0.417697,0.947294,1.50198,-1.06555,2.24114,-0.0949016,1.09588,-0.419986,-1.33525,0.733597,1.57306,0.0852898,-1.33365,-0.0473762,-0.452117,0.210745,0.968525,0.567987,0.582695,0.908356,-1.10726,-0.896801,-1.4938,-0.852724,-0.530641,-1.41958,-0.585653,-0.281192,-1.64073,0.633955,1.18332,1.08738,0.39802,0.815751,-0.300891,0.326621,0.459095,-1.3729,0.90205,0.0269059,2.12246,-0.763932,1.16225,0.39717,-0.675105,0.62699,0.111859,0.12763,0.814983,-0.215241,0.303958,1.38759,0.805071,0.0311861,-0.943155,1.42093,0.527529,1.0252,1.63603,-1.45396,1.12291,-0.657274,0.159956,0.685838,-0.0183849,-0.472319,-0.00455218,0.188719,0.391146,-0.54585,0.660896,-0.19162,0.242943,-0.310257,-0.644276,0.110733,0.417086,-0.125861,-0.643692,-0.174277,-0.321983,-0.0800776,0.196468,0.0502949,0.0556625,0.17451,-0.561073,-0.484267,-0.702136,-0.468181,-0.35064,-0.675048,-0.370716,-0.259606,-0.755755,0.0743694,5.03352,7.92764,2.35405,4.65752,5.37916,0.733773,8.70759,3.36214,32.8269,1.42281,11.5551,5.02887,1.56709,6.45657,3.68752,3.7513,7.92101,2.58382,4.54414,14.7635,7.8361,3.37782,1.17087,15.3087,5.79472,9.95533,19.3427,0.671869,11.0713,1.59777,3.8855,6.88324,0.477369,0.0340168,0.500272,0.69052,0.883121,-0.052363,1.14834,0.285238,0.746256,0.17945,-0.146254,0.5823,0.484561,-0.0432702,-0.664375,-0.190425,-0.256776,-0.309578,0.276791,0.012983,0.0243972,0.05811,-0.772162,-0.00185123,-0.923806,-0.331006,-0.896387,-0.530315,-0.894544,-0.506974,-0.620848,-0.157883,0.382874,0.491497,0.377477,0.333917,0.292531,0.513088,0.240793,0.42917,0.321638,0.455257,0.536499,0.358404,0.381176,0.510816,0.660243,0.547463,0.563844,0.576782,0.431241,0.496754,0.493901,0.485477,0.683988,0.500463,0.715817,0.582004,0.710206,0.629557,0.709827,0.624097,0.650411,0.539389
97.8316,0.962577,0.0454712,6,63,0,-57.0038,-0.552246,0.187759,-0.401154,0.498702,-0.279707,0.0207562,0.415986,-0.546586,0.084862,0.15394,0.134926,-0.121522,0.0359289,-0.0714185,0.393525,0.887496,-0.0557407,-0.480321,0.0893523,0.145176,0.400904,0.613699,0.481277,0.338768,-0.292242,0.193727,1.72852,0.839984,0.254707,-0.860847,-0.113209,-0.302689,-0.394006,1.4672,0.405503,-0.0716431,0.615328,-0.154206,0.59054,0.253239,-0.463093,0.344748,-1.28122,0.134015,1.71545,0.750309,0.766266,1.22535,0.78549,0.911774,0.569372,0.0531141,0.745433,0.218383,-1.26827,0.383661,-0.0643554,1.70613,-1.74387,-0.101052,0.160055,0.0480307,1.01922,0.728385,0.829046,0.725894,-0.774566,-0.34245,1.7165,1.02117,-0.292296,-0.0908809,0.801404,-0.411601,-0.406413,1.85166,-2.12553,0.568187,-0.208367,1.00866,1.0027,0.277833,-0.0933539,-0.260437,-0.0362562,-0.0142882,0.086347,0.170088,0.117976,0.0618951,-0.186423,0.0048179,0.608795,0.259136,0.0288149,-0.410184,-0.115969,-0.190534,-0.22647,0.505962,0.088157,-0.0996119,0.170728,-0.132103,0.160974,0.0282374,-0.253657,0.0642486,-0.575612,-0.0186803,0.603653,0.223847,0.230126,6.96945,5.32591,3.55043,6.11582,4.04259,1.25751,4.60301,3.23749,13.0071,0.865502,3.1455,3.86155,3.53628,7.58321,6.03446,6.53097,6.02267,1.85324,2.6022,13.1135,7.59483,2.70676,3.17073,6.39069,2.46462,2.47469,14.5823,0.641317,5.32095,2.89122,7.52053,7.48544,0.83728,0.512197,0.338528,0.549536,0.528693,0.635914,0.69331,0.595094,0.654273,0.346678,0.574144,1.06286,0.191829,0.0273709,-0.444045,-0.130072,-0.267721,-0.335046,0.494638,-0.0181539,-0.179578,0.13738,-0.774117,-0.0815441,-0.659881,-0.689337,-0.724823,-0.97836,-0.712251,-0.196432,-0.221712,-0.504096,0.302108,0.374679,0.416167,0.365972,0.370822,0.346171,0.333297,0.355467,0.342027,0.414188,0.360281,0.256763,0.452189,0.493158,0.609223,0.532472,0.566533,0.582987,0.378801,0.504538,0.544774,0.465709,0.684411,0.520375,0.659234,0.665819,0.673668,0.726783,0.670898,0.548951,0.555202,0.623421
81.7011,0.972784,0.0454712,6,127,0,-48.1168,0.0457541,-0.246801,1.18384,0.212489,0.448929,-0.488197,0.550342,-0.420738,-0.0648103,0.0455168,0.388626,0.00655509,0.177144,-0.689577,0.33561,0.07264,-1.6575,-0.574446,0.172334,0.596775,0.560748,0.940075,-0.897216,0.0734684,-1.44715,-2.0751,-1.02892,-0.249898,0.0417946,-2.41688,-1.40989,-1.13673,-0.363868,0.408337,-0.107039,-0.0111552,1.20216,-2.16113,-0.686576,-0.226087,-0.442752,-0.00227674,-0.552979,0.16549,0.0453104,-0.348145,1.78987,1.53474,0.724705,0.533642,0.0891174,-0.693666,0.399039,-0.186024,-2.17316,0.0193865,0.407492,1.14273,-0.972176,0.285092,-0.253086,0.296904,0.546516,-0.33421,1.01813,0.446404,-0.00927147,-0.582725,0.523595,0.162703,-0.43835,-1.10799,-0.482359,-0.65185,1.5254,1.78523,-2.34309,0.709336,-1.42034,0.779487,-0.126416,-0.665198,-1.24585,-0.882367,-0.63174,-0.489293,-0.501384,-0.374078,-0.990692,-0.66492,-1.17525,-1.386,-1.03489,-0.773445,-0.67555,-1.50071,-1.16275,-1.07107,-0.811695,-0.552535,-0.7255,-0.693321,-0.286119,-1.41487,-0.919999,-0.765454,-0.838169,-0.690341,-0.875162,-0.634037,-0.67437,-0.806418,-0.0888799,6.83099,4.94967,2.80677,6.19611,4.05489,0.960635,4.70575,6.23419,10.6215,2.29377,5.70501,3.86253,5.75405,6.89502,3.642,9.70441,6.41249,4.60903,3.04175,6.78143,5.22079,3.37725,2.07876,3.27124,2.89312,14.0161,16.9201,0.849323,7.75855,1.65767,8.16319,4.23389,0.67821,0.0623484,0.430861,0.691548,0.86669,0.849569,0.996995,0.415592,0.653338,0.188274,-0.0501397,0.388994,0.000480624,0.0480752,-0.829152,-0.506286,-0.289603,-0.23674,0.178636,0.00138372,0.0134432,0.308213,-1.4034,-0.478297,-0.718773,-0.616613,-0.934227,-0.678757,-0.950858,-0.542179,-0.577317,-0.0069891,0.336661,0.484418,0.393921,0.333689,0.295944,0.299523,0.269533,0.397572,0.342238,0.45307,0.512532,0.403959,0.49988,0.487984,0.696176,0.623935,0.571899,0.55891,0.455459,0.499654,0.496639,0.423551,0.802723,0.617346,0.672337,0.649448,0.717932,0.663461,0.721288,0.632319,0.64045,0.501747
81.196,0.861287,0.0454712,6,127,0,-45.3503,-0.423958,0.561453,0.271843,-0.515481,0.0802108,-0.259385,0.079036,-0.174036,-0.0877215,0.115219,0.270389,0.0759427,-0.0048502,-0.184825,0.251633,0.516622,-0.349074,-1.49554,0.154223,0.240347,0.274603,1.10276,-0.919129,-0.117853,-1.55374,-0.693728,0.000216546,-0.220424,0.253927,-0.182947,-0.33144,-1.9695,0.3379,0.819746,0.833158,-1.61408,0.00856248,0.108316,-0.297724,-1.37443,-0.353654,0.00692989,-2.02591,0.445271,0.303526,1.09094,0.818295,1.51007,0.788026,0.486421,-0.0172064,-0.188142,0.303572,0.315865,-2.1517,-0.415541,1.02628,1.09107,-2.0791,0.0149107,0.363221,-0.769764,0.621487,-0.445791,0.93986,0.0255947,-0.435769,-0.561197,0.699681,1.03789,-0.134011,-0.877179,-0.103072,-0.082316,0.835791,0.871813,-2.57032,0.870236,-1.41162,0.354218,0.467945,-0.0548255,-0.272663,-0.561152,-0.146017,-0.124345,-0.115725,0.092667,-0.416108,-0.21448,-0.575796,-0.359389,-0.18477,-0.24029,-0.120928,-0.23086,-0.268226,-0.680417,-0.0997978,0.0214506,0.0248253,-0.590981,-0.18267,-0.157569,-0.259742,-0.530677,-0.273816,-0.183081,-0.69461,-0.0727797,-0.108447,0.0896927,0.0210854,6.64182,4.46609,3.90326,5.75055,5.80653,0.830667,3.2629,10.1636,10.696,0.879577,4.58057,6.02731,2.46818,7.38774,3.18604,9.49445,4.6193,3.2113,2.90908,7.85728,10.2569,4.07337,2.26785,4.1739,4.24273,8.74689,8.99874,0.597258,8.98756,1.48836,5.9847,6.54582,0.870964,0.605469,0.323788,0.75254,0.818465,0.820276,1.0559,0.594785,0.677268,0.377226,0.556188,0.849951,0.0175265,0.0688066,-0.232287,-0.290077,-0.412387,-0.473336,0.221398,0.0982889,-0.54475,-0.4093,-0.614503,-0.516363,-0.939953,-0.637401,-0.794637,-1.09224,-0.783055,-0.401984,-0.263681,-0.340533,0.295054,0.353094,0.419753,0.320268,0.30609,0.305705,0.258093,0.355538,0.336871,0.406796,0.36443,0.299443,0.495618,0.482805,0.557812,0.572015,0.60166,0.616173,0.444876,0.475448,0.632917,0.60092,0.648967,0.626297,0.71909,0.654166,0.688826,0.748803,0.686338,0.599164,0.565541,0.58432
84.2436,0.951417,0.0454712,7,127,0,-46.9311,-0.0463,-0.487618,-0.1198,0.555698,-0.144202,0.54893,-0.434904,-0.649535,-0.243924,-0.109064,0.0557159,0.14847,0.181175,0.136451,0.162208,0.257308,-0.748557,1.68439,0.586084,1.13406,-0.911244,1.83884,-0.198556,0.773634,0.0191205,-0.820722,-0.14324,0.0692441,0.381921,-1.49601,0.33134,-0.669497,-0.66068,1.12954,0.533203,0.813094,0.748448,-0.862101,0.285693,-1.09472,-0.973301,-0.494164,0.407059,1.43381,-0.460585,1.37917,0.388007,1.84071,0.882023,0.37352,1.12861,-0.881306,0.132756,-1.02422,-1.5267,0.539105,-1.42913,1.56029,-1.6546,-0.240335,-0.0544134,0.337053,0.0772898,-0.124974,0.242275,-0.0284227,-1.17481,-0.892406,0.691109,-0.154028,-0.62127,-0.886788,0.688257,-1.0087,-0.78976,2.48402,-2.55934,0.411474,-0.271335,0.00523843,0.865316,0.178189,0.0150288,0.409673,0.231519,0.320405,-0.0113603,0.434726,0.104244,0.261941,0.139553,0.00332309,0.113216,0.147683,0.198402,-0.106214,0.190197,0.0278531,0.0292833,0.319672,0.222941,0.268342,0.257856,-0.00338892,0.182793,-0.0411209,-0.0214264,0.0562936,0.202479,0.369028,0.0617404,0.360165,0.199389,8.7597,17.0503,2.89613,7.08375,2.55314,1.63906,10.1372,1.78636,24.9511,1.46421,5.09739,6.00574,8.48243,6.74553,5.64336,7.80216,6.145,2.23558,2.86792,11.5916,5.50058,3.64273,2.88217,11.5625,2.58833,3.13969,56.3549,0.659229,9.05791,4.9599,6.33018,13.5169,0.652895,0.357215,0.770791,0.630499,0.842439,0.491743,1.01355,0.815592,0.64199,0.689984,0.449632,0.890825,-0.133956,-0.272551,-0.616574,-0.376957,-0.225389,-0.531492,-0.122884,-0.0791733,-0.109498,-0.386567,-0.776558,-0.502948,-0.68177,-0.769812,-0.91204,-0.640563,-0.873811,-0.257075,-0.359824,-0.30874,0.342338,0.411634,0.316308,0.347397,0.301021,0.379483,0.266285,0.3067,0.344797,0.334037,0.389448,0.29094,0.533439,0.567719,0.649439,0.593139,0.55611,0.629831,0.530682,0.519783,0.527347,0.595456,0.684938,0.623152,0.664134,0.68348,0.713417,0.654881,0.705538,0.563917,0.588998,0.576578
73.7817,0.945262,0.0454712,7,127,0,-33.6602,0.0229098,0.537563,0.090021,-0.540773,0.169527,-0.114891,0.260947,-0.273448,-0.074535,0.056816,0.31386,0.11367,0.104839,-0.762622,0.0239758,-0.906646,0.116177,-1.94209,0.0939055,-1.13969,0.385064,-0.655764,0.410596,0.235395,-0.677513,0.280563,0.855795,-0.0253426,-0.0543321,0.978791,-0.668449,-0.45702,-0.125312,-0.636317,-0.716275,-0.503542,0.0285261,0.365676,0.134471,0.756818,0.955556,1.53626,-0.910733,-0.980545,0.485558,-1.32183,0.301192,1.53963,0.794653,-0.225286,0.120777,0.209356,0.279616,0.292005,-2.84423,0.36046,0.823945,0.689183,-1.66186,-0.206571,0.205346,-0.75159,0.587254,-0.851621,1.24656,0.164632,-0.518551,-0.880698,1.33399,1.1749,-0.467565,-1.34476,0.184475,-0.00106484,1.2159,1.37782,-2.47735,1.07876,-1.69538,0.459893,0.179993,-0.78436,-0.759837,-0.809186,-0.760371,-0.789947,-0.75339,-0.778345,-0.752778,-0.756979,-0.778866,-0.755896,-0.742104,-0.76323,-0.763925,-0.739155,-0.778649,-0.77358,-0.765627,-0.777879,-0.779796,-0.774695,-0.761939,-0.753855,-0.759398,-0.744477,-0.739712,-0.725789,-0.784458,-0.786132,-0.750981,-0.794314,-0.755401,3.89857,5.13259,5.50689,5.8231,5.88071,0.486489,6.20946,8.97448,8.06308,1.24488,3.95698,5.48937,2.56608,7.43573,2.37,12.5562,5.31461,3.08813,2.31587,13.4596,11.8612,3.21582,1.60162,5.39908,4.65894,12.254,13.9366,0.651159,10.9888,1.21215,6.72001,5.37988,0.663034,0.647063,0.603499,0.663883,0.671908,0.702681,0.700865,0.766925,0.661491,0.691666,0.682821,0.797846,0.0569427,-0.00160025,-0.147317,-0.204165,0.0552701,-0.506084,-0.00687662,-0.124324,-0.142363,-0.36951,-0.748783,-0.44837,-0.698912,-0.587447,-0.919974,-0.661117,-1.0642,-0.607074,-0.633372,-0.669342,0.340058,0.343652,0.353544,0.339868,0.33807,0.331218,0.33162,0.317145,0.340405,0.333662,0.335632,0.310486,0.485768,0.5004,0.536763,0.550865,0.486186,0.623888,0.501719,0.531041,0.535531,0.591341,0.678913,0.610252,0.667946,0.642779,0.715037,0.659511,0.743492,0.647273,0.653254,0.661356
70.3135,0.983656,0.0454712,7,127,0,-39.0392,-0.226697,0.789942,-0.688815,0.254745,-0.0124283,-0.467644,0.165803,-0.668382,-0.149309,-0.0271577,0.302921,-0.0548247,0.202894,0.0746013,0.0673998,0.0833224,0.684169,-1.90735,0.054698,-0.85208,-2.03429,1.58364,-1.31093,-0.529862,-0.871291,0.0626339,1.14852,0.912231,0.579148,0.00583084,0.292695,-1.90034,0.416442,-0.0503857,0.130946,-1.12581,1.55748,-0.840937,0.687979,0.680815,-0.0735939,1.02285,-0.673938,-0.147877,-1.07738,-0.553656,-0.480462,1.51413,0.635389,0.00736613,0.15261,-0.433126,1.53789,-0.261035,-1.98497,-0.373031,0.214774,1.76413,-1.19462,-0.558766,0.237794,-0.181044,0.876918,-0.055177,-0.513143,0.628754,-0.689087,-1.12102,0.94874,1.13983,-0.00258283,-1.67335,-0.0597702,-0.0631734,-0.169352,2.03753,-3.24893,1.48861,-0.929329,0.213235,0.234371,0.0802172,0.120714,-0.0539536,0.0782879,0.0171712,-0.0625095,0.181338,-0.0137548,0.0388887,0.0158764,0.0788228,0.152011,0.136085,0.113636,0.0749943,0.0943289,-0.053481,0.102669,0.0712053,0.083427,-0.00127786,0.179575,0.0179223,0.120971,0.120488,0.0696411,0.143541,0.029178,0.0646344,0.00198637,0.037285,0.0422182,4.56681,5.00832,3.45192,12.0768,3.85078,1.28776,3.58627,5.2101,13.9439,2.12779,3.18706,5.28686,4.05155,7.93528,4.38888,3.2808,6.7777,2.93379,2.22967,8.30579,9.37805,4.53803,1.56973,4.37609,4.36664,4.08176,16.5894,0.576834,11.7046,2.51846,5.20501,5.27538,0.602456,0.561836,0.398756,0.554174,0.56838,0.477111,0.767311,0.653336,0.503187,0.584468,0.583679,0.85966,-0.120963,-0.259294,-0.215953,-0.231383,-0.293147,-0.00693106,-0.284342,-0.0800509,-0.211108,-0.0873303,-0.661301,-0.241543,-0.477618,-0.462816,-0.786742,-0.561219,-1.03368,-0.399122,-0.47779,-0.474771,0.353782,0.363123,0.401611,0.364897,0.361611,0.382934,0.317061,0.342238,0.376792,0.357905,0.358086,0.29741,0.530204,0.564463,0.553779,0.557589,0.572766,0.501733,0.57061,0.520002,0.552582,0.521819,0.659553,0.560094,0.617185,0.613682,0.687131,0.636735,0.737628,0.598477,0.617226,0.616512
