# 0.171194, 0.142668, 0.140187, 0.119593, 0.0207817, 0.0176801, 0.0314774, 0.0168738, 0.229281, 0.12178, 0.38517, 0.409036, 0.329512, 0.360311, 0.322728, 0.538162, 0.400199, 0.343923, 0.335008, 0.330931, 0.336437, 0.341805, 0.575769, 0.32037, 0.373076, 0.331336, 0.301097, 0.392093, 0.304848, 0.396063, 0.312797, 0.403847, 0.323707, 0.323769, 0.309188, 0.324639, 0.383767, 0.389545, 0.330542, 0.45321, 0.329531, 0.321, 0.341381, 0.00679072, 0.348244, 0.353013, 0.35074, 0.348576, 0.350364, 0.352937, 0.350352, 0.352293, 0.350131, 0.350152, 0.350069, 0.352434, 0.351046, 0.348476, 0.351898, 0.34876, 0.351763, 0.352099, 0.351011, 0.353521, 0.348803, 0.35049, 0.347857, 0.350282, 0.34778, 0.348731, 0.351393, 0.350692, 0.349404, 0.347959, 0.350249, 0.350326, 0.349931, 0.350765, 0.353433, 0.352403, 0.350962, 0.353852, 0.350611, 0.350075, 0.349054, 0.352153, 0.350864, 0.347191, 0.351335, 0.349841, 0.350225, 0.350418, 0.352456, 0.351438, 0.347629, 0.353784, 0.353514, 0.349606, 0.349087, 0.350603, 0.354528, 0.35067, 0.352395, 0.348404, 0.349065, 0.351858, 0.353408, 0.351336, 0.351709, 0.349104, 0.350502, 0.351241, 0.351696, 0.353172, 0.348108, 0.353297, 0.349951, 0.35219, 0.353299, 0.349461, 0.349029, 0.352475, 0.349202, 0.347996, 0.254082, 2.11745, 1.63598, 1.58849, 1.60199, 1.69277, 1.94371, 1.80365, 1.45096, 1.53019, 1.70255, 1.8202, 1.59144, 1.57776, 1.48913, 1.41266, 1.6728, 1.53904, 1.79133, 1.75095, 1.6598, 1.55958, 1.73226, 1.74237, 1.32963, 1.43426, 1.81801, 1.53036, 1.5288, 1.72838, 1.74596, 1.69233, 1.59338, 0.349979, 0.34893, 0.349561, 0.349171, 0.348362, 0.349408, 0.349376, 0.346785, 0.349792, 0.347542, 0.350121, 0.348199, 0.349962, 0.349482, 0.349762, 0.346835, 0.351413, 0.348131, 0.349973, 0.347444, 0.349903, 0.350048, 0.348336, 0.348463, 0.350064, 0.350112, 0.350775, 0.350328, 0.349889, 0.348094, 0.349602, 0.350294, 8.60607e-05
1831.5,0.999879,0.00154422,11,2047,0,-1732.96,0.720869,0.0338295,-0.771431,-0.189113,-0.19156,-0.0484486,0.315178,-0.132128,-0.792285,0.305172,-1.06511,-1.33895,-0.795959,-0.660652,-0.961607,-0.794904,-0.767713,-1.02115,-0.72449,-0.701502,-0.922652,-0.700805,-1.09618,-0.878445,-0.879793,-0.529145,-0.900039,-0.837013,-0.365008,-0.883112,-0.610805,-1.07825,-1.26951,-1.29277,-1.19969,-0.700866,-0.946399,-0.36622,-1.05857,-1.04691,-1.09908,-0.366336,0.115913,0.538776,0.370219,0.0214468,-0.57061,0.500856,-0.0969003,0.297683,-0.527385,0.373617,0.144904,-0.276203,0.0253204,-0.116975,0.613317,0.828483,0.4708,-0.21924,-0.459312,-0.07847,-0.35947,0.241998,-0.478613,0.244008,-0.412096,-0.842712,-0.346175,-0.523203,1.10866,-0.117537,-0.196902,-1.09435,-0.412337,-0.463357,-0.209055,-0.757034,1.3969,0.336427,0.349397,0.0551476,0.409875,-1.199,0.248938,-0.00661187,0.141378,0.446304,0.213288,0.937179,0.269432,0.34904,-0.535859,-0.0772651,0.419163,0.0474351,-0.357218,0.14788,0.798296,1.03408,-0.436057,0.685242,-0.356773,0.32307,1.18759,0.991992,-0.0924635,0.159431,-0.620315,0.0175471,0.0670952,-0.111971,-0.456596,0.66083,-0.537295,-0.316034,-0.112861,-0.561099,0.690913,0.8766,0.849286,0.180664,-0.00906301,-0.358306,1.55061,0.126492,0.289061,0.392344,0.620665,1.85996,0.835181,0.79632,2.27833,0.382752,1.60286,0.208542,1.42182,1.89706,0.0309377,0.412334,1.87908,0.270635,0.800367,0.293699,0.876046,0.0856375,0.36082,0.140979,0.271405,0.425154,0.099243,0.848453,0.293657,0.297921,1.71987,0.761373,0.123039,-0.0998087,-0.495892,0.0224188,0.64063,0.147929,1.81311,0.612289,0.686317,0.658702,0.653905,-0.293815,-0.332406,1.45374,-0.427747,-0.386717,0.103987,-0.0935441,0.909557,-0.35456,-0.494203,0.0323281,-1.21943,-0.657683,-1.12332,-0.987183,-0.434372,-0.483566,-0.102725,-1.12423,0.648368,-1.1149,-0.267559,0.458162
1847.92,0.998486,0.00154422,11,2047,0,-1751.21,0.256273,0.396708,0.357288,-0.543917,-0.492426,0.0367967,0.151379,0.276454,-0.892013,0.353442,-1.3288,-1.30296,-0.860789,-0.738283,-0.943361,-0.502932,-0.163916,-1.42704,-0.886218,-0.661389,-1.31163,-1.09556,-0.157525,-1.0689,-0.824523,-0.440287,-0.613184,-0.57771,-1.19475,-1.00914,-0.986167,-1.45901,-0.822764,-0.325779,-0.491872,-1.04494,-0.824012,-0.854016,-0.676333,-0.251905,-0.988194,-1.03225,0.0749072,0.514005,0.39953,0.00844172,-0.569719,0.585785,-0.0930539,0.422888,-0.272021,0.321272,0.134402,-0.121712,0.091358,-0.145676,0.576544,0.820136,0.670755,-0.0541485,-0.362282,-0.0616922,-0.310712,0.583992,-0.40605,0.351809,-0.163181,-0.657493,-0.354842,-0.265127,1.03319,0.066523,-0.133257,-0.900931,-0.312064,-0.571468,-0.243551,-0.57754,1.48179,0.46408,0.413404,0.0266489,0.460299,-1.07102,0.460851,-0.0689129,0.0690417,0.485361,0.3429,0.992769,0.336067,0.545894,-0.494744,0.137119,0.486261,0.0755768,-0.254599,0.246218,0.794324,1.10058,-0.263122,0.721836,-0.221697,0.485753,1.29678,1.04709,-0.0212138,0.177215,-0.433183,0.057265,0.0913359,-0.0864096,-0.457992,0.772471,-0.478289,-0.321114,0.0630803,-0.423781,0.879807,0.892043,0.985604,0.191054,0.0844266,-0.390069,2.35387,0.886033,2.00532,0.018688,0.323439,0.0814559,0.602906,0.231438,0.180945,0.792011,0.178738,0.60983,0.0218649,0.395157,0.117912,0.0518497,0.776029,0.514028,0.654593,0.72159,1.44151,0.0502291,0.186534,0.150597,0.0994043,0.972066,0.826381,0.393832,0.446372,0.30351,0.335733,0.0932228,0.428537,-0.177962,-0.56015,0.0170255,0.59034,-0.0301196,1.73199,0.562741,0.588187,0.585125,0.563933,-0.399297,-0.417128,1.36849,-0.547519,-0.458907,0.0550509,-0.177976,0.804059,-0.421446,-0.596321,-0.0895229,-1.29656,-0.693954,-1.24329,-1.01956,-0.521625,-0.569625,-0.164351,-1.20329,0.562453,-1.17995,-0.398166,0.450911
1846.03,0.971227,0.00154422,11,2047,0,-1756.57,0.275485,0.0202458,-0.13673,-0.0752152,-0.320279,0.106839,0.169164,0.0652729,-0.609328,0.367183,-1.00145,-1.34784,-0.786638,-0.906912,-0.52386,-0.318379,-0.0966161,-0.376885,-0.262441,-0.817266,-0.885136,-0.9646,0.15449,-1.14476,-0.322428,-0.528547,-0.328524,-0.140872,-1.11912,-0.987529,-0.955873,-1.34025,-0.992508,-0.746329,-0.539092,-0.751568,-0.769178,-0.163006,-0.292785,-0.296114,-1.03233,-1.07165,0.0970494,0.534693,0.333679,0.0327971,-0.565937,0.569477,-0.209633,0.416292,-0.438794,0.349218,0.0736006,-0.313887,0.0438723,-0.163068,0.523999,0.791034,0.622145,-0.12507,-0.377824,-0.178195,-0.356815,0.429492,-0.452498,0.345043,-0.181306,-0.788813,-0.352658,-0.359951,1.04682,-0.0404106,-0.209388,-0.922332,-0.417121,-0.590337,-0.22883,-0.658891,1.42996,0.352776,0.426428,-0.00190513,0.378414,-1.13342,0.241226,-0.0580784,0.106215,0.433494,0.272592,0.928103,0.323899,0.415601,-0.610637,-0.0941742,0.36142,-0.0220807,-0.280203,0.0982708,0.802484,1.02365,-0.276441,0.655712,-0.375329,0.350768,1.2299,1.07004,-0.0902136,0.0399833,-0.433969,0.0563711,0.0806038,-0.057276,-0.438932,0.710536,-0.551846,-0.353818,-0.00502377,-0.444927,0.749441,0.890632,0.94455,0.159895,0.0637564,-0.419342,2.80597,0.493071,0.630069,0.0904034,0.578132,0.103078,0.753122,0.708713,0.13869,1.05157,0.242464,0.00109608,0.0040987,0.526828,0.433939,0.158203,0.472898,0.188946,0.361421,0.517664,0.430163,0.360345,0.283438,0.110969,0.0783632,1.79595,0.419099,0.2696,0.476536,0.610587,0.43242,0.138563,0.805304,-0.0325665,-0.491456,0.00993243,0.650588,0.0152192,1.80416,0.677109,0.677207,0.656691,0.649815,-0.338703,-0.387275,1.39691,-0.51097,-0.405046,0.188485,-0.175694,0.925154,-0.35541,-0.542328,0.0101802,-1.20397,-0.665847,-1.20686,-0.998034,-0.422055,-0.545189,-0.0489726,-1.21298,0.657881,-1.08718,-0.177387,0.44666
1855.69,0.971645,0.00154422,9,702,1,-1764.86,0.330946,0.237324,0.311837,-0.145293,-0.274748,0.00780307,0.0688774,0.0646939,-0.670401,0.363223,-1.32115,-1.092,-0.590558,-0.804594,-0.395798,-0.175697,-0.395724,-0.721541,-0.918571,-0.511025,-1.00815,-0.952412,-0.776942,-0.727811,-1.0048,-0.107979,-0.685151,-0.702617,-1.18126,-0.806213,-0.819588,-1.12989,-0.817164,-0.770522,-0.711774,-0.456008,-0.452929,-0.475158,-1.16702,-0.167037,-0.844412,-0.94104,0.109826,0.515609,0.433824,-0.0360274,-0.558429,0.502291,-0.222922,0.283793,-0.427585,0.390036,0.133069,-0.288494,0.0109005,-0.20439,0.616226,0.804539,0.553214,-0.237874,-0.500619,-0.0668759,-0.376479,0.265292,-0.470258,0.179109,-0.363553,-0.820179,-0.498989,-0.417774,0.930414,-0.0901185,-0.215342,-1.04475,-0.374756,-0.678106,-0.233051,-0.766846,1.41017,0.38078,0.341265,-0.0601146,0.423794,-1.15267,0.271171,-0.0311927,0.149214,0.464122,0.255084,0.962775,0.275688,0.408308,-0.64236,-0.00734509,0.373629,-0.0758803,-0.383979,0.0752959,0.726411,0.950266,-0.367468,0.593155,-0.232645,0.328443,1.10774,0.91654,-0.165084,0.0245011,-0.540754,0.0149803,0.105401,-0.0130515,-0.54068,0.602976,-0.630849,-0.355501,-0.104598,-0.581239,0.755907,0.90415,0.875207,0.0161828,-0.0845276,-0.344572,2.32751,0.189291,0.177113,0.164313,0.430439,0.159429,0.991828,0.3365,0.438048,0.815135,0.958627,0.00550605,0.00453405,1.16375,0.168843,0.292123,0.29744,0.185544,0.709049,0.501424,0.352224,0.580376,0.942597,0.29665,0.147672,1.16795,0.093946,0.245552,0.234088,0.429348,0.970239,0.122436,0.486195,0.00555938,-0.455758,0.0652732,0.653148,0.0819532,1.7751,0.596202,0.725409,0.712961,0.688046,-0.311855,-0.39065,1.41012,-0.393216,-0.359308,0.138301,-0.00870559,0.905168,-0.296689,-0.460297,0.0236001,-1.17233,-0.61046,-1.09882,-0.903142,-0.39824,-0.539569,-0.00471605,-1.108,0.655478,-1.00101,-0.303276,0.450035
1843.1,0.986044,0.00154422,11,2524,1,-1758.83,0.211258,0.602641,0.430624,0.235804,-0.113825,0.104679,0.031331,0.0484357,-0.7501,0.464679,-1.25609,-1.72035,-1.49174,-0.79038,-0.850161,-0.440616,-1.20452,-0.534126,-0.626447,-0.556806,-1.27246,-0.401741,0.203541,-1.10432,-0.782842,-0.162109,-0.780148,-0.102701,-1.21664,-1.31588,-0.779454,-1.71106,-1.28346,-0.924629,-0.987344,-1.09703,-0.859387,-0.565995,-1.27834,-0.502309,-1.34159,-1.08385,0.0157695,0.554026,0.22189,-0.00202972,-0.65543,0.515397,-0.0467597,0.278698,-0.45317,0.317933,0.115258,-0.227059,0.0103199,-0.210662,0.522826,0.771505,0.539001,-0.100417,-0.494141,-0.17647,-0.333059,0.466981,-0.489404,0.285658,-0.178668,-0.831171,-0.296764,-0.364944,1.13414,-0.0582107,-0.258366,-1.03382,-0.322813,-0.501184,-0.320275,-0.57539,1.43623,0.384656,0.37735,0.0588904,0.29672,-1.22164,0.374442,-0.0123901,0.100675,0.399267,0.310115,0.885399,0.240193,0.338221,-0.468997,-0.0596092,0.613065,0.0216534,-0.323904,0.238275,0.755139,1.09566,-0.302217,0.701846,-0.339528,0.351172,1.2579,1.02776,-0.0473989,0.12337,-0.487456,0.0111042,-0.0312772,-0.225011,-0.497962,0.786007,-0.586913,-0.28784,-0.0856896,-0.493996,0.715227,0.894928,0.915701,0.173257,0.0832668,-0.378133,2.10392,0.33961,0.653162,0.867583,1.12533,0.152213,0.571606,2.95396,0.0653715,0.270542,0.0171494,0.0252918,0.46102,0.361085,0.0488094,0.431044,0.259919,0.0756427,0.213367,0.554031,0.203783,0.0527778,0.0974006,0.0492133,0.310128,0.508813,0.477167,0.369929,0.0892524,0.465041,1.00909,0.231355,0.673512,-0.0526388,-0.520289,0.0436529,0.638384,0.0774632,1.77152,0.584148,0.650169,0.696139,0.674943,-0.33823,-0.348973,1.35747,-0.448288,-0.40262,0.0616594,-0.112209,0.821599,-0.385652,-0.514832,0.0189996,-1.23141,-0.667415,-1.16338,-0.977385,-0.460399,-0.551666,-0.0648069,-1.20363,0.644499,-1.02155,-0.295908,0.458983
1832.22,0.810744,0.00154422,11,2047,0,-1745.18,-0.363877,0.834564,0.664278,0.394164,-0.266753,0.164065,-0.00880159,0.097894,-0.358066,0.469966,-1.4085,-0.555645,-1.04527,-0.074771,-0.685916,0.234834,0.409644,-0.980792,-0.503096,-0.66737,-1.19299,-1.30548,-0.62675,-0.68607,-0.365274,-0.537894,-1.41737,0.0258203,-0.832579,-0.292242,-0.0316874,-1.47399,-1.08159,-0.515252,-1.30711,-0.444016,-0.623128,0.128847,-0.855724,0.197349,-1.3338,-0.657154,0.302747,0.49208,0.44456,0.163117,-0.504561,0.699972,-0.0570609,0.527281,-0.276839,0.475259,0.245964,-0.161004,0.152796,-0.143356,0.643198,0.87494,0.637594,-0.0482102,-0.265073,-0.0916815,-0.224053,0.484251,-0.379311,0.397385,-0.0633973,-0.704147,-0.259629,-0.188811,1.1436,0.0904073,-0.0422314,-0.91244,-0.18224,-0.506563,-0.142951,-0.520508,1.59509,0.404418,0.553655,0.133971,0.539696,-1.09943,0.546095,0.168393,0.210677,0.703314,0.405234,1.07141,0.393261,0.541187,-0.384227,0.0993485,0.635644,0.0650415,-0.215868,0.283105,0.86018,1.19882,-0.19255,0.817799,-0.145619,0.5429,1.36311,1.10996,0.0152577,0.167618,-0.371225,0.131657,0.209178,0.00961588,-0.250962,0.868601,-0.578538,-0.192886,0.178865,-0.460714,0.850261,1.22246,1.01275,0.196201,0.0989159,-0.292586,2.28495,0.456991,1.03479,0.0921563,0.496185,0.642776,0.0994785,0.450766,0.231062,0.407513,0.0016688,0.0222851,0.386938,1.76892,0.0675033,0.0288686,0.694065,1.42833,0.618122,0.37018,0.461647,0.585848,0.256986,0.118772,0.323795,0.240928,0.849741,0.274764,0.73032,0.145717,0.0422606,0.29025,0.020492,-0.18191,-0.640651,-0.148324,0.486554,-0.0282238,1.61511,0.477902,0.534214,0.529474,0.525386,-0.471356,-0.534161,1.3057,-0.591017,-0.511099,-0.0284403,-0.205669,0.785773,-0.487561,-0.624154,-0.119726,-1.35004,-0.757343,-1.27549,-1.03754,-0.566682,-0.706314,-0.189899,-1.32647,0.527068,-1.25726,-0.415779,0.455749
1874.39,0.948079,0.00154422,13,12287,0,-1762.92,-0.475003,0.519769,0.64248,0.346945,-0.0783107,0.187101,-0.0496131,-0.0176332,0.529092,0.632608,-0.0101075,0.273245,0.151825,1.05914,0.68804,1.54751,1.12709,0.943672,0.401837,0.850716,0.13484,0.105563,2.02051,0.234704,0.408529,0.949597,0.751323,1.62491,0.610981,0.487342,0.643674,-0.538666,0.180743,-0.154802,0.0221389,0.551991,0.474199,0.977255,-0.14528,1.52284,0.23989,0.68752,-0.797479,0.529841,-0.346824,-0.711976,-1.28765,-0.250463,-0.879961,-0.428081,-1.20716,-0.434973,-0.592434,-0.953179,-0.749205,-1.04374,-0.219084,0.131787,-0.306596,-0.82729,-1.2696,-0.827076,-1.074,-0.363312,-1.27304,-0.506705,-1.06649,-1.56501,-1.15097,-1.15135,0.282385,-0.785107,-0.978891,-1.67689,-1.01152,-1.34205,-1.00252,-1.40889,0.723213,-0.396343,-0.338849,-0.689077,-0.357576,-2.03117,-0.400601,-0.708327,-0.682113,-0.295011,-0.375812,0.182592,-0.46771,-0.355376,-1.31145,-0.74341,-0.262811,-0.765599,-1.01842,-0.597378,-0.0584424,0.270813,-1.06121,-0.115528,-1.0479,-0.360295,0.522371,0.255143,-0.864663,-0.636471,-1.23052,-0.691182,-0.71719,-0.904835,-1.18098,0.0321927,-1.32074,-1.11739,-0.76922,-1.22172,-0.0223557,0.18052,0.174075,-0.672731,-0.645866,-1.10628,7.13114,0.0894726,0.444683,0.182966,0.120618,0.112589,0.1968,0.194668,0.280199,0.203601,0.0974326,0.0639086,0.375299,0.0494025,0.0312052,0.0707021,0.206678,0.166746,0.0549295,0.256306,0.217318,0.0397544,0.161438,0.0197176,0.0690218,0.0819877,0.175926,0.0830673,0.00409766,0.326342,0.202802,0.599602,0.0539105,0.648588,0.245638,0.77578,1.37079,0.818687,2.51831,1.39425,1.38707,1.41452,1.46466,0.376172,0.442448,2.17573,0.223996,0.32883,0.860238,0.673166,1.65226,0.377244,0.230481,0.717147,-0.495476,0.0882007,-0.409051,-0.159192,0.27396,0.186456,0.685368,-0.459491,1.40598,-0.37276,0.450875,0.455696
1863.31,0.997321,0.00154422,11,2047,0,-1771.97,0.0534997,0.383483,0.443589,-0.381144,-0.205363,0.0752513,-0.161229,0.265605,0.342336,0.40843,-0.0385188,-0.521324,-0.167081,0.613984,0.284442,1.14425,1.11305,0.403728,0.301782,0.575758,-0.236755,-0.207711,0.935854,0.0638493,0.537291,0.785721,0.231431,1.05317,0.251084,0.058782,0.660116,0.452299,0.137002,-0.098573,-0.0550035,0.870965,-0.336867,0.221484,0.375402,0.855496,-0.123983,0.301468,-0.642164,0.481415,-0.447007,-0.816309,-1.43038,-0.132644,-0.882076,-0.448543,-1.11157,-0.279681,-0.656083,-0.957049,-0.685442,-0.895467,-0.11962,-0.0224745,-0.116558,-0.878506,-1.16056,-0.950844,-1.12519,-0.34745,-1.23065,-0.489641,-0.951638,-1.56264,-1.07488,-1.16114,0.347591,-0.842714,-0.882482,-1.79828,-1.25451,-1.33614,-0.877811,-1.38744,0.712777,-0.275813,-0.403855,-0.712662,-0.452629,-1.87901,-0.36294,-0.828249,-0.595533,-0.32202,-0.448613,0.179469,-0.450643,-0.394761,-1.22462,-0.723589,-0.288083,-0.769683,-1.1123,-0.620039,0.0440121,0.307206,-1.03169,-0.111713,-1.08557,-0.320823,0.392172,0.177411,-0.932706,-0.671899,-1.19191,-0.616983,-0.659961,-0.789023,-1.29665,-0.0260189,-1.29603,-1.02613,-0.889864,-1.26244,-0.00765879,0.141257,0.209732,-0.597678,-0.598119,-1.12513,4.61681,0.158841,0.131485,0.18663,0.0240804,0.212006,0.314363,0.476749,0.110323,0.277821,0.0826492,0.185517,0.0597932,0.451528,0.396133,0.0874306,0.0248985,0.0199605,0.404603,0.164836,0.0321634,0.0303079,0.752606,0.0981611,0.119088,0.0232243,0.20244,0.0103693,0.143135,0.970446,0.0933119,0.152445,0.0199652,0.732209,0.262196,0.764781,1.36077,0.866264,2.50997,1.41511,1.39864,1.40704,1.47687,0.411625,0.404741,2.15707,0.271957,0.283764,0.894097,0.646931,1.66059,0.360228,0.183709,0.761792,-0.455102,0.123464,-0.387713,-0.261065,0.315522,0.228445,0.674476,-0.420661,1.37146,-0.318823,0.515801,0.450973
1848.09,0.998916,0.00154422,11,2047,0,-1739.59,0.295007,0.365203,-0.014119,-0.923907,-0.189571,0.0308365,0.19999,0.395589,0.39076,0.50258,-0.323548,0.558539,0.700413,0.545641,0.20992,1.31812,0.351423,0.551657,0.350333,0.377052,-0.290141,-0.378495,1.01672,-0.0610047,-0.155044,0.760784,0.135267,0.849275,0.0526014,-0.121579,0.110033,-0.793371,0.101446,0.244427,0.488964,1.09059,-0.239314,0.109782,-0.214643,0.793357,0.120917,0.233992,-0.670722,0.573937,-0.499861,-0.783531,-1.30551,-0.322894,-0.901597,-0.555394,-1.36953,-0.412245,-0.644807,-0.99791,-0.848929,-1.08531,-0.239962,0.00840026,-0.276309,-0.866425,-1.28422,-0.941268,-1.14085,-0.46272,-1.22336,-0.617271,-1.14437,-1.66108,-1.30344,-1.15557,0.164925,-0.881783,-1.13547,-1.81697,-1.08113,-1.42141,-1.07818,-1.56049,0.545529,-0.421991,-0.408419,-0.793573,-0.432278,-2.06945,-0.471339,-0.785926,-0.741263,-0.276349,-0.443166,0.114067,-0.586388,-0.40132,-1.38381,-0.824591,-0.338848,-0.822384,-1.0982,-0.606746,-0.0612237,0.265049,-1.12207,-0.259099,-1.09486,-0.429163,0.437219,0.283731,-0.913524,-0.681662,-1.1855,-0.831652,-0.706031,-1.00635,-1.24705,-0.0743859,-1.4698,-1.09801,-0.803449,-1.2884,-0.128457,0.11278,0.100694,-0.684243,-0.821471,-1.17174,3.12254,0.487967,0.875797,0.572658,0.0312898,0.259492,0.200849,0.361304,0.359438,0.264674,0.164865,0.0324691,0.21432,0.320889,0.259527,0.0232516,0.417621,0.644577,0.107911,0.0141675,1.04012,0.122578,0.236957,0.483755,0.0624426,0.473578,0.178837,0.731435,0.073566,0.0121941,0.267356,0.253462,0.385499,0.807072,0.290303,0.813905,1.47643,0.870445,2.51285,1.40542,1.48654,1.49548,1.40012,0.441339,0.436815,2.22076,0.440944,0.449502,0.926653,0.683626,1.72107,0.442345,0.306152,0.81952,-0.402663,0.15481,-0.348554,-0.127939,0.385093,0.249628,0.757873,-0.354244,1.43582,-0.26194,0.515522,0.452832
1860.33,0.993648,0.00154422,11,2047,0,-1763.23,-0.0209571,0.334231,0.558056,0.164915,-0.323256,0.0428479,-0.0441104,0.0592992,0.183107,0.503308,-0.430712,-0.260528,0.454067,0.597423,-0.157101,1.28443,0.629558,0.344971,0.909705,1.70656,-0.227941,0.0571017,1.01862,-0.0173433,0.488387,0.907147,0.265738,1.06058,-0.116355,-0.127646,0.321245,-0.0599613,-0.220585,0.0386507,-0.0956906,0.21967,0.151018,0.24625,-0.221449,0.654211,-0.0907523,0.445863,-0.763385,0.531409,-0.529874,-0.760087,-1.38266,-0.196253,-0.910698,-0.448708,-1.21908,-0.421675,-0.638013,-1.00292,-0.731171,-1.03558,-0.134896,-0.0492558,-0.255913,-0.899411,-1.23347,-0.901817,-1.07753,-0.280034,-1.26295,-0.566115,-1.02493,-1.57611,-1.23355,-1.13975,0.25847,-0.787693,-0.964604,-1.81604,-1.18847,-1.31446,-1.03566,-1.42233,0.735595,-0.402313,-0.405097,-0.73038,-0.450394,-1.8868,-0.552313,-0.896387,-0.671477,-0.292153,-0.542175,0.18484,-0.540606,-0.322401,-1.29589,-0.783725,-0.291748,-0.759146,-1.06862,-0.65354,-0.0278513,0.313815,-1.09437,-0.18284,-1.05491,-0.407051,0.490018,0.213483,-0.968753,-0.689186,-1.32048,-0.67284,-0.640979,-0.901257,-1.36441,-0.137044,-1.36697,-1.09967,-0.852743,-1.38862,0.0155283,0.171107,0.198938,-0.703954,-0.805625,-1.14113,3.31441,0.254579,0.183545,0.526229,0.665254,0.743735,0.35067,0.265159,0.275375,0.143369,0.814145,0.311912,0.140947,0.345503,0.112031,0.00340517,0.138,0.395895,0.344041,0.506303,0.10763,0.109694,0.334303,0.0278454,0.121511,0.0821106,0.0614352,0.104399,0.470953,0.0352923,0.650054,0.376693,0.414553,0.695671,0.270684,0.719103,1.45511,0.844168,2.51749,1.36603,1.4871,1.49616,1.42772,0.401968,0.43938,2.2118,0.316083,0.399834,0.981535,0.654974,1.65371,0.408132,0.241753,0.796409,-0.417972,0.182417,-0.387326,-0.116312,0.308579,0.214029,0.695056,-0.413752,1.47209,-0.287285,0.531872,0.459199
1868.32,0.99517,0.00154422,11,2047,0,-1760.63,0.337062,-0.0876769,0.582453,-0.491183,-0.183088,0.21421,-0.150539,0.0797093,0.114037,0.442086,-0.565202,-0.534231,-0.0180764,0.397692,0.323607,0.710495,0.595754,-0.153844,0.294564,0.261276,-0.247737,-0.422845,0.757651,-0.260901,0.153255,0.119548,-0.213007,1.26718,-0.322501,-0.413837,-0.00347862,-0.908993,0.0860301,-0.145275,-0.282317,0.468936,0.147832,0.687498,-0.141482,1.30437,-0.157874,0.477693,-0.728037,0.477723,-0.418027,-0.712262,-1.31911,-0.213243,-0.797366,-0.409677,-1.08019,-0.390244,-0.650224,-0.966108,-0.617818,-0.974507,-0.0482395,0.127536,-0.220405,-0.859443,-1.20146,-0.871407,-1.0219,-0.339255,-1.12974,-0.443593,-0.890744,-1.51383,-1.09925,-1.10399,0.380544,-0.742993,-0.99653,-1.73429,-1.09254,-1.26308,-0.993939,-1.2497,0.725376,-0.327773,-0.2798,-0.761694,-0.293752,-1.90519,-0.342474,-0.771519,-0.589505,-0.213416,-0.347857,0.21125,-0.292293,-0.341352,-1.33589,-0.734227,-0.21594,-0.769798,-1.0181,-0.506784,0.111293,0.325047,-1.0114,-0.035662,-0.958312,-0.204902,0.531644,0.211732,-0.732767,-0.589401,-1.13074,-0.568281,-0.671127,-0.701365,-1.26485,-0.0208264,-1.29738,-1.01003,-0.716571,-1.21187,-0.0126762,0.178856,0.280141,-0.653093,-0.757528,-1.05896,6.86163,0.726973,0.178806,0.311071,0.418751,0.155427,0.320365,0.170651,0.254671,0.119249,0.0606423,0.0230959,0.0556326,0.452101,0.307773,0.00654357,0.233797,0.12643,0.427023,0.0765769,0.141861,0.0970517,0.057018,0.0502977,0.101155,0.0841358,0.00225087,0.0300875,0.0167918,0.055184,0.104985,0.0199737,0.287073,0.695615,0.239491,0.739878,1.3036,0.818803,2.42689,1.29284,1.31228,1.37969,1.31693,0.331023,0.38123,2.14152,0.262779,0.329928,0.850313,0.6104,1.52899,0.336952,0.205797,0.676851,-0.508814,0.0373292,-0.473905,-0.33016,0.263571,0.138725,0.626288,-0.469104,1.36299,-0.333785,0.460573,0.454349
