# 0.153226, 0.272283, 0.249859, 0.215082, 0.267348, 0.211468, 0.120543, 0.13822, 0.00801799, 0.024477, 0.0333651, 0.0261146, 0.0268907, 0.151195, 0.458432, 0.685338, 0.6557, 0.649179, 0.810087, 0.596644, 0.824484, 0.753089, 0.792619, 0.58454, 0.78871, 0.616747, 0.682988, 0.642935, 0.652798, 0.807948, 0.646085, 0.66591, 1.03863, 0.877385, 0.645593, 0.547445, 0.792169, 0.892661, 0.802256, 0.904491, 0.609901, 0.702963, 0.942564, 0.839549, 0.816476, 0.649616, 0.664853, 0.0265074, 0.0284309, 0.219577, 0.255489, 0.188407, 0.211637, 0.178423, 0.186414, 0.256963, 0.199369, 0.309084, 0.162646, 0.22504, 0.298707, 0.185374, 0.273588, 0.188911, 0.24898, 0.23299, 0.166831, 0.212173, 0.255206, 0.274882, 0.184975, 0.194404, 0.228008, 0.186163, 0.212538, 0.327202, 0.234438, 0.216767, 0.201432, 0.250281, 0.228898
77.7287,0.87662,0.0403903,7,127,0,-19.0712,0.241872,-0.0374835,-0.449319,0.589863,0.386868,0.258014,0.763111,-0.12973,-0.179566,0.190695,0.128119,-0.138349,0.0935684,-1.15475,0.115903,-0.183138,-0.196848,0.653631,-0.387608,2.02672,-0.429606,1.10227,-1.0284,0.0398534,0.398214,-2.00931,-0.441656,-0.0287147,-0.722584,-1.59202,-0.484899,-0.736503,-1.13604,0.77127,0.749595,0.401052,0.896022,1.04775,0.481152,0.345102,0.529013,0.103404,-0.747675,1.15254,1.65965,0.847065,2.21035,1.58268,0.791469,0.671374,0.544322,-0.415185,0.235584,0.383662,-2.79229,1.3381,-0.291699,1.25811,-1.17374,-0.515763,-0.567294,-0.0264622,0.312307,-0.326407,0.100626,0.267407,-0.858021,-0.444248,1.00227,0.857302,-0.596624,-1.3628,0.305848,-0.580172,0.78967,3.32665,-2.22789,0.0693893,-1.06734,0.511082,0.225815,-1.17597,-1.17756,-1.07899,-1.19967,-0.919844,-1.20454,-1.02699,-1.27394,-1.15013,-1.10859,-1.38763,-1.20594,-1.15808,-1.2385,-1.33927,-1.21095,-1.24011,-1.28642,-1.06536,-1.06787,-1.10826,-1.0509,-1.03331,-1.09898,-1.11475,-1.09343,-1.14276,-1.24141,-1.02117,-0.962389,-1.05657,-0.898562,8.28172,7.48944,3.50459,5.86579,6.59516,0.534015,14.0376,3.86441,13.1765,1.92264,3.23642,3.10708,4.76709,6.23302,3.7597,5.27154,6.01541,2.46843,3.42489,10.7612,9.59467,3.03579,1.65543,6.20123,3.07557,9.09459,67.7362,0.834747,5.14281,2.09156,7.29497,5.82061,0.735702,0.636558,0.749068,0.656258,1.02667,0.728041,0.961335,0.81194,0.691865,0.858829,0.503138,0.928723,0.063827,-0.155959,-0.309075,-0.222566,0.00269688,-0.340012,0.0380878,0.115627,0.0194834,-0.142731,-0.515742,-0.0546959,-0.499626,-0.326444,-1.00005,-0.544098,-1.08053,-0.110346,-0.268676,-0.185883,0.323945,0.346025,0.321024,0.341581,0.263729,0.325625,0.276611,0.307477,0.333618,0.297584,0.376803,0.283184,0.484049,0.538911,0.57666,0.555413,0.499326,0.584194,0.490479,0.471126,0.495129,0.535622,0.626152,0.513671,0.622371,0.580894,0.731067,0.632765,0.746594,0.527558,0.566768,0.546337
78.1213,0.999463,0.0403903,7,127,0,-36.4792,-0.368843,-0.126419,0.695994,-0.417887,-0.498871,0.252694,-0.505398,-0.785531,-0.0532218,0.224917,-0.199285,-0.0662361,-0.0523652,0.443696,0.138611,0.630204,-0.603693,-0.478118,0.866119,-2.28201,0.807992,1.32392,1.31562,1.7022,-0.928173,-0.0816412,1.16193,0.932752,0.178528,-0.637888,-0.826116,-0.0973963,1.29017,0.212699,-1.03955,-1.13966,0.0565311,-0.781229,0.603663,-0.819869,-1.211,0.182003,-0.021511,-0.633938,-1.46663,-0.669741,-0.34474,1.49789,0.935994,-0.00653557,0.213793,-0.0242812,0.490791,-1.11848,-1.1365,-0.0428482,0.0464256,2.01,-1.86472,0.0561822,1.04079,-0.427438,0.767881,-0.104038,1.52487,0.0217563,-0.658789,-0.872112,0.735448,0.354096,-0.506961,-0.906545,0.781454,-0.400601,0.179519,1.13075,-2.79797,1.43386,-0.573204,0.352036,1.24307,0.531049,0.360017,0.377424,0.563749,0.127384,0.555692,0.627206,0.626054,0.679639,0.315041,0.432379,0.604752,0.572985,0.468442,0.355278,0.329187,0.430196,0.622528,0.473178,0.299602,0.285726,0.451532,0.335409,0.52737,0.330053,0.275839,0.468923,0.440714,0.355825,0.240405,0.350863,0.395911,4.44497,5.46301,4.37175,7.07996,1.56989,1.54363,4.29644,4.67087,29.3484,0.780773,4.71372,11.8468,2.9976,9.17629,4.05728,18.6372,4.56425,2.41396,1.97704,8.90191,6.22967,2.78258,1.91434,9.29361,3.07385,5.29054,12.8876,0.325958,17.1153,2.61529,6.21767,14.3162,0.557896,0.35795,0.379487,0.574074,0.164558,0.588735,0.676772,0.704535,0.685833,0.358411,0.453031,0.69769,0.192536,0.0466863,-0.225159,-0.263641,0.0559426,-0.269075,0.0576188,-0.235397,-0.265796,-0.308239,-0.522202,0.00247083,-0.498644,-0.419547,-0.588089,-0.275325,-0.761082,-0.518071,-0.338327,-0.403871,0.364034,0.411456,0.406251,0.360297,0.458953,0.356925,0.336982,0.330808,0.334961,0.411344,0.38864,0.332325,0.452014,0.488331,0.556053,0.565531,0.486018,0.566866,0.485599,0.558579,0.56606,0.576455,0.627663,0.499382,0.622141,0.603375,0.642927,0.5684,0.681589,0.626697,0.583784,0.599617
70.3668,0.911261,0.0403903,7,127,0,-33.4781,-0.50662,-0.146782,0.154352,-0.400295,-0.269078,0.149488,0.754214,0.111729,-0.0857757,0.098607,0.305128,0.0427148,0.190335,-0.811363,0.167186,1.3262,-0.39079,-0.762679,0.197112,0.259819,-1.47842,2.2302,0.940219,-0.222244,-1.73857,-1.09237,0.883348,-0.664799,-0.0145785,-0.52399,-0.681394,-1.29729,1.62259,0.478941,-0.486344,1.09453,2.26608,-0.0277801,0.98265,0.155085,-0.0605674,0.556982,-0.644298,0.616737,-0.746644,1.44061,1.85509,1.22301,0.746375,0.702307,-0.421088,-0.307392,0.947977,-0.116405,-0.799008,0.424085,1.27132,1.28666,-1.95528,0.632873,1.08748,-0.408984,1.01154,0.375427,1.17645,1.19326,0.31948,-0.493382,1.48367,0.754326,-0.120815,-0.725589,1.77196,-0.348232,0.438839,4.05279,-2.17549,0.734641,0.369733,0.41479,0.94635,-0.589641,-0.876698,-0.938873,-0.778409,-0.767925,-1.05854,-0.438503,-0.654171,-0.848519,-1.10203,-0.993992,-0.663679,-0.922508,-0.8138,-0.898967,-0.925283,-1.02825,-0.540088,-0.731291,-0.892673,-0.628372,-0.432506,-0.816007,-0.647077,-0.785435,-0.821489,-0.718243,-0.919081,-0.708253,-0.936192,-0.570512,-0.501218,5.73848,2.48115,2.70089,6.89334,3.11469,1.87133,4.66243,8.77487,8.87591,0.789495,5.44866,7.6498,2.50366,7.22824,4.49614,8.17503,8.27822,4.31226,2.35082,10.2819,5.96566,3.10445,1.97674,12.7503,2.6198,4.71405,69.9591,0.669836,5.87865,4.47707,4.63019,6.88498,0.733389,0.399732,0.344214,0.517992,0.571748,0.27448,0.921141,0.752074,0.441225,0.24763,0.319052,0.765866,-0.222343,-0.180207,-0.406696,-0.452983,-0.318102,-0.320474,-0.0877118,-0.327173,-0.0895001,-0.114842,-0.710925,0.0159168,-0.633752,-0.444108,-0.945374,-0.574986,-1.03191,-0.671337,-0.183145,-0.302935,0.324451,0.401377,0.414786,0.373322,0.360834,0.431808,0.284725,0.32037,0.391449,0.438407,0.420907,0.317374,0.555358,0.54493,0.600295,0.611348,0.578862,0.57944,0.521914,0.581071,0.52236,0.528679,0.670606,0.496021,0.65334,0.609237,0.720184,0.639913,0.737287,0.661802,0.545659,0.57516
74.1517,0.984452,0.0403903,7,127,0,-30.2758,-0.378574,-0.060846,-0.183234,0.985175,0.225305,-0.525441,0.587172,0.318024,-0.100262,0.196233,0.385235,0.003906,-0.0313046,-0.769378,0.308106,0.123485,-0.580235,-1.10671,0.0320113,0.569076,-0.0107991,0.222478,-1.15687,-0.125198,-0.13753,0.81219,0.751847,-0.331422,-0.0992614,-1.34983,0.432255,-1.33095,-0.411968,-0.417223,0.65301,-1.18384,0.943372,-0.599509,0.647638,-1.3663,0.333833,-0.115607,0.0329942,-0.411136,0.457799,0.887534,1.27808,1.11518,0.671335,1.20284,0.75057,-0.0487873,0.330091,0.762228,-2.22906,0.932191,0.130056,1.26625,-0.552066,0.321502,0.647518,0.333212,2.07279,0.96911,-0.203339,1.32435,-0.743522,-0.0437723,2.12559,1.28933,0.654893,-0.26656,0.680907,-0.0394488,-0.0316046,3.65836,-1.96408,1.51423,-0.313431,0.722196,0.345066,-0.731332,-0.948152,-1.11036,-0.759515,-0.594042,-0.772705,-0.700831,-1.12582,-0.807952,-0.811752,-0.519138,-0.53773,-0.871491,-0.799961,-1.18527,-0.636198,-1.17945,-0.896308,-0.897927,-0.568182,-1.13413,-0.47872,-0.95409,-0.569837,-1.19034,-0.666522,-0.804997,-0.759212,-0.896051,-0.628328,-0.495924,-0.375596,6.83935,5.04837,2.95184,3.80677,5.08803,0.682994,5.70301,3.3284,7.13676,2.10551,3.78489,4.71091,3.81476,12.2646,5.84612,2.66092,7.42062,1.85156,2.96179,12.7072,7.24819,4.7343,2.55035,4.8177,2.9704,2.98609,35.558,0.81597,8.42948,2.47135,4.95311,3.84524,0.766759,0.495469,0.341042,0.70745,0.923502,0.737058,0.840058,0.469543,0.651231,0.717465,0.967281,1.08486,-0.0290385,-0.0353234,-0.62077,-0.0950439,-0.325326,-0.720416,-0.121617,0.0819128,-0.515157,-0.153268,-0.77585,-0.0850841,-0.957632,-0.342807,-0.842265,-0.474405,-1.04615,-0.263332,-0.160536,-0.0884145,0.317181,0.378606,0.415556,0.330163,0.284245,0.323648,0.301523,0.384725,0.342712,0.327951,0.275423,0.252586,0.507259,0.50883,0.650394,0.523743,0.580622,0.672699,0.530367,0.479533,0.626015,0.538242,0.684785,0.521258,0.722647,0.584872,0.698942,0.616426,0.740035,0.565455,0.540048,0.522089
63.5195,0.962179,0.0403903,7,127,0,-26.6474,-0.435651,0.12561,0.170172,-1.15996,-0.229176,0.605659,-0.30901,-0.330727,-0.243147,-0.220378,0.146458,0.302694,0.11276,0.468867,0.216415,0.512791,-1.81334,0.976686,1.17424,-0.0278698,-0.974647,1.38181,0.887242,0.330436,-1.3271,-2.68101,0.263602,0.152497,0.35649,-0.897897,-0.907418,-0.175358,0.229427,2.42479,-1.06341,1.43904,0.670698,-0.344869,1.39052,0.0420563,-0.219579,-0.755659,-0.972618,-0.960089,0.188957,0.619901,0.760781,1.47424,0.725255,0.420323,1.14217,0.237629,1.08622,-0.587353,-1.07441,1.25672,0.345313,1.0578,-1.87952,0.164858,0.951849,0.302298,-0.57356,-0.810396,2.28311,-0.0131466,-0.0468665,-0.609782,0.784716,0.524131,-0.901734,-1.16334,0.537066,-0.0647526,1.54835,1.24314,-2.36284,0.335052,-0.574844,0.985103,1.90225,0.579843,0.0764352,0.680237,0.72299,0.462836,0.25794,0.767911,0.66088,0.540379,0.181663,-0.111341,0.525915,0.50187,0.546017,0.274549,0.272489,0.430917,0.518519,0.993627,0.23873,0.780298,0.614016,0.394233,0.769796,0.477969,0.421347,0.305332,0.258379,0.26109,0.509761,0.603023,0.633512,5.9244,10.0002,5.1892,9.60254,2.85267,2.00374,10.8665,5.61071,9.40659,1.11751,4.92243,8.71086,5.43838,2.88136,2.42661,22.8758,4.32626,4.22174,2.80665,7.71647,6.38765,2.27107,1.87859,6.44786,4.16733,13.4259,10.7599,0.787083,5.56912,2.87867,8.9235,17.3545,0.63905,0.00354427,0.626217,0.706712,0.569221,0.345453,0.930909,0.955975,0.50523,0.316355,-0.0804411,0.88706,0.0852439,-0.0593201,-0.413104,-0.471777,0.042598,-0.305459,0.416597,-0.241341,0.224742,-0.250308,-0.808232,-0.704518,-0.592398,-0.935913,-0.912177,-1.19324,-1.23005,-0.239798,-0.725931,-0.304758,0.345461,0.499114,0.348369,0.330326,0.361417,0.414485,0.28274,0.277685,0.376312,0.421564,0.520099,0.291717,0.478702,0.514826,0.601832,0.615804,0.489352,0.575777,0.397331,0.560044,0.44405,0.562252,0.691733,0.669189,0.643915,0.718273,0.713446,0.76732,0.773827,0.559664,0.673912,0.575605
65.0066,0.999114,0.0403903,7,127,0,-11.9582,-0.0827786,-0.341893,-0.0125054,0.378255,0.338662,-0.397666,-0.472361,-0.9392,-0.124676,0.189801,0.0328262,0.0549666,0.0142458,0.104454,0.146788,0.279648,0.724793,-0.990217,-0.45915,0.13537,0.198155,1.26881,-1.41098,0.961904,0.122731,1.66438,1.06426,-0.358283,-0.0676864,-1.88633,0.585385,-0.465589,-0.0487814,-0.613039,1.09387,-0.987237,1.5345,-0.545612,0.503888,-1.6234,0.411655,0.10105,-0.654286,1.11324,-0.168191,0.333766,0.481749,1.55654,0.640784,-0.192231,0.542483,-0.557945,0.486914,-0.350454,-2.84382,1.34823,0.0177394,2.5139,-1.835,-0.22379,0.5175,0.608778,2.46673,1.58016,0.738539,-0.108975,-0.906538,-0.451523,0.273841,0.78409,0.533591,-1.24627,0.691394,-0.190209,-0.533492,2.18827,-2.56033,0.567479,-0.603141,0.276234,0.895209,0.145503,0.210845,-0.0408984,0.0370561,0.124325,0.133541,0.290701,-0.102662,0.24565,0.122469,0.348765,0.260675,0.0518621,0.0945182,-0.172438,0.190381,0.0361109,0.0972933,0.0144669,0.26502,-0.0404609,0.329701,0.0243644,0.178419,-0.133842,0.16488,0.119287,0.00841237,0.267865,0.0797654,0.153447,0.175169,4.19276,6.71372,3.31685,6.47886,3.78851,0.766639,11.251,4.79659,23.7459,1.46331,4.10882,6.60709,7.00506,23.0389,13.0538,7.61243,4.42251,2.65287,3.55093,5.65201,7.8379,6.67557,2.1339,7.3859,4.1982,3.36923,19.2738,0.919354,6.82211,3.22217,5.66068,8.41633,0.650366,0.647974,0.405907,0.503214,0.653378,0.652918,0.848783,0.523155,0.702131,0.666037,0.839114,0.920358,0.272604,0.218497,-0.293227,0.0405632,0.271367,-0.498517,0.15296,0.25067,-0.0935162,-0.0842379,-0.702763,-0.169643,-0.793235,-0.382391,-0.874783,-0.58724,-0.866511,-0.415131,-0.37931,-0.41649,0.342907,0.343446,0.399894,0.376786,0.342229,0.342332,0.299688,0.372115,0.33134,0.339385,0.301721,0.284885,0.432268,0.445592,0.572786,0.489861,0.432572,0.622111,0.461834,0.437659,0.523362,0.521047,0.6688,0.542309,0.688526,0.59445,0.70574,0.642732,0.704019,0.602317,0.593707,0.602643
60.6277,0.971643,0.0403903,7,127,0,-23.9439,-0.0293459,-0.132006,0.578282,0.151412,-0.535021,0.0278525,0.320919,0.595694,-0.125476,0.218731,0.0729871,-0.110646,-0.219282,-0.783065,0.312318,0.823632,-1.1294,1.15059,1.46163,1.75784,-0.855527,1.88551,1.17425,1.11098,-1.23875,-2.73002,0.984101,0.838551,0.89521,-0.178965,-0.838533,-0.44726,-0.250325,2.24706,-0.235778,1.66437,1.04524,-1.18476,1.51982,-0.110233,-0.291537,-1.27578,0.0724006,-1.46553,0.298877,0.295313,0.175865,1.65119,0.735616,0.204822,0.778422,0.347374,0.182136,0.652936,-1.26116,1.51459,-0.238343,1.07023,-2.28828,-1.102,0.860817,0.167233,-0.736297,-0.72118,1.17351,1.49618,-0.424741,-1.21117,1.85873,0.818886,-0.53874,-0.728804,1.45516,-0.470901,-0.42387,2.01974,-3.0438,0.144934,-1.66634,0.215062,-0.355283,-0.52583,-1.1358,-0.423717,-0.326572,-0.234059,-1.05026,-0.194187,-0.416325,-0.436086,-1.16995,-1.6357,-0.475713,-0.521171,-0.503475,-0.838959,-1.04495,-0.922753,-0.861247,-0.0812665,-0.856703,-0.263251,-0.456618,-1.15309,-0.308399,-0.817493,-0.874118,-1.18152,-0.760453,-1.24078,-0.689721,-0.690834,-0.72814,6.06094,9.24252,6.73103,5.96063,8.42754,2.06157,15.8846,4.37482,11.4555,0.968409,2.31764,9.82004,5.89565,3.03303,3.06695,12.3598,15.6709,3.81427,2.13878,20.4608,9.52177,3.50745,3.0498,15.2051,3.68693,3.81671,23.0335,0.555507,5.79972,1.53021,6.10677,4.01422,0.734956,0.0568205,0.778638,0.89526,1.05107,0.225132,1.12016,0.966192,0.776007,0.12979,-0.389524,0.940888,0.136502,0.056813,-0.386756,-0.621967,-0.250473,-0.610606,0.493629,-0.297377,0.257121,-0.161192,-0.701811,0.11256,-0.298048,-0.447739,-0.792988,-0.382766,-0.993458,-0.00472175,-0.249847,-0.140525,0.324108,0.485799,0.314613,0.290025,0.259019,0.443954,0.245982,0.27564,0.315181,0.467598,0.596168,0.280721,0.465927,0.485801,0.595502,0.650666,0.562293,0.648079,0.379039,0.573801,0.436072,0.540211,0.668589,0.47189,0.573965,0.610101,0.688473,0.59454,0.72977,0.50118,0.562139,0.535074
72.4671,0.999203,0.0403903,7,127,0,-28.0256,-0.392041,0.0734405,-0.610957,-0.49856,0.391174,0.330658,0.125089,-0.653182,-0.0484041,0.261997,-0.022008,-0.0391206,0.0852632,-0.317609,0.249861,0.244324,0.107803,-1.50836,-0.748995,-0.508366,-0.0641106,0.146222,-1.5106,0.277728,0.0629917,0.621513,0.630932,-0.581551,-0.325389,-1.44755,-1.51299,-0.126798,-0.438189,0.0707985,0.731942,-0.869763,0.999867,-0.421254,-0.255817,-0.854306,-0.283224,1.43885,-1.0282,1.37268,0.738195,0.307481,1.44354,1.60479,0.755795,0.653506,-0.131949,-1.16951,0.4031,-0.563579,-2.95833,-0.0632611,-0.59567,1.92641,-1.26181,0.847913,0.193839,-1.1279,1.09079,0.317982,0.659283,-0.907479,-0.614456,-0.281704,0.119371,0.589075,0.112822,-0.886826,0.123704,-0.152014,1.20251,2.11508,-2.58272,1.76928,-0.319254,1.13169,0.603641,-0.256562,-0.290673,-0.69449,-0.504754,-0.44463,-0.333628,-0.281074,-0.695049,-0.248216,-0.30187,-0.162317,-0.159964,-0.462916,-0.398911,-0.679296,-0.695647,-0.349291,-0.427095,-0.299919,-0.134725,-0.534929,-0.067781,-0.422864,-0.381528,-0.531067,-0.388376,0.0419041,-0.574515,0.0253694,-0.133163,-0.240782,0.0430745,8.15564,4.50446,2.05624,6.74941,3.25061,0.532008,4.74448,3.17272,21.3439,1.91769,9.44648,5.76206,2.12194,11.3499,6.32887,8.19133,2.5066,3.12799,4.02242,5.44672,7.768,5.41983,2.54603,5.46458,4.43666,12.3498,24.6151,0.706654,18.9538,3.90986,11.7062,7.85399,0.678815,0.618407,0.218347,0.415596,0.500139,0.607384,0.674965,0.287287,0.668378,0.648534,0.767425,0.835521,-0.0450973,-0.0186596,-0.521921,-0.549542,0.0741629,-0.709838,0.0859673,0.0639742,-0.351257,-0.152066,-0.817533,-0.0929464,-0.899439,-0.445176,-0.724444,-0.650099,-0.795451,-0.43767,-0.291947,-0.299,0.336526,0.350144,0.445629,0.397571,0.377508,0.352656,0.337386,0.428668,0.33886,0.34332,0.317036,0.302479,0.511272,0.504665,0.627597,0.634029,0.481468,0.670365,0.478521,0.484012,0.586922,0.537943,0.693712,0.52322,0.710834,0.609492,0.673585,0.657033,0.689001,0.607704,0.572473,0.574198
71.6169,0.971314,0.0403903,7,127,0,-30.7411,-0.104185,0.264555,0.955958,-0.0535573,-0.329115,-0.0253279,0.329934,-0.232494,-0.209944,0.0573267,0.208182,-0.0428682,0.0899491,-0.349722,0.17966,-1.24716,-2.33575,-0.108801,0.6781,-0.781659,-0.0827266,1.18704,0.712784,0.546918,-1.06696,-2.33522,-0.819107,1.94294,0.95851,-0.67305,-0.406157,0.590367,-0.390328,0.709596,-0.324623,0.150798,-0.0327186,-0.639097,0.602557,-1.88734,-0.40185,-1.43318,-0.239443,0.0467229,-0.164444,-0.319464,0.071862,1.42815,0.744497,0.903057,1.40486,0.394779,0.970461,0.710233,-0.957136,1.02352,0.302362,1.07135,-1.79213,-0.638944,0.647435,1.19097,1.19357,0.298605,0.616183,0.918329,-0.101536,-1.10505,1.49014,1.5403,-1.08774,-0.553054,0.387289,0.868212,0.170011,2.26978,-2.66947,1.25868,-0.732237,-0.266251,1.44655,-0.573787,-0.769364,-0.369269,-0.227894,-0.490155,-0.364585,-0.136458,-0.221663,-0.251462,-0.541413,-0.769268,-0.496883,-0.000652106,-0.177516,-0.470642,-0.422692,-0.243657,-0.419849,-0.222236,-0.408044,-0.32263,-0.3556,-0.464542,-0.241466,-0.688802,-0.421918,-0.607208,-0.39274,-0.341328,-0.379266,-0.407117,-0.336811,8.17001,11.8706,5.59604,8.59046,7.07745,2.04533,8.93661,5.22395,9.26054,1.09846,2.59206,6.75417,10.1231,10.1427,5.20936,6.59884,8.26343,3.86729,1.83205,12.6487,13.1299,1.85582,2.76323,5.56492,7.96079,4.73376,22.601,0.571629,10.6465,2.41814,3.42097,12.2448,0.518365,0.20873,0.625119,0.799082,0.642733,0.752009,1.04531,1.07417,0.759219,0.615916,0.298443,0.855975,0.338485,-0.00131913,-0.308904,-0.309837,0.119922,-0.262586,-0.021598,-0.0670706,-0.0468327,-0.289791,-0.697362,-0.228617,-0.807562,-0.548197,-1.09321,-0.60049,-1.0636,-0.221027,-0.508955,-0.341513,0.373235,0.448006,0.348618,0.310222,0.344629,0.320384,0.260126,0.254612,0.318816,0.350711,0.425938,0.298181,0.416177,0.50033,0.576618,0.576845,0.470055,0.565272,0.505399,0.516761,0.511706,0.571945,0.667603,0.556907,0.69159,0.633717,0.748987,0.645768,0.743378,0.555033,0.624561,0.584558
72.2559,0.982669,0.0403903,7,127,0,-22.7531,-1.51752,-0.0514987,-0.345927,0.536372,-0.476396,0.380455,0.35595,-0.013685,-0.0502934,-0.0371944,0.32132,0.334621,0.238222,0.422339,0.184314,2.18938,0.0402589,-0.509767,-0.343611,1.14302,-0.652235,0.296149,-1.6146,0.70961,0.617295,0.542609,1.59775,-1.40481,-1.0046,-0.915506,0.0587572,-1.94021,-0.274192,-0.250837,-0.116825,0.152011,1.15738,0.313115,0.31564,-0.295678,-0.612501,1.47329,-0.478913,0.137024,0.796701,1.27893,1.82282,1.02608,0.856969,0.70382,1.14124,0.375213,0.404404,0.458161,-1.61754,0.930854,0.374644,2.80103,-0.255369,1.10802,0.870142,-0.236189,0.882736,0.110854,1.45438,0.65361,0.0512967,0.437701,1.39202,0.808799,0.833836,-0.54807,0.883402,0.0461715,1.58379,1.78346,-0.969338,1.71749,-0.405679,1.62405,0.955133,0.825872,0.429759,0.328381,0.359006,0.633013,0.302122,0.476923,0.124745,0.55313,0.536115,0.522349,0.716826,0.163412,0.237176,0.253598,0.433168,0.0647305,0.371801,0.376106,0.400806,0.450356,0.63566,0.48005,0.480516,0.367841,0.309446,0.693886,0.334068,0.447594,0.569182,0.658063,0.758311,5.09994,7.41932,3.84826,3.94575,4.13177,0.697603,6.1953,3.84639,30.768,2.2417,7.21104,5.8812,2.27885,5.94502,3.06815,9.70303,4.88515,2.91548,4.05996,9.19812,5.58002,5.70104,1.74438,5.94841,2.90271,10.841,12.8642,1.21578,12.1571,1.97077,11.2216,6.32554,0.863551,0.440114,0.34264,0.381072,0.680451,0.345656,0.53607,0.211216,0.571292,0.589407,0.554173,0.816959,-0.0891041,-0.0543742,-0.335379,-0.167518,-0.181931,-0.806174,0.0904108,-0.145234,-0.111297,-0.27026,-0.694779,-0.303968,-0.779665,-0.674114,-0.707343,-0.669008,-1.01023,-0.511967,-0.319642,-0.361871,0.296598,0.391714,0.415168,0.405868,0.336161,0.414436,0.369102,0.447392,0.360939,0.356771,0.364897,0.30641,0.522261,0.51359,0.583068,0.541782,0.545358,0.691294,0.477413,0.536245,0.527795,0.567157,0.667029,0.575412,0.685608,0.662424,0.669814,0.661281,0.733066,0.625267,0.579237,0.589493
84.1106,0.999365,0.0403903,7,127,0,-38.1033,0.154826,-0.128839,0.274229,-0.867013,-0.0909053,-1.04206,0.0209466,-0.872973,-0.104154,0.124382,0.331505,-0.0158518,0.217445,-0.43945,0.252793,-0.637852,-1.24513,0.224677,-0.43022,-0.157051,-1.41199,1.49866,0.839438,0.151462,-1.51275,-2.34186,0.261755,-0.151467,-0.268801,-0.625602,-0.0319603,-0.327493,0.354243,0.882238,0.207693,-0.532485,0.624335,-1.0999,-0.163865,-0.878385,-0.615911,-0.666712,-1.51403,0.27597,0.264424,-0.940485,0.795567,0.990643,1.06288,1.20986,0.796966,0.294247,0.617811,0.728612,-0.430193,0.78119,0.46841,1.19793,-0.964113,-0.0993679,0.625954,1.37349,1.24813,0.119686,0.209849,0.924239,0.171949,-0.450837,1.62449,1.11901,-0.386312,0.0812399,0.758559,0.602933,0.366284,2.77434,-1.71141,1.22205,0.0482794,0.158296,1.31126,-0.600695,-0.75421,-0.382654,-0.548207,-0.479152,-0.796391,-0.0605998,-0.227246,-0.401162,-0.821862,-1.03146,-0.37328,-0.47774,-0.507401,-0.597598,-0.44753,-0.522238,-0.3499,-0.216427,-0.386947,-0.574059,-0.281623,-0.717498,-0.480874,-0.6615,-0.595148,-0.60799,-0.822187,-0.369687,-0.372606,-0.677198,-0.238337,9.74324,6.2822,3.68176,5.19294,5.84197,1.70472,6.17774,4.43047,9.62052,0.966483,2.42305,5.23808,11.594,10.1477,3.05828,3.36587,7.19219,3.23298,1.66772,15.139,8.84643,1.78611,2.93583,6.03091,5.11147,3.97473,51.3892,0.436757,9.87027,2.83476,3.1864,10.852,0.41481,0.20471,0.584349,0.434963,0.556562,0.231239,0.999364,0.889303,0.573925,0.225977,-0.0280768,0.771561,0.0583566,-0.0521402,-0.250867,-0.125049,0.025984,-0.208104,0.250959,0.0487032,-0.170743,-0.0838398,-0.846595,0.0494317,-0.734011,-0.402627,-1.13146,-0.670084,-1.01037,-0.307696,-0.472552,-0.254263,0.397759,0.449001,0.357932,0.392942,0.364343,0.442447,0.269066,0.291254,0.360332,0.443745,0.507019,0.316141,0.485415,0.513032,0.56239,0.531222,0.493504,0.551839,0.437587,0.487827,0.542582,0.520948,0.699852,0.487645,0.675685,0.599319,0.756108,0.661522,0.733092,0.576323,0.615988,0.563226
