# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJb_C_sim1_model
# start_datetime = 2022-02-22 08:54:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpKk1edD/standata-495415351d46.json
# init = 2 (Default)
# random
#   seed = 1661923731
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJb_C_sim1-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJb_C_sim1-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJb_C_sim1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_HJb,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
21486.7,0.994518,0.0155262,5,31,0,-21431,-0.210836,-0.0619299,0.649151,0.436695,-0.358362,0.198705,-1.15564,-0.748524,0.888676,-1.04175,-0.110942,0.237519,0.445488,-0.590691,0.436069,-0.375323,-0.186526,0.11642,-0.473174,-0.666387,-0.0877435,-0.47649,0.321178,-0.152923,-0.201954,-0.483413,-0.888659,-0.47521,-1.00776,1.10291,0.852822,-0.0744381,0.333945,-0.0156434,-0.0987492,0.416557,0.482281,0.625152,0.339294,-0.297226,0.865816,0.213002,0.617598,-0.0886295,0.778531,0.467851,0.0812822,0.391288,0.212943,0.839362,1.03245,0.767954,0.29161,-0.0735579,0.228421,0.0245051,0.74914,-0.082413,0.563454,0.0983867,-0.492508,-0.15001,0.0169544,1.24122,0.301431,0.11773,-0.850147,-0.0495491,-0.145864,0.155958,-0.366607,1.58568,0.616022,0.655692,0.391636,0.65786,-1.18121,0.625937,0.297098,0.482706,0.785241,0.651369,1.14361,0.594394,0.645005,-0.209426,0.333918,0.716377,0.27219,-0.00948844,0.547092,1.00052,1.21245,0.0534705,1.00103,0.0752768,0.696843,1.38755,1.19907,0.21397,0.345713,-0.138077,0.429982,0.368449,0.229596,-0.153291,0.962959,-0.284483,0.0576291,0.244861,-0.152397,0.912079,1.13745,1.01172,0.395189,0.313751,0.0604598,0.0212519,0.225859,-0.569199,-0.0121314,-1.36648,-0.95936,0.67784,-1.25259,-0.321779,0.0266829,0.234652,-0.801527,0.225233,-0.58616,-0.397363,-0.0944163,-0.68401,-0.877223,-0.29858,-0.687326,0.110342,-0.36376,-0.41279,-0.694249,-1.0995,-0.686046,-1.2186,0.892077,0.641986,-0.285275,0.123109,-0.22648,-0.309586
21488.2,0.958394,0.0155262,5,31,0,-21435.6,-0.213702,-0.116291,0.651095,0.43051,-0.341993,0.185644,-1.12632,-0.7553,0.897701,-1.02573,-0.119542,0.24828,0.454988,-0.593453,0.450673,-0.368773,-0.180873,0.128535,-0.481725,-0.662129,-0.0726578,-0.483573,0.327198,-0.158524,-0.199031,-0.464143,-0.90264,-0.479047,-0.995233,1.08802,0.852474,-0.0730108,0.330599,-0.0165265,-0.0867515,0.409965,0.488596,0.610577,0.329598,-0.316141,0.838129,0.236432,0.58625,-0.122389,0.732767,0.442969,0.065093,0.387543,0.201741,0.826643,1.03292,0.766577,0.282006,-0.0472314,0.246605,0.0270792,0.747174,-0.0935907,0.554158,0.0747969,-0.513879,-0.111518,0.0173915,1.24485,0.295171,0.104489,-0.839898,-0.0332464,-0.190112,0.148359,-0.334003,1.61326,0.615765,0.668863,0.427898,0.647764,-1.18746,0.620678,0.323327,0.525947,0.750717,0.671557,1.15379,0.588664,0.622386,-0.187935,0.324184,0.713187,0.296938,0.00294842,0.544295,1.0075,1.21041,0.0649521,1.00327,0.0859147,0.703016,1.41708,1.24046,0.218878,0.329912,-0.134512,0.427595,0.359905,0.264078,-0.190551,0.939155,-0.303019,0.0420563,0.264017,-0.156387,0.919849,1.15799,1.02455,0.369371,0.309429,0.0671156,0.0212441,0.216808,-0.555695,-0.0280587,-1.34003,-0.969002,0.683998,-1.23943,-0.333245,0.0345773,0.241286,-0.807155,0.236971,-0.582476,-0.394575,-0.0851676,-0.695428,-0.875831,-0.28636,-0.697275,0.113495,-0.372227,-0.412733,-0.677846,-1.11634,-0.69275,-1.20894,0.874313,0.638771,-0.286713,0.116897,-0.230229,-0.300454
21492.1,0.995402,0.0155262,5,31,0,-21436.1,-0.212397,-0.114334,0.651447,0.437854,-0.349059,0.20714,-1.14891,-0.771526,0.878112,-1.03652,-0.10793,0.235213,0.453602,-0.579889,0.435265,-0.376855,-0.18187,0.110879,-0.467612,-0.663944,-0.0908385,-0.486725,0.326697,-0.17579,-0.209431,-0.478028,-0.882688,-0.451028,-0.998886,1.09567,0.860778,-0.0729074,0.325067,-0.00703952,-0.0941994,0.415716,0.48895,0.612594,0.335225,-0.30016,0.850594,0.22123,0.599762,-0.0949283,0.725226,0.465481,0.057024,0.400737,0.223104,0.838217,1.04783,0.765531,0.29539,-0.0618086,0.233072,0.0319133,0.744754,-0.0858863,0.557842,0.0864565,-0.516094,-0.12633,0.0161291,1.2494,0.302466,0.100013,-0.836559,-0.0414302,-0.16446,0.141768,-0.327155,1.60355,0.617043,0.667179,0.406259,0.644858,-1.1929,0.624573,0.323437,0.510422,0.748023,0.655853,1.17031,0.590399,0.636176,-0.18226,0.340666,0.731559,0.280098,0.0052812,0.548206,1.00575,1.21885,0.0790342,1.00945,0.0793736,0.70192,1.41324,1.22106,0.220237,0.348037,-0.120387,0.416446,0.355899,0.25764,-0.174848,0.937196,-0.302724,0.0463255,0.268999,-0.164287,0.916466,1.14818,1.02245,0.37999,0.299614,0.0658991,0.0212289,0.225457,-0.561457,-0.00525748,-1.36131,-0.983923,0.665714,-1.24891,-0.320327,0.0228159,0.241204,-0.792286,0.222868,-0.589252,-0.394268,-0.101518,-0.68001,-0.876342,-0.303236,-0.699122,0.1143,-0.388187,-0.421828,-0.690425,-1.09509,-0.663425,-1.21128,0.883271,0.648381,-0.285305,0.112669,-0.219437,-0.306597
21493.6,0.918753,0.0155262,5,31,0,-21439.9,-0.215991,-0.073679,0.620623,0.439483,-0.347026,0.212,-1.13951,-0.768491,0.894615,-1.0313,-0.107217,0.237314,0.459419,-0.577523,0.443078,-0.372343,-0.175662,0.117246,-0.468676,-0.657963,-0.0870784,-0.480909,0.333569,-0.172723,-0.205637,-0.471187,-0.884932,-0.447481,-0.998123,1.0903,0.858231,-0.0663904,0.331406,-0.00143967,-0.0878852,0.35511,0.491723,0.627666,0.342256,-0.316957,0.861043,0.235691,0.610481,-0.117267,0.783449,0.455023,0.098913,0.372386,0.200929,0.843957,1.02692,0.775627,0.280074,-0.043632,0.245367,0.0247733,0.745248,-0.0852999,0.564569,0.0894474,-0.476471,-0.131519,0.0257738,1.23379,0.308051,0.112749,-0.863023,-0.0385307,-0.172784,0.169306,-0.364036,1.60559,0.616372,0.667106,0.422985,0.668091,-1.19983,0.628796,0.295129,0.492262,0.793544,0.657715,1.11718,0.594155,0.621881,-0.194183,0.32248,0.703596,0.286552,-0.0108779,0.538563,1.00938,1.19343,0.0411712,0.996557,0.082961,0.702726,1.40058,1.22439,0.212999,0.339311,-0.150105,0.441488,0.371287,0.24947,-0.164997,0.966788,-0.277145,0.0551753,0.258507,-0.15256,0.914099,1.16745,1.01942,0.395628,0.320592,0.061046,0.0212029,0.223492,-0.563018,-0.00399159,-1.3555,-0.984482,0.678624,-1.24729,-0.323208,0.0213229,0.243427,-0.793514,0.227087,-0.588335,-0.391654,-0.0987448,-0.684667,-0.873955,-0.30307,-0.6969,0.117578,-0.388714,-0.421628,-0.687178,-1.10092,-0.663472,-1.21411,0.87431,0.64224,-0.282382,0.115414,-0.217431,-0.303876
21502.1,0.976377,0.0155262,5,31,0,-21447.8,-0.219005,-0.0717353,0.62755,0.437541,-0.342969,0.202305,-1.13564,-0.741294,0.894661,-1.03154,-0.112598,0.249168,0.452868,-0.58938,0.443769,-0.367868,-0.184242,0.118015,-0.47689,-0.666435,-0.0765395,-0.475552,0.340516,-0.160613,-0.205734,-0.462114,-0.893567,-0.468618,-0.998319,1.11144,0.850789,-0.0659375,0.331696,-0.0137366,-0.0895035,0.358289,0.486661,0.61239,0.339187,-0.310468,0.849499,0.231653,0.610197,-0.114793,0.753465,0.466556,0.0756708,0.40364,0.194281,0.845002,1.04683,0.764574,0.272635,-0.0293134,0.231068,0.0359752,0.741885,-0.0930361,0.559709,0.102013,-0.492987,-0.139118,0.0166546,1.24935,0.301899,0.112374,-0.866083,-0.0341299,-0.175936,0.157313,-0.349449,1.60596,0.622458,0.667062,0.427275,0.644681,-1.20211,0.628631,0.290645,0.489285,0.781249,0.652716,1.11544,0.59602,0.625091,-0.185857,0.34045,0.723805,0.287155,0.00353767,0.530177,0.999368,1.19328,0.0569715,0.998445,0.0735974,0.689968,1.41126,1.23326,0.203888,0.337928,-0.137817,0.433802,0.362817,0.267846,-0.16066,0.957563,-0.277087,0.057851,0.274277,-0.140534,0.913445,1.16121,1.0145,0.389089,0.314374,0.0724603,0.0212116,0.218536,-0.561974,-0.0167004,-1.35464,-0.960299,0.675656,-1.25054,-0.331604,0.0301628,0.233863,-0.808386,0.224764,-0.586873,-0.403247,-0.100991,-0.695895,-0.88544,-0.295545,-0.694557,0.121511,-0.379618,-0.424739,-0.681119,-1.11257,-0.687623,-1.21732,0.892434,0.631784,-0.284943,0.11269,-0.232742,-0.308509
21496.2,0.907856,0.0155262,5,31,0,-21439,-0.206845,-0.0952467,0.621586,0.415654,-0.35614,0.19647,-1.13832,-0.761036,0.882369,-1.03068,-0.117491,0.246592,0.440463,-0.606543,0.443525,-0.369723,-0.186037,0.115632,-0.482804,-0.664634,-0.070127,-0.481064,0.330309,-0.17183,-0.205485,-0.476185,-0.896908,-0.474599,-0.996026,1.07223,0.853306,-0.0845972,0.338951,-0.0125829,-0.0937766,0.35261,0.48792,0.605751,0.320449,-0.30404,0.83455,0.230507,0.605313,-0.103335,0.742161,0.445929,0.0684094,0.366109,0.217626,0.836156,1.02571,0.775358,0.288738,-0.0792922,0.227727,0.0257694,0.741574,-0.0807616,0.56332,0.0810881,-0.500168,-0.133806,0.0170894,1.23618,0.300083,0.103616,-0.841074,-0.0548412,-0.170857,0.146532,-0.356054,1.60011,0.612516,0.661522,0.398565,0.655561,-1.21447,0.624361,0.316632,0.505848,0.761995,0.655968,1.1355,0.585353,0.636074,-0.18946,0.32932,0.71789,0.257666,-0.00937043,0.542699,1.02185,1.20446,0.0609113,0.9954,0.078358,0.700791,1.39417,1.19514,0.22178,0.339911,-0.132712,0.405588,0.365949,0.241709,-0.181875,0.939701,-0.318056,0.0282124,0.252065,-0.171974,0.920974,1.15456,1.00625,0.372999,0.315458,0.0507656,0.0211775,0.208809,-0.562985,-0.010375,-1.34516,-0.967881,0.675524,-1.23752,-0.324337,0.0397464,0.233617,-0.813388,0.23668,-0.576569,-0.392883,-0.0912129,-0.68965,-0.87148,-0.276972,-0.68791,0.123463,-0.378676,-0.41233,-0.683031,-1.10375,-0.681444,-1.20287,0.865384,0.646461,-0.291443,0.132106,-0.219428,-0.300622
21498.7,0.976613,0.0155262,5,63,0,-21435.5,-0.2167,-0.058687,0.600168,0.42406,-0.354583,0.206445,-1.14543,-0.759721,0.877795,-1.02821,-0.116877,0.238867,0.444833,-0.601277,0.448673,-0.368942,-0.183728,0.122434,-0.481173,-0.655815,-0.0703994,-0.477474,0.326691,-0.169075,-0.205658,-0.473393,-0.902163,-0.473248,-1.00045,1.10781,0.855584,-0.0764577,0.345162,-0.00683342,-0.0946626,0.378666,0.46889,0.627316,0.352457,-0.315601,0.873953,0.221945,0.601896,-0.111409,0.761771,0.468651,0.079356,0.40297,0.200258,0.841295,1.04227,0.759459,0.282116,-0.0309465,0.247024,0.0256824,0.741516,-0.092126,0.551736,0.0916294,-0.496867,-0.126653,0.0205039,1.24258,0.305357,0.106394,-0.843377,-0.0292217,-0.170676,0.158093,-0.339059,1.60285,0.615902,0.666439,0.426769,0.650815,-1.15715,0.623092,0.296636,0.493797,0.767347,0.651309,1.14181,0.593018,0.620072,-0.190285,0.329403,0.713531,0.305003,-0.00063986,0.536848,0.993051,1.19439,0.0535868,1.00575,0.0784187,0.698899,1.40733,1.23648,0.207653,0.340894,-0.14346,0.446103,0.356544,0.259558,-0.162585,0.956805,-0.267735,0.0675368,0.271104,-0.156532,0.906432,1.15117,1.02725,0.396533,0.299427,0.0732411,0.0211075,0.207361,-0.571283,-0.010255,-1.36213,-0.976421,0.661095,-1.24491,-0.333577,0.0221673,0.228133,-0.817977,0.231973,-0.585642,-0.400428,-0.094266,-0.697873,-0.872515,-0.287099,-0.694174,0.109991,-0.385775,-0.422358,-0.690093,-1.11886,-0.689948,-1.21715,0.891115,0.638884,-0.293158,0.128462,-0.223533,-0.311362
21499.2,0.991912,0.0155262,5,31,0,-21446.9,-0.214938,-0.047862,0.593833,0.423032,-0.346853,0.199984,-1.14676,-0.763964,0.878811,-1.03009,-0.106297,0.236228,0.444073,-0.597059,0.444725,-0.377117,-0.187601,0.11178,-0.485862,-0.660741,-0.0678862,-0.48111,0.32391,-0.171787,-0.203736,-0.479801,-0.903123,-0.476775,-1.00791,1.1042,0.857377,-0.0752488,0.341888,-0.0116314,-0.0921312,0.335438,0.482078,0.624987,0.326457,-0.299749,0.84302,0.239422,0.614504,-0.0921184,0.748846,0.45308,0.0863329,0.375819,0.23174,0.847022,1.04078,0.78481,0.295822,-0.0694414,0.240661,0.0387907,0.753637,-0.071248,0.5632,0.0940803,-0.489006,-0.125888,0.0247059,1.24606,0.303736,0.122723,-0.835869,-0.0480822,-0.16638,0.156094,-0.351265,1.61511,0.627373,0.67069,0.401053,0.65738,-1.2155,0.625835,0.314458,0.518051,0.774383,0.664276,1.1482,0.589228,0.642882,-0.185578,0.337934,0.727336,0.268267,-0.000637067,0.553987,1.02284,1.22008,0.0703602,1.01281,0.09077,0.705464,1.41351,1.21272,0.231297,0.351995,-0.133164,0.407054,0.37513,0.252282,-0.178315,0.953998,-0.303609,0.0503887,0.259386,-0.163601,0.929025,1.16349,1.02084,0.387618,0.317046,0.0585874,0.0211392,0.208094,-0.561791,-0.0149545,-1.3617,-0.978902,0.663873,-1.24502,-0.321235,0.0212903,0.229135,-0.811997,0.229787,-0.592055,-0.402539,-0.103158,-0.7008,-0.875679,-0.282824,-0.696048,0.108972,-0.386725,-0.418674,-0.694739,-1.11806,-0.691713,-1.22285,0.889264,0.642439,-0.290187,0.12695,-0.226569,-0.307069
21504.3,0.984618,0.0155262,5,31,0,-21454.4,-0.213623,-0.054238,0.604327,0.439948,-0.356917,0.191788,-1.14472,-0.765018,0.883133,-1.03996,-0.124375,0.24384,0.449278,-0.594069,0.436807,-0.381665,-0.183911,0.1239,-0.478903,-0.670517,-0.0896674,-0.472213,0.32142,-0.175862,-0.2012,-0.479747,-0.896475,-0.464971,-1.00301,1.09242,0.85508,-0.0771769,0.343563,-0.015605,-0.0967989,0.347127,0.480221,0.622121,0.331402,-0.312112,0.863498,0.235049,0.620851,-0.103037,0.762641,0.461255,0.0873172,0.381362,0.230746,0.848525,1.03849,0.775132,0.274206,-0.0538212,0.244904,0.0321582,0.763964,-0.079138,0.556517,0.0922697,-0.491656,-0.12352,0.0313304,1.24959,0.322078,0.120157,-0.846713,-0.0443613,-0.173725,0.152863,-0.353993,1.61608,0.615423,0.67221,0.402083,0.649125,-1.21846,0.629949,0.312094,0.511969,0.761958,0.664214,1.14541,0.59871,0.654783,-0.201374,0.338414,0.721616,0.279752,0.0127115,0.543561,1.00918,1.20512,0.0727596,1.01337,0.0939215,0.70431,1.41036,1.21133,0.224854,0.360769,-0.1298,0.429774,0.371465,0.260275,-0.173739,0.949808,-0.281903,0.0453961,0.256696,-0.172365,0.92952,1.17082,1.02733,0.362467,0.307674,0.060032,0.0211217,0.226325,-0.570541,-0.0218348,-1.35834,-0.978641,0.66951,-1.25358,-0.337998,0.0302163,0.235655,-0.807693,0.223184,-0.595288,-0.397534,-0.0897233,-0.692527,-0.88414,-0.303291,-0.685837,0.107796,-0.389485,-0.414823,-0.69337,-1.1101,-0.678594,-1.21664,0.878795,0.641457,-0.2908,0.12994,-0.229228,-0.310422
21490.8,0.886943,0.0155262,5,31,0,-21445.7,-0.21116,-0.0260276,0.58528,0.420479,-0.360497,0.198346,-1.14898,-0.754908,0.885572,-1.02957,-0.119378,0.238808,0.436372,-0.594024,0.441395,-0.373318,-0.188707,0.109611,-0.486351,-0.672101,-0.0822006,-0.497819,0.331872,-0.170608,-0.208006,-0.475012,-0.897477,-0.474021,-1.00898,1.08519,0.84634,-0.0724575,0.319582,-0.0198032,-0.0989389,0.351553,0.481907,0.622746,0.337308,-0.322794,0.863516,0.230231,0.616111,-0.0960376,0.746554,0.476376,0.0837272,0.391589,0.192286,0.822999,1.053,0.762588,0.310208,-0.0567341,0.241432,0.0428861,0.746893,-0.0952815,0.572557,0.0945834,-0.477179,-0.120113,0.0259132,1.24353,0.294127,0.0934333,-0.841054,-0.0232802,-0.16697,0.182609,-0.354004,1.62639,0.62213,0.667043,0.435875,0.662096,-1.16391,0.62755,0.310011,0.495796,0.768971,0.651244,1.14638,0.590332,0.616506,-0.170416,0.337376,0.716103,0.294326,0.00184868,0.552831,1.01737,1.20473,0.0590669,1.00231,0.0808283,0.724482,1.38758,1.21606,0.215121,0.342762,-0.144855,0.442952,0.369049,0.259857,-0.143298,0.957536,-0.30236,0.0457344,0.267983,-0.143749,0.911708,1.15107,1.05462,0.393498,0.313787,0.0591448,0.0210882,0.209319,-0.571657,-0.0128142,-1.36014,-0.966068,0.674412,-1.24073,-0.330538,0.0276482,0.225212,-0.805184,0.230235,-0.584478,-0.399868,-0.101549,-0.697511,-0.883261,-0.293361,-0.708979,0.120712,-0.381768,-0.419167,-0.686173,-1.10864,-0.685181,-1.22014,0.874031,0.63518,-0.283618,0.108422,-0.230963,-0.310099
21479.7,0.541488,0.0155262,5,31,0,-21425.8,-0.221291,-0.043326,0.574561,0.434143,-0.343283,0.196013,-1.13452,-0.756421,0.883789,-1.03745,-0.10375,0.243234,0.456381,-0.581102,0.455273,-0.369508,-0.182301,0.119774,-0.47904,-0.666078,-0.0659929,-0.462415,0.330904,-0.169635,-0.193861,-0.467845,-0.890109,-0.457995,-0.995142,1.10206,0.860263,-0.0614653,0.330941,-0.0104973,-0.0961485,0.372714,0.485644,0.624752,0.347357,-0.286737,0.858733,0.235972,0.616069,-0.0962278,0.767347,0.460331,0.0767108,0.393643,0.238196,0.886674,1.03363,0.792596,0.274301,-0.0374796,0.24509,0.0227891,0.775591,-0.0843766,0.570864,0.0932813,-0.498971,-0.120164,0.0182296,1.24492,0.311547,0.125907,-0.841806,-0.0556922,-0.141722,0.147459,-0.353593,1.59651,0.618949,0.681497,0.394229,0.667056,-1.18572,0.630174,0.31017,0.505827,0.767315,0.665729,1.15244,0.596886,0.636552,-0.186196,0.342172,0.71909,0.280384,0.00660014,0.543577,1.00498,1.22773,0.0652273,1.02037,0.0753876,0.695231,1.44567,1.23305,0.217648,0.347671,-0.122737,0.432328,0.365732,0.256974,-0.18635,0.943165,-0.254303,0.0598963,0.254172,-0.15902,0.927411,1.17171,0.996543,0.393141,0.31423,0.0699653,0.021135,0.212851,-0.564575,-0.0252785,-1.35581,-0.977712,0.662498,-1.25875,-0.325041,0.0219429,0.235089,-0.802393,0.233981,-0.590799,-0.403592,-0.101518,-0.700332,-0.88737,-0.287284,-0.683707,0.109612,-0.390927,-0.415153,-0.689136,-1.1114,-0.679286,-1.21643,0.880771,0.638971,-0.282757,0.10965,-0.231789,-0.31744
21501.1,0.971583,0.0155262,5,31,0,-21433.6,-0.219141,0.00167009,0.570928,0.443273,-0.350734,0.209982,-1.13415,-0.754329,0.895955,-1.02403,-0.116793,0.250317,0.450933,-0.591699,0.43736,-0.367827,-0.175397,0.118773,-0.471102,-0.658995,-0.0931669,-0.485865,0.327554,-0.161062,-0.207393,-0.464929,-0.89192,-0.473038,-1.00181,1.09277,0.85956,-0.0754263,0.344316,-0.0110227,-0.0851988,0.382104,0.481093,0.61771,0.366192,-0.311531,0.865374,0.229048,0.597539,-0.0988751,0.760864,0.466378,0.0988051,0.386072,0.219304,0.839741,1.05886,0.783982,0.28848,-0.044308,0.241638,0.0343912,0.758523,-0.0711976,0.564507,0.08199,-0.491691,-0.147108,0.0163174,1.25364,0.30379,0.127325,-0.838155,-0.0304583,-0.171565,0.160652,-0.337835,1.60213,0.616416,0.676619,0.429446,0.654502,-1.1869,0.628614,0.317987,0.499779,0.782605,0.670346,1.14872,0.588116,0.637842,-0.194545,0.309791,0.731316,0.287691,0.0155271,0.551167,1.01358,1.20358,0.0512492,1.02229,0.0920296,0.714838,1.42539,1.23211,0.213429,0.342934,-0.140206,0.43638,0.3792,0.272083,-0.166672,0.961612,-0.294306,0.0577654,0.261849,-0.157476,0.927058,1.17967,1.02483,0.400752,0.310171,0.0757372,0.0211589,0.224132,-0.569875,-0.00915876,-1.3533,-0.973471,0.676814,-1.24317,-0.335935,0.0311761,0.231792,-0.81084,0.218219,-0.586969,-0.394538,-0.100368,-0.690243,-0.878136,-0.312308,-0.705006,0.108413,-0.380203,-0.426534,-0.68407,-1.11106,-0.692179,-1.22095,0.87363,0.640418,-0.294567,0.125175,-0.230164,-0.30434
21497.9,0.985318,0.0155262,5,31,0,-21444.2,-0.212654,-0.0206671,0.551368,0.434455,-0.355737,0.209545,-1.13248,-0.754081,0.894154,-1.03132,-0.120439,0.253269,0.4466,-0.584733,0.436546,-0.365681,-0.178409,0.120572,-0.475789,-0.653614,-0.0933645,-0.483789,0.318657,-0.160906,-0.209888,-0.469567,-0.879381,-0.470647,-1.00792,1.09279,0.856898,-0.0751382,0.331861,-0.00917818,-0.0877092,0.421711,0.475613,0.625696,0.317443,-0.302656,0.854396,0.235687,0.619647,-0.108394,0.754527,0.458746,0.0619397,0.393628,0.209387,0.849466,1.02403,0.761751,0.292478,-0.0515672,0.243643,0.0285544,0.73707,-0.0979492,0.563199,0.1011,-0.487524,-0.108368,0.0305483,1.23809,0.313682,0.0912342,-0.84772,-0.0438383,-0.158825,0.157555,-0.355329,1.61582,0.623658,0.661443,0.406357,0.66385,-1.18701,0.629271,0.306736,0.508667,0.762242,0.649077,1.14294,0.601267,0.623455,-0.175134,0.35925,0.708683,0.286062,-0.01694,0.539993,1.01092,1.214,0.0742261,0.989774,0.0749225,0.693056,1.39194,1.21128,0.226597,0.348874,-0.125088,0.42668,0.354509,0.240878,-0.16766,0.952465,-0.28146,0.0506481,0.269446,-0.15456,0.920487,1.14048,1.01892,0.379619,0.315067,0.0562091,0.0211729,0.221801,-0.568391,-0.00310876,-1.34513,-0.966735,0.6815,-1.24397,-0.333093,0.0406146,0.233946,-0.797387,0.223892,-0.578335,-0.391063,-0.0920817,-0.688443,-0.866268,-0.306018,-0.696443,0.106003,-0.37356,-0.422542,-0.682221,-1.09203,-0.683301,-1.22057,0.88014,0.644244,-0.287792,0.119207,-0.221832,-0.300363
21492,0.996608,0.0155262,5,31,0,-21439.6,-0.220132,-0.0507648,0.554836,0.44132,-0.33863,0.204395,-1.14042,-0.755669,0.889977,-1.0232,-0.104454,0.24649,0.454678,-0.584393,0.456484,-0.358046,-0.179661,0.115703,-0.464484,-0.663299,-0.0679704,-0.46214,0.342316,-0.163786,-0.18921,-0.457946,-0.893944,-0.449609,-0.982928,1.10076,0.865075,-0.0609183,0.343932,-0.00515059,-0.0872537,0.375847,0.472031,0.604231,0.341584,-0.312073,0.852796,0.235238,0.591611,-0.120555,0.738358,0.446319,0.0771054,0.397271,0.202442,0.843879,1.03596,0.793334,0.282606,-0.0505345,0.223117,0.0231938,0.737282,-0.0739458,0.528569,0.0906906,-0.518482,-0.145633,0.0266096,1.23067,0.294106,0.110694,-0.821916,-0.0573182,-0.175684,0.135311,-0.361462,1.60248,0.600224,0.665494,0.418648,0.664559,-1.20517,0.636984,0.308565,0.497981,0.794794,0.657082,1.15388,0.595214,0.63075,-0.203725,0.314235,0.722968,0.288416,-0.00948716,0.555465,1.00736,1.19757,0.0619549,1.01601,0.0738056,0.700299,1.42614,1.22579,0.203719,0.342052,-0.145907,0.413447,0.359125,0.249231,-0.179606,0.944651,-0.296287,0.0389917,0.256368,-0.153398,0.919027,1.15908,1.02887,0.386113,0.302151,0.0717772,0.0211896,0.221189,-0.558762,-0.0157366,-1.36055,-0.975801,0.669845,-1.24333,-0.324586,0.0263584,0.234546,-0.804525,0.236352,-0.578178,-0.399792,-0.104429,-0.684615,-0.883431,-0.288102,-0.682272,0.122184,-0.383917,-0.409341,-0.678078,-1.11408,-0.669741,-1.20306,0.880629,0.644943,-0.28105,0.1238,-0.225282,-0.307385
