# 0.164442, 0.0909997, 0.0798128, 0.0861493, 0.0137428, 0.00564965, 0.169296, 0.17072, 0.258775, 0.251003, 0.236798, 0.218759, 0.226739, 0.274466, 0.250656, 0.228225, 0.243718, 0.263892, 0.227074, 0.250172, 0.293154, 0.224125, 0.247955, 0.241087, 0.228653, 0.245947, 0.211771, 0.275444, 0.227443, 0.255581, 0.23465, 0.238818, 0.224093, 0.222383, 0.248869, 0.268103, 0.250377, 0.31823, 0.233818, 0.227728, 0.316817, 0.0193339, 0.0214389, 0.0177857, 0.0186598, 0.0199212, 0.0264687, 0.0191501, 0.0182934, 0.0203486, 0.0259258, 0.0192137, 0.0190692, 0.0208086, 0.0181397, 0.0189133, 0.0184052, 0.0188153, 0.0216414, 0.0205252, 0.0163437, 0.0172629, 0.0204521, 0.0213297, 0.0233899, 0.0206512, 0.0203793, 0.0187515, 0.0192359, 0.023099, 0.0199813, 0.0204465, 0.0227932
-4130.51,0.881495,0.0516693,6,127,0,4166.01,0.0794708,0.329959,-0.062921,-0.465501,-0.0743503,0.074445,-0.244726,0.0749066,-0.436417,-0.245326,-0.278516,-0.133974,-0.206254,-0.227927,-0.214258,-0.0998616,-0.166341,-0.276723,-0.44158,-0.255925,-0.244313,-0.233547,-0.20955,-0.109268,-0.305271,-0.125936,-0.232985,-0.169571,-0.257033,-0.283806,-0.324061,-0.260477,-0.184812,-0.194295,-0.22928,-0.24725,-0.201881,-0.131506,-0.315995,-0.347784,0.318542,0.0845838,-0.230584,0.0905468,0.54956,0.274872,1.35179,0.0457576,0.419354,0.650713,0.766452,-0.312802,-0.238168,0.541964,0.0981526,-0.0409284,-0.0945287,0.0247596,0.540825,-0.251086,-0.408976,0.296127,-0.64419,-0.746977,-0.985313,-0.641494,-0.407747,-0.195272,0.15127,-0.887471,0.767379,-0.835216,-0.234089
-4137.31,0.743397,0.0516693,6,63,0,4175.07,-0.187331,0.306929,0.00347089,-0.390247,-0.219815,0.147069,-0.108067,0.0681343,-0.246643,-0.0422741,-0.167709,-0.112537,-0.145324,-0.134217,-0.170667,-0.240892,-0.132724,-0.245271,-0.148242,-0.168629,-0.126932,-0.0802688,0.00429602,-0.080414,-0.16555,-0.151622,-0.0996093,-0.145284,-0.0938041,-0.0587501,-0.26806,-0.171086,-0.193919,-0.0491735,-0.095831,-0.0615044,-0.0945119,-0.165645,-0.0554407,-0.266025,0.550445,0.145288,-0.259588,0.133584,0.263268,0.452951,1.214,0.0906278,0.443432,0.964639,1.00899,-0.388355,-0.116269,0.886459,0.0603741,-0.24563,-0.156965,-0.190551,0.36216,-0.130894,-0.531801,-0.0598673,-0.709857,-0.691782,-0.931941,-0.955338,-0.447994,-0.277834,-0.0473822,-1.15542,0.905259,-1.00652,-0.0547701
-4140,0.932421,0.0516693,6,63,0,4171.52,0.0489055,-0.0391301,0.0667846,-0.0979276,-0.334568,0.0624433,-0.184397,0.091819,-0.0339403,-0.172581,-0.260202,-0.0767061,-0.186884,-0.192149,-0.309997,-0.182049,-0.0581104,-0.117761,-0.210685,-0.125959,-0.0590138,-0.222652,-0.235831,-0.08426,-0.218305,-0.232757,-0.151185,-0.22334,-0.0672523,-0.24958,0.02252,-0.105139,-0.17493,-0.0341953,-0.133501,-0.167764,-0.167273,-0.127805,-0.154519,-0.227687,0.433854,0.161924,-0.0609385,0.0264303,0.324727,0.312573,1.23977,0.329444,0.520293,0.558786,0.948217,-0.425451,-0.0668654,0.523502,-0.0428784,-0.295674,-0.11672,-0.246095,0.995813,-0.344611,-0.807519,0.0777025,-0.691691,-0.531372,-1.10339,-0.703556,-0.332514,-0.124112,0.190535,-1.27097,0.773998,-0.879552,-0.0531807
-4133.24,0.979098,0.0516693,6,63,0,4166.6,-0.297925,0.196201,0.00968183,0.164662,-0.411249,0.142774,-0.126243,0.070466,-0.30267,-0.134826,-0.0649909,-0.254747,-0.127933,-0.0684951,-0.073079,-0.169495,-0.180232,-0.152891,-0.123081,-0.0617979,-0.21051,-0.166197,-0.221508,-0.226144,-0.197598,-0.0208832,-0.0481218,-0.152412,-0.0162094,0.00582584,-0.270116,-0.0590009,-0.153084,-0.165679,-0.132449,-0.11764,-0.141023,-0.117041,-0.161999,-0.144834,0.451725,0.147227,0.128868,-0.135613,0.472488,0.209137,1.15103,0.17979,0.5473,0.372628,0.932916,-0.294349,-0.00836567,0.63225,-0.223578,-0.193884,0.00662772,-0.267017,0.895478,-0.143505,-0.375644,0.332517,-0.826852,-0.368867,-1.09966,-0.816788,-0.389398,-0.021594,0.34035,-1.26048,0.809844,-0.886283,-0.2016
-4144.18,0.140046,0.0516693,7,191,0,4181.32,-0.458827,-0.456726,-0.274474,-0.622541,0.0273368,0.206074,0.533608,0.0710196,0.546184,0.598427,0.573762,0.503648,0.586323,0.42576,0.614861,0.513525,0.580377,0.482422,0.549011,0.590187,0.646439,0.629614,0.592312,0.455572,0.489461,0.610421,0.645185,0.554564,0.555113,0.576419,0.426573,0.503267,0.470872,0.594673,0.588437,0.460533,0.584514,0.437277,0.581288,0.619736,0.602924,-0.145538,-0.361464,0.264366,0.509175,0.351703,0.960491,0.427567,0.475923,0.657805,0.686018,-0.179637,-0.115677,1.07901,0.201941,-0.251658,0.208906,0.0731383,0.394487,-0.0479279,-0.292618,0.101373,-0.63225,-0.742789,-1.07642,-0.72067,-0.3465,-0.283244,0.151868,-0.622826,0.641054,-0.676862,-0.290782
-4143.34,0.886441,0.0516693,6,63,0,4178.07,0.150345,-0.952954,-0.751751,-0.717777,-0.199795,0.0577934,0.594056,0.0769945,0.655525,0.700075,0.461517,0.729628,0.508837,0.637239,0.598141,0.4779,0.47498,0.54749,0.710207,0.634837,0.51536,0.641403,0.559525,0.534639,0.623647,0.644989,0.600983,0.567329,0.522104,0.509347,0.6432,0.607009,0.594282,0.663928,0.493664,0.553395,0.69032,0.684959,0.580548,0.689892,0.570215,0.0223182,-0.161291,-0.156916,0.167493,0.218232,1.03675,0.271701,0.545722,0.614975,0.752324,-0.27364,-0.24019,0.824759,-0.252687,-0.124587,0.200996,-0.279101,0.7236,-0.388645,-0.434088,0.0640203,-0.854271,-0.599036,-0.927673,-0.902094,0.0489963,0.0439929,0.564158,-0.701506,0.777545,-0.730832,-0.159789
-4146.07,0.805295,0.0516693,6,63,0,4182.02,-0.140172,-0.0559057,-0.0376634,-0.61843,-0.285913,0.238723,-0.118594,0.112643,-0.162946,-0.174261,-0.212202,-0.059652,0.141021,-0.132201,-0.123513,-0.0840977,-0.112813,-0.161566,-0.17499,-5.13235e-05,0.0447075,-0.0784617,-0.200838,-0.0535907,-0.192332,0.00968771,-0.204606,-0.0748042,-0.0762028,-0.187093,-0.148925,-0.126916,-0.0924828,-0.228837,-0.170866,-0.205917,-0.118168,-0.0861178,0.00504914,-0.33836,0.478014,0.13396,-0.170217,0.0259454,0.483837,-0.0263049,1.35983,0.351068,0.712717,0.743621,1.04691,-0.308928,-0.0173792,1.34291,0.0586218,-0.324601,0.151706,0.0879788,0.555901,-0.203551,-0.438602,0.409578,-0.597614,-0.371319,-1.25743,-0.874802,-0.403094,-0.398186,0.1866,-1.05149,0.859355,-0.727116,-0.329394
-4162.33,0.958579,0.0516693,6,63,0,4207.65,-0.553265,0.590764,0.301839,-0.189734,-0.0361638,0.197178,-0.256678,0.147131,-0.247315,-0.152998,-0.220304,-0.25778,-0.543991,-0.477612,-0.0917849,-0.313401,-0.266605,-0.248496,-0.226869,-0.39931,-0.068025,-0.347857,-0.327342,-0.262852,-0.189426,-0.403628,-0.165771,-0.0840219,-0.275099,-0.377861,-0.192485,-0.269427,-0.300839,-0.0372844,0.0471086,-0.213001,-0.109406,-0.174226,-0.440559,0.0622705,0.464534,0.107438,-0.142768,-0.342353,0.395974,0.362816,1.01941,0.281814,0.396943,0.483169,1.15023,0.0158697,-0.0866064,1.50361,-0.131026,-0.229728,0.172325,-0.00781758,0.584139,-0.221256,-0.0743749,0.140575,-0.743672,-0.65219,-1.19345,-0.80221,-0.468467,-0.327474,0.284885,-0.936178,0.839501,-1.14694,-0.389485
-4151.49,0.883316,0.0516693,6,63,0,4184.51,0.149937,0.23199,-0.117414,-0.61166,-0.0925502,0.0551681,-0.174219,0.235582,-0.218377,-0.0639375,-0.128666,-0.337491,-0.421908,0.0259444,-0.125922,-0.19581,0.148118,0.0316324,-0.436077,-0.19161,0.066097,-0.0270812,-0.337563,0.119639,-0.158741,-0.161155,-0.0167325,-0.234716,-0.13075,-0.498464,-0.0358429,-0.365365,-0.426806,0.0185746,0.10493,-0.00111414,0.113046,0.381029,-0.413235,-0.0523405,0.428609,0.0445379,-0.087872,-0.194523,0.354245,0.270576,1.28842,0.337605,0.596168,0.653949,0.927372,-0.246884,-0.0941462,1.04422,-0.087468,-0.177506,0.00952573,-0.162376,0.519094,-0.324183,-0.416342,0.247162,-0.641506,-0.690138,-1.08069,-1.05374,-0.227505,-0.297356,0.0896809,-0.993863,0.766532,-0.989607,-0.442017
-4153.09,0.993075,0.0516693,6,63,0,4188.27,0.0965162,-0.243073,0.0410266,-0.535062,-0.220783,0.238326,-0.336521,0.417057,-1.10171,-0.422267,-0.823809,3.76705e-05,-0.00412915,0.156819,0.159967,-0.286647,-0.390215,0.0852872,-0.405723,-0.664465,0.201985,-0.700543,-0.750053,0.147936,-0.277628,-0.406568,-0.396454,-1.34656,-0.467331,-0.893258,-0.529683,-0.0820443,-0.551559,0.00170337,-0.434543,0.328357,-0.583554,0.561142,-0.873618,-0.352918,0.143634,-0.0109917,-0.00980887,-0.149694,0.336515,0.313511,1.15903,0.0913869,0.418054,0.483916,0.658115,-0.195875,-0.19564,0.75703,-0.0416205,0.107382,0.160478,0.112036,0.56329,-0.152043,-0.252489,-0.0346944,-0.481659,-0.504097,-0.928681,-0.827333,-0.515735,-0.106218,0.530125,-0.862039,0.60567,-0.803218,-0.294091
-4145.6,0.952064,0.0516693,6,63,0,4196.92,-0.127728,0.247431,0.147916,-0.365858,-0.087279,0.159973,-0.116367,0.316286,-0.532994,-0.510793,-0.612324,0.258806,0.0718126,0.771724,0.22794,-0.111629,-0.0015199,0.213679,-0.495783,-0.780403,0.304012,-0.546742,-0.567182,-0.18619,-0.311642,-0.00388147,-0.32974,-0.545035,-0.141589,-0.829998,-0.281547,-0.306402,-0.427879,0.221755,0.0206737,0.00931236,-0.615441,0.701096,-0.654587,-0.128103,0.115165,0.108452,-0.0143129,-0.0657848,0.527826,0.466185,1.46636,0.297373,0.462137,0.524686,0.890169,-0.0405079,-0.289451,0.87771,0.0247705,-0.132252,-0.0553257,-0.0530142,0.284997,-0.346993,-0.315319,0.140488,-0.543151,-0.691181,-0.833457,-0.934719,-0.45661,-0.0564044,0.25851,-1.09892,0.877087,-0.911973,-0.347803
-4150.24,0.938509,0.0516693,6,127,0,4178.86,-0.104506,0.480149,0.0795116,-0.256758,-0.23232,0.102166,-0.190981,0.495513,-0.972314,-1.15914,-0.881767,-0.142526,-0.298057,0.557743,-0.0610525,-0.543014,-0.198333,0.15463,-1.00626,-0.540064,0.778683,-0.214493,-0.422643,0.0584597,-0.109745,0.511518,-0.366602,-0.382397,0.0726612,-0.49296,-0.641533,-0.451988,-0.376044,0.0650206,-0.0143211,0.187946,-0.28574,0.961675,-0.234806,0.101441,0.1107,0.15265,-0.311355,-0.141576,0.568297,0.312912,1.36504,0.273978,0.582483,0.532153,1.01288,-0.235668,0.0655379,1.1008,0.0224284,-0.389744,0.0641402,-0.0101678,0.67087,-0.366856,-0.402121,0.139675,-0.541127,-0.825618,-1.13603,-0.772839,-0.5452,-0.320017,0.116177,-0.98979,1.02087,-0.590154,-0.079118
-4147.2,0.66204,0.0516693,6,63,0,4182.93,-0.615356,-0.0534558,0.185836,-0.26788,-0.22925,0.215782,0.0595382,0.426157,-0.312012,-0.113672,-0.132006,0.6443,0.598427,0.531737,0.502725,0.414368,0.252655,0.562482,0.279302,-0.275008,0.941732,0.292859,-0.217342,0.660257,-0.108857,0.493585,0.0368581,-0.642309,0.3334,-0.482815,0.0598794,0.347094,-0.0827453,0.365885,-0.216769,0.514461,-0.151876,0.723573,-0.213421,0.363058,0.141149,0.0911181,-0.117569,0.0229856,0.408103,0.244357,1.13725,0.104379,0.72907,0.659132,0.90728,-0.0299176,-0.177738,1.07662,0.0815305,-0.309752,0.10883,-0.190873,0.699432,-0.303766,-0.310998,0.258013,-0.652844,-0.45973,-0.605746,-0.918305,-0.209003,-0.131403,0.281788,-0.850437,0.764947,-0.998659,-0.0721944
-4151.08,0.958545,0.0516693,7,127,0,4180.66,-0.00250981,-0.393674,-0.104669,-0.539352,-0.240249,0.0628982,0.131295,0.390256,-0.331439,0.0807611,0.268968,0.0340339,0.573058,0.784162,0.425715,0.30026,0.464017,0.700141,0.0444007,-0.111552,0.544459,0.0205962,0.227791,0.476083,-0.0921327,0.08018,-0.152775,-0.59994,0.11782,-0.394709,-0.37732,-0.49029,-0.205939,-0.0208358,0.176111,0.828696,-0.526496,0.845231,-0.147337,0.257697,0.166285,0.231497,-0.118361,0.0442893,0.159939,0.379318,1.30028,0.203165,0.520485,0.456788,0.833365,-0.25944,-0.20413,0.636678,-0.0766639,0.0141585,0.0700962,-0.0572718,0.489631,-0.263377,-0.192421,0.13015,-0.835471,-0.616094,-1.4226,-0.724808,-0.403116,-0.145571,0.252698,-1.02833,0.513992,-1.02438,-0.0851318
-4155.45,0.963619,0.0516693,6,63,0,4186.34,-0.199692,-0.281767,-0.14597,-0.35652,-0.121659,0.0859689,0.370097,0.370532,0.081668,-0.249333,0.278072,0.672453,0.290707,1.26113,0.755064,0.662364,0.688106,0.630747,0.618715,0.382032,0.987281,0.178493,0.501461,0.466886,0.40908,0.407476,0.283067,-0.0580748,0.337111,-0.390843,0.377956,-0.183907,-0.068185,0.458593,0.0127194,0.655176,-0.247929,0.987781,0.0797782,0.350283,0.21934,-0.00117834,-0.234623,-0.00406313,0.352507,0.0458337,1.08673,0.37538,0.597153,0.623435,0.833382,-0.0912222,0.22769,0.886577,-0.0259849,-0.147184,0.22683,0.1311,0.486179,-0.0846075,-0.426724,0.150755,-0.713963,-0.51644,-0.992091,-0.725913,-0.394045,-0.151141,0.277785,-0.872217,0.779238,-0.743101,-0.122345
-4148.19,0.973141,0.0516693,6,127,0,4182.5,-0.432679,-0.01876,-0.0262965,-0.370042,-0.200618,0.0525789,0.411506,0.42611,0.130123,0.308961,0.335737,0.512039,0.856877,0.836974,0.581051,0.45473,0.578082,1.15993,0.108867,0.189291,1.10583,0.425016,0.330838,0.619118,0.372747,0.790504,-0.0996524,0.110681,0.67754,0.0641473,-0.306241,0.0146995,0.154315,0.300261,0.644249,0.773436,0.13639,1.33792,-0.0968612,0.700354,0.151358,0.138449,-0.127308,0.0279068,0.410359,0.489731,1.16364,0.293715,0.463145,0.393509,0.954029,-0.138142,-0.303011,1.09603,-0.0246423,-0.0874034,0.0767878,-0.0630334,0.593043,-0.589477,-0.263403,0.420974,-0.647279,-0.711589,-1.09491,-0.805561,-0.475459,-0.419765,0.0156556,-1.09761,0.872348,-0.975731,0.056972
-4164.62,0.941414,0.0516693,6,63,0,4197.67,-0.482173,0.30977,0.0436956,-0.428692,-0.0728091,0.106931,0.266481,0.367124,0.00953327,-0.325999,0.0867866,0.767891,0.364075,0.598528,0.536862,0.516275,0.564097,0.680367,0.0758556,-0.298207,0.772966,0.681195,0.274881,0.281221,-0.101617,0.731687,0.52778,0.155991,0.344641,-0.129593,-0.2653,-0.168897,-0.221069,0.645899,0.0733606,0.631093,0.0258968,0.918708,0.245038,0.699296,0.235097,0.247767,-0.260816,0.210573,0.41213,0.340198,1.31533,0.494262,0.54873,0.888569,1.05213,-0.0767374,-0.306098,0.955934,0.133943,-0.0270602,0.22322,-0.418662,0.492628,-0.147268,-0.287676,0.0417149,-0.408407,-0.824942,-1.29587,-0.909728,-0.229503,-0.30791,0.211377,-1.07691,0.543954,-0.889003,-0.167171
-4160.92,0.985752,0.0516693,7,127,0,4193.38,-0.0628562,-0.382721,-0.316851,-0.379139,-0.296238,0.197122,0.0221524,0.418251,-1.13811,-0.186444,-0.32524,0.380675,0.57385,0.597736,0.118551,-0.380092,0.00795541,0.309403,-0.23649,-0.451205,0.567064,-0.302006,0.24684,0.417879,-0.05928,0.375456,-0.235823,-0.725604,0.437874,-0.459593,-0.125951,-0.134867,-0.462338,-0.245126,0.00312113,0.290649,-0.396928,0.938647,-0.0305834,-0.128505,0.165614,-0.0199212,-0.0329253,-0.156478,0.318323,0.364711,1.1956,-0.121755,0.432354,0.353415,0.792846,-0.401116,-0.181816,0.787455,-0.299988,-0.296601,0.0683672,-0.0121016,0.610571,-0.38227,-0.416837,0.39521,-0.956305,-0.414305,-1.0509,-0.651281,-0.50416,0.14247,0.162544,-0.877038,0.952264,-0.944195,-0.104569
-4165.75,0.998535,0.0516693,6,63,0,4196.42,-0.766181,0.360076,0.10705,-0.115526,-0.26187,0.088128,0.440916,0.388262,-0.479165,-0.121225,-0.0183596,0.847192,1.05387,0.580339,0.53911,0.0801058,0.402359,0.67932,0.33548,0.31964,1.0801,0.336588,0.569675,0.934848,0.339902,0.973994,0.0744406,-0.0890232,1.02321,0.155651,0.204577,0.0341867,0.454745,0.497101,0.759607,0.776128,0.292157,1.41452,0.387644,0.771547,0.221693,0.0377711,-0.0699705,0.106484,0.531426,0.55075,1.33751,0.159488,0.62551,0.511211,0.881343,-0.0797514,-0.0206674,0.576895,-0.143802,-0.234109,-0.0190474,0.106949,0.395724,-0.287655,-0.540506,0.378763,-0.834343,-0.414847,-1.11272,-0.527886,-0.598744,-0.00362831,0.152982,-0.806064,0.965973,-0.950078,0.0592157
-4177.37,0.962075,0.0516693,6,127,0,4206.87,-0.510709,0.363137,0.331298,0.203454,-0.181889,0.00319004,0.287462,0.409498,-0.275234,-0.101694,0.25168,0.662253,-0.0251451,0.895611,0.962361,-0.0503512,0.600583,0.580887,-0.1742,-0.499804,0.887888,0.197544,0.226987,0.345941,0.218344,0.701087,-0.028627,-0.53144,0.474601,-0.263126,-0.654828,-0.333235,-0.0918667,0.805716,0.383954,0.309143,0.0961096,0.827389,-0.434327,-0.0939613,0.258623,0.161104,-0.154897,-0.316524,0.49737,0.166719,0.999681,0.455289,0.438475,0.556903,1.14015,-0.215637,-0.338258,1.10012,-0.250405,-0.251992,0.038962,0.119247,0.820735,-0.317124,-0.602848,0.433272,-0.686977,-0.746502,-1.02333,-1.07795,-0.00702013,-0.133929,0.14287,-0.935273,0.926126,-0.922405,-0.266528
-4164.08,0.978084,0.0516693,6,127,0,4214.61,-1.08657,0.395321,0.547779,0.0558639,-0.279126,0.229374,0.221477,0.386666,-0.233043,-0.544304,0.14623,0.722028,0.119892,1.21313,0.698328,0.109074,0.325602,0.554109,-0.0126462,-0.00380015,0.914236,0.415349,-0.245823,0.353103,0.343448,0.679619,0.411839,-0.189788,0.281062,-0.265479,-0.0143331,0.104496,0.322263,0.767333,0.0877095,0.622958,0.300663,0.780325,0.256545,0.492659,0.259209,0.0937878,-0.37677,0.021662,0.50412,0.186591,1.6194,0.31134,0.385474,0.332348,0.977205,-0.139647,0.0813755,1.03851,0.0918387,-0.282586,0.0430274,-0.0699354,0.632682,-0.130613,-0.408029,0.225257,-0.840196,-0.798241,-1.06167,-0.870245,-0.360035,-0.415424,0.336803,-0.813425,0.854552,-0.704223,-0.0734914
-4163.99,0.987167,0.0516693,6,63,0,4200.01,-0.873526,-0.0523414,0.216171,-0.220779,-0.430616,0.205701,0.282326,0.417009,-0.192101,-0.389843,0.245815,0.555293,0.63909,1.39465,0.736565,-0.251017,0.356898,0.496848,0.693921,0.0889766,0.938344,0.301103,0.394373,0.674867,0.508041,0.428193,0.485727,-0.500403,0.461619,0.0535027,0.116901,0.54276,0.109713,0.918231,0.644309,1.05274,0.394217,1.73532,0.332856,0.2788,0.159749,0.125398,-0.288015,-0.075531,0.425817,0.313739,1.48535,0.0303467,0.376701,0.421439,0.904825,-0.00648373,-0.013687,0.858744,-0.160372,-0.178451,-0.0238113,0.0446529,0.463411,-0.0746783,-0.589775,0.317985,-0.900191,-0.713156,-1.01934,-0.803595,-0.431268,-0.234192,0.260357,-0.907391,1.02275,-0.780501,-0.246822
-4173.73,0.847673,0.0516693,6,63,0,4207.86,-0.0536224,-0.765047,-0.296207,-0.137809,-0.269363,0.0630097,0.21297,0.534694,0.34198,-0.150715,0.511279,1.03315,0.997609,1.09898,1.12785,0.881036,0.686037,1.19961,0.404319,0.555975,1.06141,0.474058,0.371829,0.847302,0.345247,0.776087,0.269759,0.128805,0.491106,-0.16513,-0.675211,-0.155173,0.319138,-0.0752311,0.193169,0.167788,-0.584707,0.7401,-0.178733,0.068068,0.159511,0.259926,-0.447375,-0.21521,0.607846,0.296549,1.21772,0.167881,0.697605,0.30582,0.796139,-0.406082,-0.341644,0.832832,0.0248259,-0.335556,0.204934,0.150002,0.753278,-0.204857,-0.125642,0.18886,-0.487003,-0.728601,-1.07285,-0.480232,-0.281228,-0.0211384,0.169031,-1.2079,0.972302,-0.828455,0.118656
-4159.04,0.890744,0.0516693,6,63,0,4193.37,-0.487171,-0.127754,0.0418352,-0.109168,-0.270161,0.0759244,0.254965,0.527559,-0.0213849,-0.145088,0.336531,0.729546,0.443022,1.01122,0.822593,0.429779,0.701835,0.95375,0.253598,0.229387,1.12184,0.585829,0.718446,1.07743,0.204762,0.820458,0.358263,0.188367,0.801911,-0.108693,-0.401594,0.14178,0.225903,0.129525,0.671628,0.438521,-0.368994,0.825517,-0.00251462,0.0534139,0.162494,0.00349149,-0.427817,-0.0506806,0.53235,0.00995304,1.29235,0.066777,0.486911,0.51537,0.745883,-0.233526,-0.300226,0.614898,0.0577321,-0.0701455,0.291134,-0.105192,0.694815,-0.320962,-0.240176,0.243971,-0.575195,-0.708923,-0.928915,-0.673806,-0.34888,0.0566176,0.0830993,-1.34067,0.768324,-0.930534,-0.100001
-4167.76,0.998816,0.0516693,6,63,0,4195.58,-0.165595,-0.492926,-0.221005,-0.246322,-0.287897,0.0489224,0.248495,0.448795,-0.149152,-0.285833,0.245333,0.559855,0.376884,1.16654,0.830644,0.422969,0.636494,0.87642,0.324201,0.170119,0.845865,0.566544,0.776379,0.979414,0.110352,0.679489,0.351966,0.264489,0.864439,-0.0824684,-0.528048,0.159646,0.353633,0.00783143,0.846368,0.193087,-0.546932,1.0399,0.00987382,-0.165988,0.218688,-0.0809391,-0.508908,-0.0859376,0.366039,0.0345043,1.12294,0.00679966,0.605703,0.527156,0.678832,-0.209105,-0.279955,0.701072,-0.0161871,-0.0788413,0.325946,-0.00714966,0.603024,-0.266583,-0.284025,0.316888,-0.635638,-0.78221,-0.930508,-0.542511,-0.357171,0.0928598,0.0757699,-1.37785,0.756889,-0.853274,-0.100595
-4156.97,0.930945,0.0516693,6,63,0,4198.12,-0.821298,0.303252,0.203064,-0.259233,-0.161644,0.174987,0.354196,0.541462,-0.0138403,-0.331848,-0.195203,0.659984,0.529275,1.02149,0.987483,0.437068,0.562766,0.881476,0.340264,0.236367,1.08029,0.436888,0.427448,0.708595,0.332887,0.40109,-0.00118175,-0.139189,1.08365,-0.341277,0.0678504,0.0812624,0.0854818,0.254639,0.429422,0.542538,-0.304709,1.60136,-0.252797,0.631216,0.17577,0.238569,-0.144475,-0.0726631,0.27476,0.24726,1.42856,0.504285,0.518933,0.674585,0.974565,0.0630791,0.120509,0.827736,-0.0903592,-0.191104,0.0171492,0.0783618,0.34331,-0.315209,-0.334548,0.352105,-0.7153,-0.818028,-1.0177,-0.958532,-0.403446,-0.125772,0.201129,-1.15444,0.895198,-1.11256,-0.146198
-4162.27,0.909781,0.0516693,6,63,0,4215.56,-0.771694,0.285384,0.0298699,-0.220445,-0.178691,0.0817789,0.658067,0.358179,-0.235086,-0.137006,0.125566,0.521562,0.70241,1.22249,0.755445,0.535463,0.800875,1.51301,0.0448933,0.235032,1.56791,0.319371,1.1831,0.806811,0.654993,1.16019,0.625759,0.089345,0.741373,-0.085482,-0.0411273,0.668322,0.152005,0.457316,0.321935,1.14694,0.357203,1.06678,0.230808,0.644329,0.154743,-0.119359,-0.236416,-0.106628,0.180978,0.398827,1.20808,0.24331,0.652336,0.48812,1.13991,-0.315892,-0.191758,1.04318,-0.182759,0.103849,-0.0114728,-0.111579,0.527248,0.110307,-0.314551,0.0050633,-0.771388,-0.749258,-0.865051,-0.810195,-0.323886,-0.150082,0.334995,-0.936979,0.501539,-0.879701,-0.170646
-4167.83,0.980562,0.0516693,6,63,0,4193.48,-0.678259,0.155492,0.221741,-0.190693,-0.259194,0.192552,0.250142,0.388825,-0.66676,-0.102843,-0.0648333,0.387311,0.831658,0.558773,1.00748,0.355878,-0.233909,0.726758,0.269593,0.0570056,1.01514,0.168371,0.0624494,0.741858,0.103724,0.357991,0.068629,-0.223377,0.542239,-0.291818,0.0120966,-0.107888,0.331271,1.12438,0.418198,0.789275,-0.0125352,0.611182,0.318736,0.196998,0.225518,-0.0602617,0.0469063,-0.0271642,0.383367,0.582617,1.38767,0.418099,0.4876,0.402775,1.20831,-0.0388366,-0.172853,1.00546,-0.167712,-0.0204057,0.0791929,0.0962161,0.479575,-0.152908,-0.0235585,0.152634,-0.803765,-0.609047,-0.906496,-0.830811,-0.285067,0.0359329,0.466548,-0.919148,0.505619,-0.767319,-0.128531
-4172.11,0.990585,0.0516693,8,255,0,4209.1,0.0400828,-0.537683,-0.241168,-0.813936,-0.292373,0.246629,-0.104566,0.462296,-0.607638,-0.648169,-0.00760247,0.276376,0.135795,0.428915,0.0451932,0.193248,-0.211905,0.291393,0.0780789,-0.310828,0.425924,-0.192844,-0.0708847,0.192368,-0.282981,-0.22829,0.456902,-0.883601,0.110242,-0.788705,-0.528235,-0.310916,0.0631471,-0.0422885,0.129822,0.516147,0.0522942,0.845745,-0.480781,-0.0652149,0.215888,0.278453,-0.280167,0.072926,0.36783,-0.0833415,1.16526,-0.0762319,0.500268,0.419694,0.930334,-0.371141,-0.443442,1.00045,0.0486429,-0.0285086,-0.124107,0.062522,0.508164,-0.223674,-0.2724,0.319297,-0.865555,-0.517238,-1.04805,-0.955628,-0.745755,-0.0893468,0.221351,-0.906623,0.720254,-1.16966,-0.284915
-4177.71,0.987906,0.0516693,7,255,0,4209.19,-0.257429,-0.295558,-0.00830843,-0.414644,-0.283846,0.0501464,0.440499,0.271667,0.400187,0.142693,0.422439,0.441002,0.5501,0.279238,0.336324,0.594535,0.568621,0.540677,0.739363,0.548027,1.00536,0.248423,0.873168,0.546544,-0.0682482,0.326385,0.842944,0.28169,0.184187,-0.331189,0.117609,0.235611,0.526545,0.547271,0.37563,0.400172,0.628401,0.349895,0.529145,0.589966,0.422441,0.261963,-0.317863,0.030405,0.41058,-0.0323315,1.0885,0.00425182,0.467825,0.349603,0.908454,-0.340521,-0.43234,1.01586,-0.03593,0.00253832,-0.0401823,0.0338673,0.51799,-0.112036,-0.278298,0.378739,-0.968789,-0.497863,-1.05915,-0.96331,-0.685052,-0.122813,0.18148,-0.808163,0.68543,-1.14059,-0.312468
