# 0.162852, 0.185054, 0.188307, 0.388688, 0.388548, 0.305536, 0.250195, 0.264062, 0.305993, 0.271455, 0.271443, 0.263714, 0.261263, 0.320552, 0.403397, 0.420963, 0.269955, 0.257023, 0.295526, 0.25813, 0.347871, 0.263562, 0.300742, 0.254289, 0.434992, 0.282559, 0.279891, 0.261542, 0.283266, 0.268098, 0.315469, 0.299421, 0.430386, 0.286103, 0.266678, 0.107601, 0.00524481, 0.109213, 0.108962, 0.109403, 0.108899, 0.108199, 0.108473, 0.108731, 0.108391, 0.109005, 0.109132, 0.108954, 0.10843, 0.108428, 0.108073, 0.108316, 0.108532, 0.108834, 0.108853, 0.109048, 0.10909, 0.10923, 0.108945, 0.108935, 0.108713, 0.108785, 0.108099, 0.10878, 0.109022, 0.109425, 0.109428, 0.10886, 0.108536, 0.109222, 0.109065, 0.108513, 0.108493, 0.108493, 0.108516, 0.10839, 0.108212, 0.108547, 0.108791, 0.108138, 0.10866, 0.108009, 0.108883, 0.109014, 0.108335, 0.108303, 0.108925, 0.108134, 0.10812, 0.107637, 0.108244, 0.108471, 0.108608, 0.10848, 0.108393, 0.108939, 0.108991, 0.108531, 0.109419, 0.109069, 0.108583, 0.108585, 0.108748, 0.108858, 0.108644, 0.108783, 0.109138, 0.108532, 0.108218, 0.10833, 0.109428, 0.109042, 0.108299, 0.108538, 0.109621, 0.108937, 0.108731, 0.949778, 0.108154, 0.108352, 0.109012, 0.107883, 0.108418, 0.108132, 0.108801, 0.108652, 0.108228, 0.108384, 0.108159, 0.108526, 0.108034, 0.108785, 0.108492, 0.108077, 0.10843, 0.108391, 0.108127, 0.108022, 0.108536, 0.108713, 0.108384, 0.10826, 0.108486, 0.10874, 0.108092, 0.108357, 0.108293, 0.108361, 0.10851, 0.108304, 8.45833e-05
7211.69,0.987806,0.0133712,4,31,0,-7110.15,-0.641558,-0.0470947,0.658505,-0.930376,-0.976228,-0.541199,0.277388,-0.127362,0.992005,0.504656,-0.0814233,-0.0226295,0.0893246,-0.636638,-1.00797,1.65957,-0.0541376,0.142854,0.728866,0.251263,1.19548,-0.0789867,-0.51303,0.565042,-1.27063,0.300256,-0.339022,-0.0843238,0.733399,0.620414,1.01789,-0.361523,1.69566,-0.32771,0.599221,0.541268,0.615337,0.865573,0.431711,-0.425355,1.11576,0.298833,0.767867,-0.164842,1.09614,0.577955,0.0977881,0.509684,0.264948,1.15358,1.3735,1.09348,0.337231,-0.0644851,0.332074,0.0303848,0.969879,-0.145456,0.753686,0.0742507,-0.646062,-0.208023,-0.0182219,1.635,0.386404,0.170467,-0.99834,-0.043929,-0.204504,0.2217,-0.578784,1.98521,0.841071,0.876953,0.532992,0.907002,-1.32621,0.851619,0.421546,0.659719,1.10348,0.881165,1.50607,0.805652,0.867422,-0.217572,0.463374,0.975295,0.396467,-0.0475482,0.726848,1.33632,1.64225,0.0661513,1.3598,0.0786636,0.908883,1.82721,1.55162,0.282729,0.483022,-0.215366,0.584398,0.498801,0.31305,-0.168658,1.30927,-0.407536,0.0612636,0.347143,-0.220134,1.21858,1.59825,1.37338,0.518522,0.400723,0.055829,0.0206799,-1.59401,-1.61341,-1.19696,-0.37119,-0.762206,0.347422,-0.137142,-0.704312,-0.688634,-0.575593,-1.31069,-1.60994,1.03199,-0.709242,-0.539288,0.07605,-0.39957,0.56891,-0.731852,-1.15396,-0.077225,-1.88382,-0.326755,-0.976969,-0.714229,0.0795466,-0.0266344,0.4238,-1.02364,1.06017,-0.953228,-0.0384695,0.197679
7221,0.320244,0.0133712,5,31,0,-7143.68,-0.640525,0.0667041,0.614865,-0.936297,-0.949095,-0.558815,0.266057,-0.14199,0.957805,0.522947,-0.0382218,-0.0543403,0.0396682,-0.707797,-0.966571,1.69317,-0.0436994,0.130714,0.704949,0.22314,1.23539,-0.0953295,-0.470589,0.564534,-1.20847,0.323751,-0.305169,-0.103752,0.710276,0.618121,1.06806,-0.389915,1.71587,-0.367077,0.57836,0.416989,0.616382,0.878568,0.441297,-0.445414,1.12631,0.306935,0.864699,-0.169769,1.00541,0.632048,0.068818,0.507941,0.261488,1.15318,1.41396,1.07037,0.387102,-0.039903,0.300163,0.0371671,1.01491,-0.130984,0.743967,0.194554,-0.630997,-0.116416,0.0160631,1.67281,0.40401,0.15297,-1.01664,-0.0430078,-0.201437,0.226928,-0.459558,2.06426,0.850041,0.900785,0.548126,0.852541,-1.37153,0.841751,0.396159,0.663789,1.05366,0.87694,1.52499,0.781913,0.859416,-0.263012,0.425729,0.967269,0.382172,-0.0153048,0.693749,1.31899,1.6148,0.0432036,1.3822,0.0570109,0.960456,1.83234,1.63757,0.266477,0.464554,-0.151835,0.561115,0.482742,0.281282,-0.23492,1.31683,-0.401683,0.0600857,0.39739,-0.22697,1.26452,1.55627,1.36768,0.5015,0.371787,0.0464117,0.0175619,-1.57932,-1.59506,-1.176,-0.361959,-0.807086,0.332104,-0.123049,-0.683687,-0.711662,-0.574969,-1.34795,-1.5977,1.04312,-0.694491,-0.526123,0.0760722,-0.415153,0.569596,-0.741393,-1.12771,-0.0961718,-1.86463,-0.323973,-0.987417,-0.73819,0.0781959,-0.0336543,0.405616,-1.02475,1.05908,-0.985189,-0.0773759,0.197325
7204.93,0.891775,0.0133712,4,15,0,-7135.14,-0.568204,0.128485,0.852289,-1.05655,-1.00422,-0.642122,0.201749,-0.203894,0.892587,0.445823,-0.11227,-0.132379,-0.0533716,-0.760049,-1.0452,1.57305,-0.155526,0.0498632,0.603476,0.0763373,1.16516,-0.19533,-0.538711,0.419507,-1.33194,0.265765,-0.428664,-0.164752,0.621433,0.527116,0.936247,-0.432855,1.6614,-0.450413,0.531065,0.608801,0.604001,0.865229,0.435647,-0.390829,1.11728,0.312085,0.83322,-0.108941,1.05673,0.637865,0.130508,0.532815,0.284672,1.16793,1.37802,1.0658,0.373268,-0.0455086,0.353284,0.0772089,0.974549,-0.146825,0.764426,0.109657,-0.641167,-0.187998,-0.00890945,1.64777,0.404733,0.16034,-0.98748,-0.0359107,-0.243329,0.259913,-0.511758,1.99925,0.831403,0.871595,0.562786,0.927519,-1.39119,0.867829,0.396011,0.720036,1.09534,0.901954,1.55725,0.821687,0.842056,-0.217577,0.448634,1.0052,0.374856,-0.0559814,0.699909,1.34063,1.66184,0.0605234,1.38041,0.0797051,0.98136,1.85457,1.55953,0.283271,0.485832,-0.174382,0.568635,0.50266,0.325847,-0.174353,1.32294,-0.41317,0.0582039,0.379308,-0.215167,1.26262,1.53965,1.38196,0.516246,0.392631,0.0755631,0.0279291,-1.61676,-1.60322,-1.19696,-0.353611,-0.784372,0.34664,-0.124955,-0.692705,-0.717272,-0.584681,-1.34558,-1.65723,1.0346,-0.716344,-0.53056,0.0748689,-0.429359,0.595716,-0.751621,-1.1185,-0.0914553,-1.88007,-0.316488,-0.967146,-0.714617,0.0715767,-0.0457339,0.405817,-1.01658,1.05789,-0.984987,-0.0573716,0.199224
7209.14,0.865848,0.0133712,7,191,0,-7136.44,-0.622473,-0.0135484,0.925533,-0.998636,-1.01131,-0.561999,0.211079,-0.145129,0.92645,0.441691,-0.108981,-0.0998905,0.0403314,-0.728815,-1.00806,1.62707,-0.0816135,0.0414471,0.665208,0.209729,1.13278,-0.138041,-0.563224,0.539369,-1.26539,0.229036,-0.385555,-0.126619,0.689109,0.557815,1.0284,-0.458192,1.64935,-0.376932,0.502834,0.449293,0.646891,0.906964,0.482391,-0.427514,1.15896,0.356976,0.85083,-0.129127,1.05803,0.631552,0.0854119,0.540801,0.282854,1.17402,1.42974,1.11159,0.391461,-0.0106525,0.313035,0.0385881,1.00989,-0.116181,0.813163,0.135877,-0.632411,-0.119227,0.00395279,1.69706,0.45694,0.192324,-0.992055,0.00369007,-0.146666,0.226144,-0.4936,2.03529,0.856448,0.903063,0.617246,0.939133,-1.33842,0.847771,0.436305,0.673627,1.08757,0.908679,1.50745,0.835488,0.845979,-0.216513,0.427288,1.03221,0.412535,0.0482902,0.717853,1.355,1.68133,0.0727983,1.33966,0.115139,0.971806,1.85084,1.62226,0.30493,0.500479,-0.143712,0.57415,0.553531,0.339062,-0.154399,1.35773,-0.394976,0.101588,0.420277,-0.222106,1.24719,1.58401,1.36004,0.575246,0.389774,0.0961041,0.0232097,-1.60733,-1.63161,-1.19508,-0.411644,-0.817523,0.310878,-0.1721,-0.720935,-0.735661,-0.610243,-1.37088,-1.64801,1.01792,-0.691801,-0.567938,0.066084,-0.42431,0.542811,-0.750412,-1.16657,-0.0877002,-1.91998,-0.363129,-0.996673,-0.748494,0.0436872,-0.076559,0.405638,-1.06093,1.03282,-0.977619,-0.0703584,0.200602
7203.97,0.488451,0.0133712,5,63,0,-7132.85,-0.619595,-0.0181547,0.831309,-1.00151,-1.01613,-0.543964,0.244166,-0.160415,0.91969,0.452367,-0.119286,-0.137148,0.0399703,-0.749102,-1.00075,1.60403,-0.083024,0.0210584,0.644541,0.238075,1.17674,-0.152834,-0.532305,0.543913,-1.28803,0.238821,-0.326617,-0.104467,0.694584,0.541716,1.00184,-0.450336,1.62347,-0.388214,0.533361,0.5118,0.649032,0.90615,0.469089,-0.420893,1.17049,0.340748,0.849477,-0.139429,1.08552,0.636772,0.0659448,0.550274,0.307286,1.16214,1.42687,1.11037,0.339146,-0.0154324,0.325145,0.0477816,1.03201,-0.118766,0.826161,0.14466,-0.634435,-0.12402,0.0106276,1.69084,0.463631,0.191887,-1.01907,0.0216769,-0.159208,0.251091,-0.468285,2.03558,0.833322,0.916588,0.594968,0.961905,-1.35393,0.878558,0.434429,0.662939,1.08385,0.891357,1.53504,0.847621,0.869826,-0.218053,0.456984,1.01134,0.418543,0.0163882,0.758732,1.38966,1.64852,0.0531536,1.34683,0.104008,0.956687,1.85049,1.61207,0.295639,0.521056,-0.135255,0.562443,0.552406,0.346338,-0.159125,1.35369,-0.44044,0.0932802,0.368971,-0.192817,1.2583,1.5854,1.35945,0.570334,0.411097,0.103101,0.0241866,-1.61624,-1.65608,-1.186,-0.392746,-0.80849,0.306663,-0.170164,-0.717767,-0.733343,-0.592006,-1.38468,-1.63908,1.02227,-0.70099,-0.558981,0.0588075,-0.422047,0.557739,-0.764822,-1.1567,-0.0934608,-1.89394,-0.36814,-0.992261,-0.752291,0.0611149,-0.0706176,0.413853,-1.06562,1.04157,-0.983924,-0.0681271,0.200744
7191.06,0.723917,0.0133712,5,31,0,-7119.17,-0.625864,0.0963421,0.611127,-1.03434,-1.03285,-0.612294,0.168467,-0.169964,0.920476,0.467975,-0.112694,-0.144546,0.0576637,-0.728177,-1.00395,1.64197,-0.11313,0.0336874,0.647131,0.265376,1.17918,-0.12872,-0.529903,0.528854,-1.27641,0.259937,-0.370952,-0.117372,0.650781,0.52486,1.00259,-0.418903,1.67409,-0.366861,0.534662,0.490259,0.643572,0.909005,0.452179,-0.41463,1.17932,0.335187,0.844895,-0.125944,1.11277,0.633328,0.0574816,0.553954,0.296545,1.16155,1.44873,1.11466,0.352608,-0.012017,0.346854,0.0428865,1.04398,-0.127816,0.820322,0.121305,-0.65567,-0.128376,0.0181256,1.70496,0.465144,0.201098,-1.02789,0.0272344,-0.175321,0.258837,-0.470527,2.05022,0.832698,0.908338,0.577452,0.965626,-1.34125,0.853739,0.423733,0.639271,1.07738,0.897178,1.51686,0.837849,0.867422,-0.230892,0.468172,0.990789,0.404588,0.00359949,0.758673,1.4123,1.63473,0.0483458,1.33933,0.0816414,0.946388,1.84192,1.61854,0.299175,0.521443,-0.119305,0.546356,0.540119,0.351517,-0.155316,1.35445,-0.42926,0.107367,0.36039,-0.20295,1.28634,1.59179,1.38468,0.551943,0.421868,0.0956861,0.0230338,-1.6312,-1.63579,-1.21375,-0.400939,-0.800067,0.315658,-0.178695,-0.731285,-0.702842,-0.591347,-1.33921,-1.62811,1.02067,-0.705504,-0.564877,0.0492545,-0.411983,0.580314,-0.740579,-1.16641,-0.096806,-1.90023,-0.359457,-0.988384,-0.746214,0.042466,-0.0731809,0.376527,-1.03061,1.0317,-0.996675,-0.0836498,0.201157
7210.72,0.914169,0.0133712,5,31,0,-7135.66,-0.623394,0.130769,0.585277,-0.958228,-1.01665,-0.593192,0.247852,-0.227701,0.914917,0.459026,-0.0906301,-0.0844093,0.0392786,-0.672422,-1.02705,1.65717,-0.0866716,0.1006,0.700617,0.20446,1.19917,-0.133859,-0.543364,0.490051,-1.26446,0.21912,-0.348664,-0.12259,0.711519,0.563585,1.00247,-0.404966,1.6699,-0.402204,0.538399,0.549605,0.63975,0.912842,0.485977,-0.433048,1.11777,0.326892,0.833267,-0.138453,1.03841,0.644244,0.156271,0.508746,0.268218,1.17901,1.42295,1.07233,0.395339,-0.00802423,0.329509,0.0975608,1.05526,-0.11727,0.748604,0.176415,-0.622062,-0.112812,0.0256434,1.67586,0.429643,0.194692,-1.01855,-0.0369965,-0.206111,0.267935,-0.487016,2.02402,0.886482,0.924556,0.563593,0.949566,-1.34265,0.869552,0.421121,0.691465,1.11551,0.895309,1.49629,0.81933,0.889015,-0.238279,0.473144,1.02094,0.374368,0.0142984,0.71518,1.34793,1.6455,0.0697149,1.38402,0.102507,0.956258,1.8698,1.63163,0.282787,0.508905,-0.182708,0.570182,0.560888,0.314667,-0.195643,1.36717,-0.390582,0.0724418,0.321352,-0.197215,1.31153,1.62347,1.39796,0.518371,0.386892,0.0712656,0.0181235,-1.59956,-1.6485,-1.21797,-0.400368,-0.821784,0.285994,-0.160632,-0.71502,-0.701128,-0.588058,-1.31259,-1.6484,1.04333,-0.705681,-0.561588,0.0805567,-0.433552,0.568755,-0.740496,-1.15928,-0.103811,-1.89389,-0.359881,-1.00184,-0.737031,0.0803262,-0.0552972,0.390929,-1.04656,1.0542,-1.00495,-0.0899932,0.201116
7204.51,0.963657,0.0133712,4,15,0,-7137.58,-0.629728,0.15594,0.573317,-0.966326,-0.973565,-0.520682,0.231398,-0.125966,0.966039,0.517891,-0.0648806,-0.0831732,-0.00211936,-0.732959,-1.00484,1.61694,-0.0646762,0.063681,0.673408,0.186398,1.16252,-0.150977,-0.49192,0.53367,-1.24746,0.322273,-0.305435,-0.112663,0.653785,0.547382,1.05371,-0.378683,1.63606,-0.364091,0.608759,0.566579,0.634698,0.856557,0.432062,-0.42539,1.15015,0.318808,0.842646,-0.110928,1.10229,0.649253,0.0518746,0.518182,0.30293,1.14427,1.41704,1.11984,0.361808,-0.0827972,0.373156,0.0237349,0.950083,-0.121709,0.815992,0.09847,-0.6172,-0.156148,0.0136447,1.65563,0.406022,0.153758,-0.986164,-0.0238468,-0.205003,0.235871,-0.48478,2.07326,0.848934,0.882086,0.568184,0.893193,-1.33048,0.844053,0.430549,0.70745,1.06611,0.917939,1.56057,0.840448,0.849683,-0.21933,0.457065,0.986707,0.452875,-0.0545528,0.725682,1.35415,1.66474,0.0439821,1.36189,0.0832038,0.967247,1.8612,1.56535,0.30825,0.491016,-0.139007,0.577988,0.485617,0.338579,-0.185427,1.31248,-0.373788,0.0961738,0.429702,-0.223783,1.26412,1.52973,1.3924,0.554518,0.428365,0.0466862,0.0196289,-1.61811,-1.61204,-1.17948,-0.385281,-0.782341,0.325739,-0.120425,-0.71124,-0.71415,-0.60981,-1.35084,-1.63272,1.00754,-0.717506,-0.563503,0.0724519,-0.423481,0.549327,-0.779168,-1.12154,-0.0899252,-1.88832,-0.326849,-0.975289,-0.735927,0.0623476,-0.0604596,0.420952,-1.02441,1.04257,-0.982857,-0.0563978,0.20075
7219.32,0.612773,0.0133712,4,24,1,-7146.2,-0.65375,-0.0825245,0.716038,-0.945342,-0.954153,-0.579496,0.282642,-0.114273,0.965325,0.526089,-0.0733483,-0.0165557,0.0962312,-0.678449,-0.972531,1.7305,-0.00818149,0.135789,0.729704,0.260263,1.2285,-0.0454005,-0.437337,0.597944,-1.2148,0.394213,-0.328833,-0.0533665,0.760519,0.606983,1.07014,-0.364063,1.7408,-0.287705,0.605035,0.4964,0.652294,0.848604,0.430618,-0.471949,1.07148,0.297233,0.79598,-0.172198,1.03372,0.596467,0.0803358,0.498352,0.275989,1.15082,1.39584,1.0716,0.372682,-0.0717382,0.335844,-0.00257196,0.961574,-0.149456,0.778297,0.116055,-0.605502,-0.153433,-0.043468,1.64029,0.396679,0.138082,-1.04181,-0.0446809,-0.212939,0.202925,-0.544314,2.0391,0.836506,0.871136,0.563408,0.906369,-1.33173,0.835031,0.40693,0.646416,1.05859,0.915698,1.52256,0.838733,0.845855,-0.230295,0.466189,0.965831,0.367096,-0.0721586,0.697809,1.32528,1.58998,0.0298885,1.35093,0.073318,0.928198,1.83827,1.57905,0.306238,0.46704,-0.200545,0.554053,0.457473,0.286267,-0.211425,1.31249,-0.443349,0.0578908,0.32707,-0.216292,1.23345,1.52935,1.35619,0.522884,0.358951,0.0457699,0.0207036,-1.56753,-1.60596,-1.17182,-0.371481,-0.775895,0.338609,-0.12648,-0.72031,-0.682558,-0.577401,-1.32807,-1.61451,1.04521,-0.681115,-0.516607,0.0797526,-0.39594,0.587868,-0.702994,-1.08931,-0.0599175,-1.86103,-0.306167,-0.967619,-0.730852,0.100846,-0.0242132,0.420216,-1.01629,1.06355,-0.943639,-0.0633794,0.200382
7213.21,0.560735,0.0133712,5,31,0,-7144.4,-0.642251,0.379334,0.736596,-0.90365,-0.943573,-0.509415,0.292192,-0.139928,0.932385,0.539092,-0.0480525,-0.0257786,0.0710666,-0.685768,-0.960273,1.70465,-0.0478685,0.169779,0.719044,0.267395,1.25347,-0.0314565,-0.45163,0.594473,-1.19961,0.346671,-0.288287,-0.0878129,0.729236,0.628387,1.12479,-0.362032,1.72729,-0.307465,0.609464,0.542272,0.611567,0.89836,0.452999,-0.469801,1.08805,0.287454,0.815829,-0.183363,0.982766,0.599337,0.0708035,0.492391,0.263349,1.11901,1.40984,1.06906,0.335471,-0.0745713,0.32558,-0.0174102,0.958058,-0.188823,0.781502,0.104575,-0.638469,-0.164628,-0.0348749,1.62865,0.413418,0.130312,-1.04742,-0.0471249,-0.221535,0.195225,-0.491858,2.02751,0.839323,0.851373,0.539423,0.872417,-1.34506,0.810624,0.376541,0.678709,1.05783,0.866377,1.49093,0.824333,0.828416,-0.228041,0.455458,0.96409,0.347324,-0.0655366,0.680019,1.29092,1.57102,0.0122137,1.33273,0.0827763,0.911737,1.82546,1.58008,0.235588,0.496098,-0.183368,0.567642,0.488899,0.298568,-0.219213,1.31177,-0.464456,0.0371475,0.339296,-0.246137,1.2493,1.5291,1.33768,0.52098,0.326353,0.0575705,0.0232528,-1.57094,-1.59718,-1.16745,-0.347984,-0.772642,0.328216,-0.116992,-0.682951,-0.674672,-0.562215,-1.29649,-1.60623,1.06984,-0.682391,-0.50118,0.0880512,-0.386183,0.613392,-0.723671,-1.10966,-0.0737438,-1.8577,-0.288855,-0.960384,-0.707722,0.0850799,-0.0460833,0.462405,-1.01615,1.10317,-0.958979,-0.0180712,0.201152
7199.53,0.958218,0.0133712,5,31,0,-7116.8,-0.63986,0.0871569,0.780153,-0.898273,-0.952009,-0.526259,0.331271,-0.0359543,0.978121,0.485586,-0.0212962,0.0130428,0.0800766,-0.64702,-0.97684,1.73657,-0.00277693,0.153564,0.725099,0.248891,1.27003,-0.0998845,-0.470052,0.589737,-1.19261,0.377209,-0.314585,-0.10373,0.758306,0.639992,1.09489,-0.374699,1.67541,-0.304798,0.605788,0.466506,0.602566,0.857834,0.469069,-0.457146,1.07652,0.300361,0.823021,-0.187136,1.05629,0.615114,0.0750014,0.510068,0.273551,1.1076,1.35132,1.06522,0.350399,-0.0864047,0.288397,-0.0233919,0.967382,-0.199529,0.74064,0.137323,-0.648157,-0.193112,-0.083634,1.63038,0.329815,0.161966,-1.04613,-0.0591448,-0.247417,0.198596,-0.525857,2.03988,0.851423,0.876969,0.539086,0.861447,-1.35023,0.811181,0.400093,0.630413,1.00467,0.845187,1.5125,0.788409,0.836563,-0.276213,0.440425,0.971819,0.356654,-0.0521817,0.681379,1.30234,1.58108,-0.00362082,1.35339,0.0692924,0.912075,1.79544,1.55505,0.222769,0.440009,-0.222036,0.545926,0.504657,0.271121,-0.225741,1.24901,-0.438678,0.019432,0.33574,-0.23009,1.24952,1.53671,1.33971,0.485454,0.398295,0.0403973,0.0305443,-1.54917,-1.59227,-1.16281,-0.34617,-0.73911,0.329636,-0.138052,-0.689669,-0.641719,-0.54097,-1.3124,-1.59215,1.08588,-0.644483,-0.533502,0.100112,-0.381098,0.581833,-0.710342,-1.09693,-0.0669951,-1.84347,-0.302795,-0.953859,-0.701251,0.095139,0.00792831,0.434362,-0.98361,1.08687,-0.953828,-0.0368206,0.200988
7192.69,0.961733,0.0133712,5,31,0,-7113.63,-0.616109,0.0792352,0.833694,-0.944131,-0.979129,-0.518953,0.297843,-0.103351,0.948647,0.484261,-0.030254,-0.0101704,0.0588173,-0.638568,-0.927148,1.68199,-0.034592,0.129301,0.756039,0.272741,1.23007,-0.169879,-0.451608,0.530433,-1.25069,0.348479,-0.339513,-0.117047,0.731661,0.626599,1.04488,-0.366039,1.65516,-0.320203,0.609877,0.489787,0.611018,0.877333,0.385856,-0.432442,1.08132,0.326115,0.806247,-0.173173,1.0005,0.617508,0.117229,0.484722,0.259818,1.10039,1.35351,1.01123,0.349467,-0.1323,0.274237,0.0150823,0.967238,-0.235057,0.737529,0.0980828,-0.697862,-0.205784,-0.0879489,1.66134,0.330677,0.137097,-1.03303,-0.0687681,-0.263858,0.200363,-0.546471,2.00481,0.849568,0.88987,0.504244,0.892504,-1.39954,0.773739,0.398111,0.622337,0.997371,0.843576,1.49077,0.785459,0.846138,-0.264459,0.429765,0.971742,0.399992,-0.0406625,0.692856,1.30674,1.5522,0.00833804,1.33597,0.0713327,0.890311,1.80223,1.5457,0.244579,0.419748,-0.201648,0.564846,0.522631,0.275692,-0.208753,1.23609,-0.422584,0.0130773,0.306745,-0.21867,1.20388,1.5273,1.33844,0.446648,0.353576,0.032259,0.0260343,-1.56416,-1.56734,-1.1391,-0.3208,-0.733117,0.34306,-0.108067,-0.679345,-0.652576,-0.562599,-1.28352,-1.57447,1.06762,-0.672818,-0.486821,0.0871795,-0.381567,0.616433,-0.724311,-1.09256,-0.0603145,-1.85438,-0.283223,-0.940519,-0.706056,0.113626,-0.0297964,0.464101,-0.984972,1.06463,-0.933324,-0.0211496,0.200402
7207.93,0.842209,0.0133712,6,95,0,-7134.33,-0.589986,0.0483947,0.753424,-0.956623,-0.984123,-0.53963,0.279295,-0.196052,0.913479,0.481345,-0.0992563,-0.00494739,0.0662684,-0.709707,-1.00008,1.6222,-0.0607937,0.0724798,0.753674,0.198258,1.22145,-0.107616,-0.565587,0.496322,-1.26087,0.299403,-0.345964,-0.169283,0.692534,0.593273,1.01003,-0.379518,1.63363,-0.349251,0.599744,0.413922,0.593662,0.828005,0.428866,-0.483741,1.12681,0.27556,0.823128,-0.151435,1.04194,0.607203,0.0737086,0.489978,0.245461,1.09382,1.37183,1.0413,0.347892,-0.0834381,0.30057,0.000763209,0.962993,-0.178639,0.719037,0.120098,-0.695508,-0.200607,-0.0207189,1.62419,0.357582,0.0973733,-1.04705,-0.0686998,-0.305118,0.240702,-0.516895,2.02693,0.798062,0.832051,0.50277,0.864037,-1.35176,0.804964,0.383298,0.654421,1.05031,0.845079,1.483,0.794952,0.837411,-0.300504,0.438416,0.964264,0.351214,-0.0540184,0.653121,1.33058,1.56998,0.022007,1.34106,0.0455348,0.917177,1.84455,1.54715,0.233265,0.452012,-0.243961,0.520197,0.467394,0.292875,-0.195269,1.31063,-0.408081,-0.00566562,0.34153,-0.228199,1.24041,1.5351,1.34935,0.461118,0.356525,0.0348905,0.0242068,-1.57126,-1.55571,-1.14976,-0.322655,-0.759657,0.351845,-0.0963992,-0.704439,-0.653768,-0.541068,-1.29439,-1.58135,1.03871,-0.6672,-0.490006,0.114247,-0.398564,0.614072,-0.688572,-1.13157,-0.0518521,-1.83085,-0.288853,-0.945152,-0.706997,0.100393,-0.0120444,0.440178,-0.982871,1.07607,-0.948055,-0.0243078,0.19969
7197.92,0.79146,0.0133712,5,31,0,-7130.4,-0.590393,0.0985101,0.779782,-1.004,-0.9463,-0.592399,0.245169,-0.202556,0.912547,0.479342,-0.0443221,-0.0411535,0.0340377,-0.695793,-0.974113,1.63859,-0.0354904,0.0933469,0.725953,0.171249,1.28248,-0.140527,-0.557591,0.553749,-1.24914,0.331106,-0.339836,-0.12917,0.664187,0.533084,0.99213,-0.413203,1.57329,-0.37262,0.561713,0.457232,0.61547,0.866884,0.434493,-0.470741,1.14987,0.265082,0.830471,-0.164781,1.0162,0.567306,0.0822764,0.483908,0.263968,1.12075,1.3972,1.04049,0.367538,-0.0735141,0.327111,-0.025857,0.973166,-0.184861,0.710338,0.104937,-0.6563,-0.18183,-0.0328619,1.62112,0.334683,0.12123,-1.01441,-0.0460021,-0.225792,0.226672,-0.532406,2.01703,0.806965,0.833945,0.495101,0.869067,-1.36243,0.826385,0.34844,0.624621,1.06665,0.872911,1.5269,0.763237,0.814309,-0.277142,0.439333,0.986459,0.33586,-0.0739709,0.660848,1.29217,1.59013,2.71687e-05,1.36684,0.0584025,0.932009,1.83492,1.55036,0.238717,0.467734,-0.196424,0.549318,0.512875,0.301451,-0.203124,1.28921,-0.38648,0.0403416,0.362374,-0.277209,1.21438,1.53905,1.37119,0.508928,0.40009,-0.00257545,0.0313823,-1.58253,-1.57097,-1.13388,-0.361763,-0.766498,0.324865,-0.113484,-0.666716,-0.653968,-0.536172,-1.29,-1.60483,1.08662,-0.657607,-0.50882,0.114871,-0.407232,0.600848,-0.709845,-1.11093,-0.0456543,-1.84714,-0.299739,-0.961631,-0.695692,0.0842663,-0.0105498,0.457391,-0.989897,1.07378,-0.948703,-0.0302189,0.200169
7163.5,0.58802,0.0133712,7,191,0,-7094.34,-0.600863,0.0534236,0.736366,-1.07508,-0.966388,-0.666445,0.214746,-0.194246,0.817184,0.448877,-0.0202618,-0.0160161,-0.0544492,-0.735985,-1.03583,1.70948,-0.0500428,0.0565201,0.674102,0.246521,1.27179,-0.148076,-0.597736,0.55753,-1.28674,0.275955,-0.400357,-0.167129,0.74329,0.547784,0.993084,-0.495711,1.53964,-0.392539,0.613935,0.524717,0.653152,0.865859,0.413784,-0.434762,1.13851,0.344434,0.864947,-0.139787,1.05489,0.6231,0.114915,0.56203,0.26346,1.19427,1.47096,1.07284,0.399344,-0.0397574,0.345949,0.0228826,0.988622,-0.153393,0.801992,0.108768,-0.604183,-0.210568,0.0351272,1.6808,0.40105,0.159682,-0.968026,-0.0321171,-0.19276,0.226843,-0.482062,2.0451,0.871599,0.918341,0.525086,0.927638,-1.35737,0.842052,0.412452,0.647056,1.1023,0.893284,1.51234,0.767675,0.875215,-0.220803,0.442994,1.04127,0.383147,-0.0664156,0.742978,1.31507,1.62238,0.0604214,1.40651,0.109552,0.945154,1.87189,1.5787,0.289074,0.407651,-0.174789,0.55073,0.516792,0.341373,-0.204157,1.33314,-0.383896,0.0887708,0.390636,-0.227986,1.24493,1.5994,1.40301,0.561422,0.392292,0.0454099,0.0794399,-1.61894,-1.57819,-1.18714,-0.375076,-0.777666,0.307057,-0.146251,-0.715576,-0.707929,-0.621098,-1.35582,-1.62551,1.00468,-0.71217,-0.537867,0.0613608,-0.408091,0.573329,-0.775782,-1.13899,-0.0787125,-1.89072,-0.36176,-0.977694,-0.717481,0.0710031,-0.0659981,0.411467,-1.03407,1.02366,-0.983311,-0.0570673,0.202846
