# 0.225798, 0.105533, 0.0943859, 0.0932778, 0.0130868, 0.00624371, 0.192711, 0.0944275, 0.26689, 0.268298, 0.261111, 0.258889, 0.267459, 0.270003, 0.286714, 0.246042, 0.243003, 0.251998, 0.252129, 0.271181, 0.270436, 0.252554, 0.252134, 0.260465, 0.238447, 0.254844, 0.229867, 0.320367, 0.22852, 0.287692, 0.269135, 0.294602, 0.251439, 0.25291, 0.253905, 0.282084, 0.274006, 0.313848, 0.295985, 0.23609, 0.00288464, 0.0118897, 0.0438876, 0.0461585, 0.049696, 0.045423, 0.042157, 0.0441598, 0.0487706, 0.0445339, 0.0461385, 0.0457043, 0.0474315, 0.0439416, 0.043987, 0.0497184, 0.0435419, 0.0433265, 0.0475883, 0.0474344, 0.0435848, 0.0398073, 0.0510899, 0.0467307, 0.0394991, 0.044521, 0.0426301, 0.0482827, 0.0493892, 0.0366194, 0.045158, 0.0467302, 0.0461711, 0.0462661, 0.0468827, 0.0489, 0.0499996, 0.0450144, 0.0433465, 0.0417699, 0.0481526, 0.0508576, 0.0462285, 0.0502581, 0.0415657, 0.0440458, 0.0371359, 0.0468529, 0.0440303, 0.05062, 0.0409835, 0.0486937, 0.0432642, 0.0442323, 0.0474212, 0.0387572, 0.0428723, 0.0506676, 0.0485599, 0.047083, 0.0448671, 0.0455849, 0.0494705, 0.0433043, 0.0433129, 0.0463729, 0.0408001, 0.0509392, 0.0438244, 0.0459327, 0.0422139, 0.0460184, 0.0480904, 0.053454, 0.0448001, 0.039244, 0.0461143, 0.047021, 0.0478792, 0.0437497, 0.0405909, 0.0385442, 0.180416, 1.27911, 1.86515, 1.57173, 1.49165, 1.50064, 1.49669, 1.79168, 1.67207, 1.41754, 1.45253, 1.6607, 1.49944, 1.36005, 1.42595, 1.58003, 1.53602, 1.5944, 1.52504, 1.70312, 1.60858, 1.63989, 1.58961, 1.64171, 1.87273, 1.53769, 1.55793, 1.64099, 1.5348, 1.73094, 1.52605, 1.73914, 1.63113, 0.509519, 0.499333, 0.500167, 0.500445, 0.502906, 0.504284, 0.502354, 0.497629, 0.499996, 0.498924, 0.492965, 0.503841, 0.496414, 0.495718, 0.496846, 0.496628, 0.496318, 0.498907, 0.494324, 0.502892, 0.495343, 0.501214, 0.500571, 0.504314, 0.49056, 0.494399, 0.505344, 0.49952, 0.499969, 0.502558, 0.503901, 0.508313
-3867.07,0.686899,0.00462451,8,383,0,3969.09,-0.215395,0.351416,0.0705218,-0.287006,-0.112821,0.0897798,-0.330334,0.563592,-0.929217,-0.353534,-0.600426,-0.572327,-0.661304,-0.187653,0.00300489,0.0254166,0.196304,0.0370557,-0.799012,-0.681877,0.612997,-0.62369,-0.0994514,-0.186019,0.00787613,0.363556,-0.25579,-0.799408,-0.2474,-0.632862,-0.461664,-0.232466,-0.458834,-0.124775,-0.235486,0.579778,-0.661038,-0.294906,-1.30048,-0.262646,-0.0846536,0.422682,0.15107,-0.0879104,-0.787608,0.138481,0.128085,-0.174337,-0.491714,-0.374442,0.398202,-0.093624,-0.200847,0.0273772,0.102167,-0.140968,-0.0240255,-0.645329,-0.627835,0.0700543,0.00159039,0.310854,-0.394241,-0.372226,-0.102386,-0.849971,-0.583477,-0.480883,0.58939,0.0995959,-0.590657,-0.929811,-0.279635,-0.802699,-0.153279,-0.500206,0.758944,-0.181122,0.107618,-0.333085,0.301656,-1.39772,-0.0488738,-0.264127,-0.577551,0.459331,-0.150333,0.615183,0.285839,-0.11713,-0.0900582,0.364045,0.342772,-0.196054,-0.693612,-0.127057,0.73926,0.603064,0.0492406,0.625295,-0.634595,0.548378,0.635212,0.117694,0.0431495,0.122792,-0.372474,0.0927912,-0.0777998,0.0405294,-0.504889,0.15773,-0.00985438,-0.711103,-0.290358,-0.133756,0.574548,0.533813,0.388806,-0.15038,-0.241827,-0.222381,3.26926,0.180099,0.18635,0.0480896,0.15411,0.0693534,0.200834,0.080826,0.167799,0.0122863,0.11234,0.581344,0.0212282,0.077883,0.222583,0.046022,0.338027,0.170436,0.485214,0.309827,0.257829,0.151895,0.175562,0.099272,0.32631,0.0320707,0.185396,0.116042,0.100422,0.100006,0.931863,0.77876,0.233959,0.0292702,-0.125104,-0.207023,-0.0715817,-0.4453,1.03241,0.0595653,0.210382,0.676498,0.687516,-0.240023,-0.307913,0.664796,-0.438838,-0.0721561,-0.0864995,0.058524,0.404163,-0.0367621,-0.327906,-0.101773,-0.607965,-0.752617,-1.43266,-0.945718,-0.582659,-0.342118,0.28665,-1.10394,0.670006,-1.4007,-0.230934
-3871.12,0.986948,0.00462451,9,852,1,3950.92,-0.460255,0.117466,0.159822,-0.140988,-0.244265,0.202512,0.170581,0.486552,-0.253031,-0.202016,-0.166106,0.0954698,0.229389,0.803804,0.437764,-0.0904282,0.178621,0.641955,0.0561632,-0.378089,-0.514801,-0.0268415,-0.0310762,0.611778,0.523647,-0.233719,0.675649,-0.471744,0.15589,-0.333344,-0.093951,-0.159358,0.471116,0.399851,-0.0796331,0.720754,-0.0625157,0.684172,-0.0635801,0.240742,0.00342684,0.388329,0.0138587,0.359628,-0.470329,0.274493,0.104785,-0.0609666,-0.575098,0.242721,0.452244,-0.655719,0.319156,-0.1948,0.333623,0.258726,0.0346613,0.271437,-0.321845,0.364791,-0.203502,0.161325,-0.484054,-0.354968,-0.0262854,-0.734646,-0.86041,-0.479433,0.465378,0.0738016,-0.374236,-0.702948,0.0151465,-0.332497,-0.0811336,-0.732948,0.663151,-0.177263,0.182865,-0.0668408,0.193945,-0.974954,0.0245942,0.254864,0.447123,0.34114,-0.203554,0.494232,0.410268,0.408806,-0.541149,0.216808,-0.162478,-0.465272,-0.0424242,-0.184255,0.387361,-0.132473,-0.0975424,0.30303,-0.101158,0.143055,0.391057,0.662114,0.0834485,-0.263903,-0.193183,-0.0451205,-0.157104,-0.062397,-0.245923,0.166065,0.00467626,-0.192691,0.106916,0.072864,0.60885,1.13353,0.427506,0.374733,0.148396,-0.0316032,4.71123,0.374631,0.243434,0.0119771,0.144337,0.141842,0.478096,0.281847,0.161303,0.0683976,0.0354903,0.154788,0.0678167,1.00675,0.0980244,0.285579,0.0569777,0.552947,0.634166,0.132577,0.0723601,0.0453746,0.0437406,0.316609,0.0727549,0.536725,0.445905,0.10359,0.0780665,0.332503,0.321936,0.303851,0.0471207,0.369367,-0.0676658,0.150766,0.289686,-0.108597,1.17805,0.384424,0.577379,0.604031,1.05069,0.067071,-0.176222,1.30875,0.0783696,0.0907368,0.221549,0.259761,0.794713,0.446085,-0.142322,0.20373,-0.346937,-0.709327,-1.11993,-0.445151,-0.103,-0.0393825,0.584622,-0.801909,0.618862,-0.910209,0.0386813
-3881.89,0.995596,0.00462451,10,1023,0,3984.6,-0.450608,-0.0872591,-0.234596,-0.893403,-0.298145,0.111504,0.320155,0.423614,-0.161317,0.42959,-0.12313,0.046908,-0.0689664,0.565842,0.527631,-0.132655,0.294127,0.630707,-0.0966831,-0.0436241,0.62433,-0.0264284,-0.470309,0.568476,0.581239,0.933969,0.815219,-0.524544,0.530409,0.453686,0.067546,0.380097,0.574324,0.399165,0.572976,0.575034,0.451276,1.07534,0.0308868,0.350599,0.109155,0.544107,-0.154989,0.219591,-0.509938,0.402243,0.104467,-0.00747147,-0.606965,0.251811,0.384395,-0.631221,0.318536,-0.21991,0.436845,0.40166,0.122064,0.292425,-0.575844,0.403796,-0.22341,0.17896,-0.731635,-0.495322,0.0256123,-0.950661,-1.0204,-0.269254,0.424993,0.0658859,-0.55234,-0.82957,-0.148058,-0.352139,-0.0180723,-0.925175,0.827516,-0.310442,0.171373,-0.147206,0.0945196,-1.1347,0.0592534,0.126166,0.379546,0.475734,-0.204802,0.702398,0.545045,0.217987,-0.665857,0.277672,-0.140033,-0.480781,-0.14728,-0.294591,0.416468,-0.0253284,0.0163745,0.401606,0.0216904,0.241772,0.238204,0.65631,0.145292,-0.280925,-0.139897,0.0616152,-0.304874,-0.0922747,-0.290834,0.231496,-0.100559,-0.133903,0.148415,0.108505,0.797403,1.27055,0.550942,0.468076,0.105681,0.0157529,4.17414,0.328104,0.77932,0.0277584,0.0461792,0.0317903,0.290581,0.241049,0.0922098,0.0567509,0.0796879,0.0808339,0.45701,0.305538,0.107497,0.528341,0.471938,0.319706,0.290675,0.12237,0.300723,0.207013,0.283443,0.207539,0.46229,0.159239,0.542907,0.0502907,0.297571,0.276149,0.790071,0.245265,0.493178,0.0478786,-0.52995,-0.230731,-0.0627067,-0.418403,1.03347,0.292848,0.123449,0.279872,0.657277,-0.44183,-0.472579,0.519705,-0.55773,-0.499222,-0.238794,-0.185118,0.399546,0.148186,-0.486884,-0.0292113,-0.702376,-1.01036,-1.65134,-1.05939,-0.694632,-0.545593,0.172139,-1.15224,0.328142,-1.63935,-0.275384
-3861.17,0.999355,0.00462451,10,1023,0,3952.84,-0.326454,0.0448357,-0.410557,-0.524366,-0.275977,0.0272893,0.261474,0.427333,-0.0126529,0.342799,-0.310927,0.0308361,-0.15626,0.777688,0.407793,-0.289664,0.243255,0.347299,-0.284385,-0.587606,1.22758,0.469256,0.448955,0.386711,0.437014,0.878698,0.590508,-0.253134,0.529663,-0.136941,-0.390663,-0.195838,0.0071063,0.40743,0.448404,0.879076,-0.14229,1.2188,-0.30171,0.274928,0.015555,0.370675,0.00590782,0.132612,-0.32529,0.0660409,-0.0924081,-0.218775,-0.594778,0.0727367,-0.121856,-0.816641,0.245223,-0.30339,0.214313,0.242795,-0.0987805,0.154906,-0.316403,0.31479,0.167447,0.136685,-0.310086,-0.21396,-0.16694,-0.834691,-0.959653,0.201683,0.56079,0.134277,-0.415098,-0.871049,-0.282908,-0.0800691,0.211232,-0.710528,0.436067,-0.353598,0.163506,-0.0780707,0.438488,-0.743996,0.0717143,0.0403217,0.217314,0.350667,-0.0942283,0.62358,0.225412,-0.177636,-0.321128,0.38432,-0.0405674,-0.223608,-0.233925,-0.298962,0.155146,0.0881619,-0.223963,0.502577,-0.110916,0.482411,0.209518,0.0755501,-0.133966,-0.183199,-0.257853,-0.0468625,-0.114468,-0.0652354,-0.427114,-0.0781373,-0.114121,-0.66078,-0.0665104,0.128049,0.78669,1.18993,0.314038,0.113686,0.0578447,-0.0221143,6.52442,0.421552,0.428756,0.102218,0.518743,0.0442914,0.178117,0.113246,0.0248911,0.120716,0.0664026,0.0982679,0.25827,0.0288709,0.0978163,0.22556,0.229515,0.0709415,0.223966,0.0690894,0.0311916,0.0870008,0.364349,0.11258,0.152627,0.0233089,0.0641751,0.0160888,0.335935,0.0176443,0.134259,0.0150705,0.0352667,0.065707,-0.350803,-0.285845,-0.0300389,-0.3891,0.910828,0.204957,0.129737,0.293956,0.426612,-0.44377,-0.588949,0.572788,-0.406822,-0.657346,-0.23983,-0.212794,0.280408,-0.231673,-0.816279,-0.0596886,-0.94551,-1.04759,-1.50674,-0.95066,-0.644625,-0.523101,0.0845465,-1.37186,0.372654,-1.37513,-0.519901
-3854.21,0.984237,0.00462451,10,1023,0,3949.23,0.674198,-0.464778,-0.147665,-0.920611,-0.0803672,0.0429716,0.363311,0.525363,0.430724,-0.0230657,0.202728,0.294289,0.215446,1.1347,0.812293,0.751615,0.973029,0.88298,0.0667666,0.123415,0.798558,-0.296574,0.521942,0.1337,0.379902,0.550622,0.467637,-0.330959,0.209067,-0.361113,0.215964,-0.408903,0.26725,0.481815,0.563506,1.12072,-0.152646,1.33127,-0.210006,0.646151,0.0323652,0.397561,-0.099941,0.393596,-0.705401,0.23954,0.262176,-0.50191,-0.496251,-0.285709,0.415614,-0.330956,-0.113152,-0.111243,0.323324,0.0162952,0.136831,0.139209,-0.35165,0.106299,0.0200918,0.170244,-0.205554,-0.464531,-0.239348,-1.10113,-0.784223,-0.201042,0.151502,0.0446815,-0.178693,-1.00486,0.0417428,-0.272799,0.0626169,-0.472785,0.436017,-0.291164,0.335748,-0.0726576,0.294664,-0.669462,0.0663169,-0.628888,-7.5987e-05,0.174865,-0.146679,0.584382,-0.0322779,0.349424,-0.239359,0.484348,-0.0879289,-0.238488,-0.261869,-0.485672,0.153319,0.616507,-0.260697,0.381483,-0.133914,0.530954,0.289333,0.393778,-0.0452132,-0.0826625,-0.0715189,0.201501,0.0266692,0.216208,-0.306213,0.564837,-0.194565,-0.478648,-0.0451715,-0.112713,0.762974,1.11253,0.21632,-0.227292,-0.0416243,0.19092,5.46532,0.0896172,0.0979116,0.00688786,0.152481,0.618459,0.0251959,0.0631466,0.0292137,0.0366122,0.103598,0.066249,0.0765637,0.123667,0.132376,0.821889,0.132763,0.290026,0.198564,0.0665035,0.16407,0.0681807,0.047978,0.0197752,0.144355,0.15825,0.123907,0.166069,0.0669064,0.0297179,0.379724,0.786895,0.0315869,0.955386,0.405629,0.567629,0.684361,0.312688,1.65235,0.970179,1.26475,1.29637,1.37072,0.322742,0.462525,1.47423,0.570829,0.418138,0.656793,0.972523,1.44573,1.00084,0.259329,0.875801,0.178512,0.0485533,-0.798906,-0.128703,0.170222,0.452522,1.01545,-0.386716,1.31242,-0.637202,0.46767
-3857.8,0.837335,0.00462451,10,1023,0,3941.98,-0.808485,0.247665,0.403434,-0.104855,-0.223314,0.0349018,0.606643,0.2509,0.482981,0.125162,0.636331,0.56513,0.552541,0.579289,0.922722,0.780232,0.414468,0.837039,0.272795,0.431308,0.613909,0.26618,0.475971,0.710881,0.880632,1.15509,0.600648,0.0902316,0.553063,0.629161,0.927188,0.500387,0.56588,0.633438,0.718516,0.818615,0.34938,1.27251,0.198897,0.837068,-0.0137564,0.486037,-0.117004,-0.0897562,-0.69005,0.321911,-0.0342286,-0.0384513,-0.833973,-0.259154,0.23558,-0.259916,0.0775931,0.0767425,0.0833355,0.0965383,0.111948,-0.135634,-0.611421,0.535079,0.101625,0.231673,-0.457234,-0.252194,-0.177166,-1.44354,-0.616871,-0.0836727,0.399092,-0.183848,-0.452101,-0.520078,-0.508456,-0.735154,0.129604,-0.325937,0.563485,-0.042962,-0.0399928,-0.0999973,0.609619,-1.26078,0.180647,-0.305335,0.0312613,0.224993,0.0360524,0.887903,0.285898,0.0374486,-0.712401,0.557464,-0.248732,-0.560458,-0.131189,-0.22506,0.689019,0.665343,0.0315908,0.617725,-0.130921,0.458829,0.344909,0.224432,-0.277107,0.11494,-0.38189,0.0807212,-0.0247773,0.0378878,-0.636356,0.14321,-0.498384,-0.275684,0.118071,-0.434564,0.581767,0.88433,0.393675,0.098384,0.406376,0.266601,4.11179,0.121409,0.024403,0.559822,0.230652,0.231885,0.735854,0.157222,0.158609,0.954349,0.13393,0.188855,0.0498304,0.384841,0.106563,0.219554,0.118141,0.374651,0.284702,0.178146,0.289918,0.56116,0.466082,0.73643,0.167768,0.219232,0.0241906,0.239277,0.66044,0.00574713,0.741425,0.448797,0.0310737,0.460003,-0.0810401,-0.0154103,0.2077,-0.235803,1.40135,0.427108,0.509787,0.837495,0.755883,-0.0807382,-0.0793756,0.936682,-0.0775481,-0.0602843,0.0564339,-0.0232814,0.725674,0.332215,-0.303166,0.165891,-0.348789,-0.643581,-1.13785,-0.862795,-0.357345,0.00443737,0.549542,-0.836459,0.876878,-1.01638,0.0150855
-3864.91,0.958432,0.00462451,10,1023,0,3959.37,-0.313553,-0.226787,0.0601811,-0.617154,-0.345104,0.196868,0.256797,0.357985,0.125225,-0.409004,-0.0332075,0.370864,0.681618,0.761865,0.886032,-0.129991,0.407819,0.79101,0.374658,0.0159411,0.747852,0.113454,0.294113,0.237699,0.648189,0.289001,0.0241341,0.205663,0.549324,-0.0849875,-0.061714,0.260853,0.200107,-0.122588,0.338851,1.09928,0.287622,0.920376,0.102641,0.639108,-0.00526892,0.401527,-0.18464,0.293262,-0.287423,0.41197,0.180492,-0.0426499,-0.430416,0.129953,0.413014,-0.262843,-0.0772161,-0.527216,0.434814,0.271489,0.0633726,-0.235961,-0.360134,-0.389712,-0.344593,0.413382,-0.423852,-0.244173,-0.282651,-0.55053,-0.573752,-0.38792,0.513614,0.377122,-0.443075,-1.03041,-0.0336805,-0.509224,0.0671652,-0.423933,0.438046,-0.165289,0.270536,0.142749,0.0828087,-1.15854,-0.262986,-0.347452,0.065696,0.731511,-0.455383,0.287736,0.182424,0.488691,-0.186329,0.523676,0.388907,0.17978,-0.36968,-0.247028,0.405131,0.249219,-0.438346,0.313837,-0.458295,0.412348,0.689726,0.826304,-0.0465432,-0.0737495,-0.151567,0.103277,-0.461091,-0.0444771,-0.349037,0.520544,0.111777,-0.504876,-0.209464,-0.347694,0.712532,0.853204,0.472555,-0.231266,-0.327936,0.114196,3.52926,0.502944,0.0301054,0.0307214,0.0118516,0.696708,0.0944944,0.0131721,0.0387433,0.0558205,0.0109731,0.203543,0.0221399,0.148987,0.43965,0.124407,0.34073,0.614552,0.556707,0.244012,0.618443,1.11946,0.145042,0.0897441,0.0472613,0.0365737,0.729447,0.38896,0.158618,0.523389,0.649685,0.596172,0.521376,0.379725,-0.107219,0.0898735,0.31941,0.124958,1.36125,0.350243,0.49403,0.726965,1.13375,-0.128531,0.0307597,1.05148,-0.0196491,0.102846,0.327492,0.179374,1.0126,0.310864,-0.265521,0.145973,-0.336949,-0.661094,-1.14932,-0.758488,-0.327832,-0.0619241,0.644339,-1.02756,0.930147,-1.0054,0.0587742
-3860.01,0.960579,0.00462451,10,1023,0,3940.95,-0.280103,-0.188985,-0.0766488,-0.762872,-0.102891,0.278859,-0.0139896,0.386456,-0.357494,0.170368,-0.288377,0.444894,-0.331426,0.223283,0.130298,0.143915,0.119608,0.370489,-0.0279093,-0.808587,0.609024,-0.226717,-0.675418,0.393067,0.111507,0.0834608,0.26939,-0.488126,0.0337458,-0.539985,0.186633,-0.0539282,-0.0413763,0.696929,0.225803,0.31132,-0.342077,0.828426,-0.732217,0.506043,-0.141307,0.474658,0.0297358,0.0987631,-0.504304,0.758817,0.203853,-0.228949,-0.693596,-0.0403037,0.261919,-0.278052,-0.142317,-0.395056,0.256761,0.184921,0.488,-0.384899,-0.937318,-0.0681821,-0.127837,0.438329,-0.513512,0.143238,-0.0431906,-0.858202,-0.466318,-0.0902119,0.276062,0.0840015,-0.534905,-1.08163,-0.399702,-0.430577,0.0122252,-1.02996,0.635314,0.242369,0.0876309,-0.181965,0.4182,-0.994759,-0.158175,-0.293109,-0.0169225,0.305345,-0.47609,0.464461,0.0289951,0.134995,-0.699982,0.10164,0.0821271,-0.56783,-0.525851,-0.234561,0.448129,0.830681,-0.0933854,0.62037,-0.41227,0.522843,0.717201,0.118431,0.309292,-0.512795,-0.373255,-0.421159,-0.015051,0.0302418,-0.0374468,0.23108,-0.474256,-0.386903,-0.145965,-0.240867,0.547926,0.653246,0.472562,-0.23442,0.00635568,-0.0811567,3.76798,0.345406,0.483093,0.270016,0.115648,0.219261,0.0719509,1.42046,0.470182,0.0577672,0.0301096,0.11992,0.391188,0.00361561,0.84974,0.523503,0.229603,0.655463,0.274141,0.00618477,0.20051,0.0483857,0.0350814,0.27244,0.225446,0.0345079,0.852964,0.268846,0.188077,0.0151254,0.100411,0.0499331,0.014791,0.51818,-0.195258,-0.0732461,0.0327877,-0.234848,1.05727,0.308708,0.249361,0.52972,0.858738,-0.105471,-0.291899,0.818427,-0.295526,-0.0854764,-0.024475,0.0499133,0.551927,0.157072,-0.375865,0.205739,-0.45303,-0.633208,-1.26237,-0.841653,-0.370201,-0.221923,0.454741,-0.987785,0.709083,-1.33336,0.0269156
-3875.21,0.961329,0.00462451,10,1023,0,3964.13,-0.0083173,-0.330205,0.0358712,-0.741136,-0.170531,0.26662,-0.0246303,0.425888,-0.10542,0.302207,-0.462186,-0.117276,0.45233,0.479935,0.00929525,0.342074,0.0263859,0.143114,-0.10971,-0.392472,0.528525,-0.0623896,-0.329674,-0.251465,0.0225547,-0.330835,0.205593,-1.14353,-0.356382,-0.739479,-0.830416,-0.117337,-0.109461,0.401112,-0.333001,0.344962,-0.389908,0.92132,-0.420508,0.157285,-0.0776792,0.448127,-0.161188,0.014411,-0.84809,0.811839,0.237302,-0.282252,-0.835306,0.0364991,0.350068,-0.180983,-0.353365,-0.282169,0.0967116,-0.0738438,0.243734,-0.0117682,-0.593535,0.0497529,-0.435268,0.567304,-0.7019,0.174336,-0.126826,-0.916058,-0.339669,-0.229601,0.100184,0.139341,-0.756313,-1.20359,-0.479774,-0.547028,-0.0881948,-0.737928,0.505642,0.18471,0.201253,-0.327676,0.708004,-0.795275,0.0343275,-0.478023,-0.201083,0.567984,-0.331368,0.321868,-0.0583531,0.203845,-0.698778,0.0865633,0.0794152,-0.0892358,-0.582686,0.0760365,0.198742,0.611375,-0.277671,0.848382,0.221475,0.557844,0.326324,0.39855,0.136509,-0.54927,-0.278328,-0.210363,-0.123207,-0.196767,-0.401504,0.0579294,-0.374385,-0.41976,0.0166661,-0.261176,0.256229,0.522806,0.715621,-0.0304127,-0.0154275,0.166413,2.48016,0.265637,0.629402,0.781429,0.361628,0.230621,0.211821,0.540308,0.644766,0.144004,0.0208421,0.285315,0.129698,0.0215712,0.512503,0.457696,0.509085,0.701457,0.536809,0.137591,0.603247,0.0251199,0.0580225,0.65555,0.736064,0.0156243,0.453351,0.214608,0.499824,0.134802,0.0308058,0.204304,0.0622765,0.472626,-0.11312,0.115285,0.181674,0.0855194,1.39692,0.315213,0.412636,0.670677,0.753468,-0.0462018,-0.0915451,1.12011,0.0191401,-0.138616,0.183319,0.291364,0.989582,0.510392,-0.183812,0.192157,-0.328604,-0.600545,-1.07008,-0.670707,-0.276149,-0.339548,0.699817,-0.831318,0.8689,-1.05252,-0.0364938
-3857.32,0.995803,0.00462451,10,1023,0,3942.96,0.0743931,0.0965076,0.028193,-0.615568,-0.160499,0.0835867,-0.119071,0.659671,-0.598921,-0.766739,-0.592547,-0.509362,0.250711,0.0616488,0.0998884,-0.445876,0.364725,0.14932,-0.48585,-0.27725,0.205509,-0.355428,-0.270996,-0.0500835,-0.295896,0.0911134,-0.166097,-0.927159,0.0162039,-0.6513,-0.327396,-0.751105,-0.0108332,-0.211724,-0.246767,0.329988,-0.69585,1.05888,-1.09776,-0.146583,-0.1409,0.428961,0.0787986,0.0466209,-0.920081,0.241551,0.425916,-0.336354,-0.676489,-0.323224,0.471425,-0.374338,-0.125728,-0.188118,-0.0744311,-0.0241029,0.338522,-0.196154,-0.547482,-0.286159,-0.216019,0.28753,-0.569636,-0.343641,-0.0640544,-0.787788,-0.640209,-0.233697,0.210971,-0.0658851,-1.09357,-0.938115,-0.487612,-0.503164,-0.0874089,-0.531901,0.393369,0.0657807,-0.334046,-0.108089,0.377892,-1.14162,-0.120153,-0.695051,-0.375379,0.239521,-0.0938525,0.811759,0.249678,0.281433,-0.41427,0.500653,0.0839362,-0.381845,-0.423863,0.267745,0.240027,0.488302,-0.0707462,0.418194,-0.292136,0.48947,0.385763,0.500594,0.242173,-0.0794367,-0.319298,0.0565957,-0.126302,-0.370818,-0.472004,0.0953139,-0.322189,-0.64589,0.0624223,-0.518924,0.2799,1.14563,0.469264,-0.0153129,-0.0747494,0.210198,5.7306,0.0833861,0.208588,0.0105236,0.09526,0.687584,0.413239,0.17966,0.0695609,0.351979,0.0594588,0.148521,0.182267,0.163597,0.244521,0.0966119,0.0656251,0.0298818,0.353946,0.309104,0.0266338,0.207981,0.0883121,0.184961,0.0883113,0.330909,0.327222,0.103906,0.272536,0.115818,0.235946,0.0783834,0.154552,0.102948,-0.265895,-0.130308,-0.00761425,-0.427432,1.04918,0.116457,0.256311,0.640733,0.748441,-0.158681,-0.333332,0.759204,-0.262529,-0.225312,-0.12632,-0.0685006,0.370417,0.101508,-0.510983,-0.0820712,-0.510974,-0.918199,-1.43494,-0.9993,-0.824409,-0.486492,0.303859,-1.13171,0.745479,-1.56414,-0.16618
-3887.02,0.980792,0.00462451,10,1023,0,3976.44,-0.458606,-0.300705,-0.228028,-0.739423,-0.261916,0.187636,0.0508309,0.193918,-0.159697,0.445215,0.0848273,-0.0695459,-0.28236,0.677947,0.52525,-0.0134924,0.096396,0.0893017,-0.0728037,-0.210337,0.224946,-0.000303459,0.203096,0.377925,0.16098,0.420084,0.175587,-0.025683,-0.0963487,-0.248048,-0.15624,0.225559,0.147134,0.131443,0.12389,-0.210308,0.0488832,0.384258,-0.215175,0.095198,-0.064534,0.510026,-0.246959,-0.186676,-0.608394,0.340809,0.228938,-0.267902,-0.994938,0.0900022,0.174624,-0.471751,-0.262586,-0.26843,0.270631,0.0344526,0.475818,-0.519955,-0.494433,0.0480687,0.0308324,0.292957,-0.444913,-0.241691,-0.276722,-0.960334,-0.298297,-0.414137,0.773728,0.342923,-0.593328,-1.0212,-0.250647,-0.818637,-0.363945,-0.909811,0.709498,-0.127078,0.0413966,0.0877066,0.417242,-0.724152,0.165827,-0.256058,-0.685078,0.635298,-0.223072,0.871769,0.426434,0.0728879,-0.241469,-0.0621874,0.0192193,0.256477,-0.484781,0.162199,-0.0893961,0.312627,-0.199632,0.619544,-0.432568,0.629857,0.81536,0.304975,-0.150911,-0.174921,-0.559208,0.472638,-0.370057,-0.230341,-0.491697,-0.201838,-0.584334,-0.559085,0.466737,-0.419193,0.719731,0.545767,-0.19142,-0.0298253,0.0907279,0.671307,4.14831,0.128855,0.478511,0.182946,0.330626,0.163041,0.0592949,0.370635,0.345938,0.0592956,0.548082,0.519275,0.481338,0.841831,0.19016,0.223572,0.142086,0.178126,0.146832,0.36816,0.666676,0.101409,0.111613,0.199805,0.347763,0.0267795,0.495184,0.0659151,0.684048,0.0597204,0.399557,0.60009,0.668779,0.111523,-0.560681,-0.287083,-0.226911,-0.60232,0.994604,-0.0140587,0.128662,0.101132,0.528844,-0.487767,-0.721651,0.62269,-0.571357,-0.536433,-0.278842,-0.191209,0.289951,-0.075374,-0.654522,-0.501173,-0.787348,-0.89429,-1.79968,-1.00948,-0.888279,-0.511343,0.13419,-1.16135,0.188121,-1.38721,-0.660166
