# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJ_C_sim2_re_model
# start_datetime = 2022-03-09 15:54:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmp8W8kz6/standata-4bcc150d3088.json
# init = 2 (Default)
# random
#   seed = 1750050239
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJ_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,s_HJ,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
7004.85,0.981355,0.00325103,6,63,0,-6943.83,-0.508001,0.875141,0.459688,0.28905,-0.256935,0.133248,-0.192846,0.582441,-1.28963,-1.28353,-0.631651,-0.183484,-0.37734,0.825947,0.21909,-0.444414,-0.20742,-0.0867815,-0.918086,-1.04323,1.39102,-0.519242,-0.14203,0.374117,-0.281548,0.767407,-0.464262,-0.80093,0.0197215,-1.20334,-0.762391,-0.59172,-0.774384,-0.220689,-0.208206,0.276469,-0.81295,1.03621,-0.793945,-0.326412,0.286764,0.632742,0.488542,0.139539,-0.626315,0.802569,0.0590673,0.472419,-0.395248,0.694438,0.264518,-0.178152,0.188685,-0.0277743,0.791252,1.06515,0.705691,0.0734564,-0.335705,0.0330707,-0.291377,0.617997,-0.355139,0.412022,-0.127024,-0.75614,-0.408003,-0.299709,1.33872,0.109079,-0.142329,-1.03434,-0.240638,-0.422718,-0.0947845,-0.612576,1.78718,0.461067,0.552602,0.210848,0.552083,-1.26405,0.525613,0.124734,0.290742,0.735735,0.476326,1.13245,0.480465,0.560381,-0.425576,0.155846,0.640361,0.102701,-0.273748,0.367984,0.938201,1.23045,-0.207357,0.952395,-0.171642,0.615763,1.50298,1.25283,-0.0396685,0.190162,-0.413548,0.274335,0.202073,0.0535647,-0.420915,0.959683,-0.550309,-0.200569,0.100772,-0.384078,0.913219,1.21261,0.996605,0.245011,0.0894936,-0.22859,-0.263672,0.0150413,-0.268776,-0.259094,-0.246093,-0.269238,-0.247158,-0.270845,-0.22979,-0.294397,-0.242276,-0.232255,0.206234,0.0117744,-0.314267,0.198695,0.55069,0.165574,2.01984,0.60782,0.755148,0.748542,0.900584,-0.301896,-0.307095,1.64126,-0.384149,-0.18773,0.156134,-0.143619,1.09092,-0.472885,-0.365101,0.17575,-1.20433,-0.700887,-1.16876,-1.00598,-0.512261,-0.123807,0.287592,-1.15207,1.11298,-1.00745,-0.267744
7009.55,0.991893,0.00325103,6,63,0,-6948.03,-0.414349,0.850718,0.417311,0.228923,-0.232951,0.134328,-0.153011,0.587791,-1.26351,-1.24229,-0.632034,-0.194003,-0.407542,0.812177,0.170993,-0.441674,-0.21362,-0.0995847,-0.92813,-1.06058,1.35082,-0.515334,-0.214156,0.35573,-0.245505,0.767332,-0.48554,-0.817513,0.000989734,-1.27726,-0.7147,-0.655508,-0.769292,-0.226628,-0.233741,0.274291,-0.835233,1.03946,-0.804131,-0.29403,0.135069,0.632661,0.448978,0.142813,-0.617226,0.788582,0.0242854,0.455984,-0.402136,0.640007,0.24505,-0.207043,0.153602,-0.0551725,0.783142,1.05708,0.713722,0.0290577,-0.358131,-0.00489918,-0.292671,0.592222,-0.385568,0.390552,-0.128565,-0.771618,-0.42913,-0.299494,1.30965,0.0839048,-0.181197,-1.07345,-0.264846,-0.438044,-0.094232,-0.643306,1.76103,0.480215,0.53146,0.170994,0.536026,-1.27401,0.521063,0.0854107,0.290029,0.729074,0.477575,1.10794,0.485668,0.547981,-0.436998,0.13488,0.633813,0.0712278,-0.28117,0.350008,0.937407,1.21735,-0.216901,0.937215,-0.178918,0.594541,1.48361,1.21008,-0.0180526,0.176999,-0.410021,0.243939,0.168928,0.0401424,-0.444541,0.928476,-0.570463,-0.217975,0.0668623,-0.429178,0.897311,1.19735,0.979923,0.191233,0.0782748,-0.251306,-0.269176,0.0157735,-0.287675,-0.285638,-0.27943,-0.265887,-0.272491,-0.286321,-0.248664,-0.29865,-0.276484,-0.240039,0.205747,0.0604643,-0.232961,0.264856,0.575138,0.201711,2.05219,0.626936,0.776449,0.79716,0.939668,-0.252441,-0.249109,1.65151,-0.31905,-0.168269,0.218379,-0.0601676,1.13445,-0.433075,-0.335047,0.216256,-1.20436,-0.632333,-1.15208,-0.952669,-0.477898,-0.0900613,0.351535,-1.10257,1.1627,-0.95758,-0.200717
7008.05,0.987945,0.00325103,9,895,0,-6942.44,-0.14501,0.597191,0.133195,0.110576,-0.273079,0.0793759,-0.543165,0.611925,-1.26962,-1.26538,-0.55801,-0.332704,-0.444414,0.917835,0.0901109,-0.48763,-0.168776,-0.0325479,-0.975256,-0.988584,1.38381,-0.459297,-0.028032,0.40674,-0.258601,0.796736,-0.485869,-0.716257,0.0852549,-1.163,-0.911538,-0.744514,-0.9087,-0.431153,-0.201809,0.316072,-0.914828,1.00021,-0.876474,-0.413116,0.255081,0.6476,0.467961,0.0593477,-0.669788,0.730863,-0.046788,0.375085,-0.43845,0.637918,0.202667,-0.181583,0.117252,-0.060562,0.742502,1.00254,0.679231,0.00430768,-0.428362,-0.0345209,-0.259907,0.570795,-0.356925,0.346139,-0.209643,-0.850136,-0.428955,-0.325713,1.27677,0.0279122,-0.217838,-1.08277,-0.330699,-0.44982,-0.149769,-0.665957,1.75251,0.43976,0.468843,0.176115,0.478911,-1.28087,0.462162,-9.56105e-05,0.280117,0.690627,0.425658,1.05589,0.379268,0.460824,-0.519716,0.115711,0.590357,0.0198027,-0.310125,0.310167,0.920504,1.22118,-0.224721,0.952765,-0.264498,0.553796,1.45023,1.18995,-0.117736,0.106628,-0.483389,0.184722,0.144686,-0.0732266,-0.460544,0.91559,-0.585945,-0.249311,-0.0134912,-0.512574,0.831105,1.13775,0.962438,0.136858,0.00581518,-0.276601,-0.159534,0.014811,-0.176972,-0.151086,-0.158914,-0.181093,-0.159853,-0.175205,-0.141857,-0.19457,-0.16232,-0.137062,0.204812,-0.0112071,-0.297732,0.19975,0.509574,0.132341,1.99974,0.565239,0.724789,0.722492,0.892097,-0.32062,-0.330956,1.56482,-0.400671,-0.223802,0.15235,-0.134716,1.05563,-0.517745,-0.400243,0.166133,-1.24901,-0.710141,-1.22179,-1.01882,-0.542771,-0.162811,0.277191,-1.20147,1.09334,-1.0296,-0.276976
7006.56,0.979605,0.00325103,6,63,0,-6941.31,-0.170537,0.602255,0.166667,0.130888,-0.266273,0.0736155,-0.464301,0.614502,-1.25329,-1.26526,-0.541695,-0.31442,-0.43799,0.968517,0.0796376,-0.459254,-0.158118,-0.013401,-0.976297,-0.973753,1.37881,-0.490453,-0.0511517,0.353697,-0.283788,0.778375,-0.508307,-0.724451,0.069642,-1.17962,-0.943243,-0.742426,-0.914775,-0.458046,-0.187058,0.338198,-0.913614,1.00323,-0.863664,-0.406838,0.241277,0.648232,0.427286,0.0519096,-0.672737,0.735922,-0.0526813,0.413512,-0.416427,0.60919,0.223914,-0.223981,0.110089,-0.100912,0.712414,0.980436,0.640207,0.0113876,-0.415464,-0.0427223,-0.314007,0.585806,-0.441705,0.298068,-0.229796,-0.821221,-0.464205,-0.36559,1.28071,0.0264744,-0.226137,-1.14363,-0.323917,-0.496436,-0.163309,-0.688607,1.68185,0.468368,0.488309,0.177548,0.475207,-1.26123,0.474923,0.0441284,0.267808,0.681848,0.438749,1.09564,0.361588,0.437657,-0.555783,0.110118,0.542134,0.027494,-0.316892,0.268811,0.91724,1.21448,-0.261637,0.964584,-0.244053,0.533766,1.46237,1.15266,-0.0536848,0.076462,-0.487489,0.160337,0.100865,-0.0937144,-0.43372,0.907508,-0.596594,-0.27234,-0.00410834,-0.50292,0.858209,1.12389,0.956466,0.09746,0.0525886,-0.294867,-0.139624,0.0148592,-0.151176,-0.148609,-0.140352,-0.14338,-0.160905,-0.144034,-0.111975,-0.155635,-0.138173,-0.101081,0.204927,-0.0467709,-0.338485,0.176638,0.497672,0.111416,1.99913,0.533731,0.70619,0.690397,0.867659,-0.350952,-0.353055,1.5554,-0.433201,-0.245738,0.109516,-0.159122,1.0309,-0.535519,-0.420008,0.148591,-1.2634,-0.75672,-1.21766,-1.03201,-0.572955,-0.170232,0.279084,-1.20675,1.07662,-1.02661,-0.287729
7000.16,0.845962,0.00325103,6,63,0,-6931.53,-0.106885,0.64648,0.157164,0.124892,-0.244439,0.0531378,-0.443701,0.637116,-1.20956,-1.23862,-0.583285,-0.379239,-0.483818,0.976365,0.0113721,-0.445904,-0.149922,-0.026375,-0.998708,-0.991662,1.42174,-0.468151,-0.0719255,0.342929,-0.315749,0.828859,-0.540319,-0.688436,0.0510079,-1.16397,-0.938434,-0.792749,-0.942493,-0.481823,-0.141997,0.385395,-0.944317,1.04113,-0.878666,-0.392473,0.222317,0.639427,0.433092,0.0491253,-0.671658,0.740699,-0.0513199,0.40703,-0.400947,0.603881,0.224705,-0.210207,0.127028,-0.104074,0.731081,0.982498,0.635886,0.0180774,-0.420955,-0.041076,-0.310466,0.588858,-0.431535,0.305258,-0.218656,-0.808756,-0.471478,-0.352649,1.28076,0.0369745,-0.225775,-1.1331,-0.32055,-0.497982,-0.1546,-0.685607,1.69988,0.475585,0.492085,0.185498,0.462772,-1.25688,0.476477,0.0385049,0.277091,0.691035,0.437219,1.09194,0.36558,0.439341,-0.549474,0.12524,0.546644,0.0416411,-0.317544,0.275221,0.925493,1.22187,-0.271344,0.941898,-0.242332,0.53622,1.46633,1.16933,-0.0519527,0.0737254,-0.478501,0.165988,0.118969,-0.0842514,-0.414957,0.918851,-0.602609,-0.268773,-0.00900086,-0.495051,0.84453,1.12196,0.964213,0.115136,0.0526902,-0.285105,-0.165449,0.0148682,-0.179406,-0.178205,-0.169304,-0.174334,-0.189792,-0.172002,-0.138543,-0.185292,-0.168161,-0.131471,0.205181,-0.00202983,-0.273442,0.176099,0.509539,0.149372,2.00798,0.571507,0.738369,0.728969,0.882393,-0.295805,-0.321908,1.60879,-0.390644,-0.240048,0.158161,-0.161915,1.08563,-0.525909,-0.39845,0.148432,-1.21593,-0.727242,-1.18905,-1.01015,-0.532905,-0.129911,0.327768,-1.18789,1.11958,-1.00273,-0.257608
7010.36,0.99034,0.00325103,9,767,0,-6939.88,-0.195298,0.3095,0.281826,-0.173774,-0.244712,0.156633,-0.27571,0.684824,-1.0292,-0.992833,-0.393365,0.119749,-0.0780315,1.04717,0.496463,-0.141577,0.0416033,0.148165,-0.6535,-0.793498,1.27669,-0.620396,-0.28319,0.263541,-0.35392,0.657914,-0.595705,-0.941864,-0.114061,-1.36699,-0.565341,-0.482452,-0.608243,-0.0520599,-0.115591,0.405655,-0.694513,1.16377,-0.648077,-0.138945,0.324371,0.629238,0.505128,0.114278,-0.717473,0.773715,-0.0429779,0.455424,-0.422674,0.667035,0.250645,-0.15666,0.155064,-0.0533341,0.758385,1.02324,0.649166,0.0537161,-0.362784,0.00206987,-0.261886,0.599457,-0.414478,0.411614,-0.162135,-0.76424,-0.406261,-0.310261,1.28162,0.0267661,-0.156716,-1.06632,-0.295474,-0.457314,-0.0817282,-0.628158,1.74643,0.47318,0.514468,0.231576,0.55233,-1.2648,0.517841,0.0347761,0.297833,0.693836,0.484189,1.12734,0.466051,0.519891,-0.462613,0.109664,0.575432,0.0397918,-0.280514,0.309773,0.937431,1.228,-0.227635,1.01521,-0.220006,0.572721,1.46081,1.23073,-0.0421254,0.15429,-0.431082,0.211479,0.159196,-0.0165643,-0.45029,0.930691,-0.571382,-0.212574,0.0272269,-0.453216,0.894301,1.20106,1.0341,0.13894,0.0608263,-0.238267,-0.280733,0.0261149,-0.294348,-0.29321,-0.280886,-0.286099,-0.300454,-0.279118,-0.24199,-0.299691,-0.274072,-0.23606,0.201894,0.0639957,-0.245701,0.251179,0.583525,0.233307,2.06769,0.631229,0.824895,0.805788,0.942259,-0.272372,-0.238684,1.70702,-0.299738,-0.105,0.218195,-0.0602856,1.15803,-0.441651,-0.305053,0.226536,-1.17595,-0.637576,-1.16286,-0.959639,-0.490299,-0.0768483,0.374608,-1.11859,1.16552,-0.95251,-0.184158
7015.09,0.989024,0.00325103,6,63,0,-6951.4,-0.176446,0.268325,0.269844,-0.192024,-0.240284,0.155422,-0.270146,0.690578,-1.00915,-0.990451,-0.351699,0.170699,-0.108821,1.08348,0.50492,-0.152319,0.0405016,0.165409,-0.601195,-0.798399,1.23808,-0.651428,-0.341813,0.252357,-0.380418,0.661436,-0.589075,-0.975095,-0.107967,-1.36705,-0.584284,-0.477323,-0.630771,-0.0467526,-0.138526,0.363315,-0.673982,1.12612,-0.673269,-0.162005,0.239424,0.631803,0.437591,0.0753032,-0.595254,0.741935,0.0293975,0.437151,-0.361136,0.63601,0.297196,-0.206883,0.163769,-0.0642216,0.78937,1.0599,0.714003,0.00647196,-0.353453,-0.0336784,-0.206476,0.60012,-0.382292,0.367496,-0.164396,-0.799161,-0.392315,-0.283633,1.28534,0.0801907,-0.175796,-1.09982,-0.272728,-0.46858,-0.104395,-0.643914,1.75721,0.495462,0.490961,0.178543,0.50837,-1.25298,0.468978,0.0780273,0.29233,0.685127,0.472253,1.11841,0.422756,0.472058,-0.491413,0.0901019,0.629847,0.069908,-0.314364,0.352394,0.941232,1.23141,-0.252968,0.935632,-0.208426,0.559642,1.48777,1.25048,-0.0588379,0.117839,-0.443039,0.22958,0.18019,-0.0068319,-0.447757,0.936038,-0.575987,-0.251795,-0.0203534,-0.425336,0.890332,1.13128,0.940263,0.139739,0.064291,-0.225202,-0.273747,0.0268286,-0.273108,-0.273217,-0.267038,-0.277698,-0.267235,-0.271948,-0.217547,-0.290023,-0.267877,-0.229375,0.201944,0.0488744,-0.27385,0.265794,0.605825,0.17825,2.07177,0.61699,0.779653,0.775469,0.929745,-0.245597,-0.269013,1.6723,-0.324892,-0.153543,0.21789,-0.0820388,1.16418,-0.427749,-0.336504,0.238148,-1.16777,-0.659667,-1.14987,-0.980262,-0.483138,-0.100069,0.333244,-1.09321,1.12663,-0.975024,-0.209231
7012.1,0.981197,0.00325103,6,63,0,-6956.77,-0.163879,0.222036,0.234945,-0.222097,-0.240697,0.155655,-0.240139,0.694453,-0.997544,-0.916485,-0.364581,0.159668,-0.0699898,1.09358,0.519239,-0.112985,0.0777743,0.186267,-0.587496,-0.758847,1.24111,-0.653709,-0.358892,0.250216,-0.378905,0.63767,-0.56805,-0.965299,-0.120715,-1.3762,-0.575277,-0.48335,-0.570885,-0.0531882,-0.112193,0.381868,-0.709961,1.16529,-0.689553,-0.173453,0.172295,0.632463,0.469744,0.0383442,-0.681314,0.753904,-0.00241272,0.444651,-0.424163,0.607693,0.275255,-0.18893,0.10133,-0.0771014,0.743801,1.06902,0.662609,-0.00601467,-0.378425,-0.0249874,-0.236252,0.554903,-0.430765,0.311153,-0.225341,-0.804673,-0.415106,-0.304287,1.3162,0.0228653,-0.179696,-1.11099,-0.340046,-0.521046,-0.116403,-0.65122,1.7543,0.48161,0.470907,0.204659,0.501027,-1.23517,0.467117,0.0148248,0.232937,0.70402,0.437843,1.1063,0.378129,0.462415,-0.520243,0.0920486,0.607413,0.0259258,-0.297928,0.318379,0.920297,1.2125,-0.228191,0.973004,-0.238114,0.585339,1.46787,1.20708,-0.0676812,0.0985872,-0.444416,0.179431,0.15482,-0.00895592,-0.475087,0.925894,-0.642403,-0.237471,-0.00900288,-0.479444,0.890904,1.14488,0.961783,0.128677,0.0310704,-0.285462,-0.219269,0.0284157,-0.248692,-0.232161,-0.229012,-0.235593,-0.223819,-0.223652,-0.188883,-0.260366,-0.222933,-0.19737,0.201976,0.0283195,-0.232599,0.219993,0.561663,0.183661,2.04955,0.597622,0.786642,0.780025,0.917937,-0.2652,-0.262531,1.65352,-0.349172,-0.192894,0.193162,-0.10254,1.11872,-0.428975,-0.348204,0.203435,-1.19914,-0.667695,-1.17396,-0.937884,-0.507197,-0.0906779,0.334738,-1.14685,1.14882,-1.00877,-0.237699
7012.09,0.998444,0.00325103,6,63,0,-6947.14,-0.103944,0.149755,0.141559,-0.269824,-0.25829,0.157712,-0.180971,0.685465,-1.01422,-0.977153,-0.326748,0.116272,-0.0363352,1.08415,0.571579,-0.14598,0.0660085,0.172834,-0.597137,-0.741505,1.28119,-0.608283,-0.277218,0.313977,-0.352427,0.685507,-0.532355,-0.944224,-0.0870236,-1.30623,-0.582519,-0.456837,-0.575549,-0.0659896,-0.125125,0.402338,-0.647157,1.1369,-0.632993,-0.192034,0.224599,0.61034,0.436795,0.0699737,-0.623301,0.763955,-0.00360293,0.452142,-0.424983,0.642957,0.255369,-0.205995,0.150345,-0.0268168,0.769231,1.05732,0.670666,0.0301039,-0.333847,-0.00166875,-0.249672,0.613446,-0.383768,0.314085,-0.205422,-0.77247,-0.410282,-0.299502,1.3313,0.0485762,-0.175908,-1.12488,-0.289779,-0.486769,-0.0939592,-0.636534,1.75355,0.473337,0.485564,0.205853,0.494628,-1.27725,0.471011,0.0485374,0.296557,0.703217,0.46703,1.14646,0.393074,0.524779,-0.488512,0.104651,0.630324,0.0247513,-0.31181,0.365057,0.941429,1.22526,-0.260475,0.966004,-0.198337,0.588474,1.4711,1.18925,-0.072187,0.135841,-0.427905,0.221511,0.212492,-0.00317445,-0.440903,0.947318,-0.547082,-0.211234,0.0140132,-0.442479,0.850685,1.16847,0.985734,0.110798,0.0722294,-0.261135,-0.254226,0.0247289,-0.272614,-0.261213,-0.2661,-0.265634,-0.257144,-0.256132,-0.224936,-0.293406,-0.262169,-0.226785,0.202052,0.042071,-0.278518,0.255997,0.531053,0.209938,2.05612,0.639093,0.784167,0.775032,0.913427,-0.277202,-0.253469,1.66646,-0.338772,-0.165691,0.204789,-0.103826,1.14444,-0.431079,-0.348628,0.203535,-1.17352,-0.650593,-1.16683,-0.938273,-0.512763,-0.0988971,0.354903,-1.0942,1.1317,-0.95376,-0.239197
7015.1,0.85324,0.00325103,6,63,0,-6961.78,-0.124349,0.149195,0.125728,-0.269536,-0.259021,0.149718,-0.219169,0.694738,-0.985257,-0.938309,-0.294768,0.151318,-0.039479,1.09474,0.532407,-0.148398,0.0986529,0.195396,-0.578699,-0.733342,1.31563,-0.58502,-0.245071,0.307304,-0.35007,0.68802,-0.519333,-0.877922,-0.0447478,-1.28009,-0.585478,-0.446912,-0.600749,-0.0613453,-0.0912315,0.418384,-0.691355,1.17494,-0.65309,-0.181807,0.221858,0.622293,0.415023,0.0724573,-0.637936,0.735559,-0.00429565,0.428523,-0.431046,0.627035,0.253005,-0.181045,0.150036,-0.0352026,0.778388,1.02957,0.68553,0.0314924,-0.315874,0.00664456,-0.269307,0.599416,-0.380302,0.326093,-0.183928,-0.776974,-0.399428,-0.318209,1.31519,0.0647333,-0.195415,-1.09072,-0.287056,-0.465881,-0.0841501,-0.655991,1.74751,0.479126,0.492352,0.193317,0.487811,-1.23898,0.486399,0.0741917,0.303251,0.700332,0.462909,1.13752,0.440277,0.551776,-0.51086,0.111298,0.612598,0.06193,-0.270954,0.376921,0.932304,1.22099,-0.237014,0.927491,-0.166344,0.578159,1.53075,1.21303,-0.0673725,0.126489,-0.433868,0.243712,0.163069,0.0107707,-0.434696,0.925676,-0.570668,-0.225038,0.0227721,-0.431147,0.854897,1.19319,1.01402,0.156381,0.0787385,-0.237763,-0.235187,0.0240872,-0.255228,-0.237239,-0.237409,-0.250012,-0.237602,-0.253987,-0.206187,-0.268156,-0.228852,-0.201482,0.201973,0.0276053,-0.275672,0.243209,0.546178,0.177956,2.0146,0.579019,0.746405,0.763266,0.891668,-0.287393,-0.290342,1.64876,-0.36797,-0.194893,0.153024,-0.145549,1.09502,-0.462554,-0.342306,0.193409,-1.20023,-0.681244,-1.18641,-0.991998,-0.528441,-0.117751,0.317993,-1.17561,1.12534,-1.0107,-0.265043
7012.78,0.998976,0.00325103,6,127,0,-6952.84,-0.209095,0.235918,0.0799231,-0.387058,-0.249676,0.173246,0.0640825,0.639852,-1.06292,-1.0006,-0.41818,0.130911,-0.0992633,1.00953,0.51922,-0.178662,0.0144632,0.134973,-0.645313,-0.831127,1.38415,-0.534543,-0.217361,0.39485,-0.245144,0.781531,-0.434076,-0.882386,0.0249205,-1.25297,-0.435375,-0.309004,-0.481745,0.129795,0.0128098,0.476917,-0.531602,1.27441,-0.502542,-0.0274462,0.260212,0.676291,0.52335,0.149542,-0.596009,0.814956,0.0168861,0.507543,-0.329902,0.631416,0.290967,-0.157411,0.213228,-0.0250896,0.819908,1.09837,0.673642,0.0476789,-0.312506,0.0567791,-0.19673,0.707973,-0.342766,0.440138,-0.124132,-0.766896,-0.339299,-0.23668,1.34939,0.0659003,-0.0922478,-1.00377,-0.252956,-0.433132,-0.0495976,-0.543737,1.81287,0.518461,0.548494,0.247053,0.55803,-1.1806,0.535378,0.110198,0.313545,0.71497,0.530732,1.17211,0.469365,0.508416,-0.407686,0.166847,0.66518,0.0871731,-0.274342,0.331527,0.980929,1.29488,-0.188129,1.00081,-0.19432,0.633873,1.48748,1.28067,0.0102909,0.144703,-0.368554,0.244061,0.229891,0.00581359,-0.401559,1.009,-0.499648,-0.181488,0.0779945,-0.411261,0.945828,1.23974,1.01004,0.203533,0.0774139,-0.193327,-0.25255,0.0179861,-0.273791,-0.268423,-0.247084,-0.25614,-0.25292,-0.26624,-0.221908,-0.279723,-0.258964,-0.23483,0.201644,0.00306645,-0.30114,0.190051,0.5144,0.142131,2.0148,0.567024,0.744592,0.744762,0.895788,-0.332712,-0.314446,1.63262,-0.397965,-0.212704,0.144565,-0.149572,1.10121,-0.480916,-0.409806,0.181843,-1.24863,-0.715234,-1.20937,-1.04643,-0.536928,-0.113512,0.27939,-1.157,1.09691,-1.00587,-0.266298
7022.83,0.973101,0.00325103,6,127,0,-6961.16,-0.161361,0.138773,-0.0515582,-0.394859,-0.199938,0.175879,-0.302373,0.639574,-0.937587,-0.916788,-0.373656,0.249606,-0.0565141,1.09588,0.553781,-0.0403064,0.0759558,0.197285,-0.5692,-0.801696,1.43362,-0.490021,-0.245638,0.401906,-0.160217,0.870349,-0.39862,-0.816731,0.0822739,-1.21963,-0.449875,-0.450383,-0.544997,0.0708938,-0.104258,0.365127,-0.654969,1.19435,-0.623177,-0.0749133,0.176563,0.628722,0.486221,0.10215,-0.652197,0.802545,0.0142664,0.466726,-0.37522,0.695093,0.294852,-0.169646,0.141155,-0.023899,0.783004,1.07789,0.699006,0.063592,-0.286234,0.0363871,-0.236858,0.624834,-0.37612,0.380857,-0.126823,-0.759085,-0.40639,-0.317421,1.31603,0.0639397,-0.165973,-1.04872,-0.24162,-0.421157,-0.0907393,-0.610921,1.79533,0.529766,0.577334,0.189761,0.546654,-1.25745,0.497092,0.0899579,0.29191,0.729982,0.497398,1.15088,0.455564,0.50012,-0.507412,0.148327,0.629773,0.0867274,-0.222418,0.406251,0.972809,1.2555,-0.222472,0.988106,-0.213525,0.560752,1.52305,1.23111,-0.0486159,0.148467,-0.438182,0.230004,0.177066,-0.00404347,-0.410558,0.988402,-0.508326,-0.215182,0.0315416,-0.42409,0.895635,1.14011,1.00448,0.169668,0.0554816,-0.22924,-0.215973,0.0153543,-0.224669,-0.218056,-0.210811,-0.217081,-0.208975,-0.222324,-0.19254,-0.252392,-0.221656,-0.190274,0.20247,-0.0165928,-0.326443,0.180777,0.512631,0.12987,2.0054,0.547994,0.729247,0.728138,0.873905,-0.325796,-0.320576,1.59741,-0.41584,-0.239953,0.129146,-0.156019,1.09115,-0.508464,-0.436338,0.172747,-1.25135,-0.715665,-1.21307,-1.03887,-0.541837,-0.135661,0.276702,-1.16032,1.08482,-1.03078,-0.27072
