# 0.161597, 0.103502, 0.099017, 0.0988746, 0.0157071, 0.00663343, 0.152349, 0.624007, 0.610415, 0.500227, 0.507554, 0.481409, 0.462926, 0.648396, 0.641112, 0.507041, 0.49799, 0.439606, 0.533341, 0.5769, 0.780961, 0.486392, 0.427563, 0.52615, 0.495168, 0.564105, 0.461088, 0.557032, 0.478588, 0.778361, 0.599647, 0.639656, 0.489958, 0.561806, 0.467125, 0.600543, 0.541729, 0.719754, 0.547058, 0.597509, 0.670396, 0.0171547, 0.0210229, 0.0186483, 0.0197632, 0.0191058, 0.022174, 0.017924, 0.0198328, 0.0223914, 0.0224218, 0.0183619, 0.018426, 0.0176806, 0.0173178, 0.0205351, 0.0220976, 0.0159421, 0.0215944, 0.0190344, 0.0218025, 0.0171874, 0.0184048, 0.021354, 0.0248894, 0.0219922, 0.0189881, 0.0202735, 0.020137, 0.0206691, 0.0165192, 0.0233973, 0.0207667
18.0483,0.931604,0.0274231,7,127,0,17.0177,-0.880038,0.463402,0.130847,-0.278493,-0.121587,0.156896,-0.255279,0.403837,-1.62029,-1.05493,-0.710378,0.179762,0.0929709,0.470273,1.08622,-0.320192,-0.334499,0.18075,-0.655877,-1.36713,2.20358,-0.533621,-0.369589,1.05791,-0.00377364,1.40025,-0.928345,-0.861895,0.150338,-2.5025,-0.60223,-0.50886,-0.918534,0.847139,-0.100911,1.40329,-0.721134,2.48191,-0.966716,0.23728,0.0602105,-0.697353,-0.589989,-0.472354,-0.396888,-0.457836,0.277333,-0.249993,-0.175664,-0.223426,0.0480177,-0.680994,-0.810016,0.203116,-0.904015,-0.819449,-0.517241,-0.781178,-0.0132856,-1.242,-0.777965,-0.738428,-1.80288,-1.36612,-1.81882,-1.68429,-1.1328,-0.911621,-0.365939,-1.70007,0.00718776,-1.64885,-1.08203,-0.90961,-0.681298,-0.542156,-0.182685,-0.217734,-0.0653657,0.183378,-0.384584,-0.390362,-0.182286,-0.520146,-0.807374,0.634609,-0.470775,-0.404533,0.171944,-0.256803,0.310193,-0.630179,-0.603344,-0.194567,-1.26588,-0.498482,-0.460776,-0.626217,0.0868268,-0.29603,0.31142,-0.546499,0.747009,-0.645674,-0.159457
6.7834,0.950378,0.0274231,7,127,0,32.0008,-0.00971916,-0.264256,0.0751217,-0.528092,-0.118441,0.378508,-1.05014,0.66493,-1.15692,-0.332563,-0.559823,1.07645,0.381015,0.98888,1.55464,-0.0671654,-0.223583,0.00884257,-0.359648,-0.714031,1.40163,-1.50062,-0.885297,-0.236406,-0.169918,0.420239,-0.559037,-2.08543,-0.40272,-1.80956,0.192966,-0.626698,-0.603973,0.569179,-0.700747,-0.24389,-0.704636,0.696888,-0.675888,-0.121127,0.12343,-0.656863,-0.981091,-0.530819,-0.339238,-0.529306,1.10884,-0.197141,-0.388028,-0.221339,-0.00966609,-0.9859,-0.737336,0.585639,-1.11219,-0.684221,-0.809001,-0.730684,-0.00302725,-1.03873,-1.13364,-0.564569,-1.62837,-0.944856,-1.92444,-1.56435,-1.26618,-0.63261,-0.357967,-1.52872,-0.047142,-1.51328,-0.882894,-1.81941,-1.27127,-1.42238,-0.334373,-0.79679,-0.392603,-0.0164145,-1.0948,-1.19881,-1.04426,-1.28928,-1.52492,-0.118155,-2.04794,-1.6388,-1.20733,-1.16312,-0.770709,-1.42186,-2.43681,-1.31792,-2.25337,-0.92183,-1.46685,-1.45174,-0.671675,-1.51609,-1.21231,-1.51867,-0.586757,-1.49956,-1.13068
2.10481,0.817797,0.0274231,7,127,0,20.3389,-0.61976,-0.303156,0.185728,-0.366144,-0.26035,0.247007,-0.478107,0.580453,-0.815513,-0.405708,0.612836,0.986792,0.411255,1.68078,1.37887,0.636558,0.428269,0.145947,0.176265,-0.518164,1.79744,-0.299505,-0.401665,0.253693,-0.314918,0.42708,-0.551545,-1.43307,-0.65787,-1.91168,-0.691306,-0.686882,-0.2157,0.705708,-0.160074,1.06004,-0.313152,1.48455,-0.232297,0.4264,0.132394,-0.625529,-0.756937,-0.237495,-0.315175,-0.666129,0.880024,-0.512086,-0.0600319,-0.351655,-0.303432,-0.909349,-0.919303,0.618343,-0.892304,-0.7988,-0.735137,-0.928686,0.100714,-1.08961,-1.1325,-0.980696,-1.6063,-1.26732,-2.05716,-1.33461,-1.22888,-0.859837,-0.204513,-1.59704,0.0905236,-1.40389,-0.711005,-0.951474,-0.713602,-0.122385,0.0946789,-0.239393,0.497503,0.322262,-0.108615,-0.229517,-0.393392,-0.375794,-0.778877,0.565224,-0.651956,-0.711255,-0.330851,-0.660902,-0.230208,-0.798253,-1.30994,-0.85997,-1.58775,-0.879378,-0.87681,-0.603311,-0.0684773,-0.571023,0.137194,-0.659878,0.383603,-0.612945,-0.230602
3.21478,0.979672,0.0274231,7,127,0,37.1076,-0.199412,0.0295278,0.13899,-0.924134,0.00413788,0.252022,-0.619383,0.492987,-1.28269,-0.875408,-0.785597,0.914472,-0.669003,0.96261,0.695649,0.246759,-0.205461,-0.370129,-0.348047,-1.43577,1.30081,-0.975356,-1.81907,-0.511646,-0.931298,0.27693,-0.681505,-2.34098,-0.994674,-2.82606,-0.470678,-1.71727,0.525281,1.07552,-0.267448,0.841259,-0.300986,1.99394,-0.752652,0.64786,0.0875113,-0.597017,-0.75909,-0.439221,-0.36614,-0.821902,0.687739,-0.465347,-0.274766,-0.256693,-0.18472,-0.762548,-0.825021,0.478472,-0.792038,-0.791171,-0.634883,-0.947464,0.0571013,-0.820498,-1.16784,-0.728615,-1.54656,-1.53635,-2.34761,-1.23036,-1.32978,-0.8986,-0.468552,-1.57719,0.0353547,-1.59807,-0.807903,-1.25173,-1.05095,-1.00667,-0.16856,-0.949192,-0.144828,-0.276437,-0.497734,-0.720672,-0.801851,-0.790965,-1.3272,0.0219005,-1.10022,-1.51616,-0.871617,-1.0785,-0.48286,-0.955355,-1.77345,-1.10974,-2.0126,-0.851421,-1.46598,-0.360426,-0.0891672,-0.751231,-0.204653,-0.767764,0.363605,-0.99043,-0.299996
8.71236,0.982879,0.0274231,7,255,0,28.1328,-0.994795,0.278267,-0.122025,-0.322402,0.0806898,0.166134,-0.00618463,0.662622,-0.0350059,-0.838921,0.113989,0.883673,-0.411097,1.13932,0.348119,0.683698,0.102776,0.465371,-0.322133,-0.783847,2.31178,-0.136314,-0.602471,0.158405,0.0841331,1.32911,-0.332038,-0.732185,0.404582,-1.3734,-0.685629,-1.5734,-0.787974,0.539395,-0.109246,0.551512,-1.1232,1.57573,-0.909935,-0.0436184,0.0949002,-0.351588,-0.956665,-0.269485,-0.289256,-0.702668,0.725392,-0.495369,-0.264869,-0.106795,0.0552692,-0.882997,-0.710852,0.805576,-1.02307,-0.785455,-0.636207,-0.900584,0.00726891,-1.12198,-1.17398,-0.563972,-1.70199,-1.53294,-2.14037,-1.47439,-1.04362,-0.817824,-0.10906,-1.50251,0.275822,-1.5117,-0.900277,-0.0293803,-0.562072,0.0693469,0.579356,-0.278586,0.748754,0.224487,0.446848,0.0619167,0.302181,-0.219637,-0.525579,1.52565,-0.0965091,-0.405395,0.0987783,0.0495638,0.874513,-0.2262,-0.491346,0.2619,-0.916228,-0.460497,-1.04875,-0.528313,0.35123,-0.0785731,0.359259,-0.750439,1.03793,-0.609128,-0.0350871
13.3197,0.933647,0.0274231,7,127,0,15.9807,-0.493355,0.0282221,0.169487,-0.0785925,-0.254651,0.277832,-0.619642,0.525113,-1.84829,-1.11617,-0.873795,0.361517,0.481246,0.769444,0.926961,-0.382995,-0.122644,-0.226293,-0.20645,-1.51082,1.08689,-0.787996,-0.297777,0.780362,-0.182555,0.806387,-0.802834,-1.91016,0.00674443,-2.01332,-1.46613,-0.626851,-0.868035,0.4977,-1.51295,0.273927,-0.880725,0.618282,-1.69081,-0.750223,0.0930269,-0.814932,-0.825932,-0.665147,-0.442433,-0.535433,0.755263,-0.376999,-0.24461,-0.0839021,-0.0679689,-0.731952,-1.02198,0.282921,-0.80561,-0.618069,-0.551046,-0.83016,0.169167,-0.972201,-0.946895,-0.495551,-1.54627,-1.42909,-1.85451,-1.55036,-1.03793,-1.07782,-0.319358,-1.54597,-0.07302,-1.70367,-1.06654,-1.5902,-1.20575,-1.07848,-0.429805,-0.366933,-0.215597,-0.132883,-0.820757,-0.684044,-0.738471,-0.728051,-1.41299,-0.0489003,-1.03343,-0.776008,-0.209863,-0.715503,-0.196198,-1.04122,-1.62269,-0.6161,-1.67686,-1.38953,-0.948809,-1.07546,-0.358293,-1.41411,-0.475799,-1.08212,-0.294974,-1.50751,-1.01359
18.1811,0.844433,0.0274231,7,127,0,18.2064,-0.429508,0.325447,0.299789,0.0751274,-0.227546,0.163801,-0.880206,0.538842,-0.799893,-0.9972,-0.355373,0.565659,0.708324,0.870539,0.942267,-0.0153681,0.465561,0.766697,-0.622957,-0.056578,2.13388,-0.28577,-0.115349,0.678826,0.0189244,1.25511,0.215614,-0.730691,0.27071,-1.50245,-0.789056,-0.675989,-0.813151,0.355552,-0.416947,0.756691,-0.420112,1.66302,-0.817637,0.373642,0.102831,-0.566607,-0.970676,-0.523191,-0.274891,-0.38522,0.429739,-0.503708,-0.198204,-0.0836336,0.115807,-0.986083,-0.629512,0.583385,-0.895233,-0.91424,-0.773895,-0.798769,0.100821,-0.894301,-1.02205,-0.553622,-1.69866,-1.34709,-2.04865,-1.59522,-1.13342,-0.785711,-0.266923,-1.48665,0.0525826,-1.59647,-0.748655,-1.31122,-1.41754,-1.0717,-0.575405,-0.498531,-0.411124,-0.372473,-0.888487,-0.629342,-0.467078,-1.21588,-0.910693,0.269616,-1.03419,-0.942361,-0.514426,-0.870009,-0.203902,-0.764025,-1.27393,-0.734336,-1.68979,-1.30538,-1.24446,-1.31837,-0.68862,-1.10487,-0.472469,-1.10658,0.0159011,-1.32078,-0.678872
22.8282,0.978604,0.0274231,7,127,0,14.2101,-0.474162,0.216969,0.217516,-0.178896,-0.237335,0.23802,-0.885214,0.425682,-1.24479,-0.904322,0.18486,0.390667,0.272751,0.779378,1.69399,-0.619494,0.201514,1.06825,-0.71059,-0.387866,2.22647,-0.168366,-0.413353,0.882482,0.0442054,2.08732,-0.197578,-1.5543,0.307317,-1.38843,-0.306332,-0.632988,-0.252099,1.37642,-0.0716071,1.44593,-0.724626,2.09247,-0.994716,0.481125,0.0548599,-0.572439,-0.800558,-0.362306,-0.549766,-0.716952,0.447926,-0.464818,-0.407954,-0.123691,0.220356,-1.04487,-0.647172,0.312292,-0.816006,-0.932662,-0.736762,-0.811246,0.289135,-1.08525,-0.986661,-0.483438,-1.53509,-1.35479,-2.01553,-1.50463,-1.06089,-0.860478,-0.28188,-1.70564,-0.00536058,-1.72918,-0.808899,-1.4151,-1.27017,-0.806522,-0.718914,-0.769109,-0.553447,-0.164112,-1.14892,-0.799433,-0.430478,-1.1877,-1.05032,0.0625544,-0.956884,-1.06117,-0.509557,-0.866396,0.00332141,-0.969319,-1.54685,-0.754394,-1.47624,-1.01561,-1.15467,-0.992528,-0.299299,-0.915695,-0.269706,-1.19367,0.00551429,-1.30865,-0.680408
0.0797685,0.174064,0.0274231,7,127,0,27.507,-0.559415,0.148276,0.10587,-0.276398,-0.186542,0.242444,-0.684045,0.460491,-1.02908,-0.901346,0.232705,0.839565,0.474382,0.717951,1.38836,-0.120217,0.37127,1.19106,-0.662752,-0.411475,2.17417,-0.466442,-0.268166,0.841332,0.0338182,1.51039,0.18338,-1.48603,0.623951,-1.41414,-0.614047,-0.368892,-0.386978,0.993534,-0.00412669,0.91171,-0.661319,2.48468,-0.936986,0.361232,0.107984,-0.702135,-0.933651,-0.238923,-0.509453,-0.606808,0.376228,-0.375351,-0.30864,-0.085524,0.282668,-1.1045,-0.538184,0.349253,-0.833806,-0.948279,-0.816701,-0.82585,0.306178,-1.01196,-0.987698,-0.477849,-1.5116,-1.47041,-1.82627,-1.55417,-1.01127,-0.85719,-0.53308,-1.68301,0.114479,-1.69421,-0.870383,-1.15793,-1.09911,-0.576886,-0.297433,-0.465597,-0.353435,-0.0447195,-0.739404,-0.513078,-0.135572,-0.989237,-0.873526,0.317143,-0.898838,-0.807533,-0.296619,-0.668472,0.0114756,-0.5996,-1.36835,-0.396721,-1.33524,-0.966809,-0.853917,-0.862245,-0.226531,-0.685946,-0.26421,-0.988577,0.460129,-1.11552,-0.517701
2.09889,0.996056,0.0274231,8,255,0,27.7069,-0.290482,0.205197,0.128973,0.0711026,-0.277268,0.126599,-0.81984,0.443914,-0.848348,-1.26654,-0.284015,0.693513,1.11726,1.42405,1.01336,-0.204403,0.44065,1.58889,-0.271402,-1.20994,2.23478,-0.0879555,0.661817,1.8038,0.162838,1.22598,-0.317115,-0.826585,0.469735,-1.20401,-1.01653,-0.717232,-0.318218,0.307757,0.242652,1.33215,-0.775841,1.92461,-0.900999,0.112337,0.107044,-0.547875,-0.789698,-0.584294,-0.274701,-0.359846,0.585698,-0.397296,-0.071855,-0.10306,0.321454,-0.930023,-1.12064,0.395378,-0.874739,-0.910276,-0.603016,-0.611836,-0.0165356,-1.11683,-0.783096,-0.617399,-1.44599,-1.10708,-1.87034,-1.24877,-1.00348,-0.684621,-0.160581,-1.63995,0.280194,-1.46427,-0.70715,-1.19643,-1.38207,-0.945919,-0.511981,-0.323873,-0.187683,-0.369998,-0.910578,-0.62423,-0.114512,-0.940319,-1.35695,0.172208,-0.858885,-0.526051,-0.0191074,-0.747554,-0.275611,-0.960612,-1.18677,-0.611319,-1.35432,-1.27109,-1.13823,-0.961102,-0.683223,-0.712124,-0.22848,-1.16425,0.0345188,-1.21981,-0.769973
7.95804,0.745673,0.0274231,7,127,0,24.611,-0.227205,-0.259608,-0.587672,-0.740058,-0.282098,-0.109266,0.339077,0.711715,-1.23966,-1.70974,-0.341829,-1.012,-0.614143,1.19184,-0.187903,-0.480404,0.159588,0.206065,-1.05841,-0.727484,1.68074,0.146567,0.559444,0.261297,-0.0319147,0.740881,-0.510169,-0.0914662,0.312119,-1.27578,-1.23323,-1.07455,-0.584107,-0.743885,0.82953,1.48021,-0.322027,1.4548,-0.936768,-0.159141,0.110289,-0.541935,-1.29637,-0.69716,-0.335913,-0.593871,0.689085,-0.212086,-0.0735186,-0.103999,0.0891596,-0.925198,-1.10845,0.467603,-0.782527,-0.820864,-0.554694,-0.61151,0.0905801,-1.22828,-0.764808,-0.472067,-1.92377,-1.23044,-2.01878,-1.28341,-1.15142,-0.866764,-0.325606,-1.46969,-0.0440497,-1.94485,-0.871391,-0.543207,-0.877771,0.0957928,-0.381179,-0.0980172,1.18733,0.205344,-0.00283372,0.452659,0.485737,-0.414206,-0.178684,1.53528,0.443391,0.737243,0.525047,0.316363,0.866374,-0.0240179,0.27398,0.561218,-0.568918,-0.538631,-0.4257,-0.0766403,-0.190357,0.929467,1.39257,0.109886,1.37448,-0.327635,0.225814
18.3663,0.984384,0.0274231,7,255,0,21.538,-0.15476,-0.586589,-0.415961,-0.632228,-0.412599,0.205701,-0.407713,0.473046,-1.57888,-1.43739,-0.339839,0.357719,0.328417,1.02046,1.50505,-0.394597,0.455961,0.281117,-0.611482,-0.855717,1.83529,-0.103885,0.3708,1.0422,0.182019,1.13009,0.31693,-1.11316,0.00411952,-1.20956,-0.787385,-0.52326,-0.44172,-0.142098,0.0196224,0.962637,-0.398961,1.05972,-0.510644,0.136152,0.0929872,-0.477853,-0.901329,-0.560863,-0.318956,-0.656419,0.818398,-0.438867,-0.0873086,-0.0541984,-0.10795,-1.04109,-1.01156,0.288887,-0.76406,-0.786599,-0.692653,-0.67692,0.0113946,-0.734465,-0.828277,-0.707694,-1.54481,-1.14446,-2.08321,-1.4342,-1.37634,-0.681688,-0.474887,-1.56636,-0.110527,-1.51121,-0.7009,-1.15459,-1.08767,-0.568473,-0.238496,-0.252357,0.0750122,0.304242,-0.594376,-0.192023,-0.274732,-0.696972,-0.812507,0.460461,-0.456856,-0.232308,0.0852948,-0.32161,0.126871,-0.257791,-0.934289,-0.405765,-0.979889,-0.780182,-0.655239,-0.616667,-0.474932,-0.398431,0.0476577,-0.59644,0.0935835,-0.649271,-0.343307
13.4599,0.93318,0.0274231,7,255,0,19.3837,-0.483049,0.00352813,-0.0135006,-0.492969,-0.143964,0.188018,-0.36756,0.515633,-0.440056,-1.52695,-0.249309,0.246631,0.0603667,1.42383,0.810912,-0.27902,-0.173161,0.208163,-0.758048,-1.04927,1.36149,-0.71918,-0.643194,0.859987,-0.00621252,0.623084,-0.317922,-1.08103,-0.274151,-1.94064,-0.681307,-1.31488,-0.296556,0.133429,-0.136402,0.767296,-0.386294,1.4524,-1.13489,0.646585,0.0752648,-0.31754,-0.999952,-0.381243,-0.62228,-0.647433,0.811027,-0.296822,-0.236951,-0.0957251,0.0406218,-0.994622,-0.877467,0.25822,-0.831691,-0.814139,-0.543191,-0.565499,-0.125519,-0.898091,-0.802307,-0.586719,-1.6421,-1.25025,-1.92686,-1.38168,-1.37549,-0.757995,-0.381441,-1.45805,-0.153447,-1.62993,-0.72381,-0.594467,-1.15491,-0.496112,-0.240389,-0.336433,0.366613,0.0505723,-0.511432,-0.456847,-0.260225,-0.758434,-0.908597,0.334468,-0.738393,-0.699212,0.0758772,-0.370763,-0.0462779,-0.531491,-0.924973,-0.508921,-1.36822,-0.718864,-1.04556,-0.520474,-0.29876,-0.437893,0.0280826,-0.566746,0.381347,-0.952745,-0.03416
7.66223,0.894443,0.0274231,7,127,0,31.3831,-0.447234,-0.124174,-0.0878539,-0.656892,-0.208737,0.158144,-0.252979,0.368215,-1.40218,-1.05993,-0.786612,-0.224436,-0.527143,1.41153,1.65191,-0.746623,-0.340318,0.420373,-0.587986,-1.62195,1.72141,-1.15491,-0.850732,0.892916,0.460842,0.602676,-0.658639,-1.82328,0.123648,-2.45866,-0.188991,-0.368901,-0.0229052,0.195828,0.132756,1.41703,-0.695024,2.4995,-0.765917,0.35256,0.0989222,-0.406503,-0.780328,-0.463347,-0.481325,-0.738822,0.597215,-0.0975708,-0.247454,-0.239883,-0.120235,-0.864416,-0.904995,0.277416,-0.94813,-0.893679,-0.413699,-0.519368,-0.0214105,-1.12082,-0.981271,-0.546022,-1.58893,-1.15801,-1.73138,-1.38139,-1.19012,-0.839437,-0.456194,-1.60613,0.0109663,-1.59582,-0.862961,-0.769284,-0.643261,-0.542622,-0.33562,-0.447081,0.266768,0.355279,-0.527897,-0.378289,-0.0981913,-0.469484,-0.850205,0.380868,-0.678236,-0.566231,0.0758063,-0.0832902,-0.0310646,-0.4955,-0.92434,-0.20745,-1.15829,-0.322568,-0.388814,-0.261413,-0.180872,-0.204096,0.268793,-0.508898,0.667375,-0.535001,-0.123161
2.42692,0.767548,0.0274231,7,255,0,52.2629,-0.0163857,0.107294,0.0147459,-0.303413,-0.19326,0.0995677,-0.680308,0.508514,-1.75294,-1.18149,-0.221095,0.87131,0.250959,1.61296,0.529766,0.326224,-0.499978,0.18936,-0.46559,-1.5583,1.85652,-0.851142,-0.506501,-0.103353,-1.0347,0.969405,-0.776174,-1.63507,0.2546,-1.82269,-1.62241,-1.28952,-0.375208,0.00586702,0.321204,0.556584,-1.16128,1.17869,-0.795822,0.0132677,0.0923999,-0.668097,-0.827756,-0.508395,0.0556018,-0.490176,0.7576,-0.307549,0.0680731,-0.379075,-0.131578,-0.863635,-1.23224,0.455169,-0.857318,-0.904364,-0.82163,-1.0717,0.0560917,-1.12185,-1.14494,-0.419155,-1.60262,-1.63751,-2.05146,-1.31252,-1.14334,-0.608591,-0.421882,-1.72123,-0.0611453,-1.50701,-0.802988,-1.5717,-1.28111,-0.792738,-0.237236,-0.552692,0.139904,-0.410915,-0.514419,-0.934554,-0.584016,-0.917067,-1.47273,0.263759,-1.11313,-0.937871,-0.732865,-1.20647,-0.187353,-1.075,-1.51176,-0.550841,-1.60717,-1.50533,-1.33604,-0.871107,-0.677325,-0.516972,-0.397278,-1.27083,-0.0809271,-1.08499,-0.673562
-8.18473,0.929546,0.0274231,7,127,0,37.274,-0.287264,0.138998,-0.0444948,-0.475836,-0.195104,0.239422,-0.91284,0.523548,-0.975788,-0.763176,-0.541624,0.432105,0.449438,1.16495,0.994138,0.102208,-0.196991,-0.410252,-0.296157,-1.241,2.31187,0.425129,0.0218837,1.60888,0.509003,2.00523,-0.0165795,-0.668331,0.54057,-1.37161,-0.290462,-0.458053,0.0755828,1.39558,0.341508,0.910835,0.132315,1.89003,-0.800433,1.70736,0.17118,-0.603143,-0.796853,-0.45828,-0.632768,-0.479523,0.8258,-0.60443,-0.0331641,-0.486351,-0.326642,-0.88741,-0.961855,0.278969,-0.838448,-0.839689,-0.425608,-0.783516,0.320881,-1.10495,-0.982008,-0.611869,-1.76475,-1.49458,-2.08593,-1.40083,-0.976182,-0.627046,-0.477354,-1.31399,0.0642227,-1.64796,-0.569261,-1.42371,-1.3124,-1.19641,-0.686613,-0.677538,-0.302934,-0.392361,-0.85933,-1.01597,-1.12763,-1.06789,-1.56256,0.297535,-0.690265,-0.901383,-0.0705123,-0.646353,0.136991,-0.921521,-1.26274,-0.629826,-1.63094,-1.06491,-1.15265,-0.873269,-0.182189,-0.734045,-0.435975,-0.843567,0.0766824,-1.33191,-0.0189575
0.698991,0.985164,0.0274231,7,127,0,42.272,-0.298265,0.0106228,-0.273584,-0.666519,-0.270216,0.150617,-0.436923,0.44238,-2.1173,-2.37022,-0.631587,-0.131824,-0.779854,1.21214,0.481552,-0.771042,-0.867902,0.164817,-0.759162,-1.18879,2.20362,-0.459951,0.935412,0.905747,0.361741,1.43964,-0.353996,-1.10866,0.813418,-1.60227,-0.86201,-0.626972,-0.13827,1.11132,0.678992,0.948671,-0.579959,2.54546,-0.586243,0.623043,0.0913115,-0.62029,-0.946792,-0.593393,-0.254129,-0.715021,0.699289,-0.472474,-0.0623005,-0.392289,-0.0531852,-0.753373,-0.839373,0.311387,-1.13722,-0.727153,-0.619962,-0.65319,0.123168,-1.13803,-1.07993,-0.387161,-1.81005,-1.62315,-2.10573,-1.36634,-0.811666,-0.782895,-0.621935,-1.74141,0.154832,-1.5502,-0.778513,-1.37358,-1.48546,-0.716324,-0.495239,-0.781915,0.0993041,-0.223894,-0.778017,-0.820866,-0.364012,-0.772761,-0.96282,0.537917,-0.640396,-0.0231155,-0.0362388,-0.276896,0.199944,-0.593524,-0.927371,-0.0770832,-1.14574,-0.818259,-0.714283,-0.498091,0.0547033,-0.136551,-0.0172497,-0.693485,0.689137,-0.696265,-0.161301
3.99981,0.963951,0.0274231,7,127,0,27.3208,0.163987,-0.286267,0.0836844,-0.130651,-0.43439,-0.0416501,-0.609703,0.426078,-1.24334,-1.47057,0.567987,-0.417674,-0.237012,2.06739,1.05201,-0.222651,1.35759,0.736214,-0.703307,-0.0649898,1.73988,-0.925062,0.900565,1.25123,-0.805453,1.14456,-1.25445,-1.97938,-0.0599375,-1.92383,-2.00756,-0.480626,-0.898756,-0.652851,0.651161,1.41449,0.115113,2.00735,-0.768452,-0.507773,0.105317,-0.583466,-0.990863,-0.431869,-0.299732,-0.831038,0.580956,-0.406058,0.130696,-0.0416467,-0.0286815,-0.825897,-0.959248,0.228766,-0.973629,-0.788757,-0.409806,-0.696757,0.190516,-1.07607,-1.25082,-0.557571,-1.74944,-1.35266,-1.82882,-1.32793,-1.13224,-0.827856,-0.551633,-1.47187,0.12014,-1.57873,-0.785516,-1.13946,-1.23628,-0.367697,-0.787665,-0.710689,0.271166,-0.161467,-0.70457,-0.0312659,-0.296018,-0.909367,-0.637394,0.131621,-1.00385,-0.225992,-0.0765809,-0.952889,-0.12203,-1.1442,-1.45307,-0.635241,-1.42941,-1.46508,-0.814487,-0.992643,-0.887869,-0.332258,-0.00702131,-0.560656,0.245586,-0.937124,-0.826054
-8.95032,0.990144,0.0274231,7,127,0,41.116,-0.0660556,-0.149497,-0.0621177,-0.88912,-0.051703,0.122651,-0.469668,0.618259,-0.710524,-0.784877,-0.601643,0.884427,-0.265278,0.60977,0.0839883,0.524973,0.396116,0.421305,-0.207773,-1.77886,1.25203,-0.736073,-1.10836,0.51557,-0.386047,0.285897,-0.909734,-0.692495,-0.265653,-2.0973,-0.38431,-0.680304,-0.336329,0.203769,0.106719,0.56938,-0.469822,1.98653,-0.603359,0.472618,0.135556,-0.5563,-0.721511,-0.605435,-0.261606,-0.486458,0.421826,-0.418384,-0.0255862,0.134262,-0.062411,-0.960121,-0.973589,0.746628,-0.927522,-1.01306,-0.528115,-0.651836,-0.0982478,-1.19223,-0.763623,-0.56354,-1.74133,-1.38938,-1.84403,-1.35603,-1.10752,-0.787062,-0.494654,-1.55893,0.0344087,-1.69092,-1.06013,-0.908955,-0.954925,-0.841639,0.0771377,-0.633678,-0.0926715,-0.417741,-0.145098,-0.224765,-0.209192,-0.598125,-1.56946,0.304413,-0.924752,-1.15492,-0.150912,-0.708345,-0.292909,-1.03212,-0.897809,-0.63391,-1.76634,-0.707271,-0.890272,-0.677606,-0.343685,-0.403687,-0.117643,-0.760139,0.758523,-0.842699,-0.177467
-20.1361,0.984231,0.0274231,8,255,0,46.1159,-0.629218,-0.204343,-0.0950551,0.0821674,-0.266472,0.171531,-0.369112,0.520898,-0.588309,-0.656601,0.17196,0.128001,0.544934,0.642248,0.94584,0.184075,0.595859,-0.363412,-1.01625,0.569111,1.78061,-0.69335,-0.0793462,0.802211,0.203517,1.50801,-0.144265,-0.327783,0.348567,-0.585386,-1.2121,-0.235146,-0.522233,0.516771,-0.131102,0.0982501,-0.545321,0.607346,-1.46158,-1.12895,0.270599,-0.521899,-1.04194,-0.594498,-0.407456,-0.637417,0.362954,-0.407607,-0.0946733,-0.0548021,-0.0361308,-0.939635,-0.733496,0.520288,-1.09626,-0.846569,-0.47401,-0.833535,0.0437201,-1.21677,-0.956863,-0.459336,-1.70219,-1.53549,-1.73641,-1.24174,-1.26525,-0.715042,-0.566485,-1.24742,0.0777471,-1.65057,-0.92902,-0.67556,-0.711134,-0.279538,-0.302436,-0.0852566,-0.0345657,0.123575,-0.273227,-0.0587296,-0.558412,-0.898476,-0.0726631,0.558406,-0.730276,-0.410443,0.0487584,-0.2631,0.416408,-0.444259,-0.539853,-0.187544,-0.674038,-1.00049,-0.491599,-0.641142,-0.0999268,-0.437403,-0.317933,-0.653168,-0.0527462,-1.13045,-0.957181
-12.5743,0.988359,0.0274231,7,255,0,50.3077,-0.910843,-0.293239,0.320434,-0.253739,-0.406492,0.241329,-0.135669,0.733636,-0.287027,-0.307113,-0.155031,0.560377,0.60112,0.870027,1.42577,-0.265968,0.458863,0.439468,-0.321478,-0.882618,0.852929,-0.279132,-0.28187,-0.211521,-0.545019,0.776526,-0.155198,-1.57443,-0.22002,-1.56249,-0.551746,-0.12972,0.152228,0.118035,-0.155875,0.809836,0.381732,1.04799,-0.801959,-0.390164,0.260006,-0.500409,-0.918105,-0.648292,-0.114679,-0.352018,0.877834,-0.287406,-0.23913,-0.261181,-0.0268788,-0.983599,-1.00849,0.43574,-0.953727,-0.723748,-0.783717,-1.00941,0.257917,-0.815687,-0.917529,-0.428546,-1.68293,-1.18565,-1.66683,-1.51118,-1.21165,-0.848682,-0.354772,-1.59345,0.156208,-1.63309,-0.707388,-0.346243,-0.360978,-0.249405,0.275443,0.305334,0.502614,0.910328,-0.330793,0.200969,0.18674,-0.371517,-0.783189,0.49007,-0.340451,-0.342459,-0.290848,-0.535515,0.434018,-0.249528,-1.29073,-0.297084,-1.28197,-0.54045,-0.230836,-0.023989,-0.0490749,-0.250024,0.458455,0.144383,0.633176,-0.724015,-0.421907
