# 0.186237, 0.111966, 0.0972846, 0.111541, 0.0184528, 0.00974201, 0.160857, 0.0700129, 0.350733, 0.350843, 0.256151, 0.233427, 0.23969, 0.361533, 0.271677, 0.257883, 0.252038, 0.253069, 0.252548, 0.28936, 0.470146, 0.264301, 0.295165, 0.270786, 0.230819, 0.277853, 0.237963, 0.325182, 0.229392, 0.397936, 0.278441, 0.259026, 0.273545, 0.227406, 0.318665, 0.318631, 0.278464, 0.385385, 0.28289, 0.238032, 0.153539, 0.00631955, 0.156545, 0.159224, 0.157372, 0.159792, 0.161744, 0.15969, 0.158305, 0.160025, 0.159254, 0.158699, 0.158817, 0.158514, 0.157584, 0.161518, 0.160765, 0.160824, 0.158403, 0.159946, 0.158734, 0.158739, 0.159493, 0.160789, 0.160298, 0.159129, 0.160276, 0.1593, 0.159472, 0.157935, 0.159023, 0.159073, 0.160034, 0.157754, 0.159908, 0.161052, 0.158152, 0.158241, 0.159882, 0.161343, 0.15649, 0.158663, 0.15918, 0.159191, 0.16074, 0.158377, 0.157625, 0.158357, 0.157561, 0.160297, 0.160264, 0.158146, 0.159558, 0.159206, 0.159237, 0.158659, 0.160081, 0.158409, 0.160933, 0.156613, 0.161899, 0.161031, 0.15907, 0.159585, 0.158894, 0.158481, 0.159587, 0.157777, 0.158548, 0.157847, 0.159669, 0.15797, 0.159152, 0.160124, 0.157553, 0.159927, 0.157434, 0.157298, 0.158771, 0.159746, 0.158646, 0.158099, 0.209677, 1.4595, 1.43595, 1.36188, 1.59347, 1.43288, 1.48444, 1.53813, 1.53363, 1.45841, 1.56391, 1.39541, 1.51315, 1.49692, 1.44415, 1.36832, 1.77856, 1.42038, 1.47319, 1.62369, 1.84178, 1.47335, 1.61657, 1.67271, 1.55067, 1.42225, 1.40597, 1.43487, 1.57179, 1.32106, 1.3062, 1.42403, 1.39097, 0.158596, 0.156906, 0.156256, 0.156972, 0.158204, 0.15752, 0.158151, 0.15798, 0.156886, 0.158222, 0.158825, 0.15645, 0.157637, 0.157734, 0.157565, 0.157408, 0.158213, 0.158356, 0.15619, 0.158183, 0.157667, 0.156988, 0.157825, 0.157502, 0.158379, 0.15809, 0.157409, 0.157841, 0.158353, 0.156161, 0.157334, 0.158534, 8.40269e-05
1795.81,0.965819,0.00213458,11,2047,0,-1705.08,-0.748214,0.406542,0.180195,-0.161391,-0.180454,0.12195,0.626284,0.590728,-0.251353,-1.00804,0.275302,0.736391,0.47225,1.16003,0.971909,0.835218,0.688575,1.03295,0.267668,-0.253649,1.83213,0.592663,0.40191,0.851074,0.272153,1.23494,0.289379,-0.352516,0.288309,-0.526979,0.241601,0.155845,0.575154,-0.105005,0.633142,1.3536,0.00268917,1.73155,0.0158007,0.684462,-0.113609,0.508638,0.191309,-0.167569,-0.816027,0.1925,-0.340293,0.0579944,-0.659344,0.188168,-0.0760524,-0.552428,-0.215003,-0.441488,0.396943,0.531884,0.344295,-0.43557,-0.705311,-0.304764,-0.551751,0.139915,-0.703014,0.0823763,-0.55563,-1.00508,-0.722357,-0.623778,0.803929,-0.390129,-0.391234,-1.31286,-0.540844,-0.777125,-0.40557,-0.896786,1.1353,0.0938845,0.156007,-0.265008,0.155912,-1.40199,0.101433,-0.25293,-0.0652219,0.236755,0.00888612,0.642789,0.0751124,0.193639,-0.74783,-0.205327,0.253748,-0.165046,-0.561504,-0.00462509,0.536871,0.818126,-0.57287,0.464489,-0.520706,0.182511,0.970283,0.802889,-0.292542,-0.206244,-0.714861,-0.155214,-0.149634,-0.26779,-0.754554,0.436978,-0.86905,-0.538734,-0.301435,-0.687731,0.561126,0.633384,0.57438,-0.0329071,-0.328747,-0.568048,3.41023,0.289146,0.520039,0.225703,0.109465,0.0788872,0.874284,0.0327453,0.354911,0.0620219,0.204377,0.185306,0.178382,0.0946376,0.365439,0.147092,0.190255,0.264615,0.0479989,0.640967,0.526964,0.694763,0.341919,0.268207,0.0697503,0.320749,0.606454,0.00333066,0.0339487,0.0518798,0.411567,0.377344,0.123362,0.167289,-0.366108,0.230172,0.589364,0.158419,1.93375,0.631934,0.75036,0.907529,0.820141,-0.18614,-0.163388,1.63661,-0.24954,-0.0213571,0.293946,0.0769904,1.11507,-0.208562,-0.131969,0.268628,-1.02836,-0.447984,-0.963551,-0.73568,-0.422019,0.0532889,0.656885,-0.885383,1.24721,-0.782784,0.0977087,0.453462
1769.74,0.991245,0.00213458,11,2047,0,-1677.68,-0.622697,0.254538,0.189789,-0.400908,-0.092569,0.172875,0.422578,0.530833,-0.399593,-0.802858,-0.0688052,0.112442,0.289251,1.22088,0.533647,0.359467,0.597493,0.883327,-0.380294,-0.442662,1.42801,-0.266494,0.247611,0.686724,0.857228,1.00111,0.25413,-0.443997,0.243572,-0.149299,-0.0767883,-0.191635,0.029031,0.295702,-0.254767,0.503875,0.173526,1.5868,-0.0902008,0.364906,0.0969499,0.508232,0.398752,0.0644568,-0.48457,0.426608,-0.121104,0.31849,-0.417577,0.376527,0.0230872,-0.204582,-0.0804807,-0.253841,0.483321,0.852023,0.515029,-0.251014,-0.457553,-0.144231,-0.379694,0.365212,-0.520645,0.269739,-0.400224,-0.823334,-0.51332,-0.354815,0.978854,-0.161628,-0.194392,-1.15081,-0.337007,-0.641519,-0.195433,-0.620703,1.32116,0.30587,0.317165,-0.00240446,0.280015,-1.16986,0.411031,-0.156851,0.0715595,0.441398,0.267835,0.883834,0.268638,0.414777,-0.549538,-0.123541,0.382026,-0.0844106,-0.38964,0.257155,0.718701,0.99084,-0.383762,0.603211,-0.355166,0.352875,1.17984,1.01375,-0.101522,0.112792,-0.479068,0.0304633,0.0561523,-0.112405,-0.547663,0.730611,-0.723231,-0.293502,-0.128614,-0.568145,0.756624,0.885526,0.809067,0.130202,-0.105073,-0.423819,2.80848,0.0276046,0.196096,0.0263758,2.21855,0.0456616,0.425514,0.777313,0.110881,0.526816,0.710508,0.896525,0.0766756,0.0501882,0.00346896,0.552296,0.662143,0.506384,0.113584,0.167662,0.00442668,0.434661,0.570772,0.956388,0.134652,0.268213,0.414865,0.408753,0.171875,0.506319,0.255957,0.319982,0.411039,-0.0494692,-0.588177,0.0646198,0.412664,-0.0274613,1.72871,0.455879,0.569199,0.581554,0.680847,-0.409159,-0.385526,1.35744,-0.38374,-0.279964,0.107358,-0.10146,0.927315,-0.348063,-0.323533,0.0984622,-1.21589,-0.603279,-1.15481,-1.03833,-0.583712,-0.121777,0.397646,-1.08641,1.07501,-1.008,-0.0883883,0.453508
1790.04,0.968845,0.00213458,12,4095,0,-1684.88,0.210047,0.00713328,0.0255554,-0.0654327,-0.27918,0.101634,-0.0965003,0.614422,-0.755188,-0.795003,0.15696,0.462419,0.0729746,1.20807,0.732545,0.07633,0.358796,0.3777,-0.215557,-0.315622,1.03593,0.670686,0.154129,1.21677,-0.0635994,0.677637,-0.297004,-0.390899,-0.0837579,-0.997119,-0.590947,-0.415249,-0.486727,-0.0196829,0.278225,0.73078,-0.299542,0.492976,-0.530781,0.29797,-0.475886,0.520406,-0.106009,-0.476415,-1.18231,-0.0228765,-0.706264,-0.268752,-1.00961,-0.0366312,-0.447883,-0.808801,-0.596108,-0.708941,-0.0231806,0.271357,0.0430394,-0.710114,-0.965232,-0.621244,-0.8739,-0.149409,-0.969522,-0.295251,-0.908693,-1.35613,-1.03085,-0.946512,0.482234,-0.664617,-0.749937,-1.56185,-0.949814,-1.11978,-0.801379,-1.13268,0.795195,-0.141494,-0.158608,-0.565542,-0.169771,-1.73684,-0.233442,-0.550626,-0.433952,-0.0599092,-0.198583,0.329457,-0.277341,-0.174144,-1.05786,-0.625683,-0.0985392,-0.599036,-0.95359,-0.41218,0.198071,0.540961,-0.932189,0.141717,-0.906323,-0.113748,0.619592,0.549571,-0.672643,-0.461055,-1.06473,-0.376184,-0.413359,-0.66866,-1.13248,0.184727,-1.13731,-0.721773,-0.626374,-1.14245,0.118181,0.322006,0.211845,-0.515116,-0.600732,-0.822892,3.6521,0.17172,0.0443516,0.324263,0.104867,0.0600117,0.0696753,0.161007,0.120468,0.764204,0.0482355,0.13102,0.259087,0.256376,0.634187,0.456624,0.251072,0.164668,0.182664,0.436359,0.0140535,0.658469,0.080704,0.0788515,0.0328034,0.0557937,0.20911,0.379802,0.0287689,0.146657,0.58833,0.0644274,0.241997,0.450459,-0.0382199,0.576786,0.924012,0.465842,2.20126,0.98318,1.10637,1.1655,1.14651,0.022468,0.172897,1.95927,0.0936595,0.273854,0.642882,0.387141,1.39795,0.0978673,0.24044,0.53814,-0.667048,-0.100096,-0.660372,-0.476224,0.014704,0.392474,0.958456,-0.556117,1.52767,-0.426897,0.396159,0.459396
1815.59,0.988277,0.00213458,11,3364,1,-1719.85,-0.493489,0.202404,0.0792661,-0.187608,-0.342326,0.315998,0.332796,0.730239,-0.0764441,-0.95831,-0.330039,0.662717,0.185562,0.75868,1.18031,-0.0122621,0.0957517,0.00519709,-0.30421,-0.692346,1.25805,0.476256,0.29388,0.887393,0.251837,1.37336,0.0888113,-0.751529,0.357979,-0.546506,0.150688,0.087553,0.024182,0.343003,0.0221551,0.411356,-0.264035,1.30749,-0.299072,0.27336,-0.34658,0.547567,-0.105469,-0.468817,-1.02969,0.0383324,-0.618718,-0.161553,-0.888316,0.00325035,-0.322054,-0.633166,-0.407503,-0.540948,0.0748498,0.419927,0.0806416,-0.554269,-0.82841,-0.615495,-0.795563,-0.0580158,-0.929116,-0.172812,-0.707001,-1.31868,-0.824948,-0.813682,0.567231,-0.459859,-0.67917,-1.54,-0.83691,-0.959249,-0.699687,-1.08839,0.914853,-0.032794,-0.00925962,-0.472339,-0.0157162,-1.63243,-0.175939,-0.530084,-0.317512,0.03478,-0.0813993,0.442784,-0.171915,-0.0527242,-1.04637,-0.461304,0.00978843,-0.388147,-0.821585,-0.288975,0.27858,0.598216,-0.758899,0.193242,-0.787757,-0.00853996,0.701506,0.639431,-0.492225,-0.405122,-0.932591,-0.35655,-0.337039,-0.515032,-0.921415,0.28041,-1.09135,-0.698809,-0.467706,-1.04251,0.359641,0.434918,0.401297,-0.324381,-0.531509,-0.791269,4.7789,0.663646,0.00427344,0.0905836,0.0141909,0.191331,0.0284561,0.169461,0.0459141,0.0769101,0.218871,0.363262,0.174847,0.284481,0.519412,0.0943733,0.102616,0.045568,0.605746,0.182572,0.576532,0.0316261,0.240484,0.506911,0.14459,0.0321572,0.19056,0.107613,0.492264,0.380969,0.0390651,0.235131,0.161818,0.361216,-0.171804,0.453908,0.842737,0.360563,2.14903,0.867577,1.02066,1.00211,1.04542,-0.0215491,0.0360152,1.86934,0.0344783,0.174693,0.431359,0.241155,1.33862,0.0603795,0.0334914,0.480196,-0.759601,-0.165174,-0.78931,-0.573525,-0.157672,0.306825,0.832009,-0.657682,1.48332,-0.589623,0.331163,0.462133
1816.92,0.973397,0.00213458,11,4095,0,-1741.16,-0.421915,0.00452281,-0.144239,-0.679972,-0.142699,0.283373,0.445864,0.717709,-0.64208,-0.734201,-0.182717,0.738606,0.199699,0.708055,1.0875,0.203064,0.255316,0.340641,-0.0352821,-0.444641,1.54408,-0.17574,-0.0713341,0.626865,0.0157344,1.04389,0.0346087,-0.504204,0.206756,-0.920589,0.121397,-0.0395684,-0.144048,0.740464,0.149662,0.61817,0.0753238,1.36406,-0.199365,0.483641,-0.119889,0.539906,0.195069,-0.141626,-0.719874,0.307798,-0.260117,0.123406,-0.603007,0.247698,0.0208654,-0.392471,-0.151847,-0.333843,0.367169,0.611488,0.401705,-0.253127,-0.625483,-0.295612,-0.605291,0.206957,-0.638346,0.0248766,-0.413636,-0.957314,-0.506831,-0.479179,0.842329,-0.192703,-0.346838,-1.28519,-0.473909,-0.749224,-0.345947,-0.933985,1.32777,0.305804,0.129128,-0.211948,0.330079,-1.41653,0.228802,-0.241056,-0.0313616,0.3012,0.146135,0.84493,0.0870219,0.236871,-0.65262,-0.190539,0.309671,-0.156399,-0.424123,0.0515805,0.498144,0.795147,-0.570592,0.486849,-0.449859,0.245913,1.09923,0.779072,-0.300436,-0.027344,-0.646762,-0.087664,-0.160021,-0.237646,-0.651339,0.582772,-0.777233,-0.501855,-0.131769,-0.790468,0.564656,0.742287,0.847636,0.00486562,-0.228497,-0.533725,9.52435,0.0478121,0.00514018,0.170165,0.0222022,0.172018,0.218971,0.0760241,0.182819,0.00567239,0.192661,0.194547,0.209821,0.0778088,0.0478834,0.131872,0.0732204,0.375361,0.207756,0.0827647,0.00987912,0.100847,0.0352459,0.16828,0.260865,0.234587,0.0154181,0.0994174,0.148154,0.179573,0.0879328,0.0592965,0.038789,0.0533829,-0.408911,0.203451,0.551244,0.119749,1.89843,0.575314,0.713295,0.789215,0.810484,-0.313693,-0.249447,1.54353,-0.200638,-0.0916875,0.25401,0.0131749,1.02913,-0.31946,-0.184274,0.219627,-1.06247,-0.583766,-1.00719,-0.853205,-0.436039,-0.0096218,0.534088,-0.90484,1.09785,-0.800481,0.0288916,0.46165
1812.18,0.990712,0.00213458,11,2047,0,-1727.74,-0.580173,0.0553911,0.0116371,-0.502367,-0.093282,0.26183,0.0763362,0.480329,-0.962218,-0.783096,-0.490629,0.589315,0.0698646,0.450628,0.691823,0.144698,-0.217754,0.150243,-0.459446,-0.6261,0.900794,-0.603655,-0.512226,-0.0625209,-0.0912941,0.890176,-0.343086,-0.963175,-0.0884574,-0.890595,-0.0384087,-0.400364,-0.350716,0.380601,-0.22546,0.0632089,-0.411354,0.891602,-0.465333,0.17906,0.230735,0.520056,0.559063,0.181189,-0.392517,0.64161,0.139384,0.42647,-0.312244,0.593787,0.352161,-0.0365605,0.198032,0.104698,0.724806,0.996594,0.6843,0.0864571,-0.228913,0.0451666,-0.188475,0.568772,-0.25176,0.358808,-0.0524875,-0.551972,-0.216565,-0.168619,1.25357,0.121873,0.00985159,-0.88547,-0.116142,-0.455523,-0.0463273,-0.523953,1.63651,0.658114,0.598508,0.183308,0.700745,-1.02776,0.590818,0.107403,0.296481,0.645172,0.531891,1.12944,0.45047,0.573187,-0.263919,0.238869,0.685068,0.181373,-0.0997532,0.401173,0.844412,1.17372,-0.229324,0.798824,-0.0989056,0.633008,1.39059,1.21616,0.110875,0.185334,-0.301905,0.23084,0.25463,0.114726,-0.382383,0.884085,-0.378438,-0.0412414,0.210202,-0.405653,0.862157,1.10604,1.18485,0.342831,0.201298,-0.107434,5.80407,0.275188,0.0809097,0.0938622,0.161301,0.206575,0.204491,0.041613,0.0988129,0.295741,0.0586462,0.0154566,0.153257,0.513352,0.0583068,0.0763807,0.4402,0.248476,0.267481,0.205861,0.107861,0.0279861,0.667416,0.0546746,0.197007,0.624806,0.434812,0.0428694,0.395188,0.157852,0.352388,0.170193,0.0525345,-0.318157,-0.7684,-0.19727,0.179727,-0.246077,1.52848,0.207257,0.352595,0.40595,0.440798,-0.696895,-0.527503,1.23091,-0.647047,-0.479433,-0.123549,-0.433898,0.772691,-0.640312,-0.621794,-0.194289,-1.37398,-0.914597,-1.42496,-1.14668,-0.763277,-0.335444,0.195154,-1.30188,0.805196,-1.21749,-0.355748,0.458205
1805.07,0.99922,0.00213458,10,1023,0,-1711.73,-0.0618081,-0.0746365,-0.168647,-0.115694,-0.137153,0.0912384,-0.168999,0.635277,-0.516982,-0.838008,-0.441457,0.270186,0.0240857,1.09815,0.579148,0.374592,0.123257,0.422511,-0.27114,-0.378995,0.81528,0.0634073,-0.00476168,0.289422,-0.22175,0.944719,-0.151863,-0.436969,0.272453,-0.9537,-0.582994,-0.888789,-0.740656,-0.401232,-0.127131,0.3613,-0.844278,1.04236,-0.828123,0.134796,0.0293241,0.533871,0.332964,-0.035816,-0.628681,0.416876,-0.0591801,0.19061,-0.597144,0.298222,0.11544,-0.253684,-0.0402014,-0.188859,0.489449,0.726472,0.42969,-0.164509,-0.491669,-0.21207,-0.437863,0.255803,-0.575907,0.101174,-0.281376,-0.86151,-0.450232,-0.484193,1.00471,-0.173563,-0.20324,-1.16655,-0.394112,-0.709597,-0.31016,-0.798821,1.30763,0.425005,0.328149,-0.0607938,0.4349,-1.32042,0.299963,-0.151762,1.6614e-05,0.41488,0.28895,0.835009,0.180902,0.295062,-0.533614,-0.0375259,0.456076,-0.142261,-0.386988,0.0760484,0.600568,0.811884,-0.460748,0.550789,-0.404656,0.360835,1.13181,0.96466,-0.200027,-0.0762886,-0.569461,-0.0690954,0.0182137,-0.138053,-0.573019,0.583578,-0.644077,-0.358889,-0.0664795,-0.677545,0.639391,0.86881,0.913661,0.0654056,-0.0134581,-0.404501,5.11943,0.233081,0.0301162,0.242579,0.180782,0.073565,0.532387,0.0370627,0.146851,0.151186,0.131595,0.309438,0.203037,0.445019,0.239794,0.0167648,0.258928,0.142969,0.0182668,0.142817,0.0207517,0.0812049,0.0486738,0.0133049,0.345023,0.0350914,0.177982,0.160228,0.0404417,0.16663,0.0105333,0.0405492,0.219017,-0.0700218,-0.545786,0.0600574,0.542833,-0.0514656,1.78056,0.526185,0.590373,0.744189,0.64452,-0.400726,-0.308392,1.44178,-0.393892,-0.215226,0.131773,-0.136827,0.965587,-0.376166,-0.374717,0.141106,-1.10847,-0.600241,-1.15913,-0.916236,-0.59169,-0.121765,0.463572,-1.07357,1.06739,-0.985661,-0.0655011,0.456357
1809.22,0.999523,0.00213458,10,2047,0,-1726.2,-0.205735,0.280158,0.270421,0.0575052,-0.119105,0.150206,-0.160906,0.56278,-0.598447,-1.03148,-0.53324,0.35384,0.0309786,1.03908,0.557833,0.0286305,0.145615,0.289092,-0.599221,-0.627763,1.21626,-0.397206,-0.267155,0.197748,-0.372877,0.630195,-0.460547,-0.755807,-0.0704755,-0.82408,-0.582925,-0.831797,-0.674876,-0.315604,-0.224296,0.255025,-0.365297,0.896983,-0.806635,-0.219645,-0.076082,0.615954,0.155365,-0.176382,-0.784944,0.423274,-0.436074,0.234904,-0.507573,0.271283,-0.0953651,-0.382452,-0.106703,-0.414571,0.45554,0.618615,0.458709,-0.310268,-0.639885,-0.264105,-0.498509,0.245133,-0.607618,0.134716,-0.44529,-0.998014,-0.639587,-0.475411,0.84623,-0.1996,-0.457382,-1.16634,-0.493921,-0.708863,-0.403934,-0.777648,1.22734,0.110114,0.171793,-0.147634,0.0751928,-1.37416,0.0820635,-0.184531,-0.0207866,0.285245,0.0812039,0.830914,0.138221,0.249807,-0.821576,-0.247463,0.284174,-0.107532,-0.50121,0.0211336,0.669008,1.01364,-0.458038,0.514727,-0.414917,0.152634,1.03988,0.735939,-0.246207,-0.0339485,-0.623141,-0.0221257,-0.147167,-0.213304,-0.632887,0.568907,-0.801991,-0.461439,-0.306992,-0.63863,0.643308,0.694544,0.72672,-0.0712013,-0.133933,-0.530977,6.33052,0.0527111,0.0947446,0.285973,0.171889,0.124833,0.0809638,0.099403,0.11872,0.0445923,0.0786821,0.0336627,0.015124,0.119188,0.179773,0.16465,0.178882,0.078251,0.0324923,0.0914817,0.0344255,0.205991,0.180971,0.0928302,0.048546,0.226908,0.0203074,0.131492,0.336473,0.336182,0.0384566,0.0296428,0.043586,0.092272,-0.443677,0.15182,0.551889,0.122966,1.89392,0.605507,0.69634,0.855486,0.795467,-0.272458,-0.119035,1.61166,-0.298116,-0.0755733,0.178557,-0.0289302,1.05282,-0.277424,-0.181718,0.191956,-1.06046,-0.529888,-1.01268,-0.870766,-0.468018,0.0103283,0.559049,-0.939807,1.16752,-0.807693,-0.00437767,0.456489
1810.38,0.994576,0.00213458,11,2047,0,-1710.94,-0.326501,0.452918,0.405644,0.380275,-0.250338,0.161972,-0.224895,0.605845,-0.983022,-1.07938,-0.335494,-0.276377,-0.101376,0.901016,0.236194,-0.24268,-0.0355295,0.062029,-0.595427,-0.337877,1.0317,-0.548507,-0.194987,0.26939,-0.202213,0.611588,-0.302899,-0.761819,0.0631046,-1.03052,-0.782087,-0.945143,-0.628295,-0.0575094,-0.407024,0.134808,-1.00381,0.807992,-0.58235,-0.456638,-0.201635,0.629471,0.0822899,-0.276528,-0.896711,0.29979,-0.370477,0.113712,-0.650354,0.138161,-0.207118,-0.469743,-0.167828,-0.406143,0.384174,0.532068,0.354495,-0.376578,-0.634662,-0.401258,-0.57607,0.120956,-0.715559,0.0059421,-0.523565,-1.12012,-0.716582,-0.558339,0.770737,-0.373101,-0.510169,-1.31187,-0.618087,-0.755549,-0.438142,-0.905443,1.13038,0.0667746,0.139933,-0.157317,0.0672641,-1.42483,0.0558289,-0.188358,-0.0992078,0.21904,0.00733022,0.770733,0.0672733,0.219001,-0.890407,-0.233777,0.195682,-0.15939,-0.582166,-0.116733,0.519655,0.875215,-0.497005,0.419355,-0.450735,0.129251,0.975227,0.695829,-0.336873,-0.0675804,-0.804502,-0.10317,-0.190541,-0.287262,-0.858247,0.522058,-0.914867,-0.506803,-0.4579,-0.732299,0.578663,0.653892,0.673623,-0.126042,-0.166761,-0.567506,3.98946,0.0289537,0.0710472,0.194485,0.253087,0.00947753,0.0314527,0.52705,0.0136757,0.0939482,0.0992692,0.0866998,0.245825,0.145984,0.021521,0.103651,0.176858,0.0512255,0.0311814,0.00462269,0.0301797,0.212704,0.177574,0.0939182,0.119911,0.237068,0.149127,0.0572114,0.136064,0.20843,0.0186891,0.425157,0.222276,0.178165,-0.328338,0.322228,0.650249,0.210358,1.95437,0.703843,0.737785,0.895584,0.851314,-0.250404,-0.139584,1.62602,-0.214756,-0.0513262,0.308077,0.049574,1.13043,-0.153857,-0.137668,0.297764,-0.976136,-0.447233,-1.00306,-0.809981,-0.311588,0.0377561,0.628081,-0.903844,1.25733,-0.823032,0.0851672,0.45993
1817.61,0.641974,0.00213458,6,121,1,-1732.19,0.00716922,-0.131231,0.29449,-0.394031,-0.302388,0.251461,-0.291942,0.550415,-0.227529,-1.1589,-0.483321,0.2782,-0.0886251,0.677187,0.608903,-0.372566,0.0535019,-0.16326,-0.538897,-0.547988,0.673249,-0.820529,-0.67812,0.0526232,-0.779525,-0.392574,-0.658291,-0.317399,-0.433702,-1.21866,-0.561707,0.149221,-0.542448,-0.604311,-0.200234,-0.00168462,-0.675738,0.496138,-0.750613,-0.0640043,-0.049236,0.511878,0.269645,-0.214714,-0.703452,0.321062,-0.332825,0.0675305,-0.683327,0.264417,0.0119031,-0.433038,-0.18998,-0.389279,0.386729,0.625928,0.367928,-0.301191,-0.701432,-0.291381,-0.584278,0.200185,-0.668055,0.120563,-0.4483,-0.955405,-0.674588,-0.583216,0.832716,-0.280442,-0.421598,-1.26341,-0.544446,-0.742963,-0.365998,-0.862248,1.20009,0.207358,0.184864,-0.194921,0.267654,-1.47733,0.154685,-0.293004,-0.0667704,0.219001,0.123739,0.656738,0.0265768,0.188329,-0.737162,-0.236511,0.246101,-0.26833,-0.495076,-0.0693668,0.55412,0.802942,-0.591574,0.424864,-0.498354,0.252965,0.987144,0.777444,-0.302186,-0.169709,-0.674052,-0.157838,-0.104233,-0.286913,-0.686294,0.478704,-0.831171,-0.5008,-0.214288,-0.738793,0.48425,0.693665,0.772456,-0.142829,-0.212275,-0.54148,2.82649,0.644319,0.0155771,0.0763954,0.155012,0.0664389,0.0319752,0.455994,0.0770075,0.246424,0.181823,0.0278252,0.0670027,0.33163,0.161452,0.0124051,0.00905588,0.294061,0.604776,0.00185241,0.708788,0.0840609,0.242265,0.181992,0.25211,0.0707829,0.311663,0.0667149,0.260081,0.145312,0.476227,0.178361,0.0158477,0.0873481,-0.372997,0.198294,0.599486,0.176239,1.91051,0.630164,0.764903,0.788762,0.845338,-0.233,-0.117441,1.56299,-0.21998,-0.0952093,0.26925,-0.0370345,1.07193,-0.215705,-0.167732,0.251551,-0.964331,-0.453184,-1.00605,-0.833466,-0.419522,0.0113553,0.611644,-0.979533,1.21183,-0.818667,0.0516578,0.459322
1790,0.952216,0.00213458,9,600,1,-1711.99,0.0875552,0.539249,-0.00403736,-0.288793,-0.141147,0.0951317,0.0586054,0.712064,-0.66579,-0.310978,-0.713848,0.044105,-0.472766,0.918955,0.203635,-0.142988,0.050066,-0.0746046,-1.01654,-0.773066,1.54601,-0.139065,-0.146198,0.539228,0.435203,0.693093,-0.27941,-0.3348,0.539154,-0.692665,-0.199254,-0.39126,-0.0665843,-0.972523,0.253283,0.825593,-0.262173,1.49533,-0.727751,0.781729,-0.484927,0.555824,-0.026884,-0.42933,-0.96905,0.0771139,-0.600214,-0.125305,-0.92668,-0.0270084,-0.254592,-0.675214,-0.453738,-0.596037,0.107128,0.364442,0.0905911,-0.565538,-0.950864,-0.644784,-0.84762,-0.0128449,-0.894304,-0.169634,-0.66041,-1.2112,-0.901881,-0.854034,0.620833,-0.396248,-0.524746,-1.52314,-0.804369,-1.0646,-0.710404,-1.16798,0.916017,-0.0550969,-0.0935588,-0.385922,0.00868264,-1.75417,-0.0637295,-0.558826,-0.347005,0.0100513,-0.117455,0.470157,-0.251746,0.00483694,-0.90795,-0.431857,0.0382866,-0.52581,-0.790385,-0.409035,0.238761,0.540153,-0.886486,0.118399,-0.72457,-0.104275,0.815933,0.396984,-0.562462,-0.364473,-0.877727,-0.30828,-0.371712,-0.58717,-0.995345,0.244863,-1.07327,-0.672823,-0.483942,-0.969997,0.294331,0.574439,0.468339,-0.306664,-0.429818,-0.711508,3.9108,0.18359,0.660887,0.228163,0.0181888,0.198997,0.193665,0.508891,0.034071,0.0861035,0.162225,0.161353,0.119715,0.0990971,0.384342,0.151881,0.30446,0.792885,0.413955,0.161902,0.0191978,0.310285,0.151223,0.00377185,0.0152125,0.163828,0.701697,0.525327,0.0132528,0.132184,0.0409001,0.596295,0.367173,0.351717,-0.0834362,0.41574,0.861427,0.382588,2.17743,0.927181,0.992796,1.01989,1.04446,-0.0206373,0.0868501,1.88833,0.0166691,0.180536,0.484766,0.20906,1.32983,-0.00343429,0.0600847,0.512965,-0.746218,-0.22461,-0.752218,-0.580116,-0.182857,0.243012,0.857486,-0.654239,1.4542,-0.56275,0.282323,0.454967
